,Concept_ID,uk,hi
775,Abend::N,вечір,संध्या
776,Nacht::N,ніч,रात
777,Nacht::N,ніч,रात्रि
778,Woche::N,тиждень,हफ़्ता
779,Monat::N,місяць,मास
780,Monat::N,місяць,महीना
781,Jahr::N,рік,बरस
782,Jahr::N,рік,वर्ष
783,Frühling::N,весна,वसंत
784,Sommer::N,літо,गरमी
785,Sommer::N,літо,ग्रीष्म
786,Herbst::N,осінь,शरत्
787,Herbst::N,осінь,पतझड़
788,Winter::N,зима,जाड़ा
789,Winter::N,зима,सर्दियाँ
790,Januar::N,січень,जनवरी
791,Februar::N,лютий,फ़रवरी
792,März::N,березень,मार्च
793,April::N,квітень,अप्रैल
794,Mai::N,травень,मई
795,Juni::N,червень,जून
796,Juli::N,липень,जुलाई
797,August::N,серпень,अगस्त
798,September::N,вересень,सितंबर
799,Oktober::N,жовтень,अक्तूबर
800,November::N,листопад,नवंबर
801,Dezember::N,грудень,दिसंबर
802,Montag::N,понеділок,पीर
803,Montag::N,понеділок,सोमवार
804,Dienstag::N,вівторок,मंगलवार
805,Mittwoch::N,середа,बुधवार
806,Donnerstag::N,четвер,गुरुवार
807,Donnerstag::N,четвер,बृहस्पतिवार
808,Freitag::N,п’ятниця,शुक्रवार
809,Samstag::N,субота,सनीचर
810,Samstag::N,субота,शनिवार
811,Sonntag::N,неділя,इतवार
812,Sonntag::N,неділя,रविवार
813,groß::A,великий,बड़ा
814,klein::A,малий,कम
815,klein::A,малий,छोटा
816,klein::A,маленький,कम
817,klein::A,маленький,छोटा
818,lang::A,довгий,लंबा
819,lang::A,довгий,दीर्घ
820,kurz::A,короткий,लधु
821,kurz::A,короткий,छोटा
822,breit::A,широкий,चौड़ा
823,schmal::A,вузький,तंग
824,schmal::A,вузький,सँकरा
825,dicht::A,густий,सघन
826,dick[Gegenstand]::A,товстий,मोटा
827,dünn::A,тонкий,महीन
828,dünn::A,тонкий,बारीक
829,fein::A,дрібний,कोमल
830,fein::A,дрібний,सूक्ष्म
831,fest::A,міцний,दृढ़
832,fest::A,міцний,मज़बूत
833,flach::A,плоский,चपटा
834,glatt::A,рівний,चौरस
835,glatt::A,рівний,चिकना
836,glatt::A,гладенький,चौरस
837,glatt::A,гладенький,चिकना
838,hart::A,твердий,कठोर
839,hart::A,твердий,सख़्त
840,weich::A,м’який,नरम
841,weich::A,м’який,मुलायम
842,rund::A,круглий,गोल
843,rund::A,круглий,वर्तुल
844,spitz::A,гострокінцевий,नुकीला
845,scharf::A,гострий,पैना
846,stumpf::A,тупий,भोथरा
847,schwer::A,важкий,भारी
848,schwer::A,важкий,वज़नी
849,schön::A,вродливий,सुंदर
850,heiß::A,жаркий,उष्ण
851,heiß::A,гарячий,उष्ण
852,warm::A,теплий,गरम
853,kalt::A,холодний,सर्द
854,kühl::A,прохолодний,ठंडा
855,frisch::A,свіжий,तर
856,frisch::A,свіжий,ताज़ा
857,feucht::A,вогкий,नम
858,feucht::A,вогкий,भीगा
859,nass::A,мокрий,गीला
860,trocken::A,сухий,सूखा
861,trocken::A,сухий,ख़ुश्क
862,voll::A,повний,भरा
863,voll::A,повний,पूरा
864,leer::A,пустий,ख़ाली
865,offen::A,відкритий,खुला
866,geschlossen::A,закритий,बंद
867,geschlossen::A,зачинений,बंद
868,sauber::A,чистий,साफ़
869,sauber::A,чистий,सुथरा
870,sauber::A,охайний,साफ़
871,sauber::A,охайний,सुथरा
872,schmutzig::A,брудний,गंदा
873,roh::A,сирий,कच्चा
874,reif::A,зрілий,पक्व
875,reif::A,зрілий,पक्का
876,lecker::A,смачний,मज़ेदार
877,lecker::A,смачний,स्वादिष्ट
878,süß::A,солодкий,मीठा
879,bitter::A,гіркий,कटु
880,bitter::A,гіркий,कड़वा
881,sauer::A,кислий,खट्टा
882,hell::A,світлий,रोशन
883,dunkel::A,темний,अँधेरा
884,schwarz::A,чорний,काला
885,schwarz::A,чорний,स्याह
886,weiß::A,сивий,सफ़ेद
887,rot::A,червоний,लाल
888,rot::A,червоний,सुर्ख़
889,gelb::A,жовтий,पीला
890,gelb::A,жовтий,ज़र्द
891,blau::A,синій,नीला
892,blau::A,синій,आसमानी
893,grün::A,зелений,हरा
894,grau::A,сірий,धूसर
895,bunt::A,барвистий,रंगीन
896,bunt::A,барвистий,बहुरंगा
897,billig::A,дешевий,सस्ता
898,teuer::A,дорогий,महँगा
899,wertvoll::A,цінний,क़ीमती
900,wertvoll::A,цінний,मूल्यवान्
901,blind::A,сліпий,अंधा
902,taub::A,глухий,बहरा
903,kräftig::A,могутній,ताक़तवर
904,kräftig::A,могутній,शक्तिशाली
905,stark::A,сильний,प्रबल
906,stark::A,сильний,बलवान्
907,schwach::A,слабкий,कमज़ोर
908,fett::A,жирний,मोटा
909,fett::A,жирний,मांसल
910,fett::A,товстий,मोटा
911,fett::A,товстий,मांसल
912,schlank::A,тонкий,पतला
913,schlank::A,тонкий,छरहरा
914,schlank::A,стрункий,पतला
915,schlank::A,стрункий,छरहरा
916,hübsch::A,чарівний,सुंदर
917,hübsch::A,чарівний,ख़ूबसूरत
918,böse::A,злий,पापी
919,böse::A,злий,दुष्ट
920,böse::A,лихий,पापी
921,böse::A,лихий,दुष्ट
922,dumm::A,дурний,मूर्ख
923,dumm::A,дурний,बुद्धू
924,faul::A,ледачий,आलसी
925,faul::A,ледачий,सुस्त
926,fleißig::A,старанний,मेहनती
927,fleißig::A,старанний,परिश्रमी
928,geizig::A,скупий,कृपण
929,geizig::A,скупий,कंजूस
930,klug::A,мудрий,समझदार
931,klug::A,мудрий,होशियार
932,klug::A,мудрий,अक़्लमंद
933,klug::A,розумний,समझदार
934,klug::A,розумний,होशियार
935,klug::A,розумний,अक़्लमंद
936,geschickt::A,умілий,किशल
937,lieb::A,милий,प्रिय
938,lieb::A,милий,प्यारा
939,lustig::A,веселий,हँसमुख
940,lustig::A,веселий,ख़ुशदिल
941,sanft::A,лагідний,नम्र
942,hungrig::A,голодний,भूखा
943,krank::A,слабий,बीमार
944,krank::A,слабий,अस्वस्थ
945,nackt::A,голий,नग्न
946,traurig::A,сумний,उदास
947,traurig::A,сумний,रंजीदा
948,lebendig::A,живий,जीता
949,lebendig::A,живий,ज़िंदा
950,gut::A,добрий,अच्छा
951,schlecht::A,поганий,बुरा
952,schlecht::A,поганий,ख़राब
953,schlecht::A,кепський,बुरा
954,schlecht::A,кепський,ख़राब
955,richtig::A,правильний,ठीक
956,schlimm::A,бридкий,बुरा
957,schlimm::A,бридкий,अप्रिय
958,wahr::A,справжній,सच
959,alt::A,старий,पुराना
960,neu::A,новий,नया
961,ehemalig::A,колишній,भूतपूर्व
962,alt[Lebewesen]::A,старий,बूढ़ा
963,alt[Lebewesen]::A,старий,वृद्ध
964,jung::A,молодий,जवान
965,arm::A,бідний,ग़रीब
966,reich::A,багатий,धनी
967,reich::A,багатий,अमीर
968,bekannt::A,знайомий,मालूम
969,berühmt::A,славетний,मशहूर
970,berühmt::A,славетний,प्रसिद्ध
971,fremd::A,чужий,विदेशी
972,fremd::A,чужий,अपरिचित
973,verschieden::A,різний,अलग
974,verschieden::A,різний,भिन्न
975,nah::A,близький,नज़दीकी
976,fern::A,далекий,दूर
977,fern::A,далекий,दूरस्थ
978,linker::A,лівий,बायाँ
979,rechter::A,правий,दायाँ
980,rechter::A,правий,दाहिना
981,anderer::A,інакший,अन्य
982,anderer::A,інакший,दूसरा
983,erster::A,перший,पहला
984,erster::A,перший,प्रथम
985,zweiter::A,другий,दूसरा
986,zweiter::A,другий,द्वितीय
987,dritter::A,третій,तीसरा
988,letzter::A,останній,अंतिम
989,letzter::A,останній,आख़िरी
990,allein::ADV,сам,तनहा
991,allein::ADV,сам,अकेले
992,allein::ADV,один,तनहा
993,allein::ADV,один,अकेले
994,auf einmal::ADV,відразу,वक़्त में
995,zusammen::ADV,разом,एक साथ
996,zusammen::ADV,разом,साथ साथ
997,zusammen::ADV,спільно,एक साथ
998,zusammen::ADV,спільно,साथ साथ
999,lange::ADV,довго,देर तक
1000,plötzlich::ADV,раптом,सहसा
1001,plötzlich::ADV,раптом,अचानक
1002,sofort::ADV,зараз,तुरंत
1003,später::ADV,пізніше,बाद को
1004,später::ADV,пізніше,बाद में
1005,jetzt::ADV,тепер,अब
1006,jetzt::ADV,тепер,अभी
1007,heute::ADV,сьогодні,आज
1008,morgen::ADV,завтра,कल
1009,bald::ADV,незабаром,जल्दी
1010,dann::ADV,потім,तब
1011,gestern::ADV,вчора,कल
1012,einst::ADV,колись,एक दिन
1013,einst::ADV,колись,पहले कभी
1014,damals::ADV,тоді,उस समय
1015,damals::ADV,тоді,उन दिनों
1016,danach::ADV,згодом,इसके बाद
1017,danach::ADV,згодом,इसके पश्चात्
1018,vorher::ADV,раніше,पहले
1019,vorher::ADV,раніше,पेशतर
1020,zuerst::ADV,спершу,पहले
1021,zuerst::ADV,спочатку,पहले
1022,einmal::ADV,один раз,एक बार
1023,einmal::ADV,один раз,एक दफ़ा
1024,manchmal::ADV,іноді,कभी कभी
1025,manchmal::ADV,інколи,कभी कभी
1026,oft::ADV,часто,अक्सर
1027,immer::ADV,завжди,सदा
1028,immer::ADV,завжди,हमेशा
1029,niemals::ADV,ніколи,कभी नहीं
1030,niemals::ADV,ніколи,कदापि नहीं
1031,hier::ADV,тут,इधर
1032,hier::ADV,тут,यहाँ
1033,hierhin::ADV,сюди,इधर को
1034,hierhin::ADV,сюди,यहाँ को
1035,von hier::ADV,звідси,यहाँ से
1036,dort::ADV,там,उधर
1037,dort::ADV,там,वहाँ
1038,dorthin::ADV,туди,उधर को
1039,dorthin::ADV,туди,वहाँ को
1040,geradeaus::ADV,прямо,सीधे
1041,vorwärts::ADV,вперед,आगे
1042,vorwärts::ADV,вперед,आगे को
1043,rückwärts::ADV,назад,पीछे को
1044,zurück::ADV,назад,वापस
1045,unten::ADV,внизу,नीचे
1046,hinab::ADV,вниз,नीचे को
1047,oben::ADV,вгорі,ऊपर
1048,hinauf::ADV,вгору,ऊपर को
1049,überall::ADV,скрізь,हर जगह
1050,überall::ADV,скрізь,हर स्थान
1051,nicht::ADV,не,न
1052,nicht::ADV,не,नहीं
1053,ein wenig::ADV,трохи,कुछ
1054,ein wenig::ADV,трохи,ज़रा
1055,ein wenig::ADV,трохи,थोड़ा
1056,ein wenig::ADV,небагато,कुछ
1057,ein wenig::ADV,небагато,ज़रा
1058,ein wenig::ADV,небагато,थोड़ा
1059,kaum::ADV,ледве,लगभग नहीं
1060,kaum::ADV,ледве,बराबर नहीं
1061,sehr::ADV,дуже,बहुत
1062,so::ADV,так,ऐसा
1063,noch::ADV,ще,अभी तक
1064,nur::ADV,лише,केवल
1065,nur::ADV,лише,सिर्फ़
1066,nur::ADV,тільки,केवल
1067,nur::ADV,тільки,सिर्फ़
1068,schon::ADV,вже,चुकना
1069,wieder::ADV,знову,फिर
1070,wieder::ADV,знову,दुबारा
1071,vergebens::ADV,дарма,व्यर्थ
1072,vor::PRP,перед,के आगे
1073,vor::PRP,перед,के सामने
1074,hinter::PRP,ззаду,के पीछे
1075,hinter::PRP,позаду,के पीछे
1076,unter::PRP,під,के तले
1077,unter::PRP,під,के नीचे
1078,durch::PRP,крізь,के पार
1079,neben::PRP,біля,के पास
1080,neben::PRP,біля,की बग़ल में
1081,zwischen::PRP,між,के बीच
1082,wegen::PRP,з-за,के कारण
1083,wegen::PRP,з-за,की वजह से
1084,wegen::PRP,через,के कारण
1085,wegen::PRP,через,की वजह से
1086,dies::PRN,це,यह
1087,das::PRN,то,वह
1088,alles::PRN,все,सब
1089,alles::PRN,все,सब कुछ
1090,ich::PRN,я,मैं
1091,du::PRN,ти,तू
1092,er::PRN,він,यह
1093,wir::PRN,ми,हम
1094,ihr::PRN,ви,तुम
1095,sie::PRN,вони,ये
1096,was::FPRN,що,क्या
1097,wer::FPRN,хто,कौन
1098,wo::FADV,де,किधर
1099,wohin::FADV,куди,किधर
1100,wie::FADV,як,कैसे
1101,warum::FADV,чому,क्यों
1102,wieviel::FNUM,скільки,कितना
1103,eins::NUM,один,एक
1104,zwei::NUM,два,दो
1105,drei::NUM,три,तीन
1106,vier::NUM,чотири,चार
1107,fünf::NUM,п’ять,पाँच
1108,sechs::NUM,шість,छह
1109,sieben::NUM,сім,सात
1110,acht::NUM,вісім,आठ
1111,neun::NUM,дев’ять,नौ
1112,zehn::NUM,десять,दस
1113,elf::NUM,одинадцять,ग्यारह
1114,zwölf::NUM,дванадцять,बारह
1115,zwanzig::NUM,двадцять,बीस
1116,dreißig::NUM,тридцять,तीस
1117,vierzig::NUM,сорок,चालीस
1118,fünfzig::NUM,п’ятдесят,पचास
1119,sechzig::NUM,шістдесят,साठ
1120,siebzig::NUM,сімдесят,सत्तर
1121,achtzig::NUM,вісімдесят,अस्सी
1122,neunzig::NUM,дев’яносто,नव्वे
1123,hundert::NUM,сто,सौ
1124,tausend::NUM,тисяча,हज़ार
1125,und::CNJ,і,और
1126,oder::CNJ,або,या
1127,stehen::V,стояти,खड़ा होना
1128,sitzen::V,сидіти,बैठना
1129,liegen::V,лежати,लेटना
1130,hängen::V,висіти,लटकना
1131,werden::V,стати,बनना
1132,werden::V,робитися,बनना
1133,passieren::V,трапитися,होना
1134,beginnen::V,початися,आरंभ होना
1135,beginnen::V,початися,प्रारंभ होना
1136,enden::V,кінчитися,अंत होना
1137,enden::V,кінчитися,ख़तम होना
1138,wechseln::V,мінятися,बदलना
1139,aufgehen[Sonne]::V,зійти,चढ़ना
1140,aufgehen[Sonne]::V,зійти,उदित होना
1141,untergehen[Sonne]::V,зайти,अस्त हो जाना
1142,scheinen[Sonne]::V,світити,रोशनी देना
1143,donnern::V,гриміти,गरजना
1144,wehen::V,віяти,चलना
1145,strömen::V,литися,बहना
1146,strömen::V,литися,प्रवाहित होना
1147,fließen::V,текти,बहना
1148,fließen::V,текти,प्रवाहित होना
1149,sich drehen::V,обертатися,घूमना
1150,schwanken::V,коливатися,हिलना
1151,schwingen::V,хитатися,हिलना
1152,schwingen::V,гойдатися,हिलना
1153,fallen::V,падати,गिरना
1154,brennen::V,горіти,जलना
1155,rauchen::V,диміти,धुआँ उड़ाना
1156,regnen::V,дощити,बरसना
1157,gefrieren::V,змерзнути,जमना
1158,tauen::V,танути,गलना
1159,tauen::V,танути,पिघलना
1160,schmelzen::V,плавитися,गलना
1161,schmelzen::V,плавитися,पिघलना
1162,trocknen::V,сохнути,सूखना
1163,sieden::V,кипіти,उबलना
1164,faulen::V,гнити,गलना
1165,faulen::V,гнити,सड़ना
1166,verfaulen::V,згнити,गलना
1167,verfaulen::V,згнити,सड़ना
1168,reißen::V,рватися,फटना
1169,versinken::V,тонути,डूबना
1170,vergehen::V,проходити,बीतना
1171,vergehen::V,проходити,गुज़रना
1172,erscheinen::V,з’явитися,दिखाई देना
1173,verschwinden::V,щезнути,ग़ायब होना
1174,verschwinden::V,зникнути,ग़ायब होना
1175,sinken::V,спадати,घटना
1176,sinken::V,спадати,उतरना
1177,abnehmen::V,поменшитися,घटना
1178,zunehmen::V,збільшуватися,बढ़ना
1179,steigen::V,підніматися,बढ़ना
1180,wachsen::V,рости,उगना
1181,glänzen::V,блищати,चमकना
1182,funkeln::V,блискати,जगमगाना
1183,funkeln::V,блискати,टिमटिमाना
1184,lärmen::V,шуміти,शोर मचाना
1185,läuten::V,дзвонити,बजना
1186,klingeln::V,дзвонити,बजना
1187,klirren::V,дзвякати,झनझनाना
1188,brausen::V,бушувати,साँय-साँय करना
1189,rauschen::V,шелестіти,सरसराना
1190,klingen::V,лунати,बजना
1191,klingen::V,звучати,बजना
1192,bellen::V,гавкати,भौंकना
1193,heulen::V,вити,गुर्राना
1194,blasen::V,дунути,फूँकना
1195,pfeifen::V,свистіти,सीटी देना
1196,schreien::V,кричати,चिल्लाना
1197,stöhnen::V,стогнати,कराहना
1198,stöhnen::V,стогнати,आहें भरना
1199,zittern::V,тремтіти,काँपना
1200,leben::V,жити,जीना
1201,geboren werden::V,народитися,पैदा होना
1202,atmen::V,дихати,साँस लेना
1203,trinken::V,пити,पीना
1204,essen::V,їсти,खाना
1205,schlucken::V,ковтати,निगलना
1206,müde werden::V,втомитися,थकना
1207,müde werden::V,втомитися,उकताना
1208,einschlafen::V,заснути,सो जाना
1209,schlafen::V,спати,सोना
1210,aufwachen::V,прокинутися,जागना
1211,aufstehen::V,встати,उठना
1212,sich erholen::V,відпочивати,सुस्ताना
1213,sich erholen::V,відпочивати,आराम करना
1214,krank werden::V,захворіти,बीमार पड़ना
1215,krank sein::V,хворіти,बीमार होना
1216,schmerzen::V,боліти,दुखना
1217,schmerzen::V,боліти,दर्द करना
1218,husten::V,кашляти,खाँसना
1219,genesen::V,одужати,ठीक हो जाना
1220,genesen::V,одужати,स्वस्थ हो जाना
1221,genesen::V,видужати,ठीक हो जाना
1222,genesen::V,видужати,स्वस्थ हो जाना
1223,sterben::V,померти,मरना
1224,umkommen::V,згинути,मरना
1225,sich bewegen::V,рухатися,चलना
1226,sich bewegen::V,рухатися,हिलना
1227,sich rühren::V,ворушитися,हिलना
1228,sich erheben::V,встати,उठना
1229,sich setzen::V,сісти,बैठना
1230,hinfallen::V,упасти,गिरना
1231,laufen::V,ходити,चलना
1232,schreiten::V,крокувати,क़दम जाना
1233,spazierengehen::V,гуляти,सैर करना
1234,eilen::V,спішити,तेज़ी से जाना
1235,eilen::V,спішити,शीघ्रता से चलना
1236,sich beeilen::V,поспішати,जल्दी करना
1237,sich beeilen::V,поспішати,शीघ्रता करना
1238,sausen::V,мчатися,बड़ी तेज़ी से चलना
1239,rennen::V,бігати,भागना
1240,rennen::V,бігати,दौड़ना
1241,springen::V,скакати,उछलना
1242,springen::V,стрибати,उछलना
1243,klettern::V,лазити,चढ़ना
1244,schaukeln::V,гойдатися,झूलना
1245,kriechen::V,повзати,रेंगना
1246,schwimmen::V,пливти,तैरना
1247,schwimmen::V,плавати,तैरना
1248,tauchen::V,пірнати,डूबना
1249,rudern::V,гребти,खेना
1250,rudern::V,гребти,चप्पू चलाना
1251,rudern::V,веслувати,खेना
1252,rudern::V,веслувати,चप्पू चलाना
1253,fahren::V,їхати,चलना
1254,fahren::V,їхати,यात्रा करना
1255,fliegen::V,літати,उड़ना
1256,gehen::V,іти,जाना
1257,weggehen::V,піти,चला जाना
1258,weggehen::V,піти,बाहर जाना
1259,abfahren::V,від’їхати,छूटना
1260,abfahren::V,від’їхати,रवाना होना
1261,abfahren::V,відправитися,छूटना
1262,abfahren::V,відправитися,रवाना होना
1263,anhalten::V,зупинитися,रुकना
1264,anhalten::V,зупинитися,खड़ा होना
1265,hineingehen::V,входити,घुसना
1266,hineingehen::V,входити,अंदर जाना
1267,eintreten::V,увійти,प्रवेश करना
1268,kommen::V,прийти,आना
1269,ankommen::V,прибути,पहुँचना
1270,zurückkommen::V,повернутися,लौटना
1271,zurückkommen::V,повернутися,वापस आना
1272,bleiben::V,залишитися,रहना
1273,bleiben::V,залишитися,रुकना
1274,warten::V,чекати,इंतज़ार करना
1275,erwarten::V,чекати,प्रतीक्षा करना
1276,suchen::V,шукати,ढूँढ़ना
1277,finden::V,знайти,पाना
1278,finden::V,знайти,ढूँढ़ निकालना
1279,versuchen::V,випробовувати,कोशिश करना
1280,vorbereiten::V,підготувати,तैयार करना
1281,lieben::V,любити,प्यार करना
1282,mögen::V,любити,पसंद होना
1283,mögen::V,подобатися,पसंद होना
1284,lachen::V,сміятися,हँसना
1285,rühren::V,розчулити,छूना
1286,weinen::V,плакати,रोना
1287,schimpfen::V,лаятися,गाली देना
1288,sich ärgern::V,сердитися,चिढ़ना
1289,sich ärgern::V,сердитися,नाराज़ होना
1290,sich fürchten::V,боятися,डरना
1291,sich fürchten::V,боятися,भय खाना
1292,fürchten::V,боятися,डरना से
1293,fürchten::V,боятися,भय खाना से
1294,fliehen::V,тікати,भागना
1295,flüchten::V,утекти,निकल भागना
1296,sehen::V,бачити,देखना
1297,anschauen::V,поглянути,देखना
1298,ansehen::V,дивитися на,दृष्टि डालना पर
1299,hören::V,чути,सुनना
1300,zuhören::V,слухати,सुनना
1301,probieren::V,покуштувати,चखना
1302,riechen::V,нюхати,सूँघना
1303,fühlen::V,відчувати,महसूस करना
1304,scheinen::V,здаватися,लगना
1305,zu sehen sein::V,виднітися,दिखाई देना
1306,vernehmen::V,почути,सुनना
1307,frieren::V,мерзнути,ठंड लगना
1308,frieren::V,мерзнути,सर्दी लगना
1309,tun::V,робити,करना
1310,können::V,могти,सकना
1311,können::V,могти,जानना
1312,wollen::V,хотіти,चाहना
1313,anfangen::V,почати,शुरू करना
1314,beenden::V,закінчити,ख़त्म करना
1315,beenden::V,закінчити,समाप्त करना
1316,aufhören::V,перестати,बंद जाना
1317,aufhören::V,перестати,समाप्त जाना
1318,gelingen::V,вдатися,बनना
1319,gelingen::V,вдатися,अच्छा होना
1320,geraten::V,опинитися,बन पड़ना
1321,öffnen::V,відкрити,खोलना
1322,schließen::V,закрити,बंद करना
1323,stellen::V,поставити,रखना
1324,setzen::V,посадити,रखना
1325,setzen::V,посадити,बिठाना
1326,legen::V,класти,रखना
1327,legen::V,класти,लिटाना
1328,berühren::V,чіпати,छूना
1329,berühren::V,чіпати,स्पर्श करना
1330,verbinden::V,зв’язати,बाँधना
1331,bedecken::V,покрити,ढकना
1332,aufhängen::V,повісити,लटकाना
1333,anzünden::V,запалити,जलाना
1334,aufheben::V,підняти,उठाना
1335,zurücklassen::V,залишити,पीछे छोड़ना
1336,verlieren::V,загубити,खोना
1337,verlieren::V,загубити,गँवाना
1338,fallen lassen::V,упустити,गिराना
1339,machen::V,зробити,करना
1340,machen::V,зробити,बनाना
1341,herstellen::V,виготовити,बनाना
1342,herstellen::V,виготовити,तैयार करना
1343,bauen::V,будувати,बनाना
1344,bauen::V,будувати,निर्माण करना
1345,reparieren::V,лагодити,मरम्मत करना
1346,verbessern::V,поліпшити,सुधारना
1347,ändern::V,змінити,बदलना
1348,ändern::V,змінити,परीवर्तन करना
1349,graben::V,копати,खोदना
1350,beugen::V,зігнути,झुकाना
1351,biegen::V,погнути,झुकाना
1352,drehen::V,вертіти,फेरना
1353,drehen::V,вертіти,घुमाना
1354,wenden::V,повернути,पलटना
1355,wenden::V,повернути,मोड़ना
1356,umdrehen::V,перевернути,घुमाना
1357,heben::V,піднімати,उठाना
1358,heben::V,піднімати,ऊँचा करना
1359,hochheben::V,підняти,उठाना
1360,hochheben::V,підняти,ऊपर को उठाना
1361,ergreifen::V,схопити,पकड़ना
1362,ergreifen::V,схопити,हाथ में लेना
1363,halten::V,тримати,धरना
1364,halten::V,тримати,पकड़ना
1365,drücken::V,натискати,दबाना
1366,schieben::V,пхати,सरकाना
1367,schieben::V,пхати,खिसकाना
1368,schieben::V,штовхати,सरकाना
1369,schieben::V,штовхати,खिसकाना
1370,kratzen::V,шкребти,खुरचना
1371,kratzen::V,шкребти,खुजलाना
1372,lecken::V,лизати,चाटना
1373,beißen::V,кусати,काटना
1374,abreißen::V,відірвати,तोड़ना
1375,abschneiden::V,відрізати,काट करना
1376,binden::V,в’язати,बाँधना
1377,stecken::V,увіткнути,खोंसना
1378,brechen::V,зламати,तोड़ना
1379,klopfen::V,стукати,खटखटाना
1380,hauen::V,бити,ठोकना
1381,kleben::V,клеїти,चिपकाना
1382,reiben::V,терти,घिसना
1383,reiben::V,терти,रगड़ना
1384,streichen::V,намазати,लगाना
1385,schleifen::V,точити,तेज़ करना
1386,schneiden::V,різати,कतरना
1387,rütteln::V,хитати,झकझोरना
1388,schütteln::V,трясти,हिलाना
1389,schwenken::V,махати,घुमाना
1390,schütten::V,налити,उँडेलना
1391,füllen::V,наповнити,भरना
1392,füllen::V,наповнити,ठूसना
1393,einwickeln::V,загорнути,लपेटना
1394,tragen::V,нести,ढोना
1395,schleppen::V,тягти,घसीटना
1396,ziehen::V,тягнути,खींचना
1397,aufbewahren::V,зберігати,रखना
1398,werfen::V,кидати,फेंकना
1399,fangen::V,ловити,पकड़ना
1400,packen::V,схопити,पकड़ना
1401,verstecken::V,сховати,छिपाना
1402,teilen::V,розділити,बाँटना
1403,schicken::V,посилати,भेजना
1404,bringen::V,принести,लाना
1405,hinzufügen::V,додати,जोड़ना
1406,bekommen::V,дістати,पाना
1407,erhalten::V,одержати,पाना
1408,erhalten::V,одержати,मिलना
1409,nehmen::V,взяти,लेना
1410,wählen::V,вибрати,चुनना
1411,auswählen::V,відібрати,चुनना
1412,bewahren::V,зберегти,बनाए रखना
1413,behindern::V,перешкоджати,रोकना
1414,verderben::V,зіпсувати,ख़राब करना
1415,beschädigen::V,зашкодити,नुक़सान पहुँचाना
1416,zerbrechen::V,розбити,तोड़ना
1417,zerreißen::V,розірвати,तोड़ना
1418,zerstören::V,зруйнувати,नष्ट करना
1419,zerstören::V,зруйнувати,बरबाद करना
1420,verbrennen::V,спалити,जलाना
1421,geben::V,дати,देना
1422,reichen::V,передати,थमाना
1423,schenken::V,дарувати,भेंट देना
1424,versprechen::V,обіцяти,वादा करना
1425,wünschen::V,бажати,कामना करना
1426,loben::V,хвалити,तारीफ़ करना
1427,küssen::V,цілувати,चूमना
1428,wiegen::V,качати,झुलाना
1429,zudecken::V,накрити,ढकना
1430,wecken::V,розбудити,जगाना
1431,zeigen::V,показати,दिखाना
1432,führen::V,вести,रास्ता दिखाना
1433,lehren::V,вчити,पढ़ाना
1434,unterrichten::V,викладати,सिखाना
1435,aufziehen::V,виховати,पालना
1436,leiten::V,керувати,संचालन करना
1437,antreiben::V,підганяти,हड़बड़ाना
1438,lassen::V,змусити,-आना
1439,lassen::V,змусити,कराना
1440,einladen::V,запросити,बुलाना
1441,vereinigen::V,об’єднати,मिलाना
1442,vereinigen::V,об’єднати,संयुक्त करना
1443,besuchen::V,завітати,मिलना से
1444,besuchen::V,завітати,मिलने जाना से
1445,besuchen::V,відвідати,मिलना से
1446,besuchen::V,відвідати,मिलने जाना से
1447,treffen::V,зустріти,मिलना
1448,sich versammeln::V,зібратися,इकट्ठा होना
1449,spielen::V,грати,खेलना
1450,singen::V,співати,गाना
1451,tanzen::V,танцювати,नाचना
1452,sich trennen::V,розлучитися,अलग होना
1453,verlassen::V,покинути,छोड़ना
1454,retten::V,врятувати,बचाना
1455,bewachen::V,охороняти,आँख रखना पर
1456,schützen::V,уберігати,रक्षा करना
1457,verteidigen::V,захистити,रक्षा करना
1458,sich schlagen::V,битися,हाथापाई करना
1459,sich schlagen::V,дратися,हाथापाई करना
1460,schießen::V,стріляти,गोली मारना
1461,siegen::V,перемогти,जीतना
1462,siegen::V,перемогти,विजय पाना
1463,ärgern::V,сердити,चिढ़ाना
1464,schlagen::V,ударити,मारना
1465,treten::V,штовхати,ठोकर मारना
1466,stechen::V,вколоти,भेदना
1467,stechen::V,вколоти,भोंकना
1468,stoßen::V,штовхнути,धक्का देना
1469,stoßen::V,штовхнути,झटका देना
1470,stehlen::V,украсти,चोरी करना
1471,stören::V,перешкодити,बुरा लगना
1472,belästigen::V,докучати,तंग करना
1473,verbergen::V,сховати,लुकाना
1474,täuschen::V,обдурити,धोखा देना
1475,betrügen::V,зшахраювати,धोखा देना
1476,töten::V,убити,मारना
1477,töten::V,убити,मार डालना
1478,wohnen::V,жити,रहना
1479,wohnen::V,мешкати,रहना
1480,arbeiten::V,працювати,काम करना
1481,sammeln::V,зібрати,जमा करना
1482,pflücken::V,зривати,चुनना
1483,pflücken::V,зривати,तोड़ना
1484,jagen::V,полювати,आखेट करना
1485,jagen::V,полювати,शिकार करना
1486,fischen::V,рибалити,मछली पकड़ना
1487,fassen::V,піймати,पकड़ना
1488,hüten::V,пасти,चराना
1489,treiben::V,гнати,हाँकना
1490,anbinden::V,прив’язати,बाँधना
1491,füttern::V,годувати,खिलाना
