,Concept_ID,ru,ga
832,ich::PRN,я,mé
833,ich::PRN,я,mise
834,du::PRN,ты,tú
835,du::PRN,ты,tusa
836,er::PRN,он,sé
837,er::PRN,он,seisean
838,wir::PRN,мы,sinn
839,ihr::PRN,вы,sibh
840,ihr::PRN,вы,sibhse
841,sie::PRN,они,siad
842,sie::PRN,они,siadsan
843,was::FPRN,что,cad
844,was::FPRN,что,céard
845,wer::FPRN,кто,cé
846,wo::FADV,где,cá
847,wo::FADV,где,cén áit
848,wohin::FADV,куда,cá
849,wohin::FADV,куда,cén áit
850,wie::FADV,как,conas
851,wie::FADV,как,cén chaoi
852,warum::FADV,почему,cén fáth
853,warum::FADV,почему,cad chuige
854,wieviel::FNUM,сколько,cá mhéad
855,eins::NUM,один,aon
856,zwei::NUM,два,dhá
857,drei::NUM,три,trí
858,vier::NUM,четыре,ceathair
859,fünf::NUM,пять,cúig
860,sechs::NUM,шесть,sé
861,sieben::NUM,семь,seacht
862,acht::NUM,восемь,ocht
863,neun::NUM,девять,naoi
864,zehn::NUM,десять,deich
865,elf::NUM,одиннадцать,aon déag
866,zwölf::NUM,двенадцать,dó dhéag
867,zwanzig::NUM,двадцать,fiche
868,dreißig::NUM,тридцать,tríocha
869,vierzig::NUM,сорок,daichead
870,vierzig::NUM,сорок,ceathracha
871,fünfzig::NUM,пятьдесят,caoga
872,sechzig::NUM,шестьдесят,seasca
873,siebzig::NUM,семьдесят,seachtó
874,achtzig::NUM,восемьдесят,ochtó
875,neunzig::NUM,девяносто,nócha
876,hundert::NUM,сто,céad
877,tausend::NUM,тысяча,míle
878,und::CNJ,и,agus
879,oder::CNJ,или,nó
880,oder::CNJ,либо,nó
881,stehen::V,стоять,seas
882,sitzen::V,сидеть,suigh
883,liegen::V,лежать,luigh
884,hängen::V,висеть,tá crochta
885,werden::V,стать,éirigh
886,passieren::V,случиться,tarlaigh
887,beginnen::V,начаться,tosaigh
888,enden::V,кончиться,críochnaigh
889,wechseln::V,меняться,athraigh
890,aufgehen[Sonne]::V,взойти,éirigh
891,untergehen[Sonne]::V,зайти,fuin
892,untergehen[Sonne]::V,зайти,téigh faoi
893,scheinen[Sonne]::V,светить,taitin
894,scheinen[Sonne]::V,светить,soilsigh
895,donnern::V,греметь,tá toirneach ann
896,wehen::V,дуть,séid
897,strömen::V,литься,sil
898,fließen::V,течь,rith
899,fließen::V,течь,snigh
900,sich drehen::V,вращаться,cas
901,sich drehen::V,вращаться,imrothlaigh
902,schwanken::V,колебаться,luasc
903,schwingen::V,качаться,luasc
904,fallen::V,падать,tit
905,brennen::V,гореть,dóigh
906,rauchen::V,дымить,plúch toite
907,regnen::V,дождить,báistigh
908,regnen::V,дождить,tá ag cur báistí
909,gefrieren::V,замерзнуть,sioc
910,gefrieren::V,замерзнуть,reoigh
911,tauen::V,таять,leáigh
912,tauen::V,таять,coscair
913,schmelzen::V,плавиться,leáigh
914,trocknen::V,сохнуть,triomaigh
915,sieden::V,кипеть,fiuch
916,sieden::V,кипеть,beirigh
917,faulen::V,гнить,lobh
918,faulen::V,гнить,dreoigh
919,verfaulen::V,сгнить,lobh
920,verfaulen::V,сгнить,feoigh
921,reißen::V,рваться,bris
922,versinken::V,тонуть,téigh síos
923,vergehen::V,проходить,téigh thart
924,erscheinen::V,появиться,tar
925,verschwinden::V,исчезнуть,imigh
926,sinken::V,спадать,tit
927,sinken::V,спадать,ísligh
928,abnehmen::V,уменьшиться,maolaigh
929,abnehmen::V,уменьшиться,laghdaigh
930,zunehmen::V,увеличиваться,méadaigh
931,steigen::V,подниматься,éirigh
932,wachsen::V,расти,fás
933,glänzen::V,блестеть,lonraigh
934,funkeln::V,сверкать,drithligh
935,lärmen::V,шуметь,tóg callán
936,läuten::V,звонить,buail
937,klingeln::V,звонить,buail
938,klirren::V,звякать,cling
939,brausen::V,бушевать,búir
940,rauschen::V,шелестеть,tá ag siosarnach
941,klingen::V,звучать,tá glór ag
942,bellen::V,лаять,amhastraigh
943,heulen::V,выть,glam
944,blasen::V,дунуть,séid
945,pfeifen::V,свистеть,lig fead
946,schreien::V,кричать,béic
947,schreien::V,кричать,glaoigh
948,stöhnen::V,стонать,lig cnead
949,zittern::V,дрожать,crith
950,zittern::V,дрожать,creathnaigh
951,leben::V,жить,mair
952,geboren werden::V,родиться,rugadh
953,atmen::V,дышать,análaigh
954,trinken::V,пить,ól
955,essen::V,есть,ith
956,essen::V,кушать,ith
957,schlucken::V,глотать,slog
958,müde werden::V,устать,tuirsigh
959,einschlafen::V,заснуть,tit ina chodladh
960,schlafen::V,спать,codail
961,aufwachen::V,проснуться,múscail
962,aufstehen::V,встать,éirigh
963,sich erholen::V,отдыхать,lig scíth
964,krank werden::V,заболеть,éirigh tinn
965,krank sein::V,болеть,tá tinn
966,schmerzen::V,болеть,tá pian i
967,husten::V,кашлять,déan casacht
968,genesen::V,поправиться,téarnaigh
969,sterben::V,умереть,éag
970,sterben::V,умереть,faigh bás
971,umkommen::V,погибнуть,caill
972,sich bewegen::V,двигаться,bog
973,sich bewegen::V,двигаться,gluais
974,sich rühren::V,шевельнуться,corraigh
975,sich erheben::V,встать,seas suas
976,sich setzen::V,сесть,suigh
977,hinfallen::V,упасть,tit
978,laufen::V,ходить,siúil
979,schreiten::V,шагать,siúil
980,spazierengehen::V,гулять,téigh ag spaisteoireacht
981,eilen::V,спешить,deifrigh
982,eilen::V,спешить,brostaigh
983,sich beeilen::V,торопиться,deifrigh
984,sich beeilen::V,торопиться,déan deifir
985,sausen::V,мчаться,luathaigh
986,rennen::V,бегать,rith
987,springen::V,прыгать,léim
988,klettern::V,лазать,dreap
989,schaukeln::V,раскачиваться,téigh ar an maide corrach
990,kriechen::V,ползать,snámh
991,schwimmen::V,плавать,snámh
992,tauchen::V,нырять,tum
993,rudern::V,грести,iomair
994,rudern::V,грести,rámhaigh
995,fahren::V,ехать,tiomáin
996,fliegen::V,летать,eitil
997,gehen::V,идти,téigh
998,weggehen::V,уйти,imigh
999,abfahren::V,отправиться,imigh
1000,anhalten::V,остановиться,stad
1001,hineingehen::V,входить,téigh isteach
1002,eintreten::V,войти,téigh isteach
1003,kommen::V,прийти,tar
1004,ankommen::V,прибыть,tar
1005,zurückkommen::V,возвратиться,fill
1006,bleiben::V,остаться,fan
1007,warten::V,ждать,fan
1008,erwarten::V,ожидать,tá ag súil le
1009,erwarten::V,ожидать,tá ag dréim le
1010,suchen::V,искать,lorg
1011,finden::V,найти,faigh
1012,finden::V,найти,aimsigh
1013,versuchen::V,пытаться,triail
1014,vorbereiten::V,подготовить,réitigh
1015,lieben::V,любить,gráigh
1016,mögen::V,любить,taitin le
1017,mögen::V,любить,is maith le
1018,lachen::V,смеяться,gáir
1019,rühren::V,растрогать,téigh i bhfeidhm ar
1020,weinen::V,плакать,goil
1021,weinen::V,плакать,caoin
1022,schimpfen::V,ругаться,tá ag clamhsán
1023,sich ärgern::V,сердиться,tá corraithe
1024,sich fürchten::V,бояться,tá eagla ar
1025,fürchten::V,бояться,tá eagla ar
1026,fliehen::V,убегать,teith
1027,flüchten::V,убежать,éalaigh
1028,sehen::V,видеть,feic
1029,anschauen::V,посмотреть,dearc
1030,anschauen::V,посмотреть,féach ar
1031,ansehen::V,смотреть,breathnaigh
1032,hören::V,слышать,cluin
1033,zuhören::V,слушать,éist
1034,probieren::V,пробовать,bliais
1035,riechen::V,нюхать,bolaigh
1036,fühlen::V,чувствовать,braith
1037,fühlen::V,чувствовать,mothaigh
1038,scheinen::V,казаться,tá an chuma ar
1039,zu sehen sein::V,виднеться,tá le feiceáil
1040,vernehmen::V,услышать,clois
1041,frieren::V,мерзнуть,tá fuar
1042,tun::V,делать,déan
1043,können::V,мочь,féad
1044,können::V,мочь,is féidir le
1045,können::V,уметь,féad
1046,können::V,уметь,is féidir le
1047,wollen::V,хотеть,tá ag iarraidh
1048,anfangen::V,начать,tosaigh
1049,anfangen::V,начать,cuir tús le
1050,beenden::V,закончить,críochnaigh
1051,beenden::V,закончить,cuir deireadh le
1052,aufhören::V,перестать,stad
1053,gelingen::V,удаться,éirigh le
1054,geraten::V,оказаться,tá deireadh ar
1055,öffnen::V,открыть,oscail
1056,schließen::V,закрыть,dún
1057,schließen::V,закрыть,iaigh
1058,stellen::V,поставить,cuir
1059,setzen::V,посадить,cuir
1060,setzen::V,посадить,socraigh
1061,legen::V,класть,cuir
1062,berühren::V,трогать,teagmhaigh le
1063,verbinden::V,связать,ceangail
1064,bedecken::V,покрыть,clúdaigh
1065,bedecken::V,покрыть,cumhdaigh
1066,aufhängen::V,повесить,croch
1067,anzünden::V,зажечь,las
1068,anzünden::V,зажечь,adhain
1069,aufheben::V,поднять,tóg
1070,aufheben::V,поднять,ardaigh
1071,zurücklassen::V,оставить,fág
1072,verlieren::V,потерять,caill
1073,fallen lassen::V,уронить,lig uait
1074,fallen lassen::V,уронить,caith uait
1075,machen::V,сделать,déan
1076,machen::V,сделать,réitigh
1077,herstellen::V,изготовить,táirg
1078,bauen::V,строить,tóg
1079,reparieren::V,чинить,deisigh
1080,verbessern::V,улучшить,feabhsaigh
1081,ändern::V,изменить,athraigh
1082,graben::V,копать,tochail
1083,beugen::V,согнуть,crom
1084,biegen::V,погнуть,lúb
1085,drehen::V,вертеть,cas
1086,wenden::V,повернуть,tiontaigh
1087,umdrehen::V,перевернуть,iompaigh
1088,umdrehen::V,перевернуть,tiontaigh
1089,heben::V,поднимать,ardaigh
1090,hochheben::V,поднять,tóg
1091,ergreifen::V,схватить,beir ar
1092,halten::V,держать,coimeád
1093,halten::V,держать,coinnigh
1094,drücken::V,нажимать,brúigh
1095,schieben::V,толкать,brúigh
1096,kratzen::V,скрести,scríob
1097,lecken::V,лизать,ligh
1098,lecken::V,лизать,leadhb
1099,beißen::V,кусать,bain greim as
1100,abreißen::V,оторвать,stróic
1101,abreißen::V,оторвать,tarraing
1102,abschneiden::V,отрезать,scoith
1103,binden::V,вязать,ceangail
1104,stecken::V,воткнуть,sáigh
1105,brechen::V,сломать,bris
1106,klopfen::V,стучать,cnag
1107,hauen::V,бить,buail
1108,kleben::V,клеить,gliúáil
1109,reiben::V,тереть,cuimil
1110,streichen::V,намазать,leath
1111,schleifen::V,точить,líomh
1112,schneiden::V,резать,gearr
1113,rütteln::V,шатать,croith
1114,schütteln::V,трясти,croith
1115,schwenken::V,махать,luasc
1116,schütten::V,налить,doirt
1117,füllen::V,наполнить,líon
1118,einwickeln::V,завернуть,cuach
1119,einwickeln::V,завернуть,clúdaigh
1120,tragen::V,нести,iompair
1121,schleppen::V,тащить,tarraing
1122,ziehen::V,тянуть,tarraing
1123,aufbewahren::V,хранить,coinnigh
1124,werfen::V,бросать,caith
1125,fangen::V,ловить,ceap
1126,packen::V,схватить,beir ar
1127,verstecken::V,спрятать,folaigh
1128,verstecken::V,спрятать,cuir i bhfolach
1129,teilen::V,разделить,roinn
1130,schicken::V,посылать,seol
1131,bringen::V,принести,beir
1132,bringen::V,принести,tabhair
1133,hinzufügen::V,добавить,cuir le
1134,bekommen::V,достать,faigh
1135,erhalten::V,получить,faigh
1136,nehmen::V,взять,tóg
1137,nehmen::V,взять,glac
1138,wählen::V,выбрать,pioc
1139,wählen::V,выбрать,roghnaigh
1140,auswählen::V,отобрать,roghnaigh
1141,bewahren::V,сохранить,caomhnaigh
1142,behindern::V,препятствовать,cuir bac ar
1143,verderben::V,испортить,mill
1144,beschädigen::V,повредить,loit
1145,beschädigen::V,повредить,déan damáiste do
1146,zerbrechen::V,разбить,bris
1147,zerreißen::V,разорвать,stiall
1148,zerstören::V,разрушить,mill
1149,zerstören::V,разрушить,scrios
1150,verbrennen::V,сжечь,las
1151,verbrennen::V,сжечь,dóigh
1152,geben::V,дать,tabhair
1153,reichen::V,передать,sín
1154,reichen::V,передать,cuir
1155,schenken::V,дарить,bronn
1156,schenken::V,дарить,tabhair
1157,versprechen::V,обещать,geall
1158,wünschen::V,желать,guigh
1159,loben::V,хвалить,mol
1160,küssen::V,целовать,póg
1161,wiegen::V,качать,bog
1162,wiegen::V,качать,luasc
1163,zudecken::V,накрыть,clúdaigh
1164,wecken::V,разбудить,dúisigh
1165,zeigen::V,показать,taispeáin
1166,führen::V,вести,treoraigh
1167,lehren::V,учить,múin
1168,lehren::V,учить,teagasc
1169,unterrichten::V,преподавать,múin
1170,unterrichten::V,преподавать,teagasc
1171,aufziehen::V,воспитать,tóg
1172,leiten::V,руководить,tá i gceannas ar
1173,antreiben::V,подгонять,gríosaigh
1174,lassen::V,заставить,cuir ag
1175,einladen::V,пригласить,cuir cuireadh ar
1176,vereinigen::V,объединить,aontaigh
1177,besuchen::V,посетить,tabhair cuairt ar
1178,treffen::V,встретить,cas ar
1179,treffen::V,встретить,buail le
1180,sich versammeln::V,собраться,bailigh
1181,sich versammeln::V,собраться,cruinnigh
1182,spielen::V,играть,imir
1183,spielen::V,играть,tá ag spraoi
1184,singen::V,петь,can
1185,tanzen::V,плясать,rinc
1186,tanzen::V,плясать,damhsaigh
1187,tanzen::V,танцевать,rinc
1188,tanzen::V,танцевать,damhsaigh
1189,sich trennen::V,расстаться,scar
1190,verlassen::V,покинуть,fág
1191,retten::V,спасти,tarrtháil
1192,bewachen::V,охранять,cosain
1193,bewachen::V,охранять,gardáil
1194,schützen::V,уберегать,cosain
1195,verteidigen::V,защитить,cosain
1196,sich schlagen::V,драться,tá ag bruíon
1197,schießen::V,стрелять,caith
1198,schießen::V,стрелять,scaoil
1199,siegen::V,победить,bain
1200,siegen::V,победить,buaigh
1201,ärgern::V,сердить,cuir isteach ar
1202,schlagen::V,ударить,buail
1203,treten::V,пинать,ciceáil
1204,stechen::V,уколоть,sáigh
1205,stoßen::V,толкнуть,brúigh
1206,stoßen::V,толкнуть,soncáil
1207,stehlen::V,украсть,goid
1208,stören::V,помешать,cuir isteach ar
1209,belästigen::V,надоедать,cuir as do
1210,verbergen::V,скрыть,ceil
1211,täuschen::V,обмануть,cuir dallamullóg ar
1212,betrügen::V,смошенничать,déan calaois ar
1213,töten::V,убить,maraigh
1214,wohnen::V,проживать,cuir faoi
1215,wohnen::V,проживать,tá ina chónaí
1216,arbeiten::V,работать,oibrigh
1217,sammeln::V,собрать,bailigh
1218,sammeln::V,собрать,cruinnigh
1219,pflücken::V,рвать,pioc
1220,pflücken::V,срывать,pioc
1221,jagen::V,охотиться,seilg
1222,fischen::V,рыбачить,iasc
1223,fassen::V,поймать,beir ar
1224,hüten::V,пасти,aoirigh
1225,treiben::V,гнать,seol
1226,treiben::V,гнать,tiomáin
1227,anbinden::V,привязать,ceangail
1228,füttern::V,кормить,cothaigh
1229,füttern::V,кормить,beathaigh
1230,melken::V,доить,bligh
1231,melken::V,доить,crúigh
1232,hacken::V,рубить,gearr
1233,gießen::V,полить,uiscigh
1234,reifen::V,созреть,aibigh
1235,zubereiten::V,приготовить,cócaráil
1236,kochen::V,варить,bruith
1237,kochen::V,варить,beirigh
1238,backen::V,печь,bácáil
1239,braten::V,жарить,róst
1240,braten::V,жарить,frioch
1241,umrühren::V,перемешать,measc
1242,stricken::V,вязать,cniotáil
1243,nähen::V,шить,fuaigh
1244,färben::V,покрасить,dathaigh
1245,reinigen::V,очистить,glan
1246,waschen::V,стирать,nigh
1247,abwischen::V,вытереть,glan
1248,spülen::V,полоскать,sruthlaigh
1249,fegen::V,подметать,scuab
1250,kehren::V,мести,scuab
1251,baden::V,купаться,folc
1252,sich waschen::V,мыться,nigh é féin
1253,ausziehen::V,снять,bain de
1254,anziehen::V,надеть,cuir ar
1255,sich anziehen::V,одеться,gléas é féin
1256,kämmen::V,причесать,cíor
1257,schmücken::V,украсить,maisigh
1258,sagen::V,сказать,abair
1259,sprechen::V,говорить,labhair
1260,reden::V,разговаривать,caintigh
1261,sich unterhalten::V,беседовать,caintigh
1262,sich unterhalten::V,беседовать,tá ag comhrá
1263,fragen::V,спросить,fiafraigh
1264,fragen::V,спросить,cuir ceist
1265,bitten::V,просить,iarr
1266,erzählen::V,рассказать,inis
1267,erzählen::V,рассказать,eachtraigh
1268,mitteilen::V,сообщить,aithris
1269,mitteilen::V,сообщить,cuir in iúl
1270,nennen::V,назвать,ainmnigh
1271,rufen::V,звать,glaoigh
1272,prahlen::V,хвастаться,maígh
1273,übersetzen::V,перевести,aistrigh
1274,denken::V,думать,síl
1275,denken::V,думать,ceap
1276,glauben::V,верить,creid
1277,bemerken::V,заметить,tabhair faoi deara
1278,erkennen::V,узнать,aithin
1279,begreifen::V,понять,tuig
1280,begreifen::V,постичь,tuig
1281,verstehen::V,услышать,tuig
1282,lernen::V,учиться,foghlaim
1283,wissen::V,знать,tá a fhios ag
1284,sich erinnern an::V,вспомнить,cuimhnigh ar
1285,sich erinnern an::V,вспомнить,is cuimhne ar
1286,vergessen::V,забыть,dearmad
1287,messen::V,мерить,tomhais
1288,zählen::V,считать,cuntais
1289,rechnen::V,считать,ríomh
1290,rechnen::V,считать,áirigh
1291,lesen::V,читать,léigh
1292,malen::V,рисовать,péinteáil
1293,zeichnen::V,рисовать,línigh
1294,zeichnen::V,рисовать,tarraing
1295,schreiben::V,писать,scríobh
1296,besitzen::V,иметь,is le
1297,kaufen::V,купить,ceannaigh
1298,verkaufen::V,продать,díol
1299,bezahlen::V,заплатить,íoc as
1300,zahlen::V,платить,íoc
1301,beherrschen::V,владеть,rialaigh
1302,ertragen::V,вытерпеть,seas
1303,ertragen::V,вытерпеть,fulaing
1304,ertragen::V,вытерпеть,foighnigh
