,Concept_ID,hy,bn
667,dritter::A,երրորդ,তৃতীয়
668,letzter::A,վերջին,সর্বশেষ
669,allein::ADV,միայնակ,একক
670,auf einmal::ADV,միասնաբար,জলদি
671,zusammen::ADV,միասին,একসঙ্গে
672,zusammen::ADV,իրար հետ,একসঙ্গে
673,lange::ADV,երկար ժամանակ,লম্বা
674,plötzlich::ADV,հանկարծ,হঠাৎ
675,sofort::ADV,իսկույն,মুহ্ণর্তমধ্যে
676,später::ADV,ավելի ուշ,পশ্চাতে
677,später::ADV,հետո,পশ্চাতে
678,jetzt::ADV,այժմ,এখন
679,heute::ADV,այսօր,আজ
680,morgen::ADV,վաղը,আগামিকাল
681,bald::ADV,շուտով,অস্পকালমধ্যে
682,dann::ADV,ապա,তখন
683,dann::ADV,հետո,তখন
684,gestern::ADV,երեկ,গতকাল
685,einst::ADV,հին ատեն,একবার মাত্র
686,damals::ADV,ատէնին,তখন
687,danach::ADV,ապա,পরে
688,danach::ADV,այն ժամանակ,পরে
689,vorher::ADV,առաջ,আগে
690,zuerst::ADV,նախ,আগে
691,einmal::ADV,մի անգամ,একবার
692,manchmal::ADV,երբեմն,কখনও কখনও
693,oft::ADV,հաճախ,ঘনঘন
694,immer::ADV,միշտ,সর্বদা
695,niemals::ADV,երբեք,কখলও নহে
696,hier::ADV,այստեղ,এখানে
697,hierhin::ADV,այստեղ,এখানে
698,von hier::ADV,այդտեղից,ত্রই স্তান হইতে
699,dort::ADV,այնտեղ,ওখানে
700,dorthin::ADV,այնտեղ,ওখানে
701,geradeaus::ADV,ուղիղ,অগ্রগামী
702,vorwärts::ADV,առաջ,সন্মুখিকে
703,rückwärts::ADV,դեպի ետ,খিরিয়া
704,zurück::ADV,ետ,পিঠ
705,unten::ADV,ներքեւում,নীচে
706,hinab::ADV,ներքեւ,নিম্নগামী
707,oben::ADV,վերեւում,উপরে
708,hinauf::ADV,վերեւ,উচ্চতর অংশে
709,überall::ADV,ամենուր,সর্বত্র
710,nicht::ADV,չէ,না
711,ein wenig::ADV,մի քիչ,অল্প
712,kaum::ADV,հազիվ,কষ্টসহকাবে
713,sehr::ADV,շատ,খুব
714,so::ADV,այդպես,তত
715,noch::ADV,դեռ,এখন পর্যস্ত
716,nur::ADV,միայն,শুধু
717,schon::ADV,արդեն,ইতঃপুর্বে
718,wieder::ADV,նորից,আবার
719,wieder::ADV,դարձյալ,আবার
720,vergebens::ADV,իզուր,বিফলে
721,vor::PRP,դիմացը,সম্মুখে
722,hinter::PRP,ետեւը,পশ্চাতে
723,unter::PRP,տակ,নীচে
724,durch::PRP,միջով,দ্বারা
725,neben::PRP,քովը,কাছে
726,zwischen::PRP,միջեւ,মধ্যে
727,wegen::PRP,պատճառով,জন্য
728,wegen::PRP,շնորհից,জন্য
729,dies::PRN,սա,এটা
730,dies::PRN,այս,এটা
731,das::PRN,դա,ওটা
732,das::PRN,այդ,ওটা
733,alles::PRN,ամեն ինչ,সব
734,ich::PRN,ես,আমি
735,du::PRN,դու,তুমি
736,er::PRN,նա,উনি
737,wir::PRN,մենք,আমরা
738,ihr::PRN,դուք,তোমরা
739,sie::PRN,նրանք,তারা
740,was::FPRN,ինչ,কি
741,wer::FPRN,ով,কে
742,wo::FADV,ուր,কোথায়
743,wo::FADV,որտեղ,কোথায়
744,wohin::FADV,դեպի ուր,কোথায়
745,wie::FADV,ինչպես,কেমন
746,warum::FADV,ինչու,কেন
747,wieviel::FNUM,որչափ,কত
748,eins::NUM,մեկ,অক
749,zwei::NUM,երկու,দুই
750,drei::NUM,երեք,তিন
751,vier::NUM,չորս,চার
752,fünf::NUM,հինգ,পাঁচ
753,sechs::NUM,վեց,ছয়
754,sieben::NUM,յոթ,সাত
755,acht::NUM,ութ,আট
756,neun::NUM,ինը,নয়
757,zehn::NUM,տասը,দশ
758,elf::NUM,տասնմեկ,এগারো
759,zwölf::NUM,տասներկու,দ্বাদশ
760,zwanzig::NUM,քսան,বিশ
761,dreißig::NUM,երեսուն,ত্রিশ
762,vierzig::NUM,քառասուն,চল্লিশ
763,fünfzig::NUM,հիսուն,পঞ্চাশ
764,sechzig::NUM,վաթսուն,ষাট
765,siebzig::NUM,յոթանասուն,সত্তর
766,achtzig::NUM,ութսուն,আশি
767,neunzig::NUM,իննսուն,নব্বুই
768,hundert::NUM,հարյուր,শত
769,tausend::NUM,հազար,হাজার
770,und::CNJ,ու,আর
771,und::CNJ,ու,এবং
772,oder::CNJ,կամ,বা
773,stehen::V,կանգնել,দাঁড়ানো
774,sitzen::V,նստել,বসা
775,liegen::V,ստել,শোয়া
776,hängen::V,կախվել,ঝোলা
777,werden::V,դառնալ,হইয়া উঠা
778,passieren::V,պատահել,ঘটা
779,beginnen::V,սկսվել,আরম্ভ হওয়া
780,enden::V,վերջանալ,শেষ হওয়া
781,wechseln::V,փոխվել,রূপাস্তর করা
782,aufgehen[Sonne]::V,բարձրանալ,উদিত হওয়া
783,aufgehen[Sonne]::V,ելնել ,উদিত হওয়া
784,untergehen[Sonne]::V,մտնել,অস্ত যাওয়া
785,scheinen[Sonne]::V,շողալ,আলো দেওয়া
786,scheinen[Sonne]::V,փայլել,আলো দেওয়া
787,donnern::V,որոտալ,বজ্রধ্বনি করা
788,wehen::V,փչել,প্রবাহিত হওয়া
789,strömen::V,հոսել,প্রবাহিত হওয়া
790,fließen::V,հոսել,ছুটা
791,sich drehen::V,պտտվել,পাক খাওয়া
792,schwanken::V,տատանվել,দোলা
793,schwingen::V,ճոճվել,দোলা
794,fallen::V,ընկնել,পড়া
795,brennen::V,այրվել,সেঁকা
796,rauchen::V,ծխել,ধোঁয়া ছড়ান
797,regnen::V,անձրեւ գալ,বর্ষণ_করা
798,gefrieren::V,սառչել,হিমায়িত হওয়া
799,tauen::V,լկիլ,গলা
800,schmelzen::V,հալիլ,গলা
801,trocknen::V,չորանալ,শুষ্ক করা
802,sieden::V,եռալ,ফোঁড়া
803,faulen::V,փտել,ক্ষয় হওয়া
804,verfaulen::V,նեխել,ক্ষয় হওয়া 
805,reißen::V,պատռվել,ছিঁড়া
806,reißen::V,ճղվել,ছিঁড়া
807,versinken::V,սուզվել,ডুবা
808,vergehen::V,անցնել ,যাওয়া
809,erscheinen::V,հայտնվել,আসা
810,erscheinen::V,երեւալ,আসা
811,verschwinden::V,անհետանալ,অদৃশ্য হওয়া
812,sinken::V,ընկնել,হ্রাস হওয়া
813,abnehmen::V,փոքրանալ,হ্রাস হওয়া
814,zunehmen::V,մեծանալ,বৃদ্ধি পাওয়া
815,steigen::V,բարձրանալ,ওঠা
816,wachsen::V,աճել,বড় হওয়া
817,glänzen::V,նշուլել,জ্বলা
818,glänzen::V,փայլիլ,জ্বলা
819,funkeln::V,փայլատակել,জ্বল্জ্বল করা
820,lärmen::V,աղմուկ հանել,
821,läuten::V,զնգալ,রুসুঝুসু করা
822,klingeln::V,զնգալ,বাজা
823,klirren::V,զնգզնգալ,টুংটাং-শব্দ করা
824,brausen::V,մոլեգնել,গর্জন করা
825,rauschen::V,սոսափել,মর্মরধ্বনি করা
826,klingen::V,հնչել,শব্দ করা
827,bellen::V,հաչել,ঘেউ ঘেউ করা
828,heulen::V,ոռնալ ,গর্জন করা
829,blasen::V,փչել ,ফুঁ দেওয়া
830,pfeifen::V,սուլել,শিস্ দেওয়া
831,schreien::V,գոռալ ,চিৎকার করা
832,stöhnen::V,տնքալ,গোঁ-গো করা
833,zittern::V,դողալ,কাঁপা
834,leben::V,ապրել,বাঁচা
835,geboren werden::V,ծնվել,জন্মানো
836,atmen::V,շնչել,শ্বাস ফেলা
837,trinken::V,խմել,পান করা
838,essen::V,ուտել,ভক্ষণ করা
839,schlucken::V,կլանել,গেলা
840,schlucken::V,կուլ տալ,গেলা
841,müde werden::V,հոգնել,পরিশ্রান্ত হওয়া
842,einschlafen::V,քուն մտնել,নিদ্রামগ্ন হওয়া
843,schlafen::V,քնել,নিদ্রা যাওয়া
844,aufwachen::V,արթննալ,জাগা
845,aufstehen::V,ելլել,জাগা
846,sich erholen::V,հանգստանալ,আরাম করা
847,krank werden::V,հիւանդանալ,অসুস্থ হত্তয়া
848,krank sein::V,հիվանդ լինել,রূগ্ণ হত্তয়া
849,schmerzen::V,ցավել,কন্কন করা
850,husten::V,հազալ,কাশা
851,genesen::V,ապաքինվել,আরোগ্য হওয়া
852,sterben::V,մեռնել,মারা যাওয়া
853,sterben::V,վախճանվել,মারা যাওয়া
854,umkommen::V,կործանվել,মারা যাওয়া
855,sich bewegen::V,ընթանալ,চলা
856,sich rühren::V,շարժվել,নড়া
857,sich erheben::V,կանգնել,উদিত হওয়া
858,sich erheben::V,վեր կենալ,উদিত হওয়া
859,sich setzen::V,նստել,বসা
860,hinfallen::V,ընկնել,পড়া
861,laufen::V,քայլել,হাঁটা
862,schreiten::V,ճեմել,হাঁটা
863,spazierengehen::V,շրջագայել,পায়চারি করা
864,eilen::V,շտապել,ত্বরাম্বিত করা
865,sich beeilen::V,շտապել ,ত্বরাম্বিত করা
866,sausen::V,սլանալ,ধেয়ে যাওয়া
867,rennen::V,վազել,চলা
868,springen::V,ցատկել,লাফানো
869,klettern::V,մագլցել,আরোহণ করা
870,schaukeln::V,ճոճվել,দোলা
871,schaukeln::V,օրորվել,দোলা
872,kriechen::V,սողալ,হামাগুড়ি দেওয়া
873,schwimmen::V,լողալ,সাঁতার কাটা
874,tauchen::V,սուզվել,ডোবা
875,rudern::V,թիավարել,দাঁড় টানা
876,fahren::V,ընթանալ,চালান
877,fliegen::V,թռչել,ওড়া
878,gehen::V,գնալ,যাওয়া
879,weggehen::V,հեռանալ,প্রস্থান করা
880,abfahren::V,ճանապարհվել,প্রস্থান করা
881,anhalten::V,կանգնել,থামা
882,hineingehen::V,մտնել,ঢোকা
883,eintreten::V,մտնել,ঢোকা
884,kommen::V,գալ,আসা
885,ankommen::V,ժամանել,আসা
886,zurückkommen::V,վերադառնալ,ফিরা
887,bleiben::V,մնալ,থাকা
888,warten::V,սպասել,অপেক্ষা করা
889,erwarten::V,սպասել,অপেক্ষা করা
890,suchen::V,որոնել,খোঁজ করা
891,finden::V,գտնել,পাওয়া
892,versuchen::V,փորձել,পরখ করা
893,vorbereiten::V,պատրաստել,প্রস্তুত করা
894,lieben::V,սիրել,ভালবাসা
895,mögen::V,հավանել,পছন্দ করা
896,mögen::V,սիրել,পছন্দ করা
897,lachen::V,ծիծաղել,হাসা
898,rühren::V,հուզել,হৃদয়ম্পর্শ করা
899,weinen::V,լալ,কাঁদা
900,schimpfen::V,տրտնջալ,নালিশ করা
901,schimpfen::V,քրթմնջել,নালিশ করা
902,sich ärgern::V,զայրանալ,রাগ হত্তয়া
903,sich fürchten::V,վախնալ,ভয় করা
904,fürchten::V,վախենալ,ডরা
905,fliehen::V,փախչել,পালানো
906,flüchten::V,փախչել,পালানো
907,sehen::V,տեսնել,দেখা
908,anschauen::V,դիտել,দেখা
909,ansehen::V,նայել,দেখা
910,hören::V,լսել,শোনা
911,zuhören::V,ունկնդրել,শোনা
912,probieren::V,համը տեսել,পরখ করা
913,riechen::V,հոտ առնել,শুঁকা
914,fühlen::V,զգալ,অনুভব করা
915,scheinen::V,երեւալ,মনে হত্তয়া
916,zu sehen sein::V,երեւալ,দেখা দেত্তয়া
917,vernehmen::V,իմանալ ,শোনা
918,frieren::V,մրսել,শীত লাগা
919,tun::V,անել,করা
920,können::V,կարողանալ,পারা
921,wollen::V,ուզել,ইচ্ছা করা
922,wollen::V,ցանկանալ,ইচ্ছা করা
923,anfangen::V,սկսել,আরম্ভ করা
924,beenden::V,վերջացնել,শেষ করা
925,aufhören::V,դադարել,থামা
926,gelingen::V,հաջողվել,সিদ্ধিলাভ করা
927,gelingen::V,գլուխ գալ,সিদ্ধিলাভ করা
928,geraten::V,ստացվել,পরিণত হত্তয়া
929,öffnen::V,բաց անել,খোলা
930,schließen::V,փակել ,বন্ধ করা
931,stellen::V,դնել,স্থাপন করা
932,setzen::V,նստեցնել,স্থাপন করা
933,legen::V,դնել,স্থাপন করা
934,berühren::V,դիպչել,স্পর্শ করা
935,berühren::V,շոշափել,স্পর্শ করা
936,verbinden::V,շաղկապել,সংযুক্ত করা
937,bedecken::V,ծածկել,ঢাকা
938,aufhängen::V,կախել,ঝুলানো
939,anzünden::V,վառել,জ্বালান
940,aufheben::V,վերցնել,কুড়াইয়া তোলা
941,zurücklassen::V,թողնել,পরিত্যাগ করা
942,verlieren::V,կորցնել,হারান
943,fallen lassen::V,գցել,ফেলা
944,machen::V,անել,গঠন করা
945,herstellen::V,արտադրել,সৃষ্টি করা
946,bauen::V,կառուցել,নির্মাণ করা
947,reparieren::V,նորոգել,মেরামত করা
948,verbessern::V,բարելավել,উন্নতিলাভ করা
949,ändern::V,փոխել,পরিবর্তিত করা
950,graben::V,փորել,খনন করা
951,beugen::V,ծռել,নোয়া
952,biegen::V,թեքել,নোয়া
953,drehen::V,ոլորել,ঘোরান
954,wenden::V,պտտել,উলটাইয়া দেত্তয়া
955,umdrehen::V,շրջել,উলটানো
956,heben::V,բարձրացնել,উত্তোলন করা
957,hochheben::V,բարձրացնել,উঁচু করা
958,ergreifen::V,վարակվել,দখল করা
959,halten::V,բռնել,ধরা
960,drücken::V,ճնշել,টেপা
961,schieben::V,հրել,ঠেলা
962,kratzen::V,քերել,চাঁচা
963,lecken::V,լիզել,চাটা
964,beißen::V,կծել,দংশন করা
965,abreißen::V,պոկել,বিচ্ছিন্ন করা
966,abschneiden::V,կտրել ,বিচ্ছিন্ন করা
967,binden::V,կապել,বন্ধন করা
968,stecken::V,խրել,বিদ্ধ করা
969,brechen::V,կոտրել ,ভাঙা
970,klopfen::V,թակել,আঘাত করা
971,hauen::V,ծեծել,আঘাত করা
972,kleben::V,կպցնել,সাঁটা
973,reiben::V,շփել,ঘষা
974,streichen::V,վրան քսել,ছড়াইয়া
975,schleifen::V,սրել ,ধার দেওয়া
976,schneiden::V,կտրել,কাটা
977,rütteln::V,ցնցել,নাড়ান
978,schütteln::V,թափահարել,নড়া
979,schwenken::V,ճոճել,দোলা
980,schütten::V,լցնել,বর্ষণ করা
981,füllen::V,լիքը լցնել,পরিপূর্ণ করা
982,einwickeln::V,փաթաթել,মুড়া
983,tragen::V,կրել,বহন করা
984,tragen::V,տանել,বহন করা
985,schleppen::V,քաշել,টানা
986,ziehen::V,ձգել,টানা
987,ziehen::V,քաշել,টানা
988,aufbewahren::V,պահել ,রাখা
989,werfen::V,նետել,ছুড়া
990,packen::V,հափշտակել,ধরা
991,verstecken::V,ծածկել,গোপন করা
992,teilen::V,բաժանել,বিভক্ত করা
993,schicken::V,ուղարկել,প্রেরণ করা
994,bringen::V,բերել,আনা
995,hinzufügen::V,ավելացնել,একত্র করা
996,bekommen::V,հայթայթել,পাওয়া
997,erhalten::V,ստանալ,পাওয়া
998,nehmen::V,վերցնել,নেওয়া
999,wählen::V,ընտրել,বাছা
1000,auswählen::V,գերադասել,বাছা
1001,bewahren::V,պահպանել,বাঁচাইয়া রাখা
1002,behindern::V,խոչընդոտել,বাধা দেওয়া
1003,verderben::V,փչացնել,নষ্ট করা
1004,beschädigen::V,վնասել,ক্ষতি করা
1005,zerbrechen::V,ջարդել,ভাঙ্গিয়া যাওয়া
1006,zerbrechen::V,կոտրել,ভাঙ্গিয়া যাওয়া
1007,zerreißen::V,պատռել,ছিঁড়া
1008,zerstören::V,քանդել,বিনাশ করা
1009,verbrennen::V,այրել,দহন করা
1010,geben::V,տալ,দেওয়া
1011,reichen::V,հանձնել,দেওয়া
1012,schenken::V,նվիրել,উপহার দেত্তয়া
1013,versprechen::V,խոստանալ,প্রতিশ্রুতি দেওয়া
1014,wünschen::V,մաղթել,আকাঙ্ক্ষা করা
1015,loben::V,գովել,প্রশংসা করা
1016,küssen::V,համբուրել,চুম্বন করা
1017,wiegen::V,օրորել,দুলানো
1018,zudecken::V,վրան գցել,ঢাকা
1019,wecken::V,զարթնեցնել,জাগানো
1020,zeigen::V,ցույց տալ,দেখানো
1021,führen::V,ուղեկցել,পথ দেখানো
1022,lehren::V,սովորեցնել,শেখানো
1023,unterrichten::V,ավանդել,শিক্ষা দেওয়া
1024,aufziehen::V,դաստիարակել,পালন করা
1025,leiten::V,ղեկավարել,পরিচালনা করা
1026,leiten::V,կառավարել,পরিচালনা করা
1027,antreiben::V,շտապեցնել,চালনা করা
1028,lassen::V,ստիպել,অনুমতি দেওয়া
1029,einladen::V,հրավիրել,নিমন্ত্রণ করা
1030,vereinigen::V,միացնել,এক করা
1031,besuchen::V,այցելել,দেখিতে যাওয়া
1032,treffen::V,հանդիպել,সন্মুখীন হওয়া
1033,sich versammeln::V,հավաքվել,জড়ো হওয়া
1034,spielen::V,խաղալ,খেলা
1035,singen::V,երգել,গাওয়া
1036,tanzen::V,պարել,নাচা
1037,sich trennen::V,ցրվել,পৃথক করা
1038,verlassen::V,լքել,পরিত্যাগ করা
1039,retten::V,փրկել,উদ্ধার করা
1040,bewachen::V,պահել,পাহারা দেওয়া
1041,schützen::V,պաշտպանել,রক্ষা করা
1042,verteidigen::V,պաշտպանել,রক্ষা করা
1043,sich schlagen::V,կռվել,লড়াই করা
1044,schießen::V,կրակել,তীরবেগে ছোটা
1045,siegen::V,հաղթել,জেতা
1046,ärgern::V,ձանձրացնել,বিরক্ত করা
1047,schlagen::V,խփել,আঘাত করা
1048,treten::V,քացի տալ,লাথি মারা
1049,stechen::V,խայթել,দংশন করা
1050,stoßen::V,մղել,ঠেলা
1051,stehlen::V,գողանալ,অপহরণ করা
1052,stören::V,խանգարել,ঘাঁটান
1053,belästigen::V,անհանգստացնել,বিরক্ত করা
1054,verbergen::V,թաքցնել,গোপন করা
1055,täuschen::V,խաբել,প্রবঞ্চনা করা
1056,betrügen::V,խաբել,প্রতারণা করা
1057,töten::V,սպանել ,হত্যা করা
1058,wohnen::V,բնակվել,বাস করা
1059,arbeiten::V,աշխատել,কাজ করা
1060,sammeln::V,հավաքել,সংগ্রহ করা
1061,pflücken::V,քաղել,চয়ন করা
1062,jagen::V,որս անել,শিকার করা
1063,fischen::V,ձուկ բռնել,মাছ ধরা
1064,fassen::V,բռնել,ধরা
1065,hüten::V,արածեցնել,যুথভুক্ত করা
1066,treiben::V,հովուել,চালনা করা
1067,anbinden::V,չուանել,বন্ধন করা
1068,füttern::V,կերակրել,ভোজন করানো
1069,melken::V,կթել,দুগ্ধ দোহন করা
1070,hacken::V,կոտորել,কাটা
1071,gießen::V,ջրել,বর্ষণ করা
1072,reifen::V,հասունանալ ,পাকা
1073,zubereiten::V,պատրաստել,রন্ধন করা
1074,kochen::V,եփել,রন্ধন করা
1075,backen::V,թխել,সেকা
1076,braten::V,տապակել,ভাজা
1077,umrühren::V,խառնել,নড়ানো
1078,stricken::V,գործել,বোনা
1079,nähen::V,կարել,সেলাই করা
1080,färben::V,ներկել,রঞ্জিত করা
1081,reinigen::V,մաքրել,পরিষ্কার করা
1082,waschen::V,լվանալ,পরিষ্কার করা
1083,abwischen::V,սրբել,মুছা
1084,spülen::V,ողողել,পরিষ্কার করা
1085,spülen::V,պարզաջրել,পরিষ্কার করা
1086,fegen::V,ավլել,ঝাঁট দেওয়া
1087,kehren::V,ավլել,ঝাঁট দেওয়া
1088,baden::V,լողանալ,অবগাহন করা
1089,sich waschen::V,լվացվել,ধোয়া
1090,ausziehen::V,հանել,খুলা
1091,anziehen::V,հագնել,গায়ে দেত্তয়া
1092,sich anziehen::V,հագնվել,পোশাক পরা
1093,kämmen::V,սանրել,আঁচড়ানো
1094,schmücken::V,զարդարել,সাজান করা
1095,sagen::V,ասել,উচ্চারণ করা
1096,sprechen::V,խոսել,বলা
1097,reden::V,զրուցել,আলাপ করা
1098,sich unterhalten::V,խոսակցել,আড্ডা দেওয়া
1099,fragen::V,հարցնել,জিজ্ঞাসা করা
1100,bitten::V,խնդրել,প্রার্থনা করা
1101,erzählen::V,պատմել,বর্ণনা করা
1102,mitteilen::V,հաղորդել,বলা
1103,nennen::V,անվանել,নাম দেওয়া
1104,rufen::V,կանչել,আমন্ত্রণ করা
1105,prahlen::V,պարծենալ,বড়াই করা
1106,übersetzen::V,թարգմանել,ভাষাস্তরিত করা
1107,denken::V,մտածել,ভাবা
1108,glauben::V,հավատալ,বিশ্বাস করা
1109,bemerken::V,նկատել,লক্ষ্য করা
1110,erkennen::V,ճանաչել,চিনিতে পারা
1111,begreifen::V,հասկանալ,উপলব্ধি করা
1112,verstehen::V,ըմբռնել,উপলব্ধি করা
1113,lernen::V,սովորել,শেখা
1114,wissen::V,իմանալ,জানা
1115,sich erinnern an::V,հիշել,মনে করা
1116,sich erinnern an::V,մտաբերել,মনে করা
1117,vergessen::V,մոռանալ,বিস্মৃত হওয়া
1118,messen::V,չափել,মাপা
1119,zählen::V,թվել,গণনা করা
1120,zählen::V,հաշվել,গণনা করা
1121,rechnen::V,հաշվել,হিসাব করা
1122,rechnen::V,հաշվարկել,হিসাব করা
1123,lesen::V,կարդալ,পাঠ করা
1124,malen::V,նկարել,আঁকা
1125,zeichnen::V,գծել,ছকা
1126,schreiben::V,գրել,লেখা
1127,besitzen::V,ունենալ,অধিকার করা
1128,besitzen::V,տեր լինել,অধিকার করা
1129,kaufen::V,գնել,ক্রয় করা
1130,verkaufen::V,վաճառել,বেচা
1131,bezahlen::V,վճարել,প্রদান করা
1132,zahlen::V,վճարել,প্রদান করা
1133,beherrschen::V,ղեկավարել,শাসন করা
1134,ertragen::V,դիմանալ,বহন করা
1135,Horn::N,,শিং
1136,fangen::V,,লোফা
