,Concept_ID,tt,myv
205,Pilz::N,гөмбә,панго
206,Zwiebel::N,суган,чурька
207,Zwiebel::N,суганбаш,чурька
208,Saat::N,орлык,видьметь
209,Korn::N,иген,сюро
210,Korn::N,орлык,сюро
211,Heu::N,печән,тикше
212,Schale::N,кабык,кедь
213,Schale::N,кабык,ваткавкс
214,Grube::N,баз,латко
215,Grube::N,чокыр,латко
216,Falle::N,тозак,тувор
217,Falle::N,тозак,кундамка
218,Falle::N,капкын,тувор
219,Falle::N,капкын,кундамка
220,Schlinge::N,элмәк,килькш
221,Spur::N,эз,челькс
222,Spur::N,эз,пильгеки
223,Asche::N,көл,кулов
224,Dreck::N,пычрак,рудаз
225,Eisen::N,тимер,кшни
226,Gold::N,алтын,сырне
227,Silber::N,көмеш,сия
228,Kohle::N,күмер,сэдь
229,Kohle::N,күмер,уголия
230,Glas::N,пыяла,сулика
231,Lehm::N,балчык,сёвонь
232,Sand::N,ком,човар
233,Mensch::N,адәм,ломань
234,Mensch::N,инсан,ломань
235,Mann::N,ир,аля
236,Mann::N,ир,цёраломань
237,Frau::N,хатын,ава
238,Kind::N,бала,эйкакш
239,Junge::N,малай,цёрыне
240,Mädchen::N,кыз,тейтерне
241,Familie::N,гаилә,семия
242,Großvater::N,бабай,покштя
243,Großmutter::N,әби,баба
244,Eltern::N,ата-ана,тетят-ават
245,Vater::N,ата,тетя
246,Mutter::N,ана,ава
247,Sohn::N,ул,цёра
248,Tochter::N,кыз,тейтерь
249,Bruder::N,кардәш,леля
250,Bruder::N,кардәш,ялакс
251,Schwester::N,апа,сазор
252,Schwester::N,сеңел,сазор
253,Onkel::N,дәдә,леля
254,Onkel::N,дәдәй,леля
255,Tante::N,түти,патя
256,Tante::N,тәтәй,патя
257,Ehemann::N,ир,мирде
258,Ehefrau::N,хатын,ни
259,Freude::N,сөенеч,кеняркс
260,Gelächter::N,көлү,ракамо
261,Gelächter::N,көлү,пейдема
262,Gelächter::N,көлеш,ракамо
263,Gelächter::N,көлеш,пейдема
264,Glück::N,бәхет,уцяска
265,Kummer::N,хәсрәт,рискс
266,Kummer::N,хәсрәт,мелявкс
267,Wunsch::N,теләк,мель
268,Wunsch::N,теләк,бажамо
269,Lust::N,теләк,бажамо
270,Lust::N,теләү,бажамо
271,Geist::N,рух,ойме
272,Gedanke::N,уй,мель
273,Gedanke::N,фикер,мель
274,Gedächtnis::N,хәтер,мель
275,Verstand::N,акыл,прев
276,Sinn::N,мәгънә,толк
277,Sinn::N,мәгънә,смысла
278,Grund::N,сәбәп,тувтал
279,Wahrheit::N,хак,видечи
280,Gespräch::N,әңгәмә,кортнема
281,Märchen::N,әкият,ёвкс
282,Erzählung::N,хикәя,ёвтнема
283,Nachricht::N,хәбәр,куля
284,Neuigkeit::N,яңалык,куля
285,Name::N,исем,лем
286,Rätsel::N,табышмак,содамоёвкс
287,Rede::N,нотык,кортамо
288,Sprache::N,тел,кель
289,Stimme::N,тавыш,ваигель
290,Wort::N,сүз,вал
291,Zeichen::N,ишарә,теште
292,Ruf::N,дәшү,тердема
293,Lärm::N,шау,шалнома
294,Laut::N,аваз,вайгель
295,Ton::N,шалтырату,гайнема
296,Lied::N,җыр,моро
297,Ruhe::N,тынлык,оймамо
298,Leute::N,халык,ломанть
299,Volk::N,халык,народ
300,Arbeit::N,эш,тев
301,Arbeit::N,хезмәт,тев
302,Gast::N,кунак,инже
303,Geschenk::N,бүләк,казне
304,Spiel::N,уен,налксема
305,Gesellschaft::N,җәмгыять,община
306,Hilfe::N,ярдәм,лездамо
307,Hilfe::N,булышлык,лездамо
308,Freund::N,дус,оя
309,Freund::N,дус,ялга
310,Kamerad::N,иптәш,оя
311,Kamerad::N,иптәш,ялга
312,Angelegenheit::N,эш,тев
313,Anzahl::N,микъдар,ламоксчи
314,Art::N,төр,вид
315,Stück::N,кисәк,пакш
316,Stück::N,кисәк,пелькс
317,Teil::N,өлеш,часть
318,Teil::N,өлеш,пелькс
319,Hälfte::N,ярым,пель
320,Hälfte::N,ярым,пелькс
321,Kreis::N,түгәрәк,кирькс
322,Kreuz::N,хач,крёст
323,Kreuz::N,тәре,крёст
324,Linie::N,сызык,кикс
325,Strich::N,сызык,межа
326,Abstand::N,ара,ютко
327,Entfernung::N,ераклык,ютко
328,Gegend::N,урын,тарка
329,Gegend::N,урын,пертьпелькс
330,Platz::N,бушлык,васолкс
331,Ort::N,урын,тарка
332,Seite::N,як,ён
333,Seite::N,як,чире
334,Mitte::N,урта,куншка
335,Gegenstand::N,нәрсә,предмет
336,Sache::N,нәрсә,тев
337,Sache::N,нәрсә,веща
338,Rand::N,чит,пе
339,Rand::N,чит,чире
340,Kante::N,кырый,ирдез
341,Ecke::N,почмак,ужо
342,Spitze::N,оч,пряне
343,Spitze::N,оч,пе
344,Ende::N,азак,пе
345,Loch::N,тишек,варя
346,Winkel::N,почмак,ужо
347,Muster::N,парча,сёрма
348,Größe::N,зурлык,сэрь
349,Größe::N,зурлык,покшолма
350,Länge::N,озынлык,кувалмо
351,Höhe::N,биеклек,сэрь
352,Höhe::N,биеклек,пандо
353,Gewicht::N,авырлык,сталмо
354,Menge::N,микъдар,лововкс
355,Haufen::N,өем,мар
356,Haufen::N,өем,валявкс
357,Reihe::N,рәт,ряд
358,Boot::N,каек,венч
359,Boot::N,көймә,венч
360,Ruder::N,ишкәк,милё
361,Schlitten::N,чана,нурдт
362,Ski::N,чаңгы,сокс
363,Lagerfeuer::N,костёр,толбандя
364,Last::N,йөк,сталмо
365,Last::N,йөк,кандома
366,Gang::N,йөреш,молема
367,Gang::N,йөреш,якамо
368,Schritt::N,адым,эскелькс
369,Norden::N,төньяк,якшамо ёнкс
370,Süden::N,көньяк,лембе ёнкс
371,Westen::N,көнбатыш,чивалгома
372,Osten::N,шәрык,чилисема
373,Osten::N,көнчыгыш,чилисема
374,Holz::N,агач,чувто
375,Brett::N,такта,лаз
376,Platte::N,плитә,плита
377,Stütze::N,таяу,неже
378,Stange::N,колга,олга
379,Stock::N,таяк,мандо
380,Stab::N,таяк,олога
381,Rohr::N,торба,турба
382,Haus::N,өй,кудо
383,Haus::N,йорт,кудо
384,Heim::N,гаилә,кудо
385,Heim::N,нәсел,кудо
386,Ofen::N,мич,каштомо
387,Fußboden::N,идән,киякс
388,Tisch::N,өстәл,столь
389,Stuhl::N,утыргыч,стул
390,Wiege::N,бишек,лавсь
391,Wiege::N,бишек,нурямот
392,Bett::N,ятак,ацамо
393,Bett::N,урын-җир,ацамо
394,Regal::N,киштә,лався
395,Regal::N,киштә,лавсяланго
396,Regal::N,шүрлек,лався
397,Regal::N,шүрлек,лавсяланго
398,Kiste::N,әрҗә,горобия
399,Kiste::N,әрҗә,сундук
400,Fenster::N,тәрәзә,вальма
401,Tür::N,ишек,кенкш
402,Tor::N,капка,ортат
403,Zaun::N,койма,пирявт
404,Zaun::N,койма,пирвякс
405,Dach::N,түбә,кудопря
406,Leiter::N,баскыч,кузтема
407,Besen::N,себерке,тенсть
408,Spaten::N,көрәк,койме
409,Schaufel::N,көрәк,кече
410,Schaufel::N,көрәк,келей койме
411,Gabel::N,чәннечке,сянгине
412,Löffel::N,кашык,пенч
413,Messer::N,пычак,пеель
414,Nagel::N,кадак,эске
415,Netz::N,челтәр,алтыма
416,Haken::N,ыргак,кечказ
417,Griff::N,тотка,кедне
418,Schloss::N,йозак,замок
419,Schloss::N,йозак,панжома
420,Bild::N,рәсем,картина
421,Bild::N,картина,картина
422,Figur::N,сын,рунго
423,Figur::N,фигура,рунго
424,Puppe::N,курчак,няка
425,Beutel::N,луза,кескав
426,Bündel::N,бәйләм,керькс
427,Tasche::N,букча,юдма
428,Eimer::N,чиләк,ведра
429,Deckel::N,капкач,велькс
430,Geschirr::N,савыт-саба,кедьге
431,Geschirr::N,кашык-аяк,кедьге
432,Sack::N,капчык,кескав
433,Tasse::N,чынаяк,чакш
434,Topf::N,чүлмәк,кастрюля
435,Kessel::N,казан,котёл
436,Essen::N,ашау,ярсамо
437,Nahrung::N,азык,ярсамопель
438,Nahrung::N,тәгам,ярсамопель
439,Nahrung::N,ашамлык,ярсамопель
440,Speise::N,ризык,ярсамопель
441,Fleisch::N,ит,сывель
442,Getreide::N,ашлык,сюро
443,Brei::N,ботка,каша
444,Brot::N,ипи,кши
445,Brot::N,икмәк,кши
446,Scheibe::N,телем,кочом
447,Scheibe::N,телем,сускомо
448,Fett::N,май,куя
449,Butter::N,май,ой
450,Öl::N,май,ой
451,Salz::N,тоз,сал
452,Suppe::N,шулпа,ям
453,Honig::N,бал,медь
454,Milch::N,сөт,ловсо
455,Tee::N,чәй,чай
456,Leder::N,күн,киське
457,Wolle::N,йон,пона
458,Stoff::N,тукыма,коцт
459,Nadel::N,энә,салмукс
460,Faden::N,җеп,суре
461,Knopf::N,төймә,пов
462,Knoten::N,төен,сюлмо
463,Farbe::N,буяу,артомапель
464,Kleidung::N,кием,оршамот
465,Hemd::N,күлмәк,панар
466,Kragen::N,яка,сиве
467,Ärmel::N,җиң,ожа
468,Hose::N,чалбар,понкст
469,Gürtel::N,билбау,каркс
470,Mütze::N,бүрек,чапка
471,Schuh::N,башмак,туфля
472,Stiefel::N,итек,кем
473,Ring::N,балдак,суркс
474,Band::N,тасма,лента
475,Kamm::N,тарак,сурсеме
476,Spiegel::N,көзге,чавачамо
477,Riemen::N,каеш,кшнань каркс
478,Schnur::N,бау,пикс
479,Leine::N,тезген,ведьме
480,Decke::N,юрган,вельтямо
481,Kissen::N,мендәр,тодов
482,Tuch::N,яулык,паця
483,Handtuch::N,сөлгә,нардамо
484,Kraft::N,егәр,вий
485,Kraft::N,дәрман,вий
486,Stärke::N,көч,виевчи
487,Stärke::N,дәрман,виевчи
488,Gesundheit::N,саулык,шумбрачи
489,Krankheit::N,чир,орма
490,Krankheit::N,чир,сэредема
491,Krankheit::N,хаста,орма
492,Krankheit::N,хаста,сэредема
493,Krankheit::N,сырхау,орма
494,Krankheit::N,сырхау,сэредема
495,Schmerz::N,авырту,сэредькс
496,Wunde::N,яра,керявкс
497,Wunde::N,җәрәхәт,керявкс
498,Fieber::N,бизгәк,маштыкс
499,Arznei::N,дару,ормаменькс
500,Brücke::N,күпер,сэдь
501,Brücke::N,күпер,мадамо
502,Brunnen::N,кое,лисьма
503,Weide::N,утлавык,ракшань ванома тарка
504,Pfad::N,сукмак,ян
505,Weg::N,юл,ки
506,Straße::N,урам,ки
507,Dorf::N,авыл,веле
508,Stadt::N,шәһәр,ош
509,Brief::N,хат,сёрма
510,Buch::N,китап,книга
511,Buchstabe::N,хәреф,буква
512,Zeitung::N,газет,газета
513,Zeitung::N,газета,газета
514,Leben::N,гомер,эрямо
515,Leben::N,тормыш,эрямо
516,Leben::N,тереклек,эрямо
517,Tod::N,үлем,кулома
518,Grab::N,гүр,калмо
519,Grab::N,кабер,калмо
520,Kirche::N,чиркәү,церькова
521,Sünde::N,язык,чумочи
522,Sünde::N,гөнаһ,чумочи
523,Gott::N,алла,паз
524,Gott::N,ходай,паз
525,Arbeiter::N,эшче,робочей
526,Chef::N,башлык,прявт
527,Meister::N,оста,кол тевень тенця
528,Arzt::N,врач,врач
529,Arzt::N,табиб,врач
530,Lehrer::N,укытучы,учитель
531,Lehrer::N,укытучы,тонавтыця
532,Lehrer::N,мөгаллим,учитель
533,Lehrer::N,мөгаллим,тонавтыця
534,Geld::N,акча,ярмак
535,Geschäft::N,эш,ладязь тев
536,Laden::N,кибет,лавка
537,Laden::N,магазин,лавка
538,Preis::N,бәя,питне
539,Preis::N,бәһа,питне
540,Ware::N,товар,миевкс
541,Ware::N,товар,рамавкс
542,Nutzen::N,файда,паро
543,Nutzen::N,файда,лезэ
544,Reichtum::N,байлык,сюпавчи
545,Welt::N,дөнья,мир
546,Welt::N,дөнья,мастор ланго
547,Land::N,ил,мастор
548,Staat::N,дәүләт,государства
549,König::N,патша,король
550,Macht::N,хакимият,азорксчи
551,Grenze::N,чик,буен тешкс
552,Krieg::N,сугыш,война
553,Feind::N,дошман,душман
554,Gewalt::N,көчләү,нарьгамо
555,Kampf::N,көрәш,тюрема
556,Bogen[Waffe]::N,җәя,нал
557,Pfeil::N,ук,нал
558,Gewehr::N,мылтык,ружия
559,Gewehr::N,мылтык,винтовка
560,Fehler::N,хата,ильведькс
561,Fehler::N,хата,ильведевкс
562,Lüge::N,ялган,манчема
563,Lüge::N,ялган,кенгелема
564,Schaden::N,зыян,зыян
565,Schaden::N,зарар,зыян
566,Unglück::N,бәла,зыян
567,Schuld::N,гаеп,чумочи
568,Alter::N,яшь,шка
569,Schluss::N,ахыр,пе
570,Zeit::N,заман,шка
571,Zeit::N,заман,пинге
572,Tag::N,көн,чи
573,Morgen::N,иртә,валске
574,Mittag::N,өйлә,чикуншка
575,Abend::N,кич,чокшнэ
576,Nacht::N,төн,ве
577,Woche::N,атна,недля
578,Monat::N,ай,ков
579,Jahr::N,ел,ие
580,Frühling::N,яз,тундо
581,Sommer::N,җәй,кизэ
582,Herbst::N,көз,сёксь
583,Winter::N,кыш,теле
584,Januar::N,гыйнвар,якшамков
585,Februar::N,февраль,февраль
586,März::N,март,март
587,April::N,апрель,апрель
588,Mai::N,май,май
589,Juni::N,июнь,июнь
590,Juli::N,июль,июль
591,August::N,август,август
592,September::N,сентябрь,сентября
593,Oktober::N,октябрь,октября
594,November::N,ноябрь,ноября
595,Dezember::N,декабрь,декабря
596,Montag::N,дүшәмбе,пондельник
597,Dienstag::N,сишәмбе,овторник
598,Mittwoch::N,чәршәмбе,серёда
599,Donnerstag::N,атнакич,цетьверьг
600,Donnerstag::N,пәнҗешәмбе,цетьверьг
601,Freitag::N,җомга,пеця
602,Samstag::N,шимбә,субута
603,Samstag::N,шимбә,шлямочи
604,Sonntag::N,якшәмбе,недлячи
605,groß::A,зур,ине
606,groß::A,зур,покш
607,klein::A,кечкенә,вишка
608,lang::A,озын,кувака
609,kurz::A,кыска,нурькине
610,breit::A,киң,келей
611,schmal::A,кысык,теине
612,dicht::A,куе,тусто
613,dick[Gegenstand]::A,калын,эчке
614,dünn::A,нечкә,човине
615,fein::A,нәзакәтле,човине
616,fest::A,нык,кеме
617,flach::A,яссы,лапужа
618,flach::A,ялпак,лапужа
619,glatt::A,шома,валаня
620,hart::A,каты,калгодо
621,weich::A,йомшак,чевте
622,rund::A,түгәрәк,кеверь
623,spitz::A,очлы,пшти
624,scharf::A,үткен,пшти
625,stumpf::A,үтмәс,ношка
626,schwer::A,салмак,стака
627,schön::A,гүзәл,мазый
628,heiß::A,эссе,пси
629,warm::A,җылы,лембе
630,kalt::A,суык,якшамо
631,kalt::A,салкын,якшамо
632,kühl::A,салкынча,экше
633,frisch::A,салкынча,свежа
634,feucht::A,юеш,летьке
635,nass::A,дымлы,начко
636,trocken::A,коры,коське
637,voll::A,тулы,пешксе
638,leer::A,буш,чаво
639,offen::A,ачык,панжадо
640,offen::A,ачык,виде
641,geschlossen::A,йомык,пекстазь
642,geschlossen::A,йомык,сёлгозь
643,sauber::A,пакь,ванькс
644,sauber::A,чиста,ванькс
645,schmutzig::A,керле,ливезев
646,schmutzig::A,пычрак,ливезев
647,roh::A,чи,верек
648,reif::A,өлгергән,кенерезь
649,lecker::A,тәмле,тантей
650,süß::A,татлы,ламбамо
651,bitter::A,ачы,сэпей
652,sauer::A,әче,чапамо
653,hell::A,якты,валдо
654,dunkel::A,кара,чопода
655,schwarz::A,кара,раужо
656,weiß::A,ак,ашо
657,rot::A,кызыл,якстере
658,gelb::A,сары,ожо
659,blau::A,күк,сэнь
660,grün::A,яшел,пиже
661,grau::A,соры,шержев
662,bunt::A,чуар,сёрмав
663,billig::A,арзан,аволь питней
664,teuer::A,хаклы,питней
665,wertvoll::A,кыйммәтле,питней
666,blind::A,сукыр,сокор
667,blind::A,күзсез,сокор
668,taub::A,чукрак,амариця
669,taub::A,саңгырау,амариця
670,kräftig::A,егәрле,пек виев
671,stark::A,нык,виев
672,stark::A,базык,виев
673,schwach::A,зәгыйфь,лавшо
674,fett::A,симез,куя
675,schlank::A,нәзек,виде ронга
676,hübsch::A,чибәр,мазый
677,böse::A,усал,кежей
678,dumm::A,акылсыз,чавола
679,dumm::A,акылсыз,превтеме
680,faul::A,ялкау,нузякс
681,faul::A,иренчәк,нузякс
682,fleißig::A,тырыш,мелень путыця
683,fleißig::A,тырышучан,мелень путыця
684,geizig::A,саран,скупой
685,klug::A,акыллы,превей
686,geschickt::A,маһир,маштозь теезь
687,lieb::A,сөекле,вадря
688,lustig::A,күңелле,весёла
689,sanft::A,басынкы,сэтьме
690,hungrig::A,ач,вачо
691,krank::A,чирле,сэредиця
692,krank::A,сырхау,сэредиця
693,nackt::A,шәрә,штапо
694,traurig::A,ямансу,нусманя
695,lebendig::A,тере,эриця
696,gut::A,яхшы,паро
697,schlecht::A,начар,берянь
698,richtig::A,дөрес,виде
699,schlimm::A,әшәкә,берянь
700,wahr::A,чып-чын,алкуксонь
701,alt::A,иске,ташто
702,neu::A,яңа,од
703,ehemalig::A,элекке,икелень
704,alt[Lebewesen]::A,карт,сыре
705,jung::A,яшь,од
706,arm::A,фәкыйрь,кажов
707,reich::A,бай,сюпав
708,bekannt::A,таныш,содавикс
709,berühmt::A,атаклы,содавикс
710,fremd::A,ят,лия
711,fremd::A,ят,асодавикс
712,verschieden::A,төрле,эрьва
713,nah::A,якын,а васолонь
714,fern::A,ерак,умонь
715,fern::A,ерак,кезэрень
716,linker::A,сул,керш
717,rechter::A,уң,вить
718,anderer::A,бүтән,лия
719,erster::A,беренче,васень
720,erster::A,беренче,васенце
721,zweiter::A,икенче,омбоце
722,dritter::A,өченче,колмоце
723,letzter::A,ахыргы,меельце
724,allein::ADV,ялгыз,башка
725,allein::ADV,ялгыз,ськамонзо
726,auf einmal::ADV,бердән,вейсэ
727,zusammen::ADV,бергә,вейс
728,zusammen::ADV,бергә,вейсэ
729,lange::ADV,озак,кувать
730,plötzlich::ADV,искәрмәстән,апак учо
731,sofort::ADV,хәзер,курок
732,sofort::ADV,хәзер,нейке
733,später::ADV,соңрак,мейле
734,jetzt::ADV,хәзер,ней
735,heute::ADV,бүген,течи
736,morgen::ADV,иртәгә,ванды
737,bald::ADV,тиздән,курок
738,dann::ADV,аннары,мейле
739,dann::ADV,аннары,седе мейле
740,gestern::ADV,кичә,исяк
741,einst::ADV,берчак,весть
742,einst::ADV,берчак,зярдо-бути
743,damals::ADV,ул вакытта,сестэ
744,damals::ADV,ул чакта,сестэ
745,danach::ADV,да,мейле
746,danach::ADV,да,седе мейле
747,vorher::ADV,элек,васняяк
748,zuerst::ADV,башта,васня
749,einmal::ADV,бер,весть
750,einmal::ADV,бер мәртәбә,весть
751,manchmal::ADV,кайчакта,лиясто
752,oft::ADV,еш,сеетьстэ
753,immer::ADV,һәркайчан,свал
754,niemals::ADV,hичбер вакыт,а зярдояк
755,hier::ADV,монда,тесэ
756,hier::ADV,биредә,тесэ
757,hierhin::ADV,монда,тей
758,von hier::ADV,моннан,тестэ
759,dort::ADV,анда,тосо
760,dorthin::ADV,тегеләй,тов
761,geradeaus::ADV,турыдан-туры,витьстэ
762,vorwärts::ADV,алга,икелев
763,rückwärts::ADV,кире,мекев
764,zurück::ADV,кире,мекев
765,unten::ADV,түбәндә,ало
766,hinab::ADV,аска,алов
767,oben::ADV,өстә,вере
768,oben::ADV,югарыда,вере
769,hinauf::ADV,өскә,верев
770,überall::ADV,hәркайда,эрьва косо
771,nicht::ADV,түгел,а
772,ein wenig::ADV,бераз,аламошка
773,kaum::ADV,көчкә,ансяк
774,sehr::ADV,бик,пек
775,sehr::ADV,бик,вельть
776,so::ADV,алай,истя
777,noch::ADV,янә,таго
778,noch::ADV,тагын,таго
779,nur::ADV,фәкать,ансяк
780,schon::ADV,инде,уш
781,wieder::ADV,янә,таго
782,wieder::ADV,тагын,таго
783,vergebens::ADV,юкка,стяко
784,vor::PRP,алдыннан,икеле
785,hinter::PRP,арттан,вельде
786,unter::PRP,астында,ало
787,durch::PRP,аша,пачк
788,neben::PRP,тирәсендә,вакссо
789,zwischen::PRP,арасында,ютксо
790,wegen::PRP,сәбәпле,кис
791,wegen::PRP,сәбәпле,коряс
792,wegen::PRP,сәбәпле,кувалт
793,dies::PRN,бу,те
794,das::PRN,ул,те
795,das::PRN,ул,тона
796,alles::PRN,һәммә,весе
797,alles::PRN,һәммә,весемесь
798,ich::PRN,мин,мон
799,du::PRN,син,тон
800,er::PRN,ул,сон
801,wir::PRN,без,минь
802,ihr::PRN,сез,тынь
803,sie::PRN,ул,сынь
804,was::FPRN,ни,мезе
805,was::FPRN,нәрсә,мезе
806,wer::FPRN,кем,ки
807,wo::FADV,кайда,косо
808,wohin::FADV,кая,ков
809,wohin::FADV,кая,козо
810,wie::FADV,ничек,кода
