,Concept_ID,sk,hr
840,richtig::A,správny,ispravan
841,schlimm::A,zlý,zao
842,schlimm::A,zlý,zločest
843,schlimm::A,nepríjemný,zao
844,schlimm::A,nepríjemný,zločest
845,wahr::A,pravý,istinit
846,wahr::A,pravdivý,istinit
847,alt::A,starý,star
848,neu::A,nový,nov
849,ehemalig::A,bývalý,bivši
850,alt[Lebewesen]::A,starý,star
851,jung::A,mladý,mlad
852,arm::A,chudobný,ubog
853,arm::A,chudobný,siromašan
854,reich::A,bohatý,bogat
855,bekannt::A,známy,poznat
856,berühmt::A,slávny,čuven
857,berühmt::A,slávny,slavan
858,berühmt::A,povestný,čuven
859,berühmt::A,povestný,slavan
860,fremd::A,cudzí,tuđ
861,fremd::A,cudzí,stran
862,verschieden::A,rôzny,razan
863,verschieden::A,rôzny,različan
864,verschieden::A,rozličný,razan
865,verschieden::A,rozličný,različan
866,nah::A,blízky,blizak
867,fern::A,ďaleký,dalek
868,fern::A,ďaleký,daljnji
869,linker::A,ľavý,lijevi
870,rechter::A,pravý,desni
871,anderer::A,iný,drugi
872,anderer::A,iný,drugačiji
873,anderer::A,druhý,drugi
874,anderer::A,druhý,drugačiji
875,erster::A,prvý,prvi
876,zweiter::A,druhý,drugi
877,dritter::A,tretí,treći
878,letzter::A,ostatný,zadnji
879,letzter::A,posledný,zadnji
880,allein::ADV,sám,sam
881,auf einmal::ADV,zároveň,istodobno
882,zusammen::ADV,spolu,skupa
883,zusammen::ADV,spolu,zajedno
884,zusammen::ADV,spoločne,skupa
885,zusammen::ADV,spoločne,zajedno
886,lange::ADV,dlho,dugo
887,plötzlich::ADV,náhle,naglo
888,plötzlich::ADV,náhle,iznenada
889,sofort::ADV,hneď,odmah
890,sofort::ADV,ihneď,odmah
891,später::ADV,neskoršie,kasnije
892,jetzt::ADV,teraz,sad
893,jetzt::ADV,teraz,sada
894,heute::ADV,dnes,danas
895,morgen::ADV,zajtra,sutra
896,bald::ADV,skoro,skoro
897,bald::ADV,skoro,doskora
898,dann::ADV,nato,zatim
899,dann::ADV,potom,zatim
900,gestern::ADV,včera,juče
901,gestern::ADV,včera,jučer
902,einst::ADV,kedysi,negda
903,einst::ADV,kedysi,nekada
904,einst::ADV,niekedy,negda
905,einst::ADV,niekedy,nekada
906,damals::ADV,vtedy,tada
907,damals::ADV,vtedy,onda
908,danach::ADV,potom,poslije
909,danach::ADV,potom,nakon toga
910,danach::ADV,podľa toho,poslije
911,danach::ADV,podľa toho,nakon toga
912,vorher::ADV,napred,prije
913,vorher::ADV,napred,prije toga
914,vorher::ADV,predtým,prije
915,vorher::ADV,predtým,prije toga
916,zuerst::ADV,najprv,prvo
917,zuerst::ADV,najprv,najprije
918,einmal::ADV,raz,jednom
919,einmal::ADV,raz,jedanput
920,einmal::ADV,jedenkrát,jednom
921,einmal::ADV,jedenkrát,jedanput
922,manchmal::ADV,občas,katkad
923,manchmal::ADV,občas,katkada
924,manchmal::ADV,niekedy,katkad
925,manchmal::ADV,niekedy,katkada
926,oft::ADV,často,često
927,immer::ADV,vždy,vazda
928,immer::ADV,vždy,uvijek
929,immer::ADV,ustavične,vazda
930,immer::ADV,ustavične,uvijek
931,niemals::ADV,nikdy,nikad
932,niemals::ADV,nikdy,nikada
933,hier::ADV,tu,tu
934,hier::ADV,tu,ovdje
935,hierhin::ADV,sem,amo
936,hierhin::ADV,sem,ovamo
937,hierhin::ADV,tade,amo
938,hierhin::ADV,tade,ovamo
939,von hier::ADV,odtiaľto,odavde
940,dort::ADV,tam,ondje
941,dorthin::ADV,ta,onamo
942,dorthin::ADV,tam,onamo
943,geradeaus::ADV,rovno,ravno
944,geradeaus::ADV,priamo,ravno
945,vorwärts::ADV,napred,naprijed
946,rückwärts::ADV,nazad,natrag
947,zurück::ADV,späť,nazad
948,zurück::ADV,späť,natrag
949,zurück::ADV,naspäť,nazad
950,zurück::ADV,naspäť,natrag
951,unten::ADV,dolu,dolje
952,unten::ADV,naspodku,dolje
953,hinab::ADV,dolu,nizbrdo
954,oben::ADV,hore,gore
955,oben::ADV,navrchu,gore
956,hinauf::ADV,hore,uzbrdo
957,hinauf::ADV,navrch,uzbrdo
958,überall::ADV,všade,svuda
959,überall::ADV,všade,svagdje
960,nicht::ADV,nie,ne
961,ein wenig::ADV,trocha,malo
962,kaum::ADV,ledva,tek
963,kaum::ADV,ledva,jedva
964,sehr::ADV,veľmi,jako
965,sehr::ADV,veľmi,veoma
966,so::ADV,tak,tako
967,so::ADV,tak,ovako
968,so::ADV,takto,tako
969,so::ADV,takto,ovako
970,noch::ADV,ešte,još
971,nur::ADV,len,samo
972,schon::ADV,už,već
973,wieder::ADV,zasa,opet
974,wieder::ADV,zasa,ponovo
975,vergebens::ADV,márne,uzalud
976,vergebens::ADV,márne,zabadava
977,vergebens::ADV,nadarmo,uzalud
978,vergebens::ADV,nadarmo,zabadava
979,vor::PRP,pred,pred
980,vor::PRP,pred,ispred
981,hinter::PRP,za,za
982,hinter::PRP,za,iza
983,unter::PRP,pod,pod
984,unter::PRP,pod,ispod
985,durch::PRP,cez,po
986,durch::PRP,cez,kroz
987,neben::PRP,pri,kraj
988,neben::PRP,pri,pored
989,neben::PRP,pri,pokraj
990,neben::PRP,vedľa,kraj
991,neben::PRP,vedľa,pored
992,neben::PRP,vedľa,pokraj
993,zwischen::PRP,medzi,među
994,zwischen::PRP,medzi,između
995,wegen::PRP,pre,radi
996,wegen::PRP,pre,zbog
997,wegen::PRP,kvôli,radi
998,wegen::PRP,kvôli,zbog
999,dies::PRN,to,ovo
1000,dies::PRN,táto,ovo
1001,das::PRN,to,to
1002,das::PRN,to,ono
1003,alles::PRN,všetko,sve
1004,ich::PRN,ja,ja
1005,du::PRN,ty,ti
1006,er::PRN,on,on
1007,wir::PRN,my,mi
1008,ihr::PRN,vy,vi
1009,sie::PRN,oni,oni
1010,was::FPRN,čo,što
1011,wer::FPRN,kto,tko
1012,wo::FADV,kde,gdje
1013,wohin::FADV,kam,kuda
1014,wohin::FADV,kam,kamo
1015,wie::FADV,ako,kako
1016,warum::FADV,prečo,zašto
1017,wieviel::FNUM,koľko,koliko
1018,eins::NUM,jeden,jedan
1019,zwei::NUM,dva,dva
1020,drei::NUM,tri,tri
1021,vier::NUM,štyri,četiri
1022,fünf::NUM,päť,pet
1023,sechs::NUM,šesť,šest
1024,sieben::NUM,sedem,sedam
1025,acht::NUM,osem,osam
1026,neun::NUM,deväť,devet
1027,zehn::NUM,desať,deset
1028,elf::NUM,jedenásť,jedanaest
1029,zwölf::NUM,dvanásť,dvanaest
1030,zwanzig::NUM,dvadsať,dvadeset
1031,dreißig::NUM,tridsať,trideset
1032,vierzig::NUM,štyridsať,četrdeset
1033,fünfzig::NUM,päťdesiat,pedeset
1034,sechzig::NUM,šesťdesiat,šezdeset
1035,siebzig::NUM,sedemdesiat,sedamdeset
1036,achtzig::NUM,osemdesiat,osamdeset
1037,neunzig::NUM,deväťdesiat,devetdeset
1038,hundert::NUM,sto,sto
1039,tausend::NUM,tisíc,tisuća
1040,und::CNJ,i,i
1041,und::CNJ,i,te
1042,oder::CNJ,alebo,ili
1043,stehen::V,stáť,stajati
1044,sitzen::V,sedieť,sjediti
1045,liegen::V,ležať,ležati
1046,hängen::V,visieť,visiti
1047,werden::V,stať sa,postati
1048,werden::V,stať sa,činiti se
1049,passieren::V,stať sa,desiti se
1050,passieren::V,stať sa,dogoditi se
1051,beginnen::V,začať sa,početi
1052,enden::V,končiť sa,prestati
1053,enden::V,končiť sa,svršiti se
1054,wechseln::V,meniť sa,mijenjati se
1055,aufgehen[Sonne]::V,vychádzať,izići
1056,untergehen[Sonne]::V,zapadnúť,zaći
1057,scheinen[Sonne]::V,svietiť,sijati
1058,donnern::V,hrmieť,grmjeti
1059,wehen::V,viať,duhati
1060,strömen::V,prúdiť,strujati
1061,fließen::V,tiecť,teći
1062,sich drehen::V,točiť sa,obrtati se
1063,sich drehen::V,točiť sa,vrtjeti se
1064,sich drehen::V,krútiť sa,obrtati se
1065,sich drehen::V,krútiť sa,vrtjeti se
1066,schwanken::V,kolísať,teturati
1067,schwanken::V,kolísať,kolebati se
1068,schwanken::V,klátiť sa,teturati
1069,schwanken::V,klátiť sa,kolebati se
1070,schwingen::V,kývať sa,njihati
1071,schwingen::V,kývať sa,titrati
1072,schwingen::V,chvieť sa,njihati
1073,schwingen::V,chvieť sa,titrati
1074,fallen::V,padať,padati
1075,brennen::V,páliť,gorjeti
1076,brennen::V,horieť,gorjeti
1077,rauchen::V,dymiť sa,dimiti se
1078,regnen::V,pršať,kišiti
1079,regnen::V,pršať,daždjeti
1080,gefrieren::V,zamrznút,smrznuti se
1081,tauen::V,taviť sa,kopnjeti
1082,tauen::V,taviť sa,kraviti se
1083,schmelzen::V,taviť sa,topiti se
1084,trocknen::V,schnúť,sušiti se
1085,sieden::V,vrieť,kipjeti
1086,sieden::V,vrieť,ključati
1087,faulen::V,hniť,gnjiti
1088,verfaulen::V,zhniť,sagnjiti
1089,reißen::V,pretrhnúť sa,otrgnuti se
1090,versinken::V,zapadnúť,tonuti
1091,versinken::V,zapadnúť,propasti
1092,versinken::V,potopiť sa,tonuti
1093,versinken::V,potopiť sa,propasti
1094,vergehen::V,plynúť,prolaziti
1095,erscheinen::V,objaviť sa,pojaviti se
1096,verschwinden::V,zmiznúť,nestati
1097,verschwinden::V,zmiznúť,izgubiti se
1098,sinken::V,klesať,trgnuti
1099,sinken::V,klesať,spustiti se
1100,abnehmen::V,ubúdať,opasti
1101,zunehmen::V,pribúdať,povećati se
1102,steigen::V,stúpať,uzići
1103,steigen::V,stúpať,nadoći
1104,wachsen::V,rásť,rasti
1105,glänzen::V,jagať sa,blistati
1106,glänzen::V,jagať sa,sjati se
1107,glänzen::V,lesknúť sa,blistati
1108,glänzen::V,lesknúť sa,sjati se
1109,funkeln::V,iskriť sa,svjetlucati
1110,lärmen::V,lomoziť,bučati
1111,lärmen::V,lomoziť,galamiti
1112,läuten::V,cengať,zvoniti
1113,klingeln::V,zvoniť,zvoniti
1114,klirren::V,rinčať,zvečati
1115,brausen::V,hučať,hujati
1116,rauschen::V,šumieť,šumiti
1117,rauschen::V,šumieť,šuškati
1118,klingen::V,znieť,zvučati
1119,klingen::V,zvoniť,zvučati
1120,bellen::V,štekať,lajati
1121,bellen::V,brechať,lajati
1122,heulen::V,vyť,zavijati
1123,blasen::V,duť,puhati
1124,blasen::V,fúkať,puhati
1125,pfeifen::V,pískať,fućkati
1126,pfeifen::V,hvízdať,fućkati
1127,schreien::V,kričať,vikati
1128,schreien::V,kričať,kričati
1129,stöhnen::V,stenať,stenjati
1130,zittern::V,triasť sa,drhtati
1131,zittern::V,triasť sa,trepetati
1132,leben::V,žiť,živjeti
1133,geboren werden::V,narodiť sa,roditi se
1134,atmen::V,dýchať,disati
1135,trinken::V,piť,piti
1136,essen::V,jesť,jesti
1137,schlucken::V,zhltnuť,gutati
1138,müde werden::V,unaviť sa,umoriti se
1139,einschlafen::V,usnúť,usnuti
1140,einschlafen::V,usnúť,zaspati
1141,einschlafen::V,zaspať,usnuti
1142,einschlafen::V,zaspať,zaspati
1143,schlafen::V,spať,spati
1144,aufwachen::V,zobudiť sa,probuditi se
1145,aufstehen::V,vstať,ustati
1146,sich erholen::V,zotavovať sa,odmoriti se
1147,sich erholen::V,oddýchovať si,odmoriti se
1148,krank werden::V,ochorieť,oboljeti se
1149,krank werden::V,ochorieť,razboljeti se
1150,krank sein::V,chorieť,bolovati
1151,krank sein::V,byť chorý,bolovati
1152,schmerzen::V,bolieť,boljeti
1153,husten::V,kašľať,kašljati
1154,genesen::V,uzdraviť sa,ozdraviti
1155,genesen::V,uzdraviť sa,oporaviti se
1156,sterben::V,umrieť,umrijeti
1157,sterben::V,zomrieť,umrijeti
1158,umkommen::V,zahynúť,skapati
1159,sich bewegen::V,pohybovať sa,gibati se
1160,sich bewegen::V,pohybovať sa,kretati se
1161,sich rühren::V,hnúť sa,maknuti se
1162,sich erheben::V,zdvihnúť sa,dići se
1163,sich setzen::V,sadnúť si,sjesti
1164,hinfallen::V,spadnúť,pasti
1165,laufen::V,bežať,hodati
1166,schreiten::V,kráčať,stupati
1167,spazierengehen::V,prechádzať sa,šetati se
1168,eilen::V,súriť,hitati
1169,sich beeilen::V,ponáhľať sa,požuriti se
1170,sausen::V,hučať,juriti
1171,rennen::V,bežať,trčati
1172,springen::V,skákať,skakati
1173,klettern::V,liezť,popeti se
1174,klettern::V,liezť,penjati se
1175,schaukeln::V,húpať,ljuljati se
1176,schaukeln::V,hojdať,ljuljati se
1177,kriechen::V,liezť,puzati
1178,kriechen::V,liezť,gmizati
1179,kriechen::V,plaziť sa,puzati
1180,kriechen::V,plaziť sa,gmizati
1181,schwimmen::V,plávať,plivati
1182,tauchen::V,ponoriť sa,roniti
1183,tauchen::V,ponoriť sa,gnjuriti
1184,rudern::V,veslovať,veslati
1185,fahren::V,ísť,voziti se
1186,fahren::V,jazdiť,voziti se
1187,fliegen::V,letieť,letjeti
1188,fliegen::V,letieť,lijetati
1189,gehen::V,ísť,ići
1190,weggehen::V,odísť,otići
1191,weggehen::V,odchádzať,otići
1192,abfahren::V,odcestovať,krenuti
1193,abfahren::V,odcestovať,otputovati
1194,anhalten::V,zadržať sa,stati
1195,anhalten::V,zadržať sa,zaustaviti
1196,anhalten::V,zastaviť sa,stati
1197,anhalten::V,zastaviť sa,zaustaviti
1198,hineingehen::V,vchádzať,ulaziti
1199,eintreten::V,vojsť,ući
1200,eintreten::V,vstúpiť,ući
1201,kommen::V,prísť,doći
1202,ankommen::V,prísť,stići
1203,ankommen::V,doraziť,stići
1204,zurückkommen::V,vrátiť sa,vratiti se
1205,zurückkommen::V,vrátiť sa,povratiti se
1206,bleiben::V,ostať,ostati
1207,bleiben::V,zostať,ostati
1208,warten::V,čakať,čekati
1209,erwarten::V,očakávať,očekivati
1210,suchen::V,hľadať,tražiti
1211,finden::V,nájsť,naći
1212,versuchen::V,skúsiť,pokušati
1213,versuchen::V,pokúsiť sa,pokušati
1214,vorbereiten::V,pripraviť,spremiti
1215,vorbereiten::V,pripraviť,pripremiti
1216,lieben::V,ľúbiť,voljeti
1217,lieben::V,milovať,voljeti
1218,mögen::V,mať rád,voljeti
1219,lachen::V,smiať sa,smijati se
1220,rühren::V,dojať,taknuti
1221,weinen::V,plakať,plakati
1222,schimpfen::V,nadávať,psovati
1223,sich ärgern::V,hnevať sa,ljutiti se
1224,sich ärgern::V,zlostiť sa,ljutiti se
1225,sich fürchten::V,báť sa,bojati se
1226,fürchten::V,báť sa,bojati se
1227,fliehen::V,utekať,pobjeći
1228,flüchten::V,utiecť,utjeći
1229,sehen::V,vidieť,vidjeti
1230,anschauen::V,pozrieť sa na,ogledati
1231,ansehen::V,pozrieť,gledati
1232,hören::V,počúvať,čuti
1233,zuhören::V,počúvať,slušati
1234,probieren::V,ochutnať,probati
1235,riechen::V,ňuchať,osjećati miris
1236,fühlen::V,cítiť,osjećati
1237,fühlen::V,pociťovať,osjećati
1238,scheinen::V,zdať sa,činiti se
1239,zu sehen sein::V,byť vidieť,biti vidljiv
1240,vernehmen::V,počuť,saznati
1241,frieren::V,mrznúť,zima je
1242,frieren::V,oziabať,zima je
1243,tun::V,robiť,raditi
1244,können::V,môcť,moći
1245,wollen::V,chcieť,htjeti
1246,anfangen::V,začať,početi
1247,beenden::V,skončiť,svršiti
1248,beenden::V,skončiť,dovršiti
1249,aufhören::V,prestať,prestati
1250,gelingen::V,podariť sa,uspjeti
1251,geraten::V,dariť sa,desiti se
1252,öffnen::V,otvoriť,otvoriti
1253,schließen::V,zavrieť,zatvoriti
1254,stellen::V,postaviť,metnuti
1255,stellen::V,postaviť,postaviti
1256,setzen::V,posadiť,posaditi
1257,legen::V,klásť,polagati
1258,legen::V,položiť,polagati
1259,berühren::V,dotykať sa,doticati
1260,berühren::V,dotykať sa,dodirivati
1261,verbinden::V,spojiť,spojiti
1262,verbinden::V,spojiť,zavezati
1263,bedecken::V,pokryť,pokriti
1264,aufhängen::V,zavesiť,objesiti
1265,anzünden::V,zapáliť,upaliti
1266,anzünden::V,zapáliť,zapaliti
1267,aufheben::V,zdvihnúť,podići
1268,aufheben::V,zdvihnúť,podignuti
1269,zurücklassen::V,zanechať,ostaviti
1270,zurücklassen::V,zanechať,pustiti natrag
1271,verlieren::V,stratiť,izgubiti
1272,fallen lassen::V,pustiť,ispustiti
1273,machen::V,robiť,uraditi
1274,machen::V,robiť,načiniti
1275,machen::V,robiť,napraviti
1276,herstellen::V,vyrobiť,proizvesti
1277,bauen::V,stavať,graditi
1278,bauen::V,budovať,graditi
1279,reparieren::V,opraviť,popraviti
1280,verbessern::V,zlepšiť,poboljšati
1281,ändern::V,zmeniť,promijeniti
1282,ändern::V,preinačiť,promijeniti
1283,graben::V,ryť,kopati
1284,graben::V,ryť,kopkati
1285,graben::V,kopať,kopati
1286,graben::V,kopať,kopkati
1287,beugen::V,ohnúť,saviti
1288,biegen::V,ohnúť,saviti
1289,biegen::V,ohnúť,sagnuti
1290,drehen::V,točiť,vrtjeti
1291,drehen::V,krútiť,vrtjeti
1292,wenden::V,obrátiť,obrnuti
1293,wenden::V,prevrátiť,obrnuti
1294,umdrehen::V,otočiť,okrenuti
1295,umdrehen::V,otočiť,prevŕnuti
1296,umdrehen::V,obrátiť,okrenuti
1297,umdrehen::V,obrátiť,prevŕnuti
1298,heben::V,dvíhať,dizati
1299,heben::V,povzniesť,dizati
1300,hochheben::V,zdvihnúť,dignuti
1301,ergreifen::V,uchopiť sa,uhvatiti
1302,ergreifen::V,uchopiť sa,prihvatiti
1303,halten::V,držať,držati
1304,drücken::V,tisnúť,pritiskivati
1305,schieben::V,posunovať,gurati
1306,kratzen::V,škrabať,česati
1307,kratzen::V,škrabať,grepsti
1308,lecken::V,lízať,lizati
1309,beißen::V,kúsať,ujesti
1310,beißen::V,kúsať,gristi
1311,abreißen::V,odtrhnúť,otkinuti
1312,abschneiden::V,odrezať,odrezati
1313,abschneiden::V,odkrojiť,odrezati
1314,binden::V,zaviazať,vezati
1315,binden::V,priviazať,vezati
1316,stecken::V,strčiť,turiti
1317,brechen::V,zlomiť,slomiti
1318,klopfen::V,tĺcť,lupati
1319,klopfen::V,tĺcť,kucati
1320,klopfen::V,klopať,lupati
1321,klopfen::V,klopať,kucati
1322,hauen::V,nabiť,tući
1323,hauen::V,nabiť,udarati
1324,kleben::V,lepiť,lijepiti
1325,kleben::V,nalepiť,lijepiti
1326,reiben::V,trieť,trti
1327,streichen::V,namazať,namazati
1328,schleifen::V,ostríť,brusiti
1329,schneiden::V,rezať,rezati
1330,schneiden::V,strihať,rezati
1331,rütteln::V,triasť,drmati
1332,rütteln::V,lomcovať,drmati
1333,schütteln::V,triasť,tresti
1334,schütteln::V,potriasť,tresti
1335,schwenken::V,mávať,mahati
1336,schütten::V,sypať,sipati
1337,schütten::V,sypať,lijevati
1338,füllen::V,plniť,napuniti
1339,einwickeln::V,zabaliť,umotati
1340,einwickeln::V,zabaliť,zamotati
1341,tragen::V,niesť,nositi
1342,schleppen::V,vliecť,tegliti
1343,ziehen::V,ťahať,vući
1344,aufbewahren::V,uložiť,čuvati
1345,aufbewahren::V,uschovať,čuvati
1346,werfen::V,hodiť,bacati
1347,werfen::V,vrhnúť,bacati
1348,fangen::V,chytať,loviti
1349,fangen::V,chytať,hvatati
1350,packen::V,baliť,ščepati
1351,packen::V,baliť,zgrabiti
1352,packen::V,chytiť,ščepati
1353,packen::V,chytiť,zgrabiti
1354,verstecken::V,skryť,sakriti
1355,verstecken::V,schovať,sakriti
1356,teilen::V,podeliť,podijeliti
1357,teilen::V,rozdeliť,podijeliti
1358,schicken::V,posielať,slati
1359,bringen::V,priniesť,donijeti
1360,hinzufügen::V,pripojiť,dodati
1361,hinzufügen::V,pripojiť,pridati
1362,bekommen::V,dostať,dobiti
1363,erhalten::V,prijať,primiti
1364,nehmen::V,vziať,uzeti
1365,wählen::V,voliť,izabrati
1366,auswählen::V,vybrať,odabrati
1367,auswählen::V,vyvoliť,odabrati
1368,bewahren::V,zachovať,sačuvati
1369,behindern::V,zavadzať,smetati
1370,behindern::V,byť v ceste,smetati
1371,verderben::V,skaziť,pokvariti
1372,beschädigen::V,ublížiť,oštetiti
1373,beschädigen::V,poškodiť,oštetiti
1374,zerbrechen::V,rozbiť,razbiti
1375,zerbrechen::V,rozbiť,prelomiti
1376,zerbrechen::V,prelomiť,razbiti
1377,zerbrechen::V,prelomiť,prelomiti
1378,zerreißen::V,pretrhnúť,poderati
1379,zerreißen::V,pretrhnúť,rastrgnuti
1380,zerstören::V,zničiť,razoriti
1381,zerstören::V,zničiť,razrušiti
1382,verbrennen::V,spáliť,spaliti
1383,verbrennen::V,spáliť,sagorjeti
1384,geben::V,dať,dati
1385,reichen::V,podať,pružiti
1386,schenken::V,darovať,darivati
1387,versprechen::V,sľúbiť,obećati
1388,wünschen::V,želať,željeti
1389,loben::V,chváliť,hvaliti
1390,küssen::V,bozkať,ljubiti
1391,wiegen::V,kolísať,njihati
1392,wiegen::V,kolísať,ljuljati
1393,zudecken::V,prikryť,pokriti
1394,wecken::V,zobudiť,probuditi
1395,zeigen::V,ukázať,pokazati
1396,führen::V,viesť,voditi
1397,lehren::V,učiť,učiti
1398,unterrichten::V,vyučovať,poučiti
1399,aufziehen::V,vychovať,uzgajati
1400,leiten::V,viesť,upravljati
1401,antreiben::V,popudiť,natjeravati
1402,lassen::V,dať,dati
1403,einladen::V,pozvať,pozvati
1404,einladen::V,povolať,pozvati
1405,vereinigen::V,spojiť,ujediniti
1406,vereinigen::V,zjednotiť,ujediniti
1407,besuchen::V,navštíviť,posjetiti
1408,treffen::V,stretnúť,sresti
1409,sich versammeln::V,zhromaždiť sa,okupiti se
1410,spielen::V,hrať,igrati se
1411,singen::V,spievať,pjevati
1412,tanzen::V,tancovať,plesati
1413,sich trennen::V,rozísť sa,razići se
1414,verlassen::V,opustiť,ostaviti
1415,verlassen::V,opustiť,napustiti
1416,retten::V,zachrániť,spasiti
1417,bewachen::V,strážiť,čuvati
1418,bewachen::V,strážiť,stražariti
1419,schützen::V,chrániť,čuvati
1420,verteidigen::V,brániť,obraniti
1421,sich schlagen::V,biť sa,biti se
1422,sich schlagen::V,biť sa,udariti se
1423,schießen::V,streliť,pucati
1424,schießen::V,streliť,strijeljati
1425,schießen::V,strieľať,pucati
1426,schießen::V,strieľať,strijeljati
1427,siegen::V,zvíťaziť,pobijediti
1428,ärgern::V,hnevať,ljutiti
1429,ärgern::V,zlostiť,ljutiti
1430,schlagen::V,biť,biti
1431,schlagen::V,biť,udariti
1432,schlagen::V,udrieť,biti
1433,schlagen::V,udrieť,udariti
1434,treten::V,kopnúť,šutnuti
1435,stechen::V,bodnúť,ubosti
1436,stechen::V,pichnúť,ubosti
1437,stoßen::V,udrieť,gurnuti
1438,stehlen::V,kradnúť,ukrasti
1439,stören::V,vyrušiť,smetati
1440,belästigen::V,obťažovať,smetati
1441,belästigen::V,obťažovať,dosaditi
1442,verbergen::V,skryť,skriti
1443,täuschen::V,sklamať,obmanuti
1444,betrügen::V,klamať,prevarati
1445,betrügen::V,podvádzať,prevarati
1446,töten::V,zabiť,ubiti
1447,töten::V,usmrtiť,ubiti
1448,wohnen::V,bývať,stanovati
1449,arbeiten::V,pracovať,raditi
1450,sammeln::V,zbierať,sabrati
1451,pflücken::V,trhať,ubrati
1452,pflücken::V,oberať,ubrati
1453,jagen::V,poľovať,loviti
1454,fischen::V,loviť ryby,ribati
1455,fischen::V,loviť ryby,loviti ribu
1456,fischen::V,chytať ryby,ribati
1457,fischen::V,chytať ryby,loviti ribu
1458,fassen::V,uloviť,uloviti
1459,hüten::V,pásť,pasti
1460,treiben::V,hnať,goniti
1461,anbinden::V,priviazať,privezati
1462,füttern::V,kŕmiť,hraniti
1463,melken::V,dojiť,musti
1464,hacken::V,seknúť,sjeckati
1465,gießen::V,polievať,politi
1466,reifen::V,dozrieť,sazreti
1467,zubereiten::V,pripraviť,prigotoviti
1468,kochen::V,variť,kuhati
1469,backen::V,piecť,peći
1470,backen::V,smažiť,peći
1471,braten::V,piecť,peći
1472,braten::V,piecť,pržiti
1473,braten::V,pražiť,peći
1474,braten::V,pražiť,pržiti
1475,umrühren::V,pomiešať,promiješati
1476,stricken::V,pliesť,plesti
1477,nähen::V,šiť,šiti
1478,färben::V,zafarbiť,obojiti
1479,reinigen::V,čistiť,očistiti
1480,reinigen::V,čistiť,počistiti
1481,waschen::V,myť,prati
1482,abwischen::V,utrieť,otrti
1483,spülen::V,vyplachovať,isprati
1484,spülen::V,vyplachovať,oplakati
1485,fegen::V,zametať,mesti
1486,fegen::V,zametať,pomesti
1487,kehren::V,zametať,mesti
1488,baden::V,kúpať sa,kupati se
1489,sich waschen::V,umývať sa,umiti se
1490,sich waschen::V,umývať sa,prati se
1491,ausziehen::V,zobliecť,svući
1492,anziehen::V,obliecť,obući
1493,sich anziehen::V,obliecť sa,obući se
1494,kämmen::V,česať,češljati
1495,schmücken::V,ozdobiť,uresiti
1496,schmücken::V,ozdobiť,nakititi
1497,sagen::V,povedať,reći
1498,sagen::V,povedať,kazati
1499,sprechen::V,hovoriť,govoriti
1500,reden::V,rozprávať,govoriti
1501,reden::V,rozprávať,besjediti
1502,sich unterhalten::V,rozprávať sa,razgovarati se
1503,fragen::V,spýtať sa,pitati
1504,bitten::V,prosiť,moliti
1505,erzählen::V,rozprávať,ispričati
1506,erzählen::V,rozprávať,pripovjediti
1507,mitteilen::V,oznámiť,saopćiti
1508,nennen::V,nazvať,nazvati
1509,nennen::V,menovať,nazvati
1510,rufen::V,volať,zvati
1511,rufen::V,volať,dozvati
1512,rufen::V,zavolať,zvati
1513,rufen::V,zavolať,dozvati
1514,prahlen::V,vystatovať sa,hvalisati se
1515,übersetzen::V,preložiť,prevesti
1516,denken::V,myslieť,misliti
1517,glauben::V,veriť,vjerovati
1518,bemerken::V,podotknuť,zapaziti
1519,bemerken::V,podotknuť,primijetiti
1520,bemerken::V,spozorovať,zapaziti
1521,bemerken::V,spozorovať,primijetiti
1522,erkennen::V,poznať,prepoznati
1523,begreifen::V,pochopiť,pojmiti
1524,begreifen::V,pochopiť,shvatiti
1525,begreifen::V,porozumieť,pojmiti
1526,begreifen::V,porozumieť,shvatiti
1527,verstehen::V,rozumieť,razabrati
1528,lernen::V,učiť sa,učiti se
1529,wissen::V,vedieť,znati
1530,sich erinnern an::V,pamätať si na,sjetiti se
1531,vergessen::V,zabudnuť,zaboraviti
1532,messen::V,merať,mjeriti
1533,zählen::V,počítať,brojiti
1534,rechnen::V,rátať,računati
1535,rechnen::V,počítať,računati
1536,lesen::V,čítať,čitati
1537,malen::V,maľovať,slikati
1538,zeichnen::V,kresliť,crtati
1539,schreiben::V,písať,pisati
1540,besitzen::V,mať,imati
1541,besitzen::V,mať,posjedovati
1542,besitzen::V,vlastniť,imati
1543,besitzen::V,vlastniť,posjedovati
1544,kaufen::V,kúpiť,kupiti
1545,verkaufen::V,predať,prodati
1546,verkaufen::V,predať,raspačati
1547,bezahlen::V,zaplatiť,platiti
1548,zahlen::V,platiť,plaćati
1549,beherrschen::V,ovládať,vladati
1550,beherrschen::V,ovládať,gospodariti
1551,ertragen::V,znášať,trpjeti
1552,ertragen::V,znášať,podnijeti
1553,ertragen::V,vydržať,trpjeti
1554,ertragen::V,vydržať,podnijeti
