,Concept_ID,fi,udm
796,damals::ADV,silloin,соку
797,damals::ADV,siihen aikaan,соку
798,danach::ADV,sen jälkeen,собере
799,vorher::ADV,ennen,азьло
800,vorher::ADV,ennen,азьвыл
801,zuerst::ADV,ensin,азьло
802,zuerst::ADV,ensiksi,азьло
803,einmal::ADV,kerran,огпол
804,manchmal::ADV,joskus,куддыръя
805,oft::ADV,usein,ӵем
806,immer::ADV,aina,пыр
807,immer::ADV,aina,котьку
808,niemals::ADV,ei koskaan,уз ноку
809,hier::ADV,tässä,татын
810,hier::ADV,täällä,татын
811,hierhin::ADV,tähän,татчы
812,von hier::ADV,tästä,татысь
813,von hier::ADV,täältä,татысь
814,dort::ADV,siinä,отӥ
815,dort::ADV,siinä,отын
816,dort::ADV,siellä,отӥ
817,dort::ADV,siellä,отын
818,dorthin::ADV,sinne,отчы
819,dorthin::ADV,tuonne,отчы
820,geradeaus::ADV,suoraan,меӵак
821,vorwärts::ADV,eteenpäin,азьлань
822,rückwärts::ADV,taaksepäin,берлань
823,zurück::ADV,takaisin,берен
824,zurück::ADV,takaisin,берлань
825,unten::ADV,alhaalla,улын
826,hinab::ADV,alas,улэ
827,oben::ADV,ylhäällä,вылын
828,oben::ADV,ylhäällä,вылӥын
829,hinauf::ADV,ylös,вылэ
830,hinauf::ADV,ylös,вылӥе
831,hinauf::ADV,ylös,выллань
832,überall::ADV,kaikkialla,котькытын
833,überall::ADV,kaikkialla,пасьтана
834,nicht::ADV,ei,уз
835,ein wenig::ADV,vähän,ичи
836,ein wenig::ADV,vähän,ӧжыт
837,ein wenig::ADV,vähän,огшап
838,kaum::ADV,tuskin,муртса
839,sehr::ADV,kovin,туж
840,sehr::ADV,kovin,лекос
841,sehr::ADV,oikein,туж
842,sehr::ADV,oikein,лекос
843,so::ADV,näin,озьы
844,so::ADV,näin,тазьы
845,noch::ADV,vielä,на
846,nur::ADV,vain,гинэ
847,nur::ADV,ainoastaan,гинэ
848,schon::ADV,jo,ни
849,schon::ADV,jo,ини
850,wieder::ADV,taas,нош
851,wieder::ADV,taas,кайта
852,wieder::ADV,jälleen,нош
853,wieder::ADV,jälleen,кайта
854,vergebens::ADV,turhaan,юнме
855,vor::PRP,edessä,азьын
856,hinter::PRP,takana,берын
857,hinter::PRP,takana,бӧрсьы
858,unter::PRP,alla,улын
859,durch::PRP,läpi,пыр
860,durch::PRP,läpi,пыртӥ
861,durch::PRP,kautta,пыр
862,durch::PRP,kautta,пыртӥ
863,neben::PRP,vieressä,бордын
864,zwischen::PRP,välillä,вискын
865,wegen::PRP,takia,сэрен
866,wegen::PRP,vuoksi,сэрен
867,dies::PRN,tämä,та
868,das::PRN,se,со
869,alles::PRN,kaikki,ваньмыз
870,ich::PRN,minä,мон
871,du::PRN,sinä,тон
872,er::PRN,hän,со
873,wir::PRN,me,ми
874,ihr::PRN,te,тӥ
875,sie::PRN,he,соос
876,was::FPRN,mikä,ма
877,wer::FPRN,ken,кин
878,wer::FPRN,kuka,кин
879,wo::FADV,missä,кытын
880,wohin::FADV,mihin,кытчы
881,wie::FADV,miten,кызьы
882,wie::FADV,kuinka,кызьы
883,warum::FADV,miksi,малы
884,wieviel::FNUM,paljonko,кӧня
885,wieviel::FNUM,kuinka paljon,кӧня
886,eins::NUM,yksi,одӥг
887,zwei::NUM,kaksi,кык
888,drei::NUM,kolme,куинь
889,vier::NUM,neljä,ньыль
890,fünf::NUM,viisi,вить
891,sechs::NUM,kuusi,куать
892,sieben::NUM,seitsemän,сизьым
893,acht::NUM,kahdeksan,тямыс
894,neun::NUM,yhdeksän,укмыс
895,zehn::NUM,kymmenen,дас
896,elf::NUM,yksitoista,дас одӥг
897,zwölf::NUM,kaksitoista,дас кык
898,zwanzig::NUM,kaksikymmentä,кызь
899,dreißig::NUM,kolmekymmentä,куамын
900,vierzig::NUM,neljäkymmentä,ньыльдон
901,fünfzig::NUM,viisikymmentä,витьтон
902,sechzig::NUM,kuusikymmentä,куатьтон
903,siebzig::NUM,seitsemänkymmentä,сизьымдон
904,achtzig::NUM,kahdeksankymmentä,тямыстон
905,neunzig::NUM,yhdeksänkymmentä,укмыстон
906,hundert::NUM,sata,сю
907,tausend::NUM,tuhat,сюрс
908,und::CNJ,ja,и
909,und::CNJ,ja,но
910,oder::CNJ,tai,яке
911,stehen::V,seisoa,сылыны
912,sitzen::V,istua,пукыны
913,liegen::V,maata,кылльыны
914,hängen::V,riippua,ошкыса улыны
915,werden::V,tulla,луыны
916,werden::V,joutua,луыны
917,passieren::V,sattua,луыны
918,passieren::V,tapahtua,луыны
919,beginnen::V,alkaa,кутскыны
920,enden::V,loppua,бырыны
921,enden::V,päättyä,бырыны
922,wechseln::V,vaihtua,воштӥськыны
923,wechseln::V,vaihdella,воштӥськыны
924,aufgehen[Sonne]::V,nousta,ӝужаны
925,untergehen[Sonne]::V,laskea,пуксьыны
926,scheinen[Sonne]::V,paistaa,пиштыны
927,scheinen[Sonne]::V,paistaa,чиляны
928,donnern::V,jyristä,гудыръяны
929,wehen::V,tuulla,пелляськыны
930,wehen::V,puhaltaa,пелляськыны
931,strömen::V,virrata,киськыны
932,strömen::V,virrata,исьтӥськыны
933,fließen::V,valua,бызьыны
934,fließen::V,juosta,бызьыны
935,sich drehen::V,pyöriä,берганы
936,schwanken::V,horjua,вошъяськыны
937,schwingen::V,heilua,шонаськыны
938,schwingen::V,värähdellä,шонаськыны
939,fallen::V,pudota,усьыны
940,fallen::V,langeta,усьыны
941,brennen::V,palaa,ӝуаны
942,rauchen::V,savuta,ӵындыны
943,regnen::V,sataa,зорыны
944,gefrieren::V,jäätyä,кынмыны
945,tauen::V,sulaa,шунаны
946,schmelzen::V,sulaa,шунаны
947,trocknen::V,kuivua,куасьмыны
948,sieden::V,kiehua,пӧзьыны
949,faulen::V,mädätä,сисьмыны
950,verfaulen::V,mädätä,сисьмыны
951,verfaulen::V,mädäntyä,сисьмыны
952,reißen::V,revetä,кеськыны
953,versinken::V,upota,выйыны
954,versinken::V,vajota,выйыны
955,vergehen::V,kulua,ортчыны
956,erscheinen::V,ilmestyä,адскыны
957,verschwinden::V,kadota,бырыны
958,sinken::V,vajota,усьыны
959,abnehmen::V,vähetä,синыны
960,zunehmen::V,kasvaa,йылыны
961,zunehmen::V,lisääntyä,йылыны
962,steigen::V,nousta,лӧпкыны
963,wachsen::V,kasvaa,будыны
964,glänzen::V,kiiltää,чиляны
965,glänzen::V,kiiltää,пиштыны
966,funkeln::V,kipinöidä,чилекъяны
967,lärmen::V,meluta,уретыны
968,lärmen::V,meluta,ӵашетыны
969,läuten::V,soida,жингыртыны
970,klingeln::V,soida,жингыртыны
971,klirren::V,kalista,жильккетыны
972,brausen::V,kohista,лекъяськыны
973,rauschen::V,kohista,ӵашетыны
974,klingen::V,soida,кылӥськыны
975,bellen::V,haukkua,утыны
976,heulen::V,ulvoa,вузыны
977,blasen::V,puhaltaa,пельтыны
978,pfeifen::V,viheltää,шуланы
979,schreien::V,kirkua,черекъяны
980,schreien::V,kirkua,кесяськыны
981,stöhnen::V,voihkia,ӝуштыны
982,zittern::V,vapista,дырекъяны
983,zittern::V,vapista,куалекъяны
984,leben::V,elää,улыны
985,geboren werden::V,syntyä,вордӥськыны
986,atmen::V,hengittää,шоканы
987,trinken::V,juoda,юыны
988,essen::V,syödä,сиыны
989,schlucken::V,niellä,ньылыны
990,müde werden::V,uupua,жадьыны
991,einschlafen::V,uinahtaa,умме усьыны
992,schlafen::V,maata,кӧлыны
993,schlafen::V,nukkua,кӧлыны
994,aufwachen::V,herätä,сайканы
995,aufstehen::V,nousta,султыны
996,aufstehen::V,nousta ylös,султыны
997,sich erholen::V,levätä,шутэтскыны
998,krank werden::V,sairastua,висьыны
999,krank sein::V,potea,висьыны
1000,krank sein::V,sairastaa,висьыны
1001,schmerzen::V,särkeä,висьыны
1002,schmerzen::V,kivistää,висьыны
1003,husten::V,yskiä,кызыны
1004,genesen::V,toipua,юнматскыны
1005,genesen::V,toipua,бурмытскылыны
1006,sterben::V,kuolla,кулыны
1007,umkommen::V,saada surmansa,бырыны
1008,umkommen::V,kuolla,бырыны
1009,sich bewegen::V,liikkua,вырыны
1010,sich rühren::V,liikahtaa,вырӟыны
1011,sich rühren::V,liikahtaa,вырӟылыны
1012,sich erheben::V,nousta,султыны
1013,sich setzen::V,istuutua,пуксьыны
1014,hinfallen::V,kaatua,усьыны
1015,laufen::V,kävellä,мыныны
1016,schreiten::V,astua,вамышъяны
1017,schreiten::V,astella,вамышъяны
1018,spazierengehen::V,kävellä,мыныны
1019,spazierengehen::V,kävellä,ветлыны
1020,eilen::V,kiirehtiä,дыртыны
1021,sich beeilen::V,kiirehtiä,дыртыны
1022,sich beeilen::V,olla kiireissään,дыртыны
1023,sausen::V,rynnätä,туж ӝог мыныны
1024,sausen::V,viilettää,туж ӝог мыныны
1025,rennen::V,juosta,бызьылыны
1026,springen::V,hypätä,тэтчаны
1027,klettern::V,kiivetä,тубаны
1028,schaukeln::V,kiikkua,лэйканы
1029,schaukeln::V,kiikkua,шонаськыны
1030,kriechen::V,ryömiä,нюж ветлыны
1031,schwimmen::V,uida,уяны
1032,tauchen::V,sukeltaa,зумылыны
1033,rudern::V,soutaa,полсаны
1034,fahren::V,ajaa,ветлыны
1035,fahren::V,kulkea,ветлыны
1036,fliegen::V,lentää,лобаны
1037,gehen::V,käydä,мыныны
1038,weggehen::V,lähteä,кошкыны
1039,weggehen::V,poistua,кошкыны
1040,abfahren::V,lähteä,кошкыны
1041,anhalten::V,pysähtyä,дугдыны
1042,anhalten::V,seisahtua,дугдыны
1043,hineingehen::V,mennä sisään,пырыны
1044,eintreten::V,astua sisään,пырыны
1045,kommen::V,tulla,вуыны
1046,kommen::V,tulla,лыктыны
1047,ankommen::V,saapua,вуыны
1048,zurückkommen::V,palata,берытскыны
1049,bleiben::V,jäädä,кыльыны
1050,bleiben::V,viipyä,кыльыны
1051,warten::V,odottaa,витьыны
1052,erwarten::V,odottaa,витьыны
1053,erwarten::V,odottaa,возьманы
1054,suchen::V,etsiä,утчаны
1055,finden::V,löytää,шедьтыны
1056,versuchen::V,yrittää,турттыны
1057,vorbereiten::V,valmistaa,дасяны
1058,lieben::V,pitää,гажаны
1059,lieben::V,rakastaa,гажаны
1060,mögen::V,pitää,яратыны
1061,mögen::V,tykätä,яратыны
1062,lachen::V,nauraa,серекъяны
1063,rühren::V,liikuttaa,сюлме йӧтыны
1064,weinen::V,itkeä,бӧрдыны
1065,schimpfen::V,haukkua,даллашыны
1066,sich ärgern::V,suuttua,лекъяськыны
1067,sich fürchten::V,pelätä,кышканы
1068,sich fürchten::V,pelätä,курданы
1069,fürchten::V,pelätä,курданы
1070,fürchten::V,pelätä,кышканы
1071,fliehen::V,paeta,пегӟыны
1072,flüchten::V,paeta,пегӟыны
1073,sehen::V,nähdä,адӟыны
1074,anschauen::V,katsoa,учкыны
1075,ansehen::V,katsoa,учкыны
1076,hören::V,kuulla,кылыны
1077,zuhören::V,kuunnella,кылзыны
1078,probieren::V,maistaa,веръяны
1079,riechen::V,haistaa,зынъяны
1080,fühlen::V,tuntea,шӧдыны
1081,scheinen::V,tuntua,адскыны
1082,zu sehen sein::V,näkyä,адӟиськыны
1083,vernehmen::V,kuulla,кылыны
1084,frieren::V,palella,кынмыны
1085,tun::V,tehdä,карыны
1086,können::V,osata,быгатыны
1087,wollen::V,tahtoa,потыны
1088,anfangen::V,ruveta,кутскыны
1089,anfangen::V,aloittaa,кутскыны
1090,beenden::V,lopettaa,быдтыны
1091,beenden::V,lopettaa,быдэстыны
1092,aufhören::V,loppua,дугдыны
1093,gelingen::V,onnistua,быгатыны
1094,gelingen::V,onnistua,луыны
1095,geraten::V,sujua,лэсяны
1096,geraten::V,joutua,лэсяны
1097,öffnen::V,avata,усьтыны
1098,öffnen::V,aukaista,усьтыны
1099,schließen::V,sulkea,пытсаны
1100,stellen::V,panna,пуктыны
1101,stellen::V,asettaa,пуктыны
1102,setzen::V,panna,пуктыны
1103,setzen::V,istuttaa,пуктыны
1104,legen::V,panna,поныны
1105,legen::V,asettaa,поныны
1106,berühren::V,koskea,исаны
1107,berühren::V,koskettaa,исаны
1108,verbinden::V,liittää,герӟаны
1109,verbinden::V,yhdistää,герӟаны
1110,bedecken::V,kattaa,пытсаны
1111,bedecken::V,peittää,пытсаны
1112,aufhängen::V,ripustaa,ошыны
1113,anzünden::V,sytyttää,ӝуатыны
1114,aufheben::V,ylös nostaa,ӝутыны
1115,aufheben::V,nostaa,ӝутыны
1116,zurücklassen::V,jättää,кельтыны
1117,verlieren::V,kadottaa,ыштыны
1118,fallen lassen::V,pudottaa,уськытыны
1119,machen::V,tehdä,лэсьтыны
1120,herstellen::V,tuottaa,лэсьтыны
1121,herstellen::V,valmistaa,лэсьтыны
1122,bauen::V,rakentaa,пуктыны
1123,reparieren::V,korjata,тупатыны
1124,verbessern::V,parantaa,умоятыны
1125,ändern::V,muuttaa,воштыны
1126,graben::V,kaivaa,копаны
1127,beugen::V,taivuttaa,губыртыны
1128,biegen::V,taivuttaa,куасаны
1129,drehen::V,kääntää,бергатыны
1130,wenden::V,kääntää,берыктыны
1131,umdrehen::V,kääntää,берыктыны
1132,heben::V,nostaa,ӝутыны
1133,heben::V,kohottaa,ӝутыны
1134,hochheben::V,nostaa,ӝутъяны
1135,ergreifen::V,tarttua,кутыны
1136,ergreifen::V,tarttua,кырмыны
1137,halten::V,pitää,возьыны
1138,drücken::V,painaa,зӥбыны
1139,drücken::V,painaa,пачкатыны
1140,drücken::V,puristaa,зӥбыны
1141,drücken::V,puristaa,пачкатыны
1142,schieben::V,työntää,донганы
1143,kratzen::V,raapia,вуштыны
1144,lecken::V,nuolla,нюлыны
1145,beißen::V,purra,куртчыны
1146,abreißen::V,repiä,ишкалтыны
1147,abschneiden::V,leikata poikki,шорыны
1148,abschneiden::V,leikata poikki,вандыны
1149,abschneiden::V,leikata,шорыны
1150,abschneiden::V,leikata,вандыны
1151,binden::V,sitoa,керттыны
1152,stecken::V,pistää,мертчытыны
1153,brechen::V,murtaa,тӥяны
1154,klopfen::V,koputtaa,йыганы
1155,klopfen::V,koputtaa,шарккетыны
1156,klopfen::V,kolkuttaa,йыганы
1157,klopfen::V,kolkuttaa,шарккетыны
1158,hauen::V,lyödä,жугыны
1159,hauen::V,lyödä,тышканы
1160,kleben::V,liimata,лякыны
1161,reiben::V,hieroa,зыраны
1162,reiben::V,hieroa,вуштыны
1163,reiben::V,hangata,зыраны
1164,reiben::V,hangata,вуштыны
1165,streichen::V,sivellä,зыраны
1166,schleifen::V,hioa,шерыны
1167,schneiden::V,leikata,вандыны
1168,rütteln::V,ravistaa,зуркатыны
1169,schütteln::V,pudistaa,куалекъятыны
1170,schwenken::V,heiluttaa,шонаны
1171,schütten::V,kaataa,лэзьыны
1172,füllen::V,täyttää,тырмытыны
1173,einwickeln::V,kääriä,биньыны
1174,tragen::V,kantaa,нуыны
1175,schleppen::V,raahata,кыскыны
1176,ziehen::V,vetää,кыскыны
1177,aufbewahren::V,säilyttää,возьыны
1178,werfen::V,viskata,куяны
1179,werfen::V,viskata,лэзяны
1180,fangen::V,napata,кутыны
1181,fangen::V,ottaa kiinni,кутыны
1182,packen::V,tarttua,кутыны
1183,packen::V,tarttua,кырмыны
1184,verstecken::V,kätkeä,ватыны
1185,verstecken::V,piilottaa,ватыны
1186,teilen::V,jakaa,люкыны
1187,schicken::V,lähettää,ыстыны
1188,bringen::V,viedä,вайыны
1189,hinzufügen::V,lisätä,ватсаны
1190,bekommen::V,saada,басьтыны
1191,erhalten::V,saada,басьтыны
1192,nehmen::V,ottaa,кутыны
1193,nehmen::V,ottaa,басьтыны
1194,wählen::V,valita,бырйыны
1195,auswählen::V,valikoida,бырйыны
1196,bewahren::V,säilyttää,возьыны
1197,behindern::V,estää,могӟытыны
1198,verderben::V,pilata,сӧрыны
1199,verderben::V,turmella,сӧрыны
1200,beschädigen::V,vioittaa,урод лэсьтыны
1201,beschädigen::V,vahingoittaa,урод лэсьтыны
1202,zerbrechen::V,rikkoa,сӧрыны
1203,zerreißen::V,repiä rikki,кесяны
1204,zerreißen::V,repiä palasiksi,кесяны
1205,zerstören::V,hävittää,куашкатыны
1206,verbrennen::V,polttaa,сутыны
1207,geben::V,antaa,сётыны
1208,reichen::V,ojentaa,сётыны
1209,schenken::V,lahjoittaa,кузьманы
1210,versprechen::V,luvata,кыл сётыны
1211,wünschen::V,toivottaa,сӥзьыны
1212,loben::V,ylistää,ушъяны
1213,küssen::V,suudella,чупаны
1214,wiegen::V,tuudittaa,веттаны
1215,wiegen::V,tuudittaa,лэйкатыны
1216,wiegen::V,keinuttaa,веттаны
1217,wiegen::V,keinuttaa,лэйкатыны
1218,zudecken::V,peittää,шобыртыны
1219,wecken::V,herättää,сайкатыны
1220,zeigen::V,näyttää,возьматыны
1221,zeigen::V,osoittaa,возьматыны
1222,führen::V,johdattaa,нуыны
1223,lehren::V,opettaa,дышетыны
1224,unterrichten::V,opettaa,дышетыны
1225,aufziehen::V,kasvattaa,будэтыны
1226,leiten::V,johtaa,кивалтыны
1227,antreiben::V,hoputtaa,дыртытыны
1228,lassen::V,antaa,-ытыны
1229,einladen::V,kutsua,ӧтьыны
1230,vereinigen::V,yhdistää,огазеяны
1231,besuchen::V,vierailla,адӟыськыны
1232,treffen::V,tavata,пумитаны
1233,sich versammeln::V,kokoontua,люкаськыны
1234,spielen::V,pelata,шудыны
1235,spielen::V,leikkiä,шудыны
1236,singen::V,laulaa,кырӟаны
1237,tanzen::V,tanssia,эктыны
1238,sich trennen::V,erota,люкиськыны
1239,verlassen::V,jättää,куштыны
1240,retten::V,pelastaa,утьыны
1241,bewachen::V,vartioida,возьманы
1242,schützen::V,suojella,утялтыны
1243,verteidigen::V,puolustaa,возьманы
1244,sich schlagen::V,tapella,жугиськыны
1245,schießen::V,ampua,ыбылӥськны
1246,siegen::V,voittaa,вормыны
1247,ärgern::V,ärsyttää,вожпоттыны
1248,schlagen::V,lyödä,жуккыны
1249,treten::V,potkaista,лёганы
1250,stechen::V,pistää,бышкалтыны
1251,stoßen::V,sysätä,донгыны
1252,stoßen::V,työntää,донгыны
1253,stehlen::V,varastaa,вораны
1254,stehlen::V,varastaa,лушканы
1255,stören::V,häiritä,люкетыны
1256,belästigen::V,häiritä,акыльтыны
1257,belästigen::V,häiritä,вукылмыны
1258,verbergen::V,kätkeä,ватыны
1259,täuschen::V,harhauttaa,алданы
1260,betrügen::V,pettää,пӧяны
1261,betrügen::V,petkuttaa,пӧяны
1262,töten::V,tappaa,виыны
1263,wohnen::V,asua,улыны
1264,arbeiten::V,tehdä työtä,ужаны
1265,arbeiten::V,työskennellä,ужаны
1266,sammeln::V,koota,бичаны
1267,sammeln::V,kerätä,бичаны
1268,pflücken::V,poimia,ишкыны
1269,jagen::V,metsästää,пӧйшураны
1270,fischen::V,kalastaa,чорыганы
1271,fassen::V,pyydystää,кутыны
1272,fassen::V,saalistaa,кутыны
1273,hüten::V,paimentaa,возьманы
1274,treiben::V,ajaa,улляны
1275,anbinden::V,kytkeä,думыны
1276,füttern::V,ruokkia,сюдыны
1277,melken::V,lypsää,кыскыны
1278,hacken::V,hakata,кораны
1279,gießen::V,kastella,киськаны
1280,reifen::V,kypsyä,вуыны
1281,reifen::V,kypsyä,кисьманы
1282,zubereiten::V,valmistaa,лесьтыны
1283,kochen::V,keittää,пӧзьтыны
1284,backen::V,leipoa,пыжыны
1285,braten::V,paistaa,пыжыны
1286,umrühren::V,hämmentää,сураны
1287,stricken::V,kutoa,керттыны
1288,stricken::V,neuloa,керттыны
1289,nähen::V,ommella,вурыны
1290,färben::V,värjätä,буяны
1291,färben::V,värittää,буяны
1292,reinigen::V,puhdistaa,сузяны
1293,waschen::V,pestä,мисьтаськыны
1294,abwischen::V,pyyhkiä,ӵушылыны
1295,spülen::V,huuhtoa,гылъяны
1296,fegen::V,pyyhkäistä,ӵужыны
1297,kehren::V,lakaista,ӵужыны
1298,baden::V,kylpeä,пыласькыны
1299,sich waschen::V,peseytyä,пыласькыны
1300,ausziehen::V,riisua,кыльыны
1301,anziehen::V,pukea ylleen,дӥсяны
1302,sich anziehen::V,pukeutua,дӥсьяськыны
1303,kämmen::V,kammata,сынаны
1304,schmücken::V,koristaa,чеберъяны
1305,schmücken::V,kaunistaa,чеберъяны
1306,sagen::V,sanoa,шуыны
1307,sagen::V,sanoa,вераны
1308,sprechen::V,puhua,вераськыны
1309,reden::V,keskustella,вераськыны
1310,sich unterhalten::V,jutella,вераськыны
1311,fragen::V,kysyä,юаны
1312,bitten::V,pyytää,курыны
1313,erzählen::V,kertoa,вераны
1314,erzählen::V,kertoa,мадьыны
1315,mitteilen::V,ilmoittaa,ивортыны
1316,nennen::V,kutsua,шуыны
1317,nennen::V,nimittää,шуыны
1318,rufen::V,kutsua,ӧтьыны
1319,prahlen::V,kerskailla,ушъяськыны
1320,übersetzen::V,kääntää,берыктыны
1321,denken::V,miettiä,малпаны
1322,denken::V,ajatella,малпаны
1323,glauben::V,uskoa,оскыны
1324,bemerken::V,huomata,адӟыны
1325,erkennen::V,tunnistaa,тодыны
1326,begreifen::V,ymmärtää,валаны
1327,verstehen::V,ymmärtää,валаны
1328,lernen::V,oppia,дышетскыны
1329,wissen::V,tietää,тодыны
1330,sich erinnern an::V,muistaa,тодэ вайыны
1331,vergessen::V,unohtaa,вунэтыны
1332,messen::V,mitata,мертаны
1333,zählen::V,laskea,лыдъяны
1334,rechnen::V,laskea,лыдъяны
1335,lesen::V,lukea,лыдӟыны
1336,malen::V,maalata,суреданы
1337,zeichnen::V,piirtää,суреданы
1338,zeichnen::V,piirustaa,суреданы
1339,schreiben::V,kirjoittaa,гожъяны
1340,besitzen::V,omistaa,луыны
1341,kaufen::V,ostaa,басьтыны
1342,verkaufen::V,myydä,вузаны
1343,bezahlen::V,maksaa,тырыны
1344,zahlen::V,maksaa,тырыны
1345,beherrschen::V,hallita,кузёяськыны
1346,ertragen::V,kestää,чиданы
