,Concept_ID,ce,kn
555,dumm::A,сонта,ಮಂದ
556,faul::A,мало ен,ಆಲಸ
557,fleißig::A,тӏера,ಕಡಗುವ
558,geizig::A,пис,ಜುಗ್ಗ
559,geizig::A,сутара,ಜುಗ್ಗ
560,klug::A,хьекъале,ಚತುರ
561,geschickt::A,тӏахъаьлла,ದಕ್ಷ
562,lieb::A,хьоме,ಪ್ರಿಯ
563,lustig::A,самукъане,ಖುಷಿಯಾದ
564,sanft::A,кlеда,ಸೌಮ್ಯ
565,hungrig::A,меца,ಹಸಿದ
566,krank::A,цомгуш долу,ಅಸ್ವಸ್ಥ
567,nackt::A,дерзана,ನಗ್ನ
568,traurig::A,самукъане воцу,ದುಃಖಿತ
569,lebendig::A,дийна,ಜೀವಂತ
570,gut::A,дика,ಒಳ್ಳೆಯ
571,schlecht::A,вон,ದುಷ್ಟ
572,richtig::A,нийса,ಸರಿ
573,schlimm::A,вон,ಅಸಹ್ಯ
574,wahr::A,бакъдолу,ನಿಜ
575,alt::A,къена,ಮುದಿ
576,neu::A,керла,ಹೊಸ
577,ehemalig::A,хилла,ಮಾಜೀ
578,alt[Lebewesen]::A,къена,ವೃದ್ಧ
579,jung::A,къона,ಎಳ
580,arm::A,къен,ಬಡ
581,reich::A,хьоле,ಶ್ರೀಮಂತ
582,bekannt::A,девзаш долу,ಅಪ್ತ
583,berühmt::A,цӏеяхана,ಪ್ರಸಿದ್ಧ
584,fremd::A,нехан,ಪರಕೀಯ
585,verschieden::A,тайп-тайпанара,ಬೇರೆ
586,nah::A,гергара,ಹತ್ತಿರವಾದ
587,fern::A,гена,ದೂರದ
588,fern::A,генара,ದೂರದ
589,linker::A,аьрру,ಎಡ
590,rechter::A,аьтту,ಬಲ
591,anderer::A,кхин,ಇತರ
592,erster::A,хьалхара,ಪ್ರಥಮ
593,zweiter::A,шолгIа,ದ್ವಿತೀಯ
594,dritter::A,кхоалгӏа,ಮೂರನೆಯಜಗತ್ತು
595,letzter::A,тӏаьххьара,ಅಂತ್ಯ
596,allein::ADV,цхьаъ,ಒಬ್ಬನೇ
597,auf einmal::ADV,цу сохьтта,ಒಡನೆ
598,zusammen::ADV,цхьана,ಒಟ್ಟಿಗೆ
599,lange::ADV,дукха,ದೀರ್ಘ
600,plötzlich::ADV,цIеххьана,ಅನಾಮತ್ತು
601,sofort::ADV,цу сохьтта,ಜಾಗ್ರತೆ
602,später::ADV,тӏаьхьо,ತರುವಾಯ
603,jetzt::ADV,хӏинца,ಈಗ
604,heute::ADV,тахана,ಇಂದು
605,morgen::ADV,кхана,ನಾಳೆ
606,bald::ADV,кеста,ಬೇಗ
607,dann::ADV,тӏаккха,ಆಗ
608,gestern::ADV,селхана,ನಿನ್ನೆ
609,einst::ADV,цкъа,ಪೂರ್ವದಲ್ಲಿ
610,damals::ADV,хӏетахьь,ಆಗ
611,danach::ADV,тӏаккха,ಆಮೇಲೆ
612,vorher::ADV,хьалхa,ಮುಂಚೆ
613,zuerst::ADV,хьалха,ಮೊದಲಿಗೆ
614,einmal::ADV,цкъа,ಒಮ್ಮೆ
615,manchmal::ADV,цкъаццкъа,ಆಗಾಗ
616,oft::ADV,кест-кеста,ಅನೇಕಸಲ
617,immer::ADV,даим,ಯಾವಾಗಲೂ
618,niemals::ADV,цкъа а,ಯಾವಾಗಲೂ ಇಲ್ಲ
619,hier::ADV,кхузахь,ಇಲ್ಲಿ
620,hierhin::ADV,кхуза,ಇತ್ತ
621,von hier::ADV,кхузара,ಇಲ್ಲಿಂದ
622,dort::ADV,цигахь,ಅಲ್ಲಿ
623,dorthin::ADV,цига,ಅಲ್ಲಿಗೆ
624,geradeaus::ADV,нийса дӏа,ಸೀದಾ
625,vorwärts::ADV,хьалха,ಮುನ್ನೆಡೆವ
626,rückwärts::ADV,юха,ಹಿಂದುಗಡೆಗೆ
627,zurück::ADV,юха,ಹಿಂದಕ್ಕೆ
628,unten::ADV,лахахь,ಕೆಳಗೆ
629,hinab::ADV,охьа,ಕೆಳಕ್ಕೆ
630,oben::ADV,лакхахь,ಮೇಲೆ
631,hinauf::ADV,хьала,ಮೇಲಕ್ಕೆ
632,überall::ADV,массанхьа,ಎಲ್ಲಸ್ಥಳಗಳು
633,nicht::ADV,ца,ಇಲ್ಲ
634,nicht::ADV,ца,ಅಲ್ಲ
635,ein wenig::ADV,кӏеззиг,ತುಸು
636,kaum::ADV,халла,ಕಠಿನವಾಗಿ
637,sehr::ADV,вуно,ಬಹು
638,noch::ADV,кхин,ಇನ್ನು
639,nur::ADV,бен ...ца,ಕೇವಲ
640,schon::ADV,хӏинцале,ಆಗಲೇ
641,wieder::ADV,юха а,ಪುನಃ
642,vergebens::ADV,эрна,ನಿಷ್ಫಲವಾಗಿ
643,vor::PRP,хьалха,ಮುಂದೆ
644,hinter::PRP,тӏехьа,ಹಿಂದ
645,unter::PRP,кIелахь,ಕೆಳ
646,durch::PRP,чекх,ನೇರವಾಗಿ
647,neben::PRP,юххе,ಅಧರ ಬಲಿಕ
648,zwischen::PRP,юккъехь,ನಡುವೆ
649,wegen::PRP,дуьхьа,ಅಧಕ್ಕಗಿ
650,dies::PRN,и,ಈ
651,dies::PRN,иза,ಈ
652,das::PRN,и,ಅದು
653,das::PRN,иза,ಅದು
654,alles::PRN,дерриг,ಎಲ್ಲ
655,ich::PRN,cо,ನಾನು
656,du::PRN,хьо,ನೀನು
657,er::PRN,и,ಅವನು
658,er::PRN,и,ಇವನು
659,er::PRN,иза,ಅವನು
660,er::PRN,иза,ಇವನು
661,wir::PRN,тхо,ನಾವು
662,wir::PRN,вай,ನಾವು
663,ihr::PRN,шу,ನೀವು
664,sie::PRN,уьш,ಅವರು
665,was::FPRN,хӏун,ಏನು
666,wer::FPRN,мила,ಯಾರಿಗೆ
667,wo::FADV,мичaхь,ಎಲ್ಲಿ
668,wohin::FADV,мича,ಎಲ್ಲಿಗೆ
669,wie::FADV,муха,ಹೇಗೆ
670,warum::FADV,хӏунда,ಏಕೆ
671,wieviel::FNUM,мел,ಎಷ್ಟು
672,wieviel::FNUM,маса,ಎಷ್ಟು
673,eins::NUM,цхьаъ,ಒಂದು
674,zwei::NUM,шиъ,ಎರಡು
675,drei::NUM,кхоъ,ಮೂರು
676,vier::NUM,диъ,ನಾಲ್ಕು
677,fünf::NUM,пхиъ,ಅಯ್ದು
678,sechs::NUM,ялх,ಆರು
679,sieben::NUM,ворхӏ,ಏಳು
680,acht::NUM,бархӏ,ಎಂಟು
681,neun::NUM,исс,ಒಂಭಬತ್ತು
682,zehn::NUM,итт,ಹತ್ತು
683,elf::NUM,цхьайтта,ಹನ್ನೊಂದು
684,zwölf::NUM,шийтта,ಹನ್ನೆರಡು
685,zwanzig::NUM,ткъа,ಇಪ್ಪತ್ತು
686,dreißig::NUM,ткъе итт,ಮೂವತ್ತು
687,vierzig::NUM,шовзткъа,ನಲವತ್ತು
688,fünfzig::NUM,шовзткъе итт,ಐವತ್ತು
689,sechzig::NUM,кхузткъа,ಅರುವತ್ತು
690,siebzig::NUM,кхузткъе итт,ಎಪ್ಪತ್ತು
691,achtzig::NUM,дезткъа,ಎಂಬತ್ತು
692,neunzig::NUM,дезткъе итт,ತೊಂಬತ್ತು
693,hundert::NUM,бӏе,ನೂರು
694,tausend::NUM,эзар,ಸಾವಿರ
695,und::CNJ,a,ಮತ್ತು
696,oder::CNJ,я,ಅಥವಾ
697,stehen::V,латта,ನಿಲ್ಲು
698,sitzen::V,хиъна ӏан,ಕುಳ್ಳಿರು
699,liegen::V,ӏилла,ಮಲಗಿಕೊ
700,hängen::V,кхаза,ಇಳಿಯಬಿಡು
701,werden::V,хила,ಆಗು
702,passieren::V,хила,ಆಗು
703,beginnen::V,доло,ಆರಂಭಿಸು
704,enden::V,дӏадерза,ಕೊನೆಗಾಣು
705,wechseln::V,хийца,ಮಾರ್ಪಡಿಸು
706,aufgehen[Sonne]::V,кхета,ಮೂಡು
707,untergehen[Sonne]::V,чубуза,ಮುಳುಗು
708,scheinen[Sonne]::V,серло яла,ಹೊಳೆ
709,donnern::V,къекъа,ಗುಡುಗಾಗು
710,wehen::V,хьекха,ತೀಡು
711,strömen::V,эха,ಹರಿ
712,fließen::V,охьаэха,ಹರಿ
713,sich drehen::V,хьийза,ಸುತ್ತು
714,schwanken::V,леста,ಓಲಾಡು
715,schwingen::V,лесто,ತೂಗು
716,fallen::V,охьакхета,ಉದುರು
717,brennen::V,дага,ಉರಿ
718,rauchen::V,оза,ಹೊಗೆಬಿಡು
719,regnen::V,догlа догlу,ಸುರಿ
720,gefrieren::V,гӏоро,ಹೆಪ್ಪುಗಟ್ಟು
721,tauen::V,даша,ಬೆಚ್ಚಗಾಗು
722,schmelzen::V,лала,ಕರಗು
723,trocknen::V,дакъо,ಒಣಗು
724,sieden::V,кхехка,ಕುದಿ
725,faulen::V,дахкадала,ಕೊಳೆ
726,verfaulen::V,дахкадала,ನಶಿಸು
727,reißen::V,хеда,ಒಡೆ
728,versinken::V,хичудаха,ಮುಳುಗು
729,vergehen::V,дlаэха,ಸಾಗು
730,erscheinen::V,схьадала,ತೋರು
731,erscheinen::V,ӏоттадала,ತೋರು
732,verschwinden::V,къайладала,ಮಾಯವಾಗು
733,sinken::V,лахдала,ಕುಸಿ
734,zunehmen::V,лакхадала,ಬೆಳೆ
735,steigen::V,хьаладала,ಉಬ್ಬು
736,wachsen::V,кхиа,ಬೆಳೆ
737,glänzen::V,лепа,ಮಿರುಗು
738,funkeln::V,къега,ಮಿನುಗು
739,lärmen::V,гӏовгӏаян,ಶಬ್ದ ಮಾಡಲು
740,läuten::V,детта,ಬಾರಿಸು
741,klingeln::V,дека,ಅನುರಣಿಸು
742,klirren::V,дека,ಕಿಣಿಕಿಣಿಸು
743,brausen::V,хьаьдда даха,ಅಬ್ಬರಿಸು
744,rauschen::V,леста,ಮರ್ಮರಗುಟ್ಟಿಸು
745,klingen::V,дека,ಉಸಿರು
746,bellen::V,лета,ಬಗುಳು
747,heulen::V,угӏа,ಅರಚು
748,blasen::V,хӏуп баха,ಗಾಳಿ ಊದು
749,pfeifen::V,шок етта,ಸಿಳ್ಳೆಯೂದು
750,schreien::V,мохь бетта,ಕರೆ
751,stöhnen::V,узарш дан,ನರಳು
752,zittern::V,дега,ನಡುಗು
753,leben::V,даха,ಇರು
754,geboren werden::V,хила,ಉಂಟಾಗು
755,atmen::V,садеӏа,ಉಸಿರು
756,trinken::V,мала,ಕುಡಿ
757,essen::V,кхалла,ತಿನ್ನು
758,schlucken::V,къурдбан,ನುಂಗು
759,müde werden::V,кӏаддала,ಬಳಲು
760,einschlafen::V,наб кхета,ನಿದ್ಧೆಹೋಗು
761,schlafen::V,вижа,ನಿದ್ರಿಸು
762,schlafen::V,наб ян,ನಿದ್ರಿಸು
763,schlafen::V,дижина хила,ನಿದ್ರಿಸು
764,aufwachen::V,самадала,ಏಳು
765,aufstehen::V,гӏатта,ಏಳು
766,sich erholen::V,садаӏа,ಸುಧಾರಿಸು
767,krank werden::V,цомгуш хила,ಬೇನೆಬೀಳು
768,krank sein::V,цомгуш хила,ಕೆಟ್ಟ ಎಂದು
769,schmerzen::V,лаза,ಕಚ್ಚು
770,schmerzen::V,ӏийжа,ಕಚ್ಚು
771,husten::V,йовхарш етта,ಕೆಮ್ಮು
772,genesen::V,тадала,ಮತ್ತೆಹೊದಿಸು
773,sterben::V,дала,ಮೃತಪಡು
774,umkommen::V,хӏаллакхила,ಹಾಳಾಗು
775,sich bewegen::V,лела,ಚಲಿಸು
776,sich rühren::V,меттахъхьен,ಕದಲು
777,sich erheben::V,хьалагlатта,ಏಳು
778,sich setzen::V,хаа,ಕೂರು
779,hinfallen::V,дожа,ಬೀಳು
780,hinfallen::V,охьакхета,ಬೀಳು
781,laufen::V,вада,ನಡೆ
782,laufen::V,хьада,ನಡೆ
783,schreiten::V,болар дан,ಮೆಲ್ಲಗೆ ನಡೆ
784,schreiten::V,ког баккха,ಮೆಲ್ಲಗೆ ನಡೆ
785,spazierengehen::V,доладала,ವಿಹರಿಸು
786,eilen::V,сихдала,ಮುನ್ನುಗ್ಗು
787,sich beeilen::V,сихдала,ಆತುರಪಡು
788,rennen::V,дада,ಓಡು
789,springen::V,ирхкхийсадала,ಜಿಗಿ
790,klettern::V,тӏедийла,ಏರು
791,schaukeln::V,техко,ತೂಗು
792,kriechen::V,такха,ತೆವಳು
793,schwimmen::V,некадан,ಈಜು
794,tauchen::V,чулелха,ಕೆಳಗಿಳಿ
795,rudern::V,дига лело,ಸಾಗಿಸು
796,rudern::V,кема лело,ಸಾಗಿಸು
797,fahren::V,хахка,ನಡೆಸು
798,fliegen::V,тӏемадала,ಹಾರು
799,gehen::V,лeла,ಹೋಗು
800,weggehen::V,дӏадаха,ಹೊರಡು
801,abfahren::V,дӏадаха,ತೆರಳು
802,anhalten::V,саца,ನಿಲ್ಲು
803,hineingehen::V,чудала,ಒಳಹೊಗು
804,eintreten::V,чудала,ಒಳಹೊಗು
805,kommen::V,кхача,ಬರು
806,kommen::V,дӏакхача,ಬರು
807,kommen::V,схьакхача,ಬರು
808,ankommen::V,кхача,ಬರು
809,ankommen::V,схьакхача,ಬರು
810,zurückkommen::V,юхада,ಹಿಂದಿರುಗು
811,bleiben::V,диса,ಇರು
812,warten::V,хьежа,ಇರು
813,warten::V,cобар дан,ಇರು
814,erwarten::V,хьоьжуш ӏан,ನಿರೀಕ್ಷಿಸು
815,suchen::V,леха,ಹುಡುಕು
816,finden::V,каро,ಕಂಡುಕೊ
817,versuchen::V,дан хьажа,ಪ್ರಯತ್ನಿಸು
818,vorbereiten::V,кечъян,ಸಿದ್ಧವಾಗು
819,lieben::V,деза,ಪ್ರೀತಿಸು
820,mögen::V,безамхила,ಇಷ್ಟಪಡು
821,lachen::V,дела,ನಗು
822,rühren::V,хьедан,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
823,weinen::V,делха,ಅಳು
824,schimpfen::V,чехо,ಗೊಣಗು
825,sich ärgern::V,оьгӏазъэха,ಗಣಗಾಡು
826,sich fürchten::V,кхера,ನಡುಗು
827,fürchten::V,кхера,ಹೆದರು
828,fliehen::V,дӏадада,ಓಡಿಹೋಗು
829,flüchten::V,дӏадада,ಪಾರಾಗು
830,sehen::V,ган,ಕಾಣು
831,anschauen::V,хьажа,ನೋಡು
832,anschauen::V,хьежа,ನೋಡು
833,ansehen::V,хьовса,ನಿರೀಕ್ಷಿಸು
834,hören::V,хаза,ಕೇಳು
835,zuhören::V,ладогӏа,ಆಲಿಸು
836,probieren::V,хьажа,ರುಚಿ ನೋಡು
837,riechen::V,хьожа яха,ಮೂಸು
838,fühlen::V,хаадала,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
839,scheinen::V,мотта,ತೋರು
840,zu sehen sein::V,гуш хила,ಕಾಣಿಸು
841,vernehmen::V,бартхатта,ಕೇಳು
842,frieren::V,гӏоро,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
843,tun::V,дан,ಮಾಡು
844,können::V,дадала,ಮಾಡಬಲ್ಲ
845,wollen::V,тӏергӏа,ಬಯಸು
846,anfangen::V,доло,ಪ್ರಾರಂಭಿಸು
847,beenden::V,довла,ನಿಲ್ಲಿಸು
848,aufhören::V,саца,ಮುಗಿಸು
849,gelingen::V,кадала,ಯಶಸ್ವಿಯಾಗು
850,geraten::V,хила,ಉತ್ಪತ್ತಿಮಾಡು
851,öffnen::V,дӏаделла,ತೆರೆ
852,öffnen::V,схьаделла,ತೆರೆ
853,schließen::V,къовла,ಮುಚ್ಚು
854,schließen::V,дӏачӏагӏа,ಮುಚ್ಚು
855,stellen::V,хlотто,ಇಕ್ಕು
856,setzen::V,дийгӏа,ಇಡು
857,legen::V,охьадилла,ಇಡು
858,berühren::V,хьедан,ತಾಕು
859,verbinden::V,вовшахтаса,ಕೂಡಿಸು
860,bedecken::V,тилла,ಮುಚ್ಚು
861,bedecken::V,тӏетаса,ಮುಚ್ಚು
862,aufhängen::V,хьалаолла,ತೂಗುಹಾಕು
863,anzünden::V,лато,ಹತ್ತಿಸು
864,aufheben::V,айа,ಆಯಿ
865,zurücklassen::V,дита,ಬಿಡು
866,verlieren::V,дайа,ಕಳೆ
867,fallen lassen::V,охьадожо,ಬೀಳಿಸು
868,machen::V,дан,ಮಾಡು
869,herstellen::V,дан,ತಯಾರಿಸು
870,bauen::V,гӏишлоян,ಕಟ್ಟು
871,reparieren::V,тадан,ಸರಿಪಡಿಸು
872,verbessern::V,нисдан,ತಿದ್ದು
873,ändern::V,хийца,ಬದಲಾಯಿಸು
874,graben::V,ахка,ಅಗೆ
875,beugen::V,сатто,ಬಗ್ಗಿಸು
876,biegen::V,сатто,ಬಗ್ಗಿಸು
877,drehen::V,хьовзо,ತಿರುಗು
878,umdrehen::V,хьовзo,ತಿರುಗಿಸು
879,heben::V,айа,ಎತ್ತು
880,heben::V,хьалаайа,ಎತ್ತು
881,hochheben::V,хьалаайа,ಎತ್ತು
882,ergreifen::V,дӏалаца,ಆಕ್ರಮಿಸು
883,halten::V,латто,ಹಿಡಿ
884,drücken::V,тӏетаӏо,ಒತ್ತು
885,schieben::V,татта,ನೂಕು
886,kratzen::V,мӏараш тийса,ತರಚಿಕೊಳ್ಳು
887,lecken::V,мотт хьекха,ನೆಕ್ಕು
888,beißen::V,катoха,ಕಚ್ಚು
889,abreißen::V,схьадаккха,ಹರಿ
890,abschneiden::V,кхада,ಕತ್ತರಿಸು
891,binden::V,дӏадехка,ಕಟ್ಟು
892,binden::V,вовшахтаса,ಕಟ್ಟು
893,stecken::V,чудахийта,ಸಿಕ್ಕಿಸು
894,brechen::V,кагдан,ಮುರಿ
895,klopfen::V,детта,ತಟ್ಟು
896,hauen::V,етта,ಹೊಡೆ
897,kleben::V,тӏелато,ಅಂಟಿಸು
898,reiben::V,хьекхо,ಉಜ್ಜು
899,streichen::V,тlехьакха,ಹರಡು
900,schleifen::V,ирдан,ಮಸೆ
901,schneiden::V,ларга,ಕತ್ತರಿಸು
902,rütteln::V,лесто,ಕುಲುಕಿಸು
903,schütteln::V,лесто,ಅಲುಗಿಸು
904,schwenken::V,лесто,ತೂಗಾಡು
905,schütten::V,дотта,ಎರೆ
906,füllen::V,дуза,ತುಂಬಿಸು
907,einwickeln::V,хьарчо,ಹೊದಿಸು
908,tragen::V,дахьа,ಹೊರು
909,schleppen::V,ийзо,ಜಗ್ಗು
910,ziehen::V,озо,ಎಳೆ
911,aufbewahren::V,ӏалашдан,ಇಟ್ಟುಕೊ
912,werfen::V,кхосса,ಎಸೆ
913,fangen::V,леца,ಹಿಡಿ
914,packen::V,леца,ಸೆಳೆ
915,verstecken::V,къайладаккха,ಮುಚ್ಚಿಡು
916,teilen::V,декъа,ವಿಭಜಿಸು
917,schicken::V,дӏадахьийта,ಕಳುಹಿಸು
918,bringen::V,дан,ತರು
919,hinzufügen::V,тӏетоха,ಕೂಡಿಸು
920,bekommen::V,даккха,ಸಂಪಾದಿಸು
921,erhalten::V,даккха,ಪಡೆ
922,nehmen::V,схьаэца,ಹಿಡಿ
923,wählen::V,харжа,ಆರಿಸು
924,auswählen::V,харжа,ಆಯಿ
925,bewahren::V,lалашдан,ರಕ್ಷಿಸಿಡು
926,behindern::V,новкъарло ян,ಅಡ್ಡಿಮಾಡು
927,verderben::V,талхо,ಕೆಡಿಸು
928,beschädigen::V,дохо,ಹಾಳುಮಾಡು
929,zerbrechen::V,дохо,ಮುರಿ
930,zerbrechen::V,кагдан,ಮುರಿ
931,zerreißen::V,хадо,ಸೀಳು
932,zerstören::V,дохо,ಅಳಿಸು
933,zerstören::V,кагдан,ಅಳಿಸು
934,verbrennen::V,даго,ಸುಡು
935,geben::V,яла,ಕೊಡು
936,reichen::V,дӏадала,ಕೊಡು
937,reichen::V,дӏакховдо,ಕೊಡು
938,schenken::V,совгӏат дан,ಅರ್ಪಿಸು
939,versprechen::V,ваӏда дан,ವಾಗ್ದಾನಮಾಡು
940,wünschen::V,лаа,ಬಯಸು
941,loben::V,хасто,ಹೊಗಳು
942,küssen::V,оба яккха,ಚುಂಬಿಸು
943,wiegen::V,тахка,ತೂಗು
944,zudecken::V,тӏетаса,ಹಾಸು
945,wecken::V,самадаккха,ಎಬ್ಬಿಸು
946,zeigen::V,гайта,ತೋರಿಸು
947,führen::V,дига,ದಾರಿತೋರಿಸು
948,lehren::V,ӏамо,ಕಲಿಸು
949,unterrichten::V,хьеха,ಬೋಧಿಸು
950,aufziehen::V,кхио,ಸಲಹು
951,leiten::V,урхалла дан,ಮುಂದಾಳಾಗಿರು 
952,antreiben::V,сихдан,ಓಡಿಸು
953,lassen::V,-йта,ಮಾಡಲುಬಿಡು
954,einladen::V,кхайкха,ಆಹ್ವಾನಿಸು
955,vereinigen::V,цхьаьнатоха,ಒಂದಾಗು
956,besuchen::V,хьажахIотта,ಭೇಟಿಯಾಗು
957,treffen::V,дуьхьалкхета,ಸಂಧಿಸು
958,sich versammeln::V,гулдан,ನೆರೆ
959,spielen::V,ловза,ಆಡು
960,singen::V,лакха,ಹಾಡು
961,tanzen::V,хелхадала,ಕುಣಿ
962,sich trennen::V,къаста,ಪ್ರತ್ಯೇಮಾಡು
963,verlassen::V,дита,ಕಳೆ
964,retten::V,кӏелхьардаккха,ರಕ್ಷಿಸು
965,bewachen::V,ха дан,ಕಾಪಾಡು
966,schützen::V,лардан,ಸಂರಕ್ಷಿಸು
967,verteidigen::V,лардан,ಕಾಪಿಡು
968,sich schlagen::V,етта,ಕಿತ್ತಾಟ
969,schießen::V,детта,ಎಸೆ
970,siegen::V,тола,ಗೆಲ್ಲು
971,ärgern::V,оьгӏаздахийта,ರೇಗಿಸು
972,schlagen::V,тоха,ಹೊಡೆ
973,treten::V,мийра тоха,ಒದೆ
974,stechen::V,ӏотта,ಚುಚ್ಚು
975,stechen::V,къовзо,ಚುಚ್ಚು
976,stoßen::V,татта,ತಳ್ಳು
977,stehlen::V,лачкъо,ಕದಿ
978,stören::V,новкъарло ян,ಕತಕು
979,belästigen::V,сагатдан,ತೊಂದರೆ
980,verbergen::V,къайладаккха,ಮರೆಮಾಜು
981,täuschen::V,ӏexo,ಠಕ್ಕಿಸು
982,betrügen::V,ледан,ವಂಚಿಸು
983,töten::V,ден,ಕೊಲ್ಲು
984,wohnen::V,даха,ವಾಸಿಸು
985,arbeiten::V,къахьега,ಕೆಲಸ ಮಾಡು
986,sammeln::V,гулдан,ಸಂಚಯಿಸು
987,pflücken::V,даха,ಬಿಡಿಸು
988,jagen::V,талла,ಬೇಟೆಯಾಡು
989,fischen::V,чӏерий леца,ಮೀನು ಹಿಡಿ
990,fassen::V,лаца,ಹಿಡಿ
991,fassen::V,схьалаца,ಹಿಡಿ
992,hüten::V,лардан,ಗುಂಪುಸೇರಿಸು
993,treiben::V,лахка,ದಬ್ಬು
994,anbinden::V,дӏадехка,ಬಿಗಿ
995,füttern::V,хӏума яла,ಮೇಯಿಸು
996,melken::V,оза,ಹಾಲು ಕರೆ
997,gießen::V,хи тоха,ನೀರುಹಾಕು
998,reifen::V,хьекъа,ಕಳಿ
999,zubereiten::V,кечъян,ಅಡಿಗೆಮಾಡು
1000,zubereiten::V,кхача бан,ಅಡಿಗೆಮಾಡು
1001,kochen::V,кхача бан,ಅಡು
1002,backen::V,датта,ಬೇಯಿಸು
1003,braten::V,кхарза,ಕರಿ
1004,umrühren::V,кего,ಕಲಕು
1005,nähen::V,тега,ಹೊಲಿ
1006,färben::V,басардан,ಬಣ್ಣ ಹತ್ತು
1007,reinigen::V,цӏандан,ಸ್ವಚ್ಛಮಾಡು
1008,waschen::V,йила,ತೊಳೆ
1009,waschen::V,йитта,ತೊಳೆ
1010,waschen::V,дӏадайа,ತೊಳೆ
1011,abwischen::V,дӏадайа,ಒರಸು
1012,spülen::V,хи кхарза,ಗಲಬರಿಸು
1013,fegen::V,нуй хьакха,ಗುಡಿಸು
1014,kehren::V,нуй хьакха,ಗುಡಿಸು
1015,baden::V,лийча,ಸ್ನಾನಮಾಡು
1016,sich waschen::V,юьхь йила,ತೊಳೆ
1017,ausziehen::V,духар дӏадаккха,ಬಿಚ್ಚು
1018,sich anziehen::V,духа,ಹಾಕು
1019,kämmen::V,ехк хьакха,ಬಾಚು
1020,schmücken::V,хаздан,ಅಲಂಕರಿಸು
1021,sagen::V,ала,ಹೇಳು
1022,sprechen::V,баха,ನುಡಿ
1023,sprechen::V,мотт бийца,ನುಡಿ
1024,reden::V,къамел дан,ನುಡಿ
1025,sich unterhalten::V,къамел дан,ಹರಟೆ ಹೊಡಿ
1026,fragen::V,хатта,ವಿಚಾರಿಸು
1027,bitten::V,деха,ಬೇಡು
1028,erzählen::V,дийца,ಹೇಳು
1029,mitteilen::V,хаам бан,ತಿಳಿಸು
1030,nennen::V,цӏе яккха,ಹೆಸರಿಡು
1031,rufen::V,кхайкха,ಕರೆ
1032,prahlen::V,куралла ян,ಜಂಬ ಕೊಚ್ಚು
1033,prahlen::V,дозалла дан,ಜಂಬ ಕೊಚ್ಚು
1034,übersetzen::V,гоч дан,ಭಾಷಾಂತರಿಸು
1035,denken::V,ойла ян,ಯೋಚಿಸು
1036,glauben::V,теша,ನಂಬು
1037,bemerken::V,ган,ಗಮನಿಸು
1038,erkennen::V,довза,ಗುರುತುಹಿಡಿ
1039,begreifen::V,кхета,ಗ್ರಹಿಸು
1040,verstehen::V,кхета,ಅರ್ಥಮಾಡಿಕೊ
1041,lernen::V,деша,ಕಲಿ
1042,wissen::V,хаа,ಅರಿ
1043,sich erinnern an::V,дагадан,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1044,vergessen::V,дицдала,ಮರೆತುವಿಡು
1045,messen::V,дуста,ಅಳೆ
1046,zählen::V,дагардан,ಗಣಿಸು
1047,rechnen::V,лара,ಲೆಕ್ಕ ಹಾಕು
1048,lesen::V,еша,ಓದು
1049,malen::V,сурт дилла,ಬಿಡಿಸು
1050,zeichnen::V,сурт дилла,ಬಿಡಿಸು
1051,schreiben::V,яздан,ಬರೆ
1052,besitzen::V,доладан,ಒಡೆಯನಾಗಿರು
1053,kaufen::V,эца,ಕೊಳ್ಳು
1054,verkaufen::V,дохка,ಕೊಡು
1055,bezahlen::V,мах бала,ಬೆಲೆತೆರು
1056,zahlen::V,мах бала,ಹಣವನ್ನುಕೊಡು
1057,beherrschen::V,собаре хила,ಅಧಿಕಾರ ನಡೆಸು
1058,ertragen::V,лан,ಸಹಿಸು
1059,ertragen::V,сатоха,ಸಹಿಸು
1060,ertragen::V,садетта,ಸಹಿಸು
1061,Schwarm::N,,ಗುಂಪು
1062,Schlinge::N,,ಉರುಲು
1063,Art::N,,ತರ
1064,Entfernung::N,,ದೂರ
1065,Griff::N,,ಹಿಡಿ
1066,Figur::N,,ಆಕಾರ
1067,Bogen[Waffe]::N,,ಬಿಲ್ಲು
1068,so::ADV,,ಅಷ್ಟು
1069,abnehmen::V,,ತಗ್ಗು
1070,sausen::V,,ಒಗೆ
1071,wenden::V,,ತಿರುಗು
1072,hacken::V,,ತುಂಡರಿಸು
1073,stricken::V,,ಹೆಣೆ
1074,anziehen::V,,ಹಾಕು
