,Concept_ID,de,kn
555,krank::A,krank,ಅಸ್ವಸ್ಥ
556,nackt::A,nackt,ನಗ್ನ
557,traurig::A,traurig,ದುಃಖಿತ
558,lebendig::A,lebendig,ಜೀವಂತ
559,gut::A,gut,ಒಳ್ಳೆಯ
560,schlecht::A,schlecht,ದುಷ್ಟ
561,richtig::A,richtig,ಸರಿ
562,schlimm::A,schlimm,ಅಸಹ್ಯ
563,wahr::A,wahr,ನಿಜ
564,alt::A,alt,ಮುದಿ
565,neu::A,neu,ಹೊಸ
566,ehemalig::A,ehemalig,ಮಾಜೀ
567,alt[Lebewesen]::A,alt,ವೃದ್ಧ
568,jung::A,jung,ಎಳ
569,arm::A,arm,ಬಡ
570,reich::A,reich,ಶ್ರೀಮಂತ
571,bekannt::A,bekannt,ಅಪ್ತ
572,berühmt::A,berühmt,ಪ್ರಸಿದ್ಧ
573,fremd::A,fremd,ಪರಕೀಯ
574,verschieden::A,verschieden,ಬೇರೆ
575,nah::A,nah,ಹತ್ತಿರವಾದ
576,fern::A,fern,ದೂರದ
577,linker::A,linker,ಎಡ
578,rechter::A,rechter,ಬಲ
579,anderer::A,anderer,ಇತರ
580,erster::A,erster,ಪ್ರಥಮ
581,zweiter::A,zweiter,ದ್ವಿತೀಯ
582,dritter::A,dritter,ಮೂರನೆಯಜಗತ್ತು
583,letzter::A,letzter,ಅಂತ್ಯ
584,allein::ADV,allein,ಒಬ್ಬನೇ
585,auf einmal::ADV,auf einmal,ಒಡನೆ
586,zusammen::ADV,zusammen,ಒಟ್ಟಿಗೆ
587,lange::ADV,lange,ದೀರ್ಘ
588,plötzlich::ADV,plötzlich,ಅನಾಮತ್ತು
589,sofort::ADV,sofort,ಜಾಗ್ರತೆ
590,später::ADV,später,ತರುವಾಯ
591,jetzt::ADV,jetzt,ಈಗ
592,heute::ADV,heute,ಇಂದು
593,morgen::ADV,morgen,ನಾಳೆ
594,bald::ADV,bald,ಬೇಗ
595,dann::ADV,dann,ಆಗ
596,gestern::ADV,gestern,ನಿನ್ನೆ
597,einst::ADV,einst,ಪೂರ್ವದಲ್ಲಿ
598,damals::ADV,damals,ಆಗ
599,danach::ADV,danach,ಆಮೇಲೆ
600,vorher::ADV,vorher,ಮುಂಚೆ
601,zuerst::ADV,zuerst,ಮೊದಲಿಗೆ
602,einmal::ADV,einmal,ಒಮ್ಮೆ
603,manchmal::ADV,manchmal,ಆಗಾಗ
604,oft::ADV,oft,ಅನೇಕಸಲ
605,immer::ADV,immer,ಯಾವಾಗಲೂ
606,niemals::ADV,niemals,ಯಾವಾಗಲೂ ಇಲ್ಲ
607,hier::ADV,hier,ಇಲ್ಲಿ
608,hierhin::ADV,hierhin,ಇತ್ತ
609,von hier::ADV,von hier,ಇಲ್ಲಿಂದ
610,dort::ADV,dort,ಅಲ್ಲಿ
611,dorthin::ADV,dorthin,ಅಲ್ಲಿಗೆ
612,geradeaus::ADV,geradeaus,ಸೀದಾ
613,vorwärts::ADV,vorwärts,ಮುನ್ನೆಡೆವ
614,rückwärts::ADV,rückwärts,ಹಿಂದುಗಡೆಗೆ
615,zurück::ADV,zurück,ಹಿಂದಕ್ಕೆ
616,unten::ADV,unten,ಕೆಳಗೆ
617,hinab::ADV,hinab,ಕೆಳಕ್ಕೆ
618,oben::ADV,oben,ಮೇಲೆ
619,hinauf::ADV,hinauf,ಮೇಲಕ್ಕೆ
620,überall::ADV,überall,ಎಲ್ಲಸ್ಥಳಗಳು
621,nicht::ADV,nicht,ಇಲ್ಲ
622,nicht::ADV,nicht,ಅಲ್ಲ
623,ein wenig::ADV,ein wenig,ತುಸು
624,kaum::ADV,kaum,ಕಠಿನವಾಗಿ
625,sehr::ADV,sehr,ಬಹು
626,so::ADV,so,ಅಷ್ಟು
627,noch::ADV,noch,ಇನ್ನು
628,nur::ADV,nur,ಕೇವಲ
629,schon::ADV,schon,ಆಗಲೇ
630,wieder::ADV,wieder,ಪುನಃ
631,vergebens::ADV,vergebens,ನಿಷ್ಫಲವಾಗಿ
632,vor::PRP,vor,ಮುಂದೆ
633,hinter::PRP,hinter,ಹಿಂದ
634,unter::PRP,unter,ಕೆಳ
635,durch::PRP,durch,ನೇರವಾಗಿ
636,neben::PRP,neben,ಅಧರ ಬಲಿಕ
637,zwischen::PRP,zwischen,ನಡುವೆ
638,wegen::PRP,wegen,ಅಧಕ್ಕಗಿ
639,dies::PRN,dies,ಈ
640,das::PRN,das,ಅದು
641,alles::PRN,alles,ಎಲ್ಲ
642,ich::PRN,ich,ನಾನು
643,du::PRN,du,ನೀನು
644,er::PRN,er,ಅವನು
645,er::PRN,er,ಇವನು
646,wir::PRN,wir,ನಾವು
647,ihr::PRN,ihr,ನೀವು
648,sie::PRN,sie,ಅವರು
649,was::FPRN,was,ಏನು
650,wer::FPRN,wer,ಯಾರಿಗೆ
651,wo::FADV,wo,ಎಲ್ಲಿ
652,wohin::FADV,wohin,ಎಲ್ಲಿಗೆ
653,wie::FADV,wie,ಹೇಗೆ
654,warum::FADV,warum,ಏಕೆ
655,wieviel::FNUM,wieviel,ಎಷ್ಟು
656,eins::NUM,eins,ಒಂದು
657,zwei::NUM,zwei,ಎರಡು
658,drei::NUM,drei,ಮೂರು
659,vier::NUM,vier,ನಾಲ್ಕು
660,fünf::NUM,fünf,ಅಯ್ದು
661,sechs::NUM,sechs,ಆರು
662,sieben::NUM,sieben,ಏಳು
663,acht::NUM,acht,ಎಂಟು
664,neun::NUM,neun,ಒಂಭಬತ್ತು
665,zehn::NUM,zehn,ಹತ್ತು
666,elf::NUM,elf,ಹನ್ನೊಂದು
667,zwölf::NUM,zwölf,ಹನ್ನೆರಡು
668,zwanzig::NUM,zwanzig,ಇಪ್ಪತ್ತು
669,dreißig::NUM,dreißig,ಮೂವತ್ತು
670,vierzig::NUM,vierzig,ನಲವತ್ತು
671,fünfzig::NUM,fünfzig,ಐವತ್ತು
672,sechzig::NUM,sechzig,ಅರುವತ್ತು
673,siebzig::NUM,siebzig,ಎಪ್ಪತ್ತು
674,achtzig::NUM,achtzig,ಎಂಬತ್ತು
675,neunzig::NUM,neunzig,ತೊಂಬತ್ತು
676,hundert::NUM,hundert,ನೂರು
677,tausend::NUM,tausend,ಸಾವಿರ
678,und::CNJ,und,ಮತ್ತು
679,oder::CNJ,oder,ಅಥವಾ
680,stehen::V,stehen,ನಿಲ್ಲು
681,sitzen::V,sitzen,ಕುಳ್ಳಿರು
682,liegen::V,liegen,ಮಲಗಿಕೊ
683,hängen::V,hängen,ಇಳಿಯಬಿಡು
684,werden::V,werden,ಆಗು
685,passieren::V,passieren,ಆಗು
686,beginnen::V,beginnen,ಆರಂಭಿಸು
687,enden::V,enden,ಕೊನೆಗಾಣು
688,wechseln::V,wechseln,ಮಾರ್ಪಡಿಸು
689,aufgehen[Sonne]::V,aufgehen,ಮೂಡು
690,untergehen[Sonne]::V,untergehen,ಮುಳುಗು
691,scheinen[Sonne]::V,scheinen,ಹೊಳೆ
692,donnern::V,donnern,ಗುಡುಗಾಗು
693,wehen::V,wehen,ತೀಡು
694,strömen::V,strömen,ಹರಿ
695,fließen::V,fließen,ಹರಿ
696,sich drehen::V,sich drehen,ಸುತ್ತು
697,schwanken::V,schwanken,ಓಲಾಡು
698,schwingen::V,schwingen,ತೂಗು
699,fallen::V,fallen,ಉದುರು
700,brennen::V,brennen,ಉರಿ
701,rauchen::V,rauchen,ಹೊಗೆಬಿಡು
702,regnen::V,regnen,ಸುರಿ
703,gefrieren::V,gefrieren,ಹೆಪ್ಪುಗಟ್ಟು
704,tauen::V,tauen,ಬೆಚ್ಚಗಾಗು
705,schmelzen::V,schmelzen,ಕರಗು
706,trocknen::V,trocknen,ಒಣಗು
707,sieden::V,sieden,ಕುದಿ
708,faulen::V,faulen,ಕೊಳೆ
709,verfaulen::V,verfaulen,ನಶಿಸು
710,reißen::V,reißen,ಒಡೆ
711,versinken::V,versinken,ಮುಳುಗು
712,vergehen::V,vergehen,ಸಾಗು
713,erscheinen::V,erscheinen,ತೋರು
714,verschwinden::V,verschwinden,ಮಾಯವಾಗು
715,sinken::V,sinken,ಕುಸಿ
716,abnehmen::V,abnehmen,ತಗ್ಗು
717,zunehmen::V,zunehmen,ಬೆಳೆ
718,steigen::V,steigen,ಉಬ್ಬು
719,wachsen::V,wachsen,ಬೆಳೆ
720,glänzen::V,glänzen,ಮಿರುಗು
721,funkeln::V,funkeln,ಮಿನುಗು
722,lärmen::V,lärmen,ಶಬ್ದ ಮಾಡಲು
723,läuten::V,läuten,ಬಾರಿಸು
724,klingeln::V,klingeln,ಅನುರಣಿಸು
725,klirren::V,klirren,ಕಿಣಿಕಿಣಿಸು
726,brausen::V,brausen,ಅಬ್ಬರಿಸು
727,rauschen::V,rauschen,ಮರ್ಮರಗುಟ್ಟಿಸು
728,klingen::V,klingen,ಉಸಿರು
729,bellen::V,bellen,ಬಗುಳು
730,heulen::V,heulen,ಅರಚು
731,blasen::V,blasen,ಗಾಳಿ ಊದು
732,pfeifen::V,pfeifen,ಸಿಳ್ಳೆಯೂದು
733,schreien::V,schreien,ಕರೆ
734,stöhnen::V,stöhnen,ನರಳು
735,zittern::V,zittern,ನಡುಗು
736,leben::V,leben,ಇರು
737,geboren werden::V,geboren werden,ಉಂಟಾಗು
738,atmen::V,atmen,ಉಸಿರು
739,trinken::V,trinken,ಕುಡಿ
740,essen::V,essen,ತಿನ್ನು
741,schlucken::V,schlucken,ನುಂಗು
742,müde werden::V,müde werden,ಬಳಲು
743,einschlafen::V,einschlafen,ನಿದ್ಧೆಹೋಗು
744,schlafen::V,schlafen,ನಿದ್ರಿಸು
745,aufwachen::V,aufwachen,ಏಳು
746,aufstehen::V,aufstehen,ಏಳು
747,sich erholen::V,sich erholen,ಸುಧಾರಿಸು
748,krank werden::V,krank werden,ಬೇನೆಬೀಳು
749,krank sein::V,krank sein,ಕೆಟ್ಟ ಎಂದು
750,schmerzen::V,schmerzen,ಕಚ್ಚು
751,husten::V,husten,ಕೆಮ್ಮು
752,genesen::V,genesen,ಮತ್ತೆಹೊದಿಸು
753,sterben::V,sterben,ಮೃತಪಡು
754,umkommen::V,umkommen,ಹಾಳಾಗು
755,sich bewegen::V,sich bewegen,ಚಲಿಸು
756,sich rühren::V,sich rühren,ಕದಲು
757,sich erheben::V,sich erheben,ಏಳು
758,sich setzen::V,sich setzen,ಕೂರು
759,hinfallen::V,hinfallen,ಬೀಳು
760,laufen::V,laufen,ನಡೆ
761,schreiten::V,schreiten,ಮೆಲ್ಲಗೆ ನಡೆ
762,spazierengehen::V,spazierengehen,ವಿಹರಿಸು
763,eilen::V,eilen,ಮುನ್ನುಗ್ಗು
764,sich beeilen::V,sich beeilen,ಆತುರಪಡು
765,sausen::V,sausen,ಒಗೆ
766,rennen::V,rennen,ಓಡು
767,springen::V,springen,ಜಿಗಿ
768,klettern::V,klettern,ಏರು
769,schaukeln::V,schaukeln,ತೂಗು
770,kriechen::V,kriechen,ತೆವಳು
771,schwimmen::V,schwimmen,ಈಜು
772,tauchen::V,tauchen,ಕೆಳಗಿಳಿ
773,rudern::V,rudern,ಸಾಗಿಸು
774,fahren::V,fahren,ನಡೆಸು
775,fliegen::V,fliegen,ಹಾರು
776,gehen::V,gehen,ಹೋಗು
777,weggehen::V,weggehen,ಹೊರಡು
778,abfahren::V,abfahren,ತೆರಳು
779,anhalten::V,anhalten,ನಿಲ್ಲು
780,hineingehen::V,hineingehen,ಒಳಹೊಗು
781,eintreten::V,eintreten,ಒಳಹೊಗು
782,kommen::V,kommen,ಬರು
783,ankommen::V,ankommen,ಬರು
784,zurückkommen::V,zurückkommen,ಹಿಂದಿರುಗು
785,bleiben::V,bleiben,ಇರು
786,warten::V,warten,ಇರು
787,erwarten::V,erwarten,ನಿರೀಕ್ಷಿಸು
788,suchen::V,suchen,ಹುಡುಕು
789,finden::V,finden,ಕಂಡುಕೊ
790,versuchen::V,versuchen,ಪ್ರಯತ್ನಿಸು
791,vorbereiten::V,vorbereiten,ಸಿದ್ಧವಾಗು
792,lieben::V,lieben,ಪ್ರೀತಿಸು
793,mögen::V,mögen,ಇಷ್ಟಪಡು
794,lachen::V,lachen,ನಗು
795,rühren::V,rühren,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
796,weinen::V,weinen,ಅಳು
797,schimpfen::V,schimpfen,ಗೊಣಗು
798,sich ärgern::V,sich ärgern,ಗಣಗಾಡು
799,sich fürchten::V,sich fürchten,ನಡುಗು
800,fürchten::V,fürchten,ಹೆದರು
801,fliehen::V,fliehen,ಓಡಿಹೋಗು
802,flüchten::V,flüchten,ಪಾರಾಗು
803,sehen::V,sehen,ಕಾಣು
804,anschauen::V,anschauen,ನೋಡು
805,ansehen::V,ansehen,ನಿರೀಕ್ಷಿಸು
806,hören::V,hören,ಕೇಳು
807,zuhören::V,zuhören,ಆಲಿಸು
808,probieren::V,probieren,ರುಚಿ ನೋಡು
809,riechen::V,riechen,ಮೂಸು
810,fühlen::V,fühlen,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
811,scheinen::V,scheinen,ತೋರು
812,zu sehen sein::V,zu sehen sein,ಕಾಣಿಸು
813,vernehmen::V,vernehmen,ಕೇಳು
814,frieren::V,frieren,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
815,tun::V,tun,ಮಾಡು
816,können::V,können,ಮಾಡಬಲ್ಲ
817,wollen::V,wollen,ಬಯಸು
818,anfangen::V,anfangen,ಪ್ರಾರಂಭಿಸು
819,beenden::V,beenden,ನಿಲ್ಲಿಸು
820,aufhören::V,aufhören,ಮುಗಿಸು
821,gelingen::V,gelingen,ಯಶಸ್ವಿಯಾಗು
822,geraten::V,geraten,ಉತ್ಪತ್ತಿಮಾಡು
823,öffnen::V,öffnen,ತೆರೆ
824,schließen::V,schließen,ಮುಚ್ಚು
825,stellen::V,stellen,ಇಕ್ಕು
826,setzen::V,setzen,ಇಡು
827,legen::V,legen,ಇಡು
828,berühren::V,berühren,ತಾಕು
829,verbinden::V,verbinden,ಕೂಡಿಸು
830,bedecken::V,bedecken,ಮುಚ್ಚು
831,aufhängen::V,aufhängen,ತೂಗುಹಾಕು
832,anzünden::V,anzünden,ಹತ್ತಿಸು
833,aufheben::V,aufheben,ಆಯಿ
834,zurücklassen::V,zurücklassen,ಬಿಡು
835,verlieren::V,verlieren,ಕಳೆ
836,fallen lassen::V,fallen lassen,ಬೀಳಿಸು
837,machen::V,machen,ಮಾಡು
838,herstellen::V,herstellen,ತಯಾರಿಸು
839,bauen::V,bauen,ಕಟ್ಟು
840,reparieren::V,reparieren,ಸರಿಪಡಿಸು
841,verbessern::V,verbessern,ತಿದ್ದು
842,ändern::V,ändern,ಬದಲಾಯಿಸು
843,graben::V,graben,ಅಗೆ
844,beugen::V,beugen,ಬಗ್ಗಿಸು
845,biegen::V,biegen,ಬಗ್ಗಿಸು
846,drehen::V,drehen,ತಿರುಗು
847,wenden::V,wenden,ತಿರುಗು
848,umdrehen::V,umdrehen,ತಿರುಗಿಸು
849,heben::V,heben,ಎತ್ತು
850,hochheben::V,hochheben,ಎತ್ತು
851,ergreifen::V,ergreifen,ಆಕ್ರಮಿಸು
852,halten::V,halten,ಹಿಡಿ
853,drücken::V,drücken,ಒತ್ತು
854,schieben::V,schieben,ನೂಕು
855,kratzen::V,kratzen,ತರಚಿಕೊಳ್ಳು
856,lecken::V,lecken,ನೆಕ್ಕು
857,beißen::V,beißen,ಕಚ್ಚು
858,abreißen::V,abreißen,ಹರಿ
859,abschneiden::V,abschneiden,ಕತ್ತರಿಸು
860,binden::V,binden,ಕಟ್ಟು
861,stecken::V,stecken,ಸಿಕ್ಕಿಸು
862,brechen::V,brechen,ಮುರಿ
863,klopfen::V,klopfen,ತಟ್ಟು
864,hauen::V,hauen,ಹೊಡೆ
865,kleben::V,kleben,ಅಂಟಿಸು
866,reiben::V,reiben,ಉಜ್ಜು
867,streichen::V,streichen,ಹರಡು
868,schleifen::V,schleifen,ಮಸೆ
869,schneiden::V,schneiden,ಕತ್ತರಿಸು
870,rütteln::V,rütteln,ಕುಲುಕಿಸು
871,schütteln::V,schütteln,ಅಲುಗಿಸು
872,schwenken::V,schwenken,ತೂಗಾಡು
873,schütten::V,schütten,ಎರೆ
874,füllen::V,füllen,ತುಂಬಿಸು
875,einwickeln::V,einwickeln,ಹೊದಿಸು
876,tragen::V,tragen,ಹೊರು
877,schleppen::V,schleppen,ಜಗ್ಗು
878,ziehen::V,ziehen,ಎಳೆ
879,aufbewahren::V,aufbewahren,ಇಟ್ಟುಕೊ
880,werfen::V,werfen,ಎಸೆ
881,fangen::V,fangen,ಹಿಡಿ
882,packen::V,packen,ಸೆಳೆ
883,verstecken::V,verstecken,ಮುಚ್ಚಿಡು
884,teilen::V,teilen,ವಿಭಜಿಸು
885,schicken::V,schicken,ಕಳುಹಿಸು
886,bringen::V,bringen,ತರು
887,hinzufügen::V,hinzufügen,ಕೂಡಿಸು
888,bekommen::V,bekommen,ಸಂಪಾದಿಸು
889,erhalten::V,erhalten,ಪಡೆ
890,nehmen::V,nehmen,ಹಿಡಿ
891,wählen::V,wählen,ಆರಿಸು
892,auswählen::V,auswählen,ಆಯಿ
893,bewahren::V,bewahren,ರಕ್ಷಿಸಿಡು
894,behindern::V,behindern,ಅಡ್ಡಿಮಾಡು
895,verderben::V,verderben,ಕೆಡಿಸು
896,beschädigen::V,beschädigen,ಹಾಳುಮಾಡು
897,zerbrechen::V,zerbrechen,ಮುರಿ
898,zerreißen::V,zerreißen,ಸೀಳು
899,zerstören::V,zerstören,ಅಳಿಸು
900,verbrennen::V,verbrennen,ಸುಡು
901,geben::V,geben,ಕೊಡು
902,reichen::V,reichen,ಕೊಡು
903,schenken::V,schenken,ಅರ್ಪಿಸು
904,versprechen::V,versprechen,ವಾಗ್ದಾನಮಾಡು
905,wünschen::V,wünschen,ಬಯಸು
906,loben::V,loben,ಹೊಗಳು
907,küssen::V,küssen,ಚುಂಬಿಸು
908,wiegen::V,wiegen,ತೂಗು
909,zudecken::V,zudecken,ಹಾಸು
910,wecken::V,wecken,ಎಬ್ಬಿಸು
911,zeigen::V,zeigen,ತೋರಿಸು
912,führen::V,führen,ದಾರಿತೋರಿಸು
913,lehren::V,lehren,ಕಲಿಸು
914,unterrichten::V,unterrichten,ಬೋಧಿಸು
915,aufziehen::V,aufziehen,ಸಲಹು
916,leiten::V,leiten,ಮುಂದಾಳಾಗಿರು 
917,antreiben::V,antreiben,ಓಡಿಸು
918,lassen::V,lassen,ಮಾಡಲುಬಿಡು
919,einladen::V,einladen,ಆಹ್ವಾನಿಸು
920,vereinigen::V,vereinigen,ಒಂದಾಗು
921,besuchen::V,besuchen,ಭೇಟಿಯಾಗು
922,treffen::V,treffen,ಸಂಧಿಸು
923,sich versammeln::V,sich versammeln,ನೆರೆ
924,spielen::V,spielen,ಆಡು
925,singen::V,singen,ಹಾಡು
926,tanzen::V,tanzen,ಕುಣಿ
927,sich trennen::V,sich trennen,ಪ್ರತ್ಯೇಮಾಡು
928,verlassen::V,verlassen,ಕಳೆ
929,retten::V,retten,ರಕ್ಷಿಸು
930,bewachen::V,bewachen,ಕಾಪಾಡು
931,schützen::V,schützen,ಸಂರಕ್ಷಿಸು
932,verteidigen::V,verteidigen,ಕಾಪಿಡು
933,sich schlagen::V,sich schlagen,ಕಿತ್ತಾಟ
934,schießen::V,schießen,ಎಸೆ
935,siegen::V,siegen,ಗೆಲ್ಲು
936,ärgern::V,ärgern,ರೇಗಿಸು
937,schlagen::V,schlagen,ಹೊಡೆ
938,treten::V,treten,ಒದೆ
939,stechen::V,stechen,ಚುಚ್ಚು
940,stoßen::V,stoßen,ತಳ್ಳು
941,stehlen::V,stehlen,ಕದಿ
942,stören::V,stören,ಕತಕು
943,belästigen::V,belästigen,ತೊಂದರೆ
944,verbergen::V,verbergen,ಮರೆಮಾಜು
945,täuschen::V,täuschen,ಠಕ್ಕಿಸು
946,betrügen::V,betrügen,ವಂಚಿಸು
947,töten::V,töten,ಕೊಲ್ಲು
948,wohnen::V,wohnen,ವಾಸಿಸು
949,arbeiten::V,arbeiten,ಕೆಲಸ ಮಾಡು
950,sammeln::V,sammeln,ಸಂಚಯಿಸು
951,pflücken::V,pflücken,ಬಿಡಿಸು
952,jagen::V,jagen,ಬೇಟೆಯಾಡು
953,fischen::V,fischen,ಮೀನು ಹಿಡಿ
954,fassen::V,fassen,ಹಿಡಿ
955,hüten::V,hüten,ಗುಂಪುಸೇರಿಸು
956,treiben::V,treiben,ದಬ್ಬು
957,anbinden::V,anbinden,ಬಿಗಿ
958,füttern::V,füttern,ಮೇಯಿಸು
959,melken::V,melken,ಹಾಲು ಕರೆ
960,hacken::V,hacken,ತುಂಡರಿಸು
961,gießen::V,gießen,ನೀರುಹಾಕು
962,reifen::V,reifen,ಕಳಿ
963,zubereiten::V,zubereiten,ಅಡಿಗೆಮಾಡು
964,kochen::V,kochen,ಅಡು
965,backen::V,backen,ಬೇಯಿಸು
966,braten::V,braten,ಕರಿ
967,umrühren::V,umrühren,ಕಲಕು
968,stricken::V,stricken,ಹೆಣೆ
969,nähen::V,nähen,ಹೊಲಿ
970,färben::V,färben,ಬಣ್ಣ ಹತ್ತು
971,reinigen::V,reinigen,ಸ್ವಚ್ಛಮಾಡು
972,waschen::V,waschen,ತೊಳೆ
973,abwischen::V,abwischen,ಒರಸು
974,spülen::V,spülen,ಗಲಬರಿಸು
975,fegen::V,fegen,ಗುಡಿಸು
976,kehren::V,kehren,ಗುಡಿಸು
977,baden::V,baden,ಸ್ನಾನಮಾಡು
978,sich waschen::V,sich waschen,ತೊಳೆ
979,ausziehen::V,ausziehen,ಬಿಚ್ಚು
980,anziehen::V,anziehen,ಹಾಕು
981,sich anziehen::V,sich anziehen,ಹಾಕು
982,kämmen::V,kämmen,ಬಾಚು
983,schmücken::V,schmücken,ಅಲಂಕರಿಸು
984,sagen::V,sagen,ಹೇಳು
985,sprechen::V,sprechen,ನುಡಿ
986,reden::V,reden,ನುಡಿ
987,sich unterhalten::V,sich unterhalten,ಹರಟೆ ಹೊಡಿ
988,fragen::V,fragen,ವಿಚಾರಿಸು
989,bitten::V,bitten,ಬೇಡು
990,erzählen::V,erzählen,ಹೇಳು
991,mitteilen::V,mitteilen,ತಿಳಿಸು
992,nennen::V,nennen,ಹೆಸರಿಡು
993,rufen::V,rufen,ಕರೆ
994,prahlen::V,prahlen,ಜಂಬ ಕೊಚ್ಚು
995,übersetzen::V,übersetzen,ಭಾಷಾಂತರಿಸು
996,denken::V,denken,ಯೋಚಿಸು
997,glauben::V,glauben,ನಂಬು
998,bemerken::V,bemerken,ಗಮನಿಸು
999,erkennen::V,erkennen,ಗುರುತುಹಿಡಿ
1000,begreifen::V,begreifen,ಗ್ರಹಿಸು
1001,verstehen::V,verstehen,ಅರ್ಥಮಾಡಿಕೊ
1002,lernen::V,lernen,ಕಲಿ
1003,wissen::V,wissen,ಅರಿ
1004,sich erinnern an::V,sich erinnern an,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1005,vergessen::V,vergessen,ಮರೆತುವಿಡು
1006,messen::V,messen,ಅಳೆ
1007,zählen::V,zählen,ಗಣಿಸು
1008,rechnen::V,rechnen,ಲೆಕ್ಕ ಹಾಕು
1009,lesen::V,lesen,ಓದು
1010,malen::V,malen,ಬಿಡಿಸು
1011,zeichnen::V,zeichnen,ಬಿಡಿಸು
1012,schreiben::V,schreiben,ಬರೆ
1013,besitzen::V,besitzen,ಒಡೆಯನಾಗಿರು
1014,kaufen::V,kaufen,ಕೊಳ್ಳು
1015,verkaufen::V,verkaufen,ಕೊಡು
1016,bezahlen::V,bezahlen,ಬೆಲೆತೆರು
1017,zahlen::V,zahlen,ಹಣವನ್ನುಕೊಡು
1018,beherrschen::V,beherrschen,ಅಧಿಕಾರ ನಡೆಸು
1019,ertragen::V,ertragen,ಸಹಿಸು
