,Concept_ID,es,ml
645,hungrig::A,hambriento,വിശപ്പുള്ള
646,krank::A,enfermo,അസുഖമുള്ള
647,nackt::A,desnudo,നഡമായ
648,traurig::A,triste,വിഷമമുള്ള
649,lebendig::A,vivo,ഉപജീവനം
650,lebendig::A,viviente,ഉപജീവനം
651,gut::A,bueno,നല്ല
652,schlecht::A,malo,മോശമായ
653,richtig::A,justo,ശരിയായ
654,richtig::A,correcto,ശരിയായ
655,schlimm::A,malo,വൃത്തികെട്ട
656,schlimm::A,grave,വൃത്തികെട്ട
657,wahr::A,verídico,ശരിയായ
658,wahr::A,verdadero,ശരിയായ
659,alt::A,viejo,പഴയ
660,neu::A,nuevo,പുതിയ
661,ehemalig::A,antiguo,മുൻ
662,alt[Lebewesen]::A,viejo,വയസ്സുള്ള
663,jung::A,joven,കൌമാരമായ
664,arm::A,pobre,പാവപ്പെട്ട
665,reich::A,rico,സമ്പന്നമായ
666,bekannt::A,conocido,പരിചിതമായ
667,berühmt::A,famoso,പ്രശസ്തനായ
668,berühmt::A,célebre,പ്രശസ്തനായ
669,fremd::A,extraño,വൈദേശികമായ
670,verschieden::A,diverso,വ്യത്യസ്തമായ
671,verschieden::A,distinto,വ്യത്യസ്തമായ
672,verschieden::A,diferente,വ്യത്യസ്തമായ
673,nah::A,cercano,അരികത്തുള്ള
674,fern::A,lejano,അകലെയുള്ള
675,linker::A,izquierdo,അവശേഷിച്ച
676,rechter::A,derecho,വലത്തേ
677,anderer::A,otro,മറ്റുള്ള
678,erster::A,primero,ആദ്യത്തെ
679,zweiter::A,segundo,രണ്ടാം
680,dritter::A,tercero,മൂന്നാമത്
681,letzter::A,último,അവസാനത്തെ
682,allein::ADV,a solo,തനിച്ചുള്ള
683,auf einmal::ADV,de una vez,ഉടന്
684,zusammen::ADV,juntos,ഒരുമിച്ച
685,lange::ADV,mucho tiempo,നീണ്ട_കാലത്തേയ്ക്ക്
686,plötzlich::ADV,de repente,പെട്ടെന്ന്
687,sofort::ADV,en seguida,തത്ക്ഷണം
688,später::ADV,más tarde,പിന്നീട്
689,jetzt::ADV,ahora,ഇപ്പോൾ
690,heute::ADV,hoy,ഇന്ന്
691,morgen::ADV,mañana,നാളെ
692,bald::ADV,pronto,ഉടനെ
693,bald::ADV,en breve,ഉടനെ
694,dann::ADV,luego,അപ്പോൾ
695,dann::ADV,entonces,അപ്പോൾ
696,gestern::ADV,ayer,ഇന്നലെ
697,einst::ADV,antaño,പണ്ടൊരിക്കല്
698,damals::ADV,entonces,അപ്പോൾ
699,danach::ADV,después,പിന്നീട്
700,vorher::ADV,antes,മുൻപ്
701,zuerst::ADV,primero,ആദ്യം
702,einmal::ADV,una vez,ഒരിക്കൽ
703,manchmal::ADV,a veces,ചിലപ്പോൾ
704,oft::ADV,a menudo,പലപ്പോഴും
705,oft::ADV,con frecuencia,പലപ്പോഴും
706,immer::ADV,siempre,എപ്പോഴും
707,niemals::ADV,jamás,ഒരിക്കലും
708,hier::ADV,aquí,ഇവിടെ
709,hierhin::ADV,acá,ഇവിടേക്ക്
710,von hier::ADV,desde aquí,ഇവിടെനിന്ന്
711,dort::ADV,ahí,അവിടെ
712,dort::ADV,allí,അവിടെ
713,dorthin::ADV,allí,അവിടേക്ക്
714,dorthin::ADV,hacia allí,അവിടേക്ക്
715,geradeaus::ADV,todo derecho,മുമ്പിൽ
716,geradeaus::ADV,todo derecho,മുമന്നോട്ട്
717,vorwärts::ADV,adelante,മുന്നോട്ട്
718,rückwärts::ADV,hacia atrás,തലതിരിച്ച്
719,zurück::ADV,atrás,പുറകിലേക്ക്
720,unten::ADV,abajo,താഴെ
721,hinab::ADV,hacia abajo,താഴേക്ക്
722,oben::ADV,arriba,മുകളിൽ
723,hinauf::ADV,hacia arriba,മുകളിൽ
724,überall::ADV,por todas partes,എല്ലായിടത്തും
725,nicht::ADV,no,ഇല്ല
726,ein wenig::ADV,un poco,കുറച്ച്
727,kaum::ADV,apenas,കഷ്ടിച്ച്
728,sehr::ADV,muy,വളരെ
729,sehr::ADV,mucho,വളരെ
730,so::ADV,tan,അങ്ങനെ
731,noch::ADV,aún,ഇപ്പോഴും
732,noch::ADV,todavía,ഇപ്പോഴും
733,nur::ADV,solamente,മാത്രം
734,schon::ADV,ya,നേരത്തേ തന്നെ
735,wieder::ADV,de nuevo,വീണ്ടും
736,vergebens::ADV,en vano,വിഫല
737,vor::PRP,antes de,മുമ്പിൽ
738,vor::PRP,delante de,മുമ്പിൽ
739,hinter::PRP,tras,പുറകിൽ
740,hinter::PRP,detrás de,പുറകിൽ
741,unter::PRP,bajo,കീഴിൽ
742,unter::PRP,debajo de,കീഴിൽ
743,durch::PRP,por,ഉള്ളിലൂടെ
744,durch::PRP,a través de,ഉള്ളിലൂടെ
745,neben::PRP,al lado de,അടുത്ത്
746,zwischen::PRP,entre,ഇടയ്ക്ക്
747,wegen::PRP,por,നിമിത്തം
748,wegen::PRP,a causa de,നിമിത്തം
749,dies::PRN,esto,ഇത്
750,das::PRN,eso,അത്
751,das::PRN,esto,അത്
752,alles::PRN,todo,എല്ലാം
753,ich::PRN,yo,ഞാൻ
754,du::PRN,tú,നിങ്ങൾ
755,er::PRN,él,അദ്ദേഹം
756,er::PRN,él,അയാൾ
757,er::PRN,él,അവൻ
758,er::PRN,él,അവർ
759,er::PRN,él,അവൾ
760,wir::PRN,nosotros,നമ്മൾ
761,ihr::PRN,vosotros,നിങ്ങൾ
762,sie::PRN,ellos,അവർ
763,was::FPRN,qué,എന്ത്
764,wer::FPRN,quién,ആര്
765,wo::FADV,dónde,എവിടെ
766,wohin::FADV,adónde,എവിടേക്ക്
767,wohin::FADV,hacia dónde,എവിടേക്ക്
768,wie::FADV,cómo,എങ്ങനെ
769,warum::FADV,por qué,എന്തുകൊണ്ട്
770,wieviel::FNUM,cuánto,എത്ര
771,eins::NUM,uno,ഒന്ന്
772,zwei::NUM,dos,രണ്ട്
773,drei::NUM,tres,മൂന്ന്
774,vier::NUM,cuatro,നാല്
775,fünf::NUM,cinco,അഞ്ച്
776,sechs::NUM,seis,ആറ്
777,sieben::NUM,siete,ഏഴ്
778,acht::NUM,ocho,എട്ട്
779,neun::NUM,nueve,ഒമ്പത്
780,zehn::NUM,diez,പത്ത്
781,elf::NUM,once,പതിനൊന്ന്
782,zwölf::NUM,doce,പന്ത്രണ്ട്
783,zwanzig::NUM,veinte,ഇരുപത്
784,dreißig::NUM,treinta,മുപ്പത്
785,vierzig::NUM,cuarenta,നാൽപ്പത്
786,fünfzig::NUM,cincuenta,അൻപത്
787,sechzig::NUM,sesenta,അറുപത്
788,siebzig::NUM,setenta,എഴുപത്
789,achtzig::NUM,ochenta,എൺപത്
790,neunzig::NUM,noventa,തൊണ്ണൂറ്
791,hundert::NUM,cien,നൂറ്
792,hundert::NUM,ciento,നൂറ്
793,tausend::NUM,mil,ആയിരം
794,und::CNJ,y,ഉം
795,oder::CNJ,o,അഥവാ
796,stehen::V,estar de pie,നിൽക്കുക
797,sitzen::V,estar sentado,ഇരിക്കുക
798,liegen::V,yacer,കിടക്കുക
799,liegen::V,estar acostado,കിടക്കുക
800,hängen::V,pender,തൂങ്ങുക
801,werden::V,hacerse,ആയിത്തീരുക
802,passieren::V,suceder,സംഭവിക്കുക
803,beginnen::V,iniciarse,ആരംഭിക്കുക
804,beginnen::V,principiar,ആരംഭിക്കുക
805,enden::V,acabar,അവസാനിപ്പിക്കുക
806,enden::V,terminar,അവസാനിപ്പിക്കുക
807,wechseln::V,variar,മാറ്റുക
808,wechseln::V,alternar,മാറ്റുക
809,aufgehen[Sonne]::V,salir,ഉയരുക
810,untergehen[Sonne]::V,ponerse,അടുക്കി_വയ്ക്കുക
811,untergehen[Sonne]::V,descender,അടുക്കി_വയ്ക്കുക
812,scheinen[Sonne]::V,brillar,പ്രകാശിക്കുക
813,donnern::V,tronar,ഇടിവെട്ടുക
814,wehen::V,soplar,വീശുക
815,strömen::V,afluir,ഒഴുകുക
816,fließen::V,fluir,ഒഴുകുക
817,fließen::V,correr,ഒഴുകുക
818,sich drehen::V,girar,ചുറ്റുക
819,sich drehen::V,girar,കറക്കുക
820,schwanken::V,vacilar,ഇരുവശത്തേയ്ക്കും_ആടുക
821,schwingen::V,oscilar,ആടുക
822,fallen::V,caer,വീഴുക
823,brennen::V,arder,കത്തുക
824,brennen::V,quemar,കത്തുക
825,rauchen::V,humear,പുകയുക
826,rauchen::V,echar humo,പുകയുക
827,regnen::V,llover,മഴ_പെയ്യുക
828,gefrieren::V,helarse,തണത്ത്_മരവിക്കുക
829,tauen::V,deshelarse,അലിയുക
830,schmelzen::V,fundirse,ഉരുകുക
831,schmelzen::V,derretirse,ഉരുകുക
832,trocknen::V,secarse,വരളുക
833,sieden::V,hervir,തിളപ്പിക്കുക
834,faulen::V,pudrirse,ചീയുക
835,verfaulen::V,pudrirse,അഴുകുക
836,reißen::V,romperse,ശബ്ദത്തോടെ_മുറിയുക
837,versinken::V,hundirse,മുക്കുക
838,vergehen::V,pasar,കടന്നുപോകുക
839,erscheinen::V,aparecer,പ്രത്യക്ഷപ്പെടുക
840,verschwinden::V,desaparecer,അദൃശ്യമാകുക
841,sinken::V,bajar,താഴുക
842,abnehmen::V,decrecer,കുറിയുക
843,abnehmen::V,disminuir,കുറിയുക
844,zunehmen::V,crecer,വർദ്ധിക്കുക
845,zunehmen::V,aumentar,വർദ്ധിക്കുക
846,steigen::V,subir,ഉയരുക
847,steigen::V,ascender,ഉയരുക
848,wachsen::V,crecer,വളരുക
849,glänzen::V,brillar,മിന്നുക
850,glänzen::V,resplandecer,മിന്നുക
851,funkeln::V,chispear,തിളങ്ങുക
852,lärmen::V,hacer ruido,ശബ്ദമുണ്ടാക്കുക
853,läuten::V,sonar,മണിമുഴങ്ങുക
854,läuten::V,repicar,മണിമുഴങ്ങുക
855,klingeln::V,tocar el timbre,ചിലമ്പുക
856,klirren::V,tintinear,കിലുക്കുക
857,brausen::V,zumbar,മുഴങ്ങുക
858,rauschen::V,murmurar,അനങ്ങുക
859,klingen::V,sonar,മുഴക്കുക
860,bellen::V,ladrar,കുരയ്ക്കുക
861,heulen::V,ulular,ഓരിയിടുക
862,blasen::V,soplar,ഊതുക
863,pfeifen::V,silbar,വിസിലടിക്കുക
864,schreien::V,gritar,ആക്രോശിക്കുക
865,stöhnen::V,gemir,അരക്കം
866,stöhnen::V,gemir,ആർത്തനാദം
867,zittern::V,temblar,വിറയ്ക്കുക
868,leben::V,vivir,താമസിക്കുക
869,geboren werden::V,nacer,ജനിക്കുക
870,atmen::V,respirar,ശ്വസിക്കുക
871,trinken::V,beber,കുടിക്കുക
872,essen::V,comer,കഴിക്കുക
873,schlucken::V,tragar,വിഴുങ്ങുക
874,müde werden::V,cansarse,ക്ഷീണിക്കുക
875,müde werden::V,fatigarse,ക്ഷീണിക്കുക
876,einschlafen::V,dormirse,നിദ്രിക്കുക
877,schlafen::V,dormir,ഉറങ്ങുക
878,aufwachen::V,despertarse,ഉണരുക
879,aufstehen::V,levantarse,എഴുന്നേൽക്കുക
880,sich erholen::V,reposar,വിശ്രമിക്കുക
881,sich erholen::V,descansar,വിശ്രമിക്കുക
882,krank werden::V,caer enfermo,ദീനംപിടിക്കുക
883,krank sein::V,estar enfermo,രോഗികളാകുക
884,schmerzen::V,doler,വേദനിക്കുക
885,husten::V,toser,ചുമയ്ക്കുക
886,genesen::V,convalecer,സുഖപ്പെടുക
887,genesen::V,restablecerse,സുഖപ്പെടുക
888,sterben::V,morir,മരിക്കുക
889,umkommen::V,perecer,മരിക്കുക
890,sich bewegen::V,moverse,സ്ഥലം_മാറുക
891,sich rühren::V,rebullir,ചലിക്കുക
892,sich erheben::V,levantarse,നിൽക്കുക
893,sich setzen::V,sentarse,ഇരിക്കുക
894,hinfallen::V,caerse,വീഴുക
895,laufen::V,andar,നടക്കുക
896,schreiten::V,proceder,നടക്കുക
897,spazierengehen::V,pasear,ഉലാത്തുക
898,spazierengehen::V,pasearse,ഉലാത്തുക
899,eilen::V,correr prisa,പാഞ്ഞെത്തുക
900,sich beeilen::V,darse prisa,തിരിക്കുകൂട്ടുക
901,sich beeilen::V,darse prisa,തിടുക്കം_കാട്ടുക
902,sausen::V,correr,കുതിക്കുക
903,rennen::V,correr,ഓടുക
904,springen::V,saltar,ചാടുക
905,klettern::V,trepar,കയറുക
906,klettern::V,escalar,കയറുക
907,schaukeln::V,bambolearse,ഇളകുക
908,kriechen::V,reptar,പതുങ്ങികയറുക
909,kriechen::V,arrastrarse,പതുങ്ങികയറുക
910,schwimmen::V,nadar,നീന്തുക
911,tauchen::V,bucear,വെള്ളത്തിലേക്ക് ചാടുക
912,tauchen::V,sumergirse,വെള്ളത്തിലേക്ക് ചാടുക
913,rudern::V,remar,തുഴയുക
914,fahren::V,ir,വാഹനം ഓടിക്കുക
915,fliegen::V,volar,പറക്കുക
916,gehen::V,ir,പോകുക
917,gehen::V,andar,പോകുക
918,weggehen::V,irse,വിടുക
919,weggehen::V,marcharse,വിടുക
920,abfahren::V,salir,പുറപ്പെടുക
921,abfahren::V,partir,പുറപ്പെടുക
922,anhalten::V,parar,നിർത്തുക
923,anhalten::V,pararse,നിർത്തുക
924,hineingehen::V,entrar,പ്രവേശിക്കുക
925,eintreten::V,entrar,പ്രവേശിക്കുക
926,kommen::V,venir,വരുക
927,ankommen::V,llegar,എത്തിച്ചേരുക
928,zurückkommen::V,volver,തിരിച്ചു വരുക
929,zurückkommen::V,regresar,തിരിച്ചു വരുക
930,bleiben::V,quedarse,തുടരുക
931,warten::V,esperar,കാത്തിരിക്കുക
932,erwarten::V,esperar,പ്രതീക്ഷിക്കുക
933,suchen::V,buscar,തിരയുക
934,finden::V,hallar,കണ്ടെത്തുക
935,finden::V,encontrar,കണ്ടെത്തുക
936,versuchen::V,intentar,ശ്രമിക്കുക
937,vorbereiten::V,preparar,തയ്യാറെടുക്കുക
938,lieben::V,amar,സ്നേഹിക്കുക
939,lieben::V,querer,സ്നേഹിക്കുക
940,mögen::V,querer,ഇഷ്ടപ്പെടുക
941,lachen::V,reír,ചിരിക്കുക
942,rühren::V,conmover,ഹൃദയം സ്പർശിക്കുക
943,weinen::V,llorar,തേങ്ങുക
944,schimpfen::V,regañar,പിറുപിറുക്കുക
945,sich ärgern::V,enfadarse,കോപിക്കുക
946,sich fürchten::V,tener miedo,പേടിക്കുക
947,fürchten::V,temer,പേടിക്കുക
948,fürchten::V,tener miedo a,പേടിക്കുക
949,fliehen::V,huir,രക്ഷപ്പെടുക
950,flüchten::V,escaparse,രക്ഷപ്പെടുക
951,sehen::V,ver,കാണുക
952,anschauen::V,mirar,നോക്കുക
953,ansehen::V,mirar,നോക്കുക
954,hören::V,oír,കേൾക്കുക
955,zuhören::V,escuchar,ശ്രദ്ധിക്കുക
956,probieren::V,probar,രുചിയുള്ളതായി_തോന്നുക
957,probieren::V,degustar,രുചിയുള്ളതായി_തോന്നുക
958,riechen::V,oler,മണത്തു_നോക്കുക
959,fühlen::V,sentir,സ്പർശിച്ചറിയുക
960,scheinen::V,parecer,കാണപ്പെടുക
961,zu sehen sein::V,poder verse,വെളിച്ചപ്പെടുക
962,vernehmen::V,oír,കേൾക്കുക
963,vernehmen::V,percibir,കേൾക്കുക
964,frieren::V,tener frío,വിറയ്ക്കുക
965,tun::V,hacer,ചെയ്യുക
966,können::V,poder,കഴിയുക
967,wollen::V,querer,വേണുക
968,anfangen::V,iniciar,തുടങ്ങുക
969,beenden::V,acabar,പൂർത്തിയാക്കുക
970,beenden::V,terminar,പൂർത്തിയാക്കുക
971,aufhören::V,cesar,നിർത്തുക
972,gelingen::V,salir bien,വിജയിക്കുക
973,geraten::V,salir,പരിണമിക്കുക
974,geraten::V,dar resultado,പരിണമിക്കുക
975,öffnen::V,abrir,തുറക്കുക
976,schließen::V,cerrar,അടയ്ക്കുക
977,stellen::V,poner,വയ്ക്കുക
978,stellen::V,colocar,വയ്ക്കുക
979,setzen::V,poner,വയ്ക്കുക
980,setzen::V,colocar,വയ്ക്കുക
981,legen::V,poner,ഇടുക
982,berühren::V,tocar,തൊടുക
983,verbinden::V,unir,ഘടിപ്പിക്കുക
984,verbinden::V,juntar,ഘടിപ്പിക്കുക
985,bedecken::V,tapar,മുടുക
986,bedecken::V,cubrir,മുടുക
987,aufhängen::V,colgar,കെട്ടിതൂക്കുക
988,anzünden::V,encender,കത്തിക്കുക
989,aufheben::V,recoger,പെറുക്കിയെടുക്കുക
990,zurücklassen::V,dejar,വച്ചുപോരുക
991,verlieren::V,perder,നഷ്ടപ്പെടുക
992,fallen lassen::V,dejar caer,വീഴ്ത്തുക
993,machen::V,hacer,ഉണ്ടാക്കുക
994,herstellen::V,fabricar,ഉൽപാദിപ്പിക്കുക
995,bauen::V,construir,നിർമ്മിക്കുക
996,reparieren::V,reparar,നന്നാക്കുക
997,verbessern::V,mejorar,മെച്ചപ്പെടുക
998,ändern::V,mudar,മാറ്റംവരുത്തുക
999,ändern::V,modificar,മാറ്റംവരുത്തുക
1000,graben::V,cavar,കുഴിക്കുക
1001,beugen::V,doblar,വണങ്ങുക
1002,beugen::V,inclinar,വണങ്ങുക
1003,biegen::V,doblar,കുനിയുക
1004,drehen::V,volver,തിരിക്കുക
1005,drehen::V,hacer girar,തിരിക്കുക
1006,wenden::V,volver,തിരിയുക
1007,umdrehen::V,revolver,തിരിയുക
1008,heben::V,levantar,ഉയർത്തുക
1009,hochheben::V,alzar,ഉയർത്തുക
1010,ergreifen::V,coger,ബലമായി_പിടിക്കുക
1011,halten::V,tener,പിടിക്കുക
1012,drücken::V,apretar,അമർത്തുക
1013,schieben::V,empujar,തള്ളുക
1014,kratzen::V,rascar,ചുരണ്ടുക
1015,lecken::V,lamer,നക്കുക
1016,beißen::V,morder,കടിക്കുക
1017,abreißen::V,arrancar,കീറിക്കളയുക
1018,abschneiden::V,cortar,മുറിച്ചുമാറ്റുക
1019,binden::V,atar,കെട്ടുക
1020,stecken::V,meter,തുളയ്ക്കുക
1021,brechen::V,romper,ഉടയുക
1022,brechen::V,quebrar,ഉടയുക
1023,klopfen::V,golpear,തട്ടുക
1024,hauen::V,pegar,അടിക്കുക
1025,kleben::V,pegar,ഒട്ടിക്കുക
1026,kleben::V,encolar,ഒട്ടിക്കുക
1027,reiben::V,frotar,തിരുമ്മിത്തുടയ്ക്കുക
1028,streichen::V,untar,പടർത്തുക
1029,streichen::V,recubrir,പടർത്തുക
1030,schleifen::V,afilar,പൊടിക്കുക
1031,schneiden::V,cortar,മുറിക്കുക
1032,rütteln::V,agitar,മുട്ടുക
1033,schütteln::V,agitar,കുലുക്കുക
1034,schütteln::V,sacudir,കുലുക്കുക
1035,schwenken::V,menear,ആടുക
1036,schütten::V,verter,ഒഴിക്കുക
1037,füllen::V,llenar,നിറയ്ക്കുക
1038,einwickeln::V,envolver,പൊതിയുക
1039,tragen::V,llevar,വഹിക്കുക
1040,schleppen::V,arrastrar,വലിച്ചിഴയ്ക്കുക
1041,ziehen::V,tirar,വലിക്കുക
1042,aufbewahren::V,conservar,വയ്ക്കുക
1043,werfen::V,echar,എറിയുക
1044,werfen::V,lanzar,എറിയുക
1045,fangen::V,coger,പിടിക്കുക
1046,packen::V,agarrar,തട്ടിപ്പറിക്കുക
1047,verstecken::V,esconder,മറയ്ക്കുക
1048,teilen::V,partir,വിഭജിക്കുക
1049,teilen::V,dividir,വിഭജിക്കുക
1050,schicken::V,enviar,അയയ്ക്കുക
1051,bringen::V,traer,കൊണ്ടുവരുക
1052,hinzufügen::V,añadir,കൂട്ടുക
1053,bekommen::V,obtener,കിട്ടുക
1054,bekommen::V,conseguir,കിട്ടുക
1055,erhalten::V,recibir,സ്വീകരിക്കുക
1056,nehmen::V,tomar,എടുക്കുക
1057,wählen::V,elegir,തിരഞ്ഞെടുക്കുക
1058,auswählen::V,escoger,തിരഞ്ഞെടുക്കുക
1059,auswählen::V,seleccionar,തിരഞ്ഞെടുക്കുക
1060,bewahren::V,guardar,പുലർത്തുക
1061,bewahren::V,preservar,പുലർത്തുക
1062,behindern::V,estorbar,തടയിടുക
1063,behindern::V,obstaculizar,തടയിടുക
1064,verderben::V,estropear,നശിപ്പിക്കുക
1065,beschädigen::V,deteriorar,ക്ഷതമേൽപ്പിക്കുക
1066,zerbrechen::V,romper,ഉടയുക
1067,zerbrechen::V,quebrar,ഉടയുക
1068,zerreißen::V,desgarrar,കീറുക
1069,zerreißen::V,despedazar,കീറുക
1070,zerstören::V,destruir,നശിപ്പിക്കുക
1071,zerstören::V,destrozar,നശിപ്പിക്കുക
1072,verbrennen::V,quemar,കത്തിനശിക്കുക
1073,verbrennen::V,quemar,കത്തിച്ചുകളയുക
1074,geben::V,dar,കൊടുക്കുക
1075,geben::V,dar,തരുക
1076,reichen::V,pasar,കൈമാറുക
1077,schenken::V,regalar,സമ്മാനം കൊടുക്കുക
1078,versprechen::V,prometer,വാഗ്ദാനം_നൽകുക
1079,wünschen::V,desear,ആഗ്രഹിക്കുക
1080,loben::V,alabar,പുകഴ്ത്തുക
1081,küssen::V,besar,ഉമ്മവയ്ക്കുക
1082,wiegen::V,mecer,ഇളകുക
1083,zudecken::V,tapar,മുടുക
1084,zudecken::V,cubrir,മുടുക
1085,wecken::V,despertar,ഉണർത്തുക
1086,zeigen::V,mostrar,കാണിക്കുക
1087,führen::V,guiar,നടത്തുക
1088,führen::V,conducir,നടത്തുക
1089,lehren::V,enseñar,പഠിപ്പിക്കുക
1090,lehren::V,instruir,പഠിപ്പിക്കുക
1091,unterrichten::V,enseñar,പരിശീലിപ്പിക്കുക
1092,aufziehen::V,criar,വളർത്തിക്കൊണ്ടുവരുക
1093,leiten::V,guiar,നയിക്കുക
1094,leiten::V,dirigir,നയിക്കുക
1095,antreiben::V,impeler,പ്രേരിപ്പിക്കുക
1096,antreiben::V,impulsar,പ്രേരിപ്പിക്കുക
1097,lassen::V,hacer,അനുവദിക്കുക
1098,einladen::V,invitar,ക്ഷണിക്കുക
1099,vereinigen::V,unir,കൂടിച്ചേരുക
1100,besuchen::V,visitar,സന്ദർശിക്കുക
1101,besuchen::V,ir a ver,സന്ദർശിക്കുക
1102,treffen::V,encontrar,തമ്മിൽ കാണുക
1103,sich versammeln::V,reunirse,സംയോജിപ്പിക്കുക
1104,sich versammeln::V,congregarse,സംയോജിപ്പിക്കുക
1105,spielen::V,jugar,കളിക്കുക
1106,singen::V,cantar,പാടുക
1107,tanzen::V,bailar,നൃത്തം ചെയ്യുക
1108,sich trennen::V,separarse,നേർപെടുത്തുക
1109,verlassen::V,dejar,പിൻവാങ്ങുക
1110,verlassen::V,abandonar,പിൻവാങ്ങുക
1111,retten::V,salvar,രക്ഷിക്കുക
1112,bewachen::V,vigilar,കാവൽനിൽക്കുക
1113,schützen::V,proteger,പരിരക്ഷിക്കുക
1114,verteidigen::V,defender,പ്രതിരോധിക്കുക
1115,sich schlagen::V,batirse,കലഹിക്കുക
1116,schießen::V,tirar,വെടിവെക്കുക
1117,schießen::V,disparar,വെടിവെക്കുക
1118,siegen::V,vencer,വിജയിക്കുക
1119,ärgern::V,enojar,വിഷമിപ്പിക്കുക
1120,ärgern::V,enfadar,വിഷമിപ്പിക്കുക
1121,schlagen::V,pegar,അടിക്കുക
1122,schlagen::V,golpear,അടിക്കുക
1123,treten::V,dar una patada a,തൊഴിക്കുക
1124,stechen::V,pinchar,കുത്തുക
1125,stoßen::V,empujar,തള്ളുക
1126,stehlen::V,robar,മോഷ്ടിക്കുക
1127,stehlen::V,hurtar,മോഷ്ടിക്കുക
1128,stören::V,molestar,ശല്യപ്പെടുത്തുക
1129,belästigen::V,molestar,മെനക്കെടുക
1130,belästigen::V,importunar,മെനക്കെടുക
1131,verbergen::V,ocultar,മറയ്ക്കുക
1132,verbergen::V,ocultar,ഒളിക്കുക
1133,verbergen::V,esconder,മറയ്ക്കുക
1134,verbergen::V,esconder,ഒളിക്കുക
1135,täuschen::V,engañar,കബളിപ്പിക്കുക
1136,betrügen::V,engañar,ചതിക്കുക
1137,töten::V,matar,കൊല്ലുക
1138,wohnen::V,vivir,താമസിക്കുക
1139,wohnen::V,habitar,താമസിക്കുക
1140,arbeiten::V,trabajar,ജോലിചെയ്യുക
1141,sammeln::V,recoger,സഞ്ചയിക്കുക
1142,sammeln::V,coleccionar,സഞ്ചയിക്കുക
1143,pflücken::V,coger,പറിച്ചെടുക്കുക
1144,jagen::V,cazar,വേട്ടയാടുക
1145,fischen::V,pescar,മീൻ പിടിക്കുക
1146,fassen::V,atrapar,പിടിക്കുക
1147,fassen::V,capturar,പിടിക്കുക
1148,hüten::V,guardar,ചേർക്കുക
1149,treiben::V,aballar,വാഹനം_ഓടിക്കുക
1150,anbinden::V,atar,കെട്ടിയിടുക
1151,füttern::V,echar de comer,തീറ്റുക
1152,melken::V,ordeñar,പാലുകറക്കുക
1153,hacken::V,picar,വെട്ടിമുറിക്കുക
1154,hacken::V,cortar,വെട്ടിമുറിക്കുക
1155,gießen::V,regar,നനയ്ക്കുക
1156,reifen::V,madurar,പാകമാകുക
1157,zubereiten::V,preparar,പാചകം_ചെയ്യുക
1158,kochen::V,cocer,വേവിക്കുക
1159,kochen::V,guisar,വേവിക്കുക
1160,backen::V,hornear,ബേക്ക് ചെയ്യുക
1161,backen::V,cocer al horno,ബേക്ക് ചെയ്യുക
1162,braten::V,asar,പോരിക്കുക
1163,braten::V,freír,പോരിക്കുക
1164,umrühren::V,remover,ഇളക്കുക
1165,stricken::V,hacer punto,മെടയുക
1166,stricken::V,hacer calceta,മെടയുക
1167,nähen::V,coser,തുന്നുക
1168,färben::V,teñir,ചായം പൂശുക
1169,färben::V,colorear,ചായം പൂശുക
1170,reinigen::V,limpiar,വൃത്തിയാക്കുക
1171,waschen::V,lavar,കഴുകുക
1172,abwischen::V,fregar,തുടയ്ക്കുക
1173,abwischen::V,limpiar,തുടയ്ക്കുക
1174,spülen::V,aclarar,കഴുകുക
1175,spülen::V,enjuagar,കഴുകുക
1176,fegen::V,barrer,അടിച്ചുവാരുക
1177,fegen::V,pasar la escoba,അടിച്ചുവാരുക
1178,kehren::V,barrer,അടിച്ചുവാരുക
1179,baden::V,bañarse,നീന്തിത്തുടിക്കുക
1180,sich waschen::V,lavarse,കഴുകുക
1181,ausziehen::V,quitar,ഇഴുക്കുക
1182,ausziehen::V,quitarse,ഇഴുക്കുക
1183,anziehen::V,ponerse,ഉടുക്കുക
1184,sich anziehen::V,vestirse,ധരിച്ച നേടുകയുക
1185,kämmen::V,peinar,മുടിചീകുക
1186,schmücken::V,adornar,അലങ്കരിക്കുക
1187,sagen::V,decir,പറയുക
1188,sprechen::V,hablar,സംസാരിക്കുക
1189,reden::V,hablar,സംസാരിക്കുക
1190,reden::V,conversar,സംസാരിക്കുക
1191,sich unterhalten::V,charlar,നർമ്മസല്ലാപം നടത്തുക
1192,sich unterhalten::V,conversar,നർമ്മസല്ലാപം നടത്തുക
1193,fragen::V,preguntar,ചോദിക്കുക
1194,bitten::V,rogar,അപേക്ഷിക്കുക
1195,erzählen::V,contar,പറയുക
1196,mitteilen::V,comunicar,അറിയിക്കുക
1197,mitteilen::V,participar,അറിയിക്കുക
1198,nennen::V,llamar,പേരിടുക
1199,nennen::V,nombrar,പേരിടുക
1200,rufen::V,llamar,വിളിക്കുക
1201,prahlen::V,jactarse,പൊങ്ങച്ചം പറയുക
1202,übersetzen::V,traducir,പരിഭാഷപ്പെടുത്തുക
1203,denken::V,pensar,ചിന്തിക്കുക
1204,glauben::V,creer,വിശ്വസിക്കുക
1205,bemerken::V,notar,ശ്രദ്ധിക്കുക
1206,erkennen::V,reconocer,തിരിചറിയുക
1207,begreifen::V,concebir,കൈപ്പിടിയിലാക്കുക
