,Concept_ID,ps,ba
745,fern::A,لیری,йыраҡ
746,linker::A,چپ,һул
747,linker::A,کیڼ,һул
748,rechter::A,ښی,уң
749,anderer::A,بل,бутән
750,erster::A,لومړی,тәүге
751,zweiter::A,دوهم,икенсе
752,dritter::A,درېم,өсөнсө
753,letzter::A,آخرنی,һуңғы
754,letzter::A,وروستی,һуңғы
755,allein::ADV,یوازې,бер үҙе
756,allein::ADV,یوازې,яңғыҙ
757,auf einmal::ADV,په یوه وخت کی,бер юлы
758,zusammen::ADV,یو ځای,бергә
759,lange::ADV,ډېر وخت,оҙаҡ
760,lange::ADV,ډېره موده,оҙаҡ
761,plötzlich::ADV,ناببره,ҡапыл
762,plötzlich::ADV,یوناڅاپه,ҡапыл
763,sofort::ADV,فوراً,шунда уҡ
764,sofort::ADV,سمدلاسه,шунда уҡ
765,später::ADV,وروسته,һуңыраҡ
766,jetzt::ADV,اوس,хәҙер
767,heute::ADV,نن,бөгөн
768,morgen::ADV,سبا,иртәгә
769,bald::ADV,ژر,тиҙҙән
770,dann::ADV,پس,һуңынан
771,dann::ADV,وروسته,һуңынан
772,gestern::ADV,پرون,кисә
773,einst::ADV,پخوا,ҡасандыр
774,einst::ADV,پخوا,бер баҡыт
775,damals::ADV,هغه وخت,ул саҡта
776,danach::ADV,بیا,һуңынан
777,vorher::ADV,دمخه,элек
778,zuerst::ADV,لومړی,башта
779,einmal::ADV,یو ځل,бер
780,manchmal::ADV,ګاهی ګاهی,ҡайһы берҙә
781,oft::ADV,ډېر ځله,йыш
782,immer::ADV,تل,һәр ҡасан
783,immer::ADV,همېشه,һәр ҡасан
784,niemals::ADV,هیڅکله نه,бер ҡасан да
785,niemals::ADV,هیڅکله نه,бер ваҡытта ла
786,hier::ADV,دلته,бында
787,hierhin::ADV,دلته,бында
788,hierhin::ADV,دې ځای ته,бында
789,von hier::ADV,د دې ځای نه,бынан
790,von hier::ADV,د دې ځای نه,ошонан
791,dort::ADV,هلته,шунда
792,dort::ADV,هلته,тегендә
793,dorthin::ADV,هلته,шунда
794,dorthin::ADV,هلته,тегеләй
795,dorthin::ADV,هغه ځای ته,шунда
796,dorthin::ADV,هغه ځای ته,тегеләй
797,geradeaus::ADV,مخامخ,тура
798,vorwärts::ADV,مخ پهٔ وړاندې,алға
799,rückwärts::ADV,بېرته,кирегә
800,zurück::ADV,بېرته,кирегә
801,unten::ADV,لاندي,түбәндә
802,hinab::ADV,ښکته,түбәнгә
803,oben::ADV,پورته,юғарыла
804,hinauf::ADV,پاس,юғарыға
805,überall::ADV,هره خوا,бөтә урында
806,nicht::ADV,نه,тугел
807,ein wenig::ADV,یو څه,аҙ
808,kaum::ADV,ایله,көскә
809,kaum::ADV,ایله,саҡ-саҡ
810,sehr::ADV,ډېر,ифат
811,sehr::ADV,زيات,ифат
812,so::ADV,داسې,шулай
813,so::ADV,دومره,шулай
814,noch::ADV,نور,йәнә
815,nur::ADV,تش,бары
816,nur::ADV,صرف,бары
817,schon::ADV,دمخه,инде
818,wieder::ADV,بیا,тағы
819,vergebens::ADV,عبث,бушҡа
820,vor::PRP,دمخه,алдында
821,hinter::PRP,شاته,артында
822,unter::PRP,لاندي,аҫтында
823,durch::PRP,د مینځ نه,үтә
824,neben::PRP,نژدې,эргәһендә
825,zwischen::PRP,ترمینځ,араһында
826,wegen::PRP,د ... له لاسه,өсөн
827,wegen::PRP,د ... له لاسه,сәбәпле
828,dies::PRN,دا,был
829,dies::PRN,دا,ошо
830,das::PRN,دا,ул
831,alles::PRN,هرڅهٔ,бөтә
832,ich::PRN,زه,мин
833,du::PRN,ته,һин
834,er::PRN,دی,ул
835,wir::PRN,مونږ,беҙ
836,ihr::PRN,تاسې,һеҙ
837,sie::PRN,هغوی,улар
838,was::FPRN,څهٔ,ә
839,was::FPRN,څهٔ,ни
840,was::FPRN,څهٔ,нәмә
841,wer::FPRN,چا,ҡем
842,wer::FPRN,څوک,ҡем
843,wo::FADV,چيری,ҡайҙа
844,wo::FADV,چېرته,ҡайҙа
845,wohin::FADV,چېرته,ҡайҙа
846,wie::FADV,څنګه,инидәй
847,warum::FADV,ولې,ин өсөн
848,wieviel::FNUM,څو,күпме
849,wieviel::FNUM,څومره,күпме
850,eins::NUM,یو,бер
851,zwei::NUM,دوه,ике
852,zwei::NUM,دوه,икәү
853,drei::NUM,درې,өс
854,vier::NUM,څلور,дүрт
855,fünf::NUM,پنځه,биш
856,sechs::NUM,شپږ,алты
857,sieben::NUM,اوه,ете
858,acht::NUM,اته,һигеҙ
859,neun::NUM,نهه,туғыҙ
860,zehn::NUM,لس,ун
861,elf::NUM,یوولس,ун бер
862,zwölf::NUM,دولس,ун ике
863,zwanzig::NUM,شل,егерме
864,dreißig::NUM,دېرش,утыҙ
865,vierzig::NUM,څلوېښت,ҡырҡ
866,fünfzig::NUM,پنځوس,илле
867,sechzig::NUM,شپېته,алтмыш
868,siebzig::NUM,اویا,етмеш
869,achtzig::NUM,اتیا,һикһән
870,neunzig::NUM,نوي,туҡһан
871,hundert::NUM,سل,йөҙ
872,tausend::NUM,زر,мең
873,und::CNJ,او,да
874,oder::CNJ,ېا,йәки
875,stehen::V,درېدل,тороу
876,sitzen::V,کښېنستل,ултырыу
877,liegen::V,ملاستل,ятыу
878,hängen::V,ځړېدل,аҫылынып тороу
879,werden::V,کېدل,булыу
880,passieren::V,پېښېدل,булыу
881,beginnen::V,شروع کېدل,башлау
882,enden::V,خلاصدل,бөтөү
883,enden::V,خلاصدل,тамамланыү
884,enden::V,تمامېدل,бөтөү
885,enden::V,تمامېدل,тамамланыү
886,wechseln::V,تغییر موندل,үҙгәреү
887,aufgehen[Sonne]::V,ختل,ҡалҡыу
888,untergehen[Sonne]::V,لوېدل,байыу
889,untergehen[Sonne]::V,پرېوتل,байыу
890,scheinen[Sonne]::V,رڼا کول,яҡтыртып тороу
891,donnern::V,تنېدل,күкрәү
892,donnern::V,غړمبېدل,күкрәү
893,wehen::V,چلېدل,иҫеү
894,strömen::V,بهېدل,ташыу
895,fließen::V,بهېدل,ағыу
896,fließen::V,تویېدل,ағыу
897,sich drehen::V,ګرځېدل,әйләнеү
898,sich drehen::V,چورلېدل,әйләнеү
899,schwanken::V,زنګېدل,тирбәлеү
900,schwingen::V,زنګېدل,бәүетеү
901,fallen::V,ولېدل,йығылыу
902,brennen::V,سوځېدل,яныу
903,rauchen::V,لوګی کول,төтәү
904,regnen::V,باران اورېدل,ямғыр яуа
905,gefrieren::V,کنګل نيول,туңыү
906,tauen::V,وېلې کېدل,иреү
907,schmelzen::V,وېلې کېدل,иреү
908,trocknen::V,وچېدل,кибеү
909,sieden::V,اېشېدل,ҡайнау
910,faulen::V,خرابېدل,сереу
911,verfaulen::V,ورستېدل,сереу
912,reißen::V,شلېدل,өҙөү
913,reißen::V,شلېدل,йыртылыу
914,versinken::V,ډوېېدل,батыу
915,vergehen::V,تېرېدل,үтеү
916,erscheinen::V,ښکارېدل,килеп сығыу
917,verschwinden::V,ورکېدل,юғалыу
918,sinken::V,ښکته کېدل,түбәнәйеү
919,abnehmen::V,کمېدل,кәметеү
920,zunehmen::V,زیاتېدل,артыу
921,steigen::V,جګېدل,күтәрелеү
922,steigen::V,پورته کېدل,күтәрелеү
923,wachsen::V,وده کول,үҫеү
924,glänzen::V,ځلېدل,ялтырау
925,funkeln::V,پړکېدل,баҙлау
926,lärmen::V,غال و غول کول,шаулау
927,läuten::V,زنګ وهل,ҡағыу
928,klingeln::V,زنګ وهل,ҡағыу
929,klingeln::V,زنګ وهل,шылтыратыу
930,klirren::V,کړنګېدل,шылтыратыу
931,brausen::V,تلاطم کول,ҡотороноу
932,rauschen::V,شڼهار کول,шыптырлау
933,klingen::V,آواز کول,яңғырау
934,bellen::V,غپېدل,өрөү
935,heulen::V,انګلل,олоу
936,blasen::V,پو کول,өрөү
937,pfeifen::V,شپېلک وهل,һызғырып ебәреү
938,schreien::V,ناره کول,ҡысҡырыу
939,stöhnen::V,زګېروی کول,уңғырашыу
940,zittern::V,لړزېدل,ҡалтырау
941,leben::V,ژوند کول,йәшәү
942,geboren werden::V,زېږېدل,тыуыу
943,atmen::V,ساه کښل,тын алыү
944,atmen::V,تنفس کول,тын алыү
945,trinken::V,څښل,эсеү
946,essen::V,خوړل,ашау
947,schlucken::V,غړپول,йотоу
948,müde werden::V,ستړی کېدل,арыу
949,einschlafen::V,ویده کېدل,йоҡлап китеү
950,schlafen::V,خوب کول,йоҡлау
951,aufwachen::V,ویښېدل,уяныу
952,aufstehen::V,پاڅېدل,тороу
953,sich erholen::V,استراحت کول,ял итеү
954,krank werden::V,رنځورېدل,сирләү
955,krank sein::V,ناجوړېدل,сирләү
956,schmerzen::V,خوږېدل,ауыртыу
957,schmerzen::V,درد کول,ауыртыу
958,husten::V,ټوخېدل,йүтәлләү
959,genesen::V,رغېدل,һауығыу
960,sterben::V,مړل,үлеү
961,umkommen::V,تلفېدل,һәләк булыу
962,sich bewegen::V,چلېدل,хәрәкәт итеү
963,sich bewegen::V,حرکت کول,хәрәкәт итеү
964,sich rühren::V,ښورېدل,ҡуҙғалыу
965,sich erheben::V,درېدل,тороу
966,sich setzen::V,کښېنستل,ултырыу
967,hinfallen::V,لوېدل,ҡолау
968,laufen::V,منډې وهل,йөрөү
969,schreiten::V,قدم ایښودل,атлау
970,spazierengehen::V,چکر وهل,ял итеп йороү
971,eilen::V,بېړه کول,ашығыу
972,eilen::V,بېړه کول,ҡабаланыу
973,sich beeilen::V,عجله کول,ашығыу
974,sich beeilen::V,عجله کول,ҡабаланыу
975,sausen::V,ځغستل,елеү
976,rennen::V,زغلېدل,йүгеп йөрөү
977,springen::V,ټوپ وهل,һикереү
978,klettern::V,ختل,үрмәләү
979,klettern::V,ختل,үрмәләп менеү
980,schaukeln::V,زنګېدل,сайҡалыу
981,kriechen::V,خاپوړی وهل,шыуышыу
982,schwimmen::V,لامبو وهل,йоҙөү
983,tauchen::V,غوټه وهل,сумыу
984,rudern::V,پارو وهل,ишеү
985,fahren::V,تلل,йөрөү
986,fliegen::V,الوتل,осоу
987,gehen::V,تلل,барыу
988,weggehen::V,بهر وتل,китеү
989,abfahren::V,تلل,сығыу
990,anhalten::V,ودرېدل,тукталыу
991,hineingehen::V,داخلېدل,инеү
992,eintreten::V,ننوتل,инеү
993,kommen::V,راتلل,килеү
994,ankommen::V,رسېدل,килеү
995,zurückkommen::V,بېرته راتلل,ҡайтыу
996,bleiben::V,پاتې کېدل,ҡалыу
997,warten::V,انتظار وېستل,көтөп тороу
998,erwarten::V,انتظار کول,көтөү
999,suchen::V,لټول,эҙләү
1000,finden::V,میندل,табыу
1001,finden::V,پیدا کول,табыу
1002,versuchen::V,هڅه کول,тырышып ҡарау
1003,vorbereiten::V,چمتوکول,әҙерләү
1004,lieben::V,مینه لرل,яратыу
1005,mögen::V,خوښول,һөйөү
1006,mögen::V,خوښول,яратыу
1007,mögen::V,علاقه لرل,һөйөү
1008,mögen::V,علاقه لرل,яратыу
1009,lachen::V,خندېدل,көлөү
1010,rühren::V,اغېزه کول,ҡағылыу
1011,weinen::V,ژړل,илау
1012,schimpfen::V,ښکنځا کول,һүгенеү
1013,schimpfen::V,ښکنځا کول,тиргәнеү
1014,schimpfen::V,ښکنځا کول,һуҡраныу
1015,sich ärgern::V,قهر راتلل,асыуланыу
1016,sich fürchten::V,ډارېدل,ҡурҡыу
1017,fürchten::V,ډارېدل,ҡурҡыу
1018,fliehen::V,تښتېدل,ҡасыу
1019,flüchten::V,تښتېدل,ҡасыу
1020,sehen::V,لیدل,күреү
1021,anschauen::V,کتل,ҡарау
1022,ansehen::V,ننداره کول,ҡарау
1023,ansehen::V,ننداره کول,тикшереү
1024,hören::V,اورېدل,ишетеү
1025,zuhören::V,غوږ نیول,тыңлау
1026,probieren::V,څکه کول,татыу
1027,probieren::V,چاشنی کول,татыу
1028,riechen::V,بويول,еҫкәү
1029,fühlen::V,حسول,тойоу
1030,scheinen::V,ښکارېدل,кеүек күренеү
1031,scheinen::V,ښکارېدل,тойолоу
1032,zu sehen sein::V,ښکارېدل,күренеү
1033,vernehmen::V,خبرېدل,ишетеү
1034,frieren::V,ساړه کېتل,туңыү
1035,tun::V,کول,яһау
1036,tun::V,کول,әшләү
1037,können::V,کولای شول,алыу
1038,können::V,کولای شول,мөмкин булыу
1039,können::V,د لاسه کېدل,алыу
1040,können::V,د لاسه کېدل,мөмкин булыу
1041,wollen::V,غوښتل,теләү
1042,anfangen::V,شروع کول,башлау
1043,beenden::V,ختمول,бөтөрөү
1044,beenden::V,ختمول,тамамлау
1045,beenden::V,پای ته رسول,бөтөрөү
1046,beenden::V,پای ته رسول,тамамлау
1047,aufhören::V,بس کول,туктау
1048,gelingen::V,موفق کېدل,уңышлы булыу
1049,gelingen::V,بریالی کېدل,уңышлы булыу
1050,geraten::V,کېدل,булып сығыу
1051,öffnen::V,خلاصول,асыу
1052,öffnen::V,پرانیستل,асыу
1053,schließen::V,تړل,йомоу
1054,stellen::V,ایښودل,ҡуйыу
1055,setzen::V,کښېنول,урынлаштырыу
1056,legen::V,ایښودل,һалыу
1057,berühren::V,لاس وهل,тейеү
1058,berühren::V,لاس وهل,ҡағылыу
1059,verbinden::V,تړل,ҡушыу
1060,verbinden::V,تړل,бәйләү
1061,bedecken::V,پوښول,ҡаплау
1062,aufhängen::V,ځوړندول,элеү
1063,anzünden::V,بلول,тоҡандырыу
1064,aufheben::V,پورته کول,мендереү
1065,zurücklassen::V,پرېښودل,ҡалдырыу
1066,verlieren::V,ورکول,юғалтыу
1067,fallen lassen::V,له لاسه لوېدل,төшөрөп ебәреү
1068,machen::V,کول,яһау
1069,machen::V,کول,эшләү
1070,herstellen::V,جوړول,эшләп сығарыу
1071,herstellen::V,توليدول,эшләп сығарыу
1072,bauen::V,جوړول,төҙөү
1073,reparieren::V,ترمیمول,төҙәтеү
1074,verbessern::V,اصلاح کول,яҡшыртыу
1075,ändern::V,تغیر ورکول,үҙгәртеү
1076,graben::V,کيندل,ҡаҙыу
1077,beugen::V,ټیټول,бөгөү
1078,biegen::V,کږول,бөгөү
1079,drehen::V,ګرځول,өйрөлтөү
1080,drehen::V,ګرځول,әйләндереү
1081,wenden::V,اړول,әйләндереү
1082,umdrehen::V,اړول,түңкәреү
1083,heben::V,جګول,күтәреү
1084,heben::V,جګول,мендереү
1085,heben::V,پورته کول,күтәреү
1086,heben::V,پورته کول,мендереү
1087,hochheben::V,جګول,күтәреү
1088,ergreifen::V,نیول,тотоп алыу
1089,halten::V,نیول,тотоу
1090,drücken::V,کښېکښل,ҡыҫыу
1091,schieben::V,پوری وهل,этеү
1092,schieben::V,پوری وهل,төртөү
1093,kratzen::V,ګرول,ҡырыу
1094,lecken::V,څټل,ялау
1095,beißen::V,چیچل,тешләү
1096,abreißen::V,شکول,өҙөү
1097,abschneiden::V,پرېکول,ҡырҡыу
1098,binden::V,تړل,бәйләү
1099,stecken::V,ټومبل,ҡаҙау
1100,brechen::V,ماتول,боҙоу
1101,klopfen::V,ټکول,шаҡылдау
1102,hauen::V,ټکول,туҡмау
1103,kleben::V,نښلول,йәбештереү
1104,kleben::V,سرېښول,йәбештереү
1105,reiben::V,مږل,ыуыу
1106,reiben::V,مږل,ышҡыу
1107,streichen::V,مښل,яғыу
1108,schleifen::V,تېره کول,үткерләү
1109,schneiden::V,غوڅول,ҡырҡыу
1110,schneiden::V,پرېکول,ҡырҡыу
1111,rütteln::V,خوڅول,һелкетеү
1112,schütteln::V,ښورول,һелкетеү
1113,schwenken::V,خوڅول,болғау
1114,schütten::V,اچول,ҡойоу
1115,schütten::V,تویول,ҡойоу
1116,füllen::V,ډکول,тултырыу
1117,einwickeln::V,پېچل,төрөү
1118,einwickeln::V,نغښتل,төрөү
1119,tragen::V,وړل,алып барыу
1120,schleppen::V,وړل,һөйрәү
1121,ziehen::V,کښل,тартыу
1122,aufbewahren::V,ساتل,һаҡлау
1123,werfen::V,اچول,ырғытыу
1124,werfen::V,غورځول,ырғытыу
1125,fangen::V,نیول,тотоу
1126,fangen::V,ګیرول,тотоу
1127,packen::V,نیول,етеү
1128,packen::V,نیول,тотоп алыу
1129,verstecken::V,پټول,йәшереү
1130,teilen::V,وېشل,бүлеү
1131,teilen::V,تقسیمول,бүлеү
1132,schicken::V,لېږل,ебәреү
1133,schicken::V,استول,ебәреү
1134,bringen::V,راوړل,килтереү
1135,hinzufügen::V,زیاتول,өтәү
1136,bekommen::V,حاصلول,алыу
1137,erhalten::V,اخیستل,алыу
1138,nehmen::V,نیول,алыу
1139,nehmen::V,اخيستل,алыу
1140,wählen::V,خوښول,һайлаү
1141,auswählen::V,چنده کول,һайлап алыу
1142,bewahren::V,ساتل,һаҡлау
1143,behindern::V,مانع کېدل,тотҡарлыҡ яһау
1144,behindern::V,ممانعت کول,тотҡарлыҡ яһау
1145,verderben::V,خرابېدل,боҙоу
1146,beschädigen::V,ورانول,боҙоу
1147,zerbrechen::V,ماتول,ҡыйратыу
1148,zerreißen::V,څیرې کول,йыртыу
1149,zerstören::V,ړنګول,емереү
1150,zerstören::V,ورانول,емереү
1151,verbrennen::V,سوځول,үртәү
1152,geben::V,ورکول,биреү
1153,reichen::V,ورکول,биреү
1154,schenken::V,بښل,бүләк итеү
1155,versprechen::V,لوز کول,вәғәҙә биреү
1156,wünschen::V,غوښتل,теләу
1157,loben::V,ستایل,маҡтау
1158,loben::V,تمجید کول,маҡтау
1159,küssen::V,ښکلول,үбеү
1160,wiegen::V,زنګول,бәүетеү
1161,wiegen::V,زنګول,тирбәтеү
1162,zudecken::V,پوښول,ҡаплау
1163,wecken::V,ويښول,уятыу
1164,zeigen::V,ښودل,күрһәтеү
1165,führen::V,بیول,етәкләү
1166,lehren::V,درس ورکول,уҡытыу
1167,lehren::V,درس ورکول,өйрәтеү
1168,lehren::V,تعلیم ورکول,уҡытыу
1169,lehren::V,تعلیم ورکول,өйрәтеү
1170,unterrichten::V,درس ورکول,уҡытыу
1171,aufziehen::V,روزل,тәрбиәле
1172,leiten::V,رهبری کول,етәкләү
1173,leiten::V,رهبری کول,етәкселек итеү
1174,leiten::V,لارښوونه کول,етәкләү
1175,leiten::V,لارښوونه کول,етәкселек итеү
1176,antreiben::V,چټک کول,ашыҡтырыу
1177,lassen::V,اړکول,мәжбүр итеү
1178,einladen::V,بلل,саҡырыу
1179,vereinigen::V,متحد کول,берләштереү
1180,vereinigen::V,یوځای کول,берләштереү
1181,besuchen::V,کتنه کول,килеп сығыу
1182,treffen::V,ليدل,тойоү
1183,treffen::V,ليدل,осратыу
1184,treffen::V,ليدل,ҡаршылау
1185,treffen::V,تلقی کول,тойоү
1186,treffen::V,تلقی کول,осратыу
1187,treffen::V,تلقی کول,ҡаршылау
1188,sich versammeln::V,راغونډېدل,йыйылыу
1189,spielen::V,لوبه کول,тартыу
1190,singen::V,سندرې وېل,йырлау
1191,tanzen::V,ګډېدل,бейеү
1192,sich trennen::V,بېلېدل,айырылышыу
1193,verlassen::V,ترک کول,ташлау
1194,verlassen::V,ترک کول,ташлап китеү
1195,retten::V,نجات ورکول,ҡотҡарыу
1196,bewachen::V,ساتل,һаҡлау
1197,bewachen::V,حفاظت کول,һаҡлау
1198,schützen::V,ژغورل,һаҡлау
1199,verteidigen::V,دفاع کول,яҡлау
1200,sich schlagen::V,جنګېدل,һуғышыу
1201,schießen::V,ویشتل,атыу
1202,siegen::V,غالبېدل,еңеү
1203,ärgern::V,خپه کول,асыуландырыу
1204,schlagen::V,وهل,бәреү
1205,schlagen::V,وهل,туҡмау
1206,treten::V,په لغته وهل,тибеү
1207,treten::V,په لغته وهل,типкеләү
1208,stechen::V,ټومبل,сәнсеү
1209,stoßen::V,ټېل وهل,этеү
1210,stoßen::V,ټېل وهل,төртөү
1211,stoßen::V,پوری وهل,этеү
1212,stoßen::V,پوری وهل,төртөү
1213,stehlen::V,تښتول,урлау
1214,stehlen::V,غلا کول,урлау
1215,stören::V,ماتول,ҡамасаулау
1216,belästigen::V,ځورول,бимазалау
1217,belästigen::V,ځورول,ҡамасаулау
1218,belästigen::V,تکلیف ورکول,бимазалау
1219,belästigen::V,تکلیف ورکول,ҡамасаулау
1220,verbergen::V,پټول,йәшереү
1221,täuschen::V,تېرایستل,ултыртыу
1222,täuschen::V,خطا ایستل,ултыртыу
1223,betrügen::V,غولول,алдау
1224,töten::V,وژل,үлтереү
1225,töten::V,مړ کول,үлтереү
1226,wohnen::V,اوسېدل,йәшәү
1227,arbeiten::V,کار کول,эшләү
1228,sammeln::V,راټولول,йыйыу
1229,sammeln::V,راغونډول,йыйыу
1230,pflücken::V,شکول,өҙөү
1231,jagen::V,ښکار کول,аулау
1232,fischen::V,کب نيول,аулау
1233,fassen::V,نیول,тотоу
1234,fassen::V,ګیرول,тотоу
1235,hüten::V,پوول,көтөү
1236,treiben::V,بیول,ҡыуыу
1237,anbinden::V,تړل,бәйләү
1238,füttern::V,خوراک ورکول,ашатыу
1239,melken::V,لوشل,һауыү
1240,hacken::V,پی کول,турау
1241,hacken::V,پی کول,тапау
1242,gießen::V,اوبه کول,ҡойоу
1243,reifen::V,رسېدل,өлғөрөү
1244,zubereiten::V,تیارول,бешереү
1245,kochen::V,پخول,бешереү
1246,backen::V,پخول,бешереү
1247,braten::V,وريتول,ҡурыу
1248,umrühren::V,لړل,ҡатнаштырыу
1249,stricken::V,اوبدل,бәйләү
1250,nähen::V,ګنډل,тегеү
1251,färben::V,رنګول,буяу
1252,reinigen::V,صافول,таҙартыу
1253,waschen::V,مینځل,йыуыу
1254,abwischen::V,وچول,һөртөү
1255,spülen::V,کنګالول,сайҡау
1256,fegen::V,جارو کول,һепереү
1257,kehren::V,جارو کول,һепереү
1258,baden::V,لمبېدل,һыу инеү
1259,sich waschen::V,ځان مينځل,йыуыныу
1260,ausziehen::V,کښل,сисеү
1261,ausziehen::V,ایستل,сисеү
1262,anziehen::V,اغوستل,кейеү
1263,sich anziehen::V,کالی اغوستل,кейенеү
1264,kämmen::V,ګمنځول,тарау
1265,schmücken::V,ښکلی کول,биҙәү
1266,sagen::V,وېل,әйтеү
1267,sprechen::V,وېل,әйтеү
1268,sprechen::V,وېل,һөйләшеү
1269,sprechen::V,غږېدل,әйтеү
1270,sprechen::V,غږېدل,һөйләшеү
1271,reden::V,ګړېدل,һөйләшеү
1272,reden::V,خبرې کول,һөйләшеү
1273,sich unterhalten::V,خبری کول,әңгәмәләшеү
1274,fragen::V,پوښتنه کول,һорау
1275,bitten::V,غوښتل,үтенеү
1276,erzählen::V,کيسه کول,һөйләү
1277,erzählen::V,حکايت کول,һөйләү
1278,mitteilen::V,خبرول,әйтеү
1279,mitteilen::V,خبر ورکول,әйтеү
1280,nennen::V,نوم ايښودل,атау
1281,nennen::V,نوم ايښودل,исемләү
1282,rufen::V,بلل,саҡырыу
1283,prahlen::V,لاپې وهل,маҡтаныу
1284,prahlen::V,لاپې وهل,шапырыныу
1285,übersetzen::V,ژباړل,тәржемә итеү
1286,übersetzen::V,ترجمه کول,тәржемә итеү
1287,denken::V,فکر کول,уйлау
1288,glauben::V,باور کول,ышаныу
1289,bemerken::V,لیدل,күреү
1290,erkennen::V,پېژندل,таныу
1291,begreifen::V,رسېدل,аңлау
1292,begreifen::V,پوهېدل,аңлау
1293,verstehen::V,پوهېدل,аңлау
1294,lernen::V,زده کول,өйрәнеү
1295,lernen::V,درس لوستل,өйрәнеү
1296,wissen::V,پوهېدل,белеү
1297,sich erinnern an::V,یادول,хәтергә алыу
1298,sich erinnern an::V,په یاد راوړل,хәтергә алыу
1299,vergessen::V,هېرول,онотоу
1300,messen::V,اندازه کول,үлсәү
1301,zählen::V,شمارل,һанау
1302,rechnen::V,حسابول,һанау
1303,lesen::V,لوستل,уҡыу
1304,malen::V,رسمول,һүрәт яһау
1305,malen::V,رسمول,рәсем төшөрөү
1306,zeichnen::V,رسمول,һүрәт яһау
1307,zeichnen::V,رسمول,рәсем төшөрөү
1308,schreiben::V,لیکل,яҙыу
1309,besitzen::V,لرل,биләү
1310,kaufen::V,رانیول,һатып алыу
1311,verkaufen::V,خرڅول,һатыу
1312,bezahlen::V,تأدیه کول,түләү
1313,zahlen::V,کسات اخيستل,түләү
1314,beherrschen::V,تسلط لرل,биләү
1315,ertragen::V,زغمل,түҙеү
1316,Barsch::N,,алабуға
1317,Hecht::N,,суртан
