,Concept_ID,bg,hi
96,Leber::N,черен дроб,जिगर
97,Leber::N,черен дроб,यकृत्
98,Atem::N,дишане,दम
99,Atem::N,дишане,साँस
100,Atem::N,дишане,श्वास
101,Hunger::N,глад,भूख
102,Hunger::N,глад,क्षुधा
103,Träne::N,сълза,आँसू
104,Träne::N,сълза,अश्रु
105,Geschmack::N,вкус,स्वाद
106,Geschmack::N,вкус,ज़ायक़ा
107,Geruch::N,миризма,बू
108,Geruch::N,миризма,गंध
109,Schlaf::N,сън,नींद
110,Schlaf::N,сън,निद्रा
111,Traum::N,сън,सपना
112,Traum::N,сън,स्वप्न
113,Himmel::N,небе,आकाश
114,Himmel::N,небе,आसमान
115,Sonne::N,слънце,रवि
116,Sonne::N,слънце,सूरज
117,Sonne::N,слънце,सूर्य
118,Mond::N,луна,चाँद
119,Mond::N,луна,चंद्र
120,Mond::N,месец,चाँद
121,Mond::N,месец,चंद्र
122,Stern::N,звезда,तारा
123,Stern::N,звезда,सितारा
124,Luft::N,въздух,हवा
125,Luft::N,въздух,वायु
126,Wind::N,вятър,पाद
127,Welle::N,вълна,लहर
128,Welle::N,вълна,तरंग
129,Wasser::N,вода,जल
130,Wasser::N,вода,पानी
131,Stein::N,камък,पत्थर
132,Boden::N,земя,मिट्टी
133,Boden::N,почва,मिट्टी
134,Erde::N,земя,भूमि
135,Erde::N,земя,ज़मीन
136,Erde::N,почва,भूमि
137,Erde::N,почва,ज़मीन
138,Staub::N,прах,धूल
139,Rauch::N,дим,धूआँ
140,Rauch::N,дим,धुम्र
141,Rauch::N,пушек,धूआँ
142,Rauch::N,пушек,धुम्र
143,Funke::N,искра,चिनगारी
144,Funke::N,искра,स्फुलिंग
145,Feuer::N,огън,आग
146,Feuer::N,огън,आतिश
147,Feuer::N,огън,अग्नि
148,Licht::N,светлина,रोशनी
149,Licht::N,светлина,प्रकाश
150,Schatten::N,сянка,छाया
151,Schatten::N,сянка,परछाई
152,Wetter::N,време,ऋतु
153,Wetter::N,време,मौसम
154,Nebel::N,мъгла,धुँध
155,Nebel::N,мъгла,कुहरा
156,Wolke::N,облак,मेघ
157,Wolke::N,облак,अभ्र
158,Regen::N,дъжд,मेंह
159,Regen::N,дъжд,बारिश
160,Schnee::N,сняг,हिम
161,Schnee::N,сняг,बर्फ़
162,Eis::N,лед,हिम
163,Eis::N,лед,बर्फ़
164,Frost::N,мраз,ठंड
165,Kälte::N,студ,सर्दी
166,Kälte::N,студ,शीतलता
167,Hitze::N,жега,ताप
168,Hitze::N,жега,गरमी
169,Hitze::N,горещина,ताप
170,Hitze::N,горещина,गरमी
171,Raureif::N,скреж,पाला
172,Raureif::N,слана,पाला
173,Regenbogen::N,дъга,इंद्र-धनुष
174,Donner::N,гръм,गरज
175,Donner::N,гръм,मेघ-गर्जन
176,Strömung::N,течение,बहाव
177,Strömung::N,течение,प्रवाह
178,Tropfen::N,капка,बूँद
179,Schaum::N,пяна,झाग
180,Schmutz::N,кал,गंद
181,Schmutz::N,кал,कीचड़
182,Schmutz::N,мръсотия,गंद
183,Schmutz::N,мръсотия,कीचड़
184,See::N,езеро,झील
185,See::N,езеро,सरोवर
186,Sumpf::N,блато,दलदल
187,Sumpf::N,блато,धँसान
188,Moor::N,мочурище,झाबर
189,Moor::N,мочурище,धँसान
190,Wiese::N,ливада,घास-स्थल
191,Wald::N,гора,जंगल
192,Hügel::N,рид,टीला
193,Hügel::N,рид,पहाड़
194,Hügel::N,хълм,टीला
195,Hügel::N,хълм,पहाड़
196,Anhöhe::N,могила,टीला
197,Anhöhe::N,могила,पहाड़ी
198,Anhöhe::N,възвишение,टीला
199,Anhöhe::N,възвишение,पहाड़ी
200,Berg::N,планина,पहाड़
201,Gipfel::N,връх,शिखर
202,Höhle::N,пещера,गुहा
203,Höhle::N,пещера,गुफ़ा
204,Abhang::N,склон,ढाल
205,Abhang::N,склон,ढलान
206,Abhang::N,стръмнина,ढाल
207,Abhang::N,стръмнина,ढलान
208,Quelle::N,извор,चश्मा
209,Bach::N,поток,सोता
210,Bach::N,поток,नदिका
211,Fluss::N,река,नदी
212,Fluss::N,река,सरिता
213,Ufer::N,бряг,तट
214,Ufer::N,бряг,किनारा
215,Küste::N,бряг,समुद्र-तट
216,Küste::N,крайбрежие,समुद्र-तट
217,Festland::N,суша,महाद्वीप
218,Meer::N,море,सागर
219,Meer::N,море,समुद्र
220,Bucht::N,залив,खाड़ी
221,Insel::N,остров,टापू
222,Insel::N,остров,द्वीप
223,Blume::N,цвете,फूल
224,Blume::N,цвете,पुष्प
225,Gras::N,трева,घास
226,Wurzel::N,корен,मूल
227,Baum::N,дърво,पेड़
228,Baum::N,дърво,वृक्ष
229,Stamm::N,стъбло,धड़
230,Rinde::N,кора,छाल
231,Rinde::N,кора,वल्कल
232,Ast::N,клон,डाल
233,Ast::N,клон,शाखा
234,Zweig::N,клон,टहनी
235,Blatt::N,лист,पत्र
236,Blatt::N,лист,पत्ता
237,Birke::N,бреза,भूर्ज
238,Kiefer[Baum]::N,бор,पाइन-वृक्ष
239,Weide[Baum]::N,върба,बेंत
240,Tanne::N,ела,फ़र
241,Horn::N,рог,सींग
242,Horn::N,рог,विषाण
243,Feder::N,перо,पर
244,Feder::N,перо,पंख
245,Fell::N,кожа,खाल
246,Fell::N,кожа,पशु-चर्म
247,Flügel::N,крило,पंख
248,Flügel::N,крило,डैना
249,Klaue::N,нокът,पंजा
250,Kralle::N,нокът,पंजा
251,Kralle::N,нокът,नाख़ून
252,Schwanz::N,опашка,पूँछ
253,Ei::N,яйце,अंडा
254,Nest::N,гнездо,नीड़
255,Nest::N,гнездо,घोंसला
256,Bau::N,дупка,बिल
257,Bau::N,дупка,माँद
258,Tier::N,животно,पशु
259,Tier::N,животно,जानवर
260,Herde::N,стадо,गल्ला
261,Kuh::N,крава,गौ
262,Kuh::N,крава,गाय
263,Bulle::N,бик,साँड़
264,Pferd::N,кон,अश्व
265,Pferd::N,кон,घोड़ा
266,Schaf::N,овца,भेड़
267,Schwein::N,свиня,शूकर
268,Hund::N,куче,श्वान
269,Hund::N,куче,कुत्ता
270,Katze::N,котка,बिल्ली
271,Bär::N,мечка,रीछ
272,Bär::N,мечка,भालू
273,Eichhörnchen::N,катерица,गिलहरी
274,Elch::N,лос,एल्क
275,Fuchs::N,лисица,लोमड़ी
276,Hase::N,заек,खरहा
277,Hase::N,заек,ख़रगोश
278,Maus::N,мишка,मूष
279,Maus::N,мишка,चूहा
280,Wolf::N,вълк,वृक
281,Wolf::N,вълк,भेड़िया
282,Vogel::N,птица,पक्षी
283,Vogel::N,птица,चिड़िया
284,Schwarm::N,рой,झुंड
285,Schwarm::N,рояк,झुंड
286,Huhn::N,кокошка,मुर्ग़ी
287,Hahn::N,петел,मुर्ग़ा
288,Gans::N,гъска,हंस
289,Gans::N,гъска,हंसिनी
290,Adler::N,орел,उक़ाब
291,Ente::N,патица,बतख़
292,Ente::N,патица,बत्तक
293,Eule::N,сова,उल्लू
294,Kranich::N,жерав,सारस
295,Kranich::N,жерав,क्रौंंच
296,Krähe::N,врана,काक
297,Kuckuck::N,кукувица,कोयल
298,Kuckuck::N,кукувица,कोकिल
299,Schwan::N,лебед,हंस
300,Schwan::N,лебед,मराल
301,Fisch::N,риба,मछली
302,Fisch::N,риба,मत्स्य
303,Barsch::N,костур,पर्च
304,Hecht::N,щука,पाइक
305,Schlange[Tier]::N,змия,सर्प
306,Wurm::N,червей,कृमि
307,Wurm::N,червей,कीड़ा
308,Spinne::N,паяк,लूता
309,Spinne::N,паяк,मकड़ी
310,Ameise::N,мравка,चींटी
311,Laus::N,въшка,जूँ
312,Mücke::N,комар,डाँस
313,Fliege::N,муха,मक्खी
314,Fliege::N,муха,मक्षिका
315,Schmetterling::N,пеперуда,तितली
316,Beere::N,плод,बेरी
317,Apfel::N,ябълка,सेब
318,Pilz::N,гъба,खुंबी
319,Zwiebel::N,лук,प्याज़
320,Zwiebel::N,кромид,प्याज़
321,Saat::N,семе,बीज
322,Korn::N,зърно,दाना
323,Heu::N,сено,मूखी घास
324,Schale::N,кора,बकला
325,Schale::N,кора,छिलका
326,Grube::N,яма,गड्ढा
327,Grube::N,дупка,गड्ढा
328,Falle::N,примка,जाल
329,Falle::N,примка,फँदा
330,Schlinge::N,клуп,फँदा
331,Spur::N,диря,सुराग़
332,Spur::N,диря,पद-चिह्न
333,Spur::N,следа,सुराग़
334,Spur::N,следа,पद-चिह्न
335,Asche::N,пепел,राख
336,Dreck::N,кал,मैल
337,Dreck::N,кал,गंदगी
338,Eisen::N,желязо,लोहा
339,Gold::N,злато,सोना
340,Gold::N,злато,स्वर्ण
341,Silber::N,сребро,रजत
342,Silber::N,сребро,चाँदी
343,Kohle::N,въглища,कोयला
344,Glas::N,стъкло,काँच
345,Lehm::N,глина,चिकनी मिट्टी
346,Sand::N,пясък,रेत
347,Sand::N,пясък,बालू
348,Mensch::N,човек,मानव
349,Mensch::N,човек,इनसान
350,Mensch::N,човек,मनुष्य
351,Mann::N,мъж,आदमी
352,Mann::N,мъж,पुरुष
353,Frau::N,жена,औरत
354,Frau::N,жена,महिला
355,Frau::N,жена,स्त्री
356,Kind::N,дете,बाल
357,Kind::N,дете,बच्चा
358,Junge::N,момче,लड़का
359,Mädchen::N,момиче,लड़की
360,Mädchen::N,момиче,कुमारी
361,Familie::N,фамилия,परिवार
362,Familie::N,семейство,परिवार
363,Großvater::N,дядо,दादा
364,Großmutter::N,баба,नानी
365,Eltern::N,родители,माँ-बाप
366,Eltern::N,родители,माता-पिता
367,Vater::N,баща,बाप
368,Vater::N,баща,पिता
369,Mutter::N,майка,माँ
370,Mutter::N,майка,माता
371,Sohn::N,син,बेटा
372,Sohn::N,син,पुत्र
373,Tochter::N,дъщеря,बेटी
374,Tochter::N,дъщеря,पुत्री
375,Bruder::N,брат,भाई
376,Bruder::N,брат,भ्राता
377,Schwester::N,сестра,बहन
378,Schwester::N,сестра,भगिनी
379,Onkel::N,чичо,ताऊ
380,Onkel::N,чичо,काका
381,Onkel::N,вуйчо,ताऊ
382,Onkel::N,вуйчо,काका
383,Tante::N,леля,बूआ
384,Tante::N,леля,फूफी
385,Tante::N,леля,ख़ाला
386,Ehemann::N,съпруг,पति
387,Ehemann::N,съпруг,शौहर
388,Ehefrau::N,съпруга,बीवी
389,Freude::N,радост,आनंद
390,Freude::N,радост,प्रसन्नता
391,Gelächter::N,смях,हँसी
392,Gelächter::N,смях,क़हक़हा
393,Glück::N,щастие,आनंद
394,Glück::N,щастие,ख़ुशी
395,Kummer::N,тъга,शोक
396,Kummer::N,тъга,दुःख
397,Wunsch::N,желание,इच्छा
398,Wunsch::N,желание,अभिलाषा
399,Lust::N,желание,चाह
400,Lust::N,желание,कामना
401,Geist::N,дух,जान
402,Geist::N,дух,प्राण
403,Gedanke::N,мисъл,विचार
404,Gedächtnis::N,памет,याददाश्त
405,Gedächtnis::N,памет,स्मरण-शक्ति
406,Verstand::N,ум,समझ
407,Verstand::N,ум,अक़्ल
408,Verstand::N,ум,बुद्धि
409,Verstand::N,разум,समझ
410,Verstand::N,разум,अक़्ल
411,Verstand::N,разум,बुद्धि
412,Sinn::N,смисъл,अर्थ
413,Grund::N,причина,वजह
414,Grund::N,причина,कारण
415,Wahrheit::N,правда,सत्य
416,Wahrheit::N,правда,सच्चाई
417,Gespräch::N,разговор,चर्चा
418,Gespräch::N,разговор,वार्ता
419,Gespräch::N,разговор,बात-चीत
420,Märchen::N,приказка,क़िस्सा
421,Erzählung::N,разказ,कथा
422,Erzählung::N,разказ,कहानी
423,Nachricht::N,вест,सूचना
424,Nachricht::N,вест,समाचार
425,Nachricht::N,известие,सूचना
426,Nachricht::N,известие,समाचार
427,Neuigkeit::N,новина,ख़बर
428,Neuigkeit::N,новина,समाचार
429,Name::N,име,नाम
430,Rätsel::N,гатанка,पहेली
431,Rede::N,реч,वचन
432,Rede::N,реч,भाषण
433,Rede::N,слово,वचन
434,Rede::N,слово,भाषण
435,Sprache::N,език,भाषा
436,Sprache::N,език,ज़बान
437,Stimme::N,глас,स्वर
438,Stimme::N,глас,आवाज़
439,Wort::N,дума,शब्द
440,Wort::N,дума,लफ़्ज़
441,Zeichen::N,знак,निशान
442,Ruf::N,зов,पुकार
443,Ruf::N,зов,आह्वान
444,Lärm::N,шум,शोर
445,Lärm::N,шум,हुल्लड़
446,Lärm::N,глъчка,शोर
447,Lärm::N,глъчка,हुल्लड़
448,Laut::N,звук,स्वर
449,Laut::N,звук,ध्वनि
450,Ton::N,тон,सुर
451,Ton::N,тон,स्वर
452,Lied::N,песен,गीत
453,Ruhe::N,тишина,आराम
454,Ruhe::N,тишина,ख़ामोशी
455,Ruhe::N,спокойствие,आराम
456,Ruhe::N,спокойствие,ख़ामोशी
457,Leute::N,хора,लोग
458,Volk::N,народ,क़ौम
459,Volk::N,народ,प्रजा
460,Arbeit::N,труд,काम
461,Arbeit::N,работа,काम
462,Gast::N,гост,अतिथि
463,Gast::N,гост,मेहमान
464,Geschenk::N,дар,उपहार
465,Geschenk::N,дар,तोहफ़ा
466,Geschenk::N,подарък,उपहार
467,Geschenk::N,подарък,तोहफ़ा
468,Spiel::N,игра,खेल
469,Spiel::N,игра,क्रीड़ा
470,Gesellschaft::N,общество,साथ
471,Hilfe::N,помощ,मदद
472,Hilfe::N,помощ,सहायता
473,Freund::N,приятел,मित्र
474,Kamerad::N,другар,साथी
475,Kamerad::N,другар,कामरेड
476,Angelegenheit::N,работа,बात
477,Angelegenheit::N,работа,मामला
478,Anzahl::N,брой,तादाद
479,Anzahl::N,брой,संख्या
480,Anzahl::N,количество,तादाद
481,Anzahl::N,количество,संख्या
482,Art::N,вид,तरह
483,Art::N,вид,क़िस्म
484,Stück::N,къс,फाँक
485,Stück::N,къс,टुकड़ा
486,Stück::N,парче,फाँक
487,Stück::N,парче,टुकड़ा
488,Teil::N,дял,भाग
489,Teil::N,дял,हिस्सा
490,Teil::N,част,भाग
491,Teil::N,част,हिस्सा
492,Hälfte::N,половина,अर्धभाग
493,Kreis::N,кръг,चक्कर
494,Kreuz::N,кръст,सलीब
495,Kreuz::N,кръст,क्रूस
496,Linie::N,черта,लाइन
497,Strich::N,щрих,लकीर
498,Strich::N,черта,लकीर
499,Abstand::N,дистанция,अंतर
500,Abstand::N,дистанция,फ़ासला
501,Abstand::N,разстояние,अंतर
502,Abstand::N,разстояние,फ़ासला
503,Entfernung::N,разстояние,दूरी
504,Entfernung::N,разстояние,फ़ासला
505,Gegend::N,местност,इलाक़ा
506,Platz::N,място,जगह
507,Platz::N,място,स्थान
508,Ort::N,място,स्थल
509,Ort::N,място,स्थान
510,Seite::N,страна,ओर
511,Seite::N,страна,तरफ़
512,Mitte::N,среда,बीच
513,Mitte::N,среда,मध्य
514,Gegenstand::N,предмет,चीज़
515,Gegenstand::N,предмет,पदार्थ
516,Sache::N,вещ,चीज़
517,Sache::N,вещ,वस्तु
518,Rand::N,ръб,छोर
519,Rand::N,ръб,उपांत
520,Kante::N,ръб,कोर
521,Kante::N,ръб,किनारा
522,Kante::N,кант,कोर
523,Kante::N,кант,किनारा
524,Ecke::N,ъгъл,कोना
525,Ecke::N,ъгъл,नुक्कड़
526,Spitze::N,връх,नोक
527,Spitze::N,острие,नोक
528,Ende::N,край,छोर
529,Ende::N,край,सिरा
530,Loch::N,дупка,छेद
531,Loch::N,дупка,सूराख़
532,Winkel::N,кът,कोण
533,Winkel::N,кът,कोना
534,Winkel::N,ъгъл,कोण
535,Winkel::N,ъгъл,कोना
536,Muster::N,десен,नमूना
537,Muster::N,десен,डिज़ाइन
538,Muster::N,образец,नमूना
539,Muster::N,образец,डिज़ाइन
540,Größe::N,големина,परिमाण
541,Größe::N,големина,विस्तार
542,Länge::N,дължина,लंबाई
543,Höhe::N,висота,ऊँचाई
544,Höhe::N,висота,उच्चता
545,Höhe::N,височина,ऊँचाई
546,Höhe::N,височина,उच्चता
547,Gewicht::N,тегло,भार
548,Gewicht::N,тегло,वज़न
549,Gewicht::N,тежест,भार
550,Gewicht::N,тежест,वज़न
551,Menge::N,количество,मात्रा
552,Haufen::N,куп,ढेर
553,Haufen::N,куп,अंबार
554,Haufen::N,грамада,ढेर
555,Haufen::N,грамада,अंबार
556,Reihe::N,ред,क़तार
557,Reihe::N,ред,पंक्ति
558,Reihe::N,редица,क़तार
559,Reihe::N,редица,पंक्ति
560,Boot::N,лодка,नाव
561,Boot::N,лодка,नौका
562,Ruder::N,весло,चप्पू
563,Ruder::N,гребло,चप्पू
564,Schlitten::N,шейна,बर्फ़-गाड़ी
565,Ski::N,ски,स्की
566,Lagerfeuer::N,огнище,अलाव
567,Lagerfeuer::N,огнище,कैंप-फ़ायर
568,Last::N,товар,भार
569,Gang::N,ход,चाल
570,Gang::N,вървеж,चाल
571,Schritt::N,стъпка,डग
572,Schritt::N,стъпка,क़दम
573,Norden::N,север,उत्तर
574,Süden::N,юг,दक्खिन
575,Westen::N,запад,पश्चिम
576,Osten::N,изток,पूरब
577,Holz::N,дърво,काठ
578,Holz::N,дърво,काष्ठ
579,Brett::N,дъска,पटरा
580,Brett::N,дъска,तख़्ता
581,Stange::N,прът,छड़
582,Stange::N,прът,बाँस
583,Stange::N,върлина,छड़
584,Stange::N,върлина,बाँस
585,Stock::N,прът,लाठी
586,Stock::N,тояга,लाठी
587,Stab::N,прът,लग्गा
588,Rohr::N,цев,नल
589,Rohr::N,тръба,नल
590,Haus::N,къща,घर
591,Haus::N,къща,मकान
592,Heim::N,дом,घर
593,Heim::N,дом,गृह
594,Ofen::N,печка,चूल्हा
595,Fußboden::N,под,फ़र्श
596,Tisch::N,маса,मेज़
597,Stuhl::N,стол,कुरसी
598,Wiege::N,люлка,पालना
599,Wiege::N,люлка,हिंडोला
600,Bett::N,легло,खाट
601,Bett::N,легло,पलंग
602,Bett::N,креват,खाट
603,Bett::N,креват,पलंग
604,Regal::N,рафт,शेल्फ़
605,Regal::N,етажерка,शेल्फ़
606,Kiste::N,кутия,पेटी
607,Kiste::N,кутия,डिब्बा
608,Kiste::N,сандък,पेटी
609,Kiste::N,сандък,डिब्बा
610,Fenster::N,прозорец,खिड़की
611,Tür::N,врата,द्वार
612,Tür::N,врата,दरवाज़ा
613,Tor::N,врата,फाटक
614,Zaun::N,ограда,बाड़ा
615,Dach::N,покрив,छत
616,Dach::N,покрив,छप्पर
617,Leiter::N,стълба,सीढ़ी
618,Besen::N,метла,झाड़ू
619,Besen::N,метла,बुहारी
620,Spaten::N,лопата,कुदाल
621,Schaufel::N,лопата,बेलचा
622,Schaufel::N,лопата,फावड़ा
623,Gabel::N,вилица,काँटा
624,Löffel::N,лъжица,चम्मच
625,Messer::N,нож,छुरा
626,Messer::N,нож,चाक़ू
627,Nagel::N,гвоздей,कील
628,Nagel::N,гвоздей,मेख़
629,Netz::N,мрежа,जाल
630,Haken::N,кука,अंकुश
631,Haken::N,закачалка,अंकुश
632,Griff::N,ръчка,मूठ
633,Griff::N,ръчка,हत्था
634,Griff::N,дръжка,मूठ
635,Griff::N,дръжка,हत्था
636,Schloss::N,брава,ताला
637,Schloss::N,ключалка,ताला
638,Bild::N,картина,चित्र
639,Figur::N,фигура,मूर्ति
640,Puppe::N,кукла,पुतली
641,Puppe::N,кукла,गुड़िया
642,Beutel::N,кесия,झोला
643,Bündel::N,връзка,पुलिंदा
644,Tasche::N,чанта,बेग
645,Tasche::N,чанта,बस्ता
646,Eimer::N,кофа,बाल्टी
647,Deckel::N,капак,ढक्कन
648,Deckel::N,похлупак,ढक्कन
649,Geschirr::N,съдове,बरतन-भाँड़े
650,Sack::N,чувал,बोरा
651,Tasse::N,чаша,प्याला
652,Topf::N,гърне,देग़चा
653,Topf::N,тенджера,देग़चा
654,Kessel::N,котел,देग़
655,Kessel::N,котел,बटलोई
656,Essen::N,ядене,खाना
657,Nahrung::N,храна,भोजन
658,Speise::N,ястие,खाना
659,Speise::N,ястие,व्यंजन
660,Fleisch::N,месо,मांस
661,Fleisch::N,месо,गोश्त
662,Getreide::N,зърнено храни,अनाज
663,Brei::N,каша,भरता
664,Brei::N,каша,दलिया
665,Brot::N,хляб,रोटी
666,Scheibe::N,резен,कतला
667,Fett::N,мазнина,वसा
668,Fett::N,мазнина,चरबी
669,Butter::N,масло,मक्खन
670,Öl::N,олио,तेल
671,Öl::N,оливия,तेल
672,Salz::N,сол,नमक
673,Suppe::N,супа,सूप
674,Suppe::N,супа,शोरबा
675,Honig::N,мед,शहद
676,Milch::N,мляко,दूध
677,Tee::N,чай,चाय
678,Leder::N,кожа,चमड़ा
679,Wolle::N,вълна,ऊन
680,Stoff::N,плат,कपड़ा
681,Stoff::N,материал,कपड़ा
682,Nadel::N,игла,सूई
683,Faden::N,конец,डोरा
684,Knopf::N,копче,बटन
685,Knopf::N,копче,घुंडी
686,Knoten::N,възел,गाँठ
687,Knoten::N,възел,गुत्थी
688,Farbe::N,боя,रंग
689,Farbe::N,боя,वर्ण
690,Kleidung::N,дрехи,पहनावा
691,Kleidung::N,облекло,पहनावा
692,Hemd::N,риза,कुरता
693,Hemd::N,риза,क़मीज़
694,Kragen::N,яка,गरदनी
695,Kragen::N,яка,गरेबान
696,Ärmel::N,ръкав,आस्तीन
697,Hose::N,панталони,पैंट
698,Hose::N,панталони,पतलून
699,Gürtel::N,пояс,पेटी
700,Gürtel::N,пояс,मेखला
701,Gürtel::N,колан,पेटी
702,Gürtel::N,колан,मेखला
703,Mütze::N,каскет,टोपी
704,Mütze::N,фуражка,टोपी
705,Schuh::N,обувка,जूता
706,Stiefel::N,ботуш,बूट
707,Ring::N,пръстен,अँगूठी
708,Band::N,лента,पट्टी
709,Band::N,връзка,पट्टी
710,Kamm::N,гребен,कंघी
711,Spiegel::N,огледало,आईना
712,Spiegel::N,огледало,दर्पण
713,Riemen::N,каиш,तसमा
714,Riemen::N,каиш,पट्टा
715,Riemen::N,ремък,तसमा
716,Riemen::N,ремък,पट्टा
717,Schnur::N,връв,डोरी
718,Schnur::N,връв,सुतली
719,Leine::N,връв,रस्सी
720,Leine::N,въже,रस्सी
721,Decke::N,покривка,रज़ाई
722,Kissen::N,възглавница,तकिया
723,Kissen::N,възглавница,गाद्दा
724,Tuch::N,сукно,रूमाल
725,Tuch::N,сукно,वस्त्र
726,Handtuch::N,пешкир,अँगोछा
727,Handtuch::N,кърпа за лице,अँगोछा
728,Kraft::N,мощ,ज़ोर
729,Kraft::N,мощ,शक्ति
730,Kraft::N,сила,ज़ोर
731,Kraft::N,сила,शक्ति
732,Stärke::N,сила,बल
733,Stärke::N,сила,ताक़त
734,Gesundheit::N,здраве,स्वास्थ्य
735,Gesundheit::N,здраве,तंदुरुस्ती
736,Krankheit::N,болест,रोग
737,Krankheit::N,болест,बीमारी
738,Schmerz::N,болка,दर्द
739,Schmerz::N,болка,पीड़ा
740,Wunde::N,рана,घाव
741,Wunde::N,рана,ज़ख़्म
742,Fieber::N,треска,ज्वर
743,Fieber::N,треска,बुख़ार
744,Fieber::N,температура,ज्वर
745,Fieber::N,температура,बुख़ार
746,Arznei::N,лек,दवा
747,Arznei::N,лек,औषाधि
748,Arznei::N,лекарство,दवा
749,Arznei::N,лекарство,औषाधि
750,Brücke::N,мост,पुल
751,Brücke::N,мост,सेतु
752,Brunnen::N,чешма,कुआँ
753,Brunnen::N,кладенец,कुआँ
754,Weide::N,паша,चरागाह
755,Weide::N,пасище,चरागाह
756,Pfad::N,пътека,पथ
757,Pfad::N,пътека,पगडंडी
758,Weg::N,път,मार्ग
759,Straße::N,шосе,राह
760,Straße::N,шосе,रास्ता
761,Dorf::N,село,गाँव
762,Dorf::N,село,ग्राम
763,Stadt::N,град,शहर
764,Brief::N,писмо,ख़त
765,Brief::N,писмо,पत्र
766,Brief::N,писмо,चिट्ठी
767,Buch::N,книга,किताब
768,Buch::N,книга,पुस्तक
769,Buchstabe::N,буква,अक्षर
770,Zeitung::N,вестник,अख़बार
771,Zeitung::N,вестник,समाचार-पत्र
772,Leben::N,живот,जीवन
773,Leben::N,живот,ज़िंदगी
774,Tod::N,смърт,मौत
775,Tod::N,смърт,मृत्यु
776,Grab::N,гроб,क़ब्र
777,Kirche::N,църква,चर्च
778,Kirche::N,църква,गिरजा
779,Sünde::N,грях,पाप
780,Sünde::N,грях,गुनाह
781,Gott::N,бог,देव
