,Concept_ID,,lbe
233,Gedanke::N,,пикри
234,Gedächtnis::N,,дакӏний личӏаву
235,Verstand::N,,аькьлу
236,Sinn::N,,мяъна
237,Grund::N,,багьана
238,Wahrheit::N,,тӏайламур
239,Wahrheit::N,,хӏакьмур
240,Gespräch::N,,ихтилат
241,Märchen::N,,магьа
242,Erzählung::N,,хавар
243,Nachricht::N,,хавар
244,Neuigkeit::N,,хавар
245,Name::N,,цӏа
246,Rätsel::N,,ссигьа
247,Rede::N,,гъалгъа
248,Sprache::N,,маз
249,Stimme::N,,чӏу
250,Stimme::N,,чӏукӏа
251,Wort::N,,махъ
252,Zeichen::N,,лишан
253,Lärm::N,,чӏу
254,Laut::N,,чӏу
255,Ton::N,,чӏу
256,Lied::N,,балай
257,Ruhe::N,,дигьалагру
258,Leute::N,,инсантал
259,Volk::N,,ил
260,Volk::N,,халкь
261,Arbeit::N,,заву
262,Gast::N,,хъамаличу
263,Geschenk::N,,бухчакарши
264,Geschenk::N,,лажинккакку
265,Spiel::N,,тӏуркӏу
266,Gesellschaft::N,,жямат
267,Gesellschaft::N,,ккуран
268,Hilfe::N,,кумаг
269,Freund::N,,дус
270,Kamerad::N,,хӏаласу
271,Angelegenheit::N,,иш
272,Anzahl::N,,аьдад
273,Art::N,,жинс
274,Stück::N,,касак
275,Teil::N,,бутӏа
276,Hälfte::N,,дачӏи
277,Kreis::N,,кюрщан
278,Kreuz::N,,ххач
279,Linie::N,,щва
280,Strich::N,,щва
281,Abstand::N,,манзил
282,Entfernung::N,,манзил
283,Gegend::N,,кӏану
284,Ort::N,,кӏану
285,Seite::N,,чул
286,Seite::N,,чулухалу
287,Mitte::N,,дя
288,Gegenstand::N,,зат
289,Sache::N,,зат
290,Rand::N,,зума
291,Ecke::N,,мурцӏу
292,Spitze::N,,мицӏ
293,Ende::N,,зума
294,Loch::N,,ккутӏ
295,Winkel::N,,мурцӏу
296,Muster::N,,накьич
297,Länge::N,,лахъишиву
298,Höhe::N,,лахъшиву
299,Gewicht::N,,дуццин
300,Gewicht::N,,кӏушиву
301,Haufen::N,,бакӏу
302,Reihe::N,,кьюкьа
303,Boot::N,,луткка
304,Ruder::N,,весло
305,Ruder::N,,чӏатӏа
306,Schlitten::N,,чана
307,Schlitten::N,,санкка
308,Ski::N,,лижарду
309,Lagerfeuer::N,,къавтӏн
310,Last::N,,гьиву
311,Gang::N,,нанаву
312,Schritt::N,,ша
313,Norden::N,,ухссав
314,Norden::N,,ухссавнил чулухалу
315,Süden::N,,кьилва
316,Westen::N,,баргълагавал
317,Westen::N,,баргълагавал чул
318,Osten::N,,баргъбуккай чулухалу
319,Holz::N,,тӏама
320,Brett::N,,тахта
321,Platte::N,,гъуни
322,Stütze::N,,гьалакӏу
323,Stange::N,,къазихъ
324,Stock::N,,ттархь
325,Stab::N,,ччантӏакъу
326,Rohr::N,,бургъу
327,Haus::N,,къатта
328,Heim::N,,къатта
329,Ofen::N,,пач
330,Fußboden::N,,чӏанкъатта
331,Tisch::N,,усттул
332,Stuhl::N,,кӏану
333,Wiege::N,,оьрчӏал кӏану
334,Bett::N,,тах
335,Regal::N,,чӏаму
336,Kiste::N,,яшикӏ
337,Kiste::N,,къурши
338,Fenster::N,,чӏавахьулу
339,Tür::N,,нуз
340,Tür::N,,нузкьун
341,Tor::N,,къапу
342,Tor::N,,дарваза
343,Zaun::N,,дайгьузанну
344,Dach::N,,магъи
345,Dach::N,,цӏиялу
346,Leiter::N,,чуртту
347,Besen::N,,чӏатлу
348,Spaten::N,,бил
349,Schaufel::N,,чӏатӏа
350,Gabel::N,,гьиссилу
351,Löffel::N,,къуса
352,Messer::N,,чӏила
353,Nagel::N,,мяр
354,Netz::N,,къери
355,Haken::N,,къича
356,Griff::N,,куяму
357,Schloss::N,,кьункьула
358,Bild::N,,сурат
359,Puppe::N,,ссихьу
360,Beutel::N,,чантай
361,Bündel::N,,гьи
362,Bündel::N,,къар
363,Eimer::N,,бадра
364,Deckel::N,,къапаза
365,Geschirr::N,,пюрунчӏул
366,Geschirr::N,,тӏахӏникӏичӏу
367,Sack::N,,къап
368,Sack::N,,дарваг
369,Tasse::N,,пижан
370,Tasse::N,,пинжан
371,Tasse::N,,инкираччатӏи
372,Tasse::N,,цинцилттал бушкъап
373,Topf::N,,кӏункӏур
374,Kessel::N,,чаг
375,Kessel::N,,кӏункӏур
376,Essen::N,,дукия
377,Essen::N,,дукин
378,Nahrung::N,,дукра
379,Speise::N,,дукра
380,Fleisch::N,,дикӏ
381,Getreide::N,,къама
382,Brei::N,,ккурч
383,Brot::N,,ччатӏ
384,Scheibe::N,,парча
385,Fett::N,,аьгъушиву
386,Butter::N,,нагь
387,Butter::N,,лагаву
388,Salz::N,,цӏву
389,Suppe::N,,накь
390,Honig::N,,ницӏ
391,Milch::N,,накӏ
392,Tee::N,,чяй
393,Leder::N,,бурчу
394,Wolle::N,,ппал
395,Stoff::N,,янна
396,Nadel::N,,ххалаххи
397,Faden::N,,ххал
398,Knopf::N,,банд
399,Knoten::N,,къурхъ
400,Farbe::N,,сир
401,Kleidung::N,,янна
402,Kleidung::N,,лаххия
403,Hemd::N,,гьухъа
404,Kragen::N,,дарвач
405,Ärmel::N,,кахха
406,Hose::N,,хӏажак
407,Gürtel::N,,мухӏлу
408,Mütze::N,,кьяпа
409,Stiefel::N,,чакма
410,Ring::N,,кӏисса
411,Band::N,,линт
412,Kamm::N,,ттарал
413,Spiegel::N,,дагьани
414,Riemen::N,,эн
415,Schnur::N,,хьхьа
416,Decke::N,,виргъан
417,Kissen::N,,кӏаралу
418,Tuch::N,,карщи
419,Handtuch::N,,калихьу
420,Handtuch::N,,лажинлихьу
421,Kraft::N,,эллаж
422,Stärke::N,,гуж
423,Gesundheit::N,,цӏуллу-сагъшиву
424,Krankheit::N,,къашайшиву
425,Schmerz::N,,къюву
426,Wunde::N,,щаву
427,Fieber::N,,кӏиришиву
428,Arznei::N,,дару
429,Brücke::N,,ламу
430,Brunnen::N,,къуй
431,Weide::N,,бизантту
432,Pfad::N,,жегъир ххуллу
433,Weg::N,,ххуллу
434,Straße::N,,ххуллу
435,Dorf::N,,щар
436,Dorf::N,,шяравалу
437,Stadt::N,,шагьру
438,Brief::N,,чагъар
439,Buch::N,,лу
440,Buchstabe::N,,хӏарп
441,Zeitung::N,,кказит
442,Leben::N,,оьрму
443,Tod::N,,ажал
444,Tod::N,,бивкӏу
445,Tod::N,,ивчӏаву
446,Grab::N,,гьав
447,Kirche::N,,килиса
448,Sünde::N,,бунагъ
449,Gott::N,,зал
450,Arbeiter::N,,зузала
451,Chef::N,,ялувма
452,Meister::N,,усттар
453,Arzt::N,,хӏакин
454,Lehrer::N,,учитель
455,Geld::N,,арцу
456,Geschäft::N,,даву
457,Laden::N,,ттучан
458,Preis::N,,багъа
459,Ware::N,,хъус
460,Nutzen::N,,хайр
461,Nutzen::N,,мюнпат
462,Reichtum::N,,давлат
463,Reichtum::N,,аваданшиву
464,Welt::N,,дуниял
465,Land::N,,билаят
466,Staat::N,,паччахӏлугъ
467,Macht::N,,власть
468,Grenze::N,,дазу
469,Krieg::N,,дяъви
470,Feind::N,,душман
471,Gewalt::N,,къия
472,Kampf::N,,лачӏуи уккаву
473,Bogen[Waffe]::N,,ккуртта
474,Pfeil::N,,чӏатӏаракӏ
475,Gewehr::N,,ттупанг
476,Fehler::N,,гъалатӏ
477,Lüge::N,,щялмахъ
478,Schaden::N,,зарал
479,Unglück::N,,бала
480,Schuld::N,,тахсир
481,Alter::N,,оьрму
482,Schluss::N,,ахир
483,Zeit::N,,чӏун
484,Tag::N,,кьини
485,Morgen::N,,кӏюрх
486,Mittag::N,,ахттайн
487,Mittag::N,,дяахттайн
488,Mittag::N,,ахттайн чӏун
489,Abend::N,,маркӏачӏан
490,Nacht::N,,хьхьу
491,Woche::N,,нюжмар
492,Monat::N,,барз
493,Jahr::N,,шин
494,Frühling::N,,инт
495,Sommer::N,,гъи
496,Herbst::N,,ссут
497,Winter::N,,кӏи
498,Januar::N,,цалчинмур барз
499,Februar::N,,кӏилчинмур барз
500,März::N,,шамилчинмур барз
501,April::N,,апрель
502,April::N,,мукьилчинмур барз
503,Mai::N,,май
504,Mai::N,,ххюлчинмур барз
505,Juni::N,,июнь
506,Juni::N,,ряххилчинмур барз
507,Juli::N,,июль
508,Juli::N,,Арулчинмур барз
509,August::N,,мяйлчинмур барз
510,September::N,,урчӏилчинмур барз
511,Oktober::N,,ацӏилчинмур барз
512,November::N,,ацӏния цалчинмур барз
513,Dezember::N,,ацӏния кӏилчинмур барз
514,Montag::N,,итин
515,Montag::N,,итин кьини
516,Dienstag::N,,тталат
517,Dienstag::N,,тталат кьини
518,Mittwoch::N,,арвахӏ
519,Donnerstag::N,,хамис
520,Freitag::N,,нюжмар
521,Freitag::N,,нюжмар кьини
522,Samstag::N,,ххуллун
523,Samstag::N,,ххуллун кьини
524,Sonntag::N,,алхӏат
525,Sonntag::N,,алхӏат кьини
526,groß::A,,бугъарасса
527,klein::A,,чӏивисса
528,lang::A,,лахъисса
529,kurz::A,,кутӏасса
530,breit::A,,уттасса
531,schmal::A,,уттакӏюласса
532,dicht::A,,ццунсса
533,dick[Gegenstand]::A,,ганзсса
534,dünn::A,,кӏюласса
535,fest::A,,цӏакьсса
536,fest::A,,кьянкьасса
537,flach::A,,баягъисса
538,flach::A,,цӏубакъасса
539,flach::A,,куртӏ дакъасса
540,glatt::A,,дюрчӏусса
541,hart::A,,кьянкьасса
542,weich::A,,кӏукӏлусса
543,rund::A,,ккурккисса
544,spitz::A,,ярксса
545,spitz::A,,дайлсса
546,spitz::A,,мицӏ бусса
547,scharf::A,,ярксса
548,scharf::A,,дайлсса
549,scharf::A,,мицӏ бусса
550,stumpf::A,,къуркъасса
551,schwer::A,,кӏусса
552,schön::A,,аьнтӏикӏасса
553,heiß::A,,кӏирисса
554,warm::A,,гъелисса
555,kalt::A,,дяркъусса
556,kühl::A,,дюхлулсса
557,frisch::A,,цӏусса
558,feucht::A,,атилсса
559,feucht::A,,хъавтусса
560,nass::A,,атилсса
561,nass::A,,хъавтусса
562,trocken::A,,кьавкьсса
563,trocken::A,,кьакьан бувсса
564,voll::A,,бувцӏусса
565,leer::A,,бачӏвасса
566,offen::A,,тӏивтӏусса
567,geschlossen::A,,лавкьусса
568,sauber::A,,марцӏсса
569,schmutzig::A,,чапалсса
570,roh::A,,шакъавхьсса
571,reif::A,,дирсса
572,lecker::A,,нахӏусса
573,lecker::A,,тӏааьнсса
574,süß::A,,нацӏусса
575,bitter::A,,кьурчӏисса
576,sauer::A,,туршсса
577,hell::A,,чаннасса
578,dunkel::A,,цӏансса
579,schwarz::A,,лухӏисса
580,weiß::A,,кӏяласса
581,rot::A,,ятӏулсса
582,gelb::A,,хъахъисса
583,blau::A,,някӏсса
584,grün::A,,щюлисса
585,grau::A,,оьрусса
586,bunt::A,,оьрчӏикӏурисса
587,billig::A,,кьювкьусса
588,teuer::A,,ххирасса
589,wertvoll::A,,багьасса
590,blind::A,,мурчӏисса
591,taub::A,,къюкӏсса
592,kräftig::A,,гужсса
593,stark::A,,кьянкьасса
594,schwach::A,,заэвсса
595,fett::A,,бучсса
596,schlank::A,,бювхъусса
597,hübsch::A,,янусса
598,böse::A,,оьсса
599,dumm::A,,ахӏмакьсса
600,faul::A,,танмалсса
601,faul::A,,курчӏилсса
602,fleißig::A,,хӏарачат бусса
603,geizig::A,,янттарцӏансса
604,klug::A,,аькьлу бусса
605,geschickt::A,,паргалсса
606,lieb::A,,аьзизсса
607,lustig::A,,тяхъасса
608,sanft::A,,иминсса
609,hungrig::A,,ккашилсса
610,krank::A,,къашавайсса
611,nackt::A,,кӏачӏасса
612,traurig::A,,пашмансса
613,lebendig::A,,уттавасса
614,gut::A,,ххуйсса
615,schlecht::A,,оьккисса
616,richtig::A,,саргъунсса
617,schlimm::A,,оьккисса
618,wahr::A,,хӏакьсса
619,alt::A,,кугьнасса
620,neu::A,,цӏусса
621,ehemalig::A,,хъхъичӏвасса
622,alt[Lebewesen]::A,,агьилсса
623,jung::A,,чӏавасса
624,jung::A,,жагьилсса
625,arm::A,,мискинсса
626,reich::A,,авадансса
627,bekannt::A,,дусъсса
628,berühmt::A,,машгьурсса
629,fremd::A,,чил
630,verschieden::A,,личӏи-личӏисса
631,nah::A,,гъансса
632,fern::A,,архсса
633,linker::A,,кияхсса
634,linker::A,,кюччахсса
635,rechter::A,,урчӏахсса
636,anderer::A,,цамур
637,erster::A,,цалчинмур
638,erster::A,,цалчиннсса
639,zweiter::A,,кӏилчиимур
640,dritter::A,,шамулчинмур
641,letzter::A,,махъва-махъмур
642,allein::ADV,,ялгъузну
643,zusammen::ADV,,цачӏу
644,zusammen::ADV,,архӏал
645,lange::ADV,,батӏи къабуклай
646,lange::ADV,,хъунмасса хӏаллай
647,plötzlich::ADV,,цакуну
648,sofort::ADV,,мугьлат бакъа
649,später::ADV,,махъ
650,jetzt::ADV,,утти
651,jetzt::ADV,,цӏана
652,heute::ADV,,хӏакьину
653,morgen::ADV,,гьуит
654,morgen::ADV,,гьунттий
655,dann::ADV,,яла
656,gestern::ADV,,лахьхьу
657,damals::ADV,,та чӏумал
658,danach::ADV,,яла
659,vorher::ADV,,хьхьнчӏ
660,vorher::ADV,,хьхьичӏва
661,zuerst::ADV,,бакӏрай
662,zuerst::ADV,,цӏу бутӏуй
663,einmal::ADV,,цал
664,manchmal::ADV,,ваксса-таксса
665,oft::ADV,,чӏявуну
666,immer::ADV,,мудан
667,immer::ADV,,даиман
668,niemals::ADV,,тачӏав
669,hier::ADV,,шикку
670,hierhin::ADV,,шиккун
671,von hier::ADV,,шичча
672,dort::ADV,,гикку
673,dorthin::ADV,,тиккун
674,geradeaus::ADV,,тӏайланм
675,vorwärts::ADV,,хьхьичӏунмай
676,rückwärts::ADV,,махъа-хьхьичӏунмай
677,zurück::ADV,,махъунмай
678,unten::ADV,,лув
679,hinab::ADV,,бакӏ-ялавай
680,hinab::ADV,,бакӏъялавай
681,oben::ADV,,ялув
682,hinauf::ADV,,лавай
683,überall::ADV,,гьариий
684,überall::ADV,,хьу-хьуний
685,überall::ADV,,гьарца кӏанай
686,nicht::ADV,,къа-
687,ein wenig::ADV,,чанни
688,ein wenig::ADV,,ца чансса
689,kaum::ADV,,дахьа
690,sehr::ADV,,оьну
691,sehr::ADV,,гужну
692,sehr::ADV,,хъинну
693,so::ADV,,укукн
694,noch::ADV,,гьала
695,noch::ADV,,уттигу
696,noch::ADV,,цакьинва
697,noch::ADV,,ттигу-шилагу
698,nur::ADV,,анжагь
699,wieder::ADV,,цӏуницӏа
700,vergebens::ADV,,аьдада
701,vergebens::ADV,,нахӏакь
702,vor::PRP,,хьхьичӏ
703,hinter::PRP,,махъ
704,unter::PRP,,лув
705,durch::PRP,,-х
706,neben::PRP,,чӏарав
707,zwischen::PRP,,дянив
708,wegen::PRP,,цӏаний
709,dies::PRN,,ва
710,das::PRN,,та
711,das::PRN,,кӏа
712,das::PRN,,га
713,alles::PRN,,щала
714,ich::PRN,,на
715,du::PRN,,ина
716,er::PRN,,му
717,wir::PRN,,жу
718,ihr::PRN,,зу
719,was::FPRN,,ци
720,wer::FPRN,,цу
721,wo::FADV,,чув
722,wohin::FADV,,чун
723,wie::FADV,,цукун
724,warum::FADV,,цан
725,wieviel::FNUM,,циксса
726,eins::NUM,,ца
727,zwei::NUM,,кӏива
728,drei::NUM,,шамма
729,vier::NUM,,мукьа
730,vier::NUM,,мукьва
731,fünf::NUM,,ххюва
732,sechs::NUM,,ряхва
733,sieben::NUM,,арула
734,acht::NUM,,мяйва
735,neun::NUM,,урчӏва
736,zehn::NUM,,ацӏва
737,elf::NUM,,ацӏния цава
738,zwölf::NUM,,ацӏиия кӏива
739,zwanzig::NUM,,кьува
740,dreißig::NUM,,зувира
741,vierzig::NUM,,мукьцӏала
742,fünfzig::NUM,,ххюцӏала
743,sechzig::NUM,,ряхцӏала
744,achtzig::NUM,,мяйцӏала
745,neunzig::NUM,,урчӏцӏала
746,hundert::NUM,,ттурш
747,hundert::NUM,,ттуршва
748,tausend::NUM,,азарва
749,und::CNJ,,-гу
750,oder::CNJ,,я
751,oder::CNJ,,ягу
752,stehen::V,,ацӏан
753,sitzen::V,,щяивкӏун икӏан
754,liegen::V,,утту нвхьуну икӏан
755,hängen::V,,зурчӏай тӏун
756,werden::V,,хьун
757,passieren::V,,хьун
758,beginnen::V,,дайдишин
759,beginnen::V,,дайдирхьуну дикӏан
760,enden::V,,къуртал дан
761,wechseln::V,,даххана хьун
762,wechseln::V,,даххана дуллан
763,aufgehen[Sonne]::V,,буклай бур
764,untergehen[Sonne]::V,,лаглай бур
765,scheinen[Sonne]::V,,битан
766,scheinen[Sonne]::V,,чани буллан
767,donnern::V,,тӏий бур
768,wehen::V,,бишлай бур
769,strömen::V,,экьинан
770,fließen::V,,экьинан
771,sich drehen::V,,гьанан
772,schwanken::V,,хъюлчу тӏун
773,schwanken::V,,хӏуркку тӏун
774,schwingen::V,,хъюлчай тӏун
775,schwingen::V,,хъюлчу тӏун
776,fallen::V,,багьлан
777,brennen::V,,ччучлан
778,rauchen::V,,пуркӏу тӏун
779,regnen::V,,лачӏун
780,regnen::V,,лачIлай дур
781,gefrieren::V,,микӏ лачӏун
782,tauen::V,,баслан
783,schmelzen::V,,баслан
784,trocknen::V,,кьакьан
785,sieden::V,,щаран
786,faulen::V,,аьллан
787,verfaulen::V,,аьллан
788,verfaulen::V,,аьян
789,reißen::V,,ххя дукан
790,versinken::V,,оькьлан
791,versinken::V,,оькьан
792,vergehen::V,,лялиян
793,erscheinen::V,,буккан
794,erscheinen::V,,загьир хьун
795,verschwinden::V,,бат хьун
796,verschwinden::V,,акъа хьун
797,sinken::V,,чахь учин
798,abnehmen::V,,чан хьун
799,abnehmen::V,,ссуссукьу хьун
800,zunehmen::V,,гьарза хьун
801,steigen::V,,гьаз хьун
802,wachsen::V,,ххяххан
803,glänzen::V,,цӏай буккан
804,funkeln::V,,цӏай-цӏай тӏун
805,lärmen::V,,чӏу буллан
806,lärmen::V,,аьлагъужа буллан
807,läuten::V,,занг ришлан
808,läuten::V,,занг дуллан
809,klingeln::V,,занг ришлан
810,klingeln::V,,занг дуллан
811,brausen::V,,никъащилан
812,rauschen::V,,щурщур тӏун
813,klingen::V,,чӏу буклан
814,bellen::V,,хӏап тӏун
815,blasen::V,,уф тӏун
816,pfeifen::V,,щютӏа тӏун
817,schreien::V,,чӏу бан
818,stöhnen::V,,угь-къак тӏун
819,zittern::V,,зурзу чин
820,zittern::V,,зурзу тӏун
821,leben::V,,ялапар хъанан
822,geboren werden::V,,ан
823,atmen::V,,ссихӏ ласлан
824,atmen::V,,ссихӏ бигьлан
825,trinken::V,,хӏачӏан
826,trinken::V,,хӏачӏлан
827,essen::V,,канан
828,schlucken::V,,кьюлтӏа тӏун
829,müde werden::V,,аьхчӏин
830,einschlafen::V,,шанан икӏан
831,schlafen::V,,шанан
832,aufwachen::V,,чантӏ учин
833,aufstehen::V,,бизан
834,sich erholen::V,,бигьалаган
835,krank werden::V,,къашай хьун
836,krank sein::V,,къашай хъанан
837,krank sein::V,,къашавай икӏан
838,schmerzen::V,,цӏун
839,husten::V,,хъугьу чин
840,husten::V,,хъугьу тӏун
841,genesen::V,,хъин хьун
842,genesen::V,,сагъ лаган
843,sterben::V,,ивчӏан
844,umkommen::V,,лиллан
845,umkommen::V,,литӏлан
846,umkommen::V,,ажал биян
847,umkommen::V,,личӏи хьун
848,umkommen::V,,иакьлу хьун
849,umkommen::V,,ахир жан хъанан
850,umkommen::V,,рухӏирачӏа икӏан
851,sich bewegen::V,,сукку хьун
852,sich rühren::V,,сукку хьун
853,sich erheben::V,,бизан
854,sich setzen::V,,щяикӏан
855,sich setzen::V,,щябикӏан
856,hinfallen::V,,багьан
857,laufen::V,,занан
858,schreiten::V,,ша ласлан
859,spazierengehen::V,,сайр буллан
860,eilen::V,,анавар буккан
861,sich beeilen::V,,анавар буккан
862,sausen::V,,никъа щилан
863,sausen::V,,никъа щун
864,rennen::V,,лечлан
865,springen::V,,тӏанкӏ дан
866,klettern::V,,лахълан
867,schaukeln::V,,гьайжак бигьлан
868,kriechen::V,,ххярк тӏун
869,schwimmen::V,,гьузун
870,tauchen::V,,лултту уккан
871,rudern::V,,бяхлан
872,rudern::V,,батӏлан
873,rudern::V,,ххялаххи дуклан
874,fahren::V,,гьан
875,fliegen::V,,лехлан
876,gehen::V,,нан
