,Concept_ID,ja,kk
825,ein wenig::ADV,少し,азғантай
826,ein wenig::ADV,ちょっと,азырақ
827,ein wenig::ADV,ちょっと,аздаған
828,ein wenig::ADV,ちょっと,азғантай
829,kaum::ADV,ほとんど～ない,зорға
830,sehr::ADV,とても,орасан
831,so::ADV,こう,бұлай
832,so::ADV,こう,былайша
833,noch::ADV,まだ,әлі
834,nur::ADV,～だけ,ғана
835,schon::ADV,もう,түге
836,wieder::ADV,再び,жаңа
837,wieder::ADV,再び,қайта
838,wieder::ADV,再び,жаңадан
839,vergebens::ADV,無駄に,бекер
840,vor::PRP,前に,алды
841,hinter::PRP,後ろに,артынан
842,unter::PRP,下に,түп
843,unter::PRP,下に,маңында
844,durch::PRP,通して,арқылы
845,neben::PRP,横に,іргеде
846,neben::PRP,横に,жанында
847,zwischen::PRP,間に,арада
848,wegen::PRP,為に,үшін
849,wegen::PRP,せいで,үшін
850,dies::PRN,これ,бұ
851,dies::PRN,これ,осы
852,das::PRN,それ,сол
853,alles::PRN,全部,дүйім
854,alles::PRN,全部,күллі
855,ich::PRN,私,мен
856,du::PRN,あなた,сен
857,er::PRN,彼,ол
858,wir::PRN,私達,біз
859,ihr::PRN,あなた達,сіз
860,sie::PRN,彼ら,олар
861,was::FPRN,何,не
862,wer::FPRN,誰,кім
863,wer::FPRN,どなた,кім
864,wo::FADV,どこ,кәні
865,wo::FADV,どこ,қайда
866,wo::FADV,どこに,кәні
867,wo::FADV,どこに,қайда
868,wohin::FADV,どこへ,қайда
869,wie::FADV,どう,калай
870,warum::FADV,何故,неғып
871,warum::FADV,どうして,неғып
872,wieviel::FNUM,どのくらい,неше
873,wieviel::FNUM,どのくらい,қанша
874,eins::NUM,一,бір
875,zwei::NUM,二,екі
876,zwei::NUM,二つ,екі
877,drei::NUM,三,үш
878,drei::NUM,三つ,үш
879,vier::NUM,四,төрт
880,vier::NUM,四つ,төрт
881,fünf::NUM,五,бес
882,fünf::NUM,五つ,бес
883,sechs::NUM,六,алты
884,sechs::NUM,六つ,алты
885,sieben::NUM,七,жеті
886,sieben::NUM,七つ,жеті
887,acht::NUM,八,сегіз
888,acht::NUM,八つ,сегіз
889,neun::NUM,九,тоғыз
890,neun::NUM,九つ,тоғыз
891,zehn::NUM,十,он
892,elf::NUM,十一,он бір
893,zwölf::NUM,十二,он екі
894,zwanzig::NUM,二十,жиырма
895,dreißig::NUM,三十,отыз
896,vierzig::NUM,四十,қырық
897,fünfzig::NUM,五十,елу
898,sechzig::NUM,六十,алпыс
899,siebzig::NUM,七十,жетпіс
900,achtzig::NUM,八十,сексен
901,neunzig::NUM,九十,тоқсан
902,hundert::NUM,百,жүз
903,tausend::NUM,千,мың
904,und::CNJ,-と,та
905,und::CNJ,そして,та
906,oder::CNJ,或いは,әлде
907,oder::CNJ,或いは,немесе
908,stehen::V,立っている,тұру
909,sitzen::V,座っている,отыру
910,liegen::V,横になっている,жату
911,hängen::V,掛かっている,ілу
912,werden::V,なる,болу
913,werden::V,なる,түрегелу
914,passieren::V,起こる,болу
915,beginnen::V,始まる,басталу
916,enden::V,終わる,ада болу
917,wechseln::V,変わる,құбылу
918,wechseln::V,変わる,өзгеру
919,aufgehen[Sonne]::V,出る,шығу
920,untergehen[Sonne]::V,沈む,батыру
921,scheinen[Sonne]::V,輝く,жылтырау
922,donnern::V,雷が鳴る,күркіреу
923,wehen::V,吹く,огып тур
924,strömen::V,流れる,сорғалау
925,fließen::V,流れる,ағу
926,sich drehen::V,回転する,айналу
927,schwanken::V,揺れる,толықсу
928,schwingen::V,振動する,тербелу
929,fallen::V,落ちる,құлау
930,fallen::V,落ちる,жығылу
931,fallen::V,落ちる,төмендеу
932,brennen::V,燃える,жану
933,rauchen::V,煙を出す,түтету
934,regnen::V,雨が降る,жауу
935,gefrieren::V,凍る,мұздай қату
936,gefrieren::V,凍る,мұз боп қату
937,tauen::V,溶ける,жібу
938,schmelzen::V,溶ける,еру
939,trocknen::V,乾く,курау
940,sieden::V,沸く,қайнау
941,faulen::V,腐る,иістену
942,verfaulen::V,朽ちる,шіру
943,reißen::V,切れる,жыртылу
944,versinken::V,沈む,малтығу
945,vergehen::V,経つ,өту
946,erscheinen::V,現れる,көріну
947,erscheinen::V,現れる,көрініп қалу
948,verschwinden::V,消える,ғайып_болу
949,sinken::V,下がる,ылдилау
950,sinken::V,下がる,төмендеу
951,abnehmen::V,減る,кемітілу
952,zunehmen::V,増える,көбею
953,steigen::V,上がる,қобу
954,steigen::V,上がる,көтерілу
955,steigen::V,上がる,жоғарылау
956,wachsen::V,伸びる,өсу
957,glänzen::V,輝く,жалтырау
958,funkeln::V,ぴかぴか光る,жарқырау
959,funkeln::V,ぴかぴか光る,нұрлану
960,funkeln::V,ぴかぴか光る,жылтылдау
961,lärmen::V,騒ぐ,шулау
962,lärmen::V,騒ぐ,шуылдау
963,läuten::V,鳴る,қоңыраулату
964,klingeln::V,鳴る,дыңғырлау
965,klirren::V,がらんがらんと鳴る,дыңылдату
966,brausen::V,逆巻く,тасу
967,rauschen::V,戦ぐ,сусылдау
968,rauschen::V,戦ぐ,сыбдырлау
969,klingen::V,鳴る,дыбыс шығару
970,bellen::V,吠える,үру
971,heulen::V,きゃんきゃん鳴く,ұлу
972,blasen::V,吹く,үру
973,pfeifen::V,口笛を吹く,ысқыру
974,schreien::V,叫ぶ,шыңғыру
975,schreien::V,叫ぶ,айғайлау
976,schreien::V,叫ぶ,байбайлау
977,schreien::V,叫ぶ,бажалақтау
978,stöhnen::V,うめく,ыңырсу
979,stöhnen::V,うめく,ыңкылдау
980,zittern::V,震える,қалш
981,zittern::V,震える,қалшылдату
982,leben::V,生きている,жасау
983,leben::V,生きている,күнелту
984,leben::V,生きている,күн көру
985,leben::V,生きている,тіршілік ету
986,geboren werden::V,生まれる,туу
987,atmen::V,呼吸する,дем алу
988,atmen::V,呼吸する,ауа жұту
989,trinken::V,飲む,ішу
990,trinken::V,飲む,ұрттау
991,essen::V,食べる,жеу
992,essen::V,食べる,тамақтану
993,schlucken::V,飲み込む,жұту
994,müde werden::V,眠くなる,болдыру
995,einschlafen::V,寝付く,үйыктап калу
996,schlafen::V,眠る,ұйықтау
997,aufwachen::V,目が覚める,ояну
998,aufstehen::V,起きる,ояну
999,sich erholen::V,休養する,тынығу
1000,krank werden::V,病気になる,кеселдену
1001,krank werden::V,病気になる,сырқаттану
1002,krank werden::V,病気になる,ауырып қалу
1003,krank werden::V,病気になる,ауыра бастау
1004,krank werden::V,病気になる,кеселге ұшырау
1005,krank werden::V,病気になる,сырқаттанып қалу
1006,krank sein::V,病気である,ауыру
1007,krank sein::V,病気である,сырқаттану
1008,schmerzen::V,痛む,ауырады
1009,husten::V,咳をする,жөтелу
1010,genesen::V,元気になる,айығу
1011,sterben::V,死ぬ,өлу
1012,sterben::V,死ぬ,қайтыс
1013,sterben::V,死ぬ,жантапсыру
1014,sterben::V,亡くなる,өлу
1015,sterben::V,亡くなる,қайтыс
1016,sterben::V,亡くなる,жантапсыру
1017,umkommen::V,死亡する,өлу
1018,umkommen::V,死亡する,қаза табу
1019,sich bewegen::V,移動する,жылжу
1020,sich rühren::V,動く,қыбырлау
1021,sich erheben::V,立ち上がる,тұру
1022,sich setzen::V,座る,отыру
1023,hinfallen::V,転ぶ,жығылу
1024,laufen::V,歩く,жояу жүру
1025,schreiten::V,跨ぐ,кадамдау
1026,spazierengehen::V,散歩する,қыдыру
1027,eilen::V,急ぐ,асығу
1028,eilen::V,急ぐ,жеделдену
1029,eilen::V,急ぐ,жедепдеу
1030,sich beeilen::V,焦る,асығу
1031,sich beeilen::V,焦る,жеделдену
1032,sausen::V,疾駆する,заулау
1033,rennen::V,走る,жүгіру
1034,springen::V,跳ぶ,секіру
1035,klettern::V,よじ登る,өрмелеп шығу
1036,schaukeln::V,ぶらんこに乗る,тербелу
1037,kriechen::V,這う,еңбектеу
1038,schwimmen::V,泳ぐ,жүзу
1039,schwimmen::V,泳ぐ,малту
1040,schwimmen::V,泳ぐ,қалықтау
1041,tauchen::V,潜る,сүңгу
1042,rudern::V,漕ぐ,есу
1043,fahren::V,行く,бару
1044,fahren::V,乗車する,бару
1045,fliegen::V,飛ぶ,ұшу
1046,gehen::V,行く,бару
1047,weggehen::V,立ち去る,кету
1048,abfahren::V,出発する,жөнелу
1049,anhalten::V,止まる,тоқтау
1050,hineingehen::V,入る,кіру
1051,eintreten::V,中に入る,ену
1052,kommen::V,来る,жету
1053,ankommen::V,着く,келу
1054,ankommen::V,到着する,келу
1055,zurückkommen::V,帰る,қайту
1056,bleiben::V,留まる,қалу
1057,warten::V,待つ,тосу
1058,erwarten::V,期待する,күту
1059,suchen::V,探る,іздеу
1060,finden::V,見つける,табу
1061,versuchen::V,試す,талпыну
1062,vorbereiten::V,準備する,әзірлеу
1063,lieben::V,愛する,сүю
1064,mögen::V,好きである,жарату
1065,mögen::V,好きである,жақсы_көру
1066,lachen::V,笑う,күлу
1067,lachen::V,笑う,күлісу
1068,rühren::V,感情を動かす,көңілін бұзу
1069,weinen::V,泣く,жылау
1070,schimpfen::V,叱る,ақырып-бақыру
1071,sich ärgern::V,怒る,ашулану
1072,sich ärgern::V,腹を立てる,ашулану
1073,sich fürchten::V,怖がる,сескену
1074,fürchten::V,恐れる,қауіптену
1075,fürchten::V,恐れる,сақсыну
1076,fliehen::V,逃げる,қашу
1077,fliehen::V,逃げる,қашып кету
1078,flüchten::V,逃亡する,қашу
1079,flüchten::V,逃亡する,қашып кету
1080,sehen::V,見る,көру
1081,anschauen::V,眺める,назар салу
1082,ansehen::V,見る,тамашалау
1083,hören::V,聞く,есту
1084,zuhören::V,聴く,тыңдау
1085,zuhören::V,聴く,құлақ қою
1086,probieren::V,食べてみる,тату
1087,probieren::V,食べてみる,дәм тату
1088,riechen::V,気取る,иіскеу
1089,fühlen::V,感じる,сезу
1090,fühlen::V,感じる,сезіну
1091,scheinen::V,ように見える,болып көріну
1092,zu sehen sein::V,見える,көріну
1093,vernehmen::V,承る,есту
1094,vernehmen::V,承る,есітіп қалу
1095,frieren::V,寒気がする,тоңу
1096,frieren::V,寒気がする,жаурау
1097,tun::V,する,ету
1098,tun::V,する,істеу
1099,können::V,出来る,білу
1100,wollen::V,-たい,қалау
1101,anfangen::V,始める,бастау
1102,beenden::V,終える,бітіру
1103,beenden::V,終える,адақтау
1104,beenden::V,終える,тамамдау
1105,beenden::V,終える,аяқтап шығу
1106,aufhören::V,止める,доғару
1107,gelingen::V,成功する,жолы түсу
1108,geraten::V,当たる,калу
1109,öffnen::V,開く,ашу
1110,öffnen::V,開く,ашып қою
1111,öffnen::V,開ける,ашу
1112,öffnen::V,開ける,ашып қою
1113,schließen::V,閉める,жабу
1114,stellen::V,置く,қою
1115,stellen::V,置く,қойдыру
1116,stellen::V,据える,қою
1117,stellen::V,据える,қойдыру
1118,setzen::V,座らせる,отырғызу
1119,legen::V,置く,салу
1120,legen::V,置く,калау
1121,berühren::V,触る,тию
1122,berühren::V,触れる,тию
1123,verbinden::V,結びつける,байлап алу
1124,verbinden::V,結びつける,сабақтастыру
1125,bedecken::V,覆う,бүркеу
1126,aufhängen::V,掛ける,ілу
1127,aufhängen::V,掛ける,асып қою
1128,anzünden::V,燃やす,тұтату
1129,anzünden::V,火をつける,тұтату
1130,aufheben::V,拾う,көтеру
1131,zurücklassen::V,残す,қалдыру
1132,verlieren::V,無くす,жоғалту
1133,fallen lassen::V,落とす,құлатып алу
1134,fallen lassen::V,落とす,қолдан түсіріп алу
1135,machen::V,作る,ету
1136,machen::V,作る,жасау
1137,machen::V,作る,жасап шығару
1138,herstellen::V,製造する,жасап шығару
1139,bauen::V,建設する,тұрғызу
1140,reparieren::V,直す,оңдау
1141,reparieren::V,修理する,оңдау
1142,verbessern::V,改良する,дұрыстау
1143,ändern::V,変える,өзгерту
1144,graben::V,掘る,үңгу
1145,beugen::V,折る,буғу
1146,biegen::V,曲げる,ию
1147,biegen::V,曲げる,майыстыру
1148,drehen::V,回す,айналдыру
1149,wenden::V,裏返す,екінші жағын айналдыру
1150,umdrehen::V,裏返す,бұру
1151,heben::V,挙げる,көтеру
1152,hochheben::V,持ち上げる,жоғарылату
1153,hochheben::V,持ち上げる,көтеру
1154,ergreifen::V,取り上げる,бас_салу
1155,ergreifen::V,取り上げる,шап_беріп_ұстап_алу
1156,ergreifen::V,取り上げる,шап_беру
1157,ergreifen::V,取り上げる,шап_ете_түсу
1158,halten::V,持つ,тұту
1159,halten::V,持つ,ұстау
1160,drücken::V,押す,басу
1161,schieben::V,ずらす,итеру
1162,kratzen::V,引っ掻く,қыру
1163,lecken::V,なめる,жалау
1164,beißen::V,噛む,қабу
1165,beißen::V,噛む,тістеу
1166,beißen::V,噛む,қауып алу
1167,abreißen::V,剝ぎ取る,үзу
1168,abschneiden::V,切り取る,қырқу
1169,binden::V,縛る,байланыстыру
1170,binden::V,縛る,байлап_алу
1171,binden::V,縛る,байластыру
1172,binden::V,縛る,байлау
1173,binden::V,縛る,буу
1174,binden::V,縛る,матау
1175,binden::V,縛る,сабақтастыру
1176,binden::V,縛る,ұштастыру
1177,stecken::V,差し込む,сұғу
1178,brechen::V,破る,сындыру
1179,klopfen::V,とんとん叩く,қағу
1180,hauen::V,叩く,соғу
1181,kleben::V,貼る,желімдеу
1182,kleben::V,くっ付ける,желімдеу
1183,reiben::V,擦る,үйкеу
1184,streichen::V,塗る,сүйкеу
1185,schleifen::V,研ぐ,егеу
1186,schleifen::V,研ぐ,қайрау
1187,schleifen::V,研ぐ,егеулеу
1188,schneiden::V,切る,кесу
1189,rütteln::V,揺さぶる,қозғау
1190,rütteln::V,揺さぶる,жұлмалау
1191,schütteln::V,振る,дірілдету
1192,schütteln::V,振る,селкілдету
1193,schütteln::V,揺さぶる,дірілдету
1194,schütteln::V,揺さぶる,селкілдету
1195,schwenken::V,振る,бұлғау
1196,schwenken::V,振る,сермеу
1197,schütten::V,注ぐ,құю
1198,füllen::V,いっぱいにする,толтыру
1199,einwickeln::V,包む,орау
1200,tragen::V,運ぶ,алып жүру
1201,schleppen::V,引きずる,тарту
1202,ziehen::V,引く,тарту
1203,aufbewahren::V,預かる,сақтау
1204,werfen::V,投げる,лақтыру
1205,fangen::V,受ける,қармау
1206,fangen::V,受ける,қағып алу
1207,packen::V,掴む,шап беру
1208,packen::V,掴む,шап ете түсу
1209,packen::V,掴む,шап беріп ұстап алу
1210,verstecken::V,隠す,тығу
1211,verstecken::V,隠す,жасыру
1212,teilen::V,分ける,бөлу
1213,schicken::V,送る,жіберу
1214,bringen::V,持って行く,әкелу
1215,bringen::V,持って行く,алып келу
1216,hinzufügen::V,加える,қосу
1217,hinzufügen::V,加える,үстеу
1218,bekommen::V,得る,алу
1219,erhalten::V,受ける,алмақ
1220,nehmen::V,取る,алу
1221,nehmen::V,取る,алмақ
1222,wählen::V,選ぶ,таңдау
1223,auswählen::V,選ぶ,екшеу
1224,auswählen::V,選ぶ,саралау
1225,auswählen::V,選ぶ,сұрыптау
1226,auswählen::V,選ぶ,сайлап алу
1227,bewahren::V,保存する,сақтау
1228,behindern::V,妨害する,оралғы болу
1229,verderben::V,台無しにする,бүлдіру
1230,beschädigen::V,損傷する,бұзу
1231,zerbrechen::V,割る,уату
1232,zerreißen::V,引き裂く,жырту
1233,zerstören::V,破壊する,қирату
1234,zerstören::V,破壊する,талқандау
1235,verbrennen::V,焼く,өртеу
1236,verbrennen::V,焼く,жандыру
1237,verbrennen::V,焼く,өртеп жіберу
1238,verbrennen::V,焼く,жандырып жіберу
1239,geben::V,上げる,беру
1240,reichen::V,渡す,беру
1241,schenken::V,贈る,тарту
1242,versprechen::V,約束する,уәде беру
1243,wünschen::V,望む,тілеу
1244,loben::V,褒める,мақтау
1245,loben::V,褒める,дәріптеу
1246,küssen::V,キスする,сүю
1247,wiegen::V,揺する,тербеу
1248,zudecken::V,覆う,бүркеу
1249,wecken::V,起こす,ояту
1250,zeigen::V,見せる,көрсету
1251,führen::V,案内する,ерту
1252,führen::V,案内する,жетектеу
1253,lehren::V,教える,оқыту
1254,unterrichten::V,通知する,оқыту
1255,aufziehen::V,育てる,бағу
1256,leiten::V,導く,басқару
1257,leiten::V,導く,жетекшілік ету
1258,antreiben::V,励ます,асықтыру
1259,lassen::V,～させる,-ткізу
1260,lassen::V,～させる,мәжбүр ету
1261,einladen::V,誘う,шақыру
1262,einladen::V,招待する,шақыру
1263,vereinigen::V,一つにする,біріктіру
1264,vereinigen::V,一つにする,біріктіріп қою
1265,besuchen::V,訪ねる,кіріп шығу
1266,besuchen::V,訪ねる,барып шығу
1267,treffen::V,出会う,кездесу
1268,sich versammeln::V,集まる,топталу
1269,spielen::V,遊ぶ,ойнау
1270,singen::V,歌う,сайрау
1271,tanzen::V,踊る,билеу
1272,sich trennen::V,別れる,айрылысу
1273,verlassen::V,別れる,тастау
1274,retten::V,救う,құтқару
1275,retten::V,助ける,құтқару
1276,bewachen::V,見張る,күзету
1277,bewachen::V,軽微する,күзету
1278,schützen::V,保護する,жақтау
1279,schützen::V,保護する,жақтасу
1280,verteidigen::V,守る,қорғау
1281,sich schlagen::V,殴る,алысу
1282,schießen::V,撃つ,ату
1283,siegen::V,勝つ,жеңу
1284,ärgern::V,怒らせる,ашуландыру
1285,schlagen::V,殴る,ұру
1286,treten::V,蹴る,тебу
1287,stechen::V,突く,шаншу
1288,stoßen::V,突く,түрту
1289,stehlen::V,盗る,ұрлау
1290,stören::V,構う,кесірлен
1291,belästigen::V,邪魔する,мазасын алу
1292,verbergen::V,隠す,сездірмеу
1293,täuschen::V,だます,жалған айту
1294,betrügen::V,だます,алдау
1295,betrügen::V,だます,алдап кету
1296,betrügen::V,だます,ақымақ қылу
1297,töten::V,殺す,құрту
1298,töten::V,殺す,өлтіру
1299,wohnen::V,住む,мекендеу
1300,wohnen::V,住む,өмір сүру
1301,arbeiten::V,働く,істеу
1302,arbeiten::V,働く,еңбектену
1303,sammeln::V,集める,жыю
1304,sammeln::V,収集する,жыю
1305,pflücken::V,摘む,жұлу
1306,jagen::V,狩りをする,аулау
1307,fischen::V,釣る,балык_аулау
1308,fassen::V,捕る,ұстау
1309,hüten::V,放牧する,жаю
1310,hüten::V,放牧する,бағу
1311,treiben::V,追う,айдау
1312,anbinden::V,繋ぐ,байлау
1313,füttern::V,餌をやる,ас ішкізу
1314,füttern::V,餌をやる,азықтандыру
1315,füttern::V,餌をやる,қоректендіру
1316,melken::V,搾乳する,сауу
1317,hacken::V,刻む,турау
1318,gießen::V,水をやる,суару
1319,reifen::V,熟す,жетілу
1320,zubereiten::V,調理する,даяр ету
1321,kochen::V,煮る,асу
1322,backen::V,焼く,пісіру
1323,braten::V,焼く,қуыру
1324,braten::V,炒める,қуыру
1325,umrühren::V,混ぜる,былғалау
1326,umrühren::V,混ぜる,сапырылыстыру
1327,stricken::V,編む,торлау
1328,stricken::V,編む,тоқу
1329,nähen::V,縫う,тігу
1330,färben::V,染める,бояу
1331,färben::V,染める,сырлау
1332,reinigen::V,掃除する,аршу
1333,reinigen::V,掃除する,тазалау
1334,waschen::V,洗う,жуу
1335,waschen::V,洗濯する,жуу
1336,abwischen::V,拭く,сүрту
1337,spülen::V,洗う,шаю
1338,spülen::V,すすぐ,шаю
1339,fegen::V,掃除する,сыпыру
1340,kehren::V,掃く,сыпыру
1341,baden::V,入浴する,шомылу
1342,sich waschen::V,洗う,жуыну
1343,ausziehen::V,脱ぐ,шешу
1344,anziehen::V,着る,кигізу
1345,sich anziehen::V,着る,киіну
1346,kämmen::V,梳く,тарау
1347,schmücken::V,飾る,әсемдеу
1348,schmücken::V,飾る,мәнерлеу
1349,schmücken::V,飾る,көріктендіру
1350,sagen::V,言う,деу
1351,sagen::V,言う,айту
1352,sprechen::V,話す,деу
1353,sprechen::V,話す,айту
1354,reden::V,話す,сөйлеу
1355,reden::V,話す,сөйлесу
1356,reden::V,話す,тіл қатысу
1357,sich unterhalten::V,話をする,сұхбаттасу
1358,fragen::V,聞く,сұрау
1359,bitten::V,頼む,өтіну
1360,bitten::V,頼む,жалыну
1361,bitten::V,お願いする,өтіну
1362,bitten::V,お願いする,жалыну
1363,erzählen::V,物語る,айту
1364,mitteilen::V,伝える,білдіру
1365,nennen::V,名づける,атау
1366,rufen::V,呼ぶ,шақыру
1367,prahlen::V,自慢する,бөсу
1368,übersetzen::V,訳す,аудару
1369,denken::V,考える,ойлау
1370,glauben::V,信じる,нану
1371,glauben::V,信じる,илану
1372,bemerken::V,気が付く,аңғару
1373,erkennen::V,認識する,тану
1374,begreifen::V,分かる,ұғу
1375,begreifen::V,分かる,аңғарып алу
1376,verstehen::V,聞き取る,пайым
1377,verstehen::V,聞き取る,түсіну
1378,lernen::V,学ぶ,оқу
1379,lernen::V,勉強する,оқу
1380,wissen::V,知っている,хабардар болу
1381,sich erinnern an::V,思い出す,еске түсіру
1382,vergessen::V,忘れる,ұмыту
1383,messen::V,計る,өлшеу
1384,messen::V,測定する,өлшеу
1385,zählen::V,数える,санау
1386,rechnen::V,計算する,санап шығару
1387,rechnen::V,計算する,санап шығу
1388,rechnen::V,計算する,санау
1389,lesen::V,読む,оқу
1390,malen::V,描く,сурет салу
1391,zeichnen::V,写生する,сурет салу
1392,schreiben::V,書く,жазу
1393,besitzen::V,所持する,болу
1394,kaufen::V,買う,алу
1395,kaufen::V,買う,әперу
1396,verkaufen::V,売る,сату
1397,bezahlen::V,払う,төлеу
1398,bezahlen::V,払う,ақы беру
1399,bezahlen::V,払う,ақы төлеу
1400,zahlen::V,支払う,төлеу
1401,beherrschen::V,支配する,билеу
1402,ertragen::V,耐える,төзу
1403,ertragen::V,耐える,шыдау
