,Concept_ID,ga,mdf
798,lebendig::A,beo,эряй
799,gut::A,maith,пара
800,gut::A,maith,цебярь
801,schlecht::A,dona,кальдяв
802,schlecht::A,droch-,кальдяв
803,richtig::A,ceart,виде
804,schlimm::A,gránna,кальдяв
805,schlimm::A,tubaisteach,кальдяв
806,wahr::A,fíor,афкуксонь
807,alt::A,sean,ташта
808,neu::A,úr,од
809,neu::A,nua,од
810,ehemalig::A,iar-,и́нгольдень
811,ehemalig::A,sean-,и́нгольдень
812,alt[Lebewesen]::A,sean,сире
813,alt[Lebewesen]::A,aosta,сире
814,jung::A,óg,од
815,arm::A,bocht,а́шу
816,reich::A,saibhir,козя
817,reich::A,rachmasach,козя
818,bekannt::A,atá eolas air,содаф
819,berühmt::A,cailiúil,содавикс
820,berühmt::A,clúiteach,содавикс
821,fremd::A,coimhthíoch,лия
822,fremd::A,coimhthíoch,аф содаф
823,verschieden::A,éagsúil,аф фкя ла́цонь
824,verschieden::A,difriúil,аф фкя ла́цонь
825,nah::A,gar,мала
826,nah::A,gar,аф ичкоздень
827,nah::A,deas,мала
828,nah::A,deas,аф ичкоздень
829,fern::A,i bhfad uainn,и́чкоздень
830,fern::A,i bhfad uainn,куна́рдонь
831,fern::A,i bhfad i gcéin,и́чкоздень
832,fern::A,i bhfad i gcéin,куна́рдонь
833,linker::A,clé,кержи
834,rechter::A,deas,види
835,anderer::A,eile,лия
836,erster::A,céad,васенце
837,zweiter::A,dóú,омбоце
838,zweiter::A,dara,омбоце
839,dritter::A,tríú,колмоце
840,dritter::A,treas,колмоце
841,letzter::A,déanach,ме́кольце
842,letzter::A,deireanach,ме́кольце
843,allein::ADV,i d'aonar,ськамонза
844,auf einmal::ADV,ag an am céanna,вихцок
845,zusammen::ADV,le chéile,марс
846,zusammen::ADV,le chéile,ма́рса
847,zusammen::ADV,in eineacht,марс
848,zusammen::ADV,in eineacht,ма́рса
849,lange::ADV,fada,кува́тьс
850,plötzlich::ADV,go tobann,а́пак учт
851,plötzlich::ADV,i dtobainne,а́пак учт
852,sofort::ADV,ar an toirt,тяникиге
853,sofort::ADV,ar an bpointe,тяникиге
854,später::ADV,níos déanaí,ме́ле
855,jetzt::ADV,anois,тяни
856,heute::ADV,inniu,тячи
857,morgen::ADV,amárach,ва́нды
858,bald::ADV,go luath,курок
859,bald::ADV,gan mhoill,курок
860,dann::ADV,ansin,меле
861,dann::ADV,ansin,сяда меле
862,gestern::ADV,inné,ися́к
863,einst::ADV,tráth,весть
864,einst::ADV,tráth,мзя́рда-бди
865,einst::ADV,uair amháin,весть
866,einst::ADV,uair amháin,мзя́рда-бди
867,damals::ADV,ag an am,эста
868,damals::ADV,an t-am sin,эста
869,danach::ADV,ina dhiaidh sin,меле
870,vorher::ADV,cheana,инголи
871,vorher::ADV,roimhe sin,инголи
872,zuerst::ADV,ar dtús,ва́сенда
873,einmal::ADV,uair amháin,весть
874,manchmal::ADV,uaireanta,лия́ста
875,manchmal::ADV,uaireanta,ко́ста-ко́ста
876,oft::ADV,minic,си́деста
877,immer::ADV,i gcónaí,фалу
878,immer::ADV,i gcónaí,най
879,niemals::ADV,riamh,аф мзя́рдонга
880,hier::ADV,anseo,тяса
881,hierhin::ADV,anseo,сей
882,hierhin::ADV,anseo,тяза
883,von hier::ADV,an áit seo,тя́ста
884,dort::ADV,ann,тоса
885,dort::ADV,ansin,тоса
886,dorthin::ADV,ann,тов
887,dorthin::ADV,ann,тоза
888,dorthin::ADV,ansin,тов
889,dorthin::ADV,ansin,тоза
890,geradeaus::ADV,ar aghaidh,ви́деста
891,rückwärts::ADV,siar,ме́ки
892,zurück::ADV,ar ais,ме́ки
893,unten::ADV,thíos,ала
894,hinab::ADV,síos,алу
895,oben::ADV,thuas,вяре
896,hinauf::ADV,suas,вяри
897,überall::ADV,i ngach áit,се́мбе ва́стова
898,überall::ADV,ar fud na háite,се́мбе ва́стова
899,nicht::ADV,ní,аф
900,nicht::ADV,cha,аф
901,ein wenig::ADV,beagán,аф лама
902,kaum::ADV,ar éigean,а́ньцек
903,sehr::ADV,an-,пяк
904,so::ADV,chomh,ста́не
905,so::ADV,mar sin,ста́не
906,noch::ADV,fós,нинге
907,noch::ADV,go fóill,нинге
908,nur::ADV,amháin,аньцек
909,nur::ADV,níl ach,аньцек
910,schon::ADV,cheana,ни
911,schon::ADV,cheana féin,ни
912,wieder::ADV,arís,та́га
913,wieder::ADV,athuair,та́га
914,vergebens::ADV,amú,стак
915,vergebens::ADV,in aisce,стак
916,vor::PRP,ar thosach,инголе
917,hinter::PRP,laistiar de,фтала
918,hinter::PRP,laistiar de,мельге
919,hinter::PRP,taobh thiar de,фтала
920,hinter::PRP,taobh thiar de,мельге
921,unter::PRP,faoi,ала
922,durch::PRP,trí,пачк
923,neben::PRP,taobh le,ваксса
924,neben::PRP,in aice le,ваксса
925,zwischen::PRP,idir,ёткса
926,wegen::PRP,de bharr,сюнеда
927,wegen::PRP,mar gheall ar,сюнеда
928,dies::PRN,seo,тя
929,das::PRN,sin,ся
930,das::PRN,sin,тона
931,alles::PRN,gach rud,сембе
932,ich::PRN,mé,мон
933,ich::PRN,mise,мон
934,du::PRN,tú,тон
935,du::PRN,tusa,тон
936,er::PRN,sé,сон
937,er::PRN,seisean,сон
938,wir::PRN,sinn,минь
939,ihr::PRN,sibh,тинь
940,ihr::PRN,sibhse,тинь
941,sie::PRN,siad,синь
942,sie::PRN,siadsan,синь
943,was::FPRN,cad,мезе
944,was::FPRN,céard,мезе
945,wer::FPRN,cé,кие
946,wo::FADV,cá,коса
947,wo::FADV,cén áit,коса
948,wohin::FADV,cá,ков
949,wohin::FADV,cá,коза
950,wohin::FADV,cén áit,ков
951,wohin::FADV,cén áit,коза
952,wie::FADV,conas,ко́да
953,wie::FADV,cén chaoi,ко́да
954,warum::FADV,cén fáth,мес
955,warum::FADV,cad chuige,мес
956,wieviel::FNUM,cá mhéad,мзя́ра
957,eins::NUM,aon,фкя
958,zwei::NUM,dhá,кафта
959,drei::NUM,trí,колма
960,vier::NUM,ceathair,ниле
961,fünf::NUM,cúig,вете
962,sechs::NUM,sé,кота
963,sieben::NUM,seacht,сисем
964,acht::NUM,ocht,кафкса
965,neun::NUM,naoi,ве́йхкса
966,zehn::NUM,deich,кемонь
967,elf::NUM,aon déag,кефкие
968,zwölf::NUM,dó dhéag,кемгафтува
969,zwanzig::NUM,fiche,комсь
970,dreißig::NUM,tríocha,колмогемонь
971,vierzig::NUM,daichead,нильге́монь
972,vierzig::NUM,ceathracha,нильге́монь
973,fünfzig::NUM,caoga,ве́дьгемонь
974,sechzig::NUM,seasca,ко́дгемонь
975,siebzig::NUM,seachtó,сизьге́монь
976,achtzig::NUM,ochtó,ка́фксогемонь
977,neunzig::NUM,nócha,ве́йхксогемонь
978,hundert::NUM,céad,сяда
979,tausend::NUM,míle,тёжянь
980,und::CNJ,agus,и
981,und::CNJ,agus,дъ
982,oder::CNJ,nó,или
983,oder::CNJ,nó,али
984,stehen::V,seas,а́щемс стя́да
985,sitzen::V,suigh,ащемс озада
986,liegen::V,luigh,ма́дозь а́щемс
987,hängen::V,tá crochta,нюрьгомс
988,werden::V,éirigh,арамс
989,werden::V,éirigh,тиевомс
990,passieren::V,tarlaigh,лисэмс
991,passieren::V,tarlaigh,эвондамс
992,beginnen::V,tosaigh,ушедомс
993,enden::V,críochnaigh,лоткамс
994,wechseln::V,athraigh,по́лафнемс
995,aufgehen[Sonne]::V,éirigh,стямс
996,aufgehen[Sonne]::V,éirigh,лисемс
997,untergehen[Sonne]::V,fuin,валгомс
998,untergehen[Sonne]::V,téigh faoi,валгомс
999,scheinen[Sonne]::V,taitin,ва́лдоптомс
1000,scheinen[Sonne]::V,soilsigh,ва́лдоптомс
1001,donnern::V,tá toirneach ann,торамс
1002,wehen::V,séid,уфа́мс
1003,strömen::V,sil,шудемс
1004,fließen::V,rith,шудемс
1005,fließen::V,snigh,шудемс
1006,sich drehen::V,cas,шаромс
1007,sich drehen::V,imrothlaigh,шаромс
1008,schwanken::V,luasc,якамс
1009,schwingen::V,luasc,люксемс
1010,schwingen::V,luasc,нюрьсемс
1011,fallen::V,tit,прамс
1012,fallen::V,tit,прашендомс
1013,brennen::V,dóigh,паломс
1014,rauchen::V,plúch toite,качадомс
1015,regnen::V,báistigh,пиземс
1016,regnen::V,tá ag cur báistí,пиземс
1017,gefrieren::V,sioc,эйндамс
1018,gefrieren::V,sioc,кельмомс
1019,gefrieren::V,reoigh,эйндамс
1020,gefrieren::V,reoigh,кельмомс
1021,tauen::V,leáigh,соламс
1022,tauen::V,coscair,соламс
1023,schmelzen::V,leáigh,соламс
1024,trocknen::V,triomaigh,коськомс
1025,sieden::V,fiuch,лакамс
1026,sieden::V,beirigh,лакамс
1027,faulen::V,lobh,наксадомс
1028,faulen::V,dreoigh,наксадомс
1029,verfaulen::V,lobh,наксадомс
1030,verfaulen::V,feoigh,наксадомс
1031,reißen::V,bris,сязевомс
1032,versinken::V,téigh síos,ваямс
1033,vergehen::V,téigh thart,ётамс
1034,erscheinen::V,tar,эвондамс
1035,verschwinden::V,imigh,юма́мс
1036,sinken::V,tit,валгомс
1037,sinken::V,ísligh,валгомс
1038,abnehmen::V,maolaigh,киремс
1039,abnehmen::V,laghdaigh,киремс
1040,zunehmen::V,méadaigh,ламокстомс
1041,zunehmen::V,méadaigh,рашнемс
1042,steigen::V,éirigh,кеподемс
1043,wachsen::V,fás,касомс
1044,glänzen::V,lonraigh,цинзелдомс
1045,glänzen::V,lonraigh,цифордомс
1046,funkeln::V,drithligh,ци́фтордомс
1047,lärmen::V,tóg callán,жалнамс
1048,läuten::V,buail,гайфтемс
1049,klingeln::V,buail,гайфтемс
1050,klirren::V,cling,ка́нзеркшнемс
1051,brausen::V,búir,жоледемс
1052,rauschen::V,tá ag siosarnach,вжнамс
1053,rauschen::V,tá ag siosarnach,гамнамс
1054,klingen::V,tá glór ag,кайгомс
1055,bellen::V,amhastraigh,ува́мс
1056,heulen::V,glam,сувомс
1057,heulen::V,glam,урнамс
1058,blasen::V,séid,уфа́мс
1059,pfeifen::V,lig fead,вяшкомс
1060,schreien::V,béic,пешкодомс
1061,schreien::V,glaoigh,пешкодомс
1062,stöhnen::V,lig cnead,куфцемс
1063,zittern::V,crith,таромс
1064,zittern::V,creathnaigh,таромс
1065,leben::V,mair,эрямс
1066,geboren werden::V,rugadh,шачемс
1067,atmen::V,análaigh,ажнамс
1068,trinken::V,ól,симомс
1069,essen::V,ith,ярхцамс
1070,schlucken::V,slog,нилемс
1071,müde werden::V,tuirsigh,сиземс
1072,einschlafen::V,tit ina chodladh,матодовомс
1073,schlafen::V,codail,удомс
1074,aufwachen::V,múscail,съргоземс
1075,aufstehen::V,éirigh,стямс
1076,sich erholen::V,lig scíth,ваймосемс
1077,krank werden::V,éirigh tinn,сярядькстомс
1078,krank sein::V,tá tinn,сярядемс
1079,schmerzen::V,tá pian i,сярядемс
1080,husten::V,déan casacht,козомс
1081,genesen::V,téarnaigh,пъ́чкамс
1082,sterben::V,éag,куломс
1083,sterben::V,faigh bás,куломс
1084,umkommen::V,caill,юма́мс
1085,sich bewegen::V,bog,шаштомс
1086,sich bewegen::V,gluais,шаштомс
1087,sich rühren::V,corraigh,сърхка́мс
1088,sich erheben::V,seas suas,стямс
1089,sich setzen::V,suigh,озамс
1090,hinfallen::V,tit,прамс
1091,hinfallen::V,tit,сяворемс
1092,laufen::V,siúil,якамс
1093,schreiten::V,siúil,молемс
1094,schreiten::V,siúil,аськолямс
1095,spazierengehen::V,téigh ag spaisteoireacht,якамс
1096,eilen::V,deifrigh,эряскодомс
1097,eilen::V,brostaigh,эряскодомс
1098,sich beeilen::V,deifrigh,эряскодомс
1099,sich beeilen::V,déan deifir,эряскодомс
1100,sausen::V,luathaigh,лиемс
1101,rennen::V,rith,арнемс
1102,springen::V,léim,комотнемс
1103,klettern::V,dreap,ку́цемс
1104,schaukeln::V,téigh ar an maide corrach,нюрямс
1105,kriechen::V,snámh,шаштомс комада
1106,schwimmen::V,snámh,уемс
1107,tauchen::V,tum,юпиемс
1108,tauchen::V,tum,чёпафнемс
1109,rudern::V,iomair,па́немс ве́неж
1110,rudern::V,rámhaigh,па́немс ве́неж
1111,fahren::V,tiomáin,ардомс
1112,fliegen::V,eitil,лиемс
1113,gehen::V,téigh,молемс
1114,weggehen::V,imigh,тумс
1115,abfahren::V,imigh,тумс
1116,anhalten::V,stad,лоткамс
1117,hineingehen::V,téigh isteach,сува́мс
1118,eintreten::V,téigh isteach,сува́мс
1119,kommen::V,tar,самс
1120,ankommen::V,tar,самс
1121,ankommen::V,tar,пачкодемс
1122,zurückkommen::V,fill,мърдамс
1123,bleiben::V,fan,иля́домс
1124,warten::V,fan,учемс
1125,erwarten::V,tá ag súil le,учемс
1126,erwarten::V,tá ag dréim le,учемс
1127,suchen::V,lorg,вешемс
1128,finden::V,faigh,мумс
1129,finden::V,aimsigh,мумс
1130,versuchen::V,triail,варчсемс
1131,vorbereiten::V,réitigh,анокламс
1132,lieben::V,gráigh,кельгомс
1133,mögen::V,taitin le,кельгомс
1134,mögen::V,is maith le,кельгомс
1135,lachen::V,gáir,рахамс
1136,lachen::V,gáir,рахсемс
1137,rühren::V,téigh i bhfeidhm ar,токамс седи
1138,weinen::V,goil,авардемс
1139,weinen::V,caoin,авардемс
1140,schimpfen::V,tá ag clamhsán,сюцемс
1141,sich ärgern::V,tá corraithe,кяжиямс
1142,sich fürchten::V,tá eagla ar,пелемс
1143,fürchten::V,tá eagla ar,пелемс
1144,fliehen::V,teith,ворьгодемс
1145,flüchten::V,éalaigh,ша́домс
1146,flüchten::V,éalaigh,во́рьгодемс
1147,sehen::V,feic,няемс
1148,anschauen::V,dearc,ваномс
1149,anschauen::V,féach ar,ваномс
1150,ansehen::V,breathnaigh,ваномс
1151,hören::V,cluin,марямс
1152,zuhören::V,éist,ку́лхдоньомс
1153,probieren::V,bliais,варжамс
1154,riechen::V,bolaigh,никса́мс
1155,fühlen::V,braith,марямс
1156,fühlen::V,mothaigh,марямс
1157,scheinen::V,tá an chuma ar,ня́евомс
1158,zu sehen sein::V,tá le feiceáil,ня́евомс
1159,vernehmen::V,clois,марямс
1160,frieren::V,tá fuar,паломс
1161,frieren::V,tá fuar,кельмомс
1162,tun::V,déan,тиемс
1163,können::V,féad,маштомс
1164,können::V,is féidir le,маштомс
1165,wollen::V,tá ag iarraidh,-не-
1166,anfangen::V,tosaigh,ушедомс
1167,anfangen::V,cuir tús le,ушедомс
1168,beenden::V,críochnaigh,аде́ламс
1169,beenden::V,cuir deireadh le,аде́ламс
1170,aufhören::V,stad,лоткамс
1171,gelingen::V,éirigh le,удалакшнемс
1172,geraten::V,tá deireadh ar,лисемс
1173,öffnen::V,oscail,панжемс
1174,schließen::V,dún,сёлгомс
1175,schließen::V,iaigh,сёлгомс
1176,stellen::V,cuir,путомс
1177,setzen::V,cuir,озафнемс
1178,setzen::V,cuir,озавтнемс
1179,setzen::V,socraigh,озафнемс
1180,setzen::V,socraigh,озавтнемс
1181,legen::V,cuir,путомс
1182,berühren::V,teagmhaigh le,токамс
1183,verbinden::V,ceangail,сотомс
1184,bedecken::V,clúdaigh,комачамс
1185,bedecken::V,clúdaigh,вельхтямс
1186,bedecken::V,cumhdaigh,комачамс
1187,bedecken::V,cumhdaigh,вельхтямс
1188,aufhängen::V,croch,повфтамс
1189,anzünden::V,las,крьвя́стемс
1190,anzünden::V,adhain,крьвя́стемс
1191,aufheben::V,tóg,кеподемс
1192,aufheben::V,tóg,касфтомс
1193,aufheben::V,ardaigh,кеподемс
1194,aufheben::V,ardaigh,касфтомс
1195,zurücklassen::V,fág,ка́домс
1196,verlieren::V,caill,юма́фтомс
1197,fallen lassen::V,lig uait,прафтомс
1198,fallen lassen::V,caith uait,прафтомс
1199,machen::V,déan,тиемс
1200,machen::V,réitigh,тиемс
1201,herstellen::V,táirg,анокламс
1202,bauen::V,tóg,путомс
1203,reparieren::V,deisigh,петемс
1204,verbessern::V,feabhsaigh,цебярьгофтомс
1205,ändern::V,athraigh,полафтомс
1206,graben::V,tochail,шу́вомс
1207,graben::V,tochail,та́ргамс
1208,beugen::V,crom,мяндемс
1209,biegen::V,lúb,комафтомс
1210,drehen::V,cas,шо́вамс
1211,drehen::V,cas,ша́рфнемс
1212,wenden::V,tiontaigh,ша́рфтомс
1213,umdrehen::V,iompaigh,шарфтомс
1214,umdrehen::V,tiontaigh,шарфтомс
1215,heben::V,ardaigh,ке́подемс
1216,hochheben::V,tóg,ке́подемс
1217,hochheben::V,tóg,ка́сфтомс
1218,ergreifen::V,beir ar,фатямс
1219,halten::V,coimeád,кирдемс
1220,halten::V,coinnigh,кирдемс
1221,drücken::V,brúigh,люпшта́мс
1222,schieben::V,brúigh,шашфтомс
1223,kratzen::V,scríob,а́нгорямс
1224,kratzen::V,scríob,киськоря́мс
1225,lecken::V,ligh,нолсемс
1226,lecken::V,leadhb,нолсемс
1227,beißen::V,bain greim as,сускомс
1228,abreißen::V,stróic,сяземс
1229,abreißen::V,tarraing,сяземс
1230,abschneiden::V,scoith,керомс
1231,binden::V,ceangail,сотомс
1232,stecken::V,sáigh,сялгомс
1233,brechen::V,bris,си́ннемс
1234,brechen::V,bris,ка́лафтомс
1235,klopfen::V,cnag,чакамс
1236,klopfen::V,cnag,чакиемс
1237,hauen::V,buail,шавомс
1238,hauen::V,buail,пиксомс
1239,kleben::V,gliúáil,пе́тфнемс
1240,reiben::V,cuimil,шо́вамс
1241,streichen::V,leath,вадемс
1242,schleifen::V,líomh,шо́вамс
1243,schneiden::V,gearr,керомс
1244,rütteln::V,croith,та́рфтомс
1245,schütteln::V,croith,шука́демс
1246,schwenken::V,luasc,яфодемс
1247,schütten::V,doirt,каямс
1248,schütten::V,doirt,нюрьхтя́мс
1249,füllen::V,líon,пяшкодемс
1250,einwickeln::V,cuach,тапардамс
1251,einwickeln::V,clúdaigh,тапардамс
1252,tragen::V,iompair,кандомс
1253,schleppen::V,tarraing,ускомс
1254,ziehen::V,tarraing,ускомс
1255,aufbewahren::V,coinnigh,ванфтомс
1256,werfen::V,caith,ёрямс
1257,fangen::V,ceap,кунда́мс
1258,packen::V,beir ar,фатямс
1259,verstecken::V,folaigh,кяшемс
1260,verstecken::V,cuir i bhfolach,кяшемс
1261,teilen::V,roinn,явомс
1262,schicken::V,seol,кучемс
1263,bringen::V,beir,кандомс
1264,bringen::V,beir,пачфтемс
1265,bringen::V,tabhair,кандомс
1266,bringen::V,tabhair,пачфтемс
1267,hinzufügen::V,cuir le,пу́томс та́га
1268,hinzufügen::V,cuir le,ма́ксомс та́га
1269,bekommen::V,faigh,сявомс
1270,erhalten::V,faigh,сявомс
1271,nehmen::V,tóg,сявомс
1272,nehmen::V,glac,сявомс
1273,wählen::V,pioc,ко́чкамс
1274,wählen::V,roghnaigh,ко́чкамс
1275,auswählen::V,roghnaigh,кочкамс
1276,bewahren::V,caomhnaigh,ванфтомс
1277,behindern::V,cuir bac ar,шорямс
1278,verderben::V,mill,коламс
1279,verderben::V,mill,гастямс
1280,beschädigen::V,loit,тиендемс зиян
1281,beschädigen::V,déan damáiste do,тиендемс зиян
1282,zerbrechen::V,bris,тапамс
1283,zerreißen::V,stiall,сяземс
1284,zerstören::V,mill,ка́лафтомс
1285,zerstören::V,scrios,ка́лафтомс
1286,verbrennen::V,las,пълхта́мс
1287,verbrennen::V,dóigh,пълхта́мс
1288,geben::V,tabhair,ма́ксомс
1289,reichen::V,sín,максомс
1290,reichen::V,cuir,максомс
1291,schenken::V,bronn,каземс
1292,schenken::V,tabhair,каземс
1293,versprechen::V,geall,ма́ксомс вал
1294,wünschen::V,guigh,арьсемс
1295,loben::V,mol,шна́мс
1296,küssen::V,póg,палсемс
1297,wiegen::V,bog,нюря́фтомс
1298,wiegen::V,luasc,нюря́фтомс
1299,zudecken::V,clúdaigh,вельхтямс
1300,wecken::V,dúisigh,стя́фтомс
1301,wecken::V,dúisigh,съ́ргозьфтемс
1302,zeigen::V,taispeáin,няфтемс
1303,führen::V,treoraigh,вятемс
1304,lehren::V,múin,тонафтомс
1305,lehren::V,teagasc,тонафтомс
1306,unterrichten::V,múin,тонафтомс
1307,unterrichten::V,teagasc,тонафтомс
1308,aufziehen::V,tóg,касфтомс
1309,leiten::V,tá i gceannas ar,вятемс
1310,antreiben::V,gríosaigh,вятемс
1311,lassen::V,cuir ag,кошардомс
1312,einladen::V,cuir cuireadh ar,тердемс
1313,einladen::V,cuir cuireadh ar,серьгядемс
1314,vereinigen::V,aontaigh,пуроптомс
1315,vereinigen::V,aontaigh,кочкамс марса
1316,besuchen::V,tabhair cuairt ar,варжамс
1317,treffen::V,cas ar,васьфтомс
1318,treffen::V,buail le,васьфтомс
1319,sich versammeln::V,bailigh,кочкавомс
1320,sich versammeln::V,cruinnigh,кочкавомс
1321,spielen::V,imir,налхксемс
1322,spielen::V,tá ag spraoi,налхксемс
1323,singen::V,can,морамс
1324,tanzen::V,rinc,кштимс
1325,tanzen::V,damhsaigh,кштимс
1326,sich trennen::V,scar,явомс
1327,verlassen::V,fág,кадондомс
1328,retten::V,tarrtháil,идемс
1329,retten::V,tarrtháil,араламс
1330,bewachen::V,cosain,ваномс
1331,bewachen::V,gardáil,ваномс
1332,schützen::V,cosain,а́раламс
1333,verteidigen::V,cosain,а́раламс
1334,sich schlagen::V,tá ag bruíon,тюремс
1335,schießen::V,caith,ляцемс
1336,schießen::V,scaoil,ляцемс
1337,siegen::V,bain,сяськомс
1338,siegen::V,buaigh,сяськомс
1339,ärgern::V,cuir isteach ar,кяжияфтомс
1340,schlagen::V,buail,токамс
1341,treten::V,ciceáil,тапамс
1342,stechen::V,sáigh,пупамс
1343,stechen::V,sáigh,сялгомс
1344,stoßen::V,brúigh,тостядемс
1345,stoßen::V,soncáil,тостядемс
1346,stehlen::V,goid,саламс
1347,stören::V,cuir isteach ar,шорсемс
1348,belästigen::V,cuir as do,токсамс
1349,belästigen::V,cuir as do,аф кадомс ваймама
1350,verbergen::V,ceil,кяшемс
1351,täuschen::V,cuir dallamullóg ar,васькафтомс
1352,täuschen::V,cuir dallamullóg ar,кяльготнемс
1353,betrügen::V,déan calaois ar,васькафнемс
1354,töten::V,maraigh,шавомс
1355,töten::V,maraigh,аде́ламс
1356,wohnen::V,cuir faoi,эрямс
1357,wohnen::V,tá ina chónaí,эрямс
1358,arbeiten::V,oibrigh,покодемс
1359,sammeln::V,bailigh,кочкамс
1360,sammeln::V,bailigh,пу́роптомс
1361,sammeln::V,cruinnigh,кочкамс
1362,sammeln::V,cruinnigh,пу́роптомс
1363,pflücken::V,pioc,фатнемс
1364,pflücken::V,pioc,нотфнемс
1365,jagen::V,seilg,кунда́мс
1366,fischen::V,iasc,калонь кунда́мс
1367,fassen::V,beir ar,кунда́мс
1368,hüten::V,aoirigh,ваномс
1369,treiben::V,seol,панемс
1370,treiben::V,tiomáin,панемс
1371,anbinden::V,ceangail,сотомс
1372,füttern::V,cothaigh,трямс
1373,füttern::V,cothaigh,а́ндомс
1374,füttern::V,beathaigh,трямс
1375,füttern::V,beathaigh,а́ндомс
1376,melken::V,bligh,потямс
1377,melken::V,crúigh,потямс
1378,hacken::V,gearr,лазондомс
1379,gießen::V,uiscigh,валомс
1380,reifen::V,aibigh,кенеремс
1381,zubereiten::V,cócaráil,анокламс
1382,kochen::V,bruith,пидемс
1383,kochen::V,beirigh,пидемс
1384,backen::V,bácáil,пидемс
1385,braten::V,róst,пуштомс
1386,braten::V,frioch,пуштомс
1387,umrühren::V,measc,шорямс
1388,stricken::V,cniotáil,кодамс
1389,nähen::V,fuaigh,стамс
1390,färben::V,dathaigh,а́рхтомс
1391,reinigen::V,glan,ва́ткамс
1392,reinigen::V,glan,а́роптомс
1393,waschen::V,nigh,муськомс
1394,abwischen::V,glan,нардамс
1395,spülen::V,sruthlaigh,оргалдомс
1396,fegen::V,scuab,тяемс
1397,kehren::V,scuab,тяемс
1398,baden::V,folc,э́шелямс
1399,sich waschen::V,nigh é féin,штамс
1400,ausziehen::V,bain de,кайсефтемс
1401,anziehen::V,cuir ar,ща́фтомс
1402,sich anziehen::V,gléas é féin,щамс
1403,kämmen::V,cíor,се́ендемс
1404,schmücken::V,maisigh,на́ряжамс
1405,schmücken::V,maisigh,ма́зоптомс
1406,sagen::V,abair,азомс
1407,sagen::V,abair,мярьгомс
1408,sprechen::V,labhair,корхтамс
1409,reden::V,caintigh,корхнемс
1410,sich unterhalten::V,caintigh,корхнемс
1411,sich unterhalten::V,tá ag comhrá,корхнемс
1412,fragen::V,fiafraigh,ки́зефтемс
1413,fragen::V,cuir ceist,ки́зефтемс
1414,bitten::V,iarr,а́намс
1415,bitten::V,iarr,ве́шемс
1416,erzählen::V,inis,а́зондомс
1417,erzählen::V,eachtraigh,а́зондомс
1418,mitteilen::V,aithris,азомс
1419,mitteilen::V,cuir in iúl,азомс
1420,nennen::V,ainmnigh,лемдемс
1421,nennen::V,ainmnigh,путомс лем
1422,rufen::V,glaoigh,серьгядемс
1423,prahlen::V,maígh,шна́фтомс пря́
1424,übersetzen::V,aistrigh,ётафтомс
1425,denken::V,síl,арьсемс
1426,denken::V,ceap,арьсемс
1427,glauben::V,creid,кемамс
1428,bemerken::V,tabhair faoi deara,ня́емс
1429,erkennen::V,aithin,содамс
1430,begreifen::V,tuig,сатомс
1431,verstehen::V,tuig,шарьхкодемс
1432,lernen::V,foghlaim,тонафнемс
1433,wissen::V,tá a fhios ag,со́дамс
1434,sich erinnern an::V,cuimhnigh ar,лятфтамс
1435,sich erinnern an::V,is cuimhne ar,лятфтамс
1436,vergessen::V,dearmad,юкстамс
1437,messen::V,tomhais,ункснемс
1438,zählen::V,cuntais,лу́вомс
1439,zählen::V,cuntais,а́рьсемс
1440,rechnen::V,ríomh,лувомс
1441,rechnen::V,áirigh,лувомс
1442,lesen::V,léigh,лувомс
1443,lesen::V,léigh,морафтомс
1444,malen::V,péinteáil,рисова́ндамс
1445,zeichnen::V,línigh,рисова́ндамс
1446,zeichnen::V,tarraing,рисова́ндамс
1447,schreiben::V,scríobh,сёрмадомс
1448,besitzen::V,is le,улемс азоркс
1449,kaufen::V,ceannaigh,рамамс
1450,verkaufen::V,díol,мимс
1451,bezahlen::V,íoc as,пандомс
1452,zahlen::V,íoc,па́ндомс
1453,beherrschen::V,rialaigh,азорондамс
1454,ertragen::V,seas,кирдемс
1455,ertragen::V,fulaing,кирдемс
1456,ertragen::V,foighnigh,кирдемс
1457,Ader::N,,сан
1458,Ader::N,,верза́н
1459,vorwärts::ADV,,и́нголи
