,Concept_ID,eu,ar
807,bekannt::A,ezagun,معلوم
808,berühmt::A,entzun,مشهور
809,berühmt::A,ospetsu,مشهور
810,fremd::A,arrotz,أجنبي
811,verschieden::A,ezberdin,مختلف
812,verschieden::A,desberdin,مختلف
813,nah::A,hurre,قريب
814,nah::A,hurbil,قريب
815,fern::A,urrun,بعيد
816,linker::A,ezker,يسار
817,rechter::A,eskuin,يمين
818,anderer::A,beste,آخر
819,erster::A,lehen,أول
820,erster::A,aurren,أول
821,zweiter::A,bigarren,ثان
822,dritter::A,hirugarren,ثالث
823,letzter::A,azken,أخير
824,letzter::A,hondar,أخير
825,allein::ADV,bakarrik,وحده
826,auf einmal::ADV,batera,بالمرة
827,zusammen::ADV,elkarrekin,معا
828,lange::ADV,luzaro,مدة طويلة
829,plötzlich::ADV,bat-batean,فجأة
830,sofort::ADV,berehala,حالا
831,sofort::ADV,berehala,فورا
832,später::ADV,gero,فيما بعد
833,jetzt::ADV,orain,الآن
834,jetzt::ADV,orain,حاليا
835,heute::ADV,gaur,اليوم
836,morgen::ADV,bihar,غدا
837,bald::ADV,aurki,قريبا
838,bald::ADV,laster,قريبا
839,dann::ADV,ondoren,ثم
840,gestern::ADV,atzo,أمس
841,gestern::ADV,atzo,البارحة
842,einst::ADV,antzina,قديما
843,damals::ADV,orduan,حينئذ
844,danach::ADV,gerora,ثم
845,danach::ADV,gerora,بعد ذلك
846,danach::ADV,ondoren,ثم
847,danach::ADV,ondoren,بعد ذلك
848,vorher::ADV,lehenago,من قبل
849,vorher::ADV,lehenago,قبل ذلك
850,zuerst::ADV,aurrena,أولا
851,zuerst::ADV,lehenbizi,أولا
852,einmal::ADV,behin,مرة
853,einmal::ADV,aldi bat,مرة
854,manchmal::ADV,batzuetan,أحيانا
855,manchmal::ADV,zenbaitetan,أحيانا
856,oft::ADV,maiz,كثيرا
857,oft::ADV,askotan,كثيرا
858,immer::ADV,beti,دائما
859,niemals::ADV,inoiz ez,لا أبدا
860,niemals::ADV,sekula ez,لا أبدا
861,hier::ADV,hemen,هنا
862,hierhin::ADV,hona,إلى هنا
863,von hier::ADV,hemendik,من هنا
864,von hier::ADV,honetatik,من هنا
865,dort::ADV,han,هناك
866,dorthin::ADV,hara,إلى هناك
867,geradeaus::ADV,artez,إلى الأمام
868,vorwärts::ADV,aurrera,إلى الأمام
869,rückwärts::ADV,atzera,إلى الوراء
870,rückwärts::ADV,atzerantz,إلى الوراء
871,zurück::ADV,atzera,عودا
872,zurück::ADV,atzera,إلى الخلف
873,unten::ADV,behean,تحت
874,unten::ADV,behean,في الأسفل
875,hinab::ADV,behera,إلى تحت
876,hinab::ADV,beherantz,إلى تحت
877,oben::ADV,goian,فوق
878,oben::ADV,goian,في الأعلى
879,hinauf::ADV,gora,إلى فوق
880,hinauf::ADV,gora,إلى الأعلى
881,hinauf::ADV,gorantz,إلى فوق
882,hinauf::ADV,gorantz,إلى الأعلى
883,überall::ADV,edonon,في كل مكان
884,nicht::ADV,ez,لا
885,nicht::ADV,ez,لم
886,ein wenig::ADV,apur bat,قليلا
887,ein wenig::ADV,pixka bat,قليلا
888,kaum::ADV,ozta,كاد لا
889,kaum::ADV,nekez,كاد لا
890,sehr::ADV,oso,جدا
891,sehr::ADV,oso,كثيرا
892,so::ADV,hala,كذا
893,so::ADV,hala,كذلك
894,so::ADV,honela,كذا
895,so::ADV,honela,كذلك
896,noch::ADV,oraindik,ما زال
897,nur::ADV,bakarrik,فقط
898,schon::ADV,ja,قد
899,schon::ADV,jada,قد
900,wieder::ADV,berriro,من جديد
901,wieder::ADV,berriro,مرة أخرى
902,vergebens::ADV,alferrik,عبثا
903,vor::PRP,aurrean,أمام
904,hinter::PRP,ostean,خلف
905,hinter::PRP,ostean,وراء
906,hinter::PRP,gibelean,خلف
907,hinter::PRP,gibelean,وراء
908,unter::PRP,pean,تحت
909,unter::PRP,azpian,تحت
910,durch::PRP,zehar,عبر
911,durch::PRP,zehar,خلال
912,neben::PRP,ondoan,جنب
913,neben::PRP,ondoan,بجانب
914,neben::PRP,aldamenean,جنب
915,neben::PRP,aldamenean,بجانب
916,zwischen::PRP,artean,بين
917,wegen::PRP,-gatik,بسبب
918,dies::PRN,hau,هذا
919,das::PRN,hura,ذلك
920,alles::PRN,dena,الكل
921,ich::PRN,ni,أنا
922,du::PRN,zu,أنت
923,er::PRN,bera,هو
924,wir::PRN,gu,نحن
925,ihr::PRN,zuek,أنتم
926,ihr::PRN,zuek,أنتن
927,sie::PRN,berak,هم
928,sie::PRN,berak,هن
929,was::FPRN,zer,ما
930,wer::FPRN,nor,من
931,wo::FADV,non,أين
932,wohin::FADV,nora,إلى أين
933,wie::FADV,nola,كيف
934,wie::FADV,zelan,كيف
935,warum::FADV,zeren,لماذا
936,warum::FADV,zergatik,لماذا
937,wieviel::FNUM,zenbat,كم
938,eins::NUM,bat,واحد
939,zwei::NUM,bi,اثنين
940,zwei::NUM,biga,اثنين
941,drei::NUM,hiru,ثلاثة
942,vier::NUM,lau,أربعة
943,fünf::NUM,bost,خمسة
944,sechs::NUM,sei,ستة
945,sieben::NUM,zazpi,سبعة
946,acht::NUM,zortzi,ثمانية
947,neun::NUM,bederatzi,تسعة
948,zehn::NUM,hamar,عشرة
949,elf::NUM,hamaika,أحد عشر
950,zwölf::NUM,hamabi,اثنا عشر
951,zwanzig::NUM,hogei,عشرون
952,dreißig::NUM,hogeita hamar,ثلاثون
953,vierzig::NUM,berrogei,أربعون
954,fünfzig::NUM,berrogeita hamar,خمسون
955,sechzig::NUM,hirurogei,ستون
956,siebzig::NUM,hirurogeita hamar,سبعون
957,achtzig::NUM,laurogei,ثمانون
958,neunzig::NUM,laurogeita hamar,تسعون
959,hundert::NUM,ehun,مئة
960,tausend::NUM,mila,ألف
961,und::CNJ,eta,و
962,oder::CNJ,edo,أو
963,stehen::V,zutik egon,وقف
964,sitzen::V,eserita egon,جلس
965,liegen::V,etzan,رقد
966,hängen::V,eskegita egon,تعلق
967,hängen::V,zintzilik egon,تعلق
968,werden::V,bihurtu,صار
969,werden::V,bihurtu,أصبح
970,werden::V,bilakatu,صار
971,werden::V,bilakatu,أصبح
972,passieren::V,pasatu,حدث
973,passieren::V,gertatu,حدث
974,beginnen::V,hasi,ابتدأ
975,enden::V,bukatu,انتهى
976,wechseln::V,aldatu,تغير
977,aufgehen[Sonne]::V,ilki,شرق
978,aufgehen[Sonne]::V,sortu,شرق
979,untergehen[Sonne]::V,sartu,غرب
980,scheinen[Sonne]::V,eguzkia egon,أضاء
981,donnern::V,trumoia jo,رعد
982,wehen::V,haizea ibili,هب
983,strömen::V,zorrotadaka isuri,جرى
984,fließen::V,isuri,سال
985,sich drehen::V,biratu,دار
986,schwanken::V,zabuka ibili,ترنح
987,schwingen::V,kulunkatu,ترجح
988,fallen::V,erori,سقط
989,brennen::V,sutan egon,احترق
990,rauchen::V,kea bota,دخن
991,regnen::V,euria ari izan,أمطر
992,gefrieren::V,izoztu,تجمد
993,gefrieren::V,hormatu,تجمد
994,tauen::V,gesaldu,ذاب
995,schmelzen::V,urtu,ذاب
996,trocknen::V,idortu,نشف
997,trocknen::V,lehortu,نشف
998,sieden::V,irakin,غلى
999,faulen::V,hirotu,فسد
1000,faulen::V,usteldu,فسد
1001,verfaulen::V,hirotu,تعفن
1002,verfaulen::V,usteldu,تعفن
1003,reißen::V,eten,انقطع
1004,reißen::V,tarrat egin,انقطع
1005,versinken::V,urperatu,غرق
1006,vergehen::V,iragan,مضى
1007,erscheinen::V,agertu,لاح
1008,erscheinen::V,agertu,ظهر
1009,verschwinden::V,desagertu,غاب
1010,sinken::V,beheititu,هبط
1011,abnehmen::V,gutxitu,نقص
1012,abnehmen::V,beheratu,نقص
1013,zunehmen::V,gora egin,ازداد
1014,steigen::V,igo,صعد
1015,steigen::V,igo,ارتفع
1016,wachsen::V,hazi,نما
1017,wachsen::V,hazi,نبت
1018,glänzen::V,distiratu,لمع
1019,funkeln::V,izarniatu,تلألأ
1020,lärmen::V,zarata atera,ضج
1021,lärmen::V,zarata atera,صخب
1022,läuten::V,jo,قرع
1023,läuten::V,hots egin,قرع
1024,klingeln::V,txirrina jo,دق
1025,klirren::V,tintin egin,قعقع
1026,brausen::V,marru egin,عج
1027,rauschen::V,fir-fir egin,حف
1028,klingen::V,soinu egin,رن
1029,bellen::V,zaunkatu,نبح
1030,heulen::V,ulu egin,عوى
1031,heulen::V,uhuri egin,عوى
1032,blasen::V,ufa egin,نفخ
1033,blasen::V,putz egin,نفخ
1034,pfeifen::V,txistu egin,صفر
1035,schreien::V,oihu egin,صرخ
1036,schreien::V,garrasi egin,صرخ
1037,stöhnen::V,intziri egin,أن
1038,zittern::V,ikara egin,ارتعش
1039,zittern::V,dar-dar egin,ارتعش
1040,leben::V,bizi izan,عاش
1041,geboren werden::V,jaio,ولد
1042,atmen::V,hats egin,تنفس
1043,atmen::V,arnasa egin,تنفس
1044,trinken::V,edan,شرب
1045,essen::V,jan,أكل
1046,schlucken::V,irentsi,جرع
1047,müde werden::V,unatu,تعب
1048,müde werden::V,nekatu,تعب
1049,einschlafen::V,lokartu,نام
1050,schlafen::V,lo egin,نام
1051,aufwachen::V,esnatu,استيقظ
1052,aufwachen::V,atzarri,استيقظ
1053,aufstehen::V,jaiki,قام
1054,sich erholen::V,atseden egin,استجم
1055,krank werden::V,gaixotu,مرض
1056,krank sein::V,eri izan,مرض
1057,krank sein::V,gaixo izan,مرض
1058,schmerzen::V,min egin,آلم
1059,husten::V,eztul egin,كح
1060,husten::V,eztul egin,سعل
1061,genesen::V,osatu,نقه
1062,sterben::V,hil,مات
1063,sterben::V,zendu,مات
1064,umkommen::V,istripuz hil,هلك
1065,sich bewegen::V,higitu,تحرك
1066,sich rühren::V,zirkin egin,تحرك
1067,sich erheben::V,zutitu,قام
1068,sich erheben::V,altxatu,قام
1069,sich setzen::V,eseri,جلس
1070,sich setzen::V,jesarri,جلس
1071,hinfallen::V,erori,وقع
1072,laufen::V,ibili,مشى
1073,schreiten::V,oinkatu,خطا
1074,spazierengehen::V,paseatu,تنزه
1075,spazierengehen::V,ostera bat egin,تنزه
1076,eilen::V,lasterkatu,عجل
1077,sich beeilen::V,lehiatu,استعجل
1078,sausen::V,ziztu bizian joan,أسرع
1079,rennen::V,lasterka egin,عدا
1080,rennen::V,lasterka egin,ركض
1081,springen::V,jauzi egin,قفز
1082,klettern::V,igo,تسلق
1083,schaukeln::V,zabu egin,تأرجح
1084,schaukeln::V,zanbulu egin,تأرجح
1085,kriechen::V,narras egin,دب
1086,kriechen::V,narras egin,زحف
1087,schwimmen::V,igerikatu,سبح
1088,schwimmen::V,igeri egin,سبح
1089,tauchen::V,murgildu,غطس
1090,tauchen::V,pulunpatu,غطس
1091,rudern::V,bogatu,جذف
1092,rudern::V,arraun egin,جذف
1093,fahren::V,joan,ركب
1094,fahren::V,joan,سافر
1095,fliegen::V,hegaldatu,طار
1096,fliegen::V,hegan egin,طار
1097,gehen::V,joan,سار
1098,gehen::V,joan,ذهب
1099,weggehen::V,alde egin,ذهب
1100,weggehen::V,alde egin,انصرف
1101,abfahren::V,abiatu,رحل
1102,anhalten::V,geratu,توقف
1103,anhalten::V,gelditu,توقف
1104,hineingehen::V,sartu,دخل
1105,eintreten::V,sartu,دخل
1106,kommen::V,etorri,أتى
1107,kommen::V,etorri,جاء
1108,ankommen::V,heldu,وصل
1109,ankommen::V,iritsi,وصل
1110,zurückkommen::V,itzuli,عاد
1111,zurückkommen::V,itzuli,رجع
1112,bleiben::V,gelditu,مكث
1113,warten::V,itxaron,انتظر
1114,warten::V,zain egon,انتظر
1115,erwarten::V,iguriki,ترقب
1116,erwarten::V,iguriki,انتظر
1117,suchen::V,bilatu,بحث
1118,finden::V,idoro,وجد
1119,finden::V,aurkitu,وجد
1120,versuchen::V,saiatu,حاول
1121,versuchen::V,ahalegindu,حاول
1122,vorbereiten::V,gertatu,أعد
1123,vorbereiten::V,gertatu,حضر
1124,lieben::V,maitatu,أحب
1125,lieben::V,maite izan,أحب
1126,mögen::V,laket izan,أحب
1127,mögen::V,atsegin izan,أحب
1128,lachen::V,irri egin,ضحك
1129,lachen::V,barre egin,ضحك
1130,rühren::V,hunkitu,أثر
1131,weinen::V,negar egin,بكى
1132,schimpfen::V,erneguka ari izan,سب
1133,schimpfen::V,erneguka ari izan,شتم
1134,sich ärgern::V,ernegatu,زعل
1135,sich ärgern::V,haserretu,زعل
1136,sich fürchten::V,beldur izan,هاب
1137,fürchten::V,beldur izan,خاف
1138,fürchten::V,beldur izan,خشي
1139,fliehen::V,ihes egin,هرب
1140,flüchten::V,ihes egin,فر
1141,sehen::V,ikusi,رأى
1142,anschauen::V,begietsi,نظر
1143,ansehen::V,begiratu,نظر
1144,hören::V,aditu,سمع
1145,zuhören::V,entzun,أصغى
1146,probieren::V,dastatu,ذاق
1147,riechen::V,usnatu,شم
1148,riechen::V,usnatu,استنشق
1149,riechen::V,usaindu,شم
1150,riechen::V,usaindu,استنشق
1151,fühlen::V,sentitu,شعر
1152,scheinen::V,iruditu,ظهر
1153,scheinen::V,begitandu,ظهر
1154,zu sehen sein::V,azaldu,ظهر
1155,vernehmen::V,aditu,سمع
1156,frieren::V,hotz izan,بردان
1157,tun::V,egin,فعل
1158,können::V,ahal izan,قدر
1159,können::V,ahal izan,استطاع
1160,wollen::V,nahi izan,شاء
1161,wollen::V,nahi izan,أراد
1162,anfangen::V,hasi,بدأ
1163,beenden::V,bukatu,أنهى
1164,aufhören::V,utzi,توقف
1165,aufhören::V,utzi,انقطع
1166,gelingen::V,lortu,نجح
1167,geraten::V,heldu,طلع
1168,öffnen::V,ireki,فتح
1169,öffnen::V,zabaldu,فتح
1170,schließen::V,itxi,أغلق
1171,stellen::V,ipini,وضع
1172,stellen::V,ipini,أقام
1173,setzen::V,jesarri,أجلس
1174,legen::V,jarri,وضع
1175,berühren::V,ukitu,مس
1176,berühren::V,ukitu,لمس
1177,verbinden::V,uztartu,ربط
1178,verbinden::V,uztartu,وصل
1179,bedecken::V,estali,غطى
1180,aufhängen::V,eseki,علق
1181,aufhängen::V,eskegi,علق
1182,anzünden::V,piztu,أوقد
1183,aufheben::V,jaso,لقط
1184,zurücklassen::V,atzean utzi,ترك
1185,verlieren::V,galdu,فقد
1186,fallen lassen::V,erortzen utzi,أسقط
1187,machen::V,egin,فعل
1188,herstellen::V,ekoiztu,صنع
1189,herstellen::V,ekoiztu,أنتج
1190,bauen::V,eraiki,بنى
1191,bauen::V,eraiki,شيد
1192,reparieren::V,konpondu,صلح
1193,verbessern::V,hobetu,صحح
1194,ändern::V,mudatu,غير
1195,graben::V,aitzurtu,حفر
1196,beugen::V,makurtu,ثنى
1197,beugen::V,makurtu,أحنى
1198,biegen::V,malgutu,لوى
1199,biegen::V,makolatu,لوى
1200,drehen::V,jiratu,أدار
1201,drehen::V,jiratu,دور
1202,wenden::V,bihurtu,قلب
1203,umdrehen::V,biratu,قلب
1204,umdrehen::V,alderantzikatu,قلب
1205,heben::V,jaso,رفع
1206,heben::V,goratu,رفع
1207,hochheben::V,goratu,رفع
1208,hochheben::V,altxatu,رفع
1209,ergreifen::V,oratu,مسك
1210,halten::V,eutsi,مسك
1211,drücken::V,sakatu,ضغط
1212,schieben::V,bultzatu,حرك
1213,kratzen::V,hatz egin,خدش
1214,kratzen::V,hazka egin,خدش
1215,lecken::V,miaztu,لعق
1216,lecken::V,lamikatu,لعق
1217,beißen::V,hozka egin,عض
1218,beißen::V,ausiki egin,عض
1219,abreißen::V,kendu,قلع
1220,abschneiden::V,moztu,قطع
1221,abschneiden::V,pikatu,قطع
1222,binden::V,lotu,ربط
1223,binden::V,estekatu,ربط
1224,stecken::V,sartu,دس
1225,brechen::V,apurtu,كسر
1226,klopfen::V,jo,طرق
1227,hauen::V,jo,ضرب
1228,kleben::V,itsatsi,ألصق
1229,reiben::V,igurtzi,حك
1230,streichen::V,igurtzi,نشر
1231,schleifen::V,zorroztu,سن
1232,schneiden::V,moztu,قطع
1233,rütteln::V,astindu,رج
1234,rütteln::V,inarrosi,رج
1235,schütteln::V,astindu,هز
1236,schütteln::V,inarrosi,هز
1237,schwenken::V,zabukatu,لوح
1238,schütten::V,isuri,صب
1239,füllen::V,bete,ملأ
1240,einwickeln::V,bildu,لف
1241,tragen::V,eroan,حمل
1242,tragen::V,eraman,حمل
1243,schleppen::V,narrastu,سحب
1244,schleppen::V,herrestatu,سحب
1245,ziehen::V,tira egin,سحب
1246,aufbewahren::V,gorde,حفظ
1247,werfen::V,jaurti,رمى
1248,werfen::V,jaurti,ألقى
1249,werfen::V,aurtiki,رمى
1250,werfen::V,aurtiki,ألقى
1251,fangen::V,atzeman,التقط
1252,packen::V,heldu,مسك
1253,verstecken::V,ostendu,خبأ
1254,verstecken::V,ezkutatu,خبأ
1255,teilen::V,zatitu,قسم
1256,schicken::V,bidali,بعث
1257,schicken::V,bidali,أرسل
1258,bringen::V,ekarri,جلب
1259,hinzufügen::V,eratxiki,أضاف
1260,hinzufügen::V,gaineratu,أضاف
1261,bekommen::V,jaso,حصل
1262,erhalten::V,jaso,استلم
1263,nehmen::V,hartu,أخذ
1264,wählen::V,hautatu,اختار
1265,wählen::V,aukeratu,اختار
1266,auswählen::V,hautatu,انتقى
1267,auswählen::V,aukeratu,انتقى
1268,bewahren::V,begiratu,حافظ
1269,behindern::V,oztopatu,عاق
1270,verderben::V,hondatu,أفسد
1271,beschädigen::V,akastu,أضر
1272,zerbrechen::V,apurtu,كسر
1273,zerreißen::V,zarratatu,مزق
1274,zerstören::V,suntsitu,دمر
1275,verbrennen::V,erre,حرق
1276,verbrennen::V,kiskali,حرق
1277,geben::V,eman,أعطى
1278,reichen::V,luzatu,ناول
1279,reichen::V,helarazi,ناول
1280,schenken::V,oparitu,وهب
1281,versprechen::V,agindu,وعد
1282,wünschen::V,opatu,تمنى
1283,wünschen::V,opetsi,تمنى
1284,loben::V,laudatu,مدح
1285,loben::V,goraipatu,مدح
1286,küssen::V,musu eman,قبل
1287,wiegen::V,kulunkatu,هدهد
1288,zudecken::V,estali,غطى
1289,wecken::V,esnatu,أيقظ
1290,wecken::V,iratzartu,أيقظ
1291,zeigen::V,erakutsi,أرى
1292,führen::V,gidatu,دل
1293,lehren::V,irakatsi,علم
1294,unterrichten::V,eskolak eman,علم
1295,aufziehen::V,hazi,ربى
1296,leiten::V,arteztu,دل
1297,leiten::V,arteztu,أدار
1298,antreiben::V,bulkatu,حث
1299,lassen::V,-arazi,حدا
1300,einladen::V,gonbidatu,دعا
1301,vereinigen::V,batu,وحد
1302,vereinigen::V,bateratu,وحد
1303,besuchen::V,ikustatu,زار
1304,treffen::V,topatu,قابل
1305,sich versammeln::V,bildu,اجتمع
1306,spielen::V,jolastu,لعب
1307,singen::V,abestu,غنى
1308,singen::V,kantatu,غنى
1309,tanzen::V,dantzatu,رقص
1310,tanzen::V,dantzan egin,رقص
1311,sich trennen::V,banandu,افترق
1312,verlassen::V,utzietsi,ترك
1313,retten::V,salbatu,نجى
1314,retten::V,salbatu,أنقذ
1315,retten::V,gaizkatu,نجى
1316,retten::V,gaizkatu,أنقذ
1317,bewachen::V,jagon,حرس
1318,bewachen::V,zaindu,حرس
1319,schützen::V,babestu,حمى
1320,schützen::V,gerizatu,حمى
1321,verteidigen::V,aldeztu,دافع
1322,sich schlagen::V,elkar jo,تضارب
1323,sich schlagen::V,elkar borrokatu,تضارب
1324,schießen::V,tiro egin,أطلق
1325,siegen::V,irabazi,انتصر
1326,ärgern::V,ernegatu,أزعل
1327,ärgern::V,haserretu,أزعل
1328,schlagen::V,jo,ضرب
1329,schlagen::V,erauntsi,ضرب
1330,treten::V,zapaldu,رفس
1331,treten::V,ostiaktu,رفس
1332,stechen::V,sastatu,شك
1333,stoßen::V,bultzatu,دفع
1334,stehlen::V,ostu,سرق
1335,stehlen::V,lapurtu,سرق
1336,stören::V,galarazi,ضايق
1337,belästigen::V,gohaindu,أزعج
1338,belästigen::V,alamena eman,أزعج
1339,verbergen::V,ezkutatu,كتم
1340,täuschen::V,tronpatu,خدع
1341,täuschen::V,engainatu,خدع
1342,betrügen::V,iruzurtu,غش
1343,töten::V,hil,قتل
1344,töten::V,heriotza eman,قتل
1345,wohnen::V,bizi izan,سكن
1346,arbeiten::V,lan egin,عمل
1347,arbeiten::V,lan egin,اشتغل
1348,arbeiten::V,behar egin,عمل
1349,arbeiten::V,behar egin,اشتغل
1350,sammeln::V,bildu,جمع
1351,sammeln::V,bildumatu,جمع
1352,pflücken::V,batu,جنى
1353,pflücken::V,batu,قطف
1354,pflücken::V,bildu,جنى
1355,pflücken::V,bildu,قطف
1356,jagen::V,ehizatu,صاد
1357,fischen::V,arrantzatu,اصطاد
1358,fischen::V,arrantza egin,اصطاد
1359,fassen::V,harrapatu,قبض
1360,hüten::V,begiratu,رعى
1361,treiben::V,bultza egin,ساق
1362,anbinden::V,estekatu,ربط
1363,füttern::V,bazkatu,علف
1364,melken::V,jetzi,حلب
1365,hacken::V,xehatu,فرم
1366,gießen::V,isuri,سقى
1367,reifen::V,heldu,نضج
1368,reifen::V,zoritu,نضج
1369,zubereiten::V,prestatu,حضر
1370,kochen::V,egosi,طبخ
1371,backen::V,labean egin,خبز
1372,braten::V,erregosi,قلى
1373,braten::V,erregosi,حمر
1374,umrühren::V,eragin,قلب
1375,stricken::V,trikotatu,حاك
1376,stricken::V,puntu egin,حاك
1377,nähen::V,josi,خاط
1378,färben::V,tindatu,صبغ
1379,färben::V,tindatu,لون
1380,reinigen::V,ikuzi,نظف
1381,reinigen::V,garbitu,نظف
1382,waschen::V,xahutu,غسل
1383,waschen::V,garbitu,غسل
1384,abwischen::V,xukatu,مسح
1385,spülen::V,irakutzi,شطف
1386,fegen::V,erraztatu,كنس
1387,kehren::V,isastu,كنس
1388,baden::V,bainatu,استحم
1389,baden::V,bainua hartu,استحم
1390,sich waschen::V,burua garbitu,اغتسل
1391,ausziehen::V,erantzi,خلع
1392,anziehen::V,jantzi,لبس
1393,sich anziehen::V,jantzi,اكتسى
1394,kämmen::V,orraztu,مشط
1395,schmücken::V,apaindu,زين
1396,sagen::V,esan,قال
1397,sprechen::V,mintzatu,تكلم
1398,sprechen::V,hitz egin,تكلم
1399,reden::V,hitz egin,تكلم
1400,sich unterhalten::V,solastu,تحادث
1401,sich unterhalten::V,solas egin,تحادث
1402,fragen::V,galdetu,سأل
1403,bitten::V,eskatu,رجا
1404,bitten::V,galdegin,رجا
1405,erzählen::V,edestu,حكي
1406,erzählen::V,kontatu,حكي
1407,mitteilen::V,jakinarazi,بلغ
1408,nennen::V,izena eman,سمى
1409,rufen::V,dei egin,نادى
1410,prahlen::V,harrokerian ibili,فشر
1411,prahlen::V,harrokerian ibili,تفاخر
1412,prahlen::V,ahoberokeriak esan,فشر
1413,prahlen::V,ahoberokeriak esan,تفاخر
1414,übersetzen::V,itzuli,ترجم
1415,denken::V,pentsatu,فكر
1416,denken::V,gogoeta egin,فكر
1417,glauben::V,sinetsi,اعتقد
1418,bemerken::V,ohartu,لاحظ
1419,bemerken::V,konturatu,لاحظ
1420,erkennen::V,ezagutu,عرف
1421,erkennen::V,antzeman,عرف
1422,begreifen::V,ulertu,فهم
1423,begreifen::V,ulertu,أدرك
1424,verstehen::V,aditu,فهم
1425,lernen::V,ikasi,درس
1426,wissen::V,jakin,علم
1427,sich erinnern an::V,gogoratu,تذكر
1428,sich erinnern an::V,gogoan izan,تذكر
1429,vergessen::V,ahaztu,نسي
1430,vergessen::V,ahantzi,نسي
1431,messen::V,neurtu,قاس
1432,zählen::V,zenbatu,عد
1433,zählen::V,zenbatu,أحصى
1434,zählen::V,kopuratu,عد
1435,zählen::V,kopuratu,أحصى
1436,rechnen::V,kalkulatu,حسب
1437,lesen::V,irakurri,قرأ
1438,malen::V,margotu,صور
1439,zeichnen::V,marraztu,رسم
1440,schreiben::V,idatzi,كتب
1441,besitzen::V,ukan,حاز
1442,besitzen::V,ukan,ملك
1443,besitzen::V,eduki,حاز
1444,besitzen::V,eduki,ملك
1445,kaufen::V,erosi,اشترى
1446,verkaufen::V,saldu,باع
1447,bezahlen::V,ordaindu,دفع
1448,zahlen::V,ordaindu,سدد
1449,beherrschen::V,menpean izan,حكم
1450,ertragen::V,jasan,أطاق
1451,ertragen::V,jasan,تحمل
1452,ertragen::V,pairatu,أطاق
1453,ertragen::V,pairatu,تحمل
