,Concept_ID,fi,ar
796,dorthin::ADV,tuonne,إلى هناك
797,geradeaus::ADV,suoraan,إلى الأمام
798,vorwärts::ADV,eteenpäin,إلى الأمام
799,rückwärts::ADV,taaksepäin,إلى الوراء
800,zurück::ADV,takaisin,عودا
801,zurück::ADV,takaisin,إلى الخلف
802,unten::ADV,alhaalla,تحت
803,unten::ADV,alhaalla,في الأسفل
804,hinab::ADV,alas,إلى تحت
805,oben::ADV,ylhäällä,فوق
806,oben::ADV,ylhäällä,في الأعلى
807,hinauf::ADV,ylös,إلى فوق
808,hinauf::ADV,ylös,إلى الأعلى
809,überall::ADV,kaikkialla,في كل مكان
810,nicht::ADV,ei,لا
811,nicht::ADV,ei,لم
812,ein wenig::ADV,vähän,قليلا
813,kaum::ADV,tuskin,كاد لا
814,sehr::ADV,kovin,جدا
815,sehr::ADV,kovin,كثيرا
816,sehr::ADV,oikein,جدا
817,sehr::ADV,oikein,كثيرا
818,so::ADV,näin,كذا
819,so::ADV,näin,كذلك
820,noch::ADV,vielä,ما زال
821,nur::ADV,vain,فقط
822,nur::ADV,ainoastaan,فقط
823,schon::ADV,jo,قد
824,wieder::ADV,taas,من جديد
825,wieder::ADV,taas,مرة أخرى
826,wieder::ADV,jälleen,من جديد
827,wieder::ADV,jälleen,مرة أخرى
828,vergebens::ADV,turhaan,عبثا
829,vor::PRP,edessä,أمام
830,hinter::PRP,takana,خلف
831,hinter::PRP,takana,وراء
832,unter::PRP,alla,تحت
833,durch::PRP,läpi,عبر
834,durch::PRP,läpi,خلال
835,durch::PRP,kautta,عبر
836,durch::PRP,kautta,خلال
837,neben::PRP,vieressä,جنب
838,neben::PRP,vieressä,بجانب
839,zwischen::PRP,välillä,بين
840,wegen::PRP,takia,بسبب
841,wegen::PRP,vuoksi,بسبب
842,dies::PRN,tämä,هذا
843,das::PRN,se,ذلك
844,alles::PRN,kaikki,الكل
845,ich::PRN,minä,أنا
846,du::PRN,sinä,أنت
847,er::PRN,hän,هو
848,wir::PRN,me,نحن
849,ihr::PRN,te,أنتم
850,ihr::PRN,te,أنتن
851,sie::PRN,he,هم
852,sie::PRN,he,هن
853,was::FPRN,mikä,ما
854,wer::FPRN,ken,من
855,wer::FPRN,kuka,من
856,wo::FADV,missä,أين
857,wohin::FADV,mihin,إلى أين
858,wie::FADV,miten,كيف
859,wie::FADV,kuinka,كيف
860,warum::FADV,miksi,لماذا
861,wieviel::FNUM,paljonko,كم
862,wieviel::FNUM,kuinka paljon,كم
863,eins::NUM,yksi,واحد
864,zwei::NUM,kaksi,اثنين
865,drei::NUM,kolme,ثلاثة
866,vier::NUM,neljä,أربعة
867,fünf::NUM,viisi,خمسة
868,sechs::NUM,kuusi,ستة
869,sieben::NUM,seitsemän,سبعة
870,acht::NUM,kahdeksan,ثمانية
871,neun::NUM,yhdeksän,تسعة
872,zehn::NUM,kymmenen,عشرة
873,elf::NUM,yksitoista,أحد عشر
874,zwölf::NUM,kaksitoista,اثنا عشر
875,zwanzig::NUM,kaksikymmentä,عشرون
876,dreißig::NUM,kolmekymmentä,ثلاثون
877,vierzig::NUM,neljäkymmentä,أربعون
878,fünfzig::NUM,viisikymmentä,خمسون
879,sechzig::NUM,kuusikymmentä,ستون
880,siebzig::NUM,seitsemänkymmentä,سبعون
881,achtzig::NUM,kahdeksankymmentä,ثمانون
882,neunzig::NUM,yhdeksänkymmentä,تسعون
883,hundert::NUM,sata,مئة
884,tausend::NUM,tuhat,ألف
885,und::CNJ,ja,و
886,oder::CNJ,tai,أو
887,stehen::V,seisoa,وقف
888,sitzen::V,istua,جلس
889,liegen::V,maata,رقد
890,hängen::V,riippua,تعلق
891,werden::V,tulla,صار
892,werden::V,tulla,أصبح
893,werden::V,joutua,صار
894,werden::V,joutua,أصبح
895,passieren::V,sattua,حدث
896,passieren::V,tapahtua,حدث
897,beginnen::V,alkaa,ابتدأ
898,enden::V,loppua,انتهى
899,enden::V,päättyä,انتهى
900,wechseln::V,vaihtua,تغير
901,wechseln::V,vaihdella,تغير
902,aufgehen[Sonne]::V,nousta,شرق
903,untergehen[Sonne]::V,laskea,غرب
904,scheinen[Sonne]::V,paistaa,أضاء
905,donnern::V,jyristä,رعد
906,wehen::V,tuulla,هب
907,wehen::V,puhaltaa,هب
908,strömen::V,virrata,جرى
909,fließen::V,valua,سال
910,fließen::V,juosta,سال
911,sich drehen::V,pyöriä,دار
912,schwanken::V,horjua,ترنح
913,schwingen::V,heilua,ترجح
914,schwingen::V,värähdellä,ترجح
915,fallen::V,pudota,سقط
916,fallen::V,langeta,سقط
917,brennen::V,palaa,احترق
918,rauchen::V,savuta,دخن
919,regnen::V,sataa,أمطر
920,gefrieren::V,jäätyä,تجمد
921,tauen::V,sulaa,ذاب
922,schmelzen::V,sulaa,ذاب
923,trocknen::V,kuivua,نشف
924,sieden::V,kiehua,غلى
925,faulen::V,mädätä,فسد
926,verfaulen::V,mädätä,تعفن
927,verfaulen::V,mädäntyä,تعفن
928,reißen::V,revetä,انقطع
929,versinken::V,upota,غرق
930,versinken::V,vajota,غرق
931,vergehen::V,kulua,مضى
932,erscheinen::V,ilmestyä,لاح
933,erscheinen::V,ilmestyä,ظهر
934,verschwinden::V,kadota,غاب
935,sinken::V,vajota,هبط
936,abnehmen::V,vähetä,نقص
937,zunehmen::V,kasvaa,ازداد
938,zunehmen::V,lisääntyä,ازداد
939,steigen::V,nousta,صعد
940,steigen::V,nousta,ارتفع
941,wachsen::V,kasvaa,نما
942,wachsen::V,kasvaa,نبت
943,glänzen::V,kiiltää,لمع
944,funkeln::V,kipinöidä,تلألأ
945,lärmen::V,meluta,ضج
946,lärmen::V,meluta,صخب
947,läuten::V,soida,قرع
948,klingeln::V,soida,دق
949,klirren::V,kalista,قعقع
950,brausen::V,kohista,عج
951,rauschen::V,kohista,حف
952,klingen::V,soida,رن
953,bellen::V,haukkua,نبح
954,heulen::V,ulvoa,عوى
955,blasen::V,puhaltaa,نفخ
956,pfeifen::V,viheltää,صفر
957,schreien::V,kirkua,صرخ
958,stöhnen::V,voihkia,أن
959,zittern::V,vapista,ارتعش
960,leben::V,elää,عاش
961,geboren werden::V,syntyä,ولد
962,atmen::V,hengittää,تنفس
963,trinken::V,juoda,شرب
964,essen::V,syödä,أكل
965,schlucken::V,niellä,جرع
966,müde werden::V,uupua,تعب
967,einschlafen::V,uinahtaa,نام
968,schlafen::V,maata,نام
969,schlafen::V,nukkua,نام
970,aufwachen::V,herätä,استيقظ
971,aufstehen::V,nousta,قام
972,aufstehen::V,nousta ylös,قام
973,sich erholen::V,levätä,استجم
974,krank werden::V,sairastua,مرض
975,krank sein::V,potea,مرض
976,krank sein::V,sairastaa,مرض
977,schmerzen::V,särkeä,آلم
978,schmerzen::V,kivistää,آلم
979,husten::V,yskiä,كح
980,husten::V,yskiä,سعل
981,genesen::V,toipua,نقه
982,sterben::V,kuolla,مات
983,umkommen::V,saada surmansa,هلك
984,umkommen::V,kuolla,هلك
985,sich bewegen::V,liikkua,تحرك
986,sich rühren::V,liikahtaa,تحرك
987,sich erheben::V,nousta,قام
988,sich setzen::V,istuutua,جلس
989,hinfallen::V,kaatua,وقع
990,laufen::V,kävellä,مشى
991,schreiten::V,astua,خطا
992,schreiten::V,astella,خطا
993,spazierengehen::V,kävellä,تنزه
994,eilen::V,kiirehtiä,عجل
995,sich beeilen::V,kiirehtiä,استعجل
996,sich beeilen::V,olla kiireissään,استعجل
997,sausen::V,rynnätä,أسرع
998,sausen::V,viilettää,أسرع
999,rennen::V,juosta,عدا
1000,rennen::V,juosta,ركض
1001,springen::V,hypätä,قفز
1002,klettern::V,kiivetä,تسلق
1003,schaukeln::V,kiikkua,تأرجح
1004,kriechen::V,ryömiä,دب
1005,kriechen::V,ryömiä,زحف
1006,schwimmen::V,uida,سبح
1007,tauchen::V,sukeltaa,غطس
1008,rudern::V,soutaa,جذف
1009,fahren::V,ajaa,ركب
1010,fahren::V,ajaa,سافر
1011,fahren::V,kulkea,ركب
1012,fahren::V,kulkea,سافر
1013,fliegen::V,lentää,طار
1014,gehen::V,käydä,سار
1015,gehen::V,käydä,ذهب
1016,weggehen::V,lähteä,ذهب
1017,weggehen::V,lähteä,انصرف
1018,weggehen::V,poistua,ذهب
1019,weggehen::V,poistua,انصرف
1020,abfahren::V,lähteä,رحل
1021,anhalten::V,pysähtyä,توقف
1022,anhalten::V,seisahtua,توقف
1023,hineingehen::V,mennä sisään,دخل
1024,eintreten::V,astua sisään,دخل
1025,kommen::V,tulla,أتى
1026,kommen::V,tulla,جاء
1027,ankommen::V,saapua,وصل
1028,zurückkommen::V,palata,عاد
1029,zurückkommen::V,palata,رجع
1030,bleiben::V,jäädä,مكث
1031,bleiben::V,viipyä,مكث
1032,warten::V,odottaa,انتظر
1033,erwarten::V,odottaa,ترقب
1034,erwarten::V,odottaa,انتظر
1035,suchen::V,etsiä,بحث
1036,finden::V,löytää,وجد
1037,versuchen::V,yrittää,حاول
1038,vorbereiten::V,valmistaa,أعد
1039,vorbereiten::V,valmistaa,حضر
1040,lieben::V,pitää,أحب
1041,lieben::V,rakastaa,أحب
1042,mögen::V,pitää,أحب
1043,mögen::V,tykätä,أحب
1044,lachen::V,nauraa,ضحك
1045,rühren::V,liikuttaa,أثر
1046,weinen::V,itkeä,بكى
1047,schimpfen::V,haukkua,سب
1048,schimpfen::V,haukkua,شتم
1049,sich ärgern::V,suuttua,زعل
1050,sich fürchten::V,pelätä,هاب
1051,fürchten::V,pelätä,خاف
1052,fürchten::V,pelätä,خشي
1053,fliehen::V,paeta,هرب
1054,flüchten::V,paeta,فر
1055,sehen::V,nähdä,رأى
1056,anschauen::V,katsoa,نظر
1057,ansehen::V,katsoa,نظر
1058,hören::V,kuulla,سمع
1059,zuhören::V,kuunnella,أصغى
1060,probieren::V,maistaa,ذاق
1061,riechen::V,haistaa,شم
1062,riechen::V,haistaa,استنشق
1063,fühlen::V,tuntea,شعر
1064,scheinen::V,tuntua,ظهر
1065,zu sehen sein::V,näkyä,ظهر
1066,vernehmen::V,kuulla,سمع
1067,frieren::V,palella,بردان
1068,tun::V,tehdä,فعل
1069,können::V,osata,قدر
1070,können::V,osata,استطاع
1071,wollen::V,tahtoa,شاء
1072,wollen::V,tahtoa,أراد
1073,anfangen::V,ruveta,بدأ
1074,anfangen::V,aloittaa,بدأ
1075,beenden::V,lopettaa,أنهى
1076,aufhören::V,loppua,توقف
1077,aufhören::V,loppua,انقطع
1078,gelingen::V,onnistua,نجح
1079,geraten::V,sujua,طلع
1080,geraten::V,joutua,طلع
1081,öffnen::V,avata,فتح
1082,öffnen::V,aukaista,فتح
1083,schließen::V,sulkea,أغلق
1084,stellen::V,panna,وضع
1085,stellen::V,panna,أقام
1086,stellen::V,asettaa,وضع
1087,stellen::V,asettaa,أقام
1088,setzen::V,panna,أجلس
1089,setzen::V,istuttaa,أجلس
1090,legen::V,panna,وضع
1091,legen::V,asettaa,وضع
1092,berühren::V,koskea,مس
1093,berühren::V,koskea,لمس
1094,berühren::V,koskettaa,مس
1095,berühren::V,koskettaa,لمس
1096,verbinden::V,liittää,ربط
1097,verbinden::V,liittää,وصل
1098,verbinden::V,yhdistää,ربط
1099,verbinden::V,yhdistää,وصل
1100,bedecken::V,kattaa,غطى
1101,bedecken::V,peittää,غطى
1102,aufhängen::V,ripustaa,علق
1103,anzünden::V,sytyttää,أوقد
1104,aufheben::V,ylös nostaa,لقط
1105,aufheben::V,nostaa,لقط
1106,zurücklassen::V,jättää,ترك
1107,verlieren::V,kadottaa,فقد
1108,fallen lassen::V,pudottaa,أسقط
1109,machen::V,tehdä,فعل
1110,herstellen::V,tuottaa,صنع
1111,herstellen::V,tuottaa,أنتج
1112,herstellen::V,valmistaa,صنع
1113,herstellen::V,valmistaa,أنتج
1114,bauen::V,rakentaa,بنى
1115,bauen::V,rakentaa,شيد
1116,reparieren::V,korjata,صلح
1117,verbessern::V,parantaa,صحح
1118,ändern::V,muuttaa,غير
1119,graben::V,kaivaa,حفر
1120,beugen::V,taivuttaa,ثنى
1121,beugen::V,taivuttaa,أحنى
1122,biegen::V,taivuttaa,لوى
1123,drehen::V,kääntää,أدار
1124,drehen::V,kääntää,دور
1125,wenden::V,kääntää,قلب
1126,umdrehen::V,kääntää,قلب
1127,heben::V,nostaa,رفع
1128,heben::V,kohottaa,رفع
1129,hochheben::V,nostaa,رفع
1130,ergreifen::V,tarttua,مسك
1131,halten::V,pitää,مسك
1132,drücken::V,painaa,ضغط
1133,drücken::V,puristaa,ضغط
1134,schieben::V,työntää,حرك
1135,kratzen::V,raapia,خدش
1136,lecken::V,nuolla,لعق
1137,beißen::V,purra,عض
1138,abreißen::V,repiä,قلع
1139,abschneiden::V,leikata poikki,قطع
1140,abschneiden::V,leikata,قطع
1141,binden::V,sitoa,ربط
1142,stecken::V,pistää,دس
1143,brechen::V,murtaa,كسر
1144,klopfen::V,koputtaa,طرق
1145,klopfen::V,kolkuttaa,طرق
1146,hauen::V,lyödä,ضرب
1147,kleben::V,liimata,ألصق
1148,reiben::V,hieroa,حك
1149,reiben::V,hangata,حك
1150,streichen::V,sivellä,نشر
1151,schleifen::V,hioa,سن
1152,schneiden::V,leikata,قطع
1153,rütteln::V,ravistaa,رج
1154,schütteln::V,pudistaa,هز
1155,schwenken::V,heiluttaa,لوح
1156,schütten::V,kaataa,صب
1157,füllen::V,täyttää,ملأ
1158,einwickeln::V,kääriä,لف
1159,tragen::V,kantaa,حمل
1160,schleppen::V,raahata,سحب
1161,ziehen::V,vetää,سحب
1162,aufbewahren::V,säilyttää,حفظ
1163,werfen::V,viskata,رمى
1164,werfen::V,viskata,ألقى
1165,fangen::V,napata,التقط
1166,fangen::V,ottaa kiinni,التقط
1167,packen::V,tarttua,مسك
1168,verstecken::V,kätkeä,خبأ
1169,verstecken::V,piilottaa,خبأ
1170,teilen::V,jakaa,قسم
1171,schicken::V,lähettää,بعث
1172,schicken::V,lähettää,أرسل
1173,bringen::V,viedä,جلب
1174,hinzufügen::V,lisätä,أضاف
1175,bekommen::V,saada,حصل
1176,erhalten::V,saada,استلم
1177,nehmen::V,ottaa,أخذ
1178,wählen::V,valita,اختار
1179,auswählen::V,valikoida,انتقى
1180,bewahren::V,säilyttää,حافظ
1181,behindern::V,estää,عاق
1182,verderben::V,pilata,أفسد
1183,verderben::V,turmella,أفسد
1184,beschädigen::V,vioittaa,أضر
1185,beschädigen::V,vahingoittaa,أضر
1186,zerbrechen::V,rikkoa,كسر
1187,zerreißen::V,repiä rikki,مزق
1188,zerreißen::V,repiä palasiksi,مزق
1189,zerstören::V,hävittää,دمر
1190,verbrennen::V,polttaa,حرق
1191,geben::V,antaa,أعطى
1192,reichen::V,ojentaa,ناول
1193,schenken::V,lahjoittaa,وهب
1194,versprechen::V,luvata,وعد
1195,wünschen::V,toivottaa,تمنى
1196,loben::V,ylistää,مدح
1197,küssen::V,suudella,قبل
1198,wiegen::V,tuudittaa,هدهد
1199,wiegen::V,keinuttaa,هدهد
1200,zudecken::V,peittää,غطى
1201,wecken::V,herättää,أيقظ
1202,zeigen::V,näyttää,أرى
1203,zeigen::V,osoittaa,أرى
1204,führen::V,johdattaa,دل
1205,lehren::V,opettaa,علم
1206,unterrichten::V,opettaa,علم
1207,aufziehen::V,kasvattaa,ربى
1208,leiten::V,johtaa,دل
1209,leiten::V,johtaa,أدار
1210,antreiben::V,hoputtaa,حث
1211,lassen::V,antaa,حدا
1212,einladen::V,kutsua,دعا
1213,vereinigen::V,yhdistää,وحد
1214,besuchen::V,vierailla,زار
1215,treffen::V,tavata,قابل
1216,sich versammeln::V,kokoontua,اجتمع
1217,spielen::V,pelata,لعب
1218,spielen::V,leikkiä,لعب
1219,singen::V,laulaa,غنى
1220,tanzen::V,tanssia,رقص
1221,sich trennen::V,erota,افترق
1222,verlassen::V,jättää,ترك
1223,retten::V,pelastaa,نجى
1224,retten::V,pelastaa,أنقذ
1225,bewachen::V,vartioida,حرس
1226,schützen::V,suojella,حمى
1227,verteidigen::V,puolustaa,دافع
1228,sich schlagen::V,tapella,تضارب
1229,schießen::V,ampua,أطلق
1230,siegen::V,voittaa,انتصر
1231,ärgern::V,ärsyttää,أزعل
1232,schlagen::V,lyödä,ضرب
1233,treten::V,potkaista,رفس
1234,stechen::V,pistää,شك
1235,stoßen::V,sysätä,دفع
1236,stoßen::V,työntää,دفع
1237,stehlen::V,varastaa,سرق
1238,stören::V,häiritä,ضايق
1239,belästigen::V,häiritä,أزعج
1240,verbergen::V,kätkeä,كتم
1241,täuschen::V,harhauttaa,خدع
1242,betrügen::V,pettää,غش
1243,betrügen::V,petkuttaa,غش
1244,töten::V,tappaa,قتل
1245,wohnen::V,asua,سكن
1246,arbeiten::V,tehdä työtä,عمل
1247,arbeiten::V,tehdä työtä,اشتغل
1248,arbeiten::V,työskennellä,عمل
1249,arbeiten::V,työskennellä,اشتغل
1250,sammeln::V,koota,جمع
1251,sammeln::V,kerätä,جمع
1252,pflücken::V,poimia,جنى
1253,pflücken::V,poimia,قطف
1254,jagen::V,metsästää,صاد
1255,fischen::V,kalastaa,اصطاد
1256,fassen::V,pyydystää,قبض
1257,fassen::V,saalistaa,قبض
1258,hüten::V,paimentaa,رعى
1259,treiben::V,ajaa,ساق
1260,anbinden::V,kytkeä,ربط
1261,füttern::V,ruokkia,علف
1262,melken::V,lypsää,حلب
1263,hacken::V,hakata,فرم
1264,gießen::V,kastella,سقى
1265,reifen::V,kypsyä,نضج
1266,zubereiten::V,valmistaa,حضر
1267,kochen::V,keittää,طبخ
1268,backen::V,leipoa,خبز
1269,braten::V,paistaa,قلى
1270,braten::V,paistaa,حمر
1271,umrühren::V,hämmentää,قلب
1272,stricken::V,kutoa,حاك
1273,stricken::V,neuloa,حاك
1274,nähen::V,ommella,خاط
1275,färben::V,värjätä,صبغ
1276,färben::V,värjätä,لون
1277,färben::V,värittää,صبغ
1278,färben::V,värittää,لون
1279,reinigen::V,puhdistaa,نظف
1280,waschen::V,pestä,غسل
1281,abwischen::V,pyyhkiä,مسح
1282,spülen::V,huuhtoa,شطف
1283,fegen::V,pyyhkäistä,كنس
1284,kehren::V,lakaista,كنس
1285,baden::V,kylpeä,استحم
1286,sich waschen::V,peseytyä,اغتسل
1287,ausziehen::V,riisua,خلع
1288,anziehen::V,pukea ylleen,لبس
1289,sich anziehen::V,pukeutua,اكتسى
1290,kämmen::V,kammata,مشط
1291,schmücken::V,koristaa,زين
1292,schmücken::V,kaunistaa,زين
1293,sagen::V,sanoa,قال
1294,sprechen::V,puhua,تكلم
1295,reden::V,keskustella,تكلم
1296,sich unterhalten::V,jutella,تحادث
1297,fragen::V,kysyä,سأل
1298,bitten::V,pyytää,رجا
1299,erzählen::V,kertoa,حكي
1300,mitteilen::V,ilmoittaa,بلغ
1301,nennen::V,kutsua,سمى
1302,nennen::V,nimittää,سمى
1303,rufen::V,kutsua,نادى
1304,prahlen::V,kerskailla,فشر
1305,prahlen::V,kerskailla,تفاخر
1306,übersetzen::V,kääntää,ترجم
1307,denken::V,miettiä,فكر
1308,denken::V,ajatella,فكر
1309,glauben::V,uskoa,اعتقد
1310,bemerken::V,huomata,لاحظ
1311,erkennen::V,tunnistaa,عرف
1312,begreifen::V,ymmärtää,فهم
1313,begreifen::V,ymmärtää,أدرك
1314,verstehen::V,ymmärtää,فهم
1315,lernen::V,oppia,درس
1316,wissen::V,tietää,علم
1317,sich erinnern an::V,muistaa,تذكر
1318,vergessen::V,unohtaa,نسي
1319,messen::V,mitata,قاس
1320,zählen::V,laskea,عد
1321,zählen::V,laskea,أحصى
1322,rechnen::V,laskea,حسب
1323,lesen::V,lukea,قرأ
1324,malen::V,maalata,صور
1325,zeichnen::V,piirtää,رسم
1326,zeichnen::V,piirustaa,رسم
1327,schreiben::V,kirjoittaa,كتب
1328,besitzen::V,omistaa,حاز
1329,besitzen::V,omistaa,ملك
1330,kaufen::V,ostaa,اشترى
1331,verkaufen::V,myydä,باع
1332,bezahlen::V,maksaa,دفع
1333,zahlen::V,maksaa,سدد
1334,beherrschen::V,hallita,حكم
1335,ertragen::V,kestää,أطاق
1336,ertragen::V,kestää,تحمل
