,Concept_ID,sv,lv
184,Nebel::N,töcken,ру
185,Nebel::N,töcken,онь
186,Nebel::N,töcken,migla
187,Wolke::N,sky,кымӧр
188,Wolke::N,sky,mākonis
189,Wolke::N,moln,кымӧр
190,Wolke::N,moln,mākonis
191,Regen::N,regn,зэр
192,Regen::N,regn,lietus
193,Schnee::N,snö,лым
194,Schnee::N,snö,sniegs
195,Eis::N,is,йи
196,Eis::N,is,ledus
197,Frost::N,frost,кӧдзыд
198,Frost::N,frost,sals
199,Kälte::N,köld,кӧдзыд
200,Kälte::N,köld,saltums
201,Kälte::N,köld,aukstums
202,Hitze::N,hetta,пӧсь
203,Hitze::N,hetta,гожӧд
204,Hitze::N,hetta,karstums
205,Raureif::N,rimfrost,пуж
206,Raureif::N,rimfrost,гыӧр
207,Raureif::N,rimfrost,sarma
208,Regenbogen::N,regnbåge,ӧшкамӧшка
209,Regenbogen::N,regnbåge,varavīksne
210,Donner::N,åska,гым
211,Donner::N,åska,pērkons
212,Donner::N,dunder,гым
213,Donner::N,dunder,pērkons
214,Strömung::N,strömning,ва ныр
215,Strömung::N,strömning,визувтӧм
216,Strömung::N,strömning,straume
217,Strömung::N,strömning,strāvojums
218,Tropfen::N,dropper,войт
219,Tropfen::N,dropper,lāse
220,Schaum::N,skum,быг
221,Schaum::N,skum,быгзьӧм
222,Schaum::N,skum,putas
223,Schmutz::N,lort,няйт
224,Schmutz::N,lort,dubļi
225,Schmutz::N,smuts,няйт
226,Schmutz::N,smuts,dubļi
227,See::N,sjö,ты
228,See::N,sjö,ezers
229,Sumpf::N,träsk,гыбад
230,Sumpf::N,träsk,кад
231,Sumpf::N,träsk,dumbrājs
232,Sumpf::N,träsk,staignājs
233,Moor::N,myr,нюр
234,Moor::N,myr,purvs
235,Moor::N,myr,muklājs
236,Moor::N,mosse,нюр
237,Moor::N,mosse,purvs
238,Moor::N,mosse,muklājs
239,Wiese::N,äng,видз
240,Wiese::N,äng,pļava
241,Wald::N,skog,вӧр
242,Wald::N,skog,mežs
243,Hügel::N,höjd,дзиб
244,Hügel::N,höjd,мыльк
245,Hügel::N,höjd,нӧрыс
246,Hügel::N,höjd,paugurs
247,Hügel::N,kulle,дзиб
248,Hügel::N,kulle,мыльк
249,Hügel::N,kulle,нӧрыс
250,Hügel::N,kulle,paugurs
251,Anhöhe::N,höjd,мыльк
252,Anhöhe::N,höjd,нӧрыс
253,Anhöhe::N,höjd,paugurs
254,Anhöhe::N,backe,мыльк
255,Anhöhe::N,backe,нӧрыс
256,Anhöhe::N,backe,paugurs
257,Berg::N,berg,чой
258,Berg::N,berg,керӧс
259,Berg::N,berg,kalns
260,Berg::N,fjäll,чой
261,Berg::N,fjäll,керӧс
262,Berg::N,fjäll,kalns
263,Gipfel::N,topp,чук
264,Gipfel::N,topp,virsotne
265,Höhle::N,håla,рудӧг
266,Höhle::N,håla,ala
267,Höhle::N,grotta,рудӧг
268,Höhle::N,grotta,ala
269,Abhang::N,slänt,ньывк
270,Abhang::N,slänt,бокша
271,Abhang::N,slänt,nogāze
272,Abhang::N,sluttning,ньывк
273,Abhang::N,sluttning,бокша
274,Abhang::N,sluttning,nogāze
275,Quelle::N,källa,ӧшмӧс
276,Quelle::N,källa,avots
277,Bach::N,bäck,шор
278,Bach::N,bäck,urga
279,Bach::N,bäck,strauts
280,Fluss::N,älv,ю
281,Fluss::N,älv,upe
282,Fluss::N,flod,ю
283,Fluss::N,flod,upe
284,Ufer::N,strand,вадор
285,Ufer::N,strand,krasts
286,Küste::N,kust,вадор
287,Küste::N,kust,piekraste
288,Festland::N,fastland,му
289,Festland::N,fastland,sauszeme
290,Meer::N,hav,саридз
291,Meer::N,hav,jūra
292,Bucht::N,vik,куръя
293,Bucht::N,vik,līcis
294,Bucht::N,bukt,куръя
295,Bucht::N,bukt,līcis
296,Insel::N,ö,ді
297,Insel::N,ö,sala
298,Blume::N,blomma,дзоридз
299,Blume::N,blomma,puķe
300,Blume::N,blomma,zieds
301,Blume::N,blomster,дзоридз
302,Blume::N,blomster,puķe
303,Blume::N,blomster,zieds
304,Gras::N,gräs,турун
305,Gras::N,gräs,zāle
306,Wurzel::N,rot,вуж
307,Wurzel::N,rot,sakne
308,Baum::N,träd,пу
309,Baum::N,träd,koks
310,Stamm::N,stam,пучер
311,Stamm::N,stam,stumbrs
312,Rinde::N,bark,кырсь
313,Rinde::N,bark,miza
314,Ast::N,gren,ув
315,Ast::N,gren,zars
316,Zweig::N,kvist,вож
317,Zweig::N,kvist,nozare
318,Blatt::N,löv,кор
319,Blatt::N,löv,lapa
320,Blatt::N,blad,кор
321,Blatt::N,blad,lapa
322,Birke::N,björk,кыдз
323,Birke::N,björk,bērzs
324,Kiefer[Baum]::N,tall,пожӧм
325,Kiefer[Baum]::N,tall,priede
326,Weide[Baum]::N,pil,бадь
327,Weide[Baum]::N,pil,kārkls
328,Weide[Baum]::N,vide,бадь
329,Weide[Baum]::N,vide,kārkls
330,Tanne::N,gran,коз
331,Tanne::N,gran,egle
332,Horn::N,horn,сюр
333,Horn::N,horn,rags
334,Feder::N,fjäder,гӧн
335,Feder::N,fjäder,тывборд
336,Feder::N,fjäder,spalva
337,Fell::N,fäll,ку
338,Fell::N,fäll,āda
339,Fell::N,skinn,ку
340,Fell::N,skinn,āda
341,Flügel::N,vinge,борд
342,Flügel::N,vinge,spārns
343,Klaue::N,klöv,гыж
344,Klaue::N,klöv,nags
345,Kralle::N,klo,гыж
346,Kralle::N,klo,nags
347,Schwanz::N,svans,бӧж
348,Schwanz::N,svans,ļipa
349,Schwanz::N,stjärt,бӧж
350,Schwanz::N,stjärt,ļipa
351,Ei::N,ägg,кольк
352,Ei::N,ägg,ola
353,Nest::N,rede,поз
354,Nest::N,rede,ligzda
355,Nest::N,näste,поз
356,Nest::N,näste,ligzda
357,Bau::N,bo,горс
358,Bau::N,bo,пырмӧс
359,Bau::N,bo,гу
360,Bau::N,bo,ala
361,Tier::N,djur,пемӧс
362,Tier::N,djur,dzīvnieks
363,Herde::N,flock,стада
364,Herde::N,flock,кельӧб
365,Herde::N,flock,ganāmpulks
366,Kuh::N,ko,мӧс
367,Kuh::N,ko,govs
368,Bulle::N,tjur,ӧш
369,Bulle::N,tjur,bullis
370,Pferd::N,häst,вӧв
371,Pferd::N,häst,zirgs
372,Schaf::N,får,ыж
373,Schaf::N,får,aita
374,Schwein::N,svin,порсь
375,Schwein::N,svin,cūka
376,Hund::N,hund,пон
377,Hund::N,hund,suns
378,Katze::N,katt,кань
379,Katze::N,katt,kaķis
380,Bär::N,björn,ош
381,Bär::N,björn,lācis
382,Eichhörnchen::N,ekorre,ур
383,Eichhörnchen::N,ekorre,vāvere
384,Elch::N,älg,йӧра
385,Elch::N,älg,alnis
386,Fuchs::N,räv,руч
387,Fuchs::N,räv,lapsa
388,Hase::N,hare,кӧч
389,Hase::N,hare,zaķis
390,Maus::N,mus,шыр
391,Maus::N,mus,pele
392,Wolf::N,varg,кӧин
393,Wolf::N,varg,vilks
394,Vogel::N,fågel,кай
395,Vogel::N,fågel,лэбач
396,Vogel::N,fågel,putns
397,Schwarm::N,svärm,чукӧр
398,Schwarm::N,svärm,spiets
399,Huhn::N,höns,курӧг
400,Huhn::N,höns,vista
401,Hahn::N,tupp,петук
402,Hahn::N,tupp,gailis
403,Gans::N,gås,дзодзӧг
404,Gans::N,gås,zoss
405,Adler::N,örn,кутш
406,Adler::N,örn,ērglis
407,Ente::N,anka,утка
408,Ente::N,anka,pīle
409,Eule::N,uggla,сюзь
410,Eule::N,uggla,pūce
411,Kranich::N,trana,тури
412,Kranich::N,trana,dzērve
413,Krähe::N,kråka,рака
414,Krähe::N,kråka,vārna
415,Kuckuck::N,gök,кӧк
416,Kuckuck::N,gök,dzeguze
417,Schwan::N,svan,юсь
418,Schwan::N,svan,gulbis
419,Fisch::N,fisk,чери
420,Fisch::N,fisk,zivs
421,Barsch::N,abborre,ёкыш
422,Barsch::N,abborre,asaris
423,Hecht::N,gädda,сир
424,Hecht::N,gädda,līdaka
425,Schlange[Tier]::N,orm,кый
426,Schlange[Tier]::N,orm,čūska
427,Wurm::N,mask,номыр
428,Wurm::N,mask,tārps
429,Spinne::N,spindel,черань
430,Spinne::N,spindel,zirneklis
431,Ameise::N,myra,кодзувкот
432,Ameise::N,myra,skudra
433,Laus::N,lus,той
434,Laus::N,lus,uts
435,Mücke::N,mygga,ном
436,Mücke::N,mygga,ods
437,Fliege::N,fluga,гут
438,Fliege::N,fluga,muša
439,Schmetterling::N,fjäril,бобув
440,Schmetterling::N,fjäril,tauriņš
441,Beere::N,bär,тусь
442,Beere::N,bär,вотӧс
443,Beere::N,bär,oga
444,Apfel::N,äpple,яблӧг
445,Apfel::N,äpple,ābols
446,Pilz::N,svamp,тшак
447,Pilz::N,svamp,sēne
448,Zwiebel::N,lök,луккок
449,Zwiebel::N,lök,йӧнгыль
450,Zwiebel::N,lök,sīpols
451,Saat::N,sådd,тусь
452,Saat::N,sådd,кӧйдыс
453,Saat::N,sådd,sēkla
454,Korn::N,korn,тусь
455,Korn::N,korn,grauds
456,Heu::N,hö,турун
457,Heu::N,hö,siens
458,Schale::N,skal,кор
459,Schale::N,skal,čaula
460,Schale::N,skal,čaumala
461,Grube::N,grop,гу
462,Grube::N,grop,bedre
463,Falle::N,fälla,лэч
464,Falle::N,fälla,slazds
465,Falle::N,fälla,lamatas
466,Schlinge::N,snara,лэч
467,Schlinge::N,snara,cilpa
468,Spur::N,spår,туй
469,Spur::N,spår,pēda
470,Asche::N,aska,пӧм
471,Asche::N,aska,pelni
472,Dreck::N,lort,няйт
473,Dreck::N,lort,dubļi
474,Eisen::N,järn,кӧрт
475,Eisen::N,järn,dzelzs
476,Gold::N,guld,зарни
477,Gold::N,guld,zelts
478,Silber::N,silver,эзысь
479,Silber::N,silver,sudrabs
480,Kohle::N,kol,шом
481,Kohle::N,kol,ogle
482,Glas::N,glas,стеклӧ
483,Glas::N,glas,stikls
484,Lehm::N,lera,сёй
485,Lehm::N,lera,māls
486,Sand::N,sand,лыа
487,Sand::N,sand,smiltis
488,Mensch::N,människa,морт
489,Mensch::N,människa,cilvēks
490,Mann::N,man,аймӧрт
491,Mann::N,man,мужичӧй
492,Mann::N,man,vīrietis
493,Frau::N,kvinna,ань
494,Frau::N,kvinna,нывбаба
495,Frau::N,kvinna,sieviete
496,Kind::N,barn,кага
497,Kind::N,barn,bērns
498,Junge::N,pojke,пи
499,Junge::N,pojke,zēns
500,Junge::N,pojke,puika
501,Junge::N,pojke,puisis
502,Mädchen::N,flicka,ныв
503,Mädchen::N,flicka,meiča
504,Mädchen::N,flicka,skuķis
505,Mädchen::N,flicka,meitene
506,Familie::N,familj,семья
507,Familie::N,familj,ģimene
508,Großvater::N,morfar,пӧль
509,Großvater::N,morfar,vecaistēvs
510,Großmutter::N,farmor,баб
511,Großmutter::N,farmor,vecāmāte
512,Eltern::N,föräldrar,ай-мам
513,Eltern::N,föräldrar,бать-мам
514,Eltern::N,föräldrar,vecāki
515,Vater::N,far,бать
516,Vater::N,far,ай
517,Vater::N,far,tēvs
518,Mutter::N,mor,мам
519,Mutter::N,mor,māte
520,Sohn::N,son,пи
521,Sohn::N,son,dēls
522,Tochter::N,dotter,ныв
523,Tochter::N,dotter,meita
524,Bruder::N,bror,вок
525,Bruder::N,bror,brālis
526,Schwester::N,syster,чой
527,Schwester::N,syster,māsa
528,Onkel::N,morbror,дядь
529,Onkel::N,morbror,tēvocis
530,Tante::N,tant,тьӧт
531,Tante::N,tant,tante
532,Ehemann::N,äkta man,верӧс
533,Ehemann::N,äkta man,vīrs
534,Ehefrau::N,hustru,гӧтыр
535,Ehefrau::N,hustru,sieva
536,Freude::N,fröjd,радлун
537,Freude::N,fröjd,prieks
538,Freude::N,glädje,радлун
539,Freude::N,glädje,prieks
540,Gelächter::N,åtlöje,серам
541,Gelächter::N,åtlöje,smiekli
542,Glück::N,lycka,шуд
543,Glück::N,lycka,laime
544,Kummer::N,sorg,шог
545,Kummer::N,sorg,bēdas
546,Kummer::N,sorg,raizes
547,Wunsch::N,önskan,кӧсйӧм
548,Wunsch::N,önskan,vēlme
549,Wunsch::N,önskan,vēlējums
550,Lust::N,lust,кыскӧм
551,Lust::N,lust,радейтӧм
552,Lust::N,lust,kāre
553,Geist::N,ande,лов
554,Geist::N,ande,gars
555,Gedanke::N,tanke,мӧвп
556,Gedanke::N,tanke,doma
557,Gedächtnis::N,minne,паметь
558,Gedächtnis::N,minne,atmiņa
559,Verstand::N,förstånd,вежӧр
560,Verstand::N,förstånd,prāts
561,Sinn::N,mening,мог
562,Sinn::N,mening,вежӧртас
563,Sinn::N,mening,nozīme
564,Sinn::N,betydelse,мог
565,Sinn::N,betydelse,вежӧртас
566,Sinn::N,betydelse,nozīme
567,Grund::N,skäl,помка
568,Grund::N,skäl,pamats
569,Grund::N,skäl,iemesls
570,Grund::N,grund,помка
571,Grund::N,grund,pamats
572,Grund::N,grund,iemesls
573,Wahrheit::N,sanning,збыль
574,Wahrheit::N,sanning,збыльтор
575,Wahrheit::N,sanning,taisnība
576,Wahrheit::N,sanning,patiesība
577,Gespräch::N,samtal,сёрни
578,Gespräch::N,samtal,saruna
579,Märchen::N,saga,мойд
580,Märchen::N,saga,pasaka
581,Erzählung::N,berättelse,висьт
582,Erzählung::N,berättelse,stāsts
583,Erzählung::N,berättelse,nostāsts
584,Nachricht::N,meddelande,юӧртӧм
585,Nachricht::N,meddelande,ziņa
586,Neuigkeit::N,nyhet,выльтор
587,Neuigkeit::N,nyhet,jaunums
588,Name::N,namn,ним
589,Name::N,namn,vārds
590,Rätsel::N,gåta,нӧдкыв
591,Rätsel::N,gåta,mīkla
592,Rede::N,tal,сёрни
593,Rede::N,tal,runa
594,Sprache::N,språk,кыв
595,Sprache::N,språk,valoda
596,Stimme::N,stämma,гӧлӧс
597,Stimme::N,stämma,вом шы
598,Stimme::N,stämma,balss
599,Wort::N,ord,кыв
600,Wort::N,ord,vārds
601,Zeichen::N,tecken,пас
602,Zeichen::N,tecken,zīme
603,Ruf::N,rop,чукӧстчӧм
604,Ruf::N,rop,корӧм
605,Ruf::N,rop,sauciens
606,Lärm::N,bråk,шы
607,Lärm::N,bråk,зык
608,Lärm::N,bråk,зычитӧм
609,Lärm::N,bråk,troksnis
610,Lärm::N,oväsen,шы
611,Lärm::N,oväsen,зык
612,Lärm::N,oväsen,зычитӧм
613,Lärm::N,oväsen,troksnis
614,Laut::N,ljud,шы
615,Laut::N,ljud,skaņa
616,Ton::N,ton,шы
617,Ton::N,ton,tonis
618,Lied::N,sång,сьылан
619,Lied::N,sång,сьыланкыв
620,Lied::N,sång,dziesma
621,Ruhe::N,ro,чӧв
622,Ruhe::N,ro,miers
623,Ruhe::N,lugn,чӧв
624,Ruhe::N,lugn,miers
625,Leute::N,folk,йӧз
626,Leute::N,folk,войтыр
627,Leute::N,folk,ļaudis
628,Leute::N,folk,cilvēki
629,Volk::N,folk,йӧз
630,Volk::N,folk,войтыр
631,Volk::N,folk,tauta
632,Arbeit::N,arbete,удж
633,Arbeit::N,arbete,darbs
634,Gast::N,gäst,гӧсть
635,Gast::N,gäst,viešņa
636,Gast::N,gäst,ciemiņš
637,Geschenk::N,gåva,козин
638,Geschenk::N,gåva,dāvana
639,Geschenk::N,present,козин
640,Geschenk::N,present,dāvana
641,Spiel::N,lek,ворсан
642,Spiel::N,lek,rotaļa
643,Spiel::N,spel,ворсан
644,Spiel::N,spel,rotaļa
645,Gesellschaft::N,sällskap,котыр
646,Gesellschaft::N,sällskap,biedrība
647,Gesellschaft::N,sällskap,kompānija
648,Hilfe::N,hjälp,отсӧг
649,Hilfe::N,hjälp,palīdzība
650,Freund::N,vän,ёрт
651,Freund::N,vän,draugs
652,Kamerad::N,kamrat,ёрт
653,Kamerad::N,kamrat,biedrs
654,Angelegenheit::N,ärende,мог
655,Angelegenheit::N,ärende,делӧ
656,Angelegenheit::N,ärende,darīšana
657,Angelegenheit::N,angelägenhet,мог
658,Angelegenheit::N,angelägenhet,делӧ
659,Angelegenheit::N,angelägenhet,darīšana
660,Anzahl::N,antal,лыд
661,Anzahl::N,antal,тшӧт
662,Anzahl::N,antal,skaits
663,Anzahl::N,antal,daudzums
664,Art::N,art,сикас
665,Art::N,art,suga
666,Art::N,art,šķira
667,Art::N,slag,сикас
668,Art::N,slag,suga
669,Art::N,slag,šķira
670,Stück::N,stycke,тор
671,Stück::N,stycke,gabals
672,Teil::N,del,юкӧн
673,Teil::N,del,daļa
674,Hälfte::N,halva,пӧв
675,Hälfte::N,halva,джын
676,Hälfte::N,halva,puse
677,Kreis::N,krets,кытш
678,Kreis::N,krets,aplis
679,Kreis::N,krets,riņķis
680,Kreis::N,cirkel,кытш
681,Kreis::N,cirkel,aplis
682,Kreis::N,cirkel,riņķis
683,Kreuz::N,kors,перна
684,Kreuz::N,kors,крест
685,Kreuz::N,kors,krusts
686,Kreuz::N,kryss,перна
687,Kreuz::N,kryss,крест
688,Kreuz::N,kryss,krusts
689,Linie::N,linje,визь
690,Linie::N,linje,līnija
691,Strich::N,streck,визь
692,Strich::N,streck,svītra
693,Abstand::N,avstånd,кост
694,Abstand::N,avstånd,коласт
695,Abstand::N,avstånd,atstarpe
696,Entfernung::N,avstånd,ылна
697,Entfernung::N,avstånd,attālums
698,Entfernung::N,avstånd,atstatums
699,Gegend::N,trakt,му-ва
700,Gegend::N,trakt,apvidus
701,Gegend::N,trakt,apgabals
702,Platz::N,plats,ылдӧс
703,Platz::N,plats,йир
704,Platz::N,plats,гӧгӧртас
705,Platz::N,plats,vieta
706,Ort::N,plats,ин
707,Ort::N,plats,места
708,Ort::N,plats,vieta
709,Ort::N,ställe,ин
710,Ort::N,ställe,места
711,Ort::N,ställe,vieta
712,Seite::N,sida,бок
713,Seite::N,sida,ӧтарладор
714,Seite::N,sida,sāns
715,Mitte::N,mitt,шӧр
716,Mitte::N,mitt,vidus
717,Gegenstand::N,föremål,кӧлуй
718,Gegenstand::N,föremål,priekšmets
719,Sache::N,sak,добра
720,Sache::N,sak,lieta
721,Rand::N,rand,дор
722,Rand::N,rand,mala
723,Rand::N,rand,apmale
724,Kante::N,kant,дор
725,Kante::N,kant,šķautne
726,Ecke::N,vrå,пельӧс
727,Ecke::N,vrå,kakts
728,Ecke::N,vrå,stūris
729,Ecke::N,hörn,пельӧс
730,Ecke::N,hörn,kakts
731,Ecke::N,hörn,stūris
732,Spitze::N,spets,йыв
733,Spitze::N,spets,smaile
734,Spitze::N,spets,galotne
735,Ende::N,ända,пом
736,Ende::N,ända,gals
737,Ende::N,ända,uzgalis
738,Loch::N,hål,розь
739,Loch::N,hål,caurums
740,Winkel::N,vinkel,пельӧс
741,Winkel::N,vinkel,leņķis
742,Muster::N,mönster,сер
743,Muster::N,mönster,piemērs
744,Größe::N,storlek,ыджда
745,Größe::N,storlek,lielums
746,Länge::N,längd,кузьта
747,Länge::N,längd,garums
748,Höhe::N,höjd,джуджда
749,Höhe::N,höjd,augstums
750,Gewicht::N,tyngd,сьӧкта
751,Gewicht::N,tyngd,сьӧкталун
752,Gewicht::N,tyngd,svars
753,Gewicht::N,tyngd,smagums
754,Menge::N,mängd,лун
755,Menge::N,mängd,числӧ
756,Menge::N,mängd,masa
757,Menge::N,mängd,daudzums
758,Haufen::N,hög,чукӧр
759,Haufen::N,hög,čupa
760,Haufen::N,hög,grēda
761,Haufen::N,hög,kaudze
762,Reihe::N,rad,рад
763,Reihe::N,rad,rinda
764,Reihe::N,rad,virkne
765,Boot::N,båt,пыж
766,Boot::N,båt,laiva
767,Ruder::N,åra,пелыс
768,Ruder::N,åra,ӧпаснӧй
769,Ruder::N,åra,airis
770,Ruder::N,åra,irklis
771,Schlitten::N,släde,дадь
772,Schlitten::N,släde,ragavas
773,Ski::N,skida,лызь
774,Ski::N,skida,slēpe
775,Lagerfeuer::N,lägereld,бипур
776,Lagerfeuer::N,lägereld,ugunskurs
777,Last::N,last,сьӧкыдтор
778,Last::N,last,krava
779,Last::N,börda,сьӧкыдтор
780,Last::N,börda,krava
781,Gang::N,gång,мунӧм
782,Gang::N,gång,ветлӧм
783,Gang::N,gång,eja
784,Gang::N,gång,gājums
785,Schritt::N,steg,воськов
786,Schritt::N,steg,воськовтӧм
787,Schritt::N,steg,solis
788,Norden::N,norr,войвыв
789,Norden::N,norr,ziemeļi
790,Süden::N,söder,лунвыв
791,Süden::N,söder,dienvidi
792,Westen::N,väster,рытыв
793,Westen::N,väster,rietumi
794,Osten::N,öster,асыв
795,Osten::N,öster,austrumi
796,Holz::N,trä,пу
797,Holz::N,trä,koks
798,Holz::N,trä,koksne
799,Brett::N,bräda,пӧв
800,Brett::N,bräda,dēlis
801,Platte::N,platta,плита
802,Platte::N,platta,plate
803,Platte::N,platta,plāksne
804,Stütze::N,stöd,пыкӧд
805,Stütze::N,stöd,мыджӧд
806,Stütze::N,stöd,balsts
807,Stütze::N,stöd,atspaids
808,Stütze::N,stötta,пыкӧд
809,Stütze::N,stötta,мыджӧд
810,Stütze::N,stötta,balsts
811,Stütze::N,stötta,atspaids
812,Stange::N,stång,потш
813,Stange::N,stång,maikste
814,Stock::N,käpp,бедь
815,Stock::N,käpp,boze
816,Stock::N,käpp,spieķis
817,Stock::N,pinne,бедь
818,Stock::N,pinne,boze
819,Stock::N,pinne,spieķis
820,Stab::N,stav,зир
821,Stab::N,stav,zizlis
822,Rohr::N,rör,труба
823,Rohr::N,rör,caurule
824,Haus::N,hus,керка
825,Haus::N,hus,māja
