,Concept_ID,hi,lez
80,Herz::N,दिल,рикӏ
81,Herz::N,हृदय,рикӏ
82,Magen::N,मेदा,хук
83,Magen::N,अमाशय,хук
84,Leber::N,जिगर,лекь
85,Leber::N,यकृत्,лекь
86,Atem::N,दम,ял
87,Atem::N,दम,нефес
88,Atem::N,साँस,ял
89,Atem::N,साँस,нефес
90,Atem::N,श्वास,ял
91,Atem::N,श्वास,нефес
92,Hunger::N,भूख,каш
93,Hunger::N,क्षुधा,каш
94,Träne::N,आँसू,вилин нагъв
95,Träne::N,अश्रु,вилин нагъв
96,Geschmack::N,स्वाद,дад
97,Geschmack::N,स्वाद,тӏям
98,Geschmack::N,ज़ायक़ा,дад
99,Geschmack::N,ज़ायक़ा,тӏям
100,Geruch::N,बू,ни
101,Geruch::N,गंध,ни
102,Schlaf::N,नींद,ахвар
103,Schlaf::N,निद्रा,ахвар
104,Traum::N,सपना,ахвар
105,Traum::N,स्वप्न,ахвар
106,Himmel::N,आकाश,цав
107,Himmel::N,आसमान,цав
108,Sonne::N,रवि,рагъ
109,Sonne::N,सूरज,рагъ
110,Sonne::N,सूर्य,рагъ
111,Mond::N,चाँद,варз
112,Mond::N,चंद्र,варз
113,Stern::N,तारा,гъед
114,Stern::N,सितारा,гъед
115,Luft::N,हवा,гьава
116,Luft::N,वायु,гьава
117,Wind::N,पाद,гар
118,Welle::N,लहर,лепе
119,Welle::N,तरंग,лепе
120,Wasser::N,जल,яд
121,Wasser::N,पानी,яд
122,Stein::N,पत्थर,къван
123,Boden::N,मिट्टी,накьв
124,Erde::N,भूमि,ччил
125,Erde::N,ज़मीन,ччил
126,Staub::N,धूल,руг
127,Rauch::N,धूआँ,гум
128,Rauch::N,धुम्र,гум
129,Funke::N,चिनगारी,цӏелхем
130,Funke::N,स्फुलिंग,цӏелхем
131,Feuer::N,आग,цӏай
132,Feuer::N,आतिश,цӏай
133,Feuer::N,अग्नि,цӏай
134,Licht::N,रोशनी,экв
135,Licht::N,प्रकाश,экв
136,Schatten::N,छाया,серин
137,Schatten::N,परछाई,серин
138,Wetter::N,ऋतु,гьава
139,Wetter::N,मौसम,гьава
140,Nebel::N,धुँध,ччилин циф
141,Nebel::N,कुहरा,ччилин циф
142,Wolke::N,मेघ,циф
143,Wolke::N,अभ्र,циф
144,Regen::N,मेंह,марф
145,Regen::N,बारिश,марф
146,Schnee::N,हिम,жив
147,Schnee::N,बर्फ़,жив
148,Eis::N,हिम,мурк
149,Eis::N,बर्फ़,мурк
150,Frost::N,ठंड,аяз
151,Kälte::N,सर्दी,мекь
152,Kälte::N,सर्दी,мекьивал
153,Kälte::N,शीतलता,мекь
154,Kälte::N,शीतलता,мекьивал
155,Hitze::N,ताप,зегьем
156,Hitze::N,गरमी,зегьем
157,Raureif::N,पाला,къирав
158,Regenbogen::N,इंद्र-धनुष,яргъируш
159,Donner::N,गरज,цавун ван
160,Donner::N,मेघ-गर्जन,цавун ван
161,Strömung::N,बहाव,
162,Strömung::N,प्रवाह,
163,Tropfen::N,बूँद,стӏал
164,Schaum::N,झाग,каф
165,Schmutz::N,गंद,чирк
166,Schmutz::N,गंद,кьуруш
167,Schmutz::N,कीचड़,чирк
168,Schmutz::N,कीचड़,кьуруш
169,See::N,झील,вир
170,See::N,सरोवर,вир
171,Sumpf::N,दलदल,уьлен
172,Sumpf::N,धँसान,уьлен
173,Moor::N,झाबर,
174,Moor::N,धँसान,
175,Wiese::N,घास-स्थल,векь
176,Wald::N,जंगल,там
177,Hügel::N,टीला,кӏунтӏ
178,Hügel::N,पहाड़,кӏунтӏ
179,Anhöhe::N,टीला,тепе
180,Anhöhe::N,टीला,гьуьндуьрвал
181,Anhöhe::N,पहाड़ी,тепе
182,Anhöhe::N,पहाड़ी,гьуьндуьрвал
183,Berg::N,पहाड़,дагъ
184,Gipfel::N,शिखर,кӏукӏ
185,Höhle::N,गुहा,кьветӏ
186,Höhle::N,गुफ़ा,кьветӏ
187,Abhang::N,ढाल,гуьне
188,Abhang::N,ढलान,гуьне
189,Quelle::N,चश्मा,чешме
190,Bach::N,सोता,булах
191,Bach::N,नदिका,булах
192,Fluss::N,नदी,вацӏ
193,Fluss::N,सरिता,вацӏ
194,Ufer::N,तट,къерех
195,Ufer::N,किनारा,къерех
196,Küste::N,समुद्र-तट,къерех
197,Festland::N,महाद्वीप,кьурамат
198,Meer::N,सागर,гьуьл
199,Meer::N,समुद्र,гьуьл
200,Bucht::N,खाड़ी,бухта
201,Insel::N,टापू,остров
202,Insel::N,द्वीप,остров
203,Blume::N,फूल,цуьк
204,Blume::N,पुष्प,цуьк
205,Gras::N,घास,хъач
206,Wurzel::N,मूल,дувул
207,Baum::N,पेड़,ттар
208,Baum::N,वृक्ष,ттар
209,Stamm::N,धड़,тан
210,Rinde::N,छाल,чкал
211,Rinde::N,वल्कल,чкал
212,Ast::N,डाल,тӏур
213,Ast::N,शाखा,тӏур
214,Zweig::N,टहनी,хел
215,Blatt::N,पत्र,пеш
216,Blatt::N,पत्ता,пеш
217,Birke::N,भूर्ज,верх
218,Kiefer[Baum]::N,पाइन-वृक्ष,шамагъаж
219,Weide[Baum]::N,बेंत,цӏвелин ттар
220,Tanne::N,फ़र,ель
221,Horn::N,सींग,карч
222,Horn::N,विषाण,карч
223,Feder::N,पर,цӏакул
224,Feder::N,पंख,цӏакул
225,Fell::N,खाल,хам
226,Fell::N,पशु-चर्म,хам
227,Flügel::N,पंख,лув
228,Flügel::N,डैना,лув
229,Klaue::N,पंजा,къармах
230,Kralle::N,पंजा,пац
231,Kralle::N,पंजा,тапас
232,Kralle::N,नाख़ून,пац
233,Kralle::N,नाख़ून,тапас
234,Schwanz::N,पूँछ,ттум
235,Ei::N,अंडा,кака
236,Nest::N,नीड़,муг
237,Nest::N,घोंसला,муг
238,Bau::N,बिल,тӏеквен
239,Bau::N,माँद,тӏеквен
240,Tier::N,पशु,гьайван
241,Tier::N,जानवर,гьайван
242,Herde::N,गल्ला,суьруь
243,Kuh::N,गौ,ккал
244,Kuh::N,गाय,ккал
245,Bulle::N,साँड़,яц
246,Bulle::N,साँड़,бугъа
247,Pferd::N,अश्व,балкӏан
248,Pferd::N,घोड़ा,балкӏан
249,Schaf::N,भेड़,хеб
250,Schwein::N,शूकर,вак
251,Hund::N,श्वान,кицӏ
252,Hund::N,कुत्ता,кицӏ
253,Katze::N,बिल्ली,кац
254,Bär::N,रीछ,сев
255,Bär::N,भालू,сев
256,Eichhörnchen::N,गिलहरी,белка
257,Elch::N,एल्क,лось
258,Fuchs::N,लोमड़ी,сикӏ
259,Hase::N,खरहा,къуьр
260,Hase::N,ख़रगोश,къуьр
261,Maus::N,मूष,кьиф
262,Maus::N,चूहा,кьиф
263,Wolf::N,वृक,жанавур
264,Wolf::N,भेड़िया,жанавур
265,Vogel::N,पक्षी,луван ничхир
266,Vogel::N,चिड़िया,луван ничхир
267,Schwarm::N,झुंड,луж
268,Huhn::N,मुर्ग़ी,верч
269,Hahn::N,मुर्ग़ा,кӏек
270,Gans::N,हंस,къаз
271,Gans::N,हंसिनी,къаз
272,Adler::N,उक़ाब,лекь
273,Ente::N,बतख़,пӏатӏ
274,Ente::N,बत्तक,пӏатӏ
275,Eule::N,उल्लू,тӏиб
276,Kranich::N,सारस,дурна
277,Kranich::N,क्रौंंच,дурна
278,Krähe::N,काक,къаргъа
279,Kuckuck::N,कोयल,кукупӏ
280,Kuckuck::N,कोकिल,кукупӏ
281,Schwan::N,हंस,къугь
282,Schwan::N,मराल,къугь
283,Fisch::N,मछली,гъед
284,Fisch::N,मत्स्य,гъед
285,Barsch::N,पर्च,окунь
286,Hecht::N,पाइक,щука
287,Schlange[Tier]::N,सर्प,илан
288,Schlange[Tier]::N,सर्प,гъуьлягъ
289,Wurm::N,कृमि,квак
290,Wurm::N,कीड़ा,квак
291,Spinne::N,लूता,хуьшрекан
292,Spinne::N,मकड़ी,хуьшрекан
293,Ameise::N,चींटी,цегв
294,Laus::N,जूँ,нет
295,Mücke::N,डाँस,ветӏ
296,Fliege::N,मक्खी,тӏветӏ
297,Fliege::N,मक्षिका,тӏветӏ
298,Schmetterling::N,तितली,чепелукь
299,Beere::N,बेरी,куьлуь емиш
300,Apfel::N,सेब,ич
301,Pilz::N,खुंबी,къарникъуз
302,Zwiebel::N,प्याज़,чичӏек
303,Saat::N,बीज,тумар
304,Korn::N,दाना,твар
305,Heu::N,मूखी घास,векь
306,Heu::N,मूखी घास,векьер
307,Schale::N,बकला,пириш
308,Schale::N,बकला,хъуьруьш
309,Schale::N,छिलका,пириш
310,Schale::N,छिलका,хъуьруьш
311,Grube::N,गड्ढा,фур
312,Falle::N,जाल,ракьар
313,Falle::N,फँदा,ракьар
314,Schlinge::N,फँदा,гьалкъа
315,Spur::N,सुराग़,гел
316,Spur::N,पद-चिह्न,гел
317,Asche::N,राख,руьхъ
318,Dreck::N,मैल,чирк
319,Dreck::N,मैल,кьуруш
320,Dreck::N,गंदगी,чирк
321,Dreck::N,गंदगी,кьуруш
322,Eisen::N,लोहा,ракь
323,Gold::N,सोना,алтун
324,Gold::N,स्वर्ण,алтун
325,Silber::N,रजत,гимиш
326,Silber::N,चाँदी,гимиш
327,Kohle::N,कोयला,цӏивин
328,Glas::N,काँच,шуьше
329,Lehm::N,चिकनी मिट्टी,ччеб
330,Sand::N,रेत,къум
331,Sand::N,बालू,къум
332,Mensch::N,मानव,инсан
333,Mensch::N,इनसान,инсан
334,Mensch::N,मनुष्य,инсан
335,Mann::N,आदमी,итим
336,Mann::N,पुरुष,итим
337,Frau::N,औरत,паб
338,Frau::N,औरत,дишегьли
339,Frau::N,महिला,паб
340,Frau::N,महिला,дишегьли
341,Frau::N,स्त्री,паб
342,Frau::N,स्त्री,дишегьли
343,Kind::N,बाल,аял
344,Kind::N,बच्चा,аял
345,Junge::N,लड़का,гада
346,Mädchen::N,लड़की,руш
347,Mädchen::N,कुमारी,руш
348,Familie::N,परिवार,хзан
349,Familie::N,परिवार,килфет
350,Großvater::N,दादा,чӏехи буба
351,Großmutter::N,नानी,чӏехи диде
352,Eltern::N,माँ-बाप,диде-буба
353,Eltern::N,माता-पिता,диде-буба
354,Vater::N,बाप,буба
355,Vater::N,पिता,буба
356,Mutter::N,माँ,диде
357,Mutter::N,माता,диде
358,Sohn::N,बेटा,хва
359,Sohn::N,पुत्र,хва
360,Tochter::N,बेटी,руш
361,Tochter::N,पुत्री,руш
362,Bruder::N,भाई,стха
363,Bruder::N,भ्राता,стха
364,Schwester::N,बहन,вах
365,Schwester::N,भगिनी,вах
366,Onkel::N,ताऊ,ими
367,Onkel::N,ताऊ,халу
368,Onkel::N,काका,ими
369,Onkel::N,काका,халу
370,Tante::N,बूआ,эме
371,Tante::N,बूआ,хала
372,Tante::N,फूफी,эме
373,Tante::N,फूफी,хала
374,Tante::N,ख़ाला,эме
375,Tante::N,ख़ाला,хала
376,Ehemann::N,पति,гъуьл
377,Ehemann::N,शौहर,гъуьл
378,Ehefrau::N,बीवी,паб
379,Freude::N,आनंद,шадвал
380,Freude::N,प्रसन्नता,шадвал
381,Gelächter::N,हँसी,хъвер
382,Gelächter::N,क़हक़हा,хъвер
383,Glück::N,आनंद,бахт
384,Glück::N,ख़ुशी,бахт
385,Kummer::N,शोक,дерт
386,Kummer::N,शोक,хажалат
387,Kummer::N,दुःख,дерт
388,Kummer::N,दुःख,хажалат
389,Wunsch::N,इच्छा,мурад
390,Wunsch::N,अभिलाषा,мурад
391,Lust::N,चाह,гьевес
392,Lust::N,कामना,гьевес
393,Geist::N,जान,руьгь
394,Geist::N,प्राण,руьгь
395,Gedanke::N,विचार,фикир
396,Gedächtnis::N,याददाश्त,
397,Gedächtnis::N,स्मरण-शक्ति,
398,Verstand::N,समझ,акьул
399,Verstand::N,अक़्ल,акьул
400,Verstand::N,बुद्धि,акьул
401,Sinn::N,अर्थ,мана
402,Grund::N,वजह,себеб
403,Grund::N,कारण,себеб
404,Wahrheit::N,सत्य,керчек
405,Wahrheit::N,सत्य,гьакъикъат
406,Wahrheit::N,सच्चाई,керчек
407,Wahrheit::N,सच्चाई,гьакъикъат
408,Gespräch::N,चर्चा,ихтилат
409,Gespräch::N,वार्ता,ихтилат
410,Gespräch::N,बात-चीत,ихтилат
411,Märchen::N,क़िस्सा,мах
412,Erzählung::N,कथा,кьиса
413,Erzählung::N,कहानी,кьиса
414,Nachricht::N,सूचना,хабар
415,Nachricht::N,समाचार,хабар
416,Neuigkeit::N,ख़बर,цӏийи хабар
417,Neuigkeit::N,समाचार,цӏийи хабар
418,Name::N,नाम,тӏвар
419,Rätsel::N,पहेली,мискӏал
420,Rede::N,वचन,рахун
421,Rede::N,भाषण,рахун
422,Sprache::N,भाषा,чӏал
423,Sprache::N,ज़बान,чӏал
424,Stimme::N,स्वर,ван
425,Stimme::N,आवाज़,ван
426,Wort::N,शब्द,гаф
427,Wort::N,लफ़्ज़,гаф
428,Zeichen::N,निशान,ишара
429,Ruf::N,पुकार,эвер
430,Ruf::N,आह्वान,эвер
431,Lärm::N,शोर,ван-сес
432,Lärm::N,हुल्लड़,ван-сес
433,Laut::N,स्वर,ван
434,Laut::N,स्वर,сес
435,Laut::N,ध्वनि,ван
436,Laut::N,ध्वनि,сес
437,Ton::N,सुर,ван-сес
438,Ton::N,स्वर,ван-сес
439,Lied::N,गीत,мани
440,Ruhe::N,आराम,ласвал
441,Ruhe::N,आराम,фаракъат
442,Ruhe::N,आराम,асайиш
443,Ruhe::N,ख़ामोशी,ласвал
444,Ruhe::N,ख़ामोशी,фаракъат
445,Ruhe::N,ख़ामोशी,асайиш
446,Leute::N,लोग,инсанар
447,Volk::N,क़ौम,халкь
448,Volk::N,प्रजा,халкь
449,Arbeit::N,काम,кӏвалах
450,Gast::N,अतिथि,мугьман
451,Gast::N,मेहमान,мугьман
452,Geschenk::N,उपहार,савкьат
453,Geschenk::N,तोहफ़ा,савкьат
454,Spiel::N,खेल,къугъун
455,Spiel::N,क्रीड़ा,къугъун
456,Gesellschaft::N,साथ,жемят
457,Gesellschaft::N,साथ,общество
458,Hilfe::N,मदद,куьмек
459,Hilfe::N,सहायता,куьмек
460,Freund::N,मित्र,дуст
461,Kamerad::N,साथी,яр-дуст
462,Kamerad::N,कामरेड,яр-дуст
463,Angelegenheit::N,बात,кар
464,Angelegenheit::N,मामला,кар
465,Anzahl::N,तादाद,сан
466,Anzahl::N,तादाद,кьадар
467,Anzahl::N,संख्या,сан
468,Anzahl::N,संख्या,кьадар
469,Art::N,तरह,жуьре
470,Art::N,क़िस्म,жуьре
471,Stück::N,फाँक,кӏус
472,Stück::N,टुकड़ा,кӏус
473,Teil::N,भाग,пай
474,Teil::N,हिस्सा,пай
475,Hälfte::N,अर्धभाग,зур
476,Hälfte::N,अर्धभाग,зур пай
477,Kreis::N,चक्कर,круг
478,Kreis::N,चक्कर,чкаяр
479,Kreis::N,चक्कर,элкъвей цӏар
480,Kreuz::N,सलीब,хаш
481,Kreuz::N,क्रूस,хаш
482,Linie::N,लाइन,цӏар
483,Strich::N,लकीर,цӏар
484,Abstand::N,अंतर,ара
485,Abstand::N,फ़ासला,ара
486,Entfernung::N,दूरी,мензил
487,Entfernung::N,फ़ासला,мензил
488,Gegend::N,इलाक़ा,чка
489,Platz::N,जगह,ара
490,Platz::N,स्थान,ара
491,Ort::N,स्थल,чка
492,Ort::N,स्थान,чка
493,Seite::N,ओर,пад
494,Seite::N,तरफ़,пад
495,Mitte::N,बीच,юкь
496,Mitte::N,मध्य,юкь
497,Gegenstand::N,चीज़,затӏ
498,Gegenstand::N,पदार्थ,затӏ
499,Sache::N,चीज़,шей
500,Sache::N,चीज़,затӏ
501,Sache::N,वस्तु,шей
502,Sache::N,वस्तु,затӏ
503,Rand::N,छोर,къерех
504,Rand::N,उपांत,къерех
505,Kante::N,कोर,син
506,Kante::N,किनारा,син
507,Ecke::N,कोना,пӏипӏ
508,Ecke::N,नुक्कड़,пӏипӏ
509,Spitze::N,नोक,кӏвенкӏв
510,Ende::N,छोर,кьил
511,Ende::N,सिरा,кьил
512,Loch::N,छेद,тӏеквен
513,Loch::N,सूराख़,тӏеквен
514,Winkel::N,कोण,пӏипӏ
515,Winkel::N,कोना,пӏипӏ
516,Muster::N,नमूना,гишир
517,Muster::N,डिज़ाइन,гишир
518,Größe::N,परिमाण,кьадар
519,Größe::N,विस्तार,кьадар
520,Länge::N,लंबाई,яргъивал
521,Höhe::N,ऊँचाई,кьакьанвал
522,Höhe::N,उच्चता,кьакьанвал
523,Gewicht::N,भार,заланвал
524,Gewicht::N,वज़न,заланвал
525,Menge::N,मात्रा,кьадар
526,Haufen::N,ढेर,хара
527,Haufen::N,अंबार,хара
528,Reihe::N,क़तार,жерге
529,Reihe::N,पंक्ति,жерге
530,Boot::N,नाव,луьткве
531,Boot::N,नौका,луьткве
532,Ruder::N,चप्पू,кьусу
533,Schlitten::N,बर्फ़-गाड़ी,гъелерар
534,Ski::N,स्की,
535,Lagerfeuer::N,अलाव,цӏай
536,Lagerfeuer::N,कैंप-फ़ायर,цӏай
537,Last::N,भार,заланвал
538,Gang::N,चाल,ериш
539,Schritt::N,डग,къадам
540,Schritt::N,क़दम,къадам
541,Norden::N,उत्तर,кефер
542,Norden::N,उत्तर,кефер пад
543,Süden::N,दक्खिन,кьибле
544,Westen::N,पश्चिम,рагъакӏидай пад
545,Osten::N,पूरब,рагъэкъечӏдай пад
546,Holz::N,काठ,кӏарас
547,Holz::N,काष्ठ,кӏарас
548,Brett::N,पटरा,кьул
549,Brett::N,पटरा,тахта
550,Brett::N,तख़्ता,кьул
551,Brett::N,तख़्ता,тахта
552,Platte::N,फलक,
553,Platte::N,तख़्ता,
554,Stütze::N,टेक,даях
555,Stütze::N,थूनी,даях
556,Stange::N,छड़,юрк
557,Stange::N,बाँस,юрк
558,Stock::N,लाठी,лаш
559,Stab::N,लग्गा,юрк
560,Rohr::N,नल,турба
561,Haus::N,घर,ужагъ
562,Haus::N,मकान,ужагъ
563,Heim::N,घर,кӏвал
564,Heim::N,गृह,кӏвал
565,Ofen::N,चूल्हा,пич
566,Fußboden::N,फ़र्श,кӏвалин ччил
567,Tisch::N,मेज़,стол
568,Stuhl::N,कुरसी,стул
569,Wiege::N,पालना,кьеб
570,Wiege::N,हिंडोला,кьеб
571,Bett::N,खाट,тахт
572,Bett::N,पलंग,тахт
573,Regal::N,शेल्फ़,кьацӏ
574,Kiste::N,पेटी,ящик
575,Kiste::N,डिब्बा,ящик
576,Fenster::N,खिड़की,дакӏар
577,Tür::N,द्वार,рак
578,Tür::N,दरवाज़ा,рак
579,Tor::N,फाटक,варар
580,Zaun::N,बाड़ा,пару
581,Dach::N,छत,къав
582,Dach::N,छप्पर,къав
583,Leiter::N,सीढ़ी,гурар
584,Besen::N,झाड़ू,таран кул
585,Besen::N,बुहारी,таран кул
586,Spaten::N,कुदाल,ппер
587,Schaufel::N,बेलचा,хекендаз
588,Schaufel::N,फावड़ा,хекендаз
589,Gabel::N,काँटा,шиш
590,Löffel::N,चम्मच,тӏур
591,Messer::N,छुरा,чукӏул
592,Messer::N,चाक़ू,чукӏул
593,Nagel::N,कील,мих
594,Nagel::N,मेख़,мих
595,Netz::N,जाल,чил
596,Haken::N,अंकुश,къармах
597,Griff::N,मूठ,ттум
598,Griff::N,हत्था,ттум
599,Schloss::N,ताला,куьлег
600,Bild::N,चित्र,шикил
601,Bild::N,चित्र,суьрет
602,Figur::N,मूर्ति,фигура
603,Puppe::N,पुतली,нини
604,Puppe::N,गुड़िया,нини
605,Beutel::N,झोला,тагъар
606,Bündel::N,पुलिंदा,галгам
607,Tasche::N,बेग,чанта
608,Tasche::N,बस्ता,чанта
609,Eimer::N,बाल्टी,ведре
610,Deckel::N,ढक्कन,кьил
611,Deckel::N,ढक्कन,къалпагъ
612,Geschirr::N,बरतन-भाँड़े,къаб-къажах
613,Sack::N,बोरा,чувал
614,Tasse::N,प्याला,сукӏра
615,Topf::N,देग़चा,къажгъан
616,Kessel::N,देग़,къажгъан
617,Kessel::N,बटलोई,къажгъан
618,Essen::N,खाना,тӏуьн
619,Nahrung::N,भोजन,тӏуьн
620,Speise::N,खाना,хуьрек
621,Speise::N,व्यंजन,хуьрек
622,Fleisch::N,मांस,як
623,Fleisch::N,गोश्त,як
624,Getreide::N,अनाज,техил
625,Brei::N,भरता,хапӏа
626,Brei::N,भरता,хешил
627,Brei::N,दलिया,хапӏа
628,Brei::N,दलिया,хешил
629,Brot::N,रोटी,фу
630,Scheibe::N,कतला,чӏук
631,Fett::N,वसा,ягълу
632,Fett::N,चरबी,ягълу
633,Butter::N,मक्खन,гъери
634,Öl::N,तेल,ягълу
635,Salz::N,नमक,кьел
636,Suppe::N,सूप,суп
637,Suppe::N,सूप,шурпа
638,Suppe::N,शोरबा,суп
639,Suppe::N,शोरबा,шурпа
640,Honig::N,शहद,вирт
641,Milch::N,दूध,нек
642,Tee::N,चाय,чай
643,Leder::N,चमड़ा,тумаж
644,Wolle::N,ऊन,йис
645,Stoff::N,कपड़ा,парча
646,Nadel::N,सूई,раб
647,Faden::N,डोरा,гъал
648,Knopf::N,बटन,дуьгме
649,Knopf::N,घुंडी,дуьгме
650,Knoten::N,गाँठ,тӏвал
651,Knoten::N,गुत्थी,тӏвал
652,Farbe::N,रंग,ранг
653,Farbe::N,वर्ण,ранг
654,Kleidung::N,पहनावा,партал
655,Hemd::N,कुरता,перем
656,Hemd::N,क़मीज़,перем
657,Kragen::N,गरदनी,хев
658,Kragen::N,गरेबान,хев
659,Ärmel::N,आस्तीन,хел
660,Hose::N,पैंट,шалвар
661,Hose::N,पतलून,шалвар
662,Gürtel::N,पेटी,чӏул
663,Gürtel::N,मेखला,чӏул
664,Mütze::N,टोपी,бармак
665,Mütze::N,टोपी,бапӏах
666,Schuh::N,जूता,ботинка
667,Stiefel::N,बूट,чекме
668,Ring::N,अँगूठी,тупӏал
669,Band::N,पट्टी,тасма
670,Kamm::N,कंघी,регъ
671,Spiegel::N,आईना,гуьзгуь
672,Spiegel::N,दर्पण,гуьзгуь
673,Riemen::N,तसमा,къайиш
674,Riemen::N,पट्टा,къайиш
675,Schnur::N,डोरी,еб
676,Schnur::N,सुतली,еб
677,Leine::N,रस्सी,
678,Decke::N,रज़ाई,яргъан
679,Kissen::N,तकिया,хъуьцуьган
680,Kissen::N,गाद्दा,хъуьцуьган
681,Tuch::N,रूमाल,шал
682,Tuch::N,वस्त्र,шал
683,Handtuch::N,अँगोछा,дасмал
684,Kraft::N,ज़ोर,гуж
685,Kraft::N,शक्ति,гуж
686,Stärke::N,बल,къуват
687,Stärke::N,ताक़त,къуват
688,Gesundheit::N,स्वास्थ्य,сагъвал
689,Gesundheit::N,तंदुरुस्ती,сагъвал
690,Krankheit::N,रोग,тӏал
691,Krankheit::N,बीमारी,тӏал
692,Schmerz::N,दर्द,тӏал
693,Schmerz::N,दर्द,тӏарвал
694,Schmerz::N,पीड़ा,тӏал
695,Schmerz::N,पीड़ा,тӏарвал
696,Wunde::N,घाव,хер
697,Wunde::N,ज़ख़्म,хер
698,Fieber::N,ज्वर,ифин
699,Fieber::N,बुख़ार,ифин
700,Arznei::N,दवा,дарман
701,Arznei::N,औषाधि,дарман
702,Brücke::N,पुल,муьгъ
703,Brücke::N,सेतु,муьгъ
704,Brunnen::N,कुआँ,къуй
705,Weide::N,चरागाह,уьруьш
706,Pfad::N,पथ,рехъ
707,Pfad::N,पगडंडी,рехъ
708,Weg::N,मार्ग,рехъ
709,Straße::N,राह,рехъ
710,Straße::N,रास्ता,рехъ
711,Dorf::N,गाँव,хуьр
712,Dorf::N,ग्राम,хуьр
713,Stadt::N,शहर,шегьер
714,Brief::N,ख़त,кагъаз
715,Brief::N,पत्र,кагъаз
716,Brief::N,चिट्ठी,кагъаз
717,Buch::N,किताब,улуб
718,Buch::N,पुस्तक,улуб
719,Buchstabe::N,अक्षर,гьарф
720,Zeitung::N,अख़बार,газета
721,Zeitung::N,समाचार-पत्र,газета
722,Leben::N,जीवन,уьмуьр
723,Leben::N,ज़िंदगी,уьмуьр
724,Tod::N,मौत,кьиникь
725,Tod::N,मृत्यु,кьиникь
726,Grab::N,क़ब्र,сур
727,Kirche::N,चर्च,килиса
728,Kirche::N,गिरजा,килиса
729,Sünde::N,पाप,гунагь
730,Sünde::N,गुनाह,гунагь
731,Gott::N,देव,аллагь
732,Gott::N,ईश्वर,аллагь
733,Arbeiter::N,मज़दूर,фяле
734,Chef::N,अध्यक्ष,гьаким
735,Meister::N,शिल्पज्ञ,устӏар
736,Arzt::N,वैद्य,доктор
737,Arzt::N,डॉक्टर,доктор
738,Arzt::N,चिकित्सक,доктор
739,Lehrer::N,शिक्षक,муаллим
740,Lehrer::N,अध्यापक,муаллим
741,Geld::N,धन,пул
