,Concept_ID,udm,he
792,wie::FADV,кызьы,איך
793,warum::FADV,малы,למה
794,wieviel::FNUM,кӧня,כמה
795,eins::NUM,одӥг,אחד
796,zwei::NUM,кык,שתים
797,drei::NUM,куинь,שלושה
798,vier::NUM,ньыль,ארבעה
799,fünf::NUM,вить,חמשה
800,sechs::NUM,куать,ששה
801,sieben::NUM,сизьым,שבעה
802,acht::NUM,тямыс,שמונה
803,neun::NUM,укмыс,תשעה
804,zehn::NUM,дас,עשרה
805,elf::NUM,дас одӥг,אחת עשרה
806,zwölf::NUM,дас кык,שתים עשרה
807,zwanzig::NUM,кызь,עשרים
808,dreißig::NUM,куамын,שלושים
809,vierzig::NUM,ньыльдон,ארבעים
810,fünfzig::NUM,витьтон,חמשים
811,sechzig::NUM,куатьтон,ששים
812,siebzig::NUM,сизьымдон,שבעים
813,achtzig::NUM,тямыстон,שמונים
814,neunzig::NUM,укмыстон,תשעים
815,hundert::NUM,сю,מאה
816,tausend::NUM,сюрс,אלף
817,und::CNJ,и,ו
818,und::CNJ,но,ו
819,oder::CNJ,яке,או
820,stehen::V,сылыны,עמד
821,sitzen::V,пукыны,ישב
822,liegen::V,кылльыны,שכב
823,hängen::V,ошкыса улыны,היה תלוי
824,werden::V,луыны,הפך ל
825,passieren::V,луыны,קרה
826,beginnen::V,кутскыны,התחיל
827,enden::V,бырыны,הסתים
828,wechseln::V,воштӥськыны,השתנה
829,aufgehen[Sonne]::V,ӝужаны,זרח
830,untergehen[Sonne]::V,пуксьыны,שקע
831,scheinen[Sonne]::V,пиштыны,בהק
832,scheinen[Sonne]::V,чиляны,בהק
833,donnern::V,гудыръяны,רעם
834,wehen::V,пелляськыны,נשב
835,strömen::V,киськыны,זרם
836,strömen::V,исьтӥськыны,זרם
837,fließen::V,бызьыны,זרם
838,sich drehen::V,берганы,הסתובב
839,schwanken::V,вошъяськыны,התנודד
840,schwingen::V,шонаськыны,התנענע
841,fallen::V,усьыны,נפל
842,brennen::V,ӝуаны,בער
843,rauchen::V,ӵындыны,עשן
844,regnen::V,зорыны,ירד גשם
845,gefrieren::V,кынмыны,קפא
846,tauen::V,шунаны,נמס
847,schmelzen::V,шунаны,התיך
848,trocknen::V,куасьмыны,התיבש
849,sieden::V,пӧзьыны,רתח
850,faulen::V,сисьмыны,רקב
851,verfaulen::V,сисьмыны,רקב
852,reißen::V,кеськыны,נקרע
853,versinken::V,выйыны,טבע
854,vergehen::V,ортчыны,עבר
855,erscheinen::V,адскыны,נגלה
856,erscheinen::V,адскыны,הופיע
857,verschwinden::V,бырыны,נעלם
858,sinken::V,усьыны,ירד
859,abnehmen::V,синыны,הפחית
860,zunehmen::V,йылыны,רבה
861,steigen::V,лӧпкыны,עלה
862,wachsen::V,будыны,גדל
863,glänzen::V,чиляны,נצץ
864,glänzen::V,чиляны,בהק
865,glänzen::V,пиштыны,נצץ
866,glänzen::V,пиштыны,בהק
867,funkeln::V,чилекъяны,נצנץ
868,lärmen::V,уретыны,רעש
869,lärmen::V,ӵашетыны,רעש
870,läuten::V,жингыртыны,צלצל
871,klingeln::V,жингыртыны,צלצל
872,klirren::V,жильккетыны,קרקש
873,brausen::V,лекъяськыны,געש
874,rauschen::V,ӵашетыны,רשרש
875,klingen::V,кылӥськыны,נשמע
876,bellen::V,утыны,נבח
877,heulen::V,вузыны,ילל
878,blasen::V,пельтыны,נשף
879,pfeifen::V,шуланы,שרק
880,schreien::V,черекъяны,צעק
881,schreien::V,кесяськыны,צעק
882,stöhnen::V,ӝуштыны,נאנק
883,zittern::V,дырекъяны,רעד
884,zittern::V,куалекъяны,רעד
885,leben::V,улыны,חי
886,geboren werden::V,вордӥськыны,נולד
887,atmen::V,шоканы,נשם
888,trinken::V,юыны,שתה
889,essen::V,сиыны,אכל
890,schlucken::V,ньылыны,בלע
891,müde werden::V,жадьыны,התעיף
892,einschlafen::V,умме усьыны,נרדם
893,schlafen::V,кӧлыны,ישן
894,aufwachen::V,сайканы,התעורר
895,aufstehen::V,султыны,קם
896,sich erholen::V,шутэтскыны,נפש
897,krank werden::V,висьыны,חלה
898,krank sein::V,висьыны,היה חולה
899,schmerzen::V,висьыны,כאב
900,husten::V,кызыны,השתעל
901,genesen::V,юнматскыны,הבריא
902,genesen::V,бурмытскылыны,הבריא
903,sterben::V,кулыны,מת
904,umkommen::V,бырыны,נספה
905,sich bewegen::V,вырыны,נע
906,sich rühren::V,вырӟыны,זז
907,sich rühren::V,вырӟылыны,זז
908,sich erheben::V,султыны,קם
909,sich setzen::V,пуксьыны,התישב
910,hinfallen::V,усьыны,נפל
911,laufen::V,мыныны,הלך ברגל
912,schreiten::V,вамышъяны,פסע
913,spazierengehen::V,мыныны,טיל
914,spazierengehen::V,ветлыны,טיל
915,eilen::V,дыртыны,אץ
916,eilen::V,дыртыны,מהר
917,sich beeilen::V,дыртыны,מהר
918,sausen::V,туж ӝог мыныны,אץ
919,rennen::V,бызьылыны,רץ
920,springen::V,тэтчаны,קפץ
921,klettern::V,тубаны,טפס
922,schaukeln::V,лэйканы,התנדנד
923,schaukeln::V,шонаськыны,התנדנד
924,kriechen::V,нюж ветлыны,זחל
925,schwimmen::V,уяны,שחה
926,tauchen::V,зумылыны,צלל
927,rudern::V,полсаны,חתר
928,fahren::V,ветлыны,נסע
929,fliegen::V,лобаны,עף
930,gehen::V,мыныны,הלך
931,weggehen::V,кошкыны,עזב
932,abfahren::V,кошкыны,יצא
933,anhalten::V,дугдыны,עצר
934,hineingehen::V,пырыны,נכנס
935,eintreten::V,пырыны,נכנס
936,kommen::V,вуыны,בא
937,kommen::V,лыктыны,בא
938,ankommen::V,вуыны,הגיע
939,zurückkommen::V,берытскыны,שב
940,zurückkommen::V,берытскыны,חזר
941,bleiben::V,кыльыны,נשאר
942,warten::V,витьыны,חכה
943,warten::V,витьыны,המתין
944,erwarten::V,витьыны,צפה
945,erwarten::V,возьманы,צפה
946,suchen::V,утчаны,חפש
947,finden::V,шедьтыны,מצא
948,versuchen::V,турттыны,נסה
949,vorbereiten::V,дасяны,הכין
950,lieben::V,гажаны,אהב
951,mögen::V,яратыны,אהב
952,lachen::V,серекъяны,צחק
953,rühren::V,сюлме йӧтыны,נגע ללב
954,weinen::V,бӧрдыны,בכה
955,schimpfen::V,даллашыны,גער
956,sich ärgern::V,лекъяськыны,זעם
957,sich ärgern::V,лекъяськыны,כעס
958,sich fürchten::V,кышканы,פחד
959,sich fürchten::V,кышканы,חשש
960,sich fürchten::V,курданы,פחד
961,sich fürchten::V,курданы,חשש
962,fürchten::V,курданы,פחד מ
963,fürchten::V,курданы,חשש מ
964,fürchten::V,кышканы,פחד מ
965,fürchten::V,кышканы,חשש מ
966,fliehen::V,пегӟыны,ברח
967,flüchten::V,пегӟыны,נמלט
968,sehen::V,адӟыны,ראה
969,anschauen::V,учкыны,הביט
970,ansehen::V,учкыны,התבונן
971,hören::V,кылыны,שמע
972,zuhören::V,кылзыны,הקשיב
973,probieren::V,веръяны,נסה
974,riechen::V,зынъяны,הריח
975,fühlen::V,шӧдыны,חש
976,scheinen::V,адскыны,נדמה
977,zu sehen sein::V,адӟиськыны,נראה
978,vernehmen::V,кылыны,נודע ל
979,frieren::V,кынмыны,קר ל
980,tun::V,карыны,פעל
981,können::V,быгатыны,יכל
982,wollen::V,потыны,רצה
983,anfangen::V,кутскыны,התחיל
984,beenden::V,быдтыны,גמר
985,beenden::V,быдэстыны,גמר
986,aufhören::V,дугдыны,סים
987,gelingen::V,быгатыны,הצליח
988,gelingen::V,луыны,הצליח
989,geraten::V,лэсяны,עלה
990,öffnen::V,усьтыны,פתח
991,schließen::V,пытсаны,סגר
992,stellen::V,пуктыны,העמיד
993,setzen::V,пуктыны,הושיב
994,legen::V,поныны,שם
995,berühren::V,исаны,נגע
996,verbinden::V,герӟаны,קשר
997,bedecken::V,пытсаны,כסה
998,aufhängen::V,ошыны,תלה
999,anzünden::V,ӝуатыны,הצית
1000,aufheben::V,ӝутыны,אסף
1001,zurücklassen::V,кельтыны,השאיר
1002,verlieren::V,ыштыны,אבד
1003,fallen lassen::V,уськытыны,שמט
1004,fallen lassen::V,уськытыны,הפיל
1005,machen::V,лэсьтыны,עשה
1006,herstellen::V,лэсьтыны,יצר
1007,bauen::V,пуктыны,בנה
1008,reparieren::V,тупатыны,תקן
1009,verbessern::V,умоятыны,שפר
1010,ändern::V,воштыны,שנה
1011,graben::V,копаны,חפר
1012,beugen::V,губыртыны,כפף
1013,biegen::V,куасаны,כופף
1014,drehen::V,бергатыны,סובב
1015,wenden::V,берыктыны,הפך
1016,umdrehen::V,берыктыны,סובב
1017,heben::V,ӝутыны,הרים
1018,hochheben::V,ӝутъяны,הרים
1019,ergreifen::V,кутыны,אחז
1020,ergreifen::V,кырмыны,אחז
1021,halten::V,возьыны,החזיק
1022,drücken::V,зӥбыны,לחץ
1023,drücken::V,пачкатыны,לחץ
1024,schieben::V,донганы,הזיז
1025,kratzen::V,вуштыны,שרט
1026,kratzen::V,вуштыны,שפשף
1027,lecken::V,нюлыны,לקק
1028,beißen::V,куртчыны,נשך
1029,abreißen::V,ишкалтыны,קרע
1030,abschneiden::V,шорыны,חתך
1031,abschneiden::V,вандыны,חתך
1032,binden::V,керттыны,קשר
1033,stecken::V,мертчытыны,תקע
1034,brechen::V,тӥяны,שבר
1035,klopfen::V,йыганы,נקש
1036,klopfen::V,шарккетыны,נקש
1037,hauen::V,жугыны,הכה
1038,hauen::V,тышканы,הכה
1039,kleben::V,лякыны,הדביק
1040,reiben::V,зыраны,שפשף
1041,reiben::V,вуштыны,שפשף
1042,streichen::V,зыраны,מרח
1043,schleifen::V,шерыны,השחיז
1044,schneiden::V,вандыны,גזר
1045,rütteln::V,зуркатыны,נענע
1046,schütteln::V,куалекъятыны,נער
1047,schwenken::V,шонаны,נופף
1048,schwenken::V,шонаны,טלטל
1049,schütten::V,лэзьыны,שפך
1050,füllen::V,тырмытыны,מלא
1051,einwickeln::V,биньыны,עטף
1052,tragen::V,нуыны,נשא
1053,schleppen::V,кыскыны,סחב
1054,ziehen::V,кыскыны,משך
1055,aufbewahren::V,возьыны,שמר
1056,werfen::V,куяны,זרק
1057,werfen::V,лэзяны,זרק
1058,fangen::V,кутыны,תפס
1059,packen::V,кутыны,אחז
1060,packen::V,кырмыны,אחז
1061,verstecken::V,ватыны,החביא
1062,teilen::V,люкыны,חלק
1063,schicken::V,ыстыны,שלח
1064,bringen::V,вайыны,הביא
1065,hinzufügen::V,ватсаны,הוסיף
1066,bekommen::V,басьтыны,תפס
1067,erhalten::V,басьтыны,קבל
1068,nehmen::V,кутыны,אחז
1069,nehmen::V,басьтыны,אחז
1070,wählen::V,бырйыны,בחר
1071,auswählen::V,бырйыны,בחר ב
1072,bewahren::V,возьыны,קים
1073,behindern::V,могӟытыны,מנע
1074,verderben::V,сӧрыны,מנע
1075,beschädigen::V,урод лэсьтыны,הזיק
1076,zerbrechen::V,сӧрыны,נשבר
1077,zerreißen::V,кесяны,קרע
1078,zerstören::V,куашкатыны,הרס
1079,zerstören::V,куашкатыны,השמיד
1080,verbrennen::V,сутыны,שרף
1081,geben::V,сётыны,נתן
1082,reichen::V,сётыны,העביר
1083,schenken::V,кузьманы,נתן במתנה
1084,versprechen::V,кыл сётыны,הבטיח
1085,wünschen::V,сӥзьыны,אחל
1086,loben::V,ушъяны,שבח
1087,küssen::V,чупаны,נשק
1088,wiegen::V,веттаны,נדנד
1089,wiegen::V,лэйкатыны,נדנד
1090,zudecken::V,шобыртыны,כסה
1091,wecken::V,сайкатыны,עורר
1092,zeigen::V,возьматыны,הראה
1093,führen::V,нуыны,הביא
1094,führen::V,нуыны,הוביל
1095,lehren::V,дышетыны,למד
1096,unterrichten::V,дышетыны,למד
1097,aufziehen::V,будэтыны,רומם
1098,leiten::V,кивалтыны,נהל
1099,antreiben::V,дыртытыны,המרץ
1100,lassen::V,-ытыны,נתן
1101,einladen::V,ӧтьыны,הזמין
1102,vereinigen::V,огазеяны,אחד
1103,vereinigen::V,огазеяны,לכד
1104,besuchen::V,адӟыськыны,בקר
1105,treffen::V,пумитаны,פגש
1106,sich versammeln::V,люкаськыны,התאסף
1107,spielen::V,шудыны,שחק
1108,singen::V,кырӟаны,שר
1109,tanzen::V,эктыны,רקד
1110,sich trennen::V,люкиськыны,נפרד
1111,verlassen::V,куштыны,עזב
1112,retten::V,утьыны,הציל
1113,bewachen::V,возьманы,שמר
1114,schützen::V,утялтыны,אבטח
1115,verteidigen::V,возьманы,הגן
1116,sich schlagen::V,жугиськыны,התכתש
1117,schießen::V,ыбылӥськны,ירה
1118,siegen::V,вормыны,גבר
1119,siegen::V,вормыны,נצח
1120,ärgern::V,вожпоттыны,עצבן
1121,schlagen::V,жуккыны,הכה
1122,schlagen::V,жуккыны,הלקה
1123,treten::V,лёганы,בעט
1124,stechen::V,бышкалтыны,דקר
1125,stoßen::V,донгыны,דחק
1126,stehlen::V,вораны,גנב
1127,stehlen::V,лушканы,גנב
1128,stören::V,люкетыны,קטע
1129,stören::V,люкетыны,הפריע
1130,belästigen::V,акыльтыны,הציק
1131,belästigen::V,акыльтыны,הטריד
1132,belästigen::V,вукылмыны,הציק
1133,belästigen::V,вукылмыны,הטריד
1134,verbergen::V,ватыны,הצניע
1135,täuschen::V,алданы,שגע
1136,betrügen::V,пӧяны,הונה
1137,töten::V,виыны,הרג
1138,wohnen::V,улыны,גר
1139,arbeiten::V,ужаны,עבד
1140,sammeln::V,бичаны,אסף
1141,pflücken::V,ишкыны,קטף
1142,jagen::V,пӧйшураны,צד
1143,fischen::V,чорыганы,דג
1144,fassen::V,кутыны,תפס
1145,hüten::V,возьманы,רעה
1146,treiben::V,улляны,הוציא
1147,anbinden::V,думыны,קשר
1148,füttern::V,сюдыны,הלעיט
1149,melken::V,кыскыны,חלב
1150,hacken::V,кораны,קצץ
1151,gießen::V,киськаны,השקה
1152,reifen::V,вуыны,בשל
1153,reifen::V,кисьманы,בשל
1154,zubereiten::V,лесьтыны,הכין
1155,kochen::V,пӧзьтыны,בשל
1156,backen::V,пыжыны,אפה
1157,braten::V,пыжыны,צלה
1158,braten::V,пыжыны,טגן
1159,umrühren::V,сураны,ערבב
1160,stricken::V,керттыны,סרג
1161,nähen::V,вурыны,תפר
1162,färben::V,буяны,צבע
1163,reinigen::V,сузяны,נקה
1164,waschen::V,мисьтаськыны,רחץ
1165,waschen::V,мисьтаськыны,כבס
1166,abwischen::V,ӵушылыны,נגב
1167,spülen::V,гылъяны,שטף
1168,fegen::V,ӵужыны,טאטא
1169,kehren::V,ӵужыны,טאטא
1170,baden::V,пыласькыны,טבל
1171,baden::V,пыласькыны,שחה
1172,sich waschen::V,пыласькыны,התרחץ
1173,ausziehen::V,кыльыны,הוריד
1174,anziehen::V,дӥсяны,לבש
1175,sich anziehen::V,дӥсьяськыны,התלבש
1176,kämmen::V,сынаны,סרק
1177,schmücken::V,чеберъяны,קשט
1178,sagen::V,шуыны,אמר
1179,sagen::V,вераны,אמר
1180,sprechen::V,вераськыны,דבר
1181,reden::V,вераськыны,דבר
1182,sich unterhalten::V,вераськыны,שוחח
1183,fragen::V,юаны,שאל
1184,bitten::V,курыны,בקש
1185,erzählen::V,вераны,ספר
1186,erzählen::V,мадьыны,ספר
1187,mitteilen::V,ивортыны,מסר
1188,mitteilen::V,ивортыны,הודיע
1189,nennen::V,шуыны,קרא בשם
1190,rufen::V,ӧтьыны,גיס
1191,rufen::V,ӧтьыны,הזמין לבוא
1192,prahlen::V,ушъяськыны,התרברב
1193,übersetzen::V,берыктыны,תרגם
1194,denken::V,малпаны,חשב
1195,glauben::V,оскыны,האמין
1196,bemerken::V,адӟыны,הבחין
1197,erkennen::V,тодыны,זהה
1198,begreifen::V,валаны,קלט
1199,begreifen::V,валаны,הבין
1200,verstehen::V,валаны,הבין
1201,lernen::V,дышетскыны,למד
1202,wissen::V,тодыны,ידע
1203,sich erinnern an::V,тодэ вайыны,זכר
1204,vergessen::V,вунэтыны,שכח
1205,messen::V,мертаны,מדד
1206,zählen::V,лыдъяны,ספר
1207,rechnen::V,лыдъяны,חשב
1208,lesen::V,лыдӟыны,קרא
1209,malen::V,суреданы,ציר
1210,zeichnen::V,суреданы,שרטט
1211,schreiben::V,гожъяны,כתב
1212,besitzen::V,луыны,היה בעל של
1213,kaufen::V,басьтыны,קנה
1214,kaufen::V,басьтыны,רכש
1215,verkaufen::V,вузаны,מכר
1216,bezahlen::V,тырыны,שלם
1217,zahlen::V,тырыны,שלם
1218,beherrschen::V,кузёяськыны,שלט
1219,ertragen::V,чиданы,סבל
