,Concept_ID,pl,mn
776,hungrig::A,głodny,өлссөн
777,krank::A,chory,өвчтэй
778,nackt::A,nagi,нүцгэн
779,traurig::A,smutny,гунигт
780,lebendig::A,żywy,амьд
781,lebendig::A,żywy,амьтай
782,gut::A,dobry,сайн
783,schlecht::A,zły,муу
784,schlecht::A,zły,өөдгүй
785,richtig::A,słuszny,зөв
786,richtig::A,słuszny,зүйтэй
787,richtig::A,właściwy,зөв
788,richtig::A,właściwy,зүйтэй
789,schlimm::A,zły,муухай
790,wahr::A,prawdziwy,үнэн
791,wahr::A,prawdziwy,жинхэнэ
792,alt::A,stary,хуучин
793,neu::A,nowy,шинэ
794,ehemalig::A,były,агсан
795,ehemalig::A,były,байсан
796,alt[Lebewesen]::A,stary,өвгөн
797,alt[Lebewesen]::A,stary,хижээл
798,jung::A,młody,залуу
799,arm::A,ubogi,ядуу
800,arm::A,biedny,ядуу
801,reich::A,bogaty,баян
802,reich::A,bogaty,баялаг
803,bekannt::A,znany,танил
804,berühmt::A,słynny,цуутай
805,berühmt::A,słynny,алдартай
806,fremd::A,obcy,харь
807,fremd::A,obcy,гадаад
808,fremd::A,cudzy,харь
809,fremd::A,cudzy,гадаад
810,verschieden::A,różny,ондоо
811,verschieden::A,różny,янз янзын
812,nah::A,bliski,ойрын
813,nah::A,bliski,дөтийн
814,fern::A,daleki,холын
815,linker::A,lewy,буруу
816,rechter::A,prawy,баруун
817,anderer::A,inny,өөр
818,anderer::A,inny,нөгөө
819,erster::A,pierwszy,нэгдэх
820,erster::A,pierwszy,нэгдүгээр
821,zweiter::A,drugi,хоёрдугаар
822,dritter::A,trzeci,гуравдугаар
823,letzter::A,ostatni,сүүлийн
824,allein::ADV,sam,ганцаараа
825,auf einmal::ADV,naraz,нэгмөсөн
826,zusammen::ADV,razem,цуг
827,zusammen::ADV,razem,хамт
828,lange::ADV,długo,удаан
829,plötzlich::ADV,nagle,гэнэт
830,sofort::ADV,natychmiast,дороо
831,später::ADV,później,дараа
832,jetzt::ADV,teraz,өнөө
833,jetzt::ADV,obecnie,өнөө
834,heute::ADV,dziś,өнөө
835,heute::ADV,dziś,өнөөдөр
836,heute::ADV,dzisiaj,өнөө
837,heute::ADV,dzisiaj,өнөөдөр
838,morgen::ADV,jutro,маргааш
839,morgen::ADV,jutro,маргаадар
840,bald::ADV,wkrótce,түргэн
841,bald::ADV,wkrótce,удахгүй
842,dann::ADV,potem,хожим
843,dann::ADV,potem,тэгээд
844,gestern::ADV,wczoraj,өчигдөр
845,einst::ADV,kiedyś,нэг
846,einst::ADV,niegdyś,нэг
847,damals::ADV,wtedy,тэгэхэд
848,damals::ADV,wówczas,тэгэхэд
849,danach::ADV,następnie,тэгээд
850,danach::ADV,następnie,дараа нь
851,vorher::ADV,przedtem,урьд
852,zuerst::ADV,naprzód,анх
853,zuerst::ADV,naprzód,эхлээд
854,zuerst::ADV,najpierw,анх
855,zuerst::ADV,najpierw,эхлээд
856,einmal::ADV,raz,нэг удаа
857,manchmal::ADV,czasem,хааяа
858,manchmal::ADV,czasem,заримдаа
859,oft::ADV,często,олонтоо
860,immer::ADV,zawsze,байнга
861,niemals::ADV,nigdy,хэзээ ч
862,niemals::ADV,nigdy,хэдийд ч
863,hier::ADV,tu,энд
864,hier::ADV,tutaj,энд
865,hierhin::ADV,tu,нааш
866,von hier::ADV,stąd,эндээс
867,dort::ADV,tam,тэнд
868,dorthin::ADV,tam,тийш
869,geradeaus::ADV,prosto,шулуун
870,vorwärts::ADV,naprzód,урагшаа
871,rückwärts::ADV,wstecz,буцаан
872,rückwärts::ADV,wstecz,сөөргөө
873,zurück::ADV,z powrotem,буцаж
874,zurück::ADV,z powrotem,гэдрэг
875,unten::ADV,u dołu,дор
876,unten::ADV,na dole,дор
877,hinab::ADV,na_dół,уруу
878,hinab::ADV,w_dół,уруу
879,oben::ADV,w górze,дээр
880,oben::ADV,na górze,дээр
881,hinauf::ADV,w górę,өөд
882,hinauf::ADV,w górę,дээш
883,hinauf::ADV,na górę,өөд
884,hinauf::ADV,na górę,дээш
885,überall::ADV,wszędzie,хааяагүй
886,überall::ADV,wszędzie,энд тэндгүй
887,nicht::ADV,nie,эс
888,nicht::ADV,nie,-гүй
889,ein wenig::ADV,trochę,жаахан
890,kaum::ADV,ledwie,арай
891,kaum::ADV,ledwie,арай гэж
892,kaum::ADV,prawie nie,арай
893,kaum::ADV,prawie nie,арай гэж
894,sehr::ADV,bardzo,тун
895,so::ADV,tak,тэгж
896,so::ADV,tak,ингээд
897,noch::ADV,jeszcze,дахин
898,noch::ADV,jeszcze,дахиад
899,nur::ADV,tylko,зөвхөн
900,nur::ADV,tylko,гагцхүү
901,schon::ADV,już,нэгэнт
902,wieder::ADV,znów,дахин
903,wieder::ADV,znów,дахиад
904,wieder::ADV,znowu,дахин
905,wieder::ADV,znowu,дахиад
906,vergebens::ADV,na próżno,хий
907,vor::PRP,przed,өмнө
908,hinter::PRP,za,ард
909,unter::PRP,pod,доор
910,durch::PRP,przez,дундуур
911,neben::PRP,obok,хажууд
912,zwischen::PRP,między,завсар
913,zwischen::PRP,między,хооронд
914,wegen::PRP,z powodu,төлөө
915,wegen::PRP,z powodu,дээрээс
916,dies::PRN,to,энэ
917,das::PRN,to,тэр
918,alles::PRN,wszystko,цөм
919,alles::PRN,wszystko,бүгд
920,ich::PRN,ja,би
921,du::PRN,ty,чи
922,er::PRN,on,тэр
923,er::PRN,on,тэр хүн
924,wir::PRN,my,бид
925,ihr::PRN,wy,та нар
926,sie::PRN,oni,тэд
927,was::FPRN,co,юу
928,wer::FPRN,kto,хэн
929,wo::FADV,gdzie,хаа
930,wo::FADV,gdzie,хаана
931,wohin::FADV,dokąd,хааш
932,wohin::FADV,dokąd,хаана
933,wie::FADV,jak,яаж
934,wie::FADV,jak,хэрхэн
935,warum::FADV,dlaczego,юунд
936,warum::FADV,dlaczego,яагаад
937,wieviel::FNUM,ile,хэдий
938,wieviel::FNUM,ile,хэд
939,eins::NUM,jeden,нэг
940,zwei::NUM,dwa,хоёр
941,drei::NUM,trzy,гурав
942,vier::NUM,cztery,дөрөв
943,fünf::NUM,pięć,тав
944,sechs::NUM,sześć,зургаа
945,sieben::NUM,siedem,долоо
946,acht::NUM,osiem,найм
947,neun::NUM,dziewięć,ес
948,zehn::NUM,dziesięć,арав
949,elf::NUM,jedenaście,арван нэг
950,zwölf::NUM,dwanaście,арван хоёр
951,zwanzig::NUM,dwadzieścia,хорь
952,dreißig::NUM,trzydzieści,гуч
953,vierzig::NUM,czterdzieści,дөч
954,fünfzig::NUM,pięćdziesiąt,тавь
955,sechzig::NUM,sześćdziesiąt,жар
956,siebzig::NUM,siedemdziesiąt,дал
957,achtzig::NUM,osiemdziesiąt,ная
958,neunzig::NUM,dziewięćdziesiąt,ер
959,hundert::NUM,sto,зуу
960,tausend::NUM,tysiąc,мянга
961,und::CNJ,i,ч
962,und::CNJ,i,болон
963,oder::CNJ,lub,буюу
964,oder::CNJ,albo,буюу
965,stehen::V,stać,зогсох
966,sitzen::V,siedzieć,суух
967,liegen::V,leżeć,хэвтэх
968,hängen::V,wisieć,өлгөөтэй байх
969,hängen::V,wisieć,дүүжлээтэй байх
970,werden::V,zostać,болох
971,werden::V,stać się,болох
972,passieren::V,dziać się,тохиох
973,passieren::V,zdarzyć się,тохиох
974,beginnen::V,zacząć się,эхлэх
975,enden::V,kończyć się,дүүрэх
976,wechseln::V,zmienić się,хувирах
977,aufgehen[Sonne]::V,wzejść,мандах
978,untergehen[Sonne]::V,zajść,жаргах
979,scheinen[Sonne]::V,świecić,гэрэлтэх
980,donnern::V,grzmieć,дуугарах
981,wehen::V,wiać,салхилах
982,wehen::V,wiać,хөөрөгдөх
983,strömen::V,płynąć,гүйх
984,strömen::V,płynąć,урсах
985,strömen::V,lać się,гүйх
986,strömen::V,lać się,урсах
987,fließen::V,ciec,урсах
988,fließen::V,płynąć,урсах
989,sich drehen::V,obracać się,эргэлдэх
990,schwanken::V,chwiać się,хэлбэлзэх
991,schwingen::V,wahać się,ганхах
992,schwingen::V,wahać się,хэлбэлзэх
993,fallen::V,padać,унах
994,brennen::V,palić się,шатах
995,rauchen::V,dymić,баагих
996,rauchen::V,dymić się,баагих
997,regnen::V,padać,бороо орно
998,gefrieren::V,zamarznąć,хөлдөх
999,tauen::V,tajać,хайлах
1000,schmelzen::V,topnieć,уярах
1001,trocknen::V,schnąć,хатах
1002,sieden::V,wrzeć,буцлах
1003,sieden::V,wrzeć,даргилах
1004,sieden::V,kipieć,буцлах
1005,sieden::V,kipieć,даргилах
1006,faulen::V,gnić,үжрэх
1007,faulen::V,gnić,өмхийрөх
1008,verfaulen::V,zgnić,бээх
1009,verfaulen::V,zgnić,өгрөх
1010,reißen::V,urywać się,цуурах
1011,versinken::V,tonąć,живэх
1012,vergehen::V,przechodzić,нөгчих
1013,vergehen::V,przechodzić,өнгөрөх
1014,erscheinen::V,zjawiać się,гарах
1015,erscheinen::V,zjawiać się,бултайх
1016,verschwinden::V,zniknąć,далд орох
1017,verschwinden::V,zniknąć,алга болох
1018,sinken::V,spadać,татрах
1019,sinken::V,spadać,доошлох
1020,abnehmen::V,spadać,багасах
1021,abnehmen::V,spadać,хорогдох
1022,zunehmen::V,wzrosnąć,ихсэх
1023,steigen::V,wzrastać,нэмэгдэх
1024,wachsen::V,rosnąć,өсөх
1025,wachsen::V,rosnąć,ургах
1026,glänzen::V,błyszczeć,гилгэнэх
1027,glänzen::V,błyszczeć,гилбэгнэх
1028,funkeln::V,zabłyszczeć,гялжах
1029,funkeln::V,zabłyszczeć,гялалзах
1030,lärmen::V,hałasować,шуугих
1031,läuten::V,dzwonić,цохих
1032,klingeln::V,dzwonić,хонхдох
1033,klingeln::V,dzwonić,дуугарах
1034,klirren::V,brzęczeć,хангир жингэр хийх
1035,brausen::V,huczeć,бургилах
1036,rauschen::V,szumieć,сэржигнэх
1037,rauschen::V,szeleścić,сэржигнэх
1038,klingen::V,brzmieć,хангинах
1039,klingen::V,dźwięczeć,хангинах
1040,bellen::V,szczekać,хуцах
1041,heulen::V,wyć,улих
1042,blasen::V,dmuchnąć,үлзэх
1043,pfeifen::V,gwizdać,исгэрэх
1044,schreien::V,krzyczeć,хашгирах
1045,stöhnen::V,stękać,ёолох
1046,stöhnen::V,stękać,гэнгэнэх
1047,zittern::V,drżeć,дагжих
1048,leben::V,żyć,амьдрах
1049,geboren werden::V,urodzić się,төрөх
1050,atmen::V,oddychać,амьсгалах
1051,trinken::V,pić,уух
1052,essen::V,jeść,идэх
1053,schlucken::V,połknąć,залгих
1054,müde werden::V,zmęczyć się,ядрах
1055,einschlafen::V,zasnąć,унтчих
1056,schlafen::V,spać,унтах
1057,aufwachen::V,obudzić się,сэрэх
1058,aufstehen::V,wstać,босох
1059,sich erholen::V,wypoczywać,амрах
1060,krank werden::V,zachorować,өвдөж эхлэх
1061,krank sein::V,chorować,өвдөх
1062,schmerzen::V,boleć,өвдөх
1063,schmerzen::V,boleć,шархирах
1064,husten::V,kaszlać,ханиах
1065,genesen::V,wyzdrowieć,засрах
1066,sterben::V,umrzeć,үхэх
1067,sterben::V,umrzeć,нас барах
1068,umkommen::V,zginąć,үхэх
1069,sich bewegen::V,poruszać się,хөдлөх
1070,sich rühren::V,ruszyć się,хөдлөх
1071,sich erheben::V,podnieść się,босох
1072,sich setzen::V,usiąść,суух
1073,hinfallen::V,upaść,ойчих
1074,laufen::V,chodzić,явган явах
1075,schreiten::V,kroczyć,алхах
1076,spazierengehen::V,iść na spacer,зугаалах
1077,eilen::V,pospieszać,хурдлах
1078,sich beeilen::V,pospieszyć się,яарах
1079,sich beeilen::V,pospieszyć się,шамдах
1080,sausen::V,pędzić,давхих
1081,rennen::V,biec,гүйх
1082,rennen::V,biegać,гүйх
1083,springen::V,skakać,харайх
1084,springen::V,skakać,дэвхрэх
1085,klettern::V,wspinać się,авирах
1086,schaukeln::V,huśtać,ганхалзах
1087,schaukeln::V,kołysać,ганхалзах
1088,kriechen::V,pełzać,мөлхөх
1089,kriechen::V,czołgać się,мөлхөх
1090,schwimmen::V,pływać,сэлэх
1091,tauchen::V,zanurzać się,шунгах
1092,rudern::V,wiosłować,сэлүүрдэх
1093,fahren::V,jechać,явах
1094,fliegen::V,latać,нисэх
1095,fliegen::V,lecieć,нисэх
1096,gehen::V,iść,явах
1097,weggehen::V,odejść,явах
1098,abfahren::V,odjechać,одох
1099,abfahren::V,odjechać,хөдлөх
1100,anhalten::V,zatrzymać się,зогсох
1101,hineingehen::V,wchodzić,орох
1102,eintreten::V,wejść,орох
1103,eintreten::V,nastąpić,орох
1104,kommen::V,przyjść,ирэх
1105,ankommen::V,przybyć,хүрэх
1106,zurückkommen::V,wrócić,харих
1107,zurückkommen::V,wrócić,буцаж ирэх
1108,bleiben::V,zostać,үлдэх
1109,warten::V,czekać,хүлээх
1110,erwarten::V,oczekiwać,хүлээх
1111,suchen::V,szukać,эрэх
1112,suchen::V,szukać,бэдрэх
1113,finden::V,znaleźć,олох
1114,versuchen::V,próbować,оролдох
1115,vorbereiten::V,przygotować,бэлтгэх
1116,lieben::V,kochać,янаглах
1117,mögen::V,lubić,таалах
1118,lachen::V,śmiać się,инээх
1119,rühren::V,wzruszyć,сэтгэл уяруулах
1120,weinen::V,płakać,уйлах
1121,schimpfen::V,kląć,хараах
1122,sich ärgern::V,gniewać się,уурлах
1123,sich fürchten::V,bać się,айх
1124,fürchten::V,bać się,айх
1125,fliehen::V,uciekać,зугтах
1126,fliehen::V,uciekać,гүйж очих
1127,flüchten::V,uciec,оргох
1128,sehen::V,widzieć,үзэх
1129,sehen::V,zobaczyć,үзэх
1130,anschauen::V,oglądać,харах
1131,ansehen::V,popatrzeć na,харах
1132,hören::V,słyszeć,дуулах
1133,zuhören::V,słuchać,чагнах
1134,probieren::V,kosztować,амсаж үзэх
1135,riechen::V,wąchać,үнэрлэх
1136,fühlen::V,czuć,мэдрэх
1137,fühlen::V,odczuwać,мэдрэх
1138,scheinen::V,wydawać się,шиг үзэгдэх
1139,zu sehen sein::V,widnieć,үзэгдэх
1140,zu sehen sein::V,widnieć,харагдах
1141,vernehmen::V,usłyszeć,дуулах
1142,frieren::V,marznąć,даарах
1143,tun::V,czynić,хийх
1144,tun::V,czynić,үйлдэх
1145,können::V,móc,болох
1146,können::V,umieć,болох
1147,wollen::V,chcieć,хүсэх
1148,anfangen::V,zacząć,эхлэх
1149,beenden::V,zakończyć,дуусгах
1150,aufhören::V,przestać,болих
1151,aufhören::V,przestać,зогсох
1152,gelingen::V,udać się,бүтэх
1153,geraten::V,udać się,илрэх
1154,öffnen::V,otworzyć,нээх
1155,öffnen::V,otworzyć,тайлах
1156,schließen::V,zamknąć,хаах
1157,stellen::V,postawić,тавих
1158,stellen::V,postawić,босгох
1159,setzen::V,posadzić,суулгах
1160,legen::V,kłaść,хийх
1161,legen::V,kłaść,тавих
1162,berühren::V,dotykać,шүргэх
1163,verbinden::V,łączyć,залгах
1164,bedecken::V,przykryć,бүрэх
1165,aufhängen::V,powiesić,өлгөх
1166,aufhängen::V,powiesić,дүүжлэх
1167,anzünden::V,zapalić,асаах
1168,anzünden::V,zapalić,ноцоох
1169,aufheben::V,podnieść,өргөх
1170,zurücklassen::V,zostawić,орхих
1171,zurücklassen::V,zostawić,үлдээх
1172,verlieren::V,zgubić,гээх
1173,fallen lassen::V,upuścić,унагах
1174,machen::V,zrobić,хийх
1175,machen::V,zrobić,гаргах
1176,herstellen::V,wytworzyć,бүтээх
1177,bauen::V,budować,барих
1178,reparieren::V,naprawiać,засах
1179,reparieren::V,naprawiać,сэлбэх
1180,verbessern::V,ulepszyć,засах
1181,verbessern::V,ulepszyć,сайжруулах
1182,ändern::V,zmienić,өөрчлөх
1183,graben::V,kopać,малтах
1184,beugen::V,zagiąć,бөгтийлгөх
1185,biegen::V,zgiąć,матах
1186,biegen::V,zgiąć,муруйлгах
1187,drehen::V,obracać,эргүүлэх
1188,wenden::V,obrocić,эргүүлэх
1189,umdrehen::V,obrocić,хөрвүүлэх
1190,heben::V,podnosić,өргөх
1191,hochheben::V,podnieść,өргөх
1192,ergreifen::V,chwycić,атгах
1193,halten::V,trzymać,барих
1194,drücken::V,naciskać,дарах
1195,schieben::V,pchać,түлхэх
1196,schieben::V,posuwać,түлхэх
1197,kratzen::V,drapać,хусах
1198,kratzen::V,drapać,маажих
1199,lecken::V,lizać,долоох
1200,beißen::V,kąsać,зуух
1201,beißen::V,kąsać,хазах
1202,abreißen::V,oderwać,таслах
1203,abschneiden::V,odciąć,тайрах
1204,binden::V,wiązać,боох
1205,binden::V,wiązać,хүлэх
1206,stecken::V,wetknąć,шаах
1207,stecken::V,wetknąć,шигтгэх
1208,brechen::V,złamać,хугалах
1209,klopfen::V,pukać,цохих
1210,klopfen::V,pukać,тогших
1211,klopfen::V,stukać,цохих
1212,klopfen::V,stukać,тогших
1213,hauen::V,bić,дэлдэх
1214,kleben::V,kleić,наах
1215,reiben::V,trzeć,нухах
1216,reiben::V,trzeć,нидчих
1217,streichen::V,smarować,нялах
1218,streichen::V,smarować,түрхэх
1219,schleifen::V,ostrzyć,билүүдэх
1220,schleifen::V,ostrzyć,гуранздах
1221,schneiden::V,ciąć,огтлох
1222,schneiden::V,krajać,огтлох
1223,rütteln::V,trząść,холхнулах
1224,schütteln::V,trząść,сэгсрэх
1225,schwenken::V,machać,дэвэх
1226,schwenken::V,machać,даллах
1227,schütten::V,nasypać,цутгах
1228,schütten::V,nasypać,аягалах
1229,füllen::V,napełnić,дүүргэх
1230,einwickeln::V,zawinąć,боох
1231,einwickeln::V,zawinąć,ороох
1232,tragen::V,nieść,авчрах
1233,schleppen::V,wlec,чирэх
1234,ziehen::V,ciągnąć,татах
1235,aufbewahren::V,przechowywać,хадгалах
1236,werfen::V,rzucać,хаях
1237,werfen::V,rzucać,шидэх
1238,fangen::V,łowić,барих
1239,packen::V,chwycić,шүүрэх
1240,verstecken::V,ukryć,нуух
1241,verstecken::V,schować,нуух
1242,teilen::V,podzielić,хуваах
1243,schicken::V,posyłać,илгээх
1244,schicken::V,posyłać,явуулах
1245,bringen::V,przynieść,авчрах
1246,bringen::V,przynieść,аваачих
1247,hinzufügen::V,dodać,нэмэх
1248,bekommen::V,dostać,хүлээн авах
1249,erhalten::V,otrzymać,хүлээн авах
1250,nehmen::V,wziąć,авах
1251,wählen::V,wybrać,сонгох
1252,auswählen::V,wybrać,шилэх
1253,bewahren::V,zachować,гамнах
1254,behindern::V,utrudnić,саад хийх
1255,behindern::V,utrudnić,тотгор болох
1256,behindern::V,przeszkadzać,саад хийх
1257,behindern::V,przeszkadzać,тотгор болох
1258,verderben::V,zepsuć,эвдэх
1259,beschädigen::V,uszkodzić,гэмтээх
1260,zerbrechen::V,złamać,хагалах
1261,zerbrechen::V,złamać,хага цохих
1262,zerreißen::V,drzeć,урах
1263,zerreißen::V,rozdzierać,урах
1264,zerstören::V,zniszczyć,эвдэх
1265,zerstören::V,zniszczyć,сүйтгэх
1266,verbrennen::V,spalić,шатаах
1267,geben::V,dać,өгөх
1268,reichen::V,podać,өгөх
1269,reichen::V,podać,дамжуулах
1270,schenken::V,darować,бэлэглэх
1271,versprechen::V,obiecać,амлах
1272,wünschen::V,życzyć,ерөөх
1273,loben::V,chwalić,магтах
1274,loben::V,chwalić,сайшаах
1275,küssen::V,całować,озох
1276,küssen::V,całować,үнсэх
1277,wiegen::V,kołysać,бүүвэйлэх
1278,zudecken::V,przykryć,хучих
1279,zudecken::V,przykryć,бүтээх
1280,wecken::V,zbudzić,сэрээх
1281,zeigen::V,pokazać,үзүүлэх
1282,führen::V,wieść,хөтлөх
1283,führen::V,prowadzić,хөтлөх
1284,lehren::V,uczyć,заах
1285,unterrichten::V,nauczać,сургах
1286,aufziehen::V,wychować,өсгөх
1287,aufziehen::V,wychować,хүмүүжүүлэх
1288,leiten::V,kierować,удирдах
1289,antreiben::V,popędzić,шамдуулах
1290,lassen::V,zostawić,-уулах
1291,einladen::V,zaprosić,залах
1292,vereinigen::V,zjednoczyć,нэгтгэх
1293,vereinigen::V,zjednoczyć,хамтруулах
1294,besuchen::V,odwiedzić,зочлох
1295,treffen::V,trafić,учрах
1296,treffen::V,trafić,дайралдах
1297,treffen::V,spotkać,учрах
1298,treffen::V,spotkać,дайралдах
1299,sich versammeln::V,zebrać się,хуралдах
1300,sich versammeln::V,zgromadzić się,хуралдах
1301,spielen::V,grać,наадах
1302,spielen::V,bawić się,наадах
1303,singen::V,śpiewać,дуулах
1304,tanzen::V,pląsać,бүжиглэх
1305,tanzen::V,tańczyć,бүжиглэх
1306,sich trennen::V,rozstać się,салах
1307,verlassen::V,opuścić,хаях
1308,retten::V,ocalić,гэтэлгэх
1309,retten::V,uratować,гэтэлгэх
1310,bewachen::V,pilnować,сахих
1311,schützen::V,ochronić,хамгаалах
1312,verteidigen::V,bronić,хамгаалах
1313,sich schlagen::V,pobić się,зодолдох
1314,schießen::V,strzelać,харвах
1315,schießen::V,strzelać,буу буудах
1316,siegen::V,zwycziężyć,ялах
1317,ärgern::V,gniewać,уурлуулах
1318,ärgern::V,gniewać,уур хүргэх
1319,schlagen::V,bić,цохих
1320,schlagen::V,uderzyć,цохих
1321,treten::V,kopnąć,өшиглөх
1322,stechen::V,ukłuć,хатгах
1323,stoßen::V,popchnąć,ёврох
1324,stoßen::V,popchnąć,нудрах
1325,stehlen::V,ukraść,хулгайлах
1326,stören::V,zakłócić,саад болох
1327,stören::V,przeszkodzić,саад болох
1328,belästigen::V,dokuczać,зовоох
1329,belästigen::V,dokuczać,амраахгүй байх
1330,verbergen::V,ukryć,нуух
1331,verbergen::V,ukryć,далдлах
1332,täuschen::V,łudzić,мэхлэх
1333,betrügen::V,oszukać,хуурах
1334,töten::V,zabić,алах
1335,wohnen::V,mieszkać,суух
1336,wohnen::V,mieszkać,амьдрах
1337,arbeiten::V,pracować,ажиллах
1338,arbeiten::V,pracować,хөдөлмөрлөх
1339,sammeln::V,zebrać,түүх
1340,sammeln::V,zebrać,хураах
1341,pflücken::V,zerwać,түүх
1342,jagen::V,polować,агнах
1343,jagen::V,polować,гөрөөлөх
1344,fischen::V,łowić ryby,загасчлах
1345,fischen::V,łowić ryby,загас барих
1346,fassen::V,złapać,барих
1347,hüten::V,paść,маллах
1348,hüten::V,paść,хариулах
1349,treiben::V,pędzić,туух
1350,anbinden::V,przywiązać,уях
1351,füttern::V,karmić,тэжээх
1352,melken::V,doić,саах
1353,hacken::V,rąbać,цавчих
1354,gießen::V,lać,услах
1355,gießen::V,podlać,услах
1356,reifen::V,dojrzeć,боловсрох
1357,zubereiten::V,przyrządzić,бэлдэх
1358,kochen::V,gotować,чанах
1359,backen::V,piec,жигнэх
1360,braten::V,piec,шарах
1361,braten::V,piec,хайрах
1362,braten::V,smażyć,шарах
1363,braten::V,smażyć,хайрах
1364,umrühren::V,przemieszać,хутгах
1365,stricken::V,dziać,нэхэх
1366,stricken::V,dziać,сүлжих
1367,nähen::V,szyć,оёх
1368,färben::V,pofarbować,будах
1369,reinigen::V,oczyścić,арилгах
1370,reinigen::V,oczyścić,цэвэрлэх
1371,waschen::V,prać,угаах
1372,abwischen::V,obetrzeć,арчих
1373,spülen::V,płukać,зайлах
1374,fegen::V,zamiatać,хамах
1375,fegen::V,zamiatać,шүүрдэх
1376,kehren::V,zamieść,шүүрдэх
1377,kehren::V,zamieść,туужуудах
1378,baden::V,kąpać się,усанд орох
1379,sich waschen::V,myć się,биеэ угаах
1380,ausziehen::V,zdjąć,тайлах
1381,anziehen::V,włożyć,өмсөх
1382,sich anziehen::V,ubrać się,хувцаслах
1383,kämmen::V,uczesać,самнах
1384,schmücken::V,ozdabiać,гоёх
1385,schmücken::V,ozdabiać,чимэх
1386,sagen::V,powiedzieć,гэх
1387,sagen::V,powiedzieć,хэлэх
1388,sprechen::V,mówić,ярих
1389,sprechen::V,mówić,өгүүлэх
1390,reden::V,mówić,хэлэх
1391,reden::V,mówić,хөөрөлдөх
1392,sich unterhalten::V,rozmawiać,ярилцах
1393,fragen::V,zapytać,асуух
1394,bitten::V,prosić,гуйх
1395,erzählen::V,opowiedzieć,өгүүлэх
1396,mitteilen::V,zawiadomić o,дуулгах
1397,mitteilen::V,zawiadomić o,мэдээлэх
1398,nennen::V,nazwać,нэрлэх
1399,rufen::V,wołać,дуудах
1400,prahlen::V,chełpić się,бардах
1401,prahlen::V,chełpić się,сайрхах
1402,übersetzen::V,tłumaczyć,орчуулах
1403,denken::V,myśleć,санах
1404,glauben::V,sądzić,итгэх
1405,glauben::V,wierzyć,итгэх
1406,bemerken::V,zauważyć,ажих
1407,bemerken::V,zauważyć,ажиглах
1408,erkennen::V,poznać,таних
1409,begreifen::V,zrozumieć,ойлгох
1410,verstehen::V,rozumieć,мэдэж авах
1411,verstehen::V,dosłyszeć,мэдэж авах
1412,lernen::V,uczyć się,сурах
1413,wissen::V,wiedzieć,мэдэх
1414,sich erinnern an::V,przypomnieć sobie,дурсах
1415,vergessen::V,zapomnieć,мартах
1416,messen::V,mierzyć,хэмжих
1417,zählen::V,liczyć,тоолох
1418,rechnen::V,rachować,тооцоох
1419,lesen::V,czytać,унших
1420,malen::V,malować,зурах
1421,zeichnen::V,rysować,дүрслэн бичих
1422,schreiben::V,pisać,бичих
1423,besitzen::V,posiadać,эзэмших
1424,kaufen::V,kupić,худалдан авах
1425,verkaufen::V,sprzedać,худалдах
1426,bezahlen::V,zapłacić,төлөх
1427,zahlen::V,płacić,төлөх
1428,beherrschen::V,opanować,эзэмших
1429,ertragen::V,znieść,тэсэх
