,Concept_ID,ka,uz
722,unten::ADV,დაბლა,pastda
723,unten::ADV,ქვევით,pastda
724,hinab::ADV,ძირს,tubanga
725,oben::ADV,ზემოთ,ustida
726,hinauf::ADV,ზევით,yuqorida
727,überall::ADV,ყველგან,har erda
728,nicht::ADV,არ,ämas
729,ein wenig::ADV,ცოტა,biroz
730,kaum::ADV,ძლივს,arang
731,sehr::ADV,მეტად,ancha
732,sehr::ADV,ძალიან,ancha
733,so::ADV,ისე,shunday
734,noch::ADV,ჯერ,hali
735,nur::ADV,მხოლოდ,yolg'iz
736,schon::ADV,უკვე,endi
737,wieder::ADV,ისევ,yana
738,wieder::ADV,კიდევ,yana
739,vergebens::ADV,ამაოდ,bekorga
740,vergebens::ADV,ტყუილად,bekorga
741,vor::PRP,წინ,burun
742,hinter::PRP,უკან,ketida
743,hinter::PRP,მიღმა,ketida
744,unter::PRP,ქვეშ,ostida
745,unter::PRP,ქვევით,ostida
746,durch::PRP,გავლით,bo'ylab
747,neben::PRP,გვერდით,yonida
748,zwischen::PRP,შუა,orada
749,zwischen::PRP,შორის,orada
750,wegen::PRP,გამო,sababli
751,wegen::PRP,შედეგად,sababli
752,dies::PRN,ეს,o'sha
753,das::PRN,ეგ,narigi
754,alles::PRN,ყველაფერი,har nima
755,ich::PRN,მე,men
756,du::PRN,შენ,sen
757,er::PRN,ის,u
758,er::PRN,იგი,u
759,wir::PRN,ჩვენ,biz
760,ihr::PRN,თქვენ,siz
761,sie::PRN,ისინი,ular
762,was::FPRN,რა,nima
763,wer::FPRN,ვინ,kim
764,wo::FADV,სად,qaerda
765,wohin::FADV,საით,qayerga
766,wie::FADV,როგორ,qanday
767,warum::FADV,რაზე,nega
768,warum::FADV,რატომ,nega
769,wieviel::FNUM,რამდენი,qancha
770,eins::NUM,ერთი,bir
771,zwei::NUM,ორი,ikki
772,drei::NUM,სამი,uch
773,vier::NUM,ოთხი,to'rt
774,fünf::NUM,ხუთი,besh
775,sechs::NUM,ექვსი,olti
776,sieben::NUM,შვიდი,etti
777,acht::NUM,რვა,sakkiz
778,neun::NUM,ცხრა,to'qqiz
779,zehn::NUM,ათი,o'n
780,elf::NUM,თერთმეტი,o'n bir
781,zwölf::NUM,თორმეტი,o'n ikki
782,zwanzig::NUM,ოცი,yigirma
783,dreißig::NUM,ოცდაათი,o'ttiz
784,vierzig::NUM,ორმოცი,qirq
785,fünfzig::NUM,ორმოცდაათი,ällik
786,sechzig::NUM,სამოცი,oltmish
787,siebzig::NUM,სამოცდაათი,etmish
788,achtzig::NUM,ოთხმოცი,sakson
789,neunzig::NUM,ოთხმოცდაათი,to'qson
790,hundert::NUM,ასი,yuz
791,tausend::NUM,ათასი,ming
792,und::CNJ,და,va
793,oder::CNJ,ან,yo
794,stehen::V,დგას,turmoq
795,sitzen::V,ზის,o'tirmoq
796,liegen::V,აწევს,yotmoq
797,hängen::V,კიდია,osilmoq
798,werden::V,გახდება,bo'lmoq
799,passieren::V,მოხდება,bo'lib o'tmoq
800,beginnen::V,იწყება,boshlanmoq
801,enden::V,გათავდება,bitmoq
802,wechseln::V,იცვლება,o'zgarmoq
803,aufgehen[Sonne]::V,ამოდის,chiqmoq
804,untergehen[Sonne]::V,ჩადის,botmoq
805,scheinen[Sonne]::V,ანათებს,yaraqlamoq
806,donnern::V,ქუხს,gulduramoq
807,wehen::V,ქრის,elpimoq
808,wehen::V,დაუბერავს,elpimoq
809,strömen::V,იღვრება,oqmoq
810,fließen::V,დის,oqmoq
811,fließen::V,მიედინება,oqmoq
812,sich drehen::V,ტრიალებს,aylanmoq
813,schwanken::V,ირხევა,qoqilmoq
814,schwingen::V,ირხევა,lopillamoq
815,fallen::V,დავარდება,tushmoq
816,brennen::V,იწვის,yonmoq
817,rauchen::V,ბოლავს,tutamoq
818,rauchen::V,აბოლებს,tutamoq
819,regnen::V,წვიმს,yomg'ir yog'moq
820,gefrieren::V,იყინება,muzlamoq
821,tauen::V,დნება,ärimoq
822,schmelzen::V,დნება,ärimoq
823,trocknen::V,გაშრება,qurimoq
824,sieden::V,დუღს,qaynamoq
825,faulen::V,ლპება,chirimoq
826,verfaulen::V,ლპება,chirimoq
827,reißen::V,დაიხევა,qayt qilmoq
828,versinken::V,ეფლობა,g'arq bo'lmoq
829,versinken::V,ჩაიძირება,g'arq bo'lmoq
830,vergehen::V,გადის,o'tmoq
831,erscheinen::V,გამოჩნდება,zuhur ätmoq
832,verschwinden::V,გააქრება,yo'qolmoq
833,verschwinden::V,დაიკარგება,yo'qolmoq
834,sinken::V,დაიწევს,pasaymoq
835,abnehmen::V,შემცირდება,kamaymoq
836,zunehmen::V,გასუქდება,urchimoq
837,steigen::V,მოიმატებს,oshmoq
838,wachsen::V,იზრდება,o'smoq
839,wachsen::V,მრავლდება,o'smoq
840,glänzen::V,ბრწყინავს,porlamoq
841,funkeln::V,კაშკაშებს,yalt ätmoq
842,lärmen::V,ხმაურობს,taraq ätmoq
843,läuten::V,დარეკავს,jiringlamoq
844,klingeln::V,დარეკავს,jiringlamoq
845,klirren::V,დააწკარუნებს,sharaqlamoq
846,brausen::V,ბობოქრობს,vag'illamoq
847,rauschen::V,შრიალებს,shitirlamoq
848,klingen::V,ხმას გამოსცემს,yangramoq
849,bellen::V,უყეფს,hurmoq
850,heulen::V,ღმუის,uvlamoq
851,blasen::V,დაუბერავს,puflamoq
852,pfeifen::V,უსტვენს,xushtak chalmoq 
853,schreien::V,ყვირის,qiyqirmoq
854,stöhnen::V,კვნესის,nola qilmoq
855,zittern::V,აძაგძაგებს,titramoq
856,leben::V,ცოცხლობს,yashamoq
857,geboren werden::V,იშვება,tug'ilmoq
858,geboren werden::V,იბადება,tug'ilmoq
859,atmen::V,სუნთქავს,nafas chiqarmoq
860,trinken::V,სვამს,ichmoq
861,trinken::V,დალევს,ichmoq
862,essen::V,შეჭამს,emoq
863,schlucken::V,ყლაპავს,yutmoq
864,müde werden::V,დაიქანცება,horimoq
865,einschlafen::V,დაიძინებს,uxlab qolmoq
866,schlafen::V,სძინავს,uxlamoq
867,aufwachen::V,გაიღვიძებს,uyg'onmoq
868,aufstehen::V,ადგება,qo'pmoq
869,sich erholen::V,დაისვენებს,dam olmoq
870,krank werden::V,ავად გახდება,kasallanmoq
871,krank sein::V,ავადმყოფობს,betob yotmoq
872,schmerzen::V,სტკივა,og'rimoq
873,husten::V,ახველებს,yo'talmoq
874,genesen::V,მორჩება,tuzalmoq
875,sterben::V,კვდება,o'lmoq
876,umkommen::V,დაიღუპება,halok bo'lmoq
877,sich bewegen::V,იძვრის,harakat qilmoq
878,sich bewegen::V,მოძრაობს,harakat qilmoq
879,sich rühren::V,გაინძრევა,qimirlamoq
880,sich erheben::V,ადგება,qo'pmoq
881,sich setzen::V,დაჯდება,o'tirmoq
882,hinfallen::V,დაეცემა,yiqilmoq
883,laufen::V,დადის,yurmoq
884,schreiten::V,აბიჯებს,yurmoq
885,spazierengehen::V,დასეირნობს,sayr ätmoq
886,eilen::V,მიიჩქარის,tezlamoq
887,sich beeilen::V,აჩქარდება,shoshmoq
888,sausen::V,მიქრის,chopqillamoq
889,rennen::V,დარბის,yugurmoq
890,springen::V,ხტის,sakramoq
891,klettern::V,ძვრება,yuqorilamoq
892,schaukeln::V,ქანაობს,irg'amoq
893,kriechen::V,დაბობღავს,ämaklamoq
894,schwimmen::V,ცურავს,suzmoq
895,tauchen::V,ჩაიძირება,chu'mmoq
896,rudern::V,ნიჩაბს უსვამს,eshkak eshmoq
897,fahren::V,დადის,haydamoq
898,fahren::V,მგზავრობს,haydamoq
899,fliegen::V,იფრენს,uchmoq
900,fliegen::V,გაფრინდება,uchmoq
901,gehen::V,მიდის,bormoq
902,weggehen::V,წამოდის,ketoq
903,abfahren::V,მიემგზავრება,jo'namoq
904,anhalten::V,ჩერდება,to'xtamoq
905,hineingehen::V,შედის,kirmoq
906,eintreten::V,შედის,kirmoq
907,kommen::V,მოდის,kelmoq
908,ankommen::V,ჩადის,etib kelmoq
909,zurückkommen::V,დაბრუნდება,qaytib kelmoq
910,bleiben::V,დარჩება,qolmoq
911,warten::V,ელოდება,poylamoq
912,erwarten::V,ელის,kutmoq
913,erwarten::V,დაიცდის,kutmoq
914,suchen::V,ეძებს,izlamoq
915,suchen::V,მოძებნის,izlamoq
916,finden::V,მიაგნებს,topmoq
917,finden::V,გამოძებნის,topmoq
918,versuchen::V,ცდის,chalishmoq
919,versuchen::V,ცდილობს,chalishmoq
920,vorbereiten::V,მოამზადებს,hozirlamoq
921,lieben::V,უყვარს,sevmoq
922,mögen::V,ეტრფის,ardoqlamoq
923,lachen::V,იცინის,kulmoq
924,rühren::V,გულს აუჩუყებს,ta'sirlantirmoq
925,weinen::V,ტირის,yig'lamoq
926,schimpfen::V,შეიგინება,koyinmoq
927,sich ärgern::V,გაბრაზობს,g'azab qilmoq
928,sich fürchten::V,შიშობს,hurkmoq
929,fürchten::V,ფრთხილობს,qo'rqmoq
930,fliehen::V,გაიქცევა,qochmoq
931,flüchten::V,გაიქცევა,qochmoq
932,sehen::V,ხედავს,ko'rmoq
933,anschauen::V,ნახავს,razm solmoq
934,ansehen::V,უყურებს,razm qilmoq
935,hören::V,ისმენს,äshitmoq
936,zuhören::V,მოისმენს,tinglamoq
937,probieren::V,გასინჯავს,tatib ko'rmoq
938,riechen::V,ყნოსავს,iskamoq
939,fühlen::V,გრძნობს,sezmoq
940,scheinen::V,ეჩვენება,tuyilmoq
941,zu sehen sein::V,მოჩანს,ko'rinmoq
942,vernehmen::V,გაიგებს,äshitmoq
943,frieren::V,იყინება,sovuq qotmoq
944,tun::V,აკეთებს,ätmoq
945,können::V,შეიძლება,-a olmoq
946,können::V,შეიძლება,-y olmoq
947,wollen::V,უნდა,istamoq
948,anfangen::V,დაიწყებს,boshlamoq
949,beenden::V,ამთავრებს,bitirmoq
950,aufhören::V,შეწყვეტს,tinmoq
951,gelingen::V,მოახერხებს,muvaffaqiyat qozonmoq
952,geraten::V,გამოდის,bo'lmoq
953,öffnen::V,გახსნის,ochmoq
954,schließen::V,ხურავს,yopmoq
955,schließen::V,დაკეტავს,yopmoq
956,stellen::V,დადგამს,qo'ymoq
957,setzen::V,დასვამს,o'tqazmoq
958,legen::V,დადებს,yotqizmoq
959,berühren::V,შეახებს,tegmoq
960,berühren::V,მიაკარებს,tegmoq
961,verbinden::V,შეაერთებს,ulamoq
962,bedecken::V,გადააფარებს,bekitmoq
963,aufhängen::V,დაკიდებს,ildirmoq
964,anzünden::V,დაანთებს,yondirmoq
965,anzünden::V,მოუკიდებს,yondirmoq
966,aufheben::V,აიღებს,ko'tarmoq
967,aufheben::V,აიყვანს,ko'tarmoq
968,zurücklassen::V,დატოვებს,ayrilmoq
969,verlieren::V,დაკარგავს,yo'qotmoq
970,fallen lassen::V,გაუვარდება,tushirmoq
971,machen::V,გააკეთებს,qilmoq
972,machen::V,გამოიწვევს,qilmoq
973,herstellen::V,დაამზადებს,chiqarmoq
974,bauen::V,ააშენებს,solmoq
975,reparieren::V,შეაკეთებს,tuzatmoq
976,reparieren::V,გაარემონტებს,tuzatmoq
977,verbessern::V,გამოაკეთებს,isloh qilmoq
978,verbessern::V,გააუმჯობესებს,isloh qilmoq
979,ändern::V,შეცვლის,o'zgartirmoq
980,graben::V,თხრის,qazimoq
981,beugen::V,ხრის,bukmoq
982,biegen::V,გაღუნავს,bukmoq
983,drehen::V,ატრიალებს,aylantirmoq
984,wenden::V,მოაბრუნებს,burmoq
985,umdrehen::V,შეატრიალებს,ag'darmoq
986,heben::V,ასწევს,yuksaltirmoq
987,hochheben::V,აიყვანს,ko'tarmoq
988,ergreifen::V,სტაცებს,tutamlamoq
989,halten::V,უჭირავს,tutmoq
990,drücken::V,დააწვება,bosmoq
991,schieben::V,მისწევს,surmoq
992,kratzen::V,მოფხანს,qashimoq
993,lecken::V,ლოკავს,mijimoq
994,beißen::V,უკბენს,tishlamoq
995,abreißen::V,გლეჯს,emirmoq
996,abreißen::V,მოწყვეტს,emirmoq
997,abschneiden::V,გაჭრის,cho'rt kesmoq
998,binden::V,შეკრავს,bog'lamoq
999,binden::V,გადააბამს,bog'lamoq
1000,stecken::V,ჩაასობს,suqmoq
1001,brechen::V,მოიტეხს,sindirmoq
1002,klopfen::V,აკაკუნებს,dukurlamoq
1003,hauen::V,ლეწავს,urmoq
1004,kleben::V,წებავს,yopishtirmoq
1005,kleben::V,დააწებებს,yopishtirmoq
1006,reiben::V,დაზელს,surkamoq
1007,streichen::V,უსვამს,surkamoq
1008,schleifen::V,ლესავს,qayramoq
1009,schneiden::V,გაჭრის,kesmoq
1010,rütteln::V,არხევს,chayqamoq
1011,schütteln::V,არყევს,chayqamoq
1012,schütteln::V,ანძრევს,chayqamoq
1013,schwenken::V,აქნევს,chayqatmoq
1014,schütten::V,ღვრის,quymoq
1015,schütten::V,დააქცევს,quymoq
1016,füllen::V,გაავსებს,to'ldirmoq
1017,einwickeln::V,შეახვევს,chulg'amoq
1018,tragen::V,მიიტანს,tashimoq
1019,schleppen::V,მიათრევს,sudramoq
1020,ziehen::V,წევს,tortmoq
1021,ziehen::V,ათრევს,tortmoq
1022,aufbewahren::V,შეინახავს,tutmoq
1023,werfen::V,ისვრის,tashlamoq
1024,fangen::V,დაიჭერს,tutmoq
1025,packen::V,სტაცებს,opqochmoq
1026,verstecken::V,მალავს,yashirmoq
1027,teilen::V,დაყოფს,bo'lmoq
1028,schicken::V,გაგზავნის,yubormoq
1029,bringen::V,მოიტანს,keltirmoq
1030,hinzufügen::V,დაამატებს,tirkamoq
1031,bekommen::V,ამოიღებს,olmoq
1032,erhalten::V,იღებს,olmoq
1033,nehmen::V,აიღებს,olmoq
1034,wählen::V,გადაარჩევს,saylamoq
1035,auswählen::V,ამოარჩევს,saylamoq
1036,bewahren::V,ინარჩუნებს,saqlamoq
1037,behindern::V,აბრკოლებს,xalal bermoq
1038,behindern::V,გააძნელებს,xalal bermoq
1039,verderben::V,გააფუჭებს,xazon qilmoq
1040,beschädigen::V,დააზიანებს,buzmoq
1041,zerbrechen::V,დაამტვრევს,sindirmoq
1042,zerreißen::V,გახევს,yirtmoq
1043,zerstören::V,მოსპობს,vayron qilmoq
1044,zerstören::V,დაანგრევს,vayron qilmoq
1045,verbrennen::V,დაწვავს,kuydirmoq
1046,geben::V,აძლევს,bermoq
1047,reichen::V,მიაწოდებს,bermoq
1048,schenken::V,აჩუქებს,sovg'a qilmoq
1049,versprechen::V,აღუთქვამს,va'da bermoq
1050,wünschen::V,უსურვებს,orziqmoq
1051,loben::V,აქებს,maqtamoq
1052,loben::V,ამკობს,maqtamoq
1053,küssen::V,აკოცებს,o'pmoq
1054,wiegen::V,არხევს,tebratmoq
1055,zudecken::V,გადახურავს,yopmoq
1056,wecken::V,გააღვიძებს,uyg'otmoq
1057,zeigen::V,დაანახვებს,ko'rsatmoq
1058,führen::V,მიჰყავს,boshlik bo'lmoq
1059,lehren::V,ასწავლის,o'rgatmoq
1060,unterrichten::V,ასწავლის,dars bermoq
1061,aufziehen::V,აღზრდის,o'stirmoq
1062,leiten::V,აწარმოებს,boshqarmoq
1063,leiten::V,ხელმძღვანელობს,boshqarmoq
1064,antreiben::V,დააჩქარებს,shoshiltirmoq
1065,lassen::V,ა--ინებს,ruxsat bermoq
1066,einladen::V,მოიპატიჟებს,taklif kilmoq
1067,vereinigen::V,შეაერთებს,qo'shmoq
1068,besuchen::V,სანახავად მიდის,mehmonga bormoq
1069,treffen::V,შეხვდება,duchor bo'lmoq
1070,sich versammeln::V,შეიკრიბება,to'planmoq
1071,spielen::V,ეთამაშება,o'ynamoq
1072,singen::V,მღერის,yalla qilmoq
1073,tanzen::V,ცეკვავს,raqs qilmoq
1074,sich trennen::V,მოშორდება,yakkalanmoq
1075,verlassen::V,მიატოვებს,qoldirmoq
1076,retten::V,იხსნის,qutqazmoq
1077,retten::V,გადაარჩენს,qutqazmoq
1078,bewachen::V,დარაჯობს,qo'rimoq
1079,bewachen::V,უთვალთვალებს,qo'rimoq
1080,schützen::V,დაიფარავს,yoniga olmoq
1081,verteidigen::V,დაიცავს,yoqlamoq
1082,sich schlagen::V,იჩხუბებს,yoqalashmoq
1083,schießen::V,ისვრის,otmoq
1084,siegen::V,გაიმარჯვებს,engmoq
1085,ärgern::V,აჯავრებს,jahl chiqarmoq
1086,schlagen::V,ცემს,urmoq
1087,treten::V,პანღურს ამოჰკრავს,tepmoq
1088,stechen::V,სჩხვლეტს,qadamoq
1089,stoßen::V,დაეჯახება,turtmoq
1090,stehlen::V,ქურდობს,o'g'rilamoq
1091,stehlen::V,მოიპარავს,o'g'rilamoq
1092,stören::V,შეაწუხებს,tebratmoq
1093,belästigen::V,მობეზრდება,g'ashini keltirmoq
1094,verbergen::V,დამალავს,berkitmoq
1095,täuschen::V,შეცდებს,aldamoq
1096,betrügen::V,მოატყუებს,tirriq qilmoq
1097,töten::V,მოკლავს,o'ldirmoq
1098,wohnen::V,ცხოვრობს,istiqomat qilmoq
1099,wohnen::V,ბინადრობს,istiqomat qilmoq
1100,arbeiten::V,მუშაობს,ishlamoq
1101,sammeln::V,შეკრებს,yig'moq
1102,pflücken::V,კრეფს,termoq
1103,jagen::V,ნადირობს,ov qilmoq
1104,fischen::V,თევზაობს,baliq ovlamoq
1105,fassen::V,დააჭერს,ilinmoq
1106,hüten::V,მწყემსავს,boqtirmoq
1107,treiben::V,მიერეკება,haydamoq
1108,anbinden::V,მიაბამს,bog'lamoq
1109,füttern::V,აჭმევს,edirmoq
1110,melken::V,წველის,sog'moq
1111,hacken::V,კეპავს,chopmoq
1112,gießen::V,რწყავს,oqizmoq
1113,reifen::V,მწიფდება,qizarmoq
1114,zubereiten::V,მოამზადებს,pishirmoq
1115,kochen::V,მოხარშავს,qaynatmoq
1116,backen::V,გამოაცხობს,yopmoq
1117,braten::V,შეწვავს,qovurmoq
1118,umrühren::V,შეურევს,atalamoq
1119,umrühren::V,გათქვეფს,atalamoq
1120,stricken::V,ქსოვს,to'qimoq
1121,nähen::V,გაკერავს,tikmoq
1122,färben::V,შეღებავს,bo'yoqlamoq
1123,reinigen::V,გაწმენდს,tozalamoq
1124,reinigen::V,გასუფთავებს,tozalamoq
1125,waschen::V,გარეცხავს,yuvmoq
1126,abwischen::V,წაშლის,surkamoq
1127,spülen::V,გაავლებს,chaymoq
1128,fegen::V,დაბლანდავს,cho'tkalamoq
1129,kehren::V,დაგვის,supurmoq
1130,baden::V,ბანაობს,cho'milmoq
1131,sich waschen::V,იბანება,yuvinmoq
1132,ausziehen::V,გაიხდის,echintirmoq
1133,anziehen::V,ჩაიცვამს,kiymoq
1134,sich anziehen::V,ჩაიცვამს,kiyinmoq
1135,kämmen::V,დავარცხნის,taramoq
1136,schmücken::V,მორთავს,yasatmoq
1137,sagen::V,იტყვის,aytmoq
1138,sprechen::V,ლაპარაკობს,so'zlamoq
1139,reden::V,საუბრობს,gapirmoq
1140,sich unterhalten::V,ბაასობს,suhbatlashmoq
1141,sich unterhalten::V,მუსაიფობს,suhbatlashmoq
1142,fragen::V,ჰკითხავს,so'ramoq
1143,bitten::V,სთხოვს,iltimos qilmoq
1144,erzählen::V,მოუთხრობს,aytib bermoq
1145,mitteilen::V,აუწყებს,bildirmoq
1146,mitteilen::V,აცნობებს,bildirmoq
1147,nennen::V,უწოდებს,atamoq
1148,rufen::V,დაუძახებს,chaqirmoq
1149,prahlen::V,ტრაბახობს,gerdaymoq
1150,übersetzen::V,გადათარგმნის,tarjima qilmoq
1151,denken::V,ფიქრობს,o'ylamoq
1152,denken::V,აზროვნებს,o'ylamoq
1153,glauben::V,სჯერა,ishonmoq
1154,bemerken::V,შენიშვნავს,payqamoq
1155,erkennen::V,გამოიცნობს,tanimoq
1156,begreifen::V,გაიგებს,tushunmoq
1157,verstehen::V,გაიგონებს,anglamoq
1158,lernen::V,ისწავლის,o'qimoq
1159,wissen::V,ეცოდინება,bilmoq
1160,sich erinnern an::V,მოიგონებს,äsni tanimoq
1161,sich erinnern an::V,გაიხსენებს,äsni tanimoq
1162,vergessen::V,ივიწყებს,unutmoq
1163,messen::V,ზომავს,o'lchamoq
1164,zählen::V,ითვლის,raqamlamoq
1165,rechnen::V,გაიანგარიშებს,cho'tlamoq
1166,lesen::V,კითხულობს,o'qimoq
1167,malen::V,ხატავს,rasm solmoq
1168,zeichnen::V,ხაზავს,chizmoq
1169,schreiben::V,დაწერს,yozmoq
1170,besitzen::V,ექნება,ägalamoq
1171,kaufen::V,ყიდულობს,olmoq
1172,verkaufen::V,გაყიდის,sotmoq
1173,bezahlen::V,გადაიხდის,to'lamoq
1174,zahlen::V,გადაიხდის,to'lamoq
1175,beherrschen::V,ფლობს,ägalamoq
1176,ertragen::V,მოითმენს,chidamoq
