,Concept_ID,lt,lbe
732,schlank::A,laibas,бювхъусса
733,schlank::A,lieknas,бювхъусса
734,hübsch::A,gražus,янусса
735,böse::A,blogas,оьсса
736,dumm::A,paikas,ахӏмакьсса
737,dumm::A,kvailas,ахӏмакьсса
738,faul::A,tingus,танмалсса
739,faul::A,tingus,курчӏилсса
740,fleißig::A,stropus,хӏарачат бусса
741,fleißig::A,kruopštus,хӏарачат бусса
742,geizig::A,šykštus,янттарцӏансса
743,klug::A,sumanus,аькьлу бусса
744,klug::A,protingas,аькьлу бусса
745,geschickt::A,apsukrus,паргалсса
746,lieb::A,mielas,аьзизсса
747,lustig::A,smagus,тяхъасса
748,lustig::A,linksmas,тяхъасса
749,sanft::A,švelnus,иминсса
750,sanft::A,minkštas,иминсса
751,hungrig::A,alkanas,ккашилсса
752,krank::A,ligotas,къашавайсса
753,krank::A,sergantis,къашавайсса
754,nackt::A,nuogas,кӏачӏасса
755,traurig::A,liūdnas,пашмансса
756,lebendig::A,gyvas,уттавасса
757,gut::A,geras,ххуйсса
758,schlecht::A,blogas,оьккисса
759,schlecht::A,prastas,оьккисса
760,richtig::A,tikras,саргъунсса
761,richtig::A,teisingas,саргъунсса
762,schlimm::A,blogas,оьккисса
763,schlimm::A,prastas,оьккисса
764,wahr::A,tikras,хӏакьсса
765,alt::A,senas,кугьнасса
766,neu::A,naujas,цӏусса
767,ehemalig::A,buvęs,хъхъичӏвасса
768,alt[Lebewesen]::A,pagyvenęs,агьилсса
769,jung::A,jaunas,чӏавасса
770,jung::A,jaunas,жагьилсса
771,arm::A,neturtingas,мискинсса
772,reich::A,turtingas,авадансса
773,bekannt::A,žinomas,дусъсса
774,bekannt::A,pažįstamas,дусъсса
775,berühmt::A,žymus,машгьурсса
776,berühmt::A,garsus,машгьурсса
777,fremd::A,svetimas,чил
778,verschieden::A,įvairus,личӏи-личӏисса
779,nah::A,artimas,гъансса
780,fern::A,tolimas,архсса
781,linker::A,kairys,кияхсса
782,linker::A,kairys,кюччахсса
783,rechter::A,dešinys,урчӏахсса
784,anderer::A,kitas,цамур
785,erster::A,pirmas,цалчинмур
786,erster::A,pirmas,цалчиннсса
787,zweiter::A,antras,кӏилчиимур
788,dritter::A,trečias,шамулчинмур
789,letzter::A,paskutinis,махъва-махъмур
790,allein::ADV,vienas,ялгъузну
791,auf einmal::ADV,iš karto,
792,zusammen::ADV,kartu,цачӏу
793,zusammen::ADV,kartu,архӏал
794,zusammen::ADV,drauge,цачӏу
795,zusammen::ADV,drauge,архӏал
796,lange::ADV,ilgai,батӏи къабуклай
797,lange::ADV,ilgai,хъунмасса хӏаллай
798,plötzlich::ADV,staiga,цакуну
799,sofort::ADV,tuojau,мугьлат бакъа
800,später::ADV,vėliau,махъ
801,später::ADV,paskiau,махъ
802,jetzt::ADV,dabãr,утти
803,jetzt::ADV,dabãr,цӏана
804,heute::ADV,šiandien,хӏакьину
805,morgen::ADV,rytoj,гьуит
806,morgen::ADV,rytoj,гьунттий
807,bald::ADV,greitai,
808,bald::ADV,netrukus,
809,dann::ADV,po to,яла
810,gestern::ADV,vakar,лахьхьу
811,einst::ADV,kadaise,
812,einst::ADV,kitą kartą,
813,damals::ADV,anuomet,та чӏумал
814,damals::ADV,anuokart,та чӏумал
815,danach::ADV,po to,яла
816,danach::ADV,paskui,яла
817,vorher::ADV,anksčiau,хьхьнчӏ
818,vorher::ADV,anksčiau,хьхьичӏва
819,zuerst::ADV,pirma,бакӏрай
820,zuerst::ADV,pirma,цӏу бутӏуй
821,zuerst::ADV,iš pradžių̃,бакӏрай
822,zuerst::ADV,iš pradžių̃,цӏу бутӏуй
823,einmal::ADV,kartą,цал
824,einmal::ADV,vieną kartą,цал
825,manchmal::ADV,kai kada,ваксса-таксса
826,oft::ADV,dažnai,чӏявуну
827,immer::ADV,visada,мудан
828,immer::ADV,visada,даиман
829,immer::ADV,visuomet,мудан
830,immer::ADV,visuomet,даиман
831,niemals::ADV,niekada,тачӏав
832,niemals::ADV,niekuomet,тачӏав
833,hier::ADV,čia,шикку
834,hierhin::ADV,šen,шиккун
835,hierhin::ADV,čionai,шиккун
836,von hier::ADV,iš čia,шичча
837,dort::ADV,ten,гикку
838,dort::ADV,tenai,гикку
839,dorthin::ADV,ten,тиккун
840,dorthin::ADV,ten link,тиккун
841,geradeaus::ADV,tiesiai,тӏайланм
842,vorwärts::ADV,pirmyn,хьхьичӏунмай
843,rückwärts::ADV,atbulai,махъа-хьхьичӏунмай
844,zurück::ADV,atgal,махъунмай
845,unten::ADV,žemai,лув
846,unten::ADV,apačioje,лув
847,hinab::ADV,žemyn,бакӏ-ялавай
848,hinab::ADV,žemyn,бакӏъялавай
849,oben::ADV,viršuj,ялув
850,hinauf::ADV,aukštyn,лавай
851,hinauf::ADV,į viršų,лавай
852,überall::ADV,visur,гьариий
853,überall::ADV,visur,хьу-хьуний
854,überall::ADV,visur,гьарца кӏанай
855,nicht::ADV,ne,къа-
856,ein wenig::ADV,truputį,чанни
857,ein wenig::ADV,truputį,ца чансса
858,kaum::ADV,vos,дахьа
859,sehr::ADV,labai,оьну
860,sehr::ADV,labai,гужну
861,sehr::ADV,labai,хъинну
862,sehr::ADV,baisiai,оьну
863,sehr::ADV,baisiai,гужну
864,sehr::ADV,baisiai,хъинну
865,so::ADV,taip,укукн
866,noch::ADV,dar,гьала
867,noch::ADV,dar,уттигу
868,noch::ADV,dar,цакьинва
869,noch::ADV,dar,ттигу-шилагу
870,nur::ADV,tik,анжагь
871,nur::ADV,vien,анжагь
872,schon::ADV,jau,
873,wieder::ADV,vėl,цӏуницӏа
874,wieder::ADV,iš naujo,цӏуницӏа
875,vergebens::ADV,veltui,аьдада
876,vergebens::ADV,veltui,нахӏакь
877,vergebens::ADV,bergždžiai,аьдада
878,vergebens::ADV,bergždžiai,нахӏакь
879,vor::PRP,prieš,хьхьичӏ
880,hinter::PRP,už,махъ
881,unter::PRP,po,лув
882,durch::PRP,pro,-х
883,durch::PRP,per,-х
884,neben::PRP,prie,чӏарав
885,neben::PRP,šalia,чӏарав
886,zwischen::PRP,tarp,дянив
887,wegen::PRP,dėl,цӏаний
888,wegen::PRP,dėlei,цӏаний
889,dies::PRN,šis,ва
890,dies::PRN,šitas,ва
891,das::PRN,tat,та
892,das::PRN,tat,кӏа
893,das::PRN,tat,га
894,alles::PRN,visas,щала
895,ich::PRN,aš,на
896,du::PRN,tu,ина
897,er::PRN,jis,му
898,wir::PRN,mes,жу
899,ihr::PRN,jūs,зу
900,sie::PRN,ji,
901,sie::PRN,jos,
902,was::FPRN,kas,ци
903,wer::FPRN,kas,цу
904,wo::FADV,kur,чув
905,wohin::FADV,kur,чун
906,wohin::FADV,kur link,чун
907,wie::FADV,kaip,цукун
908,warum::FADV,kod̃ėl,цан
909,warum::FADV,dėl ko,цан
910,wieviel::FNUM,kiek,циксса
911,eins::NUM,vienas,ца
912,zwei::NUM,du,кӏива
913,drei::NUM,trys,шамма
914,vier::NUM,keturi,мукьа
915,vier::NUM,keturi,мукьва
916,fünf::NUM,penki,ххюва
917,sechs::NUM,šeši,ряхва
918,sieben::NUM,septyni,арула
919,acht::NUM,aštuoni,мяйва
920,neun::NUM,devyni,урчӏва
921,zehn::NUM,dešimt,ацӏва
922,elf::NUM,vienuolika,ацӏния цава
923,zwölf::NUM,dvylika,ацӏиия кӏива
924,zwanzig::NUM,dvidešimt,кьува
925,dreißig::NUM,trisdešimt,зувира
926,vierzig::NUM,keturiasdešimt,мукьцӏала
927,fünfzig::NUM,penkiasdešimt,ххюцӏала
928,sechzig::NUM,šešiasdešimt,ряхцӏала
929,siebzig::NUM,septyniasdešimt,
930,achtzig::NUM,aštuoniasdešimt,мяйцӏала
931,neunzig::NUM,devyniasdešimt,урчӏцӏала
932,hundert::NUM,šimtas,ттурш
933,hundert::NUM,šimtas,ттуршва
934,tausend::NUM,tūkstantis,азарва
935,und::CNJ,ĩr,-гу
936,oder::CNJ,ar,я
937,oder::CNJ,ar,ягу
938,oder::CNJ,arba,я
939,oder::CNJ,arba,ягу
940,stehen::V,stovėti,ацӏан
941,sitzen::V,sėdėti,щяивкӏун икӏан
942,liegen::V,gulėti,утту нвхьуну икӏан
943,hängen::V,kyboti,зурчӏай тӏун
944,hängen::V,kabėti,зурчӏай тӏун
945,werden::V,taptis,хьун
946,werden::V,darytis,хьун
947,passieren::V,atsitikti,хьун
948,passieren::V,pasitaikyti,хьун
949,beginnen::V,prasid́ėti,дайдишин
950,beginnen::V,prasid́ėti,дайдирхьуну дикӏан
951,enden::V,baigtis,къуртал дан
952,wechseln::V,keistis,даххана хьун
953,wechseln::V,keistis,даххана дуллан
954,wechseln::V,pasikeisti,даххана хьун
955,wechseln::V,pasikeisti,даххана дуллан
956,aufgehen[Sonne]::V,tekėti,буклай бур
957,aufgehen[Sonne]::V,patekėti,буклай бур
958,untergehen[Sonne]::V,leistis,лаглай бур
959,untergehen[Sonne]::V,nusileisti,лаглай бур
960,scheinen[Sonne]::V,šviesti,битан
961,scheinen[Sonne]::V,šviesti,чани буллан
962,donnern::V,griausti,тӏий бур
963,donnern::V,griaudėti,тӏий бур
964,wehen::V,pūsti,бишлай бур
965,strömen::V,lietis,экьинан
966,strömen::V,plūsti,экьинан
967,fließen::V,tekėti,экьинан
968,sich drehen::V,suktis,гьанан
969,sich drehen::V,pasisukti,гьанан
970,schwanken::V,svyruoti,хъюлчу тӏун
971,schwanken::V,svyruoti,хӏуркку тӏун
972,schwingen::V,suptis,хъюлчай тӏун
973,schwingen::V,suptis,хъюлчу тӏун
974,fallen::V,pulti,багьлан
975,fallen::V,kristi,багьлан
976,brennen::V,degti,ччучлан
977,rauchen::V,rūkyti,пуркӏу тӏун
978,regnen::V,lyti,лачӏун
979,regnen::V,lyti,лачIлай дур
980,gefrieren::V,užšalti,микӏ лачӏун
981,tauen::V,tirpti,баслан
982,schmelzen::V,lydytis,баслан
983,trocknen::V,džiūti,кьакьан
984,sieden::V,virti,щаран
985,faulen::V,pūti,аьллан
986,verfaulen::V,švinkti,аьллан
987,verfaulen::V,švinkti,аьян
988,reißen::V,plyšti,ххя дукан
989,reißen::V,trūkti,ххя дукан
990,versinken::V,skę̃sti,оькьлан
991,versinken::V,skę̃sti,оькьан
992,versinken::V,grimzti,оькьлан
993,versinken::V,grimzti,оькьан
994,vergehen::V,praeiti,лялиян
995,erscheinen::V,pasirodyti,буккан
996,erscheinen::V,pasirodyti,загьир хьун
997,verschwinden::V,dingti,бат хьун
998,verschwinden::V,dingti,акъа хьун
999,verschwinden::V,išnykti,бат хьун
1000,verschwinden::V,išnykti,акъа хьун
1001,verschwinden::V,pranykti,бат хьун
1002,verschwinden::V,pranykti,акъа хьун
1003,sinken::V,kristi,чахь учин
1004,abnehmen::V,mažėti,чан хьун
1005,abnehmen::V,mažėti,ссуссукьу хьун
1006,abnehmen::V,silpnėti,чан хьун
1007,abnehmen::V,silpnėti,ссуссукьу хьун
1008,zunehmen::V,didėti,гьарза хьун
1009,zunehmen::V,padaugėti,гьарза хьун
1010,steigen::V,kilti,гьаз хьун
1011,wachsen::V,augti,ххяххан
1012,glänzen::V,blizgėti,цӏай буккан
1013,funkeln::V,žibėti,цӏай-цӏай тӏун
1014,lärmen::V,triukšmauti,чӏу буллан
1015,lärmen::V,triukšmauti,аьлагъужа буллан
1016,läuten::V,skambinti,занг ришлан
1017,läuten::V,skambinti,занг дуллан
1018,klingeln::V,skambinti,занг ришлан
1019,klingeln::V,skambinti,занг дуллан
1020,klirren::V,žvangėti,
1021,brausen::V,šniokšti,никъащилан
1022,rauschen::V,ošti,щурщур тӏун
1023,rauschen::V,šlamėti,щурщур тӏун
1024,klingen::V,skardėti,чӏу буклан
1025,bellen::V,loti,хӏап тӏун
1026,heulen::V,kaukti,
1027,heulen::V,staugti,
1028,blasen::V,pūsti,уф тӏун
1029,pfeifen::V,švilpti,щютӏа тӏун
1030,pfeifen::V,švilpauti,щютӏа тӏун
1031,schreien::V,šaukti,чӏу бан
1032,stöhnen::V,dejuoti,угь-къак тӏун
1033,stöhnen::V,aimanuoti,угь-къак тӏун
1034,zittern::V,virpėti,зурзу чин
1035,zittern::V,virpėti,зурзу тӏун
1036,leben::V,gyventi,ялапар хъанан
1037,geboren werden::V,gimti,ан
1038,atmen::V,alsuoti,ссихӏ ласлан
1039,atmen::V,alsuoti,ссихӏ бигьлан
1040,atmen::V,kvėpuoti,ссихӏ ласлан
1041,atmen::V,kvėpuoti,ссихӏ бигьлан
1042,trinken::V,gerti,хӏачӏан
1043,trinken::V,gerti,хӏачӏлан
1044,essen::V,valgyti,канан
1045,schlucken::V,praryti,кьюлтӏа тӏун
1046,müde werden::V,nuvargti,аьхчӏин
1047,müde werden::V,privargti,аьхчӏин
1048,einschlafen::V,užmigti,шанан икӏан
1049,schlafen::V,miegoti,шанан
1050,aufwachen::V,pabusti,чантӏ учин
1051,aufstehen::V,keltis,бизан
1052,aufstehen::V,atsikelti,бизан
1053,sich erholen::V,pailsėti,бигьалаган
1054,sich erholen::V,poilsiauti,бигьалаган
1055,krank werden::V,susirgti,къашай хьун
1056,krank sein::V,sirgti,къашай хъанан
1057,krank sein::V,sirgti,къашавай икӏан
1058,schmerzen::V,sopėti,цӏун
1059,schmerzen::V,skaudėti,цӏун
1060,husten::V,kosėti,хъугьу чин
1061,husten::V,kosėti,хъугьу тӏун
1062,genesen::V,sveikti,хъин хьун
1063,genesen::V,sveikti,сагъ лаган
1064,genesen::V,taisytis,хъин хьун
1065,genesen::V,taisytis,сагъ лаган
1066,sterben::V,mirti,ивчӏан
1067,sterben::V,numirti,ивчӏан
1068,umkommen::V,žūti,лиллан
1069,umkommen::V,žūti,литӏлан
1070,umkommen::V,žūti,ажал биян
1071,umkommen::V,žūti,личӏи хьун
1072,umkommen::V,žūti,иакьлу хьун
1073,umkommen::V,žūti,ахир жан хъанан
1074,umkommen::V,žūti,рухӏирачӏа икӏан
1075,sich bewegen::V,judėti,сукку хьун
1076,sich bewegen::V,pasijudinti,сукку хьун
1077,sich rühren::V,krutėti,сукку хьун
1078,sich erheben::V,pakilti,бизан
1079,sich erheben::V,atsikelti,бизан
1080,sich setzen::V,sėstis,щяикӏан
1081,sich setzen::V,sėstis,щябикӏан
1082,sich setzen::V,atsisėsti,щяикӏан
1083,sich setzen::V,atsisėsti,щябикӏан
1084,hinfallen::V,parkristi,багьан
1085,hinfallen::V,pargriūti,багьан
1086,laufen::V,eiti,занан
1087,schreiten::V,žengti,ша ласлан
1088,schreiten::V,žingsniuoti,ша ласлан
1089,spazierengehen::V,pasivaikščioti,сайр буллан
1090,eilen::V,skubėti,анавар буккан
1091,sich beeilen::V,paskub́ėti,анавар буккан
1092,sich beeilen::V,pasiskubinti,анавар буккан
1093,sausen::V,dumti,никъа щилан
1094,sausen::V,dumti,никъа щун
1095,sausen::V,lėkti,никъа щилан
1096,sausen::V,lėkti,никъа щун
1097,rennen::V,bėgti,лечлан
1098,springen::V,šokti,тӏанкӏ дан
1099,klettern::V,kopti,лахълан
1100,schaukeln::V,supti,гьайжак бигьлан
1101,schaukeln::V,linguoti,гьайжак бигьлан
1102,kriechen::V,ropoti,ххярк тӏун
1103,kriechen::V,šliaužti,ххярк тӏун
1104,schwimmen::V,plaukti,гьузун
1105,tauchen::V,nerti,лултту уккан
1106,rudern::V,irtis,бяхлан
1107,rudern::V,irtis,батӏлан
1108,rudern::V,irtis,ххялаххи дуклан
1109,rudern::V,irkluoti,бяхлан
1110,rudern::V,irkluoti,батӏлан
1111,rudern::V,irkluoti,ххялаххи дуклан
1112,fahren::V,važiuoti,гьан
1113,fahren::V,važinėti,гьан
1114,fliegen::V,lėkti,лехлан
1115,fliegen::V,skristi,лехлан
1116,gehen::V,eiti,нан
1117,weggehen::V,išeiti,ялагьан
1118,abfahren::V,išvykti,гьан
1119,abfahren::V,išvažiuoti,гьан
1120,anhalten::V,sustoti,бацӏан
1121,hineingehen::V,įeiti,буххан
1122,eintreten::V,įžengti,буххан
1123,kommen::V,ateiti,учӏан
1124,ankommen::V,ateiti,биян
1125,ankommen::V,ateiti,бучӏан
1126,zurückkommen::V,grį̃žti,зана хъун
1127,zurückkommen::V,grį̃žti,зана бикӏан
1128,zurückkommen::V,sugrį̃žti,зана хъун
1129,zurückkommen::V,sugrį̃žti,зана бикӏан
1130,bleiben::V,likti,личӏан
1131,bleiben::V,pasilikti,личӏан
1132,warten::V,laukti,ялугьлан
1133,erwarten::V,laukti,ялугьлан
1134,suchen::V,ieškoti,луглан
1135,finden::V,rasti,лякъин
1136,finden::V,surasti,лякъин
1137,versuchen::V,mėginti,ххал буллан
1138,vorbereiten::V,rengti,хӏадур бан
1139,lieben::V,myĺėti,эшкьи хьуиу бикӏан
1140,mögen::V,ḿėgti,ххиран бикӏан
1141,mögen::V,patikti,ххиран бикӏан
1142,lachen::V,juoktis,хъян
1143,rühren::V,jaudinti,
1144,rühren::V,graudinti,
1145,weinen::V,verkti,аьтӏун
1146,schimpfen::V,bartis,дяъван
1147,schimpfen::V,bartis,ссугайи агьан
1148,sich ärgern::V,pykti,ссибизлан
1149,sich ärgern::V,apmaudauti,ссибизлан
1150,sich fürchten::V,bijoti,ингъауслан
1151,sich fürchten::V,baimintis,ингъауслан
1152,fürchten::V,bijoti,хӏучӏ тӏун
1153,fürchten::V,baimintis,хӏучӏ тӏун
1154,fliehen::V,bėgti,ака бан
1155,fliehen::V,sprukti,ака бан
1156,flüchten::V,pabėgti,лихъан
1157,sehen::V,žiūŕėti,чӏалан
1158,anschauen::V,žiūŕėti,урган
1159,ansehen::V,žiūrėti į,буруглан
1160,ansehen::V,pažiūrėti į,буруглан
1161,hören::V,girdėti,баллан
1162,zuhören::V,klausytis,вичӏи дихьлан
1163,probieren::V,ragauti,тӏин ххал буллан
1164,probieren::V,paragauti,тӏин ххал буллан
1165,riechen::V,uosti,ссунтӏа тӏун
1166,riechen::V,užuosti,ссунтӏа тӏун
1167,fühlen::V,justi,дакӏнил буслан
1168,fühlen::V,jausti,дакӏнил буслан
1169,fühlen::V,pajusti,дакӏнил буслан
1170,scheinen::V,rodytis,ххан
1171,scheinen::V,rodytis,бизан
1172,scheinen::V,rodytis,ххан бикӏлай бикӏан
1173,scheinen::V,atrodyti,ххан
1174,scheinen::V,atrodyti,бизан
1175,scheinen::V,atrodyti,ххан бикӏлай бикӏан
1176,zu sehen sein::V,pasirodyti,
1177,vernehmen::V,išgirsti,баян
1178,frieren::V,šalti,лигьулул хъанан
1179,tun::V,daryti,бан
1180,können::V,galėti,хьун
1181,können::V,pajėgti,хьун
1182,wollen::V,norėti,
1183,anfangen::V,pradėti,дайдишин
1184,anfangen::V,prasid́ėti,дайдишин
1185,beenden::V,baigti,къуртал бан
1186,beenden::V,užbaigti,къуртал бан
1187,aufhören::V,liautis,кьабагьан
1188,gelingen::V,pavykti,бюхъан
1189,gelingen::V,pasisekti,бюхъан
1190,geraten::V,nusisekti,
1191,öffnen::V,atverti,тӏитӏин
1192,öffnen::V,atidaryti,тӏитӏин
1193,schließen::V,uždaryti,лакьин
1194,stellen::V,statyti,дацӏан дан
1195,stellen::V,statyti,бишин
1196,stellen::V,pastatyti,дацӏан дан
1197,stellen::V,pastatyti,бишин
1198,setzen::V,sodinti,щяитан
1199,setzen::V,pasodinti,щяитан
1200,legen::V,dėti,бишин
1201,legen::V,pad́ėti,бишин
1202,berühren::V,liesti,ка щун
1203,berühren::V,paliesti,ка щун
1204,verbinden::V,jungti,бахӏин
1205,verbinden::V,jungti,дахӏин
1206,verbinden::V,surišti,бахӏин
1207,verbinden::V,surišti,дахӏин
1208,bedecken::V,uždengti,ялтту бущин
1209,bedecken::V,uždengti,ялтту бакьин
1210,aufhängen::V,pakarti,лахъан
1211,aufhängen::V,pakabinti,лахъан
1212,anzünden::V,padegti,лахъан
1213,aufheben::V,pakelti,гьаз бан
1214,zurücklassen::V,palikti,кьаитан
1215,zurücklassen::V,palikti,битан
1216,verlieren::V,pamesti,дакъа дан
1217,fallen lassen::V,atsisakyti,рутан
1218,machen::V,dirbti,дан
1219,herstellen::V,gaminti,яраг ишла бувиу бан
1220,bauen::V,statyti,дан
1221,bauen::V,pastatyti,дан
1222,reparieren::V,taisyti,дакьин дан
1223,reparieren::V,remontuoti,дакьин дан
1224,verbessern::V,gerinti,ххуй дан
1225,verbessern::V,ištaisyti,ххуй дан
1226,ändern::V,keisti,баххана бан
1227,ändern::V,pakeisti,баххана бан
1228,graben::V,kasti,дуклан
1229,beugen::V,lenkti,лахӏан бан
1230,beugen::V,lenkti,кьус бикӏан
1231,beugen::V,palenkti,лахӏан бан
1232,beugen::V,palenkti,кьус бикӏан
1233,biegen::V,lenkti,баччин
1234,biegen::V,lenkti,лахӏан бан
1235,biegen::V,palenkti,баччин
1236,biegen::V,palenkti,лахӏан бан
1237,drehen::V,sukti,гьанан
1238,wenden::V,kreipti,кӏура баен бан
1239,wenden::V,pakreipti,кӏура баен бан
1240,umdrehen::V,sukti,кӏура баен бан
1241,umdrehen::V,apversti,кӏура баен бан
1242,heben::V,kelti,гьаз бан
1243,heben::V,pakelti,гьаз бан
1244,hochheben::V,pakelti,гьаз бан
1245,ergreifen::V,čiupti,хъап дан
1246,ergreifen::V,čiupti,хъап увиу угьан
1247,ergreifen::V,griebti,хъап дан
1248,ergreifen::V,griebti,хъап увиу угьан
1249,halten::V,laikyti,бугьлан
1250,halten::V,palaikyti,бугьлан
1251,drücken::V,spausti,кьюч бигьлан
1252,schieben::V,stumti,щун
1253,kratzen::V,kasyti,
1254,kratzen::V,grandyti,
1255,lecken::V,laižyti,ланцӏа тӏун
1256,beißen::V,kandžioti,хъапа тӏун
1257,beißen::V,kandžioti,кьацӏа тӏун
1258,abreißen::V,nuplėšti,буцан
1259,abschneiden::V,atpjauti,бухъан
1260,abschneiden::V,atpjauti,кьукьин
1261,abschneiden::V,atkirpti,бухъан
1262,abschneiden::V,atkirpti,кьукьин
1263,binden::V,rišti,бахӏин
1264,binden::V,rišti,дахӏин
1265,binden::V,surišti,бахӏин
1266,binden::V,surišti,дахӏин
1267,stecken::V,kišti,
1268,stecken::V,įkišti,
1269,brechen::V,lūžti,гъагъан
1270,brechen::V,laužyti,гъагъан
1271,klopfen::V,belsti,кьутӏа тӏун
1272,klopfen::V,barbenti,кьутӏа тӏун
1273,hauen::V,mušti,рищун
1274,kleben::V,lipdyti,лачӏун буллан
1275,kleben::V,klijuoti,лачӏун буллан
1276,reiben::V,trinti,ссуку буллан
1277,reiben::V,tarkuoti,ссуку буллан
1278,streichen::V,tepti,дугъан
1279,streichen::V,tepti,аьгъу дан
1280,streichen::V,užtepti,дугъан
1281,streichen::V,užtepti,аьгъу дан
1282,schleifen::V,galą́sti,
1283,schneiden::V,pjauti,духълан
1284,schneiden::V,pjauti,кьукьлан
1285,schneiden::V,kirpti,духълан
1286,schneiden::V,kirpti,кьукьлан
1287,rütteln::V,purtyti,
1288,schütteln::V,purtyti,хъюлчу буллан
1289,schwenken::V,mojuoti,палцӏ дуллан
1290,schütten::V,pilti,рутӏин
1291,schütten::V,berti,рутӏин
1292,füllen::V,pildyti,буцӏин бан
1293,füllen::V,pripildyti,буцӏин бан
1294,einwickeln::V,įvynioti,кай-кай бан
1295,einwickeln::V,suvynioti,кай-кай бан
1296,tragen::V,nešti,ларсун занан
1297,tragen::V,nešti,ларсун ачин
1298,tragen::V,nešioti,ларсун занан
1299,tragen::V,nešioti,ларсун ачин
1300,schleppen::V,vilkti,ххилан
1301,ziehen::V,tempti,
1302,aufbewahren::V,laikyti,ядан
1303,aufbewahren::V,laikyti,ядуллан
1304,werfen::V,mesti,личин
1305,werfen::V,sviesti,личин
1306,fangen::V,sugauti,бугьан
1307,fangen::V,sugauti,бугьлан
1308,packen::V,čiupti,
1309,packen::V,griebti,
1310,verstecken::V,slėpti,ладитан
1311,verstecken::V,slėpti,кьюлтӏ дан
1312,verstecken::V,slėpti,дахьлаган дан
1313,verstecken::V,slapstyti,ладитан
1314,verstecken::V,slapstyti,кьюлтӏ дан
1315,verstecken::V,slapstyti,дахьлаган дан
1316,teilen::V,dalyti,бачӏин
1317,teilen::V,dalyti,бутӏа бан
1318,teilen::V,padalyti,бачӏин
1319,teilen::V,padalyti,бутӏа бан
1320,schicken::V,sių̃sti,тӏайла буккан
1321,schicken::V,pasių̃sti,тӏайла буккан
1322,bringen::V,atnešti,диян дан
1323,hinzufügen::V,pridėti,ххи бан
1324,bekommen::V,gauti,ласун
1325,erhalten::V,gauti,ласун
1326,nehmen::V,paimti,ласун
1327,wählen::V,rinkti,бувчӏин
1328,wählen::V,išsirinkti,бувчӏин
1329,auswählen::V,išrinkti,бувчӏин
1330,auswählen::V,išrinkti,язи бугьан
1331,bewahren::V,išsaugoti,ядан
1332,behindern::V,trukdyti,дайщишруду дуллан
1333,verderben::V,sugadinti,зия дан
1334,beschädigen::V,žaloti,зарал буллан
1335,beschädigen::V,gadinti,зарал буллан
1336,zerbrechen::V,sukulti,гьагъан
1337,zerbrechen::V,sukulti,гьагъан бан
1338,zerbrechen::V,sudaužyti,гьагъан
1339,zerbrechen::V,sudaužyti,гьагъан бан
1340,zerreißen::V,perplėšti,ххяхха дуккан
1341,zerreißen::V,suplėšyti,ххяхха дуккан
1342,zerstören::V,suardyti,лекьан дан
1343,zerstören::V,sugriauti,лекьан дан
1344,verbrennen::V,deginti,ччуччин
1345,verbrennen::V,sudeginti,ччуччин
1346,geben::V,duoti,дулун
1347,geben::V,paduoti,дулун
1348,reichen::V,paduoti,дулун
1349,schenken::V,dovanoti,пишкаш дан
1350,schenken::V,dovanoti,багъишла дан
1351,schenken::V,dovanoti,ихӏсандалун дуллун
1352,versprechen::V,žadėti,банна чин
1353,versprechen::V,pažadėti,банна чин
1354,wünschen::V,norėti,
1355,wünschen::V,linḱėti,
1356,loben::V,girti,цӏа дан
1357,loben::V,pagirti,цӏа дан
1358,küssen::V,bučiuoti,ппай тӏун
1359,wiegen::V,supti,гьуркку тӏун
1360,wiegen::V,supti,гьуркку буллан
1361,wiegen::V,supti,гьуркку бан
1362,zudecken::V,užkloti,
1363,zudecken::V,uždengti,
1364,wecken::V,žadinti,чантӏ учин ан
1365,zeigen::V,rodyti,ккаккан бан
1366,führen::V,vesti,буцин
1367,führen::V,vadovauti,буцин
1368,lehren::V,mokyti,лахьхьин бан
1369,lehren::V,mokyti,лахьхьин буллан
1370,lehren::V,išmokyti,лахьхьин бан
1371,lehren::V,išmokyti,лахьхьин буллан
1372,unterrichten::V,dėstyti,дарс дишаван
1373,aufziehen::V,išauginti,хъуна ан
1374,aufziehen::V,išauginti,тарбия ан
1375,leiten::V,valdyti,каялувшиву дан
1376,leiten::V,vadovauti,каялувшиву дан
1377,antreiben::V,uiti,
1378,antreiben::V,raginti,
1379,antreiben::V,skubinti,
1380,lassen::V,paliepti,
1381,einladen::V,kviesti,хъамалу оьвчин
1382,einladen::V,pakviesti,хъамалу оьвчин
1383,vereinigen::V,sujungti,ца бан
1384,vereinigen::V,suvienyti,ца бан
1385,besuchen::V,lankyti,ялун уххан
1386,besuchen::V,aplankyti,ялун уххан
1387,treffen::V,sutikti,хьуна бакьин
1388,treffen::V,pasitikti,хьуна бакьин
1389,sich versammeln::V,susirinkti,батӏин
1390,spielen::V,groti,тӏуркӏу тӏун
1391,spielen::V,žaisti,тӏуркӏу тӏун
1392,singen::V,dainuoti,балай тӏун
1393,tanzen::V,šokti,къавтӏун
1394,sich trennen::V,skirtis,ппив хьун
1395,sich trennen::V,išsiskirti,ппив хьун
1396,verlassen::V,palikti,увккун гьан
1397,retten::V,gelbėti,ххассал бан
1398,bewachen::V,sergėti,къарал бан
1399,schützen::V,ginti,ябан
1400,schützen::V,apginti,ябан
