,Concept_ID,nl,mdf
814,hinab::ADV,omlaag,алу
815,hinab::ADV,naar beneden,алу
816,oben::ADV,boven,вяре
817,hinauf::ADV,omhoog,вяри
818,hinauf::ADV,naar boven,вяри
819,überall::ADV,alom,се́мбе ва́стова
820,überall::ADV,overal,се́мбе ва́стова
821,nicht::ADV,niet,аф
822,ein wenig::ADV,wat,аф лама
823,kaum::ADV,amper,а́ньцек
824,kaum::ADV,nauwelijks,а́ньцек
825,sehr::ADV,erg,пяк
826,sehr::ADV,zeer,пяк
827,so::ADV,zo,ста́не
828,noch::ADV,nog,нинге
829,nur::ADV,maar,аньцек
830,nur::ADV,alleen,аньцек
831,schon::ADV,al,ни
832,schon::ADV,reeds,ни
833,wieder::ADV,weer,та́га
834,wieder::ADV,terug,та́га
835,vergebens::ADV,vergeefs,стак
836,vergebens::ADV,tevergeefs,стак
837,vor::PRP,voor,инголе
838,hinter::PRP,achter,фтала
839,hinter::PRP,achter,мельге
840,unter::PRP,onder,ала
841,unter::PRP,beneden,ала
842,durch::PRP,door,пачк
843,neben::PRP,naast,ваксса
844,zwischen::PRP,tussen,ёткса
845,wegen::PRP,wegens,сюнеда
846,wegen::PRP,vanwege,сюнеда
847,dies::PRN,dit,тя
848,das::PRN,dat,ся
849,das::PRN,dat,тона
850,alles::PRN,alles,сембе
851,ich::PRN,ik,мон
852,du::PRN,je,тон
853,du::PRN,jij,тон
854,er::PRN,hij,сон
855,wir::PRN,we,минь
856,wir::PRN,wij,минь
857,ihr::PRN,jullie,тинь
858,sie::PRN,ze,синь
859,sie::PRN,zij,синь
860,was::FPRN,wat,мезе
861,wer::FPRN,wie,кие
862,wo::FADV,waar,коса
863,wohin::FADV,waarheen,ков
864,wohin::FADV,waarheen,коза
865,wie::FADV,hoe,ко́да
866,warum::FADV,waarom,мес
867,wieviel::FNUM,hoeveel,мзя́ра
868,eins::NUM,één,фкя
869,zwei::NUM,twee,кафта
870,drei::NUM,drie,колма
871,vier::NUM,vier,ниле
872,fünf::NUM,vijf,вете
873,sechs::NUM,zes,кота
874,sieben::NUM,zeven,сисем
875,acht::NUM,acht,кафкса
876,neun::NUM,negen,ве́йхкса
877,zehn::NUM,tien,кемонь
878,elf::NUM,elf,кефкие
879,zwölf::NUM,twaalf,кемгафтува
880,zwanzig::NUM,twintig,комсь
881,dreißig::NUM,dertig,колмогемонь
882,vierzig::NUM,veertig,нильге́монь
883,fünfzig::NUM,vijftig,ве́дьгемонь
884,sechzig::NUM,zestig,ко́дгемонь
885,siebzig::NUM,zeventig,сизьге́монь
886,achtzig::NUM,tachtig,ка́фксогемонь
887,neunzig::NUM,negentig,ве́йхксогемонь
888,hundert::NUM,honderd,сяда
889,tausend::NUM,duizend,тёжянь
890,und::CNJ,en,и
891,und::CNJ,en,дъ
892,oder::CNJ,of,или
893,oder::CNJ,of,али
894,stehen::V,staan,а́щемс стя́да
895,sitzen::V,zitten,ащемс озада
896,liegen::V,liggen,ма́дозь а́щемс
897,hängen::V,hangen,нюрьгомс
898,werden::V,worden,арамс
899,werden::V,worden,тиевомс
900,passieren::V,gebeuren,лисэмс
901,passieren::V,gebeuren,эвондамс
902,beginnen::V,beginnen,ушедомс
903,enden::V,eindigen,лоткамс
904,wechseln::V,wijzigen,по́лафнемс
905,wechseln::V,veranderen,по́лафнемс
906,aufgehen[Sonne]::V,opgaan,стямс
907,aufgehen[Sonne]::V,opgaan,лисемс
908,untergehen[Sonne]::V,ondergaan,валгомс
909,scheinen[Sonne]::V,schijnen,ва́лдоптомс
910,donnern::V,donderen,торамс
911,wehen::V,waaien,уфа́мс
912,strömen::V,stromen,шудемс
913,fließen::V,vloeien,шудемс
914,sich drehen::V,draaien,шаромс
915,sich drehen::V,zich draaien,шаромс
916,schwanken::V,wankelen,якамс
917,schwingen::V,zwieren,люксемс
918,schwingen::V,zwieren,нюрьсемс
919,fallen::V,vallen,прамс
920,fallen::V,vallen,прашендомс
921,brennen::V,branden,паломс
922,rauchen::V,roken,качадомс
923,regnen::V,regenen,пиземс
924,gefrieren::V,bevriezen,эйндамс
925,gefrieren::V,bevriezen,кельмомс
926,tauen::V,dooien,соламс
927,schmelzen::V,smelten,соламс
928,trocknen::V,drogen,коськомс
929,sieden::V,koken,лакамс
930,sieden::V,zieden,лакамс
931,faulen::V,rotten,наксадомс
932,verfaulen::V,verrotten,наксадомс
933,reißen::V,scheuren,сязевомс
934,versinken::V,verzinken,ваямс
935,vergehen::V,vergaan,ётамс
936,erscheinen::V,opdagen,эвондамс
937,erscheinen::V,verschijnen,эвондамс
938,verschwinden::V,verdwijnen,юма́мс
939,sinken::V,zinken,валгомс
940,abnehmen::V,afnemen,киремс
941,abnehmen::V,verminderen,киремс
942,zunehmen::V,toenemen,ламокстомс
943,zunehmen::V,toenemen,рашнемс
944,steigen::V,stijgen,кеподемс
945,steigen::V,omhooggaan,кеподемс
946,wachsen::V,groeien,касомс
947,glänzen::V,glanzen,цинзелдомс
948,glänzen::V,glanzen,цифордомс
949,glänzen::V,schitteren,цинзелдомс
950,glänzen::V,schitteren,цифордомс
951,funkeln::V,fonkelen,ци́фтордомс
952,lärmen::V,lawaai maken,жалнамс
953,läuten::V,luiden,гайфтемс
954,klingeln::V,bellen,гайфтемс
955,klirren::V,rinkelen,ка́нзеркшнемс
956,brausen::V,bruisen,жоледемс
957,rauschen::V,ruisen,вжнамс
958,rauschen::V,ruisen,гамнамс
959,klingen::V,klinken,кайгомс
960,bellen::V,blaffen,ува́мс
961,heulen::V,huilen,сувомс
962,heulen::V,huilen,урнамс
963,blasen::V,blazen,уфа́мс
964,pfeifen::V,fluiten,вяшкомс
965,schreien::V,gillen,пешкодомс
966,schreien::V,schreeuwen,пешкодомс
967,stöhnen::V,steunen,куфцемс
968,zittern::V,beven,таромс
969,zittern::V,sidderen,таромс
970,leben::V,leven,эрямс
971,geboren werden::V,geboren worden,шачемс
972,atmen::V,ademen,ажнамс
973,trinken::V,drinken,симомс
974,essen::V,eten,ярхцамс
975,schlucken::V,slikken,нилемс
976,müde werden::V,moe worden,сиземс
977,einschlafen::V,inslapen,матодовомс
978,schlafen::V,slapen,удомс
979,aufwachen::V,ontwaken,съргоземс
980,aufwachen::V,wakker worden,съргоземс
981,aufstehen::V,opstaan,стямс
982,sich erholen::V,zich ontspannen,ваймосемс
983,krank werden::V,ziek worden,сярядькстомс
984,krank sein::V,ziek zijn,сярядемс
985,schmerzen::V,pijn doen,сярядемс
986,husten::V,hoesten,козомс
987,genesen::V,genezen,пъ́чкамс
988,sterben::V,sterven,куломс
989,sterben::V,overlijden,куломс
990,umkommen::V,omkomen,юма́мс
991,sich bewegen::V,zich bewegen,шаштомс
992,sich rühren::V,zich verroeren,сърхка́мс
993,sich erheben::V,oprijzen,стямс
994,sich erheben::V,verrijzen,стямс
995,sich setzen::V,gaan zitten,озамс
996,hinfallen::V,vallen,прамс
997,hinfallen::V,vallen,сяворемс
998,hinfallen::V,neervallen,прамс
999,hinfallen::V,neervallen,сяворемс
1000,laufen::V,lopen,якамс
1001,schreiten::V,stappen,молемс
1002,schreiten::V,stappen,аськолямс
1003,schreiten::V,schrijden,молемс
1004,schreiten::V,schrijden,аськолямс
1005,spazierengehen::V,gaan wandelen,якамс
1006,eilen::V,ijlen,эряскодомс
1007,eilen::V,haasten,эряскодомс
1008,sich beeilen::V,zich haasten,эряскодомс
1009,sausen::V,stuiven,лиемс
1010,rennen::V,rennen,арнемс
1011,springen::V,springen,комотнемс
1012,klettern::V,klimmen,ку́цемс
1013,klettern::V,klauteren,ку́цемс
1014,schaukeln::V,schommelen,нюрямс
1015,kriechen::V,kruipen,шаштомс комада
1016,schwimmen::V,zwemmen,уемс
1017,tauchen::V,duiken,юпиемс
1018,tauchen::V,duiken,чёпафнемс
1019,rudern::V,roeien,па́немс ве́неж
1020,fahren::V,rijden,ардомс
1021,fliegen::V,vliegen,лиемс
1022,gehen::V,gaan,молемс
1023,weggehen::V,weggaan,тумс
1024,abfahren::V,vertrekken,тумс
1025,anhalten::V,stoppen,лоткамс
1026,anhalten::V,stilhouden,лоткамс
1027,hineingehen::V,ingaan,сува́мс
1028,hineingehen::V,binnengaan,сува́мс
1029,eintreten::V,binnenkomen,сува́мс
1030,kommen::V,komen,самс
1031,ankommen::V,aankomen,самс
1032,ankommen::V,aankomen,пачкодемс
1033,zurückkommen::V,terugkomen,мърдамс
1034,bleiben::V,blijven,иля́домс
1035,warten::V,wachten,учемс
1036,erwarten::V,verwachten,учемс
1037,suchen::V,zoeken,вешемс
1038,finden::V,vinden,мумс
1039,versuchen::V,proberen,варчсемс
1040,versuchen::V,beproeven,варчсемс
1041,vorbereiten::V,voorbereiden,анокламс
1042,lieben::V,houden van,кельгомс
1043,mögen::V,lusten,кельгомс
1044,mögen::V,houden van,кельгомс
1045,lachen::V,lachen,рахамс
1046,lachen::V,lachen,рахсемс
1047,rühren::V,roeren,токамс седи
1048,weinen::V,huilen,авардемс
1049,weinen::V,schreien,авардемс
1050,schimpfen::V,kijven,сюцемс
1051,schimpfen::V,schelden,сюцемс
1052,sich ärgern::V,zich ergeren,кяжиямс
1053,sich fürchten::V,bang zijn,пелемс
1054,fürchten::V,vrezen,пелемс
1055,fliehen::V,vluchten,ворьгодемс
1056,flüchten::V,ontsnappen,ша́домс
1057,flüchten::V,ontsnappen,во́рьгодемс
1058,flüchten::V,ontkomen,ша́домс
1059,flüchten::V,ontkomen,во́рьгодемс
1060,sehen::V,zien,няемс
1061,anschauen::V,aankijken,ваномс
1062,ansehen::V,aanzien,ваномс
1063,ansehen::V,bekijken,ваномс
1064,hören::V,horen,марямс
1065,zuhören::V,luisteren,ку́лхдоньомс
1066,probieren::V,proeven,варжамс
1067,riechen::V,ruiken,никса́мс
1068,fühlen::V,voelen,марямс
1069,scheinen::V,lijken,ня́евомс
1070,zu sehen sein::V,te zien zijn,ня́евомс
1071,vernehmen::V,vernemen,марямс
1072,frieren::V,het koud hebben,паломс
1073,frieren::V,het koud hebben,кельмомс
1074,tun::V,doen,тиемс
1075,können::V,kunnen,маштомс
1076,wollen::V,willen,-не-
1077,anfangen::V,beginnen,ушедомс
1078,anfangen::V,aanvangen,ушедомс
1079,beenden::V,beëindigen,аде́ламс
1080,aufhören::V,ophouden,лоткамс
1081,gelingen::V,lukken,удалакшнемс
1082,gelingen::V,gelukken,удалакшнемс
1083,geraten::V,uitvallen,лисемс
1084,öffnen::V,openen,панжемс
1085,öffnen::V,opendoen,панжемс
1086,schließen::V,sluiten,сёлгомс
1087,schließen::V,dichtdoen,сёлгомс
1088,stellen::V,stellen,путомс
1089,stellen::V,plaatsen,путомс
1090,setzen::V,zetten,озафнемс
1091,setzen::V,zetten,озавтнемс
1092,setzen::V,plaatsen,озафнемс
1093,setzen::V,plaatsen,озавтнемс
1094,legen::V,leggen,путомс
1095,berühren::V,aanraken,токамс
1096,verbinden::V,verbinden,сотомс
1097,bedecken::V,bedekken,комачамс
1098,bedecken::V,bedekken,вельхтямс
1099,aufhängen::V,ophangen,повфтамс
1100,anzünden::V,aansteken,крьвя́стемс
1101,aufheben::V,oprapen,кеподемс
1102,aufheben::V,oprapen,касфтомс
1103,zurücklassen::V,achterlaten,ка́домс
1104,verlieren::V,verliezen,юма́фтомс
1105,fallen lassen::V,laten vallen,прафтомс
1106,machen::V,maken,тиемс
1107,herstellen::V,produceren,анокламс
1108,herstellen::V,voortbrengen,анокламс
1109,bauen::V,bouwen,путомс
1110,reparieren::V,repareren,петемс
1111,reparieren::V,herstellen,петемс
1112,verbessern::V,verbeteren,цебярьгофтомс
1113,ändern::V,wijzigen,полафтомс
1114,ändern::V,veranderen,полафтомс
1115,graben::V,graven,шу́вомс
1116,graben::V,graven,та́ргамс
1117,beugen::V,buigen,мяндемс
1118,biegen::V,buigen,комафтомс
1119,drehen::V,draaien,шо́вамс
1120,drehen::V,draaien,ша́рфнемс
1121,wenden::V,keren,ша́рфтомс
1122,wenden::V,wenden,ша́рфтомс
1123,umdrehen::V,omdraaien,шарфтомс
1124,heben::V,heffen,ке́подемс
1125,heben::V,optillen,ке́подемс
1126,hochheben::V,tillen,ке́подемс
1127,hochheben::V,tillen,ка́сфтомс
1128,ergreifen::V,pakken,фатямс
1129,ergreifen::V,grijpen,фатямс
1130,halten::V,houden,кирдемс
1131,drücken::V,drukken,люпшта́мс
1132,schieben::V,duwen,шашфтомс
1133,schieben::V,schuiven,шашфтомс
1134,kratzen::V,krassen,а́нгорямс
1135,kratzen::V,krassen,киськоря́мс
1136,lecken::V,likken,нолсемс
1137,beißen::V,bijten,сускомс
1138,abreißen::V,afrukken,сяземс
1139,abreißen::V,afscheuren,сяземс
1140,abschneiden::V,afsnijden,керомс
1141,binden::V,binden,сотомс
1142,stecken::V,steken,сялгомс
1143,brechen::V,breken,си́ннемс
1144,brechen::V,breken,ка́лафтомс
1145,klopfen::V,kloppen,чакамс
1146,klopfen::V,kloppen,чакиемс
1147,hauen::V,houwen,шавомс
1148,hauen::V,houwen,пиксомс
1149,kleben::V,plakken,пе́тфнемс
1150,reiben::V,wrijven,шо́вамс
1151,streichen::V,smeren,вадемс
1152,schleifen::V,slijpen,шо́вамс
1153,schneiden::V,snijden,керомс
1154,rütteln::V,schudden,та́рфтомс
1155,schütteln::V,schudden,шука́демс
1156,schwenken::V,wuiven,яфодемс
1157,schwenken::V,zwaaien,яфодемс
1158,schütten::V,gieten,каямс
1159,schütten::V,gieten,нюрьхтя́мс
1160,schütten::V,storten,каямс
1161,schütten::V,storten,нюрьхтя́мс
1162,füllen::V,vullen,пяшкодемс
1163,einwickeln::V,inwikkelen,тапардамс
1164,tragen::V,dragen,кандомс
1165,schleppen::V,slepen,ускомс
1166,ziehen::V,trekken,ускомс
1167,aufbewahren::V,bewaren,ванфтомс
1168,werfen::V,gooien,ёрямс
1169,fangen::V,vangen,кунда́мс
1170,packen::V,pakken,фатямс
1171,packen::V,vastpakken,фатямс
1172,verstecken::V,verstoppen,кяшемс
1173,teilen::V,delen,явомс
1174,schicken::V,sturen,кучемс
1175,bringen::V,brengen,кандомс
1176,bringen::V,brengen,пачфтемс
1177,hinzufügen::V,toevoegen,пу́томс та́га
1178,hinzufügen::V,toevoegen,ма́ксомс та́га
1179,bekommen::V,verkrijgen,сявомс
1180,erhalten::V,krijgen,сявомс
1181,nehmen::V,nemen,сявомс
1182,wählen::V,kiezen,ко́чкамс
1183,wählen::V,verkiezen,ко́чкамс
1184,auswählen::V,uitkiezen,кочкамс
1185,bewahren::V,bewaren,ванфтомс
1186,behindern::V,hinderen,шорямс
1187,verderben::V,bederven,коламс
1188,verderben::V,bederven,гастямс
1189,beschädigen::V,beschadigen,тиендемс зиян
1190,zerbrechen::V,breken,тапамс
1191,zerbrechen::V,stukbreken,тапамс
1192,zerreißen::V,scheuren,сяземс
1193,zerreißen::V,verscheuren,сяземс
1194,zerstören::V,vernielen,ка́лафтомс
1195,verbrennen::V,branden,пълхта́мс
1196,verbrennen::V,verbranden,пълхта́мс
1197,geben::V,geven,ма́ксомс
1198,reichen::V,reiken,максомс
1199,reichen::V,aanreiken,максомс
1200,schenken::V,schenken,каземс
1201,versprechen::V,beloven,ма́ксомс вал
1202,wünschen::V,wensen,арьсемс
1203,loben::V,loven,шна́мс
1204,loben::V,prijzen,шна́мс
1205,küssen::V,kussen,палсемс
1206,wiegen::V,wiegen,нюря́фтомс
1207,zudecken::V,toedekken,вельхтямс
1208,wecken::V,wekken,стя́фтомс
1209,wecken::V,wekken,съ́ргозьфтемс
1210,zeigen::V,tonen,няфтемс
1211,zeigen::V,wijzen,няфтемс
1212,führen::V,voeren,вятемс
1213,lehren::V,leren,тонафтомс
1214,unterrichten::V,onderwijzen,тонафтомс
1215,aufziehen::V,grootbrengen,касфтомс
1216,leiten::V,leiden,вятемс
1217,antreiben::V,aandrijven,вятемс
1218,lassen::V,laten,кошардомс
1219,einladen::V,uitnodigen,тердемс
1220,einladen::V,uitnodigen,серьгядемс
1221,vereinigen::V,verenigen,пуроптомс
1222,vereinigen::V,verenigen,кочкамс марса
1223,besuchen::V,bezoeken,варжамс
1224,treffen::V,treffen,васьфтомс
1225,treffen::V,ontmoeten,васьфтомс
1226,sich versammeln::V,zich verzamelen,кочкавомс
1227,spielen::V,spelen,налхксемс
1228,singen::V,zingen,морамс
1229,tanzen::V,dansen,кштимс
1230,sich trennen::V,van elkaar gaan,явомс
1231,verlassen::V,verlaten,кадондомс
1232,retten::V,redden,идемс
1233,retten::V,redden,араламс
1234,bewachen::V,bewaken,ваномс
1235,schützen::V,beschermen,а́раламс
1236,verteidigen::V,verdedigen,а́раламс
1237,sich schlagen::V,knokken,тюремс
1238,schießen::V,schieten,ляцемс
1239,siegen::V,overwinnen,сяськомс
1240,ärgern::V,ergeren,кяжияфтомс
1241,schlagen::V,slaan,токамс
1242,treten::V,trappen,тапамс
1243,treten::V,schoppen,тапамс
1244,stechen::V,steken,пупамс
1245,stechen::V,steken,сялгомс
1246,stechen::V,prikken,пупамс
1247,stechen::V,prikken,сялгомс
1248,stoßen::V,stoten,тостядемс
1249,stehlen::V,stelen,саламс
1250,stören::V,storen,шорсемс
1251,stören::V,verstoren,шорсемс
1252,belästigen::V,lastig vallen,токсамс
1253,belästigen::V,lastig vallen,аф кадомс ваймама
1254,verbergen::V,verbergen,кяшемс
1255,täuschen::V,misleiden,васькафтомс
1256,täuschen::V,misleiden,кяльготнемс
1257,betrügen::V,bedriegen,васькафнемс
1258,töten::V,doden,шавомс
1259,töten::V,doden,аде́ламс
1260,wohnen::V,wonen,эрямс
1261,arbeiten::V,werken,покодемс
1262,sammeln::V,inzamelen,кочкамс
1263,sammeln::V,inzamelen,пу́роптомс
1264,sammeln::V,verzamelen,кочкамс
1265,sammeln::V,verzamelen,пу́роптомс
1266,pflücken::V,plukken,фатнемс
1267,pflücken::V,plukken,нотфнемс
1268,jagen::V,jagen,кунда́мс
1269,fischen::V,vissen,калонь кунда́мс
1270,fassen::V,vangen,кунда́мс
1271,hüten::V,hoeden,ваномс
1272,treiben::V,drijven,панемс
1273,anbinden::V,vastbinden,сотомс
1274,füttern::V,voeren,трямс
1275,füttern::V,voeren,а́ндомс
1276,melken::V,melken,потямс
1277,hacken::V,hakken,лазондомс
1278,gießen::V,gieten,валомс
1279,reifen::V,rijpen,кенеремс
1280,zubereiten::V,klaarmaken,анокламс
1281,zubereiten::V,toebereiden,анокламс
1282,kochen::V,koken,пидемс
1283,backen::V,bakken,пидемс
1284,braten::V,braden,пуштомс
1285,umrühren::V,omroeren,шорямс
1286,stricken::V,breien,кодамс
1287,nähen::V,naaien,стамс
1288,färben::V,verven,а́рхтомс
1289,färben::V,kleuren,а́рхтомс
1290,reinigen::V,reinigen,ва́ткамс
1291,reinigen::V,reinigen,а́роптомс
1292,waschen::V,wassen,муськомс
1293,abwischen::V,afvegen,нардамс
1294,spülen::V,spoelen,оргалдомс
1295,spülen::V,afwassen,оргалдомс
1296,fegen::V,vegen,тяемс
1297,kehren::V,vegen,тяемс
1298,baden::V,baden,э́шелямс
1299,sich waschen::V,zich wassen,штамс
1300,ausziehen::V,uittrekken,кайсефтемс
1301,anziehen::V,aantrekken,ща́фтомс
1302,sich anziehen::V,zich aankleden,щамс
1303,kämmen::V,kammen,се́ендемс
1304,schmücken::V,tooien,на́ряжамс
1305,schmücken::V,tooien,ма́зоптомс
1306,sagen::V,zeggen,азомс
1307,sagen::V,zeggen,мярьгомс
1308,sprechen::V,spreken,корхтамс
1309,reden::V,praten,корхнемс
1310,sich unterhalten::V,zich onderhouden,корхнемс
1311,fragen::V,vragen,ки́зефтемс
1312,bitten::V,vragen,а́намс
1313,bitten::V,vragen,ве́шемс
1314,bitten::V,verzoeken,а́намс
1315,bitten::V,verzoeken,ве́шемс
1316,erzählen::V,vertellen,а́зондомс
1317,mitteilen::V,meedelen,азомс
1318,nennen::V,noemen,лемдемс
1319,nennen::V,noemen,путомс лем
1320,rufen::V,roepen,серьгядемс
1321,prahlen::V,pralen,шна́фтомс пря́
1322,übersetzen::V,vertalen,ётафтомс
1323,denken::V,denken,арьсемс
1324,glauben::V,geloven,кемамс
1325,bemerken::V,bemerken,ня́емс
1326,erkennen::V,herkennen,содамс
1327,begreifen::V,begrijpen,сатомс
1328,verstehen::V,verstaan,шарьхкодемс
1329,lernen::V,leren,тонафнемс
1330,wissen::V,weten,со́дамс
1331,sich erinnern an::V,zich herinneren aan,лятфтамс
1332,vergessen::V,vergeten,юкстамс
1333,messen::V,meten,ункснемс
1334,zählen::V,tellen,лу́вомс
1335,zählen::V,tellen,а́рьсемс
1336,rechnen::V,rekenen,лувомс
1337,lesen::V,lezen,лувомс
1338,lesen::V,lezen,морафтомс
1339,malen::V,schilderen,рисова́ндамс
1340,zeichnen::V,tekenen,рисова́ндамс
1341,schreiben::V,schrijven,сёрмадомс
1342,besitzen::V,bezitten,улемс азоркс
1343,kaufen::V,kopen,рамамс
1344,verkaufen::V,verkopen,мимс
1345,bezahlen::V,betalen,пандомс
1346,zahlen::V,betalen,па́ндомс
1347,beherrschen::V,beheersen,азорондамс
1348,ertragen::V,verdragen,кирдемс
