,Concept_ID,mn,hy
734,süß::A,амттай,անուշ
735,süß::A,чихэрлэг,անուշ
736,bitter::A,гашуун,կծու
737,sauer::A,эсгэлэн,թթու
738,sauer::A,эсгэлэн,թթված
739,hell::A,гэгээн,պայծառ
740,hell::A,гэгээн,խելամիտ
741,hell::A,гэрэлтэй,պայծառ
742,hell::A,гэрэлтэй,խելամիտ
743,dunkel::A,бараан,մութ
744,dunkel::A,харанхуй,մութ
745,schwarz::A,хар,սեւ
746,weiß::A,цагаан,սպիտակ
747,rot::A,улаан,կարմիր
748,gelb::A,шар,դեղին
749,blau::A,хөх,կապույտ
750,blau::A,цэнхэр,կապույտ
751,grün::A,ногоон,կանաչ
752,grau::A,орог,գորշ
753,grau::A,саарал,գորշ
754,bunt::A,эрээн,գոյնզգոյն
755,billig::A,хямд,էժան
756,teuer::A,үнэтэй,թանկ
757,wertvoll::A,үнэт,թանկարժեք
758,blind::A,сохор,կույր
759,taub::A,чих хатуу,խուլ
760,kräftig::A,чийрэг,հզոր
761,stark::A,хүчтэй,ուժեղ
762,stark::A,чадалтай,ուժեղ
763,schwach::A,сул,տկար
764,schwach::A,сул,թույլ
765,fett::A,тарган,գեր
766,fett::A,голигор,գեր
767,schlank::A,голшиг,նիհար
768,hübsch::A,сайхан,գրավիչ
769,hübsch::A,сайхан,սիրունիկ
770,hübsch::A,хөөрхөн,գրավիչ
771,hübsch::A,хөөрхөн,սիրունիկ
772,böse::A,муу,չար
773,böse::A,хортой,չար
774,dumm::A,тэнэг,հիմար
775,faul::A,залхуу,ծույլ
776,fleißig::A,чармайлтгай,ջանասեր
777,fleißig::A,чармайлтгай,փութաջան
778,geizig::A,харамч,ագահ
779,geizig::A,харамч,կծծի
780,klug::A,цэцэн,խելոք
781,klug::A,цэцэн,ընդունակ
782,geschickt::A,дүйтэй,ճարտար
783,lieb::A,хайрт,սիրելի
784,lustig::A,цэнгэлтэй,զվարթ
785,sanft::A,наалинхай,հեզ
786,hungrig::A,өлөн,քաղցած
787,hungrig::A,өлссөн,քաղցած
788,krank::A,өвчтэй,հիվանդ
789,nackt::A,нүцгэн,մերկ
790,traurig::A,гунигт,տխուր
791,lebendig::A,амьд,կենդանի
792,lebendig::A,амьтай,կենդանի
793,gut::A,сайн,լավ
794,schlecht::A,муу,վատ
795,schlecht::A,өөдгүй,վատ
796,richtig::A,зөв,ձիշտ
797,richtig::A,зүйтэй,ձիշտ
798,schlimm::A,муухай,լղրճուկ
799,wahr::A,үнэн,ճիշտ
800,wahr::A,үнэн,իրական
801,wahr::A,жинхэнэ,ճիշտ
802,wahr::A,жинхэнэ,իրական
803,alt::A,хуучин,հին
804,neu::A,шинэ,նոր
805,ehemalig::A,агсан,նախկին
806,ehemalig::A,байсан,նախկին
807,alt[Lebewesen]::A,өвгөн,ծեր
808,alt[Lebewesen]::A,өвгөн,պառավ
809,alt[Lebewesen]::A,хижээл,ծեր
810,alt[Lebewesen]::A,хижээл,պառավ
811,jung::A,залуу,մատաղ
812,arm::A,ядуу,աղքատ
813,reich::A,баян,հարուստ
814,reich::A,баялаг,հարուստ
815,bekannt::A,танил,ծանոթ
816,berühmt::A,цуутай,հայտնի
817,berühmt::A,цуутай,հռչակավոր
818,berühmt::A,алдартай,հայտնի
819,berühmt::A,алдартай,հռչակավոր
820,fremd::A,харь,օտար
821,fremd::A,гадаад,օտար
822,verschieden::A,ондоо,տարբեր
823,verschieden::A,янз янзын,տարբեր
824,nah::A,ойрын,մոտ
825,nah::A,ойрын,մերձ
826,nah::A,дөтийн,մոտ
827,nah::A,дөтийн,մերձ
828,fern::A,холын,հեռավոր
829,linker::A,буруу,ձախ
830,rechter::A,баруун,աջ
831,anderer::A,өөр,այլ
832,anderer::A,өөр,ուրիշ
833,anderer::A,нөгөө,այլ
834,anderer::A,нөгөө,ուրիշ
835,erster::A,нэгдэх,առաջին
836,erster::A,нэгдүгээр,առաջին
837,zweiter::A,хоёрдугаар,երկրորդ
838,dritter::A,гуравдугаар,երրորդ
839,letzter::A,сүүлийн,վերջին
840,allein::ADV,ганцаараа,միայնակ
841,auf einmal::ADV,нэгмөсөн,միասնաբար
842,zusammen::ADV,цуг,միասին
843,zusammen::ADV,цуг,իրար հետ
844,zusammen::ADV,хамт,միասին
845,zusammen::ADV,хамт,իրար հետ
846,lange::ADV,удаан,երկար ժամանակ
847,plötzlich::ADV,гэнэт,հանկարծ
848,sofort::ADV,дороо,իսկույն
849,später::ADV,дараа,ավելի ուշ
850,später::ADV,дараа,հետո
851,jetzt::ADV,өнөө,այժմ
852,heute::ADV,өнөө,այսօր
853,heute::ADV,өнөөдөр,այսօր
854,morgen::ADV,маргааш,վաղը
855,morgen::ADV,маргаадар,վաղը
856,bald::ADV,түргэн,շուտով
857,bald::ADV,удахгүй,շուտով
858,dann::ADV,хожим,ապա
859,dann::ADV,хожим,հետո
860,dann::ADV,тэгээд,ապա
861,dann::ADV,тэгээд,հետո
862,gestern::ADV,өчигдөр,երեկ
863,einst::ADV,нэг,հին ատեն
864,damals::ADV,тэгэхэд,ատէնին
865,danach::ADV,тэгээд,ապա
866,danach::ADV,тэгээд,այն ժամանակ
867,danach::ADV,дараа нь,ապա
868,danach::ADV,дараа нь,այն ժամանակ
869,vorher::ADV,урьд,առաջ
870,zuerst::ADV,анх,նախ
871,zuerst::ADV,эхлээд,նախ
872,einmal::ADV,нэг удаа,մի անգամ
873,manchmal::ADV,хааяа,երբեմն
874,manchmal::ADV,заримдаа,երբեմն
875,oft::ADV,олонтоо,հաճախ
876,immer::ADV,байнга,միշտ
877,niemals::ADV,хэзээ ч,երբեք
878,niemals::ADV,хэдийд ч,երբեք
879,hier::ADV,энд,այստեղ
880,hierhin::ADV,нааш,այստեղ
881,von hier::ADV,эндээс,այդտեղից
882,dort::ADV,тэнд,այնտեղ
883,dorthin::ADV,тийш,այնտեղ
884,geradeaus::ADV,шулуун,ուղիղ
885,vorwärts::ADV,урагшаа,առաջ
886,rückwärts::ADV,буцаан,դեպի ետ
887,rückwärts::ADV,сөөргөө,դեպի ետ
888,zurück::ADV,буцаж,ետ
889,zurück::ADV,гэдрэг,ետ
890,unten::ADV,дор,ներքեւում
891,hinab::ADV,уруу,ներքեւ
892,oben::ADV,дээр,վերեւում
893,hinauf::ADV,өөд,վերեւ
894,hinauf::ADV,дээш,վերեւ
895,überall::ADV,хааяагүй,ամենուր
896,überall::ADV,энд тэндгүй,ամենուր
897,nicht::ADV,эс,չէ
898,nicht::ADV,-гүй,չէ
899,ein wenig::ADV,жаахан,մի քիչ
900,kaum::ADV,арай,հազիվ
901,kaum::ADV,арай гэж,հազիվ
902,sehr::ADV,тун,շատ
903,so::ADV,тэгж,այդպես
904,so::ADV,ингээд,այդպես
905,noch::ADV,дахин,դեռ
906,noch::ADV,дахиад,դեռ
907,nur::ADV,зөвхөн,միայն
908,nur::ADV,гагцхүү,միայն
909,schon::ADV,нэгэнт,արդեն
910,wieder::ADV,дахин,նորից
911,wieder::ADV,дахин,դարձյալ
912,wieder::ADV,дахиад,նորից
913,wieder::ADV,дахиад,դարձյալ
914,vergebens::ADV,хий,իզուր
915,vor::PRP,өмнө,դիմացը
916,hinter::PRP,ард,ետեւը
917,unter::PRP,доор,տակ
918,durch::PRP,дундуур,միջով
919,neben::PRP,хажууд,քովը
920,zwischen::PRP,завсар,միջեւ
921,zwischen::PRP,хооронд,միջեւ
922,wegen::PRP,төлөө,պատճառով
923,wegen::PRP,төлөө,շնորհից
924,wegen::PRP,дээрээс,պատճառով
925,wegen::PRP,дээрээс,շնորհից
926,dies::PRN,энэ,սա
927,dies::PRN,энэ,այս
928,das::PRN,тэр,դա
929,das::PRN,тэр,այդ
930,alles::PRN,цөм,ամեն ինչ
931,alles::PRN,бүгд,ամեն ինչ
932,ich::PRN,би,ես
933,du::PRN,чи,դու
934,er::PRN,тэр,նա
935,er::PRN,тэр хүн,նա
936,wir::PRN,бид,մենք
937,ihr::PRN,та нар,դուք
938,sie::PRN,тэд,նրանք
939,was::FPRN,юу,ինչ
940,wer::FPRN,хэн,ով
941,wo::FADV,хаа,ուր
942,wo::FADV,хаа,որտեղ
943,wo::FADV,хаана,ուր
944,wo::FADV,хаана,որտեղ
945,wohin::FADV,хааш,դեպի ուր
946,wohin::FADV,хаана,դեպի ուր
947,wie::FADV,яаж,ինչպես
948,wie::FADV,хэрхэн,ինչպես
949,warum::FADV,юунд,ինչու
950,warum::FADV,яагаад,ինչու
951,wieviel::FNUM,хэдий,որչափ
952,wieviel::FNUM,хэд,որչափ
953,eins::NUM,нэг,մեկ
954,zwei::NUM,хоёр,երկու
955,drei::NUM,гурав,երեք
956,vier::NUM,дөрөв,չորս
957,fünf::NUM,тав,հինգ
958,sechs::NUM,зургаа,վեց
959,sieben::NUM,долоо,յոթ
960,acht::NUM,найм,ութ
961,neun::NUM,ес,ինը
962,zehn::NUM,арав,տասը
963,elf::NUM,арван нэг,տասնմեկ
964,zwölf::NUM,арван хоёр,տասներկու
965,zwanzig::NUM,хорь,քսան
966,dreißig::NUM,гуч,երեսուն
967,vierzig::NUM,дөч,քառասուն
968,fünfzig::NUM,тавь,հիսուն
969,sechzig::NUM,жар,վաթսուն
970,siebzig::NUM,дал,յոթանասուն
971,achtzig::NUM,ная,ութսուն
972,neunzig::NUM,ер,իննսուն
973,hundert::NUM,зуу,հարյուր
974,tausend::NUM,мянга,հազար
975,und::CNJ,ч,ու
976,und::CNJ,болон,ու
977,oder::CNJ,буюу,կամ
978,stehen::V,зогсох,կանգնել
979,sitzen::V,суух,նստել
980,liegen::V,хэвтэх,ստել
981,hängen::V,өлгөөтэй байх,կախվել
982,hängen::V,дүүжлээтэй байх,կախվել
983,werden::V,болох,դառնալ
984,passieren::V,тохиох,պատահել
985,beginnen::V,эхлэх,սկսվել
986,enden::V,дүүрэх,վերջանալ
987,wechseln::V,хувирах,փոխվել
988,aufgehen[Sonne]::V,мандах,բարձրանալ
989,aufgehen[Sonne]::V,мандах,ելնել 
990,untergehen[Sonne]::V,жаргах,մտնել
991,scheinen[Sonne]::V,гэрэлтэх,շողալ
992,scheinen[Sonne]::V,гэрэлтэх,փայլել
993,donnern::V,дуугарах,որոտալ
994,wehen::V,салхилах,փչել
995,wehen::V,хөөрөгдөх,փչել
996,strömen::V,гүйх,հոսել
997,strömen::V,урсах,հոսել
998,fließen::V,урсах,հոսել
999,sich drehen::V,эргэлдэх,պտտվել
1000,schwanken::V,хэлбэлзэх,տատանվել
1001,schwingen::V,ганхах,ճոճվել
1002,schwingen::V,хэлбэлзэх,ճոճվել
1003,fallen::V,унах,ընկնել
1004,brennen::V,шатах,այրվել
1005,rauchen::V,баагих,ծխել
1006,regnen::V,бороо орно,անձրեւ գալ
1007,gefrieren::V,хөлдөх,սառչել
1008,tauen::V,хайлах,լկիլ
1009,schmelzen::V,уярах,հալիլ
1010,trocknen::V,хатах,չորանալ
1011,sieden::V,буцлах,եռալ
1012,sieden::V,даргилах,եռալ
1013,faulen::V,үжрэх,փտել
1014,faulen::V,өмхийрөх,փտել
1015,verfaulen::V,бээх,նեխել
1016,verfaulen::V,өгрөх,նեխել
1017,reißen::V,цуурах,պատռվել
1018,reißen::V,цуурах,ճղվել
1019,versinken::V,живэх,սուզվել
1020,vergehen::V,нөгчих,անցնել 
1021,vergehen::V,өнгөрөх,անցնել 
1022,erscheinen::V,гарах,հայտնվել
1023,erscheinen::V,гарах,երեւալ
1024,erscheinen::V,бултайх,հայտնվել
1025,erscheinen::V,бултайх,երեւալ
1026,verschwinden::V,далд орох,անհետանալ
1027,verschwinden::V,алга болох,անհետանալ
1028,sinken::V,татрах,ընկնել
1029,sinken::V,доошлох,ընկնել
1030,abnehmen::V,багасах,փոքրանալ
1031,abnehmen::V,хорогдох,փոքրանալ
1032,zunehmen::V,ихсэх,մեծանալ
1033,steigen::V,нэмэгдэх,բարձրանալ
1034,wachsen::V,өсөх,աճել
1035,wachsen::V,ургах,աճել
1036,glänzen::V,гилгэнэх,նշուլել
1037,glänzen::V,гилгэнэх,փայլիլ
1038,glänzen::V,гилбэгнэх,նշուլել
1039,glänzen::V,гилбэгнэх,փայլիլ
1040,funkeln::V,гялжах,փայլատակել
1041,funkeln::V,гялалзах,փայլատակել
1042,lärmen::V,шуугих,աղմուկ հանել
1043,läuten::V,цохих,զնգալ
1044,klingeln::V,хонхдох,զնգալ
1045,klingeln::V,дуугарах,զնգալ
1046,klirren::V,хангир жингэр хийх,զնգզնգալ
1047,brausen::V,бургилах,մոլեգնել
1048,rauschen::V,сэржигнэх,սոսափել
1049,klingen::V,хангинах,հնչել
1050,bellen::V,хуцах,հաչել
1051,heulen::V,улих,ոռնալ 
1052,blasen::V,үлзэх,փչել 
1053,pfeifen::V,исгэрэх,սուլել
1054,schreien::V,хашгирах,գոռալ 
1055,stöhnen::V,ёолох,տնքալ
1056,stöhnen::V,гэнгэнэх,տնքալ
1057,zittern::V,дагжих,դողալ
1058,leben::V,амьдрах,ապրել
1059,geboren werden::V,төрөх,ծնվել
1060,atmen::V,амьсгалах,շնչել
1061,trinken::V,уух,խմել
1062,essen::V,идэх,ուտել
1063,schlucken::V,залгих,կլանել
1064,schlucken::V,залгих,կուլ տալ
1065,müde werden::V,ядрах,հոգնել
1066,einschlafen::V,унтчих,քուն մտնել
1067,schlafen::V,унтах,քնել
1068,aufwachen::V,сэрэх,արթննալ
1069,aufstehen::V,босох,ելլել
1070,sich erholen::V,амрах,հանգստանալ
1071,krank werden::V,өвдөж эхлэх,հիւանդանալ
1072,krank sein::V,өвдөх,հիվանդ լինել
1073,schmerzen::V,өвдөх,ցավել
1074,schmerzen::V,шархирах,ցավել
1075,husten::V,ханиах,հազալ
1076,genesen::V,засрах,ապաքինվել
1077,sterben::V,үхэх,մեռնել
1078,sterben::V,үхэх,վախճանվել
1079,sterben::V,нас барах,մեռնել
1080,sterben::V,нас барах,վախճանվել
1081,umkommen::V,үхэх,կործանվել
1082,sich bewegen::V,хөдлөх,ընթանալ
1083,sich rühren::V,хөдлөх,շարժվել
1084,sich erheben::V,босох,կանգնել
1085,sich erheben::V,босох,վեր կենալ
1086,sich setzen::V,суух,նստել
1087,hinfallen::V,ойчих,ընկնել
1088,laufen::V,явган явах,քայլել
1089,schreiten::V,алхах,ճեմել
1090,spazierengehen::V,зугаалах,շրջագայել
1091,eilen::V,хурдлах,շտապել
1092,sich beeilen::V,яарах,շտապել 
1093,sich beeilen::V,шамдах,շտապել 
1094,sausen::V,давхих,սլանալ
1095,rennen::V,гүйх,վազել
1096,springen::V,харайх,ցատկել
1097,springen::V,дэвхрэх,ցատկել
1098,klettern::V,авирах,մագլցել
1099,schaukeln::V,ганхалзах,ճոճվել
1100,schaukeln::V,ганхалзах,օրորվել
1101,kriechen::V,мөлхөх,սողալ
1102,schwimmen::V,сэлэх,լողալ
1103,tauchen::V,шунгах,սուզվել
1104,rudern::V,сэлүүрдэх,թիավարել
1105,fahren::V,явах,ընթանալ
1106,fliegen::V,нисэх,թռչել
1107,gehen::V,явах,գնալ
1108,weggehen::V,явах,հեռանալ
1109,abfahren::V,одох,ճանապարհվել
1110,abfahren::V,хөдлөх,ճանապարհվել
1111,anhalten::V,зогсох,կանգնել
1112,hineingehen::V,орох,մտնել
1113,eintreten::V,орох,մտնել
1114,kommen::V,ирэх,գալ
1115,ankommen::V,хүрэх,ժամանել
1116,zurückkommen::V,харих,վերադառնալ
1117,zurückkommen::V,буцаж ирэх,վերադառնալ
1118,bleiben::V,үлдэх,մնալ
1119,warten::V,хүлээх,սպասել
1120,erwarten::V,хүлээх,սպասել
1121,suchen::V,эрэх,որոնել
1122,suchen::V,бэдрэх,որոնել
1123,finden::V,олох,գտնել
1124,versuchen::V,оролдох,փորձել
1125,vorbereiten::V,бэлтгэх,պատրաստել
1126,lieben::V,янаглах,սիրել
1127,mögen::V,таалах,հավանել
1128,mögen::V,таалах,սիրել
1129,lachen::V,инээх,ծիծաղել
1130,rühren::V,сэтгэл уяруулах,հուզել
1131,weinen::V,уйлах,լալ
1132,schimpfen::V,хараах,տրտնջալ
1133,schimpfen::V,хараах,քրթմնջել
1134,sich ärgern::V,уурлах,զայրանալ
1135,sich fürchten::V,айх,վախնալ
1136,fürchten::V,айх,վախենալ
1137,fliehen::V,зугтах,փախչել
1138,fliehen::V,гүйж очих,փախչել
1139,flüchten::V,оргох,փախչել
1140,sehen::V,үзэх,տեսնել
1141,anschauen::V,харах,դիտել
1142,ansehen::V,харах,նայել
1143,hören::V,дуулах,լսել
1144,zuhören::V,чагнах,ունկնդրել
1145,probieren::V,амсаж үзэх,համը տեսել
1146,riechen::V,үнэрлэх,հոտ առնել
1147,fühlen::V,мэдрэх,զգալ
1148,scheinen::V,шиг үзэгдэх,երեւալ
1149,zu sehen sein::V,үзэгдэх,երեւալ
1150,zu sehen sein::V,харагдах,երեւալ
1151,vernehmen::V,дуулах,իմանալ 
1152,frieren::V,даарах,մրսել
1153,tun::V,хийх,անել
1154,tun::V,үйлдэх,անել
1155,können::V,болох,կարողանալ
1156,wollen::V,хүсэх,ուզել
1157,wollen::V,хүсэх,ցանկանալ
1158,anfangen::V,эхлэх,սկսել
1159,beenden::V,дуусгах,վերջացնել
1160,aufhören::V,болих,դադարել
1161,aufhören::V,зогсох,դադարել
1162,gelingen::V,бүтэх,հաջողվել
1163,gelingen::V,бүтэх,գլուխ գալ
1164,geraten::V,илрэх,ստացվել
1165,öffnen::V,нээх,բաց անել
1166,öffnen::V,тайлах,բաց անել
1167,schließen::V,хаах,փակել 
1168,stellen::V,тавих,դնել
1169,stellen::V,босгох,դնել
1170,setzen::V,суулгах,նստեցնել
1171,legen::V,хийх,դնել
1172,legen::V,тавих,դնել
1173,berühren::V,шүргэх,դիպչել
1174,berühren::V,шүргэх,շոշափել
1175,verbinden::V,залгах,շաղկապել
1176,bedecken::V,бүрэх,ծածկել
1177,aufhängen::V,өлгөх,կախել
1178,aufhängen::V,дүүжлэх,կախել
1179,anzünden::V,асаах,վառել
1180,anzünden::V,ноцоох,վառել
1181,aufheben::V,өргөх,վերցնել
1182,zurücklassen::V,орхих,թողնել
1183,zurücklassen::V,үлдээх,թողնել
1184,verlieren::V,гээх,կորցնել
1185,fallen lassen::V,унагах,գցել
1186,machen::V,хийх,անել
1187,machen::V,гаргах,անել
1188,herstellen::V,бүтээх,արտադրել
1189,bauen::V,барих,կառուցել
1190,reparieren::V,засах,նորոգել
1191,reparieren::V,сэлбэх,նորոգել
1192,verbessern::V,засах,բարելավել
1193,verbessern::V,сайжруулах,բարելավել
1194,ändern::V,өөрчлөх,փոխել
1195,graben::V,малтах,փորել
1196,beugen::V,бөгтийлгөх,ծռել
1197,biegen::V,матах,թեքել
1198,biegen::V,муруйлгах,թեքել
1199,drehen::V,эргүүлэх,ոլորել
1200,wenden::V,эргүүлэх,պտտել
1201,umdrehen::V,хөрвүүлэх,շրջել
1202,heben::V,өргөх,բարձրացնել
1203,hochheben::V,өргөх,բարձրացնել
1204,ergreifen::V,атгах,վարակվել
1205,halten::V,барих,բռնել
1206,drücken::V,дарах,ճնշել
1207,schieben::V,түлхэх,հրել
1208,kratzen::V,хусах,քերել
1209,kratzen::V,маажих,քերել
1210,lecken::V,долоох,լիզել
1211,beißen::V,зуух,կծել
1212,beißen::V,хазах,կծել
1213,abreißen::V,таслах,պոկել
1214,abschneiden::V,тайрах,կտրել 
1215,binden::V,боох,կապել
1216,binden::V,хүлэх,կապել
1217,stecken::V,шаах,խրել
1218,stecken::V,шигтгэх,խրել
1219,brechen::V,хугалах,կոտրել 
1220,klopfen::V,цохих,թակել
1221,klopfen::V,тогших,թակել
1222,hauen::V,дэлдэх,ծեծել
1223,kleben::V,наах,կպցնել
1224,reiben::V,нухах,շփել
1225,reiben::V,нидчих,շփել
1226,streichen::V,нялах,վրան քսել
1227,streichen::V,түрхэх,վրան քսել
1228,schleifen::V,билүүдэх,սրել 
1229,schleifen::V,гуранздах,սրել 
1230,schneiden::V,огтлох,կտրել
1231,rütteln::V,холхнулах,ցնցել
1232,schütteln::V,сэгсрэх,թափահարել
1233,schwenken::V,дэвэх,ճոճել
1234,schwenken::V,даллах,ճոճել
1235,schütten::V,цутгах,լցնել
1236,schütten::V,аягалах,լցնել
1237,füllen::V,дүүргэх,լիքը լցնել
1238,einwickeln::V,боох,փաթաթել
1239,einwickeln::V,ороох,փաթաթել
1240,tragen::V,авчрах,կրել
1241,tragen::V,авчрах,տանել
1242,schleppen::V,чирэх,քաշել
1243,ziehen::V,татах,ձգել
1244,ziehen::V,татах,քաշել
1245,aufbewahren::V,хадгалах,պահել 
1246,werfen::V,хаях,նետել
1247,werfen::V,шидэх,նետել
1248,fangen::V,барих,
1249,packen::V,шүүрэх,հափշտակել
1250,verstecken::V,нуух,ծածկել
1251,teilen::V,хуваах,բաժանել
1252,schicken::V,илгээх,ուղարկել
1253,schicken::V,явуулах,ուղարկել
1254,bringen::V,авчрах,բերել
1255,bringen::V,аваачих,բերել
1256,hinzufügen::V,нэмэх,ավելացնել
1257,bekommen::V,хүлээн авах,հայթայթել
1258,erhalten::V,хүлээн авах,ստանալ
1259,nehmen::V,авах,վերցնել
1260,wählen::V,сонгох,ընտրել
1261,auswählen::V,шилэх,գերադասել
1262,bewahren::V,гамнах,պահպանել
1263,behindern::V,саад хийх,խոչընդոտել
1264,behindern::V,тотгор болох,խոչընդոտել
1265,verderben::V,эвдэх,փչացնել
1266,beschädigen::V,гэмтээх,վնասել
1267,zerbrechen::V,хагалах,ջարդել
1268,zerbrechen::V,хагалах,կոտրել
1269,zerbrechen::V,хага цохих,ջարդել
1270,zerbrechen::V,хага цохих,կոտրել
1271,zerreißen::V,урах,պատռել
1272,zerstören::V,эвдэх,քանդել
1273,zerstören::V,сүйтгэх,քանդել
1274,verbrennen::V,шатаах,այրել
1275,geben::V,өгөх,տալ
1276,reichen::V,өгөх,հանձնել
1277,reichen::V,дамжуулах,հանձնել
1278,schenken::V,бэлэглэх,նվիրել
1279,versprechen::V,амлах,խոստանալ
1280,wünschen::V,ерөөх,մաղթել
1281,loben::V,магтах,գովել
1282,loben::V,сайшаах,գովել
1283,küssen::V,озох,համբուրել
1284,küssen::V,үнсэх,համբուրել
1285,wiegen::V,бүүвэйлэх,օրորել
1286,zudecken::V,хучих,վրան գցել
1287,zudecken::V,бүтээх,վրան գցել
1288,wecken::V,сэрээх,զարթնեցնել
1289,zeigen::V,үзүүлэх,ցույց տալ
1290,führen::V,хөтлөх,ուղեկցել
1291,lehren::V,заах,սովորեցնել
1292,unterrichten::V,сургах,ավանդել
1293,aufziehen::V,өсгөх,դաստիարակել
1294,aufziehen::V,хүмүүжүүлэх,դաստիարակել
1295,leiten::V,удирдах,ղեկավարել
1296,leiten::V,удирдах,կառավարել
1297,antreiben::V,шамдуулах,շտապեցնել
1298,lassen::V,-уулах,ստիպել
1299,einladen::V,залах,հրավիրել
1300,vereinigen::V,нэгтгэх,միացնել
1301,vereinigen::V,хамтруулах,միացնել
1302,besuchen::V,зочлох,այցելել
1303,treffen::V,учрах,հանդիպել
1304,treffen::V,дайралдах,հանդիպել
1305,sich versammeln::V,хуралдах,հավաքվել
1306,spielen::V,наадах,խաղալ
1307,singen::V,дуулах,երգել
1308,tanzen::V,бүжиглэх,պարել
1309,sich trennen::V,салах,ցրվել
1310,verlassen::V,хаях,լքել
1311,retten::V,гэтэлгэх,փրկել
1312,bewachen::V,сахих,պահել
1313,schützen::V,хамгаалах,պաշտպանել
1314,verteidigen::V,хамгаалах,պաշտպանել
1315,sich schlagen::V,зодолдох,կռվել
1316,schießen::V,харвах,կրակել
1317,schießen::V,буу буудах,կրակել
1318,siegen::V,ялах,հաղթել
1319,ärgern::V,уурлуулах,ձանձրացնել
1320,ärgern::V,уур хүргэх,ձանձրացնել
1321,schlagen::V,цохих,խփել
1322,treten::V,өшиглөх,քացի տալ
1323,stechen::V,хатгах,խայթել
1324,stoßen::V,ёврох,մղել
1325,stoßen::V,нудрах,մղել
1326,stehlen::V,хулгайлах,գողանալ
1327,stören::V,саад болох,խանգարել
1328,belästigen::V,зовоох,անհանգստացնել
1329,belästigen::V,амраахгүй байх,անհանգստացնել
1330,verbergen::V,нуух,թաքցնել
1331,verbergen::V,далдлах,թաքցնել
1332,täuschen::V,мэхлэх,խաբել
1333,betrügen::V,хуурах,խաբել
1334,töten::V,алах,սպանել 
1335,wohnen::V,суух,բնակվել
1336,wohnen::V,амьдрах,բնակվել
1337,arbeiten::V,ажиллах,աշխատել
1338,arbeiten::V,хөдөлмөрлөх,աշխատել
1339,sammeln::V,түүх,հավաքել
1340,sammeln::V,хураах,հավաքել
1341,pflücken::V,түүх,քաղել
1342,jagen::V,агнах,որս անել
1343,jagen::V,гөрөөлөх,որս անել
1344,fischen::V,загасчлах,ձուկ բռնել
1345,fischen::V,загас барих,ձուկ բռնել
1346,fassen::V,барих,բռնել
1347,hüten::V,маллах,արածեցնել
1348,hüten::V,хариулах,արածեցնել
1349,treiben::V,туух,հովուել
1350,anbinden::V,уях,չուանել
1351,füttern::V,тэжээх,կերակրել
1352,melken::V,саах,կթել
1353,hacken::V,цавчих,կոտորել
1354,gießen::V,услах,ջրել
1355,reifen::V,боловсрох,հասունանալ 
1356,zubereiten::V,бэлдэх,պատրաստել
1357,kochen::V,чанах,եփել
1358,backen::V,жигнэх,թխել
1359,braten::V,шарах,տապակել
1360,braten::V,хайрах,տապակել
1361,umrühren::V,хутгах,խառնել
1362,stricken::V,нэхэх,գործել
1363,stricken::V,сүлжих,գործել
1364,nähen::V,оёх,կարել
1365,färben::V,будах,ներկել
1366,reinigen::V,арилгах,մաքրել
1367,reinigen::V,цэвэрлэх,մաքրել
1368,waschen::V,угаах,լվանալ
1369,abwischen::V,арчих,սրբել
1370,spülen::V,зайлах,ողողել
1371,spülen::V,зайлах,պարզաջրել
1372,fegen::V,хамах,ավլել
1373,fegen::V,шүүрдэх,ավլել
1374,kehren::V,шүүрдэх,ավլել
1375,kehren::V,туужуудах,ավլել
1376,baden::V,усанд орох,լողանալ
1377,sich waschen::V,биеэ угаах,լվացվել
1378,ausziehen::V,тайлах,հանել
1379,anziehen::V,өмсөх,հագնել
1380,sich anziehen::V,хувцаслах,հագնվել
1381,kämmen::V,самнах,սանրել
1382,schmücken::V,гоёх,զարդարել
1383,schmücken::V,чимэх,զարդարել
1384,sagen::V,гэх,ասել
1385,sagen::V,хэлэх,ասել
1386,sprechen::V,ярих,խոսել
1387,sprechen::V,өгүүлэх,խոսել
1388,reden::V,хэлэх,զրուցել
1389,reden::V,хөөрөлдөх,զրուցել
1390,sich unterhalten::V,ярилцах,խոսակցել
1391,fragen::V,асуух,հարցնել
1392,bitten::V,гуйх,խնդրել
1393,erzählen::V,өгүүлэх,պատմել
1394,mitteilen::V,дуулгах,հաղորդել
1395,mitteilen::V,мэдээлэх,հաղորդել
1396,nennen::V,нэрлэх,անվանել
1397,rufen::V,дуудах,կանչել
1398,prahlen::V,бардах,պարծենալ
1399,prahlen::V,сайрхах,պարծենալ
1400,übersetzen::V,орчуулах,թարգմանել
1401,denken::V,санах,մտածել
1402,glauben::V,итгэх,հավատալ
1403,bemerken::V,ажих,նկատել
1404,bemerken::V,ажиглах,նկատել
1405,erkennen::V,таних,ճանաչել
1406,begreifen::V,ойлгох,հասկանալ
1407,verstehen::V,мэдэж авах,ըմբռնել
1408,lernen::V,сурах,սովորել
1409,wissen::V,мэдэх,իմանալ
1410,sich erinnern an::V,дурсах,հիշել
1411,sich erinnern an::V,дурсах,մտաբերել
1412,vergessen::V,мартах,մոռանալ
1413,messen::V,хэмжих,չափել
1414,zählen::V,тоолох,թվել
1415,zählen::V,тоолох,հաշվել
1416,rechnen::V,тооцоох,հաշվել
