,Concept_ID,kl,az
727,auf einmal::ADV,tassanngaannaq,birdən
728,zusammen::ADV,attaasa,birlikdə
729,zusammen::ADV,attarmik,birlikdə
730,lange::ADV,akuni,uzun
731,plötzlich::ADV,tassanngaannaq,qəfildən
732,sofort::ADV,erniinnaq,həmən
733,sofort::ADV,erniinnaq,dərhal
734,später::ADV,kingorna,sonra
735,jetzt::ADV,maanna,indi
736,jetzt::ADV,massakkut,indi
737,heute::ADV,ullumi,bugün
738,morgen::ADV,aqagu,sabah
739,bald::ADV,erniinnaq,yaxında
740,bald::ADV,erniinnaq,tezliklə
741,dann::ADV,taava,onda
742,gestern::ADV,ippassaq,dünən
743,einst::ADV,ataatsimik,əvvəllər
744,einst::ADV,ilaanni,əvvəllər
745,damals::ADV,taamani,o vaxt
746,damals::ADV,taamanikkut,o vaxt
747,damals::ADV,taassumuunakkut,o vaxt
748,danach::ADV,taava,sonra
749,vorher::ADV,siornagut,qabaqcadan
750,einmal::ADV,ilaanni,bir dəfə
751,einmal::ADV,ataatsimik,bir dəfə
752,manchmal::ADV,qaqutigu,hərdənbir
753,manchmal::ADV,qaqutigut,hərdənbir
754,oft::ADV,akulikitsumik,tez-tez
755,oft::ADV,akulikitsumik,çox vaxt
756,immer::ADV,tamatigut,daimi
757,immer::ADV,tamatigut,həmişə
758,hier::ADV,maani,bura
759,hier::ADV,maani,burada
760,hierhin::ADV,maani,buraya
761,dorthin::ADV,ikuuna,oraya
762,geradeaus::ADV,narlumut,düz
763,vorwärts::ADV,pilangavoc,irəli
764,rückwärts::ADV,kingumut,geri
765,rückwärts::ADV,tunumut or tunummut,geri
766,zurück::ADV,kingumut,geriyə
767,zurück::ADV,tunumut or tunummut,geriyə
768,unten::ADV,kana,aşağıda
769,hinab::ADV,qiviu,aşağı
770,überall::ADV,tamaginni,hər yerdə
771,überall::ADV,tamani tamaani,hər yerdə
772,kaum::ADV,qaqutigorsuaq,güclə
773,sehr::ADV,assut,çox
774,noch::ADV,qeratavoq,hələ
775,schon::ADV,taava-una,artıq
776,wieder::ADV,kingumut,yenə
777,vergebens::ADV,angiluk,boş yerə
778,dies::PRN,manna,bu
779,dies::PRN,matuma,bu
780,das::PRN,ua,o
781,ich::PRN,uanga,mən
782,du::PRN,illit,sən
783,er::PRN,una,o
784,wir::PRN,uagut,biz
785,ihr::PRN,ilissi,siz
786,sie::PRN,uku,onlar
787,was::FPRN,aat?,nə
788,wer::FPRN,kikkut,kim
789,wo::FADV,sumi,harada
790,wohin::FADV,sumut,haraya
791,wie::FADV,qanoq,necə
792,warum::FADV,sooq,niyə
793,warum::FADV,sooq,nə üçün
794,wieviel::FNUM,qassit,neçə
795,wieviel::FNUM,qassit,nə qədər
796,wieviel::FNUM,qanoq atsigisumik?,neçə
797,wieviel::FNUM,qanoq atsigisumik?,nə qədər
798,eins::NUM,ataaseq,bir
799,zwei::NUM,marluk,iki
800,drei::NUM,pingasut,üç
801,vier::NUM,sisamat,dörd
802,vier::NUM,qajuusat,dörd
803,fünf::NUM,tallimat,beş
804,sechs::NUM,arfineq,altı
805,sechs::NUM,arfinillit,altı
806,sieben::NUM,arfineq-marluk,yeddi
807,acht::NUM,arfineq pingasut,səkkiz
808,neun::NUM,qulingiluat,doqquz
809,neun::NUM,arfineq sisamat,doqquz
810,zehn::NUM,qulit,on
811,elf::NUM,aqqaneq,on bir
812,zwölf::NUM,aqqaneq-marluk,on iki
813,zwanzig::NUM,tyve,iyirmi
814,dreißig::NUM,tredive,otuz
815,dreißig::NUM,pingasunik qulillit,otuz
816,vierzig::NUM,fyrre,qırx
817,fünfzig::NUM,halvtreds,əlli
818,fünfzig::NUM,tallimanik qulillit,əlli
819,sechzig::NUM,tres,altmış
820,siebzig::NUM,halvfjerds,yetmiş
821,achtzig::NUM,firs,səksən
822,neunzig::NUM,halvfems,doxsan
823,hundert::NUM,et hundrede,yüz
824,tausend::NUM,et tusinde,min
825,und::CNJ,aamma,və
826,oder::CNJ,imalluunnit,ya
827,stehen::V,sikingavoq,durmaq
828,sitzen::V,ingippoq,oturmaq
829,liegen::V,nalavoq,uzanmaq
830,liegen::V,aqupivoq,uzanmaq
831,hängen::V,nivinngarpaa,asılmaq
832,werden::V,pinngorpoq,olmaq
833,passieren::V,pivoq,olmaq
834,passieren::V,pivoq,baş vermək
835,beginnen::V,aallarnerpaa,başlamaq
836,enden::V,naggaserpaa,bitmək
837,wechseln::V,immikkut ilivoq,dəyişmək
838,untergehen[Sonne]::V,ilioqqaasoq,batmaq
839,scheinen[Sonne]::V,qinnorpoq,parlamaq
840,scheinen[Sonne]::V,qinngorpoq,parlamaq
841,donnern::V,kalleq,guruldamaq
842,wehen::V,timmivoq,əsmək
843,sich drehen::V,ipippaa,dönmək
844,schwanken::V,aalavoq,yellənmək
845,schwingen::V,issakajaat or issakatsiaarut,yellənmək
846,fallen::V,quasivaa,düşmek
847,brennen::V,seerpoq,yanmaq
848,brennen::V,uuppaa,yanmaq
849,rauchen::V,pujoorpoq,tüstüləmək
850,regnen::V,siallerpoq,yağmaq
851,gefrieren::V,qiulerpoq,donmaq
852,tauen::V,aappoq,ərimək
853,schmelzen::V,aappoq,ərimək
854,schmelzen::V,aatsippaa,ərimək
855,trocknen::V,panerserpaa,qurumaq
856,sieden::V,qalappoq,qaynamaq
857,reißen::V,qulli,yırtılmaq
858,reißen::V,alittorpaa,yırtılmaq
859,reißen::V,kimillanneq,yırtılmaq
860,versinken::V,kivivaa,batmaq
861,versinken::V,apparpoq,batmaq
862,vergehen::V,qaangerpaa,ötmək
863,vergehen::V,sarsuppoq,ötmək
864,erscheinen::V,takutippoq,görünmək
865,sinken::V,kivivaa,enmək
866,sinken::V,apparpoq,enmək
867,abnehmen::V,ikillipput,azalmaq
868,zunehmen::V,allisippaa,artmaq
869,steigen::V,allisippaa,yüksəlmək
870,wachsen::V,allivoq,böyümək
871,glänzen::V,qinngorpoq,parlamaq
872,glänzen::V,qinnorpoq,parlamaq
873,funkeln::V,uisorilavoq,parıldamaq
874,läuten::V,avilualaarpoq,çalmaq
875,klingeln::V,aviluarpoq,zəng etmək
876,klingeln::V,aviluarpaluppoq,zəng etmək
877,brausen::V,ittuk,gurlamaq
878,brausen::V,ittuppoq,gurlamaq
879,brausen::V,ittuppaluppoq,gurlamaq
880,bellen::V,qiluppoq,hürmək
881,heulen::V,maarpoq,ulamaq
882,heulen::V,maalavoq,ulamaq
883,heulen::V,miaggoorpoq,ulamaq
884,blasen::V,aporneq,üfləmək
885,pfeifen::V,siggartartitsivoq,fit vermek
886,pfeifen::V,siorsulavoq,fit vermek
887,schreien::V,suaarpoq,bağırmaq
888,schreien::V,suaarpoq,qışqırmaq
889,stöhnen::V,nipiliorpoq,inləmək
890,stöhnen::V,nipilliorpoq,inləmək
891,zittern::V,qarsulivik,titrəmək
892,leben::V,inuuvoq,yaşamaq
893,geboren werden::V,inuuvoq,doğmaq
894,geboren werden::V,inunngorpoq,doğmaq
895,atmen::V,anersaarpoq,nəfəs almaq
896,trinken::V,imerpoq,içmek
897,essen::V,tamorpoq,yemək
898,schlucken::V,tuluarnaq,udmaq
899,einschlafen::V,sinippoq,yuxuya getmək
900,schlafen::V,sinik,uyumaq
901,aufwachen::V,iterpoq,oyanmaq
902,aufwachen::V,eqqumavoq,oyanmaq
903,aufstehen::V,makippoq,yuxudan durmaq
904,sich erholen::V,qasuerserpoq,dincəlmək
905,schmerzen::V,anneraa,ağrimaq
906,schmerzen::V,annernarpoq,ağrimaq
907,husten::V,quersorpoq,öksürmək
908,genesen::V,ajunngissivoq,sağalmaq
909,genesen::V,ilisimmarpoq,sağalmaq
910,genesen::V,ilorrippoq,sağalmaq
911,sterben::V,toquvoq,ölmək
912,sterben::V,toquvoq,vəfat etmək
913,sich bewegen::V,ingerlavoq,hərəkət etmək
914,sich setzen::V,ingippoq,oturmaq
915,laufen::V,arpappoq,yerimək
916,schreiten::V,ingerlavoq,addım atmaq
917,spazierengehen::V,utertakajaarpoq,gəzmək
918,spazierengehen::V,utertakattajaarpoq,gəzmək
919,eilen::V,qaa qaa,atılmaq
920,eilen::V,qiilasaarpoq,atılmaq
921,eilen::V,ingerlasaarpaa,atılmaq
922,sich beeilen::V,tuaviorpoq,tələsmək
923,sausen::V,uiguut,çırpmaq
924,rennen::V,igivoq,qaçmaq
925,springen::V,upernassaq,sıçramaq
926,klettern::V,pilaakkeerpoq,dırmanmaq
927,schaukeln::V,aalavoq,sallanmaq
928,schwimmen::V,naluppoq,üzmek
929,tauchen::V,allorpoq,dalmaq
930,rudern::V,ipuppaa,avarlamaq
931,fahren::V,qimusserpoq,sürmək
932,fliegen::V,timmivoq,uçmaq
933,weggehen::V,piiarpoq,getmək
934,anhalten::V,unitsippaa,saxlamaq
935,hineingehen::V,timaappaa,girmək
936,eintreten::V,allattorpaa,girmək
937,eintreten::V,allattorpaa,daxil olmaq
938,kommen::V,qaa-,gəlmək
939,kommen::V,pivaa,gəlmək
940,ankommen::V,tikippoq,gəlib çatmaq
941,zurückkommen::V,angerlarpoq,qayıtmaq
942,bleiben::V,uninngavoq,qalmaq
943,warten::V,paavoq,gözləmək
944,warten::V,utaqqivoq,gözləmək
945,suchen::V,nivivaa,aramaq
946,suchen::V,nivivaa,axtarmaq
947,finden::V,nanivaa,tapmaq
948,versuchen::V,uuppaa,çalışmaq
949,versuchen::V,ussersarpaa,çalışmaq
950,vorbereiten::V,piareersarpaa,hazırlamaq
951,lieben::V,asavaa,sevmək
952,mögen::V,akaaraa,xoşlamaq
953,rühren::V,qeerlerpaa,həyəcanlandırmaq
954,weinen::V,qiavoq,ağlamaq
955,schimpfen::V,qatimaarpoq,küfr etmək
956,sich ärgern::V,ugguutigaa,acıqlanmaq
957,sich fürchten::V,eqqanaarpoq,qorxmaq
958,fürchten::V,ersigaa,qorxmaq
959,fliehen::V,qimaavoq,qaçmaq
960,flüchten::V,allikarfigaa,qaçmaq
961,sehen::V,isigaa,görmək
962,ansehen::V,alaatsinaappaa,baxmaq
963,hören::V,tusarpaa,duymaq
964,hören::V,tusarpaa,eşitmək
965,zuhören::V,naalappoq,dinləmək
966,riechen::V,tipippoq,qoxlamaq
967,fühlen::V,misigaa,duymaq
968,scheinen::V,takutippoq,görünmək
969,frieren::V,qiiavoq,üşümək
970,tun::V,iliorpoq,etmək
971,wollen::V,piumavaa,istəmək
972,anfangen::V,pilerpoq,başlamaq
973,beenden::V,naggaserpaa,bitirmək
974,aufhören::V,naammatsippaa,bitmək
975,aufhören::V,naammatsippaa,qurtarmaq
976,öffnen::V,ammarpaa,açmaq
977,schließen::V,matuaa,qapamaq
978,stellen::V,ilivaa,qoymaq
979,stellen::V,iliorarpai,qoymaq
980,stellen::V,ilioqqarpai,qoymaq
981,setzen::V,iliorarpai,oturtmaq
982,setzen::V,ilioqqarpai,oturtmaq
983,legen::V,ilivaa,qoymaq
984,berühren::V,attorpaa,toxunmaq
985,verbinden::V,taperserpaa,bağlamaq
986,bedecken::V,iikkerpaa,örtmək
987,bedecken::V,iikkersorpaa,örtmək
988,aufhängen::V,inivaa,asmaq
989,aufhängen::V,iniorarpai,asmaq
990,anzünden::V,saggaavoq,yandırmaq
991,aufheben::V,allisippaa,qaldırmaq
992,zurücklassen::V,aallarpoq,buraxmaq
993,verlieren::V,annaavaa,itirmək
994,fallen lassen::V,nakkaavaa,düşürmək
995,machen::V,iliorpoq,etmək
996,herstellen::V,anillatsippaa,istehsal etmək
997,bauen::V,marrarterpaa,tikmək
998,reparieren::V,iluarsaappaa,təmir etmək
999,verbessern::V,naqqippaa,düzəltmək
1000,graben::V,assappaa,qazımaq
1001,beugen::V,qappappoq,əymək
1002,biegen::V,qappappoq,bükmək
1003,wenden::V,assappaa,çevirmək
1004,wenden::V,assakarpoq,çevirmək
1005,umdrehen::V,assakartippaa,çevirmək
1006,heben::V,kivippaa,qaldırmaq
1007,hochheben::V,kissumiarpaa,qaldırmaq
1008,ergreifen::V,isaappaa,tutmaq
1009,ergreifen::V,isaguppaa,tutmaq
1010,halten::V,minarpaa,saxlamaq
1011,drücken::V,naqittaat,sıxmaq
1012,kratzen::V,qitsuppaa,qaşımaq
1013,lecken::V,aluppaa,yalamaq
1014,beißen::V,kiivaa,dişləmək
1015,abreißen::V,aqqarpaa,qoparmaq
1016,abreißen::V,isaterpaa,qoparmaq
1017,abschneiden::V,kipivaa,ayırmaq
1018,binden::V,kakkersarpaa,bağlamaq
1019,stecken::V,kussunneq,soxmaq
1020,brechen::V,nallorpaa,qırmaq
1021,klopfen::V,pattappaa,sındırmaq
1022,hauen::V,aqivaa,vurmaq
1023,kleben::V,qaappoq,apışdırmaq
1024,reiben::V,tagiarpaa,ovmaq
1025,reiben::V,tangiarpaa,ovmaq
1026,streichen::V,erlerpoq,sürtmək
1027,schleifen::V,sequppaa,bülövləmək
1028,schneiden::V,uullivoq,kəsmək
1029,schütteln::V,aalavoq,çalxalamaq
1030,schwenken::V,issarpoq,yelləmək
1031,füllen::V,immerpaa,doldurmaq
1032,einwickeln::V,immoqquserpaa,sarımaq
1033,tragen::V,maqippaa,daşımaq
1034,tragen::V,assartorpoq,daşımaq
1035,schleppen::V,assartorpoq,sürükləmək
1036,ziehen::V,kalippaa,çəkmək
1037,ziehen::V,kalissarpoq,çəkmək
1038,aufbewahren::V,toqqorpaa,gizlətmək
1039,werfen::V,kuivaa,atmaq
1040,fangen::V,anguaa,tutmaq
1041,verstecken::V,anngigaa,gizlətmək
1042,teilen::V,agguut,bölmək
1043,teilen::V,agguusersorpaa,bölmək
1044,schicken::V,nassiuppaa,yollamaq
1045,schicken::V,nassiuppaa,göndərmək
1046,bringen::V,aggiuppaa,gətirmək
1047,bringen::V,nassataraa,gətirmək
1048,bekommen::V,tiguaa,almaq
1049,bekommen::V,tiguaa,əldə etmək
1050,erhalten::V,tiguaa,almaq
1051,nehmen::V,pivoq,almaq
1052,nehmen::V,tiguaa,almaq
1053,bewahren::V,sukkunik simerserpaa,qorumaq
1054,verderben::V,asiutippaa,pozmaq
1055,verderben::V,piuneerunnerit,pozmaq
1056,zerbrechen::V,ukuvoq,qırmaq
1057,zerbrechen::V,ukuvoq,sındırmaq
1058,zerreißen::V,tisavaa,yırtmaq
1059,zerreißen::V,alittorpaa,yırtmaq
1060,zerstören::V,aserorpaa,dağıtmaq
1061,verbrennen::V,seerpoq,yandırmaq
1062,geben::V,pivoq,vermək
1063,versprechen::V,neriorsorpaa,vəd vermək
1064,wünschen::V,kissaat,arzulamaq
1065,loben::V,nersorpaa,tərifləmək
1066,loben::V,nersornaat,tərifləmək
1067,küssen::V,kunippaa,öpmək
1068,küssen::V,kunissorpaa,öpmək
1069,zudecken::V,majorpaa,örtmək
1070,wecken::V,itersarpaa,oyatmaq
1071,zeigen::V,tikkuuppaa,göstərmək
1072,führen::V,tasissiuppaa,rəhbərlik etmək
1073,führen::V,ilitsersorpaa,rəhbərlik etmək
1074,führen::V,tasissersuuppaa,rəhbərlik etmək
1075,lehren::V,ilinniartippaa,öyrətmək
1076,unterrichten::V,ajoqerpaa,öyrətmək
1077,unterrichten::V,ajoqerpaa,dərs vermək
1078,unterrichten::V,ajoqersorpaa,öyrətmək
1079,unterrichten::V,ajoqersorpaa,dərs vermək
1080,unterrichten::V,ilinniartitsivoq,öyrətmək
1081,unterrichten::V,ilinniartitsivoq,dərs vermək
1082,aufziehen::V,inororsarpaa,tərbiyə etmək
1083,leiten::V,iluatsippaa,idarə etmək
1084,antreiben::V,ikusimmippaa,bizləmək
1085,einladen::V,qaaqquaa,dəvət etmək
1086,einladen::V,qaasarpaa,dəvət etmək
1087,vereinigen::V,taperserpaa,birləşdirmək
1088,besuchen::V,tikeraarpaa,baş çəkmək
1089,besuchen::V,tikeraarpaa,ziyarət etmək
1090,treffen::V,aporappaa,rastlaşmaq
1091,treffen::V,aporappaa,rast gəlmək
1092,sich versammeln::V,majorpoq,toplanmaq
1093,spielen::V,pinnguarpoq,oynamaq
1094,singen::V,erinarsorpoq,oxumaq
1095,tanzen::V,qitippoq,oynamaq
1096,tanzen::V,qitippoq,rəqs etmək
1097,sich trennen::V,immikkoortippaa,ayrılmaq
1098,retten::V,annaappaa,xilas etmək
1099,schützen::V,eriagaa,qorumaq
1100,schützen::V,pineqartaalivaa,qorumaq
1101,schießen::V,aallaavaa,atmaq
1102,schießen::V,aallaavaa,atəş açmaq
1103,schießen::V,piseriuppaa,atmaq
1104,schießen::V,piseriuppaa,atəş açmaq
1105,ärgern::V,ninngassarpaa,acışdırmaq
1106,ärgern::V,ninngassaarpaa,acışdırmaq
1107,schlagen::V,unatarpaa,döymək
1108,treten::V,tukerpoq,təpmək
1109,stechen::V,iguppaa,soxmaq
1110,stechen::V,qasilippoq,soxmaq
1111,stoßen::V,ikuserpaa,itələmək
1112,stoßen::V,ikusimmippaa,itələmək
1113,stehlen::V,tillippaa,çalmaq
1114,stehlen::V,tillippaa,oğurlamaq
1115,stören::V,akornuserpaa,pozmaq
1116,verbergen::V,anngigaa,gizləmək
1117,betrügen::V,peqquserluttuliorfigaa,aldatmaq
1118,töten::V,maappaa,öldürmək
1119,töten::V,toquppaa,öldürmək
1120,wohnen::V,najugaqarpoq,yaşamaq
1121,arbeiten::V,sulivoq,işləmək
1122,arbeiten::V,sulivoq,çalışmaq
1123,sammeln::V,katersorpai,yığmaq
1124,sammeln::V,katersorpai,toplamaq
1125,jagen::V,piniarpoq,ovlamaq
1126,fischen::V,aalisarpoq,balıq tutmaq
1127,anbinden::V,qilerut,bağlamaq
1128,anbinden::V,qilersorpaa,bağlamaq
1129,anbinden::V,ungerlatserpaa,bağlamaq
1130,füttern::V,nerlerpaa,bəsləmək
1131,gießen::V,imerterpaa,sulamaq
1132,kochen::V,igavoq,qaynatmaq
1133,braten::V,siappaa,qızartmaq
1134,umrühren::V,qeerlerpaa,qarışdırmaq
1135,färben::V,misuppaa,boyamaq
1136,reinigen::V,sanniarpaa,təmizləmək
1137,waschen::V,asappaa,yumaq
1138,abwischen::V,saligarpaa,silmək
1139,abwischen::V,saligartorpaa,silmək
1140,fegen::V,sanngiarpaa,süpürmək
1141,baden::V,uffarpoq,çimmək
1142,sich waschen::V,uffarpoq,yuyunmaq
1143,ausziehen::V,annoraajarpaa,soyunmaq
1144,anziehen::V,ativaa,geymək
1145,anziehen::V,atitippaa,geymək
1146,sich anziehen::V,atisalersorpoq,geyinmək
1147,sagen::V,oqarpoq,demək
1148,sagen::V,oqarpoq,söymek
1149,sprechen::V,oqaluttarpoq,danışmaq
1150,reden::V,oqaluppoq,danışmaq
1151,fragen::V,aperaa,soruşmaq
1152,bitten::V,aperaa,diləmək
1153,bitten::V,aperaa,xahiş etmək
1154,bitten::V,qinnuigaa,diləmək
1155,bitten::V,qinnuigaa,xahiş etmək
1156,erzählen::V,oqaluttuaraa,bəhs etmək
1157,mitteilen::V,oqalualaarpoq,bildirmək
1158,rufen::V,qaaqquaa,çağırmaq
1159,prahlen::V,oqqartuvoq,öyünmək
1160,prahlen::V,oqallortuvoq,öyünmək
1161,übersetzen::V,ikaarpoq,tərcümə etmək
1162,übersetzen::V,nutserpaa,tərcümə etmək
1163,denken::V,isumaqarpoq,düşünmək
1164,denken::V,isumaqarpoq,fikirləşmək
1165,glauben::V,upperaa,inanmaq
1166,glauben::V,isumaqarpoq,inanmaq
1167,erkennen::V,ilisaraa,tanımaq
1168,verstehen::V,paasivaa,duymaq
1169,lernen::V,ilinniarpoq,öyrənmək
1170,wissen::V,nalunngilaa,bilmək
1171,sich erinnern an::V,eqqaavaa,xatırlamaq
1172,vergessen::V,puiorpaa,unutmaq
1173,messen::V,ussersarpaa,ölçmək
1174,zählen::V,kisitsivoq,saymaq
1175,rechnen::V,kisitsivoq,hesablamaq
1176,lesen::V,atuarpoq,oxumaq
1177,malen::V,qalipappaa,şəkil çəkmək
1178,schreiben::V,allappoq,yazmaq
1179,kaufen::V,pisiaraa,satın almaq
1180,verkaufen::V,akigaa,satmaq
1181,bezahlen::V,akilerpaa,ödəmək
1182,beherrschen::V,inappaa,idarə etmək
1183,ertragen::V,ernertaaraa,dözmək
1184,Nase::N,,burun
1185,Schnurrbart::N,,bığ
1186,Fuß::N,,ayaq
1187,Schlaf::N,,yuxu
1188,Strömung::N,,axın
1189,Moor::N,,bataqlıq
1190,Wald::N,,meşə
1191,Anhöhe::N,,təpə
1192,Gipfel::N,,zirvə
1193,Quelle::N,,bulaq
1194,Festland::N,,materik
1195,Kiefer[Baum]::N,,şam
1196,Pferd::N,,at
1197,Elch::N,,sığın
1198,Schwarm::N,,sürü
1199,Ente::N,,ördək
1200,Barsch::N,,tar
1201,Hecht::N,,durnabalığı
1202,Wurm::N,,qurd
1203,Heu::N,,quru ot
1204,Kummer::N,,qəm
1205,Kummer::N,,kədər
1206,Gespräch::N,,söhbət
1207,Gespräch::N,,qonuşma
1208,Spiel::N,,oyun
1209,Spiel::N,,tamaşa
1210,Gesellschaft::N,,cəmiyyet
1211,Angelegenheit::N,,iş
1212,Anzahl::N,,say
1213,Strich::N,,cızıq
1214,Gegenstand::N,,şey
1215,Höhe::N,,yüksəklik
1216,Lagerfeuer::N,,düşərgə tonqalı
1217,Gang::N,,yeriş
1218,Heim::N,,ev
1219,Beutel::N,,kisə
1220,Beutel::N,,torba
1221,Eimer::N,,vedrə
1222,Eimer::N,,çəllək
1223,Sack::N,,çuval
1224,Brei::N,,aş
1225,Brei::N,,sıyıq
1226,Leder::N,,dəri
1227,Gott::N,,tanrı
1228,Reichtum::N,,zənginlik
1229,Staat::N,,dövlət
1230,Gewalt::N,,cəbr
1231,Bogen[Waffe]::N,,yay
1232,Lüge::N,,yalan
1233,Schaden::N,,ziyan
1234,April::N,,Aprel
1235,frisch::A,,təzə
1236,lecker::A,,dadlı
1237,lecker::A,,ləzzətli
1238,sauer::A,,turş
1239,bunt::A,,əlvan
1240,bunt::A,,rəngli
1241,teuer::A,,bahalı
1242,geschickt::A,,bacarıqlı
1243,nackt::A,,çılpaq
1244,ehemalig::A,,əvvəlki
1245,bekannt::A,,tanış
1246,anderer::A,,başqa
1247,zuerst::ADV,,əvvəl
1248,niemals::ADV,,əsla
1249,niemals::ADV,,heç bir zaman
1250,von hier::ADV,,buradan
1251,dort::ADV,,ora
1252,dort::ADV,,orada
1253,oben::ADV,,yuxarıda
1254,hinauf::ADV,,yuxarı
1255,nicht::ADV,,-ma-
1256,ein wenig::ADV,,bir az
1257,so::ADV,,belə
1258,nur::ADV,,yalnız
1259,vor::PRP,,önündə
1260,hinter::PRP,,arxasında
1261,unter::PRP,,altında
1262,durch::PRP,,içindən
1263,neben::PRP,,yanında
1264,zwischen::PRP,,arasında
1265,wegen::PRP,,üçün
1266,wegen::PRP,,ötəri
1267,alles::PRN,,hər şey
1268,aufgehen[Sonne]::V,,doğmaq
1269,strömen::V,,axmaq
1270,fließen::V,,axmaq
1271,faulen::V,,çürümək
1272,verfaulen::V,,çürümək
1273,verschwinden::V,,yox olmaq
1274,lärmen::V,,səs-küy etmək
1275,klirren::V,,cingildəmək
1276,rauschen::V,,xışıldamaq
1277,klingen::V,,səslənmək
1278,müde werden::V,,yorulmaq
1279,krank werden::V,,xəstə olmaq
1280,krank sein::V,,azarlanmaq
1281,krank sein::V,,xəstələnmək
1282,umkommen::V,,həlak olmaq
1283,sich rühren::V,,tərpənmək
1284,sich erheben::V,,qalxmaq
1285,hinfallen::V,,yıxılmaq
1286,kriechen::V,,sürünmək
1287,gehen::V,,getmək
1288,abfahren::V,,yola düşmək
1289,erwarten::V,,bəkləmək
1290,lachen::V,,gülmək
1291,anschauen::V,,baxmaq
1292,probieren::V,,dadına baxmaq
1293,zu sehen sein::V,,görünmək
1294,vernehmen::V,,eşitmək
1295,können::V,,bilmək
1296,können::V,,bacarmaq
1297,gelingen::V,,müvəffəq olmaq
1298,geraten::V,,düşmək
1299,ändern::V,,dəyişdirmək
1300,drehen::V,,döndərmək
1301,schieben::V,,sürmək
1302,rütteln::V,,sirkələmək
1303,schütten::V,,tökmək
1304,packen::V,,yaxalamaq
1305,hinzufügen::V,,əlavə etmək
1306,wählen::V,,seçmək
1307,auswählen::V,,arımaq
1308,behindern::V,,mane olmaq
1309,beschädigen::V,,zədələmək
1310,reichen::V,,uzatmaq
1311,schenken::V,,vermək
1312,wiegen::V,,tərpətmək
1313,lassen::V,,-tırmaq
1314,verlassen::V,,tərk etmək
1315,bewachen::V,,gözətmək
1316,verteidigen::V,,qorumaq
1317,sich schlagen::V,,döyüşmək
1318,siegen::V,,yenmək
1319,belästigen::V,,narahat etmək
1320,täuschen::V,,aldatmaq
1321,pflücken::V,,qoparmaq
1322,fassen::V,,tutmaq
1323,hüten::V,,güdmək
1324,treiben::V,,haylamaq
1325,melken::V,,sağmaq
1326,hacken::V,,yarmaq
1327,reifen::V,,dəymək
1328,zubereiten::V,,bişirmək
1329,backen::V,,bişirmək
1330,stricken::V,,hörmək
1331,nähen::V,,tikmək
1332,spülen::V,,çalxamaq
1333,kehren::V,,süpürmək
1334,kämmen::V,,daramaq
1335,schmücken::V,,bəzəmək
1336,sich unterhalten::V,,söhbət etmək
1337,nennen::V,,adlandırmaq
1338,bemerken::V,,qeyd etmək
1339,begreifen::V,,anlamaq
1340,zeichnen::V,,cızmaq
1341,besitzen::V,,yiyələnmək
1342,besitzen::V,,malik olmaq
1343,zahlen::V,,ödəmək
