,Concept_ID,ady,sl
682,rückwärts::ADV,ыужыкӏэ́,zádaj
683,zurück::ADV,ыужыкӏэ́,nazáj
684,unten::ADV,ычӏэкӏэ́,dôli
685,unten::ADV,ычӏэкӏэ́,spôdaj
686,hinab::ADV,ычӏэгъы́,dôl
687,hinab::ADV,ычӏэкӏэ́,dôl
688,oben::ADV,ышъхьагъы,gôri
689,oben::ADV,ышъхьагъы,zgôraj
690,hinauf::ADV,ышъхьагъыкӏэ,gôr
691,überall::ADV,тыди́,povsód
692,überall::ADV,тыдэкӏи́,povsód
693,nicht::ADV,-п,ne
694,nicht::ADV,мы-,ne
695,ein wenig::ADV,тӏэкӏу,málo
696,kaum::ADV,къоды́й,kómaj
697,sehr::ADV,дэд,zeló
698,so::ADV,ащ фэд,takó
699,so::ADV,мыщ фэд,takó
700,so::ADV,джащ фэд,takó
701,noch::ADV,джыри,še
702,nur::ADV,ныӏэ́п,samó
703,wieder::ADV,джыри,spét
704,vergebens::ADV,пкӏэнчъэ́у,zamàn
705,vergebens::ADV,пкӏэнчъэ́у,zastónj
706,vor::PRP,пашъхьэ́,pred
707,hinter::PRP,кӏы́б,za
708,unter::PRP,чӏэ-,pod
709,durch::PRP,пхыры-,skózi
710,neben::PRP,дэжь,kràj
711,neben::PRP,дэжь,póleg
712,zwischen::PRP,азыфа́гу,med
713,zwischen::PRP,азыфа́гу,izmed
714,wegen::PRP,къы-,zarádi
715,dies::PRN,ар,tó
716,das::PRN,а,tó
717,das::PRN,мо,tó
718,alles::PRN,зэкӏэ́,vsè
719,ich::PRN,сэ,jàz
720,du::PRN,о,tí
721,er::PRN,ар,òn
722,wir::PRN,тэ,mí
723,ihr::PRN,шъо,ví
724,sie::PRN,ахэр,ôni
725,was::FPRN,сыд,káj
726,wer::FPRN,хэт,kdó
727,wo::FADV,тыдэ́,kjé
728,wohin::FADV,тыдэ́,kám
729,wie::FADV,сыдэущтэ́у,kakó
730,warum::FADV,сыд пае́,zakáj
731,wieviel::FNUM,тхьапш,kóliko
732,wieviel::FNUM,сыд фэди́з,kóliko
733,eins::NUM,зы,êden
734,zwei::NUM,тӏу,dvá
735,drei::NUM,щы,trí
736,vier::NUM,плӏы,štíri
737,fünf::NUM,тфы,pét
738,sechs::NUM,хы,šést
739,sieben::NUM,блы,sédem
740,acht::NUM,и,ósem
741,neun::NUM,бгъу,devét
742,zehn::NUM,пшӏы,desét
743,elf::NUM,пшӏыкӏузы́,enájst
744,zwölf::NUM,пшӏыкӏутӏу,dvánajst
745,zwanzig::NUM,тӏокӏы́,dvájset
746,dreißig::NUM,щэкӏы,trídeset
747,vierzig::NUM,тӏокӏи́тӏу,štírideset
748,fünfzig::NUM,шъэны́ыкъу,pétdeset
749,sechzig::NUM,тӏокӏи́щ,šéstdeset
750,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,sédemdeset
751,achtzig::NUM,тӏокӏи́пӏ,ósemdeset
752,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,devétdeset
753,hundert::NUM,шъэ,stó
754,tausend::NUM,мин,tísoč
755,und::CNJ,ыкӏи,in
756,oder::CNJ,е,áli
757,stehen::V,ущытын,státi
758,stehen::V,умыхъыен,státi
759,sitzen::V,уисын,sedéti
760,sitzen::V,утесын,sedéti
761,liegen::V,телъы́н,ležáti
762,hängen::V,къыщылэлын,viséti
763,hängen::V,къыщылэлын щыгъын быхъур,viséti
764,werden::V,хъун,postáti
765,passieren::V,къэхъун,zgodíti se
766,beginnen::V,къежьэн,začéti se
767,beginnen::V,къыублэн,začéti se
768,enden::V,ухы́н,končáti se
769,wechseln::V,зэхъожьы́н,ménjati se
770,aufgehen[Sonne]::V,къыкъокӏы́н,vzíti
771,untergehen[Sonne]::V,къохьан,zaíti
772,scheinen[Sonne]::V,къепсыи,sijáti
773,donnern::V,гъогъон,grméti
774,wehen::V,епщэ́н,píhati
775,strömen::V,чъэн,líti
776,fließen::V,чъэн,têči
777,sich drehen::V,зыгъэчэрэгъу́н,vrtéti se
778,schwanken::V,хъые́н,kolébati
779,schwingen::V,зыгъэхъые́н,níhati
780,fallen::V,къефэхы́н,pádati
781,brennen::V,стын,goréti
782,rauchen::V,ӏугъо къикӏын,kadíti se
783,regnen::V,къещхы́н,deževáti
784,gefrieren::V,дыкъын,zmŕzniti
785,tauen::V,жъун,tájati
786,schmelzen::V,ткӏун,kopnéti
787,trocknen::V,гъушъы́н,sušíti se
788,trocknen::V,чъэпхъу́н,sušíti se
789,sieden::V,жъон,kipéti
790,faulen::V,шъун,gníti
791,verfaulen::V,шъун,zgníti
792,reißen::V,зэӏэтхъы́н,tŕgati se
793,versinken::V,чӏихьан,pogrézniti se
794,vergehen::V,блэкӏы́н,miníti
795,erscheinen::V,къэлъэгъон,pojáviti se
796,verschwinden::V,кӏодыжьы́н,izgíniti
797,abnehmen::V,къыкӏичын,pojémati
798,zunehmen::V,хэхъо́н,véčati se
799,zunehmen::V,хэхъо́н,množíti se
800,steigen::V,къежьэн,dvígati se
801,wachsen::V,хэхъо́н,rásti
802,wachsen::V,къэкӏы́н,rásti
803,glänzen::V,цӏыу́н,sijáti
804,funkeln::V,жъыу́н,ískriti se
805,lärmen::V,бырсыры́н,ropotáti
806,lärmen::V,бырсыры́н,razgrájati
807,läuten::V,теон,zvoníti
808,klingeln::V,теон,zvončkljáti
809,brausen::V,шъуин,šuméti
810,rauschen::V,макъэ гъэӏун,šuštéti
811,rauschen::V,макъэ гъэӏун,šelestéti
812,klingen::V,къыхэӏукӏын,zvenéti
813,bellen::V,хьакъу́н,lájati
814,heulen::V,быун,zavíjati
815,blasen::V,епщэ́н,píhniti
816,pfeifen::V,шъуин,pískati
817,pfeifen::V,шъуин,žvížgati
818,schreien::V,куо́н,kričáti
819,schreien::V,кӏыи́н,kričáti
820,stöhnen::V,щэӏун,stókati
821,zittern::V,кӏэзэзын,drgetáti
822,leben::V,псэу́н,živéti
823,geboren werden::V,къэхъун,rodíti se
824,atmen::V,жьы къэщэ́н,díhati
825,trinken::V,ешъо́н,píti
826,essen::V,шхын,jésti
827,schlucken::V,бдырыин,požírati
828,müde werden::V,пшъын,péšati
829,müde werden::V,пшъын,utrúditi se
830,einschlafen::V,хэчъыен,zaspáti
831,schlafen::V,чъые́н,spáti
832,aufwachen::V,къэущы́н,zbudíti se
833,aufstehen::V,уцу́н,vstáti
834,sich erholen::V,зыгъэпсэфын,oddahníti se
835,krank werden::V,сымаджэ́ хъун,oboléti
836,krank sein::V,сымэджэ́н,bíti bolán
837,schmerzen::V,сымэджэ́н,boléti
838,husten::V,пскэ́н,kášljati
839,genesen::V,хъужьын,okrévati
840,sterben::V,лӏэн,umréti
841,umkommen::V,хэкӏодэн,pogíniti
842,sich bewegen::V,хъые́н,zganíti se
843,sich rühren::V,хъые́н,premakníti se
844,sich erheben::V,къэтэджын,vstájati
845,sich erheben::V,къэтэджын,vzdígniti se
846,sich setzen::V,тӏысы́н,sésti
847,hinfallen::V,ебэджы́н,pásti dôl
848,laufen::V,кӏон,hodíti
849,schreiten::V,кӏон,stópati
850,spazierengehen::V,къэкӏухьэн,na sprehòd íti
851,eilen::V,гузэжъон,drvéti
852,sich beeilen::V,гуӏэ́н,hitéti
853,sausen::V,псынкӏэ́у чъэн,dírkati
854,rennen::V,чъэн,dírjati
855,springen::V,пкӏэн,skákati
856,klettern::V,дэцохъоен,plézati
857,schaukeln::V,уешӏэн,kolébati
858,kriechen::V,цохъо́н,pláziti se
859,schwimmen::V,есы́н,plávati
860,tauchen::V,зычӏэгъэо́н,potápljati se
861,rudern::V,къошъо бэщкӏэ фын,vesláti
862,fahren::V,кӏон,vozíti se
863,fahren::V,кӏон,peljáti se
864,fliegen::V,быбы́н,létati
865,gehen::V,кӏон,íti
866,weggehen::V,ӏукӏын,odíti
867,abfahren::V,ежьэн,odpeljáti se
868,anhalten::V,къэуцу́н,ustáviti se
869,hineingehen::V,ихьан,íti nóter
870,eintreten::V,чӏэхьан,vstopíti
871,kommen::V,къэкӏо́н,príti
872,ankommen::V,къэсы́н,prispéti
873,ankommen::V,къэсы́н,prihájati
874,zurückkommen::V,гъэзэжьын,vrníti se
875,bleiben::V,къэнэ́н,ostáti
876,warten::V,пэплъэ́н,čákati
877,erwarten::V,ежэн,pričakováti
878,suchen::V,лъыхъу́н,iskáti
879,finden::V,къэгъоты́н,nájti
880,finden::V,къыхэгъэщы́н,nájti
881,versuchen::V,пылъы́н,poskúšati
882,vorbereiten::V,гъэхьазыры́н,pripráviti
883,lieben::V,шӏу плъэгъу́н,ljubíti
884,mögen::V,шӏу плъэгъу́н,márati
885,lachen::V,щхын,smejáti se
886,rühren::V,гур гъэузын,ganíti
887,weinen::V,гъын,jókati
888,weinen::V,гъын,plákati
889,schimpfen::V,хъонэн,psováti
890,schimpfen::V,хъонэн,zmérjati
891,sich ärgern::V,губжы́н,jezíti se
892,sich fürchten::V,щынэ́н,báti se
893,fürchten::V,щынэ́н,báti se
894,sehen::V,льэгъу́н,vídeti
895,anschauen::V,плъэн,oglédati
896,anschauen::V,еплъы́н,oglédati
897,ansehen::V,плъэн,glédati
898,hören::V,зэхэхын,slíšati
899,zuhören::V,дэӏо́н,poslúšati
900,probieren::V,хэӏэн,poskúšati
901,riechen::V,пэмэ́н,dúhati
902,fühlen::V,зэхэпшӏэн,čutíti
903,scheinen::V,уащыхъу́н,zdéti se
904,scheinen::V,уашӏошӏы́н,zdéti se
905,zu sehen sein::V,зэрэлъэгъу́н,vídeti se
906,vernehmen::V,зэхэхын,čúti
907,frieren::V,дыкъын,zébsti
908,frieren::V,пӏыкӏэн,zébsti
909,frieren::V,чъыӏэ́ лӏэн,zébsti
910,tun::V,шӏын,délati
911,können::V,лъэкӏы́н,môči
912,wollen::V,фэе́н,hotéti
913,anfangen::V,ублэн,začéti
914,beenden::V,ухы́н,dokončáti
915,aufhören::V,щыгъэтын,prenéhati
916,gelingen::V,хъун,uspéti
917,gelingen::V,хъун,posréčiti se
918,öffnen::V,ӏухы́н,odpréti
919,schließen::V,игъэсэн,zapréti
920,stellen::V,бгъэуцун,postáviti
921,setzen::V,гъэтӏысы́н,posadíti
922,legen::V,хэлъхьа́н,položíti
923,berühren::V,эӏэн,dotíkati se
924,berühren::V,нэсын,dotíkati se
925,verbinden::V,зэхэпхэ́н,obvézati
926,verbinden::V,пхын,obvézati
927,bedecken::V,техъо́н,pokríti
928,aufhängen::V,пылъэ́н,obésiti
929,anzünden::V,хэгъэнэ́н,zažgáti
930,zurücklassen::V,къэгъэнэ́н,zapustíti
931,verlieren::V,чӏэ́нэн,izgubíti
932,verlieren::V,шӏокӏоды́н,izgubíti
933,fallen lassen::V,чӏэунэн,navréči
934,fallen lassen::V,пӏэпызын,navréči
935,machen::V,шӏын,naredíti
936,machen::V,шӏын,napráviti
937,herstellen::V,шӏы́н,izdélati
938,bauen::V,шӏы́н,gradíti
939,reparieren::V,дыжьы́н,popráviti
940,verbessern::V,нахьышӏу пшӏын,izbóljšati
941,verbessern::V,нахь дэгъу пшӏын,izbóljšati
942,ändern::V,зэблэхъу́н,spremeníti
943,graben::V,тӏын,kopáti
944,graben::V,тӏын,grêbsti
945,biegen::V,уфэн,zavíjati
946,drehen::V,гъэчэрегъу́,vrtéti
947,wenden::V,пӏонтӏэн,obrníti
948,wenden::V,бгъэзэн,obrníti
949,wenden::V,уӏубын,obrníti
950,heben::V,ӏэты́н,dvígati
951,hochheben::V,ӏэты́н,privzdígniti
952,ergreifen::V,къэубыты́н,zgrábiti
953,halten::V,ӏыгъы́н,držáti
954,drücken::V,тэӏункӏэн,tiščáti
955,schieben::V,уеӏункӏын,ríniti
956,schieben::V,уетӏыргун,ríniti
957,kratzen::V,цӏэнтхъун,práskati
958,lecken::V,бзэи́н,lízati
959,beißen::V,ецэкъэ́н,grísti
960,abreißen::V,къичын,odtŕgati
961,abreißen::V,пытхъын,odtŕgati
962,abschneiden::V,пыупкӏын,odrézati
963,abschneiden::V,гобзыкӏын,odrézati
964,binden::V,епхын,vézati
965,stecken::V,хэсэн,vtakníti
966,brechen::V,зэпыпкӏын,lomíti
967,klopfen::V,теон,tólči
968,hauen::V,теон,séči
969,kleben::V,щхэн,lépiti
970,reiben::V,пӏотын,tréti
971,reiben::V,пӏотын,dŕgniti
972,streichen::V,щыфэн,namázati
973,schleifen::V,гъэчаны́н,brúsiti
974,schleifen::V,кӏэлыкӏы́н,brúsiti
975,schneiden::V,бзын,rézati
976,rütteln::V,гъэсысын,strésti
977,schütteln::V,гъэсысын,majáti
978,schwenken::V,ӏэ шӏын,obrníti
979,schütten::V,икӏэ́н,sípati
980,füllen::V,из шӏын,napolníti
981,einwickeln::V,кӏоцӏыщыхьа́н,zavíti
982,tragen::V,хьын,nêsti
983,schleppen::V,пхьын,vláčiti
984,schleppen::V,плъэшъун,vláčiti
985,ziehen::V,пкъудыин,vléči
986,ziehen::V,пщэн,vléči
987,ziehen::V,плъэшъун,vléči
988,aufbewahren::V,пӏыгъын,shranjeváti
989,aufbewahren::V,уухъумэн,shranjeváti
990,werfen::V,дзын,lúčati
991,fangen::V,къэубыты́н,ujéti
992,packen::V,къэубыты́н,prijéti
993,verstecken::V,бгъэбылъын,skríti
994,teilen::V,гощы́н,razdelíti
995,schicken::V,гъахьы́н,pošíljati
996,bringen::V,къэхьы́н,prinêsti
997,hinzufügen::V,хэгъэхъо́н,pristáviti
998,nehmen::V,къытехы́н,vzéti
999,wählen::V,къыхэхы́н,izbírati
1000,auswählen::V,къыхэхы́н,izbráti
1001,bewahren::V,къэухъумэн,ohraníti
1002,behindern::V,пэрыохъу хъун,ovírati
1003,verderben::V,къутэн,pokváriti
1004,beschädigen::V,къутэн,poškodováti
1005,zerbrechen::V,къутэн,razlomíti
1006,zerreißen::V,зэӏэтхъы́н,raztŕgati
1007,zerstören::V,къутэ́н,razrúšiti
1008,verbrennen::V,гъэсты́н,sežgáti
1009,geben::V,еты́н,dáti
1010,reichen::V,еты́н,séči
1011,reichen::V,еты́н,molíti
1012,schenken::V,еты́н,podáriti
1013,versprechen::V,гъэгугъэ́н,obljubíti
1014,wünschen::V,шӏоигъо́н,vóščiti
1015,loben::V,щытхъун,hváliti
1016,küssen::V,ебэу́н,poljubováti
1017,wiegen::V,гъэхъыен,zíbati
1018,zudecken::V,техъо́н,pokríti
1019,wecken::V,къэгъэущы́н,zbudíti
1020,zeigen::V,гъэлъэгъо́н,pokázati
1021,führen::V,щэн,vêsti
1022,lehren::V,егъэджэ́н,učíti
1023,lehren::V,егъэшӏэн,učíti
1024,unterrichten::V,егъэджэ́н,poučeváti
1025,aufziehen::V,пӏун,vzgojíti
1026,leiten::V,гъэзекӏон,uprávljati
1027,antreiben::V,къепфылӏэн,goníti
1028,lassen::V,еты́н,povzročíti
1029,einladen::V,къегъэблэгъэн,povábiti
1030,vereinigen::V,зэгогъэхьан,zdrúžiti
1031,besuchen::V,щыӏэ́н,obiskáti
1032,treffen::V,ӏукӏэ́н,pogodíti
1033,treffen::V,пэгъокӏы́н,pogodíti
1034,sich versammeln::V,зэхэхьан,zbráti se
1035,spielen::V,джэгу́н,igráti se
1036,singen::V,орэ́д къэӏо́н,péti
1037,tanzen::V,къэшъо́н,plésati
1038,sich trennen::V,зэгокӏыжьы́ных,ločíti se
1039,verlassen::V,бгынэн,zapustíti
1040,verlassen::V,хэкӏыжьын,zapustíti
1041,retten::V,къыхэпхыжьын,réšiti
1042,retten::V,къэбгъэнэжьын,réšiti
1043,bewachen::V,къэгъэгъунэн,strážiti
1044,schützen::V,ухъумэ́н,sčítiti
1045,verteidigen::V,къэухъумэн,braníti
1046,sich schlagen::V,эзэон,têpsti se
1047,schießen::V,он,stréljati
1048,siegen::V,текӏо́н,zmágati
1049,ärgern::V,бгъэгубжын,jezíti
1050,ärgern::V,бгъэгубжын,razbúriti
1051,schlagen::V,ео́н,têpsti
1052,schlagen::V,ео́н,udáriti
1053,stechen::V,хэӏун,ubôsti
1054,stoßen::V,тӏыро́н,peháti
1055,stoßen::V,тӏыро́н,drégniti
1056,stoßen::V,уеӏункӏын,peháti
1057,stoßen::V,уеӏункӏын,drégniti
1058,stehlen::V,тыгъу́н,ukrásti
1059,stehlen::V,тыгъу́н,pokrásti
1060,stören::V,бгъэгумэкӏын,motíti
1061,belästigen::V,бгъэгумэкӏын,nadlegováti
1062,verbergen::V,ушъэфын,skríti
1063,täuschen::V,гъэпцӏэ́н,slepíti
1064,betrügen::V,гъэпцӏэ́н,várati
1065,betrügen::V,гъэпцӏэ́н,ogoljufáti
1066,töten::V,уикӏын,ubíti
1067,wohnen::V,дэсын,prebívati
1068,arbeiten::V,лэжьэ́н,délati
1069,sammeln::V,угъои́н,zbráti
1070,pflücken::V,къыпычы́н,obráti
1071,jagen::V,шэкӏон,lovíti
1072,jagen::V,ешэкӏон,lovíti
1073,fischen::V,пцэжъые уешэн,ribáriti
1074,fassen::V,къэубыты́н,zajéti
1075,hüten::V,хэхъо́н,pásti
1076,treiben::V,пфын,pogánjati
1077,anbinden::V,епхын,privézati
1078,füttern::V,гъэшхэ́н,kŕmiti
1079,melken::V,щын,mólsti
1080,hacken::V,упкӏэтэн,sékati
1081,gießen::V,тепкӏэн,ulíti
1082,reifen::V,игъо хъун,zoréti
1083,zubereiten::V,бгъэхьазырын,pripráviti
1084,kochen::V,шӏы́н,kúhati
1085,backen::V,гъэжъэ́н,cvréti
1086,braten::V,гъэжъэ́н,pêči
1087,umrühren::V,зэхэгъэкӏухьан,preméšati
1088,stricken::V,хъын,plêsti
1089,nähen::V,дэн,šívati
1090,färben::V,бгъэлэн,bárvati
1091,reinigen::V,укъэбзы́н,očístiti
1092,waschen::V,бгыкӏын,opráti
1093,abwischen::V,лъэкӏы́н,obrísati
1094,spülen::V,дэгъэчъыхьан,splakováti
1095,fegen::V,пхъэнкӏы́н,pométati
1096,kehren::V,пхъэнкӏы́н,mésti
1097,baden::V,зыгъэпскӏын,kópati se
1098,sich waschen::V,зытхьакӏы́н,umíti se
1099,ausziehen::V,къытехы́н,izvléči
1100,anziehen::V,щылъэ́н,obléči
1101,sich anziehen::V,зыфэпэн,obléči se
1102,kämmen::V,жьын,česáti
1103,schmücken::V,гъэдэхэ́н,okrasíti
1104,sagen::V,къэӏон,dejáti
1105,sprechen::V,псэлъэ́н,govoríti
1106,reden::V,гущыӏэ́н,rêči
1107,sich unterhalten::V,зэдэгущыӏэн,razgovárjati se
1108,fragen::V,упчӏэ́н,vprášati
1109,bitten::V,лъэӏо́н,prosíti
1110,erzählen::V,къэпӏотэ́н,práviti
1111,mitteilen::V,макъэ егъэӏун,naznániti
1112,nennen::V,цӏэ фэусы́н,imenováti
1113,rufen::V,джэн,klícati
1114,prahlen::V,узыщытхъужьы́н,baháti se
1115,übersetzen::V,бгъэкӏотэн,prevêsti
1116,denken::V,егупшысэ́н,mísliti
1117,glauben::V,уивыхъэ́ телъы́н,verjéti
1118,bemerken::V,гу лъыптэ́н,opáziti
1119,erkennen::V,зэхэпхын,spoznáti
1120,erkennen::V,зэбгъэшӏэн,spoznáti
1121,begreifen::V,гурыӏо́н,pôjmiti
1122,verstehen::V,зэхэхын,razuméti
1123,lernen::V,еджэ́н,učíti se
1124,wissen::V,шӏэн,znáti
1125,wissen::V,шӏэн,védeti
1126,sich erinnern an::V,къэшӏэжьын,spómniti se
1127,vergessen::V,пщыгъупшэжьы́н,pozábiti
1128,messen::V,шын,mériti
1129,zählen::V,плъытэ́н,štéti
1130,rechnen::V,плъытэ́н,račúnati
1131,rechnen::V,угугъэ́н,račúnati
1132,lesen::V,еджэ́н,bráti
1133,lesen::V,еджэ́н,čítati
1134,malen::V,шӏын,slíkati
1135,zeichnen::V,шӏын,rísati
1136,schreiben::V,тхын,písati
1137,besitzen::V,иӏэн,iméti
1138,kaufen::V,щэфы́н,kupíti
1139,verkaufen::V,щэн,prodáti
1140,bezahlen::V,птын,pláčati
1141,bezahlen::V,лъыптын,pláčati
1142,bezahlen::V,птыжьы́н,pláčati
1143,zahlen::V,птын,plačeváti
1144,zahlen::V,лъыптын,plačeváti
1145,beherrschen::V,иунаеу иӏэн,obvládati
1146,ertragen::V,щэчы́н,prenêsti
1147,Schnurrbart::N,,bŕki
1148,Nabel::N,,pópek
1149,Wetter::N,,vrême
1150,Frost::N,,zmrzál
1151,Raureif::N,,ívje
1152,Raureif::N,,slána
1153,Adler::N,,ôrel
1154,Schwan::N,,labód
1155,Ton::N,,tón
1156,Sache::N,,réč
1157,Sache::N,,stvár
1158,Schlitten::N,,saní
1159,Last::N,,tôvor
1160,Figur::N,,figúra
1161,Figur::N,,postáva
1162,Bündel::N,,cúla
1163,Bündel::N,,svéženj
1164,Schuh::N,,čévelj
1165,Arzt::N,,zdravník
1166,lebendig::A,,žív
1167,zuerst::ADV,,spŕva
1168,manchmal::ADV,,včásih
1169,niemals::ADV,,nikdàr
1170,hier::ADV,,tù
1171,hier::ADV,,túkaj
1172,hierhin::ADV,,sèmkaj
1173,von hier::ADV,,od tú
1174,schon::ADV,,žè
1175,sinken::V,,péšati
1176,klirren::V,,žvenketáti
1177,fliehen::V,,bežáti
1178,flüchten::V,,pobégniti
1179,geraten::V,,obnêsti se
1180,aufheben::V,,vzdígniti
1181,beugen::V,,upogníti
1182,umdrehen::V,,zasúkati
1183,bekommen::V,,dobíti
1184,erhalten::V,,prejéti
1185,treten::V,,teptáti
