,Concept_ID,pl,kv
795,tausend::NUM,tysiąc,тысяча
796,und::CNJ,i,и
797,und::CNJ,i,да
798,oder::CNJ,lub,или
799,oder::CNJ,albo,или
800,stehen::V,stać,сулавны
801,sitzen::V,siedzieć,пукавны
802,liegen::V,leżeć,куйлыны
803,hängen::V,wisieć,ӧшавны
804,werden::V,zostać,лоны
805,werden::V,stać się,лоны
806,passieren::V,dziać się,аркмыны
807,passieren::V,zdarzyć się,аркмыны
808,beginnen::V,zacząć się,петны
809,enden::V,kończyć się,-сь
810,enden::V,kończyć się,бырны
811,wechseln::V,zmienić się,вежсьыны
812,aufgehen[Sonne]::V,wzejść,петавны
813,untergehen[Sonne]::V,zajść,пуксьыны
814,scheinen[Sonne]::V,świecić,югьявны
815,donnern::V,grzmieć,гымавны
816,wehen::V,wiać,пӧлявны
817,strömen::V,płynąć,киссьыны
818,strömen::V,lać się,киссьыны
819,fließen::V,ciec,визывтны
820,fließen::V,płynąć,визывтны
821,sich drehen::V,obracać się,бергавны
822,schwanken::V,chwiać się,кӧвьясьны
823,schwingen::V,wahać się,дюттясьны
824,fallen::V,padać,усьны
825,brennen::V,palić się,сотчыны
826,rauchen::V,dymić,тшынасьны
827,rauchen::V,dymić się,тшынасьны
828,regnen::V,padać,зэрны
829,gefrieren::V,zamarznąć,гегдыны
830,tauen::V,tajać,сывны
831,schmelzen::V,topnieć,сывны
832,trocknen::V,schnąć,косьмыны
833,sieden::V,wrzeć,пизьны
834,sieden::V,kipieć,пизьны
835,faulen::V,gnić,нёльзьыны
836,verfaulen::V,zgnić,тӧрмыны
837,verfaulen::V,zgnić,сiсьмыны
838,reißen::V,urywać się,косясьны
839,versinken::V,tonąć,вӧйны
840,vergehen::V,przechodzić,мунны
841,erscheinen::V,zjawiać się,мыччисьны
842,verschwinden::V,zniknąć,ӧшны
843,sinken::V,spadać,ямны
844,abnehmen::V,spadać,ямны
845,zunehmen::V,wzrosnąć,паськавны
846,steigen::V,wzrastać,лэбтiсьны
847,wachsen::V,rosnąć,быдмыны
848,glänzen::V,błyszczeć,свиттявны
849,funkeln::V,zabłyszczeć,югйовтлыны
850,funkeln::V,zabłyszczeć,югйӧв-керны
851,lärmen::V,hałasować,чавзыны
852,läuten::V,dzwonić,диньгыны
853,klingeln::V,dzwonić,силькӧтны
854,klirren::V,brzęczeć,жольӧтны
855,brausen::V,huczeć,гуасьны
856,rauschen::V,szumieć,кышӧтны
857,rauschen::V,szeleścić,кышӧтны
858,klingen::V,brzmieć,горавны
859,klingen::V,dźwięczeć,горавны
860,bellen::V,szczekać,увтны
861,bellen::V,szczekać,вувтны
862,heulen::V,wyć,уннявны
863,blasen::V,dmuchnąć,пӧлявны
864,pfeifen::V,gwizdać,пиксыны
865,schreien::V,krzyczeć,айзыны
866,stöhnen::V,stękać,ойзыны
867,stöhnen::V,stękać,ружтыны
868,zittern::V,drżeć,легьявны
869,leben::V,żyć,овны
870,geboren werden::V,urodzić się,шогмыны
871,atmen::V,oddychać,лолавны
872,trinken::V,pić,юны
873,essen::V,jeść,сёйны
874,schlucken::V,połknąć,ньылавны
875,müde werden::V,zmęczyć się,мыдзны
876,einschlafen::V,zasnąć,ланьтны
877,schlafen::V,spać,узьны
878,aufwachen::V,obudzić się,саймыны
879,aufwachen::V,obudzić się,пальмыны
880,aufstehen::V,wstać,сувтны
881,sich erholen::V,wypoczywać,шоччисьлыны
882,krank werden::V,zachorować,моржитны
883,krank sein::V,chorować,шогавны
884,krank sein::V,chorować,визьӧтны
885,schmerzen::V,boleć,висьны
886,husten::V,kaszlać,кашляйтны
887,genesen::V,wyzdrowieć,бурдны
888,sterben::V,umrzeć,кувны
889,umkommen::V,zginąć,вийсьыны
890,sich bewegen::V,poruszać się,локны
891,sich bewegen::V,poruszać się,ветлӧтны
892,sich rühren::V,ruszyć się,вӧрзьӧтчыны
893,sich erheben::V,podnieść się,сувтны
894,sich setzen::V,usiąść,пуксьыны
895,hinfallen::V,upaść,пӧрласьны
896,laufen::V,chodzić,мунны
897,schreiten::V,kroczyć,тальччавны
898,spazierengehen::V,iść na spacer,котрасьны
899,eilen::V,pospieszać,тэрмасьны
900,sich beeilen::V,pospieszyć się,тэрмасьны
901,sausen::V,pędzić,вирдавны-котӧртны
902,rennen::V,biec,
903,rennen::V,biegać,
904,springen::V,skakać,чеччавны
905,klettern::V,wspinać się,кышасьны
906,schaukeln::V,huśtać,чурликасьны
907,schaukeln::V,kołysać,чурликасьны
908,kriechen::V,pełzać,кыскасьны-мунны
909,kriechen::V,czołgać się,кыскасьны-мунны
910,schwimmen::V,pływać,вартчыны
911,tauchen::V,zanurzać się,сунгисьны ваӧ
912,rudern::V,wiosłować,сынны
913,fahren::V,jechać,мунны
914,fliegen::V,latać,лэбавны
915,fliegen::V,lecieć,лэбавны
916,gehen::V,iść,мунны
917,weggehen::V,odejść,мунны
918,abfahren::V,odjechać,иньдӧтчыны
919,abfahren::V,odjechać,мунны
920,anhalten::V,zatrzymać się,сувтны
921,hineingehen::V,wchodzić,пырны
922,eintreten::V,wejść,пырны
923,eintreten::V,nastąpić,пырны
924,kommen::V,przyjść,локны
925,ankommen::V,przybyć,локны
926,zurückkommen::V,wrócić,бертны
927,zurückkommen::V,wrócić,панӧвтсьыны
928,bleiben::V,zostać,кольччыны
929,warten::V,czekać,видзчисьны
930,erwarten::V,oczekiwać,видзчисьны
931,suchen::V,szukać,кошшыны
932,finden::V,znaleźć,адззыны
933,versuchen::V,próbować,пондыны
934,versuchen::V,próbować,пондӧтны
935,vorbereiten::V,przygotować,лӧсьӧтны
936,lieben::V,kochać,милуйтны
937,mögen::V,lubić,радейтны
938,lachen::V,śmiać się,серавны
939,rühren::V,wzruszyć,сьӧлӧм вӧрзьӧтны
940,weinen::V,płakać,горзыны
941,schimpfen::V,kląć,видчыны
942,sich ärgern::V,gniewać się,лёкавны
943,sich fürchten::V,bać się,повны
944,fürchten::V,bać się,повны
945,fliehen::V,uciekać,пышшыны
946,flüchten::V,uciec,пышшыны
947,sehen::V,widzieć,адззыны
948,sehen::V,zobaczyć,адззыны
949,anschauen::V,oglądać,видзӧтны
950,ansehen::V,popatrzeć na,видзӧтны
951,hören::V,słyszeć,кывны
952,zuhören::V,słuchać,кывзыны
953,probieren::V,kosztować,пешлыны
954,riechen::V,wąchać,дукавны
955,fühlen::V,czuć,кывны
956,fühlen::V,odczuwać,кывны
957,scheinen::V,wydawać się,декуйтчыны
958,zu sehen sein::V,widnieć,тыдавны
959,vernehmen::V,usłyszeć,тӧдмавны
960,frieren::V,marznąć,гегдыны
961,tun::V,czynić,керны
962,können::V,móc,вермыны
963,können::V,umieć,вермыны
964,wollen::V,chcieć,мӧдны
965,anfangen::V,zacząć,петны
966,beenden::V,zakończyć,ештӧтны
967,beenden::V,zakończyć,керыштны
968,aufhören::V,przestać,дугдыны
969,gelingen::V,udać się,шогмыны
970,geraten::V,udać się,мыччисьны
971,öffnen::V,otworzyć,осьтны
972,schließen::V,zamknąć,пӧднавны
973,stellen::V,postawić,сувтӧтны
974,setzen::V,posadzić,пуксьӧтны
975,legen::V,kłaść,пуктыны
976,berühren::V,dotykać,вӧрзьӧтны
977,verbinden::V,łączyć,йитны
978,bedecken::V,przykryć,вевттьыны
979,aufhängen::V,powiesić,ӧшӧтны
980,anzünden::V,zapalić,ӧзтыны
981,aufheben::V,podnieść,лэбтыны
982,zurücklassen::V,zostawić,кольны
983,verlieren::V,zgubić,ӧштыны
984,fallen lassen::V,upuścić,уськӧтны
985,machen::V,zrobić,керны
986,herstellen::V,wytworzyć,вӧчны
987,bauen::V,budować,строитны
988,reparieren::V,naprawiać,вочны
989,verbessern::V,ulepszyć,бурсьӧтны
990,ändern::V,zmienić,вежны
991,graben::V,kopać,гарйыны
992,beugen::V,zagiąć,кусіньтны
993,biegen::V,zgiąć,чукыльтыштны
994,drehen::V,obracać,бергӧтны
995,wenden::V,obrocić,бергӧтны
996,umdrehen::V,obrocić,бергӧтны
997,heben::V,podnosić,лэбтыны
998,hochheben::V,podnieść,лэбтыны
999,ergreifen::V,chwycić,кватитны
1000,halten::V,trzymać,видзны
1001,drücken::V,naciskać,личкыны
1002,schieben::V,pchać,тойлавны
1003,schieben::V,posuwać,тойлавны
1004,kratzen::V,drapać,шаркӧтны
1005,lecken::V,lizać,нювны
1006,beißen::V,kąsać,йирны
1007,abreißen::V,oderwać,орӧтны
1008,abschneiden::V,odciąć,шӧрыштны
1009,abschneiden::V,odciąć,вундыштны
1010,binden::V,wiązać,гӧрдззыны
1011,stecken::V,wetknąć,мӧртны
1012,brechen::V,złamać,жугдыны
1013,klopfen::V,pukać,зукӧтны
1014,klopfen::V,stukać,зукӧтны
1015,hauen::V,bić,желльыны
1016,kleben::V,kleić,лякӧтны
1017,reiben::V,trzeć,зыртны
1018,streichen::V,smarować,мавтны
1019,schleifen::V,ostrzyć,кыскыны
1020,schneiden::V,ciąć,вундавны
1021,schneiden::V,krajać,вундавны
1022,rütteln::V,trząść,шатлавны
1023,schütteln::V,trząść,зыбӧтны
1024,schwenken::V,machać,ӧвтны
1025,schwenken::V,machać,макайтны
1026,schütten::V,nasypać,кисьтны
1027,füllen::V,napełnić,тыртны
1028,füllen::V,napełnić,тырсьӧтны
1029,einwickeln::V,zawinąć,тубны
1030,tragen::V,nieść,новйӧтны
1031,schleppen::V,wlec,кыскыны
1032,ziehen::V,ciągnąć,кыскыны
1033,aufbewahren::V,przechowywać,видзны
1034,werfen::V,rzucać,шентывлыны
1035,fangen::V,łowić,кутны
1036,packen::V,chwycić,кутасьны
1037,packen::V,chwycić,кватитны
1038,verstecken::V,ukryć,дзебны
1039,verstecken::V,schować,дзебны
1040,teilen::V,podzielić,торйӧтны
1041,schicken::V,posyłać,иньдыны
1042,bringen::V,przynieść,вайны
1043,hinzufügen::V,dodać,содтыны
1044,bekommen::V,dostać,получитны
1045,erhalten::V,otrzymać,получитны
1046,nehmen::V,wziąć,босьтны
1047,wählen::V,wybrać,бӧрйыны
1048,auswählen::V,wybrać,бӧрйыны
1049,bewahren::V,zachować,видзны
1050,behindern::V,utrudnić,падтыны
1051,behindern::V,przeszkadzać,падтыны
1052,verderben::V,zepsuć,изводавны
1053,beschädigen::V,uszkodzić,паздыны
1054,zerbrechen::V,złamać,паздыны
1055,zerreißen::V,drzeć,косявны
1056,zerreißen::V,rozdzierać,косявны
1057,zerstören::V,zniszczyć,паздыны
1058,verbrennen::V,spalić,сотны
1059,geben::V,dać,сетны
1060,reichen::V,podać,сетны
1061,schenken::V,darować,козьнавны
1062,versprechen::V,obiecać,кӧсйыны
1063,wünschen::V,życzyć,бурсьыны
1064,loben::V,chwalić,ошкыны
1065,küssen::V,całować,окавны
1066,wiegen::V,kołysać,тюттьӧтны
1067,zudecken::V,przykryć,вевттьыны
1068,wecken::V,zbudzić,саймӧтны
1069,zeigen::V,pokazać,мыччавны
1070,führen::V,wieść,нуӧтны
1071,führen::V,prowadzić,нуӧтны
1072,lehren::V,uczyć,велӧтны
1073,unterrichten::V,nauczać,велӧтны
1074,aufziehen::V,wychować,быдтыны
1075,leiten::V,kierować,юравны
1076,leiten::V,kierować,веськӧтлыны
1077,antreiben::V,popędzić,тэрмӧтны
1078,lassen::V,zostawić,-ӧтыны
1079,einladen::V,zaprosić,корны
1080,vereinigen::V,zjednoczyć,ӧтувтны
1081,vereinigen::V,zjednoczyć,ӧтлаавны
1082,besuchen::V,odwiedzić,пыравлыны
1083,treffen::V,trafić,пантавны
1084,treffen::V,spotkać,пантавны
1085,sich versammeln::V,zebrać się,ӧксьыны
1086,sich versammeln::V,zgromadzić się,ӧксьыны
1087,spielen::V,grać,орсны
1088,spielen::V,bawić się,орсны
1089,singen::V,śpiewać,сьывны
1090,tanzen::V,pląsać,йӧктыны
1091,tanzen::V,tańczyć,йӧктыны
1092,sich trennen::V,rozstać się,торьясьны
1093,verlassen::V,opuścić,кольны
1094,retten::V,ocalić,мынтны
1095,retten::V,uratować,мынтны
1096,bewachen::V,pilnować,смекайтны
1097,schützen::V,ochronić,дорйыны
1098,verteidigen::V,bronić,дорйыны
1099,sich schlagen::V,pobić się,тышкасьны
1100,schießen::V,strzelać,лыйны
1101,siegen::V,zwycziężyć,вермыны
1102,ärgern::V,gniewać,лӧгӧтны
1103,schlagen::V,bić,базнитны
1104,schlagen::V,uderzyć,базнитны
1105,treten::V,kopnąć,чужьявны
1106,stechen::V,ukłuć,бытшкыны
1107,stoßen::V,popchnąć,тапкыны
1108,stoßen::V,popchnąć,тойыштны
1109,stehlen::V,ukraść,гусявны
1110,stören::V,zakłócić,костіавны
1111,stören::V,przeszkodzić,костіавны
1112,belästigen::V,dokuczać,назыляйтны
1113,verbergen::V,ukryć,дзебны
1114,täuschen::V,łudzić,бӧбӧтны
1115,täuschen::V,łudzić,пӧрьявны
1116,betrügen::V,oszukać,муклачитны
1117,töten::V,zabić,вийны
1118,wohnen::V,mieszkać,овны
1119,arbeiten::V,pracować,уджавны
1120,sammeln::V,zebrać,ӧктыны
1121,pflücken::V,zerwać,судзлавны
1122,jagen::V,polować,вӧравны
1123,fischen::V,łowić ryby,чериавны
1124,fassen::V,złapać,кутны
1125,hüten::V,paść,вердны
1126,hüten::V,paść,йирсьӧтны
1127,treiben::V,pędzić,вашӧтны
1128,anbinden::V,przywiązać,кӧртавны
1129,füttern::V,karmić,вердны
1130,melken::V,doić,высьтыны
1131,melken::V,doić,чилькӧтны
1132,hacken::V,rąbać,керавны
1133,gießen::V,lać,киськавны
1134,gießen::V,podlać,киськавны
1135,reifen::V,dojrzeć,кисьмыны
1136,zubereiten::V,przyrządzić,лӧсьӧтны
1137,kochen::V,gotować,пуны
1138,backen::V,piec,пӧжавны
1139,braten::V,piec,жаритны
1140,braten::V,smażyć,жаритны
1141,umrühren::V,przemieszać,соравны
1142,stricken::V,dziać,домавны
1143,nähen::V,szyć,вурны
1144,färben::V,pofarbować,краситны
1145,reinigen::V,oczyścić,весӧтны
1146,waschen::V,prać,пеславны
1147,abwischen::V,obetrzeć,чышкыны
1148,spülen::V,płukać,гывьявны
1149,fegen::V,zamiatać,чышкыны
1150,kehren::V,zamieść,чышкыны
1151,baden::V,kąpać się,купайтчыны 
1152,sich waschen::V,myć się,миссьыны
1153,ausziehen::V,zdjąć,гыжтӧтны
1154,ausziehen::V,zdjąć,пӧрччавны
1155,anziehen::V,włożyć,пасьтавны
1156,sich anziehen::V,ubrać się,пасьтасьны
1157,kämmen::V,uczesać,сынавны
1158,schmücken::V,ozdabiać,баситны
1159,sagen::V,powiedzieć,висьтавны
1160,sprechen::V,mówić,шуны
1161,reden::V,mówić,баитны
1162,sich unterhalten::V,rozmawiać,сёрнитны
1163,fragen::V,zapytać,юавны
1164,bitten::V,prosić,корны
1165,erzählen::V,opowiedzieć,висьтавны
1166,mitteilen::V,zawiadomić o,висьтавны
1167,nennen::V,nazwać,нимтны
1168,rufen::V,wołać,китсавны
1169,rufen::V,wołać,корны
1170,rufen::V,wołać,чукӧстны
1171,prahlen::V,chełpić się,ошшасьны
1172,übersetzen::V,tłumaczyć,вуджӧтны
1173,denken::V,myśleć,чайтны
1174,glauben::V,sądzić,веритны
1175,glauben::V,wierzyć,веритны
1176,bemerken::V,zauważyć,казявны
1177,erkennen::V,poznać,тӧдсавны
1178,begreifen::V,zrozumieć,вежӧртны
1179,verstehen::V,rozumieć,кывны
1180,verstehen::V,dosłyszeć,кывны
1181,lernen::V,uczyć się,велӧтчыны
1182,wissen::V,wiedzieć,тӧдны
1183,sich erinnern an::V,przypomnieć sobie,касьтывны
1184,vergessen::V,zapomnieć,вунӧтны
1185,messen::V,mierzyć,меряйтны
1186,zählen::V,liczyć,лыддьыны
1187,rechnen::V,rachować,лыддьыны
1188,lesen::V,czytać,лыддьӧтны
1189,malen::V,malować,
1190,zeichnen::V,rysować,гижмавны
1191,schreiben::V,pisać,гижны
1192,besitzen::V,posiadać,лоны
1193,kaufen::V,kupić,небны
1194,verkaufen::V,sprzedać,вузавны
1195,bezahlen::V,zapłacić,вештыны
1196,zahlen::V,płacić,вештыны
1197,beherrschen::V,opanować,
1198,ertragen::V,znieść,терпитны
