,Concept_ID,pl,lt
795,einst::ADV,niegdyś,kadaise
796,einst::ADV,niegdyś,kitą kartą
797,damals::ADV,wtedy,anuomet
798,damals::ADV,wtedy,anuokart
799,damals::ADV,wówczas,anuomet
800,damals::ADV,wówczas,anuokart
801,danach::ADV,następnie,po to
802,danach::ADV,następnie,paskui
803,vorher::ADV,przedtem,anksčiau
804,zuerst::ADV,naprzód,pirma
805,zuerst::ADV,naprzód,iš pradžių̃
806,zuerst::ADV,najpierw,pirma
807,zuerst::ADV,najpierw,iš pradžių̃
808,einmal::ADV,raz,kartą
809,einmal::ADV,raz,vieną kartą
810,manchmal::ADV,czasem,kai kada
811,oft::ADV,często,dažnai
812,immer::ADV,zawsze,visada
813,immer::ADV,zawsze,visuomet
814,niemals::ADV,nigdy,niekada
815,niemals::ADV,nigdy,niekuomet
816,hier::ADV,tu,čia
817,hier::ADV,tutaj,čia
818,hierhin::ADV,tu,šen
819,hierhin::ADV,tu,čionai
820,von hier::ADV,stąd,iš čia
821,dort::ADV,tam,ten
822,dort::ADV,tam,tenai
823,dorthin::ADV,tam,ten
824,dorthin::ADV,tam,ten link
825,geradeaus::ADV,prosto,tiesiai
826,vorwärts::ADV,naprzód,pirmyn
827,rückwärts::ADV,wstecz,atbulai
828,zurück::ADV,z powrotem,atgal
829,unten::ADV,u dołu,žemai
830,unten::ADV,u dołu,apačioje
831,unten::ADV,na dole,žemai
832,unten::ADV,na dole,apačioje
833,hinab::ADV,na_dół,žemyn
834,hinab::ADV,w_dół,žemyn
835,oben::ADV,w górze,viršuj
836,oben::ADV,na górze,viršuj
837,hinauf::ADV,w górę,aukštyn
838,hinauf::ADV,w górę,į viršų
839,hinauf::ADV,na górę,aukštyn
840,hinauf::ADV,na górę,į viršų
841,überall::ADV,wszędzie,visur
842,nicht::ADV,nie,ne
843,ein wenig::ADV,trochę,truputį
844,kaum::ADV,ledwie,vos
845,kaum::ADV,prawie nie,vos
846,sehr::ADV,bardzo,labai
847,sehr::ADV,bardzo,baisiai
848,so::ADV,tak,taip
849,noch::ADV,jeszcze,dar
850,nur::ADV,tylko,tik
851,nur::ADV,tylko,vien
852,schon::ADV,już,jau
853,wieder::ADV,znów,vėl
854,wieder::ADV,znów,iš naujo
855,wieder::ADV,znowu,vėl
856,wieder::ADV,znowu,iš naujo
857,vergebens::ADV,na próżno,veltui
858,vergebens::ADV,na próżno,bergždžiai
859,vor::PRP,przed,prieš
860,hinter::PRP,za,už
861,unter::PRP,pod,po
862,durch::PRP,przez,pro
863,durch::PRP,przez,per
864,neben::PRP,obok,prie
865,neben::PRP,obok,šalia
866,zwischen::PRP,między,tarp
867,wegen::PRP,z powodu,dėl
868,wegen::PRP,z powodu,dėlei
869,dies::PRN,to,šis
870,dies::PRN,to,šitas
871,das::PRN,to,tat
872,alles::PRN,wszystko,visas
873,ich::PRN,ja,aš
874,du::PRN,ty,tu
875,er::PRN,on,jis
876,wir::PRN,my,mes
877,ihr::PRN,wy,jūs
878,sie::PRN,oni,ji
879,sie::PRN,oni,jos
880,was::FPRN,co,kas
881,wer::FPRN,kto,kas
882,wo::FADV,gdzie,kur
883,wohin::FADV,dokąd,kur
884,wohin::FADV,dokąd,kur link
885,wie::FADV,jak,kaip
886,warum::FADV,dlaczego,kod̃ėl
887,warum::FADV,dlaczego,dėl ko
888,wieviel::FNUM,ile,kiek
889,eins::NUM,jeden,vienas
890,zwei::NUM,dwa,du
891,drei::NUM,trzy,trys
892,vier::NUM,cztery,keturi
893,fünf::NUM,pięć,penki
894,sechs::NUM,sześć,šeši
895,sieben::NUM,siedem,septyni
896,acht::NUM,osiem,aštuoni
897,neun::NUM,dziewięć,devyni
898,zehn::NUM,dziesięć,dešimt
899,elf::NUM,jedenaście,vienuolika
900,zwölf::NUM,dwanaście,dvylika
901,zwanzig::NUM,dwadzieścia,dvidešimt
902,dreißig::NUM,trzydzieści,trisdešimt
903,vierzig::NUM,czterdzieści,keturiasdešimt
904,fünfzig::NUM,pięćdziesiąt,penkiasdešimt
905,sechzig::NUM,sześćdziesiąt,šešiasdešimt
906,siebzig::NUM,siedemdziesiąt,septyniasdešimt
907,achtzig::NUM,osiemdziesiąt,aštuoniasdešimt
908,neunzig::NUM,dziewięćdziesiąt,devyniasdešimt
909,hundert::NUM,sto,šimtas
910,tausend::NUM,tysiąc,tūkstantis
911,und::CNJ,i,ĩr
912,oder::CNJ,lub,ar
913,oder::CNJ,lub,arba
914,oder::CNJ,albo,ar
915,oder::CNJ,albo,arba
916,stehen::V,stać,stovėti
917,sitzen::V,siedzieć,sėdėti
918,liegen::V,leżeć,gulėti
919,hängen::V,wisieć,kyboti
920,hängen::V,wisieć,kabėti
921,werden::V,zostać,taptis
922,werden::V,zostać,darytis
923,werden::V,stać się,taptis
924,werden::V,stać się,darytis
925,passieren::V,dziać się,atsitikti
926,passieren::V,dziać się,pasitaikyti
927,passieren::V,zdarzyć się,atsitikti
928,passieren::V,zdarzyć się,pasitaikyti
929,beginnen::V,zacząć się,prasid́ėti
930,enden::V,kończyć się,baigtis
931,wechseln::V,zmienić się,keistis
932,wechseln::V,zmienić się,pasikeisti
933,aufgehen[Sonne]::V,wzejść,tekėti
934,aufgehen[Sonne]::V,wzejść,patekėti
935,untergehen[Sonne]::V,zajść,leistis
936,untergehen[Sonne]::V,zajść,nusileisti
937,scheinen[Sonne]::V,świecić,šviesti
938,donnern::V,grzmieć,griausti
939,donnern::V,grzmieć,griaudėti
940,wehen::V,wiać,pūsti
941,strömen::V,płynąć,lietis
942,strömen::V,płynąć,plūsti
943,strömen::V,lać się,lietis
944,strömen::V,lać się,plūsti
945,fließen::V,ciec,tekėti
946,fließen::V,płynąć,tekėti
947,sich drehen::V,obracać się,suktis
948,sich drehen::V,obracać się,pasisukti
949,schwanken::V,chwiać się,svyruoti
950,schwingen::V,wahać się,suptis
951,fallen::V,padać,pulti
952,fallen::V,padać,kristi
953,brennen::V,palić się,degti
954,rauchen::V,dymić,rūkyti
955,rauchen::V,dymić się,rūkyti
956,regnen::V,padać,lyti
957,gefrieren::V,zamarznąć,užšalti
958,tauen::V,tajać,tirpti
959,schmelzen::V,topnieć,lydytis
960,trocknen::V,schnąć,džiūti
961,sieden::V,wrzeć,virti
962,sieden::V,kipieć,virti
963,faulen::V,gnić,pūti
964,verfaulen::V,zgnić,švinkti
965,reißen::V,urywać się,plyšti
966,reißen::V,urywać się,trūkti
967,versinken::V,tonąć,skę̃sti
968,versinken::V,tonąć,grimzti
969,vergehen::V,przechodzić,praeiti
970,erscheinen::V,zjawiać się,pasirodyti
971,verschwinden::V,zniknąć,dingti
972,verschwinden::V,zniknąć,išnykti
973,verschwinden::V,zniknąć,pranykti
974,sinken::V,spadać,kristi
975,abnehmen::V,spadać,mažėti
976,abnehmen::V,spadać,silpnėti
977,zunehmen::V,wzrosnąć,didėti
978,zunehmen::V,wzrosnąć,padaugėti
979,steigen::V,wzrastać,kilti
980,wachsen::V,rosnąć,augti
981,glänzen::V,błyszczeć,blizgėti
982,funkeln::V,zabłyszczeć,žibėti
983,lärmen::V,hałasować,triukšmauti
984,läuten::V,dzwonić,skambinti
985,klingeln::V,dzwonić,skambinti
986,klirren::V,brzęczeć,žvangėti
987,brausen::V,huczeć,šniokšti
988,rauschen::V,szumieć,ošti
989,rauschen::V,szumieć,šlamėti
990,rauschen::V,szeleścić,ošti
991,rauschen::V,szeleścić,šlamėti
992,klingen::V,brzmieć,skardėti
993,klingen::V,dźwięczeć,skardėti
994,bellen::V,szczekać,loti
995,heulen::V,wyć,kaukti
996,heulen::V,wyć,staugti
997,blasen::V,dmuchnąć,pūsti
998,pfeifen::V,gwizdać,švilpti
999,pfeifen::V,gwizdać,švilpauti
1000,schreien::V,krzyczeć,šaukti
1001,stöhnen::V,stękać,dejuoti
1002,stöhnen::V,stękać,aimanuoti
1003,zittern::V,drżeć,virpėti
1004,leben::V,żyć,gyventi
1005,geboren werden::V,urodzić się,gimti
1006,atmen::V,oddychać,alsuoti
1007,atmen::V,oddychać,kvėpuoti
1008,trinken::V,pić,gerti
1009,essen::V,jeść,valgyti
1010,schlucken::V,połknąć,praryti
1011,müde werden::V,zmęczyć się,nuvargti
1012,müde werden::V,zmęczyć się,privargti
1013,einschlafen::V,zasnąć,užmigti
1014,schlafen::V,spać,miegoti
1015,aufwachen::V,obudzić się,pabusti
1016,aufstehen::V,wstać,keltis
1017,aufstehen::V,wstać,atsikelti
1018,sich erholen::V,wypoczywać,pailsėti
1019,sich erholen::V,wypoczywać,poilsiauti
1020,krank werden::V,zachorować,susirgti
1021,krank sein::V,chorować,sirgti
1022,schmerzen::V,boleć,sopėti
1023,schmerzen::V,boleć,skaudėti
1024,husten::V,kaszlać,kosėti
1025,genesen::V,wyzdrowieć,sveikti
1026,genesen::V,wyzdrowieć,taisytis
1027,sterben::V,umrzeć,mirti
1028,sterben::V,umrzeć,numirti
1029,umkommen::V,zginąć,žūti
1030,sich bewegen::V,poruszać się,judėti
1031,sich bewegen::V,poruszać się,pasijudinti
1032,sich rühren::V,ruszyć się,krutėti
1033,sich erheben::V,podnieść się,pakilti
1034,sich erheben::V,podnieść się,atsikelti
1035,sich setzen::V,usiąść,sėstis
1036,sich setzen::V,usiąść,atsisėsti
1037,hinfallen::V,upaść,parkristi
1038,hinfallen::V,upaść,pargriūti
1039,laufen::V,chodzić,eiti
1040,schreiten::V,kroczyć,žengti
1041,schreiten::V,kroczyć,žingsniuoti
1042,spazierengehen::V,iść na spacer,pasivaikščioti
1043,eilen::V,pospieszać,skubėti
1044,sich beeilen::V,pospieszyć się,paskub́ėti
1045,sich beeilen::V,pospieszyć się,pasiskubinti
1046,sausen::V,pędzić,dumti
1047,sausen::V,pędzić,lėkti
1048,rennen::V,biec,bėgti
1049,rennen::V,biegać,bėgti
1050,springen::V,skakać,šokti
1051,klettern::V,wspinać się,kopti
1052,schaukeln::V,huśtać,supti
1053,schaukeln::V,huśtać,linguoti
1054,schaukeln::V,kołysać,supti
1055,schaukeln::V,kołysać,linguoti
1056,kriechen::V,pełzać,ropoti
1057,kriechen::V,pełzać,šliaužti
1058,kriechen::V,czołgać się,ropoti
1059,kriechen::V,czołgać się,šliaužti
1060,schwimmen::V,pływać,plaukti
1061,tauchen::V,zanurzać się,nerti
1062,rudern::V,wiosłować,irtis
1063,rudern::V,wiosłować,irkluoti
1064,fahren::V,jechać,važiuoti
1065,fahren::V,jechać,važinėti
1066,fliegen::V,latać,lėkti
1067,fliegen::V,latać,skristi
1068,fliegen::V,lecieć,lėkti
1069,fliegen::V,lecieć,skristi
1070,gehen::V,iść,eiti
1071,weggehen::V,odejść,išeiti
1072,abfahren::V,odjechać,išvykti
1073,abfahren::V,odjechać,išvažiuoti
1074,anhalten::V,zatrzymać się,sustoti
1075,hineingehen::V,wchodzić,įeiti
1076,eintreten::V,wejść,įžengti
1077,eintreten::V,nastąpić,įžengti
1078,kommen::V,przyjść,ateiti
1079,ankommen::V,przybyć,ateiti
1080,zurückkommen::V,wrócić,grį̃žti
1081,zurückkommen::V,wrócić,sugrį̃žti
1082,bleiben::V,zostać,likti
1083,bleiben::V,zostać,pasilikti
1084,warten::V,czekać,laukti
1085,erwarten::V,oczekiwać,laukti
1086,suchen::V,szukać,ieškoti
1087,finden::V,znaleźć,rasti
1088,finden::V,znaleźć,surasti
1089,versuchen::V,próbować,mėginti
1090,vorbereiten::V,przygotować,rengti
1091,lieben::V,kochać,myĺėti
1092,mögen::V,lubić,ḿėgti
1093,mögen::V,lubić,patikti
1094,lachen::V,śmiać się,juoktis
1095,rühren::V,wzruszyć,jaudinti
1096,rühren::V,wzruszyć,graudinti
1097,weinen::V,płakać,verkti
1098,schimpfen::V,kląć,bartis
1099,sich ärgern::V,gniewać się,pykti
1100,sich ärgern::V,gniewać się,apmaudauti
1101,sich fürchten::V,bać się,bijoti
1102,sich fürchten::V,bać się,baimintis
1103,fürchten::V,bać się,bijoti
1104,fürchten::V,bać się,baimintis
1105,fliehen::V,uciekać,bėgti
1106,fliehen::V,uciekać,sprukti
1107,flüchten::V,uciec,pabėgti
1108,sehen::V,widzieć,žiūŕėti
1109,sehen::V,zobaczyć,žiūŕėti
1110,anschauen::V,oglądać,žiūŕėti
1111,ansehen::V,popatrzeć na,žiūrėti į
1112,ansehen::V,popatrzeć na,pažiūrėti į
1113,hören::V,słyszeć,girdėti
1114,zuhören::V,słuchać,klausytis
1115,probieren::V,kosztować,ragauti
1116,probieren::V,kosztować,paragauti
1117,riechen::V,wąchać,uosti
1118,riechen::V,wąchać,užuosti
1119,fühlen::V,czuć,justi
1120,fühlen::V,czuć,jausti
1121,fühlen::V,czuć,pajusti
1122,fühlen::V,odczuwać,justi
1123,fühlen::V,odczuwać,jausti
1124,fühlen::V,odczuwać,pajusti
1125,scheinen::V,wydawać się,rodytis
1126,scheinen::V,wydawać się,atrodyti
1127,zu sehen sein::V,widnieć,pasirodyti
1128,vernehmen::V,usłyszeć,išgirsti
1129,frieren::V,marznąć,šalti
1130,tun::V,czynić,daryti
1131,können::V,móc,galėti
1132,können::V,móc,pajėgti
1133,können::V,umieć,galėti
1134,können::V,umieć,pajėgti
1135,wollen::V,chcieć,norėti
1136,anfangen::V,zacząć,pradėti
1137,anfangen::V,zacząć,prasid́ėti
1138,beenden::V,zakończyć,baigti
1139,beenden::V,zakończyć,užbaigti
1140,aufhören::V,przestać,liautis
1141,gelingen::V,udać się,pavykti
1142,gelingen::V,udać się,pasisekti
1143,geraten::V,udać się,nusisekti
1144,öffnen::V,otworzyć,atverti
1145,öffnen::V,otworzyć,atidaryti
1146,schließen::V,zamknąć,uždaryti
1147,stellen::V,postawić,statyti
1148,stellen::V,postawić,pastatyti
1149,setzen::V,posadzić,sodinti
1150,setzen::V,posadzić,pasodinti
1151,legen::V,kłaść,dėti
1152,legen::V,kłaść,pad́ėti
1153,berühren::V,dotykać,liesti
1154,berühren::V,dotykać,paliesti
1155,verbinden::V,łączyć,jungti
1156,verbinden::V,łączyć,surišti
1157,bedecken::V,przykryć,uždengti
1158,aufhängen::V,powiesić,pakarti
1159,aufhängen::V,powiesić,pakabinti
1160,anzünden::V,zapalić,padegti
1161,aufheben::V,podnieść,pakelti
1162,zurücklassen::V,zostawić,palikti
1163,verlieren::V,zgubić,pamesti
1164,fallen lassen::V,upuścić,atsisakyti
1165,machen::V,zrobić,dirbti
1166,herstellen::V,wytworzyć,gaminti
1167,bauen::V,budować,statyti
1168,bauen::V,budować,pastatyti
1169,reparieren::V,naprawiać,taisyti
1170,reparieren::V,naprawiać,remontuoti
1171,verbessern::V,ulepszyć,gerinti
1172,verbessern::V,ulepszyć,ištaisyti
1173,ändern::V,zmienić,keisti
1174,ändern::V,zmienić,pakeisti
1175,graben::V,kopać,kasti
1176,beugen::V,zagiąć,lenkti
1177,beugen::V,zagiąć,palenkti
1178,biegen::V,zgiąć,lenkti
1179,biegen::V,zgiąć,palenkti
1180,drehen::V,obracać,sukti
1181,wenden::V,obrocić,kreipti
1182,wenden::V,obrocić,pakreipti
1183,umdrehen::V,obrocić,sukti
1184,umdrehen::V,obrocić,apversti
1185,heben::V,podnosić,kelti
1186,heben::V,podnosić,pakelti
1187,hochheben::V,podnieść,pakelti
1188,ergreifen::V,chwycić,čiupti
1189,ergreifen::V,chwycić,griebti
1190,halten::V,trzymać,laikyti
1191,halten::V,trzymać,palaikyti
1192,drücken::V,naciskać,spausti
1193,schieben::V,pchać,stumti
1194,schieben::V,posuwać,stumti
1195,kratzen::V,drapać,kasyti
1196,kratzen::V,drapać,grandyti
1197,lecken::V,lizać,laižyti
1198,beißen::V,kąsać,kandžioti
1199,abreißen::V,oderwać,nuplėšti
1200,abschneiden::V,odciąć,atpjauti
1201,abschneiden::V,odciąć,atkirpti
1202,binden::V,wiązać,rišti
1203,binden::V,wiązać,surišti
1204,stecken::V,wetknąć,kišti
1205,stecken::V,wetknąć,įkišti
1206,brechen::V,złamać,lūžti
1207,brechen::V,złamać,laužyti
1208,klopfen::V,pukać,belsti
1209,klopfen::V,pukać,barbenti
1210,klopfen::V,stukać,belsti
1211,klopfen::V,stukać,barbenti
1212,hauen::V,bić,mušti
1213,kleben::V,kleić,lipdyti
1214,kleben::V,kleić,klijuoti
1215,reiben::V,trzeć,trinti
1216,reiben::V,trzeć,tarkuoti
1217,streichen::V,smarować,tepti
1218,streichen::V,smarować,užtepti
1219,schleifen::V,ostrzyć,galą́sti
1220,schneiden::V,ciąć,pjauti
1221,schneiden::V,ciąć,kirpti
1222,schneiden::V,krajać,pjauti
1223,schneiden::V,krajać,kirpti
1224,rütteln::V,trząść,purtyti
1225,schütteln::V,trząść,purtyti
1226,schwenken::V,machać,mojuoti
1227,schütten::V,nasypać,pilti
1228,schütten::V,nasypać,berti
1229,füllen::V,napełnić,pildyti
1230,füllen::V,napełnić,pripildyti
1231,einwickeln::V,zawinąć,įvynioti
1232,einwickeln::V,zawinąć,suvynioti
1233,tragen::V,nieść,nešti
1234,tragen::V,nieść,nešioti
1235,schleppen::V,wlec,vilkti
1236,ziehen::V,ciągnąć,tempti
1237,aufbewahren::V,przechowywać,laikyti
1238,werfen::V,rzucać,mesti
1239,werfen::V,rzucać,sviesti
1240,fangen::V,łowić,sugauti
1241,packen::V,chwycić,čiupti
1242,packen::V,chwycić,griebti
1243,verstecken::V,ukryć,slėpti
1244,verstecken::V,ukryć,slapstyti
1245,verstecken::V,schować,slėpti
1246,verstecken::V,schować,slapstyti
1247,teilen::V,podzielić,dalyti
1248,teilen::V,podzielić,padalyti
1249,schicken::V,posyłać,sių̃sti
1250,schicken::V,posyłać,pasių̃sti
1251,bringen::V,przynieść,atnešti
1252,hinzufügen::V,dodać,pridėti
1253,bekommen::V,dostać,gauti
1254,erhalten::V,otrzymać,gauti
1255,nehmen::V,wziąć,paimti
1256,wählen::V,wybrać,rinkti
1257,wählen::V,wybrać,išsirinkti
1258,auswählen::V,wybrać,išrinkti
1259,bewahren::V,zachować,išsaugoti
1260,behindern::V,utrudnić,trukdyti
1261,behindern::V,przeszkadzać,trukdyti
1262,verderben::V,zepsuć,sugadinti
1263,beschädigen::V,uszkodzić,žaloti
1264,beschädigen::V,uszkodzić,gadinti
1265,zerbrechen::V,złamać,sukulti
1266,zerbrechen::V,złamać,sudaužyti
1267,zerreißen::V,drzeć,perplėšti
1268,zerreißen::V,drzeć,suplėšyti
1269,zerreißen::V,rozdzierać,perplėšti
1270,zerreißen::V,rozdzierać,suplėšyti
1271,zerstören::V,zniszczyć,suardyti
1272,zerstören::V,zniszczyć,sugriauti
1273,verbrennen::V,spalić,deginti
1274,verbrennen::V,spalić,sudeginti
1275,geben::V,dać,duoti
1276,geben::V,dać,paduoti
1277,reichen::V,podać,paduoti
1278,schenken::V,darować,dovanoti
1279,versprechen::V,obiecać,žadėti
1280,versprechen::V,obiecać,pažadėti
1281,wünschen::V,życzyć,norėti
1282,wünschen::V,życzyć,linḱėti
1283,loben::V,chwalić,girti
1284,loben::V,chwalić,pagirti
1285,küssen::V,całować,bučiuoti
1286,wiegen::V,kołysać,supti
1287,zudecken::V,przykryć,užkloti
1288,zudecken::V,przykryć,uždengti
1289,wecken::V,zbudzić,žadinti
1290,zeigen::V,pokazać,rodyti
1291,führen::V,wieść,vesti
1292,führen::V,wieść,vadovauti
1293,führen::V,prowadzić,vesti
1294,führen::V,prowadzić,vadovauti
1295,lehren::V,uczyć,mokyti
1296,lehren::V,uczyć,išmokyti
1297,unterrichten::V,nauczać,dėstyti
1298,aufziehen::V,wychować,išauginti
1299,leiten::V,kierować,valdyti
1300,leiten::V,kierować,vadovauti
1301,antreiben::V,popędzić,uiti
1302,antreiben::V,popędzić,raginti
1303,antreiben::V,popędzić,skubinti
1304,lassen::V,zostawić,paliepti
1305,einladen::V,zaprosić,kviesti
1306,einladen::V,zaprosić,pakviesti
1307,vereinigen::V,zjednoczyć,sujungti
1308,vereinigen::V,zjednoczyć,suvienyti
1309,besuchen::V,odwiedzić,lankyti
1310,besuchen::V,odwiedzić,aplankyti
1311,treffen::V,trafić,sutikti
1312,treffen::V,trafić,pasitikti
1313,treffen::V,spotkać,sutikti
1314,treffen::V,spotkać,pasitikti
1315,sich versammeln::V,zebrać się,susirinkti
1316,sich versammeln::V,zgromadzić się,susirinkti
1317,spielen::V,grać,groti
1318,spielen::V,grać,žaisti
1319,spielen::V,bawić się,groti
1320,spielen::V,bawić się,žaisti
1321,singen::V,śpiewać,dainuoti
1322,tanzen::V,pląsać,šokti
1323,tanzen::V,tańczyć,šokti
1324,sich trennen::V,rozstać się,skirtis
1325,sich trennen::V,rozstać się,išsiskirti
1326,verlassen::V,opuścić,palikti
1327,retten::V,ocalić,gelbėti
1328,retten::V,uratować,gelbėti
1329,bewachen::V,pilnować,sergėti
1330,schützen::V,ochronić,ginti
1331,schützen::V,ochronić,apginti
1332,verteidigen::V,bronić,ginti
1333,verteidigen::V,bronić,apginti
1334,sich schlagen::V,pobić się,muštis
1335,schießen::V,strzelać,šauti
1336,schießen::V,strzelać,šaudyti
1337,siegen::V,zwycziężyć,nugalėti
1338,ärgern::V,gniewać,pykinti
1339,schlagen::V,bić,mušti
1340,schlagen::V,bić,smogti
1341,schlagen::V,bić,trenkti
1342,schlagen::V,uderzyć,mušti
1343,schlagen::V,uderzyć,smogti
1344,schlagen::V,uderzyć,trenkti
1345,treten::V,kopnąć,mygti
1346,stechen::V,ukłuć,gelti
1347,stechen::V,ukłuć,smeigti
1348,stoßen::V,popchnąć,stumti
1349,stoßen::V,popchnąć,pastumti
1350,stehlen::V,ukraść,vogti
1351,stören::V,zakłócić,trikdyti
1352,stören::V,przeszkodzić,trikdyti
1353,belästigen::V,dokuczać,apsunkinti
1354,verbergen::V,ukryć,slėpti
1355,verbergen::V,ukryć,paslėpti
1356,täuschen::V,łudzić,klaidinti
1357,betrügen::V,oszukać,apgauti
1358,töten::V,zabić,žudyti
1359,töten::V,zabić,nužudyti
1360,wohnen::V,mieszkać,gyventi
1361,arbeiten::V,pracować,dirbti
1362,arbeiten::V,pracować,triūsti
1363,sammeln::V,zebrać,rinkti
1364,pflücken::V,zerwać,skinti
1365,pflücken::V,zerwać,raškyti
1366,jagen::V,polować,medžioti
1367,fischen::V,łowić ryby,žvejoti
1368,fassen::V,złapać,sučiupti
1369,hüten::V,paść,ganyti
1370,treiben::V,pędzić,ginti
1371,anbinden::V,przywiązać,pririšti
1372,füttern::V,karmić,šerti
1373,melken::V,doić,melžti
1374,hacken::V,rąbać,kapoti
1375,gießen::V,lać,lieti
1376,gießen::V,lać,laistyti
1377,gießen::V,podlać,lieti
1378,gießen::V,podlać,laistyti
1379,reifen::V,dojrzeć,nokti
1380,reifen::V,dojrzeć,sirpti
1381,zubereiten::V,przyrządzić,ruošti
1382,zubereiten::V,przyrządzić,gaminti
1383,kochen::V,gotować,virti
1384,kochen::V,gotować,virinti
1385,backen::V,piec,kepti
1386,braten::V,piec,kepti
1387,braten::V,piec,kepinti
1388,braten::V,smażyć,kepti
1389,braten::V,smażyć,kepinti
1390,umrühren::V,przemieszać,maišyti
1391,umrühren::V,przemieszać,pamaišyti
1392,stricken::V,dziać,megzti
1393,nähen::V,szyć,siūti
1394,färben::V,pofarbować,dažyti
1395,färben::V,pofarbować,nudažyti
1396,reinigen::V,oczyścić,valyti
1397,reinigen::V,oczyścić,švarinti
1398,waschen::V,prać,plauti
1399,waschen::V,prać,mazgoti
1400,waschen::V,prać,skalbti
1401,abwischen::V,obetrzeć,nušluostyti
1402,spülen::V,płukać,plauti
1403,spülen::V,płukać,skalauti
1404,fegen::V,zamiatać,šluoti
1405,kehren::V,zamieść,šluoti
1406,baden::V,kąpać się,maudytis
1407,sich waschen::V,myć się,praustis
1408,ausziehen::V,zdjąć,numauti
1409,ausziehen::V,zdjąć,nuvilkti
1410,anziehen::V,włożyć,mauti
1411,anziehen::V,włożyć,apsivilkti
1412,sich anziehen::V,ubrać się,rengtis
1413,sich anziehen::V,ubrać się,apsirengti
1414,kämmen::V,uczesać,šukuoti
1415,schmücken::V,ozdabiać,puošti
1416,schmücken::V,ozdabiać,dabinti
1417,schmücken::V,ozdabiać,gražinti
1418,sagen::V,powiedzieć,tarti
1419,sprechen::V,mówić,kalbėti
1420,reden::V,mówić,šnekėti
1421,sich unterhalten::V,rozmawiać,kalbėtis
1422,sich unterhalten::V,rozmawiać,šnekučiuotis
1423,fragen::V,zapytać,klausti
1424,bitten::V,prosić,prašyti
1425,erzählen::V,opowiedzieć,pasakoti
1426,mitteilen::V,zawiadomić o,skelbti
1427,mitteilen::V,zawiadomić o,pranešti
1428,nennen::V,nazwać,vadinti
1429,nennen::V,nazwać,vardyti
1430,rufen::V,wołać,šaukti
1431,rufen::V,wołać,kviesti
1432,prahlen::V,chełpić się,girtis
1433,übersetzen::V,tłumaczyć,versti
1434,übersetzen::V,tłumaczyć,išversti
1435,denken::V,myśleć,galvoti
1436,glauben::V,sądzić,manyti
1437,glauben::V,sądzić,tikėti
1438,glauben::V,wierzyć,manyti
1439,glauben::V,wierzyć,tikėti
1440,bemerken::V,zauważyć,pamatyti
1441,bemerken::V,zauważyć,pastebėti
1442,erkennen::V,poznać,pažinti
1443,erkennen::V,poznać,atpažinti
1444,begreifen::V,zrozumieć,suvokti
1445,verstehen::V,rozumieć,suprasti
1446,verstehen::V,dosłyszeć,suprasti
1447,lernen::V,uczyć się,mokytis
1448,wissen::V,wiedzieć,žinoti
1449,sich erinnern an::V,przypomnieć sobie,prisiminti
1450,vergessen::V,zapomnieć,užmiršti
1451,messen::V,mierzyć,matuoti
1452,zählen::V,liczyć,skaičiuoti
1453,rechnen::V,rachować,skaičiuoti
1454,lesen::V,czytać,skaityti
1455,malen::V,malować,tapyti
1456,zeichnen::V,rysować,piešti
1457,zeichnen::V,rysować,žymėti
1458,zeichnen::V,rysować,braižyti
1459,schreiben::V,pisać,rašyti
1460,besitzen::V,posiadać,turėti
1461,kaufen::V,kupić,pirkti
1462,verkaufen::V,sprzedać,parduoti
1463,bezahlen::V,zapłacić,apmokėti
1464,zahlen::V,płacić,mokėti
1465,beherrschen::V,opanować,valdyti
1466,ertragen::V,znieść,kę̃sti
1467,ertragen::V,znieść,pakelti
1468,ertragen::V,znieść,iškę̃sti
