,Concept_ID,ml,ka
593,geschlossen::A,അടച്ച,დახურული
594,sauber::A,വൃത്തിയുള്ള,სუფთა
595,sauber::A,വൃത്തിയുള്ള,წმინდა
596,schmutzig::A,അഴുക്കുനിറഞ്ഞ,ტალახიანი
597,roh::A,അസംസ്കൃതമായ,უმი
598,reif::A,പഴുത്ത,მწიფე
599,lecker::A,രുചികരമായ,გემრიელი
600,süß::A,മധുരമുള്ള,ტკბილი
601,bitter::A,കടുത്ത,მწარე
602,sauer::A,പുളിപ്പുള്ള,მჟავე
603,hell::A,ജ്വലിക്കുന്ന,ნათელი
604,dunkel::A,ഇരുണ്ട,ბნელი
605,schwarz::A,കറുത്ത,შავი
606,weiß::A,വെളുത്ത,თეთრი
607,rot::A,ചുവന്ന,წითელი
608,gelb::A,മഞ്ഞനിറമായ,ყვითელი
609,blau::A,നീലനിറമുള്ള,ლურჯი
610,blau::A,നീലനിറമുള്ള,ცისფერი
611,grün::A,പച്ചനിറമുള്ള,მწვანე
612,grau::A,ചാരനിറത്തിലുള്ള,რუხი
613,grau::A,ചാരനിറത്തിലുള്ള,ნაცრისფერი
614,bunt::A,വർണ്ണശബളമായ,ჭრელი
615,bunt::A,വർണ്ണശബളമായ,ფერადი
616,billig::A,വിലകുറഞ്ഞ,იაფი
617,teuer::A,ചെലവേറിയ,ძვირი
618,wertvoll::A,വിലപിടിപ്പുള്ള,ღირსიანი
619,blind::A,അന്ധനായ,ბრმა
620,taub::A,കേൾവിക്കുറവുള്ള,ყრუ
621,kräftig::A,ശക്തിയുള്ള,ძალავანი
622,stark::A,ബലമുള്ള,ძლიერი
623,stark::A,ബലമുള്ള,ღონიერი
624,schwach::A,ക്ഷീണിച്ച,სუსტი
625,fett::A,കൊഴുപ്പുള്ള,სქელი
626,schlank::A,മെലിഞ്ഞ,გამხდარი
627,hübsch::A,മനോഹരമായ,ეშხიანი
628,hübsch::A,മനോഹരമായ,მშვენიერი
629,böse::A,പാപിയായ,ავი
630,böse::A,പാപിയായ,ბოროტი
631,dumm::A,വിവരംകെട്ട,ბოთე
632,dumm::A,വിവരംകെട്ട,სულელი
633,faul::A,അലസനായ,ზანტი
634,faul::A,അലസനായ,ზარმაცი
635,fleißig::A,അദ്ധ്വാനശീലമുള്ള,ბეჯითი
636,fleißig::A,അദ്ധ്വാനശീലമുള്ള,მუყაითი
637,geizig::A,പിശുക്കനായ,ძუნწი
638,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,ჭკვიანი
639,geschickt::A,പ്രതിഭാശാലി,მარჯვე
640,geschickt::A,പ്രതിഭാശാലി,გაწაფული
641,lieb::A,പ്രിയപ്പെട്ട,სატრფიალო
642,lustig::A,ആനന്ദകരമായ,მხიარული
643,sanft::A,സൌമ്യമായ,ალერსიანი
644,sanft::A,സൌമ്യമായ,გრძნობიერი
645,hungrig::A,വിശപ്പുള്ള,მშიერი
646,krank::A,അസുഖമുള്ള,სნეული
647,krank::A,അസുഖമുള്ള,ავადმყოფი
648,nackt::A,നഡമായ,ტიტველი
649,traurig::A,വിഷമമുള്ള,მწუხარე
650,traurig::A,വിഷമമുള്ള,სევდიანი
651,lebendig::A,ഉപജീവനം,ცოცხალი
652,gut::A,നല്ല,კარგი
653,schlecht::A,മോശമായ,უხეირო
654,richtig::A,ശരിയായ,ნამდვილი
655,schlimm::A,വൃത്തികെട്ട,ცუდი
656,wahr::A,ശരിയായ,სწორი
657,wahr::A,ശരിയായ,ჭეშმარიტი
658,alt::A,പഴയ,ძველი
659,neu::A,പുതിയ,ახალი
660,ehemalig::A,മുൻ,ყოფილი
661,alt[Lebewesen]::A,വയസ്സുള്ള,ბებერი
662,jung::A,കൌമാരമായ,ნორჩი
663,jung::A,കൌമാരമായ,ახალგაზრდა
664,arm::A,പാവപ്പെട്ട,ღარიბი
665,reich::A,സമ്പന്നമായ,მდიდარი
666,bekannt::A,പരിചിതമായ,ცნობილი
667,berühmt::A,പ്രശസ്തനായ,გამოჩენილი
668,fremd::A,വൈദേശികമായ,უცხო
669,fremd::A,വൈദേശികമായ,გარეშე
670,verschieden::A,വ്യത്യസ്തമായ,სხვაგვარი
671,nah::A,അരികത്തുള്ള,ახლო
672,fern::A,അകലെയുള്ള,შორი
673,fern::A,അകലെയുള്ള,შორეული
674,linker::A,അവശേഷിച്ച,მარცხენა
675,rechter::A,വലത്തേ,მარჯვენა
676,anderer::A,മറ്റുള്ള,სხვა
677,erster::A,ആദ്യത്തെ,პირველი
678,zweiter::A,രണ്ടാം,მეორე
679,dritter::A,മൂന്നാമത്,მესამე
680,letzter::A,അവസാനത്തെ,ბოლო
681,letzter::A,അവസാനത്തെ,უკანასკნელი
682,allein::ADV,തനിച്ചുള്ള,მარტო
683,auf einmal::ADV,ഉടന്,ერთდროულად
684,zusammen::ADV,ഒരുമിച്ച,ერთად
685,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,დიდხანს
686,plötzlich::ADV,പെട്ടെന്ന്,მოულოდნელად
687,sofort::ADV,തത്ക്ഷണം,ახლავე
688,später::ADV,പിന്നീട്,მოგვიანებით
689,jetzt::ADV,ഇപ്പോൾ,ახლა
690,heute::ADV,ഇന്ന്,დღეს
691,morgen::ADV,നാളെ,ხვალ
692,bald::ADV,ഉടനെ,მალე
693,dann::ADV,അപ്പോൾ,მერე
694,gestern::ADV,ഇന്നലെ,გუშინ
695,einst::ADV,പണ്ടൊരിക്കല്,ოდესღაც
696,damals::ADV,അപ്പോൾ,მაშინ
697,danach::ADV,പിന്നീട്,მერმე
698,danach::ADV,പിന്നീട്,შემდეგ
699,vorher::ADV,മുൻപ്,ადრე
700,vorher::ADV,മുൻപ്,წინათ
701,zuerst::ADV,ആദ്യം,ჯერ
702,einmal::ADV,ഒരിക്കൽ,ერთხელ
703,manchmal::ADV,ചിലപ്പോൾ,ხან
704,manchmal::ADV,ചിലപ്പോൾ,ზოგჯერ
705,oft::ADV,പലപ്പോഴും,ხშირად
706,immer::ADV,എപ്പോഴും,მუდამ
707,immer::ADV,എപ്പോഴും,ყოველთვის
708,niemals::ADV,ഒരിക്കലും,არასდროს
709,hier::ADV,ഇവിടെ,აქ
710,hierhin::ADV,ഇവിടേക്ക്,აქეთ
711,von hier::ADV,ഇവിടെനിന്ന്,აქედან
712,dort::ADV,അവിടെ,იქ
713,dorthin::ADV,അവിടേക്ക്,იქით
714,geradeaus::ADV,മുമ്പിൽ,პირდაპირ
715,geradeaus::ADV,മുമന്നോട്ട്,პირდაპირ
716,vorwärts::ADV,മുന്നോട്ട്,წინ
717,rückwärts::ADV,തലതിരിച്ച്,უკან
718,zurück::ADV,പുറകിലേക്ക്,უკანვე
719,unten::ADV,താഴെ,დაბლა
720,unten::ADV,താഴെ,ქვევით
721,hinab::ADV,താഴേക്ക്,ძირს
722,oben::ADV,മുകളിൽ,ზემოთ
723,hinauf::ADV,മുകളിൽ,ზევით
724,überall::ADV,എല്ലായിടത്തും,ყველგან
725,nicht::ADV,ഇല്ല,არ
726,ein wenig::ADV,കുറച്ച്,ცოტა
727,kaum::ADV,കഷ്ടിച്ച്,ძლივს
728,sehr::ADV,വളരെ,მეტად
729,sehr::ADV,വളരെ,ძალიან
730,so::ADV,അങ്ങനെ,ისე
731,noch::ADV,ഇപ്പോഴും,ჯერ
732,nur::ADV,മാത്രം,მხოლოდ
733,schon::ADV,നേരത്തേ തന്നെ,უკვე
734,wieder::ADV,വീണ്ടും,ისევ
735,wieder::ADV,വീണ്ടും,კიდევ
736,vergebens::ADV,വിഫല,ამაოდ
737,vergebens::ADV,വിഫല,ტყუილად
738,vor::PRP,മുമ്പിൽ,წინ
739,hinter::PRP,പുറകിൽ,უკან
740,hinter::PRP,പുറകിൽ,მიღმა
741,unter::PRP,കീഴിൽ,ქვეშ
742,unter::PRP,കീഴിൽ,ქვევით
743,durch::PRP,ഉള്ളിലൂടെ,გავლით
744,neben::PRP,അടുത്ത്,გვერდით
745,zwischen::PRP,ഇടയ്ക്ക്,შუა
746,zwischen::PRP,ഇടയ്ക്ക്,შორის
747,wegen::PRP,നിമിത്തം,გამო
748,wegen::PRP,നിമിത്തം,შედეგად
749,dies::PRN,ഇത്,ეს
750,das::PRN,അത്,ეგ
751,alles::PRN,എല്ലാം,ყველაფერი
752,ich::PRN,ഞാൻ,მე
753,du::PRN,നിങ്ങൾ,შენ
754,er::PRN,അദ്ദേഹം,ის
755,er::PRN,അദ്ദേഹം,იგი
756,er::PRN,അയാൾ,ის
757,er::PRN,അയാൾ,იგი
758,er::PRN,അവൻ,ის
759,er::PRN,അവൻ,იგი
760,er::PRN,അവർ,ის
761,er::PRN,അവർ,იგი
762,er::PRN,അവൾ,ის
763,er::PRN,അവൾ,იგი
764,wir::PRN,നമ്മൾ,ჩვენ
765,ihr::PRN,നിങ്ങൾ,თქვენ
766,sie::PRN,അവർ,ისინი
767,was::FPRN,എന്ത്,რა
768,wer::FPRN,ആര്,ვინ
769,wo::FADV,എവിടെ,სად
770,wohin::FADV,എവിടേക്ക്,საით
771,wie::FADV,എങ്ങനെ,როგორ
772,warum::FADV,എന്തുകൊണ്ട്,რაზე
773,warum::FADV,എന്തുകൊണ്ട്,რატომ
774,wieviel::FNUM,എത്ര,რამდენი
775,eins::NUM,ഒന്ന്,ერთი
776,zwei::NUM,രണ്ട്,ორი
777,drei::NUM,മൂന്ന്,სამი
778,vier::NUM,നാല്,ოთხი
779,fünf::NUM,അഞ്ച്,ხუთი
780,sechs::NUM,ആറ്,ექვსი
781,sieben::NUM,ഏഴ്,შვიდი
782,acht::NUM,എട്ട്,რვა
783,neun::NUM,ഒമ്പത്,ცხრა
784,zehn::NUM,പത്ത്,ათი
785,elf::NUM,പതിനൊന്ന്,თერთმეტი
786,zwölf::NUM,പന്ത്രണ്ട്,თორმეტი
787,zwanzig::NUM,ഇരുപത്,ოცი
788,dreißig::NUM,മുപ്പത്,ოცდაათი
789,vierzig::NUM,നാൽപ്പത്,ორმოცი
790,fünfzig::NUM,അൻപത്,ორმოცდაათი
791,sechzig::NUM,അറുപത്,სამოცი
792,siebzig::NUM,എഴുപത്,სამოცდაათი
793,achtzig::NUM,എൺപത്,ოთხმოცი
794,neunzig::NUM,തൊണ്ണൂറ്,ოთხმოცდაათი
795,hundert::NUM,നൂറ്,ასი
796,tausend::NUM,ആയിരം,ათასი
797,und::CNJ,ഉം,და
798,oder::CNJ,അഥവാ,ან
799,stehen::V,നിൽക്കുക,დგას
800,sitzen::V,ഇരിക്കുക,ზის
801,liegen::V,കിടക്കുക,აწევს
802,hängen::V,തൂങ്ങുക,კიდია
803,werden::V,ആയിത്തീരുക,გახდება
804,passieren::V,സംഭവിക്കുക,მოხდება
805,beginnen::V,ആരംഭിക്കുക,იწყება
806,enden::V,അവസാനിപ്പിക്കുക,გათავდება
807,wechseln::V,മാറ്റുക,იცვლება
808,aufgehen[Sonne]::V,ഉയരുക,ამოდის
809,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,ჩადის
810,scheinen[Sonne]::V,പ്രകാശിക്കുക,ანათებს
811,donnern::V,ഇടിവെട്ടുക,ქუხს
812,wehen::V,വീശുക,ქრის
813,wehen::V,വീശുക,დაუბერავს
814,strömen::V,ഒഴുകുക,იღვრება
815,fließen::V,ഒഴുകുക,დის
816,fließen::V,ഒഴുകുക,მიედინება
817,sich drehen::V,ചുറ്റുക,ტრიალებს
818,sich drehen::V,കറക്കുക,ტრიალებს
819,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,ირხევა
820,schwingen::V,ആടുക,ირხევა
821,fallen::V,വീഴുക,დავარდება
822,brennen::V,കത്തുക,იწვის
823,rauchen::V,പുകയുക,ბოლავს
824,rauchen::V,പുകയുക,აბოლებს
825,regnen::V,മഴ_പെയ്യുക,წვიმს
826,gefrieren::V,തണത്ത്_മരവിക്കുക,იყინება
827,tauen::V,അലിയുക,დნება
828,schmelzen::V,ഉരുകുക,დნება
829,trocknen::V,വരളുക,გაშრება
830,sieden::V,തിളപ്പിക്കുക,დუღს
831,faulen::V,ചീയുക,ლპება
832,verfaulen::V,അഴുകുക,ლპება
833,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,დაიხევა
834,versinken::V,മുക്കുക,ეფლობა
835,versinken::V,മുക്കുക,ჩაიძირება
836,vergehen::V,കടന്നുപോകുക,გადის
837,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,გამოჩნდება
838,verschwinden::V,അദൃശ്യമാകുക,გააქრება
839,verschwinden::V,അദൃശ്യമാകുക,დაიკარგება
840,sinken::V,താഴുക,დაიწევს
841,abnehmen::V,കുറിയുക,შემცირდება
842,zunehmen::V,വർദ്ധിക്കുക,გასუქდება
843,steigen::V,ഉയരുക,მოიმატებს
844,wachsen::V,വളരുക,იზრდება
845,wachsen::V,വളരുക,მრავლდება
846,glänzen::V,മിന്നുക,ბრწყინავს
847,funkeln::V,തിളങ്ങുക,კაშკაშებს
848,lärmen::V,ശബ്ദമുണ്ടാക്കുക,ხმაურობს
849,läuten::V,മണിമുഴങ്ങുക,დარეკავს
850,klingeln::V,ചിലമ്പുക,დარეკავს
851,klirren::V,കിലുക്കുക,დააწკარუნებს
852,brausen::V,മുഴങ്ങുക,ბობოქრობს
853,rauschen::V,അനങ്ങുക,შრიალებს
854,klingen::V,മുഴക്കുക,ხმას გამოსცემს
855,bellen::V,കുരയ്ക്കുക,უყეფს
856,heulen::V,ഓരിയിടുക,ღმუის
857,blasen::V,ഊതുക,დაუბერავს
858,pfeifen::V,വിസിലടിക്കുക,უსტვენს
859,schreien::V,ആക്രോശിക്കുക,ყვირის
860,stöhnen::V,അരക്കം,კვნესის
861,stöhnen::V,ആർത്തനാദം,კვნესის
862,zittern::V,വിറയ്ക്കുക,აძაგძაგებს
863,leben::V,താമസിക്കുക,ცოცხლობს
864,geboren werden::V,ജനിക്കുക,იშვება
865,geboren werden::V,ജനിക്കുക,იბადება
866,atmen::V,ശ്വസിക്കുക,სუნთქავს
867,trinken::V,കുടിക്കുക,სვამს
868,trinken::V,കുടിക്കുക,დალევს
869,essen::V,കഴിക്കുക,შეჭამს
870,schlucken::V,വിഴുങ്ങുക,ყლაპავს
871,müde werden::V,ക്ഷീണിക്കുക,დაიქანცება
872,einschlafen::V,നിദ്രിക്കുക,დაიძინებს
873,schlafen::V,ഉറങ്ങുക,სძინავს
874,aufwachen::V,ഉണരുക,გაიღვიძებს
875,aufstehen::V,എഴുന്നേൽക്കുക,ადგება
876,sich erholen::V,വിശ്രമിക്കുക,დაისვენებს
877,krank werden::V,ദീനംപിടിക്കുക,ავად გახდება
878,krank sein::V,രോഗികളാകുക,ავადმყოფობს
879,schmerzen::V,വേദനിക്കുക,სტკივა
880,husten::V,ചുമയ്ക്കുക,ახველებს
881,genesen::V,സുഖപ്പെടുക,მორჩება
882,sterben::V,മരിക്കുക,კვდება
883,umkommen::V,മരിക്കുക,დაიღუპება
884,sich bewegen::V,സ്ഥലം_മാറുക,იძვრის
885,sich bewegen::V,സ്ഥലം_മാറുക,მოძრაობს
886,sich rühren::V,ചലിക്കുക,გაინძრევა
887,sich erheben::V,നിൽക്കുക,ადგება
888,sich setzen::V,ഇരിക്കുക,დაჯდება
889,hinfallen::V,വീഴുക,დაეცემა
890,laufen::V,നടക്കുക,დადის
891,schreiten::V,നടക്കുക,აბიჯებს
892,spazierengehen::V,ഉലാത്തുക,დასეირნობს
893,eilen::V,പാഞ്ഞെത്തുക,მიიჩქარის
894,sich beeilen::V,തിരിക്കുകൂട്ടുക,აჩქარდება
895,sich beeilen::V,തിടുക്കം_കാട്ടുക,აჩქარდება
896,sausen::V,കുതിക്കുക,მიქრის
897,rennen::V,ഓടുക,დარბის
898,springen::V,ചാടുക,ხტის
899,klettern::V,കയറുക,ძვრება
900,schaukeln::V,ഇളകുക,ქანაობს
901,kriechen::V,പതുങ്ങികയറുക,დაბობღავს
902,schwimmen::V,നീന്തുക,ცურავს
903,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,ჩაიძირება
904,rudern::V,തുഴയുക,ნიჩაბს უსვამს
905,fahren::V,വാഹനം ഓടിക്കുക,დადის
906,fahren::V,വാഹനം ഓടിക്കുക,მგზავრობს
907,fliegen::V,പറക്കുക,იფრენს
908,fliegen::V,പറക്കുക,გაფრინდება
909,gehen::V,പോകുക,მიდის
910,weggehen::V,വിടുക,წამოდის
911,abfahren::V,പുറപ്പെടുക,მიემგზავრება
912,anhalten::V,നിർത്തുക,ჩერდება
913,hineingehen::V,പ്രവേശിക്കുക,შედის
914,eintreten::V,പ്രവേശിക്കുക,შედის
915,kommen::V,വരുക,მოდის
916,ankommen::V,എത്തിച്ചേരുക,ჩადის
917,zurückkommen::V,തിരിച്ചു വരുക,დაბრუნდება
918,bleiben::V,തുടരുക,დარჩება
919,warten::V,കാത്തിരിക്കുക,ელოდება
920,erwarten::V,പ്രതീക്ഷിക്കുക,ელის
921,erwarten::V,പ്രതീക്ഷിക്കുക,დაიცდის
922,suchen::V,തിരയുക,ეძებს
923,suchen::V,തിരയുക,მოძებნის
924,finden::V,കണ്ടെത്തുക,მიაგნებს
925,finden::V,കണ്ടെത്തുക,გამოძებნის
926,versuchen::V,ശ്രമിക്കുക,ცდის
927,versuchen::V,ശ്രമിക്കുക,ცდილობს
928,vorbereiten::V,തയ്യാറെടുക്കുക,მოამზადებს
929,lieben::V,സ്നേഹിക്കുക,უყვარს
930,mögen::V,ഇഷ്ടപ്പെടുക,ეტრფის
931,lachen::V,ചിരിക്കുക,იცინის
932,rühren::V,ഹൃദയം സ്പർശിക്കുക,გულს აუჩუყებს
933,weinen::V,തേങ്ങുക,ტირის
934,schimpfen::V,പിറുപിറുക്കുക,შეიგინება
935,sich ärgern::V,കോപിക്കുക,გაბრაზობს
936,sich fürchten::V,പേടിക്കുക,შიშობს
937,fürchten::V,പേടിക്കുക,ფრთხილობს
938,fliehen::V,രക്ഷപ്പെടുക,გაიქცევა
939,flüchten::V,രക്ഷപ്പെടുക,გაიქცევა
940,sehen::V,കാണുക,ხედავს
941,anschauen::V,നോക്കുക,ნახავს
942,ansehen::V,നോക്കുക,უყურებს
943,hören::V,കേൾക്കുക,ისმენს
944,zuhören::V,ശ്രദ്ധിക്കുക,მოისმენს
945,probieren::V,രുചിയുള്ളതായി_തോന്നുക,გასინჯავს
946,riechen::V,മണത്തു_നോക്കുക,ყნოსავს
947,fühlen::V,സ്പർശിച്ചറിയുക,გრძნობს
948,scheinen::V,കാണപ്പെടുക,ეჩვენება
949,zu sehen sein::V,വെളിച്ചപ്പെടുക,მოჩანს
950,vernehmen::V,കേൾക്കുക,გაიგებს
951,frieren::V,വിറയ്ക്കുക,იყინება
952,tun::V,ചെയ്യുക,აკეთებს
953,können::V,കഴിയുക,შეიძლება
954,wollen::V,വേണുക,უნდა
955,anfangen::V,തുടങ്ങുക,დაიწყებს
956,beenden::V,പൂർത്തിയാക്കുക,ამთავრებს
957,aufhören::V,നിർത്തുക,შეწყვეტს
958,gelingen::V,വിജയിക്കുക,მოახერხებს
959,geraten::V,പരിണമിക്കുക,გამოდის
960,öffnen::V,തുറക്കുക,გახსნის
961,schließen::V,അടയ്ക്കുക,ხურავს
962,schließen::V,അടയ്ക്കുക,დაკეტავს
963,stellen::V,വയ്ക്കുക,დადგამს
964,setzen::V,വയ്ക്കുക,დასვამს
965,legen::V,ഇടുക,დადებს
966,berühren::V,തൊടുക,შეახებს
967,berühren::V,തൊടുക,მიაკარებს
968,verbinden::V,ഘടിപ്പിക്കുക,შეაერთებს
969,bedecken::V,മുടുക,გადააფარებს
970,aufhängen::V,കെട്ടിതൂക്കുക,დაკიდებს
971,anzünden::V,കത്തിക്കുക,დაანთებს
972,anzünden::V,കത്തിക്കുക,მოუკიდებს
973,aufheben::V,പെറുക്കിയെടുക്കുക,აიღებს
974,aufheben::V,പെറുക്കിയെടുക്കുക,აიყვანს
975,zurücklassen::V,വച്ചുപോരുക,დატოვებს
976,verlieren::V,നഷ്ടപ്പെടുക,დაკარგავს
977,fallen lassen::V,വീഴ്ത്തുക,გაუვარდება
978,machen::V,ഉണ്ടാക്കുക,გააკეთებს
979,machen::V,ഉണ്ടാക്കുക,გამოიწვევს
980,herstellen::V,ഉൽപാദിപ്പിക്കുക,დაამზადებს
981,bauen::V,നിർമ്മിക്കുക,ააშენებს
982,reparieren::V,നന്നാക്കുക,შეაკეთებს
983,reparieren::V,നന്നാക്കുക,გაარემონტებს
984,verbessern::V,മെച്ചപ്പെടുക,გამოაკეთებს
985,verbessern::V,മെച്ചപ്പെടുക,გააუმჯობესებს
986,ändern::V,മാറ്റംവരുത്തുക,შეცვლის
987,graben::V,കുഴിക്കുക,თხრის
988,beugen::V,വണങ്ങുക,ხრის
989,biegen::V,കുനിയുക,გაღუნავს
990,drehen::V,തിരിക്കുക,ატრიალებს
991,wenden::V,തിരിയുക,მოაბრუნებს
992,umdrehen::V,തിരിയുക,შეატრიალებს
993,heben::V,ഉയർത്തുക,ასწევს
994,hochheben::V,ഉയർത്തുക,აიყვანს
995,ergreifen::V,ബലമായി_പിടിക്കുക,სტაცებს
996,halten::V,പിടിക്കുക,უჭირავს
997,drücken::V,അമർത്തുക,დააწვება
998,schieben::V,തള്ളുക,მისწევს
999,kratzen::V,ചുരണ്ടുക,მოფხანს
1000,lecken::V,നക്കുക,ლოკავს
1001,beißen::V,കടിക്കുക,უკბენს
1002,abreißen::V,കീറിക്കളയുക,გლეჯს
1003,abreißen::V,കീറിക്കളയുക,მოწყვეტს
1004,abschneiden::V,മുറിച്ചുമാറ്റുക,გაჭრის
1005,binden::V,കെട്ടുക,შეკრავს
1006,binden::V,കെട്ടുക,გადააბამს
1007,stecken::V,തുളയ്ക്കുക,ჩაასობს
1008,brechen::V,ഉടയുക,მოიტეხს
1009,klopfen::V,തട്ടുക,აკაკუნებს
1010,hauen::V,അടിക്കുക,ლეწავს
1011,kleben::V,ഒട്ടിക്കുക,წებავს
1012,kleben::V,ഒട്ടിക്കുക,დააწებებს
1013,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,დაზელს
1014,streichen::V,പടർത്തുക,უსვამს
1015,schleifen::V,പൊടിക്കുക,ლესავს
1016,schneiden::V,മുറിക്കുക,გაჭრის
1017,rütteln::V,മുട്ടുക,არხევს
1018,schütteln::V,കുലുക്കുക,არყევს
1019,schütteln::V,കുലുക്കുക,ანძრევს
1020,schwenken::V,ആടുക,აქნევს
1021,schütten::V,ഒഴിക്കുക,ღვრის
1022,schütten::V,ഒഴിക്കുക,დააქცევს
1023,füllen::V,നിറയ്ക്കുക,გაავსებს
1024,einwickeln::V,പൊതിയുക,შეახვევს
1025,tragen::V,വഹിക്കുക,მიიტანს
1026,schleppen::V,വലിച്ചിഴയ്ക്കുക,მიათრევს
1027,ziehen::V,വലിക്കുക,წევს
1028,ziehen::V,വലിക്കുക,ათრევს
1029,aufbewahren::V,വയ്ക്കുക,შეინახავს
1030,werfen::V,എറിയുക,ისვრის
1031,fangen::V,പിടിക്കുക,დაიჭერს
1032,packen::V,തട്ടിപ്പറിക്കുക,სტაცებს
1033,verstecken::V,മറയ്ക്കുക,მალავს
1034,teilen::V,വിഭജിക്കുക,დაყოფს
1035,schicken::V,അയയ്ക്കുക,გაგზავნის
1036,bringen::V,കൊണ്ടുവരുക,მოიტანს
1037,hinzufügen::V,കൂട്ടുക,დაამატებს
1038,bekommen::V,കിട്ടുക,ამოიღებს
1039,erhalten::V,സ്വീകരിക്കുക,იღებს
1040,nehmen::V,എടുക്കുക,აიღებს
1041,wählen::V,തിരഞ്ഞെടുക്കുക,გადაარჩევს
1042,auswählen::V,തിരഞ്ഞെടുക്കുക,ამოარჩევს
1043,bewahren::V,പുലർത്തുക,ინარჩუნებს
1044,behindern::V,തടയിടുക,აბრკოლებს
1045,behindern::V,തടയിടുക,გააძნელებს
1046,verderben::V,നശിപ്പിക്കുക,გააფუჭებს
1047,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,დააზიანებს
1048,zerbrechen::V,ഉടയുക,დაამტვრევს
1049,zerreißen::V,കീറുക,გახევს
1050,zerstören::V,നശിപ്പിക്കുക,მოსპობს
1051,zerstören::V,നശിപ്പിക്കുക,დაანგრევს
1052,verbrennen::V,കത്തിനശിക്കുക,დაწვავს
1053,verbrennen::V,കത്തിച്ചുകളയുക,დაწვავს
1054,geben::V,കൊടുക്കുക,აძლევს
1055,geben::V,തരുക,აძლევს
1056,reichen::V,കൈമാറുക,მიაწოდებს
1057,schenken::V,സമ്മാനം കൊടുക്കുക,აჩუქებს
1058,versprechen::V,വാഗ്ദാനം_നൽകുക,აღუთქვამს
1059,wünschen::V,ആഗ്രഹിക്കുക,უსურვებს
1060,loben::V,പുകഴ്ത്തുക,აქებს
1061,loben::V,പുകഴ്ത്തുക,ამკობს
1062,küssen::V,ഉമ്മവയ്ക്കുക,აკოცებს
1063,wiegen::V,ഇളകുക,არხევს
1064,zudecken::V,മുടുക,გადახურავს
1065,wecken::V,ഉണർത്തുക,გააღვიძებს
1066,zeigen::V,കാണിക്കുക,დაანახვებს
1067,führen::V,നടത്തുക,მიჰყავს
1068,lehren::V,പഠിപ്പിക്കുക,ასწავლის
1069,unterrichten::V,പരിശീലിപ്പിക്കുക,ასწავლის
1070,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,აღზრდის
1071,leiten::V,നയിക്കുക,აწარმოებს
1072,leiten::V,നയിക്കുക,ხელმძღვანელობს
1073,antreiben::V,പ്രേരിപ്പിക്കുക,დააჩქარებს
1074,lassen::V,അനുവദിക്കുക,ა--ინებს
1075,einladen::V,ക്ഷണിക്കുക,მოიპატიჟებს
1076,vereinigen::V,കൂടിച്ചേരുക,შეაერთებს
1077,besuchen::V,സന്ദർശിക്കുക,სანახავად მიდის
1078,treffen::V,തമ്മിൽ കാണുക,შეხვდება
1079,sich versammeln::V,സംയോജിപ്പിക്കുക,შეიკრიბება
1080,spielen::V,കളിക്കുക,ეთამაშება
1081,singen::V,പാടുക,მღერის
1082,tanzen::V,നൃത്തം ചെയ്യുക,ცეკვავს
1083,sich trennen::V,നേർപെടുത്തുക,მოშორდება
1084,verlassen::V,പിൻവാങ്ങുക,მიატოვებს
1085,retten::V,രക്ഷിക്കുക,იხსნის
1086,retten::V,രക്ഷിക്കുക,გადაარჩენს
1087,bewachen::V,കാവൽനിൽക്കുക,დარაჯობს
1088,bewachen::V,കാവൽനിൽക്കുക,უთვალთვალებს
1089,schützen::V,പരിരക്ഷിക്കുക,დაიფარავს
1090,verteidigen::V,പ്രതിരോധിക്കുക,დაიცავს
1091,sich schlagen::V,കലഹിക്കുക,იჩხუბებს
1092,schießen::V,വെടിവെക്കുക,ისვრის
1093,siegen::V,വിജയിക്കുക,გაიმარჯვებს
1094,ärgern::V,വിഷമിപ്പിക്കുക,აჯავრებს
1095,schlagen::V,അടിക്കുക,ცემს
1096,treten::V,തൊഴിക്കുക,პანღურს ამოჰკრავს
1097,stechen::V,കുത്തുക,სჩხვლეტს
1098,stoßen::V,തള്ളുക,დაეჯახება
1099,stehlen::V,മോഷ്ടിക്കുക,ქურდობს
1100,stehlen::V,മോഷ്ടിക്കുക,მოიპარავს
1101,stören::V,ശല്യപ്പെടുത്തുക,შეაწუხებს
1102,belästigen::V,മെനക്കെടുക,მობეზრდება
1103,verbergen::V,മറയ്ക്കുക,დამალავს
1104,verbergen::V,ഒളിക്കുക,დამალავს
1105,täuschen::V,കബളിപ്പിക്കുക,შეცდებს
1106,betrügen::V,ചതിക്കുക,მოატყუებს
1107,töten::V,കൊല്ലുക,მოკლავს
1108,wohnen::V,താമസിക്കുക,ცხოვრობს
1109,wohnen::V,താമസിക്കുക,ბინადრობს
