,Concept_ID,cs,kk
812,letzter::A,poslední,кейінгі
813,allein::ADV,sám,серіксіз
814,auf einmal::ADV,najednou,бірден
815,zusammen::ADV,spolu,бірлесіп
816,zusammen::ADV,dohromady,бірлесіп
817,lange::ADV,dlouho,ұзақ
818,plötzlich::ADV,vtom,кенет
819,plötzlich::ADV,náhle,кенет
820,sofort::ADV,hned,әне-міне дегенше
821,sofort::ADV,ihned,әне-міне дегенше
822,später::ADV,později,артынан
823,jetzt::ADV,teď,енді
824,jetzt::ADV,teď,қазір
825,jetzt::ADV,nyní,енді
826,jetzt::ADV,nyní,қазір
827,heute::ADV,dnes,бүгін
828,heute::ADV,dneska,бүгін
829,morgen::ADV,zítra,ертең
830,bald::ADV,brzo,тез
831,dann::ADV,pak,онан соң
832,dann::ADV,pak,сонан соң
833,dann::ADV,potom,онан соң
834,dann::ADV,potom,сонан соң
835,gestern::ADV,včera,кеше
836,einst::ADV,kdysi,бірде
837,einst::ADV,kdysi,бір кезде
838,damals::ADV,tehdy,анада
839,damals::ADV,tenkrát,анада
840,danach::ADV,podle toho,онан соң
841,danach::ADV,podle toho,сонан соң
842,vorher::ADV,dříve,бұрын
843,vorher::ADV,napřed,бұрын
844,zuerst::ADV,nejprve,әуелі
845,zuerst::ADV,nejprve,алдымен
846,zuerst::ADV,nejdříve,әуелі
847,zuerst::ADV,nejdříve,алдымен
848,einmal::ADV,jednou,бір жолы
849,manchmal::ADV,někdy,кейде
850,oft::ADV,často,ылғи
851,immer::ADV,vždy,өнебойы
852,immer::ADV,stále,өнебойы
853,niemals::ADV,nikdy,ешуақытта
854,hier::ADV,zde,бұнда
855,hier::ADV,zde,осында
856,hier::ADV,tady,бұнда
857,hier::ADV,tady,осында
858,hierhin::ADV,sem,бермен
859,von hier::ADV,odtud,бер жақтан
860,dort::ADV,tam,анда
861,dorthin::ADV,tam,әрі
862,geradeaus::ADV,rovně,тура
863,vorwärts::ADV,kupředu,ілгері
864,rückwärts::ADV,zpět,артқа
865,zurück::ADV,zpět,кейін қарай
866,zurück::ADV,nazpět,кейін қарай
867,unten::ADV,dole,төменде
868,hinab::ADV,dolů,астына
869,hinab::ADV,dolů,төмен
870,oben::ADV,nahoře,жоғарыда
871,oben::ADV,navrchu,жоғарыда
872,hinauf::ADV,nahoru,өрге
873,überall::ADV,všude,әрқайда
874,nicht::ADV,ne,емес
875,ein wenig::ADV,trochu,азырақ
876,ein wenig::ADV,trochu,аздаған
877,ein wenig::ADV,trochu,азғантай
878,kaum::ADV,sotva,зорға
879,sehr::ADV,velmi,орасан
880,sehr::ADV,velice,орасан
881,so::ADV,tak,бұлай
882,so::ADV,tak,былайша
883,so::ADV,takto,бұлай
884,so::ADV,takto,былайша
885,noch::ADV,ještě,әлі
886,nur::ADV,jen,ғана
887,nur::ADV,jenom,ғана
888,schon::ADV,už,түге
889,schon::ADV,již,түге
890,wieder::ADV,zase,жаңа
891,wieder::ADV,zase,қайта
892,wieder::ADV,zase,жаңадан
893,vergebens::ADV,marně,бекер
894,vor::PRP,před,алды
895,hinter::PRP,za,артынан
896,unter::PRP,pod,түп
897,unter::PRP,pod,маңында
898,durch::PRP,skrz,арқылы
899,neben::PRP,vedle,іргеде
900,neben::PRP,vedle,жанында
901,zwischen::PRP,mezi,арада
902,wegen::PRP,pro,үшін
903,dies::PRN,toto,бұ
904,dies::PRN,toto,осы
905,dies::PRN,tohle,бұ
906,dies::PRN,tohle,осы
907,das::PRN,to,сол
908,alles::PRN,všechno,дүйім
909,alles::PRN,všechno,күллі
910,ich::PRN,já,мен
911,du::PRN,ty,сен
912,er::PRN,on,ол
913,wir::PRN,my,біз
914,ihr::PRN,vy,сіз
915,sie::PRN,oni,олар
916,was::FPRN,co,не
917,wer::FPRN,kdo,кім
918,wo::FADV,kde,кәні
919,wo::FADV,kde,қайда
920,wohin::FADV,kam,қайда
921,wie::FADV,jak,калай
922,warum::FADV,proč,неғып
923,wieviel::FNUM,kolik,неше
924,wieviel::FNUM,kolik,қанша
925,eins::NUM,jeden,бір
926,zwei::NUM,dva,екі
927,drei::NUM,tři,үш
928,vier::NUM,čtyři,төрт
929,fünf::NUM,pět,бес
930,sechs::NUM,šest,алты
931,sieben::NUM,sedm,жеті
932,acht::NUM,osm,сегіз
933,neun::NUM,devět,тоғыз
934,zehn::NUM,deset,он
935,elf::NUM,jedenáct,он бір
936,zwölf::NUM,dvanáct,он екі
937,zwanzig::NUM,dvacet,жиырма
938,dreißig::NUM,třicet,отыз
939,vierzig::NUM,čtyřicet,қырық
940,fünfzig::NUM,padesát,елу
941,sechzig::NUM,šedesát,алпыс
942,siebzig::NUM,sedmdesát,жетпіс
943,achtzig::NUM,osmdesát,сексен
944,neunzig::NUM,devadesát,тоқсан
945,hundert::NUM,sto,жүз
946,tausend::NUM,tisíc,мың
947,und::CNJ,a,та
948,oder::CNJ,nebo,әлде
949,oder::CNJ,nebo,немесе
950,stehen::V,stát,тұру
951,sitzen::V,sedět,отыру
952,liegen::V,ležet,жату
953,hängen::V,viset,ілу
954,werden::V,stát se,болу
955,werden::V,stát se,түрегелу
956,passieren::V,stát se,болу
957,beginnen::V,počít,басталу
958,enden::V,končit,ада болу
959,enden::V,skončit,ада болу
960,wechseln::V,měnit se,құбылу
961,wechseln::V,měnit se,өзгеру
962,aufgehen[Sonne]::V,vyjít,шығу
963,untergehen[Sonne]::V,zapadnout,батыру
964,scheinen[Sonne]::V,svítit,жылтырау
965,donnern::V,hřmět,күркіреу
966,wehen::V,vát,огып тур
967,wehen::V,vanout,огып тур
968,strömen::V,proudit,сорғалау
969,fließen::V,téct,ағу
970,sich drehen::V,točit se,айналу
971,schwanken::V,kolísat,толықсу
972,schwanken::V,houpat se,толықсу
973,schwingen::V,kývat se,тербелу
974,fallen::V,padat,құлау
975,fallen::V,padat,жығылу
976,fallen::V,padat,төмендеу
977,brennen::V,hořet,жану
978,rauchen::V,kouřit,түтету
979,regnen::V,pršet,жауу
980,gefrieren::V,zamrznout,мұздай қату
981,gefrieren::V,zamrznout,мұз боп қату
982,tauen::V,tát,жібу
983,schmelzen::V,tavit,еру
984,trocknen::V,schnout,курау
985,sieden::V,vřít,қайнау
986,faulen::V,hnít,иістену
987,verfaulen::V,shnít,шіру
988,reißen::V,roztrhat se,жыртылу
989,versinken::V,topit se,малтығу
990,versinken::V,ponořit se,малтығу
991,vergehen::V,plynout,өту
992,erscheinen::V,objevit se,көріну
993,erscheinen::V,objevit se,көрініп қалу
994,verschwinden::V,zmizet,ғайып_болу
995,sinken::V,klesat,ылдилау
996,sinken::V,klesat,төмендеу
997,abnehmen::V,ubýt,кемітілу
998,zunehmen::V,přibýt,көбею
999,steigen::V,stoupat,қобу
1000,steigen::V,stoupat,көтерілу
1001,steigen::V,stoupat,жоғарылау
1002,wachsen::V,růst,өсу
1003,glänzen::V,lesknout se,жалтырау
1004,funkeln::V,jiskřit se,жарқырау
1005,funkeln::V,jiskřit se,нұрлану
1006,funkeln::V,jiskřit se,жылтылдау
1007,lärmen::V,dělat hluk,шулау
1008,lärmen::V,dělat hluk,шуылдау
1009,läuten::V,zvonit,қоңыраулату
1010,klingeln::V,zvonit,дыңғырлау
1011,klirren::V,řinčet,дыңылдату
1012,brausen::V,hučet,тасу
1013,rauschen::V,šumět,сусылдау
1014,rauschen::V,šumět,сыбдырлау
1015,klingen::V,znít,дыбыс шығару
1016,bellen::V,štěkat,үру
1017,heulen::V,výt,ұлу
1018,blasen::V,foukat,үру
1019,pfeifen::V,pískat,ысқыру
1020,schreien::V,křičet,шыңғыру
1021,schreien::V,křičet,айғайлау
1022,schreien::V,křičet,байбайлау
1023,schreien::V,křičet,бажалақтау
1024,stöhnen::V,sténat,ыңырсу
1025,stöhnen::V,sténat,ыңкылдау
1026,zittern::V,třást se,қалш
1027,zittern::V,třást se,қалшылдату
1028,leben::V,žít,жасау
1029,leben::V,žít,күнелту
1030,leben::V,žít,күн көру
1031,leben::V,žít,тіршілік ету
1032,geboren werden::V,rodit se,туу
1033,atmen::V,dýchat,дем алу
1034,atmen::V,dýchat,ауа жұту
1035,trinken::V,pít,ішу
1036,trinken::V,pít,ұрттау
1037,essen::V,jíst,жеу
1038,essen::V,jíst,тамақтану
1039,schlucken::V,polykat,жұту
1040,müde werden::V,unavit se,болдыру
1041,einschlafen::V,usnout,үйыктап калу
1042,schlafen::V,spát,ұйықтау
1043,aufwachen::V,probudit se,ояну
1044,aufstehen::V,vstát,ояну
1045,sich erholen::V,zotavovat se,тынығу
1046,krank werden::V,onemocnět,кеселдену
1047,krank werden::V,onemocnět,сырқаттану
1048,krank werden::V,onemocnět,ауырып қалу
1049,krank werden::V,onemocnět,ауыра бастау
1050,krank werden::V,onemocnět,кеселге ұшырау
1051,krank werden::V,onemocnět,сырқаттанып қалу
1052,krank sein::V,být nemocný,ауыру
1053,krank sein::V,být nemocný,сырқаттану
1054,schmerzen::V,bolet,ауырады
1055,husten::V,kašlat,жөтелу
1056,genesen::V,uzdravit se,айығу
1057,sterben::V,umřít,өлу
1058,sterben::V,umřít,қайтыс
1059,sterben::V,umřít,жантапсыру
1060,umkommen::V,zahynout,өлу
1061,umkommen::V,zahynout,қаза табу
1062,sich bewegen::V,pohnout se,жылжу
1063,sich rühren::V,hnout se,қыбырлау
1064,sich erheben::V,zdvihnout se,тұру
1065,sich setzen::V,posadit se,отыру
1066,hinfallen::V,upadnout,жығылу
1067,laufen::V,běžet,жояу жүру
1068,schreiten::V,kráčet,кадамдау
1069,spazierengehen::V,procházet se,қыдыру
1070,eilen::V,spěchat,асығу
1071,eilen::V,spěchat,жеделдену
1072,eilen::V,spěchat,жедепдеу
1073,sich beeilen::V,pospíšit si,асығу
1074,sich beeilen::V,pospíšit si,жеделдену
1075,sausen::V,fičet,заулау
1076,rennen::V,pádit,жүгіру
1077,springen::V,skákat,секіру
1078,klettern::V,lézt,өрмелеп шығу
1079,klettern::V,šplhat,өрмелеп шығу
1080,schaukeln::V,houpat,тербелу
1081,kriechen::V,lézt,еңбектеу
1082,kriechen::V,plazit se,еңбектеу
1083,schwimmen::V,plavat,жүзу
1084,schwimmen::V,plavat,малту
1085,schwimmen::V,plavat,қалықтау
1086,tauchen::V,nořit se,сүңгу
1087,rudern::V,veslovat,есу
1088,fahren::V,jet,бару
1089,fahren::V,jezdit,бару
1090,fliegen::V,létat,ұшу
1091,gehen::V,jít,бару
1092,weggehen::V,odejít,кету
1093,abfahren::V,odjet,жөнелу
1094,anhalten::V,zastavit se,тоқтау
1095,hineingehen::V,vcházet se,кіру
1096,eintreten::V,vstoupit,ену
1097,kommen::V,přijít,жету
1098,ankommen::V,dojít,келу
1099,zurückkommen::V,vrátit se,қайту
1100,bleiben::V,zůstat,қалу
1101,warten::V,čekat,тосу
1102,erwarten::V,čekat na,күту
1103,suchen::V,hledat,іздеу
1104,finden::V,najít,табу
1105,versuchen::V,zkoušet,талпыну
1106,vorbereiten::V,připravit,әзірлеу
1107,lieben::V,milovat,сүю
1108,mögen::V,mít rád,жарату
1109,mögen::V,mít rád,жақсы_көру
1110,lachen::V,smát se,күлу
1111,lachen::V,smát se,күлісу
1112,rühren::V,dojmout,көңілін бұзу
1113,weinen::V,plakat,жылау
1114,schimpfen::V,nadávat,ақырып-бақыру
1115,sich ärgern::V,pohoršit se,ашулану
1116,sich fürchten::V,bát se,сескену
1117,fürchten::V,bát se,қауіптену
1118,fürchten::V,bát se,сақсыну
1119,fliehen::V,utéct,қашу
1120,fliehen::V,utéct,қашып кету
1121,flüchten::V,prchnout,қашу
1122,flüchten::V,prchnout,қашып кету
1123,sehen::V,vidět,көру
1124,anschauen::V,podívat se na,назар салу
1125,ansehen::V,sledovat,тамашалау
1126,hören::V,slyšet,есту
1127,zuhören::V,poslouchat,тыңдау
1128,zuhören::V,poslouchat,құлақ қою
1129,probieren::V,ochutnávat,тату
1130,probieren::V,ochutnávat,дәм тату
1131,riechen::V,cítit,иіскеу
1132,fühlen::V,cítit,сезу
1133,fühlen::V,cítit,сезіну
1134,scheinen::V,zdát se,болып көріну
1135,zu sehen sein::V,moci být viděn,көріну
1136,vernehmen::V,uslyšet,есту
1137,vernehmen::V,uslyšet,есітіп қалу
1138,frieren::V,mrznout,тоңу
1139,frieren::V,mrznout,жаурау
1140,tun::V,dělat,ету
1141,tun::V,dělat,істеу
1142,können::V,moct,білу
1143,wollen::V,chtít,қалау
1144,anfangen::V,začít,бастау
1145,beenden::V,ukončit,бітіру
1146,beenden::V,ukončit,адақтау
1147,beenden::V,ukončit,тамамдау
1148,beenden::V,ukončit,аяқтап шығу
1149,aufhören::V,přestat,доғару
1150,gelingen::V,podařit se,жолы түсу
1151,geraten::V,dařit se,калу
1152,öffnen::V,otevřít,ашу
1153,öffnen::V,otevřít,ашып қою
1154,schließen::V,zavřít,жабу
1155,stellen::V,postavit,қою
1156,stellen::V,postavit,қойдыру
1157,setzen::V,posadit,отырғызу
1158,legen::V,klást,салу
1159,legen::V,klást,калау
1160,legen::V,položit,салу
1161,legen::V,položit,калау
1162,berühren::V,dotýkat se,тию
1163,verbinden::V,spojit,байлап алу
1164,verbinden::V,spojit,сабақтастыру
1165,bedecken::V,pokrýt,бүркеу
1166,aufhängen::V,oběsit,ілу
1167,aufhängen::V,oběsit,асып қою
1168,aufhängen::V,pověsit,ілу
1169,aufhängen::V,pověsit,асып қою
1170,anzünden::V,zapálit,тұтату
1171,anzünden::V,podpálit,тұтату
1172,aufheben::V,zvednout,көтеру
1173,aufheben::V,zdvihnout,көтеру
1174,zurücklassen::V,zanechat,қалдыру
1175,verlieren::V,ztratit,жоғалту
1176,fallen lassen::V,upustit,құлатып алу
1177,fallen lassen::V,upustit,қолдан түсіріп алу
1178,machen::V,udělat,ету
1179,machen::V,udělat,жасау
1180,machen::V,udělat,жасап шығару
1181,herstellen::V,vyrobit,жасап шығару
1182,bauen::V,stavět,тұрғызу
1183,bauen::V,budovat,тұрғызу
1184,reparieren::V,opravit,оңдау
1185,verbessern::V,zlepšit,дұрыстау
1186,ändern::V,změnit,өзгерту
1187,graben::V,rýt,үңгу
1188,graben::V,kopat,үңгу
1189,beugen::V,ohnout,буғу
1190,biegen::V,ohnout,ию
1191,biegen::V,ohnout,майыстыру
1192,drehen::V,točit,айналдыру
1193,wenden::V,obrátit,екінші жағын айналдыру
1194,umdrehen::V,obrátit,бұру
1195,heben::V,zdvihnout,көтеру
1196,hochheben::V,zvednout,жоғарылату
1197,hochheben::V,zvednout,көтеру
1198,ergreifen::V,chopit se,бас_салу
1199,ergreifen::V,chopit se,шап_беріп_ұстап_алу
1200,ergreifen::V,chopit se,шап_беру
1201,ergreifen::V,chopit se,шап_ете_түсу
1202,halten::V,držet,тұту
1203,halten::V,držet,ұстау
1204,drücken::V,stisknout,басу
1205,schieben::V,posouvat,итеру
1206,kratzen::V,škrábat,қыру
1207,lecken::V,lízat,жалау
1208,beißen::V,kousat,қабу
1209,beißen::V,kousat,тістеу
1210,beißen::V,kousat,қауып алу
1211,abreißen::V,utrhat,үзу
1212,abreißen::V,odtrhat,үзу
1213,abschneiden::V,uřezat,қырқу
1214,abschneiden::V,ukrojit,қырқу
1215,binden::V,přivázat,байланыстыру
1216,binden::V,přivázat,байлап_алу
1217,binden::V,přivázat,байластыру
1218,binden::V,přivázat,байлау
1219,binden::V,přivázat,буу
1220,binden::V,přivázat,матау
1221,binden::V,přivázat,сабақтастыру
1222,binden::V,přivázat,ұштастыру
1223,stecken::V,strčit,сұғу
1224,brechen::V,lomit,сындыру
1225,klopfen::V,ťukat,қағу
1226,klopfen::V,klepat,қағу
1227,hauen::V,bít,соғу
1228,kleben::V,lepit,желімдеу
1229,reiben::V,třít,үйкеу
1230,streichen::V,mazat,сүйкеу
1231,schleifen::V,brousit,егеу
1232,schleifen::V,brousit,қайрау
1233,schleifen::V,brousit,егеулеу
1234,schneiden::V,řezat,кесу
1235,schneiden::V,střihat,кесу
1236,rütteln::V,třást,қозғау
1237,rütteln::V,třást,жұлмалау
1238,rütteln::V,otřást,қозғау
1239,rütteln::V,otřást,жұлмалау
1240,schütteln::V,třást,дірілдету
1241,schütteln::V,třást,селкілдету
1242,schütteln::V,zatřást,дірілдету
1243,schütteln::V,zatřást,селкілдету
1244,schwenken::V,mávat,бұлғау
1245,schwenken::V,mávat,сермеу
1246,schütten::V,nasypat,құю
1247,füllen::V,naplnit,толтыру
1248,einwickeln::V,zavinout,орау
1249,tragen::V,nést,алып жүру
1250,schleppen::V,vléct,тарту
1251,ziehen::V,tahat,тарту
1252,ziehen::V,táhnout,тарту
1253,aufbewahren::V,schovat,сақтау
1254,werfen::V,házet,лақтыру
1255,fangen::V,chytat,қармау
1256,fangen::V,chytat,қағып алу
1257,packen::V,uchvátit,шап беру
1258,packen::V,uchvátit,шап ете түсу
1259,packen::V,uchvátit,шап беріп ұстап алу
1260,verstecken::V,schovat,тығу
1261,verstecken::V,schovat,жасыру
1262,teilen::V,rozdělit,бөлу
1263,schicken::V,posílat,жіберу
1264,bringen::V,přinést,әкелу
1265,bringen::V,přinést,алып келу
1266,hinzufügen::V,připojit,қосу
1267,hinzufügen::V,připojit,үстеу
1268,bekommen::V,dostat,алу
1269,erhalten::V,uchovat,алмақ
1270,nehmen::V,vzít,алу
1271,nehmen::V,vzít,алмақ
1272,wählen::V,zvolit,таңдау
1273,auswählen::V,vybrat,екшеу
1274,auswählen::V,vybrat,саралау
1275,auswählen::V,vybrat,сұрыптау
1276,auswählen::V,vybrat,сайлап алу
1277,bewahren::V,uchránit,сақтау
1278,behindern::V,překážet,оралғы болу
1279,verderben::V,zkazit,бүлдіру
1280,beschädigen::V,porušit,бұзу
1281,beschädigen::V,poškodit,бұзу
1282,zerbrechen::V,rozlámat,уату
1283,zerreißen::V,roztrhnout,жырту
1284,zerstören::V,zničit,қирату
1285,zerstören::V,zničit,талқандау
1286,verbrennen::V,spálit,өртеу
1287,verbrennen::V,spálit,жандыру
1288,verbrennen::V,spálit,өртеп жіберу
1289,verbrennen::V,spálit,жандырып жіберу
1290,geben::V,dát,беру
1291,reichen::V,podat,беру
1292,schenken::V,darovat,тарту
1293,versprechen::V,slíbit,уәде беру
1294,wünschen::V,přát,тілеу
1295,loben::V,chválit,мақтау
1296,loben::V,chválit,дәріптеу
1297,küssen::V,líbat,сүю
1298,wiegen::V,chovat,тербеу
1299,wiegen::V,kolébat,тербеу
1300,zudecken::V,přikrýt,бүркеу
1301,zudecken::V,přiklopit,бүркеу
1302,wecken::V,vzbudit,ояту
1303,zeigen::V,ukázat,көрсету
1304,führen::V,vést,ерту
1305,führen::V,vést,жетектеу
1306,lehren::V,učit,оқыту
1307,unterrichten::V,vyučovat,оқыту
1308,aufziehen::V,vychovat,бағу
1309,leiten::V,vodit,басқару
1310,leiten::V,vodit,жетекшілік ету
1311,antreiben::V,nutit,асықтыру
1312,lassen::V,dát,-ткізу
1313,lassen::V,dát,мәжбүр ету
1314,einladen::V,pozvat,шақыру
1315,vereinigen::V,spojit,біріктіру
1316,vereinigen::V,spojit,біріктіріп қою
1317,besuchen::V,návštívit,кіріп шығу
1318,besuchen::V,návštívit,барып шығу
1319,treffen::V,potkat,кездесу
1320,sich versammeln::V,shromáždit se,топталу
1321,spielen::V,hrát,ойнау
1322,singen::V,zpívat,сайрау
1323,tanzen::V,tančit,билеу
1324,sich trennen::V,rozejít se,айрылысу
1325,verlassen::V,opustit,тастау
1326,retten::V,zachránit,құтқару
1327,bewachen::V,hlídat,күзету
1328,schützen::V,chránit,жақтау
1329,schützen::V,chránit,жақтасу
1330,verteidigen::V,obhájit,қорғау
1331,sich schlagen::V,bít se,алысу
1332,schießen::V,střílet,ату
1333,siegen::V,zvítězit,жеңу
1334,ärgern::V,zlobit,ашуландыру
1335,ärgern::V,pohoršit,ашуландыру
1336,schlagen::V,udeřit,ұру
1337,schlagen::V,praštit,ұру
1338,treten::V,kopnout,тебу
1339,stechen::V,bodnout,шаншу
1340,stechen::V,píchnout,шаншу
1341,stoßen::V,strčit,түрту
1342,stehlen::V,ukrást,ұрлау
1343,stören::V,vyrušit,кесірлен
1344,belästigen::V,obtěžovat,мазасын алу
1345,verbergen::V,skrýt,сездірмеу
1346,täuschen::V,klamat,жалған айту
1347,betrügen::V,podvést,алдау
1348,betrügen::V,podvést,алдап кету
1349,betrügen::V,podvést,ақымақ қылу
1350,töten::V,zabít,құрту
1351,töten::V,zabít,өлтіру
1352,wohnen::V,bydlit,мекендеу
1353,wohnen::V,bydlit,өмір сүру
1354,arbeiten::V,pracovat,істеу
1355,arbeiten::V,pracovat,еңбектену
1356,sammeln::V,sebrat,жыю
1357,pflücken::V,česat,жұлу
1358,jagen::V,uhonit,аулау
1359,fischen::V,chytat ryby,балык_аулау
1360,fassen::V,ulovit,ұстау
1361,hüten::V,pást,жаю
1362,hüten::V,pást,бағу
1363,treiben::V,hnát,айдау
1364,anbinden::V,přivázat,байлау
1365,füttern::V,krmit,ас ішкізу
1366,füttern::V,krmit,азықтандыру
1367,füttern::V,krmit,қоректендіру
1368,melken::V,dojit,сауу
1369,hacken::V,seknout,турау
1370,gießen::V,zalít,суару
1371,reifen::V,uzrát,жетілу
1372,zubereiten::V,připravit,даяр ету
1373,kochen::V,vařit,асу
1374,backen::V,péct,пісіру
1375,braten::V,smažit,қуыру
1376,umrühren::V,zamíchat,былғалау
1377,umrühren::V,zamíchat,сапырылыстыру
1378,stricken::V,plést,торлау
1379,stricken::V,plést,тоқу
1380,nähen::V,šít,тігу
1381,färben::V,nabarvit,бояу
1382,färben::V,nabarvit,сырлау
1383,reinigen::V,očistit,аршу
1384,reinigen::V,očistit,тазалау
1385,waschen::V,mýt,жуу
1386,abwischen::V,utřít,сүрту
1387,spülen::V,spláchnout,шаю
1388,fegen::V,zamést,сыпыру
1389,kehren::V,mést,сыпыру
1390,baden::V,koupat se,шомылу
1391,sich waschen::V,mýt se,жуыну
1392,ausziehen::V,svléct,шешу
1393,anziehen::V,obléct,кигізу
1394,sich anziehen::V,oblékat se,киіну
1395,kämmen::V,učesat,тарау
1396,schmücken::V,ozdobit,әсемдеу
1397,schmücken::V,ozdobit,мәнерлеу
1398,schmücken::V,ozdobit,көріктендіру
1399,sagen::V,říct,деу
1400,sagen::V,říct,айту
1401,sprechen::V,mluvit,деу
1402,sprechen::V,mluvit,айту
1403,reden::V,hovořit,сөйлеу
1404,reden::V,hovořit,сөйлесу
1405,reden::V,hovořit,тіл қатысу
1406,sich unterhalten::V,povídat se,сұхбаттасу
1407,fragen::V,zeptat se,сұрау
1408,bitten::V,prosit,өтіну
1409,bitten::V,prosit,жалыну
1410,erzählen::V,povídat,айту
1411,mitteilen::V,sdělit,білдіру
1412,mitteilen::V,oznámit,білдіру
1413,nennen::V,nazvat,атау
1414,rufen::V,volat,шақыру
1415,rufen::V,zavolat,шақыру
1416,prahlen::V,chlubit se,бөсу
1417,übersetzen::V,přeložit,аудару
1418,denken::V,myslit,ойлау
1419,glauben::V,věřit,нану
1420,glauben::V,věřit,илану
1421,bemerken::V,zpozorovat,аңғару
1422,erkennen::V,poznat,тану
1423,begreifen::V,pochopit,ұғу
1424,begreifen::V,pochopit,аңғарып алу
1425,verstehen::V,porozumět,пайым
1426,verstehen::V,porozumět,түсіну
1427,lernen::V,učit se,оқу
1428,wissen::V,vědět,хабардар болу
1429,sich erinnern an::V,vzpomínat si na,еске түсіру
1430,vergessen::V,zapomínat,ұмыту
1431,messen::V,měřit,өлшеу
1432,zählen::V,spočítat,санау
1433,rechnen::V,počítat,санап шығару
1434,rechnen::V,počítat,санап шығу
1435,rechnen::V,počítat,санау
1436,lesen::V,číst,оқу
1437,malen::V,malovat,сурет салу
1438,zeichnen::V,rýsovat,сурет салу
1439,schreiben::V,psát,жазу
1440,besitzen::V,mít,болу
1441,besitzen::V,vlastnit,болу
1442,kaufen::V,koupit,алу
1443,kaufen::V,koupit,әперу
1444,verkaufen::V,prodat,сату
1445,bezahlen::V,zaplatit,төлеу
1446,bezahlen::V,zaplatit,ақы беру
1447,bezahlen::V,zaplatit,ақы төлеу
1448,zahlen::V,platit,төлеу
1449,beherrschen::V,ovládat,билеу
1450,ertragen::V,snést,төзу
1451,ertragen::V,snést,шыдау
