,Concept_ID,ka,ru
751,zwischen::PRP,შუა,между
752,zwischen::PRP,შორის,между
753,wegen::PRP,გამო,из-за
754,wegen::PRP,შედეგად,из-за
755,dies::PRN,ეს,это
756,das::PRN,ეგ,то
757,alles::PRN,ყველაფერი,все
758,ich::PRN,მე,я
759,du::PRN,შენ,ты
760,er::PRN,ის,он
761,er::PRN,იგი,он
762,wir::PRN,ჩვენ,мы
763,ihr::PRN,თქვენ,вы
764,sie::PRN,ისინი,они
765,was::FPRN,რა,что
766,wer::FPRN,ვინ,кто
767,wo::FADV,სად,где
768,wohin::FADV,საით,куда
769,wie::FADV,როგორ,как
770,warum::FADV,რაზე,почему
771,warum::FADV,რატომ,почему
772,wieviel::FNUM,რამდენი,сколько
773,eins::NUM,ერთი,один
774,zwei::NUM,ორი,два
775,drei::NUM,სამი,три
776,vier::NUM,ოთხი,четыре
777,fünf::NUM,ხუთი,пять
778,sechs::NUM,ექვსი,шесть
779,sieben::NUM,შვიდი,семь
780,acht::NUM,რვა,восемь
781,neun::NUM,ცხრა,девять
782,zehn::NUM,ათი,десять
783,elf::NUM,თერთმეტი,одиннадцать
784,zwölf::NUM,თორმეტი,двенадцать
785,zwanzig::NUM,ოცი,двадцать
786,dreißig::NUM,ოცდაათი,тридцать
787,vierzig::NUM,ორმოცი,сорок
788,fünfzig::NUM,ორმოცდაათი,пятьдесят
789,sechzig::NUM,სამოცი,шестьдесят
790,siebzig::NUM,სამოცდაათი,семьдесят
791,achtzig::NUM,ოთხმოცი,восемьдесят
792,neunzig::NUM,ოთხმოცდაათი,девяносто
793,hundert::NUM,ასი,сто
794,tausend::NUM,ათასი,тысяча
795,und::CNJ,და,и
796,oder::CNJ,ან,или
797,oder::CNJ,ან,либо
798,stehen::V,დგას,стоять
799,sitzen::V,ზის,сидеть
800,liegen::V,აწევს,лежать
801,hängen::V,კიდია,висеть
802,werden::V,გახდება,стать
803,passieren::V,მოხდება,случиться
804,beginnen::V,იწყება,начаться
805,enden::V,გათავდება,кончиться
806,wechseln::V,იცვლება,меняться
807,aufgehen[Sonne]::V,ამოდის,взойти
808,untergehen[Sonne]::V,ჩადის,зайти
809,scheinen[Sonne]::V,ანათებს,светить
810,donnern::V,ქუხს,греметь
811,wehen::V,ქრის,дуть
812,wehen::V,დაუბერავს,дуть
813,strömen::V,იღვრება,литься
814,fließen::V,დის,течь
815,fließen::V,მიედინება,течь
816,sich drehen::V,ტრიალებს,вращаться
817,schwanken::V,ირხევა,колебаться
818,schwingen::V,ირხევა,качаться
819,fallen::V,დავარდება,падать
820,brennen::V,იწვის,гореть
821,rauchen::V,ბოლავს,дымить
822,rauchen::V,აბოლებს,дымить
823,regnen::V,წვიმს,дождить
824,gefrieren::V,იყინება,замерзнуть
825,tauen::V,დნება,таять
826,schmelzen::V,დნება,плавиться
827,trocknen::V,გაშრება,сохнуть
828,sieden::V,დუღს,кипеть
829,faulen::V,ლპება,гнить
830,verfaulen::V,ლპება,сгнить
831,reißen::V,დაიხევა,рваться
832,versinken::V,ეფლობა,тонуть
833,versinken::V,ჩაიძირება,тонуть
834,vergehen::V,გადის,проходить
835,erscheinen::V,გამოჩნდება,появиться
836,verschwinden::V,გააქრება,исчезнуть
837,verschwinden::V,დაიკარგება,исчезнуть
838,sinken::V,დაიწევს,спадать
839,abnehmen::V,შემცირდება,уменьшиться
840,zunehmen::V,გასუქდება,увеличиваться
841,steigen::V,მოიმატებს,подниматься
842,wachsen::V,იზრდება,расти
843,wachsen::V,მრავლდება,расти
844,glänzen::V,ბრწყინავს,блестеть
845,funkeln::V,კაშკაშებს,сверкать
846,lärmen::V,ხმაურობს,шуметь
847,läuten::V,დარეკავს,звонить
848,klingeln::V,დარეკავს,звонить
849,klirren::V,დააწკარუნებს,звякать
850,brausen::V,ბობოქრობს,бушевать
851,rauschen::V,შრიალებს,шелестеть
852,klingen::V,ხმას გამოსცემს,звучать
853,bellen::V,უყეფს,лаять
854,heulen::V,ღმუის,выть
855,blasen::V,დაუბერავს,дунуть
856,pfeifen::V,უსტვენს,свистеть
857,schreien::V,ყვირის,кричать
858,stöhnen::V,კვნესის,стонать
859,zittern::V,აძაგძაგებს,дрожать
860,leben::V,ცოცხლობს,жить
861,geboren werden::V,იშვება,родиться
862,geboren werden::V,იბადება,родиться
863,atmen::V,სუნთქავს,дышать
864,trinken::V,სვამს,пить
865,trinken::V,დალევს,пить
866,essen::V,შეჭამს,есть
867,essen::V,შეჭამს,кушать
868,schlucken::V,ყლაპავს,глотать
869,müde werden::V,დაიქანცება,устать
870,einschlafen::V,დაიძინებს,заснуть
871,schlafen::V,სძინავს,спать
872,aufwachen::V,გაიღვიძებს,проснуться
873,aufstehen::V,ადგება,встать
874,sich erholen::V,დაისვენებს,отдыхать
875,krank werden::V,ავად გახდება,заболеть
876,krank sein::V,ავადმყოფობს,болеть
877,schmerzen::V,სტკივა,болеть
878,husten::V,ახველებს,кашлять
879,genesen::V,მორჩება,поправиться
880,sterben::V,კვდება,умереть
881,umkommen::V,დაიღუპება,погибнуть
882,sich bewegen::V,იძვრის,двигаться
883,sich bewegen::V,მოძრაობს,двигаться
884,sich rühren::V,გაინძრევა,шевельнуться
885,sich erheben::V,ადგება,встать
886,sich setzen::V,დაჯდება,сесть
887,hinfallen::V,დაეცემა,упасть
888,laufen::V,დადის,ходить
889,schreiten::V,აბიჯებს,шагать
890,spazierengehen::V,დასეირნობს,гулять
891,eilen::V,მიიჩქარის,спешить
892,sich beeilen::V,აჩქარდება,торопиться
893,sausen::V,მიქრის,мчаться
894,rennen::V,დარბის,бегать
895,springen::V,ხტის,прыгать
896,klettern::V,ძვრება,лазать
897,schaukeln::V,ქანაობს,раскачиваться
898,kriechen::V,დაბობღავს,ползать
899,schwimmen::V,ცურავს,плавать
900,tauchen::V,ჩაიძირება,нырять
901,rudern::V,ნიჩაბს უსვამს,грести
902,fahren::V,დადის,ехать
903,fahren::V,მგზავრობს,ехать
904,fliegen::V,იფრენს,летать
905,fliegen::V,გაფრინდება,летать
906,gehen::V,მიდის,идти
907,weggehen::V,წამოდის,уйти
908,abfahren::V,მიემგზავრება,отправиться
909,anhalten::V,ჩერდება,остановиться
910,hineingehen::V,შედის,входить
911,eintreten::V,შედის,войти
912,kommen::V,მოდის,прийти
913,ankommen::V,ჩადის,прибыть
914,zurückkommen::V,დაბრუნდება,возвратиться
915,bleiben::V,დარჩება,остаться
916,warten::V,ელოდება,ждать
917,erwarten::V,ელის,ожидать
918,erwarten::V,დაიცდის,ожидать
919,suchen::V,ეძებს,искать
920,suchen::V,მოძებნის,искать
921,finden::V,მიაგნებს,найти
922,finden::V,გამოძებნის,найти
923,versuchen::V,ცდის,пытаться
924,versuchen::V,ცდილობს,пытаться
925,vorbereiten::V,მოამზადებს,подготовить
926,lieben::V,უყვარს,любить
927,mögen::V,ეტრფის,любить
928,lachen::V,იცინის,смеяться
929,rühren::V,გულს აუჩუყებს,растрогать
930,weinen::V,ტირის,плакать
931,schimpfen::V,შეიგინება,ругаться
932,sich ärgern::V,გაბრაზობს,сердиться
933,sich fürchten::V,შიშობს,бояться
934,fürchten::V,ფრთხილობს,бояться
935,fliehen::V,გაიქცევა,убегать
936,flüchten::V,გაიქცევა,убежать
937,sehen::V,ხედავს,видеть
938,anschauen::V,ნახავს,посмотреть
939,ansehen::V,უყურებს,смотреть
940,hören::V,ისმენს,слышать
941,zuhören::V,მოისმენს,слушать
942,probieren::V,გასინჯავს,пробовать
943,riechen::V,ყნოსავს,нюхать
944,fühlen::V,გრძნობს,чувствовать
945,scheinen::V,ეჩვენება,казаться
946,zu sehen sein::V,მოჩანს,виднеться
947,vernehmen::V,გაიგებს,услышать
948,frieren::V,იყინება,мерзнуть
949,tun::V,აკეთებს,делать
950,können::V,შეიძლება,мочь
951,können::V,შეიძლება,уметь
952,wollen::V,უნდა,хотеть
953,anfangen::V,დაიწყებს,начать
954,beenden::V,ამთავრებს,закончить
955,aufhören::V,შეწყვეტს,перестать
956,gelingen::V,მოახერხებს,удаться
957,geraten::V,გამოდის,оказаться
958,öffnen::V,გახსნის,открыть
959,schließen::V,ხურავს,закрыть
960,schließen::V,დაკეტავს,закрыть
961,stellen::V,დადგამს,поставить
962,setzen::V,დასვამს,посадить
963,legen::V,დადებს,класть
964,berühren::V,შეახებს,трогать
965,berühren::V,მიაკარებს,трогать
966,verbinden::V,შეაერთებს,связать
967,bedecken::V,გადააფარებს,покрыть
968,aufhängen::V,დაკიდებს,повесить
969,anzünden::V,დაანთებს,зажечь
970,anzünden::V,მოუკიდებს,зажечь
971,aufheben::V,აიღებს,поднять
972,aufheben::V,აიყვანს,поднять
973,zurücklassen::V,დატოვებს,оставить
974,verlieren::V,დაკარგავს,потерять
975,fallen lassen::V,გაუვარდება,уронить
976,machen::V,გააკეთებს,сделать
977,machen::V,გამოიწვევს,сделать
978,herstellen::V,დაამზადებს,изготовить
979,bauen::V,ააშენებს,строить
980,reparieren::V,შეაკეთებს,чинить
981,reparieren::V,გაარემონტებს,чинить
982,verbessern::V,გამოაკეთებს,улучшить
983,verbessern::V,გააუმჯობესებს,улучшить
984,ändern::V,შეცვლის,изменить
985,graben::V,თხრის,копать
986,beugen::V,ხრის,согнуть
987,biegen::V,გაღუნავს,погнуть
988,drehen::V,ატრიალებს,вертеть
989,wenden::V,მოაბრუნებს,повернуть
990,umdrehen::V,შეატრიალებს,перевернуть
991,heben::V,ასწევს,поднимать
992,hochheben::V,აიყვანს,поднять
993,ergreifen::V,სტაცებს,схватить
994,halten::V,უჭირავს,держать
995,drücken::V,დააწვება,нажимать
996,schieben::V,მისწევს,толкать
997,kratzen::V,მოფხანს,скрести
998,lecken::V,ლოკავს,лизать
999,beißen::V,უკბენს,кусать
1000,abreißen::V,გლეჯს,оторвать
1001,abreißen::V,მოწყვეტს,оторвать
1002,abschneiden::V,გაჭრის,отрезать
1003,binden::V,შეკრავს,вязать
1004,binden::V,გადააბამს,вязать
1005,stecken::V,ჩაასობს,воткнуть
1006,brechen::V,მოიტეხს,сломать
1007,klopfen::V,აკაკუნებს,стучать
1008,hauen::V,ლეწავს,бить
1009,kleben::V,წებავს,клеить
1010,kleben::V,დააწებებს,клеить
1011,reiben::V,დაზელს,тереть
1012,streichen::V,უსვამს,намазать
1013,schleifen::V,ლესავს,точить
1014,schneiden::V,გაჭრის,резать
1015,rütteln::V,არხევს,шатать
1016,schütteln::V,არყევს,трясти
1017,schütteln::V,ანძრევს,трясти
1018,schwenken::V,აქნევს,махать
1019,schütten::V,ღვრის,налить
1020,schütten::V,დააქცევს,налить
1021,füllen::V,გაავსებს,наполнить
1022,einwickeln::V,შეახვევს,завернуть
1023,tragen::V,მიიტანს,нести
1024,schleppen::V,მიათრევს,тащить
1025,ziehen::V,წევს,тянуть
1026,ziehen::V,ათრევს,тянуть
1027,aufbewahren::V,შეინახავს,хранить
1028,werfen::V,ისვრის,бросать
1029,fangen::V,დაიჭერს,ловить
1030,packen::V,სტაცებს,схватить
1031,verstecken::V,მალავს,спрятать
1032,teilen::V,დაყოფს,разделить
1033,schicken::V,გაგზავნის,посылать
1034,bringen::V,მოიტანს,принести
1035,hinzufügen::V,დაამატებს,добавить
1036,bekommen::V,ამოიღებს,достать
1037,erhalten::V,იღებს,получить
1038,nehmen::V,აიღებს,взять
1039,wählen::V,გადაარჩევს,выбрать
1040,auswählen::V,ამოარჩევს,отобрать
1041,bewahren::V,ინარჩუნებს,сохранить
1042,behindern::V,აბრკოლებს,препятствовать
1043,behindern::V,გააძნელებს,препятствовать
1044,verderben::V,გააფუჭებს,испортить
1045,beschädigen::V,დააზიანებს,повредить
1046,zerbrechen::V,დაამტვრევს,разбить
1047,zerreißen::V,გახევს,разорвать
1048,zerstören::V,მოსპობს,разрушить
1049,zerstören::V,დაანგრევს,разрушить
1050,verbrennen::V,დაწვავს,сжечь
1051,geben::V,აძლევს,дать
1052,reichen::V,მიაწოდებს,передать
1053,schenken::V,აჩუქებს,дарить
1054,versprechen::V,აღუთქვამს,обещать
1055,wünschen::V,უსურვებს,желать
1056,loben::V,აქებს,хвалить
1057,loben::V,ამკობს,хвалить
1058,küssen::V,აკოცებს,целовать
1059,wiegen::V,არხევს,качать
1060,zudecken::V,გადახურავს,накрыть
1061,wecken::V,გააღვიძებს,разбудить
1062,zeigen::V,დაანახვებს,показать
1063,führen::V,მიჰყავს,вести
1064,lehren::V,ასწავლის,учить
1065,unterrichten::V,ასწავლის,преподавать
1066,aufziehen::V,აღზრდის,воспитать
1067,leiten::V,აწარმოებს,руководить
1068,leiten::V,ხელმძღვანელობს,руководить
1069,antreiben::V,დააჩქარებს,подгонять
1070,lassen::V,ა--ინებს,заставить
1071,einladen::V,მოიპატიჟებს,пригласить
1072,vereinigen::V,შეაერთებს,объединить
1073,besuchen::V,სანახავად მიდის,посетить
1074,treffen::V,შეხვდება,встретить
1075,sich versammeln::V,შეიკრიბება,собраться
1076,spielen::V,ეთამაშება,играть
1077,singen::V,მღერის,петь
1078,tanzen::V,ცეკვავს,плясать
1079,tanzen::V,ცეკვავს,танцевать
1080,sich trennen::V,მოშორდება,расстаться
1081,verlassen::V,მიატოვებს,покинуть
1082,retten::V,იხსნის,спасти
1083,retten::V,გადაარჩენს,спасти
1084,bewachen::V,დარაჯობს,охранять
1085,bewachen::V,უთვალთვალებს,охранять
1086,schützen::V,დაიფარავს,уберегать
1087,verteidigen::V,დაიცავს,защитить
1088,sich schlagen::V,იჩხუბებს,драться
1089,schießen::V,ისვრის,стрелять
1090,siegen::V,გაიმარჯვებს,победить
1091,ärgern::V,აჯავრებს,сердить
1092,schlagen::V,ცემს,ударить
1093,treten::V,პანღურს ამოჰკრავს,пинать
1094,stechen::V,სჩხვლეტს,уколоть
1095,stoßen::V,დაეჯახება,толкнуть
1096,stehlen::V,ქურდობს,украсть
1097,stehlen::V,მოიპარავს,украсть
1098,stören::V,შეაწუხებს,помешать
1099,belästigen::V,მობეზრდება,надоедать
1100,verbergen::V,დამალავს,скрыть
1101,täuschen::V,შეცდებს,обмануть
1102,betrügen::V,მოატყუებს,смошенничать
1103,töten::V,მოკლავს,убить
1104,wohnen::V,ცხოვრობს,проживать
1105,wohnen::V,ბინადრობს,проживать
1106,arbeiten::V,მუშაობს,работать
1107,sammeln::V,შეკრებს,собрать
1108,pflücken::V,კრეფს,рвать
1109,pflücken::V,კრეფს,срывать
1110,jagen::V,ნადირობს,охотиться
1111,fischen::V,თევზაობს,рыбачить
1112,fassen::V,დააჭერს,поймать
1113,hüten::V,მწყემსავს,пасти
1114,treiben::V,მიერეკება,гнать
1115,anbinden::V,მიაბამს,привязать
1116,füttern::V,აჭმევს,кормить
1117,melken::V,წველის,доить
1118,hacken::V,კეპავს,рубить
1119,gießen::V,რწყავს,полить
1120,reifen::V,მწიფდება,созреть
1121,zubereiten::V,მოამზადებს,приготовить
1122,kochen::V,მოხარშავს,варить
1123,backen::V,გამოაცხობს,печь
1124,braten::V,შეწვავს,жарить
1125,umrühren::V,შეურევს,перемешать
1126,umrühren::V,გათქვეფს,перемешать
1127,stricken::V,ქსოვს,вязать
1128,nähen::V,გაკერავს,шить
1129,färben::V,შეღებავს,покрасить
1130,reinigen::V,გაწმენდს,очистить
1131,reinigen::V,გასუფთავებს,очистить
1132,waschen::V,გარეცხავს,стирать
1133,abwischen::V,წაშლის,вытереть
1134,spülen::V,გაავლებს,полоскать
1135,fegen::V,დაბლანდავს,подметать
1136,kehren::V,დაგვის,мести
1137,baden::V,ბანაობს,купаться
1138,sich waschen::V,იბანება,мыться
1139,ausziehen::V,გაიხდის,снять
1140,anziehen::V,ჩაიცვამს,надеть
1141,sich anziehen::V,ჩაიცვამს,одеться
1142,kämmen::V,დავარცხნის,причесать
1143,schmücken::V,მორთავს,украсить
1144,sagen::V,იტყვის,сказать
1145,sprechen::V,ლაპარაკობს,говорить
1146,reden::V,საუბრობს,разговаривать
1147,sich unterhalten::V,ბაასობს,беседовать
1148,sich unterhalten::V,მუსაიფობს,беседовать
1149,fragen::V,ჰკითხავს,спросить
1150,bitten::V,სთხოვს,просить
1151,erzählen::V,მოუთხრობს,рассказать
1152,mitteilen::V,აუწყებს,сообщить
1153,mitteilen::V,აცნობებს,сообщить
1154,nennen::V,უწოდებს,назвать
1155,rufen::V,დაუძახებს,звать
1156,prahlen::V,ტრაბახობს,хвастаться
1157,übersetzen::V,გადათარგმნის,перевести
1158,denken::V,ფიქრობს,думать
1159,denken::V,აზროვნებს,думать
1160,glauben::V,სჯერა,верить
1161,bemerken::V,შენიშვნავს,заметить
1162,erkennen::V,გამოიცნობს,узнать
1163,begreifen::V,გაიგებს,понять
1164,begreifen::V,გაიგებს,постичь
1165,verstehen::V,გაიგონებს,услышать
1166,lernen::V,ისწავლის,учиться
1167,wissen::V,ეცოდინება,знать
1168,sich erinnern an::V,მოიგონებს,вспомнить
1169,sich erinnern an::V,გაიხსენებს,вспомнить
1170,vergessen::V,ივიწყებს,забыть
1171,messen::V,ზომავს,мерить
1172,zählen::V,ითვლის,считать
1173,rechnen::V,გაიანგარიშებს,считать
1174,lesen::V,კითხულობს,читать
1175,malen::V,ხატავს,рисовать
1176,zeichnen::V,ხაზავს,рисовать
1177,schreiben::V,დაწერს,писать
1178,besitzen::V,ექნება,иметь
1179,kaufen::V,ყიდულობს,купить
1180,verkaufen::V,გაყიდის,продать
1181,bezahlen::V,გადაიხდის,заплатить
1182,zahlen::V,გადაიხდის,платить
1183,beherrschen::V,ფლობს,владеть
1184,ertragen::V,მოითმენს,вытерпеть
