,Concept_ID,ml,tt
637,wahr::A,ശരിയായ,чып-чын
638,alt::A,പഴയ,иске
639,neu::A,പുതിയ,яңа
640,ehemalig::A,മുൻ,элекке
641,alt[Lebewesen]::A,വയസ്സുള്ള,карт
642,jung::A,കൌമാരമായ,яшь
643,arm::A,പാവപ്പെട്ട,фәкыйрь
644,reich::A,സമ്പന്നമായ,бай
645,bekannt::A,പരിചിതമായ,таныш
646,berühmt::A,പ്രശസ്തനായ,атаклы
647,fremd::A,വൈദേശികമായ,ят
648,verschieden::A,വ്യത്യസ്തമായ,төрле
649,nah::A,അരികത്തുള്ള,якын
650,fern::A,അകലെയുള്ള,ерак
651,linker::A,അവശേഷിച്ച,сул
652,rechter::A,വലത്തേ,уң
653,anderer::A,മറ്റുള്ള,бүтән
654,erster::A,ആദ്യത്തെ,беренче
655,zweiter::A,രണ്ടാം,икенче
656,dritter::A,മൂന്നാമത്,өченче
657,letzter::A,അവസാനത്തെ,ахыргы
658,allein::ADV,തനിച്ചുള്ള,ялгыз
659,auf einmal::ADV,ഉടന്,бердән
660,zusammen::ADV,ഒരുമിച്ച,бергә
661,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,озак
662,plötzlich::ADV,പെട്ടെന്ന്,искәрмәстән
663,sofort::ADV,തത്ക്ഷണം,хәзер
664,später::ADV,പിന്നീട്,соңрак
665,jetzt::ADV,ഇപ്പോൾ,хәзер
666,heute::ADV,ഇന്ന്,бүген
667,morgen::ADV,നാളെ,иртәгә
668,bald::ADV,ഉടനെ,тиздән
669,dann::ADV,അപ്പോൾ,аннары
670,gestern::ADV,ഇന്നലെ,кичә
671,einst::ADV,പണ്ടൊരിക്കല്,берчак
672,damals::ADV,അപ്പോൾ,ул вакытта
673,damals::ADV,അപ്പോൾ,ул чакта
674,danach::ADV,പിന്നീട്,да
675,vorher::ADV,മുൻപ്,элек
676,zuerst::ADV,ആദ്യം,башта
677,einmal::ADV,ഒരിക്കൽ,бер
678,einmal::ADV,ഒരിക്കൽ,бер мәртәбә
679,manchmal::ADV,ചിലപ്പോൾ,кайчакта
680,oft::ADV,പലപ്പോഴും,еш
681,immer::ADV,എപ്പോഴും,һәркайчан
682,niemals::ADV,ഒരിക്കലും,hичбер вакыт
683,hier::ADV,ഇവിടെ,монда
684,hier::ADV,ഇവിടെ,биредә
685,hierhin::ADV,ഇവിടേക്ക്,монда
686,von hier::ADV,ഇവിടെനിന്ന്,моннан
687,dort::ADV,അവിടെ,анда
688,dorthin::ADV,അവിടേക്ക്,тегеләй
689,geradeaus::ADV,മുമ്പിൽ,турыдан-туры
690,geradeaus::ADV,മുമന്നോട്ട്,турыдан-туры
691,vorwärts::ADV,മുന്നോട്ട്,алга
692,rückwärts::ADV,തലതിരിച്ച്,кире
693,zurück::ADV,പുറകിലേക്ക്,кире
694,unten::ADV,താഴെ,түбәндә
695,hinab::ADV,താഴേക്ക്,аска
696,oben::ADV,മുകളിൽ,өстә
697,oben::ADV,മുകളിൽ,югарыда
698,hinauf::ADV,മുകളിൽ,өскә
699,überall::ADV,എല്ലായിടത്തും,hәркайда
700,nicht::ADV,ഇല്ല,түгел
701,ein wenig::ADV,കുറച്ച്,бераз
702,kaum::ADV,കഷ്ടിച്ച്,көчкә
703,sehr::ADV,വളരെ,бик
704,so::ADV,അങ്ങനെ,алай
705,noch::ADV,ഇപ്പോഴും,янә
706,noch::ADV,ഇപ്പോഴും,тагын
707,nur::ADV,മാത്രം,фәкать
708,schon::ADV,നേരത്തേ തന്നെ,инде
709,wieder::ADV,വീണ്ടും,янә
710,wieder::ADV,വീണ്ടും,тагын
711,vergebens::ADV,വിഫല,юкка
712,vor::PRP,മുമ്പിൽ,алдыннан
713,hinter::PRP,പുറകിൽ,арттан
714,unter::PRP,കീഴിൽ,астында
715,durch::PRP,ഉള്ളിലൂടെ,аша
716,neben::PRP,അടുത്ത്,тирәсендә
717,zwischen::PRP,ഇടയ്ക്ക്,арасында
718,wegen::PRP,നിമിത്തം,сәбәпле
719,dies::PRN,ഇത്,бу
720,das::PRN,അത്,ул
721,alles::PRN,എല്ലാം,һәммә
722,ich::PRN,ഞാൻ,мин
723,du::PRN,നിങ്ങൾ,син
724,er::PRN,അദ്ദേഹം,ул
725,er::PRN,അയാൾ,ул
726,er::PRN,അവൻ,ул
727,er::PRN,അവർ,ул
728,er::PRN,അവൾ,ул
729,wir::PRN,നമ്മൾ,без
730,ihr::PRN,നിങ്ങൾ,сез
731,sie::PRN,അവർ,ул
732,was::FPRN,എന്ത്,ни
733,was::FPRN,എന്ത്,нәрсә
734,wer::FPRN,ആര്,кем
735,wo::FADV,എവിടെ,кайда
736,wohin::FADV,എവിടേക്ക്,кая
737,wie::FADV,എങ്ങനെ,ничек
738,warum::FADV,എന്തുകൊണ്ട്,нигә
739,wieviel::FNUM,എത്ര,ничә
740,eins::NUM,ഒന്ന്,бер
741,zwei::NUM,രണ്ട്,ике
742,drei::NUM,മൂന്ന്,өч
743,vier::NUM,നാല്,дүрт
744,fünf::NUM,അഞ്ച്,биш
745,sechs::NUM,ആറ്,алты
746,sieben::NUM,ഏഴ്,җиде
747,acht::NUM,എട്ട്,сигез
748,neun::NUM,ഒമ്പത്,тугыз
749,zehn::NUM,പത്ത്,ун
750,elf::NUM,പതിനൊന്ന്,унбер
751,zwölf::NUM,പന്ത്രണ്ട്,унике
752,zwanzig::NUM,ഇരുപത്,егерме
753,dreißig::NUM,മുപ്പത്,утыз
754,vierzig::NUM,നാൽപ്പത്,кырык
755,fünfzig::NUM,അൻപത്,илле
756,sechzig::NUM,അറുപത്,алтмыш
757,siebzig::NUM,എഴുപത്,җитмеш
758,achtzig::NUM,എൺപത്,сиксән
759,neunzig::NUM,തൊണ്ണൂറ്,туксан
760,hundert::NUM,നൂറ്,йөз
761,tausend::NUM,ആയിരം,мең
762,und::CNJ,ഉം,вә
763,oder::CNJ,അഥവാ,яки
764,oder::CNJ,അഥവാ,яисә
765,stehen::V,നിൽക്കുക,тору
766,sitzen::V,ഇരിക്കുക,утыру
767,liegen::V,കിടക്കുക,яту
768,hängen::V,തൂങ്ങുക,эленү
769,werden::V,ആയിത്തീരുക,булу
770,passieren::V,സംഭവിക്കുക,булу
771,beginnen::V,ആരംഭിക്കുക,башлану
772,enden::V,അവസാനിപ്പിക്കുക,бетү
773,wechseln::V,മാറ്റുക,үзгәртү
774,aufgehen[Sonne]::V,ഉയരുക,чыгу
775,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,бату
776,scheinen[Sonne]::V,പ്രകാശിക്കുക,яктырту
777,donnern::V,ഇടിവെട്ടുക,күкрәү
778,wehen::V,വീശുക,исү
779,strömen::V,ഒഴുകുക,агу
780,fließen::V,ഒഴുകുക,агу
781,sich drehen::V,ചുറ്റുക,бөтерелү
782,sich drehen::V,കറക്കുക,бөтерелү
783,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,икеләнү
784,schwingen::V,ആടുക,тирбәлү
785,fallen::V,വീഴുക,егылу
786,brennen::V,കത്തുക,яну
787,rauchen::V,പുകയുക,төтәү
788,rauchen::V,പുകയുക,төтенләү
789,regnen::V,മഴ_പെയ്യുക,яву
790,gefrieren::V,തണത്ത്_മരവിക്കുക,кату
791,tauen::V,അലിയുക,эрү
792,tauen::V,അലിയുക,эретү
793,schmelzen::V,ഉരുകുക,эрү
794,schmelzen::V,ഉരുകുക,эретү
795,trocknen::V,വരളുക,кибү
796,sieden::V,തിളപ്പിക്കുക,ургылу
797,faulen::V,ചീയുക,черү
798,verfaulen::V,അഴുകുക,черү
799,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,өзелү
800,versinken::V,മുക്കുക,бату
801,vergehen::V,കടന്നുപോകുക,авышу
802,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,пәйда булу
803,verschwinden::V,അദൃശ്യമാകുക,югалу
804,verschwinden::V,അദൃശ്യമാകുക,юк булу
805,sinken::V,താഴുക,кимү
806,sinken::V,താഴുക,кайту
807,abnehmen::V,കുറിയുക,азаю
808,zunehmen::V,വർദ്ധിക്കുക,арту
809,zunehmen::V,വർദ്ധിക്കുക,күбәю
810,zunehmen::V,വർദ്ധിക്കുക,ишәю
811,steigen::V,ഉയരുക,үсү
812,wachsen::V,വളരുക,үсү
813,glänzen::V,മിന്നുക,ялкылдау
814,funkeln::V,തിളങ്ങുക,ялтырау
815,lärmen::V,ശബ്ദമുണ്ടാക്കുക,шаулау
816,läuten::V,മണിമുഴങ്ങുക,шалтырату
817,klingeln::V,ചിലമ്പുക,шалтырату
818,klirren::V,കിലുക്കുക,чылтырау
819,brausen::V,മുഴങ്ങുക,давыллау
820,brausen::V,മുഴങ്ങുക,дулау
821,rauschen::V,അനങ്ങുക,кыштырдау
822,klingen::V,മുഴക്കുക,ишетелү
823,bellen::V,കുരയ്ക്കുക,өрү
824,heulen::V,ഓരിയിടുക,улау
825,blasen::V,ഊതുക,өрү
826,pfeifen::V,വിസിലടിക്കുക,сызгырту
827,schreien::V,ആക്രോശിക്കുക,кычкыру
828,stöhnen::V,അരക്കം,ыңгырашу
829,stöhnen::V,ആർത്തനാദം,ыңгырашу
830,zittern::V,വിറയ്ക്കുക,калтырау
831,zittern::V,വിറയ്ക്കുക,калтырану
832,leben::V,താമസിക്കുക,яшәү
833,leben::V,താമസിക്കുക,гомер итү
834,geboren werden::V,ജനിക്കുക,туу
835,atmen::V,ശ്വസിക്കുക,сулау
836,trinken::V,കുടിക്കുക,эчү
837,essen::V,കഴിക്കുക,ашау
838,schlucken::V,വിഴുങ്ങുക,йоту
839,müde werden::V,ക്ഷീണിക്കുക,ялыгу
840,müde werden::V,ക്ഷീണിക്കുക,йөгенү
841,einschlafen::V,നിദ്രിക്കുക,йокыга китү
842,schlafen::V,ഉറങ്ങുക,йоклау
843,aufwachen::V,ഉണരുക,уяну
844,aufstehen::V,എഴുന്നേൽക്കുക,тору
845,sich erholen::V,വിശ്രമിക്കുക,ял алу
846,sich erholen::V,വിശ്രമിക്കുക,истирахәт итү
847,krank werden::V,ദീനംപിടിക്കുക,чирләү
848,krank sein::V,രോഗികളാകുക,чирләү
849,schmerzen::V,വേദനിക്കുക,авырту
850,husten::V,ചുമയ്ക്കുക,ютәлләү
851,genesen::V,സുഖപ്പെടുക,савыгу
852,genesen::V,സുഖപ്പെടുക,сәламәтләнү
853,sterben::V,മരിക്കുക,үлү
854,sterben::V,മരിക്കുക,дөнья кую
855,sterben::V,മരിക്കുക,вафат булу
856,umkommen::V,മരിക്കുക,үлү
857,sich bewegen::V,സ്ഥലം_മാറുക,йөрү
858,sich rühren::V,ചലിക്കുക,кыймылдау
859,sich erheben::V,നിൽക്കുക,басу
860,sich setzen::V,ഇരിക്കുക,утыру
861,hinfallen::V,വീഴുക,егылу
862,laufen::V,നടക്കുക,җәяүләү
863,schreiten::V,നടക്കുക,атлау
864,spazierengehen::V,ഉലാത്തുക,йөрү
865,spazierengehen::V,ഉലാത്തുക,йөргенү
866,eilen::V,പാഞ്ഞെത്തുക,ашыгу
867,sich beeilen::V,തിരിക്കുകൂട്ടുക,ашыгу
868,sich beeilen::V,തിരിക്കുകൂട്ടുക,кызулау
869,sich beeilen::V,തിടുക്കം_കാട്ടുക,ашыгу
870,sich beeilen::V,തിടുക്കം_കാട്ടുക,кызулау
871,sausen::V,കുതിക്കുക,җилдерү
872,rennen::V,ഓടുക,йөгерү
873,springen::V,ചാടുക,сикерү
874,klettern::V,കയറുക,үрмәләү
875,schaukeln::V,ഇളകുക,атыну
876,kriechen::V,പതുങ്ങികയറുക,шуышу
877,kriechen::V,പതുങ്ങികയറുക,үрмәләү
878,schwimmen::V,നീന്തുക,йөзү
879,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,чуму
880,rudern::V,തുഴയുക,ишү
881,fahren::V,വാഹനം ഓടിക്കുക,бару
882,fliegen::V,പറക്കുക,очу
883,gehen::V,പോകുക,йөрү
884,weggehen::V,വിടുക,китү
885,abfahren::V,പുറപ്പെടുക,кузгалу
886,anhalten::V,നിർത്തുക,тукталу
887,hineingehen::V,പ്രവേശിക്കുക,инү
888,eintreten::V,പ്രവേശിക്കുക,инү
889,kommen::V,വരുക,килү
890,ankommen::V,എത്തിച്ചേരുക,бару
891,zurückkommen::V,തിരിച്ചു വരുക,кире кайту
892,bleiben::V,തുടരുക,калу
893,warten::V,കാത്തിരിക്കുക,көтү
894,erwarten::V,പ്രതീക്ഷിക്കുക,көтү
895,suchen::V,തിരയുക,эзләү
896,finden::V,കണ്ടെത്തുക,табу
897,versuchen::V,ശ്രമിക്കുക,маташу
898,vorbereiten::V,തയ്യാറെടുക്കുക,хәзерләү
899,lieben::V,സ്നേഹിക്കുക,сөю
900,lieben::V,സ്നേഹിക്കുക,ярату
901,mögen::V,ഇഷ്ടപ്പെടുക,өнәү
902,lachen::V,ചിരിക്കുക,көлү
903,rühren::V,ഹൃദയം സ്പർശിക്കുക,дулкынландыру
904,weinen::V,തേങ്ങുക,елау
905,schimpfen::V,പിറുപിറുക്കുക,сүгү
906,schimpfen::V,പിറുപിറുക്കുക,сүгенү
907,sich ärgern::V,കോപിക്കുക,ачулану
908,sich fürchten::V,പേടിക്കുക,курку
909,fürchten::V,പേടിക്കുക,калтырау
910,fürchten::V,പേടിക്കുക,калтырану
911,fliehen::V,രക്ഷപ്പെടുക,арка бирү
912,flüchten::V,രക്ഷപ്പെടുക,качу
913,sehen::V,കാണുക,күрү
914,anschauen::V,നോക്കുക,карау
915,ansehen::V,നോക്കുക,карау
916,ansehen::V,നോക്കുക,күзәтү
917,hören::V,കേൾക്കുക,ишетү
918,zuhören::V,ശ്രദ്ധിക്കുക,тыңлау
919,probieren::V,രുചിയുള്ളതായി_തോന്നുക,тату
920,riechen::V,മണത്തു_നോക്കുക,иснәү
921,fühlen::V,സ്പർശിച്ചറിയുക,тою
922,fühlen::V,സ്പർശിച്ചറിയുക,сизү
923,scheinen::V,കാണപ്പെടുക,күренү
924,zu sehen sein::V,വെളിച്ചപ്പെടുക,күренү
925,vernehmen::V,കേൾക്കുക,ишетү
926,frieren::V,വിറയ്ക്കുക,өшү
927,frieren::V,വിറയ്ക്കുക,күшегү
928,tun::V,ചെയ്യുക,итү
929,können::V,കഴിയുക,алу
930,wollen::V,വേണുക,теләү
931,anfangen::V,തുടങ്ങുക,керешү
932,beenden::V,പൂർത്തിയാക്കുക,бетерү
933,beenden::V,പൂർത്തിയാക്കുക,тәмамлау
934,aufhören::V,നിർത്തുക,бетү
935,gelingen::V,വിജയിക്കുക,уңу
936,geraten::V,പരിണമിക്കുക,сабышу
937,öffnen::V,തുറക്കുക,ачу
938,schließen::V,അടയ്ക്കുക,ябу
939,stellen::V,വയ്ക്കുക,кую
940,setzen::V,വയ്ക്കുക,утырту
941,legen::V,ഇടുക,яткыру
942,berühren::V,തൊടുക,тию
943,verbinden::V,ഘടിപ്പിക്കുക,ялгау
944,bedecken::V,മുടുക,өрту
945,bedecken::V,മുടുക,каплау
946,bedecken::V,മുടുക,томалау
947,aufhängen::V,കെട്ടിതൂക്കുക,асу
948,anzünden::V,കത്തിക്കുക,кабызу
949,aufheben::V,പെറുക്കിയെടുക്കുക,күтәрү
950,zurücklassen::V,വച്ചുപോരുക,калдыру
951,verlieren::V,നഷ്ടപ്പെടുക,югалту
952,fallen lassen::V,വീഴ്ത്തുക,төшерү
953,machen::V,ഉണ്ടാക്കുക,ясау
954,machen::V,ഉണ്ടാക്കുക,эшләү
955,herstellen::V,ഉൽപാദിപ്പിക്കുക,ясау
956,bauen::V,നിർമ്മിക്കുക,кору
957,reparieren::V,നന്നാക്കുക,төзәтү
958,verbessern::V,മെച്ചപ്പെടുക,яхшырту
959,ändern::V,മാറ്റംവരുത്തുക,үзгәртү
960,graben::V,കുഴിക്കുക,казу
961,beugen::V,വണങ്ങുക,ию
962,biegen::V,കുനിയുക,бөгү
963,drehen::V,തിരിക്കുക,бору
964,drehen::V,തിരിക്കുക,бөтерү
965,wenden::V,തിരിയുക,бору
966,umdrehen::V,തിരിയുക,түнтәрү
967,heben::V,ഉയർത്തുക,күтәрү
968,hochheben::V,ഉയർത്തുക,күтәрү
969,ergreifen::V,ബലമായി_പിടിക്കുക,эләктерү
970,halten::V,പിടിക്കുക,тоту
971,drücken::V,അമർത്തുക,кысу
972,schieben::V,തള്ളുക,кузгату
973,kratzen::V,ചുരണ്ടുക,тырнау
974,lecken::V,നക്കുക,ялау
975,beißen::V,കടിക്കുക,тешләү
976,abreißen::V,കീറിക്കളയുക,өзү
977,abschneiden::V,മുറിച്ചുമാറ്റുക,кыю
978,abschneiden::V,മുറിച്ചുമാറ്റുക,кисү
979,binden::V,കെട്ടുക,бәйләү
980,stecken::V,തുളയ്ക്കുക,төртү
981,stecken::V,തുളയ്ക്കുക,тыгу
982,brechen::V,ഉടയുക,сындыру
983,klopfen::V,തട്ടുക,шаку
984,klopfen::V,തട്ടുക,шакылдау
985,hauen::V,അടിക്കുക,кыйнау
986,kleben::V,ഒട്ടിക്കുക,ябыштыру
987,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,ышку
988,streichen::V,പടർത്തുക,ягу
989,schleifen::V,പൊടിക്കുക,кайрау
990,schneiden::V,മുറിക്കുക,кисү
991,rütteln::V,മുട്ടുക,селкетү
992,schütteln::V,കുലുക്കുക,селкетү
993,schwenken::V,ആടുക,болгау
994,schütten::V,ഒഴിക്കുക,кою
995,füllen::V,നിറയ്ക്കുക,тутыру
996,einwickeln::V,പൊതിയുക,төрү
997,tragen::V,വഹിക്കുക,ташу
998,schleppen::V,വലിച്ചിഴയ്ക്കുക,сөйрәү
999,schleppen::V,വലിച്ചിഴയ്ക്കുക,өстерәү
1000,ziehen::V,വലിക്കുക,тарту
1001,aufbewahren::V,വയ്ക്കുക,саклау
1002,werfen::V,എറിയുക,ыргыту
1003,fangen::V,പിടിക്കുക,тоту
1004,packen::V,തട്ടിപ്പറിക്കുക,эләктерү
1005,verstecken::V,മറയ്ക്കുക,яшерү
1006,teilen::V,വിഭജിക്കുക,бүлү
1007,schicken::V,അയയ്ക്കുക,җибәрү
1008,bringen::V,കൊണ്ടുവരുക,китерү
1009,hinzufügen::V,കൂട്ടുക,өстәү
1010,bekommen::V,കിട്ടുക,алу
1011,erhalten::V,സ്വീകരിക്കുക,алу
1012,nehmen::V,എടുക്കുക,алу
1013,wählen::V,തിരഞ്ഞെടുക്കുക,сайлау
1014,auswählen::V,തിരഞ്ഞെടുക്കുക,сайлау
1015,bewahren::V,പുലർത്തുക,саклау
1016,behindern::V,തടയിടുക,комачаулау
1017,verderben::V,നശിപ്പിക്കുക,бозу
1018,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,бозу
1019,zerbrechen::V,ഉടയുക,вату
1020,zerreißen::V,കീറുക,өзү
1021,zerreißen::V,കീറുക,ерту
1022,zerstören::V,നശിപ്പിക്കുക,җимерү
1023,verbrennen::V,കത്തിനശിക്കുക,яндыру
1024,verbrennen::V,കത്തിനശിക്കുക,көйдерү
1025,verbrennen::V,കത്തിച്ചുകളയുക,яндыру
1026,verbrennen::V,കത്തിച്ചുകളയുക,көйдерү
1027,geben::V,കൊടുക്കുക,бирү
1028,geben::V,തരുക,бирү
1029,reichen::V,കൈമാറുക,тапшыру
1030,schenken::V,സമ്മാനം കൊടുക്കുക,бүләкләү
1031,versprechen::V,വാഗ്ദാനം_നൽകുക,вәгъдә бирү
1032,wünschen::V,ആഗ്രഹിക്കുക,котлау
1033,loben::V,പുകഴ്ത്തുക,мактау
1034,küssen::V,ഉമ്മവയ്ക്കുക,үбү
1035,wiegen::V,ഇളകുക,тирбәтү
1036,zudecken::V,മുടുക,ябу
1037,zudecken::V,മുടുക,бөркәү
1038,wecken::V,ഉണർത്തുക,уяту
1039,zeigen::V,കാണിക്കുക,күрсәтү
1040,führen::V,നടത്തുക,йөртү
1041,lehren::V,പഠിപ്പിക്കുക,өйрәтү
1042,unterrichten::V,പരിശീലിപ്പിക്കുക,укыту
1043,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,асрау
1044,leiten::V,നയിക്കുക,җитәкләү
1045,antreiben::V,പ്രേരിപ്പിക്കുക,куалау
1046,antreiben::V,പ്രേരിപ്പിക്കുക,әйдәләү
1047,antreiben::V,പ്രേരിപ്പിക്കുക,ашыктыру
1048,lassen::V,അനുവദിക്കുക,мәҗбүр итү
1049,einladen::V,ക്ഷണിക്കുക,чакыру
1050,vereinigen::V,കൂടിച്ചേരുക,берләштерү
1051,besuchen::V,സന്ദർശിക്കുക,керешү
1052,treffen::V,തമ്മിൽ കാണുക,очрату
1053,sich versammeln::V,സംയോജിപ്പിക്കുക,җыелышу
1054,spielen::V,കളിക്കുക,уйнау
1055,singen::V,പാടുക,җырлау
1056,tanzen::V,നൃത്തം ചെയ്യുക,бию
1057,sich trennen::V,നേർപെടുത്തുക,аерылу
1058,sich trennen::V,നേർപെടുത്തുക,ташлашу
1059,verlassen::V,പിൻവാങ്ങുക,ташлау
1060,verlassen::V,പിൻവാങ്ങുക,калдыру
1061,retten::V,രക്ഷിക്കുക,коткару
1062,bewachen::V,കാവൽനിൽക്കുക,каравыллау
1063,schützen::V,പരിരക്ഷിക്കുക,ышыклау
1064,verteidigen::V,പ്രതിരോധിക്കുക,яклау
1065,verteidigen::V,പ്രതിരോധിക്കുക,саклау
1066,sich schlagen::V,കലഹിക്കുക,сугышу
1067,schießen::V,വെടിവെക്കുക,ату
1068,siegen::V,വിജയിക്കുക,җиңү
1069,ärgern::V,വിഷമിപ്പിക്കുക,ачуландыру
1070,schlagen::V,അടിക്കുക,ору
1071,schlagen::V,അടിക്കുക,бәрү
1072,schlagen::V,അടിക്കുക,тукмау
1073,treten::V,തൊഴിക്കുക,тибү
1074,stechen::V,കുത്തുക,кадау
1075,stoßen::V,തള്ളുക,этү
1076,stehlen::V,മോഷ്ടിക്കുക,урлау
1077,stören::V,ശല്യപ്പെടുത്തുക,комачаулау
1078,belästigen::V,മെനക്കെടുക,борчу
1079,belästigen::V,മെനക്കെടുക,билмазалау
1080,verbergen::V,മറയ്ക്കുക,яшерү
1081,verbergen::V,ഒളിക്കുക,яшерү
1082,täuschen::V,കബളിപ്പിക്കുക,алдату
1083,betrügen::V,ചതിക്കുക,хәрәмләшү
1084,töten::V,കൊല്ലുക,үтерү
1085,wohnen::V,താമസിക്കുക,яшәү
1086,arbeiten::V,ജോലിചെയ്യുക,эшләү
1087,sammeln::V,സഞ്ചയിക്കുക,туплау
1088,pflücken::V,പറിച്ചെടുക്കുക,өзү
1089,jagen::V,വേട്ടയാടുക,аулау
1090,fischen::V,മീൻ പിടിക്കുക,балык тоту
1091,fassen::V,പിടിക്കുക,тоту
1092,hüten::V,ചേർക്കുക,көтү
1093,treiben::V,വാഹനം_ഓടിക്കുക,куалау
1094,anbinden::V,കെട്ടിയിടുക,бәйләү
1095,füttern::V,തീറ്റുക,туйдыру
1096,melken::V,പാലുകറക്കുക,саву
1097,hacken::V,വെട്ടിമുറിക്കുക,чабу
1098,gießen::V,നനയ്ക്കുക,сугару
1099,reifen::V,പാകമാകുക,җитешү
1100,zubereiten::V,പാചകം_ചെയ്യുക,пешеренү
1101,kochen::V,വേവിക്കുക,пешерү
1102,kochen::V,വേവിക്കുക,кайнату
1103,backen::V,ബേക്ക് ചെയ്യുക,пешерү
1104,braten::V,പോരിക്കുക,куыру
1105,braten::V,പോരിക്കുക,кыздыру
1106,umrühren::V,ഇളക്കുക,бутау
1107,umrühren::V,ഇളക്കുക,болгату
1108,stricken::V,മെടയുക,бәйләү
1109,nähen::V,തുന്നുക,тегү
1110,färben::V,ചായം പൂശുക,ману
1111,reinigen::V,വൃത്തിയാക്കുക,чистарту
1112,waschen::V,കഴുകുക,юу
1113,abwischen::V,തുടയ്ക്കുക,сөртү
1114,spülen::V,കഴുകുക,чайкау
1115,fegen::V,അടിച്ചുവാരുക,себерү
1116,kehren::V,അടിച്ചുവാരുക,себерү
1117,baden::V,നീന്തിത്തുടിക്കുക,коену
1118,sich waschen::V,കഴുകുക,юыну
1119,ausziehen::V,ഇഴുക്കുക,чишенү
1120,anziehen::V,ഉടുക്കുക,кию
1121,sich anziehen::V,ധരിച്ച നേടുകയുക,киенү
1122,kämmen::V,മുടിചീകുക,тарау
1123,schmücken::V,അലങ്കരിക്കുക,бизәү
1124,schmücken::V,അലങ്കരിക്കുക,бизәкләү
1125,sagen::V,പറയുക,дию
1126,sagen::V,പറയുക,әйтү
1127,sprechen::V,സംസാരിക്കുക,сөйләү
1128,sprechen::V,സംസാരിക്കുക,сөйләшү
1129,reden::V,സംസാരിക്കുക,сөйләү
1130,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,сөйләшү
1131,fragen::V,ചോദിക്കുക,сорау
1132,fragen::V,ചോദിക്കുക,сорашу
1133,bitten::V,അപേക്ഷിക്കുക,үтенү
1134,erzählen::V,പറയുക,сөйләү
1135,mitteilen::V,അറിയിക്കുക,белдерү
1136,nennen::V,പേരിടുക,дию
1137,rufen::V,വിളിക്കുക,дәшү
1138,prahlen::V,പൊങ്ങച്ചം പറയുക,мактану
1139,prahlen::V,പൊങ്ങച്ചം പറയുക,шапырыну
1140,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,күчерү
1141,denken::V,ചിന്തിക്കുക,уйлау
1142,glauben::V,വിശ്വസിക്കുക,инану
1143,bemerken::V,ശ്രദ്ധിക്കുക,искәрү
1144,erkennen::V,തിരിചറിയുക,тану
1145,begreifen::V,കൈപ്പിടിയിലാക്കുക,аңлау
1146,begreifen::V,കൈപ്പിടിയിലാക്കുക,төшенү
1147,verstehen::V,മനസ്സിലാക്കുക,аңлау
1148,verstehen::V,മനസ്സിലാക്കുക,төшенү
1149,lernen::V,പഠിക്കുക,уку
1150,lernen::V,പഠിക്കുക,өйрәнү
1151,wissen::V,അറിയുക,белү
1152,sich erinnern an::V,ഓർമിക്കുക,хәтерләү
1153,vergessen::V,മറക്കുക,оныту
1154,messen::V,അളക്കുക,үлчәү
1155,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,санау
1156,rechnen::V,ഗണിക്കുക,исәпләү
1157,lesen::V,വായിക്കുക,уку
1158,malen::V,ചിത്രം വരയ്ക്കുക,рәсем ясау
1159,malen::V,ചിത്രം വരയ്ക്കുക,сурәт ясау
1160,malen::V,ചിത്രം വരയ്ക്കുക,сурәтләү
1161,zeichnen::V,വരയ്ക്കുക,язу-сызу
1162,zeichnen::V,വരയ്ക്കുക,сурәт ясау
1163,schreiben::V,എഴുതുക,язу
1164,besitzen::V,സ്വന്തമാക്കുക,биләү
1165,kaufen::V,വാങ്ങുക,алу
1166,verkaufen::V,വിൽക്കുക,сату
1167,bezahlen::V,പരിഹാരം ചെയ്യുക,түләү
1168,zahlen::V,പണം അടയ്ക്കുക,түләү
1169,beherrschen::V,ഭരിക്കുക,ия булу
1170,ertragen::V,താങ്ങുക,чыдау
