,Concept_ID,hy,sv
779,oben::ADV,վերեւում,ovanpå
780,hinauf::ADV,վերեւ,upp
781,hinauf::ADV,վերեւ,uppåt
782,überall::ADV,ամենուր,överallt
783,nicht::ADV,չէ,ej
784,nicht::ADV,չէ,inte
785,ein wenig::ADV,մի քիչ,litet
786,kaum::ADV,հազիվ,knappt
787,kaum::ADV,հազիվ,knappast
788,sehr::ADV,շատ,mycket
789,so::ADV,այդպես,så
790,noch::ADV,դեռ,än
791,noch::ADV,դեռ,ännu
792,nur::ADV,միայն,bara
793,nur::ADV,միայն,endast
794,schon::ADV,արդեն,redan
795,wieder::ADV,նորից,åter
796,wieder::ADV,դարձյալ,åter
797,vergebens::ADV,իզուր,förgäves
798,vor::PRP,դիմացը,utanför
799,hinter::PRP,ետեւը,bakom
800,unter::PRP,տակ,under
801,durch::PRP,միջով,genom
802,durch::PRP,միջով,igenom
803,neben::PRP,քովը,bredvid
804,neben::PRP,քովը,vid sidan av
805,zwischen::PRP,միջեւ,mellan
806,wegen::PRP,պատճառով,på grund av
807,wegen::PRP,շնորհից,på grund av
808,dies::PRN,սա,detta
809,dies::PRN,այս,detta
810,das::PRN,դա,det
811,das::PRN,այդ,det
812,alles::PRN,ամեն ինչ,allt
813,ich::PRN,ես,jag
814,du::PRN,դու,du
815,er::PRN,նա,han
816,wir::PRN,մենք,vi
817,ihr::PRN,դուք,ni
818,sie::PRN,նրանք,de
819,was::FPRN,ինչ,vad
820,wer::FPRN,ով,vem
821,wo::FADV,ուր,var
822,wo::FADV,որտեղ,var
823,wohin::FADV,դեպի ուր,vart
824,wie::FADV,ինչպես,hur
825,warum::FADV,ինչու,varför
826,wieviel::FNUM,որչափ,hur mycket
827,eins::NUM,մեկ,en
828,eins::NUM,մեկ,ett
829,zwei::NUM,երկու,två
830,drei::NUM,երեք,tre
831,vier::NUM,չորս,fyra
832,fünf::NUM,հինգ,fem
833,sechs::NUM,վեց,sex
834,sieben::NUM,յոթ,sju
835,acht::NUM,ութ,åtta
836,neun::NUM,ինը,nio
837,zehn::NUM,տասը,tio
838,elf::NUM,տասնմեկ,elva
839,zwölf::NUM,տասներկու,tolv
840,zwanzig::NUM,քսան,tjugo
841,dreißig::NUM,երեսուն,trettio
842,vierzig::NUM,քառասուն,fyrtio
843,fünfzig::NUM,հիսուն,femtio
844,sechzig::NUM,վաթսուն,sextio
845,siebzig::NUM,յոթանասուն,sjuttio
846,achtzig::NUM,ութսուն,åttio
847,neunzig::NUM,իննսուն,nittio
848,hundert::NUM,հարյուր,hundra
849,tausend::NUM,հազար,tusen
850,und::CNJ,ու,och
851,oder::CNJ,կամ,eller
852,stehen::V,կանգնել,stå
853,sitzen::V,նստել,sitta
854,liegen::V,ստել,ligga
855,hängen::V,կախվել,hänga
856,werden::V,դառնալ,bli
857,passieren::V,պատահել,ske
858,passieren::V,պատահել,hända
859,beginnen::V,սկսվել,börja
860,enden::V,վերջանալ,ända
861,wechseln::V,փոխվել,växla
862,aufgehen[Sonne]::V,բարձրանալ,gå upp
863,aufgehen[Sonne]::V,ելնել ,gå upp
864,untergehen[Sonne]::V,մտնել,gå ned
865,scheinen[Sonne]::V,շողալ,skina
866,scheinen[Sonne]::V,փայլել,skina
867,donnern::V,որոտալ,dundra
868,wehen::V,փչել,blåsa
869,strömen::V,հոսել,forsa
870,strömen::V,հոսել,strömma
871,fließen::V,հոսել,flyta
872,sich drehen::V,պտտվել,snurra
873,schwanken::V,տատանվել,vackla
874,schwingen::V,ճոճվել,svinga
875,fallen::V,ընկնել,falla
876,brennen::V,այրվել,brinna
877,rauchen::V,ծխել,ryka
878,regnen::V,անձրեւ գալ,regna
879,gefrieren::V,սառչել,frysa
880,tauen::V,լկիլ,töa
881,schmelzen::V,հալիլ,smälta
882,trocknen::V,չորանալ,torka
883,sieden::V,եռալ,koka
884,sieden::V,եռալ,sjuda
885,faulen::V,փտել,ruttna
886,verfaulen::V,նեխել,ruttna
887,reißen::V,պատռվել,brista
888,reißen::V,ճղվել,brista
889,versinken::V,սուզվել,sjunka
890,vergehen::V,անցնել ,förgå
891,erscheinen::V,հայտնվել,synas
892,erscheinen::V,հայտնվել,visa sig
893,erscheinen::V,երեւալ,synas
894,erscheinen::V,երեւալ,visa sig
895,verschwinden::V,անհետանալ,försvinna
896,sinken::V,ընկնել,sjunka
897,abnehmen::V,փոքրանալ,avta
898,abnehmen::V,փոքրանալ,minskas
899,zunehmen::V,մեծանալ,tilltaga
900,steigen::V,բարձրանալ,stiga
901,wachsen::V,աճել,växa
902,glänzen::V,նշուլել,glimma
903,glänzen::V,փայլիլ,glimma
904,funkeln::V,փայլատակել,tindra
905,funkeln::V,փայլատակել,gnistra
906,lärmen::V,աղմուկ հանել,bråka
907,lärmen::V,աղմուկ հանել,väsnas
908,läuten::V,զնգալ,ringa
909,klingeln::V,զնգալ,ringa
910,klirren::V,զնգզնգալ,klirra
911,brausen::V,մոլեգնել,brusa
912,rauschen::V,սոսափել,susa
913,klingen::V,հնչել,låta
914,klingen::V,հնչել,klinga
915,bellen::V,հաչել,skälla
916,heulen::V,ոռնալ ,yla
917,heulen::V,ոռնալ ,tjuta
918,blasen::V,փչել ,blåsa
919,pfeifen::V,սուլել,vissla
920,schreien::V,գոռալ ,skrika
921,stöhnen::V,տնքալ,stöna
922,zittern::V,դողալ,darra
923,zittern::V,դողալ,skälva
924,leben::V,ապրել,leva
925,geboren werden::V,ծնվել,födas
926,atmen::V,շնչել,andas
927,trinken::V,խմել,dricka
928,essen::V,ուտել,äta
929,schlucken::V,կլանել,svälja
930,schlucken::V,կուլ տալ,svälja
931,müde werden::V,հոգնել,tröttna
932,einschlafen::V,քուն մտնել,somna
933,schlafen::V,քնել,sova
934,aufwachen::V,արթննալ,vakna
935,aufstehen::V,ելլել,stiga upp
936,sich erholen::V,հանգստանալ,repa sig
937,sich erholen::V,հանգստանալ,hämta sig
938,krank werden::V,հիւանդանալ,insjukna
939,krank sein::V,հիվանդ լինել,vara sjuk
940,schmerzen::V,ցավել,smärta
941,schmerzen::V,ցավել,göra ont
942,husten::V,հազալ,hosta
943,genesen::V,ապաքինվել,tillfriskna
944,sterben::V,մեռնել,dö
945,sterben::V,վախճանվել,dö
946,umkommen::V,կործանվել,omkomma
947,sich bewegen::V,ընթանալ,röra sig
948,sich rühren::V,շարժվել,röra på sig
949,sich erheben::V,կանգնել,resa sig
950,sich erheben::V,վեր կենալ,resa sig
951,sich setzen::V,նստել,sätta sig
952,hinfallen::V,ընկնել,falla omkull
953,laufen::V,քայլել,löpa
954,schreiten::V,ճեմել,skrida
955,spazierengehen::V,շրջագայել,promenera
956,eilen::V,շտապել,ila
957,sich beeilen::V,շտապել ,skynda sig
958,sausen::V,սլանալ,susa
959,rennen::V,վազել,löpa
960,rennen::V,վազել,springa
961,springen::V,ցատկել,hoppa
962,klettern::V,մագլցել,klättra
963,schaukeln::V,ճոճվել,gunga
964,schaukeln::V,օրորվել,gunga
965,kriechen::V,սողալ,kräla
966,schwimmen::V,լողալ,simma
967,tauchen::V,սուզվել,dyka
968,rudern::V,թիավարել,ro
969,fahren::V,ընթանալ,köra
970,fliegen::V,թռչել,flyga
971,gehen::V,գնալ,gå
972,weggehen::V,հեռանալ,gå bort
973,abfahren::V,ճանապարհվել,resa
974,abfahren::V,ճանապարհվել,avresa
975,anhalten::V,կանգնել,stanna
976,hineingehen::V,մտնել,gå in
977,eintreten::V,մտնել,träda in
978,kommen::V,գալ,komma
979,ankommen::V,ժամանել,ankomma
980,zurückkommen::V,վերադառնալ,återkomma
981,bleiben::V,մնալ,bli
982,bleiben::V,մնալ,förbli
983,warten::V,սպասել,vänta
984,erwarten::V,սպասել,vänta
985,suchen::V,որոնել,leta
986,finden::V,գտնել,finna
987,versuchen::V,փորձել,försöka
988,vorbereiten::V,պատրաստել,förbereda
989,lieben::V,սիրել,älska
990,mögen::V,հավանել,tycka om
991,mögen::V,սիրել,tycka om
992,lachen::V,ծիծաղել,skratta
993,rühren::V,հուզել,röra
994,weinen::V,լալ,gråta
995,schimpfen::V,տրտնջալ,skälla
996,schimpfen::V,քրթմնջել,skälla
997,sich ärgern::V,զայրանալ,förargas
998,sich fürchten::V,վախնալ,vara rädd
999,fürchten::V,վախենալ,frukta
1000,fliehen::V,փախչել,fly
1001,fliehen::V,փախչել,rymma
1002,flüchten::V,փախչել,fly
1003,sehen::V,տեսնել,se
1004,anschauen::V,դիտել,se på
1005,anschauen::V,դիտել,betrakta
1006,ansehen::V,նայել,åse
1007,hören::V,լսել,höra
1008,zuhören::V,ունկնդրել,höra på
1009,zuhören::V,ունկնդրել,lyssna till
1010,probieren::V,համը տեսել,smaka
1011,probieren::V,համը տեսել,smaka på
1012,riechen::V,հոտ առնել,lukta
1013,fühlen::V,զգալ,känna
1014,scheinen::V,երեւալ,verka
1015,scheinen::V,երեւալ,tyckas
1016,zu sehen sein::V,երեւալ,synas
1017,zu sehen sein::V,երեւալ,kunna ses
1018,vernehmen::V,իմանալ ,få veta
1019,vernehmen::V,իմանալ ,förnimma
1020,frieren::V,մրսել,frysa
1021,tun::V,անել,göra
1022,können::V,կարողանալ,kunna
1023,wollen::V,ուզել,vilja
1024,wollen::V,ցանկանալ,vilja
1025,anfangen::V,սկսել,börja
1026,beenden::V,վերջացնել,avsluta
1027,aufhören::V,դադարել,sluta
1028,aufhören::V,դադարել,upphöra
1029,gelingen::V,հաջողվել,lyckas
1030,gelingen::V,գլուխ գալ,lyckas
1031,geraten::V,ստացվել,bli
1032,öffnen::V,բաց անել,öppna
1033,schließen::V,փակել ,låsa
1034,schließen::V,փակել ,stänga
1035,stellen::V,դնել,ställa
1036,setzen::V,նստեցնել,sätta
1037,legen::V,դնել,lägga
1038,berühren::V,դիպչել,beröra
1039,berühren::V,շոշափել,beröra
1040,verbinden::V,շաղկապել,förbinda
1041,bedecken::V,ծածկել,täcka
1042,bedecken::V,ծածկել,betäcka
1043,aufhängen::V,կախել,hänga
1044,aufhängen::V,կախել,hänga upp
1045,anzünden::V,վառել,tända
1046,anzünden::V,վառել,antända
1047,anzünden::V,վառել,tända på
1048,aufheben::V,վերցնել,lyfta
1049,zurücklassen::V,թողնել,lämna
1050,zurücklassen::V,թողնել,efterlämna
1051,verlieren::V,կորցնել,mista
1052,verlieren::V,կորցնել,förlora
1053,fallen lassen::V,գցել,tappa
1054,fallen lassen::V,գցել,släppa
1055,machen::V,անել,göra
1056,herstellen::V,արտադրել,tillverka
1057,herstellen::V,արտադրել,framställa
1058,bauen::V,կառուցել,bygga
1059,reparieren::V,նորոգել,reparera
1060,verbessern::V,բարելավել,rätta
1061,verbessern::V,բարելավել,förbättra
1062,ändern::V,փոխել,ändra
1063,ändern::V,փոխել,förändra
1064,graben::V,փորել,gräva
1065,beugen::V,ծռել,böja
1066,biegen::V,թեքել,böja
1067,biegen::V,թեքել,kröka
1068,drehen::V,ոլորել,vrida
1069,wenden::V,պտտել,vända
1070,umdrehen::V,շրջել,vrida om
1071,heben::V,բարձրացնել,häva
1072,hochheben::V,բարձրացնել,lyfta
1073,ergreifen::V,վարակվել,gripa
1074,halten::V,բռնել,hålla
1075,drücken::V,ճնշել,trycka
1076,schieben::V,հրել,skjuta
1077,kratzen::V,քերել,riva
1078,kratzen::V,քերել,skrapa
1079,lecken::V,լիզել,slicka
1080,beißen::V,կծել,bita
1081,abreißen::V,պոկել,slita_av
1082,abreißen::V,պոկել,riva_av
1083,abschneiden::V,կտրել ,skära av
1084,binden::V,կապել,binda
1085,stecken::V,խրել,sticka
1086,brechen::V,կոտրել ,bryta
1087,brechen::V,կոտրել ,brista
1088,klopfen::V,թակել,banka
1089,klopfen::V,թակել,klappa
1090,hauen::V,ծեծել,hugga
1091,kleben::V,կպցնել,klistra
1092,reiben::V,շփել,gnida
1093,streichen::V,վրան քսել,smörja
1094,schleifen::V,սրել ,slipa
1095,schneiden::V,կտրել,skära
1096,schneiden::V,կտրել,klippa
1097,rütteln::V,ցնցել,skaka
1098,schütteln::V,թափահարել,rista
1099,schwenken::V,ճոճել,svänga
1100,schütten::V,լցնել,hälla
1101,füllen::V,լիքը լցնել,fylla
1102,einwickeln::V,փաթաթել,slå in
1103,einwickeln::V,փաթաթել,veckla in
1104,tragen::V,կրել,bära
1105,tragen::V,տանել,bära
1106,schleppen::V,քաշել,släpa
1107,ziehen::V,ձգել,dra
1108,ziehen::V,քաշել,dra
1109,aufbewahren::V,պահել ,förvara
1110,aufbewahren::V,պահել ,ta vara på
1111,werfen::V,նետել,kasta
1112,packen::V,հափշտակել,gripa
1113,packen::V,հափշտակել,gripa tag
1114,verstecken::V,ծածկել,gömma
1115,teilen::V,բաժանել,dela
1116,schicken::V,ուղարկել,skicka
1117,bringen::V,բերել,bringa
1118,hinzufügen::V,ավելացնել,tillägga
1119,bekommen::V,հայթայթել,få
1120,bekommen::V,հայթայթել,erhålla
1121,erhalten::V,ստանալ,få
1122,erhalten::V,ստանալ,erhålla
1123,nehmen::V,վերցնել,ta
1124,nehmen::V,վերցնել,taga
1125,wählen::V,ընտրել,välja
1126,auswählen::V,գերադասել,utvälja
1127,bewahren::V,պահպանել,bevara
1128,behindern::V,խոչընդոտել,hindra
1129,behindern::V,խոչընդոտել,förhindra
1130,verderben::V,փչացնել,förstöra
1131,beschädigen::V,վնասել,skada
1132,zerbrechen::V,ջարդել,bryta isär
1133,zerbrechen::V,ջարդել,bryta sönder
1134,zerbrechen::V,կոտրել,bryta isär
1135,zerbrechen::V,կոտրել,bryta sönder
1136,zerreißen::V,պատռել,riva sönder
1137,zerreißen::V,պատռել,slita sönder
1138,zerstören::V,քանդել,förstöra
1139,verbrennen::V,այրել,bränna
1140,verbrennen::V,այրել,bränna upp
1141,geben::V,տալ,ge
1142,reichen::V,հանձնել,räcka
1143,schenken::V,նվիրել,skänka
1144,versprechen::V,խոստանալ,lova
1145,wünschen::V,մաղթել,önska
1146,loben::V,գովել,lova
1147,loben::V,գովել,beröma
1148,küssen::V,համբուրել,pussa
1149,wiegen::V,օրորել,vagga
1150,zudecken::V,վրան գցել,täcka
1151,wecken::V,զարթնեցնել,väcka
1152,zeigen::V,ցույց տալ,visa
1153,führen::V,ուղեկցել,föra
1154,lehren::V,սովորեցնել,lära
1155,unterrichten::V,ավանդել,undervisa
1156,aufziehen::V,դաստիարակել,uppfostra
1157,leiten::V,ղեկավարել,leda
1158,leiten::V,կառավարել,leda
1159,antreiben::V,շտապեցնել,driva på
1160,lassen::V,ստիպել,få att
1161,einladen::V,հրավիրել,bjuda
1162,einladen::V,հրավիրել,inbjuda
1163,vereinigen::V,միացնել,förena
1164,besuchen::V,այցելել,besöka
1165,treffen::V,հանդիպել,möta
1166,treffen::V,հանդիպել,träffa
1167,sich versammeln::V,հավաքվել,församla sig
1168,spielen::V,խաղալ,leka
1169,spielen::V,խաղալ,spela
1170,singen::V,երգել,sjunga
1171,tanzen::V,պարել,dansa
1172,sich trennen::V,ցրվել,skiljas
1173,verlassen::V,լքել,lämna
1174,verlassen::V,լքել,överge
1175,retten::V,փրկել,rädda
1176,bewachen::V,պահել,bevaka
1177,schützen::V,պաշտպանել,skydda
1178,schützen::V,պաշտպանել,beskydda
1179,verteidigen::V,պաշտպանել,försvara
1180,sich schlagen::V,կռվել,slåss
1181,schießen::V,կրակել,skjuta
1182,siegen::V,հաղթել,segra
1183,ärgern::V,ձանձրացնել,förarga
1184,schlagen::V,խփել,slå
1185,treten::V,քացի տալ,sparka
1186,stechen::V,խայթել,sticka
1187,stoßen::V,մղել,stöta
1188,stehlen::V,գողանալ,stjäla
1189,stören::V,խանգարել,störa
1190,belästigen::V,անհանգստացնել,genera
1191,belästigen::V,անհանգստացնել,besvära
1192,verbergen::V,թաքցնել,dölja
1193,täuschen::V,խաբել,vilseleda
1194,betrügen::V,խաբել,bedra
1195,töten::V,սպանել ,döda
1196,wohnen::V,բնակվել,bo
1197,arbeiten::V,աշխատել,arbeta
1198,sammeln::V,հավաքել,samla
1199,pflücken::V,քաղել,plocka
1200,jagen::V,որս անել,jaga
1201,fischen::V,ձուկ բռնել,fiska
1202,fassen::V,բռնել,fånga
1203,hüten::V,արածեցնել,vakta
1204,treiben::V,հովուել,driva
1205,anbinden::V,չուանել,binda fast
1206,füttern::V,կերակրել,fodra
1207,melken::V,կթել,mjölka
1208,hacken::V,կոտորել,hacka
1209,gießen::V,ջրել,hälla
1210,gießen::V,ջրել,vattna
1211,reifen::V,հասունանալ ,mogna
1212,zubereiten::V,պատրաստել,tillaga
1213,zubereiten::V,պատրաստել,tillreda
1214,kochen::V,եփել,koka
1215,backen::V,թխել,baka
1216,braten::V,տապակել,steka
1217,umrühren::V,խառնել,röra om
1218,stricken::V,գործել,sticka
1219,nähen::V,կարել,sy
1220,färben::V,ներկել,färga
1221,reinigen::V,մաքրել,rensa
1222,reinigen::V,մաքրել,rengöra
1223,waschen::V,լվանալ,tvätta
1224,abwischen::V,սրբել,torka av
1225,spülen::V,ողողել,spola
1226,spülen::V,ողողել,skölja
1227,spülen::V,պարզաջրել,spola
1228,spülen::V,պարզաջրել,skölja
1229,fegen::V,ավլել,feja
1230,kehren::V,ավլել,sopa
1231,baden::V,լողանալ,bada
1232,sich waschen::V,լվացվել,tvätta sig
1233,ausziehen::V,հանել,ta av
1234,anziehen::V,հագնել,ta på
1235,sich anziehen::V,հագնվել,klä på sig
1236,kämmen::V,սանրել,kamma
1237,schmücken::V,զարդարել,pynta
1238,schmücken::V,զարդարել,smycka
1239,sagen::V,ասել,säga
1240,sprechen::V,խոսել,tala
1241,reden::V,զրուցել,tala
1242,reden::V,զրուցել,prata
1243,sich unterhalten::V,խոսակցել,prata
1244,fragen::V,հարցնել,fråga
1245,fragen::V,հարցնել,spörja
1246,bitten::V,խնդրել,be
1247,erzählen::V,պատմել,berätta
1248,mitteilen::V,հաղորդել,meddela
1249,nennen::V,անվանել,kalla
1250,rufen::V,կանչել,ropa
1251,prahlen::V,պարծենալ,pråla
1252,prahlen::V,պարծենալ,skryta
1253,übersetzen::V,թարգմանել,tolka
1254,übersetzen::V,թարգմանել,översätta
1255,denken::V,մտածել,tänka
1256,glauben::V,հավատալ,tro
1257,bemerken::V,նկատել,uppmärksamma
1258,bemerken::V,նկատել,lägga märke till
1259,erkennen::V,ճանաչել,känna igen
1260,begreifen::V,հասկանալ,begripa
1261,verstehen::V,ըմբռնել,förstå
1262,lernen::V,սովորել,lära sig
1263,wissen::V,իմանալ,veta
1264,sich erinnern an::V,հիշել,minnas
1265,sich erinnern an::V,հիշել,komma ihåg
1266,sich erinnern an::V,մտաբերել,minnas
1267,sich erinnern an::V,մտաբերել,komma ihåg
1268,vergessen::V,մոռանալ,glömma
1269,messen::V,չափել,mäta
1270,zählen::V,թվել,räkna
1271,zählen::V,հաշվել,räkna
1272,rechnen::V,հաշվել,räkna
1273,rechnen::V,հաշվարկել,räkna
1274,lesen::V,կարդալ,läsa
1275,malen::V,նկարել,måla
1276,zeichnen::V,գծել,teckna
1277,schreiben::V,գրել,skriva
1278,besitzen::V,ունենալ,äga
1279,besitzen::V,ունենալ,besitta
1280,besitzen::V,տեր լինել,äga
1281,besitzen::V,տեր լինել,besitta
1282,kaufen::V,գնել,köpa
1283,verkaufen::V,վաճառել,sälja
1284,bezahlen::V,վճարել,betala
1285,zahlen::V,վճարել,betala
1286,beherrschen::V,ղեկավարել,behärska
1287,ertragen::V,դիմանալ,tåla
1288,ertragen::V,դիմանալ,uthärda
1289,Horn::N,,horn
1290,fangen::V,,fånga
