,Concept_ID,se,no
2068,Seite::N,пе̄лль,side
2069,Seite::N,е̄ммьне,side
2070,Mitte::N,gaske,midte
2071,Mitte::N,jarnge,midte
2072,Mitte::N,gasska,midte
2073,Mitte::N,guovddaš,midte
2074,Mitte::N,gaskamuddu,midte
2075,Mitte::N,koskâ,midte
2076,Mitte::N,kõskk,midte
2077,Mitte::N,кэ̄сск,midte
2078,Gegenstand::N,daevere,gjenstand
2079,Gegenstand::N,oabme,gjenstand
2080,Gegenstand::N,gávnne,gjenstand
2081,Gegenstand::N,bierggas,gjenstand
2082,Gegenstand::N,ettâ,gjenstand
2083,Gegenstand::N,kápulâh,gjenstand
2084,Gegenstand::N,käu´nn,gjenstand
2085,Gegenstand::N,ка̄ввьн,gjenstand
2086,Sache::N,aate,sak
2087,Sache::N,saake,sak
2088,Sache::N,ássje,sak
2089,Sache::N,ášši,sak
2090,Sache::N,äšši,sak
2091,Sache::N,ä´šš,sak
2092,Sache::N,ве̄шш,sak
2093,Rand::N,raedtie,rand
2094,Rand::N,rabdda,rand
2095,Rand::N,ravda,rand
2096,Rand::N,robdâ,rand
2097,Rand::N,čårr,rand
2098,Rand::N,ruõbdd,rand
2099,Rand::N,рӯммт,rand
2100,Rand::N,ре̄ввьн,rand
2101,Kante::N,raedtie,kant
2102,Kante::N,rabdda,kant
2103,Kante::N,ravda,kant
2104,Kante::N,robdâ,kant
2105,Kante::N,å´rdd,kant
2106,Kante::N,ruõbdd,kant
2107,Kante::N,рӯммт,kant
2108,Kante::N,ре̄ввьн,kant
2109,Ecke::N,roene,hjørne
2110,Ecke::N,kråane,hjørne
2111,Ecke::N,náhpo,hjørne
2112,Ecke::N,nusske,hjørne
2113,Ecke::N,nurki,hjørne
2114,Ecke::N,čiehka,hjørne
2115,Ecke::N,čiehâ,hjørne
2116,Ecke::N,čiõkk,hjørne
2117,Ecke::N,suåp'p,hjørne
2118,Ecke::N,уггл,hjørne
2119,Spitze::N,gietjie,spiss
2120,Spitze::N,snjuhtje,spiss
2121,Spitze::N,gihttje,spiss
2122,Spitze::N,geahči,spiss
2123,Spitze::N,picci,spiss
2124,Spitze::N,keeči,spiss
2125,Spitze::N,ǩie´čč,spiss
2126,Spitze::N,кя̄женч,spiss
2127,Ende::N,gietjie,ende
2128,Ende::N,giehtje,ende
2129,Ende::N,geahči,ende
2130,Ende::N,keeči,ende
2131,Ende::N,puäš'š,ende
2132,Ende::N,ке̄джь,ende
2133,Loch::N,raejkie,hull
2134,Loch::N,rájgge,hull
2135,Loch::N,ráigi,hull
2136,Loch::N,räigi,hull
2137,Loch::N,loikk,hull
2138,Loch::N,râi´ǧǧ,hull
2139,Loch::N,ра̄ййк,hull
2140,Winkel::N,skaavhte,vinkel
2141,Winkel::N,tjiehka,vinkel
2142,Winkel::N,soahppa,vinkel
2143,Winkel::N,čiehka,vinkel
2144,Winkel::N,sogge,vinkel
2145,Winkel::N,suåp'p,vinkel
2146,Winkel::N,уггл,vinkel
2147,Muster::N,goere,mønster
2148,Muster::N,girjja,mønster
2149,Muster::N,girjjit,mønster
2150,Muster::N,kovos,mønster
2151,Muster::N,кыррьй,mønster
2152,Muster::N,кырьйнесс,mønster
2153,Größe::N,ståaroe,størrelse
2154,Größe::N,stuorrudahka,størrelse
2155,Größe::N,stūrrodat,størrelse
2156,Größe::N,mahtodat,størrelse
2157,Größe::N,allodat,størrelse
2158,Größe::N,stuá'ṛudâh,størrelse
2159,Größe::N,роаӈӈьк,størrelse
2160,Länge::N,gåhkoe,lengde
2161,Länge::N,guhkkudahka,lengde
2162,Länge::N,guhkkodat,lengde
2163,Länge::N,kukkodâh,lengde
2164,Länge::N,õllâdvuõtt,lengde
2165,Länge::N,куххьквӯдт,lengde
2166,Höhe::N,jalloe,høyde
2167,Höhe::N,jalladahke,høyde
2168,Höhe::N,alludahka,høyde
2169,Höhe::N,allatvuohta,høyde
2170,Höhe::N,allodat,høyde
2171,Höhe::N,aḷodâh,høyde
2172,Höhe::N,âlladvuõtt,høyde
2173,Höhe::N,э̄ллвӯдт,høyde
2174,Gewicht::N,leavloe,vekt
2175,Gewicht::N,dædda,vekt
2176,Gewicht::N,låssudahka,vekt
2177,Gewicht::N,deaddu,vekt
2178,Gewicht::N,tiäd'du,vekt
2179,Gewicht::N,teäd'd,vekt
2180,Gewicht::N,тя̄ннт,vekt
2181,Gewicht::N,вӣссь,vekt
2182,Menge::N,mierie,mengde
2183,Menge::N,ållo,mengde
2184,Menge::N,mearri,mengde
2185,Menge::N,doahkki,mengde
2186,Menge::N,meeṛi,mengde
2187,Menge::N,tukk,mengde
2188,Menge::N,mie´rr,mengde
2189,Menge::N,туххк,mengde
2190,Menge::N,ла̄ннҍт,mengde
2191,Haufen::N,deava,haug
2192,Haufen::N,deava,bunke
2193,Haufen::N,håevkie,haug
2194,Haufen::N,håevkie,bunke
2195,Haufen::N,hårre,haug
2196,Haufen::N,hårre,bunke
2197,Haufen::N,látna,haug
2198,Haufen::N,látna,bunke
2199,Haufen::N,laaṇâ,haug
2200,Haufen::N,laaṇâ,bunke
2201,Haufen::N,laađđ,haug
2202,Haufen::N,laađđ,bunke
2203,Haufen::N,поанн,haug
2204,Haufen::N,поанн,bunke
2205,Reihe::N,raajroe,rekke
2206,Reihe::N,rájddo,rekke
2207,Reihe::N,gurgadas,rekke
2208,Reihe::N,kuáḷus,rekke
2209,Reihe::N,riâd'd,rekke
2210,Reihe::N,по̄ллт,rekke
2211,Boot::N,vïnhtse,båt
2212,Boot::N,vanás,båt
2213,Boot::N,vanntsa,båt
2214,Boot::N,fanas,båt
2215,Boot::N,voonâs,båt
2216,Boot::N,käärbis,båt
2217,Boot::N,võõnâs,båt
2218,Boot::N,вэнс,båt
2219,Ruder::N,aajroe,åre
2220,Ruder::N,ájrro,åre
2221,Ruder::N,áiru,åre
2222,Ruder::N,áiru,åre
2223,Ruder::N,äirr,åre
2224,Ruder::N,а̄ррьй,åre
2225,Schlitten::N,slærra,slede
2226,Schlitten::N,slærra,kjelke
2227,Schlitten::N,tjïelhke,slede
2228,Schlitten::N,tjïelhke,kjelke
2229,Schlitten::N,gieris,slede
2230,Schlitten::N,gieris,kjelke
2231,Schlitten::N,tjielkká,slede
2232,Schlitten::N,tjielkká,kjelke
2233,Schlitten::N,gielká,slede
2234,Schlitten::N,gielká,kjelke
2235,Schlitten::N,kiäl'kká,slede
2236,Schlitten::N,kiäl'kká,kjelke
2237,Schlitten::N,saan,slede
2238,Schlitten::N,saan,kjelke
2239,Schlitten::N,ǩeâlkk,slede
2240,Schlitten::N,ǩeâlkk,kjelke
2241,Schlitten::N,со̄а̄н,slede
2242,Schlitten::N,со̄а̄н,kjelke
2243,Ski::N,treavka,ski
2244,Ski::N,sabek,ski
2245,Ski::N,sabet,ski
2246,Ski::N,saaveeh,ski
2247,Ski::N,koolâs,ski
2248,Ski::N,коаллас,ski
2249,Ski::N,са̄вехь,ski
2250,Lagerfeuer::N,dålle,leirbål
2251,Lagerfeuer::N,sajijdållå,leirbål
2252,Lagerfeuer::N,dolla,leirbål
2253,Lagerfeuer::N,tullâ,leirbål
2254,Lagerfeuer::N,toll,leirbål
2255,Lagerfeuer::N,то̄лл,leirbål
2256,Last::N,maajsoe,bør
2257,Last::N,maajsoe,last
2258,Last::N,noade,bør
2259,Last::N,noade,last
2260,Last::N,guorbmi,bør
2261,Last::N,guorbmi,last
2262,Last::N,kye'rmi,bør
2263,Last::N,kye'rmi,last
2264,Last::N,nue´đđ,bør
2265,Last::N,nue´đđ,last
2266,Last::N,kue´rmm,bør
2267,Last::N,kue´rmm,last
2268,Last::N,нуэдът,bør
2269,Last::N,нуэдът,last
2270,Gang::N,vaedtseme,gang
2271,Gang::N,mannulahka,gang
2272,Gang::N,johtu,gang
2273,Gang::N,jotteem,gang
2274,Gang::N,joto,gang
2275,Gang::N,jäl'lmõš,gang
2276,Gang::N,ёадтмушш,gang
2277,Gang::N,ёадтҌмушш,gang
2278,Schritt::N,sïlle,steg
2279,Schritt::N,sïlle,skritt
2280,Schritt::N,lávkke,steg
2281,Schritt::N,lávkke,skritt
2282,Schritt::N,lávki,steg
2283,Schritt::N,lávki,skritt
2284,Schritt::N,lävkki,steg
2285,Schritt::N,lävkki,skritt
2286,Schritt::N,läu´ǩǩ,steg
2287,Schritt::N,läu´ǩǩ,skritt
2288,Schritt::N,ла̄ффьк,steg
2289,Schritt::N,ла̄ффьк,skritt
2290,Norden::N,noerhte,nord
2291,Norden::N,nuortta,nord
2292,Norden::N,davvi,nord
2293,Norden::N,taṿe,nord
2294,Norden::N,tâ´vv,nord
2295,Norden::N,таввял,nord
2296,Süden::N,åarjel,sør
2297,Süden::N,oarjje,sør
2298,Süden::N,lulli,sør
2299,Süden::N,mäddi,sør
2300,Süden::N,kesipieg'gâ,sør
2301,Süden::N,saujj,sør
2302,Süden::N,со̄а̄ййв,sør
2303,Westen::N,jillie,vest
2304,Westen::N,alle,vest
2305,Westen::N,oarji,vest
2306,Westen::N,uár'ji,vest
2307,Westen::N,viõstâr,vest
2308,Westen::N,вуэрьял,vest
2309,Osten::N,luvlie,øst
2310,Osten::N,lulle,øst
2311,Osten::N,nuorta,øst
2312,Osten::N,nuor'ttâ,øst
2313,Osten::N,nuõrti,øst
2314,Osten::N,нуҏҏьт,øst
2315,Holz::N,moere,tre
2316,Holz::N,muorra,tre
2317,Holz::N,muorra,tre
2318,Holz::N,muoṛâ,tre
2319,Holz::N,muõrr,tre
2320,Holz::N,мӯрр,tre
2321,Brett::N,fealloe,fjøl
2322,Brett::N,fealloe,brett
2323,Brett::N,fiello,fjøl
2324,Brett::N,fiello,brett
2325,Brett::N,lávdi,fjøl
2326,Brett::N,lávdi,brett
2327,Brett::N,lyev'di,fjøl
2328,Brett::N,lyev'di,brett
2329,Brett::N,lu´vdd,fjøl
2330,Brett::N,lu´vdd,brett
2331,Brett::N,лаййт,fjøl
2332,Brett::N,лаййт,brett
2333,Platte::N,spaagkoe,plate
2334,Platte::N,skierro,plate
2335,Platte::N,skearru,plate
2336,Platte::N,ráptu,plate
2337,Platte::N,ка̄ррьт,plate
2338,Stütze::N,dovtege,støtte
2339,Stütze::N,dåarjege,støtte
2340,Stütze::N,tsagge,støtte
2341,Stütze::N,nihta,støtte
2342,Stütze::N,duvdda,støtte
2343,Stütze::N,caggi,støtte
2344,Stütze::N,cagge,støtte
2345,Stütze::N,cõgldõk,støtte
2346,Stütze::N,стуэлльп,støtte
2347,Stange::N,staavra,stang
2348,Stange::N,stággo,stang
2349,Stange::N,hålggå,stang
2350,Stange::N,stávrá,stang
2351,Stange::N,stággu,stang
2352,Stange::N,čuálgui,stang
2353,Stange::N,kaŋgg,stang
2354,Stange::N,кэ̄ллт,stang
2355,Stange::N,пе̄лльк,stang
2356,Stock::N,galte,pinne
2357,Stock::N,klåbpoe,pinne
2358,Stock::N,soabbe,pinne
2359,Stock::N,soabbi,pinne
2360,Stock::N,suáb'bi,pinne
2361,Stock::N,suä´b'b,pinne
2362,Stock::N,суэммьп,pinne
2363,Stab::N,klaahka,stav
2364,Stab::N,klaahka,kjepp
2365,Stab::N,soabbe,stav
2366,Stab::N,soabbe,kjepp
2367,Stab::N,soabbi,stav
2368,Stab::N,soabbi,kjepp
2369,Stab::N,suáb'bi,stav
2370,Stab::N,suáb'bi,kjepp
2371,Stab::N,suä´b'b,stav
2372,Stab::N,suä´b'b,kjepp
2373,Stab::N,суэммьп,stav
2374,Stab::N,суэммьп,kjepp
2375,Rohr::N,gïrse,rør
2376,Rohr::N,båhttså,rør
2377,Rohr::N,bohcci,rør
2378,Rohr::N,poccee,rør
2379,Rohr::N,puu´lčiǩ,rør
2380,Rohr::N,туррьп,rør
2381,Haus::N,ståapoe,hus
2382,Haus::N,goahte,hus
2383,Haus::N,stohpu,hus
2384,Haus::N,tááḷu,hus
2385,Haus::N,tääll,hus
2386,Haus::N,пэ̄ҏҏт,hus
2387,Heim::N,hïejme,hjem
2388,Heim::N,viesso,hjem
2389,Heim::N,ruoktu,hjem
2390,Heim::N,päikki,hjem
2391,Heim::N,päi´ǩǩ,hjem
2392,Heim::N,пэ̄ҏҏт,hjem
2393,Ofen::N,vuebnie,ovn
2394,Ofen::N,vuodná,ovn
2395,Ofen::N,vuobnne,ovn
2396,Ofen::N,uvdna,ovn
2397,Ofen::N,uvnâ,ovn
2398,Ofen::N,ǩiiuǥân,ovn
2399,Ofen::N,пе̄ххц,ovn
2400,Ofen::N,кыввкан,ovn
2401,Fußboden::N,guelpie,gulv
2402,Fußboden::N,guolbbe,gulv
2403,Fußboden::N,láhtti,gulv
2404,Fußboden::N,šalde,gulv
2405,Fußboden::N,šâ´ldd,gulv
2406,Fußboden::N,шалльт,gulv
2407,Tisch::N,buertie,bord
2408,Tisch::N,bievdde,bord
2409,Tisch::N,beavdi,bord
2410,Tisch::N,pevdi,bord
2411,Tisch::N,på´rdd,bord
2412,Tisch::N,stue´ll,bord
2413,Tisch::N,туэлль,bord
2414,Stuhl::N,stovle,stol
2415,Stuhl::N,ståvllå,stol
2416,Stuhl::N,stuollu,stol
2417,Stuhl::N,stovli,stol
2418,Stuhl::N,stuu´l,stol
2419,Stuhl::N,стула,stol
2420,Wiege::N,gïerhkeme,vogge
2421,Wiege::N,vuoggo,vogge
2422,Wiege::N,geaŧŧu,vogge
2423,Wiege::N,geaktu,vogge
2424,Wiege::N,gietkka,vogge
2425,Wiege::N,kiäh'tu,vogge
2426,Wiege::N,vogga,vogge
2427,Wiege::N,кӣткэм,vogge
2428,Bett::N,seangkoe,seng
2429,Bett::N,sæŋŋga,seng
2430,Bett::N,seaŋga,seng
2431,Bett::N,seŋgâ,seng
2432,Bett::N,sââ´jj,seng
2433,Bett::N,вуэдтӭмсайй,seng
2434,Regal::N,hælla,reol
2435,Regal::N,hælla,hylle
2436,Regal::N,hilldo,reol
2437,Regal::N,hilldo,hylle
2438,Regal::N,hildu,reol
2439,Regal::N,hildu,hylle
2440,Regal::N,ildee,reol
2441,Regal::N,ildee,hylle
2442,Regal::N,i´lddi,reol
2443,Regal::N,i´lddi,hylle
2444,Regal::N,ылльтэ,reol
2445,Regal::N,ылльтэ,hylle
2446,Kiste::N,aeskie,kasse
2447,Kiste::N,kássa,kasse
2448,Kiste::N,kássa,kasse
2449,Kiste::N,árkku,kasse
2450,Kiste::N,ču´ǩǩ,kasse
2451,Kiste::N,чуххьк,kasse
2452,Fenster::N,klaase,vindu
2453,Fenster::N,vinndek,vindu
2454,Fenster::N,láse,vindu
2455,Fenster::N,laasâ,vindu
2456,Fenster::N,ikkân,vindu
2457,Fenster::N,эххкан,vindu
2458,Tür::N,okse,dør
2459,Tür::N,uksa,dør
2460,Tür::N,uksa,dør
2461,Tür::N,uksâ,dør
2462,Tür::N,uhss,dør
2463,Tür::N,уккс,dør
2464,Tor::N,okse,port
2465,Tor::N,pårttå,port
2466,Tor::N,uksa,port
2467,Tor::N,poarta,port
2468,Tor::N,porttâ,port
2469,Tor::N,uustõk,port
2470,Tor::N,čuâlluhss,port
2471,Tor::N,уккс,port
2472,Zaun::N,haakene,gjerde
2473,Zaun::N,jerra,gjerde
2474,Zaun::N,gárdde,gjerde
2475,Zaun::N,áidi,gjerde
2476,Zaun::N,äiđi,gjerde
2477,Zaun::N,äidd,gjerde
2478,Zaun::N,čuâll,gjerde
2479,Zaun::N,а̄ййт,gjerde
2480,Dach::N,rehpie,tak
2481,Dach::N,dæhkko,tak
2482,Dach::N,gáhttu,tak
2483,Dach::N,káttu,tak
2484,Dach::N,laakk,tak
2485,Dach::N,пэ̄ҏҏтэ̄ля,tak
2486,Dach::N,кры̄ша,tak
2487,Leiter::N,raajtere,stige
2488,Leiter::N,tjajmos,stige
2489,Leiter::N,boagos,stige
2490,Leiter::N,ráidalas,stige
2491,Leiter::N,raidlâs,stige
2492,Leiter::N,лествец,stige
2493,Besen::N,saehpie,kost
2494,Besen::N,gaerpene,kost
2495,Besen::N,njáman,kost
2496,Besen::N,luvdá,kost
2497,Besen::N,luvdá,kost
2498,Besen::N,västt,kost
2499,Besen::N,ва̄сст,kost
2500,Spaten::N,gåajvoe,spade
2501,Spaten::N,spádá,spade
2502,Spaten::N,goajvvo,spade
2503,Spaten::N,goaivu,spade
2504,Spaten::N,kuái'vu,spade
2505,Spaten::N,kuäivv,spade
2506,Spaten::N,куаййв,spade
2507,Schaufel::N,gåajvoe,skuffe
2508,Schaufel::N,gåjvun,skuffe
2509,Schaufel::N,goajvvo,skuffe
2510,Schaufel::N,goaivu,skuffe
2511,Schaufel::N,kuái'vu,skuffe
2512,Schaufel::N,kuäivv,skuffe
2513,Schaufel::N,куаййв,skuffe
2514,Gabel::N,tjåagka,gaffel
2515,Gabel::N,gáffil,gaffel
2516,Gabel::N,káffal,gaffel
2517,Gabel::N,kaahvâl,gaffel
2518,Gabel::N,velkk,gaffel
2519,Gabel::N,а̄лльс,gaffel
2520,Löffel::N,buste,skje
2521,Löffel::N,bassti,skje
2522,Löffel::N,baste,skje
2523,Löffel::N,pastem,skje
2524,Löffel::N,pâ´sttem,skje
2525,Löffel::N,пасьтэмь,skje
2526,Messer::N,nejpie,kniv
2527,Messer::N,nijbbe,kniv
2528,Messer::N,niibi,kniv
2529,Messer::N,nijbe,kniv
2530,Messer::N,nei´bb,kniv
2531,Messer::N,ныййп,kniv
2532,Nagel::N,spæjhkere,spiker
2533,Nagel::N,spiger,spiker
2534,Nagel::N,návlle,spiker
2535,Nagel::N,spiikkár,spiker
2536,Nagel::N,spijkkár,spiker
2537,Nagel::N,näu´ll,spiker
2538,Nagel::N,на̄ввьл,spiker
2539,Netz::N,viermie,nett
2540,Netz::N,viermme,nett
2541,Netz::N,næhtta,nett
2542,Netz::N,fierbmi,nett
2543,Netz::N,viermi,nett
2544,Netz::N,säi´mm,nett
2545,Netz::N,нӯжхьт,nett
2546,Haken::N,kruehkie,krok
2547,Haken::N,ruohkke,krok
2548,Haken::N,vagge,krok
2549,Haken::N,roahkki,krok
2550,Haken::N,faggi,krok
2551,Haken::N,kuák'ki,krok
2552,Haken::N,kuä´ǩ'ǩ,krok
2553,Haken::N,ва̄ӈӈк,krok
2554,Haken::N,куэххьк,krok
2555,Griff::N,rehpie,tak
2556,Griff::N,rehpie,håndtak
2557,Griff::N,taatje,tak
2558,Griff::N,taatje,håndtak
2559,Griff::N,gavlla,tak
2560,Griff::N,gavlla,håndtak
2561,Griff::N,guottáldahka,tak
2562,Griff::N,guottáldahka,håndtak
2563,Griff::N,geavja,tak
2564,Griff::N,geavja,håndtak
2565,Griff::N,novdâ,tak
2566,Griff::N,novdâ,håndtak
2567,Griff::N,nõđđ,tak
2568,Griff::N,nõđđ,håndtak
2569,Griff::N,kå´ǧǧ,tak
2570,Griff::N,kå´ǧǧ,håndtak
2571,Griff::N,нэ̄дт,tak
2572,Griff::N,нэ̄дт,håndtak
2573,Schloss::N,laesie,lås
2574,Schloss::N,lássa,lås
2575,Schloss::N,lohkka,lås
2576,Schloss::N,lukkâ,lås
2577,Schloss::N,lokk,lås
2578,Schloss::N,ло̄ххк,lås
2579,Bild::N,guvvie,bilde
2580,Bild::N,gåvvå,bilde
2581,Bild::N,govva,bilde
2582,Bild::N,koṿe,bilde
2583,Bild::N,kartt,bilde
2584,Bild::N,картина,bilde
2585,Figur::N,guvvie,figur
2586,Figur::N,gåvos,figur
2587,Figur::N,figuvrra,figur
2588,Figur::N,figuvra,figur
2589,Figur::N,kovos,figur
2590,Figur::N,kuâŋas,figur
2591,Puppe::N,dåahka,dukke
2592,Puppe::N,dåhkko,dukke
2593,Puppe::N,doahkko,dukke
2594,Puppe::N,dohkká,dukke
2595,Puppe::N,duhkká,dukke
2596,Puppe::N,kuuhlaž,dukke
2597,Puppe::N,кукла,dukke
2598,Beutel::N,voessetje,pose
2599,Beutel::N,påvsså,pose
2600,Beutel::N,seahkaš,pose
2601,Beutel::N,bursa,pose
2602,Beutel::N,guhkkár,pose
2603,Beutel::N,čooṿâs,pose
2604,Beutel::N,siâk'k,pose
2605,Beutel::N,kå´ššel,pose
2606,Beutel::N,ве̄ҏҏц,pose
2607,Bündel::N,paantje,bylt
2608,Bündel::N,buduk,bylt
2609,Bündel::N,gurppe,bylt
2610,Bündel::N,gihppu,bylt
2611,Bündel::N,kiäs'tu,bylt
2612,Bündel::N,šnâpp,bylt
2613,Bündel::N,пуччк,bylt
2614,Tasche::N,veaskoe,veske
2615,Tasche::N,væssko,veske
2616,Tasche::N,lávkka,veske
2617,Tasche::N,lávka,veske
2618,Tasche::N,seahkka,veske
2619,Tasche::N,lavkkâ,veske
2620,Tasche::N,laukk,veske
2621,Tasche::N,суӎӎьк,veske
2622,Tasche::N,ло̄а̄ффк,veske
2623,Eimer::N,bæhtoe,bøtte
2624,Eimer::N,skiello,bøtte
2625,Eimer::N,skállu,bøtte
2626,Eimer::N,eebir,bøtte
2627,Eimer::N,skääll,bøtte
2628,Eimer::N,е̄мьперь,bøtte
2629,Deckel::N,luehkie,lokk
2630,Deckel::N,låhkke,lokk
2631,Deckel::N,lohkki,lokk
2632,Deckel::N,lokke,lokk
2633,Deckel::N,lå´ǩǩ,lokk
2634,Deckel::N,ко̄а̄ххтнэсс,lokk
2635,Geschirr::N,lihtie,kjøkkentøy
2636,Geschirr::N,lihte,kjøkkentøy
2637,Geschirr::N,lihtit,kjøkkentøy
2638,Geschirr::N,litte,kjøkkentøy
2639,Geschirr::N,kärldõk,kjøkkentøy
2640,Geschirr::N,ка̄ррь,kjøkkentøy
2641,Sack::N,voesse,sekk
2642,Sack::N,vuossa,sekk
2643,Sack::N,seahkka,sekk
2644,Sack::N,sekkâ,sekk
2645,Sack::N,siâk'k,sekk
2646,Sack::N,ве̄ҏҏц,sekk
2647,Tasse::N,guksie,kopp
2648,Tasse::N,gåhppå,kopp
2649,Tasse::N,gohppu,kopp
2650,Tasse::N,pollo,kopp
2651,Tasse::N,kopp,kopp
2652,Tasse::N,на̄ххьп,kopp
2653,Topf::N,baetie,gryte
2654,Topf::N,krovhte,gryte
2655,Topf::N,rujtta,gryte
2656,Topf::N,giebbme,gryte
2657,Topf::N,báhti,gryte
2658,Topf::N,gievdni,gryte
2659,Topf::N,pääti,gryte
2660,Topf::N,kruâitt,gryte
2661,Topf::N,кӣммьн,gryte
2662,Kessel::N,giebnie,kjele
2663,Kessel::N,skallo,kjele
2664,Kessel::N,giebbme,kjele
2665,Kessel::N,gieđbmi,kjele
2666,Kessel::N,kiem'ni,kjele
2667,Kessel::N,ǩie´mnn,kjele
2668,Kessel::N,кӣммьн,kjele
2669,Essen::N,åesie,mål
2670,Essen::N,beapmoe,mål
2671,Essen::N,biebbmo,mål
2672,Essen::N,borramuš,mål
2673,Essen::N,purrâmâš,mål
2674,Essen::N,porrmõš,mål
2675,Essen::N,по̄ррмушш,mål
2676,Nahrung::N,beapmoe,mat
2677,Nahrung::N,beapmoe,næring
2678,Nahrung::N,biebbmo,mat
2679,Nahrung::N,biebbmo,næring
2680,Nahrung::N,biebmu,mat
2681,Nahrung::N,biebmu,næring
2682,Nahrung::N,purrâmâš,mat
2683,Nahrung::N,purrâmâš,næring
2684,Nahrung::N,porrmõš,mat
2685,Nahrung::N,porrmõš,næring
2686,Nahrung::N,по̄ррмушш,mat
2687,Nahrung::N,по̄ррмушш,næring
2688,Speise::N,beapmoe,matrett
2689,Speise::N,biebbmo,matrett
2690,Speise::N,biebmu,matrett
2691,Speise::N,määlis,matrett
2692,Speise::N,aasâs,matrett
2693,Speise::N,porrmõš,matrett
2694,Speise::N,по̄ррмушш,matrett
2695,Fleisch::N,bearkoe,kjøtt
2696,Fleisch::N,oadtje,kjøtt
2697,Fleisch::N,bierggo,kjøtt
2698,Fleisch::N,biergu,kjøtt
2699,Fleisch::N,uáž'ži,kjøtt
2700,Fleisch::N,vuä´ǯ'ǯ,kjøtt
2701,Fleisch::N,вуэннч,kjøtt
2702,Getreide::N,gernie,korn
2703,Getreide::N,gårnne,korn
2704,Getreide::N,gordni,korn
2705,Getreide::N,valje,korn
2706,Getreide::N,ле̄ййп,korn
2707,Brei::N,kraavhtse,grøt
2708,Brei::N,ráktsa,grøt
2709,Brei::N,buvru,grøt
2710,Brei::N,suoḥâd,grøt
2711,Brei::N,hutt,grøt
2712,Brei::N,уххт,grøt
2713,Brot::N,gaahkoe,brød
2714,Brot::N,lájbbe,brød
2715,Brot::N,stummpa,brød
2716,Brot::N,láibi,brød
2717,Brot::N,gáhkku,brød
2718,Brot::N,leibi,brød
2719,Brot::N,lei´bb,brød
2720,Brot::N,ле̄ййп,brød
2721,Scheibe::N,snaejrie,skive
2722,Scheibe::N,sárdde,skive
2723,Scheibe::N,vajahas,skive
2724,Scheibe::N,časkkis,skive
2725,Scheibe::N,ča'skes,skive
2726,Scheibe::N,ku´sǩǩ,skive
2727,Scheibe::N,кусськ,skive
2728,Fett::N,buejtie,fett
2729,Fett::N,vuodja,fett
2730,Fett::N,buoidi,fett
2731,Fett::N,pyei'di,fett
2732,Fett::N,puõi´dd,fett
2733,Fett::N,пуййт,fett
2734,Butter::N,voeje,smør
2735,Butter::N,vuodja,smør
2736,Butter::N,vuodja,smør
2737,Butter::N,vuojâ,smør
2738,Butter::N,vuõjj,smør
2739,Butter::N,вӯйй,smør
2740,Öl::N,ålja,olje
2741,Öl::N,ulljo,olje
2742,Öl::N,oalljo,olje
2743,Öl::N,olju,olje
2744,Öl::N,oljo,olje
2745,Öl::N,vuõjj,olje
2746,Öl::N,вӯйй,olje
2747,Salz::N,saelhtie,salt
2748,Salz::N,sállte,salt
2749,Salz::N,sálti,salt
2750,Salz::N,sältti,salt
2751,Salz::N,sä´ltt,salt
2752,Salz::N,сӯлль,salt
2753,Suppe::N,joptse,suppe
2754,Suppe::N,jupptsa,suppe
2755,Suppe::N,málli,suppe
2756,Suppe::N,määḷi,suppe
2757,Suppe::N,lieṃâ,suppe
2758,Suppe::N,liõmm,suppe
2759,Suppe::N,лӣмм,suppe
2760,Honig::N,hååneske,honning
2761,Honig::N,meda,honning
2762,Honig::N,miehta,honning
2763,Honig::N,mietâ,honning
2764,Honig::N,miõtt,honning
2765,Honig::N,мӣдт,honning
2766,Milch::N,mielhkie,melk
2767,Milch::N,mielkke,melk
2768,Milch::N,mielki,melk
2769,Milch::N,miel'kki,melk
2770,Milch::N,mie´lǩǩ,melk
2771,Milch::N,ма̄ййт,melk
2772,Tee::N,löövje,te
2773,Tee::N,tedja,te
2774,Tee::N,deadju,te
2775,Tee::N,čee,te
2776,Tee::N,teej̣â,te
2777,Tee::N,čee,te
2778,Tee::N,чайй,te
2779,Leder::N,hovre,lær
2780,Leder::N,hovre,skinn
2781,Leder::N,sassne,lær
2782,Leder::N,sassne,skinn
2783,Leder::N,náhkki,lær
2784,Leder::N,náhkki,skinn
2785,Leder::N,leaira,lær
2786,Leder::N,leaira,skinn
2787,Leder::N,čevđi,lær
2788,Leder::N,čevđi,skinn
2789,Leder::N,čåu´dd,lær
2790,Leder::N,čåu´dd,skinn
2791,Leder::N,на̄ххьк,lær
2792,Leder::N,на̄ххьк,skinn
2793,Wolle::N,ålloe,ull
2794,Wolle::N,hullo,ull
2795,Wolle::N,ullu,ull
2796,Wolle::N,ullo,ull
2797,Wolle::N,oll,ull
2798,Wolle::N,улл,ull
2799,Stoff::N,tyjje,tøy
2800,Stoff::N,tyjje,stoff
2801,Stoff::N,gápptás,tøy
2802,Stoff::N,gápptás,stoff
2803,Stoff::N,stoaffa,tøy
2804,Stoff::N,stoaffa,stoff
2805,Stoff::N,ávnnas,tøy
2806,Stoff::N,ávnnas,stoff
2807,Stoff::N,käägus,tøy
2808,Stoff::N,käägus,stoff
2809,Stoff::N,aaunâs,tøy
