,Concept_ID,lt,nl
817,morgen::ADV,rytoj,morgen
818,bald::ADV,greitai,gauw
819,bald::ADV,greitai,weldra
820,bald::ADV,netrukus,gauw
821,bald::ADV,netrukus,weldra
822,dann::ADV,po to,dan
823,dann::ADV,po to,toen
824,gestern::ADV,vakar,gisteren
825,einst::ADV,kadaise,eens
826,einst::ADV,kitą kartą,eens
827,damals::ADV,anuomet,toen
828,damals::ADV,anuomet,destijds
829,damals::ADV,anuokart,toen
830,damals::ADV,anuokart,destijds
831,danach::ADV,po to,daarna
832,danach::ADV,paskui,daarna
833,vorher::ADV,anksčiau,vooraf
834,vorher::ADV,anksčiau,van tevoren
835,zuerst::ADV,pirma,eerst
836,zuerst::ADV,pirma,het eerst
837,zuerst::ADV,iš pradžių̃,eerst
838,zuerst::ADV,iš pradžių̃,het eerst
839,einmal::ADV,kartą,eens
840,einmal::ADV,kartą,eenmaal
841,einmal::ADV,vieną kartą,eens
842,einmal::ADV,vieną kartą,eenmaal
843,manchmal::ADV,kai kada,soms
844,oft::ADV,dažnai,vaak
845,oft::ADV,dažnai,dikwijls
846,immer::ADV,visada,altijd
847,immer::ADV,visuomet,altijd
848,niemals::ADV,niekada,nooit
849,niemals::ADV,niekuomet,nooit
850,hier::ADV,čia,hier
851,hierhin::ADV,šen,hierheen
852,hierhin::ADV,čionai,hierheen
853,von hier::ADV,iš čia,van hier
854,von hier::ADV,iš čia,hiervandaan
855,dort::ADV,ten,daar
856,dort::ADV,ten,ginds
857,dort::ADV,tenai,daar
858,dort::ADV,tenai,ginds
859,dorthin::ADV,ten,daarheen
860,dorthin::ADV,ten link,daarheen
861,geradeaus::ADV,tiesiai,rechtuit
862,geradeaus::ADV,tiesiai,rechtdoor
863,vorwärts::ADV,pirmyn,vooruit
864,vorwärts::ADV,pirmyn,voorwaarts
865,rückwärts::ADV,atbulai,achteruit
866,rückwärts::ADV,atbulai,achterwaarts
867,zurück::ADV,atgal,terug
868,unten::ADV,žemai,beneden
869,unten::ADV,žemai,onderaan
870,unten::ADV,apačioje,beneden
871,unten::ADV,apačioje,onderaan
872,hinab::ADV,žemyn,omlaag
873,hinab::ADV,žemyn,naar beneden
874,oben::ADV,viršuj,boven
875,hinauf::ADV,aukštyn,omhoog
876,hinauf::ADV,aukštyn,naar boven
877,hinauf::ADV,į viršų,omhoog
878,hinauf::ADV,į viršų,naar boven
879,überall::ADV,visur,alom
880,überall::ADV,visur,overal
881,nicht::ADV,ne,niet
882,ein wenig::ADV,truputį,wat
883,kaum::ADV,vos,amper
884,kaum::ADV,vos,nauwelijks
885,sehr::ADV,labai,erg
886,sehr::ADV,labai,zeer
887,sehr::ADV,baisiai,erg
888,sehr::ADV,baisiai,zeer
889,so::ADV,taip,zo
890,noch::ADV,dar,nog
891,nur::ADV,tik,maar
892,nur::ADV,tik,alleen
893,nur::ADV,vien,maar
894,nur::ADV,vien,alleen
895,schon::ADV,jau,al
896,schon::ADV,jau,reeds
897,wieder::ADV,vėl,weer
898,wieder::ADV,vėl,terug
899,wieder::ADV,iš naujo,weer
900,wieder::ADV,iš naujo,terug
901,vergebens::ADV,veltui,vergeefs
902,vergebens::ADV,veltui,tevergeefs
903,vergebens::ADV,bergždžiai,vergeefs
904,vergebens::ADV,bergždžiai,tevergeefs
905,vor::PRP,prieš,voor
906,hinter::PRP,už,achter
907,unter::PRP,po,onder
908,unter::PRP,po,beneden
909,durch::PRP,pro,door
910,durch::PRP,per,door
911,neben::PRP,prie,naast
912,neben::PRP,šalia,naast
913,zwischen::PRP,tarp,tussen
914,wegen::PRP,dėl,wegens
915,wegen::PRP,dėl,vanwege
916,wegen::PRP,dėlei,wegens
917,wegen::PRP,dėlei,vanwege
918,dies::PRN,šis,dit
919,dies::PRN,šitas,dit
920,das::PRN,tat,dat
921,alles::PRN,visas,alles
922,ich::PRN,aš,ik
923,du::PRN,tu,je
924,du::PRN,tu,jij
925,er::PRN,jis,hij
926,wir::PRN,mes,we
927,wir::PRN,mes,wij
928,ihr::PRN,jūs,jullie
929,sie::PRN,ji,ze
930,sie::PRN,ji,zij
931,sie::PRN,jos,ze
932,sie::PRN,jos,zij
933,was::FPRN,kas,wat
934,wer::FPRN,kas,wie
935,wo::FADV,kur,waar
936,wohin::FADV,kur,waarheen
937,wohin::FADV,kur link,waarheen
938,wie::FADV,kaip,hoe
939,warum::FADV,kod̃ėl,waarom
940,warum::FADV,dėl ko,waarom
941,wieviel::FNUM,kiek,hoeveel
942,eins::NUM,vienas,één
943,zwei::NUM,du,twee
944,drei::NUM,trys,drie
945,vier::NUM,keturi,vier
946,fünf::NUM,penki,vijf
947,sechs::NUM,šeši,zes
948,sieben::NUM,septyni,zeven
949,acht::NUM,aštuoni,acht
950,neun::NUM,devyni,negen
951,zehn::NUM,dešimt,tien
952,elf::NUM,vienuolika,elf
953,zwölf::NUM,dvylika,twaalf
954,zwanzig::NUM,dvidešimt,twintig
955,dreißig::NUM,trisdešimt,dertig
956,vierzig::NUM,keturiasdešimt,veertig
957,fünfzig::NUM,penkiasdešimt,vijftig
958,sechzig::NUM,šešiasdešimt,zestig
959,siebzig::NUM,septyniasdešimt,zeventig
960,achtzig::NUM,aštuoniasdešimt,tachtig
961,neunzig::NUM,devyniasdešimt,negentig
962,hundert::NUM,šimtas,honderd
963,tausend::NUM,tūkstantis,duizend
964,und::CNJ,ĩr,en
965,oder::CNJ,ar,of
966,oder::CNJ,arba,of
967,stehen::V,stovėti,staan
968,sitzen::V,sėdėti,zitten
969,liegen::V,gulėti,liggen
970,hängen::V,kyboti,hangen
971,hängen::V,kabėti,hangen
972,werden::V,taptis,worden
973,werden::V,darytis,worden
974,passieren::V,atsitikti,gebeuren
975,passieren::V,pasitaikyti,gebeuren
976,beginnen::V,prasid́ėti,beginnen
977,enden::V,baigtis,eindigen
978,wechseln::V,keistis,wijzigen
979,wechseln::V,keistis,veranderen
980,wechseln::V,pasikeisti,wijzigen
981,wechseln::V,pasikeisti,veranderen
982,aufgehen[Sonne]::V,tekėti,opgaan
983,aufgehen[Sonne]::V,patekėti,opgaan
984,untergehen[Sonne]::V,leistis,ondergaan
985,untergehen[Sonne]::V,nusileisti,ondergaan
986,scheinen[Sonne]::V,šviesti,schijnen
987,donnern::V,griausti,donderen
988,donnern::V,griaudėti,donderen
989,wehen::V,pūsti,waaien
990,strömen::V,lietis,stromen
991,strömen::V,plūsti,stromen
992,fließen::V,tekėti,vloeien
993,sich drehen::V,suktis,draaien
994,sich drehen::V,suktis,zich draaien
995,sich drehen::V,pasisukti,draaien
996,sich drehen::V,pasisukti,zich draaien
997,schwanken::V,svyruoti,wankelen
998,schwingen::V,suptis,zwieren
999,fallen::V,pulti,vallen
1000,fallen::V,kristi,vallen
1001,brennen::V,degti,branden
1002,rauchen::V,rūkyti,roken
1003,regnen::V,lyti,regenen
1004,gefrieren::V,užšalti,bevriezen
1005,tauen::V,tirpti,dooien
1006,schmelzen::V,lydytis,smelten
1007,trocknen::V,džiūti,drogen
1008,sieden::V,virti,koken
1009,sieden::V,virti,zieden
1010,faulen::V,pūti,rotten
1011,verfaulen::V,švinkti,verrotten
1012,reißen::V,plyšti,scheuren
1013,reißen::V,trūkti,scheuren
1014,versinken::V,skę̃sti,verzinken
1015,versinken::V,grimzti,verzinken
1016,vergehen::V,praeiti,vergaan
1017,erscheinen::V,pasirodyti,opdagen
1018,erscheinen::V,pasirodyti,verschijnen
1019,verschwinden::V,dingti,verdwijnen
1020,verschwinden::V,išnykti,verdwijnen
1021,verschwinden::V,pranykti,verdwijnen
1022,sinken::V,kristi,zinken
1023,abnehmen::V,mažėti,afnemen
1024,abnehmen::V,mažėti,verminderen
1025,abnehmen::V,silpnėti,afnemen
1026,abnehmen::V,silpnėti,verminderen
1027,zunehmen::V,didėti,toenemen
1028,zunehmen::V,padaugėti,toenemen
1029,steigen::V,kilti,stijgen
1030,steigen::V,kilti,omhooggaan
1031,wachsen::V,augti,groeien
1032,glänzen::V,blizgėti,glanzen
1033,glänzen::V,blizgėti,schitteren
1034,funkeln::V,žibėti,fonkelen
1035,lärmen::V,triukšmauti,lawaai maken
1036,läuten::V,skambinti,luiden
1037,klingeln::V,skambinti,bellen
1038,klirren::V,žvangėti,rinkelen
1039,brausen::V,šniokšti,bruisen
1040,rauschen::V,ošti,ruisen
1041,rauschen::V,šlamėti,ruisen
1042,klingen::V,skardėti,klinken
1043,bellen::V,loti,blaffen
1044,heulen::V,kaukti,huilen
1045,heulen::V,staugti,huilen
1046,blasen::V,pūsti,blazen
1047,pfeifen::V,švilpti,fluiten
1048,pfeifen::V,švilpauti,fluiten
1049,schreien::V,šaukti,gillen
1050,schreien::V,šaukti,schreeuwen
1051,stöhnen::V,dejuoti,steunen
1052,stöhnen::V,aimanuoti,steunen
1053,zittern::V,virpėti,beven
1054,zittern::V,virpėti,sidderen
1055,leben::V,gyventi,leven
1056,geboren werden::V,gimti,geboren worden
1057,atmen::V,alsuoti,ademen
1058,atmen::V,kvėpuoti,ademen
1059,trinken::V,gerti,drinken
1060,essen::V,valgyti,eten
1061,schlucken::V,praryti,slikken
1062,müde werden::V,nuvargti,moe worden
1063,müde werden::V,privargti,moe worden
1064,einschlafen::V,užmigti,inslapen
1065,schlafen::V,miegoti,slapen
1066,aufwachen::V,pabusti,ontwaken
1067,aufwachen::V,pabusti,wakker worden
1068,aufstehen::V,keltis,opstaan
1069,aufstehen::V,atsikelti,opstaan
1070,sich erholen::V,pailsėti,zich ontspannen
1071,sich erholen::V,poilsiauti,zich ontspannen
1072,krank werden::V,susirgti,ziek worden
1073,krank sein::V,sirgti,ziek zijn
1074,schmerzen::V,sopėti,pijn doen
1075,schmerzen::V,skaudėti,pijn doen
1076,husten::V,kosėti,hoesten
1077,genesen::V,sveikti,genezen
1078,genesen::V,taisytis,genezen
1079,sterben::V,mirti,sterven
1080,sterben::V,mirti,overlijden
1081,sterben::V,numirti,sterven
1082,sterben::V,numirti,overlijden
1083,umkommen::V,žūti,omkomen
1084,sich bewegen::V,judėti,zich bewegen
1085,sich bewegen::V,pasijudinti,zich bewegen
1086,sich rühren::V,krutėti,zich verroeren
1087,sich erheben::V,pakilti,oprijzen
1088,sich erheben::V,pakilti,verrijzen
1089,sich erheben::V,atsikelti,oprijzen
1090,sich erheben::V,atsikelti,verrijzen
1091,sich setzen::V,sėstis,gaan zitten
1092,sich setzen::V,atsisėsti,gaan zitten
1093,hinfallen::V,parkristi,vallen
1094,hinfallen::V,parkristi,neervallen
1095,hinfallen::V,pargriūti,vallen
1096,hinfallen::V,pargriūti,neervallen
1097,laufen::V,eiti,lopen
1098,schreiten::V,žengti,stappen
1099,schreiten::V,žengti,schrijden
1100,schreiten::V,žingsniuoti,stappen
1101,schreiten::V,žingsniuoti,schrijden
1102,spazierengehen::V,pasivaikščioti,gaan wandelen
1103,eilen::V,skubėti,ijlen
1104,eilen::V,skubėti,haasten
1105,sich beeilen::V,paskub́ėti,zich haasten
1106,sich beeilen::V,pasiskubinti,zich haasten
1107,sausen::V,dumti,stuiven
1108,sausen::V,lėkti,stuiven
1109,rennen::V,bėgti,rennen
1110,springen::V,šokti,springen
1111,klettern::V,kopti,klimmen
1112,klettern::V,kopti,klauteren
1113,schaukeln::V,supti,schommelen
1114,schaukeln::V,linguoti,schommelen
1115,kriechen::V,ropoti,kruipen
1116,kriechen::V,šliaužti,kruipen
1117,schwimmen::V,plaukti,zwemmen
1118,tauchen::V,nerti,duiken
1119,rudern::V,irtis,roeien
1120,rudern::V,irkluoti,roeien
1121,fahren::V,važiuoti,rijden
1122,fahren::V,važinėti,rijden
1123,fliegen::V,lėkti,vliegen
1124,fliegen::V,skristi,vliegen
1125,gehen::V,eiti,gaan
1126,weggehen::V,išeiti,weggaan
1127,abfahren::V,išvykti,vertrekken
1128,abfahren::V,išvažiuoti,vertrekken
1129,anhalten::V,sustoti,stoppen
1130,anhalten::V,sustoti,stilhouden
1131,hineingehen::V,įeiti,ingaan
1132,hineingehen::V,įeiti,binnengaan
1133,eintreten::V,įžengti,binnenkomen
1134,kommen::V,ateiti,komen
1135,ankommen::V,ateiti,aankomen
1136,zurückkommen::V,grį̃žti,terugkomen
1137,zurückkommen::V,sugrį̃žti,terugkomen
1138,bleiben::V,likti,blijven
1139,bleiben::V,pasilikti,blijven
1140,warten::V,laukti,wachten
1141,erwarten::V,laukti,verwachten
1142,suchen::V,ieškoti,zoeken
1143,finden::V,rasti,vinden
1144,finden::V,surasti,vinden
1145,versuchen::V,mėginti,proberen
1146,versuchen::V,mėginti,beproeven
1147,vorbereiten::V,rengti,voorbereiden
1148,lieben::V,myĺėti,houden van
1149,mögen::V,ḿėgti,lusten
1150,mögen::V,ḿėgti,houden van
1151,mögen::V,patikti,lusten
1152,mögen::V,patikti,houden van
1153,lachen::V,juoktis,lachen
1154,rühren::V,jaudinti,roeren
1155,rühren::V,graudinti,roeren
1156,weinen::V,verkti,huilen
1157,weinen::V,verkti,schreien
1158,schimpfen::V,bartis,kijven
1159,schimpfen::V,bartis,schelden
1160,sich ärgern::V,pykti,zich ergeren
1161,sich ärgern::V,apmaudauti,zich ergeren
1162,sich fürchten::V,bijoti,bang zijn
1163,sich fürchten::V,baimintis,bang zijn
1164,fürchten::V,bijoti,vrezen
1165,fürchten::V,baimintis,vrezen
1166,fliehen::V,bėgti,vluchten
1167,fliehen::V,sprukti,vluchten
1168,flüchten::V,pabėgti,ontsnappen
1169,flüchten::V,pabėgti,ontkomen
1170,sehen::V,žiūŕėti,zien
1171,anschauen::V,žiūŕėti,aankijken
1172,ansehen::V,žiūrėti į,aanzien
1173,ansehen::V,žiūrėti į,bekijken
1174,ansehen::V,pažiūrėti į,aanzien
1175,ansehen::V,pažiūrėti į,bekijken
1176,hören::V,girdėti,horen
1177,zuhören::V,klausytis,luisteren
1178,probieren::V,ragauti,proeven
1179,probieren::V,paragauti,proeven
1180,riechen::V,uosti,ruiken
1181,riechen::V,užuosti,ruiken
1182,fühlen::V,justi,voelen
1183,fühlen::V,jausti,voelen
1184,fühlen::V,pajusti,voelen
1185,scheinen::V,rodytis,lijken
1186,scheinen::V,atrodyti,lijken
1187,zu sehen sein::V,pasirodyti,te zien zijn
1188,vernehmen::V,išgirsti,vernemen
1189,frieren::V,šalti,het koud hebben
1190,tun::V,daryti,doen
1191,können::V,galėti,kunnen
1192,können::V,pajėgti,kunnen
1193,wollen::V,norėti,willen
1194,anfangen::V,pradėti,beginnen
1195,anfangen::V,pradėti,aanvangen
1196,anfangen::V,prasid́ėti,beginnen
1197,anfangen::V,prasid́ėti,aanvangen
1198,beenden::V,baigti,beëindigen
1199,beenden::V,užbaigti,beëindigen
1200,aufhören::V,liautis,ophouden
1201,gelingen::V,pavykti,lukken
1202,gelingen::V,pavykti,gelukken
1203,gelingen::V,pasisekti,lukken
1204,gelingen::V,pasisekti,gelukken
1205,geraten::V,nusisekti,uitvallen
1206,öffnen::V,atverti,openen
1207,öffnen::V,atverti,opendoen
1208,öffnen::V,atidaryti,openen
1209,öffnen::V,atidaryti,opendoen
1210,schließen::V,uždaryti,sluiten
1211,schließen::V,uždaryti,dichtdoen
1212,stellen::V,statyti,stellen
1213,stellen::V,statyti,plaatsen
1214,stellen::V,pastatyti,stellen
1215,stellen::V,pastatyti,plaatsen
1216,setzen::V,sodinti,zetten
1217,setzen::V,sodinti,plaatsen
1218,setzen::V,pasodinti,zetten
1219,setzen::V,pasodinti,plaatsen
1220,legen::V,dėti,leggen
1221,legen::V,pad́ėti,leggen
1222,berühren::V,liesti,aanraken
1223,berühren::V,paliesti,aanraken
1224,verbinden::V,jungti,verbinden
1225,verbinden::V,surišti,verbinden
1226,bedecken::V,uždengti,bedekken
1227,aufhängen::V,pakarti,ophangen
1228,aufhängen::V,pakabinti,ophangen
1229,anzünden::V,padegti,aansteken
1230,aufheben::V,pakelti,oprapen
1231,zurücklassen::V,palikti,achterlaten
1232,verlieren::V,pamesti,verliezen
1233,fallen lassen::V,atsisakyti,laten vallen
1234,machen::V,dirbti,maken
1235,herstellen::V,gaminti,produceren
1236,herstellen::V,gaminti,voortbrengen
1237,bauen::V,statyti,bouwen
1238,bauen::V,pastatyti,bouwen
1239,reparieren::V,taisyti,repareren
1240,reparieren::V,taisyti,herstellen
1241,reparieren::V,remontuoti,repareren
1242,reparieren::V,remontuoti,herstellen
1243,verbessern::V,gerinti,verbeteren
1244,verbessern::V,ištaisyti,verbeteren
1245,ändern::V,keisti,wijzigen
1246,ändern::V,keisti,veranderen
1247,ändern::V,pakeisti,wijzigen
1248,ändern::V,pakeisti,veranderen
1249,graben::V,kasti,graven
1250,beugen::V,lenkti,buigen
1251,beugen::V,palenkti,buigen
1252,biegen::V,lenkti,buigen
1253,biegen::V,palenkti,buigen
1254,drehen::V,sukti,draaien
1255,wenden::V,kreipti,keren
1256,wenden::V,kreipti,wenden
1257,wenden::V,pakreipti,keren
1258,wenden::V,pakreipti,wenden
1259,umdrehen::V,sukti,omdraaien
1260,umdrehen::V,apversti,omdraaien
1261,heben::V,kelti,heffen
1262,heben::V,kelti,optillen
1263,heben::V,pakelti,heffen
1264,heben::V,pakelti,optillen
1265,hochheben::V,pakelti,tillen
1266,ergreifen::V,čiupti,pakken
1267,ergreifen::V,čiupti,grijpen
1268,ergreifen::V,griebti,pakken
1269,ergreifen::V,griebti,grijpen
1270,halten::V,laikyti,houden
1271,halten::V,palaikyti,houden
1272,drücken::V,spausti,drukken
1273,schieben::V,stumti,duwen
1274,schieben::V,stumti,schuiven
1275,kratzen::V,kasyti,krassen
1276,kratzen::V,grandyti,krassen
1277,lecken::V,laižyti,likken
1278,beißen::V,kandžioti,bijten
1279,abreißen::V,nuplėšti,afrukken
1280,abreißen::V,nuplėšti,afscheuren
1281,abschneiden::V,atpjauti,afsnijden
1282,abschneiden::V,atkirpti,afsnijden
1283,binden::V,rišti,binden
1284,binden::V,surišti,binden
1285,stecken::V,kišti,steken
1286,stecken::V,įkišti,steken
1287,brechen::V,lūžti,breken
1288,brechen::V,laužyti,breken
1289,klopfen::V,belsti,kloppen
1290,klopfen::V,barbenti,kloppen
1291,hauen::V,mušti,houwen
1292,kleben::V,lipdyti,plakken
1293,kleben::V,klijuoti,plakken
1294,reiben::V,trinti,wrijven
1295,reiben::V,tarkuoti,wrijven
1296,streichen::V,tepti,smeren
1297,streichen::V,užtepti,smeren
1298,schleifen::V,galą́sti,slijpen
1299,schneiden::V,pjauti,snijden
1300,schneiden::V,kirpti,snijden
1301,rütteln::V,purtyti,schudden
1302,schütteln::V,purtyti,schudden
1303,schwenken::V,mojuoti,wuiven
1304,schwenken::V,mojuoti,zwaaien
1305,schütten::V,pilti,gieten
1306,schütten::V,pilti,storten
1307,schütten::V,berti,gieten
1308,schütten::V,berti,storten
1309,füllen::V,pildyti,vullen
1310,füllen::V,pripildyti,vullen
1311,einwickeln::V,įvynioti,inwikkelen
1312,einwickeln::V,suvynioti,inwikkelen
1313,tragen::V,nešti,dragen
1314,tragen::V,nešioti,dragen
1315,schleppen::V,vilkti,slepen
1316,ziehen::V,tempti,trekken
1317,aufbewahren::V,laikyti,bewaren
1318,werfen::V,mesti,gooien
1319,werfen::V,sviesti,gooien
1320,fangen::V,sugauti,vangen
1321,packen::V,čiupti,pakken
1322,packen::V,čiupti,vastpakken
1323,packen::V,griebti,pakken
1324,packen::V,griebti,vastpakken
1325,verstecken::V,slėpti,verstoppen
1326,verstecken::V,slapstyti,verstoppen
1327,teilen::V,dalyti,delen
1328,teilen::V,padalyti,delen
1329,schicken::V,sių̃sti,sturen
1330,schicken::V,pasių̃sti,sturen
1331,bringen::V,atnešti,brengen
1332,hinzufügen::V,pridėti,toevoegen
1333,bekommen::V,gauti,verkrijgen
1334,erhalten::V,gauti,krijgen
1335,nehmen::V,paimti,nemen
1336,wählen::V,rinkti,kiezen
1337,wählen::V,rinkti,verkiezen
1338,wählen::V,išsirinkti,kiezen
1339,wählen::V,išsirinkti,verkiezen
1340,auswählen::V,išrinkti,uitkiezen
1341,bewahren::V,išsaugoti,bewaren
1342,behindern::V,trukdyti,hinderen
1343,verderben::V,sugadinti,bederven
1344,beschädigen::V,žaloti,beschadigen
1345,beschädigen::V,gadinti,beschadigen
1346,zerbrechen::V,sukulti,breken
1347,zerbrechen::V,sukulti,stukbreken
1348,zerbrechen::V,sudaužyti,breken
1349,zerbrechen::V,sudaužyti,stukbreken
1350,zerreißen::V,perplėšti,scheuren
1351,zerreißen::V,perplėšti,verscheuren
1352,zerreißen::V,suplėšyti,scheuren
1353,zerreißen::V,suplėšyti,verscheuren
1354,zerstören::V,suardyti,vernielen
1355,zerstören::V,sugriauti,vernielen
1356,verbrennen::V,deginti,branden
1357,verbrennen::V,deginti,verbranden
1358,verbrennen::V,sudeginti,branden
1359,verbrennen::V,sudeginti,verbranden
1360,geben::V,duoti,geven
1361,geben::V,paduoti,geven
1362,reichen::V,paduoti,reiken
1363,reichen::V,paduoti,aanreiken
1364,schenken::V,dovanoti,schenken
1365,versprechen::V,žadėti,beloven
1366,versprechen::V,pažadėti,beloven
1367,wünschen::V,norėti,wensen
1368,wünschen::V,linḱėti,wensen
1369,loben::V,girti,loven
1370,loben::V,girti,prijzen
1371,loben::V,pagirti,loven
1372,loben::V,pagirti,prijzen
1373,küssen::V,bučiuoti,kussen
1374,wiegen::V,supti,wiegen
1375,zudecken::V,užkloti,toedekken
1376,zudecken::V,uždengti,toedekken
1377,wecken::V,žadinti,wekken
1378,zeigen::V,rodyti,tonen
1379,zeigen::V,rodyti,wijzen
1380,führen::V,vesti,voeren
1381,führen::V,vadovauti,voeren
1382,lehren::V,mokyti,leren
1383,lehren::V,išmokyti,leren
1384,unterrichten::V,dėstyti,onderwijzen
1385,aufziehen::V,išauginti,grootbrengen
1386,leiten::V,valdyti,leiden
1387,leiten::V,vadovauti,leiden
1388,antreiben::V,uiti,aandrijven
1389,antreiben::V,raginti,aandrijven
1390,antreiben::V,skubinti,aandrijven
1391,lassen::V,paliepti,laten
1392,einladen::V,kviesti,uitnodigen
1393,einladen::V,pakviesti,uitnodigen
1394,vereinigen::V,sujungti,verenigen
1395,vereinigen::V,suvienyti,verenigen
1396,besuchen::V,lankyti,bezoeken
1397,besuchen::V,aplankyti,bezoeken
1398,treffen::V,sutikti,treffen
1399,treffen::V,sutikti,ontmoeten
1400,treffen::V,pasitikti,treffen
1401,treffen::V,pasitikti,ontmoeten
1402,sich versammeln::V,susirinkti,zich verzamelen
1403,spielen::V,groti,spelen
1404,spielen::V,žaisti,spelen
1405,singen::V,dainuoti,zingen
1406,tanzen::V,šokti,dansen
1407,sich trennen::V,skirtis,van elkaar gaan
1408,sich trennen::V,išsiskirti,van elkaar gaan
1409,verlassen::V,palikti,verlaten
1410,retten::V,gelbėti,redden
1411,bewachen::V,sergėti,bewaken
1412,schützen::V,ginti,beschermen
1413,schützen::V,apginti,beschermen
1414,verteidigen::V,ginti,verdedigen
1415,verteidigen::V,apginti,verdedigen
1416,sich schlagen::V,muštis,knokken
1417,schießen::V,šauti,schieten
1418,schießen::V,šaudyti,schieten
1419,siegen::V,nugalėti,overwinnen
1420,ärgern::V,pykinti,ergeren
1421,schlagen::V,mušti,slaan
1422,schlagen::V,smogti,slaan
1423,schlagen::V,trenkti,slaan
1424,treten::V,mygti,trappen
1425,treten::V,mygti,schoppen
1426,stechen::V,gelti,steken
1427,stechen::V,gelti,prikken
1428,stechen::V,smeigti,steken
1429,stechen::V,smeigti,prikken
1430,stoßen::V,stumti,stoten
1431,stoßen::V,pastumti,stoten
1432,stehlen::V,vogti,stelen
1433,stören::V,trikdyti,storen
1434,stören::V,trikdyti,verstoren
1435,belästigen::V,apsunkinti,lastig vallen
1436,verbergen::V,slėpti,verbergen
1437,verbergen::V,paslėpti,verbergen
1438,täuschen::V,klaidinti,misleiden
1439,betrügen::V,apgauti,bedriegen
1440,töten::V,žudyti,doden
1441,töten::V,nužudyti,doden
1442,wohnen::V,gyventi,wonen
1443,arbeiten::V,dirbti,werken
1444,arbeiten::V,triūsti,werken
1445,sammeln::V,rinkti,inzamelen
1446,sammeln::V,rinkti,verzamelen
1447,pflücken::V,skinti,plukken
1448,pflücken::V,raškyti,plukken
1449,jagen::V,medžioti,jagen
1450,fischen::V,žvejoti,vissen
1451,fassen::V,sučiupti,vangen
1452,hüten::V,ganyti,hoeden
1453,treiben::V,ginti,drijven
1454,anbinden::V,pririšti,vastbinden
1455,füttern::V,šerti,voeren
1456,melken::V,melžti,melken
1457,hacken::V,kapoti,hakken
1458,gießen::V,lieti,gieten
1459,gießen::V,laistyti,gieten
1460,reifen::V,nokti,rijpen
1461,reifen::V,sirpti,rijpen
1462,zubereiten::V,ruošti,klaarmaken
1463,zubereiten::V,ruošti,toebereiden
1464,zubereiten::V,gaminti,klaarmaken
1465,zubereiten::V,gaminti,toebereiden
1466,kochen::V,virti,koken
1467,kochen::V,virinti,koken
1468,backen::V,kepti,bakken
1469,braten::V,kepti,braden
1470,braten::V,kepinti,braden
1471,umrühren::V,maišyti,omroeren
1472,umrühren::V,pamaišyti,omroeren
1473,stricken::V,megzti,breien
1474,nähen::V,siūti,naaien
1475,färben::V,dažyti,verven
1476,färben::V,dažyti,kleuren
1477,färben::V,nudažyti,verven
1478,färben::V,nudažyti,kleuren
1479,reinigen::V,valyti,reinigen
1480,reinigen::V,švarinti,reinigen
1481,waschen::V,plauti,wassen
1482,waschen::V,mazgoti,wassen
1483,waschen::V,skalbti,wassen
1484,abwischen::V,nušluostyti,afvegen
1485,spülen::V,plauti,spoelen
1486,spülen::V,plauti,afwassen
1487,spülen::V,skalauti,spoelen
1488,spülen::V,skalauti,afwassen
1489,fegen::V,šluoti,vegen
1490,kehren::V,šluoti,vegen
1491,baden::V,maudytis,baden
1492,sich waschen::V,praustis,zich wassen
1493,ausziehen::V,numauti,uittrekken
1494,ausziehen::V,nuvilkti,uittrekken
1495,anziehen::V,mauti,aantrekken
1496,anziehen::V,apsivilkti,aantrekken
1497,sich anziehen::V,rengtis,zich aankleden
1498,sich anziehen::V,apsirengti,zich aankleden
1499,kämmen::V,šukuoti,kammen
1500,schmücken::V,puošti,tooien
1501,schmücken::V,dabinti,tooien
1502,schmücken::V,gražinti,tooien
1503,sagen::V,tarti,zeggen
1504,sprechen::V,kalbėti,spreken
1505,reden::V,šnekėti,praten
1506,sich unterhalten::V,kalbėtis,zich onderhouden
1507,sich unterhalten::V,šnekučiuotis,zich onderhouden
1508,fragen::V,klausti,vragen
1509,bitten::V,prašyti,vragen
1510,bitten::V,prašyti,verzoeken
1511,erzählen::V,pasakoti,vertellen
1512,mitteilen::V,skelbti,meedelen
1513,mitteilen::V,pranešti,meedelen
1514,nennen::V,vadinti,noemen
1515,nennen::V,vardyti,noemen
1516,rufen::V,šaukti,roepen
1517,rufen::V,kviesti,roepen
1518,prahlen::V,girtis,pralen
1519,übersetzen::V,versti,vertalen
1520,übersetzen::V,išversti,vertalen
1521,denken::V,galvoti,denken
1522,glauben::V,manyti,geloven
1523,glauben::V,tikėti,geloven
1524,bemerken::V,pamatyti,bemerken
1525,bemerken::V,pastebėti,bemerken
1526,erkennen::V,pažinti,herkennen
1527,erkennen::V,atpažinti,herkennen
1528,begreifen::V,suvokti,begrijpen
1529,verstehen::V,suprasti,verstaan
1530,lernen::V,mokytis,leren
1531,wissen::V,žinoti,weten
1532,sich erinnern an::V,prisiminti,zich herinneren aan
1533,vergessen::V,užmiršti,vergeten
1534,messen::V,matuoti,meten
1535,zählen::V,skaičiuoti,tellen
1536,rechnen::V,skaičiuoti,rekenen
1537,lesen::V,skaityti,lezen
1538,malen::V,tapyti,schilderen
1539,zeichnen::V,piešti,tekenen
1540,zeichnen::V,žymėti,tekenen
