,Concept_ID,mn,la
806,plötzlich::ADV,гэнэт,subito
807,plötzlich::ADV,гэнэт,repente
808,sofort::ADV,дороо,statim
809,später::ADV,дараа,postea
810,jetzt::ADV,өнөө,nunc
811,heute::ADV,өнөө,hodie
812,heute::ADV,өнөөдөр,hodie
813,morgen::ADV,маргааш,cras
814,morgen::ADV,маргаадар,cras
815,bald::ADV,түргэн,mox
816,bald::ADV,удахгүй,mox
817,dann::ADV,хожим,deinde
818,dann::ADV,тэгээд,deinde
819,gestern::ADV,өчигдөр,heri
820,einst::ADV,нэг,olim
821,damals::ADV,тэгэхэд,tum
822,danach::ADV,тэгээд,postea
823,danach::ADV,дараа нь,postea
824,vorher::ADV,урьд,antea
825,zuerst::ADV,анх,primo
826,zuerst::ADV,эхлээд,primo
827,einmal::ADV,нэг удаа,semel
828,manchmal::ADV,хааяа,interdum
829,manchmal::ADV,заримдаа,interdum
830,oft::ADV,олонтоо,saepe
831,immer::ADV,байнга,semper
832,niemals::ADV,хэзээ ч,numquam
833,niemals::ADV,хэдийд ч,numquam
834,hier::ADV,энд,hic
835,hierhin::ADV,нааш,huc
836,von hier::ADV,эндээс,hinc
837,dort::ADV,тэнд,ibi
838,dorthin::ADV,тийш,eo
839,geradeaus::ADV,шулуун,recte
840,vorwärts::ADV,урагшаа,porro
841,rückwärts::ADV,буцаан,retro
842,rückwärts::ADV,сөөргөө,retro
843,zurück::ADV,буцаж,retro
844,zurück::ADV,гэдрэг,retro
845,unten::ADV,дор,infra
846,hinab::ADV,уруу,pessum
847,oben::ADV,дээр,supra
848,hinauf::ADV,өөд,sursum
849,hinauf::ADV,дээш,sursum
850,überall::ADV,хааяагүй,ubique
851,überall::ADV,энд тэндгүй,ubique
852,nicht::ADV,эс,non
853,nicht::ADV,-гүй,non
854,ein wenig::ADV,жаахан,paulum
855,kaum::ADV,арай,vix
856,kaum::ADV,арай,aegre
857,kaum::ADV,арай гэж,vix
858,kaum::ADV,арай гэж,aegre
859,sehr::ADV,тун,valde
860,sehr::ADV,тун,magnopere
861,so::ADV,тэгж,ita
862,so::ADV,ингээд,ita
863,noch::ADV,дахин,etiam
864,noch::ADV,дахиад,etiam
865,nur::ADV,зөвхөн,solum
866,nur::ADV,зөвхөн,tantum
867,nur::ADV,гагцхүү,solum
868,nur::ADV,гагцхүү,tantum
869,schon::ADV,нэгэнт,iam
870,wieder::ADV,дахин,rursus
871,wieder::ADV,дахиад,rursus
872,vergebens::ADV,хий,frustra
873,vor::PRP,өмнө,ante
874,hinter::PRP,ард,post
875,unter::PRP,доор,sub
876,durch::PRP,дундуур,per
877,neben::PRP,хажууд,iuxta
878,zwischen::PRP,завсар,inter
879,zwischen::PRP,хооронд,inter
880,wegen::PRP,төлөө,propter
881,wegen::PRP,дээрээс,propter
882,dies::PRN,энэ,hoc
883,das::PRN,тэр,id
884,alles::PRN,цөм,omnia
885,alles::PRN,бүгд,omnia
886,ich::PRN,би,ego
887,du::PRN,чи,tu
888,er::PRN,тэр,is
889,er::PRN,тэр,ille
890,er::PRN,тэр хүн,is
891,er::PRN,тэр хүн,ille
892,wir::PRN,бид,nos
893,ihr::PRN,та нар,vos
894,sie::PRN,тэд,ii
895,sie::PRN,тэд,illi
896,was::FPRN,юу,quid
897,wer::FPRN,хэн,quis
898,wo::FADV,хаа,ubi
899,wo::FADV,хаана,ubi
900,wohin::FADV,хааш,quo
901,wohin::FADV,хаана,quo
902,wie::FADV,яаж,quomodo
903,wie::FADV,хэрхэн,quomodo
904,warum::FADV,юунд,cur
905,warum::FADV,яагаад,cur
906,wieviel::FNUM,хэдий,quantum
907,wieviel::FNUM,хэд,quantum
908,eins::NUM,нэг,unus
909,zwei::NUM,хоёр,duo
910,drei::NUM,гурав,tres
911,vier::NUM,дөрөв,quattuor
912,fünf::NUM,тав,quinque
913,sechs::NUM,зургаа,sex
914,sieben::NUM,долоо,septem
915,acht::NUM,найм,octo
916,neun::NUM,ес,novem
917,zehn::NUM,арав,decem
918,elf::NUM,арван нэг,undecim
919,zwölf::NUM,арван хоёр,duodecim
920,zwanzig::NUM,хорь,viginti
921,dreißig::NUM,гуч,triginta
922,vierzig::NUM,дөч,quadraginta
923,fünfzig::NUM,тавь,quinquaginta
924,sechzig::NUM,жар,sexaginta
925,siebzig::NUM,дал,septuaginta
926,achtzig::NUM,ная,octoginta
927,neunzig::NUM,ер,nonaginta
928,hundert::NUM,зуу,centum
929,tausend::NUM,мянга,mille
930,und::CNJ,ч,et
931,und::CNJ,ч,-que
932,und::CNJ,болон,et
933,und::CNJ,болон,-que
934,oder::CNJ,буюу,vel
935,stehen::V,зогсох,stare
936,sitzen::V,суух,sedere
937,liegen::V,хэвтэх,iacere
938,hängen::V,өлгөөтэй байх,pendere
939,hängen::V,дүүжлээтэй байх,pendere
940,werden::V,болох,fieri
941,passieren::V,тохиох,accidere
942,beginnen::V,эхлэх,incipere
943,enden::V,дүүрэх,finem habere
944,wechseln::V,хувирах,mutari
945,aufgehen[Sonne]::V,мандах,oriri
946,untergehen[Sonne]::V,жаргах,occidere
947,scheinen[Sonne]::V,гэрэлтэх,lucere
948,donnern::V,дуугарах,tonare
949,wehen::V,салхилах,flare
950,wehen::V,хөөрөгдөх,flare
951,strömen::V,гүйх,fluere
952,strömen::V,урсах,fluere
953,fließen::V,урсах,manare
954,sich drehen::V,эргэлдэх,torqueri
955,schwanken::V,хэлбэлзэх,vacillare
956,schwingen::V,ганхах,vibrare
957,schwingen::V,хэлбэлзэх,vibrare
958,fallen::V,унах,cadere
959,brennen::V,шатах,ardere
960,rauchen::V,баагих,fumare
961,regnen::V,бороо орно,pluere
962,gefrieren::V,хөлдөх,congelari
963,tauen::V,хайлах,rorare
964,schmelzen::V,уярах,liquescere
965,trocknen::V,хатах,arescere
966,sieden::V,буцлах,fervere
967,sieden::V,даргилах,fervere
968,faulen::V,үжрэх,putescere
969,faulen::V,өмхийрөх,putescere
970,verfaulen::V,бээх,putescere
971,verfaulen::V,өгрөх,putescere
972,reißen::V,цуурах,scindi
973,versinken::V,живэх,mergi
974,vergehen::V,нөгчих,praeterire
975,vergehen::V,өнгөрөх,praeterire
976,erscheinen::V,гарах,apparere
977,erscheinen::V,бултайх,apparere
978,verschwinden::V,далд орох,discedere
979,verschwinden::V,алга болох,discedere
980,sinken::V,татрах,labi
981,sinken::V,доошлох,labi
982,abnehmen::V,багасах,deminui
983,abnehmen::V,хорогдох,deminui
984,zunehmen::V,ихсэх,augeri
985,steigen::V,нэмэгдэх,augescere
986,wachsen::V,өсөх,crescere
987,wachsen::V,ургах,crescere
988,glänzen::V,гилгэнэх,splendere
989,glänzen::V,гилбэгнэх,splendere
990,funkeln::V,гялжах,micare
991,funkeln::V,гялалзах,micare
992,lärmen::V,шуугих,strepere
993,läuten::V,цохих,sonare
994,klingeln::V,хонхдох,tinnire
995,klingeln::V,дуугарах,tinnire
996,klirren::V,хангир жингэр хийх,crepare
997,brausen::V,бургилах,saevire
998,rauschen::V,сэржигнэх,crepare
999,klingen::V,хангинах,sonare
1000,bellen::V,хуцах,latrare
1001,heulen::V,улих,ululare
1002,blasen::V,үлзэх,flare
1003,pfeifen::V,исгэрэх,sibilare
1004,schreien::V,хашгирах,clamare
1005,stöhnen::V,ёолох,gemere
1006,stöhnen::V,гэнгэнэх,gemere
1007,zittern::V,дагжих,tremere
1008,zittern::V,дагжих,trepidare
1009,leben::V,амьдрах,vivere
1010,geboren werden::V,төрөх,nasci
1011,atmen::V,амьсгалах,spirare
1012,trinken::V,уух,bibere
1013,essen::V,идэх,edere
1014,schlucken::V,залгих,devorare
1015,müde werden::V,ядрах,fatigari
1016,einschlafen::V,унтчих,obdormiscere
1017,schlafen::V,унтах,dormire
1018,aufwachen::V,сэрэх,expergisci
1019,aufstehen::V,босох,exsurgere
1020,sich erholen::V,амрах,se reficere
1021,krank werden::V,өвдөж эхлэх,aegrescere
1022,krank sein::V,өвдөх,aegrotare
1023,schmerzen::V,өвдөх,dolere
1024,schmerzen::V,шархирах,dolere
1025,husten::V,ханиах,tussire
1026,genesen::V,засрах,convalescere
1027,sterben::V,үхэх,mori
1028,sterben::V,нас барах,mori
1029,umkommen::V,үхэх,perire
1030,sich bewegen::V,хөдлөх,se movere
1031,sich rühren::V,хөдлөх,micare
1032,sich erheben::V,босох,surgere
1033,sich setzen::V,суух,considere
1034,hinfallen::V,ойчих,cadere
1035,laufen::V,явган явах,vadere
1036,schreiten::V,алхах,gradi
1037,spazierengehen::V,зугаалах,ambulare
1038,eilen::V,хурдлах,properare
1039,sich beeilen::V,яарах,festinare
1040,sich beeilen::V,шамдах,festinare
1041,sausen::V,давхих,currere
1042,rennen::V,гүйх,currere
1043,springen::V,харайх,salire
1044,springen::V,дэвхрэх,salire
1045,klettern::V,авирах,niti
1046,schaukeln::V,ганхалзах,oscillare
1047,kriechen::V,мөлхөх,repere
1048,kriechen::V,мөлхөх,serpere
1049,schwimmen::V,сэлэх,nare
1050,schwimmen::V,сэлэх,natare
1051,tauchen::V,шунгах,mergere
1052,rudern::V,сэлүүрдэх,remigare
1053,fahren::V,явах,vehi
1054,fliegen::V,нисэх,volare
1055,gehen::V,явах,ire
1056,gehen::V,явах,vadere
1057,weggehen::V,явах,abire
1058,weggehen::V,явах,discedere
1059,abfahren::V,одох,proficisci
1060,abfahren::V,хөдлөх,proficisci
1061,anhalten::V,зогсох,consistere
1062,hineingehen::V,орох,inire
1063,hineingehen::V,орох,ingredi
1064,eintreten::V,орох,intrare
1065,kommen::V,ирэх,venire
1066,ankommen::V,хүрэх,advenire
1067,zurückkommen::V,харих,revenire
1068,zurückkommen::V,буцаж ирэх,revenire
1069,bleiben::V,үлдэх,manere
1070,warten::V,хүлээх,opperiri
1071,erwarten::V,хүлээх,opperiri
1072,erwarten::V,хүлээх,expectare
1073,suchen::V,эрэх,quaerere
1074,suchen::V,бэдрэх,quaerere
1075,finden::V,олох,reperire
1076,versuchen::V,оролдох,conari
1077,versuchen::V,оролдох,temptare
1078,vorbereiten::V,бэлтгэх,parare
1079,lieben::V,янаглах,amare
1080,mögen::V,таалах,amare
1081,lachen::V,инээх,ridere
1082,rühren::V,сэтгэл уяруулах,commovere
1083,weinen::V,уйлах,flere
1084,schimpfen::V,хараах,increpare
1085,sich ärgern::V,уурлах,indignari
1086,sich fürchten::V,айх,vereri
1087,fürchten::V,айх,timere
1088,fliehen::V,зугтах,fugere
1089,fliehen::V,гүйж очих,fugere
1090,flüchten::V,оргох,effugere
1091,sehen::V,үзэх,videre
1092,anschauen::V,харах,aspectare
1093,ansehen::V,харах,spectare
1094,hören::V,дуулах,audire
1095,zuhören::V,чагнах,auscultare
1096,probieren::V,амсаж үзэх,gustare
1097,riechen::V,үнэрлэх,olfacere
1098,fühlen::V,мэдрэх,sentire
1099,scheinen::V,шиг үзэгдэх,videri
1100,zu sehen sein::V,үзэгдэх,conspici
1101,zu sehen sein::V,харагдах,conspici
1102,vernehmen::V,дуулах,comperire
1103,frieren::V,даарах,algere
1104,tun::V,хийх,facere
1105,tun::V,үйлдэх,facere
1106,können::V,болох,posse
1107,wollen::V,хүсэх,velle
1108,anfangen::V,эхлэх,incipere
1109,beenden::V,дуусгах,finire
1110,aufhören::V,болих,desistere
1111,aufhören::V,зогсох,desistere
1112,gelingen::V,бүтэх,contingere
1113,geraten::V,илрэх,evenire
1114,öffnen::V,нээх,aperire
1115,öffnen::V,тайлах,aperire
1116,schließen::V,хаах,claudere
1117,stellen::V,тавих,sistere
1118,stellen::V,босгох,sistere
1119,setzen::V,суулгах,ponere
1120,legen::V,хийх,ponere
1121,legen::V,тавих,ponere
1122,berühren::V,шүргэх,tangere
1123,verbinden::V,залгах,iungere
1124,bedecken::V,бүрэх,tegere
1125,bedecken::V,бүрэх,operire
1126,aufhängen::V,өлгөх,suspendere
1127,aufhängen::V,дүүжлэх,suspendere
1128,anzünden::V,асаах,accendere
1129,anzünden::V,асаах,inflammare
1130,anzünden::V,ноцоох,accendere
1131,anzünden::V,ноцоох,inflammare
1132,aufheben::V,өргөх,tollere
1133,zurücklassen::V,орхих,relinquere
1134,zurücklassen::V,үлдээх,relinquere
1135,verlieren::V,гээх,perdere
1136,verlieren::V,гээх,amittere
1137,fallen lassen::V,унагах,dimittere
1138,machen::V,хийх,facere
1139,machen::V,гаргах,facere
1140,herstellen::V,бүтээх,fabricare
1141,bauen::V,барих,construere
1142,reparieren::V,засах,reparare
1143,reparieren::V,сэлбэх,reparare
1144,verbessern::V,засах,emendare
1145,verbessern::V,сайжруулах,emendare
1146,ändern::V,өөрчлөх,mutare
1147,graben::V,малтах,fodere
1148,beugen::V,бөгтийлгөх,flectere
1149,biegen::V,матах,curvare
1150,biegen::V,муруйлгах,curvare
1151,drehen::V,эргүүлэх,torquere
1152,wenden::V,эргүүлэх,vertere
1153,umdrehen::V,хөрвүүлэх,convertere
1154,heben::V,өргөх,tollere
1155,hochheben::V,өргөх,levare
1156,ergreifen::V,атгах,capessere
1157,halten::V,барих,tenere
1158,drücken::V,дарах,premere
1159,schieben::V,түлхэх,promovere
1160,kratzen::V,хусах,radere
1161,kratzen::V,маажих,radere
1162,lecken::V,долоох,lambere
1163,beißen::V,зуух,mordere
1164,beißen::V,хазах,mordere
1165,abreißen::V,таслах,avellere
1166,abschneiden::V,тайрах,desecare
1167,binden::V,боох,ligare
1168,binden::V,хүлэх,ligare
1169,stecken::V,шаах,inserere
1170,stecken::V,шигтгэх,inserere
1171,brechen::V,хугалах,rumpere
1172,klopfen::V,цохих,pultare
1173,klopfen::V,тогших,pultare
1174,hauen::V,дэлдэх,ferire
1175,kleben::V,наах,agglutinare
1176,reiben::V,нухах,terere
1177,reiben::V,нидчих,terere
1178,streichen::V,нялах,oblinere
1179,streichen::V,түрхэх,oblinere
1180,schleifen::V,билүүдэх,acuere
1181,schleifen::V,гуранздах,acuere
1182,schneiden::V,огтлох,secare
1183,rütteln::V,холхнулах,quassare
1184,schütteln::V,сэгсрэх,quatere
1185,schwenken::V,дэвэх,ventilare
1186,schwenken::V,даллах,ventilare
1187,schütten::V,цутгах,fundere
1188,schütten::V,аягалах,fundere
1189,füllen::V,дүүргэх,complere
1190,einwickeln::V,боох,involvere
1191,einwickeln::V,ороох,involvere
1192,tragen::V,авчрах,ferre
1193,tragen::V,авчрах,portare
1194,schleppen::V,чирэх,pertrahere
1195,ziehen::V,татах,trahere
1196,aufbewahren::V,хадгалах,asservare
1197,werfen::V,хаях,iacere
1198,werfen::V,шидэх,iacere
1199,fangen::V,барих,capere
1200,packen::V,шүүрэх,capessere
1201,verstecken::V,нуух,abdere
1202,teilen::V,хуваах,partiri
1203,teilen::V,хуваах,dividere
1204,schicken::V,илгээх,mittere
1205,schicken::V,явуулах,mittere
1206,bringen::V,авчрах,apportare
1207,bringen::V,аваачих,apportare
1208,hinzufügen::V,нэмэх,addere
1209,bekommen::V,хүлээн авах,adipisci
1210,erhalten::V,хүлээн авах,accipere
1211,nehmen::V,авах,sumere
1212,wählen::V,сонгох,eligere
1213,auswählen::V,шилэх,deligere
1214,bewahren::V,гамнах,conservare
1215,behindern::V,саад хийх,impedire
1216,behindern::V,тотгор болох,impedire
1217,verderben::V,эвдэх,corrumpere
1218,beschädigen::V,гэмтээх,laedere
1219,zerbrechen::V,хагалах,rumpere
1220,zerbrechen::V,хагалах,frangere
1221,zerbrechen::V,хага цохих,rumpere
1222,zerbrechen::V,хага цохих,frangere
1223,zerreißen::V,урах,discindere
1224,zerstören::V,эвдэх,delere
1225,zerstören::V,сүйтгэх,delere
1226,verbrennen::V,шатаах,urere
1227,verbrennen::V,шатаах,cremare
1228,geben::V,өгөх,dare
1229,reichen::V,өгөх,praebere
1230,reichen::V,дамжуулах,praebere
1231,schenken::V,бэлэглэх,donare
1232,schenken::V,бэлэглэх,largiri
1233,versprechen::V,амлах,polliceri
1234,versprechen::V,амлах,promittere
1235,wünschen::V,ерөөх,
1236,loben::V,магтах,laudare
1237,loben::V,сайшаах,laudare
1238,küssen::V,озох,osculari
1239,küssen::V,үнсэх,osculari
1240,wiegen::V,бүүвэйлэх,
1241,zudecken::V,хучих,tegere
1242,zudecken::V,бүтээх,tegere
1243,wecken::V,сэрээх,excitare
1244,zeigen::V,үзүүлэх,monstrare
1245,führen::V,хөтлөх,ducere
1246,lehren::V,заах,docere
1247,unterrichten::V,сургах,instituere
1248,aufziehen::V,өсгөх,nutrire
1249,aufziehen::V,хүмүүжүүлэх,nutrire
1250,leiten::V,удирдах,ducere
1251,antreiben::V,шамдуулах,incitare
1252,lassen::V,-уулах,iubere
1253,einladen::V,залах,invitare
1254,vereinigen::V,нэгтгэх,coniungere
1255,vereinigen::V,хамтруулах,coniungere
1256,besuchen::V,зочлох,visere
1257,treffen::V,учрах,convenire
1258,treffen::V,дайралдах,convenire
1259,sich versammeln::V,хуралдах,convenire
1260,spielen::V,наадах,ludere
1261,singen::V,дуулах,cantare
1262,tanzen::V,бүжиглэх,saltare
1263,sich trennen::V,салах,digredi
1264,sich trennen::V,салах,discedere
1265,verlassen::V,хаях,deserere
1266,verlassen::V,хаях,relinquere
1267,retten::V,гэтэлгэх,servare
1268,bewachen::V,сахих,custodire
1269,schützen::V,хамгаалах,tueri
1270,schützen::V,хамгаалах,tutari
1271,verteidigen::V,хамгаалах,defendere
1272,sich schlagen::V,зодолдох,luctari
1273,schießen::V,харвах,iaculari
1274,schießen::V,буу буудах,iaculari
1275,siegen::V,ялах,vincere
1276,ärgern::V,уурлуулах,irritare
1277,ärgern::V,уур хүргэх,irritare
1278,schlagen::V,цохих,ferire
1279,treten::V,өшиглөх,calcare
1280,stechen::V,хатгах,pungere
1281,stoßen::V,ёврох,tundere
1282,stoßen::V,нудрах,tundere
1283,stehlen::V,хулгайлах,furari
1284,stören::V,саад болох,turbare
1285,belästigen::V,зовоох,obtundere
1286,belästigen::V,амраахгүй байх,obtundere
1287,verbergen::V,нуух,celare
1288,verbergen::V,нуух,occultare
1289,verbergen::V,далдлах,celare
1290,verbergen::V,далдлах,occultare
1291,täuschen::V,мэхлэх,fallere
1292,betrügen::V,хуурах,fraudare
1293,töten::V,алах,necare
1294,töten::V,алах,caedere
1295,wohnen::V,суух,habitare
1296,wohnen::V,амьдрах,habitare
1297,arbeiten::V,ажиллах,laborare
1298,arbeiten::V,хөдөлмөрлөх,laborare
1299,sammeln::V,түүх,colligere
1300,sammeln::V,хураах,colligere
1301,pflücken::V,түүх,carpere
1302,jagen::V,агнах,venari
1303,jagen::V,гөрөөлөх,venari
1304,fischen::V,загасчлах,piscari
1305,fischen::V,загас барих,piscari
1306,fassen::V,барих,capere
1307,hüten::V,маллах,custodire
1308,hüten::V,хариулах,custodire
1309,treiben::V,туух,agere
1310,anbinden::V,уях,alligare
1311,füttern::V,тэжээх,nutrire
1312,melken::V,саах,mulgere
1313,hacken::V,цавчих,findere
1314,gießen::V,услах,rigare
1315,reifen::V,боловсрох,maturescere
1316,zubereiten::V,бэлдэх,apparare
1317,kochen::V,чанах,coquere
1318,backen::V,жигнэх,coquere
1319,braten::V,шарах,torrere
1320,braten::V,хайрах,torrere
1321,umrühren::V,хутгах,commovere
1322,stricken::V,нэхэх,texere
1323,stricken::V,сүлжих,texere
1324,nähen::V,оёх,suere
1325,färben::V,будах,tingere
1326,reinigen::V,арилгах,purgare
1327,reinigen::V,цэвэрлэх,purgare
1328,waschen::V,угаах,lavare
1329,abwischen::V,арчих,abstergere
1330,spülen::V,зайлах,perluere
1331,fegen::V,хамах,verrere
1332,fegen::V,шүүрдэх,verrere
1333,kehren::V,шүүрдэх,purgare
1334,kehren::V,туужуудах,purgare
1335,baden::V,усанд орох,lavari
1336,sich waschen::V,биеэ угаах,lavari
1337,ausziehen::V,тайлах,exuere
1338,anziehen::V,өмсөх,induere
1339,sich anziehen::V,хувцаслах,vestiri
1340,kämmen::V,самнах,pectere
1341,schmücken::V,гоёх,ornare
1342,schmücken::V,гоёх,decorare
1343,schmücken::V,чимэх,ornare
1344,schmücken::V,чимэх,decorare
1345,sagen::V,гэх,dicere
1346,sagen::V,хэлэх,dicere
1347,sprechen::V,ярих,fari
1348,sprechen::V,өгүүлэх,fari
1349,reden::V,хэлэх,loqui
1350,reden::V,хөөрөлдөх,loqui
1351,sich unterhalten::V,ярилцах,colloqui
1352,sich unterhalten::V,ярилцах,disputare
1353,fragen::V,асуух,rogare
1354,fragen::V,асуух,quaerere
1355,bitten::V,гуйх,orare
1356,bitten::V,гуйх,rogare
1357,erzählen::V,өгүүлэх,narrare
1358,mitteilen::V,дуулгах,communicare
1359,mitteilen::V,мэдээлэх,communicare
1360,nennen::V,нэрлэх,appellare
1361,rufen::V,дуудах,vocare
1362,prahlen::V,бардах,gloriari
1363,prahlen::V,сайрхах,gloriari
1364,übersetzen::V,орчуулах,vertere
1365,denken::V,санах,cogitare
1366,glauben::V,итгэх,credere
1367,bemerken::V,ажих,animadvertere
1368,bemerken::V,ажиглах,animadvertere
1369,erkennen::V,таних,cognoscere
1370,begreifen::V,ойлгох,comprehendere
1371,verstehen::V,мэдэж авах,intellegere
1372,lernen::V,сурах,discere
1373,wissen::V,мэдэх,scire
1374,sich erinnern an::V,дурсах,meminisse
1375,vergessen::V,мартах,oblivisci
1376,messen::V,хэмжих,metiri
1377,zählen::V,тоолох,numerare
1378,rechnen::V,тооцоох,reri
1379,rechnen::V,тооцоох,calculare
1380,lesen::V,унших,legere
1381,malen::V,зурах,pingere
1382,zeichnen::V,дүрслэн бичих,scribere
1383,schreiben::V,бичих,scribere
1384,besitzen::V,эзэмших,possidere
1385,kaufen::V,худалдан авах,emere
1386,verkaufen::V,худалдах,vendere
1387,bezahlen::V,төлөх,pendere
1388,zahlen::V,төлөх,solvere
1389,beherrschen::V,эзэмших,regere
1390,beherrschen::V,эзэмших,imperare
1391,ertragen::V,тэсэх,tolerare
1392,ertragen::V,тэсэх,sustinere
