,Concept_ID,ka,mn
713,weich::A,რბილი,зөөлөн
714,rund::A,მრგვალი,дугуй
715,rund::A,მრგვალი,дугариг
716,spitz::A,წვეტიანი,шовх
717,spitz::A,წვეტიანი,шовгор
718,scharf::A,მჭრელი,хурц
719,scharf::A,მჭრელი,иртэй
720,stumpf::A,ბლაგვი,мохоо
721,schwer::A,მძიმე,хүнд
722,schön::A,ლამაზი,гуа
723,schön::A,ლამაზი,сайхан
724,heiß::A,ცხელი,халуун
725,warm::A,თბილი,дулаан
726,kalt::A,ცივი,хүйтэн
727,kühl::A,გრილი,сэрүүн
728,frisch::A,სუფთა,эрүүл
729,frisch::A,სუფთა,жихүүн
730,feucht::A,ნოტიო,чийгтэй
731,nass::A,სველი,нойтон
732,trocken::A,მშრალი,хатсан
733,voll::A,სავსე,дүүрэн
734,leer::A,ცარიელი,хоосон
735,offen::A,ღია,онгорхой
736,offen::A,გაშლილი,онгорхой
737,geschlossen::A,დახურული,битүү
738,geschlossen::A,დახურული,хаалтай
739,sauber::A,სუფთა,цэвэр
740,sauber::A,სუფთა,хиргүй
741,sauber::A,წმინდა,цэвэр
742,sauber::A,წმინდა,хиргүй
743,schmutzig::A,ტალახიანი,бохир
744,schmutzig::A,ტალახიანი,хиртэй
745,roh::A,უმი,түүхий
746,reif::A,მწიფე,болсон
747,lecker::A,გემრიელი,амттай
748,süß::A,ტკბილი,амттай
749,süß::A,ტკბილი,чихэрлэг
750,bitter::A,მწარე,гашуун
751,sauer::A,მჟავე,эсгэлэн
752,hell::A,ნათელი,гэгээн
753,hell::A,ნათელი,гэрэлтэй
754,dunkel::A,ბნელი,бараан
755,dunkel::A,ბნელი,харанхуй
756,schwarz::A,შავი,хар
757,weiß::A,თეთრი,цагаан
758,rot::A,წითელი,улаан
759,gelb::A,ყვითელი,шар
760,blau::A,ლურჯი,хөх
761,blau::A,ლურჯი,цэнхэр
762,blau::A,ცისფერი,хөх
763,blau::A,ცისფერი,цэнхэр
764,grün::A,მწვანე,ногоон
765,grau::A,რუხი,орог
766,grau::A,რუხი,саарал
767,grau::A,ნაცრისფერი,орог
768,grau::A,ნაცრისფერი,саарал
769,bunt::A,ჭრელი,эрээн
770,bunt::A,ფერადი,эрээн
771,billig::A,იაფი,хямд
772,teuer::A,ძვირი,үнэтэй
773,wertvoll::A,ღირსიანი,үнэт
774,blind::A,ბრმა,сохор
775,taub::A,ყრუ,чих хатуу
776,kräftig::A,ძალავანი,чийрэг
777,stark::A,ძლიერი,хүчтэй
778,stark::A,ძლიერი,чадалтай
779,stark::A,ღონიერი,хүчтэй
780,stark::A,ღონიერი,чадалтай
781,schwach::A,სუსტი,сул
782,fett::A,სქელი,тарган
783,fett::A,სქელი,голигор
784,schlank::A,გამხდარი,голшиг
785,hübsch::A,ეშხიანი,сайхан
786,hübsch::A,ეშხიანი,хөөрхөн
787,hübsch::A,მშვენიერი,сайхан
788,hübsch::A,მშვენიერი,хөөрхөн
789,böse::A,ავი,муу
790,böse::A,ავი,хортой
791,böse::A,ბოროტი,муу
792,böse::A,ბოროტი,хортой
793,dumm::A,ბოთე,тэнэг
794,dumm::A,სულელი,тэнэг
795,faul::A,ზანტი,залхуу
796,faul::A,ზარმაცი,залхуу
797,fleißig::A,ბეჯითი,чармайлтгай
798,fleißig::A,მუყაითი,чармайлтгай
799,geizig::A,ძუნწი,харамч
800,klug::A,ჭკვიანი,цэцэн
801,geschickt::A,მარჯვე,дүйтэй
802,geschickt::A,გაწაფული,дүйтэй
803,lieb::A,სატრფიალო,хайрт
804,lustig::A,მხიარული,цэнгэлтэй
805,sanft::A,ალერსიანი,наалинхай
806,sanft::A,გრძნობიერი,наалинхай
807,hungrig::A,მშიერი,өлөн
808,hungrig::A,მშიერი,өлссөн
809,krank::A,სნეული,өвчтэй
810,krank::A,ავადმყოფი,өвчтэй
811,nackt::A,ტიტველი,нүцгэн
812,traurig::A,მწუხარე,гунигт
813,traurig::A,სევდიანი,гунигт
814,lebendig::A,ცოცხალი,амьд
815,lebendig::A,ცოცხალი,амьтай
816,gut::A,კარგი,сайн
817,schlecht::A,უხეირო,муу
818,schlecht::A,უხეირო,өөдгүй
819,richtig::A,ნამდვილი,зөв
820,richtig::A,ნამდვილი,зүйтэй
821,schlimm::A,ცუდი,муухай
822,wahr::A,სწორი,үнэн
823,wahr::A,სწორი,жинхэнэ
824,wahr::A,ჭეშმარიტი,үнэн
825,wahr::A,ჭეშმარიტი,жинхэнэ
826,alt::A,ძველი,хуучин
827,neu::A,ახალი,шинэ
828,ehemalig::A,ყოფილი,агсан
829,ehemalig::A,ყოფილი,байсан
830,alt[Lebewesen]::A,ბებერი,өвгөн
831,alt[Lebewesen]::A,ბებერი,хижээл
832,jung::A,ნორჩი,залуу
833,jung::A,ახალგაზრდა,залуу
834,arm::A,ღარიბი,ядуу
835,reich::A,მდიდარი,баян
836,reich::A,მდიდარი,баялаг
837,bekannt::A,ცნობილი,танил
838,berühmt::A,გამოჩენილი,цуутай
839,berühmt::A,გამოჩენილი,алдартай
840,fremd::A,უცხო,харь
841,fremd::A,უცხო,гадаад
842,fremd::A,გარეშე,харь
843,fremd::A,გარეშე,гадаад
844,verschieden::A,სხვაგვარი,ондоо
845,verschieden::A,სხვაგვარი,янз янзын
846,nah::A,ახლო,ойрын
847,nah::A,ახლო,дөтийн
848,fern::A,შორი,холын
849,fern::A,შორეული,холын
850,linker::A,მარცხენა,буруу
851,rechter::A,მარჯვენა,баруун
852,anderer::A,სხვა,өөр
853,anderer::A,სხვა,нөгөө
854,erster::A,პირველი,нэгдэх
855,erster::A,პირველი,нэгдүгээр
856,zweiter::A,მეორე,хоёрдугаар
857,dritter::A,მესამე,гуравдугаар
858,letzter::A,ბოლო,сүүлийн
859,letzter::A,უკანასკნელი,сүүлийн
860,allein::ADV,მარტო,ганцаараа
861,auf einmal::ADV,ერთდროულად,нэгмөсөн
862,zusammen::ADV,ერთად,цуг
863,zusammen::ADV,ერთად,хамт
864,lange::ADV,დიდხანს,удаан
865,plötzlich::ADV,მოულოდნელად,гэнэт
866,sofort::ADV,ახლავე,дороо
867,später::ADV,მოგვიანებით,дараа
868,jetzt::ADV,ახლა,өнөө
869,heute::ADV,დღეს,өнөө
870,heute::ADV,დღეს,өнөөдөр
871,morgen::ADV,ხვალ,маргааш
872,morgen::ADV,ხვალ,маргаадар
873,bald::ADV,მალე,түргэн
874,bald::ADV,მალე,удахгүй
875,dann::ADV,მერე,хожим
876,dann::ADV,მერე,тэгээд
877,gestern::ADV,გუშინ,өчигдөр
878,einst::ADV,ოდესღაც,нэг
879,damals::ADV,მაშინ,тэгэхэд
880,danach::ADV,მერმე,тэгээд
881,danach::ADV,მერმე,дараа нь
882,danach::ADV,შემდეგ,тэгээд
883,danach::ADV,შემდეგ,дараа нь
884,vorher::ADV,ადრე,урьд
885,vorher::ADV,წინათ,урьд
886,zuerst::ADV,ჯერ,анх
887,zuerst::ADV,ჯერ,эхлээд
888,einmal::ADV,ერთხელ,нэг удаа
889,manchmal::ADV,ხან,хааяа
890,manchmal::ADV,ხან,заримдаа
891,manchmal::ADV,ზოგჯერ,хааяа
892,manchmal::ADV,ზოგჯერ,заримдаа
893,oft::ADV,ხშირად,олонтоо
894,immer::ADV,მუდამ,байнга
895,immer::ADV,ყოველთვის,байнга
896,niemals::ADV,არასდროს,хэзээ ч
897,niemals::ADV,არასდროს,хэдийд ч
898,hier::ADV,აქ,энд
899,hierhin::ADV,აქეთ,нааш
900,von hier::ADV,აქედან,эндээс
901,dort::ADV,იქ,тэнд
902,dorthin::ADV,იქით,тийш
903,geradeaus::ADV,პირდაპირ,шулуун
904,vorwärts::ADV,წინ,урагшаа
905,rückwärts::ADV,უკან,буцаан
906,rückwärts::ADV,უკან,сөөргөө
907,zurück::ADV,უკანვე,буцаж
908,zurück::ADV,უკანვე,гэдрэг
909,unten::ADV,დაბლა,дор
910,unten::ADV,ქვევით,дор
911,hinab::ADV,ძირს,уруу
912,oben::ADV,ზემოთ,дээр
913,hinauf::ADV,ზევით,өөд
914,hinauf::ADV,ზევით,дээш
915,überall::ADV,ყველგან,хааяагүй
916,überall::ADV,ყველგან,энд тэндгүй
917,nicht::ADV,არ,эс
918,nicht::ADV,არ,-гүй
919,ein wenig::ADV,ცოტა,жаахан
920,kaum::ADV,ძლივს,арай
921,kaum::ADV,ძლივს,арай гэж
922,sehr::ADV,მეტად,тун
923,sehr::ADV,ძალიან,тун
924,so::ADV,ისე,тэгж
925,so::ADV,ისე,ингээд
926,noch::ADV,ჯერ,дахин
927,noch::ADV,ჯერ,дахиад
928,nur::ADV,მხოლოდ,зөвхөн
929,nur::ADV,მხოლოდ,гагцхүү
930,schon::ADV,უკვე,нэгэнт
931,wieder::ADV,ისევ,дахин
932,wieder::ADV,ისევ,дахиад
933,wieder::ADV,კიდევ,дахин
934,wieder::ADV,კიდევ,дахиад
935,vergebens::ADV,ამაოდ,хий
936,vergebens::ADV,ტყუილად,хий
937,vor::PRP,წინ,өмнө
938,hinter::PRP,უკან,ард
939,hinter::PRP,მიღმა,ард
940,unter::PRP,ქვეშ,доор
941,unter::PRP,ქვევით,доор
942,durch::PRP,გავლით,дундуур
943,neben::PRP,გვერდით,хажууд
944,zwischen::PRP,შუა,завсар
945,zwischen::PRP,შუა,хооронд
946,zwischen::PRP,შორის,завсар
947,zwischen::PRP,შორის,хооронд
948,wegen::PRP,გამო,төлөө
949,wegen::PRP,გამო,дээрээс
950,wegen::PRP,შედეგად,төлөө
951,wegen::PRP,შედეგად,дээрээс
952,dies::PRN,ეს,энэ
953,das::PRN,ეგ,тэр
954,alles::PRN,ყველაფერი,цөм
955,alles::PRN,ყველაფერი,бүгд
956,ich::PRN,მე,би
957,du::PRN,შენ,чи
958,er::PRN,ის,тэр
959,er::PRN,ის,тэр хүн
960,er::PRN,იგი,тэр
961,er::PRN,იგი,тэр хүн
962,wir::PRN,ჩვენ,бид
963,ihr::PRN,თქვენ,та нар
964,sie::PRN,ისინი,тэд
965,was::FPRN,რა,юу
966,wer::FPRN,ვინ,хэн
967,wo::FADV,სად,хаа
968,wo::FADV,სად,хаана
969,wohin::FADV,საით,хааш
970,wohin::FADV,საით,хаана
971,wie::FADV,როგორ,яаж
972,wie::FADV,როგორ,хэрхэн
973,warum::FADV,რაზე,юунд
974,warum::FADV,რაზე,яагаад
975,warum::FADV,რატომ,юунд
976,warum::FADV,რატომ,яагаад
977,wieviel::FNUM,რამდენი,хэдий
978,wieviel::FNUM,რამდენი,хэд
979,eins::NUM,ერთი,нэг
980,zwei::NUM,ორი,хоёр
981,drei::NUM,სამი,гурав
982,vier::NUM,ოთხი,дөрөв
983,fünf::NUM,ხუთი,тав
984,sechs::NUM,ექვსი,зургаа
985,sieben::NUM,შვიდი,долоо
986,acht::NUM,რვა,найм
987,neun::NUM,ცხრა,ес
988,zehn::NUM,ათი,арав
989,elf::NUM,თერთმეტი,арван нэг
990,zwölf::NUM,თორმეტი,арван хоёр
991,zwanzig::NUM,ოცი,хорь
992,dreißig::NUM,ოცდაათი,гуч
993,vierzig::NUM,ორმოცი,дөч
994,fünfzig::NUM,ორმოცდაათი,тавь
995,sechzig::NUM,სამოცი,жар
996,siebzig::NUM,სამოცდაათი,дал
997,achtzig::NUM,ოთხმოცი,ная
998,neunzig::NUM,ოთხმოცდაათი,ер
999,hundert::NUM,ასი,зуу
1000,tausend::NUM,ათასი,мянга
1001,und::CNJ,და,ч
1002,und::CNJ,და,болон
1003,oder::CNJ,ან,буюу
1004,stehen::V,დგას,зогсох
1005,sitzen::V,ზის,суух
1006,liegen::V,აწევს,хэвтэх
1007,hängen::V,კიდია,өлгөөтэй байх
1008,hängen::V,კიდია,дүүжлээтэй байх
1009,werden::V,გახდება,болох
1010,passieren::V,მოხდება,тохиох
1011,beginnen::V,იწყება,эхлэх
1012,enden::V,გათავდება,дүүрэх
1013,wechseln::V,იცვლება,хувирах
1014,aufgehen[Sonne]::V,ამოდის,мандах
1015,untergehen[Sonne]::V,ჩადის,жаргах
1016,scheinen[Sonne]::V,ანათებს,гэрэлтэх
1017,donnern::V,ქუხს,дуугарах
1018,wehen::V,ქრის,салхилах
1019,wehen::V,ქრის,хөөрөгдөх
1020,wehen::V,დაუბერავს,салхилах
1021,wehen::V,დაუბერავს,хөөрөгдөх
1022,strömen::V,იღვრება,гүйх
1023,strömen::V,იღვრება,урсах
1024,fließen::V,დის,урсах
1025,fließen::V,მიედინება,урсах
1026,sich drehen::V,ტრიალებს,эргэлдэх
1027,schwanken::V,ირხევა,хэлбэлзэх
1028,schwingen::V,ირხევა,ганхах
1029,schwingen::V,ირხევა,хэлбэлзэх
1030,fallen::V,დავარდება,унах
1031,brennen::V,იწვის,шатах
1032,rauchen::V,ბოლავს,баагих
1033,rauchen::V,აბოლებს,баагих
1034,regnen::V,წვიმს,бороо орно
1035,gefrieren::V,იყინება,хөлдөх
1036,tauen::V,დნება,хайлах
1037,schmelzen::V,დნება,уярах
1038,trocknen::V,გაშრება,хатах
1039,sieden::V,დუღს,буцлах
1040,sieden::V,დუღს,даргилах
1041,faulen::V,ლპება,үжрэх
1042,faulen::V,ლპება,өмхийрөх
1043,verfaulen::V,ლპება,бээх
1044,verfaulen::V,ლპება,өгрөх
1045,reißen::V,დაიხევა,цуурах
1046,versinken::V,ეფლობა,живэх
1047,versinken::V,ჩაიძირება,живэх
1048,vergehen::V,გადის,нөгчих
1049,vergehen::V,გადის,өнгөрөх
1050,erscheinen::V,გამოჩნდება,гарах
1051,erscheinen::V,გამოჩნდება,бултайх
1052,verschwinden::V,გააქრება,далд орох
1053,verschwinden::V,გააქრება,алга болох
1054,verschwinden::V,დაიკარგება,далд орох
1055,verschwinden::V,დაიკარგება,алга болох
1056,sinken::V,დაიწევს,татрах
1057,sinken::V,დაიწევს,доошлох
1058,abnehmen::V,შემცირდება,багасах
1059,abnehmen::V,შემცირდება,хорогдох
1060,zunehmen::V,გასუქდება,ихсэх
1061,steigen::V,მოიმატებს,нэмэгдэх
1062,wachsen::V,იზრდება,өсөх
1063,wachsen::V,იზრდება,ургах
1064,wachsen::V,მრავლდება,өсөх
1065,wachsen::V,მრავლდება,ургах
1066,glänzen::V,ბრწყინავს,гилгэнэх
1067,glänzen::V,ბრწყინავს,гилбэгнэх
1068,funkeln::V,კაშკაშებს,гялжах
1069,funkeln::V,კაშკაშებს,гялалзах
1070,lärmen::V,ხმაურობს,шуугих
1071,läuten::V,დარეკავს,цохих
1072,klingeln::V,დარეკავს,хонхдох
1073,klingeln::V,დარეკავს,дуугарах
1074,klirren::V,დააწკარუნებს,хангир жингэр хийх
1075,brausen::V,ბობოქრობს,бургилах
1076,rauschen::V,შრიალებს,сэржигнэх
1077,klingen::V,ხმას გამოსცემს,хангинах
1078,bellen::V,უყეფს,хуцах
1079,heulen::V,ღმუის,улих
1080,blasen::V,დაუბერავს,үлзэх
1081,pfeifen::V,უსტვენს,исгэрэх
1082,schreien::V,ყვირის,хашгирах
1083,stöhnen::V,კვნესის,ёолох
1084,stöhnen::V,კვნესის,гэнгэнэх
1085,zittern::V,აძაგძაგებს,дагжих
1086,leben::V,ცოცხლობს,амьдрах
1087,geboren werden::V,იშვება,төрөх
1088,geboren werden::V,იბადება,төрөх
1089,atmen::V,სუნთქავს,амьсгалах
1090,trinken::V,სვამს,уух
1091,trinken::V,დალევს,уух
1092,essen::V,შეჭამს,идэх
1093,schlucken::V,ყლაპავს,залгих
1094,müde werden::V,დაიქანცება,ядрах
1095,einschlafen::V,დაიძინებს,унтчих
1096,schlafen::V,სძინავს,унтах
1097,aufwachen::V,გაიღვიძებს,сэрэх
1098,aufstehen::V,ადგება,босох
1099,sich erholen::V,დაისვენებს,амрах
1100,krank werden::V,ავად გახდება,өвдөж эхлэх
1101,krank sein::V,ავადმყოფობს,өвдөх
1102,schmerzen::V,სტკივა,өвдөх
1103,schmerzen::V,სტკივა,шархирах
1104,husten::V,ახველებს,ханиах
1105,genesen::V,მორჩება,засрах
1106,sterben::V,კვდება,үхэх
1107,sterben::V,კვდება,нас барах
1108,umkommen::V,დაიღუპება,үхэх
1109,sich bewegen::V,იძვრის,хөдлөх
1110,sich bewegen::V,მოძრაობს,хөдлөх
1111,sich rühren::V,გაინძრევა,хөдлөх
1112,sich erheben::V,ადგება,босох
1113,sich setzen::V,დაჯდება,суух
1114,hinfallen::V,დაეცემა,ойчих
1115,laufen::V,დადის,явган явах
1116,schreiten::V,აბიჯებს,алхах
1117,spazierengehen::V,დასეირნობს,зугаалах
1118,eilen::V,მიიჩქარის,хурдлах
1119,sich beeilen::V,აჩქარდება,яарах
1120,sich beeilen::V,აჩქარდება,шамдах
1121,sausen::V,მიქრის,давхих
1122,rennen::V,დარბის,гүйх
1123,springen::V,ხტის,харайх
1124,springen::V,ხტის,дэвхрэх
1125,klettern::V,ძვრება,авирах
1126,schaukeln::V,ქანაობს,ганхалзах
1127,kriechen::V,დაბობღავს,мөлхөх
1128,schwimmen::V,ცურავს,сэлэх
1129,tauchen::V,ჩაიძირება,шунгах
1130,rudern::V,ნიჩაბს უსვამს,сэлүүрдэх
1131,fahren::V,დადის,явах
1132,fahren::V,მგზავრობს,явах
1133,fliegen::V,იფრენს,нисэх
1134,fliegen::V,გაფრინდება,нисэх
1135,gehen::V,მიდის,явах
1136,weggehen::V,წამოდის,явах
1137,abfahren::V,მიემგზავრება,одох
1138,abfahren::V,მიემგზავრება,хөдлөх
1139,anhalten::V,ჩერდება,зогсох
1140,hineingehen::V,შედის,орох
1141,eintreten::V,შედის,орох
1142,kommen::V,მოდის,ирэх
1143,ankommen::V,ჩადის,хүрэх
1144,zurückkommen::V,დაბრუნდება,харих
1145,zurückkommen::V,დაბრუნდება,буцаж ирэх
1146,bleiben::V,დარჩება,үлдэх
1147,warten::V,ელოდება,хүлээх
1148,erwarten::V,ელის,хүлээх
1149,erwarten::V,დაიცდის,хүлээх
1150,suchen::V,ეძებს,эрэх
1151,suchen::V,ეძებს,бэдрэх
1152,suchen::V,მოძებნის,эрэх
1153,suchen::V,მოძებნის,бэдрэх
1154,finden::V,მიაგნებს,олох
1155,finden::V,გამოძებნის,олох
1156,versuchen::V,ცდის,оролдох
1157,versuchen::V,ცდილობს,оролдох
1158,vorbereiten::V,მოამზადებს,бэлтгэх
1159,lieben::V,უყვარს,янаглах
1160,mögen::V,ეტრფის,таалах
1161,lachen::V,იცინის,инээх
1162,rühren::V,გულს აუჩუყებს,сэтгэл уяруулах
1163,weinen::V,ტირის,уйлах
1164,schimpfen::V,შეიგინება,хараах
1165,sich ärgern::V,გაბრაზობს,уурлах
1166,sich fürchten::V,შიშობს,айх
1167,fürchten::V,ფრთხილობს,айх
1168,fliehen::V,გაიქცევა,зугтах
1169,fliehen::V,გაიქცევა,гүйж очих
1170,flüchten::V,გაიქცევა,оргох
1171,sehen::V,ხედავს,үзэх
1172,anschauen::V,ნახავს,харах
1173,ansehen::V,უყურებს,харах
1174,hören::V,ისმენს,дуулах
1175,zuhören::V,მოისმენს,чагнах
1176,probieren::V,გასინჯავს,амсаж үзэх
1177,riechen::V,ყნოსავს,үнэрлэх
1178,fühlen::V,გრძნობს,мэдрэх
1179,scheinen::V,ეჩვენება,шиг үзэгдэх
1180,zu sehen sein::V,მოჩანს,үзэгдэх
1181,zu sehen sein::V,მოჩანს,харагдах
1182,vernehmen::V,გაიგებს,дуулах
1183,frieren::V,იყინება,даарах
1184,tun::V,აკეთებს,хийх
1185,tun::V,აკეთებს,үйлдэх
1186,können::V,შეიძლება,болох
1187,wollen::V,უნდა,хүсэх
1188,anfangen::V,დაიწყებს,эхлэх
1189,beenden::V,ამთავრებს,дуусгах
1190,aufhören::V,შეწყვეტს,болих
1191,aufhören::V,შეწყვეტს,зогсох
1192,gelingen::V,მოახერხებს,бүтэх
1193,geraten::V,გამოდის,илрэх
1194,öffnen::V,გახსნის,нээх
1195,öffnen::V,გახსნის,тайлах
1196,schließen::V,ხურავს,хаах
1197,schließen::V,დაკეტავს,хаах
1198,stellen::V,დადგამს,тавих
1199,stellen::V,დადგამს,босгох
1200,setzen::V,დასვამს,суулгах
1201,legen::V,დადებს,хийх
1202,legen::V,დადებს,тавих
1203,berühren::V,შეახებს,шүргэх
1204,berühren::V,მიაკარებს,шүргэх
1205,verbinden::V,შეაერთებს,залгах
1206,bedecken::V,გადააფარებს,бүрэх
1207,aufhängen::V,დაკიდებს,өлгөх
1208,aufhängen::V,დაკიდებს,дүүжлэх
1209,anzünden::V,დაანთებს,асаах
1210,anzünden::V,დაანთებს,ноцоох
1211,anzünden::V,მოუკიდებს,асаах
1212,anzünden::V,მოუკიდებს,ноцоох
1213,aufheben::V,აიღებს,өргөх
1214,aufheben::V,აიყვანს,өргөх
1215,zurücklassen::V,დატოვებს,орхих
1216,zurücklassen::V,დატოვებს,үлдээх
1217,verlieren::V,დაკარგავს,гээх
1218,fallen lassen::V,გაუვარდება,унагах
1219,machen::V,გააკეთებს,хийх
1220,machen::V,გააკეთებს,гаргах
1221,machen::V,გამოიწვევს,хийх
1222,machen::V,გამოიწვევს,гаргах
1223,herstellen::V,დაამზადებს,бүтээх
1224,bauen::V,ააშენებს,барих
1225,reparieren::V,შეაკეთებს,засах
1226,reparieren::V,შეაკეთებს,сэлбэх
1227,reparieren::V,გაარემონტებს,засах
1228,reparieren::V,გაარემონტებს,сэлбэх
1229,verbessern::V,გამოაკეთებს,засах
1230,verbessern::V,გამოაკეთებს,сайжруулах
1231,verbessern::V,გააუმჯობესებს,засах
1232,verbessern::V,გააუმჯობესებს,сайжруулах
1233,ändern::V,შეცვლის,өөрчлөх
1234,graben::V,თხრის,малтах
1235,beugen::V,ხრის,бөгтийлгөх
1236,biegen::V,გაღუნავს,матах
1237,biegen::V,გაღუნავს,муруйлгах
1238,drehen::V,ატრიალებს,эргүүлэх
1239,wenden::V,მოაბრუნებს,эргүүлэх
1240,umdrehen::V,შეატრიალებს,хөрвүүлэх
1241,heben::V,ასწევს,өргөх
1242,hochheben::V,აიყვანს,өргөх
1243,ergreifen::V,სტაცებს,атгах
1244,halten::V,უჭირავს,барих
1245,drücken::V,დააწვება,дарах
1246,schieben::V,მისწევს,түлхэх
1247,kratzen::V,მოფხანს,хусах
1248,kratzen::V,მოფხანს,маажих
1249,lecken::V,ლოკავს,долоох
1250,beißen::V,უკბენს,зуух
1251,beißen::V,უკბენს,хазах
1252,abreißen::V,გლეჯს,таслах
1253,abreißen::V,მოწყვეტს,таслах
1254,abschneiden::V,გაჭრის,тайрах
1255,binden::V,შეკრავს,боох
1256,binden::V,შეკრავს,хүлэх
1257,binden::V,გადააბამს,боох
1258,binden::V,გადააბამს,хүлэх
1259,stecken::V,ჩაასობს,шаах
1260,stecken::V,ჩაასობს,шигтгэх
1261,brechen::V,მოიტეხს,хугалах
1262,klopfen::V,აკაკუნებს,цохих
1263,klopfen::V,აკაკუნებს,тогших
1264,hauen::V,ლეწავს,дэлдэх
1265,kleben::V,წებავს,наах
1266,kleben::V,დააწებებს,наах
1267,reiben::V,დაზელს,нухах
1268,reiben::V,დაზელს,нидчих
1269,streichen::V,უსვამს,нялах
1270,streichen::V,უსვამს,түрхэх
1271,schleifen::V,ლესავს,билүүдэх
1272,schleifen::V,ლესავს,гуранздах
1273,schneiden::V,გაჭრის,огтлох
1274,rütteln::V,არხევს,холхнулах
1275,schütteln::V,არყევს,сэгсрэх
1276,schütteln::V,ანძრევს,сэгсрэх
1277,schwenken::V,აქნევს,дэвэх
1278,schwenken::V,აქნევს,даллах
1279,schütten::V,ღვრის,цутгах
1280,schütten::V,ღვრის,аягалах
1281,schütten::V,დააქცევს,цутгах
1282,schütten::V,დააქცევს,аягалах
1283,füllen::V,გაავსებს,дүүргэх
1284,einwickeln::V,შეახვევს,боох
1285,einwickeln::V,შეახვევს,ороох
1286,tragen::V,მიიტანს,авчрах
1287,schleppen::V,მიათრევს,чирэх
1288,ziehen::V,წევს,татах
1289,ziehen::V,ათრევს,татах
1290,aufbewahren::V,შეინახავს,хадгалах
1291,werfen::V,ისვრის,хаях
1292,werfen::V,ისვრის,шидэх
1293,fangen::V,დაიჭერს,барих
1294,packen::V,სტაცებს,шүүрэх
1295,verstecken::V,მალავს,нуух
1296,teilen::V,დაყოფს,хуваах
1297,schicken::V,გაგზავნის,илгээх
1298,schicken::V,გაგზავნის,явуулах
1299,bringen::V,მოიტანს,авчрах
1300,bringen::V,მოიტანს,аваачих
1301,hinzufügen::V,დაამატებს,нэмэх
1302,bekommen::V,ამოიღებს,хүлээн авах
1303,erhalten::V,იღებს,хүлээн авах
1304,nehmen::V,აიღებს,авах
1305,wählen::V,გადაარჩევს,сонгох
1306,auswählen::V,ამოარჩევს,шилэх
1307,bewahren::V,ინარჩუნებს,гамнах
1308,behindern::V,აბრკოლებს,саад хийх
1309,behindern::V,აბრკოლებს,тотгор болох
1310,behindern::V,გააძნელებს,саад хийх
1311,behindern::V,გააძნელებს,тотгор болох
1312,verderben::V,გააფუჭებს,эвдэх
1313,beschädigen::V,დააზიანებს,гэмтээх
1314,zerbrechen::V,დაამტვრევს,хагалах
1315,zerbrechen::V,დაამტვრევს,хага цохих
1316,zerreißen::V,გახევს,урах
1317,zerstören::V,მოსპობს,эвдэх
1318,zerstören::V,მოსპობს,сүйтгэх
1319,zerstören::V,დაანგრევს,эвдэх
1320,zerstören::V,დაანგრევს,сүйтгэх
1321,verbrennen::V,დაწვავს,шатаах
1322,geben::V,აძლევს,өгөх
1323,reichen::V,მიაწოდებს,өгөх
1324,reichen::V,მიაწოდებს,дамжуулах
1325,schenken::V,აჩუქებს,бэлэглэх
1326,versprechen::V,აღუთქვამს,амлах
1327,wünschen::V,უსურვებს,ерөөх
1328,loben::V,აქებს,магтах
1329,loben::V,აქებს,сайшаах
1330,loben::V,ამკობს,магтах
1331,loben::V,ამკობს,сайшаах
1332,küssen::V,აკოცებს,озох
1333,küssen::V,აკოცებს,үнсэх
1334,wiegen::V,არხევს,бүүвэйлэх
1335,zudecken::V,გადახურავს,хучих
1336,zudecken::V,გადახურავს,бүтээх
1337,wecken::V,გააღვიძებს,сэрээх
1338,zeigen::V,დაანახვებს,үзүүлэх
1339,führen::V,მიჰყავს,хөтлөх
1340,lehren::V,ასწავლის,заах
1341,unterrichten::V,ასწავლის,сургах
1342,aufziehen::V,აღზრდის,өсгөх
1343,aufziehen::V,აღზრდის,хүмүүжүүлэх
1344,leiten::V,აწარმოებს,удирдах
1345,leiten::V,ხელმძღვანელობს,удирдах
1346,antreiben::V,დააჩქარებს,шамдуулах
1347,lassen::V,ა--ინებს,-уулах
1348,einladen::V,მოიპატიჟებს,залах
1349,vereinigen::V,შეაერთებს,нэгтгэх
1350,vereinigen::V,შეაერთებს,хамтруулах
1351,besuchen::V,სანახავად მიდის,зочлох
1352,treffen::V,შეხვდება,учрах
1353,treffen::V,შეხვდება,дайралдах
1354,sich versammeln::V,შეიკრიბება,хуралдах
1355,spielen::V,ეთამაშება,наадах
1356,singen::V,მღერის,дуулах
1357,tanzen::V,ცეკვავს,бүжиглэх
1358,sich trennen::V,მოშორდება,салах
1359,verlassen::V,მიატოვებს,хаях
1360,retten::V,იხსნის,гэтэлгэх
1361,retten::V,გადაარჩენს,гэтэлгэх
1362,bewachen::V,დარაჯობს,сахих
1363,bewachen::V,უთვალთვალებს,сахих
1364,schützen::V,დაიფარავს,хамгаалах
1365,verteidigen::V,დაიცავს,хамгаалах
1366,sich schlagen::V,იჩხუბებს,зодолдох
1367,schießen::V,ისვრის,харвах
1368,schießen::V,ისვრის,буу буудах
1369,siegen::V,გაიმარჯვებს,ялах
1370,ärgern::V,აჯავრებს,уурлуулах
1371,ärgern::V,აჯავრებს,уур хүргэх
