,Concept_ID,el,mhr
666,schwarz::A,μελανός,шола́
667,weiß::A,άσπρος,ош
668,rot::A,κόκκινος,йошка́р
669,gelb::A,κίτρινος,сар
670,blau::A,μπλε,ка́нде
671,blau::A,γαλανός,ка́нде
672,grün::A,πράσινος,ужа́р
673,grau::A,γκρίζος,сур
674,bunt::A,ποικιλόχρωπος,олача́
675,billig::A,φτηνός,шу́лдо
676,teuer::A,ακριβός,ше́рге
677,wertvoll::A,πολύτιμος,шергака́н
678,blind::A,τυφλός,со́кыр
679,taub::A,κουφός,соҥгыра́
680,kräftig::A,δυνατός,куа́тле
681,stark::A,γερός,вия́н
682,schwach::A,αδύνατος,а́лдыме
683,fett::A,παχύς,коя́
684,schlank::A,λεπτός,йоштката́
685,schlank::A,λεπτός,яжу́
686,schlank::A,λυγερός,йоштката́
687,schlank::A,λυγερός,яжу́
688,hübsch::A,όμορφος,чеве́р
689,hübsch::A,χαριτωμένος,чеве́р
690,böse::A,κακός,шы́де
691,dumm::A,κουτός,аҥыра́
692,dumm::A,ανόητος,аҥыра́
693,faul::A,τεμπέλης,його
694,fleißig::A,εργατικός,ты́ршыше
695,geizig::A,τσιγγούνης,чаҥга́
696,klug::A,έξυπνος,уша́н
697,geschickt::A,επιδέξιος,уста́
698,lieb::A,φίλος,ала́л
699,lieb::A,αγαπητός,ала́л
700,lustig::A,εύθυμος,весела́
701,lustig::A,χαρούμενος,весела́
702,sanft::A,ήπιος,ны́жылге
703,hungrig::A,πεινασμένος,шу́жышо
704,krank::A,άρρωστος,че́рле
705,nackt::A,γυμνός,чарама́т
706,traurig::A,λυπημένος,ойга́н
707,lebendig::A,ζωντανός,и́лыше
708,gut::A,καλός,сай
709,schlecht::A,κακός,уда́
710,schlecht::A,κακός,шӱ́кшӧ
711,richtig::A,σωστός,чы́нле
712,schlimm::A,άσχημος,аля́к
713,schlimm::A,άσχημος,тыра́н
714,wahr::A,αληθής,чы́нле
715,wahr::A,αληθής,настоя́щий
716,wahr::A,αληθινός,чы́нле
717,wahr::A,αληθινός,настоя́щий
718,alt::A,παλιός,то́што
719,neu::A,νέος,у
720,neu::A,καινούργιος,у
721,ehemalig::A,παλιός,о́нчычсо
722,ehemalig::A,παλιός,онда́кысе
723,alt[Lebewesen]::A,γέρος,шо́нто
724,jung::A,νέος,са́мырык
725,arm::A,φτωχός,нужна́
726,reich::A,πλούσιος,поя́н
727,bekannt::A,γνωστός,па́лыме
728,berühmt::A,περίφημος,лӱ́млӧ
729,berühmt::A,ξακουσμένος,лӱ́млӧ
730,fremd::A,ξένος,йот
731,verschieden::A,διαφορετικός,тӱ́рлӧ
732,nah::A,κοντινός,ли́шыл
733,fern::A,μακριά,тора́
734,fern::A,μακριά,мӱ́ндыр
735,linker::A,αριστερός,шола́
736,rechter::A,δεξιός,пурла́
737,anderer::A,άλλος,вес
738,anderer::A,άλλος,мо́ло
739,erster::A,πρώτος,и́кымше
740,zweiter::A,δεύτερος,ко́кымшо
741,dritter::A,τρίτος,ку́мшо
742,letzter::A,τελευταίος,пыта́ртыш
743,allein::ADV,μόνος,шкет
744,auf einmal::ADV,εφάπαξ,икана́ште
745,zusammen::ADV,μαζί,пырля́
746,lange::ADV,πολύν καιρό,кужу́н
747,plötzlich::ADV,έξαφνα,кенета́
748,sofort::ADV,αμέσως,кызыта́к
749,später::ADV,αργότερα,варара́к
750,jetzt::ADV,τώρα,ы́нде
751,jetzt::ADV,τώρα,кы́зыт
752,heute::ADV,σήμερα,та́че
753,morgen::ADV,αύριο,эрла́
754,bald::ADV,σε λίγο,вашке́
755,bald::ADV,εντός ολίγου,вашке́
756,dann::ADV,ύστερα,вара́
757,gestern::ADV,χτες,теҥге́че
758,einst::ADV,ποτέ,икана́
759,einst::ADV,άλλοτε,икана́
760,damals::ADV,τότε,туна́м
761,danach::ADV,μετά,вара́
762,danach::ADV,ύστερα,вара́
763,vorher::ADV,πριν,о́нчыч
764,vorher::ADV,προηγουμένως,о́нчыч
765,zuerst::ADV,πρώτα,онда́к
766,einmal::ADV,μία φορά,икана́
767,manchmal::ADV,κάποτε,ка́шын
768,manchmal::ADV,κάποτε,кокла́н
769,oft::ADV,συχνά,чӱ́чкыдын
770,oft::ADV,πολλές φορές,чӱ́чкыдын
771,immer::ADV,πάντα,эре́
772,immer::ADV,πάντα,ту́тыш
773,immer::ADV,πάντοτε,эре́
774,immer::ADV,πάντοτε,ту́тыш
775,niemals::ADV,ποτέ,ок нигуна́м
776,hier::ADV,εδώ,ты́ште
777,hierhin::ADV,εδώ,ты́шке
778,hierhin::ADV,εδώ,тыш
779,von hier::ADV,από δω,тыше́ч
780,von hier::ADV,από δω,тыве́ч
781,dort::ADV,εκεί,ту́што
782,dorthin::ADV,προς τα κει,туш
783,dorthin::ADV,προς τα κει,ту́шко
784,geradeaus::ADV,κατευθείαν,вик
785,vorwärts::ADV,εμπρός,о́нчыко
786,rückwärts::ADV,πίσω,шеҥге́к
787,zurück::ADV,πίσω,мӧҥге́ш
788,unten::ADV,κάτω,ӱ́лнӧ
789,unten::ADV,κάτω,йыма́лне
790,hinab::ADV,προς τα κάτω,йыма́к
791,oben::ADV,πάνω,кӱ́шнӧ
792,oben::ADV,πάνω,ӱмба́лне
793,oben::ADV,επάνω,кӱ́шнӧ
794,oben::ADV,επάνω,ӱмба́лне
795,hinauf::ADV,προς τα πάνω,кӱ́ш
796,hinauf::ADV,προς τα πάνω,кӱ́шкӧ
797,überall::ADV,παντού,чыла́ вере́
798,nicht::ADV,δεν,ок
799,nicht::ADV,δεν,о́геш
800,ein wenig::ADV,λιγάκι,изи́ш
801,kaum::ADV,μόλις,пыкше́
802,sehr::ADV,πολύ,чот
803,so::ADV,έτσι,тыге́
804,noch::ADV,ακόμα,а́ле
805,nur::ADV,μόνο,гына́
806,schon::ADV,ήδη,ы́нде
807,schon::ADV,κιόλας,ы́нде
808,wieder::ADV,ξανά,ада́к
809,vergebens::ADV,μάταια,ара́м
810,vor::PRP,μπροστά σε,о́нчыч
811,vor::PRP,μπροστά από,о́нчыч
812,hinter::PRP,πίσω από ,шеҥге́лне
813,unter::PRP,υπό,йыма́лне
814,unter::PRP,κάτω από,йыма́лне
815,durch::PRP,διά,вошт
816,durch::PRP,διά μέσου,вошт
817,neben::PRP,δίπλα σε,вокте́н
818,zwischen::PRP,μεταξύ,кокла́ште
819,zwischen::PRP,ανάμεσα σε,кокла́ште
820,wegen::PRP,για,верч
821,wegen::PRP,λόγω,верч
822,dies::PRN,αυτό,ти́де
823,das::PRN,το,са́де
824,alles::PRN,όλα,чыла́
825,ich::PRN,εγώ,мый
826,du::PRN,σύ,тый
827,du::PRN,εσύ,тый
828,er::PRN,αυτός,ту́до
829,wir::PRN,εμείς,ме
830,ihr::PRN,εσείς,те
831,sie::PRN,αυτοί,ну́но
832,was::FPRN,τι,мо
833,wer::FPRN,ποιος,кӧ
834,wo::FADV,πού,куша́н
835,wohin::FADV,πού,куш
836,wohin::FADV,πού,ку́шко
837,wohin::FADV,για πού,куш
838,wohin::FADV,για πού,ку́шко
839,wie::FADV,πώς,кузе́
840,warum::FADV,γιατί,мо
841,warum::FADV,γιατί,мола́н
842,wieviel::FNUM,πόσος,куна́р
843,eins::NUM,ένα,ик
844,zwei::NUM,δύο,ко́кыт
845,drei::NUM,τρία,кум
846,drei::NUM,τρεις,кум
847,vier::NUM,τέσσερα,ныл
848,vier::NUM,τέσσερις,ныл
849,fünf::NUM,πέντε,вич
850,sechs::NUM,έξι,куд
851,sieben::NUM,εφτά,шым
852,acht::NUM,οχτώ,канда́ш
853,neun::NUM,εννιά,инде́ш
854,zehn::NUM,δέκα,лу
855,elf::NUM,έντεκα,лати́к
856,zwölf::NUM,δώδεκα,латко́к
857,zwanzig::NUM,είκοσι,ко́ло
858,dreißig::NUM,τριάντα,ку́мло
859,vierzig::NUM,σαράντα,ны́лле
860,fünfzig::NUM,πενήντα,ви́тле
861,sechzig::NUM,εξήντα,ку́дло
862,siebzig::NUM,εβδομήντα,шы́мле
863,achtzig::NUM,ογδόντα,канда́шле
864,neunzig::NUM,ενενήντα,инде́шле
865,hundert::NUM,εκατό,шӱ́дӧ
866,tausend::NUM,χίλιοι,тӱже́м
867,und::CNJ,και,да
868,und::CNJ,και,ден
869,oder::CNJ,ή,я
870,oder::CNJ,ή,а́ле
871,stehen::V,στέκομαι,шога́ш
872,stehen::V,είμαι όρθιος,шога́ш
873,sitzen::V,κάθομαι,шинча́ш
874,liegen::V,είμαι ξαπλωμένος,кия́ш
875,hängen::V,κρέμομαι,кеча́ш
876,werden::V,γίνομαι,лия́ш
877,passieren::V,συμβαίνω,лия́ш
878,beginnen::V,αρχίζω,тӱҥгала́ш
879,enden::V,τελειώνω,пыта́ш
880,wechseln::V,αλλάζω,вашталта́ш
881,aufgehen[Sonne]::V,βγαίνω,лекта́ш
882,aufgehen[Sonne]::V,ανατέλλω,лекта́ш
883,untergehen[Sonne]::V,δύω,шинча́ш
884,untergehen[Sonne]::V,βασιλεύω,шинча́ш
885,scheinen[Sonne]::V,λάμπω,волгалта́ш
886,donnern::V,βροντώ,кӱдырта́ш
887,donnern::V,βροντώ,сургалта́ш
888,wehen::V,φυσώ,пуа́ш
889,strömen::V,ρέω,шийалтара́ш
890,strömen::V,τρέχω,шийалтара́ш
891,fließen::V,ρέω,йога́ш
892,sich drehen::V,γυρίζω,пӧрда́ш
893,sich drehen::V,στρέφομαι,пӧрда́ш
894,schwanken::V,ταλαντεύομαι,лӱҥга́ш
895,schwanken::V,ταλαντεύομαι,тайныла́ш
896,schwingen::V,αιωρούμαι,рӱпшалта́ш
897,schwingen::V,ταλαντεύομαι,рӱпшалта́ш
898,fallen::V,πέφτω,воза́ш
899,fallen::V,πέφτω,йӧрла́ш
900,brennen::V,καίω,йӱла́ш
901,rauchen::V,καπνίζω,шикша́ш
902,regnen::V,βρέχω,йӱра́ш
903,gefrieren::V,παγώνω,кылма́ш
904,gefrieren::V,παγώνω,ияҥа́ш
905,tauen::V,λειώνω,шула́ш
906,schmelzen::V,λειώνω,лева́ш
907,trocknen::V,στεγνώνω,кошка́ш
908,sieden::V,βράζω,шола́ш
909,faulen::V,σαπίζω,шӱя́ш
910,verfaulen::V,σαπίζω,шӱйы́н шуа́ш
911,reißen::V,σχίζω,кӱрла́ш
912,versinken::V,βουλιάζω,пуре́н кая́ш
913,versinken::V,βυθίζομαι,пуре́н кая́ш
914,vergehen::V,περνώ,эрте́н кая́ш
915,erscheinen::V,εμφανίζομαι,толы́н лекта́ш
916,verschwinden::V,χάνομαι,йома́ш
917,verschwinden::V,εξαφανίζομαι,йома́ш
918,sinken::V,κατεβαίνω,пуча́ш
919,abnehmen::V,μειώνομαι ,пуча́ш
920,zunehmen::V,αυξάνω,шукема́ш
921,zunehmen::V,μεγαλώνω,шукема́ш
922,steigen::V,ανεβαίνω,нӧлталта́ш
923,wachsen::V,μεγαλώνω,кушка́ш
924,glänzen::V,γυαλίζω,йылгыжа́ш
925,funkeln::V,αστράφτω,чолга́ш
926,funkeln::V,σπιθοβολώ,чолга́ш
927,lärmen::V,θορυβώ,рӱшка́ш
928,läuten::V,χτυπώ ,мура́ш
929,klingeln::V,κουδουνίζω,йыҥгырта́ш
930,klirren::V,κουδουνίζω,чылдыртата́ш
931,brausen::V,βουΐζω,лӱшка́ш
932,rauschen::V,βουΐζω,лыжга́ш
933,klingen::V,ηχώ,йоҥга́ш
934,bellen::V,γαυγίζω,опта́ш
935,heulen::V,ουρλιάζω,урмыжа́ш
936,blasen::V,φυσώ,пуала́ш
937,pfeifen::V,σφυρίζω,шӱ́шкаш
938,schreien::V,κραυγάζω,кычкыра́ш
939,stöhnen::V,βογγώ,йыҥыса́ш
940,zittern::V,τρέμω,чытыра́ш
941,leben::V,ζω,ила́ш
942,geboren werden::V,γεννιέμαι,шоча́ш
943,atmen::V,αναπνέω,шӱла́ш
944,trinken::V,πίνω,йӱа́ш
945,essen::V,τρώω,кочка́ш
946,schlucken::V,καταπίνω,нела́ш
947,müde werden::V,κουράζομαι,ноя́ш
948,einschlafen::V,αποκοιμιέμαι,мале́н колта́ш
949,schlafen::V,κοιμάμαι,мала́ш
950,aufwachen::V,ξυπνώ,помыжалта́ш
951,aufstehen::V,σηκώνομαι,кынела́ш
952,sich erholen::V,ξεκουράζομαι,кана́ш
953,krank werden::V,αρρωσταίνω,черлане́н воза́ш
954,krank sein::V,ασθενώ,черлане́н кия́ш
955,schmerzen::V,πονώ,коршта́ш
956,husten::V,βήχω,кокыра́ш
957,genesen::V,θεραπεύομαι,тӱрла́ш
958,genesen::V,θεραπεύομαι,тазаҥа́ш
959,sterben::V,πεθαίνω,кола́ш
960,umkommen::V,πεθαίνω,вуй йома́ш
961,sich bewegen::V,κουνιέμαι,кошта́ш
962,sich rühren::V,σαλεύω,тарвана́ш
963,sich erheben::V,επαναστατώ,кынела́ш
964,sich setzen::V,κάθομαι,шинча́ш
965,hinfallen::V,πέφτω κάτω,йӧрла́ш
966,laufen::V,τρέχω,кошта́ш
967,schreiten::V,βαδίζω,ошкыла́ш
968,spazierengehen::V,κάνω βόλτα,гуля́яш
969,spazierengehen::V,πηγαίνω περίπατο,гуля́яш
970,eilen::V,σπεύδω,вашка́ш
971,sich beeilen::V,βιάζομαι,вашкешта́ш
972,sausen::V,τρέχω γρήγορα,юлтка́ш
973,rennen::V,τρέχω,куржтала́ш
974,springen::V,πηδώ,тӧршта́ш
975,klettern::V,σκαρφαλώνω,кӱза́ш
976,schaukeln::V,κουνιέμαι,лӱҥгалта́ш
977,kriechen::V,έρπω,нушка́ш
978,kriechen::V,σέρνομαι,нушка́ш
979,schwimmen::V,κολυμπώ,ия́ш
980,tauchen::V,βουτώ,шуҥгалта́ш
981,rudern::V,κωπηλατώ,удыра́ш
982,fahren::V,πηγαίνω,кудала́ш
983,fliegen::V,πετώ,чоҥешта́ш
984,gehen::V,βαδίζω,кая́ш
985,gehen::V,πηγαίνω,кая́ш
986,weggehen::V,φεύγω,кораҥа́ш
987,abfahren::V,ξεκινώ,лекта́ш
988,abfahren::V,αναχωρώ,лекта́ш
989,anhalten::V,σταματώ,чарна́ш
990,hineingehen::V,μπαίνω,пура́ш
991,eintreten::V,μπαίνω,пура́ш
992,eintreten::V,εισέρχομαι,пура́ш
993,kommen::V,έρχομαι,тола́ш
994,ankommen::V,φτάνω,шуа́ш
995,zurückkommen::V,επιστρέφω,пӧртыла́ш
996,bleiben::V,μένω,кода́ш
997,warten::V,περιμένω,вуча́ш
998,erwarten::V,αναμένω,вуча́ш
999,erwarten::V,περιμένω,вуча́ш
1000,suchen::V,ψάχνω,кычала́ш
1001,finden::V,βρίσκω,муа́ш
1002,versuchen::V,προσπαθώ,толаша́ш
1003,vorbereiten::V,προετοιμάζω,ямдыла́ш
1004,lieben::V,αγαπώ,йӧрата́ш
1005,mögen::V,μου αρέσει,йӧрата́ш
1006,lachen::V,γελώ,воштыла́ш
1007,rühren::V,συγκινώ,ку́мыл тарвата́ш
1008,weinen::V,κλαίω,шорта́ш
1009,schimpfen::V,βρίζω,каргаша́ш
1010,sich ärgern::V,θυμώνω,сыра́ш
1011,sich fürchten::V,φοβάμαι,лӱда́ш
1012,fürchten::V,φοβάμαι,лӱда́ш
1013,fliehen::V,φεύγω,куржа́ш
1014,flüchten::V,δραπετεύω,куржа́ш
1015,sehen::V,βλέπω,ужа́ш
1016,anschauen::V,κοιτάζω,онча́ш
1017,ansehen::V,βλέπω,эскера́ш
1018,hören::V,ακούω,кола́ш
1019,zuhören::V,ακούω,колышта́ш
1020,probieren::V,δοκιμάζω,тамла́ш
1021,riechen::V,μυρίζω,ӱпшынча́ш
1022,riechen::V,οσφραίνομαι,ӱпшынча́ш
1023,fühlen::V,αισθάνομαι,шижа́ш
1024,scheinen::V,φαίνομαι,чуча́ш
1025,zu sehen sein::V,φαίνομαι,коя́ш
1026,vernehmen::V,ακούω,кола́ш
1027,vernehmen::V,μαθαίνω,кола́ш
1028,frieren::V,κρυώνω,кылма́ш
1029,tun::V,κάνω,ышта́ш
1030,können::V,ξέρω,мошта́ш
1031,können::V,μπορώ,мошта́ш
1032,wollen::V,θέλω,тӱна́ш
1033,anfangen::V,αρχίζω,тӱҥала́ш
1034,beenden::V,τελειώνω,пытара́ш
1035,aufhören::V,παύω,чарна́ш
1036,gelingen::V,πετυχαίνω,сай лекта́ш
1037,geraten::V,γίνομαι,лекта́ш
1038,öffnen::V,ανοίγω,поча́ш
1039,schließen::V,κλείνω,петыра́ш
1040,stellen::V,θέτω,шында́ш
1041,setzen::V,θέτω,шында́ш
1042,legen::V,θέτω,опта́ш
1043,legen::V,θέτω,пышта́ш
1044,berühren::V,εγγίζω,тӱка́ш
1045,verbinden::V,συνδέω,пида́ш
1046,bedecken::V,σκεπάζω,леведа́ш
1047,aufhängen::V,κρεμώ,сака́ш
1048,anzünden::V,ανάβω,чӱкта́ш
1049,aufheben::V,σηκώνω,нӧлтала́ш
1050,zurücklassen::V,εγκαταλείπω,кода́ш
1051,verlieren::V,χάνω,йомдара́ш
1052,fallen lassen::V,αφήνω να πέσει,воза́ш
1053,machen::V,κάνω,ышта́ш
1054,machen::V,φτιάχνω,ышта́ш
1055,herstellen::V,κατασκευάζω,ямдыла́ш
1056,bauen::V,χτίζω,чоҥа́ш
1057,bauen::V,οικοδομώ,чоҥа́ш
1058,reparieren::V,επισκευάζω,ачала́ш
1059,reparieren::V,επιδιορθώνω,ачала́ш
1060,verbessern::V,βελτιώνω,саемда́ш
1061,verbessern::V,καλυτερεύω,саемда́ш
1062,ändern::V,αλλάζω,весемда́ш
1063,graben::V,σκάβω,кӱнча́ш
1064,beugen::V,λυγίζω,пӱгырта́ш
1065,biegen::V,κάμπτω,лывырта́ш
1066,drehen::V,στρέφω,пӱтыра́ш
1067,wenden::V,γυρίζω,ирала́ш
1068,umdrehen::V,γυρίζω,савырала́ш
1069,heben::V,υψώνω,нӧлта́ш
1070,heben::V,σηκώνω,нӧлта́ш
1071,hochheben::V,υψώνω,нӧлта́ш
1072,hochheben::V,σηκώνω,нӧлта́ш
1073,ergreifen::V,πιάνω,руалта́ш
1074,ergreifen::V,αρπάζω,руалта́ш
1075,halten::V,βαστώ,куча́ш
1076,drücken::V,πιέζω,иша́ш
1077,drücken::V,πιέζω,темда́ш
1078,schieben::V,σπρώχνω,шӱкала́ш
1079,kratzen::V,γρατσουνίζω,удыра́ш
1080,lecken::V,γλείφω,нула́ш
1081,beißen::V,δαγκάνω,пура́ш
1082,abreißen::V,κόβω,кӱрла́ш
1083,abreißen::V,σχίζω,кӱрла́ш
1084,abschneiden::V,αποκόπτω,пӱчка́ш
1085,binden::V,δένω,кылда́ш
1086,stecken::V,χώνω,шуралта́ш
1087,brechen::V,σπάζω,тодышта́ш
1088,klopfen::V,χτυπώ,кыра́ш
1089,klopfen::V,τινάζω,кыра́ш
1090,hauen::V,χτυπώ,тӱя́ш
1091,kleben::V,κολλώ,клеитла́ш
1092,reiben::V,τρίβω,йыга́ш
1093,reiben::V,τρίβω,туржала́ш
1094,streichen::V,αλείφω,шӱра́ш
1095,schleifen::V,ακονίζω,шума́ш
1096,schleifen::V,ακονίζω,яна́ш
1097,schneiden::V,κόβω,пӱчка́ш
1098,rütteln::V,σείω,рӱза́ш
1099,rütteln::V,τινάζω,рӱза́ш
1100,schütteln::V,σείω,почка́ш
1101,schütteln::V,κουνώ,почка́ш
1102,schwenken::V,κουνώ,рӱза́ш
1103,schütten::V,χύνω,опта́ш
1104,füllen::V,γεμίζω,тема́ш
1105,einwickeln::V,τυλίγω,вӱдыла́ш
1106,tragen::V,φέρνω,нумала́ш
1107,schleppen::V,κουβαλώ,шӱдыра́ш
1108,ziehen::V,τραβώ,шупша́ш
1109,aufbewahren::V,φυλάω,арала́ш
1110,werfen::V,ρίχνω,шуа́ш
1111,werfen::V,ρίχνω,кышка́ш
1112,fangen::V,πιάνω,куча́ш
1113,packen::V,τσακώνω,руалта́ш
1114,verstecken::V,κρύβω,тоя́ш
1115,teilen::V,μερίζω,пӧла́ш
1116,schicken::V,στέλνω,колта́ш
1117,bringen::V,φέρνω,конда́ш
1118,hinzufügen::V,προσθέτω,ешара́ш
1119,bekommen::V,προσκομίζω,нала́ш
1120,erhalten::V,παίρνω,нала́ш
1121,erhalten::V,λαμβάνω,нала́ш
1122,nehmen::V,πιάνω,нала́ш
1123,nehmen::V,παίρνω,нала́ш
1124,wählen::V,εκλέγω,сайла́ш
1125,auswählen::V,διαλέγω,таҥгла́ш
1126,bewahren::V,διατηρώ,сакла́ш
1127,behindern::V,εμποδίζω,чаракла́ш
1128,verderben::V,χαλώ,пужа́ш
1129,beschädigen::V,ζημιώνω,пужа́ш
1130,zerbrechen::V,σπάζω,пудырта́ш
1131,zerreißen::V,σχίζω,кӱрла́ш
1132,zerstören::V,καταστρέφω,шалата́ш
1133,verbrennen::V,καίω,йӱлата́ш
1134,geben::V,δίνω,пуа́ш
1135,reichen::V,δίνω,пуа́ш
1136,schenken::V,χαρίζω,пӧлекла́ш
1137,versprechen::V,υπόσχομαι,сӧра́ш
1138,wünschen::V,εύχομαι,тылана́ш
1139,loben::V,επαινώ,мокта́ш
1140,küssen::V,φιλώ,шупшала́ш
1141,wiegen::V,κουνώ,рӱпша́ш
1142,wiegen::V,νανουρίζω,рӱпша́ш
1143,zudecken::V,σκεπάζω,леведа́ш
1144,wecken::V,ξυπνώ,помыжалтара́ш
1145,zeigen::V,δείχνω,ончыкта́ш
1146,führen::V,οδηγώ,вӱда́ш
1147,lehren::V,διδάσκω,туныкта́ш
1148,unterrichten::V,διδάσκω,туныкта́ш
1149,aufziehen::V,ανατρέφω,орышта́ш
1150,leiten::V,ηγούμαι,вӱда́ш
1151,leiten::V,ηγούμαι,вуйлата́ш
1152,leiten::V,διευθύνω,вӱда́ш
1153,leiten::V,διευθύνω,вуйлата́ш
1154,antreiben::V,σπρώχνω,поктыла́ш
1155,antreiben::V,παρακινώ,поктыла́ш
1156,lassen::V,αφήνω,-та́ш
1157,einladen::V,προσκαλώ,ӱжа́ш
1158,vereinigen::V,ενώνω,иктешла́ш
1159,besuchen::V,επισκέπτομαι,то́лын кая́ш
1160,treffen::V,συναντώ,вашлия́ш
1161,sich versammeln::V,μαζεύομαι,погына́ш
1162,sich versammeln::V,μαζεύομαι,чумырга́ш
1163,spielen::V,παίζω,мода́ш
1164,singen::V,τραγουδώ,мура́ш
1165,tanzen::V,χορεύω,кушта́ш
1166,sich trennen::V,αποχωρίζομαι,ойырла́ш
1167,verlassen::V,εγκαταλείπω,кудалта́ш
1168,retten::V,σώζω,утара́ш
1169,bewachen::V,φρουρώ,орола́ш
1170,schützen::V,προστατεύω,арала́ш
1171,verteidigen::V,υπερασπίζω,арала́ш
1172,sich schlagen::V,χτυπιέμαι,кредала́ш
1173,schießen::V,πυροβολώ,лӱя́ш
1174,siegen::V,νικώ,сеҥа́ш
1175,ärgern::V,τσαντίζω,сырыкта́ш
1176,schlagen::V,χτυπώ,пера́ш
1177,treten::V,κλοτσώ,тошка́ш
1178,stechen::V,τρυπώ,кера́ш
1179,stoßen::V,ωθώ,шӱкала́ш
1180,stoßen::V,σπρώχνω,шӱкала́ш
1181,stehlen::V,κλέβω,шолышта́ш
1182,stören::V,διαταράσσω,мешая́ш
1183,belästigen::V,ενοχλώ,толаштара́ш
1184,verbergen::V,κρύβω,шылта́ш
1185,täuschen::V,παραπλανώ,ондала́ш
1186,betrügen::V,απατώ,ондала́ш
1187,töten::V,σκοτώνω,пушта́ш
1188,töten::V,θανατώνω,пушта́ш
1189,wohnen::V,μένω,ила́ш
1190,wohnen::V,κατοικώ,ила́ш
1191,arbeiten::V,δουλεύω,пашалана́ш
1192,arbeiten::V,δουλεύω,паша́м ышта́ш
1193,arbeiten::V,εργάζομαι,пашалана́ш
1194,arbeiten::V,εργάζομαι,паша́м ышта́ш
1195,sammeln::V,μαζεύω,пога́ш
1196,sammeln::V,συλλέγω,пога́ш
1197,pflücken::V,κόβω,кӱра́ш
1198,jagen::V,κυνηγώ,сонарла́ш
1199,fischen::V,ψαρεύω,кол куча́ш
1200,fassen::V,πιάνω,куча́ш
1201,hüten::V,φυλάγω,кӱта́ш
1202,hüten::V,προσέχω,кӱта́ш
1203,treiben::V,οδηγώ,покта́ш
1204,anbinden::V,δένω,йолышта́ш
1205,füttern::V,ταΐζω,пукша́ш
1206,melken::V,αρμέγω,лӱшта́ш
1207,hacken::V,κόβω,руа́ш
1208,gießen::V,ποτίζω,шава́ш
1209,reifen::V,ωριμάζω,кӱа́ш
1210,zubereiten::V,ετοιμάζω,ямдыла́ш
1211,kochen::V,βράζω,шолта́ш
1212,backen::V,ψήνω,кӱкташ
1213,braten::V,τηγανίζω,пуштыла́ш
1214,braten::V,τηγανίζω,жаритла́ш
1215,umrühren::V,ανακατεύω,луга́ш
1216,stricken::V,πλέκω,пида́ш
1217,nähen::V,ράβω,урга́ш
1218,färben::V,βάφω,чиялта́ш
1219,färben::V,χρωματίζω,чиялта́ш
1220,reinigen::V,καθαρίζω,эрыкта́ш
1221,waschen::V,πλένω,мушка́ш
1222,abwischen::V,σφουγγίζω,ӱшта́ш
1223,spülen::V,ξεπλένω,шӱалта́ш
1224,fegen::V,σκουπίζω,ӱшта́ш
1225,kehren::V,σκουπίζω,ӱшта́ш
1226,baden::V,κάνω μπάνιο,йӱштыла́ш
1227,sich waschen::V,πλένομαι,мушкылта́ш
1228,ausziehen::V,βγάζω,кудаша́ш
1229,anziehen::V,φορώ,чия́ш
1230,sich anziehen::V,ντύνομαι,чия́ш
1231,kämmen::V,χτενίζω,шера́ш
1232,schmücken::V,στολίζω,тӱзата́ш
1233,schmücken::V,στολίζω,чеверта́ш
1234,sagen::V,λέω,ойла́ш
1235,sagen::V,λέω,каласа́ш
1236,sprechen::V,μιλώ,кутыра́ш
1237,reden::V,μιλώ,мутлана́ш
1238,reden::V,κουβεντιάζω,мутлана́ш
1239,sich unterhalten::V,συνομιλώ,кутыра́ш
1240,sich unterhalten::V,κουβεντιάζω,кутыра́ш
1241,fragen::V,ρωτώ,йода́ш
1242,bitten::V,ζητώ,йода́ш
1243,bitten::V,παρακαλώ,йода́ш
1244,erzählen::V,διηγούμαι,ойла́ш
1245,mitteilen::V,πληροφορώ,увертара́ш
1246,nennen::V,ονομάζω,лӱмда́ш
1247,rufen::V,φωνάζω,ӱжа́ш
1248,prahlen::V,καυχιέμαι,моктана́ш
1249,übersetzen::V,μεταφράζω,кусара́ш
1250,denken::V,σκέφτομαι,шона́ш
1251,glauben::V,πιστεύω,ӱшана́ш
1252,bemerken::V,παρατηρώ,шижа́ш
1253,erkennen::V,αναγνωρίζω,пала́ш
1254,begreifen::V,καταλαβαίνω,ыҥла́ш
1255,verstehen::V,ακούω,умыла́ш
1256,lernen::V,μαθαίνω,тунема́ш
1257,wissen::V,ξέρω,шинча́ш
1258,sich erinnern an::V,θυμάμαι,шарна́ш
1259,vergessen::V,ξεχνώ,монда́ш
1260,messen::V,μετρώ,виса́ш
1261,zählen::V,μετρώ,шотла́ш
1262,rechnen::V,λογαριάζω,шотла́ш
1263,lesen::V,διαβάζω,луда́ш
1264,malen::V,ζωγραφίζω,сӱретла́ш
1265,zeichnen::V,σχεδιάζω,сӱретла́ш
1266,schreiben::V,γράφω,воза́ш
1267,besitzen::V,κατέχω,лия́ш
1268,kaufen::V,αγοράζω,нала́ш
1269,verkaufen::V,πουλώ,ужала́ш
1270,bezahlen::V,πληρώνω,тӱла́ш
1271,zahlen::V,πληρώνω,тӱла́ш
1272,beherrschen::V,κυριαρχώ,куча́ш
1273,ertragen::V,βαστώ,турка́ш
1274,ertragen::V,αντέχω,турка́ш
