,Concept_ID,pt,lbe
57,Atem::N,fôlego,ссихӏ ласаву
58,Atem::N,fôlego,ссихӏ бигьаву
59,Hunger::N,fome,ккаши
60,Träne::N,lágrima,макь
61,Geschmack::N,gosto,тӏин
62,Geschmack::N,gosto,тӏааьн
63,Geruch::N,odor,кьанкь
64,Geruch::N,cheiro,кьанкь
65,Schlaf::N,sono,шану
66,Traum::N,sonho,макӏру
67,Himmel::N,céu,ссав
68,Sonne::N,sol,баргъ
69,Mond::N,lua,барз
70,Stern::N,estrela,цӏуку
71,Luft::N,ar,гьава
72,Wind::N,vento,марч
73,Welle::N,onda,щатӏи
74,Wasser::N,água,щин
75,Stein::N,pedra,чару
76,Boden::N,solo,аьрщи
77,Erde::N,terra,аьрщи
78,Staub::N,pó,ххит
79,Rauch::N,fumo,пуркӏу
80,Funke::N,faísca,пиягь
81,Funke::N,centelha,пиягь
82,Feuer::N,fogo,цӏу
83,Licht::N,luz,чани
84,Schatten::N,sombra,ххют
85,Wetter::N,tempo,гьава
86,Nebel::N,nevoeiro,шархь ттурлу
87,Wolke::N,nuvem,ттурлу
88,Regen::N,chuva,гъарал
89,Schnee::N,neve,марххала
90,Eis::N,gelo,микӏ
91,Frost::N,gelo,дяркъу
92,Frost::N,gelo,замгьар
93,Frost::N,geada,дяркъу
94,Frost::N,geada,замгьар
95,Kälte::N,frio,дяркъу
96,Hitze::N,ardor,кӏиришиву
97,Raureif::N,geada,сил
98,Raureif::N,geada,бурса
99,Regenbogen::N,arco-iris,ссурул ккуртта
100,Donner::N,trovão,къув
101,Strömung::N,corrente,экьинанаву
102,Tropfen::N,gota,кӏунтӏ
103,Schaum::N,espuma,хьама
104,Schmutz::N,sujidade,кьяркьи
105,Schmutz::N,imundície,кьяркьи
106,See::N,lago,бяр
107,Sumpf::N,charco,кунцӏа
108,Sumpf::N,pântano,кунцӏа
109,Moor::N,pântano,
110,Wiese::N,prado,кьан
111,Wald::N,bosque,вацӏа
112,Wald::N,floresta,вацӏа
113,Hügel::N,colina,бакӏу
114,Anhöhe::N,alto,
115,Anhöhe::N,outeiro,
116,Berg::N,monte,зунтту
117,Berg::N,montanha,зунтту
118,Gipfel::N,pico,мицӏ
119,Höhle::N,caverna,нух
120,Abhang::N,encosta,сун
121,Quelle::N,fonte,дайдихьу
122,Quelle::N,fonte,бакӏ
123,Bach::N,regato,чӏрир нех
124,Bach::N,ribeiro,чӏрир нех
125,Fluss::N,rio,нех
126,Ufer::N,beira,зума
127,Küste::N,costa,зумаинхалу
128,Küste::N,costa,зуманицӏалу
129,Festland::N,terra firme,кьири
130,Meer::N,mar,хьхьири
131,Bucht::N,baía,
132,Insel::N,ilha,жазира
133,Blume::N,flor,тӏутӏи
134,Gras::N,erva,уртту
135,Wurzel::N,raiz,мархха
136,Baum::N,árvore,мурхь
137,Stamm::N,tronco,ттарцӏ
138,Rinde::N,casca,ккамара
139,Ast::N,ramo,матӏи
140,Zweig::N,galho,къяртта
141,Blatt::N,folha,чӏапӏи
142,Birke::N,bétula,кӏялахӏи
143,Birke::N,bétula,кӏялахӏилул мурхь
144,Kiefer[Baum]::N,pinheiro,ттар
145,Kiefer[Baum]::N,pinheiro,ттарлил мурхь
146,Weide[Baum]::N,salgueiro,щавщи
147,Tanne::N,abeto,ттарлил мурхь
148,Horn::N,corno,хъи
149,Horn::N,chifre,хъи
150,Feder::N,pena,лелуххул тӏиму
151,Fell::N,pele,бурчу
152,Flügel::N,asa,хъа
153,Flügel::N,asa,ххурупӏайрал тӏиму
154,Klaue::N,pata,михь
155,Kralle::N,unha,ххяппа
156,Kralle::N,garra,ххяппа
157,Schwanz::N,rabo,магъ
158,Schwanz::N,cauda,магъ
159,Ei::N,ovo,ккунук
160,Nest::N,ninho,кюру
161,Bau::N,toca,цукъуккутӏ
162,Bau::N,covil,цукъуккутӏ
163,Tier::N,animal,хӏайван
164,Herde::N,rebanho,газу
165,Kuh::N,vaca,оьл
166,Bulle::N,touro,ниц
167,Pferd::N,cavalo,чу
168,Schaf::N,ovelha,тта
169,Schwein::N,porco,дунгъуз
170,Hund::N,cão,ккаччи
171,Katze::N,gata,ччиту
172,Bär::N,urso,цуша
173,Eichhörnchen::N,esquilo,бюрхттукку
174,Elch::N,alce,ниц-бюрин
175,Fuchs::N,raposa,цулчӏа
176,Fuchs::N,raposa,куча цулчӏа
177,Hase::N,lebre,бюрх
178,Maus::N,rato,кӏулу
179,Wolf::N,lobo,барцӏ
180,Vogel::N,ave,лелуххи
181,Vogel::N,pássaro,лелуххи
182,Schwarm::N,bando,гьухъала
183,Schwarm::N,enxame,гьухъала
184,Huhn::N,galinha,аьнакӏи
185,Hahn::N,galo,ажари
186,Gans::N,ganso,къаз
187,Adler::N,águia,барзу
188,Ente::N,pata,урдак
189,Eule::N,mocho,ису
190,Eule::N,mocho,ччиккумяв
191,Eule::N,coruja,ису
192,Eule::N,coruja,ччиккумяв
193,Kranich::N,grou,кьурукь
194,Krähe::N,gralha,хъатӏу
195,Kuckuck::N,cuco,ччикку
196,Schwan::N,cisne,урттил къаз
197,Fisch::N,peixe,чавахъ
198,Barsch::N,perca,
199,Hecht::N,lúcio,
200,Schlange[Tier]::N,serpente,шатта
201,Wurm::N,verme,кьюнукьай шатта
202,Spinne::N,aranha,ххялцу
203,Ameise::N,formiga,митӏикьукьу
204,Laus::N,piolho,
205,Mücke::N,mosquito,мичӏак
206,Fliege::N,mosca,зимиз
207,Schmetterling::N,borboleta,чӏимучӏали
208,Beere::N,bago,хӏаллил ахъулсса
209,Apfel::N,maçã,гьивч
210,Pilz::N,fungo,ттуккул иис
211,Pilz::N,cogumelo,ттуккул иис
212,Zwiebel::N,cebola,лаччул чсмусул бакӏ
213,Saat::N,sementeira,гьанна
214,Korn::N,grão,къама
215,Heu::N,feno,ххулув
216,Schale::N,casca,ккиртту
217,Grube::N,cova,кӏаланг
218,Grube::N,fossa,кӏаланг
219,Falle::N,armadilha,къатӏа
220,Schlinge::N,laço,хӏатӏ
221,Spur::N,pista,ша
222,Spur::N,vestígio,ша
223,Asche::N,cinza,лах
224,Dreck::N,sujidade,кьяркьи
225,Dreck::N,sujidade,венп
226,Eisen::N,ferro,мах
227,Gold::N,ouro,муси
228,Silber::N,prata,арцу
229,Kohle::N,carvão,кӏалаш
230,Kohle::N,carvão,хъуручӏ
231,Glas::N,vidro,пюрун
232,Lehm::N,barro,сина аьрщи
233,Lehm::N,argila,сина аьрщи
234,Sand::N,areia,къун
235,Mensch::N,homem,инсан
236,Mensch::N,pessoa,инсан
237,Mann::N,homem,чув
238,Mann::N,homem,адимина
239,Frau::N,mulher,щарсса
240,Frau::N,mulher,хъамитайпа
241,Kind::N,filho,чӏиви оьрчӏ
242,Kind::N,criança,чӏиви оьрчӏ
243,Junge::N,rapaz,оьрчӏ
244,Junge::N,rapaz,бурхьин оьрчӏ
245,Junge::N,menino,оьрчӏ
246,Junge::N,menino,бурхьин оьрчӏ
247,Mädchen::N,menina,душ
248,Mädchen::N,rapariga,душ
249,Familie::N,família,кулпат
250,Großvater::N,avô,ттатта
251,Großvater::N,avô,ниттил ппу
252,Großmutter::N,avó,буттал нину
253,Eltern::N,pais,нину-ппу
254,Vater::N,pai,ппу
255,Mutter::N,mãe,нину
256,Sohn::N,filho,арс
257,Tochter::N,filha,душ
258,Bruder::N,irmão,уссу
259,Schwester::N,irmã,ссу
260,Onkel::N,tio,буттауссу
261,Tante::N,tia,буттал ссу
262,Ehemann::N,esposo,лас
263,Ehefrau::N,esposa,щар
264,Ehefrau::N,esposa,щарсса
265,Freude::N,prazer,шадшиву
266,Freude::N,prazer,ххаришиву
267,Freude::N,alegria,шадшиву
268,Freude::N,alegria,ххаришиву
269,Gelächter::N,risada,хъяхъаву
270,Gelächter::N,gargalhada,хъяхъаву
271,Glück::N,felicidade,талихӏ
272,Kummer::N,aflição,дард
273,Kummer::N,desgosto,дард
274,Wunsch::N,desejo,мурад
275,Lust::N,vontade,гьавас
276,Lust::N,vontade,ччаву
277,Geist::N,mente,рухӏ
278,Geist::N,espírito,рухӏ
279,Gedanke::N,ideia,пикри
280,Gedanke::N,pensamento,пикри
281,Gedächtnis::N,memória,дакӏний личӏаву
282,Verstand::N,razão,аькьлу
283,Verstand::N,inteligência,аькьлу
284,Sinn::N,sentido,мяъна
285,Sinn::N,significado,мяъна
286,Grund::N,causa,багьана
287,Grund::N,motivo,багьана
288,Wahrheit::N,verdade,тӏайламур
289,Wahrheit::N,verdade,хӏакьмур
290,Gespräch::N,conversa,ихтилат
291,Gespräch::N,conversação,ихтилат
292,Märchen::N,conto,магьа
293,Erzählung::N,conto,хавар
294,Erzählung::N,narrativa,хавар
295,Nachricht::N,mensagem,хавар
296,Neuigkeit::N,notícia,хавар
297,Neuigkeit::N,novidade,хавар
298,Name::N,nome,цӏа
299,Rätsel::N,adivinha,ссигьа
300,Rede::N,oração,гъалгъа
301,Rede::N,discurso,гъалгъа
302,Sprache::N,língua,маз
303,Stimme::N,voz,чӏу
304,Stimme::N,voz,чӏукӏа
305,Wort::N,palavra,махъ
306,Zeichen::N,marca,лишан
307,Ruf::N,grito,
308,Ruf::N,chamada,
309,Lärm::N,ruído,чӏу
310,Lärm::N,barulho,чӏу
311,Laut::N,som,чӏу
312,Ton::N,tom,чӏу
313,Lied::N,canção,балай
314,Ruhe::N,calma,дигьалагру
315,Ruhe::N,silêncio,дигьалагру
316,Leute::N,gente,инсантал
317,Leute::N,pessoas,инсантал
318,Volk::N,povo,ил
319,Volk::N,povo,халкь
320,Volk::N,nação,ил
321,Volk::N,nação,халкь
322,Arbeit::N,trabalho,заву
323,Gast::N,hóspede,хъамаличу
324,Gast::N,convidado,хъамаличу
325,Geschenk::N,prenda,бухчакарши
326,Geschenk::N,prenda,лажинккакку
327,Geschenk::N,presente,бухчакарши
328,Geschenk::N,presente,лажинккакку
329,Spiel::N,jogo,тӏуркӏу
330,Gesellschaft::N,companhia,жямат
331,Gesellschaft::N,companhia,ккуран
332,Hilfe::N,ajuda,кумаг
333,Hilfe::N,socorro,кумаг
334,Freund::N,amigo,дус
335,Kamerad::N,camarada,хӏаласу
336,Angelegenheit::N,assunto,иш
337,Anzahl::N,número,аьдад
338,Anzahl::N,quantidade,аьдад
339,Art::N,tipo,жинс
340,Art::N,espécie,жинс
341,Stück::N,pedaço,касак
342,Teil::N,peça,бутӏа
343,Teil::N,parte,бутӏа
344,Hälfte::N,metade,дачӏи
345,Kreis::N,círculo,кюрщан
346,Kreuz::N,cruz,ххач
347,Linie::N,linha,щва
348,Strich::N,traço,щва
349,Abstand::N,distância,манзил
350,Entfernung::N,distância,манзил
351,Gegend::N,área,кӏану
352,Gegend::N,região,кӏану
353,Platz::N,lugar,
354,Ort::N,sítio,кӏану
355,Seite::N,lado,чул
356,Seite::N,lado,чулухалу
357,Mitte::N,meio,дя
358,Gegenstand::N,objecto,зат
359,Sache::N,coisa,зат
360,Rand::N,bordo,зума
361,Rand::N,margem,зума
362,Kante::N,borda,
363,Kante::N,aresta,
364,Ecke::N,esquina,мурцӏу
365,Spitze::N,ponta,мицӏ
366,Ende::N,cabo,зума
367,Ende::N,extremo,зума
368,Loch::N,furo,ккутӏ
369,Loch::N,buraco,ккутӏ
370,Winkel::N,canto,мурцӏу
371,Winkel::N,ângulo,мурцӏу
372,Muster::N,padrão,накьич
373,Muster::N,desenho,накьич
374,Größe::N,tamanho,
375,Länge::N,comprimento,лахъишиву
376,Höhe::N,altura,лахъшиву
377,Höhe::N,altitude,лахъшиву
378,Gewicht::N,peso,дуццин
379,Gewicht::N,peso,кӏушиву
380,Menge::N,quantidade,
381,Haufen::N,pilha,бакӏу
382,Reihe::N,fila,кьюкьа
383,Boot::N,barco,луткка
384,Ruder::N,remo,весло
385,Ruder::N,remo,чӏатӏа
386,Schlitten::N,trenó,чана
387,Schlitten::N,trenó,санкка
388,Ski::N,esqui,лижарду
389,Lagerfeuer::N,fogueira,къавтӏн
390,Last::N,carga,гьиву
391,Gang::N,curso,нанаву
392,Gang::N,caminhada,нанаву
393,Schritt::N,passo,ша
394,Norden::N,norte,ухссав
395,Norden::N,norte,ухссавнил чулухалу
396,Süden::N,sul,кьилва
397,Westen::N,oeste,баргълагавал
398,Westen::N,oeste,баргълагавал чул
399,Westen::N,ocidente,баргълагавал
400,Westen::N,ocidente,баргълагавал чул
401,Osten::N,este,баргъбуккай чулухалу
402,Osten::N,leste,баргъбуккай чулухалу
403,Osten::N,oriente,баргъбуккай чулухалу
404,Holz::N,madeira,тӏама
405,Brett::N,tábua,тахта
406,Brett::N,prancha,тахта
407,Platte::N,laje,гъуни
408,Platte::N,chapa,гъуни
409,Stütze::N,apoio,гьалакӏу
410,Stütze::N,suporte,гьалакӏу
411,Stange::N,vara,къазихъ
412,Stange::N,barra,къазихъ
413,Stock::N,pau,ттархь
414,Stock::N,bengala,ттархь
415,Stab::N,bastão,ччантӏакъу
416,Rohr::N,cano,бургъу
417,Haus::N,casa,къатта
418,Heim::N,lar,къатта
419,Heim::N,casa,къатта
420,Ofen::N,estufa,пач
421,Ofen::N,aquecedor,пач
422,Fußboden::N,piso,чӏанкъатта
423,Tisch::N,mesa,усттул
424,Stuhl::N,cadeira,кӏану
425,Wiege::N,berço,оьрчӏал кӏану
426,Bett::N,cama,тах
427,Regal::N,estante,чӏаму
428,Regal::N,prateleira,чӏаму
429,Kiste::N,caixa,яшикӏ
430,Kiste::N,caixa,къурши
431,Fenster::N,janela,чӏавахьулу
432,Tür::N,porta,нуз
433,Tür::N,porta,нузкьун
434,Tor::N,portão,къапу
435,Tor::N,portão,дарваза
436,Zaun::N,cerca,дайгьузанну
437,Zaun::N,vedação,дайгьузанну
438,Dach::N,telhado,магъи
439,Dach::N,telhado,цӏиялу
440,Leiter::N,escada,чуртту
441,Leiter::N,escada móvel,чуртту
442,Besen::N,vassoura,чӏатлу
443,Spaten::N,pá,бил
444,Schaufel::N,pá,чӏатӏа
445,Gabel::N,garfo,гьиссилу
446,Löffel::N,colher,къуса
447,Messer::N,faca,чӏила
448,Nagel::N,cravo,мяр
449,Netz::N,rede,къери
450,Haken::N,gancho,къича
451,Griff::N,asa,куяму
452,Griff::N,cabo,куяму
453,Schloss::N,fechadura,кьункьула
454,Bild::N,imagem,сурат
455,Figur::N,figura,
456,Puppe::N,boneca,ссихьу
457,Beutel::N,saco,чантай
458,Beutel::N,bolsa,чантай
459,Bündel::N,fardo,гьи
460,Bündel::N,fardo,къар
461,Tasche::N,saco,
462,Tasche::N,bolso,
463,Eimer::N,balde,бадра
464,Deckel::N,tampa,къапаза
465,Geschirr::N,louça,пюрунчӏул
466,Geschirr::N,louça,тӏахӏникӏичӏу
467,Sack::N,saca,къап
468,Sack::N,saca,дарваг
469,Tasse::N,chávena,пижан
470,Tasse::N,chávena,пинжан
471,Tasse::N,chávena,инкираччатӏи
472,Tasse::N,chávena,цинцилттал бушкъап
473,Topf::N,tacho,кӏункӏур
474,Topf::N,panela,кӏункӏур
475,Kessel::N,caldeira,чаг
476,Kessel::N,caldeira,кӏункӏур
477,Essen::N,refeição,дукия
478,Essen::N,refeição,дукин
479,Nahrung::N,comida,дукра
480,Nahrung::N,alimento,дукра
481,Speise::N,prato,дукра
482,Fleisch::N,carne,дикӏ
483,Getreide::N,cereais,къама
484,Brei::N,puré,ккурч
485,Brot::N,pão,ччатӏ
486,Scheibe::N,fatia,парча
487,Fett::N,banha,аьгъушиву
488,Fett::N,gordura,аьгъушиву
489,Butter::N,manteiga,нагь
490,Butter::N,manteiga,лагаву
491,Öl::N,azeite,
492,Salz::N,sal,цӏву
493,Suppe::N,sopa,накь
494,Suppe::N,caldo,накь
495,Honig::N,mel,ницӏ
496,Milch::N,leite,накӏ
497,Tee::N,chá,чяй
498,Leder::N,couro,бурчу
499,Wolle::N,lã,ппал
500,Stoff::N,pano,янна
501,Stoff::N,tecido,янна
502,Nadel::N,agulha,ххалаххи
503,Faden::N,fio,ххал
504,Knopf::N,botão,банд
505,Knoten::N,nó,къурхъ
506,Farbe::N,corante,сир
507,Kleidung::N,roupa,янна
508,Kleidung::N,roupa,лаххия
509,Kleidung::N,vestuário,янна
510,Kleidung::N,vestuário,лаххия
511,Hemd::N,camisa,гьухъа
512,Kragen::N,gola,дарвач
513,Ärmel::N,manga,кахха
514,Hose::N,calça,хӏажак
515,Gürtel::N,cinto,мухӏлу
516,Mütze::N,boné,кьяпа
517,Mütze::N,barrete,кьяпа
518,Schuh::N,sapato,
519,Stiefel::N,bota,чакма
520,Ring::N,anel,кӏисса
521,Band::N,fita,линт
522,Band::N,faixa,линт
523,Kamm::N,pente,ттарал
524,Spiegel::N,espelho,дагьани
525,Riemen::N,correia,эн
526,Schnur::N,corda,хьхьа
527,Schnur::N,cordel,хьхьа
528,Leine::N,trela,
529,Decke::N,cobertor,виргъан
530,Kissen::N,almofada,кӏаралу
531,Tuch::N,pano,карщи
532,Handtuch::N,toalha,калихьу
533,Handtuch::N,toalha,лажинлихьу
534,Kraft::N,força,эллаж
535,Stärke::N,força,гуж
536,Gesundheit::N,saúde,цӏуллу-сагъшиву
537,Krankheit::N,doença,къашайшиву
538,Krankheit::N,enfermidade,къашайшиву
539,Schmerz::N,dor,къюву
540,Wunde::N,chaga,щаву
541,Wunde::N,ferida,щаву
542,Fieber::N,febre,кӏиришиву
543,Arznei::N,remédio,дару
544,Brücke::N,ponte,ламу
545,Brunnen::N,poço,къуй
546,Weide::N,pastagem,бизантту
547,Pfad::N,senda,жегъир ххуллу
548,Pfad::N,trilho,жегъир ххуллу
549,Weg::N,caminho,ххуллу
550,Straße::N,via,ххуллу
551,Straße::N,estrada,ххуллу
552,Dorf::N,aldeia,щар
553,Dorf::N,aldeia,шяравалу
554,Stadt::N,cidade,шагьру
555,Brief::N,carta,чагъар
556,Buch::N,livro,лу
557,Buchstabe::N,letra,хӏарп
558,Zeitung::N,jornal,кказит
559,Leben::N,vida,оьрму
560,Tod::N,morte,ажал
561,Tod::N,morte,бивкӏу
562,Tod::N,morte,ивчӏаву
563,Grab::N,túmulo,гьав
564,Grab::N,sepultura,гьав
565,Kirche::N,igreja,килиса
566,Sünde::N,pecado,бунагъ
567,Gott::N,deus,зал
568,Arbeiter::N,operário,зузала
569,Arbeiter::N,trabalhador,зузала
570,Chef::N,chefe,ялувма
571,Chef::N,patrão,ялувма
572,Meister::N,mestre,усттар
573,Arzt::N,médico,хӏакин
574,Lehrer::N,professor,учитель
575,Geld::N,dinheiro,арцу
576,Geschäft::N,negócio,даву
577,Laden::N,loja,ттучан
578,Preis::N,preço,багъа
579,Ware::N,mercadoria,хъус
580,Nutzen::N,proveito,хайр
581,Nutzen::N,proveito,мюнпат
582,Reichtum::N,riqueza,давлат
583,Reichtum::N,riqueza,аваданшиву
584,Welt::N,mundo,дуниял
585,Land::N,país,билаят
586,Staat::N,Estado,паччахӏлугъ
587,König::N,rei,
588,Macht::N,poder,власть
589,Macht::N,potência,власть
590,Grenze::N,fronteira,дазу
591,Krieg::N,guerra,дяъви
592,Feind::N,inimigo,душман
593,Gewalt::N,violência,къия
594,Kampf::N,luta,лачӏуи уккаву
595,Kampf::N,combate,лачӏуи уккаву
596,Bogen[Waffe]::N,arco,ккуртта
597,Pfeil::N,seta,чӏатӏаракӏ
598,Pfeil::N,flecha,чӏатӏаракӏ
599,Gewehr::N,espingarda,ттупанг
600,Fehler::N,erro,гъалатӏ
601,Fehler::N,falha,гъалатӏ
602,Lüge::N,mentira,щялмахъ
603,Schaden::N,dano,зарал
604,Schaden::N,estrago,зарал
605,Unglück::N,desgraça,бала
606,Schuld::N,culpa,тахсир
607,Alter::N,idade,оьрму
608,Schluss::N,fim,ахир
609,Zeit::N,tempo,чӏун
610,Tag::N,dia,кьини
611,Morgen::N,manhã,кӏюрх
612,Mittag::N,meio-dia,ахттайн
613,Mittag::N,meio-dia,дяахттайн
614,Mittag::N,meio-dia,ахттайн чӏун
615,Abend::N,noite,маркӏачӏан
616,Abend::N,tardinha,маркӏачӏан
617,Nacht::N,noite,хьхьу
618,Woche::N,semana,нюжмар
619,Monat::N,mês,барз
620,Jahr::N,ano,шин
621,Frühling::N,primavera,инт
622,Sommer::N,verão,гъи
623,Herbst::N,outono,ссут
624,Winter::N,inverno,кӏи
625,Januar::N,Janeiro,цалчинмур барз
626,Februar::N,Fevereiro,кӏилчинмур барз
627,März::N,Março,шамилчинмур барз
628,April::N,Abril,апрель
629,April::N,Abril,мукьилчинмур барз
630,Mai::N,Maio,май
631,Mai::N,Maio,ххюлчинмур барз
632,Juni::N,Junho,июнь
633,Juni::N,Junho,ряххилчинмур барз
634,Juli::N,Julho,июль
635,Juli::N,Julho,Арулчинмур барз
636,August::N,Agosto,мяйлчинмур барз
637,September::N,Setembro,урчӏилчинмур барз
638,Oktober::N,Outubro,ацӏилчинмур барз
639,November::N,Novembro,ацӏния цалчинмур барз
640,Dezember::N,Dezembro,ацӏния кӏилчинмур барз
641,Montag::N,segunda-feira,итин
642,Montag::N,segunda-feira,итин кьини
643,Dienstag::N,terça-feira,тталат
644,Dienstag::N,terça-feira,тталат кьини
645,Mittwoch::N,quarta-feira,арвахӏ
646,Donnerstag::N,quinta-feira,хамис
647,Freitag::N,sexta-feira,нюжмар
648,Freitag::N,sexta-feira,нюжмар кьини
649,Samstag::N,sábado,ххуллун
650,Samstag::N,sábado,ххуллун кьини
651,Sonntag::N,domingo,алхӏат
652,Sonntag::N,domingo,алхӏат кьини
653,groß::A,grande,бугъарасса
654,klein::A,pequeno,чӏивисса
655,lang::A,comprido,лахъисса
656,kurz::A,curto,кутӏасса
657,breit::A,largo,уттасса
658,schmal::A,estreito,уттакӏюласса
659,dicht::A,denso,ццунсса
660,dick[Gegenstand]::A,grosso,ганзсса
661,dünn::A,delgado,кӏюласса
662,fein::A,fino,
663,fein::A,subtil,
664,fest::A,firme,цӏакьсса
665,fest::A,firme,кьянкьасса
666,fest::A,sólido,цӏакьсса
667,fest::A,sólido,кьянкьасса
668,flach::A,plano,баягъисса
669,flach::A,plano,цӏубакъасса
670,flach::A,plano,куртӏ дакъасса
671,glatt::A,liso,дюрчӏусса
672,hart::A,duro,кьянкьасса
673,weich::A,mole,кӏукӏлусса
674,rund::A,redondo,ккурккисса
675,spitz::A,agudo,ярксса
676,spitz::A,agudo,дайлсса
677,spitz::A,agudo,мицӏ бусса
678,scharf::A,afiado,ярксса
679,scharf::A,afiado,дайлсса
680,scharf::A,afiado,мицӏ бусса
681,stumpf::A,rombo,къуркъасса
682,schwer::A,pesado,кӏусса
683,schön::A,belo,аьнтӏикӏасса
684,schön::A,bonito,аьнтӏикӏасса
685,heiß::A,quente,кӏирисса
686,warm::A,quente,гъелисса
687,kalt::A,frio,дяркъусса
688,kühl::A,fresco,дюхлулсса
689,frisch::A,fresco,цӏусса
690,feucht::A,húmido,атилсса
691,feucht::A,húmido,хъавтусса
692,nass::A,molhado,атилсса
693,nass::A,molhado,хъавтусса
694,trocken::A,seco,кьавкьсса
695,trocken::A,seco,кьакьан бувсса
696,voll::A,cheio,бувцӏусса
697,leer::A,vazio,бачӏвасса
698,offen::A,aberto,тӏивтӏусса
699,geschlossen::A,fechado,лавкьусса
700,sauber::A,limpo,марцӏсса
701,schmutzig::A,sujo,чапалсса
702,roh::A,cru,шакъавхьсса
703,reif::A,maduro,дирсса
704,lecker::A,delicioso,нахӏусса
705,lecker::A,delicioso,тӏааьнсса
706,süß::A,doce,нацӏусса
707,bitter::A,amargo,кьурчӏисса
708,sauer::A,azedo,туршсса
709,hell::A,claro,чаннасса
710,dunkel::A,escuro,цӏансса
711,dunkel::A,sombrio,цӏансса
712,schwarz::A,preto,лухӏисса
713,weiß::A,branco,кӏяласса
714,rot::A,vermelho,ятӏулсса
715,gelb::A,amarelo,хъахъисса
716,blau::A,azul,някӏсса
717,grün::A,verde,щюлисса
718,grau::A,cinzento,оьрусса
719,bunt::A,colorido,оьрчӏикӏурисса
720,billig::A,barato,кьювкьусса
721,teuer::A,caro,ххирасса
722,wertvoll::A,valioso,багьасса
723,wertvoll::A,precioso,багьасса
724,blind::A,cego,мурчӏисса
725,taub::A,surdo,къюкӏсса
726,kräftig::A,forte,гужсса
727,kräftig::A,poderoso,гужсса
728,stark::A,forte,кьянкьасса
729,stark::A,robusto,кьянкьасса
730,schwach::A,débil,заэвсса
731,fett::A,gordo,бучсса
732,schlank::A,esbelto,бювхъусса
733,hübsch::A,giro,янусса
734,hübsch::A,bonito,янусса
735,böse::A,mau,оьсса
736,dumm::A,parvo,ахӏмакьсса
737,dumm::A,estúpido,ахӏмакьсса
738,faul::A,preguiçoso,танмалсса
739,faul::A,preguiçoso,курчӏилсса
740,fleißig::A,aplicado,хӏарачат бусса
741,fleißig::A,diligente,хӏарачат бусса
742,geizig::A,avarento,янттарцӏансса
743,klug::A,prudente,аькьлу бусса
744,klug::A,inteligente,аькьлу бусса
745,geschickt::A,hábil,паргалсса
746,lieb::A,caro,аьзизсса
747,lieb::A,querido,аьзизсса
748,lustig::A,alegre,тяхъасса
749,sanft::A,suave,иминсса
750,sanft::A,brando,иминсса
751,hungrig::A,faminto,ккашилсса
752,krank::A,doente,къашавайсса
753,krank::A,enfermo,къашавайсса
754,nackt::A,nu,кӏачӏасса
755,nackt::A,despido,кӏачӏасса
756,traurig::A,triste,пашмансса
757,lebendig::A,vivo,уттавасса
758,gut::A,bom,ххуйсса
759,schlecht::A,mau,оьккисса
760,schlecht::A,ruim,оьккисса
761,richtig::A,justo,саргъунсса
762,richtig::A,correcto,саргъунсса
763,schlimm::A,mau,оьккисса
764,schlimm::A,grave,оьккисса
