,Concept_ID,lbe,kv
724,hinauf::ADV,лавай,вывлань
725,hinauf::ADV,лавай,вывланьӧ
726,überall::ADV,гьариий,быдлан
727,überall::ADV,хьу-хьуний,быдлан
728,überall::ADV,гьарца кӏанай,быдлан
729,nicht::ADV,къа-,ог
730,ein wenig::ADV,чанни,-ышт
731,ein wenig::ADV,чанни,невна
732,ein wenig::ADV,ца чансса,-ышт
733,ein wenig::ADV,ца чансса,невна
734,kaum::ADV,дахьа,ӧдва
735,sehr::ADV,оьну,вывтi
736,sehr::ADV,гужну,вывтi
737,sehr::ADV,хъинну,вывтi
738,so::ADV,укукн,сiдз
739,noch::ADV,гьала,эшӧ
740,noch::ADV,уттигу,эшӧ
741,noch::ADV,цакьинва,эшӧ
742,noch::ADV,ттигу-шилагу,эшӧ
743,nur::ADV,анжагь,только
744,wieder::ADV,цӏуницӏа,бӧра
745,vergebens::ADV,аьдада,весись
746,vergebens::ADV,нахӏакь,весись
747,vor::PRP,хьхьичӏ,одзас
748,hinter::PRP,махъ,бӧрӧ
749,unter::PRP,лув,увтын
750,durch::PRP,-х,пыр
751,neben::PRP,чӏарав,бокам
752,neben::PRP,чӏарав,боксиным
753,zwischen::PRP,дянив,коласас
754,wegen::PRP,цӏаний,понда
755,dies::PRN,ва,эта
756,das::PRN,та,сiя
757,das::PRN,кӏа,сiя
758,das::PRN,га,сiя
759,alles::PRN,щала,быдӧс
760,ich::PRN,на,ме
761,du::PRN,ина,тэ
762,er::PRN,му,сiя
763,wir::PRN,жу,мийӧ
764,ihr::PRN,зу,ті
765,was::FPRN,ци,мый
766,wer::FPRN,цу,кин
767,wo::FADV,чув,кытӧн
768,wohin::FADV,чун,кытчӧ
769,wie::FADV,цукун,дзик
770,warum::FADV,цан,мыля
771,warum::FADV,цан,мыйсянь
772,wieviel::FNUM,циксса,мымда
773,eins::NUM,ца,ӧт
774,zwei::NUM,кӏива,кык
775,drei::NUM,шамма,куим
776,vier::NUM,мукьа,нёль
777,vier::NUM,мукьва,нёль
778,fünf::NUM,ххюва,вит
779,sechs::NUM,ряхва,квать
780,sieben::NUM,арула,сизим
781,acht::NUM,мяйва,кыкьямыс
782,neun::NUM,урчӏва,ӧкмыс
783,zehn::NUM,ацӏва,дас
784,elf::NUM,ацӏния цава,дасотік
785,zwölf::NUM,ацӏиия кӏива,даскык
786,zwanzig::NUM,кьува,кыкдас
787,dreißig::NUM,зувира,куимдас
788,vierzig::NUM,мукьцӏала,нёльдас
789,fünfzig::NUM,ххюцӏала,витдас
790,sechzig::NUM,ряхцӏала,кватьдас
791,achtzig::NUM,мяйцӏала,кыкьямысдас
792,neunzig::NUM,урчӏцӏала,ӧкмысдас
793,hundert::NUM,ттурш,сто
794,hundert::NUM,ттуршва,сто
795,tausend::NUM,азарва,тысяча
796,und::CNJ,-гу,и
797,und::CNJ,-гу,да
798,oder::CNJ,я,или
799,oder::CNJ,ягу,или
800,stehen::V,ацӏан,сулавны
801,sitzen::V,щяивкӏун икӏан,пукавны
802,liegen::V,утту нвхьуну икӏан,куйлыны
803,hängen::V,зурчӏай тӏун,ӧшавны
804,werden::V,хьун,лоны
805,passieren::V,хьун,аркмыны
806,beginnen::V,дайдишин,петны
807,beginnen::V,дайдирхьуну дикӏан,петны
808,enden::V,къуртал дан,-сь
809,enden::V,къуртал дан,бырны
810,wechseln::V,даххана хьун,вежсьыны
811,wechseln::V,даххана дуллан,вежсьыны
812,aufgehen[Sonne]::V,буклай бур,петавны
813,untergehen[Sonne]::V,лаглай бур,пуксьыны
814,scheinen[Sonne]::V,битан,югьявны
815,scheinen[Sonne]::V,чани буллан,югьявны
816,donnern::V,тӏий бур,гымавны
817,wehen::V,бишлай бур,пӧлявны
818,strömen::V,экьинан,киссьыны
819,fließen::V,экьинан,визывтны
820,sich drehen::V,гьанан,бергавны
821,schwanken::V,хъюлчу тӏун,кӧвьясьны
822,schwanken::V,хӏуркку тӏун,кӧвьясьны
823,schwingen::V,хъюлчай тӏун,дюттясьны
824,schwingen::V,хъюлчу тӏун,дюттясьны
825,fallen::V,багьлан,усьны
826,brennen::V,ччучлан,сотчыны
827,rauchen::V,пуркӏу тӏун,тшынасьны
828,regnen::V,лачӏун,зэрны
829,regnen::V,лачIлай дур,зэрны
830,gefrieren::V,микӏ лачӏун,гегдыны
831,tauen::V,баслан,сывны
832,schmelzen::V,баслан,сывны
833,trocknen::V,кьакьан,косьмыны
834,sieden::V,щаран,пизьны
835,faulen::V,аьллан,нёльзьыны
836,verfaulen::V,аьллан,тӧрмыны
837,verfaulen::V,аьллан,сiсьмыны
838,verfaulen::V,аьян,тӧрмыны
839,verfaulen::V,аьян,сiсьмыны
840,reißen::V,ххя дукан,косясьны
841,versinken::V,оькьлан,вӧйны
842,versinken::V,оькьан,вӧйны
843,vergehen::V,лялиян,мунны
844,erscheinen::V,буккан,мыччисьны
845,erscheinen::V,загьир хьун,мыччисьны
846,verschwinden::V,бат хьун,ӧшны
847,verschwinden::V,акъа хьун,ӧшны
848,sinken::V,чахь учин,ямны
849,abnehmen::V,чан хьун,ямны
850,abnehmen::V,ссуссукьу хьун,ямны
851,zunehmen::V,гьарза хьун,паськавны
852,steigen::V,гьаз хьун,лэбтiсьны
853,wachsen::V,ххяххан,быдмыны
854,glänzen::V,цӏай буккан,свиттявны
855,funkeln::V,цӏай-цӏай тӏун,югйовтлыны
856,funkeln::V,цӏай-цӏай тӏун,югйӧв-керны
857,lärmen::V,чӏу буллан,чавзыны
858,lärmen::V,аьлагъужа буллан,чавзыны
859,läuten::V,занг ришлан,диньгыны
860,läuten::V,занг дуллан,диньгыны
861,klingeln::V,занг ришлан,силькӧтны
862,klingeln::V,занг дуллан,силькӧтны
863,brausen::V,никъащилан,гуасьны
864,rauschen::V,щурщур тӏун,кышӧтны
865,klingen::V,чӏу буклан,горавны
866,bellen::V,хӏап тӏун,увтны
867,bellen::V,хӏап тӏун,вувтны
868,blasen::V,уф тӏун,пӧлявны
869,pfeifen::V,щютӏа тӏун,пиксыны
870,schreien::V,чӏу бан,айзыны
871,stöhnen::V,угь-къак тӏун,ойзыны
872,stöhnen::V,угь-къак тӏун,ружтыны
873,zittern::V,зурзу чин,легьявны
874,zittern::V,зурзу тӏун,легьявны
875,leben::V,ялапар хъанан,овны
876,geboren werden::V,ан,шогмыны
877,atmen::V,ссихӏ ласлан,лолавны
878,atmen::V,ссихӏ бигьлан,лолавны
879,trinken::V,хӏачӏан,юны
880,trinken::V,хӏачӏлан,юны
881,essen::V,канан,сёйны
882,schlucken::V,кьюлтӏа тӏун,ньылавны
883,müde werden::V,аьхчӏин,мыдзны
884,einschlafen::V,шанан икӏан,ланьтны
885,schlafen::V,шанан,узьны
886,aufwachen::V,чантӏ учин,саймыны
887,aufwachen::V,чантӏ учин,пальмыны
888,aufstehen::V,бизан,сувтны
889,sich erholen::V,бигьалаган,шоччисьлыны
890,krank werden::V,къашай хьун,моржитны
891,krank sein::V,къашай хъанан,шогавны
892,krank sein::V,къашай хъанан,визьӧтны
893,krank sein::V,къашавай икӏан,шогавны
894,krank sein::V,къашавай икӏан,визьӧтны
895,schmerzen::V,цӏун,висьны
896,husten::V,хъугьу чин,кашляйтны
897,husten::V,хъугьу тӏун,кашляйтны
898,genesen::V,хъин хьун,бурдны
899,genesen::V,сагъ лаган,бурдны
900,sterben::V,ивчӏан,кувны
901,umkommen::V,лиллан,вийсьыны
902,umkommen::V,литӏлан,вийсьыны
903,umkommen::V,ажал биян,вийсьыны
904,umkommen::V,личӏи хьун,вийсьыны
905,umkommen::V,иакьлу хьун,вийсьыны
906,umkommen::V,ахир жан хъанан,вийсьыны
907,umkommen::V,рухӏирачӏа икӏан,вийсьыны
908,sich bewegen::V,сукку хьун,локны
909,sich bewegen::V,сукку хьун,ветлӧтны
910,sich rühren::V,сукку хьун,вӧрзьӧтчыны
911,sich erheben::V,бизан,сувтны
912,sich setzen::V,щяикӏан,пуксьыны
913,sich setzen::V,щябикӏан,пуксьыны
914,hinfallen::V,багьан,пӧрласьны
915,laufen::V,занан,мунны
916,schreiten::V,ша ласлан,тальччавны
917,spazierengehen::V,сайр буллан,котрасьны
918,eilen::V,анавар буккан,тэрмасьны
919,sich beeilen::V,анавар буккан,тэрмасьны
920,sausen::V,никъа щилан,вирдавны-котӧртны
921,sausen::V,никъа щун,вирдавны-котӧртны
922,rennen::V,лечлан,
923,springen::V,тӏанкӏ дан,чеччавны
924,klettern::V,лахълан,кышасьны
925,schaukeln::V,гьайжак бигьлан,чурликасьны
926,kriechen::V,ххярк тӏун,кыскасьны-мунны
927,schwimmen::V,гьузун,вартчыны
928,tauchen::V,лултту уккан,сунгисьны ваӧ
929,rudern::V,бяхлан,сынны
930,rudern::V,батӏлан,сынны
931,rudern::V,ххялаххи дуклан,сынны
932,fahren::V,гьан,мунны
933,fliegen::V,лехлан,лэбавны
934,gehen::V,нан,мунны
935,weggehen::V,ялагьан,мунны
936,abfahren::V,гьан,иньдӧтчыны
937,abfahren::V,гьан,мунны
938,anhalten::V,бацӏан,сувтны
939,hineingehen::V,буххан,пырны
940,eintreten::V,буххан,пырны
941,kommen::V,учӏан,локны
942,ankommen::V,биян,локны
943,ankommen::V,бучӏан,локны
944,zurückkommen::V,зана хъун,бертны
945,zurückkommen::V,зана хъун,панӧвтсьыны
946,zurückkommen::V,зана бикӏан,бертны
947,zurückkommen::V,зана бикӏан,панӧвтсьыны
948,bleiben::V,личӏан,кольччыны
949,warten::V,ялугьлан,видзчисьны
950,erwarten::V,ялугьлан,видзчисьны
951,suchen::V,луглан,кошшыны
952,finden::V,лякъин,адззыны
953,versuchen::V,ххал буллан,пондыны
954,versuchen::V,ххал буллан,пондӧтны
955,vorbereiten::V,хӏадур бан,лӧсьӧтны
956,lieben::V,эшкьи хьуиу бикӏан,милуйтны
957,mögen::V,ххиран бикӏан,радейтны
958,lachen::V,хъян,серавны
959,weinen::V,аьтӏун,горзыны
960,schimpfen::V,дяъван,видчыны
961,schimpfen::V,ссугайи агьан,видчыны
962,sich ärgern::V,ссибизлан,лёкавны
963,sich fürchten::V,ингъауслан,повны
964,fürchten::V,хӏучӏ тӏун,повны
965,fliehen::V,ака бан,пышшыны
966,flüchten::V,лихъан,пышшыны
967,sehen::V,чӏалан,адззыны
968,anschauen::V,урган,видзӧтны
969,ansehen::V,буруглан,видзӧтны
970,hören::V,баллан,кывны
971,zuhören::V,вичӏи дихьлан,кывзыны
972,probieren::V,тӏин ххал буллан,пешлыны
973,riechen::V,ссунтӏа тӏун,дукавны
974,fühlen::V,дакӏнил буслан,кывны
975,scheinen::V,ххан,декуйтчыны
976,scheinen::V,бизан,декуйтчыны
977,scheinen::V,ххан бикӏлай бикӏан,декуйтчыны
978,vernehmen::V,баян,тӧдмавны
979,frieren::V,лигьулул хъанан,гегдыны
980,tun::V,бан,керны
981,können::V,хьун,вермыны
982,anfangen::V,дайдишин,петны
983,beenden::V,къуртал бан,ештӧтны
984,beenden::V,къуртал бан,керыштны
985,aufhören::V,кьабагьан,дугдыны
986,gelingen::V,бюхъан,шогмыны
987,öffnen::V,тӏитӏин,осьтны
988,schließen::V,лакьин,пӧднавны
989,stellen::V,дацӏан дан,сувтӧтны
990,stellen::V,бишин,сувтӧтны
991,setzen::V,щяитан,пуксьӧтны
992,legen::V,бишин,пуктыны
993,berühren::V,ка щун,вӧрзьӧтны
994,verbinden::V,бахӏин,йитны
995,verbinden::V,дахӏин,йитны
996,bedecken::V,ялтту бущин,вевттьыны
997,bedecken::V,ялтту бакьин,вевттьыны
998,aufhängen::V,лахъан,ӧшӧтны
999,anzünden::V,лахъан,ӧзтыны
1000,aufheben::V,гьаз бан,лэбтыны
1001,zurücklassen::V,кьаитан,кольны
1002,zurücklassen::V,битан,кольны
1003,verlieren::V,дакъа дан,ӧштыны
1004,fallen lassen::V,рутан,уськӧтны
1005,machen::V,дан,керны
1006,herstellen::V,яраг ишла бувиу бан,вӧчны
1007,bauen::V,дан,строитны
1008,reparieren::V,дакьин дан,вочны
1009,verbessern::V,ххуй дан,бурсьӧтны
1010,ändern::V,баххана бан,вежны
1011,graben::V,дуклан,гарйыны
1012,beugen::V,лахӏан бан,кусіньтны
1013,beugen::V,кьус бикӏан,кусіньтны
1014,biegen::V,баччин,чукыльтыштны
1015,biegen::V,лахӏан бан,чукыльтыштны
1016,drehen::V,гьанан,бергӧтны
1017,wenden::V,кӏура баен бан,бергӧтны
1018,umdrehen::V,кӏура баен бан,бергӧтны
1019,heben::V,гьаз бан,лэбтыны
1020,hochheben::V,гьаз бан,лэбтыны
1021,ergreifen::V,хъап дан,кватитны
1022,ergreifen::V,хъап увиу угьан,кватитны
1023,halten::V,бугьлан,видзны
1024,drücken::V,кьюч бигьлан,личкыны
1025,schieben::V,щун,тойлавны
1026,lecken::V,ланцӏа тӏун,нювны
1027,beißen::V,хъапа тӏун,йирны
1028,beißen::V,кьацӏа тӏун,йирны
1029,abreißen::V,буцан,орӧтны
1030,abschneiden::V,бухъан,шӧрыштны
1031,abschneiden::V,бухъан,вундыштны
1032,abschneiden::V,кьукьин,шӧрыштны
1033,abschneiden::V,кьукьин,вундыштны
1034,binden::V,бахӏин,гӧрдззыны
1035,binden::V,дахӏин,гӧрдззыны
1036,brechen::V,гъагъан,жугдыны
1037,klopfen::V,кьутӏа тӏун,зукӧтны
1038,hauen::V,рищун,желльыны
1039,kleben::V,лачӏун буллан,лякӧтны
1040,reiben::V,ссуку буллан,зыртны
1041,streichen::V,дугъан,мавтны
1042,streichen::V,аьгъу дан,мавтны
1043,schneiden::V,духълан,вундавны
1044,schneiden::V,кьукьлан,вундавны
1045,schütteln::V,хъюлчу буллан,зыбӧтны
1046,schwenken::V,палцӏ дуллан,ӧвтны
1047,schwenken::V,палцӏ дуллан,макайтны
1048,schütten::V,рутӏин,кисьтны
1049,füllen::V,буцӏин бан,тыртны
1050,füllen::V,буцӏин бан,тырсьӧтны
1051,einwickeln::V,кай-кай бан,тубны
1052,tragen::V,ларсун занан,новйӧтны
1053,tragen::V,ларсун ачин,новйӧтны
1054,schleppen::V,ххилан,кыскыны
1055,aufbewahren::V,ядан,видзны
1056,aufbewahren::V,ядуллан,видзны
1057,werfen::V,личин,шентывлыны
1058,fangen::V,бугьан,кутны
1059,fangen::V,бугьлан,кутны
1060,verstecken::V,ладитан,дзебны
1061,verstecken::V,кьюлтӏ дан,дзебны
1062,verstecken::V,дахьлаган дан,дзебны
1063,teilen::V,бачӏин,торйӧтны
1064,teilen::V,бутӏа бан,торйӧтны
1065,schicken::V,тӏайла буккан,иньдыны
1066,bringen::V,диян дан,вайны
1067,hinzufügen::V,ххи бан,содтыны
1068,bekommen::V,ласун,получитны
1069,erhalten::V,ласун,получитны
1070,nehmen::V,ласун,босьтны
1071,wählen::V,бувчӏин,бӧрйыны
1072,auswählen::V,бувчӏин,бӧрйыны
1073,auswählen::V,язи бугьан,бӧрйыны
1074,bewahren::V,ядан,видзны
1075,behindern::V,дайщишруду дуллан,падтыны
1076,verderben::V,зия дан,изводавны
1077,beschädigen::V,зарал буллан,паздыны
1078,zerbrechen::V,гьагъан,паздыны
1079,zerbrechen::V,гьагъан бан,паздыны
1080,zerreißen::V,ххяхха дуккан,косявны
1081,zerstören::V,лекьан дан,паздыны
1082,verbrennen::V,ччуччин,сотны
1083,geben::V,дулун,сетны
1084,reichen::V,дулун,сетны
1085,schenken::V,пишкаш дан,козьнавны
1086,schenken::V,багъишла дан,козьнавны
1087,schenken::V,ихӏсандалун дуллун,козьнавны
1088,versprechen::V,банна чин,кӧсйыны
1089,loben::V,цӏа дан,ошкыны
1090,küssen::V,ппай тӏун,окавны
1091,wiegen::V,гьуркку тӏун,тюттьӧтны
1092,wiegen::V,гьуркку буллан,тюттьӧтны
1093,wiegen::V,гьуркку бан,тюттьӧтны
1094,wecken::V,чантӏ учин ан,саймӧтны
1095,zeigen::V,ккаккан бан,мыччавны
1096,führen::V,буцин,нуӧтны
1097,lehren::V,лахьхьин бан,велӧтны
1098,lehren::V,лахьхьин буллан,велӧтны
1099,unterrichten::V,дарс дишаван,велӧтны
1100,aufziehen::V,хъуна ан,быдтыны
1101,aufziehen::V,тарбия ан,быдтыны
1102,leiten::V,каялувшиву дан,юравны
1103,leiten::V,каялувшиву дан,веськӧтлыны
1104,einladen::V,хъамалу оьвчин,корны
1105,vereinigen::V,ца бан,ӧтувтны
1106,vereinigen::V,ца бан,ӧтлаавны
1107,besuchen::V,ялун уххан,пыравлыны
1108,treffen::V,хьуна бакьин,пантавны
1109,sich versammeln::V,батӏин,ӧксьыны
1110,spielen::V,тӏуркӏу тӏун,орсны
1111,singen::V,балай тӏун,сьывны
1112,tanzen::V,къавтӏун,йӧктыны
1113,sich trennen::V,ппив хьун,торьясьны
1114,verlassen::V,увккун гьан,кольны
1115,retten::V,ххассал бан,мынтны
1116,bewachen::V,къарал бан,смекайтны
1117,schützen::V,ябан,дорйыны
1118,verteidigen::V,буруччин,дорйыны
1119,sich schlagen::V,биян,тышкасьны
1120,schießen::V,битлан,лыйны
1121,siegen::V,ххув хьун,вермыны
1122,siegen::V,ххувшаву ласун,вермыны
1123,ärgern::V,ссибизан уллан,лӧгӧтны
1124,schlagen::V,рищун,базнитны
1125,stechen::V,кьутӏин,бытшкыны
1126,stoßen::V,щун,тапкыны
1127,stoßen::V,щун,тойыштны
1128,stehlen::V,дацин,гусявны
1129,stören::V,кьючин,костіавны
1130,belästigen::V,бизар уллан,назыляйтны
1131,verbergen::V,лабитан,дзебны
1132,verbergen::V,кӏучӏ бан,дзебны
1133,täuschen::V,хъяврин ан,бӧбӧтны
1134,täuschen::V,хъяврин ан,пӧрьявны
1135,betrügen::V,аьикьин ан,муклачитны
1136,töten::V,ивчӏан,вийны
1137,wohnen::V,оьрму бутлан,овны
1138,arbeiten::V,зун,уджавны
1139,sammeln::V,ттихӏин,ӧктыны
1140,sammeln::V,вив дишин,ӧктыны
1141,pflücken::V,риттун,судзлавны
1142,jagen::V,авли занан,вӧравны
1143,fischen::V,чавахъру бугьлан,чериавны
1144,fassen::V,бугьан,кутны
1145,hüten::V,урттуйн бакьлан,вердны
1146,hüten::V,урттуйн бакьлан,йирсьӧтны
1147,treiben::V,дачин дуллан,вашӧтны
1148,treiben::V,лихъан буллан,вашӧтны
1149,anbinden::V,бахӏин,кӧртавны
1150,füttern::V,канаки буллан,вердны
1151,melken::V,ттизин,высьтыны
1152,melken::V,ттизин,чилькӧтны
1153,hacken::V,мюрш буллан,керавны
1154,hacken::V,мюрш бан,керавны
1155,gießen::V,щин дишин,киськавны
1156,reifen::V,диян,кисьмыны
1157,zubereiten::V,хӏадур дан,лӧсьӧтны
1158,zubereiten::V,хӏадур бан,лӧсьӧтны
1159,kochen::V,шашан,пуны
1160,kochen::V,шашан дуллан,пуны
1161,backen::V,бишлан,пӧжавны
1162,backen::V,шахьлан,пӧжавны
1163,braten::V,цӏарайх дуллан,жаритны
1164,umrühren::V,хӏала бан,соравны
1165,stricken::V,щащлан,домавны
1166,stricken::V,щащан,домавны
1167,nähen::V,дуруххан,вурны
1168,färben::V,ранг щун,краситны
1169,reinigen::V,марцӏ бан,весӧтны
1170,waschen::V,шюшин,пеславны
1171,abwischen::V,лишин,чышкыны
1172,spülen::V,вилаган,гывьявны
1173,fegen::V,башин,чышкыны
1174,kehren::V,бахьлан,чышкыны
1175,baden::V,щинавун учӏлан,купайтчыны 
1176,sich waschen::V,диссун,миссьыны
1177,sich waschen::V,лажин диссун,миссьыны
1178,sich waschen::V,лажин дислан,миссьыны
1179,sich waschen::V,биссун,миссьыны
1180,sich waschen::V,чурх бислан,миссьыны
1181,ausziehen::V,ликкан,гыжтӧтны
1182,ausziehen::V,ликкан,пӧрччавны
1183,anziehen::V,лаххан,пасьтавны
1184,sich anziehen::V,янна лаххан,пасьтасьны
1185,kämmen::V,ттарал дуккан,сынавны
1186,schmücken::V,чӏюлу бан,баситны
1187,sagen::V,учин,висьтавны
1188,sprechen::V,гъалгъа тӏун,шуны
1189,reden::V,гъалгъа тӏун,баитны
1190,sich unterhalten::V,гъалгъа тӏун,сёрнитны
1191,fragen::V,цӏуххин,юавны
1192,bitten::V,тавакъю буллан,корны
1193,erzählen::V,хавар бусан,висьтавны
1194,mitteilen::V,баян бан,висьтавны
1195,mitteilen::V,хавар бан,висьтавны
1196,nennen::V,цӏа дизан,нимтны
1197,rufen::V,оьвтӏун,китсавны
1198,rufen::V,оьвтӏун,корны
1199,rufen::V,оьвтӏун,чукӧстны
1200,prahlen::V,цӏа дуллан,ошшасьны
1201,übersetzen::V,таржума бан,вуджӧтны
1202,denken::V,пикри буллан,чайтны
1203,glauben::V,вих хьун,веритны
1204,bemerken::V,хӏисав хъун,казявны
1205,erkennen::V,увчӏин,тӧдсавны
1206,begreifen::V,бувчӏин,вежӧртны
1207,lernen::V,лахьлан,велӧтчыны
1208,lernen::V,лахьхьин,велӧтчыны
1209,wissen::V,кӏулну бикӏан,тӧдны
1210,wissen::V,хавар бикӏан,тӧдны
1211,sich erinnern an::V,дакӏнин бутан,касьтывны
1212,vergessen::V,хъама битан,вунӧтны
1213,messen::V,дуцин дуллан,меряйтны
1214,messen::V,дуцин дан,меряйтны
1215,zählen::V,дуккин,лыддьыны
1216,rechnen::V,хӏисав дан,лыддьыны
1217,lesen::V,ккалан,лыддьӧтны
1218,malen::V,сурат дуллан,
1219,zeichnen::V,сурат дуллан,гижмавны
1220,schreiben::V,чичин,гижны
1221,schreiben::V,чичлан,гижны
1222,besitzen::V,дуну икӏан,лоны
1223,besitzen::V,дуну дикӏан,лоны
1224,besitzen::V,заллуну икӏан,лоны
1225,kaufen::V,машан ласун,небны
1226,verkaufen::V,баххан,вузавны
1227,bezahlen::V,арцу дулун,вештыны
1228,bezahlen::V,багьа булун,вештыны
1229,zahlen::V,арцу дулун,вештыны
1230,zahlen::V,багьа булун,вештыны
1231,beherrschen::V,дуну икӏан,
1232,beherrschen::V,заллуну икӏан,
1233,ertragen::V,бухӏан,терпитны
1234,Leber::N,,мус
1235,Moor::N,,нюр
1236,Anhöhe::N,,вывтас
1237,Anhöhe::N,,вылынін
1238,Bucht::N,,курья
1239,Barsch::N,,ёкыш
1240,Hecht::N,,сирпинь
1241,Laus::N,,ляпа той
1242,Ruf::N,,чуксӧм
1243,Ruf::N,,чукӧстӧм
1244,Platz::N,,места
1245,Kante::N,,ордлы
1246,Größe::N,,ыжда
1247,Figur::N,,мыгӧр
1248,Tasche::N,,сумка
1249,Öl::N,,ви
1250,Schuh::N,,ботинки
1251,Leine::N,,повод
1252,König::N,,кан
1253,fein::A,,вӧснит
1254,auf einmal::ADV,,тшӧтш
1255,bald::ADV,,чожа
1256,einst::ADV,,ӧтпыр
1257,schon::ADV,,ни
1258,sie::PRN,,нія
1259,siebzig::NUM,,сизимдас
1260,klirren::V,,жольӧтны
1261,heulen::V,,уннявны
1262,rühren::V,,сьӧлӧм вӧрзьӧтны
1263,zu sehen sein::V,,тыдавны
1264,wollen::V,,мӧдны
1265,geraten::V,,мыччисьны
1266,kratzen::V,,шаркӧтны
1267,stecken::V,,мӧртны
1268,schleifen::V,,кыскыны
1269,rütteln::V,,шатлавны
1270,ziehen::V,,кыскыны
1271,packen::V,,кутасьны
1272,packen::V,,кватитны
1273,wünschen::V,,бурсьыны
1274,zudecken::V,,вевттьыны
1275,antreiben::V,,тэрмӧтны
1276,lassen::V,,-ӧтыны
1277,treten::V,,чужьявны
1278,verstehen::V,,кывны
