,Concept_ID,pt,sl
832,unten::ADV,debaixo,dôli
833,unten::ADV,debaixo,spôdaj
834,unten::ADV,em baixo,dôli
835,unten::ADV,em baixo,spôdaj
836,hinab::ADV,para baixo,dôl
837,oben::ADV,em cima,gôri
838,oben::ADV,em cima,zgôraj
839,hinauf::ADV,para cima,gôr
840,überall::ADV,em toda parte,povsód
841,nicht::ADV,não,ne
842,ein wenig::ADV,um pouco,málo
843,ein wenig::ADV,um bocado,málo
844,kaum::ADV,apenas,kómaj
845,sehr::ADV,muito,zeló
846,so::ADV,tão,takó
847,so::ADV,assim,takó
848,noch::ADV,ainda,še
849,nur::ADV,só,samó
850,nur::ADV,apenas,samó
851,nur::ADV,somente,samó
852,schon::ADV,já,žè
853,wieder::ADV,outra vez,spét
854,vergebens::ADV,em vão,zamàn
855,vergebens::ADV,em vão,zastónj
856,vor::PRP,diante de,pred
857,hinter::PRP,atrás de,za
858,unter::PRP,sob,pod
859,unter::PRP,debaixo de,pod
860,durch::PRP,por,skózi
861,durch::PRP,através de,skózi
862,neben::PRP,junto de,kràj
863,neben::PRP,junto de,póleg
864,neben::PRP,ao lado de,kràj
865,neben::PRP,ao lado de,póleg
866,zwischen::PRP,entre,med
867,zwischen::PRP,entre,izmed
868,wegen::PRP,por,zarádi
869,wegen::PRP,por causa de,zarádi
870,dies::PRN,isto,tó
871,das::PRN,isso,tó
872,das::PRN,aquilo,tó
873,alles::PRN,todo,vsè
874,ich::PRN,eu,jàz
875,du::PRN,tu,tí
876,er::PRN,ele,òn
877,wir::PRN,nós,mí
878,ihr::PRN,vós,ví
879,ihr::PRN,vocês,ví
880,sie::PRN,eles,ôni
881,was::FPRN,quê,káj
882,wer::FPRN,quem,kdó
883,wo::FADV,onde,kjé
884,wohin::FADV,aonde,kám
885,wohin::FADV,para onde,kám
886,wie::FADV,como,kakó
887,warum::FADV,porquê,zakáj
888,warum::FADV,por que,zakáj
889,wieviel::FNUM,quanto,kóliko
890,eins::NUM,um,êden
891,zwei::NUM,dois,dvá
892,drei::NUM,três,trí
893,vier::NUM,quatro,štíri
894,fünf::NUM,cinco,pét
895,sechs::NUM,seis,šést
896,sieben::NUM,sete,sédem
897,acht::NUM,oito,ósem
898,neun::NUM,nove,devét
899,zehn::NUM,dez,desét
900,elf::NUM,onze,enájst
901,zwölf::NUM,doze,dvánajst
902,zwanzig::NUM,vinte,dvájset
903,dreißig::NUM,trinta,trídeset
904,vierzig::NUM,quarenta,štírideset
905,fünfzig::NUM,cinquenta,pétdeset
906,sechzig::NUM,sessenta,šéstdeset
907,siebzig::NUM,setenta,sédemdeset
908,achtzig::NUM,oitenta,ósemdeset
909,neunzig::NUM,noventa,devétdeset
910,hundert::NUM,cem,stó
911,hundert::NUM,cento,stó
912,tausend::NUM,mil,tísoč
913,und::CNJ,e,in
914,oder::CNJ,ou,áli
915,stehen::V,estar em pé,státi
916,sitzen::V,estar sentado,sedéti
917,liegen::V,jazer,ležáti
918,liegen::V,estar deitado,ležáti
919,hängen::V,pender,viséti
920,hängen::V,estar pendurado,viséti
921,werden::V,tornar-se,postáti
922,passieren::V,acontecer,zgodíti se
923,beginnen::V,começar,začéti se
924,enden::V,acabar,končáti se
925,enden::V,terminar,končáti se
926,wechseln::V,variar,ménjati se
927,wechseln::V,alternar,ménjati se
928,aufgehen[Sonne]::V,nascer,vzíti
929,untergehen[Sonne]::V,pôr-se,zaíti
930,scheinen[Sonne]::V,brilhar,sijáti
931,donnern::V,trovejar,grméti
932,wehen::V,soprar,píhati
933,strömen::V,correr,líti
934,fließen::V,fluir,têči
935,sich drehen::V,girar,vrtéti se
936,schwanken::V,oscilar,kolébati
937,schwingen::V,vibrar,níhati
938,fallen::V,cair,pádati
939,brennen::V,arder,goréti
940,rauchen::V,fumegar,kadíti se
941,regnen::V,chover,deževáti
942,gefrieren::V,gelar,zmŕzniti
943,gefrieren::V,congelar,zmŕzniti
944,tauen::V,derreter,tájati
945,tauen::V,descongelar,tájati
946,schmelzen::V,fundir-se,kopnéti
947,trocknen::V,secar,sušíti se
948,sieden::V,ferver,kipéti
949,faulen::V,estragar-se,gníti
950,verfaulen::V,apodrecer,zgníti
951,reißen::V,romper-se,tŕgati se
952,versinken::V,afundar-se,pogrézniti se
953,vergehen::V,passar,miníti
954,erscheinen::V,aparecer,pojáviti se
955,verschwinden::V,desaparecer,izgíniti
956,sinken::V,descer,péšati
957,abnehmen::V,diminuir,pojémati
958,abnehmen::V,decrescer,pojémati
959,zunehmen::V,crescer,véčati se
960,zunehmen::V,crescer,množíti se
961,zunehmen::V,aumentar,véčati se
962,zunehmen::V,aumentar,množíti se
963,steigen::V,subir,dvígati se
964,wachsen::V,crescer,rásti
965,glänzen::V,brilhar,sijáti
966,funkeln::V,cintilar,ískriti se
967,lärmen::V,fazer barulho,ropotáti
968,lärmen::V,fazer barulho,razgrájati
969,läuten::V,chocalhar,zvoníti
970,klingeln::V,tocar,zvončkljáti
971,klirren::V,tinir,žvenketáti
972,brausen::V,bramar,šuméti
973,rauschen::V,murmurar,šuštéti
974,rauschen::V,murmurar,šelestéti
975,rauschen::V,rumorejar,šuštéti
976,rauschen::V,rumorejar,šelestéti
977,klingen::V,soar,zvenéti
978,bellen::V,ladrar,lájati
979,heulen::V,uivar,zavíjati
980,blasen::V,soprar,píhniti
981,pfeifen::V,assobiar,pískati
982,pfeifen::V,assobiar,žvížgati
983,schreien::V,gritar,kričáti
984,stöhnen::V,gemer,stókati
985,zittern::V,tremer,drgetáti
986,leben::V,viver,živéti
987,geboren werden::V,nascer,rodíti se
988,atmen::V,respirar,díhati
989,trinken::V,beber,píti
990,essen::V,comer,jésti
991,schlucken::V,engolir,požírati
992,müde werden::V,cansar-se,péšati
993,müde werden::V,cansar-se,utrúditi se
994,einschlafen::V,adormecer,zaspáti
995,schlafen::V,dormir,spáti
996,aufwachen::V,acordar,zbudíti se
997,aufstehen::V,levantar-se,vstáti
998,sich erholen::V,descansar,oddahníti se
999,krank werden::V,adoecer,oboléti
1000,krank werden::V,ficar doente,oboléti
1001,krank sein::V,estar doente,bíti bolán
1002,schmerzen::V,doer,boléti
1003,husten::V,tossir,kášljati
1004,genesen::V,convalescer,okrévati
1005,sterben::V,morrer,umréti
1006,umkommen::V,perecer,pogíniti
1007,sich bewegen::V,mover-se,zganíti se
1008,sich rühren::V,mexer-se,premakníti se
1009,sich erheben::V,levantar-se,vstájati
1010,sich erheben::V,levantar-se,vzdígniti se
1011,sich setzen::V,sentar-se,sésti
1012,hinfallen::V,cair,pásti dôl
1013,laufen::V,andar,hodíti
1014,laufen::V,caminhar,hodíti
1015,schreiten::V,andar,stópati
1016,schreiten::V,caminhar,stópati
1017,spazierengehen::V,passear,na sprehòd íti
1018,eilen::V,apressar-se,drvéti
1019,sich beeilen::V,apressar-se,hitéti
1020,sich beeilen::V,despachar-se,hitéti
1021,sausen::V,correr,dírkati
1022,rennen::V,correr,dírjati
1023,springen::V,saltar,skákati
1024,klettern::V,trepar,plézati
1025,schaukeln::V,baloiçar,kolébati
1026,kriechen::V,rastejar,pláziti se
1027,kriechen::V,arrastar-se,pláziti se
1028,schwimmen::V,nadar,plávati
1029,tauchen::V,mergulhar,potápljati se
1030,rudern::V,remar,vesláti
1031,fahren::V,ir,vozíti se
1032,fahren::V,ir,peljáti se
1033,fliegen::V,voar,létati
1034,gehen::V,ir,íti
1035,gehen::V,andar,íti
1036,weggehen::V,partir,odíti
1037,weggehen::V,ir-se embora,odíti
1038,abfahren::V,sair,odpeljáti se
1039,abfahren::V,partir,odpeljáti se
1040,anhalten::V,parar,ustáviti se
1041,hineingehen::V,entrar,íti nóter
1042,eintreten::V,entrar,vstopíti
1043,kommen::V,vir,príti
1044,ankommen::V,chegar,prispéti
1045,ankommen::V,chegar,prihájati
1046,zurückkommen::V,voltar,vrníti se
1047,zurückkommen::V,regressar,vrníti se
1048,bleiben::V,ficar,ostáti
1049,bleiben::V,permanecer,ostáti
1050,warten::V,esperar,čákati
1051,erwarten::V,esperar,pričakováti
1052,erwarten::V,aguardar,pričakováti
1053,suchen::V,buscar,iskáti
1054,suchen::V,procurar,iskáti
1055,finden::V,achar,nájti
1056,finden::V,encontrar,nájti
1057,versuchen::V,tentar,poskúšati
1058,vorbereiten::V,preparar,pripráviti
1059,lieben::V,amar,ljubíti
1060,lieben::V,querer,ljubíti
1061,mögen::V,gostar de,márati
1062,lachen::V,rir,smejáti se
1063,lachen::V,rir-se,smejáti se
1064,rühren::V,comover,ganíti
1065,weinen::V,chorar,jókati
1066,weinen::V,chorar,plákati
1067,schimpfen::V,ralhar,psováti
1068,schimpfen::V,ralhar,zmérjati
1069,sich ärgern::V,zangar-se,jezíti se
1070,sich fürchten::V,ter medo de,báti se
1071,sich fürchten::V,ter receio de,báti se
1072,fürchten::V,temer,báti se
1073,fürchten::V,recear,báti se
1074,fliehen::V,fugir,bežáti
1075,flüchten::V,refugiar-se,pobégniti
1076,sehen::V,ver,vídeti
1077,anschauen::V,olhar,oglédati
1078,ansehen::V,mirar,glédati
1079,hören::V,ouvir,slíšati
1080,zuhören::V,escutar,poslúšati
1081,probieren::V,provar,poskúšati
1082,probieren::V,saborear,poskúšati
1083,riechen::V,cheirar,dúhati
1084,fühlen::V,sentir,čutíti
1085,scheinen::V,parecer,zdéti se
1086,zu sehen sein::V,estar à vista,vídeti se
1087,vernehmen::V,ouvir,čúti
1088,frieren::V,ter frio,zébsti
1089,tun::V,fazer,délati
1090,können::V,saber,môči
1091,wollen::V,querer,hotéti
1092,anfangen::V,iniciar,začéti
1093,beenden::V,acabar,dokončáti
1094,beenden::V,terminar,dokončáti
1095,aufhören::V,cessar,prenéhati
1096,aufhören::V,desistir,prenéhati
1097,gelingen::V,sair bem,uspéti
1098,gelingen::V,sair bem,posréčiti se
1099,gelingen::V,dar bom resultado,uspéti
1100,gelingen::V,dar bom resultado,posréčiti se
1101,geraten::V,sair,obnêsti se
1102,geraten::V,dar resultado,obnêsti se
1103,öffnen::V,abrir,odpréti
1104,schließen::V,fechar,zapréti
1105,stellen::V,pôr,postáviti
1106,stellen::V,colocar,postáviti
1107,setzen::V,pôr,posadíti
1108,setzen::V,meter,posadíti
1109,legen::V,pôr,položíti
1110,legen::V,meter,položíti
1111,berühren::V,tocar,dotíkati se
1112,verbinden::V,unir,obvézati
1113,verbinden::V,ligar,obvézati
1114,bedecken::V,cobrir,pokríti
1115,aufhängen::V,pendurar,obésiti
1116,anzünden::V,acender,zažgáti
1117,aufheben::V,apanhar,vzdígniti
1118,aufheben::V,levantar,vzdígniti
1119,zurücklassen::V,deixar,zapustíti
1120,verlieren::V,perder,izgubíti
1121,fallen lassen::V,deixar cair,navréči
1122,machen::V,fazer,naredíti
1123,machen::V,fazer,napráviti
1124,herstellen::V,produzir,izdélati
1125,bauen::V,edificar,gradíti
1126,bauen::V,construir,gradíti
1127,reparieren::V,reparar,popráviti
1128,reparieren::V,consertar,popráviti
1129,verbessern::V,melhorar,izbóljšati
1130,ändern::V,mudar,spremeníti
1131,ändern::V,alterar,spremeníti
1132,graben::V,cavar,kopáti
1133,graben::V,cavar,grêbsti
1134,beugen::V,curvar,upogníti
1135,biegen::V,vergar,zavíjati
1136,drehen::V,girar,vrtéti
1137,wenden::V,virar,obrníti
1138,wenden::V,voltar,obrníti
1139,umdrehen::V,virar,zasúkati
1140,umdrehen::V,revolver,zasúkati
1141,heben::V,levantar,dvígati
1142,hochheben::V,erguer,privzdígniti
1143,hochheben::V,levantar,privzdígniti
1144,ergreifen::V,apanhar,zgrábiti
1145,halten::V,segurar,držáti
1146,drücken::V,apertar,tiščáti
1147,schieben::V,empurrar,ríniti
1148,kratzen::V,raspar,práskati
1149,lecken::V,lamber,lízati
1150,beißen::V,morder,grísti
1151,abreißen::V,arrancar,odtŕgati
1152,abschneiden::V,talhar,odrézati
1153,binden::V,ligar,vézati
1154,stecken::V,meter,vtakníti
1155,stecken::V,enfiar,vtakníti
1156,brechen::V,romper,lomíti
1157,brechen::V,quebrar,lomíti
1158,klopfen::V,bater,tólči
1159,hauen::V,bater,séči
1160,kleben::V,colar,lépiti
1161,reiben::V,esfregar,tréti
1162,reiben::V,esfregar,dŕgniti
1163,streichen::V,barrar,namázati
1164,schleifen::V,afiar,brúsiti
1165,schneiden::V,cortar,rézati
1166,rütteln::V,sacudir,strésti
1167,schütteln::V,abanar,majáti
1168,schütteln::V,sacudir,majáti
1169,schwenken::V,agitar,obrníti
1170,schütten::V,deitar,sípati
1171,füllen::V,encher,napolníti
1172,einwickeln::V,envolver,zavíti
1173,einwickeln::V,embrulhar,zavíti
1174,tragen::V,levar,nêsti
1175,tragen::V,trazer,nêsti
1176,schleppen::V,arrastar,vláčiti
1177,ziehen::V,puxar,vléči
1178,aufbewahren::V,guardar,shranjeváti
1179,aufbewahren::V,conservar,shranjeváti
1180,werfen::V,lançar,lúčati
1181,fangen::V,apanhar,ujéti
1182,packen::V,agarrar,prijéti
1183,verstecken::V,esconder,skríti
1184,teilen::V,partir,razdelíti
1185,teilen::V,dividir,razdelíti
1186,schicken::V,enviar,pošíljati
1187,bringen::V,trazer,prinêsti
1188,hinzufügen::V,acrescentar,pristáviti
1189,bekommen::V,obter,dobíti
1190,erhalten::V,receber,prejéti
1191,nehmen::V,tomar,vzéti
1192,wählen::V,eleger,izbírati
1193,wählen::V,escolher,izbírati
1194,auswählen::V,escolher,izbráti
1195,auswählen::V,seleccionar,izbráti
1196,bewahren::V,guardar,ohraníti
1197,bewahren::V,conservar,ohraníti
1198,behindern::V,impedir,ovírati
1199,verderben::V,estragar,pokváriti
1200,verderben::V,corromper,pokváriti
1201,beschädigen::V,danificar,poškodováti
1202,zerbrechen::V,romper,razlomíti
1203,zerbrechen::V,quebrar,razlomíti
1204,zerreißen::V,rasgar,raztŕgati
1205,zerstören::V,destruir,razrúšiti
1206,verbrennen::V,queimar,sežgáti
1207,geben::V,dar,dáti
1208,reichen::V,passar,séči
1209,reichen::V,passar,molíti
1210,schenken::V,oferecer,podáriti
1211,versprechen::V,prometer,obljubíti
1212,wünschen::V,desejar,vóščiti
1213,loben::V,louvar,hváliti
1214,küssen::V,beijar,poljubováti
1215,wiegen::V,embalar,zíbati
1216,zudecken::V,tapar,pokríti
1217,zudecken::V,cobrir,pokríti
1218,wecken::V,acordar,zbudíti
1219,wecken::V,despertar,zbudíti
1220,zeigen::V,mostrar,pokázati
1221,führen::V,guiar,vêsti
1222,führen::V,conduzir,vêsti
1223,lehren::V,ensinar,učíti
1224,unterrichten::V,instruir,poučeváti
1225,aufziehen::V,criar,vzgojíti
1226,leiten::V,dirigir,uprávljati
1227,leiten::V,conduzir,uprávljati
1228,antreiben::V,impelir,goníti
1229,lassen::V,fazer,povzročíti
1230,einladen::V,convidar,povábiti
1231,vereinigen::V,unir,zdrúžiti
1232,vereinigen::V,reunir,zdrúžiti
1233,besuchen::V,ir ver,obiskáti
1234,besuchen::V,visitar,obiskáti
1235,treffen::V,encontrar,pogodíti
1236,sich versammeln::V,reunir-se,zbráti se
1237,spielen::V,jogar,igráti se
1238,spielen::V,brincar,igráti se
1239,singen::V,cantar,péti
1240,tanzen::V,bailar,plésati
1241,sich trennen::V,apartar-se,ločíti se
1242,verlassen::V,deixar,zapustíti
1243,verlassen::V,abandonar,zapustíti
1244,retten::V,salvar,réšiti
1245,bewachen::V,vigiar,strážiti
1246,bewachen::V,guardar,strážiti
1247,schützen::V,proteger,sčítiti
1248,verteidigen::V,defender,braníti
1249,sich schlagen::V,brigar,têpsti se
1250,sich schlagen::V,bater-se,têpsti se
1251,schießen::V,disparar,stréljati
1252,siegen::V,vencer,zmágati
1253,ärgern::V,irritar,jezíti
1254,ärgern::V,irritar,razbúriti
1255,ärgern::V,aborrecer,jezíti
1256,ärgern::V,aborrecer,razbúriti
1257,schlagen::V,bater,têpsti
1258,schlagen::V,bater,udáriti
1259,treten::V,pisar,teptáti
1260,stechen::V,picar,ubôsti
1261,stoßen::V,empurrar,peháti
1262,stoßen::V,empurrar,drégniti
1263,stehlen::V,furtar,ukrásti
1264,stehlen::V,furtar,pokrásti
1265,stören::V,perturbar,motíti
1266,belästigen::V,incomodar,nadlegováti
1267,belästigen::V,importunar,nadlegováti
1268,verbergen::V,ocultar,skríti
1269,verbergen::V,esconder,skríti
1270,täuschen::V,iludir,slepíti
1271,täuschen::V,enganar,slepíti
1272,betrügen::V,burlar,várati
1273,betrügen::V,burlar,ogoljufáti
1274,betrügen::V,enganar,várati
1275,betrügen::V,enganar,ogoljufáti
1276,töten::V,matar,ubíti
1277,wohnen::V,morar,prebívati
1278,arbeiten::V,trabalhar,délati
1279,sammeln::V,recolher,zbráti
1280,sammeln::V,coleccionar,zbráti
1281,pflücken::V,colher,obráti
1282,jagen::V,caçar,lovíti
1283,fischen::V,pescar,ribáriti
1284,fassen::V,apanhar,zajéti
1285,hüten::V,guardar,pásti
1286,treiben::V,conduzir,pogánjati
1287,anbinden::V,atar,privézati
1288,füttern::V,dar de comer a,kŕmiti
1289,melken::V,ordenhar,mólsti
1290,hacken::V,rachar,sékati
1291,gießen::V,regar,ulíti
1292,reifen::V,amadurecer,zoréti
1293,zubereiten::V,preparar,pripráviti
1294,kochen::V,cozer,kúhati
1295,backen::V,cozer,cvréti
1296,braten::V,assar,pêči
1297,braten::V,fritar,pêči
1298,umrühren::V,remexer,preméšati
1299,stricken::V,tricotar,plêsti
1300,stricken::V,fazer malha,plêsti
1301,nähen::V,coser,šívati
1302,nähen::V,costurar,šívati
1303,färben::V,tingir,bárvati
1304,färben::V,colorir,bárvati
1305,reinigen::V,limpar,očístiti
1306,reinigen::V,purificar,očístiti
1307,waschen::V,lavar,opráti
1308,abwischen::V,limpar,obrísati
1309,abwischen::V,esfregar,obrísati
1310,spülen::V,lavar,splakováti
1311,spülen::V,enxaguar,splakováti
1312,fegen::V,varrer,pométati
1313,kehren::V,varrer,mésti
1314,baden::V,banhar,kópati se
1315,baden::V,tomar banho,kópati se
1316,sich waschen::V,lavar-se,umíti se
1317,ausziehen::V,despir,izvléči
1318,anziehen::V,vestir,obléči
1319,sich anziehen::V,vestir-se,obléči se
1320,kämmen::V,pentear,česáti
1321,schmücken::V,adornar,okrasíti
1322,sagen::V,dizer,dejáti
1323,sprechen::V,falar,govoríti
1324,reden::V,falar,rêči
1325,sich unterhalten::V,conversar,razgovárjati se
1326,fragen::V,perguntar,vprášati
1327,bitten::V,pedir,prosíti
1328,erzählen::V,contar,práviti
1329,mitteilen::V,comunicar,naznániti
1330,mitteilen::V,participar,naznániti
1331,nennen::V,nomear,imenováti
1332,nennen::V,apelidar,imenováti
1333,rufen::V,chamar,klícati
1334,prahlen::V,gabar-se,baháti se
1335,prahlen::V,vangloriar-se,baháti se
1336,übersetzen::V,traduzir,prevêsti
1337,denken::V,pensar,mísliti
1338,glauben::V,crer,verjéti
1339,bemerken::V,notar,opáziti
1340,bemerken::V,observar,opáziti
1341,erkennen::V,reconhecer,spoznáti
1342,begreifen::V,apreender,pôjmiti
1343,begreifen::V,compreender,pôjmiti
1344,verstehen::V,entender,razuméti
1345,verstehen::V,compreender,razuméti
1346,lernen::V,aprender,učíti se
1347,wissen::V,saber,znáti
1348,wissen::V,saber,védeti
1349,sich erinnern an::V,lembrar-se de,spómniti se
1350,sich erinnern an::V,recordar-se de,spómniti se
1351,vergessen::V,esquecer,pozábiti
1352,messen::V,medir,mériti
1353,zählen::V,contar,štéti
1354,rechnen::V,calcular,račúnati
1355,lesen::V,ler,bráti
1356,lesen::V,ler,čítati
1357,malen::V,pintar,slíkati
1358,zeichnen::V,desenhar,rísati
1359,schreiben::V,escrever,písati
1360,besitzen::V,possuir,iméti
1361,kaufen::V,comprar,kupíti
1362,verkaufen::V,vender,prodáti
1363,bezahlen::V,pagar,pláčati
1364,zahlen::V,pagar,plačeváti
1365,beherrschen::V,imperar,obvládati
1366,ertragen::V,suportar,prenêsti
