,Concept_ID,vep,kl
759,schlimm::A,paha,amiilaarnarpoq
760,wahr::A,todesine,ilumoorpoq
761,alt::A,vanh,pisoqaq
762,neu::A,uz',nutaavoq
763,ehemalig::A,edeline,
764,alt[Lebewesen]::A,ravaz,utoqqaq
765,jung::A,nor',inuusuppoq
766,jung::A,nor',kingulliarsuk
767,arm::A,gol'l',piillasoq
768,arm::A,gol'l',piitsuuvoq
769,reich::A,elokaz,pisuuvoq
770,bekannt::A,tutab,
771,berühmt::A,tetab,tusaamasaq
772,fremd::A,veraz,ajasoornarpoq
773,verschieden::A,erazvuitte,allatut
774,verschieden::A,erazvuitte,tamalaat
775,nah::A,läheline,qanippoq
776,fern::A,edahaine,ungasippoq
777,linker::A,hura,saamerleq
778,rechter::A,oiged,innarluissut
779,anderer::A,toine,
780,erster::A,ezmäine,siulleq
781,zweiter::A,toine,qataatsup tullia
782,dritter::A,koumanz',pingajorarterut
783,letzter::A,jäl'gmäine,kingulleq
784,allein::ADV,üksnäze,kisimiippoq
785,auf einmal::ADV,ühten aigan,tassanngaannaq
786,zusammen::ADV,ühtes,attaasa
787,zusammen::ADV,ühtes,attarmik
788,lange::ADV,hätken,akuni
789,plötzlich::ADV,äkkid,tassanngaannaq
790,sofort::ADV,kerdalaz,erniinnaq
791,später::ADV,möhemba,kingorna
792,jetzt::ADV,nügüd',maanna
793,jetzt::ADV,nügüd',massakkut
794,heute::ADV,tämbei,ullumi
795,morgen::ADV,homen,aqagu
796,bald::ADV,pigai,erniinnaq
797,dann::ADV,sid',taava
798,gestern::ADV,eglai,ippassaq
799,einst::ADV,ende,ataatsimik
800,einst::ADV,ende,ilaanni
801,einst::ADV,kerdan,ataatsimik
802,einst::ADV,kerdan,ilaanni
803,damals::ADV,siloi,taamani
804,damals::ADV,siloi,taamanikkut
805,damals::ADV,siloi,taassumuunakkut
806,danach::ADV,sid',taava
807,vorher::ADV,ende,siornagut
808,zuerst::ADV,ezmäi,
809,einmal::ADV,kerdan,ilaanni
810,einmal::ADV,kerdan,ataatsimik
811,manchmal::ADV,erašti,qaqutigu
812,manchmal::ADV,erašti,qaqutigut
813,oft::ADV,paksus,akulikitsumik
814,immer::ADV,kaiken,tamatigut
815,niemals::ADV,ei nikonz,
816,hier::ADV,täs,maani
817,hier::ADV,tägä,maani
818,hierhin::ADV,tänna,maani
819,von hier::ADV,täspäi,
820,von hier::ADV,sid'päi,
821,dort::ADV,sigä,
822,dorthin::ADV,sinna,ikuuna
823,dorthin::ADV,nakkale,ikuuna
824,geradeaus::ADV,kohtha,narlumut
825,vorwärts::ADV,edehe,pilangavoc
826,rückwärts::ADV,sel'gin,kingumut
827,rückwärts::ADV,sel'gin,tunumut or tunummut
828,zurück::ADV,tagaze,kingumut
829,zurück::ADV,tagaze,tunumut or tunummut
830,unten::ADV,alahan,kana
831,hinab::ADV,alaz,qiviu
832,hinab::ADV,alahaks,qiviu
833,oben::ADV,ülähän,
834,hinauf::ADV,ülez,
835,hinauf::ADV,ülähäks,
836,überall::ADV,kaikjal,tamaginni
837,überall::ADV,kaikjal,tamani tamaani
838,nicht::ADV,ei,
839,ein wenig::ADV,vähän,
840,kaum::ADV,habi,qaqutigorsuaq
841,sehr::ADV,lujas,assut
842,so::ADV,muga,
843,so::ADV,ninga,
844,noch::ADV,völ,qeratavoq
845,nur::ADV,järg,
846,nur::ADV,vaiše,
847,schon::ADV,jo,taava-una
848,wieder::ADV,möst,kingumut
849,vergebens::ADV,uhtei,angiluk
850,vor::PRP,edes,
851,hinter::PRP,taga,
852,unter::PRP,al,
853,durch::PRP,läbi,
854,durch::PRP,kal't,
855,neben::PRP,rindal,
856,zwischen::PRP,keskes,
857,wegen::PRP,tagut,
858,dies::PRN,nece,manna
859,dies::PRN,nece,matuma
860,das::PRN,se,ua
861,alles::PRN,kaik,
862,ich::PRN,minä,uanga
863,du::PRN,sinä,illit
864,er::PRN,hän,una
865,wir::PRN,mö,uagut
866,ihr::PRN,tö,ilissi
867,sie::PRN,hö,uku
868,was::FPRN,mi,aat?
869,wer::FPRN,ken,kikkut
870,wo::FADV,kus,sumi
871,wohin::FADV,kuna,sumut
872,wie::FADV,kut,qanoq
873,wie::FADV,mit',qanoq
874,warum::FADV,mikš,sooq
875,wieviel::FNUM,äjak,qassit
876,wieviel::FNUM,äjak,qanoq atsigisumik?
877,wieviel::FNUM,kuverz',qassit
878,wieviel::FNUM,kuverz',qanoq atsigisumik?
879,eins::NUM,üks',ataaseq
880,zwei::NUM,kaks',marluk
881,drei::NUM,koume,pingasut
882,vier::NUM,nel'l',sisamat
883,vier::NUM,nel'l',qajuusat
884,fünf::NUM,viž,tallimat
885,sechs::NUM,kuz',arfineq
886,sechs::NUM,kuz',arfinillit
887,sieben::NUM,seičeme,arfineq-marluk
888,acht::NUM,kahesa,arfineq pingasut
889,neun::NUM,ühesa,qulingiluat
890,neun::NUM,ühesa,arfineq sisamat
891,zehn::NUM,kümne,qulit
892,elf::NUM,üks'toštkümne,aqqaneq
893,zwölf::NUM,kaks'toštkümne,aqqaneq-marluk
894,zwanzig::NUM,kaks'kümne,tyve
895,dreißig::NUM,koumekümne,tredive
896,dreißig::NUM,koumekümne,pingasunik qulillit
897,vierzig::NUM,nel'l'kümne,fyrre
898,fünfzig::NUM,vižkümne,halvtreds
899,fünfzig::NUM,vižkümne,tallimanik qulillit
900,sechzig::NUM,kuz'kümne,tres
901,siebzig::NUM,seičemekümne,halvfjerds
902,achtzig::NUM,kahesakümne,firs
903,neunzig::NUM,ühesakümne,halvfems
904,hundert::NUM,sada,et hundrede
905,tausend::NUM,tuha,et tusinde
906,und::CNJ,i,aamma
907,und::CNJ,da,aamma
908,oder::CNJ,vai,imalluunnit
909,stehen::V,seišta,sikingavoq
910,sitzen::V,ištta,ingippoq
911,liegen::V,venuda,nalavoq
912,liegen::V,venuda,aqupivoq
913,hängen::V,ripta,nivinngarpaa
914,werden::V,lindä,pinngorpoq
915,werden::V,tehtas,pinngorpoq
916,passieren::V,ozaitas,pivoq
917,beginnen::V,augotadas,aallarnerpaa
918,enden::V,loptas,naggaserpaa
919,wechseln::V,vajehtadas,immikkut ilivoq
920,aufgehen[Sonne]::V,nousta,
921,untergehen[Sonne]::V,lasktas,ilioqqaasoq
922,scheinen[Sonne]::V,paštta,qinnorpoq
923,scheinen[Sonne]::V,paštta,qinngorpoq
924,donnern::V,juraita,kalleq
925,wehen::V,dölta,timmivoq
926,wehen::V,puhuda,timmivoq
927,strömen::V,valadas,
928,fließen::V,valuda,
929,sich drehen::V,punotas,ipippaa
930,schwanken::V,čibuda,aalavoq
931,schwingen::V,čibuda,issakajaat or issakatsiaarut
932,fallen::V,langeta,quasivaa
933,brennen::V,pallada,seerpoq
934,brennen::V,pallada,uuppaa
935,rauchen::V,savustada,pujoorpoq
936,regnen::V,vihmda,siallerpoq
937,gefrieren::V,jäduda,qiulerpoq
938,gefrieren::V,kül'mdä,qiulerpoq
939,tauen::V,sulada,aappoq
940,schmelzen::V,sulada,aappoq
941,schmelzen::V,sulada,aatsippaa
942,trocknen::V,kuida,panerserpaa
943,trocknen::V,kuivehtuda,panerserpaa
944,sieden::V,kehuda,qalappoq
945,faulen::V,hapata,
946,faulen::V,traudäs,
947,verfaulen::V,hapata,
948,reißen::V,rebita,qulli
949,reißen::V,rebita,alittorpaa
950,reißen::V,rebita,kimillanneq
951,versinken::V,upota,kivivaa
952,versinken::V,upota,apparpoq
953,vergehen::V,mända,qaangerpaa
954,vergehen::V,mända,sarsuppoq
955,erscheinen::V,ozutadas,takutippoq
956,verschwinden::V,hajeta,
957,sinken::V,väheta,kivivaa
958,sinken::V,väheta,apparpoq
959,sinken::V,lasktas,kivivaa
960,sinken::V,lasktas,apparpoq
961,abnehmen::V,peneta,ikillipput
962,zunehmen::V,ližaduda,allisippaa
963,steigen::V,nousta,allisippaa
964,wachsen::V,kazda,allivoq
965,glänzen::V,loštta,qinngorpoq
966,glänzen::V,loštta,qinnorpoq
967,funkeln::V,hoštta,uisorilavoq
968,lärmen::V,robaita,
969,läuten::V,judaita,avilualaarpoq
970,klingeln::V,kelotada,aviluarpoq
971,klingeln::V,kelotada,aviluarpaluppoq
972,klirren::V,biraita,
973,brausen::V,bruncta,ittuk
974,brausen::V,bruncta,ittuppoq
975,brausen::V,bruncta,ittuppaluppoq
976,rauschen::V,šobaita,
977,klingen::V,heläita,
978,bellen::V,nutta,qiluppoq
979,heulen::V,ulaita,maarpoq
980,heulen::V,ulaita,maalavoq
981,heulen::V,ulaita,miaggoorpoq
982,blasen::V,puhuda,aporneq
983,pfeifen::V,pistta,siggartartitsivoq
984,pfeifen::V,pistta,siorsulavoq
985,pfeifen::V,vihelta,siggartartitsivoq
986,pfeifen::V,vihelta,siorsulavoq
987,schreien::V,kirkta,suaarpoq
988,schreien::V,kidastada,suaarpoq
989,stöhnen::V,ohkta,nipiliorpoq
990,stöhnen::V,ohkta,nipilliorpoq
991,stöhnen::V,voivotada,nipiliorpoq
992,stöhnen::V,voivotada,nipilliorpoq
993,zittern::V,säraita,qarsulivik
994,leben::V,eläda,inuuvoq
995,geboren werden::V,sünduda,inuuvoq
996,geboren werden::V,sünduda,inunngorpoq
997,atmen::V,henktä,anersaarpoq
998,trinken::V,joda,imerpoq
999,essen::V,söda,tamorpoq
1000,schlucken::V,lainata,tuluarnaq
1001,müde werden::V,väzuda,
1002,müde werden::V,šuštuda,
1003,einschlafen::V,uinota,sinippoq
1004,schlafen::V,magata,sinik
1005,schlafen::V,nukkuda,sinik
1006,aufwachen::V,heraštuda,iterpoq
1007,aufwachen::V,heraštuda,eqqumavoq
1008,aufstehen::V,nousta,makippoq
1009,sich erholen::V,lebaitas,qasuerserpoq
1010,krank werden::V,läžegata,
1011,krank sein::V,läžuda,
1012,schmerzen::V,kibištada,anneraa
1013,schmerzen::V,kibištada,annernarpoq
1014,husten::V,rügda,quersorpoq
1015,genesen::V,tervehtuda,ajunngissivoq
1016,genesen::V,tervehtuda,ilisimmarpoq
1017,genesen::V,tervehtuda,ilorrippoq
1018,sterben::V,kolda,toquvoq
1019,umkommen::V,kolda,
1020,sich bewegen::V,likkuda,ingerlavoq
1021,sich rühren::V,likahtada,
1022,sich rühren::V,kubahtada,
1023,sich erheben::V,nousta,
1024,sich setzen::V,išttas,ingippoq
1025,hinfallen::V,langeta,
1026,laufen::V,kävuda,arpappoq
1027,schreiten::V,astta,ingerlavoq
1028,schreiten::V,haškta,ingerlavoq
1029,spazierengehen::V,kävelta,utertakajaarpoq
1030,spazierengehen::V,kävelta,utertakattajaarpoq
1031,eilen::V,kiruhtada,qaa qaa
1032,eilen::V,kiruhtada,qiilasaarpoq
1033,eilen::V,kiruhtada,ingerlasaarpaa
1034,sich beeilen::V,kiruhtada,tuaviorpoq
1035,sausen::V,fun'urta,uiguut
1036,rennen::V,joksta,igivoq
1037,springen::V,hüptä,upernassaq
1038,klettern::V,libuda,pilaakkeerpoq
1039,schaukeln::V,čibuda,aalavoq
1040,kriechen::V,ličtas,
1041,schwimmen::V,ujuda,naluppoq
1042,tauchen::V,čukautas,allorpoq
1043,rudern::V,souta,ipuppaa
1044,fahren::V,ajada,qimusserpoq
1045,fahren::V,ajelda,qimusserpoq
1046,fliegen::V,leta,timmivoq
1047,gehen::V,mända,
1048,gehen::V,kävuda,
1049,weggehen::V,päzda,piiarpoq
1050,weggehen::V,lähtta,piiarpoq
1051,abfahren::V,tönduda,
1052,anhalten::V,seižutadas,unitsippaa
1053,hineingehen::V,mända südäimehe,timaappaa
1054,eintreten::V,tulda,allattorpaa
1055,kommen::V,tulda,qaa-
1056,kommen::V,tulda,pivaa
1057,ankommen::V,tulda,tikippoq
1058,zurückkommen::V,pörtas,angerlarpoq
1059,bleiben::V,jäda,uninngavoq
1060,warten::V,varastada,paavoq
1061,warten::V,varastada,utaqqivoq
1062,erwarten::V,varastada,
1063,suchen::V,ectä,nivivaa
1064,finden::V,löuta,nanivaa
1065,versuchen::V,ladida,uuppaa
1066,versuchen::V,ladida,ussersarpaa
1067,versuchen::V,rohkaita,uuppaa
1068,versuchen::V,rohkaita,ussersarpaa
1069,vorbereiten::V,vaumita,piareersarpaa
1070,lieben::V,armastada,asavaa
1071,mögen::V,navedida,akaaraa
1072,lachen::V,nagrda,
1073,rühren::V,likutada,qeerlerpaa
1074,weinen::V,itkta,qiavoq
1075,schimpfen::V,laidas,qatimaarpoq
1076,schimpfen::V,pačatada,qatimaarpoq
1077,sich ärgern::V,rändüda,ugguutigaa
1078,sich fürchten::V,varaita,eqqanaarpoq
1079,fürchten::V,varaita,ersigaa
1080,fliehen::V,pageta,qimaavoq
1081,flüchten::V,pageta,allikarfigaa
1082,flüchten::V,joksta,allikarfigaa
1083,sehen::V,nähta,isigaa
1084,anschauen::V,kacta,
1085,ansehen::V,kacta,alaatsinaappaa
1086,hören::V,kulda,tusarpaa
1087,zuhören::V,kundeltas,naalappoq
1088,probieren::V,mujada,
1089,riechen::V,rižada,tipippoq
1090,fühlen::V,mujada,misigaa
1091,scheinen::V,näguda,takutippoq
1092,zu sehen sein::V,näguda,
1093,vernehmen::V,kulištada,
1094,frieren::V,kül'mdä,qiiavoq
1095,tun::V,tehta,iliorpoq
1096,können::V,voida,
1097,können::V,mahtta,
1098,wollen::V,himoita,piumavaa
1099,wollen::V,tahtoida,piumavaa
1100,anfangen::V,zavottä,pilerpoq
1101,anfangen::V,augotada,pilerpoq
1102,beenden::V,loptä,naggaserpaa
1103,aufhören::V,loptas,naammatsippaa
1104,gelingen::V,lähtta,
1105,gelingen::V,tehtas,
1106,geraten::V,tulda,
1107,öffnen::V,avaita,ammarpaa
1108,schließen::V,saubata,matuaa
1109,stellen::V,panda,ilivaa
1110,stellen::V,panda,iliorarpai
1111,stellen::V,panda,ilioqqarpai
1112,stellen::V,seižutada,ilivaa
1113,stellen::V,seižutada,iliorarpai
1114,stellen::V,seižutada,ilioqqarpai
1115,setzen::V,ištutada,iliorarpai
1116,setzen::V,ištutada,ilioqqarpai
1117,legen::V,panda,ilivaa
1118,berühren::V,koskta,attorpaa
1119,berühren::V,käziduda,attorpaa
1120,verbinden::V,ühtenzoitta,taperserpaa
1121,bedecken::V,katta,iikkerpaa
1122,bedecken::V,katta,iikkersorpaa
1123,bedecken::V,peitta,iikkerpaa
1124,bedecken::V,peitta,iikkersorpaa
1125,aufhängen::V,riputada,inivaa
1126,aufhängen::V,riputada,iniorarpai
1127,anzünden::V,sütutada,saggaavoq
1128,aufheben::V,leta,allisippaa
1129,zurücklassen::V,jätta,aallarpoq
1130,verlieren::V,kadotada,annaavaa
1131,fallen lassen::V,kirbotada,nakkaavaa
1132,machen::V,säta,iliorpoq
1133,machen::V,tehta,iliorpoq
1134,herstellen::V,tehta,anillatsippaa
1135,bauen::V,leta,marrarterpaa
1136,bauen::V,sauda,marrarterpaa
1137,reparieren::V,koheta,iluarsaappaa
1138,verbessern::V,paremboita,naqqippaa
1139,ändern::V,vajehtada,
1140,graben::V,kaida,assappaa
1141,graben::V,čongoida,assappaa
1142,beugen::V,koverta,qappappoq
1143,biegen::V,painda,qappappoq
1144,drehen::V,punotada,
1145,wenden::V,käta,assappaa
1146,wenden::V,käta,assakarpoq
1147,wenden::V,kärauta,assappaa
1148,wenden::V,kärauta,assakarpoq
1149,umdrehen::V,käta,assakartippaa
1150,heben::V,leta,kivippaa
1151,hochheben::V,libutada,kissumiarpaa
1152,ergreifen::V,tabata,isaappaa
1153,ergreifen::V,tabata,isaguppaa
1154,halten::V,pidada,minarpaa
1155,drücken::V,painda,naqittaat
1156,schieben::V,žigutada,
1157,kratzen::V,künstä,qitsuppaa
1158,lecken::V,nolda,aluppaa
1159,beißen::V,purda,kiivaa
1160,beißen::V,hambastada,kiivaa
1161,abreißen::V,ratketa,aqqarpaa
1162,abreißen::V,ratketa,isaterpaa
1163,abschneiden::V,čapata,kipivaa
1164,abschneiden::V,leikata,kipivaa
1165,binden::V,sidoda,kakkersarpaa
1166,stecken::V,čokaita,kussunneq
1167,brechen::V,katkaita,nallorpaa
1168,klopfen::V,kolkotada,pattappaa
1169,hauen::V,löda,aqivaa
1170,kleben::V,klejata,qaappoq
1171,reiben::V,hosta,tagiarpaa
1172,reiben::V,hosta,tangiarpaa
1173,reiben::V,törkita,tagiarpaa
1174,reiben::V,törkita,tangiarpaa
1175,reiben::V,jorotada,tagiarpaa
1176,reiben::V,jorotada,tangiarpaa
1177,streichen::V,voita,erlerpoq
1178,schleifen::V,hijoida,sequppaa
1179,schleifen::V,teravzoitta,sequppaa
1180,schneiden::V,leikata,uullivoq
1181,rütteln::V,heilutada,
1182,schütteln::V,pudištada,aalavoq
1183,schwenken::V,maihutada,issarpoq
1184,schütten::V,valada,
1185,füllen::V,täutta,immerpaa
1186,einwickeln::V,kärdä,immoqquserpaa
1187,tragen::V,kantta,maqippaa
1188,tragen::V,kantta,assartorpoq
1189,tragen::V,kandišta,maqippaa
1190,tragen::V,kandišta,assartorpoq
1191,schleppen::V,vedätada,assartorpoq
1192,ziehen::V,vedada,kalippaa
1193,ziehen::V,vedada,kalissarpoq
1194,aufbewahren::V,kaita,toqqorpaa
1195,werfen::V,čuta,kuivaa
1196,werfen::V,tactä,kuivaa
1197,fangen::V,püta,anguaa
1198,packen::V,tabata,
1199,verstecken::V,peitta,anngigaa
1200,teilen::V,jagada,agguut
1201,teilen::V,jagada,agguusersorpaa
1202,schicken::V,oigeta,nassiuppaa
1203,bringen::V,veda,aggiuppaa
1204,bringen::V,veda,nassataraa
1205,hinzufügen::V,ližata,
1206,bekommen::V,sada,tiguaa
1207,erhalten::V,sada,tiguaa
1208,nehmen::V,otta,pivoq
1209,nehmen::V,otta,tiguaa
1210,wählen::V,valita,
1211,auswählen::V,valita,
1212,bewahren::V,kaita,sukkunik simerserpaa
1213,behindern::V,telustada,
1214,verderben::V,travida,asiutippaa
1215,verderben::V,travida,piuneerunnerit
1216,beschädigen::V,satatada,
1217,zerbrechen::V,mureta,ukuvoq
1218,zerreißen::V,rebitada,tisavaa
1219,zerreißen::V,rebitada,alittorpaa
1220,zerstören::V,mureta,aserorpaa
1221,verbrennen::V,poltta,seerpoq
1222,geben::V,antta,pivoq
1223,reichen::V,antta,
1224,schenken::V,lahjoita,
1225,versprechen::V,toivotada,neriorsorpaa
1226,wünschen::V,toivotada,kissaat
1227,loben::V,kitta,nersorpaa
1228,loben::V,kitta,nersornaat
1229,küssen::V,tervehtada,kunippaa
1230,küssen::V,tervehtada,kunissorpaa
1231,wiegen::V,likutada,
1232,zudecken::V,katta,majorpaa
1233,wecken::V,noustatada,itersarpaa
1234,zeigen::V,ozutada,tikkuuppaa
1235,führen::V,astutada,tasissiuppaa
1236,führen::V,astutada,ilitsersorpaa
1237,führen::V,astutada,tasissersuuppaa
1238,lehren::V,opeta,ilinniartippaa
1239,unterrichten::V,opeta,ajoqerpaa
1240,unterrichten::V,opeta,ajoqersorpaa
1241,unterrichten::V,opeta,ilinniartitsivoq
1242,aufziehen::V,kazvatada,inororsarpaa
1243,leiten::V,ohjata,iluatsippaa
1244,antreiben::V,rigehtoitta,ikusimmippaa
1245,lassen::V,käskta,
1246,einladen::V,kucta,qaaqquaa
1247,einladen::V,kucta,qaasarpaa
1248,vereinigen::V,ühtenzoitta,taperserpaa
1249,besuchen::V,rižada,tikeraarpaa
1250,treffen::V,vastata,aporappaa
1251,sich versammeln::V,kägeta,majorpoq
1252,sich versammeln::V,sätas,majorpoq
1253,spielen::V,väta,pinnguarpoq
1254,singen::V,pajatada,erinarsorpoq
1255,tanzen::V,kargaita,qitippoq
1256,sich trennen::V,erigata,immikkoortippaa
1257,verlassen::V,jätta,
1258,retten::V,päzutada,annaappaa
1259,bewachen::V,varjoita,
1260,schützen::V,kaita,eriagaa
1261,schützen::V,kaita,pineqartaalivaa
1262,verteidigen::V,kaita,
1263,sich schlagen::V,torata,
1264,schießen::V,ampta,aallaavaa
1265,schießen::V,ampta,piseriuppaa
1266,siegen::V,vägestada,
1267,ärgern::V,verdutada,ninngassarpaa
1268,ärgern::V,verdutada,ninngassaarpaa
1269,ärgern::V,rändütada,ninngassarpaa
1270,ärgern::V,rändütada,ninngassaarpaa
1271,schlagen::V,löda,unatarpaa
1272,schlagen::V,iškta,unatarpaa
1273,treten::V,peksta,tukerpoq
1274,treten::V,topsta,tukerpoq
1275,stechen::V,pystiä,iguppaa
1276,stechen::V,pystiä,qasilippoq
1277,stoßen::V,iškta,ikuserpaa
1278,stoßen::V,iškta,ikusimmippaa
1279,stoßen::V,pudištada,ikuserpaa
1280,stoßen::V,pudištada,ikusimmippaa
1281,stehlen::V,vargastada,tillippaa
1282,stören::V,keskustada,akornuserpaa
1283,belästigen::V,tartuteldas,
1284,verbergen::V,katelda,anngigaa
1285,täuschen::V,manitada,
1286,betrügen::V,manitada,peqquserluttuliorfigaa
1287,töten::V,rikta,maappaa
1288,töten::V,rikta,toquppaa
1289,töten::V,surmita,maappaa
1290,töten::V,surmita,toquppaa
1291,wohnen::V,eläda,najugaqarpoq
1292,arbeiten::V,rata,sulivoq
1293,sammeln::V,kogota,katersorpai
1294,pflücken::V,poimda,
1295,jagen::V,mecata,piniarpoq
1296,fischen::V,kalatada,aalisarpoq
1297,fassen::V,tabata,
1298,hüten::V,paimeta,
1299,treiben::V,ajada,
1300,anbinden::V,küttestada,qilerut
1301,anbinden::V,küttestada,qilersorpaa
1302,anbinden::V,küttestada,ungerlatserpaa
1303,anbinden::V,sidoda,qilerut
1304,anbinden::V,sidoda,qilersorpaa
1305,anbinden::V,sidoda,ungerlatserpaa
1306,füttern::V,sötta,nerlerpaa
1307,melken::V,lüpsta,
1308,hacken::V,sauda,
1309,gießen::V,valada,imerterpaa
1310,reifen::V,küpseta,
1311,zubereiten::V,vaumištada,
1312,kochen::V,keitta,igavoq
1313,backen::V,paštta,
1314,braten::V,žarda,siappaa
1315,umrühren::V,segoitada,qeerlerpaa
1316,stricken::V,kudoda,
1317,nähen::V,ombelta,
1318,färben::V,mujutada,misuppaa
1319,reinigen::V,puhtastada,sanniarpaa
1320,waschen::V,pesta,asappaa
1321,abwischen::V,pühktä,saligarpaa
1322,abwischen::V,pühktä,saligartorpaa
1323,spülen::V,huhtoida,
1324,fegen::V,pühkta,sanngiarpaa
1325,kehren::V,uhoita,
1326,baden::V,kül'ptäs,uffarpoq
1327,sich waschen::V,pestas,uffarpoq
1328,ausziehen::V,riičta,annoraajarpaa
1329,ausziehen::V,rušta,annoraajarpaa
1330,anziehen::V,panda päle,ativaa
1331,anziehen::V,panda päle,atitippaa
1332,anziehen::V,panda kädehe,ativaa
1333,anziehen::V,panda kädehe,atitippaa
1334,anziehen::V,panda jaugha,ativaa
1335,anziehen::V,panda jaugha,atitippaa
1336,sich anziehen::V,sobdas,atisalersorpoq
1337,kämmen::V,harjata,
1338,schmücken::V,čomitada,
1339,sagen::V,sanuda,oqarpoq
1340,sprechen::V,pagišta,oqaluttarpoq
1341,reden::V,pagišta,oqaluppoq
1342,sich unterhalten::V,lodaita,
1343,fragen::V,küzuda,aperaa
1344,bitten::V,pakita,aperaa
1345,bitten::V,pakita,qinnuigaa
1346,erzählen::V,sanuda,oqaluttuaraa
1347,erzählen::V,starinoita,oqaluttuaraa
1348,mitteilen::V,tedotada,oqalualaarpoq
1349,nennen::V,nimitada,
1350,rufen::V,kucta,qaaqquaa
1351,prahlen::V,kittäs,oqqartuvoq
1352,prahlen::V,kittäs,oqallortuvoq
1353,übersetzen::V,käta,ikaarpoq
1354,übersetzen::V,käta,nutserpaa
1355,denken::V,meletada,isumaqarpoq
1356,glauben::V,uskta,upperaa
1357,glauben::V,uskta,isumaqarpoq
1358,bemerken::V,homaita,
1359,erkennen::V,tundištada,ilisaraa
1360,begreifen::V,tabata,
1361,verstehen::V,el'geta,paasivaa
1362,verstehen::V,toimetada,paasivaa
1363,lernen::V,opetas,ilinniarpoq
1364,wissen::V,teta,nalunngilaa
1365,sich erinnern an::V,johtutada,eqqaavaa
1366,vergessen::V,unohtada,puiorpaa
1367,messen::V,märita,ussersarpaa
1368,zählen::V,lugeda,kisitsivoq
1369,rechnen::V,lugeda,kisitsivoq
1370,lesen::V,lugeda,atuarpoq
1371,malen::V,pirta,qalipappaa
1372,zeichnen::V,pirta,
1373,schreiben::V,kirjutada,allappoq
1374,besitzen::V,omištada,
1375,kaufen::V,ostta,pisiaraa
1376,verkaufen::V,möda,akigaa
1377,bezahlen::V,maksta,akilerpaa
1378,zahlen::V,maksta,
1379,beherrschen::V,valdoita,inappaa
1380,ertragen::V,tirpta,ernertaaraa
