,Concept_ID,vep,az
810,sie::PRN,hö,onlar
811,was::FPRN,mi,nə
812,wer::FPRN,ken,kim
813,wo::FADV,kus,harada
814,wohin::FADV,kuna,haraya
815,wie::FADV,kut,necə
816,wie::FADV,mit',necə
817,warum::FADV,mikš,niyə
818,warum::FADV,mikš,nə üçün
819,wieviel::FNUM,äjak,neçə
820,wieviel::FNUM,äjak,nə qədər
821,wieviel::FNUM,kuverz',neçə
822,wieviel::FNUM,kuverz',nə qədər
823,eins::NUM,üks',bir
824,zwei::NUM,kaks',iki
825,drei::NUM,koume,üç
826,vier::NUM,nel'l',dörd
827,fünf::NUM,viž,beş
828,sechs::NUM,kuz',altı
829,sieben::NUM,seičeme,yeddi
830,acht::NUM,kahesa,səkkiz
831,neun::NUM,ühesa,doqquz
832,zehn::NUM,kümne,on
833,elf::NUM,üks'toštkümne,on bir
834,zwölf::NUM,kaks'toštkümne,on iki
835,zwanzig::NUM,kaks'kümne,iyirmi
836,dreißig::NUM,koumekümne,otuz
837,vierzig::NUM,nel'l'kümne,qırx
838,fünfzig::NUM,vižkümne,əlli
839,sechzig::NUM,kuz'kümne,altmış
840,siebzig::NUM,seičemekümne,yetmiş
841,achtzig::NUM,kahesakümne,səksən
842,neunzig::NUM,ühesakümne,doxsan
843,hundert::NUM,sada,yüz
844,tausend::NUM,tuha,min
845,und::CNJ,i,və
846,und::CNJ,da,və
847,oder::CNJ,vai,ya
848,stehen::V,seišta,durmaq
849,sitzen::V,ištta,oturmaq
850,liegen::V,venuda,uzanmaq
851,hängen::V,ripta,asılmaq
852,werden::V,lindä,olmaq
853,werden::V,tehtas,olmaq
854,passieren::V,ozaitas,olmaq
855,passieren::V,ozaitas,baş vermək
856,beginnen::V,augotadas,başlamaq
857,enden::V,loptas,bitmək
858,wechseln::V,vajehtadas,dəyişmək
859,aufgehen[Sonne]::V,nousta,doğmaq
860,untergehen[Sonne]::V,lasktas,batmaq
861,scheinen[Sonne]::V,paštta,parlamaq
862,donnern::V,juraita,guruldamaq
863,wehen::V,dölta,əsmək
864,wehen::V,puhuda,əsmək
865,strömen::V,valadas,axmaq
866,fließen::V,valuda,axmaq
867,sich drehen::V,punotas,dönmək
868,schwanken::V,čibuda,yellənmək
869,schwingen::V,čibuda,yellənmək
870,fallen::V,langeta,düşmek
871,brennen::V,pallada,yanmaq
872,rauchen::V,savustada,tüstüləmək
873,regnen::V,vihmda,yağmaq
874,gefrieren::V,jäduda,donmaq
875,gefrieren::V,kül'mdä,donmaq
876,tauen::V,sulada,ərimək
877,schmelzen::V,sulada,ərimək
878,trocknen::V,kuida,qurumaq
879,trocknen::V,kuivehtuda,qurumaq
880,sieden::V,kehuda,qaynamaq
881,faulen::V,hapata,çürümək
882,faulen::V,traudäs,çürümək
883,verfaulen::V,hapata,çürümək
884,reißen::V,rebita,yırtılmaq
885,versinken::V,upota,batmaq
886,vergehen::V,mända,ötmək
887,erscheinen::V,ozutadas,görünmək
888,verschwinden::V,hajeta,yox olmaq
889,sinken::V,väheta,enmək
890,sinken::V,lasktas,enmək
891,abnehmen::V,peneta,azalmaq
892,zunehmen::V,ližaduda,artmaq
893,steigen::V,nousta,yüksəlmək
894,wachsen::V,kazda,böyümək
895,glänzen::V,loštta,parlamaq
896,funkeln::V,hoštta,parıldamaq
897,lärmen::V,robaita,səs-küy etmək
898,läuten::V,judaita,çalmaq
899,klingeln::V,kelotada,zəng etmək
900,klirren::V,biraita,cingildəmək
901,brausen::V,bruncta,gurlamaq
902,rauschen::V,šobaita,xışıldamaq
903,klingen::V,heläita,səslənmək
904,bellen::V,nutta,hürmək
905,heulen::V,ulaita,ulamaq
906,blasen::V,puhuda,üfləmək
907,pfeifen::V,pistta,fit vermek
908,pfeifen::V,vihelta,fit vermek
909,schreien::V,kirkta,bağırmaq
910,schreien::V,kirkta,qışqırmaq
911,schreien::V,kidastada,bağırmaq
912,schreien::V,kidastada,qışqırmaq
913,stöhnen::V,ohkta,inləmək
914,stöhnen::V,voivotada,inləmək
915,zittern::V,säraita,titrəmək
916,leben::V,eläda,yaşamaq
917,geboren werden::V,sünduda,doğmaq
918,atmen::V,henktä,nəfəs almaq
919,trinken::V,joda,içmek
920,essen::V,söda,yemək
921,schlucken::V,lainata,udmaq
922,müde werden::V,väzuda,yorulmaq
923,müde werden::V,šuštuda,yorulmaq
924,einschlafen::V,uinota,yuxuya getmək
925,schlafen::V,magata,uyumaq
926,schlafen::V,nukkuda,uyumaq
927,aufwachen::V,heraštuda,oyanmaq
928,aufstehen::V,nousta,yuxudan durmaq
929,sich erholen::V,lebaitas,dincəlmək
930,krank werden::V,läžegata,xəstə olmaq
931,krank sein::V,läžuda,azarlanmaq
932,krank sein::V,läžuda,xəstələnmək
933,schmerzen::V,kibištada,ağrimaq
934,husten::V,rügda,öksürmək
935,genesen::V,tervehtuda,sağalmaq
936,sterben::V,kolda,ölmək
937,sterben::V,kolda,vəfat etmək
938,umkommen::V,kolda,həlak olmaq
939,sich bewegen::V,likkuda,hərəkət etmək
940,sich rühren::V,likahtada,tərpənmək
941,sich rühren::V,kubahtada,tərpənmək
942,sich erheben::V,nousta,qalxmaq
943,sich setzen::V,išttas,oturmaq
944,hinfallen::V,langeta,yıxılmaq
945,laufen::V,kävuda,yerimək
946,schreiten::V,astta,addım atmaq
947,schreiten::V,haškta,addım atmaq
948,spazierengehen::V,kävelta,gəzmək
949,eilen::V,kiruhtada,atılmaq
950,sich beeilen::V,kiruhtada,tələsmək
951,sausen::V,fun'urta,çırpmaq
952,rennen::V,joksta,qaçmaq
953,springen::V,hüptä,sıçramaq
954,klettern::V,libuda,dırmanmaq
955,schaukeln::V,čibuda,sallanmaq
956,kriechen::V,ličtas,sürünmək
957,schwimmen::V,ujuda,üzmek
958,tauchen::V,čukautas,dalmaq
959,rudern::V,souta,avarlamaq
960,fahren::V,ajada,sürmək
961,fahren::V,ajelda,sürmək
962,fliegen::V,leta,uçmaq
963,gehen::V,mända,getmək
964,gehen::V,kävuda,getmək
965,weggehen::V,päzda,getmək
966,weggehen::V,lähtta,getmək
967,abfahren::V,tönduda,yola düşmək
968,anhalten::V,seižutadas,saxlamaq
969,hineingehen::V,mända südäimehe,girmək
970,eintreten::V,tulda,girmək
971,eintreten::V,tulda,daxil olmaq
972,kommen::V,tulda,gəlmək
973,ankommen::V,tulda,gəlib çatmaq
974,zurückkommen::V,pörtas,qayıtmaq
975,bleiben::V,jäda,qalmaq
976,warten::V,varastada,gözləmək
977,erwarten::V,varastada,bəkləmək
978,suchen::V,ectä,aramaq
979,suchen::V,ectä,axtarmaq
980,finden::V,löuta,tapmaq
981,versuchen::V,ladida,çalışmaq
982,versuchen::V,rohkaita,çalışmaq
983,vorbereiten::V,vaumita,hazırlamaq
984,lieben::V,armastada,sevmək
985,mögen::V,navedida,xoşlamaq
986,lachen::V,nagrda,gülmək
987,rühren::V,likutada,həyəcanlandırmaq
988,weinen::V,itkta,ağlamaq
989,schimpfen::V,laidas,küfr etmək
990,schimpfen::V,pačatada,küfr etmək
991,sich ärgern::V,rändüda,acıqlanmaq
992,sich fürchten::V,varaita,qorxmaq
993,fürchten::V,varaita,qorxmaq
994,fliehen::V,pageta,qaçmaq
995,flüchten::V,pageta,qaçmaq
996,flüchten::V,joksta,qaçmaq
997,sehen::V,nähta,görmək
998,anschauen::V,kacta,baxmaq
999,ansehen::V,kacta,baxmaq
1000,hören::V,kulda,duymaq
1001,hören::V,kulda,eşitmək
1002,zuhören::V,kundeltas,dinləmək
1003,probieren::V,mujada,dadına baxmaq
1004,riechen::V,rižada,qoxlamaq
1005,fühlen::V,mujada,duymaq
1006,scheinen::V,näguda,görünmək
1007,zu sehen sein::V,näguda,görünmək
1008,vernehmen::V,kulištada,eşitmək
1009,frieren::V,kül'mdä,üşümək
1010,tun::V,tehta,etmək
1011,können::V,voida,bilmək
1012,können::V,voida,bacarmaq
1013,können::V,mahtta,bilmək
1014,können::V,mahtta,bacarmaq
1015,wollen::V,himoita,istəmək
1016,wollen::V,tahtoida,istəmək
1017,anfangen::V,zavottä,başlamaq
1018,anfangen::V,augotada,başlamaq
1019,beenden::V,loptä,bitirmək
1020,aufhören::V,loptas,bitmək
1021,aufhören::V,loptas,qurtarmaq
1022,gelingen::V,lähtta,müvəffəq olmaq
1023,gelingen::V,tehtas,müvəffəq olmaq
1024,geraten::V,tulda,düşmək
1025,öffnen::V,avaita,açmaq
1026,schließen::V,saubata,qapamaq
1027,stellen::V,panda,qoymaq
1028,stellen::V,seižutada,qoymaq
1029,setzen::V,ištutada,oturtmaq
1030,legen::V,panda,qoymaq
1031,berühren::V,koskta,toxunmaq
1032,berühren::V,käziduda,toxunmaq
1033,verbinden::V,ühtenzoitta,bağlamaq
1034,bedecken::V,katta,örtmək
1035,bedecken::V,peitta,örtmək
1036,aufhängen::V,riputada,asmaq
1037,anzünden::V,sütutada,yandırmaq
1038,aufheben::V,leta,qaldırmaq
1039,zurücklassen::V,jätta,buraxmaq
1040,verlieren::V,kadotada,itirmək
1041,fallen lassen::V,kirbotada,düşürmək
1042,machen::V,säta,etmək
1043,machen::V,tehta,etmək
1044,herstellen::V,tehta,istehsal etmək
1045,bauen::V,leta,tikmək
1046,bauen::V,sauda,tikmək
1047,reparieren::V,koheta,təmir etmək
1048,verbessern::V,paremboita,düzəltmək
1049,ändern::V,vajehtada,dəyişdirmək
1050,graben::V,kaida,qazımaq
1051,graben::V,čongoida,qazımaq
1052,beugen::V,koverta,əymək
1053,biegen::V,painda,bükmək
1054,drehen::V,punotada,döndərmək
1055,wenden::V,käta,çevirmək
1056,wenden::V,kärauta,çevirmək
1057,umdrehen::V,käta,çevirmək
1058,heben::V,leta,qaldırmaq
1059,hochheben::V,libutada,qaldırmaq
1060,ergreifen::V,tabata,tutmaq
1061,halten::V,pidada,saxlamaq
1062,drücken::V,painda,sıxmaq
1063,schieben::V,žigutada,sürmək
1064,kratzen::V,künstä,qaşımaq
1065,lecken::V,nolda,yalamaq
1066,beißen::V,purda,dişləmək
1067,beißen::V,hambastada,dişləmək
1068,abreißen::V,ratketa,qoparmaq
1069,abschneiden::V,čapata,ayırmaq
1070,abschneiden::V,leikata,ayırmaq
1071,binden::V,sidoda,bağlamaq
1072,stecken::V,čokaita,soxmaq
1073,brechen::V,katkaita,qırmaq
1074,klopfen::V,kolkotada,sındırmaq
1075,hauen::V,löda,vurmaq
1076,kleben::V,klejata,apışdırmaq
1077,reiben::V,hosta,ovmaq
1078,reiben::V,törkita,ovmaq
1079,reiben::V,jorotada,ovmaq
1080,streichen::V,voita,sürtmək
1081,schleifen::V,hijoida,bülövləmək
1082,schleifen::V,teravzoitta,bülövləmək
1083,schneiden::V,leikata,kəsmək
1084,rütteln::V,heilutada,sirkələmək
1085,schütteln::V,pudištada,çalxalamaq
1086,schwenken::V,maihutada,yelləmək
1087,schütten::V,valada,tökmək
1088,füllen::V,täutta,doldurmaq
1089,einwickeln::V,kärdä,sarımaq
1090,tragen::V,kantta,daşımaq
1091,tragen::V,kandišta,daşımaq
1092,schleppen::V,vedätada,sürükləmək
1093,ziehen::V,vedada,çəkmək
1094,aufbewahren::V,kaita,gizlətmək
1095,werfen::V,čuta,atmaq
1096,werfen::V,tactä,atmaq
1097,fangen::V,püta,tutmaq
1098,packen::V,tabata,yaxalamaq
1099,verstecken::V,peitta,gizlətmək
1100,teilen::V,jagada,bölmək
1101,schicken::V,oigeta,yollamaq
1102,schicken::V,oigeta,göndərmək
1103,bringen::V,veda,gətirmək
1104,hinzufügen::V,ližata,əlavə etmək
1105,bekommen::V,sada,almaq
1106,bekommen::V,sada,əldə etmək
1107,erhalten::V,sada,almaq
1108,nehmen::V,otta,almaq
1109,wählen::V,valita,seçmək
1110,auswählen::V,valita,arımaq
1111,bewahren::V,kaita,qorumaq
1112,behindern::V,telustada,mane olmaq
1113,verderben::V,travida,pozmaq
1114,beschädigen::V,satatada,zədələmək
1115,zerbrechen::V,mureta,qırmaq
1116,zerbrechen::V,mureta,sındırmaq
1117,zerreißen::V,rebitada,yırtmaq
1118,zerstören::V,mureta,dağıtmaq
1119,verbrennen::V,poltta,yandırmaq
1120,geben::V,antta,vermək
1121,reichen::V,antta,uzatmaq
1122,schenken::V,lahjoita,vermək
1123,versprechen::V,toivotada,vəd vermək
1124,wünschen::V,toivotada,arzulamaq
1125,loben::V,kitta,tərifləmək
1126,küssen::V,tervehtada,öpmək
1127,wiegen::V,likutada,tərpətmək
1128,zudecken::V,katta,örtmək
1129,wecken::V,noustatada,oyatmaq
1130,zeigen::V,ozutada,göstərmək
1131,führen::V,astutada,rəhbərlik etmək
1132,lehren::V,opeta,öyrətmək
1133,unterrichten::V,opeta,öyrətmək
1134,unterrichten::V,opeta,dərs vermək
1135,aufziehen::V,kazvatada,tərbiyə etmək
1136,leiten::V,ohjata,idarə etmək
1137,antreiben::V,rigehtoitta,bizləmək
1138,lassen::V,käskta,-tırmaq
1139,einladen::V,kucta,dəvət etmək
1140,vereinigen::V,ühtenzoitta,birləşdirmək
1141,besuchen::V,rižada,baş çəkmək
1142,besuchen::V,rižada,ziyarət etmək
1143,treffen::V,vastata,rastlaşmaq
1144,treffen::V,vastata,rast gəlmək
1145,sich versammeln::V,kägeta,toplanmaq
1146,sich versammeln::V,sätas,toplanmaq
1147,spielen::V,väta,oynamaq
1148,singen::V,pajatada,oxumaq
1149,tanzen::V,kargaita,oynamaq
1150,tanzen::V,kargaita,rəqs etmək
1151,sich trennen::V,erigata,ayrılmaq
1152,verlassen::V,jätta,tərk etmək
1153,retten::V,päzutada,xilas etmək
1154,bewachen::V,varjoita,gözətmək
1155,schützen::V,kaita,qorumaq
1156,verteidigen::V,kaita,qorumaq
1157,sich schlagen::V,torata,döyüşmək
1158,schießen::V,ampta,atmaq
1159,schießen::V,ampta,atəş açmaq
1160,siegen::V,vägestada,yenmək
1161,ärgern::V,verdutada,acışdırmaq
1162,ärgern::V,rändütada,acışdırmaq
1163,schlagen::V,löda,döymək
1164,schlagen::V,iškta,döymək
1165,treten::V,peksta,təpmək
1166,treten::V,topsta,təpmək
1167,stechen::V,pystiä,soxmaq
1168,stoßen::V,iškta,itələmək
1169,stoßen::V,pudištada,itələmək
1170,stehlen::V,vargastada,çalmaq
1171,stehlen::V,vargastada,oğurlamaq
1172,stören::V,keskustada,pozmaq
1173,belästigen::V,tartuteldas,narahat etmək
1174,verbergen::V,katelda,gizləmək
1175,täuschen::V,manitada,aldatmaq
1176,betrügen::V,manitada,aldatmaq
1177,töten::V,rikta,öldürmək
1178,töten::V,surmita,öldürmək
1179,wohnen::V,eläda,yaşamaq
1180,arbeiten::V,rata,işləmək
1181,arbeiten::V,rata,çalışmaq
1182,sammeln::V,kogota,yığmaq
1183,sammeln::V,kogota,toplamaq
1184,pflücken::V,poimda,qoparmaq
1185,jagen::V,mecata,ovlamaq
1186,fischen::V,kalatada,balıq tutmaq
1187,fassen::V,tabata,tutmaq
1188,hüten::V,paimeta,güdmək
1189,treiben::V,ajada,haylamaq
1190,anbinden::V,küttestada,bağlamaq
1191,anbinden::V,sidoda,bağlamaq
1192,füttern::V,sötta,bəsləmək
1193,melken::V,lüpsta,sağmaq
1194,hacken::V,sauda,yarmaq
1195,gießen::V,valada,sulamaq
1196,reifen::V,küpseta,dəymək
1197,zubereiten::V,vaumištada,bişirmək
1198,kochen::V,keitta,qaynatmaq
1199,backen::V,paštta,bişirmək
1200,braten::V,žarda,qızartmaq
1201,umrühren::V,segoitada,qarışdırmaq
1202,stricken::V,kudoda,hörmək
1203,nähen::V,ombelta,tikmək
1204,färben::V,mujutada,boyamaq
1205,reinigen::V,puhtastada,təmizləmək
1206,waschen::V,pesta,yumaq
1207,abwischen::V,pühktä,silmək
1208,spülen::V,huhtoida,çalxamaq
1209,fegen::V,pühkta,süpürmək
1210,kehren::V,uhoita,süpürmək
1211,baden::V,kül'ptäs,çimmək
1212,sich waschen::V,pestas,yuyunmaq
1213,ausziehen::V,riičta,soyunmaq
1214,ausziehen::V,rušta,soyunmaq
1215,anziehen::V,panda päle,geymək
1216,anziehen::V,panda kädehe,geymək
1217,anziehen::V,panda jaugha,geymək
1218,sich anziehen::V,sobdas,geyinmək
1219,kämmen::V,harjata,daramaq
1220,schmücken::V,čomitada,bəzəmək
1221,sagen::V,sanuda,demək
1222,sagen::V,sanuda,söymek
1223,sprechen::V,pagišta,danışmaq
1224,reden::V,pagišta,danışmaq
1225,sich unterhalten::V,lodaita,söhbət etmək
1226,fragen::V,küzuda,soruşmaq
1227,bitten::V,pakita,diləmək
1228,bitten::V,pakita,xahiş etmək
1229,erzählen::V,sanuda,bəhs etmək
1230,erzählen::V,starinoita,bəhs etmək
1231,mitteilen::V,tedotada,bildirmək
1232,nennen::V,nimitada,adlandırmaq
1233,rufen::V,kucta,çağırmaq
1234,prahlen::V,kittäs,öyünmək
1235,übersetzen::V,käta,tərcümə etmək
1236,denken::V,meletada,düşünmək
1237,denken::V,meletada,fikirləşmək
1238,glauben::V,uskta,inanmaq
1239,bemerken::V,homaita,qeyd etmək
1240,erkennen::V,tundištada,tanımaq
1241,begreifen::V,tabata,anlamaq
1242,verstehen::V,el'geta,duymaq
1243,verstehen::V,toimetada,duymaq
1244,lernen::V,opetas,öyrənmək
1245,wissen::V,teta,bilmək
1246,sich erinnern an::V,johtutada,xatırlamaq
1247,vergessen::V,unohtada,unutmaq
1248,messen::V,märita,ölçmək
1249,zählen::V,lugeda,saymaq
1250,rechnen::V,lugeda,hesablamaq
1251,lesen::V,lugeda,oxumaq
1252,malen::V,pirta,şəkil çəkmək
1253,zeichnen::V,pirta,cızmaq
1254,schreiben::V,kirjutada,yazmaq
1255,besitzen::V,omištada,yiyələnmək
1256,besitzen::V,omištada,malik olmaq
1257,kaufen::V,ostta,satın almaq
1258,verkaufen::V,möda,satmaq
1259,bezahlen::V,maksta,ödəmək
1260,zahlen::V,maksta,ödəmək
1261,beherrschen::V,valdoita,idarə etmək
1262,ertragen::V,tirpta,dözmək
