,Concept_ID,kk,sv
827,plötzlich::ADV,кенет,plötsligt
828,sofort::ADV,әне-міне дегенше,strax
829,sofort::ADV,әне-міне дегенше,genast
830,später::ADV,артынан,senare
831,jetzt::ADV,енді,nu
832,jetzt::ADV,қазір,nu
833,heute::ADV,бүгін,i dag
834,morgen::ADV,ертең,i morgon
835,bald::ADV,тез,snart
836,dann::ADV,онан соң,då
837,dann::ADV,сонан соң,då
838,gestern::ADV,кеше,i går
839,einst::ADV,бірде,en gång
840,einst::ADV,бір кезде,en gång
841,damals::ADV,анада,då
842,damals::ADV,анада,den gången
843,danach::ADV,онан соң,därefter
844,danach::ADV,сонан соң,därefter
845,vorher::ADV,бұрын,före
846,vorher::ADV,бұрын,förut
847,zuerst::ADV,әуелі,först
848,zuerst::ADV,алдымен,först
849,einmal::ADV,бір жолы,en gång
850,manchmal::ADV,кейде,ibland
851,oft::ADV,ылғи,ofta
852,immer::ADV,өнебойы,alltid
853,niemals::ADV,ешуақытта,aldrig
854,hier::ADV,бұнда,här
855,hier::ADV,осында,här
856,hierhin::ADV,бермен,hit
857,von hier::ADV,бер жақтан,härifrån
858,dort::ADV,анда,där
859,dorthin::ADV,әрі,dit
860,geradeaus::ADV,тура,rätt fram
861,vorwärts::ADV,ілгері,fram
862,vorwärts::ADV,ілгері,framåt
863,rückwärts::ADV,артқа,baklänges
864,zurück::ADV,кейін қарай,tillbaka
865,unten::ADV,төменде,nere
866,unten::ADV,төменде,nedanför
867,hinab::ADV,астына,ned
868,hinab::ADV,астына,nedåt
869,hinab::ADV,төмен,ned
870,hinab::ADV,төмен,nedåt
871,oben::ADV,жоғарыда,ovan
872,oben::ADV,жоғарыда,ovanpå
873,hinauf::ADV,өрге,upp
874,hinauf::ADV,өрге,uppåt
875,überall::ADV,әрқайда,överallt
876,nicht::ADV,емес,ej
877,nicht::ADV,емес,inte
878,ein wenig::ADV,азырақ,litet
879,ein wenig::ADV,аздаған,litet
880,ein wenig::ADV,азғантай,litet
881,kaum::ADV,зорға,knappt
882,kaum::ADV,зорға,knappast
883,sehr::ADV,орасан,mycket
884,so::ADV,бұлай,så
885,so::ADV,былайша,så
886,noch::ADV,әлі,än
887,noch::ADV,әлі,ännu
888,nur::ADV,ғана,bara
889,nur::ADV,ғана,endast
890,schon::ADV,түге,redan
891,wieder::ADV,жаңа,åter
892,wieder::ADV,қайта,åter
893,wieder::ADV,жаңадан,åter
894,vergebens::ADV,бекер,förgäves
895,vor::PRP,алды,utanför
896,hinter::PRP,артынан,bakom
897,unter::PRP,түп,under
898,unter::PRP,маңында,under
899,durch::PRP,арқылы,genom
900,durch::PRP,арқылы,igenom
901,neben::PRP,іргеде,bredvid
902,neben::PRP,іргеде,vid sidan av
903,neben::PRP,жанында,bredvid
904,neben::PRP,жанында,vid sidan av
905,zwischen::PRP,арада,mellan
906,wegen::PRP,үшін,på grund av
907,dies::PRN,бұ,detta
908,dies::PRN,осы,detta
909,das::PRN,сол,det
910,alles::PRN,дүйім,allt
911,alles::PRN,күллі,allt
912,ich::PRN,мен,jag
913,du::PRN,сен,du
914,er::PRN,ол,han
915,wir::PRN,біз,vi
916,ihr::PRN,сіз,ni
917,sie::PRN,олар,de
918,was::FPRN,не,vad
919,wer::FPRN,кім,vem
920,wo::FADV,кәні,var
921,wo::FADV,қайда,var
922,wohin::FADV,қайда,vart
923,wie::FADV,калай,hur
924,warum::FADV,неғып,varför
925,wieviel::FNUM,неше,hur mycket
926,wieviel::FNUM,қанша,hur mycket
927,eins::NUM,бір,en
928,eins::NUM,бір,ett
929,zwei::NUM,екі,två
930,drei::NUM,үш,tre
931,vier::NUM,төрт,fyra
932,fünf::NUM,бес,fem
933,sechs::NUM,алты,sex
934,sieben::NUM,жеті,sju
935,acht::NUM,сегіз,åtta
936,neun::NUM,тоғыз,nio
937,zehn::NUM,он,tio
938,elf::NUM,он бір,elva
939,zwölf::NUM,он екі,tolv
940,zwanzig::NUM,жиырма,tjugo
941,dreißig::NUM,отыз,trettio
942,vierzig::NUM,қырық,fyrtio
943,fünfzig::NUM,елу,femtio
944,sechzig::NUM,алпыс,sextio
945,siebzig::NUM,жетпіс,sjuttio
946,achtzig::NUM,сексен,åttio
947,neunzig::NUM,тоқсан,nittio
948,hundert::NUM,жүз,hundra
949,tausend::NUM,мың,tusen
950,und::CNJ,та,och
951,oder::CNJ,әлде,eller
952,oder::CNJ,немесе,eller
953,stehen::V,тұру,stå
954,sitzen::V,отыру,sitta
955,liegen::V,жату,ligga
956,hängen::V,ілу,hänga
957,werden::V,болу,bli
958,werden::V,түрегелу,bli
959,passieren::V,болу,ske
960,passieren::V,болу,hända
961,beginnen::V,басталу,börja
962,enden::V,ада болу,ända
963,wechseln::V,құбылу,växla
964,wechseln::V,өзгеру,växla
965,aufgehen[Sonne]::V,шығу,gå upp
966,untergehen[Sonne]::V,батыру,gå ned
967,scheinen[Sonne]::V,жылтырау,skina
968,donnern::V,күркіреу,dundra
969,wehen::V,огып тур,blåsa
970,strömen::V,сорғалау,forsa
971,strömen::V,сорғалау,strömma
972,fließen::V,ағу,flyta
973,sich drehen::V,айналу,snurra
974,schwanken::V,толықсу,vackla
975,schwingen::V,тербелу,svinga
976,fallen::V,құлау,falla
977,fallen::V,жығылу,falla
978,fallen::V,төмендеу,falla
979,brennen::V,жану,brinna
980,rauchen::V,түтету,ryka
981,regnen::V,жауу,regna
982,gefrieren::V,мұздай қату,frysa
983,gefrieren::V,мұз боп қату,frysa
984,tauen::V,жібу,töa
985,schmelzen::V,еру,smälta
986,trocknen::V,курау,torka
987,sieden::V,қайнау,koka
988,sieden::V,қайнау,sjuda
989,faulen::V,иістену,ruttna
990,verfaulen::V,шіру,ruttna
991,reißen::V,жыртылу,brista
992,versinken::V,малтығу,sjunka
993,vergehen::V,өту,förgå
994,erscheinen::V,көріну,synas
995,erscheinen::V,көріну,visa sig
996,erscheinen::V,көрініп қалу,synas
997,erscheinen::V,көрініп қалу,visa sig
998,verschwinden::V,ғайып_болу,försvinna
999,sinken::V,ылдилау,sjunka
1000,sinken::V,төмендеу,sjunka
1001,abnehmen::V,кемітілу,avta
1002,abnehmen::V,кемітілу,minskas
1003,zunehmen::V,көбею,tilltaga
1004,steigen::V,қобу,stiga
1005,steigen::V,көтерілу,stiga
1006,steigen::V,жоғарылау,stiga
1007,wachsen::V,өсу,växa
1008,glänzen::V,жалтырау,glimma
1009,funkeln::V,жарқырау,tindra
1010,funkeln::V,жарқырау,gnistra
1011,funkeln::V,нұрлану,tindra
1012,funkeln::V,нұрлану,gnistra
1013,funkeln::V,жылтылдау,tindra
1014,funkeln::V,жылтылдау,gnistra
1015,lärmen::V,шулау,bråka
1016,lärmen::V,шулау,väsnas
1017,lärmen::V,шуылдау,bråka
1018,lärmen::V,шуылдау,väsnas
1019,läuten::V,қоңыраулату,ringa
1020,klingeln::V,дыңғырлау,ringa
1021,klirren::V,дыңылдату,klirra
1022,brausen::V,тасу,brusa
1023,rauschen::V,сусылдау,susa
1024,rauschen::V,сыбдырлау,susa
1025,klingen::V,дыбыс шығару,låta
1026,klingen::V,дыбыс шығару,klinga
1027,bellen::V,үру,skälla
1028,heulen::V,ұлу,yla
1029,heulen::V,ұлу,tjuta
1030,blasen::V,үру,blåsa
1031,pfeifen::V,ысқыру,vissla
1032,schreien::V,шыңғыру,skrika
1033,schreien::V,айғайлау,skrika
1034,schreien::V,байбайлау,skrika
1035,schreien::V,бажалақтау,skrika
1036,stöhnen::V,ыңырсу,stöna
1037,stöhnen::V,ыңкылдау,stöna
1038,zittern::V,қалш,darra
1039,zittern::V,қалш,skälva
1040,zittern::V,қалшылдату,darra
1041,zittern::V,қалшылдату,skälva
1042,leben::V,жасау,leva
1043,leben::V,күнелту,leva
1044,leben::V,күн көру,leva
1045,leben::V,тіршілік ету,leva
1046,geboren werden::V,туу,födas
1047,atmen::V,дем алу,andas
1048,atmen::V,ауа жұту,andas
1049,trinken::V,ішу,dricka
1050,trinken::V,ұрттау,dricka
1051,essen::V,жеу,äta
1052,essen::V,тамақтану,äta
1053,schlucken::V,жұту,svälja
1054,müde werden::V,болдыру,tröttna
1055,einschlafen::V,үйыктап калу,somna
1056,schlafen::V,ұйықтау,sova
1057,aufwachen::V,ояну,vakna
1058,aufstehen::V,ояну,stiga upp
1059,sich erholen::V,тынығу,repa sig
1060,sich erholen::V,тынығу,hämta sig
1061,krank werden::V,кеселдену,insjukna
1062,krank werden::V,сырқаттану,insjukna
1063,krank werden::V,ауырып қалу,insjukna
1064,krank werden::V,ауыра бастау,insjukna
1065,krank werden::V,кеселге ұшырау,insjukna
1066,krank werden::V,сырқаттанып қалу,insjukna
1067,krank sein::V,ауыру,vara sjuk
1068,krank sein::V,сырқаттану,vara sjuk
1069,schmerzen::V,ауырады,smärta
1070,schmerzen::V,ауырады,göra ont
1071,husten::V,жөтелу,hosta
1072,genesen::V,айығу,tillfriskna
1073,sterben::V,өлу,dö
1074,sterben::V,қайтыс,dö
1075,sterben::V,жантапсыру,dö
1076,umkommen::V,өлу,omkomma
1077,umkommen::V,қаза табу,omkomma
1078,sich bewegen::V,жылжу,röra sig
1079,sich rühren::V,қыбырлау,röra på sig
1080,sich erheben::V,тұру,resa sig
1081,sich setzen::V,отыру,sätta sig
1082,hinfallen::V,жығылу,falla omkull
1083,laufen::V,жояу жүру,löpa
1084,schreiten::V,кадамдау,skrida
1085,spazierengehen::V,қыдыру,promenera
1086,eilen::V,асығу,ila
1087,eilen::V,жеделдену,ila
1088,eilen::V,жедепдеу,ila
1089,sich beeilen::V,асығу,skynda sig
1090,sich beeilen::V,жеделдену,skynda sig
1091,sausen::V,заулау,susa
1092,rennen::V,жүгіру,löpa
1093,rennen::V,жүгіру,springa
1094,springen::V,секіру,hoppa
1095,klettern::V,өрмелеп шығу,klättra
1096,schaukeln::V,тербелу,gunga
1097,kriechen::V,еңбектеу,kräla
1098,schwimmen::V,жүзу,simma
1099,schwimmen::V,малту,simma
1100,schwimmen::V,қалықтау,simma
1101,tauchen::V,сүңгу,dyka
1102,rudern::V,есу,ro
1103,fahren::V,бару,köra
1104,fliegen::V,ұшу,flyga
1105,gehen::V,бару,gå
1106,weggehen::V,кету,gå bort
1107,abfahren::V,жөнелу,resa
1108,abfahren::V,жөнелу,avresa
1109,anhalten::V,тоқтау,stanna
1110,hineingehen::V,кіру,gå in
1111,eintreten::V,ену,träda in
1112,kommen::V,жету,komma
1113,ankommen::V,келу,ankomma
1114,zurückkommen::V,қайту,återkomma
1115,bleiben::V,қалу,bli
1116,bleiben::V,қалу,förbli
1117,warten::V,тосу,vänta
1118,erwarten::V,күту,vänta
1119,suchen::V,іздеу,leta
1120,finden::V,табу,finna
1121,versuchen::V,талпыну,försöka
1122,vorbereiten::V,әзірлеу,förbereda
1123,lieben::V,сүю,älska
1124,mögen::V,жарату,tycka om
1125,mögen::V,жақсы_көру,tycka om
1126,lachen::V,күлу,skratta
1127,lachen::V,күлісу,skratta
1128,rühren::V,көңілін бұзу,röra
1129,weinen::V,жылау,gråta
1130,schimpfen::V,ақырып-бақыру,skälla
1131,sich ärgern::V,ашулану,förargas
1132,sich fürchten::V,сескену,vara rädd
1133,fürchten::V,қауіптену,frukta
1134,fürchten::V,сақсыну,frukta
1135,fliehen::V,қашу,fly
1136,fliehen::V,қашу,rymma
1137,fliehen::V,қашып кету,fly
1138,fliehen::V,қашып кету,rymma
1139,flüchten::V,қашу,fly
1140,flüchten::V,қашып кету,fly
1141,sehen::V,көру,se
1142,anschauen::V,назар салу,se på
1143,anschauen::V,назар салу,betrakta
1144,ansehen::V,тамашалау,åse
1145,hören::V,есту,höra
1146,zuhören::V,тыңдау,höra på
1147,zuhören::V,тыңдау,lyssna till
1148,zuhören::V,құлақ қою,höra på
1149,zuhören::V,құлақ қою,lyssna till
1150,probieren::V,тату,smaka
1151,probieren::V,тату,smaka på
1152,probieren::V,дәм тату,smaka
1153,probieren::V,дәм тату,smaka på
1154,riechen::V,иіскеу,lukta
1155,fühlen::V,сезу,känna
1156,fühlen::V,сезіну,känna
1157,scheinen::V,болып көріну,verka
1158,scheinen::V,болып көріну,tyckas
1159,zu sehen sein::V,көріну,synas
1160,zu sehen sein::V,көріну,kunna ses
1161,vernehmen::V,есту,få veta
1162,vernehmen::V,есту,förnimma
1163,vernehmen::V,есітіп қалу,få veta
1164,vernehmen::V,есітіп қалу,förnimma
1165,frieren::V,тоңу,frysa
1166,frieren::V,жаурау,frysa
1167,tun::V,ету,göra
1168,tun::V,істеу,göra
1169,können::V,білу,kunna
1170,wollen::V,қалау,vilja
1171,anfangen::V,бастау,börja
1172,beenden::V,бітіру,avsluta
1173,beenden::V,адақтау,avsluta
1174,beenden::V,тамамдау,avsluta
1175,beenden::V,аяқтап шығу,avsluta
1176,aufhören::V,доғару,sluta
1177,aufhören::V,доғару,upphöra
1178,gelingen::V,жолы түсу,lyckas
1179,geraten::V,калу,bli
1180,öffnen::V,ашу,öppna
1181,öffnen::V,ашып қою,öppna
1182,schließen::V,жабу,låsa
1183,schließen::V,жабу,stänga
1184,stellen::V,қою,ställa
1185,stellen::V,қойдыру,ställa
1186,setzen::V,отырғызу,sätta
1187,legen::V,салу,lägga
1188,legen::V,калау,lägga
1189,berühren::V,тию,beröra
1190,verbinden::V,байлап алу,förbinda
1191,verbinden::V,сабақтастыру,förbinda
1192,bedecken::V,бүркеу,täcka
1193,bedecken::V,бүркеу,betäcka
1194,aufhängen::V,ілу,hänga
1195,aufhängen::V,ілу,hänga upp
1196,aufhängen::V,асып қою,hänga
1197,aufhängen::V,асып қою,hänga upp
1198,anzünden::V,тұтату,tända
1199,anzünden::V,тұтату,antända
1200,anzünden::V,тұтату,tända på
1201,aufheben::V,көтеру,lyfta
1202,zurücklassen::V,қалдыру,lämna
1203,zurücklassen::V,қалдыру,efterlämna
1204,verlieren::V,жоғалту,mista
1205,verlieren::V,жоғалту,förlora
1206,fallen lassen::V,құлатып алу,tappa
1207,fallen lassen::V,құлатып алу,släppa
1208,fallen lassen::V,қолдан түсіріп алу,tappa
1209,fallen lassen::V,қолдан түсіріп алу,släppa
1210,machen::V,ету,göra
1211,machen::V,жасау,göra
1212,machen::V,жасап шығару,göra
1213,herstellen::V,жасап шығару,tillverka
1214,herstellen::V,жасап шығару,framställa
1215,bauen::V,тұрғызу,bygga
1216,reparieren::V,оңдау,reparera
1217,verbessern::V,дұрыстау,rätta
1218,verbessern::V,дұрыстау,förbättra
1219,ändern::V,өзгерту,ändra
1220,ändern::V,өзгерту,förändra
1221,graben::V,үңгу,gräva
1222,beugen::V,буғу,böja
1223,biegen::V,ию,böja
1224,biegen::V,ию,kröka
1225,biegen::V,майыстыру,böja
1226,biegen::V,майыстыру,kröka
1227,drehen::V,айналдыру,vrida
1228,wenden::V,екінші жағын айналдыру,vända
1229,umdrehen::V,бұру,vrida om
1230,heben::V,көтеру,häva
1231,hochheben::V,жоғарылату,lyfta
1232,hochheben::V,көтеру,lyfta
1233,ergreifen::V,бас_салу,gripa
1234,ergreifen::V,шап_беріп_ұстап_алу,gripa
1235,ergreifen::V,шап_беру,gripa
1236,ergreifen::V,шап_ете_түсу,gripa
1237,halten::V,тұту,hålla
1238,halten::V,ұстау,hålla
1239,drücken::V,басу,trycka
1240,schieben::V,итеру,skjuta
1241,kratzen::V,қыру,riva
1242,kratzen::V,қыру,skrapa
1243,lecken::V,жалау,slicka
1244,beißen::V,қабу,bita
1245,beißen::V,тістеу,bita
1246,beißen::V,қауып алу,bita
1247,abreißen::V,үзу,slita_av
1248,abreißen::V,үзу,riva_av
1249,abschneiden::V,қырқу,skära av
1250,binden::V,байланыстыру,binda
1251,binden::V,байлап_алу,binda
1252,binden::V,байластыру,binda
1253,binden::V,байлау,binda
1254,binden::V,буу,binda
1255,binden::V,матау,binda
1256,binden::V,сабақтастыру,binda
1257,binden::V,ұштастыру,binda
1258,stecken::V,сұғу,sticka
1259,brechen::V,сындыру,bryta
1260,brechen::V,сындыру,brista
1261,klopfen::V,қағу,banka
1262,klopfen::V,қағу,klappa
1263,hauen::V,соғу,hugga
1264,kleben::V,желімдеу,klistra
1265,reiben::V,үйкеу,gnida
1266,streichen::V,сүйкеу,smörja
1267,schleifen::V,егеу,slipa
1268,schleifen::V,қайрау,slipa
1269,schleifen::V,егеулеу,slipa
1270,schneiden::V,кесу,skära
1271,schneiden::V,кесу,klippa
1272,rütteln::V,қозғау,skaka
1273,rütteln::V,жұлмалау,skaka
1274,schütteln::V,дірілдету,rista
1275,schütteln::V,селкілдету,rista
1276,schwenken::V,бұлғау,svänga
1277,schwenken::V,сермеу,svänga
1278,schütten::V,құю,hälla
1279,füllen::V,толтыру,fylla
1280,einwickeln::V,орау,slå in
1281,einwickeln::V,орау,veckla in
1282,tragen::V,алып жүру,bära
1283,schleppen::V,тарту,släpa
1284,ziehen::V,тарту,dra
1285,aufbewahren::V,сақтау,förvara
1286,aufbewahren::V,сақтау,ta vara på
1287,werfen::V,лақтыру,kasta
1288,fangen::V,қармау,fånga
1289,fangen::V,қағып алу,fånga
1290,packen::V,шап беру,gripa
1291,packen::V,шап беру,gripa tag
1292,packen::V,шап ете түсу,gripa
1293,packen::V,шап ете түсу,gripa tag
1294,packen::V,шап беріп ұстап алу,gripa
1295,packen::V,шап беріп ұстап алу,gripa tag
1296,verstecken::V,тығу,gömma
1297,verstecken::V,жасыру,gömma
1298,teilen::V,бөлу,dela
1299,schicken::V,жіберу,skicka
1300,bringen::V,әкелу,bringa
1301,bringen::V,алып келу,bringa
1302,hinzufügen::V,қосу,tillägga
1303,hinzufügen::V,үстеу,tillägga
1304,bekommen::V,алу,få
1305,bekommen::V,алу,erhålla
1306,erhalten::V,алмақ,få
1307,erhalten::V,алмақ,erhålla
1308,nehmen::V,алу,ta
1309,nehmen::V,алу,taga
1310,nehmen::V,алмақ,ta
1311,nehmen::V,алмақ,taga
1312,wählen::V,таңдау,välja
1313,auswählen::V,екшеу,utvälja
1314,auswählen::V,саралау,utvälja
1315,auswählen::V,сұрыптау,utvälja
1316,auswählen::V,сайлап алу,utvälja
1317,bewahren::V,сақтау,bevara
1318,behindern::V,оралғы болу,hindra
1319,behindern::V,оралғы болу,förhindra
1320,verderben::V,бүлдіру,förstöra
1321,beschädigen::V,бұзу,skada
1322,zerbrechen::V,уату,bryta isär
1323,zerbrechen::V,уату,bryta sönder
1324,zerreißen::V,жырту,riva sönder
1325,zerreißen::V,жырту,slita sönder
1326,zerstören::V,қирату,förstöra
1327,zerstören::V,талқандау,förstöra
1328,verbrennen::V,өртеу,bränna
1329,verbrennen::V,өртеу,bränna upp
1330,verbrennen::V,жандыру,bränna
1331,verbrennen::V,жандыру,bränna upp
1332,verbrennen::V,өртеп жіберу,bränna
1333,verbrennen::V,өртеп жіберу,bränna upp
1334,verbrennen::V,жандырып жіберу,bränna
1335,verbrennen::V,жандырып жіберу,bränna upp
1336,geben::V,беру,ge
1337,reichen::V,беру,räcka
1338,schenken::V,тарту,skänka
1339,versprechen::V,уәде беру,lova
1340,wünschen::V,тілеу,önska
1341,loben::V,мақтау,lova
1342,loben::V,мақтау,beröma
1343,loben::V,дәріптеу,lova
1344,loben::V,дәріптеу,beröma
1345,küssen::V,сүю,pussa
1346,wiegen::V,тербеу,vagga
1347,zudecken::V,бүркеу,täcka
1348,wecken::V,ояту,väcka
1349,zeigen::V,көрсету,visa
1350,führen::V,ерту,föra
1351,führen::V,жетектеу,föra
1352,lehren::V,оқыту,lära
1353,unterrichten::V,оқыту,undervisa
1354,aufziehen::V,бағу,uppfostra
1355,leiten::V,басқару,leda
1356,leiten::V,жетекшілік ету,leda
1357,antreiben::V,асықтыру,driva på
1358,lassen::V,-ткізу,få att
1359,lassen::V,мәжбүр ету,få att
1360,einladen::V,шақыру,bjuda
1361,einladen::V,шақыру,inbjuda
1362,vereinigen::V,біріктіру,förena
1363,vereinigen::V,біріктіріп қою,förena
1364,besuchen::V,кіріп шығу,besöka
1365,besuchen::V,барып шығу,besöka
1366,treffen::V,кездесу,möta
1367,treffen::V,кездесу,träffa
1368,sich versammeln::V,топталу,församla sig
1369,spielen::V,ойнау,leka
1370,spielen::V,ойнау,spela
1371,singen::V,сайрау,sjunga
1372,tanzen::V,билеу,dansa
1373,sich trennen::V,айрылысу,skiljas
1374,verlassen::V,тастау,lämna
1375,verlassen::V,тастау,överge
1376,retten::V,құтқару,rädda
1377,bewachen::V,күзету,bevaka
1378,schützen::V,жақтау,skydda
1379,schützen::V,жақтау,beskydda
1380,schützen::V,жақтасу,skydda
1381,schützen::V,жақтасу,beskydda
1382,verteidigen::V,қорғау,försvara
1383,sich schlagen::V,алысу,slåss
1384,schießen::V,ату,skjuta
1385,siegen::V,жеңу,segra
1386,ärgern::V,ашуландыру,förarga
1387,schlagen::V,ұру,slå
1388,treten::V,тебу,sparka
1389,stechen::V,шаншу,sticka
1390,stoßen::V,түрту,stöta
1391,stehlen::V,ұрлау,stjäla
1392,stören::V,кесірлен,störa
1393,belästigen::V,мазасын алу,genera
1394,belästigen::V,мазасын алу,besvära
1395,verbergen::V,сездірмеу,dölja
1396,täuschen::V,жалған айту,vilseleda
1397,betrügen::V,алдау,bedra
1398,betrügen::V,алдап кету,bedra
1399,betrügen::V,ақымақ қылу,bedra
1400,töten::V,құрту,döda
1401,töten::V,өлтіру,döda
1402,wohnen::V,мекендеу,bo
1403,wohnen::V,өмір сүру,bo
1404,arbeiten::V,істеу,arbeta
1405,arbeiten::V,еңбектену,arbeta
1406,sammeln::V,жыю,samla
1407,pflücken::V,жұлу,plocka
1408,jagen::V,аулау,jaga
1409,fischen::V,балык_аулау,fiska
1410,fassen::V,ұстау,fånga
1411,hüten::V,жаю,vakta
1412,hüten::V,бағу,vakta
1413,treiben::V,айдау,driva
1414,anbinden::V,байлау,binda fast
1415,füttern::V,ас ішкізу,fodra
1416,füttern::V,азықтандыру,fodra
1417,füttern::V,қоректендіру,fodra
1418,melken::V,сауу,mjölka
1419,hacken::V,турау,hacka
1420,gießen::V,суару,hälla
1421,gießen::V,суару,vattna
1422,reifen::V,жетілу,mogna
1423,zubereiten::V,даяр ету,tillaga
1424,zubereiten::V,даяр ету,tillreda
1425,kochen::V,асу,koka
1426,backen::V,пісіру,baka
1427,braten::V,қуыру,steka
1428,umrühren::V,былғалау,röra om
1429,umrühren::V,сапырылыстыру,röra om
1430,stricken::V,торлау,sticka
1431,stricken::V,тоқу,sticka
1432,nähen::V,тігу,sy
1433,färben::V,бояу,färga
1434,färben::V,сырлау,färga
1435,reinigen::V,аршу,rensa
1436,reinigen::V,аршу,rengöra
1437,reinigen::V,тазалау,rensa
1438,reinigen::V,тазалау,rengöra
1439,waschen::V,жуу,tvätta
1440,abwischen::V,сүрту,torka av
1441,spülen::V,шаю,spola
1442,spülen::V,шаю,skölja
1443,fegen::V,сыпыру,feja
1444,kehren::V,сыпыру,sopa
1445,baden::V,шомылу,bada
1446,sich waschen::V,жуыну,tvätta sig
1447,ausziehen::V,шешу,ta av
1448,anziehen::V,кигізу,ta på
1449,sich anziehen::V,киіну,klä på sig
1450,kämmen::V,тарау,kamma
1451,schmücken::V,әсемдеу,pynta
1452,schmücken::V,әсемдеу,smycka
1453,schmücken::V,мәнерлеу,pynta
1454,schmücken::V,мәнерлеу,smycka
1455,schmücken::V,көріктендіру,pynta
1456,schmücken::V,көріктендіру,smycka
1457,sagen::V,деу,säga
1458,sagen::V,айту,säga
1459,sprechen::V,деу,tala
1460,sprechen::V,айту,tala
1461,reden::V,сөйлеу,tala
1462,reden::V,сөйлеу,prata
1463,reden::V,сөйлесу,tala
1464,reden::V,сөйлесу,prata
1465,reden::V,тіл қатысу,tala
1466,reden::V,тіл қатысу,prata
1467,sich unterhalten::V,сұхбаттасу,prata
1468,fragen::V,сұрау,fråga
1469,fragen::V,сұрау,spörja
1470,bitten::V,өтіну,be
1471,bitten::V,жалыну,be
1472,erzählen::V,айту,berätta
1473,mitteilen::V,білдіру,meddela
1474,nennen::V,атау,kalla
1475,rufen::V,шақыру,ropa
1476,prahlen::V,бөсу,pråla
1477,prahlen::V,бөсу,skryta
1478,übersetzen::V,аудару,tolka
1479,übersetzen::V,аудару,översätta
1480,denken::V,ойлау,tänka
1481,glauben::V,нану,tro
1482,glauben::V,илану,tro
1483,bemerken::V,аңғару,uppmärksamma
1484,bemerken::V,аңғару,lägga märke till
1485,erkennen::V,тану,känna igen
1486,begreifen::V,ұғу,begripa
1487,begreifen::V,аңғарып алу,begripa
1488,verstehen::V,пайым,förstå
1489,verstehen::V,түсіну,förstå
1490,lernen::V,оқу,lära sig
1491,wissen::V,хабардар болу,veta
1492,sich erinnern an::V,еске түсіру,minnas
1493,sich erinnern an::V,еске түсіру,komma ihåg
1494,vergessen::V,ұмыту,glömma
1495,messen::V,өлшеу,mäta
1496,zählen::V,санау,räkna
1497,rechnen::V,санап шығару,räkna
1498,rechnen::V,санап шығу,räkna
1499,rechnen::V,санау,räkna
1500,lesen::V,оқу,läsa
1501,malen::V,сурет салу,måla
1502,zeichnen::V,сурет салу,teckna
1503,schreiben::V,жазу,skriva
1504,besitzen::V,болу,äga
1505,besitzen::V,болу,besitta
1506,kaufen::V,алу,köpa
1507,kaufen::V,әперу,köpa
1508,verkaufen::V,сату,sälja
1509,bezahlen::V,төлеу,betala
1510,bezahlen::V,ақы беру,betala
1511,bezahlen::V,ақы төлеу,betala
1512,zahlen::V,төлеу,betala
1513,beherrschen::V,билеу,behärska
1514,ertragen::V,төзу,tåla
1515,ertragen::V,төзу,uthärda
1516,ertragen::V,шыдау,tåla
1517,ertragen::V,шыдау,uthärda
