,Concept_ID,mrj,udm
745,letzter::A,остатка,берло
746,letzter::A,остатка,берпум
747,allein::ADV,иктӹ,огназ
748,allein::ADV,иктӹт,огназ
749,auf einmal::ADV,тöрöк,огдыре
750,zusammen::ADV,икараш,ӵош
751,zusammen::ADV,икараш,валче
752,zusammen::ADV,цымырын,ӵош
753,zusammen::ADV,цымырын,валче
754,lange::ADV,кужын,кема
755,plötzlich::ADV,трӱк,мапламтэ шорысь
756,sofort::ADV,полт,али ик
757,sofort::ADV,тöрöк,али ик
758,sofort::ADV,тӹшӓкок,али ик
759,später::ADV,вара,бергес
760,später::ADV,вара,берлогес
761,heute::ADV,тагачы,туннэ
762,morgen::ADV,иргод,ӵуказе
763,morgen::ADV,иргодым,ӵуказе
764,bald::ADV,чӹнь,ӝоген
765,bald::ADV,вӓшке,ӝоген
766,bald::ADV,выртышты,ӝоген
767,dann::ADV,пакыла,берло
768,gestern::ADV,тенгечӹ,толон
769,einst::ADV,икӓнӓ,огпол
770,einst::ADV,икӓнӓ,одӥг пол
771,damals::ADV,тӹнӓм,соку
772,danach::ADV,пакыла,собере
773,vorher::ADV,перви,азьло
774,vorher::ADV,перви,азьвыл
775,zuerst::ADV,андак,азьло
776,einmal::ADV,гӓнӓк,огпол
777,einmal::ADV,гӓнӓ,огпол
778,manchmal::ADV,кынамжы,куддыръя
779,oft::ADV,чӹчкӹдӹн,ӵем
780,immer::ADV,со,пыр
781,immer::ADV,со,котьку
782,immer::ADV,соок,пыр
783,immer::ADV,соок,котьку
784,niemals::ADV,нинам,уз ноку
785,niemals::ADV,нигынам,уз ноку
786,niemals::ADV,нигынамат,уз ноку
787,hier::ADV,тиштӹ,татын
788,hierhin::ADV,тишкӹ,татчы
789,von hier::ADV,тишец,татысь
790,von hier::ADV,тишецӹн,татысь
791,dort::ADV,тӹштӹ,отӥ
792,dort::ADV,тӹштӹ,отын
793,dorthin::ADV,тӹшкӹ,отчы
794,dorthin::ADV,тӹшкӹлӓ,отчы
795,geradeaus::ADV,вик,меӵак
796,geradeaus::ADV,тура,меӵак
797,vorwärts::ADV,анзыкы,азьлань
798,rückwärts::ADV,мӹнгеш,берлань
799,zurück::ADV,мӹнгеш,берен
800,zurück::ADV,мӹнгеш,берлань
801,unten::ADV,ӱлнӹ,улын
802,unten::ADV,лӹвӓлнӹ,улын
803,hinab::ADV,ӱлӹкӹ,улэ
804,hinab::ADV,лӹвӓкӹ,улэ
805,oben::ADV,вӹлнӹ,вылын
806,oben::ADV,вӹлнӹ,вылӥын
807,hinauf::ADV,кӱшкӹлӓ,вылэ
808,hinauf::ADV,кӱшкӹлӓ,вылӥе
809,hinauf::ADV,кӱшкӹлӓ,выллань
810,hinauf::ADV,кӱш,вылэ
811,hinauf::ADV,кӱш,вылӥе
812,hinauf::ADV,кӱш,выллань
813,überall::ADV,йӹлт,котькытын
814,überall::ADV,йӹлт,пасьтана
815,überall::ADV,цилӓ вӓре,котькытын
816,überall::ADV,цилӓ вӓре,пасьтана
817,nicht::ADV,уке,уз
818,ein wenig::ADV,изиш,ичи
819,ein wenig::ADV,изиш,ӧжыт
820,ein wenig::ADV,изиш,огшап
821,ein wenig::ADV,иклаштык,ичи
822,ein wenig::ADV,иклаштык,ӧжыт
823,ein wenig::ADV,иклаштык,огшап
824,kaum::ADV,цылик,муртса
825,kaum::ADV,чучок-чучок,муртса
826,sehr::ADV,чоте,туж
827,sehr::ADV,чоте,лекос
828,so::ADV,тенге,озьы
829,so::ADV,тенге,тазьы
830,so::ADV,тенгелӓ,озьы
831,so::ADV,тенгелӓ,тазьы
832,noch::ADV,мол,на
833,noch::ADV,моло,на
834,nur::ADV,веле,гинэ
835,schon::ADV,уже,ни
836,schon::ADV,уже,ини
837,schon::ADV,ӹнде,ни
838,schon::ADV,ӹнде,ини
839,wieder::ADV,уэш,нош
840,wieder::ADV,уэш,кайта
841,vergebens::ADV,зря,юнме
842,vergebens::ADV,ӹзрӓ,юнме
843,vergebens::ADV,ӹзӹрӓ,юнме
844,vor::PRP,анзыц,азьын
845,vor::PRP,анзыцын,азьын
846,hinter::PRP,шайылан,берын
847,hinter::PRP,шайылан,бӧрсьы
848,hinter::PRP,шайылный,берын
849,hinter::PRP,шайылный,бӧрсьы
850,unter::PRP,лӹвӓкӹ,улын
851,durch::PRP,вашт,пыр
852,durch::PRP,вашт,пыртӥ
853,neben::PRP,сага,бордын
854,zwischen::PRP,лош,вискын
855,zwischen::PRP,лошкы,вискын
856,wegen::PRP,мычыц,сэрен
857,dies::PRN,тидӹ,та
858,dies::PRN,ти,та
859,das::PRN,тидӹ,со
860,das::PRN,ти,со
861,alles::PRN,цилӓ,ваньмыз
862,ich::PRN,мый,мон
863,du::PRN,тӹнь,тон
864,er::PRN,тӹдӹ,со
865,wir::PRN,мӓ,ми
866,ihr::PRN,вӓ,тӥ
867,sie::PRN,нӹнӹ,соос
868,was::FPRN,ма,ма
869,wer::FPRN,кӱ,кин
870,wo::FADV,кышан,кытын
871,wo::FADV,кыштакен,кытын
872,wohin::FADV,кышкы,кытчы
873,wie::FADV,кыце,кызьы
874,warum::FADV,малын,малы
875,wieviel::FNUM,кынар,кӧня
876,wieviel::FNUM,кынары,кӧня
877,wieviel::FNUM,кынаркы,кӧня
878,eins::NUM,иктӹ,одӥг
879,eins::NUM,иктӹт,одӥг
880,zwei::NUM,кок,кык
881,zwei::NUM,кокты,кык
882,drei::NUM,кым,куинь
883,drei::NUM,кымыт,куинь
884,vier::NUM,нӹл,ньыль
885,fünf::NUM,вӹц,вить
886,sechs::NUM,куд,куать
887,sechs::NUM,кудытмозн,куать
888,sieben::NUM,шӹм,сизьым
889,sieben::NUM,шӹмӹт,сизьым
890,acht::NUM,кӓндӓкш,тямыс
891,acht::NUM,кӓндӓкшӹ,тямыс
892,neun::NUM,ӹндекшшӱдӹ,укмыс
893,zehn::NUM,лу,дас
894,elf::NUM,луатик,дас одӥг
895,elf::NUM,луатиктӹ,дас одӥг
896,zwölf::NUM,луаткок,дас кык
897,zwölf::NUM,луаткокты,дас кык
898,zwanzig::NUM,коклы,кызь
899,dreißig::NUM,кымлы,куамын
900,vierzig::NUM,нӹллӹ,ньыльдон
901,fünfzig::NUM,вӹцлӹ,витьтон
902,sechzig::NUM,кудлу,куатьтон
903,siebzig::NUM,шӹмлу,сизьымдон
904,achtzig::NUM,кӓндӓкшлу,тямыстон
905,neunzig::NUM,ӹндекшлу,укмыстон
906,hundert::NUM,шӱдӹ,сю
907,tausend::NUM,тӹжем,сюрс
908,und::CNJ,дöн,и
909,und::CNJ,дöн,но
910,oder::CNJ,льывы,яке
911,stehen::V,шалшаг,сылыны
912,sitzen::V,шӹнзӓш,пукыны
913,liegen::V,киӓш,кылльыны
914,hängen::V,кечӓш,ошкыса улыны
915,werden::V,шагалаш,луыны
916,passieren::V,ӹштӓ́лтӓш,луыны
917,beginnen::V,тӹнгӓлӓлтӓш,кутскыны
918,enden::V,пӹтӓш,бырыны
919,wechseln::V,весемӓш,воштӥськыны
920,wechseln::V,весемӓлтӓш,воштӥськыны
921,aufgehen[Sonne]::V,авараш,ӝужаны
922,untergehen[Sonne]::V,шӹ́нзӓш,пуксьыны
923,scheinen[Sonne]::V,сотемдӓрӓш,пиштыны
924,scheinen[Sonne]::V,сотемдӓрӓш,чиляны
925,donnern::V,хӹдӹртӓш,гудыръяны
926,wehen::V,ӹфӹлӓш,пелляськыны
927,strömen::V,йогащ,киськыны
928,strömen::V,йогащ,исьтӥськыны
929,fließen::V,йогащ,бызьыны
930,sich drehen::V,пöрдӓш,берганы
931,schwanken::V,лыпшалташ,вошъяськыны
932,schwingen::V,кӓчӓйӓш,шонаськыны
933,fallen::V,кенвазаш,усьыны
934,fallen::V,шынгалташ,усьыны
935,brennen::V,йылаш,ӝуаны
936,rauchen::V,шыпшаш,ӵындыны
937,regnen::V,юраш,зорыны
938,gefrieren::V,гӓш,кынмыны
939,gefrieren::V,кӹлмаш,кынмыны
940,tauen::V,шылаш,шунаны
941,schmelzen::V,шӹрӓнӓш,шунаны
942,trocknen::V,кошкаш,куасьмыны
943,sieden::V,шолаш,пӧзьыны
944,faulen::V,шӱӓш,сисьмыны
945,verfaulen::V,йӓнгӓрӓлтӓш,сисьмыны
946,reißen::V,кышкедӓлтӓш,кеськыны
947,versinken::V,ва́лаш,выйыны
948,vergehen::V,эртӓш,ортчыны
949,erscheinen::V,каяш,адскыны
950,verschwinden::V,ямаш,бырыны
951,sinken::V,пычаш,усьыны
952,abnehmen::V,чӹдемӓш,синыны
953,abnehmen::V,кöтӹргӓш,синыны
954,zunehmen::V,когоэмӓш,йылыны
955,steigen::V,лӱлта́лташ,лӧпкыны
956,wachsen::V,кушкаш,будыны
957,glänzen::V,йӹлгӹжӓш,чиляны
958,glänzen::V,йӹлгӹжӓш,пиштыны
959,funkeln::V,валгалташ,чилекъяны
960,lärmen::V,юкланаш,уретыны
961,lärmen::V,юкланаш,ӵашетыны
962,läuten::V,цоргаш,жингыртыны
963,klingeln::V,цоргаш,жингыртыны
964,klirren::V,цонгырталгаш,жильккетыны
965,brausen::V,ышдымыла́наш,лекъяськыны
966,rauschen::V,шу́жгаш,ӵашетыны
967,klingen::V,йо́нгаш,кылӥськыны
968,bellen::V,опташ,утыны
969,heulen::V,урмыжаш,вузыны
970,blasen::V,ӹфӹлӓш,пельтыны
971,pfeifen::V,ши́шкаш,шуланы
972,schreien::V,уташ,черекъяны
973,schreien::V,уташ,кесяськыны
974,schreien::V,саслаш,черекъяны
975,schreien::V,саслаш,кесяськыны
976,schreien::V,варгынзаш,черекъяны
977,schreien::V,варгынзаш,кесяськыны
978,stöhnen::V,ӹнгӹрӓш,ӝуштыны
979,zittern::V,цӹтӹрӓш,дырекъяны
980,zittern::V,цӹтӹрӓш,куалекъяны
981,leben::V,ӹлӓш,улыны
982,geboren werden::V,шачаш,вордӥськыны
983,atmen::V,шӱлӓш,шоканы
984,trinken::V,йӱӓш,юыны
985,essen::V,качкаш,сиыны
986,schlucken::V,нелӓш,ньылыны
987,müde werden::V,янгылаш,жадьыны
988,einschlafen::V,амален кеӓш,умме усьыны
989,schlafen::V,амалаш,кӧлыны
990,aufwachen::V,понгыжалташ,сайканы
991,aufstehen::V,кӹньӹл шагалаш,султыны
992,sich erholen::V,кӓнаш,шутэтскыны
993,krank werden::V,церлӓнен вазаш,висьыны
994,krank sein::V,церлӓнӓш,висьыны
995,krank sein::V,ясланаш,висьыны
996,krank sein::V,ясыланаш,висьыны
997,schmerzen::V,каршташ,висьыны
998,husten::V,кахыраш,кызыны
999,genesen::V,паремӓш,юнматскыны
1000,genesen::V,паремӓш,бурмытскылыны
1001,genesen::V,тöрлӓнӓш,юнматскыны
1002,genesen::V,тöрлӓнӓш,бурмытскылыны
1003,sterben::V,вазын колаш,кулыны
1004,umkommen::V,пӹтӓш,бырыны
1005,sich bewegen::V,кашташ,вырыны
1006,sich rühren::V,тӓрвӓнӓш,вырӟыны
1007,sich rühren::V,тӓрвӓнӓш,вырӟылыны
1008,sich erheben::V,кӹньӹлӓш,султыны
1009,sich setzen::V,шӹнзӓш,пуксьыны
1010,hinfallen::V,кенвазаш,усьыны
1011,hinfallen::V,шынгалташ,усьыны
1012,laufen::V,кашташ,мыныны
1013,schreiten::V,ашкедӓш,вамышъяны
1014,spazierengehen::V,мадын кашташ,мыныны
1015,spazierengehen::V,мадын кашташ,ветлыны
1016,eilen::V,вӓшкӓш,дыртыны
1017,sich beeilen::V,вӓшкӓш,дыртыны
1018,sich beeilen::V,талашаш,дыртыны
1019,sausen::V,хойхаланаш,туж ӝог мыныны
1020,sausen::V,хояш,туж ӝог мыныны
1021,rennen::V,кыргыжаш,бызьылыны
1022,springen::V,тӹршештӓш,тэтчаны
1023,klettern::V,ку́заш,тубаны
1024,schaukeln::V,лыпшалташ,лэйканы
1025,schaukeln::V,лыпшалташ,шонаськыны
1026,kriechen::V,авалянаш,нюж ветлыны
1027,kriechen::V,ньыжиклӓш,нюж ветлыны
1028,schwimmen::V,илӓш,уяны
1029,tauchen::V,цымаш,зумылыны
1030,rudern::V,шуалташ,полсаны
1031,fahren::V,кеӓш,ветлыны
1032,fliegen::V,чонгештӓш,лобаны
1033,gehen::V,кеӓш,мыныны
1034,weggehen::V,кеӓш,кошкыны
1035,abfahren::V,кеӓш,кошкыны
1036,anhalten::V,цӓрнӓш,дугдыны
1037,hineingehen::V,пыраш,пырыны
1038,eintreten::V,пыраш,пырыны
1039,kommen::V,толаш,вуыны
1040,kommen::V,толаш,лыктыны
1041,ankommen::V,шоаш,вуыны
1042,zurückkommen::V,пöртӹлӓш,берытскыны
1043,bleiben::V,кодаш,кыльыны
1044,warten::V,вычаш,витьыны
1045,erwarten::V,вычаш,витьыны
1046,erwarten::V,вычаш,возьманы
1047,suchen::V,кӹчӓлӓш,утчаны
1048,finden::V,моаш,шедьтыны
1049,versuchen::V,путаяш,турттыны
1050,versuchen::V,цацаш,турттыны
1051,vorbereiten::V,поспейӹктӓш,дасяны
1052,lieben::V,яраташ,гажаны
1053,mögen::V,яраташ,яратыны
1054,lachen::V,ваштылаш,серекъяны
1055,rühren::V,тӓрвӓтӓш,сюлме йӧтыны
1056,weinen::V,мӓгӹрӓш,бӧрдыны
1057,schimpfen::V,свырседӓлӓш,даллашыны
1058,sich ärgern::V,шӹдешкӓш,лекъяськыны
1059,sich fürchten::V,лӱдӓш,кышканы
1060,sich fürchten::V,лӱдӓш,курданы
1061,fürchten::V,лӱдӓш,курданы
1062,fürchten::V,лӱдӓш,кышканы
1063,fliehen::V,кыргыжаш,пегӟыны
1064,flüchten::V,кыргыж шӹлӓш,пегӟыны
1065,sehen::V,ужаш,адӟыны
1066,anschauen::V,анжалаш,учкыны
1067,ansehen::V,анжаш,учкыны
1068,hören::V,колаш,кылыны
1069,zuhören::V,колышташ,кылзыны
1070,probieren::V,тотештӓш,веръяны
1071,probieren::V,подыл анжаш,веръяны
1072,riechen::V,ӱпшӹнзӓш,зынъяны
1073,fühlen::V,шижӓш,шӧдыны
1074,scheinen::V,каяш,адскыны
1075,zu sehen sein::V,каяш,адӟиськыны
1076,vernehmen::V,колын колташ,кылыны
1077,frieren::V,кӹлмаш,кынмыны
1078,frieren::V,тӹнгӹргӓш,кынмыны
1079,tun::V,ӹштӓш,карыны
1080,können::V,кердӓш,быгатыны
1081,wollen::V,жалаяш,потыны
1082,anfangen::V,тӹнгӓлӓш,кутскыны
1083,beenden::V,пӹтӓрӓш,быдтыны
1084,beenden::V,пӹтӓрӓш,быдэстыны
1085,aufhören::V,цӓрнӓш,дугдыны
1086,gelingen::V,цӓш лиӓш,быгатыны
1087,gelingen::V,цӓш лиӓш,луыны
1088,geraten::V,лиӓш,лэсяны
1089,öffnen::V,пачаш,усьтыны
1090,schließen::V,чӱчӓш,пытсаны
1091,stellen::V,шӹндӓш,пуктыны
1092,setzen::V,шӹндӓш,пуктыны
1093,legen::V,опташ,поныны
1094,legen::V,пиштӓш,поныны
1095,berühren::V,тӹкӓлӓш,исаны
1096,verbinden::V,пидӓш,герӟаны
1097,bedecken::V,леведӓш,пытсаны
1098,aufhängen::V,сӓкӓш,ошыны
1099,anzünden::V,чӱктӓш,ӝуатыны
1100,aufheben::V,кузыкташ,ӝутыны
1101,zurücklassen::V,кодаш,кельтыны
1102,verlieren::V,ямдаш,ыштыны
1103,fallen lassen::V,кенвацтараш,уськытыны
1104,machen::V,ӹштӓш,лэсьтыны
1105,herstellen::V,йӓмдӹлӓш,лэсьтыны
1106,bauen::V,ӹштӓш,пуктыны
1107,reparieren::V,чиняш,тупатыны
1108,reparieren::V,алалаш,тупатыны
1109,verbessern::V,яжоэмден шӹндӓш,умоятыны
1110,ändern::V,вашталташ,воштыны
1111,graben::V,капаяш,копаны
1112,beugen::V,лывырташ,губыртыны
1113,beugen::V,каклярташ,губыртыны
1114,biegen::V,лывырташ,куасаны
1115,drehen::V,сӓрӓш,бергатыны
1116,drehen::V,сӓрӹкӓлӓш,бергатыны
1117,wenden::V,сӓрӓлӓш,берыктыны
1118,umdrehen::V,сӓрӓлӓш,берыктыны
1119,heben::V,лӱктӓш,ӝутыны
1120,hochheben::V,кузыкташ,ӝутъяны
1121,ergreifen::V,хватяш,кутыны
1122,ergreifen::V,хватяш,кырмыны
1123,halten::V,кычаш,возьыны
1124,drücken::V,темдӓш,зӥбыны
1125,drücken::V,темдӓш,пачкатыны
1126,schieben::V,шӹкӓш,донганы
1127,kratzen::V,нӹжӓш,вуштыны
1128,lecken::V,нылаш,нюлыны
1129,beißen::V,пыралаш,куртчыны
1130,abreißen::V,кӹрӓш,ишкалтыны
1131,abreißen::V,кышкед нӓлӓш,ишкалтыны
1132,abschneiden::V,шулаш,шорыны
1133,abschneiden::V,шулаш,вандыны
1134,abschneiden::V,лаштыклаш,шорыны
1135,abschneiden::V,лаштыклаш,вандыны
1136,binden::V,пидӓш,керттыны
1137,stecken::V,шыралаш,мертчытыны
1138,brechen::V,тодылаш,тӥяны
1139,brechen::V,пыдырташ,тӥяны
1140,klopfen::V,рушткаш,йыганы
1141,klopfen::V,рушткаш,шарккетыны
1142,hauen::V,шелӹштӓш,жугыны
1143,hauen::V,шелӹштӓш,тышканы
1144,kleben::V,клейӓш,лякыны
1145,reiben::V,нӹжӓш,зыраны
1146,reiben::V,нӹжӓш,вуштыны
1147,streichen::V,шӹрӓш,зыраны
1148,schleifen::V,шымаш,шерыны
1149,schneiden::V,пӹчкӓш,вандыны
1150,rütteln::V,мыльгыкташ,зуркатыны
1151,schütteln::V,цӹтӹртӓш,куалекъятыны
1152,schütteln::V,мыльгыкташ,куалекъятыны
1153,schwenken::V,машыяш,шонаны
1154,schütten::V,опталаш,лэзьыны
1155,füllen::V,темӓш,тырмытыны
1156,einwickeln::V,пӹтӹрӓ́лӓш,биньыны
1157,tragen::V,намалаш,нуыны
1158,schleppen::V,шӹдӹрӓш,кыскыны
1159,ziehen::V,шыпшаш,кыскыны
1160,aufbewahren::V,перегӓш,возьыны
1161,werfen::V,кӹшкӓш,куяны
1162,werfen::V,кӹшкӓш,лэзяны
1163,fangen::V,кычаш,кутыны
1164,packen::V,хватяш,кутыны
1165,packen::V,хватяш,кырмыны
1166,verstecken::V,шӹлтӓш,ватыны
1167,teilen::V,пайылаш,люкыны
1168,schicken::V,колташ,ыстыны
1169,bringen::V,кандаш,вайыны
1170,bekommen::V,лыкташ,басьтыны
1171,erhalten::V,получаяш,басьтыны
1172,nehmen::V,налаш,кутыны
1173,nehmen::V,налаш,басьтыны
1174,wählen::V,айыраш,бырйыны
1175,auswählen::V,айыраш,бырйыны
1176,bewahren::V,перегӓш,возьыны
1177,behindern::V,мешӓйӓш,могӟытыны
1178,verderben::V,портяш,сӧрыны
1179,beschädigen::V,шушырташ,урод лэсьтыны
1180,zerbrechen::V,пыдырташ,сӧрыны
1181,zerreißen::V,кӹрӓш,кесяны
1182,zerstören::V,шӓлӓтӓш,куашкатыны
1183,verbrennen::V,йылаташ,сутыны
1184,verbrennen::V,йылалташ,сутыны
1185,geben::V,пуаш,сётыны
1186,reichen::V,пуаш,сётыны
1187,schenken::V,подараш,кузьманы
1188,versprechen::V,сöрӓш,кыл сётыны
1189,wünschen::V,жалаяш,сӥзьыны
1190,loben::V,хваляш,ушъяны
1191,küssen::V,шышшалаш,чупаны
1192,wiegen::V,лӱнгӓлтӓш,веттаны
1193,wiegen::V,лӱнгӓлтӓш,лэйкатыны
1194,zudecken::V,пиштӓш,шобыртыны
1195,wecken::V,понгыжалтараш,сайкатыны
1196,zeigen::V,анжыкташ,возьматыны
1197,führen::V,видӓш,нуыны
1198,lehren::V,тымдаш,дышетыны
1199,unterrichten::V,тымдаш,дышетыны
1200,aufziehen::V,кушташ,будэтыны
1201,leiten::V,видӓш,кивалтыны
1202,leiten::V,вуйлаташ,кивалтыны
1203,leiten::V,вуйлалташ,кивалтыны
1204,antreiben::V,талаштараш,дыртытыны
1205,lassen::V,-ыкт,-ытыны
1206,einladen::V,ӱжӓш,ӧтьыны
1207,vereinigen::V,иктештӓш,огазеяны
1208,besuchen::V,толаш,адӟыськыны
1209,treffen::V,вӓшлиӓш,пумитаны
1210,treffen::V,вӓшлиӓлтӓш,пумитаны
1211,sich versammeln::V,цымыргаш,люкаськыны
1212,spielen::V,мадаш,шудыны
1213,singen::V,мыраш,кырӟаны
1214,tanzen::V,кушташ,эктыны
1215,sich trennen::V,айырлаш,люкиськыны
1216,verlassen::V,шуаш,куштыны
1217,retten::V,ытараш,утьыны
1218,bewachen::V,оролаш,возьманы
1219,schützen::V,перегӓш,утялтыны
1220,verteidigen::V,перегӓш,возьманы
1221,sich schlagen::V,шидӓлӓш,жугиськыны
1222,sich schlagen::V,шиэдӓлӓш,жугиськыны
1223,schießen::V,лӱӓш,ыбылӥськны
1224,siegen::V,сӹнгӓш,вормыны
1225,ärgern::V,шӹдештӓрӓш,вожпоттыны
1226,schlagen::V,пӓрен колташ,жуккыны
1227,schlagen::V,хӹрӹктен колташ,жуккыны
1228,treten::V,чымаш,лёганы
1229,stechen::V,пышкылаш,бышкалтыны
1230,stoßen::V,шыркедӓш,донгыны
1231,stehlen::V,шолышт толаш,вораны
1232,stehlen::V,шолышт толаш,лушканы
1233,stören::V,ӓрештӹлӓш,люкетыны
1234,belästigen::V,кӓньӹсӹрлӓндӓрӓш,акыльтыны
1235,belästigen::V,кӓньӹсӹрлӓндӓрӓш,вукылмыны
1236,belästigen::V,шытырланыкташ,акыльтыны
1237,belästigen::V,шытырланыкташ,вукылмыны
1238,verbergen::V,шӹлтӓш,ватыны
1239,täuschen::V,алталаш,алданы
1240,täuschen::V,аталаш,алданы
1241,betrügen::V,мошеньӹчӓйӓш,пӧяны
1242,töten::V,пуштын шуаш,виыны
1243,wohnen::V,ӹлӓш,улыны
1244,arbeiten::V,пӓшӓлӓш,ужаны
1245,arbeiten::V,ровотаяш,ужаны
1246,sammeln::V,погаш,бичаны
1247,pflücken::V,кӹрӓш,ишкыны
1248,jagen::V,охотничӓйӓш,пӧйшураны
1249,fischen::V,кол кычаш,чорыганы
1250,fassen::V,кычаш,кутыны
1251,hüten::V,кӹтӓш,возьманы
1252,treiben::V,шуруяш,улляны
1253,anbinden::V,ялшташ,думыны
1254,anbinden::V,ялышташ,думыны
1255,füttern::V,пукшаш,сюдыны
1256,melken::V,шыпшылаш,кыскыны
1257,hacken::V,роаш,кораны
1258,gießen::V,шӓвӓш,киськаны
1259,reifen::V,кӱӓш,вуыны
1260,reifen::V,кӱӓш,кисьманы
1261,reifen::V,поспейӓш,вуыны
1262,reifen::V,поспейӓш,кисьманы
1263,zubereiten::V,йӓмдӹлӓш,лесьтыны
1264,kochen::V,шолташ,пӧзьтыны
1265,backen::V,кӱктӓш,пыжыны
1266,braten::V,жӓрӓш,пыжыны
1267,umrühren::V,намалаш,сураны
1268,stricken::V,пидӓш,керттыны
1269,nähen::V,ыргаш,вурыны
1270,färben::V,пидӓш,буяны
1271,reinigen::V,чиӓлтӓш,сузяны
1272,waschen::V,мышкаш,мисьтаськыны
1273,abwischen::V,ӹштӓш,ӵушылыны
1274,spülen::V,шӱӓлтӓш,гылъяны
1275,fegen::V,ӹштӓш,ӵужыны
1276,kehren::V,ӹштӓш,ӵужыны
1277,baden::V,нӱштӹлӓш,пыласькыны
1278,sich waschen::V,мышкылташ,пыласькыны
1279,ausziehen::V,кыдашаш,кыльыны
1280,anziehen::V,чиӓш,дӥсяны
1281,sich anziehen::V,чиӓш,дӥсьяськыны
1282,kämmen::V,шерӓш,сынаны
1283,schmücken::V,цеверемдӓш,чеберъяны
1284,sagen::V,манаш,шуыны
1285,sagen::V,манаш,вераны
1286,sagen::V,келесӓш,шуыны
1287,sagen::V,келесӓш,вераны
1288,sprechen::V,манаш,вераськыны
1289,reden::V,шайышташ,вераськыны
1290,sich unterhalten::V,хытыраш,вераськыны
1291,sich unterhalten::V,хытыргаш,вераськыны
1292,fragen::V,ядаш,юаны
1293,bitten::V,ядаш,курыны
1294,erzählen::V,келесӓш,вераны
1295,erzählen::V,келесӓш,мадьыны
1296,mitteilen::V,попаш,ивортыны
1297,mitteilen::V,увертӓш,ивортыны
1298,mitteilen::V,увертӓрӓш,ивортыны
1299,nennen::V,лӹмдӓш,шуыны
1300,rufen::V,ӱжӓш,ӧтьыны
1301,prahlen::V,хайзаш,ушъяськыны
1302,prahlen::V,шаргаланаш,ушъяськыны
1303,übersetzen::V,вашташ,берыктыны
1304,denken::V,машанаш,малпаны
1305,glauben::V,ӹнянӓш,оскыны
1306,bemerken::V,цаклаш,адӟыны
1307,erkennen::V,пӓлӓш,тодыны
1308,begreifen::V,ынгылаш,валаны
1309,verstehen::V,ынгылаш,валаны
1310,lernen::V,тыменяш,дышетскыны
1311,wissen::V,пӓлӓш,тодыны
1312,sich erinnern an::V,ышештӓрӓш,тодэ вайыны
1313,vergessen::V,монден кодаш,вунэтыны
1314,messen::V,висӓш,мертаны
1315,zählen::V,шотаяш,лыдъяны
1316,rechnen::V,шотаяш,лыдъяны
1317,lesen::V,лыдаш,лыдӟыны
1318,malen::V,рисуяш,суреданы
1319,zeichnen::V,ыдырка́лаш,суреданы
1320,schreiben::V,вазаш,гожъяны
1321,besitzen::V,кы́чаш,луыны
1322,kaufen::V,нӓлӓш,басьтыны
1323,verkaufen::V,выжалаш,вузаны
1324,bezahlen::V,тӱлӓш,тырыны
1325,zahlen::V,тӱлӓш,тырыны
1326,beherrschen::V,кы́чаш,кузёяськыны
1327,ertragen::V,цӹтӓш,чиданы
1328,Linie::N,,гож
1329,Strich::N,,гож
1330,jetzt::ADV,,али
1331,jetzt::ADV,,табере
1332,hinzufügen::V,,ватсаны
