,Concept_ID,ro,fi
829,lieb::A,iubit,rakas
830,lustig::A,vesel,hauska
831,lustig::A,vesel,iloinen
832,sanft::A,blând,lauha
833,sanft::A,blând,lempeä
834,sanft::A,blajin,lauha
835,sanft::A,blajin,lempeä
836,hungrig::A,flămând,nälkäinen
837,krank::A,bolnav,sairas
838,nackt::A,gol,alaston
839,traurig::A,trist,surullinen
840,traurig::A,trist,murheellinen
841,traurig::A,mâhnit,surullinen
842,traurig::A,mâhnit,murheellinen
843,lebendig::A,viu,elävä
844,gut::A,bun,hyvä
845,schlecht::A,rău,paha
846,schlecht::A,rău,huono
847,schlecht::A,prost,paha
848,schlecht::A,prost,huono
849,richtig::A,drept,oikea
850,richtig::A,corect,oikea
851,schlimm::A,rău,paha
852,wahr::A,adevărat,tosi
853,alt::A,uzat,vanha
854,alt::A,vechi,vanha
855,neu::A,nou,uusi
856,ehemalig::A,fost,entinen
857,ehemalig::A,fost,muinainen
858,ehemalig::A,anterior,entinen
859,ehemalig::A,anterior,muinainen
860,alt[Lebewesen]::A,bătrîn,vanha
861,jung::A,tânăr,nuori
862,arm::A,sărac,köyhä
863,arm::A,sărman,köyhä
864,reich::A,avut,rikas
865,reich::A,bogat,rikas
866,bekannt::A,cunoscut,tuttu
867,bekannt::A,cunoscut,tunnettu
868,berühmt::A,renumit,kuuluisa
869,fremd::A,străin,vieras
870,verschieden::A,diferit,eri
871,verschieden::A,diferit,erilainen
872,verschieden::A,deosebit,eri
873,verschieden::A,deosebit,erilainen
874,nah::A,apropiat,läheinen
875,fern::A,departe,etäinen
876,linker::A,stâng,vasen
877,rechter::A,drept,oikea
878,anderer::A,alt,muu
879,anderer::A,alt,toinen
880,erster::A,prim,ensimmäinen
881,zweiter::A,al doilea,toinen
882,dritter::A,treilea,kolmas
883,letzter::A,final,viimeinen
884,allein::ADV,singur,yksin
885,auf einmal::ADV,dintrodată,yhdellä kertaa
886,zusammen::ADV,împreună,yhdessä
887,lange::ADV,îndelung,kauan
888,lange::ADV,îndelung,pitkään
889,lange::ADV,mult timp,kauan
890,lange::ADV,mult timp,pitkään
891,plötzlich::ADV,deodată,äkkiä
892,plötzlich::ADV,pe neașteptate,äkkiä
893,sofort::ADV,imediat,heti
894,sofort::ADV,numaidecît,heti
895,später::ADV,mai apoi,myöhemmin
896,später::ADV,mai târziu,myöhemmin
897,jetzt::ADV,acum,nyt
898,heute::ADV,azi,tänään
899,heute::ADV,astăzi,tänään
900,morgen::ADV,mâine,huomenna
901,bald::ADV,curând,pian
902,dann::ADV,apoi,sitten
903,gestern::ADV,ieri,eilen
904,einst::ADV,odată,aikanaan
905,einst::ADV,odinioară,aikanaan
906,damals::ADV,atunci,silloin
907,damals::ADV,atunci,siihen aikaan
908,damals::ADV,pe atunci,silloin
909,damals::ADV,pe atunci,siihen aikaan
910,danach::ADV,după aceasta,sen jälkeen
911,vorher::ADV,mai întâi,ennen
912,vorher::ADV,în prealabil,ennen
913,zuerst::ADV,întâi,ensin
914,zuerst::ADV,întâi,ensiksi
915,zuerst::ADV,în primul rând,ensin
916,zuerst::ADV,în primul rând,ensiksi
917,einmal::ADV,odată,kerran
918,manchmal::ADV,uneori,joskus
919,manchmal::ADV,câteodată,joskus
920,oft::ADV,des,usein
921,oft::ADV,deseori,usein
922,immer::ADV,mereu,aina
923,immer::ADV,întotdeauna,aina
924,niemals::ADV,niciodată,ei koskaan
925,hier::ADV,aci,tässä
926,hier::ADV,aci,täällä
927,hier::ADV,aici,tässä
928,hier::ADV,aici,täällä
929,hierhin::ADV,încoace,tähän
930,von hier::ADV,de aici,tästä
931,von hier::ADV,de aici,täältä
932,dort::ADV,acolo,siinä
933,dort::ADV,acolo,siellä
934,dorthin::ADV,dincolo,sinne
935,dorthin::ADV,dincolo,tuonne
936,geradeaus::ADV,drept înainte,suoraan
937,vorwärts::ADV,înainte,eteenpäin
938,rückwärts::ADV,îndărăt,taaksepäin
939,zurück::ADV,înapoi,takaisin
940,unten::ADV,jos,alhaalla
941,unten::ADV,dedesubt,alhaalla
942,hinab::ADV,în jos,alas
943,hinab::ADV,de vale,alas
944,oben::ADV,sus,ylhäällä
945,oben::ADV,deasupra,ylhäällä
946,hinauf::ADV,în sus,ylös
947,überall::ADV,peste tot,kaikkialla
948,überall::ADV,pretutindeni,kaikkialla
949,nicht::ADV,nu,ei
950,ein wenig::ADV,puțin,vähän
951,kaum::ADV,cu greu,tuskin
952,kaum::ADV,cu anevoie,tuskin
953,sehr::ADV,mult,kovin
954,sehr::ADV,mult,oikein
955,sehr::ADV,foarte,kovin
956,sehr::ADV,foarte,oikein
957,so::ADV,așa,näin
958,so::ADV,atât,näin
959,noch::ADV,încă,vielä
960,nur::ADV,doar,vain
961,nur::ADV,doar,ainoastaan
962,schon::ADV,și,jo
963,schon::ADV,deja,jo
964,wieder::ADV,iar,taas
965,wieder::ADV,iar,jälleen
966,wieder::ADV,iarăși,taas
967,wieder::ADV,iarăși,jälleen
968,vergebens::ADV,în zadar,turhaan
969,vor::PRP,înainte de,edessä
970,hinter::PRP,după,takana
971,hinter::PRP,în spatele,takana
972,unter::PRP,sub,alla
973,durch::PRP,prin,läpi
974,durch::PRP,prin,kautta
975,neben::PRP,lângă,vieressä
976,neben::PRP,alături de,vieressä
977,zwischen::PRP,între,välillä
978,zwischen::PRP,dintre,välillä
979,wegen::PRP,pentru,takia
980,wegen::PRP,pentru,vuoksi
981,dies::PRN,acesta,tämä
982,das::PRN,asta,se
983,alles::PRN,tot,kaikki
984,ich::PRN,eu,minä
985,du::PRN,tu,sinä
986,er::PRN,el,hän
987,er::PRN,dânsul,hän
988,wir::PRN,noi,me
989,ihr::PRN,voi,te
990,sie::PRN,ei,he
991,sie::PRN,dânșii,he
992,was::FPRN,ce,mikä
993,wer::FPRN,cine,ken
994,wer::FPRN,cine,kuka
995,wo::FADV,unde,missä
996,wohin::FADV,încotro,mihin
997,wie::FADV,cum,miten
998,wie::FADV,cum,kuinka
999,warum::FADV,de ce,miksi
1000,warum::FADV,pentru ce,miksi
1001,wieviel::FNUM,cât,paljonko
1002,wieviel::FNUM,cât,kuinka paljon
1003,eins::NUM,unu,yksi
1004,zwei::NUM,doi,kaksi
1005,drei::NUM,trei,kolme
1006,vier::NUM,patru,neljä
1007,fünf::NUM,cinci,viisi
1008,sechs::NUM,șase,kuusi
1009,sieben::NUM,șapte,seitsemän
1010,acht::NUM,opt,kahdeksan
1011,neun::NUM,nouă,yhdeksän
1012,zehn::NUM,zece,kymmenen
1013,elf::NUM,unsprezece,yksitoista
1014,zwölf::NUM,douăsprezece,kaksitoista
1015,zwanzig::NUM,douăzeci,kaksikymmentä
1016,dreißig::NUM,treizeci,kolmekymmentä
1017,vierzig::NUM,patruzeci,neljäkymmentä
1018,fünfzig::NUM,cincizeci,viisikymmentä
1019,sechzig::NUM,șaizeci,kuusikymmentä
1020,siebzig::NUM,șaptezeci,seitsemänkymmentä
1021,achtzig::NUM,optzeci,kahdeksankymmentä
1022,neunzig::NUM,nouăzeci,yhdeksänkymmentä
1023,hundert::NUM,sută,sata
1024,tausend::NUM,mie,tuhat
1025,und::CNJ,și,ja
1026,oder::CNJ,ori,tai
1027,stehen::V,sta,seisoa
1028,sitzen::V,ședea,istua
1029,liegen::V,zăcea,maata
1030,liegen::V,fi culcat,maata
1031,hängen::V,atârna,riippua
1032,werden::V,deveni,tulla
1033,werden::V,deveni,joutua
1034,werden::V,se face,tulla
1035,werden::V,se face,joutua
1036,passieren::V,se întâmpla,sattua
1037,passieren::V,se întâmpla,tapahtua
1038,beginnen::V,începe,alkaa
1039,enden::V,se sfârși,loppua
1040,enden::V,se sfârși,päättyä
1041,enden::V,se termina,loppua
1042,enden::V,se termina,päättyä
1043,wechseln::V,se schimba,vaihtua
1044,wechseln::V,se schimba,vaihdella
1045,aufgehen[Sonne]::V,răsări,nousta
1046,untergehen[Sonne]::V,apune,laskea
1047,scheinen[Sonne]::V,străluci,paistaa
1048,donnern::V,tuna,jyristä
1049,wehen::V,bate,tuulla
1050,wehen::V,bate,puhaltaa
1051,strömen::V,curge în șiroaie,virrata
1052,fließen::V,curge,valua
1053,fließen::V,curge,juosta
1054,sich drehen::V,se învârti,pyöriä
1055,schwanken::V,se clătina,horjua
1056,schwingen::V,vibra,heilua
1057,schwingen::V,vibra,värähdellä
1058,schwingen::V,flutura,heilua
1059,schwingen::V,flutura,värähdellä
1060,fallen::V,cădea,pudota
1061,fallen::V,cădea,langeta
1062,brennen::V,arde,palaa
1063,rauchen::V,fuma,savuta
1064,regnen::V,ploua,sataa
1065,gefrieren::V,îngheța,jäätyä
1066,tauen::V,se dezgheța,sulaa
1067,schmelzen::V,se topi,sulaa
1068,trocknen::V,se usca,kuivua
1069,sieden::V,fierbe,kiehua
1070,sieden::V,clocoti,kiehua
1071,faulen::V,se împuți,mädätä
1072,verfaulen::V,putrezi,mädätä
1073,verfaulen::V,putrezi,mädäntyä
1074,reißen::V,se rupe,revetä
1075,reißen::V,se sfâșia,revetä
1076,versinken::V,se scufunda,upota
1077,versinken::V,se scufunda,vajota
1078,vergehen::V,trece,kulua
1079,vergehen::V,se scurge,kulua
1080,erscheinen::V,apărea,ilmestyä
1081,verschwinden::V,dispărea,kadota
1082,sinken::V,cădea,vajota
1083,sinken::V,coborî,vajota
1084,abnehmen::V,scădea,vähetä
1085,abnehmen::V,descrește,vähetä
1086,zunehmen::V,spori,kasvaa
1087,zunehmen::V,spori,lisääntyä
1088,zunehmen::V,crește,kasvaa
1089,zunehmen::V,crește,lisääntyä
1090,zunehmen::V,augmenta,kasvaa
1091,zunehmen::V,augmenta,lisääntyä
1092,steigen::V,urca,nousta
1093,wachsen::V,crește,kasvaa
1094,glänzen::V,luci,kiiltää
1095,glänzen::V,străluci,kiiltää
1096,funkeln::V,scânteia,kipinöidä
1097,lärmen::V,face larmă,meluta
1098,läuten::V,suna,soida
1099,klingeln::V,suna,soida
1100,klirren::V,zăngăni,kalista
1101,brausen::V,vui,kohista
1102,rauschen::V,vâjâi,kohista
1103,klingen::V,suna,soida
1104,bellen::V,lătra,haukkua
1105,heulen::V,urla,ulvoa
1106,blasen::V,sufla,puhaltaa
1107,pfeifen::V,fluiera,viheltää
1108,schreien::V,țipa,kirkua
1109,stöhnen::V,geme,voihkia
1110,zittern::V,tremura,vapista
1111,leben::V,trăi,elää
1112,geboren werden::V,se naște,syntyä
1113,atmen::V,respira,hengittää
1114,trinken::V,bea,juoda
1115,essen::V,mânca,syödä
1116,schlucken::V,înghiți,niellä
1117,müde werden::V,se obosi,uupua
1118,einschlafen::V,adormi,uinahtaa
1119,schlafen::V,dormi,maata
1120,schlafen::V,dormi,nukkua
1121,aufwachen::V,se deștepta,herätä
1122,aufstehen::V,fi se scula,nousta
1123,aufstehen::V,fi se scula,nousta ylös
1124,sich erholen::V,se relaxa,levätä
1125,sich erholen::V,se destinde,levätä
1126,krank werden::V,se îmbolnăvi,sairastua
1127,krank sein::V,zăcea,potea
1128,krank sein::V,zăcea,sairastaa
1129,krank sein::V,fi bolnav,potea
1130,krank sein::V,fi bolnav,sairastaa
1131,schmerzen::V,durea,särkeä
1132,schmerzen::V,durea,kivistää
1133,husten::V,tuși,yskiä
1134,genesen::V,se însănătoși,toipua
1135,sterben::V,muri,kuolla
1136,umkommen::V,pieri,saada surmansa
1137,umkommen::V,pieri,kuolla
1138,sich bewegen::V,se mișca,liikkua
1139,sich rühren::V,se mișca,liikahtaa
1140,sich erheben::V,se ridica,nousta
1141,sich setzen::V,lua loc,istuutua
1142,sich setzen::V,se așeza,istuutua
1143,hinfallen::V,cădea jos,kaatua
1144,laufen::V,merge,kävellä
1145,laufen::V,merge pe jos,kävellä
1146,schreiten::V,păși,astua
1147,schreiten::V,păși,astella
1148,spazierengehen::V,se plimba,kävellä
1149,eilen::V,fi se grăbi,kiirehtiä
1150,sich beeilen::V,se grăbi,kiirehtiä
1151,sich beeilen::V,se grăbi,olla kiireissään
1152,sausen::V,țâșni,rynnätä
1153,sausen::V,țâșni,viilettää
1154,rennen::V,fugi,juosta
1155,rennen::V,alerga,juosta
1156,springen::V,sări,hypätä
1157,klettern::V,urca,kiivetä
1158,klettern::V,se cățăra,kiivetä
1159,schaukeln::V,legăna,kiikkua
1160,kriechen::V,se târî,ryömiä
1161,schwimmen::V,înota,uida
1162,tauchen::V,se scufunda,sukeltaa
1163,rudern::V,vâsli,soutaa
1164,rudern::V,lopăta,soutaa
1165,fahren::V,merge,ajaa
1166,fahren::V,merge,kulkea
1167,fliegen::V,zbura,lentää
1168,gehen::V,merge,käydä
1169,weggehen::V,se duce,lähteä
1170,weggehen::V,se duce,poistua
1171,abfahren::V,pleca,lähteä
1172,anhalten::V,se opri,pysähtyä
1173,anhalten::V,se opri,seisahtua
1174,hineingehen::V,intra,mennä sisään
1175,eintreten::V,intra,astua sisään
1176,kommen::V,veni,tulla
1177,ankommen::V,sosi,saapua
1178,ankommen::V,ajunge,saapua
1179,zurückkommen::V,se întoarce,palata
1180,bleiben::V,rămâne,jäädä
1181,bleiben::V,rămâne,viipyä
1182,warten::V,aștepta,odottaa
1183,erwarten::V,aștepta,odottaa
1184,suchen::V,căuta,etsiä
1185,finden::V,găsi,löytää
1186,versuchen::V,încerca,yrittää
1187,vorbereiten::V,pregăti,valmistaa
1188,lieben::V,iubi,pitää
1189,lieben::V,iubi,rakastaa
1190,mögen::V,plăcea a,pitää
1191,mögen::V,plăcea a,tykätä
1192,lachen::V,râde,nauraa
1193,rühren::V,mișca,liikuttaa
1194,rühren::V,înduioșa,liikuttaa
1195,weinen::V,plânge,itkeä
1196,schimpfen::V,înjura,haukkua
1197,sich ärgern::V,se supăra,suuttua
1198,sich fürchten::V,se teme,pelätä
1199,sich fürchten::V,fi teamă a,pelätä
1200,fürchten::V,se teme de,pelätä
1201,fliehen::V,fugi,paeta
1202,flüchten::V,evada,paeta
1203,sehen::V,vedea,nähdä
1204,anschauen::V,privi,katsoa
1205,ansehen::V,privi,katsoa
1206,hören::V,auzi,kuulla
1207,zuhören::V,asculta,kuunnella
1208,probieren::V,gusta,maistaa
1209,riechen::V,mirosi,haistaa
1210,fühlen::V,simți,tuntea
1211,fühlen::V,resimți,tuntea
1212,scheinen::V,părea,tuntua
1213,zu sehen sein::V,se vedea,näkyä
1214,vernehmen::V,auzi,kuulla
1215,frieren::V,fi frig,palella
1216,tun::V,face,tehdä
1217,können::V,ști,osata
1218,können::V,putea,osata
1219,wollen::V,dori,tahtoa
1220,anfangen::V,începe,ruveta
1221,anfangen::V,începe,aloittaa
1222,beenden::V,sfârși,lopettaa
1223,beenden::V,termina,lopettaa
1224,aufhören::V,înceta,loppua
1225,gelingen::V,reuși,onnistua
1226,gelingen::V,izbuti,onnistua
1227,geraten::V,reuși,sujua
1228,geraten::V,reuși,joutua
1229,öffnen::V,deschide,avata
1230,öffnen::V,deschide,aukaista
1231,schließen::V,închide,sulkea
1232,stellen::V,pune,panna
1233,stellen::V,pune,asettaa
1234,stellen::V,așeza,panna
1235,stellen::V,așeza,asettaa
1236,setzen::V,pune,panna
1237,setzen::V,pune,istuttaa
1238,setzen::V,așeza,panna
1239,setzen::V,așeza,istuttaa
1240,legen::V,pune,panna
1241,legen::V,pune,asettaa
1242,berühren::V,atinge,koskea
1243,berühren::V,atinge,koskettaa
1244,verbinden::V,lega,liittää
1245,verbinden::V,lega,yhdistää
1246,bedecken::V,acoperi,kattaa
1247,bedecken::V,acoperi,peittää
1248,aufhängen::V,atârna,ripustaa
1249,aufhängen::V,spânzura,ripustaa
1250,anzünden::V,aprinde,sytyttää
1251,aufheben::V,ridica,ylös nostaa
1252,aufheben::V,ridica,nostaa
1253,aufheben::V,lua de jos,ylös nostaa
1254,aufheben::V,lua de jos,nostaa
1255,zurücklassen::V,lăsa,jättää
1256,zurücklassen::V,lăsa în urmă,jättää
1257,verlieren::V,pierde,kadottaa
1258,fallen lassen::V,scăpa,pudottaa
1259,fallen lassen::V,arunca,pudottaa
1260,machen::V,face,tehdä
1261,herstellen::V,fabrica,tuottaa
1262,herstellen::V,fabrica,valmistaa
1263,herstellen::V,confecționa,tuottaa
1264,herstellen::V,confecționa,valmistaa
1265,bauen::V,clădi,rakentaa
1266,bauen::V,construi,rakentaa
1267,reparieren::V,repara,korjata
1268,verbessern::V,ameliora,parantaa
1269,verbessern::V,îmbunătăți,parantaa
1270,ändern::V,schimba,muuttaa
1271,ändern::V,modifica,muuttaa
1272,graben::V,săpa,kaivaa
1273,beugen::V,curba,taivuttaa
1274,biegen::V,îndoi,taivuttaa
1275,biegen::V,încovoia,taivuttaa
1276,drehen::V,învârti,kääntää
1277,wenden::V,întoarce,kääntää
1278,umdrehen::V,învârti,kääntää
1279,umdrehen::V,întoarce,kääntää
1280,heben::V,ridica,nostaa
1281,heben::V,ridica,kohottaa
1282,hochheben::V,ridica,nostaa
1283,ergreifen::V,lua,tarttua
1284,ergreifen::V,apuca,tarttua
1285,halten::V,ține,pitää
1286,drücken::V,apăsa,painaa
1287,drücken::V,apăsa,puristaa
1288,drücken::V,strânge,painaa
1289,drücken::V,strânge,puristaa
1290,schieben::V,împinge,työntää
1291,kratzen::V,zgâria,raapia
1292,lecken::V,linge,nuolla
1293,beißen::V,mușca,purra
1294,abreißen::V,rupe,repiä
1295,abreißen::V,smulge,repiä
1296,abschneiden::V,scurta,leikata poikki
1297,abschneiden::V,scurta,leikata
1298,binden::V,lega,sitoa
1299,stecken::V,pune,pistää
1300,brechen::V,rupe,murtaa
1301,brechen::V,frânge,murtaa
1302,klopfen::V,ciocăni,koputtaa
1303,klopfen::V,ciocăni,kolkuttaa
1304,hauen::V,lovi,lyödä
1305,kleben::V,lipi,liimata
1306,reiben::V,freca,hieroa
1307,reiben::V,freca,hangata
1308,reiben::V,fricționa,hieroa
1309,reiben::V,fricționa,hangata
1310,streichen::V,unge,sivellä
1311,schleifen::V,ascuți,hioa
1312,schneiden::V,tăia,leikata
1313,rütteln::V,zgâlțâi,ravistaa
1314,schütteln::V,scutura,pudistaa
1315,schwenken::V,agita,heiluttaa
1316,schütten::V,vărsa,kaataa
1317,füllen::V,umple,täyttää
1318,einwickeln::V,înveli,kääriä
1319,einwickeln::V,înfășura,kääriä
1320,tragen::V,căra,kantaa
1321,schleppen::V,târî,raahata
1322,ziehen::V,trage,vetää
1323,aufbewahren::V,păstra,säilyttää
1324,aufbewahren::V,conserva,säilyttää
1325,werfen::V,arunca,viskata
1326,fangen::V,prinde,napata
1327,fangen::V,prinde,ottaa kiinni
1328,packen::V,apuca,tarttua
1329,verstecken::V,ascunde,kätkeä
1330,verstecken::V,ascunde,piilottaa
1331,teilen::V,împărți,jakaa
1332,schicken::V,trimite,lähettää
1333,bringen::V,aduce,viedä
1334,hinzufügen::V,adăuga,lisätä
1335,bekommen::V,obține,saada
1336,bekommen::V,dobândi,saada
1337,erhalten::V,primi,saada
1338,erhalten::V,căpăta,saada
1339,nehmen::V,lua,ottaa
1340,wählen::V,opta,valita
1341,wählen::V,alege,valita
1342,auswählen::V,selecta,valikoida
1343,bewahren::V,păstra,säilyttää
1344,behindern::V,stingheri,estää
1345,verderben::V,strica,pilata
1346,verderben::V,strica,turmella
1347,beschädigen::V,strica,vioittaa
1348,beschädigen::V,strica,vahingoittaa
1349,zerbrechen::V,rupe,rikkoa
1350,zerbrechen::V,frânge,rikkoa
1351,zerreißen::V,rupe,repiä rikki
1352,zerreißen::V,rupe,repiä palasiksi
1353,zerreißen::V,sfâșia,repiä rikki
1354,zerreißen::V,sfâșia,repiä palasiksi
1355,zerstören::V,distruge,hävittää
1356,verbrennen::V,arde,polttaa
1357,verbrennen::V,incendia,polttaa
1358,geben::V,da,antaa
1359,reichen::V,întinde,ojentaa
1360,schenken::V,dărui,lahjoittaa
1361,versprechen::V,făgădui,luvata
1362,wünschen::V,ura,toivottaa
1363,loben::V,lăuda,ylistää
1364,küssen::V,săruta,suudella
1365,wiegen::V,legăna,tuudittaa
1366,wiegen::V,legăna,keinuttaa
1367,zudecken::V,acoperi,peittää
1368,wecken::V,trezi,herättää
1369,wecken::V,deștepta,herättää
1370,zeigen::V,arăta,näyttää
1371,zeigen::V,arăta,osoittaa
1372,führen::V,călăuzi,johdattaa
1373,lehren::V,preda,opettaa
1374,lehren::V,învăța,opettaa
1375,unterrichten::V,învăța,opettaa
1376,unterrichten::V,instrui,opettaa
1377,aufziehen::V,crește,kasvattaa
1378,leiten::V,duce,johtaa
1379,leiten::V,conduce,johtaa
1380,antreiben::V,împinge,hoputtaa
1381,antreiben::V,încuraja,hoputtaa
1382,lassen::V,pune pe să,antaa
1383,einladen::V,invita,kutsua
1384,vereinigen::V,uni,yhdistää
1385,vereinigen::V,întruni,yhdistää
1386,besuchen::V,vizita,vierailla
1387,besuchen::V,face o vizită,vierailla
1388,treffen::V,întâlni,tavata
1389,sich versammeln::V,se aduna,kokoontua
1390,spielen::V,se juca,pelata
1391,spielen::V,se juca,leikkiä
1392,singen::V,cânta,laulaa
1393,tanzen::V,dansa,tanssia
1394,sich trennen::V,se separa,erota
1395,sich trennen::V,se despărți,erota
1396,verlassen::V,părăsi,jättää
1397,verlassen::V,abandona,jättää
1398,retten::V,salva,pelastaa
1399,bewachen::V,păzi,vartioida
1400,schützen::V,ocroti,suojella
1401,schützen::V,proteja,suojella
1402,verteidigen::V,apăra,puolustaa
1403,sich schlagen::V,se bate,tapella
1404,schießen::V,trage,ampua
1405,siegen::V,birui,voittaa
1406,siegen::V,învinge,voittaa
1407,ärgern::V,supăra,ärsyttää
1408,schlagen::V,lovi,lyödä
1409,treten::V,călca,potkaista
1410,stechen::V,înțepa,pistää
1411,stechen::V,împunge,pistää
1412,stoßen::V,împinge,sysätä
1413,stoßen::V,împinge,työntää
1414,stehlen::V,fura,varastaa
1415,stören::V,deranja,häiritä
1416,belästigen::V,importuna,häiritä
1417,verbergen::V,ascunde,kätkeä
1418,täuschen::V,amăgi,harhauttaa
1419,betrügen::V,înșela,pettää
1420,betrügen::V,înșela,petkuttaa
1421,töten::V,omorî,tappaa
1422,wohnen::V,sta,asua
1423,wohnen::V,locui,asua
1424,arbeiten::V,lucra,tehdä työtä
1425,arbeiten::V,lucra,työskennellä
1426,sammeln::V,aduna,koota
1427,sammeln::V,aduna,kerätä
1428,sammeln::V,colecționa,koota
1429,sammeln::V,colecționa,kerätä
1430,pflücken::V,culege,poimia
1431,jagen::V,vâna,metsästää
1432,fischen::V,pescui,kalastaa
1433,fassen::V,prinde,pyydystää
1434,fassen::V,prinde,saalistaa
1435,hüten::V,paște,paimentaa
1436,treiben::V,mână,ajaa
1437,anbinden::V,lega,kytkeä
1438,füttern::V,da de mâncare,ruokkia
1439,melken::V,mulge,lypsää
1440,hacken::V,toca,hakata
1441,hacken::V,sparge,hakata
1442,gießen::V,uda,kastella
1443,reifen::V,pârgui,kypsyä
1444,zubereiten::V,găti,valmistaa
1445,kochen::V,găti,keittää
1446,backen::V,coace,leipoa
1447,braten::V,coace,paistaa
1448,umrühren::V,mesteca,hämmentää
1449,stricken::V,împleti,kutoa
1450,stricken::V,împleti,neuloa
1451,nähen::V,coase,ommella
1452,färben::V,vopsi,värjätä
1453,färben::V,vopsi,värittää
1454,färben::V,colora,värjätä
1455,färben::V,colora,värittää
1456,reinigen::V,curăți,puhdistaa
1457,waschen::V,spăla,pestä
1458,abwischen::V,șterge,pyyhkiä
1459,spülen::V,clăti,huuhtoa
1460,fegen::V,mătura,pyyhkäistä
1461,kehren::V,mătura,lakaista
1462,baden::V,se scălda,kylpeä
1463,sich waschen::V,se spăla,peseytyä
1464,ausziehen::V,și scoate,riisua
1465,anziehen::V,îmbrăca,pukea ylleen
1466,sich anziehen::V,se îmbrăca,pukeutua
1467,kämmen::V,pieptăna,kammata
1468,schmücken::V,împodobi,koristaa
1469,schmücken::V,împodobi,kaunistaa
1470,sagen::V,zice,sanoa
1471,sagen::V,spune,sanoa
1472,sprechen::V,vorbi,puhua
1473,reden::V,vorbi,keskustella
1474,reden::V,discuta,keskustella
1475,sich unterhalten::V,conversa,jutella
1476,sich unterhalten::V,sta de vorbă,jutella
1477,fragen::V,întreba,kysyä
1478,bitten::V,ruga,pyytää
1479,erzählen::V,spune,kertoa
1480,erzählen::V,povesti,kertoa
1481,mitteilen::V,comunica,ilmoittaa
1482,mitteilen::V,înștiința,ilmoittaa
1483,nennen::V,numi,kutsua
1484,nennen::V,numi,nimittää
1485,nennen::V,chema,kutsua
1486,nennen::V,chema,nimittää
1487,rufen::V,chema,kutsua
1488,prahlen::V,se făli,kerskailla
1489,übersetzen::V,traduce,kääntää
1490,denken::V,gândi,miettiä
1491,denken::V,gândi,ajatella
1492,glauben::V,crede,uskoa
1493,bemerken::V,observa,huomata
1494,erkennen::V,cunoaște,tunnistaa
1495,erkennen::V,recunoaște,tunnistaa
1496,begreifen::V,pricepe,ymmärtää
1497,begreifen::V,înțelege,ymmärtää
1498,verstehen::V,înțelege,ymmärtää
1499,lernen::V,învăța,oppia
1500,wissen::V,ști,tietää
1501,sich erinnern an::V,a-și aminti de,muistaa
1502,vergessen::V,uita,unohtaa
1503,messen::V,măsura,mitata
1504,zählen::V,număra,laskea
1505,rechnen::V,calcula,laskea
1506,lesen::V,citi,lukea
1507,malen::V,picta,maalata
1508,zeichnen::V,desena,piirtää
1509,zeichnen::V,desena,piirustaa
1510,schreiben::V,scrie,kirjoittaa
1511,besitzen::V,avea,omistaa
1512,besitzen::V,poseda,omistaa
1513,kaufen::V,cumpăra,ostaa
1514,verkaufen::V,vinde,myydä
1515,bezahlen::V,plăti,maksaa
1516,bezahlen::V,achita,maksaa
1517,zahlen::V,plăti,maksaa
1518,beherrschen::V,stăpâni,hallita
1519,ertragen::V,răbda,kestää
1520,ertragen::V,suporta,kestää
