,Concept_ID,ka,ps
710,rot::A,წითელი,سور
711,gelb::A,ყვითელი,زېړ
712,blau::A,ლურჯი,شین
713,blau::A,ლურჯი,اسماني رنګه
714,blau::A,ცისფერი,شین
715,blau::A,ცისფერი,اسماني رنګه
716,grün::A,მწვანე,زرغون
717,grau::A,რუხი,خړ
718,grau::A,ნაცრისფერი,خړ
719,bunt::A,ჭრელი,رنګارنګ
720,bunt::A,ფერადი,رنګارنګ
721,billig::A,იაფი,ارزان
722,teuer::A,ძვირი,ګران
723,wertvoll::A,ღირსიანი,قیمتي
724,blind::A,ბრმა,ړوند
725,taub::A,ყრუ,کوڼ
726,kräftig::A,ძალავანი,قوی
727,stark::A,ძლიერი,قوی
728,stark::A,ძლიერი,تکړه
729,stark::A,ღონიერი,قوی
730,stark::A,ღონიერი,تکړه
731,schwach::A,სუსტი,ضعیف
732,schwach::A,სუსტი,کمزوری
733,fett::A,სქელი,چاغ
734,schlank::A,გამხდარი,خوش اندام
735,hübsch::A,ეშხიანი,ښکلی
736,hübsch::A,ეშხიანი,ښایسته
737,hübsch::A,მშვენიერი,ښکلی
738,hübsch::A,მშვენიერი,ښایسته
739,böse::A,ავი,شریر
740,böse::A,ავი,قهرناک
741,böse::A,ბოროტი,شریر
742,böse::A,ბოროტი,قهرناک
743,dumm::A,ბოთე,احمق
744,dumm::A,სულელი,احمق
745,faul::A,ზანტი,لټ
746,faul::A,ზანტი,تنبل
747,faul::A,ზარმაცი,لټ
748,faul::A,ზარმაცი,تنبل
749,fleißig::A,ბეჯითი,زحمت کښ
750,fleißig::A,მუყაითი,زحمت کښ
751,geizig::A,ძუნწი,بخیل
752,klug::A,ჭკვიანი,عاقل
753,klug::A,ჭკვიანი,هوښیار
754,geschickt::A,მარჯვე,ماهر
755,geschickt::A,გაწაფული,ماهر
756,lieb::A,სატრფიალო,عزیز
757,lieb::A,სატრფიალო,محبوب
758,lustig::A,მხიარული,خوشحال
759,sanft::A,ალერსიანი,پوست
760,sanft::A,ალერსიანი,ملایم
761,sanft::A,გრძნობიერი,پوست
762,sanft::A,გრძნობიერი,ملایم
763,hungrig::A,მშიერი,وږی
764,krank::A,სნეული,مريض
765,krank::A,სნეული,ناروغ
766,krank::A,ავადმყოფი,مريض
767,krank::A,ავადმყოფი,ناروغ
768,nackt::A,ტიტველი,لوڅ
769,traurig::A,მწუხარე,غمجن
770,traurig::A,სევდიანი,غمجن
771,lebendig::A,ცოცხალი,ژوندی
772,gut::A,კარგი,ښه
773,schlecht::A,უხეირო,بد
774,schlecht::A,უხეირო,خراب
775,richtig::A,ნამდვილი,سم
776,richtig::A,ნამდვილი,صحیح
777,schlimm::A,ცუდი,بد
778,schlimm::A,ცუდი,مخوف
779,wahr::A,სწორი,واقعي
780,wahr::A,ჭეშმარიტი,واقعي
781,alt::A,ძველი,زوړ
782,neu::A,ახალი,نوی
783,ehemalig::A,ყოფილი,پخوانی
784,alt[Lebewesen]::A,ბებერი,زوړ
785,jung::A,ნორჩი,ځوان
786,jung::A,ახალგაზრდა,ځوان
787,arm::A,ღარიბი,غریب
788,arm::A,ღარიბი,بې وزله
789,reich::A,მდიდარი,شتمن
790,reich::A,მდიდარი,دولتمند
791,bekannt::A,ცნობილი,اشنا
792,berühmt::A,გამოჩენილი,مشهور
793,fremd::A,უცხო,پردی
794,fremd::A,უცხო,بېګانه
795,fremd::A,გარეშე,پردی
796,fremd::A,გარეშე,بېګانه
797,verschieden::A,სხვაგვარი,مختلف
798,nah::A,ახლო,نژدې
799,fern::A,შორი,لیری
800,fern::A,შორეული,لیری
801,linker::A,მარცხენა,چپ
802,linker::A,მარცხენა,کیڼ
803,rechter::A,მარჯვენა,ښی
804,anderer::A,სხვა,بل
805,erster::A,პირველი,لومړی
806,zweiter::A,მეორე,دوهم
807,dritter::A,მესამე,درېم
808,letzter::A,ბოლო,آخرنی
809,letzter::A,ბოლო,وروستی
810,letzter::A,უკანასკნელი,آخرنی
811,letzter::A,უკანასკნელი,وروستی
812,allein::ADV,მარტო,یوازې
813,auf einmal::ADV,ერთდროულად,په یوه وخت کی
814,zusammen::ADV,ერთად,یو ځای
815,lange::ADV,დიდხანს,ډېر وخت
816,lange::ADV,დიდხანს,ډېره موده
817,plötzlich::ADV,მოულოდნელად,ناببره
818,plötzlich::ADV,მოულოდნელად,یوناڅاپه
819,sofort::ADV,ახლავე,فوراً
820,sofort::ADV,ახლავე,سمدلاسه
821,später::ADV,მოგვიანებით,وروسته
822,jetzt::ADV,ახლა,اوس
823,heute::ADV,დღეს,نن
824,morgen::ADV,ხვალ,سبا
825,bald::ADV,მალე,ژر
826,dann::ADV,მერე,پس
827,dann::ADV,მერე,وروسته
828,gestern::ADV,გუშინ,پرون
829,einst::ADV,ოდესღაც,پخوا
830,damals::ADV,მაშინ,هغه وخت
831,danach::ADV,მერმე,بیا
832,danach::ADV,შემდეგ,بیا
833,vorher::ADV,ადრე,دمخه
834,vorher::ADV,წინათ,دمخه
835,zuerst::ADV,ჯერ,لومړی
836,einmal::ADV,ერთხელ,یو ځل
837,manchmal::ADV,ხან,ګاهی ګاهی
838,manchmal::ADV,ზოგჯერ,ګاهی ګاهی
839,oft::ADV,ხშირად,ډېر ځله
840,immer::ADV,მუდამ,تل
841,immer::ADV,მუდამ,همېشه
842,immer::ADV,ყოველთვის,تل
843,immer::ADV,ყოველთვის,همېشه
844,niemals::ADV,არასდროს,هیڅکله نه
845,hier::ADV,აქ,دلته
846,hierhin::ADV,აქეთ,دلته
847,hierhin::ADV,აქეთ,دې ځای ته
848,von hier::ADV,აქედან,د دې ځای نه
849,dort::ADV,იქ,هلته
850,dorthin::ADV,იქით,هلته
851,dorthin::ADV,იქით,هغه ځای ته
852,geradeaus::ADV,პირდაპირ,مخامخ
853,vorwärts::ADV,წინ,مخ پهٔ وړاندې
854,rückwärts::ADV,უკან,بېرته
855,zurück::ADV,უკანვე,بېرته
856,unten::ADV,დაბლა,لاندي
857,unten::ADV,ქვევით,لاندي
858,hinab::ADV,ძირს,ښکته
859,oben::ADV,ზემოთ,پورته
860,hinauf::ADV,ზევით,پاس
861,überall::ADV,ყველგან,هره خوا
862,nicht::ADV,არ,نه
863,ein wenig::ADV,ცოტა,یو څه
864,kaum::ADV,ძლივს,ایله
865,sehr::ADV,მეტად,ډېر
866,sehr::ADV,მეტად,زيات
867,sehr::ADV,ძალიან,ډېر
868,sehr::ADV,ძალიან,زيات
869,so::ADV,ისე,داسې
870,so::ADV,ისე,دومره
871,noch::ADV,ჯერ,نور
872,nur::ADV,მხოლოდ,تش
873,nur::ADV,მხოლოდ,صرف
874,schon::ADV,უკვე,دمخه
875,wieder::ADV,ისევ,بیا
876,wieder::ADV,კიდევ,بیا
877,vergebens::ADV,ამაოდ,عبث
878,vergebens::ADV,ტყუილად,عبث
879,vor::PRP,წინ,دمخه
880,hinter::PRP,უკან,شاته
881,hinter::PRP,მიღმა,شاته
882,unter::PRP,ქვეშ,لاندي
883,unter::PRP,ქვევით,لاندي
884,durch::PRP,გავლით,د مینځ نه
885,neben::PRP,გვერდით,نژدې
886,zwischen::PRP,შუა,ترمینځ
887,zwischen::PRP,შორის,ترمینځ
888,wegen::PRP,გამო,د ... له لاسه
889,wegen::PRP,შედეგად,د ... له لاسه
890,dies::PRN,ეს,دا
891,das::PRN,ეგ,دا
892,alles::PRN,ყველაფერი,هرڅهٔ
893,ich::PRN,მე,زه
894,du::PRN,შენ,ته
895,er::PRN,ის,دی
896,er::PRN,იგი,دی
897,wir::PRN,ჩვენ,مونږ
898,ihr::PRN,თქვენ,تاسې
899,sie::PRN,ისინი,هغوی
900,was::FPRN,რა,څهٔ
901,wer::FPRN,ვინ,چا
902,wer::FPRN,ვინ,څوک
903,wo::FADV,სად,چيری
904,wo::FADV,სად,چېرته
905,wohin::FADV,საით,چېرته
906,wie::FADV,როგორ,څنګه
907,warum::FADV,რაზე,ولې
908,warum::FADV,რატომ,ولې
909,wieviel::FNUM,რამდენი,څو
910,wieviel::FNUM,რამდენი,څومره
911,eins::NUM,ერთი,یو
912,zwei::NUM,ორი,دوه
913,drei::NUM,სამი,درې
914,vier::NUM,ოთხი,څلور
915,fünf::NUM,ხუთი,پنځه
916,sechs::NUM,ექვსი,شپږ
917,sieben::NUM,შვიდი,اوه
918,acht::NUM,რვა,اته
919,neun::NUM,ცხრა,نهه
920,zehn::NUM,ათი,لس
921,elf::NUM,თერთმეტი,یوولس
922,zwölf::NUM,თორმეტი,دولس
923,zwanzig::NUM,ოცი,شل
924,dreißig::NUM,ოცდაათი,دېرش
925,vierzig::NUM,ორმოცი,څلوېښت
926,fünfzig::NUM,ორმოცდაათი,پنځوس
927,sechzig::NUM,სამოცი,شپېته
928,siebzig::NUM,სამოცდაათი,اویا
929,achtzig::NUM,ოთხმოცი,اتیا
930,neunzig::NUM,ოთხმოცდაათი,نوي
931,hundert::NUM,ასი,سل
932,tausend::NUM,ათასი,زر
933,und::CNJ,და,او
934,oder::CNJ,ან,ېا
935,stehen::V,დგას,درېدل
936,sitzen::V,ზის,کښېنستل
937,liegen::V,აწევს,ملاستل
938,hängen::V,კიდია,ځړېدل
939,werden::V,გახდება,کېدل
940,passieren::V,მოხდება,پېښېدل
941,beginnen::V,იწყება,شروع کېدل
942,enden::V,გათავდება,خلاصدل
943,enden::V,გათავდება,تمامېدل
944,wechseln::V,იცვლება,تغییر موندل
945,aufgehen[Sonne]::V,ამოდის,ختل
946,untergehen[Sonne]::V,ჩადის,لوېدل
947,untergehen[Sonne]::V,ჩადის,پرېوتل
948,scheinen[Sonne]::V,ანათებს,رڼا کول
949,donnern::V,ქუხს,تنېدل
950,donnern::V,ქუხს,غړمبېدل
951,wehen::V,ქრის,چلېدل
952,wehen::V,დაუბერავს,چلېدل
953,strömen::V,იღვრება,بهېدل
954,fließen::V,დის,بهېدل
955,fließen::V,დის,تویېدل
956,fließen::V,მიედინება,بهېدل
957,fließen::V,მიედინება,تویېدل
958,sich drehen::V,ტრიალებს,ګرځېدل
959,sich drehen::V,ტრიალებს,چورلېدل
960,schwanken::V,ირხევა,زنګېدل
961,schwingen::V,ირხევა,زنګېدل
962,fallen::V,დავარდება,ولېدل
963,brennen::V,იწვის,سوځېدل
964,rauchen::V,ბოლავს,لوګی کول
965,rauchen::V,აბოლებს,لوګی کول
966,regnen::V,წვიმს,باران اورېدل
967,gefrieren::V,იყინება,کنګل نيول
968,tauen::V,დნება,وېلې کېدل
969,schmelzen::V,დნება,وېلې کېدل
970,trocknen::V,გაშრება,وچېدل
971,sieden::V,დუღს,اېشېدل
972,faulen::V,ლპება,خرابېدل
973,verfaulen::V,ლპება,ورستېدل
974,reißen::V,დაიხევა,شلېدل
975,versinken::V,ეფლობა,ډوېېدل
976,versinken::V,ჩაიძირება,ډوېېدل
977,vergehen::V,გადის,تېرېدل
978,erscheinen::V,გამოჩნდება,ښکارېدل
979,verschwinden::V,გააქრება,ورکېدل
980,verschwinden::V,დაიკარგება,ورکېدل
981,sinken::V,დაიწევს,ښکته کېدل
982,abnehmen::V,შემცირდება,کمېدل
983,zunehmen::V,გასუქდება,زیاتېدل
984,steigen::V,მოიმატებს,جګېدل
985,steigen::V,მოიმატებს,پورته کېدل
986,wachsen::V,იზრდება,وده کول
987,wachsen::V,მრავლდება,وده کول
988,glänzen::V,ბრწყინავს,ځلېدل
989,funkeln::V,კაშკაშებს,پړکېدل
990,lärmen::V,ხმაურობს,غال و غول کول
991,läuten::V,დარეკავს,زنګ وهل
992,klingeln::V,დარეკავს,زنګ وهل
993,klirren::V,დააწკარუნებს,کړنګېدل
994,brausen::V,ბობოქრობს,تلاطم کول
995,rauschen::V,შრიალებს,شڼهار کول
996,klingen::V,ხმას გამოსცემს,آواز کول
997,bellen::V,უყეფს,غپېدل
998,heulen::V,ღმუის,انګلل
999,blasen::V,დაუბერავს,پو کول
1000,pfeifen::V,უსტვენს,شپېلک وهل
1001,schreien::V,ყვირის,ناره کول
1002,stöhnen::V,კვნესის,زګېروی کول
1003,zittern::V,აძაგძაგებს,لړزېدل
1004,leben::V,ცოცხლობს,ژوند کول
1005,geboren werden::V,იშვება,زېږېدل
1006,geboren werden::V,იბადება,زېږېدل
1007,atmen::V,სუნთქავს,ساه کښل
1008,atmen::V,სუნთქავს,تنفس کول
1009,trinken::V,სვამს,څښل
1010,trinken::V,დალევს,څښل
1011,essen::V,შეჭამს,خوړل
1012,schlucken::V,ყლაპავს,غړپول
1013,müde werden::V,დაიქანცება,ستړی کېدل
1014,einschlafen::V,დაიძინებს,ویده کېدل
1015,schlafen::V,სძინავს,خوب کول
1016,aufwachen::V,გაიღვიძებს,ویښېدل
1017,aufstehen::V,ადგება,پاڅېدل
1018,sich erholen::V,დაისვენებს,استراحت کول
1019,krank werden::V,ავად გახდება,رنځورېدل
1020,krank sein::V,ავადმყოფობს,ناجوړېدل
1021,schmerzen::V,სტკივა,خوږېدل
1022,schmerzen::V,სტკივა,درد کول
1023,husten::V,ახველებს,ټوخېدل
1024,genesen::V,მორჩება,رغېدل
1025,sterben::V,კვდება,مړل
1026,umkommen::V,დაიღუპება,تلفېدل
1027,sich bewegen::V,იძვრის,چلېدل
1028,sich bewegen::V,იძვრის,حرکت کول
1029,sich bewegen::V,მოძრაობს,چلېدل
1030,sich bewegen::V,მოძრაობს,حرکت کول
1031,sich rühren::V,გაინძრევა,ښورېدل
1032,sich erheben::V,ადგება,درېدل
1033,sich setzen::V,დაჯდება,کښېنستل
1034,hinfallen::V,დაეცემა,لوېدل
1035,laufen::V,დადის,منډې وهل
1036,schreiten::V,აბიჯებს,قدم ایښودل
1037,spazierengehen::V,დასეირნობს,چکر وهل
1038,eilen::V,მიიჩქარის,بېړه کول
1039,sich beeilen::V,აჩქარდება,عجله کول
1040,sausen::V,მიქრის,ځغستل
1041,rennen::V,დარბის,زغلېدل
1042,springen::V,ხტის,ټوپ وهل
1043,klettern::V,ძვრება,ختل
1044,schaukeln::V,ქანაობს,زنګېدل
1045,kriechen::V,დაბობღავს,خاپوړی وهل
1046,schwimmen::V,ცურავს,لامبو وهل
1047,tauchen::V,ჩაიძირება,غوټه وهل
1048,rudern::V,ნიჩაბს უსვამს,پارو وهل
1049,fahren::V,დადის,تلل
1050,fahren::V,მგზავრობს,تلل
1051,fliegen::V,იფრენს,الوتل
1052,fliegen::V,გაფრინდება,الوتل
1053,gehen::V,მიდის,تلل
1054,weggehen::V,წამოდის,بهر وتل
1055,abfahren::V,მიემგზავრება,تلل
1056,anhalten::V,ჩერდება,ودرېدل
1057,hineingehen::V,შედის,داخلېدل
1058,eintreten::V,შედის,ننوتل
1059,kommen::V,მოდის,راتلل
1060,ankommen::V,ჩადის,رسېدل
1061,zurückkommen::V,დაბრუნდება,بېرته راتلل
1062,bleiben::V,დარჩება,پاتې کېدل
1063,warten::V,ელოდება,انتظار وېستل
1064,erwarten::V,ელის,انتظار کول
1065,erwarten::V,დაიცდის,انتظار کول
1066,suchen::V,ეძებს,لټول
1067,suchen::V,მოძებნის,لټول
1068,finden::V,მიაგნებს,میندل
1069,finden::V,მიაგნებს,پیدا کول
1070,finden::V,გამოძებნის,میندل
1071,finden::V,გამოძებნის,پیدا کول
1072,versuchen::V,ცდის,هڅه کول
1073,versuchen::V,ცდილობს,هڅه کول
1074,vorbereiten::V,მოამზადებს,چمتوکول
1075,lieben::V,უყვარს,مینه لرل
1076,mögen::V,ეტრფის,خوښول
1077,mögen::V,ეტრფის,علاقه لرل
1078,lachen::V,იცინის,خندېدل
1079,rühren::V,გულს აუჩუყებს,اغېزه کول
1080,weinen::V,ტირის,ژړل
1081,schimpfen::V,შეიგინება,ښکنځا کول
1082,sich ärgern::V,გაბრაზობს,قهر راتلل
1083,sich fürchten::V,შიშობს,ډارېدل
1084,fürchten::V,ფრთხილობს,ډارېدل
1085,fliehen::V,გაიქცევა,تښتېدل
1086,flüchten::V,გაიქცევა,تښتېدل
1087,sehen::V,ხედავს,لیدل
1088,anschauen::V,ნახავს,کتل
1089,ansehen::V,უყურებს,ننداره کول
1090,hören::V,ისმენს,اورېدل
1091,zuhören::V,მოისმენს,غوږ نیول
1092,probieren::V,გასინჯავს,څکه کول
1093,probieren::V,გასინჯავს,چاشنی کول
1094,riechen::V,ყნოსავს,بويول
1095,fühlen::V,გრძნობს,حسول
1096,scheinen::V,ეჩვენება,ښکارېدل
1097,zu sehen sein::V,მოჩანს,ښکارېدل
1098,vernehmen::V,გაიგებს,خبرېدل
1099,frieren::V,იყინება,ساړه کېتل
1100,tun::V,აკეთებს,کول
1101,können::V,შეიძლება,کولای شول
1102,können::V,შეიძლება,د لاسه کېدل
1103,wollen::V,უნდა,غوښتل
1104,anfangen::V,დაიწყებს,شروع کول
1105,beenden::V,ამთავრებს,ختمول
1106,beenden::V,ამთავრებს,پای ته رسول
1107,aufhören::V,შეწყვეტს,بس کول
1108,gelingen::V,მოახერხებს,موفق کېدل
1109,gelingen::V,მოახერხებს,بریالی کېدل
1110,geraten::V,გამოდის,کېدل
1111,öffnen::V,გახსნის,خلاصول
1112,öffnen::V,გახსნის,پرانیستل
1113,schließen::V,ხურავს,تړل
1114,schließen::V,დაკეტავს,تړل
1115,stellen::V,დადგამს,ایښودل
1116,setzen::V,დასვამს,کښېنول
1117,legen::V,დადებს,ایښودل
1118,berühren::V,შეახებს,لاس وهل
1119,berühren::V,მიაკარებს,لاس وهل
1120,verbinden::V,შეაერთებს,تړل
1121,bedecken::V,გადააფარებს,پوښول
1122,aufhängen::V,დაკიდებს,ځوړندول
1123,anzünden::V,დაანთებს,بلول
1124,anzünden::V,მოუკიდებს,بلول
1125,aufheben::V,აიღებს,پورته کول
1126,aufheben::V,აიყვანს,پورته کول
1127,zurücklassen::V,დატოვებს,پرېښودل
1128,verlieren::V,დაკარგავს,ورکول
1129,fallen lassen::V,გაუვარდება,له لاسه لوېدل
1130,machen::V,გააკეთებს,کول
1131,machen::V,გამოიწვევს,کول
1132,herstellen::V,დაამზადებს,جوړول
1133,herstellen::V,დაამზადებს,توليدول
1134,bauen::V,ააშენებს,جوړول
1135,reparieren::V,შეაკეთებს,ترمیمول
1136,reparieren::V,გაარემონტებს,ترمیمول
1137,verbessern::V,გამოაკეთებს,اصلاح کول
1138,verbessern::V,გააუმჯობესებს,اصلاح کول
1139,ändern::V,შეცვლის,تغیر ورکول
1140,graben::V,თხრის,کيندل
1141,beugen::V,ხრის,ټیټول
1142,biegen::V,გაღუნავს,کږول
1143,drehen::V,ატრიალებს,ګرځول
1144,wenden::V,მოაბრუნებს,اړول
1145,umdrehen::V,შეატრიალებს,اړول
1146,heben::V,ასწევს,جګول
1147,heben::V,ასწევს,پورته کول
1148,hochheben::V,აიყვანს,جګول
1149,ergreifen::V,სტაცებს,نیول
1150,halten::V,უჭირავს,نیول
1151,drücken::V,დააწვება,کښېکښل
1152,schieben::V,მისწევს,پوری وهل
1153,kratzen::V,მოფხანს,ګرول
1154,lecken::V,ლოკავს,څټل
1155,beißen::V,უკბენს,چیچل
1156,abreißen::V,გლეჯს,شکول
1157,abreißen::V,მოწყვეტს,شکول
1158,abschneiden::V,გაჭრის,پرېکول
1159,binden::V,შეკრავს,تړل
1160,binden::V,გადააბამს,تړل
1161,stecken::V,ჩაასობს,ټومبل
1162,brechen::V,მოიტეხს,ماتول
1163,klopfen::V,აკაკუნებს,ټکول
1164,hauen::V,ლეწავს,ټکول
1165,kleben::V,წებავს,نښلول
1166,kleben::V,წებავს,سرېښول
1167,kleben::V,დააწებებს,نښلول
1168,kleben::V,დააწებებს,سرېښول
1169,reiben::V,დაზელს,مږل
1170,streichen::V,უსვამს,مښل
1171,schleifen::V,ლესავს,تېره کول
1172,schneiden::V,გაჭრის,غوڅول
1173,schneiden::V,გაჭრის,پرېکول
1174,rütteln::V,არხევს,خوڅول
1175,schütteln::V,არყევს,ښورول
1176,schütteln::V,ანძრევს,ښورول
1177,schwenken::V,აქნევს,خوڅول
1178,schütten::V,ღვრის,اچول
1179,schütten::V,ღვრის,تویول
1180,schütten::V,დააქცევს,اچول
1181,schütten::V,დააქცევს,تویول
1182,füllen::V,გაავსებს,ډکول
1183,einwickeln::V,შეახვევს,پېچل
1184,einwickeln::V,შეახვევს,نغښتل
1185,tragen::V,მიიტანს,وړل
1186,schleppen::V,მიათრევს,وړل
1187,ziehen::V,წევს,کښل
1188,ziehen::V,ათრევს,کښل
1189,aufbewahren::V,შეინახავს,ساتل
1190,werfen::V,ისვრის,اچول
1191,werfen::V,ისვრის,غورځول
1192,fangen::V,დაიჭერს,نیول
1193,fangen::V,დაიჭერს,ګیرول
1194,packen::V,სტაცებს,نیول
1195,verstecken::V,მალავს,پټول
1196,teilen::V,დაყოფს,وېشل
1197,teilen::V,დაყოფს,تقسیمول
1198,schicken::V,გაგზავნის,لېږل
1199,schicken::V,გაგზავნის,استول
1200,bringen::V,მოიტანს,راوړل
1201,hinzufügen::V,დაამატებს,زیاتول
1202,bekommen::V,ამოიღებს,حاصلول
1203,erhalten::V,იღებს,اخیستل
1204,nehmen::V,აიღებს,نیول
1205,nehmen::V,აიღებს,اخيستل
1206,wählen::V,გადაარჩევს,خوښول
1207,auswählen::V,ამოარჩევს,چنده کول
1208,bewahren::V,ინარჩუნებს,ساتل
1209,behindern::V,აბრკოლებს,مانع کېدل
1210,behindern::V,აბრკოლებს,ممانعت کول
1211,behindern::V,გააძნელებს,مانع کېدل
1212,behindern::V,გააძნელებს,ممانعت کول
1213,verderben::V,გააფუჭებს,خرابېدل
1214,beschädigen::V,დააზიანებს,ورانول
1215,zerbrechen::V,დაამტვრევს,ماتول
1216,zerreißen::V,გახევს,څیرې کول
1217,zerstören::V,მოსპობს,ړنګول
1218,zerstören::V,მოსპობს,ورانول
1219,zerstören::V,დაანგრევს,ړنګول
1220,zerstören::V,დაანგრევს,ورانول
1221,verbrennen::V,დაწვავს,سوځول
1222,geben::V,აძლევს,ورکول
1223,reichen::V,მიაწოდებს,ورکول
1224,schenken::V,აჩუქებს,بښل
1225,versprechen::V,აღუთქვამს,لوز کول
1226,wünschen::V,უსურვებს,غوښتل
1227,loben::V,აქებს,ستایل
1228,loben::V,აქებს,تمجید کول
1229,loben::V,ამკობს,ستایل
1230,loben::V,ამკობს,تمجید کول
1231,küssen::V,აკოცებს,ښکلول
1232,wiegen::V,არხევს,زنګول
1233,zudecken::V,გადახურავს,پوښول
1234,wecken::V,გააღვიძებს,ويښول
1235,zeigen::V,დაანახვებს,ښودل
1236,führen::V,მიჰყავს,بیول
1237,lehren::V,ასწავლის,درس ورکول
1238,lehren::V,ასწავლის,تعلیم ورکول
1239,unterrichten::V,ასწავლის,درس ورکول
1240,aufziehen::V,აღზრდის,روزل
1241,leiten::V,აწარმოებს,رهبری کول
1242,leiten::V,აწარმოებს,لارښوونه کول
1243,leiten::V,ხელმძღვანელობს,رهبری کول
1244,leiten::V,ხელმძღვანელობს,لارښوونه کول
1245,antreiben::V,დააჩქარებს,چټک کول
1246,lassen::V,ა--ინებს,اړکول
1247,einladen::V,მოიპატიჟებს,بلل
1248,vereinigen::V,შეაერთებს,متحد کول
1249,vereinigen::V,შეაერთებს,یوځای کول
1250,besuchen::V,სანახავად მიდის,کتنه کول
1251,treffen::V,შეხვდება,ليدل
1252,treffen::V,შეხვდება,تلقی کول
1253,sich versammeln::V,შეიკრიბება,راغونډېدل
1254,spielen::V,ეთამაშება,لوبه کول
1255,singen::V,მღერის,سندرې وېل
1256,tanzen::V,ცეკვავს,ګډېدل
1257,sich trennen::V,მოშორდება,بېلېدل
1258,verlassen::V,მიატოვებს,ترک کول
1259,retten::V,იხსნის,نجات ورکول
1260,retten::V,გადაარჩენს,نجات ورکول
1261,bewachen::V,დარაჯობს,ساتل
1262,bewachen::V,დარაჯობს,حفاظت کول
1263,bewachen::V,უთვალთვალებს,ساتل
1264,bewachen::V,უთვალთვალებს,حفاظت کول
1265,schützen::V,დაიფარავს,ژغورل
1266,verteidigen::V,დაიცავს,دفاع کول
1267,sich schlagen::V,იჩხუბებს,جنګېدل
1268,schießen::V,ისვრის,ویشتل
1269,siegen::V,გაიმარჯვებს,غالبېدل
1270,ärgern::V,აჯავრებს,خپه کول
1271,schlagen::V,ცემს,وهل
1272,treten::V,პანღურს ამოჰკრავს,په لغته وهل
1273,stechen::V,სჩხვლეტს,ټومبل
1274,stoßen::V,დაეჯახება,ټېل وهل
1275,stoßen::V,დაეჯახება,پوری وهل
1276,stehlen::V,ქურდობს,تښتول
1277,stehlen::V,ქურდობს,غلا کول
1278,stehlen::V,მოიპარავს,تښتول
1279,stehlen::V,მოიპარავს,غلا کول
1280,stören::V,შეაწუხებს,ماتول
1281,belästigen::V,მობეზრდება,ځورول
1282,belästigen::V,მობეზრდება,تکلیف ورکول
1283,verbergen::V,დამალავს,پټول
1284,täuschen::V,შეცდებს,تېرایستل
1285,täuschen::V,შეცდებს,خطا ایستل
1286,betrügen::V,მოატყუებს,غولول
1287,töten::V,მოკლავს,وژل
1288,töten::V,მოკლავს,مړ کول
1289,wohnen::V,ცხოვრობს,اوسېدل
1290,wohnen::V,ბინადრობს,اوسېدل
1291,arbeiten::V,მუშაობს,کار کول
1292,sammeln::V,შეკრებს,راټولول
1293,sammeln::V,შეკრებს,راغونډول
1294,pflücken::V,კრეფს,شکول
1295,jagen::V,ნადირობს,ښکار کول
1296,fischen::V,თევზაობს,کب نيول
1297,fassen::V,დააჭერს,نیول
1298,fassen::V,დააჭერს,ګیرول
1299,hüten::V,მწყემსავს,پوول
1300,treiben::V,მიერეკება,بیول
1301,anbinden::V,მიაბამს,تړل
1302,füttern::V,აჭმევს,خوراک ورکول
1303,melken::V,წველის,لوشل
1304,hacken::V,კეპავს,پی کول
1305,gießen::V,რწყავს,اوبه کول
1306,reifen::V,მწიფდება,رسېدل
1307,zubereiten::V,მოამზადებს,تیارول
1308,kochen::V,მოხარშავს,پخول
1309,backen::V,გამოაცხობს,پخول
1310,braten::V,შეწვავს,وريتول
1311,umrühren::V,შეურევს,لړل
1312,umrühren::V,გათქვეფს,لړل
1313,stricken::V,ქსოვს,اوبدل
1314,nähen::V,გაკერავს,ګنډل
1315,färben::V,შეღებავს,رنګول
1316,reinigen::V,გაწმენდს,صافول
1317,reinigen::V,გასუფთავებს,صافول
1318,waschen::V,გარეცხავს,مینځل
1319,abwischen::V,წაშლის,وچول
1320,spülen::V,გაავლებს,کنګالول
1321,fegen::V,დაბლანდავს,جارو کول
1322,kehren::V,დაგვის,جارو کول
1323,baden::V,ბანაობს,لمبېدل
1324,sich waschen::V,იბანება,ځان مينځل
1325,ausziehen::V,გაიხდის,کښل
1326,ausziehen::V,გაიხდის,ایستل
1327,anziehen::V,ჩაიცვამს,اغوستل
1328,sich anziehen::V,ჩაიცვამს,کالی اغوستل
1329,kämmen::V,დავარცხნის,ګمنځول
1330,schmücken::V,მორთავს,ښکلی کول
1331,sagen::V,იტყვის,وېل
1332,sprechen::V,ლაპარაკობს,وېل
1333,sprechen::V,ლაპარაკობს,غږېدل
1334,reden::V,საუბრობს,ګړېدل
1335,reden::V,საუბრობს,خبرې کول
1336,sich unterhalten::V,ბაასობს,خبری کول
1337,sich unterhalten::V,მუსაიფობს,خبری کول
1338,fragen::V,ჰკითხავს,پوښتنه کول
1339,bitten::V,სთხოვს,غوښتل
1340,erzählen::V,მოუთხრობს,کيسه کول
1341,erzählen::V,მოუთხრობს,حکايت کول
1342,mitteilen::V,აუწყებს,خبرول
1343,mitteilen::V,აუწყებს,خبر ورکول
1344,mitteilen::V,აცნობებს,خبرول
1345,mitteilen::V,აცნობებს,خبر ورکول
1346,nennen::V,უწოდებს,نوم ايښودل
1347,rufen::V,დაუძახებს,بلل
1348,prahlen::V,ტრაბახობს,لاپې وهل
