,Concept_ID,lez,ar
774,wegen::PRP,гъиляй,بسبب
775,dies::PRN,и,هذا
776,dies::PRN,им,هذا
777,das::PRN,а,ذلك
778,das::PRN,ам,ذلك
779,alles::PRN,вири,الكل
780,alles::PRN,михьиз,الكل
781,ich::PRN,за,أنا
782,ich::PRN,зун,أنا
783,du::PRN,вун,أنت
784,er::PRN,ам,هو
785,er::PRN,гьа,هو
786,wir::PRN,чун,نحن
787,ihr::PRN,куьн,أنتم
788,ihr::PRN,куьн,أنتن
789,sie::PRN,абур,هم
790,sie::PRN,абур,هن
791,was::FPRN,вуч,ما
792,wer::FPRN,вуж,من
793,wo::FADV,гьина,أين
794,wohin::FADV,гьиниз,إلى أين
795,wie::FADV,гьикӏ,كيف
796,warum::FADV,вучиз,لماذا
797,wieviel::FNUM,шумуд,كم
798,eins::NUM,са,واحد
799,zwei::NUM,кьвед,اثنين
800,drei::NUM,пуд,ثلاثة
801,vier::NUM,кьуд,أربعة
802,fünf::NUM,вад,خمسة
803,sechs::NUM,ругуд,ستة
804,sieben::NUM,ирид,سبعة
805,acht::NUM,муьжуьд,ثمانية
806,neun::NUM,кӏуьд,تسعة
807,zehn::NUM,цӏуд,عشرة
808,elf::NUM,цӏусад,أحد عشر
809,zwölf::NUM,цӏикьвед,اثنا عشر
810,zwanzig::NUM,къад,عشرون
811,dreißig::NUM,къанницӏуд,ثلاثون
812,vierzig::NUM,яхцӏур,أربعون
813,fünfzig::NUM,яхцӏурни цӏуд,خمسون
814,sechzig::NUM,пудкъад,ستون
815,siebzig::NUM,пудкъанни цӏуд,سبعون
816,achtzig::NUM,кьудкъад,ثمانون
817,neunzig::NUM,кьудкъанни цӏуд,تسعون
818,hundert::NUM,виш,مئة
819,tausend::NUM,агъзур,ألف
820,und::CNJ,ва,و
821,oder::CNJ,я,أو
822,stehen::V,акъвазун,وقف
823,sitzen::V,ацукьун,جلس
824,liegen::V,къаткун,رقد
825,hängen::V,куьрс хьун,تعلق
826,werden::V,хьун,صار
827,werden::V,хьун,أصبح
828,passieren::V,хьун,حدث
829,beginnen::V,башламиш хьун,ابتدأ
830,enden::V,куьтягь хьун,انتهى
831,wechseln::V,дегиш хьун,تغير
832,aufgehen[Sonne]::V,экъечӏун,شرق
833,untergehen[Sonne]::V,акӏун,غرب
834,scheinen[Sonne]::V,ишигь гун,أضاء
835,donnern::V,къукърумар авун,رعد
836,strömen::V,авахьун,جرى
837,fließen::V,авахьун,سال
838,sich drehen::V,элкъуьн,دار
839,schwanken::V,юзун,ترنح
840,schwingen::V,галтад хьун,ترجح
841,fallen::V,аватун,سقط
842,brennen::V,кун,احترق
843,brennen::V,ккун,احترق
844,regnen::V,къун,أمطر
845,gefrieren::V,муркӏади кьун,تجمد
846,tauen::V,цӏурун,ذاب
847,schmelzen::V,цӏурун,ذاب
848,trocknen::V,кьурун,نشف
849,sieden::V,ругун,غلى
850,faulen::V,кутӏун,فسد
851,verfaulen::V,чуьруьтмиш хьун,تعفن
852,verfaulen::V,кутӏун,تعفن
853,reißen::V,атӏун,انقطع
854,reißen::V,къазунун,انقطع
855,versinken::V,батмиш хьун,غرق
856,vergehen::V,алатун,مضى
857,erscheinen::V,майдандиз акъатун,لاح
858,erscheinen::V,майдандиз акъатун,ظهر
859,verschwinden::V,квахьун,غاب
860,sinken::V,элекьун,هبط
861,abnehmen::V,тӏимил хьун,نقص
862,abnehmen::V,гъвечӏи хьун,نقص
863,zunehmen::V,артух хьун,ازداد
864,steigen::V,хкаж хьун,صعد
865,steigen::V,хкаж хьун,ارتفع
866,wachsen::V,экъечӏун,نما
867,wachsen::V,экъечӏун,نبت
868,glänzen::V,цӏарцӏар гун,لمع
869,funkeln::V,нур гун,تلألأ
870,lärmen::V,ван авун,ضج
871,lärmen::V,ван авун,صخب
872,läuten::V,зенг ягъун,قرع
873,klingeln::V,зенг ягъун,دق
874,klirren::V,зигринг авун,قعقع
875,brausen::V,къати хьун,عج
876,rauschen::V,вишриш авун,حف
877,klingen::V,ван авун,رن
878,bellen::V,элуькьун,نبح
879,heulen::V,къув ягъун,عوى
880,blasen::V,уф гун,نفخ
881,pfeifen::V,уьфт ягъун,صفر
882,schreien::V,гьараюн,صرخ
883,stöhnen::V,суза авун,أن
884,zittern::V,зурзун,ارتعش
885,leben::V,яшамиш хьун,عاش
886,geboren werden::V,хьун,ولد
887,atmen::V,нефес чӏугун,تنفس
888,trinken::V,хъун,شرب
889,essen::V,тӏуьн,أكل
890,schlucken::V,туькьуьнун,جرع
891,müde werden::V,галатун,تعب
892,müde werden::V,юргъун хьун,تعب
893,einschlafen::V,ксун,نام
894,schlafen::V,ксун,نام
895,aufwachen::V,ахварай аватун,استيقظ
896,aufstehen::V,къарагъун,قام
897,sich erholen::V,ял ягъун,استجم
898,krank werden::V,кефсуз хьун,مرض
899,krank sein::V,тӏа хьун,مرض
900,schmerzen::V,тӏа хьун,آلم
901,husten::V,уьгьуь ягъун,كح
902,husten::V,уьгьуь ягъун,سعل
903,genesen::V,сагъ хъхьун,نقه
904,sterben::V,кьин,مات
905,umkommen::V,терг хьун,هلك
906,sich bewegen::V,юзун,تحرك
907,sich rühren::V,юзун,تحرك
908,sich erheben::V,къарагъун,قام
909,sich setzen::V,ацукьун,جلس
910,hinfallen::V,алукьун,وقع
911,laufen::V,къекъуьн,مشى
912,schreiten::V,ккамар къачун,خطا
913,spazierengehen::V,сейр авун,تنزه
914,eilen::V,тади авун,عجل
915,sich beeilen::V,гьерекатун,استعجل
916,sausen::V,чкурун,أسرع
917,rennen::V,катун,عدا
918,rennen::V,катун,ركض
919,rennen::V,зверун,عدا
920,rennen::V,зверун,ركض
921,springen::V,хкадарун,قفز
922,klettern::V,акьахун,تسلق
923,kriechen::V,капаралди фин,دب
924,kriechen::V,капаралди фин,زحف
925,schwimmen::V,сирнав авун,سبح
926,tauchen::V,кьилихъди циз вегьин,غطس
927,rudern::V,кьусуйралди лодка гьалун,جذف
928,rudern::V,цуьруьгъуьлдалди кӏватӏун,جذف
929,fahren::V,фин,ركب
930,fahren::V,фин,سافر
931,fliegen::V,лув гун,طار
932,fliegen::V,цавай фин,طار
933,gehen::V,фин,سار
934,gehen::V,фин,ذهب
935,weggehen::V,хъфин,ذهب
936,weggehen::V,хъфин,انصرف
937,abfahren::V,фин,رحل
938,abfahren::V,рекье гьатун,رحل
939,anhalten::V,акъвазун,توقف
940,hineingehen::V,гьахьун,دخل
941,eintreten::V,гьахьун,دخل
942,kommen::V,атун,أتى
943,kommen::V,атун,جاء
944,ankommen::V,атун,وصل
945,zurückkommen::V,хтун,عاد
946,zurückkommen::V,хтун,رجع
947,bleiben::V,амукьун,مكث
948,warten::V,гуьзлемишун,انتظر
949,erwarten::V,вил алаз акъвазун,ترقب
950,erwarten::V,вил алаз акъвазун,انتظر
951,suchen::V,къекъуьн,بحث
952,finden::V,жугъун,وجد
953,versuchen::V,алахъун,حاول
954,vorbereiten::V,гьазурун,أعد
955,vorbereiten::V,гьазурун,حضر
956,lieben::V,кӏан хьун,أحب
957,mögen::V,рикӏ ацукьун,أحب
958,lachen::V,хъуьруьн,ضحك
959,weinen::V,шехьун,بكى
960,schimpfen::V,сеперар гун,سب
961,schimpfen::V,сеперар гун,شتم
962,schimpfen::V,экъуьгъунар авун,سب
963,schimpfen::V,экъуьгъунар авун,شتم
964,sich ärgern::V,хъел акатун,زعل
965,sich fürchten::V,кичӏе хьун,هاب
966,fürchten::V,къурхутмиш хьун,خاف
967,fürchten::V,къурхутмиш хьун,خشي
968,fliehen::V,катун,هرب
969,flüchten::V,катун,فر
970,sehen::V,акун,رأى
971,anschauen::V,вил вегьин,نظر
972,ansehen::V,килигун,نظر
973,hören::V,ван хьун,سمع
974,zuhören::V,яб гун,أصغى
975,probieren::V,дад акун,ذاق
976,riechen::V,ни чӏугун,شم
977,riechen::V,ни чӏугун,استنشق
978,fühlen::V,гьисс авун,شعر
979,frieren::V,кьун,بردان
980,frieren::V,мекьи хьун,بردان
981,tun::V,авун,فعل
982,können::V,хьун,قدر
983,können::V,хьун,استطاع
984,können::V,акъакьун,قدر
985,können::V,акъакьун,استطاع
986,wollen::V,кӏан хьун,شاء
987,wollen::V,кӏан хьун,أراد
988,anfangen::V,башламишун,بدأ
989,beenden::V,куьтягьун,أنهى
990,aufhören::V,акъвазун,توقف
991,aufhören::V,акъвазун,انقطع
992,gelingen::V,арадал атун,نجح
993,geraten::V,акъатун,طلع
994,öffnen::V,ахъаюн,فتح
995,schließen::V,акьалун,أغلق
996,stellen::V,эцигун,وضع
997,stellen::V,эцигун,أقام
998,setzen::V,ацукьарун,أجلس
999,legen::V,эцигун,وضع
1000,berühren::V,хкӏурун,مس
1001,berühren::V,хкӏурун,لمس
1002,verbinden::V,гилигун,ربط
1003,verbinden::V,гилигун,وصل
1004,bedecken::V,кӏевун,غطى
1005,aufhängen::V,куьрсарун,علق
1006,anzünden::V,куькӏуьрун,أوقد
1007,aufheben::V,хкажун,لقط
1008,zurücklassen::V,тун,ترك
1009,verlieren::V,квадарун,فقد
1010,fallen lassen::V,авадрун,أسقط
1011,machen::V,авун,فعل
1012,machen::V,кар авун,فعل
1013,herstellen::V,расун,صنع
1014,herstellen::V,расун,أنتج
1015,bauen::V,туькӏуьрун,بنى
1016,bauen::V,туькӏуьрун,شيد
1017,reparieren::V,расун,صلح
1018,verbessern::V,хъсанрун,صحح
1019,ändern::V,табдил авун,غير
1020,graben::V,эгъуьнун,حفر
1021,beugen::V,акӏажарун,ثنى
1022,beugen::V,акӏажарун,أحنى
1023,beugen::V,кангур авун,ثنى
1024,beugen::V,кангур авун,أحنى
1025,biegen::V,патахъарун,لوى
1026,drehen::V,алчударун,أدار
1027,drehen::V,алчударун,دور
1028,umdrehen::V,элкъуьрун,قلب
1029,heben::V,хкажун,رفع
1030,hochheben::V,хкажун,رفع
1031,ergreifen::V,агалчна кьун,مسك
1032,halten::V,кьун,مسك
1033,drücken::V,чуькьуьн,ضغط
1034,schieben::V,хуртӏ гун,حرك
1035,kratzen::V,къадгъунун,خدش
1036,lecken::V,мез гун,لعق
1037,beißen::V,кӏасун,عض
1038,abreißen::V,галудун,قلع
1039,abschneiden::V,атӏун,قطع
1040,stecken::V,сухун,دس
1041,brechen::V,хун,كسر
1042,brechen::V,кукӏварун,كسر
1043,klopfen::V,тахъ-тахъ авун,طرق
1044,hauen::V,ягъун,ضرب
1045,kleben::V,алкӏурун,ألصق
1046,kleben::V,кукӏурун,ألصق
1047,reiben::V,тӏушунун,حك
1048,streichen::V,алтадун,نشر
1049,schleifen::V,кӏвенкӏв авун,سن
1050,schneiden::V,атӏун,قطع
1051,rütteln::V,къарсурун,رج
1052,schütteln::V,къарсурун,هز
1053,schwenken::V,элягъун,لوح
1054,schwenken::V,галтадун,لوح
1055,schütten::V,цун,صب
1056,füllen::V,ацӏурун,ملأ
1057,einwickeln::V,кутун,لف
1058,einwickeln::V,элкъуьрун,لف
1059,tragen::V,тухун,حمل
1060,schleppen::V,галчӏурун,سحب
1061,ziehen::V,ялун,سحب
1062,ziehen::V,чӏугун,سحب
1063,aufbewahren::V,хуьн,حفظ
1064,werfen::V,гадрун,رمى
1065,werfen::V,гадрун,ألقى
1066,fangen::V,кьун,التقط
1067,packen::V,кьун,مسك
1068,verstecken::V,кӏевун,خبأ
1069,teilen::V,паюн,قسم
1070,schicken::V,ракъурун,بعث
1071,schicken::V,ракъурун,أرسل
1072,bringen::V,гъун,جلب
1073,hinzufügen::V,алава авун,أضاف
1074,bekommen::V,къачун,حصل
1075,bekommen::V,жугъурун,حصل
1076,erhalten::V,къачун,استلم
1077,nehmen::V,къачун,أخذ
1078,wählen::V,хкягъун,اختار
1079,auswählen::V,хкягъун,انتقى
1080,bewahren::V,хуьн,حافظ
1081,behindern::V,манийвал авун,عاق
1082,verderben::V,чӏурун,أفسد
1083,beschädigen::V,нукьсанвал гун,أضر
1084,zerbrechen::V,хун,كسر
1085,zerreißen::V,къазунун,مزق
1086,zerstören::V,чӏурун,دمر
1087,zerstören::V,барбатӏун,دمر
1088,verbrennen::V,ккун,حرق
1089,geben::V,гун,أعطى
1090,reichen::V,вугун,ناول
1091,reichen::V,гун,ناول
1092,schenken::V,пишкеш авун,وهب
1093,versprechen::V,гаф гун,وعد
1094,wünschen::V,дуьа авун,تمنى
1095,loben::V,тариф авун,مدح
1096,küssen::V,темен гун,قبل
1097,wiegen::V,эчӏягъун,هدهد
1098,zudecken::V,гьалдун,غطى
1099,wecken::V,ахварай авудун,أيقظ
1100,zeigen::V,къалурун,أرى
1101,führen::V,тухун,دل
1102,lehren::V,кӏелиз тун,علم
1103,unterrichten::V,тарс гун,علم
1104,aufziehen::V,тербия гун,ربى
1105,aufziehen::V,тербияламишун,ربى
1106,leiten::V,идара авун,دل
1107,leiten::V,идара авун,أدار
1108,antreiben::V,тади кутун,حث
1109,einladen::V,теклиф авун,دعا
1110,vereinigen::V,сад авун,وحد
1111,besuchen::V,кьилив атун,زار
1112,treffen::V,гьалтун,قابل
1113,sich versammeln::V,алтӏушун,اجتمع
1114,spielen::V,къугъун,لعب
1115,singen::V,лугьун,غنى
1116,singen::V,мани лугьун,غنى
1117,tanzen::V,кьуьл авун,رقص
1118,sich trennen::V,къакъатун,افترق
1119,verlassen::V,гъил къачун,ترك
1120,retten::V,къутармишун,نجى
1121,retten::V,къутармишун,أنقذ
1122,bewachen::V,хуьн,حرس
1123,schützen::V,хуьн,حمى
1124,verteidigen::V,хуьн,دافع
1125,sich schlagen::V,кукӏун,تضارب
1126,schießen::V,акъатун,أطلق
1127,siegen::V,гъалиб хьун,انتصر
1128,ärgern::V,хъел гъун,أزعل
1129,ärgern::V,хъел кутун,أزعل
1130,schlagen::V,ягъун,ضرب
1131,schlagen::V,галукьарун,ضرب
1132,treten::V,кьуьл къекъягъун,رفس
1133,treten::V,кьуьл эцягъун,رفس
1134,stechen::V,акьадарун,شك
1135,stoßen::V,эцягъун,دفع
1136,stehlen::V,чуьнуьхун,سرق
1137,stören::V,хкуьрун,ضايق
1138,belästigen::V,хкуьрун,أزعج
1139,belästigen::V,азият гун,أزعج
1140,verbergen::V,далдаламишун,كتم
1141,täuschen::V,алцурарун,خدع
1142,täuschen::V,алцуррун,خدع
1143,betrügen::V,алцурарун,غش
1144,betrügen::V,гьарамзадавал авун,غش
1145,töten::V,яна кьин,قتل
1146,wohnen::V,дуланмиш хьун,سكن
1147,arbeiten::V,кӏвалахун,عمل
1148,arbeiten::V,кӏвалахун,اشتغل
1149,arbeiten::V,кӏвалах авун,عمل
1150,arbeiten::V,кӏвалах авун,اشتغل
1151,sammeln::V,кӏватӏун,جمع
1152,pflücken::V,атӏун,جنى
1153,pflücken::V,атӏун,قطف
1154,jagen::V,гъуьрч авун,صاد
1155,fischen::V,гъетер кьун,اصطاد
1156,fassen::V,кьун,قبض
1157,hüten::V,чӏура хуьн,رعى
1158,treiben::V,гьалун,ساق
1159,anbinden::V,акалун,ربط
1160,füttern::V,ем гун,علف
1161,melken::V,ацун,حلب
1162,hacken::V,куьткуьнун,فرم
1163,gießen::V,яд гун,سقى
1164,reifen::V,чурун,نضج
1165,reifen::V,агакьун,نضج
1166,zubereiten::V,гьазурун,حضر
1167,kochen::V,ругун,طبخ
1168,backen::V,чурун,خبز
1169,braten::V,чурун,قلى
1170,braten::V,чурун,حمر
1171,umrühren::V,какадарун,قلب
1172,stricken::V,хурун,حاك
1173,nähen::V,цун,خاط
1174,färben::V,шир ягъун,صبغ
1175,färben::V,шир ягъун,لون
1176,reinigen::V,михьун,نظف
1177,waschen::V,чуьхуьн,غسل
1178,abwischen::V,гуьцӏун,مسح
1179,spülen::V,экъуьрун,شطف
1180,fegen::V,шуткун,كنس
1181,kehren::V,кул алтадун,كنس
1182,baden::V,эхъуьн,استحم
1183,sich waschen::V,жендек чуьхуьн,اغتسل
1184,ausziehen::V,хутӏунун,خلع
1185,ausziehen::V,галудун,خلع
1186,anziehen::V,алукӏун,لبس
1187,sich anziehen::V,алукӏун,اكتسى
1188,sich anziehen::V,парталар алукӏун,اكتسى
1189,kämmen::V,эвягъун,مشط
1190,schmücken::V,безетмишун,زين
1191,schmücken::V,гуьрчегарун,زين
1192,sagen::V,лугьун,قال
1193,sprechen::V,рахун,تكلم
1194,reden::V,рахун,تكلم
1195,sich unterhalten::V,ихтилат авун,تحادث
1196,fragen::V,жузун,سأل
1197,bitten::V,тӏалабун,رجا
1198,erzählen::V,ахъаюн,حكي
1199,mitteilen::V,хабар гун,بلغ
1200,nennen::V,тӏвар гун,سمى
1201,rufen::V,эверун,نادى
1202,prahlen::V,яцӏу гафар авун,فشر
1203,prahlen::V,яцӏу гафар авун,تفاخر
1204,übersetzen::V,таржума авун,ترجم
1205,übersetzen::V,гафладун,ترجم
1206,denken::V,фикир авун,فكر
1207,glauben::V,агъун,اعتقد
1208,bemerken::V,фикир гун,لاحظ
1209,begreifen::V,гъавурда акьун,فهم
1210,begreifen::V,гъавурда акьун,أدرك
1211,lernen::V,кӏелун,درس
1212,wissen::V,чир хьун,علم
1213,wissen::V,чирхьун,علم
1214,sich erinnern an::V,рикӏел хуьн,تذكر
1215,vergessen::V,рикӏелай фин,نسي
1216,vergessen::V,рикӏелай алатун,نسي
1217,messen::V,алцумун,قاس
1218,zählen::V,гьисабун,عد
1219,zählen::V,гьисабун,أحصى
1220,rechnen::V,гьисабун,حسب
1221,lesen::V,кӏелун,قرأ
1222,malen::V,кхьин,صور
1223,malen::V,шикилар чӏугун,صور
1224,zeichnen::V,чӏугун,رسم
1225,schreiben::V,кхьин,كتب
1226,besitzen::V,иеси хьун,حاز
1227,besitzen::V,иеси хьун,ملك
1228,kaufen::V,къачун,اشترى
1229,kaufen::V,маса къачун,اشترى
1230,verkaufen::V,гун,باع
1231,verkaufen::V,маса гун,باع
1232,bezahlen::V,къимет гун,دفع
1233,bezahlen::V,эвезда авун,دفع
1234,bezahlen::V,гьакъи агакьрун,دفع
1235,zahlen::V,къимет гун,سدد
1236,zahlen::V,эвезда авун,سدد
1237,zahlen::V,гьакъи агакьрун,سدد
1238,beherrschen::V,иеси хьун,حكم
1239,ertragen::V,таб гун,أطاق
1240,ertragen::V,таб гун,تحمل
1241,Oberschenkel::N,,فخذ
1242,Strömung::N,,تيار
1243,Moor::N,,مستنقع
1244,Gedächtnis::N,,ذاكرة
1245,Ski::N,,زلاجة
1246,Platte::N,,صفيحة
1247,Leine::N,,قيد
1248,Geschäft::N,,صفقة
1249,dick[Gegenstand]::A,,غليظ
1250,auf einmal::ADV,,بالمرة
1251,zurück::ADV,,عودا
1252,zurück::ADV,,إلى الخلف
1253,wieder::ADV,,من جديد
1254,wieder::ADV,,مرة أخرى
1255,wehen::V,,هب
1256,rauchen::V,,دخن
1257,schaukeln::V,,تأرجح
1258,rühren::V,,أثر
1259,scheinen::V,,ظهر
1260,zu sehen sein::V,,ظهر
1261,vernehmen::V,,سمع
1262,wenden::V,,قلب
1263,binden::V,,ربط
1264,lassen::V,,حدا
1265,erkennen::V,,عرف
1266,verstehen::V,,فهم
