,Concept_ID,eu,ba
769,alt[Lebewesen]::A,adindun,ҡарт
770,jung::A,gazte,йәш
771,arm::A,txiro,фәҡир
772,arm::A,behartsu,фәҡир
773,reich::A,dirudun,бай
774,bekannt::A,ezagun,таныш
775,berühmt::A,entzun,атаҡлы
776,berühmt::A,entzun,данлыҡлы
777,berühmt::A,ospetsu,атаҡлы
778,berühmt::A,ospetsu,данлыҡлы
779,fremd::A,arrotz,ят
780,fremd::A,arrotz,сит
781,verschieden::A,ezberdin,төрлө
782,verschieden::A,desberdin,төрлө
783,nah::A,hurre,яҡын
784,nah::A,hurbil,яҡын
785,fern::A,urrun,алыҫ
786,fern::A,urrun,йыраҡ
787,linker::A,ezker,һул
788,rechter::A,eskuin,уң
789,anderer::A,beste,бутән
790,erster::A,lehen,тәүге
791,erster::A,aurren,тәүге
792,zweiter::A,bigarren,икенсе
793,dritter::A,hirugarren,өсөнсө
794,letzter::A,azken,һуңғы
795,letzter::A,hondar,һуңғы
796,allein::ADV,bakarrik,бер үҙе
797,allein::ADV,bakarrik,яңғыҙ
798,auf einmal::ADV,batera,бер юлы
799,zusammen::ADV,elkarrekin,бергә
800,lange::ADV,luzaro,оҙаҡ
801,plötzlich::ADV,bat-batean,ҡапыл
802,sofort::ADV,berehala,шунда уҡ
803,später::ADV,gero,һуңыраҡ
804,jetzt::ADV,orain,хәҙер
805,heute::ADV,gaur,бөгөн
806,morgen::ADV,bihar,иртәгә
807,bald::ADV,aurki,тиҙҙән
808,bald::ADV,laster,тиҙҙән
809,dann::ADV,ondoren,һуңынан
810,gestern::ADV,atzo,кисә
811,einst::ADV,antzina,ҡасандыр
812,einst::ADV,antzina,бер баҡыт
813,damals::ADV,orduan,ул саҡта
814,danach::ADV,gerora,һуңынан
815,danach::ADV,ondoren,һуңынан
816,vorher::ADV,lehenago,элек
817,zuerst::ADV,aurrena,башта
818,zuerst::ADV,lehenbizi,башта
819,einmal::ADV,behin,бер
820,einmal::ADV,aldi bat,бер
821,manchmal::ADV,batzuetan,ҡайһы берҙә
822,manchmal::ADV,zenbaitetan,ҡайһы берҙә
823,oft::ADV,maiz,йыш
824,oft::ADV,askotan,йыш
825,immer::ADV,beti,һәр ҡасан
826,niemals::ADV,inoiz ez,бер ҡасан да
827,niemals::ADV,inoiz ez,бер ваҡытта ла
828,niemals::ADV,sekula ez,бер ҡасан да
829,niemals::ADV,sekula ez,бер ваҡытта ла
830,hier::ADV,hemen,бында
831,hierhin::ADV,hona,бында
832,von hier::ADV,hemendik,бынан
833,von hier::ADV,hemendik,ошонан
834,von hier::ADV,honetatik,бынан
835,von hier::ADV,honetatik,ошонан
836,dort::ADV,han,шунда
837,dort::ADV,han,тегендә
838,dorthin::ADV,hara,шунда
839,dorthin::ADV,hara,тегеләй
840,geradeaus::ADV,artez,тура
841,vorwärts::ADV,aurrera,алға
842,rückwärts::ADV,atzera,кирегә
843,rückwärts::ADV,atzerantz,кирегә
844,zurück::ADV,atzera,кирегә
845,unten::ADV,behean,түбәндә
846,hinab::ADV,behera,түбәнгә
847,hinab::ADV,beherantz,түбәнгә
848,oben::ADV,goian,юғарыла
849,hinauf::ADV,gora,юғарыға
850,hinauf::ADV,gorantz,юғарыға
851,überall::ADV,edonon,бөтә урында
852,nicht::ADV,ez,тугел
853,ein wenig::ADV,apur bat,аҙ
854,ein wenig::ADV,pixka bat,аҙ
855,kaum::ADV,ozta,көскә
856,kaum::ADV,ozta,саҡ-саҡ
857,kaum::ADV,nekez,көскә
858,kaum::ADV,nekez,саҡ-саҡ
859,sehr::ADV,oso,ифат
860,so::ADV,hala,шулай
861,so::ADV,honela,шулай
862,noch::ADV,oraindik,йәнә
863,nur::ADV,bakarrik,бары
864,schon::ADV,ja,инде
865,schon::ADV,jada,инде
866,wieder::ADV,berriro,тағы
867,vergebens::ADV,alferrik,бушҡа
868,vor::PRP,aurrean,алдында
869,hinter::PRP,ostean,артында
870,hinter::PRP,gibelean,артында
871,unter::PRP,pean,аҫтында
872,unter::PRP,azpian,аҫтында
873,durch::PRP,zehar,үтә
874,neben::PRP,ondoan,эргәһендә
875,neben::PRP,aldamenean,эргәһендә
876,zwischen::PRP,artean,араһында
877,wegen::PRP,-gatik,өсөн
878,wegen::PRP,-gatik,сәбәпле
879,dies::PRN,hau,был
880,dies::PRN,hau,ошо
881,das::PRN,hura,ул
882,alles::PRN,dena,бөтә
883,ich::PRN,ni,мин
884,du::PRN,zu,һин
885,er::PRN,bera,ул
886,wir::PRN,gu,беҙ
887,ihr::PRN,zuek,һеҙ
888,sie::PRN,berak,улар
889,was::FPRN,zer,ә
890,was::FPRN,zer,ни
891,was::FPRN,zer,нәмә
892,wer::FPRN,nor,ҡем
893,wo::FADV,non,ҡайҙа
894,wohin::FADV,nora,ҡайҙа
895,wie::FADV,nola,инидәй
896,wie::FADV,zelan,инидәй
897,warum::FADV,zeren,ин өсөн
898,warum::FADV,zergatik,ин өсөн
899,wieviel::FNUM,zenbat,күпме
900,eins::NUM,bat,бер
901,zwei::NUM,bi,ике
902,zwei::NUM,bi,икәү
903,zwei::NUM,biga,ике
904,zwei::NUM,biga,икәү
905,drei::NUM,hiru,өс
906,vier::NUM,lau,дүрт
907,fünf::NUM,bost,биш
908,sechs::NUM,sei,алты
909,sieben::NUM,zazpi,ете
910,acht::NUM,zortzi,һигеҙ
911,neun::NUM,bederatzi,туғыҙ
912,zehn::NUM,hamar,ун
913,elf::NUM,hamaika,ун бер
914,zwölf::NUM,hamabi,ун ике
915,zwanzig::NUM,hogei,егерме
916,dreißig::NUM,hogeita hamar,утыҙ
917,vierzig::NUM,berrogei,ҡырҡ
918,fünfzig::NUM,berrogeita hamar,илле
919,sechzig::NUM,hirurogei,алтмыш
920,siebzig::NUM,hirurogeita hamar,етмеш
921,achtzig::NUM,laurogei,һикһән
922,neunzig::NUM,laurogeita hamar,туҡһан
923,hundert::NUM,ehun,йөҙ
924,tausend::NUM,mila,мең
925,und::CNJ,eta,да
926,oder::CNJ,edo,йәки
927,stehen::V,zutik egon,тороу
928,sitzen::V,eserita egon,ултырыу
929,liegen::V,etzan,ятыу
930,hängen::V,eskegita egon,аҫылынып тороу
931,hängen::V,zintzilik egon,аҫылынып тороу
932,werden::V,bihurtu,булыу
933,werden::V,bilakatu,булыу
934,passieren::V,pasatu,булыу
935,passieren::V,gertatu,булыу
936,beginnen::V,hasi,башлау
937,enden::V,bukatu,бөтөү
938,enden::V,bukatu,тамамланыү
939,wechseln::V,aldatu,үҙгәреү
940,aufgehen[Sonne]::V,ilki,ҡалҡыу
941,aufgehen[Sonne]::V,sortu,ҡалҡыу
942,untergehen[Sonne]::V,sartu,байыу
943,scheinen[Sonne]::V,eguzkia egon,яҡтыртып тороу
944,donnern::V,trumoia jo,күкрәү
945,wehen::V,haizea ibili,иҫеү
946,strömen::V,zorrotadaka isuri,ташыу
947,fließen::V,isuri,ағыу
948,sich drehen::V,biratu,әйләнеү
949,schwanken::V,zabuka ibili,тирбәлеү
950,schwingen::V,kulunkatu,бәүетеү
951,fallen::V,erori,йығылыу
952,brennen::V,sutan egon,яныу
953,rauchen::V,kea bota,төтәү
954,regnen::V,euria ari izan,ямғыр яуа
955,gefrieren::V,izoztu,туңыү
956,gefrieren::V,hormatu,туңыү
957,tauen::V,gesaldu,иреү
958,schmelzen::V,urtu,иреү
959,trocknen::V,idortu,кибеү
960,trocknen::V,lehortu,кибеү
961,sieden::V,irakin,ҡайнау
962,faulen::V,hirotu,сереу
963,faulen::V,usteldu,сереу
964,verfaulen::V,hirotu,сереу
965,verfaulen::V,usteldu,сереу
966,reißen::V,eten,өҙөү
967,reißen::V,eten,йыртылыу
968,reißen::V,tarrat egin,өҙөү
969,reißen::V,tarrat egin,йыртылыу
970,versinken::V,urperatu,батыу
971,vergehen::V,iragan,үтеү
972,erscheinen::V,agertu,килеп сығыу
973,verschwinden::V,desagertu,юғалыу
974,sinken::V,beheititu,түбәнәйеү
975,abnehmen::V,gutxitu,кәметеү
976,abnehmen::V,beheratu,кәметеү
977,zunehmen::V,gora egin,артыу
978,steigen::V,igo,күтәрелеү
979,wachsen::V,hazi,үҫеү
980,glänzen::V,distiratu,ялтырау
981,funkeln::V,izarniatu,баҙлау
982,lärmen::V,zarata atera,шаулау
983,läuten::V,jo,ҡағыу
984,läuten::V,hots egin,ҡағыу
985,klingeln::V,txirrina jo,ҡағыу
986,klingeln::V,txirrina jo,шылтыратыу
987,klirren::V,tintin egin,шылтыратыу
988,brausen::V,marru egin,ҡотороноу
989,rauschen::V,fir-fir egin,шыптырлау
990,klingen::V,soinu egin,яңғырау
991,bellen::V,zaunkatu,өрөү
992,heulen::V,ulu egin,олоу
993,heulen::V,uhuri egin,олоу
994,blasen::V,ufa egin,өрөү
995,blasen::V,putz egin,өрөү
996,pfeifen::V,txistu egin,һызғырып ебәреү
997,schreien::V,oihu egin,ҡысҡырыу
998,schreien::V,garrasi egin,ҡысҡырыу
999,stöhnen::V,intziri egin,уңғырашыу
1000,zittern::V,ikara egin,ҡалтырау
1001,zittern::V,dar-dar egin,ҡалтырау
1002,leben::V,bizi izan,йәшәү
1003,geboren werden::V,jaio,тыуыу
1004,atmen::V,hats egin,тын алыү
1005,atmen::V,arnasa egin,тын алыү
1006,trinken::V,edan,эсеү
1007,essen::V,jan,ашау
1008,schlucken::V,irentsi,йотоу
1009,müde werden::V,unatu,арыу
1010,müde werden::V,nekatu,арыу
1011,einschlafen::V,lokartu,йоҡлап китеү
1012,schlafen::V,lo egin,йоҡлау
1013,aufwachen::V,esnatu,уяныу
1014,aufwachen::V,atzarri,уяныу
1015,aufstehen::V,jaiki,тороу
1016,sich erholen::V,atseden egin,ял итеү
1017,krank werden::V,gaixotu,сирләү
1018,krank sein::V,eri izan,сирләү
1019,krank sein::V,gaixo izan,сирләү
1020,schmerzen::V,min egin,ауыртыу
1021,husten::V,eztul egin,йүтәлләү
1022,genesen::V,osatu,һауығыу
1023,sterben::V,hil,үлеү
1024,sterben::V,zendu,үлеү
1025,umkommen::V,istripuz hil,һәләк булыу
1026,sich bewegen::V,higitu,хәрәкәт итеү
1027,sich rühren::V,zirkin egin,ҡуҙғалыу
1028,sich erheben::V,zutitu,тороу
1029,sich erheben::V,altxatu,тороу
1030,sich setzen::V,eseri,ултырыу
1031,sich setzen::V,jesarri,ултырыу
1032,hinfallen::V,erori,ҡолау
1033,laufen::V,ibili,йөрөү
1034,schreiten::V,oinkatu,атлау
1035,spazierengehen::V,paseatu,ял итеп йороү
1036,spazierengehen::V,ostera bat egin,ял итеп йороү
1037,eilen::V,lasterkatu,ашығыу
1038,eilen::V,lasterkatu,ҡабаланыу
1039,sich beeilen::V,lehiatu,ашығыу
1040,sich beeilen::V,lehiatu,ҡабаланыу
1041,sausen::V,ziztu bizian joan,елеү
1042,rennen::V,lasterka egin,йүгеп йөрөү
1043,springen::V,jauzi egin,һикереү
1044,klettern::V,igo,үрмәләү
1045,klettern::V,igo,үрмәләп менеү
1046,schaukeln::V,zabu egin,сайҡалыу
1047,schaukeln::V,zanbulu egin,сайҡалыу
1048,kriechen::V,narras egin,шыуышыу
1049,schwimmen::V,igerikatu,йоҙөү
1050,schwimmen::V,igeri egin,йоҙөү
1051,tauchen::V,murgildu,сумыу
1052,tauchen::V,pulunpatu,сумыу
1053,rudern::V,bogatu,ишеү
1054,rudern::V,arraun egin,ишеү
1055,fahren::V,joan,йөрөү
1056,fliegen::V,hegaldatu,осоу
1057,fliegen::V,hegan egin,осоу
1058,gehen::V,joan,барыу
1059,weggehen::V,alde egin,китеү
1060,abfahren::V,abiatu,сығыу
1061,anhalten::V,geratu,тукталыу
1062,anhalten::V,gelditu,тукталыу
1063,hineingehen::V,sartu,инеү
1064,eintreten::V,sartu,инеү
1065,kommen::V,etorri,килеү
1066,ankommen::V,heldu,килеү
1067,ankommen::V,iritsi,килеү
1068,zurückkommen::V,itzuli,ҡайтыу
1069,bleiben::V,gelditu,ҡалыу
1070,warten::V,itxaron,көтөп тороу
1071,warten::V,zain egon,көтөп тороу
1072,erwarten::V,iguriki,көтөү
1073,suchen::V,bilatu,эҙләү
1074,finden::V,idoro,табыу
1075,finden::V,aurkitu,табыу
1076,versuchen::V,saiatu,тырышып ҡарау
1077,versuchen::V,ahalegindu,тырышып ҡарау
1078,vorbereiten::V,gertatu,әҙерләү
1079,lieben::V,maitatu,яратыу
1080,lieben::V,maite izan,яратыу
1081,mögen::V,laket izan,һөйөү
1082,mögen::V,laket izan,яратыу
1083,mögen::V,atsegin izan,һөйөү
1084,mögen::V,atsegin izan,яратыу
1085,lachen::V,irri egin,көлөү
1086,lachen::V,barre egin,көлөү
1087,rühren::V,hunkitu,ҡағылыу
1088,weinen::V,negar egin,илау
1089,schimpfen::V,erneguka ari izan,һүгенеү
1090,schimpfen::V,erneguka ari izan,тиргәнеү
1091,schimpfen::V,erneguka ari izan,һуҡраныу
1092,sich ärgern::V,ernegatu,асыуланыу
1093,sich ärgern::V,haserretu,асыуланыу
1094,sich fürchten::V,beldur izan,ҡурҡыу
1095,fürchten::V,beldur izan,ҡурҡыу
1096,fliehen::V,ihes egin,ҡасыу
1097,flüchten::V,ihes egin,ҡасыу
1098,sehen::V,ikusi,күреү
1099,anschauen::V,begietsi,ҡарау
1100,ansehen::V,begiratu,ҡарау
1101,ansehen::V,begiratu,тикшереү
1102,hören::V,aditu,ишетеү
1103,zuhören::V,entzun,тыңлау
1104,probieren::V,dastatu,татыу
1105,riechen::V,usnatu,еҫкәү
1106,riechen::V,usaindu,еҫкәү
1107,fühlen::V,sentitu,тойоу
1108,scheinen::V,iruditu,кеүек күренеү
1109,scheinen::V,iruditu,тойолоу
1110,scheinen::V,begitandu,кеүек күренеү
1111,scheinen::V,begitandu,тойолоу
1112,zu sehen sein::V,azaldu,күренеү
1113,vernehmen::V,aditu,ишетеү
1114,frieren::V,hotz izan,туңыү
1115,tun::V,egin,яһау
1116,tun::V,egin,әшләү
1117,können::V,ahal izan,алыу
1118,können::V,ahal izan,мөмкин булыу
1119,wollen::V,nahi izan,теләү
1120,anfangen::V,hasi,башлау
1121,beenden::V,bukatu,бөтөрөү
1122,beenden::V,bukatu,тамамлау
1123,aufhören::V,utzi,туктау
1124,gelingen::V,lortu,уңышлы булыу
1125,geraten::V,heldu,булып сығыу
1126,öffnen::V,ireki,асыу
1127,öffnen::V,zabaldu,асыу
1128,schließen::V,itxi,йомоу
1129,stellen::V,ipini,ҡуйыу
1130,setzen::V,jesarri,урынлаштырыу
1131,legen::V,jarri,һалыу
1132,berühren::V,ukitu,тейеү
1133,berühren::V,ukitu,ҡағылыу
1134,verbinden::V,uztartu,ҡушыу
1135,verbinden::V,uztartu,бәйләү
1136,bedecken::V,estali,ҡаплау
1137,aufhängen::V,eseki,элеү
1138,aufhängen::V,eskegi,элеү
1139,anzünden::V,piztu,тоҡандырыу
1140,aufheben::V,jaso,мендереү
1141,zurücklassen::V,atzean utzi,ҡалдырыу
1142,verlieren::V,galdu,юғалтыу
1143,fallen lassen::V,erortzen utzi,төшөрөп ебәреү
1144,machen::V,egin,яһау
1145,machen::V,egin,эшләү
1146,herstellen::V,ekoiztu,эшләп сығарыу
1147,bauen::V,eraiki,төҙөү
1148,reparieren::V,konpondu,төҙәтеү
1149,verbessern::V,hobetu,яҡшыртыу
1150,ändern::V,mudatu,үҙгәртеү
1151,graben::V,aitzurtu,ҡаҙыу
1152,beugen::V,makurtu,бөгөү
1153,biegen::V,malgutu,бөгөү
1154,biegen::V,makolatu,бөгөү
1155,drehen::V,jiratu,өйрөлтөү
1156,drehen::V,jiratu,әйләндереү
1157,wenden::V,bihurtu,әйләндереү
1158,umdrehen::V,biratu,түңкәреү
1159,umdrehen::V,alderantzikatu,түңкәреү
1160,heben::V,jaso,күтәреү
1161,heben::V,jaso,мендереү
1162,heben::V,goratu,күтәреү
1163,heben::V,goratu,мендереү
1164,hochheben::V,goratu,күтәреү
1165,hochheben::V,altxatu,күтәреү
1166,ergreifen::V,oratu,тотоп алыу
1167,halten::V,eutsi,тотоу
1168,drücken::V,sakatu,ҡыҫыу
1169,schieben::V,bultzatu,этеү
1170,schieben::V,bultzatu,төртөү
1171,kratzen::V,hatz egin,ҡырыу
1172,kratzen::V,hazka egin,ҡырыу
1173,lecken::V,miaztu,ялау
1174,lecken::V,lamikatu,ялау
1175,beißen::V,hozka egin,тешләү
1176,beißen::V,ausiki egin,тешләү
1177,abreißen::V,kendu,өҙөү
1178,abschneiden::V,moztu,ҡырҡыу
1179,abschneiden::V,pikatu,ҡырҡыу
1180,binden::V,lotu,бәйләү
1181,binden::V,estekatu,бәйләү
1182,stecken::V,sartu,ҡаҙау
1183,brechen::V,apurtu,боҙоу
1184,klopfen::V,jo,шаҡылдау
1185,hauen::V,jo,туҡмау
1186,kleben::V,itsatsi,йәбештереү
1187,reiben::V,igurtzi,ыуыу
1188,reiben::V,igurtzi,ышҡыу
1189,streichen::V,igurtzi,яғыу
1190,schleifen::V,zorroztu,үткерләү
1191,schneiden::V,moztu,ҡырҡыу
1192,rütteln::V,astindu,һелкетеү
1193,rütteln::V,inarrosi,һелкетеү
1194,schütteln::V,astindu,һелкетеү
1195,schütteln::V,inarrosi,һелкетеү
1196,schwenken::V,zabukatu,болғау
1197,schütten::V,isuri,ҡойоу
1198,füllen::V,bete,тултырыу
1199,einwickeln::V,bildu,төрөү
1200,tragen::V,eroan,алып барыу
1201,tragen::V,eraman,алып барыу
1202,schleppen::V,narrastu,һөйрәү
1203,schleppen::V,herrestatu,һөйрәү
1204,ziehen::V,tira egin,тартыу
1205,aufbewahren::V,gorde,һаҡлау
1206,werfen::V,jaurti,ырғытыу
1207,werfen::V,aurtiki,ырғытыу
1208,fangen::V,atzeman,тотоу
1209,packen::V,heldu,етеү
1210,packen::V,heldu,тотоп алыу
1211,verstecken::V,ostendu,йәшереү
1212,verstecken::V,ezkutatu,йәшереү
1213,teilen::V,zatitu,бүлеү
1214,schicken::V,bidali,ебәреү
1215,bringen::V,ekarri,килтереү
1216,hinzufügen::V,eratxiki,өтәү
1217,hinzufügen::V,gaineratu,өтәү
1218,bekommen::V,jaso,алыу
1219,erhalten::V,jaso,алыу
1220,nehmen::V,hartu,алыу
1221,wählen::V,hautatu,һайлаү
1222,wählen::V,aukeratu,һайлаү
1223,auswählen::V,hautatu,һайлап алыу
1224,auswählen::V,aukeratu,һайлап алыу
1225,bewahren::V,begiratu,һаҡлау
1226,behindern::V,oztopatu,тотҡарлыҡ яһау
1227,verderben::V,hondatu,боҙоу
1228,beschädigen::V,akastu,боҙоу
1229,zerbrechen::V,apurtu,ҡыйратыу
1230,zerreißen::V,zarratatu,йыртыу
1231,zerstören::V,suntsitu,емереү
1232,verbrennen::V,erre,үртәү
1233,verbrennen::V,kiskali,үртәү
1234,geben::V,eman,биреү
1235,reichen::V,luzatu,биреү
1236,reichen::V,helarazi,биреү
1237,schenken::V,oparitu,бүләк итеү
1238,versprechen::V,agindu,вәғәҙә биреү
1239,wünschen::V,opatu,теләу
1240,wünschen::V,opetsi,теләу
1241,loben::V,laudatu,маҡтау
1242,loben::V,goraipatu,маҡтау
1243,küssen::V,musu eman,үбеү
1244,wiegen::V,kulunkatu,бәүетеү
1245,wiegen::V,kulunkatu,тирбәтеү
1246,zudecken::V,estali,ҡаплау
1247,wecken::V,esnatu,уятыу
1248,wecken::V,iratzartu,уятыу
1249,zeigen::V,erakutsi,күрһәтеү
1250,führen::V,gidatu,етәкләү
1251,lehren::V,irakatsi,уҡытыу
1252,lehren::V,irakatsi,өйрәтеү
1253,unterrichten::V,eskolak eman,уҡытыу
1254,aufziehen::V,hazi,тәрбиәле
1255,leiten::V,arteztu,етәкләү
1256,leiten::V,arteztu,етәкселек итеү
1257,antreiben::V,bulkatu,ашыҡтырыу
1258,lassen::V,-arazi,мәжбүр итеү
1259,einladen::V,gonbidatu,саҡырыу
1260,vereinigen::V,batu,берләштереү
1261,vereinigen::V,bateratu,берләштереү
1262,besuchen::V,ikustatu,килеп сығыу
1263,treffen::V,topatu,тойоү
1264,treffen::V,topatu,осратыу
1265,treffen::V,topatu,ҡаршылау
1266,sich versammeln::V,bildu,йыйылыу
1267,spielen::V,jolastu,тартыу
1268,singen::V,abestu,йырлау
1269,singen::V,kantatu,йырлау
1270,tanzen::V,dantzatu,бейеү
1271,tanzen::V,dantzan egin,бейеү
1272,sich trennen::V,banandu,айырылышыу
1273,verlassen::V,utzietsi,ташлау
1274,verlassen::V,utzietsi,ташлап китеү
1275,retten::V,salbatu,ҡотҡарыу
1276,retten::V,gaizkatu,ҡотҡарыу
1277,bewachen::V,jagon,һаҡлау
1278,bewachen::V,zaindu,һаҡлау
1279,schützen::V,babestu,һаҡлау
1280,schützen::V,gerizatu,һаҡлау
1281,verteidigen::V,aldeztu,яҡлау
1282,sich schlagen::V,elkar jo,һуғышыу
1283,sich schlagen::V,elkar borrokatu,һуғышыу
1284,schießen::V,tiro egin,атыу
1285,siegen::V,irabazi,еңеү
1286,ärgern::V,ernegatu,асыуландырыу
1287,ärgern::V,haserretu,асыуландырыу
1288,schlagen::V,jo,бәреү
1289,schlagen::V,jo,туҡмау
1290,schlagen::V,erauntsi,бәреү
1291,schlagen::V,erauntsi,туҡмау
1292,treten::V,zapaldu,тибеү
1293,treten::V,zapaldu,типкеләү
1294,treten::V,ostiaktu,тибеү
1295,treten::V,ostiaktu,типкеләү
1296,stechen::V,sastatu,сәнсеү
1297,stoßen::V,bultzatu,этеү
1298,stoßen::V,bultzatu,төртөү
1299,stehlen::V,ostu,урлау
1300,stehlen::V,lapurtu,урлау
1301,stören::V,galarazi,ҡамасаулау
1302,belästigen::V,gohaindu,бимазалау
1303,belästigen::V,gohaindu,ҡамасаулау
1304,belästigen::V,alamena eman,бимазалау
1305,belästigen::V,alamena eman,ҡамасаулау
1306,verbergen::V,ezkutatu,йәшереү
1307,täuschen::V,tronpatu,ултыртыу
1308,täuschen::V,engainatu,ултыртыу
1309,betrügen::V,iruzurtu,алдау
1310,töten::V,hil,үлтереү
1311,töten::V,heriotza eman,үлтереү
1312,wohnen::V,bizi izan,йәшәү
1313,arbeiten::V,lan egin,эшләү
1314,arbeiten::V,behar egin,эшләү
1315,sammeln::V,bildu,йыйыу
1316,sammeln::V,bildumatu,йыйыу
1317,pflücken::V,batu,өҙөү
1318,pflücken::V,bildu,өҙөү
1319,jagen::V,ehizatu,аулау
1320,fischen::V,arrantzatu,аулау
1321,fischen::V,arrantza egin,аулау
1322,fassen::V,harrapatu,тотоу
1323,hüten::V,begiratu,көтөү
1324,treiben::V,bultza egin,ҡыуыу
1325,anbinden::V,estekatu,бәйләү
1326,füttern::V,bazkatu,ашатыу
1327,melken::V,jetzi,һауыү
1328,hacken::V,xehatu,турау
1329,hacken::V,xehatu,тапау
1330,gießen::V,isuri,ҡойоу
1331,reifen::V,heldu,өлғөрөү
1332,reifen::V,zoritu,өлғөрөү
1333,zubereiten::V,prestatu,бешереү
1334,kochen::V,egosi,бешереү
1335,backen::V,labean egin,бешереү
1336,braten::V,erregosi,ҡурыу
1337,umrühren::V,eragin,ҡатнаштырыу
1338,stricken::V,trikotatu,бәйләү
1339,stricken::V,puntu egin,бәйләү
1340,nähen::V,josi,тегеү
1341,färben::V,tindatu,буяу
1342,reinigen::V,ikuzi,таҙартыу
1343,reinigen::V,garbitu,таҙартыу
1344,waschen::V,xahutu,йыуыу
1345,waschen::V,garbitu,йыуыу
1346,abwischen::V,xukatu,һөртөү
1347,spülen::V,irakutzi,сайҡау
1348,fegen::V,erraztatu,һепереү
1349,kehren::V,isastu,һепереү
1350,baden::V,bainatu,һыу инеү
1351,baden::V,bainua hartu,һыу инеү
1352,sich waschen::V,burua garbitu,йыуыныу
1353,ausziehen::V,erantzi,сисеү
1354,anziehen::V,jantzi,кейеү
1355,sich anziehen::V,jantzi,кейенеү
1356,kämmen::V,orraztu,тарау
1357,schmücken::V,apaindu,биҙәү
1358,sagen::V,esan,әйтеү
1359,sprechen::V,mintzatu,әйтеү
1360,sprechen::V,mintzatu,һөйләшеү
1361,sprechen::V,hitz egin,әйтеү
1362,sprechen::V,hitz egin,һөйләшеү
1363,reden::V,hitz egin,һөйләшеү
1364,sich unterhalten::V,solastu,әңгәмәләшеү
1365,sich unterhalten::V,solas egin,әңгәмәләшеү
1366,fragen::V,galdetu,һорау
1367,bitten::V,eskatu,үтенеү
1368,bitten::V,galdegin,үтенеү
1369,erzählen::V,edestu,һөйләү
1370,erzählen::V,kontatu,һөйләү
1371,mitteilen::V,jakinarazi,әйтеү
1372,nennen::V,izena eman,атау
1373,nennen::V,izena eman,исемләү
1374,rufen::V,dei egin,саҡырыу
1375,prahlen::V,harrokerian ibili,маҡтаныу
1376,prahlen::V,harrokerian ibili,шапырыныу
1377,prahlen::V,ahoberokeriak esan,маҡтаныу
1378,prahlen::V,ahoberokeriak esan,шапырыныу
1379,übersetzen::V,itzuli,тәржемә итеү
1380,denken::V,pentsatu,уйлау
1381,denken::V,gogoeta egin,уйлау
1382,glauben::V,sinetsi,ышаныу
1383,bemerken::V,ohartu,күреү
1384,bemerken::V,konturatu,күреү
1385,erkennen::V,ezagutu,таныу
1386,erkennen::V,antzeman,таныу
1387,begreifen::V,ulertu,аңлау
1388,verstehen::V,aditu,аңлау
1389,lernen::V,ikasi,өйрәнеү
1390,wissen::V,jakin,белеү
1391,sich erinnern an::V,gogoratu,хәтергә алыу
1392,sich erinnern an::V,gogoan izan,хәтергә алыу
1393,vergessen::V,ahaztu,онотоу
1394,vergessen::V,ahantzi,онотоу
1395,messen::V,neurtu,үлсәү
1396,zählen::V,zenbatu,һанау
1397,zählen::V,kopuratu,һанау
1398,rechnen::V,kalkulatu,һанау
1399,lesen::V,irakurri,уҡыу
1400,malen::V,margotu,һүрәт яһау
1401,malen::V,margotu,рәсем төшөрөү
1402,zeichnen::V,marraztu,һүрәт яһау
1403,zeichnen::V,marraztu,рәсем төшөрөү
1404,schreiben::V,idatzi,яҙыу
1405,besitzen::V,ukan,биләү
1406,besitzen::V,eduki,биләү
1407,kaufen::V,erosi,һатып алыу
1408,verkaufen::V,saldu,һатыу
1409,bezahlen::V,ordaindu,түләү
1410,zahlen::V,ordaindu,түләү
1411,beherrschen::V,menpean izan,биләү
1412,ertragen::V,jasan,түҙеү
1413,ertragen::V,pairatu,түҙеү
