,Concept_ID,ta,se
1376,Eltern::N,பெற்றோர்,eejhtegh
1377,Eltern::N,பெற்றோர்,æjgát
1378,Eltern::N,பெற்றோர்,vánhemat
1379,Eltern::N,பெற்றோர்,va'nhimeh
1380,Eltern::N,பெற்றோர்,puär'raz
1381,Eltern::N,பெற்றோர்,ро̄дҍхель
1382,Vater::N,தந்தை,aehtjie
1383,Vater::N,தந்தை,áhttje
1384,Vater::N,தந்தை,áhčči
1385,Vater::N,தந்தை,eeči
1386,Vater::N,தந்தை,e´čč
1387,Vater::N,தந்தை,аджь
1388,Mutter::N,தாய்,ietnie
1389,Mutter::N,தாய்,iednne
1390,Mutter::N,தாய்,eadni
1391,Mutter::N,தாய்,enni
1392,Mutter::N,தாய்,jeä´n'n
1393,Mutter::N,தாய்,е̄ннҍ
1394,Sohn::N,மகன்,elkie
1395,Sohn::N,மகன்,baernie
1396,Sohn::N,மகன்,bárnne
1397,Sohn::N,மகன்,bárdni
1398,Sohn::N,மகன்,alge
1399,Sohn::N,மகன்,pärni
1400,Sohn::N,மகன்,â´lǧǧ
1401,Sohn::N,மகன்,pä´rnn
1402,Sohn::N,மகன்,алльк
1403,Tochter::N,மகள்,nïejte
1404,Tochter::N,மகள்,daktere
1405,Tochter::N,மகள்,niejdda
1406,Tochter::N,மகள்,nieida
1407,Tochter::N,மகள்,niei'dâ
1408,Tochter::N,மகள்,nijdd
1409,Tochter::N,மகள்,нӣййт
1410,Bruder::N,சகோதரன்,vïelle
1411,Bruder::N,சகோதரன்,viellja
1412,Bruder::N,சகோதரன்,viellja
1413,Bruder::N,சகோதரன்,viljâ
1414,Bruder::N,சகோதரன்,vi´llj
1415,Bruder::N,சகோதரன்,вӣлльй
1416,Schwester::N,அக்கா,åabpa
1417,Schwester::N,அக்கா,oabbá
1418,Schwester::N,அக்கா,oabbá
1419,Schwester::N,அக்கா,uáb'bi
1420,Schwester::N,அக்கா,vuä´b'b
1421,Schwester::N,அக்கா,вуэррьпенҍ
1422,Onkel::N,தாய் மாமன்,jyøne
1423,Onkel::N,தாய் மாமன்,jiekie
1424,Onkel::N,தாய் மாமன்,tjietsie
1425,Onkel::N,தாய் மாமன்,ænoj
1426,Onkel::N,தாய் மாமன்,iehke
1427,Onkel::N,தாய் மாமன்,eanu
1428,Onkel::N,தாய் மாமன்,eahki
1429,Onkel::N,தாய் மாமன்,čeahci
1430,Onkel::N,தாய் மாமன்,eehi
1431,Onkel::N,தாய் மாமன்,iänui
1432,Onkel::N,தாய் மாமன்,jään
1433,Onkel::N,தாய் மாமன்,čia´cc
1434,Onkel::N,தாய் மாமன்,ӣнн
1435,Tante::N,அத்தை,seasa
1436,Tante::N,அத்தை,jijmie
1437,Tante::N,அத்தை,gåeskie
1438,Tante::N,அத்தை,goasske
1439,Tante::N,அத்தை,siessá
1440,Tante::N,அத்தை,muohtá
1441,Tante::N,அத்தை,ipmi
1442,Tante::N,அத்தை,goaski
1443,Tante::N,அத்தை,siäsá
1444,Tante::N,அத்தை,sie´ss
1445,Tante::N,அத்தை,kuä´sǩǩ
1446,Tante::N,அத்தை,сӣссь
1447,Ehemann::N,கணவன்,ålma
1448,Ehemann::N,கணவன்,geelle
1449,Ehemann::N,கணவன்,boaddnje
1450,Ehemann::N,கணவன்,gállásjålmåj
1451,Ehemann::N,கணவன்,isit
1452,Ehemann::N,கணவன்,boadnji
1453,Ehemann::N,கணவன்,kääḷis
1454,Ehemann::N,கணவன்,kuõjj
1455,Ehemann::N,கணவன்,кӯйй
1456,Ehemann::N,கணவன்,ка̄ллесь
1457,Ehefrau::N,மனைவி,gåmma
1458,Ehefrau::N,மனைவி,måersie
1459,Ehefrau::N,மனைவி,geellege
1460,Ehefrau::N,மனைவி,áhkká
1461,Ehefrau::N,மனைவி,áhkásj
1462,Ehefrau::N,மனைவி,áhkká
1463,Ehefrau::N,மனைவி,kálgu
1464,Ehefrau::N,மனைவி,eemeed
1465,Ehefrau::N,மனைவி,ä´ǩǩ
1466,Ehefrau::N,மனைவி,а̄ххьк
1467,Freude::N,கொண்டாட்டம்,aavoe
1468,Freude::N,கொண்டாட்டம்,gearjoe
1469,Freude::N,கொண்டாட்டம்,ávvo
1470,Freude::N,கொண்டாட்டம்,sjålle
1471,Freude::N,கொண்டாட்டம்,illu
1472,Freude::N,கொண்டாட்டம்,iḷo
1473,Freude::N,கொண்டாட்டம்,rämm
1474,Freude::N,கொண்டாட்டம்,kuärgg
1475,Freude::N,கொண்டாட்டம்,räädast
1476,Freude::N,கொண்டாட்டம்,ро̄а̄мм
1477,Gelächter::N,சிரிப்பு,föörhkelh
1478,Gelächter::N,சிரிப்பு,boagos
1479,Gelächter::N,சிரிப்பு,tjajmos
1480,Gelächter::N,சிரிப்பு,čaibman
1481,Gelächter::N,சிரிப்பு,boagusteapmi
1482,Gelächter::N,சிரிப்பு,gávdnasat
1483,Gelächter::N,சிரிப்பு,käämmin
1484,Gelächter::N,சிரிப்பு,smiâhh
1485,Gelächter::N,சிரிப்பு,тӣшш
1486,Glück::N,மகிழ்ச்சி,læhkoe
1487,Glück::N,மகிழ்ச்சி,ávvo
1488,Glück::N,மகிழ்ச்சி,lihkku
1489,Glück::N,மகிழ்ச்சி,lukko
1490,Glück::N,மகிழ்ச்சி,uási
1491,Glück::N,மகிழ்ச்சி,lekk
1492,Glück::N,மகிழ்ச்சி,vuâ´ss
1493,Glück::N,மகிழ்ச்சி,вуэссь
1494,Kummer::N,துயரம்,sårkoe
1495,Kummer::N,துயரம்,vádja
1496,Kummer::N,துயரம்,surggo
1497,Kummer::N,துயரம்,moraš
1498,Kummer::N,துயரம்,muurâš
1499,Kummer::N,துயரம்,pe´ccel
1500,Kummer::N,துயரம்,пэ̄джь
1501,Kummer::N,துயரம்,пя̄ццель
1502,Wunsch::N,விருப்பம்,vajtele
1503,Wunsch::N,விருப்பம்,miella
1504,Wunsch::N,விருப்பம்,hállo
1505,Wunsch::N,விருப்பம்,áigumuš
1506,Wunsch::N,விருப்பம்,tuoivâ
1507,Wunsch::N,விருப்பம்,ää´jes
1508,Wunsch::N,விருப்பம்,ä´estõs
1509,Wunsch::N,விருப்பம்,туввмушш
1510,Lust::N,விருப்பம்,luste
1511,Lust::N,விருப்பம்,ulla
1512,Lust::N,விருப்பம்,hibmo
1513,Lust::N,விருப்பம்,hállu
1514,Lust::N,விருப்பம்,haalu
1515,Lust::N,விருப்பம்,haall
1516,Lust::N,விருப்பம்,туввмушш
1517,Geist::N,ஆன்மா,aajmoe
1518,Geist::N,ஆன்மா,voejkene
1519,Geist::N,ஆன்மா,vuojŋŋan
1520,Geist::N,ஆன்மா,vuojŋŋanis
1521,Geist::N,ஆன்மா,vuoigŋa
1522,Geist::N,ஆன்மா,vuoi'ŋâ
1523,Geist::N,ஆன்மா,jiõg'g
1524,Geist::N,ஆன்மா,čuu´ddes
1525,Geist::N,ஆன்மா,мӣлл
1526,Geist::N,ஆன்மா,то̄ӆӆк
1527,Gedanke::N,எண்ணம்,åssjalommes
1528,Gedanke::N,எண்ணம்,ájádus
1529,Gedanke::N,எண்ணம்,ussjolmis
1530,Gedanke::N,எண்ணம்,jurdda
1531,Gedanke::N,எண்ணம்,juurdâ
1532,Gedanke::N,எண்ணம்,tu´mm
1533,Gedanke::N,எண்ணம்,юрт
1534,Gedächtnis::N,ஞாபகம்,mojhtese
1535,Gedächtnis::N,ஞாபகம்,mujtto
1536,Gedächtnis::N,ஞாபகம்,muitu
1537,Gedächtnis::N,ஞாபகம்,mušto
1538,Gedächtnis::N,ஞாபகம்,moštt
1539,Gedächtnis::N,ஞாபகம்,мушт
1540,Gedächtnis::N,ஞாபகம்,мӣлл
1541,Verstand::N,மனம்,jiermie
1542,Verstand::N,மனம்,goerkesh
1543,Verstand::N,மனம்,miella
1544,Verstand::N,மனம்,jiermme
1545,Verstand::N,மனம்,jierbmi
1546,Verstand::N,மனம்,fiät'tu
1547,Verstand::N,மனம்,toolk
1548,Verstand::N,மனம்,jeä´rmm
1549,Verstand::N,மனம்,fi´ttjõs
1550,Verstand::N,மனம்,мӣлл
1551,Verstand::N,மனம்,то̄ӆӆк
1552,Sinn::N,அர்த்தம்,mïele
1553,Sinn::N,அர்த்தம்,våajnoe
1554,Sinn::N,அர்த்தம்,sisadno
1555,Sinn::N,அர்த்தம்,mierkkidus
1556,Sinn::N,அர்த்தம்,mearkkašupmi
1557,Sinn::N,அர்த்தம்,mēinnet
1558,Sinn::N,அர்த்தம்,me'rhâšuṃe
1559,Sinn::N,அர்த்தம்,mieḷâ
1560,Sinn::N,அர்த்தம்,miõll
1561,Sinn::N,அர்த்தம்,юрт
1562,Sinn::N,அர்த்தம்,то̄ӆӆк
1563,Grund::N,காரணம்,sjïeke
1564,Grund::N,காரணம்,sivva
1565,Grund::N,காரணம்,sivva
1566,Grund::N,காரணம்,suijâ
1567,Grund::N,காரணம்,ää´šš
1568,Grund::N,காரணம்,а̄шшь
1569,Wahrheit::N,உண்நை,rïektesvoete
1570,Wahrheit::N,உண்நை,saetniesvoete
1571,Wahrheit::N,உண்நை,sádnesvuohta
1572,Wahrheit::N,உண்நை,duohtavuohta
1573,Wahrheit::N,உண்நை,tuo'tâvuotâ
1574,Wahrheit::N,உண்நை,tuõđâšvuõtt
1575,Wahrheit::N,உண்நை,зо̄абэль
1576,Gespräch::N,பெசு,gaskestalleme
1577,Gespräch::N,பெசு,ságastibme
1578,Gespräch::N,பெசு,ságastallam
1579,Gespräch::N,பெசு,ságastallan
1580,Gespräch::N,பெசு,ráđ̣ádâllâm
1581,Gespräch::N,பெசு,мо̄а̄йнас
1582,Märchen::N,நம்பத்தகாத கதை,heamture
1583,Märchen::N,நம்பத்தகாத கதை,dålusj subtsas
1584,Märchen::N,நம்பத்தகாத கதை,máinnas
1585,Märchen::N,நம்பத்தகாத கதை,cukca
1586,Märchen::N,நம்பத்தகாத கதை,maainâs
1587,Märchen::N,நம்பத்தகாத கதை,maainâs
1588,Märchen::N,நம்பத்தகாத கதை,ба̄йхьк
1589,Märchen::N,நம்பத்தகாத கதை,мо̄а̄йнас
1590,Erzählung::N,கதை,gåata
1591,Erzählung::N,கதை,vaajese
1592,Erzählung::N,கதை,soptsese
1593,Erzählung::N,கதை,giehtto
1594,Erzählung::N,கதை,mujttalus
1595,Erzählung::N,கதை,muitalus
1596,Erzählung::N,கதை,maainâs
1597,Erzählung::N,கதை,maainâs
1598,Erzählung::N,கதை,мо̄а̄йнас
1599,Nachricht::N,செய்தி,dïjre
1600,Nachricht::N,செய்தி,diedádus
1601,Nachricht::N,செய்தி,diededibme
1602,Nachricht::N,செய்தி,sáhka
1603,Nachricht::N,செய்தி,saahâ
1604,Nachricht::N,செய்தி,a'lmottâs
1605,Nachricht::N,செய்தி,saakk
1606,Nachricht::N,செய்தி,i´lmmtõs
1607,Nachricht::N,செய்தி,со̄а̄гк
1608,Neuigkeit::N,செய்தி,saernie
1609,Neuigkeit::N,செய்தி,ådås
1610,Neuigkeit::N,செய்தி,sáhka
1611,Neuigkeit::N,செய்தி,sáhka
1612,Neuigkeit::N,செய்தி,uuđâs
1613,Neuigkeit::N,செய்தி,saakk
1614,Neuigkeit::N,செய்தி,о̄дтс
1615,Neuigkeit::N,செய்தி,со̄а̄гк
1616,Name::N,பெயர்,nomme
1617,Name::N,பெயர்,namma
1618,Name::N,பெயர்,namma
1619,Name::N,பெயர்,nommâ
1620,Name::N,பெயர்,nõmm
1621,Name::N,பெயர்,нэ̄мм
1622,Rätsel::N,புதிர்,mojnestimmie
1623,Rätsel::N,புதிர்,árvvádus
1624,Rätsel::N,புதிர்,árvádus
1625,Rätsel::N,புதிர்,arvâdâs
1626,Rätsel::N,புதிர்,a´rvvtõs
1627,Rätsel::N,புதிர்,а̄ррьв
1628,Rede::N,பேச்சு,håaleme
1629,Rede::N,பேச்சு,hålla
1630,Rede::N,பேச்சு,sáhka
1631,Rede::N,பேச்சு,hástu
1632,Rede::N,பேச்சு,са̄ррнмушш
1633,Sprache::N,மொழி,gïele
1634,Sprache::N,மொழி,giella
1635,Sprache::N,மொழி,giella
1636,Sprache::N,மொழி,kieḷâ
1637,Sprache::N,மொழி,ǩiõll
1638,Sprache::N,மொழி,кӣлл
1639,Stimme::N,குரல்,tjoeje
1640,Stimme::N,குரல்,jiedna
1641,Stimme::N,குரல்,giella
1642,Stimme::N,குரல்,jietna
1643,Stimme::N,குரல்,jieṇâ
1644,Stimme::N,குரல்,jiõnn
1645,Stimme::N,குரல்,ӣнн
1646,Wort::N,வார்த்தை,baakoe
1647,Wort::N,வார்த்தை,báhko
1648,Wort::N,வார்த்தை,sátni
1649,Wort::N,வார்த்தை,pááhu
1650,Wort::N,வார்த்தை,sää´nn
1651,Wort::N,வார்த்தை,са̄ннҍ
1652,Zeichen::N,குறி,væhta
1653,Zeichen::N,குறி,mærkka
1654,Zeichen::N,குறி,mearka
1655,Zeichen::N,குறி,merkkâ
1656,Zeichen::N,குறி,meârkk
1657,Zeichen::N,குறி,тӣххт
1658,Ruf::N,அழைப்பு,ruodja
1659,Ruf::N,அழைப்பு,tjuorvas
1660,Ruf::N,அழைப்பு,čurvestat
1661,Ruf::N,அழைப்பு,koččom
1662,Ruf::N,அழைப்பு,pákkum
1663,Ruf::N,அழைப்பு,čuârvvmoš
1664,Lärm::N,சத்தம்,stujmie
1665,Lärm::N,சத்தம்,juhtsa
1666,Lärm::N,சத்தம்,šlápma
1667,Lärm::N,சத்தம்,ruojâ
1668,Lärm::N,சத்தம்,šlaaṃâ
1669,Lärm::N,சத்தம்,šuumm'mõš
1670,Lärm::N,சத்தம்,шэҏҏ
1671,Lärm::N,சத்தம்,ё̄афф
1672,Laut::N,ஒலி,tjoeje
1673,Laut::N,ஒலி,jiedna
1674,Laut::N,ஒலி,jietna
1675,Laut::N,ஒலி,jieṇâ
1676,Laut::N,ஒலி,jiõnn
1677,Laut::N,ஒலி,ӣнн
1678,Ton::N,குரல்,tjoeje
1679,Ton::N,குரல்,tåvnnå
1680,Ton::N,குரல்,tjuodja
1681,Ton::N,குரல்,šuokŋa
1682,Ton::N,குரல்,nuot'tâ
1683,Ton::N,குரல்,suõmm
1684,Ton::N,குரல்,ӣнн
1685,Lied::N,பாட்டு,laavloe
1686,Lied::N,பாட்டு,lávla
1687,Lied::N,பாட்டு,lávlla
1688,Lied::N,பாட்டு,laavlâ
1689,Lied::N,பாட்டு,laaul
1690,Lied::N,பாட்டு,ла̄ввл
1691,Ruhe::N,அமைதி,frïere
1692,Ruhe::N,அமைதி,raeffie
1693,Ruhe::N,அமைதி,vuojŋadibme
1694,Ruhe::N,அமைதி,vuojŋadallam
1695,Ruhe::N,அமைதி,ráfi
1696,Ruhe::N,அமைதி,máššu
1697,Ruhe::N,அமைதி,vuo'iŋâstus
1698,Ruhe::N,அமைதி,ráávhu
1699,Ruhe::N,அமைதி,rääuh
1700,Ruhe::N,அமைதி,vuâŋŋmõš
1701,Ruhe::N,அமைதி,юэв
1702,Ruhe::N,அமைதி,вуэӈӈмушш
1703,Leute::N,மக்கள்,aalmoge
1704,Leute::N,மக்கள்,ulmutja
1705,Leute::N,மக்கள்,álbmot
1706,Leute::N,மக்கள்,viehâ
1707,Leute::N,மக்கள்,aalmi
1708,Leute::N,மக்கள்,о̄ллмэ
1709,Volk::N,மக்கள்,aalmoge
1710,Volk::N,மக்கள்,álmmuk
1711,Volk::N,மக்கள்,fuolkke
1712,Volk::N,மக்கள்,álbmot
1713,Volk::N,மக்கள்,aalmug
1714,Volk::N,மக்கள்,aalmi
1715,Volk::N,மக்கள்,нарэдт
1716,Arbeit::N,வேலை,barkoe
1717,Arbeit::N,வேலை,barggo
1718,Arbeit::N,வேலை,rahtjam
1719,Arbeit::N,வேலை,bargu
1720,Arbeit::N,வேலை,pargo
1721,Arbeit::N,வேலை,tyej̣i
1722,Arbeit::N,வேலை,likk
1723,Arbeit::N,வேலை,tue´jj
1724,Arbeit::N,வேலை,лыххк
1725,Gast::N,விருந்தாளி,guessie
1726,Gast::N,விருந்தாளி,guosse
1727,Gast::N,விருந்தாளி,guossi
1728,Gast::N,விருந்தாளி,kyes'si
1729,Gast::N,விருந்தாளி,kue´s's
1730,Gast::N,விருந்தாளி,кӯссь
1731,Geschenk::N,பரிசுப் பொருள்,daevere
1732,Geschenk::N,பரிசுப் பொருள்,sjielege
1733,Geschenk::N,பரிசுப் பொருள்,vadda
1734,Geschenk::N,பரிசுப் பொருள்,vattáldahka
1735,Geschenk::N,பரிசுப் பொருள்,skeaŋka
1736,Geschenk::N,பரிசுப் பொருள்,adaldâh
1737,Geschenk::N,பரிசுப் பொருள்,sǩiâŋkk
1738,Geschenk::N,பரிசுப் பொருள்,тӯмаш
1739,Spiel::N,விளையாட்டு,spïele
1740,Spiel::N,விளையாட்டு,stååkedimmie
1741,Spiel::N,விளையாட்டு,spella
1742,Spiel::N,விளையாட்டு,stoagos
1743,Spiel::N,விளையாட்டு,speallu
1744,Spiel::N,விளையாட்டு,leikkâ
1745,Spiel::N,விளையாட்டு,siõrr
1746,Spiel::N,விளையாட்டு,сӣрр
1747,Gesellschaft::N,சமுதாயம்,sïelte
1748,Gesellschaft::N,சமுதாயம்,rádnastallam
1749,Gesellschaft::N,சமுதாயம்,searvi
1750,Gesellschaft::N,சமுதாயம்,servi
1751,Gesellschaft::N,சமுதாயம்,seä´brr
1752,Gesellschaft::N,சமுதாயம்,се̄ббр
1753,Hilfe::N,உதவி,viehkie
1754,Hilfe::N,உதவி,viehkke
1755,Hilfe::N,உதவி,veahkki
1756,Hilfe::N,உதவி,iše
1757,Hilfe::N,உதவி,veä´ǩ'ǩ
1758,Hilfe::N,உதவி,ве̄ххьк
1759,Freund::N,நண்பன்,voelpe
1760,Freund::N,நண்பன்,ráddna
1761,Freund::N,நண்பன்,venak
1762,Freund::N,நண்பன்,ustit
1763,Freund::N,நண்பன்,verdde
1764,Freund::N,நண்பன்,veerdi
1765,Freund::N,நண்பன்,na´zvan
1766,Freund::N,நண்பன்,ка̄ннҌц
1767,Kamerad::N,உடனிருப்பவன்,guejmie
1768,Kamerad::N,உடனிருப்பவன்,ráddna
1769,Kamerad::N,உடனிருப்பவன்,guojmme
1770,Kamerad::N,உடனிருப்பவன்,guoibmi
1771,Kamerad::N,உடனிருப்பவன்,kyei'mi
1772,Kamerad::N,உடனிருப்பவன்,taaurõš
1773,Kamerad::N,உடனிருப்பவன்,то̄а̄врэшш
1774,Angelegenheit::N,செய்தி,aate
1775,Angelegenheit::N,செய்தி,saake
1776,Angelegenheit::N,செய்தி,ássje
1777,Angelegenheit::N,செய்தி,ášši
1778,Angelegenheit::N,செய்தி,äšši
1779,Angelegenheit::N,செய்தி,ä´šš
1780,Angelegenheit::N,செய்தி,тӯйй
1781,Anzahl::N,எண்ணிக்கை,taale
1782,Anzahl::N,எண்ணிக்கை,låhkoe
1783,Anzahl::N,எண்ணிக்கை,låhko
1784,Anzahl::N,எண்ணிக்கை,mierre
1785,Anzahl::N,எண்ணிக்கை,mearri
1786,Anzahl::N,எண்ணிக்கை,lohkomearra
1787,Anzahl::N,எண்ணிக்கை,meeṛi
1788,Anzahl::N,எண்ணிக்கை,mie´rr
1789,Anzahl::N,எண்ணிக்கை,чӣссел
1790,Art::N,வகை,aarhte
1791,Art::N,வகை,sládja
1792,Art::N,வகை,tjærdda
1793,Art::N,வகை,čearda
1794,Art::N,வகை,šlaaj̣â
1795,Art::N,வகை,nää´ll
1796,Art::N,வகை,на̄лль
1797,Stück::N,துண்டம்,bæhta
1798,Stück::N,துண்டம்,biehkie
1799,Stück::N,துண்டம்,biehkke
1800,Stück::N,துண்டம்,bihttá
1801,Stück::N,துண்டம்,pittá
1802,Stück::N,துண்டம்,káppálâh
1803,Stück::N,துண்டம்,ku´sǩǩ
1804,Stück::N,துண்டம்,кусськ
1805,Teil::N,பகுதி,stuhtje
1806,Teil::N,பகுதி,oasse
1807,Teil::N,பகுதி,bielle
1808,Teil::N,பகுதி,guovllo
1809,Teil::N,பகுதி,oassi
1810,Teil::N,பகுதி,bihttá
1811,Teil::N,பகுதி,uási
1812,Teil::N,பகுதி,vuâ´ss
1813,Teil::N,பகுதி,pie´ǩ'ǩ
1814,Teil::N,பகுதி,кусськ
1815,Hälfte::N,பாதி,lehkie
1816,Hälfte::N,பாதி,lahkke
1817,Hälfte::N,பாதி,bealli
1818,Hälfte::N,பாதி,peeḷi
1819,Hälfte::N,பாதி,lâ´ǩǩ
1820,Hälfte::N,பாதி,pie´ll
1821,Hälfte::N,பாதி,пе̄лль
1822,Kreis::N,வட்டம்,rïngke
1823,Kreis::N,வட்டம்,gievlle
1824,Kreis::N,வட்டம்,gierdu
1825,Kreis::N,வட்டம்,riggee
1826,Kreis::N,வட்டம்,kruugg
1827,Kreis::N,வட்டம்,круг
1828,Kreuz::N,சிலுவை,kroesse
1829,Kreuz::N,சிலுவை,ruossa
1830,Kreuz::N,சிலுவை,rista
1831,Kreuz::N,சிலுவை,ristâ
1832,Kreuz::N,சிலுவை,ristt
1833,Kreuz::N,சிலுவை,рысст
1834,Linie::N,கோடு,sïeve
1835,Linie::N,கோடு,linnja
1836,Linie::N,கோடு,linjá
1837,Linie::N,கோடு,linnjá
1838,Linie::N,கோடு,njuálgus
1839,Linie::N,கோடு,certldõk
1840,Linie::N,கோடு,це̄кесь
1841,Strich::N,வாத நோய்,sïeve
1842,Strich::N,வாத நோய்,sáhtso
1843,Strich::N,வாத நோய்,sárggis
1844,Strich::N,வாத நோய்,čálástâh
1845,Strich::N,வாத நோய்,certldõk
1846,Strich::N,வாத நோய்,ця̄кас
1847,Strich::N,வாத நோய்,це̄кесь
1848,Abstand::N,இடைவெளி,gåhkoe
1849,Abstand::N,இடைவெளி,gåhkaldahke
1850,Abstand::N,இடைவெளி,lahka
1851,Abstand::N,இடைவெளி,gasska
1852,Abstand::N,இடைவெளி,gaska
1853,Abstand::N,இடைவெளி,koskâ
1854,Abstand::N,இடைவெளி,kõskk
1855,Abstand::N,இடைவெளி,кэ̄сск
1856,Entfernung::N,தூரம்,gåhkoe
1857,Entfernung::N,தூரம்,gåhkaldahke
1858,Entfernung::N,தூரம்,gasska
1859,Entfernung::N,தூரம்,mælggat
1860,Entfernung::N,தூரம்,gaska
1861,Entfernung::N,தூரம்,mátkegaska
1862,Entfernung::N,தூரம்,koskâ
1863,Entfernung::N,தூரம்,kõskk
1864,Entfernung::N,தூரம்,jäämkõskk
1865,Entfernung::N,தூரம்,кэ̄сск
1866,Gegend::N,வட்டாரம்,haerie
1867,Gegend::N,வட்டாரம்,guovvlo
1868,Gegend::N,வட்டாரம்,bájkke
1869,Gegend::N,வட்டாரம்,guovlu
1870,Gegend::N,வட்டாரம்,duovdda
1871,Gegend::N,வட்டாரம்,kuáv'lu
1872,Gegend::N,வட்டாரம்,vu´vdd
1873,Gegend::N,வட்டாரம்,па̄йхьк
1874,Platz::N,வெற்றிடம்,sijjie
1875,Platz::N,வெற்றிடம்,sadje
1876,Platz::N,வெற்றிடம்,sadji
1877,Platz::N,வெற்றிடம்,tááḷu
1878,Platz::N,வெற்றிடம்,tääll
1879,Platz::N,வெற்றிடம்,сайй
1880,Ort::N,இடம்,sijjie
1881,Ort::N,இடம்,bájkke
1882,Ort::N,இடம்,sadje
1883,Ort::N,இடம்,báiki
1884,Ort::N,இடம்,päikki
1885,Ort::N,இடம்,pâi´ǩǩ
1886,Ort::N,இடம்,сайй
1887,Ort::N,இடம்,па̄йхьк
1888,Seite::N,பக்கம்,bielie
1889,Seite::N,பக்கம்,sijddo
1890,Seite::N,பக்கம்,bealli
1891,Seite::N,பக்கம்,ertti
1892,Seite::N,பக்கம்,jeä´rtt
1893,Seite::N,பக்கம்,пе̄лль
1894,Seite::N,பக்கம்,е̄ммьне
1895,Mitte::N,இடைப்பகுதி,gaske
1896,Mitte::N,இடைப்பகுதி,jarnge
1897,Mitte::N,இடைப்பகுதி,gasska
1898,Mitte::N,இடைப்பகுதி,guovddaš
1899,Mitte::N,இடைப்பகுதி,gaskamuddu
1900,Mitte::N,இடைப்பகுதி,koskâ
1901,Mitte::N,இடைப்பகுதி,kõskk
1902,Mitte::N,இடைப்பகுதி,кэ̄сск
1903,Gegenstand::N,உருப்படி,daevere
1904,Gegenstand::N,உருப்படி,oabme
1905,Gegenstand::N,உருப்படி,gávnne
1906,Gegenstand::N,உருப்படி,bierggas
1907,Gegenstand::N,உருப்படி,ettâ
1908,Gegenstand::N,உருப்படி,kápulâh
1909,Gegenstand::N,உருப்படி,käu´nn
1910,Gegenstand::N,உருப்படி,ка̄ввьн
1911,Sache::N,பொருள்,aate
1912,Sache::N,பொருள்,saake
1913,Sache::N,பொருள்,ássje
1914,Sache::N,பொருள்,ášši
1915,Sache::N,பொருள்,äšši
1916,Sache::N,பொருள்,ä´šš
1917,Sache::N,பொருள்,ве̄шш
1918,Rand::N,தொங்கு,raedtie
1919,Rand::N,தொங்கு,rabdda
1920,Rand::N,தொங்கு,ravda
1921,Rand::N,தொங்கு,robdâ
1922,Rand::N,தொங்கு,čårr
1923,Rand::N,தொங்கு,ruõbdd
1924,Rand::N,தொங்கு,рӯммт
1925,Rand::N,தொங்கு,ре̄ввьн
1926,Kante::N,விளிம்பு,raedtie
1927,Kante::N,விளிம்பு,rabdda
1928,Kante::N,விளிம்பு,ravda
1929,Kante::N,விளிம்பு,robdâ
1930,Kante::N,விளிம்பு,å´rdd
1931,Kante::N,விளிம்பு,ruõbdd
1932,Kante::N,விளிம்பு,рӯммт
1933,Kante::N,விளிம்பு,ре̄ввьн
1934,Ecke::N,மூலை,roene
1935,Ecke::N,மூலை,kråane
1936,Ecke::N,மூலை,náhpo
1937,Ecke::N,மூலை,nusske
1938,Ecke::N,மூலை,nurki
1939,Ecke::N,மூலை,čiehka
1940,Ecke::N,மூலை,čiehâ
1941,Ecke::N,மூலை,čiõkk
1942,Ecke::N,மூலை,suåp'p
1943,Ecke::N,மூலை,уггл
1944,Spitze::N,முனை,gietjie
1945,Spitze::N,முனை,snjuhtje
1946,Spitze::N,முனை,gihttje
1947,Spitze::N,முனை,geahči
1948,Spitze::N,முனை,picci
1949,Spitze::N,முனை,keeči
1950,Spitze::N,முனை,ǩie´čč
1951,Spitze::N,முனை,кя̄женч
1952,Ende::N,முடிவு,gietjie
1953,Ende::N,முடிவு,giehtje
1954,Ende::N,முடிவு,geahči
1955,Ende::N,முடிவு,keeči
1956,Ende::N,முடிவு,puäš'š
1957,Ende::N,முடிவு,ке̄джь
1958,Loch::N,துளை,raejkie
1959,Loch::N,துளை,rájgge
1960,Loch::N,துளை,ráigi
1961,Loch::N,துளை,räigi
1962,Loch::N,துளை,loikk
1963,Loch::N,துளை,râi´ǧǧ
1964,Loch::N,துளை,ра̄ййк
1965,Winkel::N,கோணம்,skaavhte
1966,Winkel::N,கோணம்,tjiehka
1967,Winkel::N,கோணம்,soahppa
1968,Winkel::N,கோணம்,čiehka
1969,Winkel::N,கோணம்,sogge
1970,Winkel::N,கோணம்,suåp'p
1971,Winkel::N,கோணம்,уггл
1972,Muster::N,பாங்கு,goere
1973,Muster::N,பாங்கு,girjja
1974,Muster::N,பாங்கு,girjjit
1975,Muster::N,பாங்கு,kovos
1976,Muster::N,பாங்கு,кыррьй
1977,Muster::N,பாங்கு,кырьйнесс
1978,Größe::N,அளவு,ståaroe
1979,Größe::N,அளவு,stuorrudahka
1980,Größe::N,அளவு,stūrrodat
1981,Größe::N,அளவு,mahtodat
1982,Größe::N,அளவு,allodat
1983,Größe::N,அளவு,stuá'ṛudâh
1984,Größe::N,அளவு,роаӈӈьк
1985,Länge::N,நீளம்,gåhkoe
1986,Länge::N,நீளம்,guhkkudahka
1987,Länge::N,நீளம்,guhkkodat
