,Concept_ID,ga,se
0,Auge::N,súil,tjelmie
1,Auge::N,súil,tjalmme
2,Auge::N,súil,čalbmi
3,Auge::N,súil,čalme
4,Auge::N,súil,čâ´lmm
5,Auge::N,súil,ча̄лльм
6,Ohr::N,cluas,bieljie
7,Ohr::N,cluas,biellje
8,Ohr::N,cluas,beallji
9,Ohr::N,cluas,pelji
10,Ohr::N,cluas,pe´llj
11,Ohr::N,cluas,пе̄лльй
12,Nase::N,soc,njuenie
13,Nase::N,soc,njunnje
14,Nase::N,soc,njunni
15,Nase::N,soc,njuṇe
16,Nase::N,soc,njuu´nn
17,Nase::N,soc,нюннҍ
18,Mund::N,béal,njaelmie
19,Mund::N,béal,njálmme
20,Mund::N,béal,njálbmi
21,Mund::N,béal,njälmi
22,Mund::N,béal,njä´lmm
23,Mund::N,béal,ня̄лльм
24,Zahn::N,fiacail,baenie
25,Zahn::N,fiacail,bádne
26,Zahn::N,fiacail,bátni
27,Zahn::N,fiacail,pääṇi
28,Zahn::N,fiacail,pää´nn
29,Zahn::N,fiacail,па̄ннҍ
30,Zunge::N,teanga,njoektjeme
31,Zunge::N,teanga,njuovtjav
32,Zunge::N,teanga,njuovčča
33,Zunge::N,teanga,njuovčâ
34,Zunge::N,teanga,njuhččâm
35,Zunge::N,teanga,нюхчем
36,Lippe::N,liopa,bangseme
37,Lippe::N,liopa,njálmmerabdda
38,Lippe::N,liopa,bavssa
39,Lippe::N,liopa,poovsâ
40,Lippe::N,liopa,põõus
41,Lippe::N,liopa,пэ̄кс
42,Wange::N,grua,skiehrie
43,Wange::N,grua,nierra
44,Wange::N,grua,muohtu
45,Wange::N,grua,nieṛâ
46,Wange::N,grua,njiõrr
47,Wange::N,grua,нӣрр
48,Wange::N,leiceann,skiehrie
49,Wange::N,leiceann,nierra
50,Wange::N,leiceann,muohtu
51,Wange::N,leiceann,nieṛâ
52,Wange::N,leiceann,njiõrr
53,Wange::N,leiceann,нӣрр
54,Gesicht::N,éadan,ååredæjja
55,Gesicht::N,éadan,muohto
56,Gesicht::N,éadan,muođut
57,Gesicht::N,éadan,ámadadju
58,Gesicht::N,éadan,muáđuh
59,Gesicht::N,éadan,muâđ
60,Gesicht::N,éadan,ка̄ссв
61,Gesicht::N,aghaidh,ååredæjja
62,Gesicht::N,aghaidh,muohto
63,Gesicht::N,aghaidh,muođut
64,Gesicht::N,aghaidh,ámadadju
65,Gesicht::N,aghaidh,muáđuh
66,Gesicht::N,aghaidh,muâđ
67,Gesicht::N,aghaidh,ка̄ссв
68,Stirn::N,baithis,gaalloe
69,Stirn::N,baithis,gállo
70,Stirn::N,baithis,gállu
71,Stirn::N,baithis,kállu
72,Stirn::N,baithis,käll
73,Stirn::N,baithis,вуэххьц
74,Stirn::N,clár éadain,gaalloe
75,Stirn::N,clár éadain,gállo
76,Stirn::N,clár éadain,gállu
77,Stirn::N,clár éadain,kállu
78,Stirn::N,clár éadain,käll
79,Stirn::N,clár éadain,вуэххьц
80,Haar::N,gruaig,voepte
81,Haar::N,gruaig,vuoppta
82,Haar::N,gruaig,vuokta
83,Haar::N,gruaig,vuop'tâ
84,Haar::N,gruaig,vuõpt
85,Haar::N,gruaig,вӯппт
86,Schnurrbart::N,croiméal,bijjie-skaavtjoe
87,Schnurrbart::N,croiméal,njunjevuolskávttjá
88,Schnurrbart::N,croiméal,seamu
89,Schnurrbart::N,croiméal,siämu
90,Schnurrbart::N,croiméal,ää´bben
91,Schnurrbart::N,croiméal,о̄а̄бпан
92,Bart::N,féasóg,skaavtja
93,Bart::N,féasóg,skaavtjoe
94,Bart::N,féasóg,skávttjá
95,Bart::N,féasóg,seamu
96,Bart::N,féasóg,siämu
97,Bart::N,féasóg,seäm
98,Bart::N,féasóg,ся̄м
99,Kinn::N,smig,gaejpie
100,Kinn::N,smig,gájbbe
101,Kinn::N,smig,gáibi
102,Kinn::N,smig,käibi
103,Kinn::N,smig,käi´bb
104,Kinn::N,smig,ка̄ййп
105,Kiefer[Anatomie]::N,giall,gaejpie
106,Kiefer[Anatomie]::N,giall,oalol
107,Kiefer[Anatomie]::N,giall,oaloldákte
108,Kiefer[Anatomie]::N,giall,gáibi
109,Kiefer[Anatomie]::N,giall,uá'lultähti
110,Kiefer[Anatomie]::N,giall,vuâl'lõš
111,Kiefer[Anatomie]::N,giall,вуаллнешш
112,Kehle::N,scornach,gealoe
113,Kehle::N,scornach,tjåttå
114,Kehle::N,scornach,njiello
115,Kehle::N,scornach,čotta
116,Kehle::N,scornach,čuudâ
117,Kehle::N,scornach,čoodd
118,Kehle::N,scornach,чонт
119,Kehle::N,scornach,кэ̄ҏс
120,Hals::N,muinéal,tjeapohke
121,Hals::N,muinéal,tjiebet
122,Hals::N,muinéal,čeabet
123,Hals::N,muinéal,čiäppát
124,Hals::N,muinéal,čeäppat
125,Hals::N,muinéal,ча̄пэх
126,Genick::N,baic,tjovrese
127,Genick::N,baic,nisske
128,Genick::N,baic,niehkki
129,Genick::N,baic,niski
130,Genick::N,baic,niek'ki
131,Genick::N,baic,nji´šǩǩmaadd
132,Genick::N,baic,нышшькмоант
133,Kopf::N,ceann,åejjie
134,Kopf::N,ceann,oajvve
135,Kopf::N,ceann,oaivi
136,Kopf::N,ceann,uái'vi
137,Kopf::N,ceann,vuei´vv
138,Kopf::N,ceann,вуэййв
139,Rücken::N,droim,rudtje
140,Rücken::N,droim,hárddo
141,Rücken::N,droim,tjavelk
142,Rücken::N,droim,sealgi
143,Rücken::N,droim,selgi
144,Rücken::N,droim,čielgi
145,Rücken::N,droim,seä´lǧǧ
146,Rücken::N,droim,се̄лльк
147,Bauch::N,bolg,tjåejjie
148,Bauch::N,bolg,tjoajvve
149,Bauch::N,bolg,čoavji
150,Bauch::N,bolg,čuáv'ji
151,Bauch::N,bolg,čåu´jj
152,Bauch::N,bolg,чо̄ввьй
153,Nabel::N,imleacán,naepie
154,Nabel::N,imleacán,náhpe
155,Nabel::N,imleacán,náhpi
156,Nabel::N,imleacán,nääpi
157,Nabel::N,imleacán,nää´pp
158,Nabel::N,imleacán,на̄бпь
159,Busen::N,cíoch,boenge
160,Busen::N,cíoch,bållå
161,Busen::N,cíoch,čižži
162,Busen::N,cíoch,njamma
163,Busen::N,cíoch,njižže
164,Busen::N,cíoch,nje´ǯǯ
165,Busen::N,cíoch,раннҍт
166,Brust::N,brollach,mïelke
167,Brust::N,brollach,radde
168,Brust::N,brollach,mielgga
169,Brust::N,brollach,raddi
170,Brust::N,brollach,radde
171,Brust::N,brollach,râ´dd
172,Brust::N,brollach,раннҍт
173,Schulter::N,gualainn,åelkie
174,Schulter::N,gualainn,oalgge
175,Schulter::N,gualainn,hárdu
176,Schulter::N,gualainn,ärdee
177,Schulter::N,gualainn,uál'gi
178,Schulter::N,gualainn,a´rddi
179,Schulter::N,gualainn,vuä´lǧǧ
180,Schulter::N,gualainn,вуэллык
181,Arm::N,lámh,gïete
182,Arm::N,lámh,giehta
183,Arm::N,lámh,giehta
184,Arm::N,lámh,kietâ
185,Arm::N,lámh,kie'tâkaaṿâ
186,Arm::N,lámh,ǩiõtt
187,Arm::N,lámh,кӣдт
188,Ellenbogen::N,uillinn,gernjere
189,Ellenbogen::N,uillinn,garŋŋel
190,Ellenbogen::N,uillinn,gargŋil
191,Ellenbogen::N,uillinn,käŋŋir
192,Ellenbogen::N,uillinn,kõõnjâr
193,Ellenbogen::N,uillinn,карьнэль
194,Hand::N,lámh,gïete
195,Hand::N,lámh,giehta
196,Hand::N,lámh,giehta
197,Hand::N,lámh,kietâ
198,Hand::N,lámh,ǩiõtt
199,Hand::N,lámh,кӣдт
200,Handfläche::N,bos,gïeten-låapoe
201,Handfläche::N,bos,giehtavuodo
202,Handfläche::N,bos,tjårmmåvuodo
203,Handfläche::N,bos,giehtaloahpu
204,Handfläche::N,bos,kiämád
205,Handfläche::N,bos,kuámmir
206,Handfläche::N,bos,kuä´m'mer
207,Handfläche::N,bos,ǩiõttǩeä´m'men
208,Handfläche::N,bos,ко̄а̄ллдэгк
209,Handfläche::N,bos,кӣдткоалдэгк
210,Finger::N,méar,soerme
211,Finger::N,méar,tjuvdde
212,Finger::N,méar,suorbma
213,Finger::N,méar,čuvde
214,Finger::N,méar,suor'mâ
215,Finger::N,méar,suõrmm
216,Finger::N,méar,це̄ххп
217,Fingernagel::N,ionga,gadtse
218,Fingernagel::N,ionga,guehpere
219,Fingernagel::N,ionga,gadtsa
220,Fingernagel::N,ionga,gazza
221,Fingernagel::N,ionga,kozzâ
222,Fingernagel::N,ionga,kõʒʒ
223,Fingernagel::N,ionga,кэ̄ннц
224,Nagel[Anatomie]::N,ionga,gadtse
225,Nagel[Anatomie]::N,ionga,guehpere
226,Nagel[Anatomie]::N,ionga,gadtsa
227,Nagel[Anatomie]::N,ionga,gazza
228,Nagel[Anatomie]::N,ionga,kozzâ
229,Nagel[Anatomie]::N,ionga,kõʒʒ
230,Nagel[Anatomie]::N,ionga,кэ̄ннц
231,Zeh::N,ladhar,tjiehtjere
232,Zeh::N,ladhar,juolggetjuvdde
233,Zeh::N,ladhar,juolgesuorbma
234,Zeh::N,ladhar,jyel'gisuor'mâ
235,Zeh::N,ladhar,jue´lǧǧsuõrmm
236,Zeh::N,ladhar,ю̄лльк-це̄һп
237,Fuß::N,cos,juelkie
238,Fuß::N,cos,juolgge
239,Fuß::N,cos,juolgi
240,Fuß::N,cos,jyel'gi
241,Fuß::N,cos,jue´lǧǧ
242,Fuß::N,cos,ла̄бпь
243,Fuß::N,troigh,juelkie
244,Fuß::N,troigh,juolgge
245,Fuß::N,troigh,juolgi
246,Fuß::N,troigh,jyel'gi
247,Fuß::N,troigh,jue´lǧǧ
248,Fuß::N,troigh,ла̄бпь
249,Ferse::N,sáil,båetskie
250,Ferse::N,sáil,boasske
251,Ferse::N,sáil,šušmi
252,Ferse::N,sáil,šušme
253,Ferse::N,sáil,jue´lǧǧkädd
254,Ferse::N,sáil,ка̄ннт
255,Knie::N,glúin,boelve
256,Knie::N,glúin,buolvva
257,Knie::N,glúin,čibbi
258,Knie::N,glúin,veaŋki
259,Knie::N,glúin,iidâ
260,Knie::N,glúin,puõlvv
261,Knie::N,glúin,пуллв
262,Oberschenkel::N,ceathrú,ruaksja
263,Oberschenkel::N,ceathrú,tjibbe
264,Oberschenkel::N,ceathrú,gassaváhkká
265,Oberschenkel::N,ceathrú,badjeváhkáa
266,Oberschenkel::N,ceathrú,čuár'bpeeḷi
267,Oberschenkel::N,ceathrú,če´bb
268,Oberschenkel::N,ceathrú,чуаррбе̄лль
269,Bein::N,cos,juelkie
270,Bein::N,cos,juolgge
271,Bein::N,cos,juolgi
272,Bein::N,cos,jyel'gi
273,Bein::N,cos,jue´lǧǧ
274,Bein::N,cos,ю̄лльк
275,Körper::N,corp,kråahpe
276,Körper::N,corp,rumáj
277,Körper::N,corp,rumaš
278,Körper::N,corp,ruumâš
279,Körper::N,corp,rå´pp
280,Körper::N,corp,лышшьк
281,Körper::N,corp,роаӈӈьк
282,Körper::N,colainn,kråahpe
283,Körper::N,colainn,rumáj
284,Körper::N,colainn,rumaš
285,Körper::N,colainn,ruumâš
286,Körper::N,colainn,rå´pp
287,Körper::N,colainn,лышшьк
288,Körper::N,colainn,роаӈӈьк
289,Haut::N,cneas,njaltja
290,Haut::N,cneas,lijkke
291,Haut::N,cneas,tjuobma
292,Haut::N,cneas,liiki
293,Haut::N,cneas,liške
294,Haut::N,cneas,le´šǩǩ
295,Haut::N,cneas,лышшьк
296,Haut::N,craiceann,njaltja
297,Haut::N,craiceann,lijkke
298,Haut::N,craiceann,tjuobma
299,Haut::N,craiceann,liiki
300,Haut::N,craiceann,liške
301,Haut::N,craiceann,le´šǩǩ
302,Haut::N,craiceann,лышшьк
303,Blut::N,fuil,vïrre
304,Blut::N,fuil,maelie
305,Blut::N,fuil,varra
306,Blut::N,fuil,varra
307,Blut::N,fuil,vorrâ
308,Blut::N,fuil,võrr
309,Blut::N,fuil,вэ̄рр
310,Sehne::N,teannán,soene
311,Sehne::N,teannán,gåårtenje
312,Sehne::N,teannán,suodna
313,Sehne::N,teannán,suotna
314,Sehne::N,teannán,suoṇâ
315,Sehne::N,teannán,suõnn
316,Sehne::N,teannán,сӯнн
317,Sehne::N,féitheog,soene
318,Sehne::N,féitheog,gåårtenje
319,Sehne::N,féitheog,suodna
320,Sehne::N,féitheog,suotna
321,Sehne::N,féitheog,suoṇâ
322,Sehne::N,féitheog,suõnn
323,Sehne::N,féitheog,сӯнн
324,Knochen::N,cnámh,måara
325,Knochen::N,cnámh,måaroe
326,Knochen::N,cnámh,dákte
327,Knochen::N,cnámh,dákti
328,Knochen::N,cnámh,tähti
329,Knochen::N,cnámh,tä´htt
330,Knochen::N,cnámh,та̄ххт
331,Knochen::N,cnámh,та̄ффьт
332,Gehirn::N,inchinn,aajla
333,Gehirn::N,inchinn,vuojŋam
334,Gehirn::N,inchinn,vuoigŋašat
335,Gehirn::N,inchinn,vuoi'ŋâšeh
336,Gehirn::N,inchinn,vuo'ivâšneh
337,Gehirn::N,inchinn,vuõivâšn
338,Gehirn::N,inchinn,вуэййвэшна
339,Herz::N,croí,vaajmoe
340,Herz::N,croí,tsåhke
341,Herz::N,croí,váibmu
342,Herz::N,croí,váimu
343,Herz::N,croí,čââ´đ
344,Herz::N,croí,кӯттҌк
345,Magen::N,bolg,tjåejjie
346,Magen::N,bolg,tjoajvve
347,Magen::N,bolg,čoavji
348,Magen::N,bolg,čuáv'ji
349,Magen::N,bolg,čåu´jj
350,Magen::N,bolg,чо̄ввьй
351,Magen::N,goile,tjåejjie
352,Magen::N,goile,tjoajvve
353,Magen::N,goile,čoavji
354,Magen::N,goile,čuáv'ji
355,Magen::N,goile,čåu´jj
356,Magen::N,goile,чо̄ввьй
357,Leber::N,ae,mueksie
358,Leber::N,ae,librre
359,Leber::N,ae,vuoivvas
360,Leber::N,ae,vuoivâs
361,Leber::N,ae,vuõivâs
362,Leber::N,ae,вуйвас
363,Atem::N,anáil,voejngehtasse
364,Atem::N,anáil,båssånis
365,Atem::N,anáil,vuojŋadahka
366,Atem::N,anáil,vuoiŋŋahat
367,Atem::N,anáil,vuo'iŋâstim
368,Atem::N,anáil,jiõg'g
369,Atem::N,anáil,вӯйнас
370,Atem::N,anáil,вӯййнмушш
371,Hunger::N,ocras,nielkie
372,Hunger::N,ocras,nielgge
373,Hunger::N,ocras,nealgi
374,Hunger::N,ocras,nelgi
375,Hunger::N,ocras,neä´lǧǧ
376,Hunger::N,ocras,не̄лльк
377,Träne::N,deoir,gïknjele
378,Träne::N,deoir,ganjál
379,Träne::N,deoir,ganjal
380,Träne::N,deoir,koonjâl
381,Träne::N,deoir,kõõnjâl
382,Träne::N,deoir,кэ̄нял
383,Geschmack::N,blas,aelmie
384,Geschmack::N,blas,muosse
385,Geschmack::N,blas,smáhkka
386,Geschmack::N,blas,máhku
387,Geschmack::N,blas,smáhkka
388,Geschmack::N,blas,mááhu
389,Geschmack::N,blas,smakkâ
390,Geschmack::N,blas,njõõd
391,Geschmack::N,blas,smääkk
392,Geschmack::N,blas,ня̄лльк
393,Geruch::N,boladh,haaje
394,Geruch::N,boladh,habjja
395,Geruch::N,boladh,hádja
396,Geruch::N,boladh,opsâ
397,Geruch::N,boladh,haajâ
398,Geruch::N,boladh,õpss
399,Geruch::N,boladh,haajj
400,Geruch::N,boladh,апс
401,Geruch::N,boladh,лэ̄гк
402,Schlaf::N,suan,nahkerh
403,Schlaf::N,suan,nager
404,Schlaf::N,suan,oados
405,Schlaf::N,suan,nagir
406,Schlaf::N,suan,naṿer
407,Schlaf::N,suan,nââ´er
408,Schlaf::N,suan,нагерь
409,Schlaf::N,codladh,nahkerh
410,Schlaf::N,codladh,nager
411,Schlaf::N,codladh,oados
412,Schlaf::N,codladh,nagir
413,Schlaf::N,codladh,naṿer
414,Schlaf::N,codladh,nââ´er
415,Schlaf::N,codladh,нагерь
416,Traum::N,taibhreamh,nahkere
417,Traum::N,taibhreamh,niehko
418,Traum::N,taibhreamh,niehku
419,Traum::N,taibhreamh,naṿer
420,Traum::N,taibhreamh,nââ´er
421,Traum::N,taibhreamh,нагерь
422,Himmel::N,spéir,elmie
423,Himmel::N,spéir,almme
424,Himmel::N,spéir,albmi
425,Himmel::N,spéir,alme
426,Himmel::N,spéir,â´lmm
427,Himmel::N,spéir,алльм
428,Sonne::N,grian,biejjie
429,Sonne::N,grian,bæjvásj
430,Sonne::N,grian,beaivváš
431,Sonne::N,grian,peivi
432,Sonne::N,grian,piäiváš
433,Sonne::N,grian,pei´vv
434,Sonne::N,grian,пе̄ййв
435,Mond::N,ré,aske
436,Mond::N,ré,mánno
437,Mond::N,ré,mánnu
438,Mond::N,ré,máánu
439,Mond::N,ré,mään
440,Mond::N,ré,ма̄нн
441,Mond::N,gealach,aske
442,Mond::N,gealach,mánno
443,Mond::N,gealach,mánnu
444,Mond::N,gealach,máánu
445,Mond::N,gealach,mään
446,Mond::N,gealach,ма̄нн
447,Stern::N,rinn,daasta
448,Stern::N,rinn,naestie
449,Stern::N,rinn,násste
450,Stern::N,rinn,násti
451,Stern::N,rinn,täsni
452,Stern::N,rinn,tä´snn
453,Stern::N,rinn,та̄ссьт
454,Stern::N,réalta,daasta
455,Stern::N,réalta,naestie
456,Stern::N,réalta,násste
457,Stern::N,réalta,násti
458,Stern::N,réalta,täsni
459,Stern::N,réalta,tä´snn
460,Stern::N,réalta,та̄ссьт
461,Luft::N,aer,elmie
462,Luft::N,aer,ájmmo
463,Luft::N,aer,áibmu
464,Luft::N,aer,áimu
465,Luft::N,aer,šõŋŋ
466,Luft::N,aer,вӯйнас
467,Wind::N,gaoth,bïegke
468,Wind::N,gaoth,biegga
469,Wind::N,gaoth,biegga
470,Wind::N,gaoth,pieg'gâ
471,Wind::N,gaoth,piõg'g
472,Wind::N,gaoth,пӣӈӈк
473,Welle::N,tonn,baaroe
474,Welle::N,tonn,bárro
475,Welle::N,tonn,bárru
476,Welle::N,tonn,pááṛu
477,Welle::N,tonn,päärr
478,Welle::N,tonn,нэ̄ммп
479,Wasser::N,uisce,tjaetsie
480,Wasser::N,uisce,tjáhtje
481,Wasser::N,uisce,čáhci
482,Wasser::N,uisce,čääci
483,Wasser::N,uisce,čää´cc
484,Wasser::N,uisce,ча̄дзь
485,Stein::N,cloch,gierkie
486,Stein::N,cloch,giergge
487,Stein::N,cloch,geađgi
488,Stein::N,cloch,keđgi
489,Stein::N,cloch,ǩeä´dǧǧ
490,Stein::N,cloch,ке̄ддҌк
491,Boden::N,talamh,betnie
492,Boden::N,talamh,ednam
493,Boden::N,talamh,bodni
494,Boden::N,talamh,vuođđu
495,Boden::N,talamh,ponne
496,Boden::N,talamh,vuáđ̣u
497,Boden::N,talamh,vuâđđ
498,Boden::N,talamh,лаввьн
499,Boden::N,talamh,е̄ммьне
500,Erde::N,cré,jåarta
501,Erde::N,cré,mueltie
502,Erde::N,cré,ednam
503,Erde::N,cré,mållde
504,Erde::N,cré,eana
505,Erde::N,cré,eennâm
506,Erde::N,cré,mädd
507,Erde::N,cré,jânnam
508,Erde::N,cré,е̄ммьне
509,Erde::N,ithir,jåarta
510,Erde::N,ithir,mueltie
511,Erde::N,ithir,ednam
512,Erde::N,ithir,mållde
513,Erde::N,ithir,eana
514,Erde::N,ithir,eennâm
515,Erde::N,ithir,mädd
516,Erde::N,ithir,jânnam
517,Erde::N,ithir,е̄ммьне
518,Staub::N,dusta,heblie
519,Staub::N,dusta,tsumhtsie
520,Staub::N,dusta,dubme
521,Staub::N,dusta,dopmu
522,Staub::N,dusta,kovjâ
523,Staub::N,dusta,põõ´l
524,Staub::N,dusta,кэ̄ббьй
525,Staub::N,deannach,heblie
526,Staub::N,deannach,tsumhtsie
527,Staub::N,deannach,dubme
528,Staub::N,deannach,dopmu
529,Staub::N,deannach,kovjâ
530,Staub::N,deannach,põõ´l
531,Staub::N,deannach,кэ̄ббьй
532,Rauch::N,toit,soeve
533,Rauch::N,toit,suovva
534,Rauch::N,toit,suovva
535,Rauch::N,toit,suoṿâ
536,Rauch::N,toit,suõvv
537,Rauch::N,toit,сӯвв
538,Rauch::N,deatach,soeve
539,Rauch::N,deatach,suovva
540,Rauch::N,deatach,suovva
541,Rauch::N,deatach,suoṿâ
542,Rauch::N,deatach,suõvv
543,Rauch::N,deatach,сӯвв
544,Funke::N,drithle,naestie
545,Funke::N,drithle,tjuonam
546,Funke::N,drithle,čuotnan
547,Funke::N,drithle,čuođâlm
548,Funke::N,drithle,iiskâr
549,Funke::N,drithle,čuõzzâm
550,Funke::N,drithle,чӯссэм
551,Feuer::N,tine,dålle
552,Feuer::N,tine,dållå
553,Feuer::N,tine,dolla
554,Feuer::N,tine,tullâ
555,Feuer::N,tine,toll
556,Feuer::N,tine,то̄лл
557,Licht::N,solas,tjoevke
558,Licht::N,solas,tjuovgga
559,Licht::N,solas,čuovga
560,Licht::N,solas,čuovggas
561,Licht::N,solas,čuoṿâ
562,Licht::N,solas,toll
563,Licht::N,solas,čuõvv
564,Licht::N,solas,то̄лл
565,Schatten::N,scáth,skugkie
566,Schatten::N,scáth,soejvene
567,Schatten::N,scáth,irkes
568,Schatten::N,scáth,sieges
569,Schatten::N,scáth,itku
570,Schatten::N,scáth,suoivâ
571,Schatten::N,scáth,õõtt
572,Schatten::N,scáth,ǩeeu´niǩ
573,Schatten::N,scáth,кывьнэхь
574,Wetter::N,aimsir,vïerhtse
575,Wetter::N,aimsir,dálkke
576,Wetter::N,aimsir,dálki
577,Wetter::N,aimsir,šoŋŋâ
578,Wetter::N,aimsir,šõŋŋ
579,Wetter::N,aimsir,шэ̄ӈӈ
580,Nebel::N,ceo,såavla
581,Nebel::N,ceo,mearhka
582,Nebel::N,ceo,murkko
583,Nebel::N,ceo,mierkká
584,Nebel::N,ceo,mierká
585,Nebel::N,ceo,miär'kká
586,Nebel::N,ceo,oṃo
587,Nebel::N,ceo,sue´lnn
588,Nebel::N,ceo,цӣгк
589,Nebel::N,ceo,сулльн
590,Wolke::N,néal,balve
591,Wolke::N,néal,balvva
592,Wolke::N,néal,balva
593,Wolke::N,néal,polvâ
594,Wolke::N,néal,põlvv
595,Wolke::N,néal,пэллв
596,Wolke::N,scamall,balve
597,Wolke::N,scamall,balvva
598,Wolke::N,scamall,balva
599,Wolke::N,scamall,polvâ
600,Wolke::N,scamall,põlvv
601,Wolke::N,scamall,пэллв
602,Regen::N,báisteach,ebrie
603,Regen::N,báisteach,harvve
604,Regen::N,báisteach,arvi
605,Regen::N,báisteach,arve
606,Regen::N,báisteach,â´brr
607,Regen::N,báisteach,аббьр
608,Regen::N,fearthainn,ebrie
609,Regen::N,fearthainn,harvve
610,Regen::N,fearthainn,arvi
611,Regen::N,fearthainn,arve
612,Regen::N,fearthainn,â´brr
613,Regen::N,fearthainn,аббьр
614,Schnee::N,sneachta,lopme
615,Schnee::N,sneachta,moehtege
616,Schnee::N,sneachta,muohta
617,Schnee::N,sneachta,muohta
618,Schnee::N,sneachta,muotâ
619,Schnee::N,sneachta,muõtt
620,Schnee::N,sneachta,вэ̄дз
621,Schnee::N,sneachta,куэллт
622,Eis::N,oighear,jïenge
623,Eis::N,oighear,jiegŋa
624,Eis::N,oighear,jiekŋa
625,Eis::N,oighear,jieŋ̣â
626,Eis::N,oighear,jiõŋŋ
627,Eis::N,oighear,ӣӈӈ
628,Frost::N,sioc,baajkoe
629,Frost::N,sioc,tjoasskem
630,Frost::N,sioc,buolaš
631,Frost::N,sioc,puolâš
632,Frost::N,sioc,puõlâš
633,Frost::N,sioc,мӯнь
634,Kälte::N,fuacht,jueskie
635,Kälte::N,fuacht,tjåetskeme
636,Kälte::N,fuacht,tjoasskem
637,Kälte::N,fuacht,čoaskin
638,Kälte::N,fuacht,ko'lmâsvuotâ
639,Kälte::N,fuacht,ijss
640,Kälte::N,fuacht,čuä´cǩǩem
641,Kälte::N,fuacht,tuârggnjõs
642,Kälte::N,fuacht,кэ̄лмас
643,Hitze::N,teas,baahke
644,Hitze::N,teas,báhkka
645,Hitze::N,teas,báhkka
646,Hitze::N,teas,pakkâ
647,Hitze::N,teas,kuṃe
648,Hitze::N,teas,paašt
649,Hitze::N,teas,жоарр
650,Hitze::N,teocht,baahke
651,Hitze::N,teocht,báhkka
652,Hitze::N,teocht,báhkka
653,Hitze::N,teocht,pakkâ
654,Hitze::N,teocht,kuṃe
655,Hitze::N,teocht,paašt
656,Hitze::N,teocht,жоарр
657,Raureif::N,sioc bán,jyjse
658,Raureif::N,sioc bán,ridne
659,Raureif::N,sioc bán,goarre
660,Raureif::N,sioc bán,ritni
661,Raureif::N,sioc bán,suhči
662,Raureif::N,sioc bán,riṇe
663,Raureif::N,sioc bán,ай
664,Regenbogen::N,stua ceatha,aatjan goengere
665,Regenbogen::N,stua ceatha,aatjan joekse
666,Regenbogen::N,stua ceatha,ádjájuoksa
667,Regenbogen::N,stua ceatha,arvedávgi
668,Regenbogen::N,stua ceatha,bajándávgi
669,Regenbogen::N,stua ceatha,äijihtävgi
670,Regenbogen::N,stua ceatha,teârmmazjohss
671,Regenbogen::N,stua ceatha,тӣрмесью̄ккс
672,Regenbogen::N,bogha báistí,aatjan goengere
673,Regenbogen::N,bogha báistí,aatjan joekse
674,Regenbogen::N,bogha báistí,ádjájuoksa
675,Regenbogen::N,bogha báistí,arvedávgi
676,Regenbogen::N,bogha báistí,bajándávgi
677,Regenbogen::N,bogha báistí,äijihtävgi
678,Regenbogen::N,bogha báistí,teârmmazjohss
679,Regenbogen::N,bogha báistí,тӣрмесью̄ккс
680,Donner::N,toirneach,raejrie
681,Donner::N,toirneach,átjek
682,Donner::N,toirneach,átjárájdde
683,Donner::N,toirneach,áddjá
684,Donner::N,toirneach,baján
685,Donner::N,toirneach,juuṛâ
686,Donner::N,toirneach,tie´rmes
687,Donner::N,toirneach,тӣрмесь
688,Donner::N,toirneach,ча̄ркнэгк
689,Strömung::N,sruth,njuvvie
690,Strömung::N,sruth,ájggedáhpe
691,Strömung::N,sruth,rávdnji
692,Strömung::N,sruth,virde
693,Strömung::N,sruth,ve´rdd
694,Strömung::N,sruth,выррьт
695,Tropfen::N,deoir,gåajhkohts
696,Tropfen::N,deoir,gåjkudis
697,Tropfen::N,deoir,goaikkanas
698,Tropfen::N,deoir,čalme
699,Tropfen::N,deoir,čâ´lmm
700,Tropfen::N,deoir,ча̄лльм
701,Schaum::N,cúr,sapte
702,Schaum::N,cúr,såpptå
703,Schaum::N,cúr,sokta
704,Schaum::N,cúr,suptâ
705,Schaum::N,cúr,soptt
706,Schaum::N,cúr,со̄ппт
707,Schmutz::N,salachar,haaskoe
708,Schmutz::N,salachar,duolvva
709,Schmutz::N,salachar,duolva
710,Schmutz::N,salachar,durdi
711,Schmutz::N,salachar,stänži
712,Schmutz::N,salachar,sähss
713,Schmutz::N,salachar,са̄ккьс
714,Schmutz::N,salachar,не̄шшь
715,See::N,loch,jaevrie
716,See::N,loch,jávrre
717,See::N,loch,jávri
718,See::N,loch,jävri
719,See::N,loch,jâu´rr
720,See::N,loch,я̄ввьр
721,Sumpf::N,portach,pluevie
722,Sumpf::N,portach,áhpe
723,Sumpf::N,portach,sæmssa
724,Sumpf::N,portach,jeaggi
725,Sumpf::N,portach,jeggi
726,Sumpf::N,portach,jeä´ǧ'ǧ
727,Sumpf::N,portach,ла̄ммьп
728,Moor::N,caorán,pluevie
729,Moor::N,caorán,jiegge
730,Moor::N,caorán,suotnju
731,Moor::N,caorán,karrii
732,Moor::N,caorán,kä´rev
733,Moor::N,caorán,veättaǩ
734,Moor::N,caorán,ла̄ммьп
735,Moor::N,móinteán,pluevie
736,Moor::N,móinteán,jiegge
737,Moor::N,móinteán,suotnju
