,Concept_ID,kn,lt
558,November::N,ಇಚ್ಚಳಿ,lapkritis
559,Dezember::N,ಮುಚ್ಚಳಿ,gruodis
560,Montag::N,ಸೋಮುವಾರ,pirmadienis
561,Dienstag::N,ಮಂಗಳವಾರ,antradienis
562,Mittwoch::N,ಬುಧವಾರ,trečiadienis
563,Donnerstag::N,ಗುರುವಾರ,ketvirtadienis
564,Freitag::N,ಶುಕ್ರವಾರ,penktadienis
565,Samstag::N,ಶನಿವಾರ,šeštadienis
566,Sonntag::N,ಭಾನುವಾರ,sekmadienis
567,groß::A,ದೊಡ್ಡ,didis
568,groß::A,ದೊಡ್ಡ,didelis
569,klein::A,ಪುಟ್ಟ,mažas
570,lang::A,ದೀರ್ಘ,ilgas
571,kurz::A,ಚಕ್ಕ,trumpas
572,breit::A,ಅಗಲವಾದ,platus
573,schmal::A,ಇಕ್ಕಟ್ಟಾದ,smulkus
574,dicht::A,ದಟ್ಟ,tankus
575,dick[Gegenstand]::A,ದಟ್ಟ,storas
576,dünn::A,ತೆಳು,plonas
577,fein::A,ಕೋಮಲ,smulkus
578,fest::A,ಘನ,kietas
579,fest::A,ಘನ,tvirtas
580,flach::A,ಚಪ್ಪಟೆ,lėkštas
581,flach::A,ಚಪ್ಪಟೆ,plokščias
582,glatt::A,ನಯ,slidus
583,hart::A,ಗಟ್ಟಿ,kietas
584,weich::A,ಮೃದುವಾದ,minkštas
585,rund::A,ವರ್ತುಳ,apvalus
586,rund::A,ವರ್ತುಳ,apskritas
587,spitz::A,ಮೊನಚಾದ,aštrus
588,spitz::A,ಮೊನಚಾದ,smailus
589,scharf::A,ತೀಕ್ಷ್ಣ,aštrus
590,stumpf::A,ಮೊಂಡು,bukas
591,stumpf::A,ಮೊಂಡು,atšipęs
592,schwer::A,ಭಾರಿ,sunkus
593,schön::A,ಸುಂದರ,gražus
594,heiß::A,ಬಿಸಿ,karštas
595,warm::A,ಬಿಸಿ,šiltas
596,kalt::A,ತಣ್ಣನೆಯ,šaltas
597,kühl::A,ತಂಪಾದ,vėsus
598,kühl::A,ತಂಪಾದ,bejausmis
599,frisch::A,ನಿರ್ಮಲ,šviežias
600,feucht::A,ಒದ್ದೆಯಾದ,drėgnas
601,nass::A,ಒದ್ದೆಯಾದ,šlapias
602,trocken::A,ಶುಷ್ಕ,sausas
603,voll::A,ತುಂಬಿದ,pilnas
604,leer::A,ಖಾಲಿ,tuščias
605,offen::A,ಮುಚ್ಚಲ್ಲದ,atviras
606,geschlossen::A,ಮುಚ್ಚಿದ,uždaras
607,geschlossen::A,ಮುಚ್ಚಿದ,uždarytas
608,sauber::A,ಶುದ್ಧ,švarus
609,schmutzig::A,ಅಶುದ್ಧ,nešvarus
610,schmutzig::A,ಅಶುದ್ಧ,purvinas
611,roh::A,ಹಸಿ,žalias
612,reif::A,ಹಣ್ಣಾದ,prinokęs
613,reif::A,ಹಣ್ಣಾದ,pribrendęs
614,lecker::A,ಗುಚಿಕರ,gardus
615,süß::A,ಸಿಹಿ,saldus
616,bitter::A,ಕಹಿ,kartus
617,sauer::A,ಹುಳಿಯಾದ,gižus
618,sauer::A,ಹುಳಿಯಾದ,rūgštus
619,hell::A,ಹೊಳೆಯುವ,šviesus
620,hell::A,ಹೊಳೆಯುವ,skaistus
621,dunkel::A,ಮಬ್ಬಾದ,tamsus
622,schwarz::A,ಕಪ್ಪು,juodas
623,weiß::A,ಬಿಳಿಯ,baltas
624,rot::A,ಕೆಂಪು,raudonas
625,gelb::A,ಹಳದಯ,geltonas
626,blau::A,ನೀಲ,mėlynas
627,grün::A,ಕಾಯಾದ,žalias
628,grau::A,ಬೂದುಬಣ್ಣದ,pilkas
629,bunt::A,ವರ್ಣರಂಜಿತ,margas
630,bunt::A,ವರ್ಣರಂಜಿತ,spalvotas
631,billig::A,ಅಗ್ಗ,pigus
632,teuer::A,ದುಬಾರಿಯಾದ,brangus
633,wertvoll::A,ಅಮೂಲ್ಯ,vertingas
634,blind::A,ಅಂಧ,aklas
635,taub::A,ಕಿವುಡಾದ,kurčias
636,kräftig::A,ಪ್ರಬಲ,stiprus
637,stark::A,ಶಕ್ತಿವಂತ,stiprus
638,schwach::A,ದುರ್ಬಲ,silpnas
639,fett::A,ಕೊಬ್ಬಿದ,riebus
640,schlank::A,ತೆಳ್ಳಗಿನ,laibas
641,schlank::A,ತೆಳ್ಳಗಿನ,lieknas
642,hübsch::A,ಅಂದವಾದ,gražus
643,böse::A,ಕೆಟ್ಟ,blogas
644,dumm::A,ಮಂದ,paikas
645,dumm::A,ಮಂದ,kvailas
646,faul::A,ಆಲಸ,tingus
647,fleißig::A,ಕಡಗುವ,stropus
648,fleißig::A,ಕಡಗುವ,kruopštus
649,geizig::A,ಜುಗ್ಗ,šykštus
650,klug::A,ಚತುರ,sumanus
651,klug::A,ಚತುರ,protingas
652,geschickt::A,ದಕ್ಷ,apsukrus
653,lieb::A,ಪ್ರಿಯ,mielas
654,lustig::A,ಖುಷಿಯಾದ,smagus
655,lustig::A,ಖುಷಿಯಾದ,linksmas
656,sanft::A,ಸೌಮ್ಯ,švelnus
657,sanft::A,ಸೌಮ್ಯ,minkštas
658,hungrig::A,ಹಸಿದ,alkanas
659,krank::A,ಅಸ್ವಸ್ಥ,ligotas
660,krank::A,ಅಸ್ವಸ್ಥ,sergantis
661,nackt::A,ನಗ್ನ,nuogas
662,traurig::A,ದುಃಖಿತ,liūdnas
663,lebendig::A,ಜೀವಂತ,gyvas
664,gut::A,ಒಳ್ಳೆಯ,geras
665,schlecht::A,ದುಷ್ಟ,blogas
666,schlecht::A,ದುಷ್ಟ,prastas
667,richtig::A,ಸರಿ,tikras
668,richtig::A,ಸರಿ,teisingas
669,schlimm::A,ಅಸಹ್ಯ,blogas
670,schlimm::A,ಅಸಹ್ಯ,prastas
671,wahr::A,ನಿಜ,tikras
672,alt::A,ಮುದಿ,senas
673,neu::A,ಹೊಸ,naujas
674,ehemalig::A,ಮಾಜೀ,buvęs
675,alt[Lebewesen]::A,ವೃದ್ಧ,pagyvenęs
676,jung::A,ಎಳ,jaunas
677,arm::A,ಬಡ,neturtingas
678,reich::A,ಶ್ರೀಮಂತ,turtingas
679,bekannt::A,ಅಪ್ತ,žinomas
680,bekannt::A,ಅಪ್ತ,pažįstamas
681,berühmt::A,ಪ್ರಸಿದ್ಧ,žymus
682,berühmt::A,ಪ್ರಸಿದ್ಧ,garsus
683,fremd::A,ಪರಕೀಯ,svetimas
684,verschieden::A,ಬೇರೆ,įvairus
685,nah::A,ಹತ್ತಿರವಾದ,artimas
686,fern::A,ದೂರದ,tolimas
687,linker::A,ಎಡ,kairys
688,rechter::A,ಬಲ,dešinys
689,anderer::A,ಇತರ,kitas
690,erster::A,ಪ್ರಥಮ,pirmas
691,zweiter::A,ದ್ವಿತೀಯ,antras
692,dritter::A,ಮೂರನೆಯಜಗತ್ತು,trečias
693,letzter::A,ಅಂತ್ಯ,paskutinis
694,allein::ADV,ಒಬ್ಬನೇ,vienas
695,auf einmal::ADV,ಒಡನೆ,iš karto
696,zusammen::ADV,ಒಟ್ಟಿಗೆ,kartu
697,zusammen::ADV,ಒಟ್ಟಿಗೆ,drauge
698,lange::ADV,ದೀರ್ಘ,ilgai
699,plötzlich::ADV,ಅನಾಮತ್ತು,staiga
700,sofort::ADV,ಜಾಗ್ರತೆ,tuojau
701,später::ADV,ತರುವಾಯ,vėliau
702,später::ADV,ತರುವಾಯ,paskiau
703,jetzt::ADV,ಈಗ,dabãr
704,heute::ADV,ಇಂದು,šiandien
705,morgen::ADV,ನಾಳೆ,rytoj
706,bald::ADV,ಬೇಗ,greitai
707,bald::ADV,ಬೇಗ,netrukus
708,dann::ADV,ಆಗ,po to
709,gestern::ADV,ನಿನ್ನೆ,vakar
710,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,kadaise
711,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,kitą kartą
712,damals::ADV,ಆಗ,anuomet
713,damals::ADV,ಆಗ,anuokart
714,danach::ADV,ಆಮೇಲೆ,po to
715,danach::ADV,ಆಮೇಲೆ,paskui
716,vorher::ADV,ಮುಂಚೆ,anksčiau
717,zuerst::ADV,ಮೊದಲಿಗೆ,pirma
718,zuerst::ADV,ಮೊದಲಿಗೆ,iš pradžių̃
719,einmal::ADV,ಒಮ್ಮೆ,kartą
720,einmal::ADV,ಒಮ್ಮೆ,vieną kartą
721,manchmal::ADV,ಆಗಾಗ,kai kada
722,oft::ADV,ಅನೇಕಸಲ,dažnai
723,immer::ADV,ಯಾವಾಗಲೂ,visada
724,immer::ADV,ಯಾವಾಗಲೂ,visuomet
725,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,niekada
726,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,niekuomet
727,hier::ADV,ಇಲ್ಲಿ,čia
728,hierhin::ADV,ಇತ್ತ,šen
729,hierhin::ADV,ಇತ್ತ,čionai
730,von hier::ADV,ಇಲ್ಲಿಂದ,iš čia
731,dort::ADV,ಅಲ್ಲಿ,ten
732,dort::ADV,ಅಲ್ಲಿ,tenai
733,dorthin::ADV,ಅಲ್ಲಿಗೆ,ten
734,dorthin::ADV,ಅಲ್ಲಿಗೆ,ten link
735,geradeaus::ADV,ಸೀದಾ,tiesiai
736,vorwärts::ADV,ಮುನ್ನೆಡೆವ,pirmyn
737,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,atbulai
738,zurück::ADV,ಹಿಂದಕ್ಕೆ,atgal
739,unten::ADV,ಕೆಳಗೆ,žemai
740,unten::ADV,ಕೆಳಗೆ,apačioje
741,hinab::ADV,ಕೆಳಕ್ಕೆ,žemyn
742,oben::ADV,ಮೇಲೆ,viršuj
743,hinauf::ADV,ಮೇಲಕ್ಕೆ,aukštyn
744,hinauf::ADV,ಮೇಲಕ್ಕೆ,į viršų
745,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,visur
746,nicht::ADV,ಇಲ್ಲ,ne
747,nicht::ADV,ಅಲ್ಲ,ne
748,ein wenig::ADV,ತುಸು,truputį
749,kaum::ADV,ಕಠಿನವಾಗಿ,vos
750,sehr::ADV,ಬಹು,labai
751,sehr::ADV,ಬಹು,baisiai
752,so::ADV,ಅಷ್ಟು,taip
753,noch::ADV,ಇನ್ನು,dar
754,nur::ADV,ಕೇವಲ,tik
755,nur::ADV,ಕೇವಲ,vien
756,schon::ADV,ಆಗಲೇ,jau
757,wieder::ADV,ಪುನಃ,vėl
758,wieder::ADV,ಪುನಃ,iš naujo
759,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,veltui
760,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,bergždžiai
761,vor::PRP,ಮುಂದೆ,prieš
762,hinter::PRP,ಹಿಂದ,už
763,unter::PRP,ಕೆಳ,po
764,durch::PRP,ನೇರವಾಗಿ,pro
765,durch::PRP,ನೇರವಾಗಿ,per
766,neben::PRP,ಅಧರ ಬಲಿಕ,prie
767,neben::PRP,ಅಧರ ಬಲಿಕ,šalia
768,zwischen::PRP,ನಡುವೆ,tarp
769,wegen::PRP,ಅಧಕ್ಕಗಿ,dėl
770,wegen::PRP,ಅಧಕ್ಕಗಿ,dėlei
771,dies::PRN,ಈ,šis
772,dies::PRN,ಈ,šitas
773,das::PRN,ಅದು,tat
774,alles::PRN,ಎಲ್ಲ,visas
775,ich::PRN,ನಾನು,aš
776,du::PRN,ನೀನು,tu
777,er::PRN,ಅವನು,jis
778,er::PRN,ಇವನು,jis
779,wir::PRN,ನಾವು,mes
780,ihr::PRN,ನೀವು,jūs
781,sie::PRN,ಅವರು,ji
782,sie::PRN,ಅವರು,jos
783,was::FPRN,ಏನು,kas
784,wer::FPRN,ಯಾರಿಗೆ,kas
785,wo::FADV,ಎಲ್ಲಿ,kur
786,wohin::FADV,ಎಲ್ಲಿಗೆ,kur
787,wohin::FADV,ಎಲ್ಲಿಗೆ,kur link
788,wie::FADV,ಹೇಗೆ,kaip
789,warum::FADV,ಏಕೆ,kod̃ėl
790,warum::FADV,ಏಕೆ,dėl ko
791,wieviel::FNUM,ಎಷ್ಟು,kiek
792,eins::NUM,ಒಂದು,vienas
793,zwei::NUM,ಎರಡು,du
794,drei::NUM,ಮೂರು,trys
795,vier::NUM,ನಾಲ್ಕು,keturi
796,fünf::NUM,ಅಯ್ದು,penki
797,sechs::NUM,ಆರು,šeši
798,sieben::NUM,ಏಳು,septyni
799,acht::NUM,ಎಂಟು,aštuoni
800,neun::NUM,ಒಂಭಬತ್ತು,devyni
801,zehn::NUM,ಹತ್ತು,dešimt
802,elf::NUM,ಹನ್ನೊಂದು,vienuolika
803,zwölf::NUM,ಹನ್ನೆರಡು,dvylika
804,zwanzig::NUM,ಇಪ್ಪತ್ತು,dvidešimt
805,dreißig::NUM,ಮೂವತ್ತು,trisdešimt
806,vierzig::NUM,ನಲವತ್ತು,keturiasdešimt
807,fünfzig::NUM,ಐವತ್ತು,penkiasdešimt
808,sechzig::NUM,ಅರುವತ್ತು,šešiasdešimt
809,siebzig::NUM,ಎಪ್ಪತ್ತು,septyniasdešimt
810,achtzig::NUM,ಎಂಬತ್ತು,aštuoniasdešimt
811,neunzig::NUM,ತೊಂಬತ್ತು,devyniasdešimt
812,hundert::NUM,ನೂರು,šimtas
813,tausend::NUM,ಸಾವಿರ,tūkstantis
814,und::CNJ,ಮತ್ತು,ĩr
815,oder::CNJ,ಅಥವಾ,ar
816,oder::CNJ,ಅಥವಾ,arba
817,stehen::V,ನಿಲ್ಲು,stovėti
818,sitzen::V,ಕುಳ್ಳಿರು,sėdėti
819,liegen::V,ಮಲಗಿಕೊ,gulėti
820,hängen::V,ಇಳಿಯಬಿಡು,kyboti
821,hängen::V,ಇಳಿಯಬಿಡು,kabėti
822,werden::V,ಆಗು,taptis
823,werden::V,ಆಗು,darytis
824,passieren::V,ಆಗು,atsitikti
825,passieren::V,ಆಗು,pasitaikyti
826,beginnen::V,ಆರಂಭಿಸು,prasid́ėti
827,enden::V,ಕೊನೆಗಾಣು,baigtis
828,wechseln::V,ಮಾರ್ಪಡಿಸು,keistis
829,wechseln::V,ಮಾರ್ಪಡಿಸು,pasikeisti
830,aufgehen[Sonne]::V,ಮೂಡು,tekėti
831,aufgehen[Sonne]::V,ಮೂಡು,patekėti
832,untergehen[Sonne]::V,ಮುಳುಗು,leistis
833,untergehen[Sonne]::V,ಮುಳುಗು,nusileisti
834,scheinen[Sonne]::V,ಹೊಳೆ,šviesti
835,donnern::V,ಗುಡುಗಾಗು,griausti
836,donnern::V,ಗುಡುಗಾಗು,griaudėti
837,wehen::V,ತೀಡು,pūsti
838,strömen::V,ಹರಿ,lietis
839,strömen::V,ಹರಿ,plūsti
840,fließen::V,ಹರಿ,tekėti
841,sich drehen::V,ಸುತ್ತು,suktis
842,sich drehen::V,ಸುತ್ತು,pasisukti
843,schwanken::V,ಓಲಾಡು,svyruoti
844,schwingen::V,ತೂಗು,suptis
845,fallen::V,ಉದುರು,pulti
846,fallen::V,ಉದುರು,kristi
847,brennen::V,ಉರಿ,degti
848,rauchen::V,ಹೊಗೆಬಿಡು,rūkyti
849,regnen::V,ಸುರಿ,lyti
850,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,užšalti
851,tauen::V,ಬೆಚ್ಚಗಾಗು,tirpti
852,schmelzen::V,ಕರಗು,lydytis
853,trocknen::V,ಒಣಗು,džiūti
854,sieden::V,ಕುದಿ,virti
855,faulen::V,ಕೊಳೆ,pūti
856,verfaulen::V,ನಶಿಸು,švinkti
857,reißen::V,ಒಡೆ,plyšti
858,reißen::V,ಒಡೆ,trūkti
859,versinken::V,ಮುಳುಗು,skę̃sti
860,versinken::V,ಮುಳುಗು,grimzti
861,vergehen::V,ಸಾಗು,praeiti
862,erscheinen::V,ತೋರು,pasirodyti
863,verschwinden::V,ಮಾಯವಾಗು,dingti
864,verschwinden::V,ಮಾಯವಾಗು,išnykti
865,verschwinden::V,ಮಾಯವಾಗು,pranykti
866,sinken::V,ಕುಸಿ,kristi
867,abnehmen::V,ತಗ್ಗು,mažėti
868,abnehmen::V,ತಗ್ಗು,silpnėti
869,zunehmen::V,ಬೆಳೆ,didėti
870,zunehmen::V,ಬೆಳೆ,padaugėti
871,steigen::V,ಉಬ್ಬು,kilti
872,wachsen::V,ಬೆಳೆ,augti
873,glänzen::V,ಮಿರುಗು,blizgėti
874,funkeln::V,ಮಿನುಗು,žibėti
875,lärmen::V,ಶಬ್ದ ಮಾಡಲು,triukšmauti
876,läuten::V,ಬಾರಿಸು,skambinti
877,klingeln::V,ಅನುರಣಿಸು,skambinti
878,klirren::V,ಕಿಣಿಕಿಣಿಸು,žvangėti
879,brausen::V,ಅಬ್ಬರಿಸು,šniokšti
880,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,ošti
881,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,šlamėti
882,klingen::V,ಉಸಿರು,skardėti
883,bellen::V,ಬಗುಳು,loti
884,heulen::V,ಅರಚು,kaukti
885,heulen::V,ಅರಚು,staugti
886,blasen::V,ಗಾಳಿ ಊದು,pūsti
887,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,švilpti
888,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,švilpauti
889,schreien::V,ಕರೆ,šaukti
890,stöhnen::V,ನರಳು,dejuoti
891,stöhnen::V,ನರಳು,aimanuoti
892,zittern::V,ನಡುಗು,virpėti
893,leben::V,ಇರು,gyventi
894,geboren werden::V,ಉಂಟಾಗು,gimti
895,atmen::V,ಉಸಿರು,alsuoti
896,atmen::V,ಉಸಿರು,kvėpuoti
897,trinken::V,ಕುಡಿ,gerti
898,essen::V,ತಿನ್ನು,valgyti
899,schlucken::V,ನುಂಗು,praryti
900,müde werden::V,ಬಳಲು,nuvargti
901,müde werden::V,ಬಳಲು,privargti
902,einschlafen::V,ನಿದ್ಧೆಹೋಗು,užmigti
903,schlafen::V,ನಿದ್ರಿಸು,miegoti
904,aufwachen::V,ಏಳು,pabusti
905,aufstehen::V,ಏಳು,keltis
906,aufstehen::V,ಏಳು,atsikelti
907,sich erholen::V,ಸುಧಾರಿಸು,pailsėti
908,sich erholen::V,ಸುಧಾರಿಸು,poilsiauti
909,krank werden::V,ಬೇನೆಬೀಳು,susirgti
910,krank sein::V,ಕೆಟ್ಟ ಎಂದು,sirgti
911,schmerzen::V,ಕಚ್ಚು,sopėti
912,schmerzen::V,ಕಚ್ಚು,skaudėti
913,husten::V,ಕೆಮ್ಮು,kosėti
914,genesen::V,ಮತ್ತೆಹೊದಿಸು,sveikti
915,genesen::V,ಮತ್ತೆಹೊದಿಸು,taisytis
916,sterben::V,ಮೃತಪಡು,mirti
917,sterben::V,ಮೃತಪಡು,numirti
918,umkommen::V,ಹಾಳಾಗು,žūti
919,sich bewegen::V,ಚಲಿಸು,judėti
920,sich bewegen::V,ಚಲಿಸು,pasijudinti
921,sich rühren::V,ಕದಲು,krutėti
922,sich erheben::V,ಏಳು,pakilti
923,sich erheben::V,ಏಳು,atsikelti
924,sich setzen::V,ಕೂರು,sėstis
925,sich setzen::V,ಕೂರು,atsisėsti
926,hinfallen::V,ಬೀಳು,parkristi
927,hinfallen::V,ಬೀಳು,pargriūti
928,laufen::V,ನಡೆ,eiti
929,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,žengti
930,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,žingsniuoti
931,spazierengehen::V,ವಿಹರಿಸು,pasivaikščioti
932,eilen::V,ಮುನ್ನುಗ್ಗು,skubėti
933,sich beeilen::V,ಆತುರಪಡು,paskub́ėti
934,sich beeilen::V,ಆತುರಪಡು,pasiskubinti
935,sausen::V,ಒಗೆ,dumti
936,sausen::V,ಒಗೆ,lėkti
937,rennen::V,ಓಡು,bėgti
938,springen::V,ಜಿಗಿ,šokti
939,klettern::V,ಏರು,kopti
940,schaukeln::V,ತೂಗು,supti
941,schaukeln::V,ತೂಗು,linguoti
942,kriechen::V,ತೆವಳು,ropoti
943,kriechen::V,ತೆವಳು,šliaužti
944,schwimmen::V,ಈಜು,plaukti
945,tauchen::V,ಕೆಳಗಿಳಿ,nerti
946,rudern::V,ಸಾಗಿಸು,irtis
947,rudern::V,ಸಾಗಿಸು,irkluoti
948,fahren::V,ನಡೆಸು,važiuoti
949,fahren::V,ನಡೆಸು,važinėti
950,fliegen::V,ಹಾರು,lėkti
951,fliegen::V,ಹಾರು,skristi
952,gehen::V,ಹೋಗು,eiti
953,weggehen::V,ಹೊರಡು,išeiti
954,abfahren::V,ತೆರಳು,išvykti
955,abfahren::V,ತೆರಳು,išvažiuoti
956,anhalten::V,ನಿಲ್ಲು,sustoti
957,hineingehen::V,ಒಳಹೊಗು,įeiti
958,eintreten::V,ಒಳಹೊಗು,įžengti
959,kommen::V,ಬರು,ateiti
960,ankommen::V,ಬರು,ateiti
961,zurückkommen::V,ಹಿಂದಿರುಗು,grį̃žti
962,zurückkommen::V,ಹಿಂದಿರುಗು,sugrį̃žti
963,bleiben::V,ಇರು,likti
964,bleiben::V,ಇರು,pasilikti
965,warten::V,ಇರು,laukti
966,erwarten::V,ನಿರೀಕ್ಷಿಸು,laukti
967,suchen::V,ಹುಡುಕು,ieškoti
968,finden::V,ಕಂಡುಕೊ,rasti
969,finden::V,ಕಂಡುಕೊ,surasti
970,versuchen::V,ಪ್ರಯತ್ನಿಸು,mėginti
971,vorbereiten::V,ಸಿದ್ಧವಾಗು,rengti
972,lieben::V,ಪ್ರೀತಿಸು,myĺėti
973,mögen::V,ಇಷ್ಟಪಡು,ḿėgti
974,mögen::V,ಇಷ್ಟಪಡು,patikti
975,lachen::V,ನಗು,juoktis
976,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,jaudinti
977,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,graudinti
978,weinen::V,ಅಳು,verkti
979,schimpfen::V,ಗೊಣಗು,bartis
980,sich ärgern::V,ಗಣಗಾಡು,pykti
981,sich ärgern::V,ಗಣಗಾಡು,apmaudauti
982,sich fürchten::V,ನಡುಗು,bijoti
983,sich fürchten::V,ನಡುಗು,baimintis
984,fürchten::V,ಹೆದರು,bijoti
985,fürchten::V,ಹೆದರು,baimintis
986,fliehen::V,ಓಡಿಹೋಗು,bėgti
987,fliehen::V,ಓಡಿಹೋಗು,sprukti
988,flüchten::V,ಪಾರಾಗು,pabėgti
989,sehen::V,ಕಾಣು,žiūŕėti
990,anschauen::V,ನೋಡು,žiūŕėti
991,ansehen::V,ನಿರೀಕ್ಷಿಸು,žiūrėti į
992,ansehen::V,ನಿರೀಕ್ಷಿಸು,pažiūrėti į
993,hören::V,ಕೇಳು,girdėti
994,zuhören::V,ಆಲಿಸು,klausytis
995,probieren::V,ರುಚಿ ನೋಡು,ragauti
996,probieren::V,ರುಚಿ ನೋಡು,paragauti
997,riechen::V,ಮೂಸು,uosti
998,riechen::V,ಮೂಸು,užuosti
999,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,justi
1000,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,jausti
1001,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,pajusti
1002,scheinen::V,ತೋರು,rodytis
1003,scheinen::V,ತೋರು,atrodyti
1004,zu sehen sein::V,ಕಾಣಿಸು,pasirodyti
1005,vernehmen::V,ಕೇಳು,išgirsti
1006,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,šalti
1007,tun::V,ಮಾಡು,daryti
1008,können::V,ಮಾಡಬಲ್ಲ,galėti
1009,können::V,ಮಾಡಬಲ್ಲ,pajėgti
1010,wollen::V,ಬಯಸು,norėti
1011,anfangen::V,ಪ್ರಾರಂಭಿಸು,pradėti
1012,anfangen::V,ಪ್ರಾರಂಭಿಸು,prasid́ėti
1013,beenden::V,ನಿಲ್ಲಿಸು,baigti
1014,beenden::V,ನಿಲ್ಲಿಸು,užbaigti
1015,aufhören::V,ಮುಗಿಸು,liautis
1016,gelingen::V,ಯಶಸ್ವಿಯಾಗು,pavykti
1017,gelingen::V,ಯಶಸ್ವಿಯಾಗು,pasisekti
1018,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,nusisekti
1019,öffnen::V,ತೆರೆ,atverti
1020,öffnen::V,ತೆರೆ,atidaryti
1021,schließen::V,ಮುಚ್ಚು,uždaryti
1022,stellen::V,ಇಕ್ಕು,statyti
1023,stellen::V,ಇಕ್ಕು,pastatyti
1024,setzen::V,ಇಡು,sodinti
1025,setzen::V,ಇಡು,pasodinti
1026,legen::V,ಇಡು,dėti
1027,legen::V,ಇಡು,pad́ėti
1028,berühren::V,ತಾಕು,liesti
1029,berühren::V,ತಾಕು,paliesti
1030,verbinden::V,ಕೂಡಿಸು,jungti
1031,verbinden::V,ಕೂಡಿಸು,surišti
1032,bedecken::V,ಮುಚ್ಚು,uždengti
1033,aufhängen::V,ತೂಗುಹಾಕು,pakarti
1034,aufhängen::V,ತೂಗುಹಾಕು,pakabinti
1035,anzünden::V,ಹತ್ತಿಸು,padegti
1036,aufheben::V,ಆಯಿ,pakelti
1037,zurücklassen::V,ಬಿಡು,palikti
1038,verlieren::V,ಕಳೆ,pamesti
1039,fallen lassen::V,ಬೀಳಿಸು,atsisakyti
1040,machen::V,ಮಾಡು,dirbti
1041,herstellen::V,ತಯಾರಿಸು,gaminti
1042,bauen::V,ಕಟ್ಟು,statyti
1043,bauen::V,ಕಟ್ಟು,pastatyti
1044,reparieren::V,ಸರಿಪಡಿಸು,taisyti
1045,reparieren::V,ಸರಿಪಡಿಸು,remontuoti
1046,verbessern::V,ತಿದ್ದು,gerinti
1047,verbessern::V,ತಿದ್ದು,ištaisyti
1048,ändern::V,ಬದಲಾಯಿಸು,keisti
1049,ändern::V,ಬದಲಾಯಿಸು,pakeisti
1050,graben::V,ಅಗೆ,kasti
1051,beugen::V,ಬಗ್ಗಿಸು,lenkti
1052,beugen::V,ಬಗ್ಗಿಸು,palenkti
1053,biegen::V,ಬಗ್ಗಿಸು,lenkti
1054,biegen::V,ಬಗ್ಗಿಸು,palenkti
1055,drehen::V,ತಿರುಗು,sukti
1056,wenden::V,ತಿರುಗು,kreipti
1057,wenden::V,ತಿರುಗು,pakreipti
1058,umdrehen::V,ತಿರುಗಿಸು,sukti
1059,umdrehen::V,ತಿರುಗಿಸು,apversti
1060,heben::V,ಎತ್ತು,kelti
1061,heben::V,ಎತ್ತು,pakelti
1062,hochheben::V,ಎತ್ತು,pakelti
1063,ergreifen::V,ಆಕ್ರಮಿಸು,čiupti
1064,ergreifen::V,ಆಕ್ರಮಿಸು,griebti
1065,halten::V,ಹಿಡಿ,laikyti
1066,halten::V,ಹಿಡಿ,palaikyti
1067,drücken::V,ಒತ್ತು,spausti
1068,schieben::V,ನೂಕು,stumti
1069,kratzen::V,ತರಚಿಕೊಳ್ಳು,kasyti
1070,kratzen::V,ತರಚಿಕೊಳ್ಳು,grandyti
1071,lecken::V,ನೆಕ್ಕು,laižyti
1072,beißen::V,ಕಚ್ಚು,kandžioti
1073,abreißen::V,ಹರಿ,nuplėšti
1074,abschneiden::V,ಕತ್ತರಿಸು,atpjauti
1075,abschneiden::V,ಕತ್ತರಿಸು,atkirpti
1076,binden::V,ಕಟ್ಟು,rišti
1077,binden::V,ಕಟ್ಟು,surišti
1078,stecken::V,ಸಿಕ್ಕಿಸು,kišti
1079,stecken::V,ಸಿಕ್ಕಿಸು,įkišti
1080,brechen::V,ಮುರಿ,lūžti
1081,brechen::V,ಮುರಿ,laužyti
1082,klopfen::V,ತಟ್ಟು,belsti
