,Concept_ID,de,cv
293,Hälfte::N,Hälfte,ҫурӑ
294,Kreis::N,Kreis,ункӑ
295,Kreis::N,Kreis,ҫавракӑш
296,Kreuz::N,Kreuz,хӗрес
297,Linie::N,Linie,йӗр
298,Strich::N,Strich,йӗр
299,Abstand::N,Abstand,хушӑ
300,Entfernung::N,Entfernung,хушӑ
301,Gegend::N,Gegend,вырӑн
302,Platz::N,Platz,хутлӑх
303,Ort::N,Ort,вырӑн
304,Seite::N,Seite,ен
305,Seite::N,Seite,аяк
306,Seite::N,Seite,айӑк
307,Mitte::N,Mitte,варӑ
308,Gegenstand::N,Gegenstand,япала
309,Sache::N,Sache,япала
310,Rand::N,Rand,вӗҫ
311,Rand::N,Rand,хӗрӗ
312,Rand::N,Rand,хӗрри
313,Kante::N,Kante,хайкача
314,Kante::N,Kante,хысак
315,Ecke::N,Ecke,кӗтес
316,Spitze::N,Spitze,вӗҫ
317,Ende::N,Ende,вӗҫ
318,Loch::N,Loch,шӑтӑк
319,Winkel::N,Winkel,кӗтес
320,Muster::N,Muster,эреш
321,Größe::N,Größe,пысӑкӑш
322,Länge::N,Länge,вӑрӑмӑш
323,Höhe::N,Höhe,ҫӳллӗш
324,Gewicht::N,Gewicht,виҫе
325,Gewicht::N,Gewicht,йывӑрӑш
326,Menge::N,Menge,йыш
327,Haufen::N,Haufen,купа
328,Reihe::N,Reihe,рет
329,Boot::N,Boot,кимӗ
330,Ruder::N,Ruder,кӗсмен
331,Schlitten::N,Schlitten,ҫуна
332,Ski::N,Ski,йӗлтӗр
333,Lagerfeuer::N,Lagerfeuer,вут
334,Lagerfeuer::N,Lagerfeuer,кӑвайт
335,Last::N,Last,сулмаклӑх
336,Last::N,Last,йывӑр япала
337,Gang::N,Gang,куҫӑм
338,Schritt::N,Schritt,утӑм
339,Schritt::N,Schritt,пусӑм
340,Norden::N,Norden,ҫурҫӗр
341,Süden::N,Süden,кӑнтӑр
342,Westen::N,Westen,анӑҫ
343,Westen::N,Westen,хӗвел анӑҫ
344,Osten::N,Osten,хӗвел тухӑҫ
345,Holz::N,Holz,йывӑҫ
346,Brett::N,Brett,хӑма
347,Platte::N,Platte,плита
348,Stütze::N,Stütze,ура
349,Stange::N,Stange,шерте
350,Stock::N,Stock,патак
351,Stab::N,Stab,шӑчӑ
352,Rohr::N,Rohr,пӑрӑх
353,Haus::N,Haus,ҫурт
354,Heim::N,Heim,кил
355,Ofen::N,Ofen,кӑмака
356,Fußboden::N,Fußboden,урай
357,Tisch::N,Tisch,сӗтел
358,Stuhl::N,Stuhl,пукан
359,Wiege::N,Wiege,сӑпка
360,Bett::N,Bett,кравать
361,Regal::N,Regal,ҫӳлӗк
362,Regal::N,Regal,сентре
363,Kiste::N,Kiste,ещӗк
364,Kiste::N,Kiste,сунтӑх
365,Fenster::N,Fenster,чӳрече
366,Tür::N,Tür,алӑк
367,Tor::N,Tor,хапха
368,Zaun::N,Zaun,хӳме
369,Dach::N,Dach,тӑрӑ
370,Leiter::N,Leiter,пусма
371,Besen::N,Besen,шӑпӑр
372,Spaten::N,Spaten,кӗреҫе
373,Schaufel::N,Schaufel,кӗреҫе
374,Gabel::N,Gabel,вилка
375,Löffel::N,Löffel,кашӑк
376,Messer::N,Messer,ҫӗҫӗ
377,Nagel::N,Nagel,пӑта
378,Netz::N,Netz,тетел
379,Haken::N,Haken,йӑрхах
380,Haken::N,Haken,ҫекӗл
381,Griff::N,Griff,хӑлӑп
382,Schloss::N,Schloss,ҫӑра
383,Bild::N,Bild,сӑн
384,Bild::N,Bild,сӑнлӑх
385,Bild::N,Bild,картина
386,Figur::N,Figur,кӗлетке
387,Puppe::N,Puppe,пукане
388,Beutel::N,Beutel,михӗ
389,Bündel::N,Bündel,ҫыхӑ
390,Bündel::N,Bündel,тӗрке
391,Tasche::N,Tasche,сумка
392,Eimer::N,Eimer,витре
393,Deckel::N,Deckel,хупӑ
394,Geschirr::N,Geschirr,савӑт-сапа
395,Sack::N,Sack,михӗ
396,Tasse::N,Tasse,курка
397,Topf::N,Topf,кастрюль
398,Kessel::N,Kessel,хуран
399,Essen::N,Essen,апат
400,Nahrung::N,Nahrung,апат-ҫимӗс
401,Speise::N,Speise,апат
402,Speise::N,Speise,ҫимӗҫ
403,Fleisch::N,Fleisch,аш
404,Fleisch::N,Fleisch,какай
405,Getreide::N,Getreide,тырӑ
406,Brei::N,Brei,пӑтӑ
407,Brot::N,Brot,ҫӑкӑр
408,Scheibe::N,Scheibe,чӗлӗ
409,Scheibe::N,Scheibe,касӑк
410,Fett::N,Fett,ҫу
411,Butter::N,Butter,ҫу
412,Öl::N,Öl,ҫу
413,Salz::N,Salz,тӑвар
414,Suppe::N,Suppe,яшка
415,Honig::N,Honig,пыл
416,Milch::N,Milch,сӗт
417,Tee::N,Tee,чей
418,Leder::N,Leder,сӑран
419,Wolle::N,Wolle,ҫӑм
420,Stoff::N,Stoff,тӗртӗм
421,Nadel::N,Nadel,йӗп
422,Faden::N,Faden,ҫип
423,Knopf::N,Knopf,тӳме
424,Knoten::N,Knoten,йӑлӑ
425,Farbe::N,Farbe,сӑрӑ
426,Kleidung::N,Kleidung,тум
427,Kleidung::N,Kleidung,ҫипуҫ
428,Kleidung::N,Kleidung,тум-тир
429,Hemd::N,Hemd,кӗпе
430,Kragen::N,Kragen,ҫуха
431,Ärmel::N,Ärmel,ҫанӑ
432,Hose::N,Hose,шӑлавар
433,Gürtel::N,Gürtel,пиҫиххи
434,Mütze::N,Mütze,ҫӗлӗк
435,Schuh::N,Schuh,пушмак
436,Schuh::N,Schuh,ботинок
437,Stiefel::N,Stiefel,атӑ
438,Ring::N,Ring,ҫӗрӗ
439,Band::N,Band,хаю
440,Band::N,Band,йӗсме
441,Kamm::N,Kamm,тура
442,Spiegel::N,Spiegel,тӗкӗр
443,Spiegel::N,Spiegel,куҫ кӗски
444,Riemen::N,Riemen,чӗн
445,Schnur::N,Schnur,кантра
446,Leine::N,Leine,касмӑк
447,Decke::N,Decke,утиял
448,Kissen::N,Kissen,ҫытар
449,Kissen::N,Kissen,минтер
450,Tuch::N,Tuch,тутӑр
451,Handtuch::N,Handtuch,ал шӑлли
452,Kraft::N,Kraft,вӑй
453,Kraft::N,Kraft,хӑват
454,Stärke::N,Stärke,хал
455,Stärke::N,Stärke,хӑват
456,Gesundheit::N,Gesundheit,хал
457,Gesundheit::N,Gesundheit,сывлӑх
458,Krankheit::N,Krankheit,чир
459,Schmerz::N,Schmerz,ырату
460,Wunde::N,Wunde,суран
461,Fieber::N,Fieber,сив чир
462,Arznei::N,Arznei,эмел
463,Brücke::N,Brücke,кӗпер
464,Brunnen::N,Brunnen,ҫӑл
465,Brunnen::N,Brunnen,пусӑ
466,Weide::N,Weide,ҫаран
467,Pfad::N,Pfad,йӗр
468,Pfad::N,Pfad,сукмак
469,Weg::N,Weg,ҫул
470,Weg::N,Weg,ҫул-йӗр
471,Straße::N,Straße,ҫӳрев
472,Straße::N,Straße,ҫул ҫӳрени
473,Dorf::N,Dorf,ял
474,Stadt::N,Stadt,хула
475,Brief::N,Brief,ҫыру
476,Buch::N,Buch,кӗнеке
477,Buchstabe::N,Buchstabe,сас палли
478,Zeitung::N,Zeitung,хаҫат
479,Leben::N,Leben,пурнӑҫ
480,Tod::N,Tod,вилӗм
481,Grab::N,Grab,масар шӑтӑкӗ
482,Kirche::N,Kirche,чиркӳ
483,Sünde::N,Sünde,ҫылӑх
484,Gott::N,Gott,турӑ
485,Arbeiter::N,Arbeiter,рабочи
486,Chef::N,Chef,пуҫлӑх
487,Meister::N,Meister,ӑста
488,Meister::N,Meister,мастер
489,Arzt::N,Arzt,врач
490,Arzt::N,Arzt,тухтӑр
491,Lehrer::N,Lehrer,учитель
492,Lehrer::N,Lehrer,вӗрентекен
493,Geld::N,Geld,укҫа
494,Geschäft::N,Geschäft,бизнес
495,Laden::N,Laden,магазин
496,Preis::N,Preis,хак
497,Ware::N,Ware,тавар
498,Nutzen::N,Nutzen,пайта
499,Reichtum::N,Reichtum,мул
500,Welt::N,Welt,тӗнче
501,Land::N,Land,ҫӗр-шыв
502,Staat::N,Staat,патшàлӑх
503,König::N,König,король
504,Macht::N,Macht,власть
505,Grenze::N,Grenze,чикӗ
506,Krieg::N,Krieg,вӑрҫӑ
507,Feind::N,Feind,тӑшман
508,Gewalt::N,Gewalt,ирӗксӗрлӳ
509,Kampf::N,Kampf,кӗрешӳ
510,Bogen[Waffe]::N,Bogen,ухӑ
511,Pfeil::N,Pfeil,ҫӗмрен
512,Pfeil::N,Pfeil,ухӑ йӗппи
513,Gewehr::N,Gewehr,пӑшал
514,Fehler::N,Fehler,йӑнӑш
515,Lüge::N,Lüge,суя
516,Lüge::N,Lüge,ултав
517,Schaden::N,Schaden,сиен
518,Unglück::N,Unglück,шар
519,Unglück::N,Unglück,инкек
520,Schuld::N,Schuld,айӑп
521,Alter::N,Alter,ҫул шучӗ
522,Schluss::N,Schluss,пӗтни
523,Schluss::N,Schluss,пӗтмӗш
524,Zeit::N,Zeit,вӑхӑт
525,Tag::N,Tag,кун
526,Morgen::N,Morgen,ир
527,Mittag::N,Mittag,кӑнтӑрла
528,Abend::N,Abend,каҫ
529,Nacht::N,Nacht,каҫ
530,Woche::N,Woche,эрне
531,Monat::N,Monat,уйӑх
532,Jahr::N,Jahr,ҫулталӑк
533,Frühling::N,Frühling,ҫур
534,Frühling::N,Frühling,ҫуркунне
535,Sommer::N,Sommer,ҫу
536,Sommer::N,Sommer,ҫулла
537,Herbst::N,Herbst,кӗр
538,Herbst::N,Herbst,кӗркунне
539,Winter::N,Winter,хӗл
540,Winter::N,Winter,хӗлле
541,Januar::N,Januar,январь
542,Februar::N,Februar,февраль
543,Februar::N,Februar,кӗҫӗн кӑрлач
544,März::N,März,март
545,März::N,März,пуш уйӑхӗ
546,April::N,April,апрель
547,Mai::N,Mai,май
548,Juni::N,Juni,июнь
549,Juli::N,Juli,июль
550,August::N,August,август
551,September::N,September,сентябрь
552,September::N,September,авӑн уйӑхӗ
553,Oktober::N,Oktober,октябрь
554,November::N,November,ноябрь
555,Dezember::N,Dezember,раштав
556,Dezember::N,Dezember,декабрь
557,Montag::N,Montag,тунти кун
558,Dienstag::N,Dienstag,ытлари кун
559,Mittwoch::N,Mittwoch,юн кун
560,Donnerstag::N,Donnerstag,кӗҫнерни кун
561,Freitag::N,Freitag,эрне кун
562,Samstag::N,Samstag,шӑмат кун
563,Sonntag::N,Sonntag,вырсарни кун
564,groß::A,groß,пысӑк
565,klein::A,klein,пӗчӗк
566,lang::A,lang,вӑрӑм
567,kurz::A,kurz,кӗске
568,breit::A,breit,сарлака
569,schmal::A,schmal,ансӑр
570,dicht::A,dicht,йӑвӑ
571,dick[Gegenstand]::A,dick,хулӑн
572,dünn::A,dünn,ҫинҫе
573,dünn::A,dünn,ҫӳхе
574,fein::A,fein,тарай
575,fein::A,fein,вӗлтӗрти
576,fest::A,fest,тӗреклӗ
577,flach::A,flach,лаптак
578,glatt::A,glatt,такӑр
579,hart::A,hart,хытӑ
580,weich::A,weich,ҫемҫе
581,rund::A,rund,ҫавра
582,spitz::A,spitz,шӗвӗр
583,scharf::A,scharf,ҫивӗч
584,stumpf::A,stumpf,мӑка
585,stumpf::A,stumpf,пуклак
586,stumpf::A,stumpf,тӗрӗнчӗк
587,stumpf::A,stumpf,ӑнкарусӑр
588,schwer::A,schwer,йывӑр
589,schön::A,schön,илемлӗ
590,heiß::A,heiß,вӗри
591,warm::A,warm,ӑшӑ
592,kalt::A,kalt,сивӗ
593,kühl::A,kühl,уҫӑ
594,frisch::A,frisch,уҫӑ
595,feucht::A,feucht,йӗпе
596,nass::A,nass,нӳрӗ
597,trocken::A,trocken,типӗ
598,voll::A,voll,тулли
599,leer::A,leer,пушӑ
600,offen::A,offen,уҫӑ
601,geschlossen::A,geschlossen,хупӑ
602,sauber::A,sauber,таса
603,schmutzig::A,schmutzig,пылчӑклӑ
604,schmutzig::A,schmutzig,вараланчӑк
605,roh::A,roh,чӗрӗ
606,reif::A,reif,пулнӑ
607,reif::A,reif,пиҫӗхнӗ
608,reif::A,reif,аталаннӑ
609,reif::A,reif,пиҫсе ҫитнӗ
610,lecker::A,lecker,тутлӑ
611,lecker::A,lecker,техӗмлӗ
612,süß::A,süß,пылак
613,bitter::A,bitter,йӳҫӗ
614,sauer::A,sauer,йӳҫӗ
615,sauer::A,sauer,йӳҫек
616,sauer::A,sauer,кӑвасак
617,hell::A,hell,ҫутӑ
618,dunkel::A,dunkel,тӗттӗм
619,schwarz::A,schwarz,хура
620,weiß::A,weiß,шурӑ
621,rot::A,rot,хӗрлӗ
622,gelb::A,gelb,сарӑ
623,blau::A,blau,кӑвак
624,grün::A,grün,симӗс
625,grün::A,grün,пиҫмен
626,grün::A,grün,ӑс пухман
627,grau::A,grau,кӑвак
628,bunt::A,bunt,чӑпар
629,billig::A,billig,йӳнӗ
630,teuer::A,teuer,хаклӑ
631,wertvoll::A,wertvoll,паха
632,blind::A,blind,суккӑр
633,taub::A,taub,хӑлхасӑр
634,kräftig::A,kräftig,хӑватлӑ
635,stark::A,stark,вирлӗ
636,schwach::A,schwach,халсӑр
637,fett::A,fett,самӑр
638,fett::A,fett,мӑнтӑр
639,schlank::A,schlank,йӑрӑс
640,schlank::A,schlank,яштака
641,hübsch::A,hübsch,хитре
642,böse::A,böse,усал
643,dumm::A,dumm,ухмах
644,faul::A,faul,наян
645,faul::A,faul,юлхав
646,faul::A,faul,ӳркенчӗк
647,fleißig::A,fleißig,хастар
648,geizig::A,geizig,хытӑ
649,klug::A,klug,ӑслӑ
650,geschickt::A,geschickt,ӑста
651,lieb::A,lieb,савнӑ
652,lustig::A,lustig,хаваслӑ
653,sanft::A,sanft,ачаш
654,hungrig::A,hungrig,выҫӑ
655,krank::A,krank,чирлӗ
656,nackt::A,nackt,ҫара
657,traurig::A,traurig,салхуллӑ
658,lebendig::A,lebendig,чӗрӗ
659,gut::A,gut,аван
660,gut::A,gut,лайӑх
661,schlecht::A,schlecht,япӑх
662,schlecht::A,schlecht,начар
663,richtig::A,richtig,тӗрӗс
664,schlimm::A,schlimm,йӗрӗнчӗк
665,wahr::A,wahr,чӑн
666,alt::A,alt,кивӗ
667,neu::A,neu,ҫӗнӗ
668,ehemalig::A,ehemalig,пулнӑ
669,alt[Lebewesen]::A,alt,ватӑ
670,jung::A,jung,яш
671,jung::A,jung,ҫамрӑк
672,arm::A,arm,чухӑн
673,reich::A,reich,пуян
674,bekannt::A,bekannt,пӗлӗш
675,berühmt::A,berühmt,чаплӑ
676,fremd::A,fremd,ют
677,verschieden::A,verschieden,расна
678,nah::A,nah,ҫывӑх
679,nah::A,nah,ҫывӑхри
680,fern::A,fern,инҫе
681,fern::A,fern,аякри
682,linker::A,linker,сулахай
683,rechter::A,rechter,сылтӑм
684,anderer::A,anderer,урӑх
685,erster::A,erster,пӗрремӗш
686,zweiter::A,zweiter,иккӗмӗш
687,dritter::A,dritter,виҫҫӗмӗш
688,letzter::A,letzter,юлашки
689,allein::ADV,allein,пӗччен
690,auf einmal::ADV,auf einmal,кӗмӗрккен
691,zusammen::ADV,zusammen,пӗрле
692,lange::ADV,lange,вӑрах
693,plötzlich::ADV,plötzlich,сасартӑк
694,sofort::ADV,sofort,тӳрех
695,später::ADV,später,кайран
696,jetzt::ADV,jetzt,халь
697,jetzt::ADV,jetzt,халӗ
698,heute::ADV,heute,паян
699,morgen::ADV,morgen,ыран
700,bald::ADV,bald,халех
701,bald::ADV,bald,кӗҫех
702,dann::ADV,dann,унтан
703,gestern::ADV,gestern,ӗнер
704,einst::ADV,einst,пӗррехинче
705,damals::ADV,damals,ун чухне
706,damals::ADV,damals,апла пулсан
707,danach::ADV,danach,унтан
708,vorher::ADV,vorher,малтан
709,zuerst::ADV,zuerst,пирвай
710,einmal::ADV,einmal,пӗррехинче
711,manchmal::ADV,manchmal,хӑш чухне
712,oft::ADV,oft,тӑтӑш
713,immer::ADV,immer,ялан
714,niemals::ADV,niemals,нихӑҫан та
715,hier::ADV,hier,кунта
716,hierhin::ADV,hierhin,кунта
717,von hier::ADV,von hier,кунтан
718,dort::ADV,dort,унта
719,dort::ADV,dort,ҫавӑнта
720,dorthin::ADV,dorthin,унта
721,dorthin::ADV,dorthin,ҫавӑнта
722,geradeaus::ADV,geradeaus,тикӗс
723,vorwärts::ADV,vorwärts,малалла
724,rückwärts::ADV,rückwärts,хыҫала
725,zurück::ADV,zurück,каялла
726,unten::ADV,unten,аялта
727,hinab::ADV,hinab,аялта
728,oben::ADV,oben,ҫӳлте
729,hinauf::ADV,hinauf,ҫӳле
730,überall::ADV,überall,таҫта та
731,überall::ADV,überall,пур ҫӗрте те
732,überall::ADV,überall,кирек ӑҫта та
733,nicht::ADV,nicht,мар
734,ein wenig::ADV,ein wenig,пӑртак
735,kaum::ADV,kaum,аран
736,sehr::ADV,sehr,питӗ
737,so::ADV,so,апла
738,noch::ADV,noch,татах
739,nur::ADV,nur,ҫех
740,schon::ADV,schon,ӗнтӗ
741,wieder::ADV,wieder,каллех
742,vergebens::ADV,vergebens,харам
743,vor::PRP,vor,умӗнче
744,hinter::PRP,hinter,кайра
745,unter::PRP,unter,айне
746,unter::PRP,unter,айӗпе
747,unter::PRP,unter,айӗнче
748,unter::PRP,unter,ҫитеспе
749,durch::PRP,durch,витӗр
750,neben::PRP,neben,патӗнче
751,zwischen::PRP,zwischen,хушшинче
752,wegen::PRP,wegen,пула
753,wegen::PRP,wegen,пирки
754,dies::PRN,dies,ку
755,dies::PRN,dies,ҫак
756,das::PRN,das,ҫав
757,alles::PRN,alles,пурте
758,alles::PRN,alles,йӑлт
759,ich::PRN,ich,эп
760,du::PRN,du,эс
761,er::PRN,er,вӑл
762,wir::PRN,wir,эпир
763,ihr::PRN,ihr,эсир
764,sie::PRN,sie,вӗсем
765,was::FPRN,was,мӗн
766,was::FPRN,was,мӗскер
767,was::FPRN,was,мӗн те пулин
768,wer::FPRN,wer,кам
769,wo::FADV,wo,ӑҫта
770,wohin::FADV,wohin,ӑҫта
771,wie::FADV,wie,епле
772,wie::FADV,wie,мӗнле
773,warum::FADV,warum,ма
774,warum::FADV,warum,мӗншӗн
775,wieviel::FNUM,wieviel,миҫе
776,eins::NUM,eins,пӗр
777,eins::NUM,eins,пӗрре
778,zwei::NUM,zwei,ик
779,zwei::NUM,zwei,икӗ
780,zwei::NUM,zwei,иккӗ
781,drei::NUM,drei,виҫ
782,drei::NUM,drei,виҫӗ
783,drei::NUM,drei,виҫҫӗ
784,vier::NUM,vier,тӑват
785,fünf::NUM,fünf,пилӗк
786,fünf::NUM,fünf,пиллӗк
787,sechs::NUM,sechs,улт
788,sechs::NUM,sechs,ултӑ
789,sechs::NUM,sechs,улттӑ
790,sieben::NUM,sieben,ҫич
791,sieben::NUM,sieben,ҫичӗ
792,sieben::NUM,sieben,ҫиччӗ
793,acht::NUM,acht,сакӑр
794,acht::NUM,acht,саккӑр
795,neun::NUM,neun,тӑхӑр
796,neun::NUM,neun,тӑххӑр
797,zehn::NUM,zehn,вунӑ
798,zehn::NUM,zehn,вуннӑ
799,elf::NUM,elf,вун пӗр
800,zwölf::NUM,zwölf,вун ик
801,zwölf::NUM,zwölf,вун икӗ
802,zwölf::NUM,zwölf,вун иккӗ
803,zwanzig::NUM,zwanzig,ҫирӗм
804,dreißig::NUM,dreißig,вӑтӑр
805,vierzig::NUM,vierzig,хӗрӗх
806,fünfzig::NUM,fünfzig,аллӑ
807,sechzig::NUM,sechzig,утмӑл
808,siebzig::NUM,siebzig,ҫитмӗл
809,achtzig::NUM,achtzig,сакӑр вунӑ
810,achtzig::NUM,achtzig,сакӑр вуннӑ
811,neunzig::NUM,neunzig,тӑхӑр вун
812,neunzig::NUM,neunzig,тӑхӑр вунӑ
813,neunzig::NUM,neunzig,тӑхӑр вуннӑ
814,hundert::NUM,hundert,ҫӗр
815,tausend::NUM,tausend,пин
