,Concept_ID,mdf,pl
793,so::ADV,ста́не,tak
794,noch::ADV,нинге,jeszcze
795,nur::ADV,аньцек,tylko
796,schon::ADV,ни,już
797,wieder::ADV,та́га,znów
798,wieder::ADV,та́га,znowu
799,vergebens::ADV,стак,na próżno
800,vor::PRP,инголе,przed
801,hinter::PRP,фтала,za
802,hinter::PRP,мельге,za
803,unter::PRP,ала,pod
804,durch::PRP,пачк,przez
805,neben::PRP,ваксса,obok
806,zwischen::PRP,ёткса,między
807,wegen::PRP,сюнеда,z powodu
808,dies::PRN,тя,to
809,das::PRN,ся,to
810,das::PRN,тона,to
811,alles::PRN,сембе,wszystko
812,ich::PRN,мон,ja
813,du::PRN,тон,ty
814,er::PRN,сон,on
815,wir::PRN,минь,my
816,ihr::PRN,тинь,wy
817,sie::PRN,синь,oni
818,was::FPRN,мезе,co
819,wer::FPRN,кие,kto
820,wo::FADV,коса,gdzie
821,wohin::FADV,ков,dokąd
822,wohin::FADV,коза,dokąd
823,wie::FADV,ко́да,jak
824,warum::FADV,мес,dlaczego
825,wieviel::FNUM,мзя́ра,ile
826,eins::NUM,фкя,jeden
827,zwei::NUM,кафта,dwa
828,drei::NUM,колма,trzy
829,vier::NUM,ниле,cztery
830,fünf::NUM,вете,pięć
831,sechs::NUM,кота,sześć
832,sieben::NUM,сисем,siedem
833,acht::NUM,кафкса,osiem
834,neun::NUM,ве́йхкса,dziewięć
835,zehn::NUM,кемонь,dziesięć
836,elf::NUM,кефкие,jedenaście
837,zwölf::NUM,кемгафтува,dwanaście
838,zwanzig::NUM,комсь,dwadzieścia
839,dreißig::NUM,колмогемонь,trzydzieści
840,vierzig::NUM,нильге́монь,czterdzieści
841,fünfzig::NUM,ве́дьгемонь,pięćdziesiąt
842,sechzig::NUM,ко́дгемонь,sześćdziesiąt
843,siebzig::NUM,сизьге́монь,siedemdziesiąt
844,achtzig::NUM,ка́фксогемонь,osiemdziesiąt
845,neunzig::NUM,ве́йхксогемонь,dziewięćdziesiąt
846,hundert::NUM,сяда,sto
847,tausend::NUM,тёжянь,tysiąc
848,und::CNJ,и,i
849,und::CNJ,дъ,i
850,oder::CNJ,или,lub
851,oder::CNJ,или,albo
852,oder::CNJ,али,lub
853,oder::CNJ,али,albo
854,stehen::V,а́щемс стя́да,stać
855,sitzen::V,ащемс озада,siedzieć
856,liegen::V,ма́дозь а́щемс,leżeć
857,hängen::V,нюрьгомс,wisieć
858,werden::V,арамс,zostać
859,werden::V,арамс,stać się
860,werden::V,тиевомс,zostać
861,werden::V,тиевомс,stać się
862,passieren::V,лисэмс,dziać się
863,passieren::V,лисэмс,zdarzyć się
864,passieren::V,эвондамс,dziać się
865,passieren::V,эвондамс,zdarzyć się
866,beginnen::V,ушедомс,zacząć się
867,enden::V,лоткамс,kończyć się
868,wechseln::V,по́лафнемс,zmienić się
869,aufgehen[Sonne]::V,стямс,wzejść
870,aufgehen[Sonne]::V,лисемс,wzejść
871,untergehen[Sonne]::V,валгомс,zajść
872,scheinen[Sonne]::V,ва́лдоптомс,świecić
873,donnern::V,торамс,grzmieć
874,wehen::V,уфа́мс,wiać
875,strömen::V,шудемс,płynąć
876,strömen::V,шудемс,lać się
877,fließen::V,шудемс,ciec
878,fließen::V,шудемс,płynąć
879,sich drehen::V,шаромс,obracać się
880,schwanken::V,якамс,chwiać się
881,schwingen::V,люксемс,wahać się
882,schwingen::V,нюрьсемс,wahać się
883,fallen::V,прамс,padać
884,fallen::V,прашендомс,padać
885,brennen::V,паломс,palić się
886,rauchen::V,качадомс,dymić
887,rauchen::V,качадомс,dymić się
888,regnen::V,пиземс,padać
889,gefrieren::V,эйндамс,zamarznąć
890,gefrieren::V,кельмомс,zamarznąć
891,tauen::V,соламс,tajać
892,schmelzen::V,соламс,topnieć
893,trocknen::V,коськомс,schnąć
894,sieden::V,лакамс,wrzeć
895,sieden::V,лакамс,kipieć
896,faulen::V,наксадомс,gnić
897,verfaulen::V,наксадомс,zgnić
898,reißen::V,сязевомс,urywać się
899,versinken::V,ваямс,tonąć
900,vergehen::V,ётамс,przechodzić
901,erscheinen::V,эвондамс,zjawiać się
902,verschwinden::V,юма́мс,zniknąć
903,sinken::V,валгомс,spadać
904,abnehmen::V,киремс,spadać
905,zunehmen::V,ламокстомс,wzrosnąć
906,zunehmen::V,рашнемс,wzrosnąć
907,steigen::V,кеподемс,wzrastać
908,wachsen::V,касомс,rosnąć
909,glänzen::V,цинзелдомс,błyszczeć
910,glänzen::V,цифордомс,błyszczeć
911,funkeln::V,ци́фтордомс,zabłyszczeć
912,lärmen::V,жалнамс,hałasować
913,läuten::V,гайфтемс,dzwonić
914,klingeln::V,гайфтемс,dzwonić
915,klirren::V,ка́нзеркшнемс,brzęczeć
916,brausen::V,жоледемс,huczeć
917,rauschen::V,вжнамс,szumieć
918,rauschen::V,вжнамс,szeleścić
919,rauschen::V,гамнамс,szumieć
920,rauschen::V,гамнамс,szeleścić
921,klingen::V,кайгомс,brzmieć
922,klingen::V,кайгомс,dźwięczeć
923,bellen::V,ува́мс,szczekać
924,heulen::V,сувомс,wyć
925,heulen::V,урнамс,wyć
926,blasen::V,уфа́мс,dmuchnąć
927,pfeifen::V,вяшкомс,gwizdać
928,schreien::V,пешкодомс,krzyczeć
929,stöhnen::V,куфцемс,stękać
930,zittern::V,таромс,drżeć
931,leben::V,эрямс,żyć
932,geboren werden::V,шачемс,urodzić się
933,atmen::V,ажнамс,oddychać
934,trinken::V,симомс,pić
935,essen::V,ярхцамс,jeść
936,schlucken::V,нилемс,połknąć
937,müde werden::V,сиземс,zmęczyć się
938,einschlafen::V,матодовомс,zasnąć
939,schlafen::V,удомс,spać
940,aufwachen::V,съргоземс,obudzić się
941,aufstehen::V,стямс,wstać
942,sich erholen::V,ваймосемс,wypoczywać
943,krank werden::V,сярядькстомс,zachorować
944,krank sein::V,сярядемс,chorować
945,schmerzen::V,сярядемс,boleć
946,husten::V,козомс,kaszlać
947,genesen::V,пъ́чкамс,wyzdrowieć
948,sterben::V,куломс,umrzeć
949,umkommen::V,юма́мс,zginąć
950,sich bewegen::V,шаштомс,poruszać się
951,sich rühren::V,сърхка́мс,ruszyć się
952,sich erheben::V,стямс,podnieść się
953,sich setzen::V,озамс,usiąść
954,hinfallen::V,прамс,upaść
955,hinfallen::V,сяворемс,upaść
956,laufen::V,якамс,chodzić
957,schreiten::V,молемс,kroczyć
958,schreiten::V,аськолямс,kroczyć
959,spazierengehen::V,якамс,iść na spacer
960,eilen::V,эряскодомс,pospieszać
961,sich beeilen::V,эряскодомс,pospieszyć się
962,sausen::V,лиемс,pędzić
963,rennen::V,арнемс,biec
964,rennen::V,арнемс,biegać
965,springen::V,комотнемс,skakać
966,klettern::V,ку́цемс,wspinać się
967,schaukeln::V,нюрямс,huśtać
968,schaukeln::V,нюрямс,kołysać
969,kriechen::V,шаштомс комада,pełzać
970,kriechen::V,шаштомс комада,czołgać się
971,schwimmen::V,уемс,pływać
972,tauchen::V,юпиемс,zanurzać się
973,tauchen::V,чёпафнемс,zanurzać się
974,rudern::V,па́немс ве́неж,wiosłować
975,fahren::V,ардомс,jechać
976,fliegen::V,лиемс,latać
977,fliegen::V,лиемс,lecieć
978,gehen::V,молемс,iść
979,weggehen::V,тумс,odejść
980,abfahren::V,тумс,odjechać
981,anhalten::V,лоткамс,zatrzymać się
982,hineingehen::V,сува́мс,wchodzić
983,eintreten::V,сува́мс,wejść
984,eintreten::V,сува́мс,nastąpić
985,kommen::V,самс,przyjść
986,ankommen::V,самс,przybyć
987,ankommen::V,пачкодемс,przybyć
988,zurückkommen::V,мърдамс,wrócić
989,bleiben::V,иля́домс,zostać
990,warten::V,учемс,czekać
991,erwarten::V,учемс,oczekiwać
992,suchen::V,вешемс,szukać
993,finden::V,мумс,znaleźć
994,versuchen::V,варчсемс,próbować
995,vorbereiten::V,анокламс,przygotować
996,lieben::V,кельгомс,kochać
997,mögen::V,кельгомс,lubić
998,lachen::V,рахамс,śmiać się
999,lachen::V,рахсемс,śmiać się
1000,rühren::V,токамс седи,wzruszyć
1001,weinen::V,авардемс,płakać
1002,schimpfen::V,сюцемс,kląć
1003,sich ärgern::V,кяжиямс,gniewać się
1004,sich fürchten::V,пелемс,bać się
1005,fürchten::V,пелемс,bać się
1006,fliehen::V,ворьгодемс,uciekać
1007,flüchten::V,ша́домс,uciec
1008,flüchten::V,во́рьгодемс,uciec
1009,sehen::V,няемс,widzieć
1010,sehen::V,няемс,zobaczyć
1011,anschauen::V,ваномс,oglądać
1012,ansehen::V,ваномс,popatrzeć na
1013,hören::V,марямс,słyszeć
1014,zuhören::V,ку́лхдоньомс,słuchać
1015,probieren::V,варжамс,kosztować
1016,riechen::V,никса́мс,wąchać
1017,fühlen::V,марямс,czuć
1018,fühlen::V,марямс,odczuwać
1019,scheinen::V,ня́евомс,wydawać się
1020,zu sehen sein::V,ня́евомс,widnieć
1021,vernehmen::V,марямс,usłyszeć
1022,frieren::V,паломс,marznąć
1023,frieren::V,кельмомс,marznąć
1024,tun::V,тиемс,czynić
1025,können::V,маштомс,móc
1026,können::V,маштомс,umieć
1027,wollen::V,-не-,chcieć
1028,anfangen::V,ушедомс,zacząć
1029,beenden::V,аде́ламс,zakończyć
1030,aufhören::V,лоткамс,przestać
1031,gelingen::V,удалакшнемс,udać się
1032,geraten::V,лисемс,udać się
1033,öffnen::V,панжемс,otworzyć
1034,schließen::V,сёлгомс,zamknąć
1035,stellen::V,путомс,postawić
1036,setzen::V,озафнемс,posadzić
1037,setzen::V,озавтнемс,posadzić
1038,legen::V,путомс,kłaść
1039,berühren::V,токамс,dotykać
1040,verbinden::V,сотомс,łączyć
1041,bedecken::V,комачамс,przykryć
1042,bedecken::V,вельхтямс,przykryć
1043,aufhängen::V,повфтамс,powiesić
1044,anzünden::V,крьвя́стемс,zapalić
1045,aufheben::V,кеподемс,podnieść
1046,aufheben::V,касфтомс,podnieść
1047,zurücklassen::V,ка́домс,zostawić
1048,verlieren::V,юма́фтомс,zgubić
1049,fallen lassen::V,прафтомс,upuścić
1050,machen::V,тиемс,zrobić
1051,herstellen::V,анокламс,wytworzyć
1052,bauen::V,путомс,budować
1053,reparieren::V,петемс,naprawiać
1054,verbessern::V,цебярьгофтомс,ulepszyć
1055,ändern::V,полафтомс,zmienić
1056,graben::V,шу́вомс,kopać
1057,graben::V,та́ргамс,kopać
1058,beugen::V,мяндемс,zagiąć
1059,biegen::V,комафтомс,zgiąć
1060,drehen::V,шо́вамс,obracać
1061,drehen::V,ша́рфнемс,obracać
1062,wenden::V,ша́рфтомс,obrocić
1063,umdrehen::V,шарфтомс,obrocić
1064,heben::V,ке́подемс,podnosić
1065,hochheben::V,ке́подемс,podnieść
1066,hochheben::V,ка́сфтомс,podnieść
1067,ergreifen::V,фатямс,chwycić
1068,halten::V,кирдемс,trzymać
1069,drücken::V,люпшта́мс,naciskać
1070,schieben::V,шашфтомс,pchać
1071,schieben::V,шашфтомс,posuwać
1072,kratzen::V,а́нгорямс,drapać
1073,kratzen::V,киськоря́мс,drapać
1074,lecken::V,нолсемс,lizać
1075,beißen::V,сускомс,kąsać
1076,abreißen::V,сяземс,oderwać
1077,abschneiden::V,керомс,odciąć
1078,binden::V,сотомс,wiązać
1079,stecken::V,сялгомс,wetknąć
1080,brechen::V,си́ннемс,złamać
1081,brechen::V,ка́лафтомс,złamać
1082,klopfen::V,чакамс,pukać
1083,klopfen::V,чакамс,stukać
1084,klopfen::V,чакиемс,pukać
1085,klopfen::V,чакиемс,stukać
1086,hauen::V,шавомс,bić
1087,hauen::V,пиксомс,bić
1088,kleben::V,пе́тфнемс,kleić
1089,reiben::V,шо́вамс,trzeć
1090,streichen::V,вадемс,smarować
1091,schleifen::V,шо́вамс,ostrzyć
1092,schneiden::V,керомс,ciąć
1093,schneiden::V,керомс,krajać
1094,rütteln::V,та́рфтомс,trząść
1095,schütteln::V,шука́демс,trząść
1096,schwenken::V,яфодемс,machać
1097,schütten::V,каямс,nasypać
1098,schütten::V,нюрьхтя́мс,nasypać
1099,füllen::V,пяшкодемс,napełnić
1100,einwickeln::V,тапардамс,zawinąć
1101,tragen::V,кандомс,nieść
1102,schleppen::V,ускомс,wlec
1103,ziehen::V,ускомс,ciągnąć
1104,aufbewahren::V,ванфтомс,przechowywać
1105,werfen::V,ёрямс,rzucać
1106,fangen::V,кунда́мс,łowić
1107,packen::V,фатямс,chwycić
1108,verstecken::V,кяшемс,ukryć
1109,verstecken::V,кяшемс,schować
1110,teilen::V,явомс,podzielić
1111,schicken::V,кучемс,posyłać
1112,bringen::V,кандомс,przynieść
1113,bringen::V,пачфтемс,przynieść
1114,hinzufügen::V,пу́томс та́га,dodać
1115,hinzufügen::V,ма́ксомс та́га,dodać
1116,bekommen::V,сявомс,dostać
1117,erhalten::V,сявомс,otrzymać
1118,nehmen::V,сявомс,wziąć
1119,wählen::V,ко́чкамс,wybrać
1120,auswählen::V,кочкамс,wybrać
1121,bewahren::V,ванфтомс,zachować
1122,behindern::V,шорямс,utrudnić
1123,behindern::V,шорямс,przeszkadzać
1124,verderben::V,коламс,zepsuć
1125,verderben::V,гастямс,zepsuć
1126,beschädigen::V,тиендемс зиян,uszkodzić
1127,zerbrechen::V,тапамс,złamać
1128,zerreißen::V,сяземс,drzeć
1129,zerreißen::V,сяземс,rozdzierać
1130,zerstören::V,ка́лафтомс,zniszczyć
1131,verbrennen::V,пълхта́мс,spalić
1132,geben::V,ма́ксомс,dać
1133,reichen::V,максомс,podać
1134,schenken::V,каземс,darować
1135,versprechen::V,ма́ксомс вал,obiecać
1136,wünschen::V,арьсемс,życzyć
1137,loben::V,шна́мс,chwalić
1138,küssen::V,палсемс,całować
1139,wiegen::V,нюря́фтомс,kołysać
1140,zudecken::V,вельхтямс,przykryć
1141,wecken::V,стя́фтомс,zbudzić
1142,wecken::V,съ́ргозьфтемс,zbudzić
1143,zeigen::V,няфтемс,pokazać
1144,führen::V,вятемс,wieść
1145,führen::V,вятемс,prowadzić
1146,lehren::V,тонафтомс,uczyć
1147,unterrichten::V,тонафтомс,nauczać
1148,aufziehen::V,касфтомс,wychować
1149,leiten::V,вятемс,kierować
1150,antreiben::V,вятемс,popędzić
1151,lassen::V,кошардомс,zostawić
1152,einladen::V,тердемс,zaprosić
1153,einladen::V,серьгядемс,zaprosić
1154,vereinigen::V,пуроптомс,zjednoczyć
1155,vereinigen::V,кочкамс марса,zjednoczyć
1156,besuchen::V,варжамс,odwiedzić
1157,treffen::V,васьфтомс,trafić
1158,treffen::V,васьфтомс,spotkać
1159,sich versammeln::V,кочкавомс,zebrać się
1160,sich versammeln::V,кочкавомс,zgromadzić się
1161,spielen::V,налхксемс,grać
1162,spielen::V,налхксемс,bawić się
1163,singen::V,морамс,śpiewać
1164,tanzen::V,кштимс,pląsać
1165,tanzen::V,кштимс,tańczyć
1166,sich trennen::V,явомс,rozstać się
1167,verlassen::V,кадондомс,opuścić
1168,retten::V,идемс,ocalić
1169,retten::V,идемс,uratować
1170,retten::V,араламс,ocalić
1171,retten::V,араламс,uratować
1172,bewachen::V,ваномс,pilnować
1173,schützen::V,а́раламс,ochronić
1174,verteidigen::V,а́раламс,bronić
1175,sich schlagen::V,тюремс,pobić się
1176,schießen::V,ляцемс,strzelać
1177,siegen::V,сяськомс,zwycziężyć
1178,ärgern::V,кяжияфтомс,gniewać
1179,schlagen::V,токамс,bić
1180,schlagen::V,токамс,uderzyć
1181,treten::V,тапамс,kopnąć
1182,stechen::V,пупамс,ukłuć
1183,stechen::V,сялгомс,ukłuć
1184,stoßen::V,тостядемс,popchnąć
1185,stehlen::V,саламс,ukraść
1186,stören::V,шорсемс,zakłócić
1187,stören::V,шорсемс,przeszkodzić
1188,belästigen::V,токсамс,dokuczać
1189,belästigen::V,аф кадомс ваймама,dokuczać
1190,verbergen::V,кяшемс,ukryć
1191,täuschen::V,васькафтомс,łudzić
1192,täuschen::V,кяльготнемс,łudzić
1193,betrügen::V,васькафнемс,oszukać
1194,töten::V,шавомс,zabić
1195,töten::V,аде́ламс,zabić
1196,wohnen::V,эрямс,mieszkać
1197,arbeiten::V,покодемс,pracować
1198,sammeln::V,кочкамс,zebrać
1199,sammeln::V,пу́роптомс,zebrać
1200,pflücken::V,фатнемс,zerwać
1201,pflücken::V,нотфнемс,zerwać
1202,jagen::V,кунда́мс,polować
1203,fischen::V,калонь кунда́мс,łowić ryby
1204,fassen::V,кунда́мс,złapać
1205,hüten::V,ваномс,paść
1206,treiben::V,панемс,pędzić
1207,anbinden::V,сотомс,przywiązać
1208,füttern::V,трямс,karmić
1209,füttern::V,а́ндомс,karmić
1210,melken::V,потямс,doić
1211,hacken::V,лазондомс,rąbać
1212,gießen::V,валомс,lać
1213,gießen::V,валомс,podlać
1214,reifen::V,кенеремс,dojrzeć
1215,zubereiten::V,анокламс,przyrządzić
1216,kochen::V,пидемс,gotować
1217,backen::V,пидемс,piec
1218,braten::V,пуштомс,piec
1219,braten::V,пуштомс,smażyć
1220,umrühren::V,шорямс,przemieszać
1221,stricken::V,кодамс,dziać
1222,nähen::V,стамс,szyć
1223,färben::V,а́рхтомс,pofarbować
1224,reinigen::V,ва́ткамс,oczyścić
1225,reinigen::V,а́роптомс,oczyścić
1226,waschen::V,муськомс,prać
1227,abwischen::V,нардамс,obetrzeć
1228,spülen::V,оргалдомс,płukać
1229,fegen::V,тяемс,zamiatać
1230,kehren::V,тяемс,zamieść
1231,baden::V,э́шелямс,kąpać się
1232,sich waschen::V,штамс,myć się
1233,ausziehen::V,кайсефтемс,zdjąć
1234,anziehen::V,ща́фтомс,włożyć
1235,sich anziehen::V,щамс,ubrać się
1236,kämmen::V,се́ендемс,uczesać
1237,schmücken::V,на́ряжамс,ozdabiać
1238,schmücken::V,ма́зоптомс,ozdabiać
1239,sagen::V,азомс,powiedzieć
1240,sagen::V,мярьгомс,powiedzieć
1241,sprechen::V,корхтамс,mówić
1242,reden::V,корхнемс,mówić
1243,sich unterhalten::V,корхнемс,rozmawiać
1244,fragen::V,ки́зефтемс,zapytać
1245,bitten::V,а́намс,prosić
1246,bitten::V,ве́шемс,prosić
1247,erzählen::V,а́зондомс,opowiedzieć
1248,mitteilen::V,азомс,zawiadomić o
1249,nennen::V,лемдемс,nazwać
1250,nennen::V,путомс лем,nazwać
1251,rufen::V,серьгядемс,wołać
1252,prahlen::V,шна́фтомс пря́,chełpić się
1253,übersetzen::V,ётафтомс,tłumaczyć
1254,denken::V,арьсемс,myśleć
1255,glauben::V,кемамс,sądzić
1256,glauben::V,кемамс,wierzyć
1257,bemerken::V,ня́емс,zauważyć
1258,erkennen::V,содамс,poznać
1259,begreifen::V,сатомс,zrozumieć
1260,verstehen::V,шарьхкодемс,rozumieć
1261,verstehen::V,шарьхкодемс,dosłyszeć
1262,lernen::V,тонафнемс,uczyć się
1263,wissen::V,со́дамс,wiedzieć
1264,sich erinnern an::V,лятфтамс,przypomnieć sobie
1265,vergessen::V,юкстамс,zapomnieć
1266,messen::V,ункснемс,mierzyć
1267,zählen::V,лу́вомс,liczyć
1268,zählen::V,а́рьсемс,liczyć
1269,rechnen::V,лувомс,rachować
1270,lesen::V,лувомс,czytać
1271,lesen::V,морафтомс,czytać
1272,malen::V,рисова́ндамс,malować
1273,zeichnen::V,рисова́ндамс,rysować
1274,schreiben::V,сёрмадомс,pisać
1275,besitzen::V,улемс азоркс,posiadać
1276,kaufen::V,рамамс,kupić
1277,verkaufen::V,мимс,sprzedać
1278,bezahlen::V,пандомс,zapłacić
1279,zahlen::V,па́ндомс,płacić
1280,beherrschen::V,азорондамс,opanować
1281,ertragen::V,кирдемс,znieść
1282,Netz::N,,sieć
