,Concept_ID,nl,ady
705,sofort::ADV,aanstonds,асыхьатым
706,sofort::ADV,onmiddelijk,ардэдэм
707,sofort::ADV,onmiddelijk,асыхьатым
708,später::ADV,later,нэужым
709,jetzt::ADV,nu,джы
710,jetzt::ADV,nou,джы
711,jetzt::ADV,thans,джы
712,heute::ADV,heden,непэ́
713,heute::ADV,vandaag,непэ́
714,morgen::ADV,morgen,неу́щы
715,bald::ADV,gauw,псынкӏэу
716,bald::ADV,weldra,псынкӏэу
717,dann::ADV,dan,нэужым
718,dann::ADV,toen,нэужым
719,gestern::ADV,gisteren,тыгъуа́с
720,einst::ADV,eens,зэгорэ́м
721,damals::ADV,toen,армэ
722,damals::ADV,toen,ащыгъум
723,damals::ADV,destijds,армэ
724,damals::ADV,destijds,ащыгъум
725,danach::ADV,daarna,нэужым
726,vorher::ADV,vooraf,нахьыпэм
727,vorher::ADV,van tevoren,нахьыпэм
728,zuerst::ADV,eerst,
729,zuerst::ADV,het eerst,
730,einmal::ADV,eens,зэ
731,einmal::ADV,eenmaal,зэ
732,manchmal::ADV,soms,
733,oft::ADV,vaak,бэрэ
734,oft::ADV,dikwijls,бэрэ
735,immer::ADV,altijd,ренэ́у
736,niemals::ADV,nooit,
737,hier::ADV,hier,
738,hierhin::ADV,hierheen,
739,von hier::ADV,van hier,
740,von hier::ADV,hiervandaan,
741,dort::ADV,daar,модэ
742,dort::ADV,ginds,модэ
743,dorthin::ADV,daarheen,модэ́
744,geradeaus::ADV,rechtuit,занкӏэу
745,geradeaus::ADV,rechtdoor,занкӏэу
746,vorwärts::ADV,vooruit,ыпэкӏэ
747,vorwärts::ADV,voorwaarts,ыпэкӏэ
748,rückwärts::ADV,achteruit,ыужыкӏэ́
749,rückwärts::ADV,achterwaarts,ыужыкӏэ́
750,zurück::ADV,terug,ыужыкӏэ́
751,unten::ADV,beneden,ычӏэкӏэ́
752,unten::ADV,onderaan,ычӏэкӏэ́
753,hinab::ADV,omlaag,ычӏэгъы́
754,hinab::ADV,omlaag,ычӏэкӏэ́
755,hinab::ADV,naar beneden,ычӏэгъы́
756,hinab::ADV,naar beneden,ычӏэкӏэ́
757,oben::ADV,boven,ышъхьагъы
758,hinauf::ADV,omhoog,ышъхьагъыкӏэ
759,hinauf::ADV,naar boven,ышъхьагъыкӏэ
760,überall::ADV,alom,тыди́
761,überall::ADV,alom,тыдэкӏи́
762,überall::ADV,overal,тыди́
763,überall::ADV,overal,тыдэкӏи́
764,nicht::ADV,niet,-п
765,nicht::ADV,niet,мы-
766,ein wenig::ADV,wat,тӏэкӏу
767,kaum::ADV,amper,къоды́й
768,kaum::ADV,nauwelijks,къоды́й
769,sehr::ADV,erg,дэд
770,sehr::ADV,zeer,дэд
771,so::ADV,zo,ащ фэд
772,so::ADV,zo,мыщ фэд
773,so::ADV,zo,джащ фэд
774,noch::ADV,nog,джыри
775,nur::ADV,maar,ныӏэ́п
776,nur::ADV,alleen,ныӏэ́п
777,schon::ADV,al,
778,schon::ADV,reeds,
779,wieder::ADV,weer,джыри
780,wieder::ADV,terug,джыри
781,vergebens::ADV,vergeefs,пкӏэнчъэ́у
782,vergebens::ADV,tevergeefs,пкӏэнчъэ́у
783,vor::PRP,voor,пашъхьэ́
784,hinter::PRP,achter,кӏы́б
785,unter::PRP,onder,чӏэ-
786,unter::PRP,beneden,чӏэ-
787,durch::PRP,door,пхыры-
788,neben::PRP,naast,дэжь
789,zwischen::PRP,tussen,азыфа́гу
790,wegen::PRP,wegens,къы-
791,wegen::PRP,vanwege,къы-
792,dies::PRN,dit,ар
793,das::PRN,dat,а
794,das::PRN,dat,мо
795,alles::PRN,alles,зэкӏэ́
796,ich::PRN,ik,сэ
797,du::PRN,je,о
798,du::PRN,jij,о
799,er::PRN,hij,ар
800,wir::PRN,we,тэ
801,wir::PRN,wij,тэ
802,ihr::PRN,jullie,шъо
803,sie::PRN,ze,ахэр
804,sie::PRN,zij,ахэр
805,was::FPRN,wat,сыд
806,wer::FPRN,wie,хэт
807,wo::FADV,waar,тыдэ́
808,wohin::FADV,waarheen,тыдэ́
809,wie::FADV,hoe,сыдэущтэ́у
810,warum::FADV,waarom,сыд пае́
811,wieviel::FNUM,hoeveel,тхьапш
812,wieviel::FNUM,hoeveel,сыд фэди́з
813,eins::NUM,één,зы
814,zwei::NUM,twee,тӏу
815,drei::NUM,drie,щы
816,vier::NUM,vier,плӏы
817,fünf::NUM,vijf,тфы
818,sechs::NUM,zes,хы
819,sieben::NUM,zeven,блы
820,acht::NUM,acht,и
821,neun::NUM,negen,бгъу
822,zehn::NUM,tien,пшӏы
823,elf::NUM,elf,пшӏыкӏузы́
824,zwölf::NUM,twaalf,пшӏыкӏутӏу
825,zwanzig::NUM,twintig,тӏокӏы́
826,dreißig::NUM,dertig,щэкӏы
827,vierzig::NUM,veertig,тӏокӏи́тӏу
828,fünfzig::NUM,vijftig,шъэны́ыкъу
829,sechzig::NUM,zestig,тӏокӏи́щ
830,siebzig::NUM,zeventig,тӏокӏищырэ́ пшӏырэ́
831,achtzig::NUM,tachtig,тӏокӏи́пӏ
832,neunzig::NUM,negentig,тӏокӏиилӏырэ́ пшӏырэ́
833,hundert::NUM,honderd,шъэ
834,tausend::NUM,duizend,мин
835,und::CNJ,en,ыкӏи
836,oder::CNJ,of,е
837,stehen::V,staan,ущытын
838,stehen::V,staan,умыхъыен
839,sitzen::V,zitten,уисын
840,sitzen::V,zitten,утесын
841,liegen::V,liggen,телъы́н
842,hängen::V,hangen,къыщылэлын
843,hängen::V,hangen,къыщылэлын щыгъын быхъур
844,werden::V,worden,хъун
845,passieren::V,gebeuren,къэхъун
846,beginnen::V,beginnen,къежьэн
847,beginnen::V,beginnen,къыублэн
848,enden::V,eindigen,ухы́н
849,wechseln::V,wijzigen,зэхъожьы́н
850,wechseln::V,veranderen,зэхъожьы́н
851,aufgehen[Sonne]::V,opgaan,къыкъокӏы́н
852,untergehen[Sonne]::V,ondergaan,къохьан
853,scheinen[Sonne]::V,schijnen,къепсыи
854,donnern::V,donderen,гъогъон
855,wehen::V,waaien,епщэ́н
856,strömen::V,stromen,чъэн
857,fließen::V,vloeien,чъэн
858,sich drehen::V,draaien,зыгъэчэрэгъу́н
859,sich drehen::V,zich draaien,зыгъэчэрэгъу́н
860,schwanken::V,wankelen,хъые́н
861,schwingen::V,zwieren,зыгъэхъые́н
862,fallen::V,vallen,къефэхы́н
863,brennen::V,branden,стын
864,rauchen::V,roken,ӏугъо къикӏын
865,regnen::V,regenen,къещхы́н
866,gefrieren::V,bevriezen,дыкъын
867,tauen::V,dooien,жъун
868,schmelzen::V,smelten,ткӏун
869,trocknen::V,drogen,гъушъы́н
870,trocknen::V,drogen,чъэпхъу́н
871,sieden::V,koken,жъон
872,sieden::V,zieden,жъон
873,faulen::V,rotten,шъун
874,verfaulen::V,verrotten,шъун
875,reißen::V,scheuren,зэӏэтхъы́н
876,versinken::V,verzinken,чӏихьан
877,vergehen::V,vergaan,блэкӏы́н
878,erscheinen::V,opdagen,къэлъэгъон
879,erscheinen::V,verschijnen,къэлъэгъон
880,verschwinden::V,verdwijnen,кӏодыжьы́н
881,sinken::V,zinken,
882,abnehmen::V,afnemen,къыкӏичын
883,abnehmen::V,verminderen,къыкӏичын
884,zunehmen::V,toenemen,хэхъо́н
885,steigen::V,stijgen,къежьэн
886,steigen::V,omhooggaan,къежьэн
887,wachsen::V,groeien,хэхъо́н
888,wachsen::V,groeien,къэкӏы́н
889,glänzen::V,glanzen,цӏыу́н
890,glänzen::V,schitteren,цӏыу́н
891,funkeln::V,fonkelen,жъыу́н
892,lärmen::V,lawaai maken,бырсыры́н
893,läuten::V,luiden,теон
894,klingeln::V,bellen,теон
895,klirren::V,rinkelen,
896,brausen::V,bruisen,шъуин
897,rauschen::V,ruisen,макъэ гъэӏун
898,klingen::V,klinken,къыхэӏукӏын
899,bellen::V,blaffen,хьакъу́н
900,heulen::V,huilen,быун
901,blasen::V,blazen,епщэ́н
902,pfeifen::V,fluiten,шъуин
903,schreien::V,gillen,куо́н
904,schreien::V,gillen,кӏыи́н
905,schreien::V,schreeuwen,куо́н
906,schreien::V,schreeuwen,кӏыи́н
907,stöhnen::V,steunen,щэӏун
908,zittern::V,beven,кӏэзэзын
909,zittern::V,sidderen,кӏэзэзын
910,leben::V,leven,псэу́н
911,geboren werden::V,geboren worden,къэхъун
912,atmen::V,ademen,жьы къэщэ́н
913,trinken::V,drinken,ешъо́н
914,essen::V,eten,шхын
915,schlucken::V,slikken,бдырыин
916,müde werden::V,moe worden,пшъын
917,einschlafen::V,inslapen,хэчъыен
918,schlafen::V,slapen,чъые́н
919,aufwachen::V,ontwaken,къэущы́н
920,aufwachen::V,wakker worden,къэущы́н
921,aufstehen::V,opstaan,уцу́н
922,sich erholen::V,zich ontspannen,зыгъэпсэфын
923,krank werden::V,ziek worden,сымаджэ́ хъун
924,krank sein::V,ziek zijn,сымэджэ́н
925,schmerzen::V,pijn doen,сымэджэ́н
926,husten::V,hoesten,пскэ́н
927,genesen::V,genezen,хъужьын
928,sterben::V,sterven,лӏэн
929,sterben::V,overlijden,лӏэн
930,umkommen::V,omkomen,хэкӏодэн
931,sich bewegen::V,zich bewegen,хъые́н
932,sich rühren::V,zich verroeren,хъые́н
933,sich erheben::V,oprijzen,къэтэджын
934,sich erheben::V,verrijzen,къэтэджын
935,sich setzen::V,gaan zitten,тӏысы́н
936,hinfallen::V,vallen,ебэджы́н
937,hinfallen::V,neervallen,ебэджы́н
938,laufen::V,lopen,кӏон
939,schreiten::V,stappen,кӏон
940,schreiten::V,schrijden,кӏон
941,spazierengehen::V,gaan wandelen,къэкӏухьэн
942,eilen::V,ijlen,гузэжъон
943,eilen::V,haasten,гузэжъон
944,sich beeilen::V,zich haasten,гуӏэ́н
945,sausen::V,stuiven,псынкӏэ́у чъэн
946,rennen::V,rennen,чъэн
947,springen::V,springen,пкӏэн
948,klettern::V,klimmen,дэцохъоен
949,klettern::V,klauteren,дэцохъоен
950,schaukeln::V,schommelen,уешӏэн
951,kriechen::V,kruipen,цохъо́н
952,schwimmen::V,zwemmen,есы́н
953,tauchen::V,duiken,зычӏэгъэо́н
954,rudern::V,roeien,къошъо бэщкӏэ фын
955,fahren::V,rijden,кӏон
956,fliegen::V,vliegen,быбы́н
957,gehen::V,gaan,кӏон
958,weggehen::V,weggaan,ӏукӏын
959,abfahren::V,vertrekken,ежьэн
960,anhalten::V,stoppen,къэуцу́н
961,anhalten::V,stilhouden,къэуцу́н
962,hineingehen::V,ingaan,ихьан
963,hineingehen::V,binnengaan,ихьан
964,eintreten::V,binnenkomen,чӏэхьан
965,kommen::V,komen,къэкӏо́н
966,ankommen::V,aankomen,къэсы́н
967,zurückkommen::V,terugkomen,гъэзэжьын
968,bleiben::V,blijven,къэнэ́н
969,warten::V,wachten,пэплъэ́н
970,erwarten::V,verwachten,ежэн
971,suchen::V,zoeken,лъыхъу́н
972,finden::V,vinden,къэгъоты́н
973,finden::V,vinden,къыхэгъэщы́н
974,versuchen::V,proberen,пылъы́н
975,versuchen::V,beproeven,пылъы́н
976,vorbereiten::V,voorbereiden,гъэхьазыры́н
977,lieben::V,houden van,шӏу плъэгъу́н
978,mögen::V,lusten,шӏу плъэгъу́н
979,mögen::V,houden van,шӏу плъэгъу́н
980,lachen::V,lachen,щхын
981,rühren::V,roeren,гур гъэузын
982,weinen::V,huilen,гъын
983,weinen::V,schreien,гъын
984,schimpfen::V,kijven,хъонэн
985,schimpfen::V,schelden,хъонэн
986,sich ärgern::V,zich ergeren,губжы́н
987,sich fürchten::V,bang zijn,щынэ́н
988,fürchten::V,vrezen,щынэ́н
989,fliehen::V,vluchten,
990,flüchten::V,ontsnappen,
991,flüchten::V,ontkomen,
992,sehen::V,zien,льэгъу́н
993,anschauen::V,aankijken,плъэн
994,anschauen::V,aankijken,еплъы́н
995,ansehen::V,aanzien,плъэн
996,ansehen::V,bekijken,плъэн
997,hören::V,horen,зэхэхын
998,zuhören::V,luisteren,дэӏо́н
999,probieren::V,proeven,хэӏэн
1000,riechen::V,ruiken,пэмэ́н
1001,fühlen::V,voelen,зэхэпшӏэн
1002,scheinen::V,lijken,уащыхъу́н
1003,scheinen::V,lijken,уашӏошӏы́н
1004,zu sehen sein::V,te zien zijn,зэрэлъэгъу́н
1005,vernehmen::V,vernemen,зэхэхын
1006,frieren::V,het koud hebben,дыкъын
1007,frieren::V,het koud hebben,пӏыкӏэн
1008,frieren::V,het koud hebben,чъыӏэ́ лӏэн
1009,tun::V,doen,шӏын
1010,können::V,kunnen,лъэкӏы́н
1011,wollen::V,willen,фэе́н
1012,anfangen::V,beginnen,ублэн
1013,anfangen::V,aanvangen,ублэн
1014,beenden::V,beëindigen,ухы́н
1015,aufhören::V,ophouden,щыгъэтын
1016,gelingen::V,lukken,хъун
1017,gelingen::V,gelukken,хъун
1018,geraten::V,uitvallen,
1019,öffnen::V,openen,ӏухы́н
1020,öffnen::V,opendoen,ӏухы́н
1021,schließen::V,sluiten,игъэсэн
1022,schließen::V,dichtdoen,игъэсэн
1023,stellen::V,stellen,бгъэуцун
1024,stellen::V,plaatsen,бгъэуцун
1025,setzen::V,zetten,гъэтӏысы́н
1026,setzen::V,plaatsen,гъэтӏысы́н
1027,legen::V,leggen,хэлъхьа́н
1028,berühren::V,aanraken,эӏэн
1029,berühren::V,aanraken,нэсын
1030,verbinden::V,verbinden,зэхэпхэ́н
1031,verbinden::V,verbinden,пхын
1032,bedecken::V,bedekken,техъо́н
1033,aufhängen::V,ophangen,пылъэ́н
1034,anzünden::V,aansteken,хэгъэнэ́н
1035,aufheben::V,oprapen,
1036,zurücklassen::V,achterlaten,къэгъэнэ́н
1037,verlieren::V,verliezen,чӏэ́нэн
1038,verlieren::V,verliezen,шӏокӏоды́н
1039,fallen lassen::V,laten vallen,чӏэунэн
1040,fallen lassen::V,laten vallen,пӏэпызын
1041,machen::V,maken,шӏын
1042,herstellen::V,produceren,шӏы́н
1043,herstellen::V,voortbrengen,шӏы́н
1044,bauen::V,bouwen,шӏы́н
1045,reparieren::V,repareren,дыжьы́н
1046,reparieren::V,herstellen,дыжьы́н
1047,verbessern::V,verbeteren,нахьышӏу пшӏын
1048,verbessern::V,verbeteren,нахь дэгъу пшӏын
1049,ändern::V,wijzigen,зэблэхъу́н
1050,ändern::V,veranderen,зэблэхъу́н
1051,graben::V,graven,тӏын
1052,beugen::V,buigen,
1053,biegen::V,buigen,уфэн
1054,drehen::V,draaien,гъэчэрегъу́
1055,wenden::V,keren,пӏонтӏэн
1056,wenden::V,keren,бгъэзэн
1057,wenden::V,keren,уӏубын
1058,wenden::V,wenden,пӏонтӏэн
1059,wenden::V,wenden,бгъэзэн
1060,wenden::V,wenden,уӏубын
1061,umdrehen::V,omdraaien,
1062,heben::V,heffen,ӏэты́н
1063,heben::V,optillen,ӏэты́н
1064,hochheben::V,tillen,ӏэты́н
1065,ergreifen::V,pakken,къэубыты́н
1066,ergreifen::V,grijpen,къэубыты́н
1067,halten::V,houden,ӏыгъы́н
1068,drücken::V,drukken,тэӏункӏэн
1069,schieben::V,duwen,уеӏункӏын
1070,schieben::V,duwen,уетӏыргун
1071,schieben::V,schuiven,уеӏункӏын
1072,schieben::V,schuiven,уетӏыргун
1073,kratzen::V,krassen,цӏэнтхъун
1074,lecken::V,likken,бзэи́н
1075,beißen::V,bijten,ецэкъэ́н
1076,abreißen::V,afrukken,къичын
1077,abreißen::V,afrukken,пытхъын
1078,abreißen::V,afscheuren,къичын
1079,abreißen::V,afscheuren,пытхъын
1080,abschneiden::V,afsnijden,пыупкӏын
1081,abschneiden::V,afsnijden,гобзыкӏын
1082,binden::V,binden,епхын
1083,stecken::V,steken,хэсэн
1084,brechen::V,breken,зэпыпкӏын
1085,klopfen::V,kloppen,теон
1086,hauen::V,houwen,теон
1087,kleben::V,plakken,щхэн
1088,reiben::V,wrijven,пӏотын
1089,streichen::V,smeren,щыфэн
1090,schleifen::V,slijpen,гъэчаны́н
1091,schleifen::V,slijpen,кӏэлыкӏы́н
1092,schneiden::V,snijden,бзын
1093,rütteln::V,schudden,гъэсысын
1094,schütteln::V,schudden,гъэсысын
1095,schwenken::V,wuiven,ӏэ шӏын
1096,schwenken::V,zwaaien,ӏэ шӏын
1097,schütten::V,gieten,икӏэ́н
1098,schütten::V,storten,икӏэ́н
1099,füllen::V,vullen,из шӏын
1100,einwickeln::V,inwikkelen,кӏоцӏыщыхьа́н
1101,tragen::V,dragen,хьын
1102,schleppen::V,slepen,пхьын
1103,schleppen::V,slepen,плъэшъун
1104,ziehen::V,trekken,пкъудыин
1105,ziehen::V,trekken,пщэн
1106,ziehen::V,trekken,плъэшъун
1107,aufbewahren::V,bewaren,пӏыгъын
1108,aufbewahren::V,bewaren,уухъумэн
1109,werfen::V,gooien,дзын
1110,fangen::V,vangen,къэубыты́н
1111,packen::V,pakken,къэубыты́н
1112,packen::V,vastpakken,къэубыты́н
1113,verstecken::V,verstoppen,бгъэбылъын
1114,teilen::V,delen,гощы́н
1115,schicken::V,sturen,гъахьы́н
1116,bringen::V,brengen,къэхьы́н
1117,hinzufügen::V,toevoegen,хэгъэхъо́н
1118,bekommen::V,verkrijgen,
1119,erhalten::V,krijgen,
1120,nehmen::V,nemen,къытехы́н
1121,wählen::V,kiezen,къыхэхы́н
1122,wählen::V,verkiezen,къыхэхы́н
1123,auswählen::V,uitkiezen,къыхэхы́н
1124,bewahren::V,bewaren,къэухъумэн
1125,behindern::V,hinderen,пэрыохъу хъун
1126,verderben::V,bederven,къутэн
1127,beschädigen::V,beschadigen,къутэн
1128,zerbrechen::V,breken,къутэн
1129,zerbrechen::V,stukbreken,къутэн
1130,zerreißen::V,scheuren,зэӏэтхъы́н
1131,zerreißen::V,verscheuren,зэӏэтхъы́н
1132,zerstören::V,vernielen,къутэ́н
1133,verbrennen::V,branden,гъэсты́н
1134,verbrennen::V,verbranden,гъэсты́н
1135,geben::V,geven,еты́н
1136,reichen::V,reiken,еты́н
1137,reichen::V,aanreiken,еты́н
1138,schenken::V,schenken,еты́н
1139,versprechen::V,beloven,гъэгугъэ́н
1140,wünschen::V,wensen,шӏоигъо́н
1141,loben::V,loven,щытхъун
1142,loben::V,prijzen,щытхъун
1143,küssen::V,kussen,ебэу́н
1144,wiegen::V,wiegen,гъэхъыен
1145,zudecken::V,toedekken,техъо́н
1146,wecken::V,wekken,къэгъэущы́н
1147,zeigen::V,tonen,гъэлъэгъо́н
1148,zeigen::V,wijzen,гъэлъэгъо́н
1149,führen::V,voeren,щэн
1150,lehren::V,leren,егъэджэ́н
1151,lehren::V,leren,егъэшӏэн
1152,unterrichten::V,onderwijzen,егъэджэ́н
1153,aufziehen::V,grootbrengen,пӏун
1154,leiten::V,leiden,гъэзекӏон
1155,antreiben::V,aandrijven,къепфылӏэн
1156,lassen::V,laten,еты́н
1157,einladen::V,uitnodigen,къегъэблэгъэн
1158,vereinigen::V,verenigen,зэгогъэхьан
1159,besuchen::V,bezoeken,щыӏэ́н
1160,treffen::V,treffen,ӏукӏэ́н
1161,treffen::V,treffen,пэгъокӏы́н
1162,treffen::V,ontmoeten,ӏукӏэ́н
1163,treffen::V,ontmoeten,пэгъокӏы́н
1164,sich versammeln::V,zich verzamelen,зэхэхьан
1165,spielen::V,spelen,джэгу́н
1166,singen::V,zingen,орэ́д къэӏо́н
1167,tanzen::V,dansen,къэшъо́н
1168,sich trennen::V,van elkaar gaan,зэгокӏыжьы́ных
1169,verlassen::V,verlaten,бгынэн
1170,verlassen::V,verlaten,хэкӏыжьын
1171,retten::V,redden,къыхэпхыжьын
1172,retten::V,redden,къэбгъэнэжьын
1173,bewachen::V,bewaken,къэгъэгъунэн
1174,schützen::V,beschermen,ухъумэ́н
1175,verteidigen::V,verdedigen,къэухъумэн
1176,sich schlagen::V,knokken,эзэон
1177,schießen::V,schieten,он
1178,siegen::V,overwinnen,текӏо́н
1179,ärgern::V,ergeren,бгъэгубжын
1180,schlagen::V,slaan,ео́н
1181,treten::V,trappen,
1182,treten::V,schoppen,
1183,stechen::V,steken,хэӏун
1184,stechen::V,prikken,хэӏун
1185,stoßen::V,stoten,тӏыро́н
1186,stoßen::V,stoten,уеӏункӏын
1187,stehlen::V,stelen,тыгъу́н
1188,stören::V,storen,бгъэгумэкӏын
1189,stören::V,verstoren,бгъэгумэкӏын
1190,belästigen::V,lastig vallen,бгъэгумэкӏын
1191,verbergen::V,verbergen,ушъэфын
1192,täuschen::V,misleiden,гъэпцӏэ́н
1193,betrügen::V,bedriegen,гъэпцӏэ́н
1194,töten::V,doden,уикӏын
1195,wohnen::V,wonen,дэсын
1196,arbeiten::V,werken,лэжьэ́н
1197,sammeln::V,inzamelen,угъои́н
1198,sammeln::V,verzamelen,угъои́н
1199,pflücken::V,plukken,къыпычы́н
1200,jagen::V,jagen,шэкӏон
1201,jagen::V,jagen,ешэкӏон
1202,fischen::V,vissen,пцэжъые уешэн
1203,fassen::V,vangen,къэубыты́н
1204,hüten::V,hoeden,хэхъо́н
1205,treiben::V,drijven,пфын
1206,anbinden::V,vastbinden,епхын
1207,füttern::V,voeren,гъэшхэ́н
1208,melken::V,melken,щын
1209,hacken::V,hakken,упкӏэтэн
1210,gießen::V,gieten,тепкӏэн
1211,reifen::V,rijpen,игъо хъун
1212,zubereiten::V,klaarmaken,бгъэхьазырын
1213,zubereiten::V,toebereiden,бгъэхьазырын
1214,kochen::V,koken,шӏы́н
1215,backen::V,bakken,гъэжъэ́н
1216,braten::V,braden,гъэжъэ́н
1217,umrühren::V,omroeren,зэхэгъэкӏухьан
1218,stricken::V,breien,хъын
1219,nähen::V,naaien,дэн
1220,färben::V,verven,бгъэлэн
1221,färben::V,kleuren,бгъэлэн
1222,reinigen::V,reinigen,укъэбзы́н
1223,waschen::V,wassen,бгыкӏын
1224,abwischen::V,afvegen,лъэкӏы́н
1225,spülen::V,spoelen,дэгъэчъыхьан
1226,spülen::V,afwassen,дэгъэчъыхьан
1227,fegen::V,vegen,пхъэнкӏы́н
1228,kehren::V,vegen,пхъэнкӏы́н
1229,baden::V,baden,зыгъэпскӏын
1230,sich waschen::V,zich wassen,зытхьакӏы́н
1231,ausziehen::V,uittrekken,къытехы́н
1232,anziehen::V,aantrekken,щылъэ́н
1233,sich anziehen::V,zich aankleden,зыфэпэн
1234,kämmen::V,kammen,жьын
1235,schmücken::V,tooien,гъэдэхэ́н
1236,sagen::V,zeggen,къэӏон
1237,sprechen::V,spreken,псэлъэ́н
1238,reden::V,praten,гущыӏэ́н
1239,sich unterhalten::V,zich onderhouden,зэдэгущыӏэн
1240,fragen::V,vragen,упчӏэ́н
1241,bitten::V,vragen,лъэӏо́н
1242,bitten::V,verzoeken,лъэӏо́н
1243,erzählen::V,vertellen,къэпӏотэ́н
1244,mitteilen::V,meedelen,макъэ егъэӏун
1245,nennen::V,noemen,цӏэ фэусы́н
1246,rufen::V,roepen,джэн
1247,prahlen::V,pralen,узыщытхъужьы́н
1248,übersetzen::V,vertalen,бгъэкӏотэн
1249,denken::V,denken,егупшысэ́н
1250,glauben::V,geloven,уивыхъэ́ телъы́н
1251,bemerken::V,bemerken,гу лъыптэ́н
1252,erkennen::V,herkennen,зэхэпхын
1253,erkennen::V,herkennen,зэбгъэшӏэн
1254,begreifen::V,begrijpen,гурыӏо́н
1255,verstehen::V,verstaan,зэхэхын
1256,lernen::V,leren,еджэ́н
1257,wissen::V,weten,шӏэн
1258,sich erinnern an::V,zich herinneren aan,къэшӏэжьын
1259,vergessen::V,vergeten,пщыгъупшэжьы́н
1260,messen::V,meten,шын
1261,zählen::V,tellen,плъытэ́н
1262,rechnen::V,rekenen,плъытэ́н
1263,rechnen::V,rekenen,угугъэ́н
1264,lesen::V,lezen,еджэ́н
1265,malen::V,schilderen,шӏын
1266,zeichnen::V,tekenen,шӏын
1267,schreiben::V,schrijven,тхын
1268,besitzen::V,bezitten,иӏэн
1269,kaufen::V,kopen,щэфы́н
1270,verkaufen::V,verkopen,щэн
1271,bezahlen::V,betalen,птын
1272,bezahlen::V,betalen,лъыптын
1273,bezahlen::V,betalen,птыжьы́н
1274,zahlen::V,betalen,птын
1275,zahlen::V,betalen,лъыптын
1276,beherrschen::V,beheersen,иунаеу иӏэн
1277,ertragen::V,verdragen,щэчы́н
