,Concept_ID,mdf,ga
798,lebendig::A,эряй,beo
799,gut::A,пара,maith
800,gut::A,цебярь,maith
801,schlecht::A,кальдяв,dona
802,schlecht::A,кальдяв,droch-
803,richtig::A,виде,ceart
804,schlimm::A,кальдяв,gránna
805,schlimm::A,кальдяв,tubaisteach
806,wahr::A,афкуксонь,fíor
807,alt::A,ташта,sean
808,neu::A,од,úr
809,neu::A,од,nua
810,ehemalig::A,и́нгольдень,iar-
811,ehemalig::A,и́нгольдень,sean-
812,alt[Lebewesen]::A,сире,sean
813,alt[Lebewesen]::A,сире,aosta
814,jung::A,од,óg
815,arm::A,а́шу,bocht
816,reich::A,козя,saibhir
817,reich::A,козя,rachmasach
818,bekannt::A,содаф,atá eolas air
819,berühmt::A,содавикс,cailiúil
820,berühmt::A,содавикс,clúiteach
821,fremd::A,лия,coimhthíoch
822,fremd::A,аф содаф,coimhthíoch
823,verschieden::A,аф фкя ла́цонь,éagsúil
824,verschieden::A,аф фкя ла́цонь,difriúil
825,nah::A,мала,gar
826,nah::A,мала,deas
827,nah::A,аф ичкоздень,gar
828,nah::A,аф ичкоздень,deas
829,fern::A,и́чкоздень,i bhfad uainn
830,fern::A,и́чкоздень,i bhfad i gcéin
831,fern::A,куна́рдонь,i bhfad uainn
832,fern::A,куна́рдонь,i bhfad i gcéin
833,linker::A,кержи,clé
834,rechter::A,види,deas
835,anderer::A,лия,eile
836,erster::A,васенце,céad
837,zweiter::A,омбоце,dóú
838,zweiter::A,омбоце,dara
839,dritter::A,колмоце,tríú
840,dritter::A,колмоце,treas
841,letzter::A,ме́кольце,déanach
842,letzter::A,ме́кольце,deireanach
843,allein::ADV,ськамонза,i d'aonar
844,auf einmal::ADV,вихцок,ag an am céanna
845,zusammen::ADV,марс,le chéile
846,zusammen::ADV,марс,in eineacht
847,zusammen::ADV,ма́рса,le chéile
848,zusammen::ADV,ма́рса,in eineacht
849,lange::ADV,кува́тьс,fada
850,plötzlich::ADV,а́пак учт,go tobann
851,plötzlich::ADV,а́пак учт,i dtobainne
852,sofort::ADV,тяникиге,ar an toirt
853,sofort::ADV,тяникиге,ar an bpointe
854,später::ADV,ме́ле,níos déanaí
855,jetzt::ADV,тяни,anois
856,heute::ADV,тячи,inniu
857,morgen::ADV,ва́нды,amárach
858,bald::ADV,курок,go luath
859,bald::ADV,курок,gan mhoill
860,dann::ADV,меле,ansin
861,dann::ADV,сяда меле,ansin
862,gestern::ADV,ися́к,inné
863,einst::ADV,весть,tráth
864,einst::ADV,весть,uair amháin
865,einst::ADV,мзя́рда-бди,tráth
866,einst::ADV,мзя́рда-бди,uair amháin
867,damals::ADV,эста,ag an am
868,damals::ADV,эста,an t-am sin
869,danach::ADV,меле,ina dhiaidh sin
870,vorher::ADV,инголи,cheana
871,vorher::ADV,инголи,roimhe sin
872,zuerst::ADV,ва́сенда,ar dtús
873,einmal::ADV,весть,uair amháin
874,manchmal::ADV,лия́ста,uaireanta
875,manchmal::ADV,ко́ста-ко́ста,uaireanta
876,oft::ADV,си́деста,minic
877,immer::ADV,фалу,i gcónaí
878,immer::ADV,най,i gcónaí
879,niemals::ADV,аф мзя́рдонга,riamh
880,hier::ADV,тяса,anseo
881,hierhin::ADV,сей,anseo
882,hierhin::ADV,тяза,anseo
883,von hier::ADV,тя́ста,an áit seo
884,dort::ADV,тоса,ann
885,dort::ADV,тоса,ansin
886,dorthin::ADV,тов,ann
887,dorthin::ADV,тов,ansin
888,dorthin::ADV,тоза,ann
889,dorthin::ADV,тоза,ansin
890,geradeaus::ADV,ви́деста,ar aghaidh
891,vorwärts::ADV,и́нголи,
892,rückwärts::ADV,ме́ки,siar
893,zurück::ADV,ме́ки,ar ais
894,unten::ADV,ала,thíos
895,hinab::ADV,алу,síos
896,oben::ADV,вяре,thuas
897,hinauf::ADV,вяри,suas
898,überall::ADV,се́мбе ва́стова,i ngach áit
899,überall::ADV,се́мбе ва́стова,ar fud na háite
900,nicht::ADV,аф,ní
901,nicht::ADV,аф,cha
902,ein wenig::ADV,аф лама,beagán
903,kaum::ADV,а́ньцек,ar éigean
904,sehr::ADV,пяк,an-
905,so::ADV,ста́не,chomh
906,so::ADV,ста́не,mar sin
907,noch::ADV,нинге,fós
908,noch::ADV,нинге,go fóill
909,nur::ADV,аньцек,amháin
910,nur::ADV,аньцек,níl ach
911,schon::ADV,ни,cheana
912,schon::ADV,ни,cheana féin
913,wieder::ADV,та́га,arís
914,wieder::ADV,та́га,athuair
915,vergebens::ADV,стак,amú
916,vergebens::ADV,стак,in aisce
917,vor::PRP,инголе,ar thosach
918,hinter::PRP,фтала,laistiar de
919,hinter::PRP,фтала,taobh thiar de
920,hinter::PRP,мельге,laistiar de
921,hinter::PRP,мельге,taobh thiar de
922,unter::PRP,ала,faoi
923,durch::PRP,пачк,trí
924,neben::PRP,ваксса,taobh le
925,neben::PRP,ваксса,in aice le
926,zwischen::PRP,ёткса,idir
927,wegen::PRP,сюнеда,de bharr
928,wegen::PRP,сюнеда,mar gheall ar
929,dies::PRN,тя,seo
930,das::PRN,ся,sin
931,das::PRN,тона,sin
932,alles::PRN,сембе,gach rud
933,ich::PRN,мон,mé
934,ich::PRN,мон,mise
935,du::PRN,тон,tú
936,du::PRN,тон,tusa
937,er::PRN,сон,sé
938,er::PRN,сон,seisean
939,wir::PRN,минь,sinn
940,ihr::PRN,тинь,sibh
941,ihr::PRN,тинь,sibhse
942,sie::PRN,синь,siad
943,sie::PRN,синь,siadsan
944,was::FPRN,мезе,cad
945,was::FPRN,мезе,céard
946,wer::FPRN,кие,cé
947,wo::FADV,коса,cá
948,wo::FADV,коса,cén áit
949,wohin::FADV,ков,cá
950,wohin::FADV,ков,cén áit
951,wohin::FADV,коза,cá
952,wohin::FADV,коза,cén áit
953,wie::FADV,ко́да,conas
954,wie::FADV,ко́да,cén chaoi
955,warum::FADV,мес,cén fáth
956,warum::FADV,мес,cad chuige
957,wieviel::FNUM,мзя́ра,cá mhéad
958,eins::NUM,фкя,aon
959,zwei::NUM,кафта,dhá
960,drei::NUM,колма,trí
961,vier::NUM,ниле,ceathair
962,fünf::NUM,вете,cúig
963,sechs::NUM,кота,sé
964,sieben::NUM,сисем,seacht
965,acht::NUM,кафкса,ocht
966,neun::NUM,ве́йхкса,naoi
967,zehn::NUM,кемонь,deich
968,elf::NUM,кефкие,aon déag
969,zwölf::NUM,кемгафтува,dó dhéag
970,zwanzig::NUM,комсь,fiche
971,dreißig::NUM,колмогемонь,tríocha
972,vierzig::NUM,нильге́монь,daichead
973,vierzig::NUM,нильге́монь,ceathracha
974,fünfzig::NUM,ве́дьгемонь,caoga
975,sechzig::NUM,ко́дгемонь,seasca
976,siebzig::NUM,сизьге́монь,seachtó
977,achtzig::NUM,ка́фксогемонь,ochtó
978,neunzig::NUM,ве́йхксогемонь,nócha
979,hundert::NUM,сяда,céad
980,tausend::NUM,тёжянь,míle
981,und::CNJ,и,agus
982,und::CNJ,дъ,agus
983,oder::CNJ,или,nó
984,oder::CNJ,али,nó
985,stehen::V,а́щемс стя́да,seas
986,sitzen::V,ащемс озада,suigh
987,liegen::V,ма́дозь а́щемс,luigh
988,hängen::V,нюрьгомс,tá crochta
989,werden::V,арамс,éirigh
990,werden::V,тиевомс,éirigh
991,passieren::V,лисэмс,tarlaigh
992,passieren::V,эвондамс,tarlaigh
993,beginnen::V,ушедомс,tosaigh
994,enden::V,лоткамс,críochnaigh
995,wechseln::V,по́лафнемс,athraigh
996,aufgehen[Sonne]::V,стямс,éirigh
997,aufgehen[Sonne]::V,лисемс,éirigh
998,untergehen[Sonne]::V,валгомс,fuin
999,untergehen[Sonne]::V,валгомс,téigh faoi
1000,scheinen[Sonne]::V,ва́лдоптомс,taitin
1001,scheinen[Sonne]::V,ва́лдоптомс,soilsigh
1002,donnern::V,торамс,tá toirneach ann
1003,wehen::V,уфа́мс,séid
1004,strömen::V,шудемс,sil
1005,fließen::V,шудемс,rith
1006,fließen::V,шудемс,snigh
1007,sich drehen::V,шаромс,cas
1008,sich drehen::V,шаромс,imrothlaigh
1009,schwanken::V,якамс,luasc
1010,schwingen::V,люксемс,luasc
1011,schwingen::V,нюрьсемс,luasc
1012,fallen::V,прамс,tit
1013,fallen::V,прашендомс,tit
1014,brennen::V,паломс,dóigh
1015,rauchen::V,качадомс,plúch toite
1016,regnen::V,пиземс,báistigh
1017,regnen::V,пиземс,tá ag cur báistí
1018,gefrieren::V,эйндамс,sioc
1019,gefrieren::V,эйндамс,reoigh
1020,gefrieren::V,кельмомс,sioc
1021,gefrieren::V,кельмомс,reoigh
1022,tauen::V,соламс,leáigh
1023,tauen::V,соламс,coscair
1024,schmelzen::V,соламс,leáigh
1025,trocknen::V,коськомс,triomaigh
1026,sieden::V,лакамс,fiuch
1027,sieden::V,лакамс,beirigh
1028,faulen::V,наксадомс,lobh
1029,faulen::V,наксадомс,dreoigh
1030,verfaulen::V,наксадомс,lobh
1031,verfaulen::V,наксадомс,feoigh
1032,reißen::V,сязевомс,bris
1033,versinken::V,ваямс,téigh síos
1034,vergehen::V,ётамс,téigh thart
1035,erscheinen::V,эвондамс,tar
1036,verschwinden::V,юма́мс,imigh
1037,sinken::V,валгомс,tit
1038,sinken::V,валгомс,ísligh
1039,abnehmen::V,киремс,maolaigh
1040,abnehmen::V,киремс,laghdaigh
1041,zunehmen::V,ламокстомс,méadaigh
1042,zunehmen::V,рашнемс,méadaigh
1043,steigen::V,кеподемс,éirigh
1044,wachsen::V,касомс,fás
1045,glänzen::V,цинзелдомс,lonraigh
1046,glänzen::V,цифордомс,lonraigh
1047,funkeln::V,ци́фтордомс,drithligh
1048,lärmen::V,жалнамс,tóg callán
1049,läuten::V,гайфтемс,buail
1050,klingeln::V,гайфтемс,buail
1051,klirren::V,ка́нзеркшнемс,cling
1052,brausen::V,жоледемс,búir
1053,rauschen::V,вжнамс,tá ag siosarnach
1054,rauschen::V,гамнамс,tá ag siosarnach
1055,klingen::V,кайгомс,tá glór ag
1056,bellen::V,ува́мс,amhastraigh
1057,heulen::V,сувомс,glam
1058,heulen::V,урнамс,glam
1059,blasen::V,уфа́мс,séid
1060,pfeifen::V,вяшкомс,lig fead
1061,schreien::V,пешкодомс,béic
1062,schreien::V,пешкодомс,glaoigh
1063,stöhnen::V,куфцемс,lig cnead
1064,zittern::V,таромс,crith
1065,zittern::V,таромс,creathnaigh
1066,leben::V,эрямс,mair
1067,geboren werden::V,шачемс,rugadh
1068,atmen::V,ажнамс,análaigh
1069,trinken::V,симомс,ól
1070,essen::V,ярхцамс,ith
1071,schlucken::V,нилемс,slog
1072,müde werden::V,сиземс,tuirsigh
1073,einschlafen::V,матодовомс,tit ina chodladh
1074,schlafen::V,удомс,codail
1075,aufwachen::V,съргоземс,múscail
1076,aufstehen::V,стямс,éirigh
1077,sich erholen::V,ваймосемс,lig scíth
1078,krank werden::V,сярядькстомс,éirigh tinn
1079,krank sein::V,сярядемс,tá tinn
1080,schmerzen::V,сярядемс,tá pian i
1081,husten::V,козомс,déan casacht
1082,genesen::V,пъ́чкамс,téarnaigh
1083,sterben::V,куломс,éag
1084,sterben::V,куломс,faigh bás
1085,umkommen::V,юма́мс,caill
1086,sich bewegen::V,шаштомс,bog
1087,sich bewegen::V,шаштомс,gluais
1088,sich rühren::V,сърхка́мс,corraigh
1089,sich erheben::V,стямс,seas suas
1090,sich setzen::V,озамс,suigh
1091,hinfallen::V,прамс,tit
1092,hinfallen::V,сяворемс,tit
1093,laufen::V,якамс,siúil
1094,schreiten::V,молемс,siúil
1095,schreiten::V,аськолямс,siúil
1096,spazierengehen::V,якамс,téigh ag spaisteoireacht
1097,eilen::V,эряскодомс,deifrigh
1098,eilen::V,эряскодомс,brostaigh
1099,sich beeilen::V,эряскодомс,deifrigh
1100,sich beeilen::V,эряскодомс,déan deifir
1101,sausen::V,лиемс,luathaigh
1102,rennen::V,арнемс,rith
1103,springen::V,комотнемс,léim
1104,klettern::V,ку́цемс,dreap
1105,schaukeln::V,нюрямс,téigh ar an maide corrach
1106,kriechen::V,шаштомс комада,snámh
1107,schwimmen::V,уемс,snámh
1108,tauchen::V,юпиемс,tum
1109,tauchen::V,чёпафнемс,tum
1110,rudern::V,па́немс ве́неж,iomair
1111,rudern::V,па́немс ве́неж,rámhaigh
1112,fahren::V,ардомс,tiomáin
1113,fliegen::V,лиемс,eitil
1114,gehen::V,молемс,téigh
1115,weggehen::V,тумс,imigh
1116,abfahren::V,тумс,imigh
1117,anhalten::V,лоткамс,stad
1118,hineingehen::V,сува́мс,téigh isteach
1119,eintreten::V,сува́мс,téigh isteach
1120,kommen::V,самс,tar
1121,ankommen::V,самс,tar
1122,ankommen::V,пачкодемс,tar
1123,zurückkommen::V,мърдамс,fill
1124,bleiben::V,иля́домс,fan
1125,warten::V,учемс,fan
1126,erwarten::V,учемс,tá ag súil le
1127,erwarten::V,учемс,tá ag dréim le
1128,suchen::V,вешемс,lorg
1129,finden::V,мумс,faigh
1130,finden::V,мумс,aimsigh
1131,versuchen::V,варчсемс,triail
1132,vorbereiten::V,анокламс,réitigh
1133,lieben::V,кельгомс,gráigh
1134,mögen::V,кельгомс,taitin le
1135,mögen::V,кельгомс,is maith le
1136,lachen::V,рахамс,gáir
1137,lachen::V,рахсемс,gáir
1138,rühren::V,токамс седи,téigh i bhfeidhm ar
1139,weinen::V,авардемс,goil
1140,weinen::V,авардемс,caoin
1141,schimpfen::V,сюцемс,tá ag clamhsán
1142,sich ärgern::V,кяжиямс,tá corraithe
1143,sich fürchten::V,пелемс,tá eagla ar
1144,fürchten::V,пелемс,tá eagla ar
1145,fliehen::V,ворьгодемс,teith
1146,flüchten::V,ша́домс,éalaigh
1147,flüchten::V,во́рьгодемс,éalaigh
1148,sehen::V,няемс,feic
1149,anschauen::V,ваномс,dearc
1150,anschauen::V,ваномс,féach ar
1151,ansehen::V,ваномс,breathnaigh
1152,hören::V,марямс,cluin
1153,zuhören::V,ку́лхдоньомс,éist
1154,probieren::V,варжамс,bliais
1155,riechen::V,никса́мс,bolaigh
1156,fühlen::V,марямс,braith
1157,fühlen::V,марямс,mothaigh
1158,scheinen::V,ня́евомс,tá an chuma ar
1159,zu sehen sein::V,ня́евомс,tá le feiceáil
1160,vernehmen::V,марямс,clois
1161,frieren::V,паломс,tá fuar
1162,frieren::V,кельмомс,tá fuar
1163,tun::V,тиемс,déan
1164,können::V,маштомс,féad
1165,können::V,маштомс,is féidir le
1166,wollen::V,-не-,tá ag iarraidh
1167,anfangen::V,ушедомс,tosaigh
1168,anfangen::V,ушедомс,cuir tús le
1169,beenden::V,аде́ламс,críochnaigh
1170,beenden::V,аде́ламс,cuir deireadh le
1171,aufhören::V,лоткамс,stad
1172,gelingen::V,удалакшнемс,éirigh le
1173,geraten::V,лисемс,tá deireadh ar
1174,öffnen::V,панжемс,oscail
1175,schließen::V,сёлгомс,dún
1176,schließen::V,сёлгомс,iaigh
1177,stellen::V,путомс,cuir
1178,setzen::V,озафнемс,cuir
1179,setzen::V,озафнемс,socraigh
1180,setzen::V,озавтнемс,cuir
1181,setzen::V,озавтнемс,socraigh
1182,legen::V,путомс,cuir
1183,berühren::V,токамс,teagmhaigh le
1184,verbinden::V,сотомс,ceangail
1185,bedecken::V,комачамс,clúdaigh
1186,bedecken::V,комачамс,cumhdaigh
1187,bedecken::V,вельхтямс,clúdaigh
1188,bedecken::V,вельхтямс,cumhdaigh
1189,aufhängen::V,повфтамс,croch
1190,anzünden::V,крьвя́стемс,las
1191,anzünden::V,крьвя́стемс,adhain
1192,aufheben::V,кеподемс,tóg
1193,aufheben::V,кеподемс,ardaigh
1194,aufheben::V,касфтомс,tóg
1195,aufheben::V,касфтомс,ardaigh
1196,zurücklassen::V,ка́домс,fág
1197,verlieren::V,юма́фтомс,caill
1198,fallen lassen::V,прафтомс,lig uait
1199,fallen lassen::V,прафтомс,caith uait
1200,machen::V,тиемс,déan
1201,machen::V,тиемс,réitigh
1202,herstellen::V,анокламс,táirg
1203,bauen::V,путомс,tóg
1204,reparieren::V,петемс,deisigh
1205,verbessern::V,цебярьгофтомс,feabhsaigh
1206,ändern::V,полафтомс,athraigh
1207,graben::V,шу́вомс,tochail
1208,graben::V,та́ргамс,tochail
1209,beugen::V,мяндемс,crom
1210,biegen::V,комафтомс,lúb
1211,drehen::V,шо́вамс,cas
1212,drehen::V,ша́рфнемс,cas
1213,wenden::V,ша́рфтомс,tiontaigh
1214,umdrehen::V,шарфтомс,iompaigh
1215,umdrehen::V,шарфтомс,tiontaigh
1216,heben::V,ке́подемс,ardaigh
1217,hochheben::V,ке́подемс,tóg
1218,hochheben::V,ка́сфтомс,tóg
1219,ergreifen::V,фатямс,beir ar
1220,halten::V,кирдемс,coimeád
1221,halten::V,кирдемс,coinnigh
1222,drücken::V,люпшта́мс,brúigh
1223,schieben::V,шашфтомс,brúigh
1224,kratzen::V,а́нгорямс,scríob
1225,kratzen::V,киськоря́мс,scríob
1226,lecken::V,нолсемс,ligh
1227,lecken::V,нолсемс,leadhb
1228,beißen::V,сускомс,bain greim as
1229,abreißen::V,сяземс,stróic
1230,abreißen::V,сяземс,tarraing
1231,abschneiden::V,керомс,scoith
1232,binden::V,сотомс,ceangail
1233,stecken::V,сялгомс,sáigh
1234,brechen::V,си́ннемс,bris
1235,brechen::V,ка́лафтомс,bris
1236,klopfen::V,чакамс,cnag
1237,klopfen::V,чакиемс,cnag
1238,hauen::V,шавомс,buail
1239,hauen::V,пиксомс,buail
1240,kleben::V,пе́тфнемс,gliúáil
1241,reiben::V,шо́вамс,cuimil
1242,streichen::V,вадемс,leath
1243,schleifen::V,шо́вамс,líomh
1244,schneiden::V,керомс,gearr
1245,rütteln::V,та́рфтомс,croith
1246,schütteln::V,шука́демс,croith
1247,schwenken::V,яфодемс,luasc
1248,schütten::V,каямс,doirt
1249,schütten::V,нюрьхтя́мс,doirt
1250,füllen::V,пяшкодемс,líon
1251,einwickeln::V,тапардамс,cuach
1252,einwickeln::V,тапардамс,clúdaigh
1253,tragen::V,кандомс,iompair
1254,schleppen::V,ускомс,tarraing
1255,ziehen::V,ускомс,tarraing
1256,aufbewahren::V,ванфтомс,coinnigh
1257,werfen::V,ёрямс,caith
1258,fangen::V,кунда́мс,ceap
1259,packen::V,фатямс,beir ar
1260,verstecken::V,кяшемс,folaigh
1261,verstecken::V,кяшемс,cuir i bhfolach
1262,teilen::V,явомс,roinn
1263,schicken::V,кучемс,seol
1264,bringen::V,кандомс,beir
1265,bringen::V,кандомс,tabhair
1266,bringen::V,пачфтемс,beir
1267,bringen::V,пачфтемс,tabhair
1268,hinzufügen::V,пу́томс та́га,cuir le
1269,hinzufügen::V,ма́ксомс та́га,cuir le
1270,bekommen::V,сявомс,faigh
1271,erhalten::V,сявомс,faigh
1272,nehmen::V,сявомс,tóg
1273,nehmen::V,сявомс,glac
1274,wählen::V,ко́чкамс,pioc
1275,wählen::V,ко́чкамс,roghnaigh
1276,auswählen::V,кочкамс,roghnaigh
1277,bewahren::V,ванфтомс,caomhnaigh
1278,behindern::V,шорямс,cuir bac ar
1279,verderben::V,коламс,mill
1280,verderben::V,гастямс,mill
1281,beschädigen::V,тиендемс зиян,loit
1282,beschädigen::V,тиендемс зиян,déan damáiste do
1283,zerbrechen::V,тапамс,bris
1284,zerreißen::V,сяземс,stiall
1285,zerstören::V,ка́лафтомс,mill
1286,zerstören::V,ка́лафтомс,scrios
1287,verbrennen::V,пълхта́мс,las
1288,verbrennen::V,пълхта́мс,dóigh
1289,geben::V,ма́ксомс,tabhair
1290,reichen::V,максомс,sín
1291,reichen::V,максомс,cuir
1292,schenken::V,каземс,bronn
1293,schenken::V,каземс,tabhair
1294,versprechen::V,ма́ксомс вал,geall
1295,wünschen::V,арьсемс,guigh
1296,loben::V,шна́мс,mol
1297,küssen::V,палсемс,póg
1298,wiegen::V,нюря́фтомс,bog
1299,wiegen::V,нюря́фтомс,luasc
1300,zudecken::V,вельхтямс,clúdaigh
1301,wecken::V,стя́фтомс,dúisigh
1302,wecken::V,съ́ргозьфтемс,dúisigh
1303,zeigen::V,няфтемс,taispeáin
1304,führen::V,вятемс,treoraigh
1305,lehren::V,тонафтомс,múin
1306,lehren::V,тонафтомс,teagasc
1307,unterrichten::V,тонафтомс,múin
1308,unterrichten::V,тонафтомс,teagasc
1309,aufziehen::V,касфтомс,tóg
1310,leiten::V,вятемс,tá i gceannas ar
1311,antreiben::V,вятемс,gríosaigh
1312,lassen::V,кошардомс,cuir ag
1313,einladen::V,тердемс,cuir cuireadh ar
1314,einladen::V,серьгядемс,cuir cuireadh ar
1315,vereinigen::V,пуроптомс,aontaigh
1316,vereinigen::V,кочкамс марса,aontaigh
1317,besuchen::V,варжамс,tabhair cuairt ar
1318,treffen::V,васьфтомс,cas ar
1319,treffen::V,васьфтомс,buail le
1320,sich versammeln::V,кочкавомс,bailigh
1321,sich versammeln::V,кочкавомс,cruinnigh
1322,spielen::V,налхксемс,imir
1323,spielen::V,налхксемс,tá ag spraoi
1324,singen::V,морамс,can
1325,tanzen::V,кштимс,rinc
1326,tanzen::V,кштимс,damhsaigh
1327,sich trennen::V,явомс,scar
1328,verlassen::V,кадондомс,fág
1329,retten::V,идемс,tarrtháil
1330,retten::V,араламс,tarrtháil
1331,bewachen::V,ваномс,cosain
1332,bewachen::V,ваномс,gardáil
1333,schützen::V,а́раламс,cosain
1334,verteidigen::V,а́раламс,cosain
1335,sich schlagen::V,тюремс,tá ag bruíon
1336,schießen::V,ляцемс,caith
1337,schießen::V,ляцемс,scaoil
1338,siegen::V,сяськомс,bain
1339,siegen::V,сяськомс,buaigh
1340,ärgern::V,кяжияфтомс,cuir isteach ar
1341,schlagen::V,токамс,buail
1342,treten::V,тапамс,ciceáil
1343,stechen::V,пупамс,sáigh
1344,stechen::V,сялгомс,sáigh
1345,stoßen::V,тостядемс,brúigh
1346,stoßen::V,тостядемс,soncáil
1347,stehlen::V,саламс,goid
1348,stören::V,шорсемс,cuir isteach ar
1349,belästigen::V,токсамс,cuir as do
1350,belästigen::V,аф кадомс ваймама,cuir as do
1351,verbergen::V,кяшемс,ceil
1352,täuschen::V,васькафтомс,cuir dallamullóg ar
1353,täuschen::V,кяльготнемс,cuir dallamullóg ar
1354,betrügen::V,васькафнемс,déan calaois ar
1355,töten::V,шавомс,maraigh
1356,töten::V,аде́ламс,maraigh
1357,wohnen::V,эрямс,cuir faoi
1358,wohnen::V,эрямс,tá ina chónaí
1359,arbeiten::V,покодемс,oibrigh
1360,sammeln::V,кочкамс,bailigh
1361,sammeln::V,кочкамс,cruinnigh
1362,sammeln::V,пу́роптомс,bailigh
1363,sammeln::V,пу́роптомс,cruinnigh
1364,pflücken::V,фатнемс,pioc
1365,pflücken::V,нотфнемс,pioc
1366,jagen::V,кунда́мс,seilg
1367,fischen::V,калонь кунда́мс,iasc
1368,fassen::V,кунда́мс,beir ar
1369,hüten::V,ваномс,aoirigh
1370,treiben::V,панемс,seol
1371,treiben::V,панемс,tiomáin
1372,anbinden::V,сотомс,ceangail
1373,füttern::V,трямс,cothaigh
1374,füttern::V,трямс,beathaigh
1375,füttern::V,а́ндомс,cothaigh
1376,füttern::V,а́ндомс,beathaigh
1377,melken::V,потямс,bligh
1378,melken::V,потямс,crúigh
1379,hacken::V,лазондомс,gearr
1380,gießen::V,валомс,uiscigh
1381,reifen::V,кенеремс,aibigh
1382,zubereiten::V,анокламс,cócaráil
1383,kochen::V,пидемс,bruith
1384,kochen::V,пидемс,beirigh
1385,backen::V,пидемс,bácáil
1386,braten::V,пуштомс,róst
1387,braten::V,пуштомс,frioch
1388,umrühren::V,шорямс,measc
1389,stricken::V,кодамс,cniotáil
1390,nähen::V,стамс,fuaigh
1391,färben::V,а́рхтомс,dathaigh
1392,reinigen::V,ва́ткамс,glan
1393,reinigen::V,а́роптомс,glan
1394,waschen::V,муськомс,nigh
1395,abwischen::V,нардамс,glan
1396,spülen::V,оргалдомс,sruthlaigh
1397,fegen::V,тяемс,scuab
1398,kehren::V,тяемс,scuab
1399,baden::V,э́шелямс,folc
1400,sich waschen::V,штамс,nigh é féin
1401,ausziehen::V,кайсефтемс,bain de
1402,anziehen::V,ща́фтомс,cuir ar
1403,sich anziehen::V,щамс,gléas é féin
1404,kämmen::V,се́ендемс,cíor
1405,schmücken::V,на́ряжамс,maisigh
1406,schmücken::V,ма́зоптомс,maisigh
1407,sagen::V,азомс,abair
1408,sagen::V,мярьгомс,abair
1409,sprechen::V,корхтамс,labhair
1410,reden::V,корхнемс,caintigh
1411,sich unterhalten::V,корхнемс,caintigh
1412,sich unterhalten::V,корхнемс,tá ag comhrá
1413,fragen::V,ки́зефтемс,fiafraigh
1414,fragen::V,ки́зефтемс,cuir ceist
1415,bitten::V,а́намс,iarr
1416,bitten::V,ве́шемс,iarr
1417,erzählen::V,а́зондомс,inis
1418,erzählen::V,а́зондомс,eachtraigh
1419,mitteilen::V,азомс,aithris
1420,mitteilen::V,азомс,cuir in iúl
1421,nennen::V,лемдемс,ainmnigh
1422,nennen::V,путомс лем,ainmnigh
1423,rufen::V,серьгядемс,glaoigh
1424,prahlen::V,шна́фтомс пря́,maígh
1425,übersetzen::V,ётафтомс,aistrigh
1426,denken::V,арьсемс,síl
1427,denken::V,арьсемс,ceap
1428,glauben::V,кемамс,creid
1429,bemerken::V,ня́емс,tabhair faoi deara
1430,erkennen::V,содамс,aithin
1431,begreifen::V,сатомс,tuig
1432,verstehen::V,шарьхкодемс,tuig
1433,lernen::V,тонафнемс,foghlaim
1434,wissen::V,со́дамс,tá a fhios ag
1435,sich erinnern an::V,лятфтамс,cuimhnigh ar
1436,sich erinnern an::V,лятфтамс,is cuimhne ar
1437,vergessen::V,юкстамс,dearmad
1438,messen::V,ункснемс,tomhais
1439,zählen::V,лу́вомс,cuntais
1440,zählen::V,а́рьсемс,cuntais
1441,rechnen::V,лувомс,ríomh
1442,rechnen::V,лувомс,áirigh
1443,lesen::V,лувомс,léigh
1444,lesen::V,морафтомс,léigh
1445,malen::V,рисова́ндамс,péinteáil
1446,zeichnen::V,рисова́ндамс,línigh
1447,zeichnen::V,рисова́ндамс,tarraing
1448,schreiben::V,сёрмадомс,scríobh
1449,besitzen::V,улемс азоркс,is le
1450,kaufen::V,рамамс,ceannaigh
1451,verkaufen::V,мимс,díol
1452,bezahlen::V,пандомс,íoc as
1453,zahlen::V,па́ндомс,íoc
1454,beherrschen::V,азорондамс,rialaigh
1455,ertragen::V,кирдемс,seas
1456,ertragen::V,кирдемс,fulaing
1457,ertragen::V,кирдемс,foighnigh
1458,Netz::N,,líon
1459,Netz::N,,eangach
