,Concept_ID,mrj,se
248,Oberschenkel::N,ӓрдӹ,če´bb
249,Oberschenkel::N,ӓрдӹ,чуаррбе̄лль
250,Bein::N,ял,juelkie
251,Bein::N,ял,juolgge
252,Bein::N,ял,juolgi
253,Bein::N,ял,jyel'gi
254,Bein::N,ял,jue´lǧǧ
255,Bein::N,ял,ю̄лльк
256,Körper::N,монгыр,kråahpe
257,Körper::N,монгыр,rumáj
258,Körper::N,монгыр,rumaš
259,Körper::N,монгыр,ruumâš
260,Körper::N,монгыр,rå´pp
261,Körper::N,монгыр,лышшьк
262,Körper::N,монгыр,роаӈӈьк
263,Haut::N,кавашты,njaltja
264,Haut::N,кавашты,lijkke
265,Haut::N,кавашты,tjuobma
266,Haut::N,кавашты,liiki
267,Haut::N,кавашты,liške
268,Haut::N,кавашты,le´šǩǩ
269,Haut::N,кавашты,лышшьк
270,Blut::N,вӹр,vïrre
271,Blut::N,вӹр,maelie
272,Blut::N,вӹр,varra
273,Blut::N,вӹр,varra
274,Blut::N,вӹр,vorrâ
275,Blut::N,вӹр,võrr
276,Blut::N,вӹр,вэ̄рр
277,Ader::N,вӹршӓр,åerie
278,Ader::N,вӹршӓр,aajroe
279,Ader::N,вӹршӓр,suodna
280,Ader::N,вӹршӓр,varrasuotna
281,Ader::N,вӹршӓр,suoṇâ
282,Ader::N,вӹршӓр,suõnn
283,Ader::N,вӹршӓр,сӯнн
284,Sehne::N,кукшышӱн,soene
285,Sehne::N,кукшышӱн,gåårtenje
286,Sehne::N,кукшышӱн,suodna
287,Sehne::N,кукшышӱн,suotna
288,Sehne::N,кукшышӱн,suoṇâ
289,Sehne::N,кукшышӱн,suõnn
290,Sehne::N,кукшышӱн,сӯнн
291,Knochen::N,лу,måara
292,Knochen::N,лу,måaroe
293,Knochen::N,лу,dákte
294,Knochen::N,лу,dákti
295,Knochen::N,лу,tähti
296,Knochen::N,лу,tä´htt
297,Knochen::N,лу,та̄ххт
298,Knochen::N,лу,та̄ффьт
299,Gehirn::N,вим,aajla
300,Gehirn::N,вим,vuojŋam
301,Gehirn::N,вим,vuoigŋašat
302,Gehirn::N,вим,vuoi'ŋâšeh
303,Gehirn::N,вим,vuo'ivâšneh
304,Gehirn::N,вим,vuõivâšn
305,Gehirn::N,вим,вуэййвэшна
306,Herz::N,шӱм,vaajmoe
307,Herz::N,шӱм,tsåhke
308,Herz::N,шӱм,váibmu
309,Herz::N,шӱм,váimu
310,Herz::N,шӱм,čââ´đ
311,Herz::N,шӱм,кӯттҌк
312,Magen::N,шӱм,tjåejjie
313,Magen::N,шӱм,tjoajvve
314,Magen::N,шӱм,čoavji
315,Magen::N,шӱм,čuáv'ji
316,Magen::N,шӱм,čåu´jj
317,Magen::N,шӱм,чо̄ввьй
318,Leber::N,мокш,mueksie
319,Leber::N,мокш,librre
320,Leber::N,мокш,vuoivvas
321,Leber::N,мокш,vuoivâs
322,Leber::N,мокш,vuõivâs
323,Leber::N,мокш,вуйвас
324,Atem::N,шӱлӹш,voejngehtasse
325,Atem::N,шӱлӹш,båssånis
326,Atem::N,шӱлӹш,vuojŋadahka
327,Atem::N,шӱлӹш,vuoiŋŋahat
328,Atem::N,шӱлӹш,vuo'iŋâstim
329,Atem::N,шӱлӹш,jiõg'g
330,Atem::N,шӱлӹш,вӯйнас
331,Atem::N,шӱлӹш,вӯййнмушш
332,Hunger::N,шужымаш,nielkie
333,Hunger::N,шужымаш,nielgge
334,Hunger::N,шужымаш,nealgi
335,Hunger::N,шужымаш,nelgi
336,Hunger::N,шужымаш,neä´lǧǧ
337,Hunger::N,шужымаш,не̄лльк
338,Träne::N,сӹнзӓвӹд,gïknjele
339,Träne::N,сӹнзӓвӹд,ganjál
340,Träne::N,сӹнзӓвӹд,ganjal
341,Träne::N,сӹнзӓвӹд,koonjâl
342,Träne::N,сӹнзӓвӹд,kõõnjâl
343,Träne::N,сӹнзӓвӹд,кэ̄нял
344,Geschmack::N,тот,aelmie
345,Geschmack::N,тот,muosse
346,Geschmack::N,тот,smáhkka
347,Geschmack::N,тот,máhku
348,Geschmack::N,тот,smáhkka
349,Geschmack::N,тот,mááhu
350,Geschmack::N,тот,smakkâ
351,Geschmack::N,тот,njõõd
352,Geschmack::N,тот,smääkk
353,Geschmack::N,тот,ня̄лльк
354,Geruch::N,пыш,haaje
355,Geruch::N,пыш,habjja
356,Geruch::N,пыш,hádja
357,Geruch::N,пыш,opsâ
358,Geruch::N,пыш,haajâ
359,Geruch::N,пыш,õpss
360,Geruch::N,пыш,haajj
361,Geruch::N,пыш,апс
362,Geruch::N,пыш,лэ̄гк
363,Schlaf::N,ом,nahkerh
364,Schlaf::N,ом,nager
365,Schlaf::N,ом,oados
366,Schlaf::N,ом,nagir
367,Schlaf::N,ом,naṿer
368,Schlaf::N,ом,nââ´er
369,Schlaf::N,ом,нагерь
370,Traum::N,ом,nahkere
371,Traum::N,ом,niehko
372,Traum::N,ом,niehku
373,Traum::N,ом,naṿer
374,Traum::N,ом,nââ´er
375,Traum::N,ом,нагерь
376,Himmel::N,пӹлгом,elmie
377,Himmel::N,пӹлгом,almme
378,Himmel::N,пӹлгом,albmi
379,Himmel::N,пӹлгом,alme
380,Himmel::N,пӹлгом,â´lmm
381,Himmel::N,пӹлгом,алльм
382,Sonne::N,кечӹ,biejjie
383,Sonne::N,кечӹ,bæjvásj
384,Sonne::N,кечӹ,beaivváš
385,Sonne::N,кечӹ,peivi
386,Sonne::N,кечӹ,piäiváš
387,Sonne::N,кечӹ,pei´vv
388,Sonne::N,кечӹ,пе̄ййв
389,Mond::N,тӹлзӹ,aske
390,Mond::N,тӹлзӹ,mánno
391,Mond::N,тӹлзӹ,mánnu
392,Mond::N,тӹлзӹ,máánu
393,Mond::N,тӹлзӹ,mään
394,Mond::N,тӹлзӹ,ма̄нн
395,Stern::N,шӹдӹр,daasta
396,Stern::N,шӹдӹр,naestie
397,Stern::N,шӹдӹр,násste
398,Stern::N,шӹдӹр,násti
399,Stern::N,шӹдӹр,täsni
400,Stern::N,шӹдӹр,tä´snn
401,Stern::N,шӹдӹр,та̄ссьт
402,Luft::N,юж,elmie
403,Luft::N,юж,ájmmo
404,Luft::N,юж,áibmu
405,Luft::N,юж,áimu
406,Luft::N,юж,šõŋŋ
407,Luft::N,юж,вӯйнас
408,Luft::N,воздух,elmie
409,Luft::N,воздух,ájmmo
410,Luft::N,воздух,áibmu
411,Luft::N,воздух,áimu
412,Luft::N,воздух,šõŋŋ
413,Luft::N,воздух,вӯйнас
414,Wind::N,мардеж,bïegke
415,Wind::N,мардеж,biegga
416,Wind::N,мардеж,biegga
417,Wind::N,мардеж,pieg'gâ
418,Wind::N,мардеж,piõg'g
419,Wind::N,мардеж,пӣӈӈк
420,Welle::N,ко,baaroe
421,Welle::N,ко,bárro
422,Welle::N,ко,bárru
423,Welle::N,ко,pááṛu
424,Welle::N,ко,päärr
425,Welle::N,ко,нэ̄ммп
426,Welle::N,коэ,baaroe
427,Welle::N,коэ,bárro
428,Welle::N,коэ,bárru
429,Welle::N,коэ,pááṛu
430,Welle::N,коэ,päärr
431,Welle::N,коэ,нэ̄ммп
432,Wasser::N,вӹд,tjaetsie
433,Wasser::N,вӹд,tjáhtje
434,Wasser::N,вӹд,čáhci
435,Wasser::N,вӹд,čääci
436,Wasser::N,вӹд,čää´cc
437,Wasser::N,вӹд,ча̄дзь
438,Stein::N,кӱ,gierkie
439,Stein::N,кӱ,giergge
440,Stein::N,кӱ,geađgi
441,Stein::N,кӱ,keđgi
442,Stein::N,кӱ,ǩeä´dǧǧ
443,Stein::N,кӱ,ке̄ддҌк
444,Boden::N,рок,betnie
445,Boden::N,рок,ednam
446,Boden::N,рок,bodni
447,Boden::N,рок,vuođđu
448,Boden::N,рок,ponne
449,Boden::N,рок,vuáđ̣u
450,Boden::N,рок,vuâđđ
451,Boden::N,рок,лаввьн
452,Boden::N,рок,е̄ммьне
453,Erde::N,свет,jåarta
454,Erde::N,свет,mueltie
455,Erde::N,свет,ednam
456,Erde::N,свет,mållde
457,Erde::N,свет,eana
458,Erde::N,свет,eennâm
459,Erde::N,свет,mädd
460,Erde::N,свет,jânnam
461,Erde::N,свет,е̄ммьне
462,Staub::N,пырак,heblie
463,Staub::N,пырак,tsumhtsie
464,Staub::N,пырак,dubme
465,Staub::N,пырак,dopmu
466,Staub::N,пырак,kovjâ
467,Staub::N,пырак,põõ´l
468,Staub::N,пырак,кэ̄ббьй
469,Rauch::N,шӹкш,soeve
470,Rauch::N,шӹкш,suovva
471,Rauch::N,шӹкш,suovva
472,Rauch::N,шӹкш,suoṿâ
473,Rauch::N,шӹкш,suõvv
474,Rauch::N,шӹкш,сӯвв
475,Funke::N,ип,naestie
476,Funke::N,ип,tjuonam
477,Funke::N,ип,čuotnan
478,Funke::N,ип,čuođâlm
479,Funke::N,ип,iiskâr
480,Funke::N,ип,čuõzzâm
481,Funke::N,ип,чӯссэм
482,Funke::N,тылип,naestie
483,Funke::N,тылип,tjuonam
484,Funke::N,тылип,čuotnan
485,Funke::N,тылип,čuođâlm
486,Funke::N,тылип,iiskâr
487,Funke::N,тылип,čuõzzâm
488,Funke::N,тылип,чӯссэм
489,Feuer::N,тыл,dålle
490,Feuer::N,тыл,dållå
491,Feuer::N,тыл,dolla
492,Feuer::N,тыл,tullâ
493,Feuer::N,тыл,toll
494,Feuer::N,тыл,то̄лл
495,Licht::N,соты,tjoevke
496,Licht::N,соты,tjuovgga
497,Licht::N,соты,čuovga
498,Licht::N,соты,čuovggas
499,Licht::N,соты,čuoṿâ
500,Licht::N,соты,toll
501,Licht::N,соты,čuõvv
502,Licht::N,соты,то̄лл
503,Licht::N,валгыды,tjoevke
504,Licht::N,валгыды,tjuovgga
505,Licht::N,валгыды,čuovga
506,Licht::N,валгыды,čuovggas
507,Licht::N,валгыды,čuoṿâ
508,Licht::N,валгыды,toll
509,Licht::N,валгыды,čuõvv
510,Licht::N,валгыды,то̄лл
511,Schatten::N,ӹмӹл,skugkie
512,Schatten::N,ӹмӹл,soejvene
513,Schatten::N,ӹмӹл,irkes
514,Schatten::N,ӹмӹл,sieges
515,Schatten::N,ӹмӹл,itku
516,Schatten::N,ӹмӹл,suoivâ
517,Schatten::N,ӹмӹл,õõtt
518,Schatten::N,ӹмӹл,ǩeeu´niǩ
519,Schatten::N,ӹмӹл,кывьнэхь
520,Wetter::N,игечӹ,vïerhtse
521,Wetter::N,игечӹ,dálkke
522,Wetter::N,игечӹ,dálki
523,Wetter::N,игечӹ,šoŋŋâ
524,Wetter::N,игечӹ,šõŋŋ
525,Wetter::N,игечӹ,шэ̄ӈӈ
526,Nebel::N,тӹтӹрӓ,såavla
527,Nebel::N,тӹтӹрӓ,mearhka
528,Nebel::N,тӹтӹрӓ,murkko
529,Nebel::N,тӹтӹрӓ,mierkká
530,Nebel::N,тӹтӹрӓ,mierká
531,Nebel::N,тӹтӹрӓ,miär'kká
532,Nebel::N,тӹтӹрӓ,oṃo
533,Nebel::N,тӹтӹрӓ,sue´lnn
534,Nebel::N,тӹтӹрӓ,цӣгк
535,Nebel::N,тӹтӹрӓ,сулльн
536,Wolke::N,пӹл,balve
537,Wolke::N,пӹл,balvva
538,Wolke::N,пӹл,balva
539,Wolke::N,пӹл,polvâ
540,Wolke::N,пӹл,põlvv
541,Wolke::N,пӹл,пэллв
542,Regen::N,юр,ebrie
543,Regen::N,юр,harvve
544,Regen::N,юр,arvi
545,Regen::N,юр,arve
546,Regen::N,юр,â´brr
547,Regen::N,юр,аббьр
548,Schnee::N,лым,lopme
549,Schnee::N,лым,moehtege
550,Schnee::N,лым,muohta
551,Schnee::N,лым,muohta
552,Schnee::N,лым,muotâ
553,Schnee::N,лым,muõtt
554,Schnee::N,лым,вэ̄дз
555,Schnee::N,лым,куэллт
556,Eis::N,и,jïenge
557,Eis::N,и,jiegŋa
558,Eis::N,и,jiekŋa
559,Eis::N,и,jieŋ̣â
560,Eis::N,и,jiõŋŋ
561,Eis::N,и,ӣӈӈ
562,Frost::N,ӱштӹ,baajkoe
563,Frost::N,ӱштӹ,tjoasskem
564,Frost::N,ӱштӹ,buolaš
565,Frost::N,ӱштӹ,puolâš
566,Frost::N,ӱштӹ,puõlâš
567,Frost::N,ӱштӹ,мӯнь
568,Kälte::N,ӱштӹ,jueskie
569,Kälte::N,ӱштӹ,tjåetskeme
570,Kälte::N,ӱштӹ,tjoasskem
571,Kälte::N,ӱштӹ,čoaskin
572,Kälte::N,ӱштӹ,ko'lmâsvuotâ
573,Kälte::N,ӱштӹ,ijss
574,Kälte::N,ӱштӹ,čuä´cǩǩem
575,Kälte::N,ӱштӹ,tuârggnjõs
576,Kälte::N,ӱштӹ,кэ̄лмас
577,Hitze::N,шокшы,baahke
578,Hitze::N,шокшы,báhkka
579,Hitze::N,шокшы,báhkka
580,Hitze::N,шокшы,pakkâ
581,Hitze::N,шокшы,kuṃe
582,Hitze::N,шокшы,paašt
583,Hitze::N,шокшы,жоарр
584,Raureif::N,пöрш,jyjse
585,Raureif::N,пöрш,ridne
586,Raureif::N,пöрш,goarre
587,Raureif::N,пöрш,ritni
588,Raureif::N,пöрш,suhči
589,Raureif::N,пöрш,riṇe
590,Raureif::N,пöрш,ай
591,Regenbogen::N,шанавӹл,aatjan goengere
592,Regenbogen::N,шанавӹл,aatjan joekse
593,Regenbogen::N,шанавӹл,ádjájuoksa
594,Regenbogen::N,шанавӹл,arvedávgi
595,Regenbogen::N,шанавӹл,bajándávgi
596,Regenbogen::N,шанавӹл,äijihtävgi
597,Regenbogen::N,шанавӹл,teârmmazjohss
598,Regenbogen::N,шанавӹл,тӣрмесью̄ккс
599,Donner::N,хӹдӹртӹш,raejrie
600,Donner::N,хӹдӹртӹш,átjek
601,Donner::N,хӹдӹртӹш,átjárájdde
602,Donner::N,хӹдӹртӹш,áddjá
603,Donner::N,хӹдӹртӹш,baján
604,Donner::N,хӹдӹртӹш,juuṛâ
605,Donner::N,хӹдӹртӹш,tie´rmes
606,Donner::N,хӹдӹртӹш,тӣрмесь
607,Donner::N,хӹдӹртӹш,ча̄ркнэгк
608,Strömung::N,йогы,njuvvie
609,Strömung::N,йогы,ájggedáhpe
610,Strömung::N,йогы,rávdnji
611,Strömung::N,йогы,virde
612,Strömung::N,йогы,ve´rdd
613,Strömung::N,йогы,выррьт
614,Tropfen::N,капльы,gåajhkohts
615,Tropfen::N,капльы,gåjkudis
616,Tropfen::N,капльы,goaikkanas
617,Tropfen::N,капльы,čalme
618,Tropfen::N,капльы,čâ´lmm
619,Tropfen::N,капльы,ча̄лльм
620,Tropfen::N,капльык,gåajhkohts
621,Tropfen::N,капльык,gåjkudis
622,Tropfen::N,капльык,goaikkanas
623,Tropfen::N,капльык,čalme
624,Tropfen::N,капльык,čâ´lmm
625,Tropfen::N,капльык,ча̄лльм
626,Schaum::N,шонг,sapte
627,Schaum::N,шонг,såpptå
628,Schaum::N,шонг,sokta
629,Schaum::N,шонг,suptâ
630,Schaum::N,шонг,soptt
631,Schaum::N,шонг,со̄ппт
632,Schmutz::N,лявӹрӓ,haaskoe
633,Schmutz::N,лявӹрӓ,duolvva
634,Schmutz::N,лявӹрӓ,duolva
635,Schmutz::N,лявӹрӓ,durdi
636,Schmutz::N,лявӹрӓ,stänži
637,Schmutz::N,лявӹрӓ,sähss
638,Schmutz::N,лявӹрӓ,са̄ккьс
639,Schmutz::N,лявӹрӓ,не̄шшь
640,See::N,йӓр,jaevrie
641,See::N,йӓр,jávrre
642,See::N,йӓр,jávri
643,See::N,йӓр,jävri
644,See::N,йӓр,jâu´rr
645,See::N,йӓр,я̄ввьр
646,Sumpf::N,лӱкӹ,pluevie
647,Sumpf::N,лӱкӹ,áhpe
648,Sumpf::N,лӱкӹ,sæmssa
649,Sumpf::N,лӱкӹ,jeaggi
650,Sumpf::N,лӱкӹ,jeggi
651,Sumpf::N,лӱкӹ,jeä´ǧ'ǧ
652,Sumpf::N,лӱкӹ,ла̄ммьп
653,Moor::N,куп,pluevie
654,Moor::N,куп,jiegge
655,Moor::N,куп,suotnju
656,Moor::N,куп,karrii
657,Moor::N,куп,kä´rev
658,Moor::N,куп,veättaǩ
659,Moor::N,куп,ла̄ммьп
660,Wiese::N,алык,ïentje
661,Wiese::N,алык,giedde
662,Wiese::N,алык,gieddi
663,Wiese::N,алык,nijtto
664,Wiese::N,алык,пуэшенҍ
665,Wald::N,шӹргӹ,skåake
666,Wald::N,шӹргӹ,skåajje
667,Wald::N,шӹргӹ,miehtsie
668,Wald::N,шӹргӹ,vuovdde
669,Wald::N,шӹргӹ,miehttse
670,Wald::N,шӹргӹ,vuovdi
671,Wald::N,шӹргӹ,meahcci
672,Wald::N,шӹргӹ,mecci
673,Wald::N,шӹргӹ,vyemi
674,Wald::N,шӹргӹ,vue´mm
675,Wald::N,шӹргӹ,meä´c'c
676,Wald::N,шӹргӹ,ля̄ммт
677,Hügel::N,пӱгӹрикӓ,deava
678,Hügel::N,пӱгӹрикӓ,dievvá
679,Hügel::N,пӱгӹрикӓ,dievvá
680,Hügel::N,пӱгӹрикӓ,čummâ
