,Concept_ID,sv,ar
825,ihr::PRN,ni,أنتن
826,sie::PRN,de,هم
827,sie::PRN,de,هن
828,was::FPRN,vad,ما
829,wer::FPRN,vem,من
830,wo::FADV,var,أين
831,wohin::FADV,vart,إلى أين
832,wie::FADV,hur,كيف
833,warum::FADV,varför,لماذا
834,wieviel::FNUM,hur mycket,كم
835,eins::NUM,en,واحد
836,eins::NUM,ett,واحد
837,zwei::NUM,två,اثنين
838,drei::NUM,tre,ثلاثة
839,vier::NUM,fyra,أربعة
840,fünf::NUM,fem,خمسة
841,sechs::NUM,sex,ستة
842,sieben::NUM,sju,سبعة
843,acht::NUM,åtta,ثمانية
844,neun::NUM,nio,تسعة
845,zehn::NUM,tio,عشرة
846,elf::NUM,elva,أحد عشر
847,zwölf::NUM,tolv,اثنا عشر
848,zwanzig::NUM,tjugo,عشرون
849,dreißig::NUM,trettio,ثلاثون
850,vierzig::NUM,fyrtio,أربعون
851,fünfzig::NUM,femtio,خمسون
852,sechzig::NUM,sextio,ستون
853,siebzig::NUM,sjuttio,سبعون
854,achtzig::NUM,åttio,ثمانون
855,neunzig::NUM,nittio,تسعون
856,hundert::NUM,hundra,مئة
857,tausend::NUM,tusen,ألف
858,und::CNJ,och,و
859,oder::CNJ,eller,أو
860,stehen::V,stå,وقف
861,sitzen::V,sitta,جلس
862,liegen::V,ligga,رقد
863,hängen::V,hänga,تعلق
864,werden::V,bli,صار
865,werden::V,bli,أصبح
866,passieren::V,ske,حدث
867,passieren::V,hända,حدث
868,beginnen::V,börja,ابتدأ
869,enden::V,ända,انتهى
870,wechseln::V,växla,تغير
871,aufgehen[Sonne]::V,gå upp,شرق
872,untergehen[Sonne]::V,gå ned,غرب
873,scheinen[Sonne]::V,skina,أضاء
874,donnern::V,dundra,رعد
875,wehen::V,blåsa,هب
876,strömen::V,forsa,جرى
877,strömen::V,strömma,جرى
878,fließen::V,flyta,سال
879,sich drehen::V,snurra,دار
880,schwanken::V,vackla,ترنح
881,schwingen::V,svinga,ترجح
882,fallen::V,falla,سقط
883,brennen::V,brinna,احترق
884,rauchen::V,ryka,دخن
885,regnen::V,regna,أمطر
886,gefrieren::V,frysa,تجمد
887,tauen::V,töa,ذاب
888,schmelzen::V,smälta,ذاب
889,trocknen::V,torka,نشف
890,sieden::V,koka,غلى
891,sieden::V,sjuda,غلى
892,faulen::V,ruttna,فسد
893,verfaulen::V,ruttna,تعفن
894,reißen::V,brista,انقطع
895,versinken::V,sjunka,غرق
896,vergehen::V,förgå,مضى
897,erscheinen::V,synas,لاح
898,erscheinen::V,synas,ظهر
899,erscheinen::V,visa sig,لاح
900,erscheinen::V,visa sig,ظهر
901,verschwinden::V,försvinna,غاب
902,sinken::V,sjunka,هبط
903,abnehmen::V,avta,نقص
904,abnehmen::V,minskas,نقص
905,zunehmen::V,tilltaga,ازداد
906,steigen::V,stiga,صعد
907,steigen::V,stiga,ارتفع
908,wachsen::V,växa,نما
909,wachsen::V,växa,نبت
910,glänzen::V,glimma,لمع
911,funkeln::V,tindra,تلألأ
912,funkeln::V,gnistra,تلألأ
913,lärmen::V,bråka,ضج
914,lärmen::V,bråka,صخب
915,lärmen::V,väsnas,ضج
916,lärmen::V,väsnas,صخب
917,läuten::V,ringa,قرع
918,klingeln::V,ringa,دق
919,klirren::V,klirra,قعقع
920,brausen::V,brusa,عج
921,rauschen::V,susa,حف
922,klingen::V,låta,رن
923,klingen::V,klinga,رن
924,bellen::V,skälla,نبح
925,heulen::V,yla,عوى
926,heulen::V,tjuta,عوى
927,blasen::V,blåsa,نفخ
928,pfeifen::V,vissla,صفر
929,schreien::V,skrika,صرخ
930,stöhnen::V,stöna,أن
931,zittern::V,darra,ارتعش
932,zittern::V,skälva,ارتعش
933,leben::V,leva,عاش
934,geboren werden::V,födas,ولد
935,atmen::V,andas,تنفس
936,trinken::V,dricka,شرب
937,essen::V,äta,أكل
938,schlucken::V,svälja,جرع
939,müde werden::V,tröttna,تعب
940,einschlafen::V,somna,نام
941,schlafen::V,sova,نام
942,aufwachen::V,vakna,استيقظ
943,aufstehen::V,stiga upp,قام
944,sich erholen::V,repa sig,استجم
945,sich erholen::V,hämta sig,استجم
946,krank werden::V,insjukna,مرض
947,krank sein::V,vara sjuk,مرض
948,schmerzen::V,smärta,آلم
949,schmerzen::V,göra ont,آلم
950,husten::V,hosta,كح
951,husten::V,hosta,سعل
952,genesen::V,tillfriskna,نقه
953,sterben::V,dö,مات
954,umkommen::V,omkomma,هلك
955,sich bewegen::V,röra sig,تحرك
956,sich rühren::V,röra på sig,تحرك
957,sich erheben::V,resa sig,قام
958,sich setzen::V,sätta sig,جلس
959,hinfallen::V,falla omkull,وقع
960,laufen::V,löpa,مشى
961,schreiten::V,skrida,خطا
962,spazierengehen::V,promenera,تنزه
963,eilen::V,ila,عجل
964,sich beeilen::V,skynda sig,استعجل
965,sausen::V,susa,أسرع
966,rennen::V,löpa,عدا
967,rennen::V,löpa,ركض
968,rennen::V,springa,عدا
969,rennen::V,springa,ركض
970,springen::V,hoppa,قفز
971,klettern::V,klättra,تسلق
972,schaukeln::V,gunga,تأرجح
973,kriechen::V,kräla,دب
974,kriechen::V,kräla,زحف
975,schwimmen::V,simma,سبح
976,tauchen::V,dyka,غطس
977,rudern::V,ro,جذف
978,fahren::V,köra,ركب
979,fahren::V,köra,سافر
980,fliegen::V,flyga,طار
981,gehen::V,gå,سار
982,gehen::V,gå,ذهب
983,weggehen::V,gå bort,ذهب
984,weggehen::V,gå bort,انصرف
985,abfahren::V,resa,رحل
986,abfahren::V,avresa,رحل
987,anhalten::V,stanna,توقف
988,hineingehen::V,gå in,دخل
989,eintreten::V,träda in,دخل
990,kommen::V,komma,أتى
991,kommen::V,komma,جاء
992,ankommen::V,ankomma,وصل
993,zurückkommen::V,återkomma,عاد
994,zurückkommen::V,återkomma,رجع
995,bleiben::V,bli,مكث
996,bleiben::V,förbli,مكث
997,warten::V,vänta,انتظر
998,erwarten::V,vänta,ترقب
999,erwarten::V,vänta,انتظر
1000,suchen::V,leta,بحث
1001,finden::V,finna,وجد
1002,versuchen::V,försöka,حاول
1003,vorbereiten::V,förbereda,أعد
1004,vorbereiten::V,förbereda,حضر
1005,lieben::V,älska,أحب
1006,mögen::V,tycka om,أحب
1007,lachen::V,skratta,ضحك
1008,rühren::V,röra,أثر
1009,weinen::V,gråta,بكى
1010,schimpfen::V,skälla,سب
1011,schimpfen::V,skälla,شتم
1012,sich ärgern::V,förargas,زعل
1013,sich fürchten::V,vara rädd,هاب
1014,fürchten::V,frukta,خاف
1015,fürchten::V,frukta,خشي
1016,fliehen::V,fly,هرب
1017,fliehen::V,rymma,هرب
1018,flüchten::V,fly,فر
1019,sehen::V,se,رأى
1020,anschauen::V,se på,نظر
1021,anschauen::V,betrakta,نظر
1022,ansehen::V,åse,نظر
1023,hören::V,höra,سمع
1024,zuhören::V,höra på,أصغى
1025,zuhören::V,lyssna till,أصغى
1026,probieren::V,smaka,ذاق
1027,probieren::V,smaka på,ذاق
1028,riechen::V,lukta,شم
1029,riechen::V,lukta,استنشق
1030,fühlen::V,känna,شعر
1031,scheinen::V,verka,ظهر
1032,scheinen::V,tyckas,ظهر
1033,zu sehen sein::V,synas,ظهر
1034,zu sehen sein::V,kunna ses,ظهر
1035,vernehmen::V,få veta,سمع
1036,vernehmen::V,förnimma,سمع
1037,frieren::V,frysa,بردان
1038,tun::V,göra,فعل
1039,können::V,kunna,قدر
1040,können::V,kunna,استطاع
1041,wollen::V,vilja,شاء
1042,wollen::V,vilja,أراد
1043,anfangen::V,börja,بدأ
1044,beenden::V,avsluta,أنهى
1045,aufhören::V,sluta,توقف
1046,aufhören::V,sluta,انقطع
1047,aufhören::V,upphöra,توقف
1048,aufhören::V,upphöra,انقطع
1049,gelingen::V,lyckas,نجح
1050,geraten::V,bli,طلع
1051,öffnen::V,öppna,فتح
1052,schließen::V,låsa,أغلق
1053,schließen::V,stänga,أغلق
1054,stellen::V,ställa,وضع
1055,stellen::V,ställa,أقام
1056,setzen::V,sätta,أجلس
1057,legen::V,lägga,وضع
1058,berühren::V,beröra,مس
1059,berühren::V,beröra,لمس
1060,verbinden::V,förbinda,ربط
1061,verbinden::V,förbinda,وصل
1062,bedecken::V,täcka,غطى
1063,bedecken::V,betäcka,غطى
1064,aufhängen::V,hänga,علق
1065,aufhängen::V,hänga upp,علق
1066,anzünden::V,tända,أوقد
1067,anzünden::V,antända,أوقد
1068,anzünden::V,tända på,أوقد
1069,aufheben::V,lyfta,لقط
1070,zurücklassen::V,lämna,ترك
1071,zurücklassen::V,efterlämna,ترك
1072,verlieren::V,mista,فقد
1073,verlieren::V,förlora,فقد
1074,fallen lassen::V,tappa,أسقط
1075,fallen lassen::V,släppa,أسقط
1076,machen::V,göra,فعل
1077,herstellen::V,tillverka,صنع
1078,herstellen::V,tillverka,أنتج
1079,herstellen::V,framställa,صنع
1080,herstellen::V,framställa,أنتج
1081,bauen::V,bygga,بنى
1082,bauen::V,bygga,شيد
1083,reparieren::V,reparera,صلح
1084,verbessern::V,rätta,صحح
1085,verbessern::V,förbättra,صحح
1086,ändern::V,ändra,غير
1087,ändern::V,förändra,غير
1088,graben::V,gräva,حفر
1089,beugen::V,böja,ثنى
1090,beugen::V,böja,أحنى
1091,biegen::V,böja,لوى
1092,biegen::V,kröka,لوى
1093,drehen::V,vrida,أدار
1094,drehen::V,vrida,دور
1095,wenden::V,vända,قلب
1096,umdrehen::V,vrida om,قلب
1097,heben::V,häva,رفع
1098,hochheben::V,lyfta,رفع
1099,ergreifen::V,gripa,مسك
1100,halten::V,hålla,مسك
1101,drücken::V,trycka,ضغط
1102,schieben::V,skjuta,حرك
1103,kratzen::V,riva,خدش
1104,kratzen::V,skrapa,خدش
1105,lecken::V,slicka,لعق
1106,beißen::V,bita,عض
1107,abreißen::V,slita_av,قلع
1108,abreißen::V,riva_av,قلع
1109,abschneiden::V,skära av,قطع
1110,binden::V,binda,ربط
1111,stecken::V,sticka,دس
1112,brechen::V,bryta,كسر
1113,brechen::V,brista,كسر
1114,klopfen::V,banka,طرق
1115,klopfen::V,klappa,طرق
1116,hauen::V,hugga,ضرب
1117,kleben::V,klistra,ألصق
1118,reiben::V,gnida,حك
1119,streichen::V,smörja,نشر
1120,schleifen::V,slipa,سن
1121,schneiden::V,skära,قطع
1122,schneiden::V,klippa,قطع
1123,rütteln::V,skaka,رج
1124,schütteln::V,rista,هز
1125,schwenken::V,svänga,لوح
1126,schütten::V,hälla,صب
1127,füllen::V,fylla,ملأ
1128,einwickeln::V,slå in,لف
1129,einwickeln::V,veckla in,لف
1130,tragen::V,bära,حمل
1131,schleppen::V,släpa,سحب
1132,ziehen::V,dra,سحب
1133,aufbewahren::V,förvara,حفظ
1134,aufbewahren::V,ta vara på,حفظ
1135,werfen::V,kasta,رمى
1136,werfen::V,kasta,ألقى
1137,fangen::V,fånga,التقط
1138,packen::V,gripa,مسك
1139,packen::V,gripa tag,مسك
1140,verstecken::V,gömma,خبأ
1141,teilen::V,dela,قسم
1142,schicken::V,skicka,بعث
1143,schicken::V,skicka,أرسل
1144,bringen::V,bringa,جلب
1145,hinzufügen::V,tillägga,أضاف
1146,bekommen::V,få,حصل
1147,bekommen::V,erhålla,حصل
1148,erhalten::V,få,استلم
1149,erhalten::V,erhålla,استلم
1150,nehmen::V,ta,أخذ
1151,nehmen::V,taga,أخذ
1152,wählen::V,välja,اختار
1153,auswählen::V,utvälja,انتقى
1154,bewahren::V,bevara,حافظ
1155,behindern::V,hindra,عاق
1156,behindern::V,förhindra,عاق
1157,verderben::V,förstöra,أفسد
1158,beschädigen::V,skada,أضر
1159,zerbrechen::V,bryta isär,كسر
1160,zerbrechen::V,bryta sönder,كسر
1161,zerreißen::V,riva sönder,مزق
1162,zerreißen::V,slita sönder,مزق
1163,zerstören::V,förstöra,دمر
1164,verbrennen::V,bränna,حرق
1165,verbrennen::V,bränna upp,حرق
1166,geben::V,ge,أعطى
1167,reichen::V,räcka,ناول
1168,schenken::V,skänka,وهب
1169,versprechen::V,lova,وعد
1170,wünschen::V,önska,تمنى
1171,loben::V,lova,مدح
1172,loben::V,beröma,مدح
1173,küssen::V,pussa,قبل
1174,wiegen::V,vagga,هدهد
1175,zudecken::V,täcka,غطى
1176,wecken::V,väcka,أيقظ
1177,zeigen::V,visa,أرى
1178,führen::V,föra,دل
1179,lehren::V,lära,علم
1180,unterrichten::V,undervisa,علم
1181,aufziehen::V,uppfostra,ربى
1182,leiten::V,leda,دل
1183,leiten::V,leda,أدار
1184,antreiben::V,driva på,حث
1185,lassen::V,få att,حدا
1186,einladen::V,bjuda,دعا
1187,einladen::V,inbjuda,دعا
1188,vereinigen::V,förena,وحد
1189,besuchen::V,besöka,زار
1190,treffen::V,möta,قابل
1191,treffen::V,träffa,قابل
1192,sich versammeln::V,församla sig,اجتمع
1193,spielen::V,leka,لعب
1194,spielen::V,spela,لعب
1195,singen::V,sjunga,غنى
1196,tanzen::V,dansa,رقص
1197,sich trennen::V,skiljas,افترق
1198,verlassen::V,lämna,ترك
1199,verlassen::V,överge,ترك
1200,retten::V,rädda,نجى
1201,retten::V,rädda,أنقذ
1202,bewachen::V,bevaka,حرس
1203,schützen::V,skydda,حمى
1204,schützen::V,beskydda,حمى
1205,verteidigen::V,försvara,دافع
1206,sich schlagen::V,slåss,تضارب
1207,schießen::V,skjuta,أطلق
1208,siegen::V,segra,انتصر
1209,ärgern::V,förarga,أزعل
1210,schlagen::V,slå,ضرب
1211,treten::V,sparka,رفس
1212,stechen::V,sticka,شك
1213,stoßen::V,stöta,دفع
1214,stehlen::V,stjäla,سرق
1215,stören::V,störa,ضايق
1216,belästigen::V,genera,أزعج
1217,belästigen::V,besvära,أزعج
1218,verbergen::V,dölja,كتم
1219,täuschen::V,vilseleda,خدع
1220,betrügen::V,bedra,غش
1221,töten::V,döda,قتل
1222,wohnen::V,bo,سكن
1223,arbeiten::V,arbeta,عمل
1224,arbeiten::V,arbeta,اشتغل
1225,sammeln::V,samla,جمع
1226,pflücken::V,plocka,جنى
1227,pflücken::V,plocka,قطف
1228,jagen::V,jaga,صاد
1229,fischen::V,fiska,اصطاد
1230,fassen::V,fånga,قبض
1231,hüten::V,vakta,رعى
1232,treiben::V,driva,ساق
1233,anbinden::V,binda fast,ربط
1234,füttern::V,fodra,علف
1235,melken::V,mjölka,حلب
1236,hacken::V,hacka,فرم
1237,gießen::V,hälla,سقى
1238,gießen::V,vattna,سقى
1239,reifen::V,mogna,نضج
1240,zubereiten::V,tillaga,حضر
1241,zubereiten::V,tillreda,حضر
1242,kochen::V,koka,طبخ
1243,backen::V,baka,خبز
1244,braten::V,steka,قلى
1245,braten::V,steka,حمر
1246,umrühren::V,röra om,قلب
1247,stricken::V,sticka,حاك
1248,nähen::V,sy,خاط
1249,färben::V,färga,صبغ
1250,färben::V,färga,لون
1251,reinigen::V,rensa,نظف
1252,reinigen::V,rengöra,نظف
1253,waschen::V,tvätta,غسل
1254,abwischen::V,torka av,مسح
1255,spülen::V,spola,شطف
1256,spülen::V,skölja,شطف
1257,fegen::V,feja,كنس
1258,kehren::V,sopa,كنس
1259,baden::V,bada,استحم
1260,sich waschen::V,tvätta sig,اغتسل
1261,ausziehen::V,ta av,خلع
1262,anziehen::V,ta på,لبس
1263,sich anziehen::V,klä på sig,اكتسى
1264,kämmen::V,kamma,مشط
1265,schmücken::V,pynta,زين
1266,schmücken::V,smycka,زين
1267,sagen::V,säga,قال
1268,sprechen::V,tala,تكلم
1269,reden::V,tala,تكلم
1270,reden::V,prata,تكلم
1271,sich unterhalten::V,prata,تحادث
1272,fragen::V,fråga,سأل
1273,fragen::V,spörja,سأل
1274,bitten::V,be,رجا
1275,erzählen::V,berätta,حكي
1276,mitteilen::V,meddela,بلغ
1277,nennen::V,kalla,سمى
1278,rufen::V,ropa,نادى
1279,prahlen::V,pråla,فشر
1280,prahlen::V,pråla,تفاخر
1281,prahlen::V,skryta,فشر
1282,prahlen::V,skryta,تفاخر
1283,übersetzen::V,tolka,ترجم
1284,übersetzen::V,översätta,ترجم
1285,denken::V,tänka,فكر
1286,glauben::V,tro,اعتقد
1287,bemerken::V,uppmärksamma,لاحظ
1288,bemerken::V,lägga märke till,لاحظ
1289,erkennen::V,känna igen,عرف
1290,begreifen::V,begripa,فهم
1291,begreifen::V,begripa,أدرك
1292,verstehen::V,förstå,فهم
1293,lernen::V,lära sig,درس
1294,wissen::V,veta,علم
1295,sich erinnern an::V,minnas,تذكر
1296,sich erinnern an::V,komma ihåg,تذكر
1297,vergessen::V,glömma,نسي
1298,messen::V,mäta,قاس
1299,zählen::V,räkna,عد
1300,zählen::V,räkna,أحصى
1301,rechnen::V,räkna,حسب
1302,lesen::V,läsa,قرأ
1303,malen::V,måla,صور
1304,zeichnen::V,teckna,رسم
1305,schreiben::V,skriva,كتب
1306,besitzen::V,äga,حاز
1307,besitzen::V,äga,ملك
1308,besitzen::V,besitta,حاز
1309,besitzen::V,besitta,ملك
1310,kaufen::V,köpa,اشترى
1311,verkaufen::V,sälja,باع
1312,bezahlen::V,betala,دفع
1313,zahlen::V,betala,سدد
1314,beherrschen::V,behärska,حكم
1315,ertragen::V,tåla,أطاق
1316,ertragen::V,tåla,تحمل
1317,ertragen::V,uthärda,أطاق
1318,ertragen::V,uthärda,تحمل
