,Concept_ID,pt,sah
786,damals::ADV,então,оччоҕо
787,danach::ADV,logo,аары
788,danach::ADV,logo,ол кэнниттэн
789,danach::ADV,depois,аары
790,danach::ADV,depois,ол кэнниттэн
791,vorher::ADV,antes,урут
792,zuerst::ADV,primeiro,маҥнай
793,einmal::ADV,uma vez,биирдэ
794,manchmal::ADV,às vezes,арыт
795,oft::ADV,muitas vezes,чаастатык
796,immer::ADV,sempre,мэлдьи
797,niemals::ADV,nunca,хаһан да
798,hier::ADV,cá,маныаха
799,hier::ADV,aqui,маныаха
800,hierhin::ADV,para cá,бэттэх
801,von hier::ADV,daqui,мантан
802,dort::ADV,lá,онно
803,dort::ADV,ali,онно
804,dorthin::ADV,lá,онно
805,dorthin::ADV,para lá,онно
806,geradeaus::ADV,em frente,быһа
807,geradeaus::ADV,em frente,быһаччы
808,vorwärts::ADV,avante,инники
809,rückwärts::ADV,para trás,төттөру
810,zurück::ADV,atrás,төттөрү
811,unten::ADV,debaixo,аллара
812,unten::ADV,em baixo,аллара
813,hinab::ADV,para baixo,аллара
814,oben::ADV,em cima,үөһэ
815,hinauf::ADV,para cima,өрө
816,hinauf::ADV,para cima,үөһэ
817,überall::ADV,em toda parte,бэйдиэ
818,nicht::ADV,não,буолбатах
819,ein wenig::ADV,um pouco,кыратык
820,ein wenig::ADV,um bocado,кыратык
821,kaum::ADV,apenas,нэһиилэ
822,sehr::ADV,muito,бэрт
823,sehr::ADV,muito,наһаа
824,so::ADV,tão,оччо
825,so::ADV,tão,оннук
826,so::ADV,assim,оччо
827,so::ADV,assim,оннук
828,noch::ADV,ainda,өссө
829,nur::ADV,só,эрэ
830,nur::ADV,só,сыччах
831,nur::ADV,apenas,эрэ
832,nur::ADV,apenas,сыччах
833,nur::ADV,somente,эрэ
834,nur::ADV,somente,сыччах
835,schon::ADV,já,бэлиэр
836,wieder::ADV,outra vez,эмиэ
837,vergebens::ADV,em vão,таак
838,vor::PRP,diante de,иннигэр
839,hinter::PRP,atrás de,кэлин
840,unter::PRP,sob,-ҕа
841,unter::PRP,sob,оһох түгэҕэ
842,unter::PRP,debaixo de,-ҕа
843,unter::PRP,debaixo de,оһох түгэҕэ
844,durch::PRP,por,курдары
845,durch::PRP,através de,курдары
846,neben::PRP,junto de,аттыгар
847,neben::PRP,ao lado de,аттыгар
848,zwischen::PRP,entre,ыккардынан
849,wegen::PRP,por,уҥуортан
850,wegen::PRP,por causa de,уҥуортан
851,dies::PRN,isto,ити
852,dies::PRN,isto,бу
853,das::PRN,isso,били
854,das::PRN,aquilo,били
855,alles::PRN,todo,барыта
856,ich::PRN,eu,мин
857,du::PRN,tu,эн
858,er::PRN,ele,кнни
859,wir::PRN,nós,биһиги
860,ihr::PRN,vós,эһиги
861,ihr::PRN,vocês,эһиги
862,sie::PRN,eles,кинилэр
863,was::FPRN,quê,туох
864,wer::FPRN,quem,ким
865,wo::FADV,onde,ханна
866,wohin::FADV,aonde,ханна
867,wohin::FADV,para onde,ханна
868,wie::FADV,como,хайдах
869,warum::FADV,porquê,тоҕо
870,warum::FADV,por que,тоҕо
871,wieviel::FNUM,quanto,төһө
872,eins::NUM,um,биир
873,zwei::NUM,dois,икки
874,drei::NUM,três,үс
875,vier::NUM,quatro,түөрт
876,fünf::NUM,cinco,биэс
877,sechs::NUM,seis,алта
878,sieben::NUM,sete,сэттэ
879,acht::NUM,oito,аҕыс
880,neun::NUM,nove,тоҕус
881,zehn::NUM,dez,уон
882,elf::NUM,onze,уон биир
883,zwölf::NUM,doze,уон икки
884,zwanzig::NUM,vinte,сүүрбэ
885,dreißig::NUM,trinta,отут
886,vierzig::NUM,quarenta,түөрт уон
887,fünfzig::NUM,cinquenta,биэс уон
888,sechzig::NUM,sessenta,алта уон
889,siebzig::NUM,setenta,сэттэ уон
890,achtzig::NUM,oitenta,аҕыс уон
891,neunzig::NUM,noventa,тоҕус уонус
892,hundert::NUM,cem,сүүс
893,hundert::NUM,cento,сүүс
894,tausend::NUM,mil,тыһыынча
895,und::CNJ,e,да
896,und::CNJ,e,уонна
897,und::CNJ,e,итиэннэ
898,oder::CNJ,ou,эбэтэр
899,stehen::V,estar em pé,тур
900,sitzen::V,estar sentado,олор
901,liegen::V,jazer,сыт
902,liegen::V,estar deitado,сыт
903,hängen::V,pender,санньылый
904,hängen::V,estar pendurado,санньылый
905,werden::V,tornar-se,буол
906,passieren::V,acontecer,буол
907,beginnen::V,começar,саҕалан
908,enden::V,acabar,бүт
909,enden::V,terminar,бүт
910,wechseln::V,variar,уларый
911,wechseln::V,alternar,уларый
912,aufgehen[Sonne]::V,nascer,ой
913,untergehen[Sonne]::V,pôr-se,киир
914,scheinen[Sonne]::V,brilhar,сырдат
915,donnern::V,trovejar,эт
916,wehen::V,soprar,үр
917,strömen::V,correr,кутулун
918,fließen::V,fluir,сүүр
919,sich drehen::V,girar,эргий
920,schwanken::V,oscilar,биэтэҥнээ
921,schwingen::V,vibrar,эйэҥнээ
922,fallen::V,cair,оҕут
923,brennen::V,arder,умай
924,rauchen::V,fumegar,буруолаа
925,regnen::V,chover,самыырдаа
926,gefrieren::V,gelar,тоҥ
927,gefrieren::V,congelar,тоҥ
928,tauen::V,derreter,ир
929,tauen::V,descongelar,ир
930,schmelzen::V,fundir-se,уулун
931,trocknen::V,secar,куур
932,sieden::V,ferver,оргуй
933,faulen::V,estragar-se,сытый
934,verfaulen::V,apodrecer,сытыйан_хаал
935,reißen::V,romper-se,хайыт
936,reißen::V,romper-se,быһытталан
937,versinken::V,afundar-se,тимир
938,versinken::V,afundar-se,батылын
939,vergehen::V,passar,дьай
940,erscheinen::V,aparecer,көһүн
941,verschwinden::V,desaparecer,сүт
942,sinken::V,descer,намтаа
943,abnehmen::V,diminuir,аччаа
944,abnehmen::V,decrescer,аччаа
945,zunehmen::V,crescer,элбээ
946,zunehmen::V,aumentar,элбээ
947,steigen::V,subir,үрдээ
948,wachsen::V,crescer,үүн
949,glänzen::V,brilhar,кылбай
950,funkeln::V,cintilar,күлүмнээ
951,funkeln::V,cintilar,күлүмүрдээ
952,lärmen::V,fazer barulho,тыаһаа
953,läuten::V,chocalhar,собуоннаа
954,klingeln::V,tocar,линкинээ
955,klirren::V,tinir,айгырат
956,brausen::V,bramar,сирилээ
957,rauschen::V,murmurar,суугунаа
958,rauschen::V,rumorejar,суугунаа
959,klingen::V,soar,доргуй
960,bellen::V,ladrar,үр
961,heulen::V,uivar,улуй
962,blasen::V,soprar,үр
963,pfeifen::V,assobiar,иһиир
964,schreien::V,gritar,кылан
965,schreien::V,gritar,хаһыытаа
966,stöhnen::V,gemer,ынчыктаа
967,zittern::V,tremer,титирээ
968,zittern::V,tremer,дьигиһий
969,leben::V,viver,олор
970,geboren werden::V,nascer,төрөө
971,atmen::V,respirar,тыын
972,trinken::V,beber,ис
973,essen::V,comer,аһаа
974,schlucken::V,engolir,ыйыһын
975,müde werden::V,cansar-se,сылай
976,einschlafen::V,adormecer,утуйан хаал
977,schlafen::V,dormir,утуй
978,schlafen::V,dormir,утуйа сыт
979,aufwachen::V,acordar,уһугун
980,aufstehen::V,levantar-se,тур
981,sich erholen::V,descansar,сынньан
982,krank werden::V,adoecer,ыарый
983,krank werden::V,ficar doente,ыарый
984,krank sein::V,estar doente,ыарый
985,krank sein::V,estar doente,ыарыт
986,schmerzen::V,doer,ыарыт
987,husten::V,tossir,сөтөлүн
988,genesen::V,convalescer,көн
989,sterben::V,morrer,өл
990,umkommen::V,perecer,өл
991,umkommen::V,perecer,оҕут
992,sich bewegen::V,mover-se,хамсаа
993,sich rühren::V,mexer-se,хамсаа
994,sich erheben::V,levantar-se,тур
995,sich setzen::V,sentar-se,олор
996,hinfallen::V,cair,оҕут
997,laufen::V,andar,хаам
998,laufen::V,caminhar,хаам
999,schreiten::V,andar,атыллаа
1000,schreiten::V,caminhar,атыллаа
1001,spazierengehen::V,passear,дьаарбай
1002,eilen::V,apressar-se,тиэтэй
1003,sich beeilen::V,apressar-se,ыксаа
1004,sich beeilen::V,despachar-se,ыксаа
1005,sausen::V,correr,элээр
1006,rennen::V,correr,сүүрэкэлээ
1007,springen::V,saltar,ой
1008,springen::V,saltar,ыстан
1009,klettern::V,trepar,ытын
1010,schaukeln::V,baloiçar,эйэҥнээ
1011,schaukeln::V,baloiçar,биэрэҥнээ
1012,kriechen::V,rastejar,сыыл
1013,kriechen::V,arrastar-se,сыыл
1014,schwimmen::V,nadar,уһун
1015,schwimmen::V,nadar,харбаа
1016,tauchen::V,mergulhar,умус
1017,rudern::V,remar,эрт
1018,fahren::V,ir,айаннаа
1019,fliegen::V,voar,көт
1020,gehen::V,ir,бар
1021,gehen::V,andar,бар
1022,weggehen::V,partir,бар
1023,weggehen::V,ir-se embora,бар
1024,abfahren::V,sair,бар
1025,abfahren::V,partir,бар
1026,anhalten::V,parar,тохтоо
1027,hineingehen::V,entrar,киир
1028,eintreten::V,entrar,киир
1029,kommen::V,vir,кэл
1030,ankommen::V,chegar,кэл
1031,ankommen::V,chegar,тиий
1032,zurückkommen::V,voltar,төнүн
1033,zurückkommen::V,regressar,төнүн
1034,bleiben::V,ficar,хаал
1035,bleiben::V,permanecer,хаал
1036,warten::V,esperar,көһүт
1037,erwarten::V,esperar,күүт
1038,erwarten::V,esperar,көһүт
1039,erwarten::V,aguardar,күүт
1040,erwarten::V,aguardar,көһүт
1041,suchen::V,buscar,ирдээ
1042,suchen::V,buscar,көрдөө
1043,suchen::V,procurar,ирдээ
1044,suchen::V,procurar,көрдөө
1045,finden::V,achar,бул
1046,finden::V,encontrar,бул
1047,versuchen::V,tentar,сорун
1048,vorbereiten::V,preparar,бэлэмнээ
1049,lieben::V,amar,таптаа
1050,lieben::V,querer,таптаа
1051,mögen::V,gostar de,сөбүл
1052,lachen::V,rir,күл
1053,lachen::V,rir-se,күл
1054,rühren::V,comover,долгут
1055,weinen::V,chorar,ытаа
1056,schimpfen::V,ralhar,үөҕүс
1057,sich ärgern::V,zangar-se,кыыһыр
1058,sich ärgern::V,zangar-se,кыйахан
1059,sich fürchten::V,ter medo de,куттан
1060,sich fürchten::V,ter medo de,дьиксин
1061,sich fürchten::V,ter receio de,куттан
1062,sich fürchten::V,ter receio de,дьиксин
1063,fürchten::V,temer,дьиксин
1064,fürchten::V,temer,куттан
1065,fürchten::V,recear,дьиксин
1066,fürchten::V,recear,куттан
1067,fliehen::V,fugir,күрээ
1068,flüchten::V,refugiar-se,күрээ
1069,sehen::V,ver,көр
1070,anschauen::V,olhar,көр
1071,ansehen::V,mirar,көр
1072,hören::V,ouvir,бил
1073,hören::V,ouvir,иһит
1074,zuhören::V,escutar,иһит
1075,probieren::V,provar,боруобалаан көр
1076,probieren::V,provar,амсайан көр
1077,probieren::V,saborear,боруобалаан көр
1078,probieren::V,saborear,амсайан көр
1079,riechen::V,cheirar,сытырҕаа
1080,fühlen::V,sentir,бил
1081,scheinen::V,parecer,көһүн
1082,zu sehen sein::V,estar à vista,көһүн
1083,vernehmen::V,ouvir,иһит
1084,frieren::V,ter frio,тоҥ
1085,frieren::V,ter frio,үлүй
1086,tun::V,fazer,гын
1087,können::V,saber,кыай
1088,wollen::V,querer,баҕар
1089,anfangen::V,iniciar,саҕалаа
1090,beenden::V,acabar,бүтэр
1091,beenden::V,terminar,бүтэр
1092,aufhören::V,cessar,уурай
1093,aufhören::V,desistir,уурай
1094,gelingen::V,sair bem,сатан
1095,gelingen::V,dar bom resultado,сатан
1096,geraten::V,sair,баар буолан биэр
1097,geraten::V,sair,баар буола тус
1098,geraten::V,sair,буолан таҕыс
1099,geraten::V,dar resultado,баар буолан биэр
1100,geraten::V,dar resultado,баар буола тус
1101,geraten::V,dar resultado,буолан таҕыс
1102,öffnen::V,abrir,ас
1103,schließen::V,fechar,сап
1104,schließen::V,fechar,хатаа
1105,stellen::V,pôr,уур
1106,stellen::V,pôr,туруор
1107,stellen::V,colocar,уур
1108,stellen::V,colocar,туруор
1109,setzen::V,pôr,туруор
1110,setzen::V,pôr,уур
1111,setzen::V,meter,туруор
1112,setzen::V,meter,уур
1113,legen::V,pôr,уур
1114,legen::V,meter,уур
1115,berühren::V,tocar,тыыт
1116,berühren::V,tocar,таарый
1117,verbinden::V,unir,кэлгий
1118,verbinden::V,ligar,кэлгий
1119,bedecken::V,cobrir,бүрүй
1120,aufhängen::V,pendurar,ыйаа
1121,anzünden::V,acender,умат
1122,aufheben::V,apanhar,өрө тарт
1123,aufheben::V,levantar,өрө тарт
1124,zurücklassen::V,deixar,бырах
1125,verlieren::V,perder,сүтэр
1126,fallen lassen::V,deixar cair,түһэр
1127,fallen lassen::V,deixar cair,мүлчү тут
1128,machen::V,fazer,оҥор
1129,machen::V,fazer,оҥоһун
1130,herstellen::V,produzir,оҥор
1131,bauen::V,edificar,тут
1132,bauen::V,construir,тут
1133,reparieren::V,reparar,абырахтаа
1134,reparieren::V,consertar,абырахтаа
1135,verbessern::V,melhorar,тупсар
1136,ändern::V,mudar,уларыт
1137,ändern::V,alterar,уларыт
1138,graben::V,cavar,хас
1139,beugen::V,curvar,бокут
1140,beugen::V,curvar,токурут
1141,beugen::V,curvar,бүк баттаа
1142,biegen::V,vergar,иэх
1143,biegen::V,vergar,өҕүлүннэр
1144,drehen::V,girar,эргит
1145,drehen::V,girar,эргичит
1146,wenden::V,virar,эргилин
1147,wenden::V,voltar,эргилин
1148,umdrehen::V,virar,түҥнэр
1149,umdrehen::V,revolver,түҥнэр
1150,heben::V,levantar,көтөх
1151,hochheben::V,erguer,таһаар
1152,hochheben::V,levantar,таһаар
1153,ergreifen::V,apanhar,тут
1154,halten::V,segurar,тут
1155,drücken::V,apertar,ык
1156,schieben::V,empurrar,ас
1157,kratzen::V,raspar,кыһыы
1158,lecken::V,lamber,салаа
1159,beißen::V,morder,ытыр
1160,abreißen::V,arrancar,быһа тарт
1161,abreißen::V,arrancar,туура тарт
1162,abschneiden::V,talhar,быс
1163,abschneiden::V,talhar,быһан ыл
1164,abschneiden::V,talhar,быһа баттаа
1165,binden::V,ligar,кэлгий
1166,stecken::V,meter,батары ас
1167,stecken::V,enfiar,батары ас
1168,brechen::V,romper,тоһут
1169,brechen::V,quebrar,тоһут
1170,klopfen::V,bater,тоҥсуй
1171,hauen::V,bater,оҕус
1172,kleben::V,colar,силимнээ
1173,reiben::V,esfregar,аал
1174,streichen::V,barrar,сыбаа
1175,schleifen::V,afiar,чочуй
1176,schneiden::V,cortar,быс
1177,rütteln::V,sacudir,иэҕэҥнэт
1178,schütteln::V,abanar,сахсый
1179,schütteln::V,sacudir,сахсый
1180,schwenken::V,agitar,дайбаа
1181,schütten::V,deitar,кут
1182,füllen::V,encher,толор
1183,einwickeln::V,envolver,суулаа
1184,einwickeln::V,embrulhar,суулаа
1185,tragen::V,levar,ит
1186,tragen::V,trazer,ит
1187,schleppen::V,arrastar,сос
1188,ziehen::V,puxar,тарт
1189,aufbewahren::V,guardar,уур
1190,aufbewahren::V,guardar,харай
1191,aufbewahren::V,conservar,уур
1192,aufbewahren::V,conservar,харай
1193,werfen::V,lançar,бырах
1194,fangen::V,apanhar,хап
1195,packen::V,agarrar,тут
1196,verstecken::V,esconder,саһыар
1197,teilen::V,partir,үллэр
1198,teilen::V,dividir,үллэр
1199,schicken::V,enviar,ыыт
1200,bringen::V,trazer,аҕал
1201,hinzufügen::V,acrescentar,эп
1202,bekommen::V,obter,ыл
1203,bekommen::V,obter,булун
1204,erhalten::V,receber,ыл
1205,nehmen::V,tomar,ыл
1206,wählen::V,eleger,быыбардаа
1207,wählen::V,escolher,быыбардаа
1208,auswählen::V,escolher,тал
1209,auswählen::V,seleccionar,тал
1210,bewahren::V,guardar,харай
1211,bewahren::V,conservar,харай
1212,behindern::V,impedir,мэһэйдээ
1213,verderben::V,estragar,буорту гын
1214,verderben::V,corromper,буорту гын
1215,beschädigen::V,danificar,алдьат
1216,zerbrechen::V,romper,үлтүрүт
1217,zerbrechen::V,quebrar,үлтүрүт
1218,zerreißen::V,rasgar,хайыта тарт
1219,zerstören::V,destruir,алдьат
1220,verbrennen::V,queimar,уоттаа
1221,geben::V,dar,биэр
1222,reichen::V,passar,аҕал
1223,schenken::V,oferecer,бэлэхтээ
1224,versprechen::V,prometer,эрэннэр
1225,wünschen::V,desejar,баҕар
1226,loben::V,louvar,хайҕаа
1227,küssen::V,beijar,уураа
1228,wiegen::V,embalar,бигээ
1229,zudecken::V,tapar,сап
1230,zudecken::V,tapar,бүрүй
1231,zudecken::V,cobrir,сап
1232,zudecken::V,cobrir,бүрүй
1233,wecken::V,acordar,уһугуннар
1234,wecken::V,despertar,уһугуннар
1235,zeigen::V,mostrar,көрдөр
1236,führen::V,guiar,салай
1237,führen::V,conduzir,салай
1238,lehren::V,ensinar,үөрэт
1239,unterrichten::V,instruir,үөрэт
1240,aufziehen::V,criar,иит
1241,leiten::V,dirigir,салай
1242,leiten::V,conduzir,салай
1243,antreiben::V,impelir,кыһай
1244,lassen::V,fazer,күһэй
1245,einladen::V,convidar,ыҥыр
1246,vereinigen::V,unir,холбоо
1247,vereinigen::V,unir,түм
1248,vereinigen::V,reunir,холбоо
1249,vereinigen::V,reunir,түм
1250,besuchen::V,ir ver,сырыт
1251,besuchen::V,ir ver,билсэ сырыт
1252,besuchen::V,visitar,сырыт
1253,besuchen::V,visitar,билсэ сырыт
1254,treffen::V,encontrar,көрүс
1255,sich versammeln::V,reunir-se,мүһүн
1256,sich versammeln::V,reunir-se,түмүс
1257,spielen::V,jogar,оонньоо
1258,spielen::V,brincar,оонньоо
1259,singen::V,cantar,ыллаа
1260,tanzen::V,bailar,үҥкүүлээ
1261,sich trennen::V,apartar-se,араҕыс
1262,verlassen::V,deixar,хааллар
1263,verlassen::V,abandonar,хааллар
1264,retten::V,salvar,өрүһүй
1265,bewachen::V,vigiar,араҥаччылаа
1266,bewachen::V,guardar,араҥаччылаа
1267,schützen::V,proteger,көмүскээ
1268,verteidigen::V,defender,көмүскээ
1269,sich schlagen::V,brigar,охсус
1270,sich schlagen::V,bater-se,охсус
1271,schießen::V,disparar,ытыалаа
1272,siegen::V,vencer,хот
1273,siegen::V,vencer,кыай
1274,ärgern::V,irritar,кыыһырт
1275,ärgern::V,aborrecer,кыыһырт
1276,schlagen::V,bater,оҕус
1277,treten::V,pisar,тэп
1278,stechen::V,picar,кэй
1279,stoßen::V,empurrar,кэп
1280,stoßen::V,empurrar,үтүрүй
1281,stehlen::V,furtar,уор
1282,stören::V,perturbar,мэһэйдээ
1283,belästigen::V,incomodar,батар
1284,belästigen::V,importunar,батар
1285,verbergen::V,ocultar,кистээ
1286,verbergen::V,esconder,кистээ
1287,täuschen::V,iludir,албыннаа
1288,täuschen::V,enganar,албыннаа
1289,betrügen::V,burlar,албыннаа
1290,betrügen::V,enganar,албыннаа
1291,töten::V,matar,өлөр
1292,wohnen::V,morar,олор
1293,arbeiten::V,trabalhar,үлэлээ
1294,sammeln::V,recolher,мус
1295,sammeln::V,recolher,хомуй
1296,sammeln::V,coleccionar,мус
1297,sammeln::V,coleccionar,хомуй
1298,pflücken::V,colher,үргээ
1299,jagen::V,caçar,бултаа
1300,fischen::V,pescar,балыктаа
1301,fassen::V,apanhar,тут
1302,hüten::V,guardar,манаа
1303,treiben::V,conduzir,үүр
1304,anbinden::V,atar,баай
1305,füttern::V,dar de comer a,аһат
1306,melken::V,ordenhar,ыа
1307,hacken::V,rachar,кэрт
1308,gießen::V,regar,сиигирт
1309,reifen::V,amadurecer,бус
1310,zubereiten::V,preparar,бэлэмнээ
1311,kochen::V,cozer,буһар
1312,backen::V,cozer,буһар
1313,braten::V,assar,хооруй
1314,braten::V,assar,ыһаарылаа
1315,braten::V,assar,соркуойдаа
1316,braten::V,fritar,хооруй
1317,braten::V,fritar,ыһаарылаа
1318,braten::V,fritar,соркуойдаа
1319,umrühren::V,remexer,былаа
1320,stricken::V,tricotar,өр
1321,stricken::V,fazer malha,өр
1322,nähen::V,coser,иистэн
1323,nähen::V,costurar,иистэн
1324,färben::V,tingir,кырааскалаа
1325,färben::V,colorir,кырааскалаа
1326,reinigen::V,limpar,ыраастаа
1327,reinigen::V,purificar,ыраастаа
1328,waschen::V,lavar,сууй
1329,abwischen::V,limpar,сот
1330,abwischen::V,esfregar,сот
1331,spülen::V,lavar,сайҕаа
1332,spülen::V,enxaguar,сайҕаа
1333,fegen::V,varrer,сиппий
1334,kehren::V,varrer,харбаа
1335,baden::V,banhar,сөтүөлээ
1336,baden::V,tomar banho,сөтүөлээ
1337,sich waschen::V,lavar-se,суун
1338,ausziehen::V,despir,уһул
1339,anziehen::V,vestir,кэтэрт
1340,sich anziehen::V,vestir-se,таҥын
1341,kämmen::V,pentear,тараа
1342,schmücken::V,adornar,симээ
1343,sagen::V,dizer,диэ
1344,sprechen::V,falar,эт
1345,sprechen::V,falar,саҥар
1346,reden::V,falar,кэпсэт
1347,sich unterhalten::V,conversar,кэпсэт
1348,fragen::V,perguntar,ыйыт
1349,bitten::V,pedir,көрдөс
1350,erzählen::V,contar,кэпсээ
1351,erzählen::V,contar,сэһэргээ
1352,mitteilen::V,comunicar,биллэр
1353,mitteilen::V,participar,биллэр
1354,nennen::V,nomear,ааттаа
1355,nennen::V,apelidar,ааттаа
1356,rufen::V,chamar,ыҥыр
1357,prahlen::V,gabar-se,чабылан
1358,prahlen::V,gabar-se,киһиргээ
1359,prahlen::V,vangloriar-se,чабылан
1360,prahlen::V,vangloriar-se,киһиргээ
1361,übersetzen::V,traduzir,тылбаастаа
1362,denken::V,pensar,санаа
1363,denken::V,pensar,толкуйдаа
1364,glauben::V,crer,итэҕэй
1365,bemerken::V,notar,бэлиэтээ
1366,bemerken::V,observar,бэлиэтээ
1367,erkennen::V,reconhecer,бил
1368,begreifen::V,apreender,өйдөө
1369,begreifen::V,compreender,өйдөө
1370,verstehen::V,entender,өйдөө
1371,verstehen::V,compreender,өйдөө
1372,lernen::V,aprender,үөрэн
1373,wissen::V,saber,бил
1374,sich erinnern an::V,lembrar-se de,аҕын
1375,sich erinnern an::V,recordar-se de,аҕын
1376,vergessen::V,esquecer,умун
1377,messen::V,medir,кэмнээ
1378,messen::V,medir,кээмэйдээ
1379,zählen::V,contar,аах
1380,rechnen::V,calcular,аах
1381,lesen::V,ler,аах
1382,malen::V,pintar,уруһуйдаа
1383,zeichnen::V,desenhar,уруһуйдаа
1384,schreiben::V,escrever,суруй
1385,besitzen::V,possuir,баһылаа
1386,kaufen::V,comprar,атыылас
1387,verkaufen::V,vender,атыылаа
1388,bezahlen::V,pagar,төлөө
1389,zahlen::V,pagar,төлөө
1390,beherrschen::V,imperar,баһылаа
1391,ertragen::V,suportar,тулуй
