,Concept_ID,kl,av
691,krank::A,napparsimavoq,унтараб
692,traurig::A,aliasuppoq,пашманаб
693,lebendig::A,uumavoq,чӏагояб
694,gut::A,ajunngilaq,лъикӏаб
695,schlecht::A,sualuppoq,къадараб
696,richtig::A,iluarpoq,битӏараб
697,schlimm::A,amiilaarnarpoq,нажасаб
698,schlimm::A,amiilaarnarpoq,къабихӏаб
699,wahr::A,ilumoorpoq,хӏакъаб
700,wahr::A,ilumoorpoq,битӏараб
701,alt::A,pisoqaq,басрияб
702,neu::A,nutaavoq,цӏияб
703,alt[Lebewesen]::A,utoqqaq,хераб
704,jung::A,inuusuppoq,тӏинчӏаб
705,jung::A,inuusuppoq,гӏолохъанаб
706,jung::A,kingulliarsuk,тӏинчӏаб
707,jung::A,kingulliarsuk,гӏолохъанаб
708,arm::A,piillasoq,пакъираб
709,arm::A,piitsuuvoq,пакъираб
710,reich::A,pisuuvoq,бечедаб
711,berühmt::A,tusaamasaq,машгьураб
712,fremd::A,ajasoornarpoq,чияр
713,verschieden::A,allatut,батӏи-батӏияб
714,verschieden::A,tamalaat,батӏи-батӏияб
715,nah::A,qanippoq,гӏагарда бугеб
716,fern::A,ungasippoq,рикӏкӏадаб
717,linker::A,saamerleq,квегӏаб
718,rechter::A,innarluissut,кваранаб
719,erster::A,siulleq,тӏоцебесеб
720,zweiter::A,qataatsup tullia,кӏиабилеб
721,dritter::A,pingajorarterut,лъабабилеб
722,letzter::A,kingulleq,ахирисеб
723,allein::ADV,kisimiippoq,ялгъузго
724,auf einmal::ADV,tassanngaannaq,цихӏинтӏаго
725,zusammen::ADV,attaasa,цойида
726,zusammen::ADV,attarmik,цойида
727,lange::ADV,akuni,
728,plötzlich::ADV,tassanngaannaq,цойидасанго
729,sofort::ADV,erniinnaq,гьебсагӏат
730,später::ADV,kingorna,
731,jetzt::ADV,maanna,гьанже
732,jetzt::ADV,massakkut,гьанже
733,heute::ADV,ullumi,жакъа
734,morgen::ADV,aqagu,метер
735,bald::ADV,erniinnaq,гьабсагӏаталъ
736,dann::ADV,taava,цинги
737,gestern::ADV,ippassaq,сон
738,einst::ADV,ataatsimik,цин
739,einst::ADV,ilaanni,цин
740,damals::ADV,taamani,гьебмехалъ
741,damals::ADV,taamani,гьебмехалда
742,damals::ADV,taamanikkut,гьебмехалъ
743,damals::ADV,taamanikkut,гьебмехалда
744,damals::ADV,taassumuunakkut,гьебмехалъ
745,damals::ADV,taassumuunakkut,гьебмехалда
746,danach::ADV,taava,цинги
747,danach::ADV,taava,хадуса
748,vorher::ADV,siornagut,цебе
749,einmal::ADV,ilaanni,цинцӏул
750,einmal::ADV,ilaanni,цихӏин
751,einmal::ADV,ilaanni,цоцӏул
752,einmal::ADV,ataatsimik,цинцӏул
753,einmal::ADV,ataatsimik,цихӏин
754,einmal::ADV,ataatsimik,цоцӏул
755,manchmal::ADV,qaqutigu,олоцӏул
756,manchmal::ADV,qaqutigut,олоцӏул
757,oft::ADV,akulikitsumik,гӏемерго
758,immer::ADV,tamatigut,кидаго
759,hier::ADV,maani,аниб
760,hierhin::ADV,maani,анибехун
761,dorthin::ADV,ikuuna,гьадаба
762,geradeaus::ADV,narlumut,битӏутӏа
763,vorwärts::ADV,pilangavoc,цебехун
764,rückwärts::ADV,kingumut,нахъ-нахъ
765,rückwärts::ADV,tunumut or tunummut,нахъ-нахъ
766,zurück::ADV,kingumut,нахъе
767,zurück::ADV,tunumut or tunummut,нахъе
768,unten::ADV,kana,ахакь
769,unten::ADV,kana,гъоркь
770,hinab::ADV,qiviu,эхебе
771,überall::ADV,tamaginni,кибго
772,überall::ADV,tamani tamaani,кибго
773,kaum::ADV,qaqutigorsuaq,хӏалалъ
774,sehr::ADV,assut,кутакалда
775,noch::ADV,qeratavoq,жеги
776,schon::ADV,taava-una,
777,wieder::ADV,kingumut,на́хъеги
778,vergebens::ADV,angiluk,чӏалгӏаде
779,dies::PRN,manna,гьаб
780,dies::PRN,manna,гьеб
781,dies::PRN,matuma,гьаб
782,dies::PRN,matuma,гьеб
783,das::PRN,ua,доб
784,ich::PRN,uanga,дун
785,du::PRN,illit,дуца
786,er::PRN,una,доб
787,wir::PRN,uagut,ниж
788,ihr::PRN,ilissi,нуж
789,sie::PRN,uku,дол
790,sie::PRN,uku,эл
791,was::FPRN,aat?,щиб
792,wer::FPRN,kikkut,щиб
793,wo::FADV,sumi,киб
794,wo::FADV,sumi,кибехун
795,wohin::FADV,sumut,кибехун
796,wie::FADV,qanoq,кин
797,warum::FADV,sooq,щай
798,wieviel::FNUM,qassit,кигӏан
799,wieviel::FNUM,qanoq atsigisumik?,кигӏан
800,eins::NUM,ataaseq,цо
801,zwei::NUM,marluk,кӏиго
802,drei::NUM,pingasut,лъабго
803,vier::NUM,sisamat,ункъо
804,vier::NUM,qajuusat,ункъо
805,fünf::NUM,tallimat,щуго
806,sechs::NUM,arfineq,анлъго
807,sechs::NUM,arfinillit,анлъго
808,sieben::NUM,arfineq-marluk,анкьго
809,acht::NUM,arfineq pingasut,микьго
810,neun::NUM,qulingiluat,ичӏго
811,neun::NUM,arfineq sisamat,ичӏго
812,zehn::NUM,qulit,анцӏго
813,elf::NUM,aqqaneq,анцӏила цо
814,zwölf::NUM,aqqaneq-marluk,кӏиго-анцӏила
815,zwanzig::NUM,tyve,къого
816,dreißig::NUM,tredive,лъеберго
817,dreißig::NUM,pingasunik qulillit,лъеберго
818,vierzig::NUM,fyrre,кӏикъого
819,fünfzig::NUM,halvtreds,кӏикъо́ялда анцӏго
820,fünfzig::NUM,tallimanik qulillit,кӏикъо́ялда анцӏго
821,sechzig::NUM,tres,лъабкъого
822,siebzig::NUM,halvfjerds,лъабкъо́ялда анцӏго
823,achtzig::NUM,firs,ункъого
824,neunzig::NUM,halvfems,ункъоялда а́нцӏила
825,hundert::NUM,et hundrede,нусго
826,tausend::NUM,et tusinde,азарго
827,und::CNJ,aamma,ва
828,und::CNJ,aamma,-ги
829,oder::CNJ,imalluunnit,ялъуни
830,stehen::V,sikingavoq,бахъунчӏезе
831,sitzen::V,ingippoq,гӏодов чӏезе
832,liegen::V,nalavoq,бегизе
833,liegen::V,aqupivoq,бегизе
834,hängen::V,nivinngarpaa,базе
835,werden::V,pinngorpoq,бахъине
836,passieren::V,pivoq,лъугьине
837,passieren::V,pivoq,лъугьа-бахъине
838,beginnen::V,aallarnerpaa,байбихьизе
839,enden::V,naggaserpaa,лъугӏизе
840,wechseln::V,immikkut ilivoq,хиса-басизе
841,wechseln::V,immikkut ilivoq,хисизе
842,untergehen[Sonne]::V,ilioqqaasoq,щинкӏизе
843,scheinen[Sonne]::V,qinnorpoq,къалъ-къалъизе
844,scheinen[Sonne]::V,qinngorpoq,къалъ-къалъизе
845,donnern::V,kalleq,гъугъазе
846,wehen::V,timmivoq,пуйзе
847,sich drehen::V,ipippaa,сверизе
848,schwanken::V,aalavoq,хьвагӏезе
849,schwanken::V,aalavoq,багъа-бачаризе
850,schwingen::V,issakajaat or issakatsiaarut,щвартӏезе
851,fallen::V,quasivaa,бортизе
852,brennen::V,seerpoq,рекӏине
853,brennen::V,uuppaa,рекӏине
854,rauchen::V,pujoorpoq,кӏкӏуй буризе
855,regnen::V,siallerpoq,базе
856,gefrieren::V,qiulerpoq,гӏу́низе
857,tauen::V,aappoq,биаризе
858,schmelzen::V,aappoq,биине
859,schmelzen::V,aatsippaa,биине
860,trocknen::V,panerserpaa,бакъвазе
861,sieden::V,qalappoq,гьалдезе
862,reißen::V,qulli,бихъизе
863,reißen::V,alittorpaa,бихъизе
864,reißen::V,kimillanneq,бихъизе
865,versinken::V,kivivaa,гъанкъизе
866,versinken::V,apparpoq,гъанкъизе
867,vergehen::V,qaangerpaa,базе
868,vergehen::V,qaangerpaa,бахъизе
869,vergehen::V,qaangerpaa,ине
870,vergehen::V,sarsuppoq,базе
871,vergehen::V,sarsuppoq,бахъизе
872,vergehen::V,sarsuppoq,ине
873,erscheinen::V,takutippoq,баккизе
874,sinken::V,kivivaa,гӏодо́бе ккезе
875,sinken::V,apparpoq,гӏодо́бе ккезе
876,abnehmen::V,ikillipput,тӏаса камизе
877,zunehmen::V,allisippaa,гӏемерлъизе
878,steigen::V,allisippaa,бахине
879,wachsen::V,allivoq,кӏодолъизе
880,glänzen::V,qinngorpoq,цӏвакизе
881,glänzen::V,qinnorpoq,цӏвакизе
882,funkeln::V,uisorilavoq,паркъезе
883,läuten::V,avilualaarpoq,кьабизе
884,klingeln::V,aviluarpoq,кьабизе
885,klingeln::V,aviluarpaluppoq,кьабизе
886,brausen::V,ittuk,гьалаглъизе
887,brausen::V,ittuppoq,гьалаглъизе
888,brausen::V,ittuppaluppoq,гьалаглъизе
889,bellen::V,qiluppoq,гъанчдезе
890,heulen::V,maarpoq,рурудизе
891,heulen::V,maalavoq,рурудизе
892,heulen::V,miaggoorpoq,рурудизе
893,blasen::V,aporneq,гьохьизе
894,pfeifen::V,siggartartitsivoq,гьещтӏезе
895,pfeifen::V,siorsulavoq,гьещтӏезе
896,schreien::V,suaarpoq,ахӏизе
897,schreien::V,suaarpoq,ахӏдезе
898,stöhnen::V,nipiliorpoq,зигардизе
899,stöhnen::V,nipilliorpoq,зигардизе
900,zittern::V,qarsulivik,дарран
901,zittern::V,qarsulivik,гьаргьадизе
902,leben::V,inuuvoq,бетӏербахъизе
903,geboren werden::V,inuuvoq,лъугьине
904,geboren werden::V,inunngorpoq,лъугьине
905,atmen::V,anersaarpoq,хӏухьел биччазе
906,trinken::V,imerpoq,гьекъезе
907,essen::V,tamorpoq,квине
908,essen::V,tamorpoq,кваназе
909,schlucken::V,tuluarnaq,кӏкӏвине
910,schlucken::V,tuluarnaq,къулчӏизе
911,einschlafen::V,sinippoq,кьижизе
912,einschlafen::V,sinippoq,гъапуллъизе
913,schlafen::V,sinik,кьижизе
914,aufwachen::V,iterpoq,бигьине
915,aufwachen::V,eqqumavoq,бигьине
916,aufstehen::V,makippoq,бахъине
917,aufstehen::V,makippoq,тӏадебахъине
918,sich erholen::V,qasuerserpoq,хьи бахъизе
919,sich erholen::V,qasuerserpoq,хӏалхьи гьабизе
920,schmerzen::V,anneraa,унтизе
921,schmerzen::V,annernarpoq,унтизе
922,husten::V,quersorpoq,хъегӏизе
923,genesen::V,ajunngissivoq,лъилъизе
924,genesen::V,ilisimmarpoq,лъилъизе
925,genesen::V,ilorrippoq,лъилъизе
926,sterben::V,toquvoq,хвезе
927,sich bewegen::V,ingerlavoq,багъаризе
928,sich bewegen::V,ingerlavoq,багъаргъизе
929,sich setzen::V,ingippoq,гӏодов чӏезе
930,laufen::V,arpappoq,хьвадизе
931,schreiten::V,ingerlavoq,чӏезе
932,spazierengehen::V,utertakajaarpoq,тира-сверизе
933,spazierengehen::V,utertakattajaarpoq,тира-сверизе
934,eilen::V,qaa qaa,ракӏхӏалакине
935,eilen::V,qaa qaa,дуризе
936,eilen::V,qiilasaarpoq,ракӏхӏалакине
937,eilen::V,qiilasaarpoq,дуризе
938,eilen::V,ingerlasaarpaa,ракӏхӏалакине
939,eilen::V,ingerlasaarpaa,дуризе
940,sich beeilen::V,tuaviorpoq,дуризе
941,sich beeilen::V,tuaviorpoq,гӏедегӏизе
942,sausen::V,uiguut,тӏуризе
943,rennen::V,igivoq,бекеризе
944,springen::V,upernassaq,кӏанцӏизе
945,klettern::V,pilaakkeerpoq,хархадизе
946,schaukeln::V,aalavoq,гьерщезе
947,schwimmen::V,naluppoq,лъедезе
948,tauchen::V,allorpoq,букъардизе
949,rudern::V,ipuppaa,хазе
950,fahren::V,qimusserpoq,ине
951,fliegen::V,timmivoq,боржине
952,weggehen::V,piiarpoq,ине
953,anhalten::V,unitsippaa,чӏезе
954,anhalten::V,unitsippaa,тархъизе
955,anhalten::V,unitsippaa,лъалхъизе
956,hineingehen::V,timaappaa,тӏаделъугьине
957,eintreten::V,allattorpaa,лъугьине
958,kommen::V,qaa-,бачӏине
959,kommen::V,pivaa,бачӏине
960,ankommen::V,tikippoq,щвезе
961,ankommen::V,tikippoq,тӏадебачӏине
962,zurückkommen::V,angerlarpoq,тадбуссине
963,zurückkommen::V,angerlarpoq,тӏадбуссине
964,bleiben::V,uninngavoq,чӏезе
965,bleiben::V,uninngavoq,хутӏизе
966,warten::V,paavoq,чӏезе
967,warten::V,utaqqivoq,чӏезе
968,suchen::V,nivivaa,балагьизе
969,finden::V,nanivaa,батизе
970,versuchen::V,uuppaa,хӏалбихьизе
971,versuchen::V,ussersarpaa,хӏалбихьизе
972,vorbereiten::V,piareersarpaa,хӏадурлъизабизе
973,lieben::V,asavaa,балай бегьизе
974,mögen::V,akaaraa,бокьизе
975,rühren::V,qeerlerpaa,
976,weinen::V,qiavoq,гӏодизе
977,schimpfen::V,qatimaarpoq,гъанчдезе
978,sich ärgern::V,ugguutigaa,вагъизе
979,sich ärgern::V,ugguutigaa,ццида́хине
980,sich fürchten::V,eqqanaarpoq,хӏинкъизе
981,fürchten::V,ersigaa,беркъазе
982,fürchten::V,ersigaa,хӏинкъа-къазе
983,fliehen::V,qimaavoq,лъутизе
984,flüchten::V,allikarfigaa,лъутизе
985,sehen::V,isigaa,бихьизе
986,ansehen::V,alaatsinaappaa,бала-гъалагьизе
987,hören::V,tusarpaa,рагӏизе
988,zuhören::V,naalappoq,гӏенеккизе
989,riechen::V,tipippoq,су́нтӏизе
990,fühlen::V,misigaa,чӏвазе
991,scheinen::V,takutippoq,
992,frieren::V,qiiavoq,цӏорозе
993,tun::V,iliorpoq,гьабизе
994,wollen::V,piumavaa,бокьизе
995,anfangen::V,pilerpoq,байбихьизе
996,beenden::V,naggaserpaa,тӏубазабизе
997,beenden::V,naggaserpaa,лъугӏизабизе
998,aufhören::V,naammatsippaa,бахъизе
999,öffnen::V,ammarpaa,рагьизе
1000,schließen::V,matuaa,къазе
1001,stellen::V,ilivaa,чӏвазе
1002,stellen::V,iliorarpai,чӏвазе
1003,stellen::V,ilioqqarpai,чӏвазе
1004,setzen::V,iliorarpai,рекӏинабизе
1005,setzen::V,iliorarpai,гӏодор чӏезаризе
1006,setzen::V,ilioqqarpai,рекӏинабизе
1007,setzen::V,ilioqqarpai,гӏодор чӏезаризе
1008,legen::V,ilivaa,лъезе
1009,berühren::V,attorpaa,хъвазе
1010,verbinden::V,taperserpaa,хьухьине
1011,verbinden::V,taperserpaa,бухьине
1012,bedecken::V,iikkerpaa,кквезе
1013,bedecken::V,iikkersorpaa,кквезе
1014,aufhängen::V,inivaa,базе
1015,aufhängen::V,iniorarpai,базе
1016,anzünden::V,saggaavoq,бакизе
1017,anzünden::V,saggaavoq,рекӏинабизе
1018,aufheben::V,allisippaa,
1019,zurücklassen::V,aallarpoq,тезе
1020,verlieren::V,annaavaa,билизабизе
1021,fallen lassen::V,nakkaavaa,бортизабизе
1022,machen::V,iliorpoq,гьабизе
1023,herstellen::V,anillatsippaa,гьабизе
1024,herstellen::V,anillatsippaa,хӏадурлъизабизе
1025,bauen::V,marrarterpaa,базе
1026,bauen::V,marrarterpaa,гьабизе
1027,reparieren::V,iluarsaappaa,къачӏазе
1028,verbessern::V,naqqippaa,лъикӏлъизабизе
1029,graben::V,assappaa,бухъизе
1030,beugen::V,qappappoq,хьетӏизабизе
1031,biegen::V,qappappoq,гьетӏизабизе
1032,wenden::V,assappaa,бегизе
1033,wenden::V,assakarpoq,бегизе
1034,umdrehen::V,assakartippaa,бегизе
1035,umdrehen::V,assakartippaa,бега-битӏизе
1036,heben::V,kivippaa,борхизе
1037,hochheben::V,kissumiarpaa,борхалъизабизе
1038,hochheben::V,kissumiarpaa,борхизе
1039,ergreifen::V,isaappaa,кквезе
1040,ergreifen::V,isaguppaa,кквезе
1041,halten::V,minarpaa,кквезе
1042,drücken::V,naqittaat,къазе
1043,drücken::V,naqittaat,къанцӏу́зе
1044,drücken::V,naqittaat,къвал ба́зе
1045,kratzen::V,qitsuppaa,хачазе
1046,lecken::V,aluppaa,чӏикӏизе
1047,beißen::V,kiivaa,хӏанчӏизе
1048,beißen::V,kiivaa,хӏанчӏизабизе
1049,abreißen::V,aqqarpaa,тӏезе
1050,abreißen::V,aqqarpaa,тӏезабизе
1051,abreißen::V,isaterpaa,тӏезе
1052,abreißen::V,isaterpaa,тӏезабизе
1053,abschneiden::V,kipivaa,къотӏизе
1054,binden::V,kakkersarpaa,бухьине
1055,stecken::V,kussunneq,къазабизе
1056,brechen::V,nallorpaa,бекизе
1057,klopfen::V,pattappaa,дванкезе
1058,hauen::V,aqivaa,базе
1059,kleben::V,qaappoq,бацӏцӏине
1060,reiben::V,tagiarpaa,хачазе
1061,reiben::V,tangiarpaa,хачазе
1062,streichen::V,erlerpoq,бахине
1063,streichen::V,erlerpoq,жужазе
1064,schleifen::V,sequppaa,лъухьизе
1065,schneiden::V,uullivoq,къотӏизе
1066,schütteln::V,aalavoq,кӏобокӏизе
1067,schwenken::V,issarpoq,гьесадизе
1068,schwenken::V,issarpoq,хьвагӏезабизе
1069,füllen::V,immerpaa,цӏезабизе
1070,einwickeln::V,immoqquserpaa,жемизе
1071,tragen::V,maqippaa,баччизе
1072,tragen::V,assartorpoq,баччизе
1073,schleppen::V,assartorpoq,бехъерхъизе
1074,ziehen::V,kalippaa,цӏазе
1075,ziehen::V,kalissarpoq,цӏазе
1076,aufbewahren::V,toqqorpaa,цӏунизе
1077,werfen::V,kuivaa,рехизе
1078,fangen::V,anguaa,кквезе
1079,verstecken::V,anngigaa,бахчизе
1080,teilen::V,agguut,бикьизе
1081,teilen::V,agguusersorpaa,бикьизе
1082,schicken::V,nassiuppaa,битӏизе
1083,bringen::V,aggiuppaa,баччизе
1084,bringen::V,nassataraa,баччизе
1085,bekommen::V,tiguaa,щвезе
1086,erhalten::V,tiguaa,щвезе
1087,erhalten::V,tiguaa,босизе
1088,nehmen::V,pivoq,босизе
1089,nehmen::V,tiguaa,босизе
1090,bewahren::V,sukkunik simerserpaa,цӏунизе
1091,verderben::V,asiutippaa,хвезабизе
1092,verderben::V,piuneerunnerit,хвезабизе
1093,zerbrechen::V,ukuvoq,щущазабизе
1094,zerreißen::V,tisavaa,бихъизе
1095,zerreißen::V,alittorpaa,бихъизе
1096,zerstören::V,aserorpaa,биххизабизе
1097,verbrennen::V,seerpoq,бухӏизе
1098,geben::V,pivoq,кьезе
1099,versprechen::V,neriorsorpaa,назру гьабизе
1100,wünschen::V,kissaat,бокьизе
1101,loben::V,nersorpaa,беццизе
1102,loben::V,nersorpaa,бецца-бекъизе
1103,loben::V,nersornaat,беццизе
1104,loben::V,nersornaat,бецца-бекъизе
1105,küssen::V,kunippaa,баизе
1106,küssen::V,kunissorpaa,баизе
1107,zudecken::V,majorpaa,тӏадбигъине
1108,wecken::V,itersarpaa,бигьинабизе
1109,zeigen::V,tikkuuppaa,бихьизабизе
1110,führen::V,tasissiuppaa,бачине
1111,führen::V,ilitsersorpaa,бачине
1112,führen::V,tasissersuuppaa,бачине
1113,lehren::V,ilinniartippaa,малъизе
1114,lehren::V,ilinniartippaa,цӏализабизе
1115,unterrichten::V,ajoqerpaa,цӏализабизе
1116,unterrichten::V,ajoqersorpaa,цӏализабизе
1117,unterrichten::V,ilinniartitsivoq,цӏализабизе
1118,aufziehen::V,inororsarpaa,гӏезабизе
1119,leiten::V,iluatsippaa,нухмалъи гьабизе
1120,antreiben::V,ikusimmippaa,гӏедегӏизабизе
1121,einladen::V,qaaqquaa,ахӏизе
1122,einladen::V,qaaqquaa,тӏадеахӏизе
1123,einladen::V,qaasarpaa,ахӏизе
1124,einladen::V,qaasarpaa,тӏадеахӏизе
1125,vereinigen::V,taperserpaa,цолъизабизе
1126,besuchen::V,tikeraarpaa,баккизе
1127,besuchen::V,tikeraarpaa,хьвадизе
1128,treffen::V,aporappaa,дандчӏвазе
1129,sich versammeln::V,majorpoq,данделъизе
1130,sich versammeln::V,majorpoq,бакӏаризе
1131,spielen::V,pinnguarpoq,басандизе
1132,singen::V,erinarsorpoq,ахӏизе
1133,tanzen::V,qitippoq,кьурдизе
1134,sich trennen::V,immikkoortippaa,батӏалъизе
1135,retten::V,annaappaa,хвасар гьабизе
1136,retten::V,annaappaa,хвасарлъизабизе
1137,schützen::V,eriagaa,цӏунизе
1138,schützen::V,pineqartaalivaa,цӏунизе
1139,schießen::V,aallaavaa,речӏчӏизе
1140,schießen::V,piseriuppaa,речӏчӏизе
1141,ärgern::V,ninngassarpaa,вагъизавизе
1142,ärgern::V,ninngassaarpaa,вагъизавизе
1143,schlagen::V,unatarpaa,кьабизе
1144,treten::V,tukerpoq,мал тункизе
1145,stechen::V,iguppaa,къазабизе
1146,stechen::V,qasilippoq,къазабизе
1147,stoßen::V,ikuserpaa,тункизе
1148,stoßen::V,ikuserpaa,хъилдизе
1149,stoßen::V,ikusimmippaa,тункизе
1150,stoßen::V,ikusimmippaa,хъилдизе
1151,stehlen::V,tillippaa,щинкӏизабизе
1152,stören::V,akornuserpaa,квекӏен гьабизе
1153,stören::V,akornuserpaa,татубахъи гьабизе
1154,verbergen::V,anngigaa,бахчизе
1155,verbergen::V,anngigaa,балъго тезе
1156,betrügen::V,peqquserluttuliorfigaa,хӏилла гьабизе
1157,betrügen::V,peqquserluttuliorfigaa,сандирахълъи гьабизе
1158,töten::V,maappaa,чӏвазе
1159,töten::V,toquppaa,чӏвазе
1160,wohnen::V,najugaqarpoq,яшав гьабизе
1161,arbeiten::V,sulivoq,хӏалтӏизе
1162,sammeln::V,katersorpai,бакӏаризе
1163,jagen::V,piniarpoq,чан гьабизе
1164,fischen::V,aalisarpoq,ччугӏа кквезе
1165,anbinden::V,qilerut,бухьине
1166,anbinden::V,qilersorpaa,бухьине
1167,anbinden::V,ungerlatserpaa,бухьине
1168,füttern::V,nerlerpaa,кваназабизе
1169,gießen::V,imerterpaa,лъалъазе
1170,kochen::V,igavoq,белъине
1171,braten::V,siappaa,бежизе
1172,umrühren::V,qeerlerpaa,багъаризе
1173,färben::V,misuppaa,кьер гьабизе
1174,reinigen::V,sanniarpaa,бацӏцӏине
1175,waschen::V,asappaa,чуризе
1176,abwischen::V,saligarpaa,бацӏцӏине
1177,abwischen::V,saligartorpaa,бацӏцӏине
1178,fegen::V,sanngiarpaa,лъухьизе
1179,baden::V,uffarpoq,чордезе
1180,sich waschen::V,uffarpoq,
1181,ausziehen::V,annoraajarpaa,бахъизе
1182,anziehen::V,ativaa,ретӏине
1183,anziehen::V,atitippaa,ретӏине
1184,sich anziehen::V,atisalersorpoq,ретӏине
1185,sagen::V,oqarpoq,бицине
1186,sprechen::V,oqaluttarpoq,бицине
1187,reden::V,oqaluppoq,гаргадизе
1188,fragen::V,aperaa,цӏехезе
1189,fragen::V,aperaa,гьикъизе
1190,bitten::V,aperaa,гьаризе
1191,bitten::V,qinnuigaa,гьаризе
1192,erzählen::V,oqaluttuaraa,бицине
1193,mitteilen::V,oqalualaarpoq,лъазабизе
1194,rufen::V,qaaqquaa,ахӏизе
1195,prahlen::V,oqqartuvoq,беццаризе
1196,prahlen::V,oqallortuvoq,беццаризе
1197,übersetzen::V,ikaarpoq,буссинабизе
1198,übersetzen::V,nutserpaa,буссинабизе
1199,denken::V,isumaqarpoq,ургъизе
1200,glauben::V,upperaa,божизе
1201,glauben::V,isumaqarpoq,божизе
1202,erkennen::V,ilisaraa,лъазе
1203,erkennen::V,ilisaraa,батӏаго бахъизе
1204,verstehen::V,paasivaa,
1205,lernen::V,ilinniarpoq,цӏализе
1206,wissen::V,nalunngilaa,лъазе
1207,sich erinnern an::V,eqqaavaa,ракӏалде щвезе
1208,vergessen::V,puiorpaa,кӏочене
1209,messen::V,ussersarpaa,борцине
1210,zählen::V,kisitsivoq,рикӏкӏине
1211,rechnen::V,kisitsivoq,рикӏкӏине
1212,lesen::V,atuarpoq,цӏализе
1213,malen::V,qalipappaa,бахъизе
1214,schreiben::V,allappoq,хъвазе
1215,kaufen::V,pisiaraa,босизе
1216,verkaufen::V,akigaa,бичизе
1217,bezahlen::V,akilerpaa,кьезе
1218,beherrschen::V,inappaa,
1219,ertragen::V,ernertaaraa,баччизе
1220,Nase::N,,мегӏер
1221,Schnurrbart::N,,михъ
1222,Fuß::N,,хӏетӏ
1223,Fuß::N,,хӏетӏе
1224,Schlaf::N,,макьу
1225,Strömung::N,,чвахи
1226,Wald::N,,рохь
1227,Anhöhe::N,,сийитма
1228,Gipfel::N,,тӏогь
1229,Quelle::N,,ицц
1230,Festland::N,,ракь
1231,Festland::N,,ракъдаллъи
1232,Kiefer[Baum]::N,,накӏкӏигъветӏ
1233,Pferd::N,,чу
1234,Schwarm::N,,тӏел
1235,Ente::N,,ордек
1236,Barsch::N,,окунь
1237,Hecht::N,,щука
1238,Wurm::N,,хӏапара
1239,Heu::N,,хер
1240,Kummer::N,,хӏалкъай
1241,Gespräch::N,,накъит
1242,Spiel::N,,хӏай
1243,Spiel::N,,расанди
1244,Gesellschaft::N,,жамагӏат
1245,Angelegenheit::N,,къваригӏел
1246,Anzahl::N,,рикӏкӏен
1247,Strich::N,,хӏучч
1248,Gegenstand::N,,жо
1249,Höhe::N,,борхалъи
1250,Lagerfeuer::N,,цӏа
1251,Gang::N,,хьвади
1252,Gang::N,,хьвада-чӏвади
1253,Heim::N,,рукъ
1254,Beutel::N,,таргьа
1255,Eimer::N,,ведро
1256,Sack::N,,хъап
1257,Sack::N,,къандалъо
1258,Brei::N,,карщ
1259,Leder::N,,тӏом
1260,Gott::N,,бичас
1261,Gott::N,,аллагь
1262,Reichtum::N,,бечелъи
1263,Staat::N,,пачалихъ
1264,Gewalt::N,,зулму
1265,Bogen[Waffe]::N,,газаргъо
1266,Lüge::N,,гьереси
1267,Schaden::N,,зиян
1268,Schaden::N,,зарал
1269,April::N,,апрель
1270,frisch::A,,цӏияб
1271,lecker::A,,тӏагӏамаб
1272,sauer::A,,цӏекӏаб
1273,bunt::A,,къвекӏаб
1274,bunt::A,,чара-гъараб
1275,teuer::A,,хири́яб
1276,geschickt::A,,махщел бугев
1277,nackt::A,,гӏицӏаб
1278,nackt::A,,чӏанкӏараб
1279,ehemalig::A,,цебе́госеб
1280,bekannt::A,,лъалеб
1281,anderer::A,,батӏияб
1282,zuerst::ADV,,тӏоцебе
1283,niemals::ADV,,киданиги
1284,von hier::ADV,,гьаниса
1285,dort::ADV,,гьениб
1286,oben::ADV,,тӏад
1287,oben::ADV,,тӏадехун
1288,hinauf::ADV,,эхеде
1289,ein wenig::ADV,,дагьабго
1290,so::ADV,,гьедин
1291,nur::ADV,,гӏӣцӏго
1292,vor::PRP,,цебе
1293,hinter::PRP,,хадуса
1294,unter::PRP,,ахакь
1295,unter::PRP,,гъоркь
1296,neben::PRP,,аскӏо
1297,zwischen::PRP,,гьоркьоб
1298,wegen::PRP,,гьелда
1299,aufgehen[Sonne]::V,,баккизе
1300,strömen::V,,чвахизе
1301,fließen::V,,чвахизе
1302,faulen::V,,махӏцине
1303,verfaulen::V,,туризе
1304,verschwinden::V,,къине
1305,verschwinden::V,,билизе
1306,lärmen::V,,хъудизе
1307,lärmen::V,,чӏиргъдизе
1308,klirren::V,,зваргъизе
1309,rauschen::V,,шуршудизе
1310,klingen::V,,бахъине
1311,müde werden::V,,сваказе
1312,krank werden::V,,унтизе
1313,krank sein::V,,унтизе
1314,umkommen::V,,гьалаглъизе
1315,sich rühren::V,,багъаризе
1316,sich erheben::V,,тӏадебахъине
1317,sich erheben::V,,бахъине
1318,hinfallen::V,,щапизе
1319,kriechen::V,,хъурщизе
1320,gehen::V,,ине
1321,abfahren::V,,къокъине
1322,erwarten::V,,балагьизе
1323,lachen::V,,белъизе
1324,anschauen::V,,бертӏамизе
1325,anschauen::V,,балагьизе
1326,probieren::V,,кӏалдиб хъва́зе
1327,probieren::V,,чӏамизе
