,Concept_ID,cs,cy
810,hinauf::ADV,nahoru,i'r lan
811,überall::ADV,všude,ym mhobman
812,nicht::ADV,ne,ni
813,nicht::ADV,ne,nid
814,ein wenig::ADV,trochu,tipyn
815,ein wenig::ADV,trochu,ychydig
816,kaum::ADV,sotva,prin
817,sehr::ADV,velmi,iawn
818,sehr::ADV,velice,iawn
819,so::ADV,tak,fel
820,so::ADV,tak,felly
821,so::ADV,takto,fel
822,so::ADV,takto,felly
823,noch::ADV,ještě,eto
824,nur::ADV,jen,yn unig
825,nur::ADV,jenom,yn unig
826,schon::ADV,už,eisoes
827,schon::ADV,už,yn barod
828,schon::ADV,již,eisoes
829,schon::ADV,již,yn barod
830,wieder::ADV,zase,drachefn
831,vergebens::ADV,marně,yn ofer
832,vor::PRP,před,o flaen
833,hinter::PRP,za,ar ôl
834,unter::PRP,pod,islaw
835,durch::PRP,skrz,trwy
836,neben::PRP,vedle,ar bwys
837,zwischen::PRP,mezi,rhwng
838,zwischen::PRP,mezi,cydrhwng
839,wegen::PRP,pro,o achos
840,wegen::PRP,pro,oherwydd
841,dies::PRN,toto,hyn
842,dies::PRN,tohle,hyn
843,das::PRN,to,hynny
844,alles::PRN,všechno,popeth
845,ich::PRN,já,fi
846,du::PRN,ty,ti
847,er::PRN,on,fe
848,wir::PRN,my,ni
849,ihr::PRN,vy,chi
850,sie::PRN,oni,hwy
851,was::FPRN,co,pa beth
852,wer::FPRN,kdo,pwy
853,wo::FADV,kde,ble
854,wo::FADV,kde,ym mha le
855,wohin::FADV,kam,i ble
856,wohin::FADV,kam,i ba le
857,wie::FADV,jak,sut
858,warum::FADV,proč,pam
859,wieviel::FNUM,kolik,faint
860,eins::NUM,jeden,un
861,zwei::NUM,dva,dau
862,drei::NUM,tři,tri
863,vier::NUM,čtyři,pedwar
864,fünf::NUM,pět,pump
865,sechs::NUM,šest,chwech
866,sieben::NUM,sedm,saith
867,acht::NUM,osm,wyth
868,neun::NUM,devět,naw
869,zehn::NUM,deset,deg
870,elf::NUM,jedenáct,un ar ddeg
871,zwölf::NUM,dvanáct,deuddeg
872,zwölf::NUM,dvanáct,un deg dau
873,zwanzig::NUM,dvacet,ugain
874,dreißig::NUM,třicet,tri deg
875,dreißig::NUM,třicet,deg ar hugain
876,vierzig::NUM,čtyřicet,deugain
877,fünfzig::NUM,padesát,hanner cant
878,sechzig::NUM,šedesát,chwe deg
879,siebzig::NUM,sedmdesát,saith deg
880,siebzig::NUM,sedmdesát,deg a thrigain
881,achtzig::NUM,osmdesát,wyth deg
882,achtzig::NUM,osmdesát,pedar ugain
883,neunzig::NUM,devadesát,naw deg
884,neunzig::NUM,devadesát,deg a phedwar ugain
885,hundert::NUM,sto,cant
886,tausend::NUM,tisíc,mil
887,und::CNJ,a,a
888,oder::CNJ,nebo,neu
889,stehen::V,stát,sefyll
890,sitzen::V,sedět,eistedd
891,liegen::V,ležet,gorwedd
892,hängen::V,viset,hongian
893,werden::V,stát se,dod yn
894,werden::V,stát se,mynd yn
895,passieren::V,stát se,digwydd
896,beginnen::V,počít,cychwyn
897,enden::V,končit,gorffen
898,enden::V,skončit,gorffen
899,wechseln::V,měnit se,newid
900,aufgehen[Sonne]::V,vyjít,codi
901,untergehen[Sonne]::V,zapadnout,machlud
902,scheinen[Sonne]::V,svítit,tywynnu
903,donnern::V,hřmět,taranu
904,wehen::V,vát,chwythu
905,wehen::V,vanout,chwythu
906,strömen::V,proudit,ffrydio
907,fließen::V,téct,llifo
908,sich drehen::V,točit se,troi
909,sich drehen::V,točit se,cylchdroi
910,schwanken::V,kolísat,siglo
911,schwanken::V,houpat se,siglo
912,schwingen::V,kývat se,siglo
913,fallen::V,padat,cwympo
914,brennen::V,hořet,llosgi
915,rauchen::V,kouřit,mygu
916,regnen::V,pršet,glawio
917,gefrieren::V,zamrznout,rhewi
918,tauen::V,tát,toddi
919,tauen::V,tát,meirioli
920,schmelzen::V,tavit,toddi
921,trocknen::V,schnout,sychu
922,sieden::V,vřít,berwi
923,faulen::V,hnít,pydru
924,faulen::V,hnít,braenu
925,verfaulen::V,shnít,pydru
926,verfaulen::V,shnít,dadfeilio
927,reißen::V,roztrhat se,clecian
928,reißen::V,roztrhat se,torri'n glats
929,versinken::V,topit se,suddo
930,versinken::V,ponořit se,suddo
931,vergehen::V,plynout,myned heibio
932,vergehen::V,plynout,pasio
933,erscheinen::V,objevit se,ymddangos
934,verschwinden::V,zmizet,diflannu
935,sinken::V,klesat,syrthio
936,abnehmen::V,ubýt,lleihau
937,zunehmen::V,přibýt,cynyddu
938,steigen::V,stoupat,codi
939,wachsen::V,růst,tyfu
940,glänzen::V,lesknout se,disgleirio
941,funkeln::V,jiskřit se,pefrio
942,lärmen::V,dělat hluk,cadw sŵn
943,lärmen::V,dělat hluk,gwneud twrw
944,läuten::V,zvonit,canu
945,klingeln::V,zvonit,canu
946,klingeln::V,zvonit,seinio
947,klirren::V,řinčet,tincian
948,brausen::V,hučet,rhuo
949,rauschen::V,šumět,siffrwd
950,rauschen::V,šumět,chwithrwd
951,klingen::V,znít,seinio
952,bellen::V,štěkat,cyfarth
953,heulen::V,výt,udo
954,heulen::V,výt,oernadu
955,blasen::V,foukat,chwythu
956,pfeifen::V,pískat,chwibanu
957,schreien::V,křičet,gweiddi
958,schreien::V,křičet,bloeddio
959,stöhnen::V,sténat,griddfan
960,zittern::V,třást se,crynu
961,leben::V,žít,byw
962,geboren werden::V,rodit se,cael eich geni
963,atmen::V,dýchat,anadlu
964,trinken::V,pít,yfed
965,essen::V,jíst,bwyta
966,schlucken::V,polykat,llyncu
967,müde werden::V,unavit se,blino
968,einschlafen::V,usnout,mynd i gysgu
969,einschlafen::V,usnout,syrthio i gysgu
970,schlafen::V,spát,huno
971,schlafen::V,spát,cysgu
972,aufwachen::V,probudit se,dihuno
973,aufstehen::V,vstát,codi
974,sich erholen::V,zotavovat se,ymlacio
975,sich erholen::V,zotavovat se,dadflino
976,krank werden::V,onemocnět,mynd yn sâl
977,krank werden::V,onemocnět,mynd yn wael
978,krank sein::V,být nemocný,gwaelu
979,schmerzen::V,bolet,brifo
980,husten::V,kašlat,pesychu
981,genesen::V,uzdravit se,gwella
982,genesen::V,uzdravit se,cael yn ôl
983,sterben::V,umřít,marw
984,umkommen::V,zahynout,trengi
985,sich bewegen::V,pohnout se,symud
986,sich rühren::V,hnout se,syflyd
987,sich erheben::V,zdvihnout se,codi
988,sich setzen::V,posadit se,eistedd
989,hinfallen::V,upadnout,cwympo
990,laufen::V,běžet,cerdded
991,schreiten::V,kráčet,camu
992,spazierengehen::V,procházet se,mynd am dro
993,eilen::V,spěchat,rhuthro
994,sich beeilen::V,pospíšit si,brysio
995,sausen::V,fičet,rhuthro
996,rennen::V,pádit,rhedeg
997,springen::V,skákat,llamu
998,springen::V,skákat,neidio
999,klettern::V,lézt,dringo
1000,klettern::V,šplhat,dringo
1001,schaukeln::V,houpat,siglo
1002,kriechen::V,lézt,cropian
1003,kriechen::V,plazit se,cropian
1004,schwimmen::V,plavat,nofio
1005,tauchen::V,nořit se,plymio
1006,tauchen::V,nořit se,ymsuddo
1007,rudern::V,veslovat,rhwyfo
1008,fahren::V,jet,gyrru
1009,fahren::V,jet,dreifio
1010,fahren::V,jezdit,gyrru
1011,fahren::V,jezdit,dreifio
1012,fliegen::V,létat,hedfan
1013,gehen::V,jít,mynd
1014,weggehen::V,odejít,mynd
1015,weggehen::V,odejít,ymadael
1016,abfahren::V,odjet,ymadael
1017,anhalten::V,zastavit se,stopio
1018,hineingehen::V,vcházet se,mynd i mewn
1019,eintreten::V,vstoupit,mynd i
1020,kommen::V,přijít,dod
1021,ankommen::V,dojít,cyrraedd
1022,zurückkommen::V,vrátit se,dychwelyd
1023,bleiben::V,zůstat,aros
1024,bleiben::V,zůstat,sefyll
1025,warten::V,čekat,aros
1026,warten::V,čekat,disgwyl
1027,erwarten::V,čekat na,disgwyl
1028,suchen::V,hledat,chwilio am
1029,finden::V,najít,darganfod
1030,versuchen::V,zkoušet,profi
1031,versuchen::V,zkoušet,ceisio
1032,vorbereiten::V,připravit,paratoi
1033,lieben::V,milovat,caru
1034,mögen::V,mít rád,hoffi
1035,lachen::V,smát se,chwerthin
1036,rühren::V,dojmout,cynhyrfu
1037,weinen::V,plakat,wylo
1038,weinen::V,plakat,llefain
1039,schimpfen::V,nadávat,grwgnach
1040,sich ärgern::V,pohoršit se,gofidio
1041,sich fürchten::V,bát se,ofni
1042,fürchten::V,bát se,arswydo
1043,fliehen::V,utéct,ffoi
1044,flüchten::V,prchnout,dianc
1045,sehen::V,vidět,gweld
1046,anschauen::V,podívat se na,syllu
1047,anschauen::V,podívat se na,edrych
1048,ansehen::V,sledovat,gwylio
1049,hören::V,slyšet,clywed
1050,zuhören::V,poslouchat,gwrando
1051,probieren::V,ochutnávat,profi
1052,riechen::V,cítit,arogli
1053,fühlen::V,cítit,teimlo
1054,fühlen::V,cítit,clywed
1055,scheinen::V,zdát se,ymddangos
1056,zu sehen sein::V,moci být viděn,dod i'r golwg
1057,vernehmen::V,uslyšet,clywed sôn am
1058,frieren::V,mrznout,bod yn oer
1059,tun::V,dělat,gwneud
1060,können::V,moct,gallu
1061,wollen::V,chtít,bod mewn angen
1062,anfangen::V,začít,dechrau
1063,beenden::V,ukončit,darfod
1064,beenden::V,ukončit,gorffen
1065,aufhören::V,přestat,peidio
1066,gelingen::V,podařit se,llwyddo
1067,geraten::V,dařit se,diweddu
1068,öffnen::V,otevřít,agor
1069,schließen::V,zavřít,cau
1070,stellen::V,postavit,gosod
1071,setzen::V,posadit,gosod
1072,legen::V,klást,gosod
1073,legen::V,položit,gosod
1074,berühren::V,dotýkat se,cyffwrdd
1075,verbinden::V,spojit,cysylltu
1076,bedecken::V,pokrýt,gorchuddio
1077,aufhängen::V,oběsit,crogi
1078,aufhängen::V,oběsit,hongian
1079,aufhängen::V,pověsit,crogi
1080,aufhängen::V,pověsit,hongian
1081,anzünden::V,zapálit,cynnau
1082,anzünden::V,podpálit,cynnau
1083,aufheben::V,zvednout,codi
1084,aufheben::V,zdvihnout,codi
1085,zurücklassen::V,zanechat,gadael
1086,verlieren::V,ztratit,colli
1087,fallen lassen::V,upustit,gollwng
1088,machen::V,udělat,gwneud
1089,herstellen::V,vyrobit,cynhyrchu
1090,bauen::V,stavět,adeiladu
1091,bauen::V,budovat,adeiladu
1092,reparieren::V,opravit,trwsio
1093,reparieren::V,opravit,atgyweirio
1094,verbessern::V,zlepšit,diwygio
1095,ändern::V,změnit,altro
1096,graben::V,rýt,palu
1097,graben::V,rýt,cloddio
1098,graben::V,kopat,palu
1099,graben::V,kopat,cloddio
1100,beugen::V,ohnout,plygu
1101,biegen::V,ohnout,plygu
1102,drehen::V,točit,troelli
1103,wenden::V,obrátit,troi
1104,umdrehen::V,obrátit,troi
1105,heben::V,zdvihnout,codi
1106,hochheben::V,zvednout,dyrchafu
1107,ergreifen::V,chopit se,gafael
1108,halten::V,držet,dal
1109,drücken::V,stisknout,pwyso
1110,drücken::V,stisknout,gwasgu
1111,schieben::V,posouvat,gwthio
1112,kratzen::V,škrábat,crafu
1113,lecken::V,lízat,llyfu
1114,beißen::V,kousat,cnoi
1115,beißen::V,kousat,brathu
1116,abreißen::V,utrhat,tynnu ymaith
1117,abreißen::V,odtrhat,tynnu ymaith
1118,abschneiden::V,uřezat,torri
1119,abschneiden::V,ukrojit,torri
1120,binden::V,přivázat,clymu
1121,stecken::V,strčit,plannu
1122,brechen::V,lomit,torri
1123,klopfen::V,ťukat,taro
1124,klopfen::V,klepat,taro
1125,hauen::V,bít,taro
1126,kleben::V,lepit,gludio
1127,reiben::V,třít,rhwbio
1128,streichen::V,mazat,taenu
1129,schleifen::V,brousit,hogi
1130,schneiden::V,řezat,torri
1131,schneiden::V,střihat,torri
1132,rütteln::V,třást,ysgytio
1133,rütteln::V,otřást,ysgytio
1134,schütteln::V,třást,siglo
1135,schütteln::V,třást,ysgwyd
1136,schütteln::V,zatřást,siglo
1137,schütteln::V,zatřást,ysgwyd
1138,schwenken::V,mávat,siglo
1139,schütten::V,nasypat,tywallt
1140,füllen::V,naplnit,llenwi
1141,einwickeln::V,zavinout,lapio
1142,tragen::V,nést,cludo
1143,schleppen::V,vléct,llusgo
1144,ziehen::V,tahat,tynnu
1145,ziehen::V,táhnout,tynnu
1146,aufbewahren::V,schovat,cadw
1147,werfen::V,házet,taflu
1148,fangen::V,chytat,dal
1149,packen::V,uchvátit,cipio
1150,packen::V,uchvátit,crafangu
1151,verstecken::V,schovat,celu
1152,verstecken::V,schovat,cuddio
1153,teilen::V,rozdělit,rhannu
1154,schicken::V,posílat,anfon
1155,bringen::V,přinést,dod â
1156,hinzufügen::V,připojit,chwanegu
1157,bekommen::V,dostat,cael
1158,erhalten::V,uchovat,derbyn
1159,nehmen::V,vzít,cymryd
1160,wählen::V,zvolit,dewis
1161,auswählen::V,vybrat,dethol
1162,bewahren::V,uchránit,cadw
1163,behindern::V,překážet,atal
1164,behindern::V,překážet,rhwystro
1165,verderben::V,zkazit,difetha
1166,beschädigen::V,porušit,niweidio
1167,beschädigen::V,poškodit,niweidio
1168,zerbrechen::V,rozlámat,torri
1169,zerreißen::V,roztrhnout,rhwygo
1170,zerstören::V,zničit,dinistrio
1171,verbrennen::V,spálit,llosgi
1172,geben::V,dát,rhoi
1173,reichen::V,podat,estyn
1174,schenken::V,darovat,rhoddi
1175,versprechen::V,slíbit,addo
1176,wünschen::V,přát,dymuno
1177,loben::V,chválit,canmol
1178,küssen::V,líbat,cusanu
1179,wiegen::V,chovat,siglo
1180,wiegen::V,kolébat,siglo
1181,zudecken::V,přikrýt,gorchuddio
1182,zudecken::V,přiklopit,gorchuddio
1183,wecken::V,vzbudit,deffro
1184,zeigen::V,ukázat,dangos
1185,führen::V,vést,arwain
1186,lehren::V,učit,dysgu
1187,unterrichten::V,vyučovat,hyfforddi
1188,aufziehen::V,vychovat,dod i fyny
1189,leiten::V,vodit,arwain
1190,antreiben::V,nutit,annog
1191,lassen::V,dát,gadael
1192,einladen::V,pozvat,gwahodd
1193,vereinigen::V,spojit,uno
1194,vereinigen::V,spojit,cyfuno
1195,besuchen::V,návštívit,ymweld â
1196,treffen::V,potkat,cwrdd
1197,treffen::V,potkat,cyfarfod
1198,sich versammeln::V,shromáždit se,casglu
1199,sich versammeln::V,shromáždit se,cynnull
1200,spielen::V,hrát,chwarae
1201,singen::V,zpívat,canu
1202,tanzen::V,tančit,dawnsio
1203,sich trennen::V,rozejít se,ymwahanu
1204,verlassen::V,opustit,gadael
1205,retten::V,zachránit,achub
1206,bewachen::V,hlídat,gwarchod
1207,schützen::V,chránit,noddi
1208,verteidigen::V,obhájit,amddiffyn
1209,sich schlagen::V,bít se,ffraeo
1210,sich schlagen::V,bít se,terfysgu
1211,schießen::V,střílet,saethu
1212,siegen::V,zvítězit,ennill
1213,ärgern::V,zlobit,cythruddo
1214,ärgern::V,pohoršit,cythruddo
1215,schlagen::V,udeřit,curo
1216,schlagen::V,praštit,curo
1217,treten::V,kopnout,cicio
1218,stechen::V,bodnout,pigo
1219,stechen::V,píchnout,pigo
1220,stoßen::V,strčit,gwthio
1221,stehlen::V,ukrást,dwyn
1222,stehlen::V,ukrást,lladrata
1223,stören::V,vyrušit,aflonyddu
1224,belästigen::V,obtěžovat,trafferthu
1225,verbergen::V,skrýt,cuddio
1226,täuschen::V,klamat,twyllo
1227,betrügen::V,podvést,hocedu
1228,töten::V,zabít,lladd
1229,wohnen::V,bydlit,byw
1230,arbeiten::V,pracovat,gweithio
1231,sammeln::V,sebrat,casglu
1232,pflücken::V,česat,casglu
1233,jagen::V,uhonit,hela
1234,fischen::V,chytat ryby,pysgota
1235,fassen::V,ulovit,dal
1236,hüten::V,pást,bugeilio
1237,treiben::V,hnát,gyrru
1238,anbinden::V,přivázat,clymu
1239,füttern::V,krmit,porthi
1240,melken::V,dojit,godro
1241,hacken::V,seknout,torri
1242,gießen::V,zalít,dyfrhau
1243,reifen::V,uzrát,aeddfedu
1244,zubereiten::V,připravit,coginio
1245,kochen::V,vařit,berwi
1246,backen::V,péct,pobi
1247,backen::V,péct,crasu
1248,braten::V,smažit,ffrio
1249,umrühren::V,zamíchat,cyffroi
1250,stricken::V,plést,gwau
1251,nähen::V,šít,gwnïo
1252,färben::V,nabarvit,lliwio
1253,reinigen::V,očistit,glanhau
1254,waschen::V,mýt,golchi
1255,abwischen::V,utřít,sychu
1256,spülen::V,spláchnout,streulio
1257,fegen::V,zamést,ysgubo
1258,kehren::V,mést,ysgubo
1259,baden::V,koupat se,cael bath
1260,sich waschen::V,mýt se,ymolchi
1261,ausziehen::V,svléct,tynnu
1262,anziehen::V,obléct,gwisgo
1263,sich anziehen::V,oblékat se,ymwisgo
1264,kämmen::V,učesat,cribo
1265,schmücken::V,ozdobit,harddu
1266,schmücken::V,ozdobit,addurno
1267,sagen::V,říct,dweud
1268,sprechen::V,mluvit,llefaru
1269,reden::V,hovořit,siarad
1270,sich unterhalten::V,povídat se,sgwrsio
1271,fragen::V,zeptat se,gofyn
1272,bitten::V,prosit,gofyn am
1273,erzählen::V,povídat,dweud
1274,mitteilen::V,sdělit,cyfleu
1275,mitteilen::V,oznámit,cyfleu
1276,nennen::V,nazvat,enwi
1277,rufen::V,volat,galw
1278,rufen::V,zavolat,galw
1279,prahlen::V,chlubit se,brolio
1280,prahlen::V,chlubit se,ymffrostio
1281,übersetzen::V,přeložit,cyfieithu
1282,denken::V,myslit,meddwl
1283,glauben::V,věřit,credu
1284,glauben::V,věřit,coelio
1285,bemerken::V,zpozorovat,sylwi
1286,erkennen::V,poznat,adnabod
1287,begreifen::V,pochopit,amgyffred
1288,verstehen::V,porozumět,deall
1289,lernen::V,učit se,dysgu
1290,wissen::V,vědět,gwybod
1291,sich erinnern an::V,vzpomínat si na,cofio
1292,vergessen::V,zapomínat,anghofio
1293,messen::V,měřit,mesur
1294,zählen::V,spočítat,cyfrif
1295,rechnen::V,počítat,cyfrifo
1296,lesen::V,číst,darllen
1297,malen::V,malovat,peintio
1298,zeichnen::V,rýsovat,tynnu
1299,schreiben::V,psát,ysgrifennu
1300,besitzen::V,mít,meddu
1301,besitzen::V,vlastnit,meddu
1302,kaufen::V,koupit,prynu
1303,verkaufen::V,prodat,gwerthu
1304,bezahlen::V,zaplatit,talu am
1305,zahlen::V,platit,talu
1306,beherrschen::V,ovládat,rheoli
1307,beherrschen::V,ovládat,llywodraethu
1308,ertragen::V,snést,dioddef
