,Concept_ID,ku,hr
833,dorthin::ADV,wêda,onamo
834,geradeaus::ADV,rastê rast,ravno
835,vorwärts::ADV,ber bi pêş,naprijed
836,rückwärts::ADV,paşpê,natrag
837,zurück::ADV,paşdo,nazad
838,zurück::ADV,paşdo,natrag
839,zurück::ADV,paşvê,nazad
840,zurück::ADV,paşvê,natrag
841,unten::ADV,jêrî,dolje
842,hinab::ADV,berjêr,nizbrdo
843,oben::ADV,banî,gore
844,hinauf::ADV,banî,uzbrdo
845,überall::ADV,li her derê,svuda
846,überall::ADV,li her derê,svagdje
847,nicht::ADV,ne,ne
848,nicht::ADV,nîn,ne
849,nicht::ADV,tine,ne
850,ein wenig::ADV,hebkî,malo
851,kaum::ADV,tema,tek
852,kaum::ADV,tema,jedva
853,kaum::ADV,himangi,tek
854,kaum::ADV,himangi,jedva
855,sehr::ADV,gelek,jako
856,sehr::ADV,gelek,veoma
857,so::ADV,weha,tako
858,so::ADV,weha,ovako
859,noch::ADV,hêj,još
860,noch::ADV,dîsa,još
861,nur::ADV,tenê,samo
862,nur::ADV,bes,samo
863,schon::ADV,hew,već
864,wieder::ADV,jar din,opet
865,wieder::ADV,jar din,ponovo
866,wieder::ADV,dîsa,opet
867,wieder::ADV,dîsa,ponovo
868,vergebens::ADV,deya çun,uzalud
869,vergebens::ADV,deya çun,zabadava
870,vergebens::ADV,îfleh bûn,uzalud
871,vergebens::ADV,îfleh bûn,zabadava
872,vor::PRP,li ber,pred
873,vor::PRP,li ber,ispred
874,hinter::PRP,li pişt,za
875,hinter::PRP,li pişt,iza
876,unter::PRP,li bin,pod
877,unter::PRP,li bin,ispod
878,durch::PRP,kura,po
879,durch::PRP,kura,kroz
880,neben::PRP,li ba,kraj
881,neben::PRP,li ba,pored
882,neben::PRP,li ba,pokraj
883,zwischen::PRP,nabeyne,među
884,zwischen::PRP,nabeyne,između
885,zwischen::PRP,di nav...da,među
886,zwischen::PRP,di nav...da,između
887,wegen::PRP,ji bo,radi
888,wegen::PRP,ji bo,zbog
889,wegen::PRP,ji ber,radi
890,wegen::PRP,ji ber,zbog
891,dies::PRN,ev,ovo
892,das::PRN,ev,to
893,das::PRN,ev,ono
894,alles::PRN,hemû,sve
895,ich::PRN,ez,ja
896,du::PRN,tu,ti
897,er::PRN,wî,on
898,wir::PRN,êm,mi
899,ihr::PRN,hûn,vi
900,sie::PRN,we,oni
901,was::FPRN,çi,što
902,wer::FPRN,ki,tko
903,wo::FADV,li ku dere,gdje
904,wohin::FADV,li ku dere,kuda
905,wohin::FADV,li ku dere,kamo
906,wie::FADV,çawa,kako
907,warum::FADV,çima,zašto
908,wieviel::FNUM,çend,koliko
909,eins::NUM,yek,jedan
910,zwei::NUM,didu,dva
911,drei::NUM,sisê,tri
912,vier::NUM,çar,četiri
913,fünf::NUM,penç,pet
914,sechs::NUM,şeş,šest
915,sieben::NUM,heft,sedam
916,acht::NUM,heşt,osam
917,neun::NUM,neh,devet
918,zehn::NUM,deh,deset
919,elf::NUM,yazdeh,jedanaest
920,zwölf::NUM,diwazdeh,dvanaest
921,zwanzig::NUM,bîst,dvadeset
922,dreißig::NUM,sih,trideset
923,vierzig::NUM,çil,četrdeset
924,fünfzig::NUM,pençi,pedeset
925,sechzig::NUM,şêst,šezdeset
926,siebzig::NUM,heftê,sedamdeset
927,achtzig::NUM,heştê,osamdeset
928,neunzig::NUM,nod,devetdeset
929,hundert::NUM,sêd,sto
930,tausend::NUM,hezar,tisuća
931,und::CNJ,û,i
932,und::CNJ,û,te
933,oder::CNJ,an,ili
934,oder::CNJ,yan,ili
935,stehen::V,sekinîn,stajati
936,sitzen::V,rûniştin,sjediti
937,liegen::V,paldan,ležati
938,hängen::V,darve kirin,visiti
939,werden::V,bûn,postati
940,werden::V,bûn,činiti se
941,passieren::V,hatin holê,desiti se
942,passieren::V,hatin holê,dogoditi se
943,passieren::V,hatin serê kesî,desiti se
944,passieren::V,hatin serê kesî,dogoditi se
945,beginnen::V,li dest pêkirin,početi
946,enden::V,xalas bû,prestati
947,enden::V,xalas bû,svršiti se
948,wechseln::V,guherandin,mijenjati se
949,wechseln::V,dêgiş kirin,mijenjati se
950,aufgehen[Sonne]::V,hilatin,izići
951,untergehen[Sonne]::V,çun ava,zaći
952,scheinen[Sonne]::V,şewk de,sijati
953,donnern::V,gire-gir,grmjeti
954,wehen::V,ba le de,duhati
955,strömen::V,xwe girtin,strujati
956,fließen::V,herikîn,teći
957,sich drehen::V,xwe zivirandin,obrtati se
958,sich drehen::V,xwe zivirandin,vrtjeti se
959,schwanken::V,hejandin,teturati
960,schwanken::V,hejandin,kolebati se
961,schwingen::V,libakirin,njihati
962,schwingen::V,libakirin,titrati
963,fallen::V,ketin,padati
964,brennen::V,şewitîn,gorjeti
965,rauchen::V,kişandin,dimiti se
966,regnen::V,bahran tê,kišiti
967,regnen::V,bahran tê,daždjeti
968,gefrieren::V,qefilandin,smrznuti se
969,tauen::V,helandin,kopnjeti
970,tauen::V,helandin,kraviti se
971,schmelzen::V,helandin,topiti se
972,trocknen::V,zuwabûn,sušiti se
973,sieden::V,kelîn,kipjeti
974,sieden::V,kelîn,ključati
975,faulen::V,xerabûn,gnjiti
976,verfaulen::V,xerabûn,sagnjiti
977,reißen::V,jêkirin,otrgnuti se
978,versinken::V,xerq bûn,tonuti
979,versinken::V,xerq bûn,propasti
980,vergehen::V,derbas bûn,prolaziti
981,erscheinen::V,peyda bûn,pojaviti se
982,verschwinden::V,wendabûn,nestati
983,verschwinden::V,wendabûn,izgubiti se
984,sinken::V,noq bûn,trgnuti
985,sinken::V,noq bûn,spustiti se
986,abnehmen::V,kêm bûn,opasti
987,zunehmen::V,qelew bûn,povećati se
988,steigen::V,hildan,uzići
989,steigen::V,hildan,nadoći
990,wachsen::V,mezin bûn,rasti
991,glänzen::V,biriqîn,blistati
992,glänzen::V,biriqîn,sjati se
993,funkeln::V,çikisîn,svjetlucati
994,lärmen::V,guşîn,bučati
995,lärmen::V,guşîn,galamiti
996,läuten::V,lê de,zvoniti
997,klingeln::V,sîl dan,zvoniti
998,klingeln::V,ringerin,zvoniti
999,klirren::V,zingzing hat,zvečati
1000,brausen::V,guşîn,hujati
1001,rauschen::V,guşîn,šumiti
1002,rauschen::V,guşîn,šuškati
1003,klingen::V,deng pe ketin,zvučati
1004,bellen::V,kewtîn,lajati
1005,heulen::V,ûrîn,zavijati
1006,blasen::V,puf kirin,puhati
1007,pfeifen::V,fîkandin,fućkati
1008,schreien::V,qîrîn,vikati
1009,schreien::V,qîrîn,kričati
1010,stöhnen::V,nalîn,stenjati
1011,zittern::V,hejîn,drhtati
1012,zittern::V,hejîn,trepetati
1013,leben::V,jihîn,živjeti
1014,geboren werden::V,hatin dinyê,roditi se
1015,geboren werden::V,bûn,roditi se
1016,atmen::V,hilmijîn,disati
1017,trinken::V,vexwarin,piti
1018,essen::V,xwarin,jesti
1019,schlucken::V,daqulbandin,gutati
1020,müde werden::V,betilîln,umoriti se
1021,müde werden::V,qerimîn,umoriti se
1022,einschlafen::V,razan,usnuti
1023,einschlafen::V,razan,zaspati
1024,schlafen::V,razan,spati
1025,schlafen::V,razandin,spati
1026,aufwachen::V,şiyarbûn,probuditi se
1027,aufstehen::V,rabûn,ustati
1028,sich erholen::V,baş bûn,odmoriti se
1029,krank werden::V,nexweş kêt,oboljeti se
1030,krank werden::V,nexweş kêt,razboljeti se
1031,krank sein::V,nexweş bû,bolovati
1032,schmerzen::V,êşandin,boljeti
1033,husten::V,kuxin,kašljati
1034,genesen::V,baş bûn,ozdraviti
1035,genesen::V,baş bûn,oporaviti se
1036,sterben::V,mirin,umrijeti
1037,umkommen::V,mirin,skapati
1038,sich bewegen::V,leqîn,gibati se
1039,sich bewegen::V,leqîn,kretati se
1040,sich rühren::V,leqîn,maknuti se
1041,sich erheben::V,rabûn,dići se
1042,sich setzen::V,runiştin,sjesti
1043,hinfallen::V,kêtin,pasti
1044,laufen::V,meşîn,hodati
1045,schreiten::V,meşkirin,stupati
1046,spazierengehen::V,gerandin,šetati se
1047,eilen::V,lezandin,hitati
1048,sich beeilen::V,zûkirin,požuriti se
1049,sausen::V,fîzîn,juriti
1050,rennen::V,baz dan,trčati
1051,springen::V,hilpekîn,skakati
1052,klettern::V,hilperikîn,popeti se
1053,klettern::V,hilperikîn,penjati se
1054,schaukeln::V,lorandin,ljuljati se
1055,kriechen::V,xuşandin,puzati
1056,kriechen::V,xuşandin,gmizati
1057,schwimmen::V,avjenîn,plivati
1058,tauchen::V,qutxuyardin,roniti
1059,tauchen::V,qutxuyardin,gnjuriti
1060,tauchen::V,noqîn,roniti
1061,tauchen::V,noqîn,gnjuriti
1062,rudern::V,qaîq ajotin,veslati
1063,fahren::V,ajotin,voziti se
1064,fliegen::V,firîn,letjeti
1065,fliegen::V,firîn,lijetati
1066,gehen::V,çûn,ići
1067,weggehen::V,çûn,otići
1068,abfahren::V,çûyin,krenuti
1069,abfahren::V,çûyin,otputovati
1070,anhalten::V,rawestîn,stati
1071,anhalten::V,rawestîn,zaustaviti
1072,hineingehen::V,ketin hundir,ulaziti
1073,eintreten::V,têketin,ući
1074,kommen::V,hatin,doći
1075,ankommen::V,gihan,stići
1076,ankommen::V,gihîştin,stići
1077,zurückkommen::V,vegerandin,vratiti se
1078,zurückkommen::V,vegerandin,povratiti se
1079,bleiben::V,sekinîn,ostati
1080,warten::V,payîn,čekati
1081,erwarten::V,payîn,očekivati
1082,suchen::V,lêgerîn,tražiti
1083,finden::V,peyda kirin,naći
1084,versuchen::V,çeribandin,pokušati
1085,vorbereiten::V,amade kirin,spremiti
1086,vorbereiten::V,amade kirin,pripremiti
1087,lieben::V,hez kirin,voljeti
1088,mögen::V,dil kirin,voljeti
1089,lachen::V,kenîn,smijati se
1090,rühren::V,hêjan,taknuti
1091,weinen::V,girîn,plakati
1092,schimpfen::V,pevçûn,psovati
1093,sich ärgern::V,enirîn,ljutiti se
1094,sich fürchten::V,tirsîn,bojati se
1095,fürchten::V,tirsin,bojati se
1096,fliehen::V,bazdan,pobjeći
1097,flüchten::V,revîn,utjeći
1098,sehen::V,dîtin,vidjeti
1099,anschauen::V,sêr kirin,ogledati
1100,ansehen::V,hesibandin,gledati
1101,hören::V,guhdar jirin,čuti
1102,zuhören::V,guhdarî kirin,slušati
1103,probieren::V,tehm kirin,probati
1104,riechen::V,bihn kirin,osjećati miris
1105,fühlen::V,hîs kirin,osjećati
1106,scheinen::V,xoyer kir,činiti se
1107,zu sehen sein::V,diyar bûn,biti vidljiv
1108,vernehmen::V,bihîstin,saznati
1109,frieren::V,qerişîn,zima je
1110,tun::V,kirin,raditi
1111,können::V,karin,moći
1112,wollen::V,xwestîn,htjeti
1113,anfangen::V,dest pêkirin,početi
1114,beenden::V,xelas kirin,svršiti
1115,beenden::V,xelas kirin,dovršiti
1116,aufhören::V,xelas kirin,prestati
1117,gelingen::V,çe bûn,uspjeti
1118,geraten::V,qewîmîn,desiti se
1119,öffnen::V,vekirin,otvoriti
1120,schließen::V,girtin,zatvoriti
1121,stellen::V,danîn,metnuti
1122,stellen::V,danîn,postaviti
1123,setzen::V,rûniştin,posaditi
1124,legen::V,danîn,polagati
1125,legen::V,razandin,polagati
1126,berühren::V,lêketin,doticati
1127,berühren::V,lêketin,dodirivati
1128,verbinden::V,anîn pê,spojiti
1129,verbinden::V,anîn pê,zavezati
1130,bedecken::V,sergirtin,pokriti
1131,aufhängen::V,aliqandin,objesiti
1132,anzünden::V,pêxistin,upaliti
1133,anzünden::V,pêxistin,zapaliti
1134,aufheben::V,hildan,podići
1135,aufheben::V,hildan,podignuti
1136,zurücklassen::V,hiştin,ostaviti
1137,zurücklassen::V,hiştin,pustiti natrag
1138,zurücklassen::V,vehiştin,ostaviti
1139,zurücklassen::V,vehiştin,pustiti natrag
1140,verlieren::V,wendakirin,izgubiti
1141,fallen lassen::V,xistin bixe,ispustiti
1142,fallen lassen::V,xistin,ispustiti
1143,machen::V,kirin,uraditi
1144,machen::V,kirin,načiniti
1145,machen::V,kirin,napraviti
1146,machen::V,çêkirin,uraditi
1147,machen::V,çêkirin,načiniti
1148,machen::V,çêkirin,napraviti
1149,herstellen::V,çê kirin,proizvesti
1150,herstellen::V,peyda kirin,proizvesti
1151,bauen::V,lêkirin,graditi
1152,reparieren::V,veherînerîn,popraviti
1153,verbessern::V,sererastkirin,poboljšati
1154,ändern::V,degiş kirin,promijeniti
1155,graben::V,kolandin,kopati
1156,graben::V,kolandin,kopkati
1157,beugen::V,tewîn,saviti
1158,beugen::V,xwar kirin,saviti
1159,biegen::V,tewandin,saviti
1160,biegen::V,tewandin,sagnuti
1161,biegen::V,xwarkirin,saviti
1162,biegen::V,xwarkirin,sagnuti
1163,drehen::V,fitilandin,vrtjeti
1164,wenden::V,zivîrin,obrnuti
1165,umdrehen::V,vegerandin,okrenuti
1166,umdrehen::V,vegerandin,prevŕnuti
1167,heben::V,hildan,dizati
1168,hochheben::V,hildan,dignuti
1169,ergreifen::V,dest avêtin,uhvatiti
1170,ergreifen::V,dest avêtin,prihvatiti
1171,halten::V,hîştin,držati
1172,halten::V,sekinîn,držati
1173,drücken::V,pêl kirin,pritiskivati
1174,schieben::V,damdan,gurati
1175,kratzen::V,xurandin,česati
1176,kratzen::V,xurandin,grepsti
1177,lecken::V,alastin,lizati
1178,beißen::V,gez kirin,ujesti
1179,beißen::V,gez kirin,gristi
1180,abreißen::V,hilşandin,otkinuti
1181,abschneiden::V,jêkirin,odrezati
1182,binden::V,girêdan,vezati
1183,stecken::V,têxistin,turiti
1184,brechen::V,şikandin,slomiti
1185,klopfen::V,kutandin,lupati
1186,klopfen::V,kutandin,kucati
1187,hauen::V,li dan,tući
1188,hauen::V,li dan,udarati
1189,kleben::V,zeliqîn,lijepiti
1190,kleben::V,şirêz kirin,lijepiti
1191,reiben::V,firikandin,trti
1192,streichen::V,bax dan,namazati
1193,schleifen::V,çarkirin,brusiti
1194,schneiden::V,jêkirin,rezati
1195,rütteln::V,hejandin,drmati
1196,schütteln::V,daweşîn,tresti
1197,schwenken::V,têwdan,mahati
1198,schütten::V,rijandin,sipati
1199,schütten::V,rijandin,lijevati
1200,füllen::V,dagirtin,napuniti
1201,einwickeln::V,pêçandin,umotati
1202,einwickeln::V,pêçandin,zamotati
1203,tragen::V,kişandin,nositi
1204,tragen::V,rajtin,nositi
1205,schleppen::V,kişandin,tegliti
1206,ziehen::V,kişandin,vući
1207,aufbewahren::V,hilandin,čuvati
1208,werfen::V,avêtin,bacati
1209,fangen::V,sem kirin,loviti
1210,fangen::V,sem kirin,hvatati
1211,fangen::V,girtin,loviti
1212,fangen::V,girtin,hvatati
1213,packen::V,pê girtin,ščepati
1214,packen::V,pê girtin,zgrabiti
1215,verstecken::V,hîlanin,sakriti
1216,teilen::V,parvekirin,podijeliti
1217,schicken::V,şandin,slati
1218,bringen::V,anîn,donijeti
1219,bringen::V,birin,donijeti
1220,hinzufügen::V,dan ser,dodati
1221,hinzufügen::V,dan ser,pridati
1222,hinzufügen::V,li tiştekî zêde kirin,dodati
1223,hinzufügen::V,li tiştekî zêde kirin,pridati
1224,bekommen::V,standin,dobiti
1225,erhalten::V,standin,primiti
1226,nehmen::V,girtin,uzeti
1227,wählen::V,ray dan,izabrati
1228,auswählen::V,bijartin,odabrati
1229,bewahren::V,rê li ber girtin,sačuvati
1230,bewahren::V,lê xwedî derketin,sačuvati
1231,behindern::V,bara wi,smetati
1232,verderben::V,heram bûn,pokvariti
1233,beschädigen::V,xerab kirin,oštetiti
1234,zerbrechen::V,şikênandin,razbiti
1235,zerbrechen::V,şikênandin,prelomiti
1236,zerbrechen::V,perçe kirin,razbiti
1237,zerbrechen::V,perçe kirin,prelomiti
1238,zerreißen::V,qelişandin,poderati
1239,zerreißen::V,qelişandin,rastrgnuti
1240,zerstören::V,hilşandin,razoriti
1241,zerstören::V,hilşandin,razrušiti
1242,verbrennen::V,şewitandin,spaliti
1243,verbrennen::V,şewitandin,sagorjeti
1244,geben::V,dan,dati
1245,geben::V,dayin,dati
1246,reichen::V,besbûn,pružiti
1247,reichen::V,têrkirin,pružiti
1248,schenken::V,diyarî kirin,darivati
1249,versprechen::V,soz dan,obećati
1250,wünschen::V,dil kirin,željeti
1251,loben::V,pesinandin,hvaliti
1252,küssen::V,maçkirin,ljubiti
1253,wiegen::V,lorandin,njihati
1254,wiegen::V,lorandin,ljuljati
1255,wiegen::V,wezinandin,njihati
1256,wiegen::V,wezinandin,ljuljati
1257,zudecken::V,nixumandin,pokriti
1258,wecken::V,bixwe hesandin,probuditi
1259,zeigen::V,şanîdan,pokazati
1260,führen::V,raber kirin,voditi
1261,lehren::V,hîn kirin,učiti
1262,unterrichten::V,ders dan,poučiti
1263,aufziehen::V,mesinkirin,uzgajati
1264,leiten::V,rêberî kirin,upravljati
1265,antreiben::V,bezandin,natjeravati
1266,lassen::V,berdan,dati
1267,lassen::V,hiştin,dati
1268,einladen::V,dawet kirin,pozvati
1269,vereinigen::V,bi yek kirin,ujediniti
1270,besuchen::V,mêvan bûn,posjetiti
1271,treffen::V,rast hatin,sresti
1272,sich versammeln::V,li hev çivîn,okupiti se
1273,spielen::V,listin,igrati se
1274,singen::V,stran,pjevati
1275,tanzen::V,reqisîn,plesati
1276,sich trennen::V,hew berdan,razići se
1277,verlassen::V,tanê hişt,ostaviti
1278,verlassen::V,tanê hişt,napustiti
1279,verlassen::V,bêkes,ostaviti
1280,verlassen::V,bêkes,napustiti
1281,retten::V,rihakirin,spasiti
1282,bewachen::V,raçavkirin,čuvati
1283,bewachen::V,raçavkirin,stražariti
1284,schützen::V,hemet kirin,čuvati
1285,verteidigen::V,paraztin,obraniti
1286,sich schlagen::V,li hev bezîn,biti se
1287,sich schlagen::V,li hev bezîn,udariti se
1288,schießen::V,agir kirin,pucati
1289,schießen::V,agir kirin,strijeljati
1290,siegen::V,biser ketin,pobijediti
1291,ärgern::V,xeyirandin,ljutiti
1292,schlagen::V,lêdan,biti
1293,schlagen::V,lêdan,udariti
1294,schlagen::V,lêxistin,biti
1295,schlagen::V,lêxistin,udariti
1296,treten::V,têlekirin,šutnuti
1297,stechen::V,têrekirin,ubosti
1298,stoßen::V,lêketin,gurnuti
1299,stehlen::V,dizîn,ukrasti
1300,stehlen::V,dizî birin,ukrasti
1301,stören::V,aciz kirin,smetati
1302,belästigen::V,li tela yeki ketin,smetati
1303,belästigen::V,li tela yeki ketin,dosaditi
1304,verbergen::V,veşartin,skriti
1305,verbergen::V,kemîndanîn,skriti
1306,täuschen::V,xapandin,obmanuti
1307,täuschen::V,lê zexeli kirin,obmanuti
1308,betrügen::V,xapandin,prevarati
1309,töten::V,kûştin,ubiti
1310,wohnen::V,rûniştin,stanovati
1311,arbeiten::V,kar kirin,raditi
1312,arbeiten::V,şêxulin,raditi
1313,sammeln::V,komkirin,sabrati
1314,pflücken::V,çinîn,ubrati
1315,jagen::V,nêçîr kirin,loviti
1316,fischen::V,masî girtin,ribati
1317,fischen::V,masî girtin,loviti ribu
1318,fassen::V,pê girtin,uloviti
1319,fassen::V,sêm kirin,uloviti
1320,hüten::V,hei jê man,pasti
1321,treiben::V,bêherandin,goniti
1322,anbinden::V,tewilandin,privezati
1323,füttern::V,xwarine dan lê,hraniti
1324,melken::V,dotin,musti
1325,hacken::V,kolandin,sjeckati
1326,gießen::V,av dan,politi
1327,reifen::V,kemilîn,sazreti
1328,zubereiten::V,çe kirin,prigotoviti
1329,kochen::V,xwarin çe kirin,kuhati
1330,kochen::V,kelandin,kuhati
1331,backen::V,pijandin,peći
1332,braten::V,qelandin,peći
1333,braten::V,qelandin,pržiti
1334,braten::V,sor kirin,peći
1335,braten::V,sor kirin,pržiti
1336,umrühren::V,têvdan,promiješati
1337,stricken::V,hûnan,plesti
1338,nähen::V,kêl kirin,šiti
1339,färben::V,boyax kirin,obojiti
1340,reinigen::V,paqijkirin,očistiti
1341,reinigen::V,paqijkirin,počistiti
1342,waschen::V,şuştin,prati
1343,abwischen::V,pakîj kirin,otrti
1344,spülen::V,şuştin,isprati
1345,spülen::V,şuştin,oplakati
1346,fegen::V,maliştin,mesti
1347,fegen::V,maliştin,pomesti
1348,kehren::V,maliştin,mesti
1349,baden::V,serîşûştin,kupati se
1350,sich waschen::V,serîşûştin,umiti se
1351,sich waschen::V,serîşûştin,prati se
1352,ausziehen::V,jê kirin,svući
1353,anziehen::V,pê kirin,obući
1354,sich anziehen::V,xwe kirin,obući se
1355,kämmen::V,şeh kirin,češljati
1356,schmücken::V,xemilandin,uresiti
1357,schmücken::V,xemilandin,nakititi
1358,sagen::V,gotin,reći
1359,sagen::V,gotin,kazati
1360,sagen::V,peyivîn,reći
1361,sagen::V,peyivîn,kazati
1362,sprechen::V,peyivîn,govoriti
1363,reden::V,axaftin,govoriti
1364,reden::V,axaftin,besjediti
1365,sich unterhalten::V,hev biştaxilin,razgovarati se
1366,fragen::V,pirsîn,pitati
1367,fragen::V,pirs kirin,pitati
1368,bitten::V,tika kirin,moliti
1369,erzählen::V,behs kirin,ispričati
1370,erzählen::V,behs kirin,pripovjediti
1371,mitteilen::V,vegotin,saopćiti
1372,nennen::V,bi nav kirin,nazvati
1373,rufen::V,bakirin,zvati
1374,rufen::V,bakirin,dozvati
1375,prahlen::V,pesnê xwe dan,hvalisati se
1376,übersetzen::V,qulibandin,prevesti
1377,übersetzen::V,derbas kirin,prevesti
1378,denken::V,fikirîn,misliti
1379,glauben::V,bawer bûn,vjerovati
1380,bemerken::V,bala xwe dan,zapaziti
1381,bemerken::V,bala xwe dan,primijetiti
1382,bemerken::V,çac lê ketin,zapaziti
1383,bemerken::V,çac lê ketin,primijetiti
1384,erkennen::V,pêhesîn,prepoznati
1385,begreifen::V,fêmkirin,pojmiti
1386,begreifen::V,fêmkirin,shvatiti
1387,verstehen::V,fêmkirin,razabrati
1388,lernen::V,halmandin,učiti se
1389,lernen::V,fêrbun,učiti se
1390,wissen::V,zanîn,znati
1391,sich erinnern an::V,bir bûn,sjetiti se
1392,vergessen::V,ji bir kirin,zaboraviti
1393,messen::V,pê kanîn,mjeriti
1394,zählen::V,hejmardin,brojiti
1395,rechnen::V,hesibandin,računati
1396,lesen::V,xwendin,čitati
1397,malen::V,rengandin,slikati
1398,malen::V,boyax kirin,slikati
1399,zeichnen::V,işaret kirin,crtati
1400,schreiben::V,nivîsandin,pisati
1401,besitzen::V,hebûn,imati
1402,besitzen::V,hebûn,posjedovati
1403,kaufen::V,kirîn,kupiti
1404,verkaufen::V,firotin,prodati
1405,verkaufen::V,firotin,raspačati
1406,bezahlen::V,pere dan,platiti
1407,zahlen::V,pere dan,plaćati
1408,zahlen::V,dayin,plaćati
1409,beherrschen::V,zebt kirin,vladati
1410,beherrschen::V,zebt kirin,gospodariti
1411,beherrschen::V,hukim kirin,vladati
1412,beherrschen::V,hukim kirin,gospodariti
1413,ertragen::V,bihêzkirin,trpjeti
1414,ertragen::V,bihêzkirin,podnijeti
