,Concept_ID,cs,se
220,Fingernagel::N,nehet,gadtse
221,Fingernagel::N,nehet,guehpere
222,Fingernagel::N,nehet,gadtsa
223,Fingernagel::N,nehet,gazza
224,Fingernagel::N,nehet,kozzâ
225,Fingernagel::N,nehet,kõʒʒ
226,Fingernagel::N,nehet,кэ̄ннц
227,Nagel[Anatomie]::N,nehet,gadtse
228,Nagel[Anatomie]::N,nehet,guehpere
229,Nagel[Anatomie]::N,nehet,gadtsa
230,Nagel[Anatomie]::N,nehet,gazza
231,Nagel[Anatomie]::N,nehet,kozzâ
232,Nagel[Anatomie]::N,nehet,kõʒʒ
233,Nagel[Anatomie]::N,nehet,кэ̄ннц
234,Zeh::N,prst u nohy,tjiehtjere
235,Zeh::N,prst u nohy,juolggetjuvdde
236,Zeh::N,prst u nohy,juolgesuorbma
237,Zeh::N,prst u nohy,jyel'gisuor'mâ
238,Zeh::N,prst u nohy,jue´lǧǧsuõrmm
239,Zeh::N,prst u nohy,ю̄лльк-це̄һп
240,Fuß::N,noha,juelkie
241,Fuß::N,noha,juolgge
242,Fuß::N,noha,juolgi
243,Fuß::N,noha,jyel'gi
244,Fuß::N,noha,jue´lǧǧ
245,Fuß::N,noha,ла̄бпь
246,Ferse::N,pata,båetskie
247,Ferse::N,pata,boasske
248,Ferse::N,pata,šušmi
249,Ferse::N,pata,šušme
250,Ferse::N,pata,jue´lǧǧkädd
251,Ferse::N,pata,ка̄ннт
252,Knie::N,koleno,boelve
253,Knie::N,koleno,buolvva
254,Knie::N,koleno,čibbi
255,Knie::N,koleno,veaŋki
256,Knie::N,koleno,iidâ
257,Knie::N,koleno,puõlvv
258,Knie::N,koleno,пуллв
259,Oberschenkel::N,stehno,ruaksja
260,Oberschenkel::N,stehno,tjibbe
261,Oberschenkel::N,stehno,gassaváhkká
262,Oberschenkel::N,stehno,badjeváhkáa
263,Oberschenkel::N,stehno,čuár'bpeeḷi
264,Oberschenkel::N,stehno,če´bb
265,Oberschenkel::N,stehno,чуаррбе̄лль
266,Bein::N,noha,juelkie
267,Bein::N,noha,juolgge
268,Bein::N,noha,juolgi
269,Bein::N,noha,jyel'gi
270,Bein::N,noha,jue´lǧǧ
271,Bein::N,noha,ю̄лльк
272,Körper::N,tělo,kråahpe
273,Körper::N,tělo,rumáj
274,Körper::N,tělo,rumaš
275,Körper::N,tělo,ruumâš
276,Körper::N,tělo,rå´pp
277,Körper::N,tělo,лышшьк
278,Körper::N,tělo,роаӈӈьк
279,Haut::N,kůže,njaltja
280,Haut::N,kůže,lijkke
281,Haut::N,kůže,tjuobma
282,Haut::N,kůže,liiki
283,Haut::N,kůže,liške
284,Haut::N,kůže,le´šǩǩ
285,Haut::N,kůže,лышшьк
286,Blut::N,krev,vïrre
287,Blut::N,krev,maelie
288,Blut::N,krev,varra
289,Blut::N,krev,varra
290,Blut::N,krev,vorrâ
291,Blut::N,krev,võrr
292,Blut::N,krev,вэ̄рр
293,Ader::N,céva,åerie
294,Ader::N,céva,aajroe
295,Ader::N,céva,suodna
296,Ader::N,céva,varrasuotna
297,Ader::N,céva,suoṇâ
298,Ader::N,céva,suõnn
299,Ader::N,céva,сӯнн
300,Sehne::N,šlacha,soene
301,Sehne::N,šlacha,gåårtenje
302,Sehne::N,šlacha,suodna
303,Sehne::N,šlacha,suotna
304,Sehne::N,šlacha,suoṇâ
305,Sehne::N,šlacha,suõnn
306,Sehne::N,šlacha,сӯнн
307,Knochen::N,kost,måara
308,Knochen::N,kost,måaroe
309,Knochen::N,kost,dákte
310,Knochen::N,kost,dákti
311,Knochen::N,kost,tähti
312,Knochen::N,kost,tä´htt
313,Knochen::N,kost,та̄ххт
314,Knochen::N,kost,та̄ффьт
315,Gehirn::N,mozek,aajla
316,Gehirn::N,mozek,vuojŋam
317,Gehirn::N,mozek,vuoigŋašat
318,Gehirn::N,mozek,vuoi'ŋâšeh
319,Gehirn::N,mozek,vuo'ivâšneh
320,Gehirn::N,mozek,vuõivâšn
321,Gehirn::N,mozek,вуэййвэшна
322,Herz::N,srdce,vaajmoe
323,Herz::N,srdce,tsåhke
324,Herz::N,srdce,váibmu
325,Herz::N,srdce,váimu
326,Herz::N,srdce,čââ´đ
327,Herz::N,srdce,кӯттҌк
328,Magen::N,žaludek,tjåejjie
329,Magen::N,žaludek,tjoajvve
330,Magen::N,žaludek,čoavji
331,Magen::N,žaludek,čuáv'ji
332,Magen::N,žaludek,čåu´jj
333,Magen::N,žaludek,чо̄ввьй
334,Leber::N,játra,mueksie
335,Leber::N,játra,librre
336,Leber::N,játra,vuoivvas
337,Leber::N,játra,vuoivâs
338,Leber::N,játra,vuõivâs
339,Leber::N,játra,вуйвас
340,Atem::N,dech,voejngehtasse
341,Atem::N,dech,båssånis
342,Atem::N,dech,vuojŋadahka
343,Atem::N,dech,vuoiŋŋahat
344,Atem::N,dech,vuo'iŋâstim
345,Atem::N,dech,jiõg'g
346,Atem::N,dech,вӯйнас
347,Atem::N,dech,вӯййнмушш
348,Hunger::N,hlad,nielkie
349,Hunger::N,hlad,nielgge
350,Hunger::N,hlad,nealgi
351,Hunger::N,hlad,nelgi
352,Hunger::N,hlad,neä´lǧǧ
353,Hunger::N,hlad,не̄лльк
354,Träne::N,slza,gïknjele
355,Träne::N,slza,ganjál
356,Träne::N,slza,ganjal
357,Träne::N,slza,koonjâl
358,Träne::N,slza,kõõnjâl
359,Träne::N,slza,кэ̄нял
360,Geschmack::N,vkus,aelmie
361,Geschmack::N,vkus,muosse
362,Geschmack::N,vkus,smáhkka
363,Geschmack::N,vkus,máhku
364,Geschmack::N,vkus,smáhkka
365,Geschmack::N,vkus,mááhu
366,Geschmack::N,vkus,smakkâ
367,Geschmack::N,vkus,njõõd
368,Geschmack::N,vkus,smääkk
369,Geschmack::N,vkus,ня̄лльк
370,Geruch::N,vůně,haaje
371,Geruch::N,vůně,habjja
372,Geruch::N,vůně,hádja
373,Geruch::N,vůně,opsâ
374,Geruch::N,vůně,haajâ
375,Geruch::N,vůně,õpss
376,Geruch::N,vůně,haajj
377,Geruch::N,vůně,апс
378,Geruch::N,vůně,лэ̄гк
379,Geruch::N,zápach,haaje
380,Geruch::N,zápach,habjja
381,Geruch::N,zápach,hádja
382,Geruch::N,zápach,opsâ
383,Geruch::N,zápach,haajâ
384,Geruch::N,zápach,õpss
385,Geruch::N,zápach,haajj
386,Geruch::N,zápach,апс
387,Geruch::N,zápach,лэ̄гк
388,Schlaf::N,spánek,nahkerh
389,Schlaf::N,spánek,nager
390,Schlaf::N,spánek,oados
391,Schlaf::N,spánek,nagir
392,Schlaf::N,spánek,naṿer
393,Schlaf::N,spánek,nââ´er
394,Schlaf::N,spánek,нагерь
395,Traum::N,sen,nahkere
396,Traum::N,sen,niehko
397,Traum::N,sen,niehku
398,Traum::N,sen,naṿer
399,Traum::N,sen,nââ´er
400,Traum::N,sen,нагерь
401,Himmel::N,nebe,elmie
402,Himmel::N,nebe,almme
403,Himmel::N,nebe,albmi
404,Himmel::N,nebe,alme
405,Himmel::N,nebe,â´lmm
406,Himmel::N,nebe,алльм
407,Sonne::N,slunce,biejjie
408,Sonne::N,slunce,bæjvásj
409,Sonne::N,slunce,beaivváš
410,Sonne::N,slunce,peivi
411,Sonne::N,slunce,piäiváš
412,Sonne::N,slunce,pei´vv
413,Sonne::N,slunce,пе̄ййв
414,Mond::N,měsíc,aske
415,Mond::N,měsíc,mánno
416,Mond::N,měsíc,mánnu
417,Mond::N,měsíc,máánu
418,Mond::N,měsíc,mään
419,Mond::N,měsíc,ма̄нн
420,Stern::N,hvězda,daasta
421,Stern::N,hvězda,naestie
422,Stern::N,hvězda,násste
423,Stern::N,hvězda,násti
424,Stern::N,hvězda,täsni
425,Stern::N,hvězda,tä´snn
426,Stern::N,hvězda,та̄ссьт
427,Luft::N,vzduch,elmie
428,Luft::N,vzduch,ájmmo
429,Luft::N,vzduch,áibmu
430,Luft::N,vzduch,áimu
431,Luft::N,vzduch,šõŋŋ
432,Luft::N,vzduch,вӯйнас
433,Wind::N,vítr,bïegke
434,Wind::N,vítr,biegga
435,Wind::N,vítr,biegga
436,Wind::N,vítr,pieg'gâ
437,Wind::N,vítr,piõg'g
438,Wind::N,vítr,пӣӈӈк
439,Welle::N,vlna,baaroe
440,Welle::N,vlna,bárro
441,Welle::N,vlna,bárru
442,Welle::N,vlna,pááṛu
443,Welle::N,vlna,päärr
444,Welle::N,vlna,нэ̄ммп
445,Wasser::N,voda,tjaetsie
446,Wasser::N,voda,tjáhtje
447,Wasser::N,voda,čáhci
448,Wasser::N,voda,čääci
449,Wasser::N,voda,čää´cc
450,Wasser::N,voda,ча̄дзь
451,Stein::N,kámen,gierkie
452,Stein::N,kámen,giergge
453,Stein::N,kámen,geađgi
454,Stein::N,kámen,keđgi
455,Stein::N,kámen,ǩeä´dǧǧ
456,Stein::N,kámen,ке̄ддҌк
457,Boden::N,půda,betnie
458,Boden::N,půda,ednam
459,Boden::N,půda,bodni
460,Boden::N,půda,vuođđu
461,Boden::N,půda,ponne
462,Boden::N,půda,vuáđ̣u
463,Boden::N,půda,vuâđđ
464,Boden::N,půda,лаввьн
465,Boden::N,půda,е̄ммьне
466,Erde::N,země,jåarta
467,Erde::N,země,mueltie
468,Erde::N,země,ednam
469,Erde::N,země,mållde
470,Erde::N,země,eana
471,Erde::N,země,eennâm
472,Erde::N,země,mädd
473,Erde::N,země,jânnam
474,Erde::N,země,е̄ммьне
475,Staub::N,prach,heblie
476,Staub::N,prach,tsumhtsie
477,Staub::N,prach,dubme
478,Staub::N,prach,dopmu
479,Staub::N,prach,kovjâ
480,Staub::N,prach,põõ´l
481,Staub::N,prach,кэ̄ббьй
482,Rauch::N,dým,soeve
483,Rauch::N,dým,suovva
484,Rauch::N,dým,suovva
485,Rauch::N,dým,suoṿâ
486,Rauch::N,dým,suõvv
487,Rauch::N,dým,сӯвв
488,Rauch::N,kouř,soeve
489,Rauch::N,kouř,suovva
490,Rauch::N,kouř,suovva
491,Rauch::N,kouř,suoṿâ
492,Rauch::N,kouř,suõvv
493,Rauch::N,kouř,сӯвв
494,Funke::N,jiskra,naestie
495,Funke::N,jiskra,tjuonam
496,Funke::N,jiskra,čuotnan
497,Funke::N,jiskra,čuođâlm
498,Funke::N,jiskra,iiskâr
499,Funke::N,jiskra,čuõzzâm
500,Funke::N,jiskra,чӯссэм
501,Feuer::N,oheň,dålle
502,Feuer::N,oheň,dållå
503,Feuer::N,oheň,dolla
504,Feuer::N,oheň,tullâ
505,Feuer::N,oheň,toll
506,Feuer::N,oheň,то̄лл
507,Licht::N,světlo,tjoevke
508,Licht::N,světlo,tjuovgga
509,Licht::N,světlo,čuovga
510,Licht::N,světlo,čuovggas
511,Licht::N,světlo,čuoṿâ
512,Licht::N,světlo,toll
513,Licht::N,světlo,čuõvv
514,Licht::N,světlo,то̄лл
515,Schatten::N,stín,skugkie
516,Schatten::N,stín,soejvene
517,Schatten::N,stín,irkes
518,Schatten::N,stín,sieges
519,Schatten::N,stín,itku
520,Schatten::N,stín,suoivâ
521,Schatten::N,stín,õõtt
522,Schatten::N,stín,ǩeeu´niǩ
523,Schatten::N,stín,кывьнэхь
524,Wetter::N,počasí,vïerhtse
525,Wetter::N,počasí,dálkke
526,Wetter::N,počasí,dálki
527,Wetter::N,počasí,šoŋŋâ
528,Wetter::N,počasí,šõŋŋ
529,Wetter::N,počasí,шэ̄ӈӈ
530,Nebel::N,mlha,såavla
531,Nebel::N,mlha,mearhka
532,Nebel::N,mlha,murkko
533,Nebel::N,mlha,mierkká
534,Nebel::N,mlha,mierká
535,Nebel::N,mlha,miär'kká
536,Nebel::N,mlha,oṃo
537,Nebel::N,mlha,sue´lnn
538,Nebel::N,mlha,цӣгк
539,Nebel::N,mlha,сулльн
540,Wolke::N,mrak,balve
541,Wolke::N,mrak,balvva
542,Wolke::N,mrak,balva
543,Wolke::N,mrak,polvâ
544,Wolke::N,mrak,põlvv
545,Wolke::N,mrak,пэллв
546,Wolke::N,oblak,balve
547,Wolke::N,oblak,balvva
548,Wolke::N,oblak,balva
549,Wolke::N,oblak,polvâ
550,Wolke::N,oblak,põlvv
551,Wolke::N,oblak,пэллв
552,Regen::N,déšť,ebrie
553,Regen::N,déšť,harvve
554,Regen::N,déšť,arvi
555,Regen::N,déšť,arve
556,Regen::N,déšť,â´brr
557,Regen::N,déšť,аббьр
558,Schnee::N,sníh,lopme
559,Schnee::N,sníh,moehtege
560,Schnee::N,sníh,muohta
561,Schnee::N,sníh,muohta
562,Schnee::N,sníh,muotâ
563,Schnee::N,sníh,muõtt
564,Schnee::N,sníh,вэ̄дз
565,Schnee::N,sníh,куэллт
566,Eis::N,led,jïenge
567,Eis::N,led,jiegŋa
568,Eis::N,led,jiekŋa
569,Eis::N,led,jieŋ̣â
570,Eis::N,led,jiõŋŋ
571,Eis::N,led,ӣӈӈ
572,Frost::N,mráz,baajkoe
573,Frost::N,mráz,tjoasskem
574,Frost::N,mráz,buolaš
575,Frost::N,mráz,puolâš
576,Frost::N,mráz,puõlâš
577,Frost::N,mráz,мӯнь
578,Kälte::N,chlad,jueskie
579,Kälte::N,chlad,tjåetskeme
580,Kälte::N,chlad,tjoasskem
581,Kälte::N,chlad,čoaskin
582,Kälte::N,chlad,ko'lmâsvuotâ
583,Kälte::N,chlad,ijss
584,Kälte::N,chlad,čuä´cǩǩem
585,Kälte::N,chlad,tuârggnjõs
586,Kälte::N,chlad,кэ̄лмас
587,Hitze::N,horko,baahke
588,Hitze::N,horko,báhkka
589,Hitze::N,horko,báhkka
590,Hitze::N,horko,pakkâ
591,Hitze::N,horko,kuṃe
592,Hitze::N,horko,paašt
593,Hitze::N,horko,жоарр
594,Raureif::N,jinovatka,jyjse
595,Raureif::N,jinovatka,ridne
596,Raureif::N,jinovatka,goarre
597,Raureif::N,jinovatka,ritni
598,Raureif::N,jinovatka,suhči
599,Raureif::N,jinovatka,riṇe
600,Raureif::N,jinovatka,ай
601,Regenbogen::N,duha,aatjan goengere
602,Regenbogen::N,duha,aatjan joekse
603,Regenbogen::N,duha,ádjájuoksa
604,Regenbogen::N,duha,arvedávgi
605,Regenbogen::N,duha,bajándávgi
606,Regenbogen::N,duha,äijihtävgi
607,Regenbogen::N,duha,teârmmazjohss
608,Regenbogen::N,duha,тӣрмесью̄ккс
609,Donner::N,hrom,raejrie
610,Donner::N,hrom,átjek
611,Donner::N,hrom,átjárájdde
612,Donner::N,hrom,áddjá
613,Donner::N,hrom,baján
614,Donner::N,hrom,juuṛâ
615,Donner::N,hrom,tie´rmes
616,Donner::N,hrom,тӣрмесь
617,Donner::N,hrom,ча̄ркнэгк
618,Strömung::N,proudění,njuvvie
619,Strömung::N,proudění,ájggedáhpe
620,Strömung::N,proudění,rávdnji
621,Strömung::N,proudění,virde
622,Strömung::N,proudění,ve´rdd
623,Strömung::N,proudění,выррьт
624,Tropfen::N,kapka,gåajhkohts
625,Tropfen::N,kapka,gåjkudis
626,Tropfen::N,kapka,goaikkanas
627,Tropfen::N,kapka,čalme
628,Tropfen::N,kapka,čâ´lmm
629,Tropfen::N,kapka,ча̄лльм
630,Schaum::N,pěna,sapte
631,Schaum::N,pěna,såpptå
632,Schaum::N,pěna,sokta
633,Schaum::N,pěna,suptâ
634,Schaum::N,pěna,soptt
635,Schaum::N,pěna,со̄ппт
636,Schmutz::N,špína,haaskoe
637,Schmutz::N,špína,duolvva
638,Schmutz::N,špína,duolva
639,Schmutz::N,špína,durdi
640,Schmutz::N,špína,stänži
641,Schmutz::N,špína,sähss
642,Schmutz::N,špína,са̄ккьс
643,Schmutz::N,špína,не̄шшь
644,See::N,jezero,jaevrie
645,See::N,jezero,jávrre
646,See::N,jezero,jávri
647,See::N,jezero,jävri
648,See::N,jezero,jâu´rr
649,See::N,jezero,я̄ввьр
650,Sumpf::N,močál,pluevie
651,Sumpf::N,močál,áhpe
652,Sumpf::N,močál,sæmssa
653,Sumpf::N,močál,jeaggi
654,Sumpf::N,močál,jeggi
655,Sumpf::N,močál,jeä´ǧ'ǧ
656,Sumpf::N,močál,ла̄ммьп
657,Sumpf::N,bažina,pluevie
658,Sumpf::N,bažina,áhpe
659,Sumpf::N,bažina,sæmssa
660,Sumpf::N,bažina,jeaggi
661,Sumpf::N,bažina,jeggi
662,Sumpf::N,bažina,jeä´ǧ'ǧ
663,Sumpf::N,bažina,ла̄ммьп
664,Moor::N,bažina,pluevie
665,Moor::N,bažina,jiegge
666,Moor::N,bažina,suotnju
667,Moor::N,bažina,karrii
668,Moor::N,bažina,kä´rev
669,Moor::N,bažina,veättaǩ
670,Moor::N,bažina,ла̄ммьп
671,Moor::N,slatina,pluevie
672,Moor::N,slatina,jiegge
673,Moor::N,slatina,suotnju
674,Moor::N,slatina,karrii
675,Moor::N,slatina,kä´rev
676,Moor::N,slatina,veättaǩ
677,Moor::N,slatina,ла̄ммьп
678,Wiese::N,louka,ïentje
679,Wiese::N,louka,giedde
680,Wiese::N,louka,gieddi
681,Wiese::N,louka,nijtto
682,Wiese::N,louka,пуэшенҍ
683,Wald::N,les,skåake
684,Wald::N,les,skåajje
685,Wald::N,les,miehtsie
686,Wald::N,les,vuovdde
687,Wald::N,les,miehttse
688,Wald::N,les,vuovdi
689,Wald::N,les,meahcci
690,Wald::N,les,mecci
691,Wald::N,les,vyemi
692,Wald::N,les,vue´mm
693,Wald::N,les,meä´c'c
694,Wald::N,les,ля̄ммт
695,Hügel::N,kopec,deava
696,Hügel::N,kopec,dievvá
697,Hügel::N,kopec,dievvá
698,Hügel::N,kopec,čummâ
699,Hügel::N,kopec,pä´rcc
700,Hügel::N,kopec,teä´rmm
701,Hügel::N,kopec,ка̄ннҌт
702,Anhöhe::N,pahorek,deava
703,Anhöhe::N,pahorek,jalladahke
704,Anhöhe::N,pahorek,dievásj
705,Anhöhe::N,pahorek,aláš
706,Anhöhe::N,pahorek,luohkká
707,Anhöhe::N,pahorek,tiävá
708,Anhöhe::N,pahorek,poorááš
709,Anhöhe::N,pahorek,ču´lpp
710,Anhöhe::N,pahorek,škâu´ŋŋ
711,Anhöhe::N,pahorek,ка̄ннҌт
712,Berg::N,hora,bïerje
713,Berg::N,hora,várre
714,Berg::N,hora,várri
715,Berg::N,hora,vääṛi
716,Berg::N,hora,vää´rr
717,Berg::N,hora,те̄ррьм
718,Gipfel::N,vrchol,dalvese
719,Gipfel::N,vrchol,tjåhkkå
720,Gipfel::N,vrchol,čohkka
721,Gipfel::N,vrchol,čokke
722,Gipfel::N,vrchol,čå´ǩǩ
723,Gipfel::N,vrchol,ла̄ддҍв
724,Höhle::N,jeskyně,beajoe
725,Höhle::N,jeskyně,rájgge
726,Höhle::N,jeskyně,sluoggo
727,Höhle::N,jeskyně,biedju
728,Höhle::N,jeskyně,kuovđâšm
729,Höhle::N,jeskyně,skuõrr
730,Höhle::N,jeskyně,вуэӈӈк
731,Abhang::N,svah,boelte
732,Abhang::N,svah,brijrie
733,Abhang::N,svah,bállte
734,Abhang::N,svah,vielti
735,Abhang::N,svah,luohkká
736,Abhang::N,svah,viel'tti
737,Abhang::N,svah,vie´ltt
738,Abhang::N,svah,луэххк
739,Abhang::N,stráň,boelte
740,Abhang::N,stráň,brijrie
741,Abhang::N,stráň,bállte
742,Abhang::N,stráň,vielti
743,Abhang::N,stráň,luohkká
744,Abhang::N,stráň,viel'tti
745,Abhang::N,stráň,vie´ltt
