,Concept_ID,de,udm
191,Korn::N,Korn,тысь
192,Heu::N,Heu,турын
193,Schale::N,Schale,кыд
194,Grube::N,Grube,гу
195,Grube::N,Grube,гоп
196,Falle::N,Falle,налик
197,Schlinge::N,Schlinge,гиӟ
198,Schlinge::N,Schlinge,герд
199,Spur::N,Spur,пытьы
200,Spur::N,Spur,бервыл
201,Asche::N,Asche,пень
202,Dreck::N,Dreck,дэри
203,Eisen::N,Eisen,корт
204,Gold::N,Gold,зарни
205,Silber::N,Silber,азвесь
206,Kohle::N,Kohle,эгыр
207,Glas::N,Glas,стекло
208,Glas::N,Glas,пияла
209,Lehm::N,Lehm,сюй
210,Sand::N,Sand,луо
211,Mensch::N,Mensch,мурт
212,Mensch::N,Mensch,адями
213,Mann::N,Mann,воргорон
214,Frau::N,Frau,кышномурт
215,Kind::N,Kind,нуны
216,Kind::N,Kind,пинал
217,Junge::N,Junge,пи
218,Mädchen::N,Mädchen,ныл
219,Familie::N,Familie,семья
220,Großvater::N,Großvater,песятай
221,Großvater::N,Großvater,пересь атай
222,Großmutter::N,Großmutter,песянай
223,Großmutter::N,Großmutter,пересь анай
224,Eltern::N,Eltern,атай-анай
225,Eltern::N,Eltern,бубы-мумы
226,Vater::N,Vater,айы
227,Vater::N,Vater,атай
228,Mutter::N,Mutter,мумы
229,Sohn::N,Sohn,пи
230,Tochter::N,Tochter,ныл
231,Bruder::N,Bruder,агай
232,Schwester::N,Schwester,апа
233,Schwester::N,Schwester,сузэр
234,Onkel::N,Onkel,агай
235,Tante::N,Tante,апа
236,Tante::N,Tante,кенак
237,Ehemann::N,Ehemann,карт
238,Ehefrau::N,Ehefrau,кышно
239,Freude::N,Freude,шумпотон
240,Gelächter::N,Gelächter,горем
241,Glück::N,Glück,шуд
242,Kummer::N,Kummer,кайгу
243,Kummer::N,Kummer,куректон
244,Wunsch::N,Wunsch,мылпотон
245,Lust::N,Lust,потон
246,Geist::N,Geist,лул
247,Gedanke::N,Gedanke,малпан
248,Gedächtnis::N,Gedächtnis,йырсазь
249,Gedächtnis::N,Gedächtnis,тодэваён
250,Verstand::N,Verstand,йырвизь
251,Sinn::N,Sinn,смысл
252,Grund::N,Grund,муг
253,Grund::N,Grund,ньӧм
254,Wahrheit::N,Wahrheit,зэм
255,Wahrheit::N,Wahrheit,шонер
256,Gespräch::N,Gespräch,вераськон
257,Märchen::N,Märchen,выжыкыл
258,Erzählung::N,Erzählung,верос
259,Nachricht::N,Nachricht,ивор
260,Neuigkeit::N,Neuigkeit,выльивор
261,Name::N,Name,ним
262,Rätsel::N,Rätsel,мадькыл
263,Rede::N,Rede,верам
264,Sprache::N,Sprache,кыл
265,Stimme::N,Stimme,куара
266,Wort::N,Wort,кыл
267,Zeichen::N,Zeichen,пус
268,Zeichen::N,Zeichen,тодмет
269,Ruf::N,Ruf,ӧтён
270,Ruf::N,Ruf,чортон
271,Lärm::N,Lärm,ӵашетон
272,Laut::N,Laut,куара
273,Ton::N,Ton,куара
274,Lied::N,Lied,кырӟан
275,Ruhe::N,Ruhe,чалмыт улон
276,Leute::N,Leute,адямиос
277,Volk::N,Volk,калык
278,Arbeit::N,Arbeit,уж
279,Gast::N,Gast,куно
280,Geschenk::N,Geschenk,салам
281,Geschenk::N,Geschenk,кузьым
282,Spiel::N,Spiel,шудон
283,Gesellschaft::N,Gesellschaft,калык
284,Hilfe::N,Hilfe,юрттон
285,Freund::N,Freund,эш
286,Freund::N,Freund,юлтош
287,Kamerad::N,Kamerad,тодмо
288,Angelegenheit::N,Angelegenheit,уж
289,Anzahl::N,Anzahl,лыд
290,Art::N,Art,тус
291,Stück::N,Stück,юдэс
292,Teil::N,Teil,люкет
293,Hälfte::N,Hälfte,ӝыны
294,Kreis::N,Kreis,котырес
295,Kreuz::N,Kreuz,крест
296,Linie::N,Linie,гож
297,Strich::N,Strich,гож
298,Abstand::N,Abstand,вис
299,Abstand::N,Abstand,кусып
300,Entfernung::N,Entfernung,кусып
301,Gegend::N,Gegend,инты
302,Platz::N,Platz,инты
303,Ort::N,Ort,инты
304,Ort::N,Ort,места
305,Seite::N,Seite,пал
306,Mitte::N,Mitte,шор
307,Gegenstand::N,Gegenstand,арбери
308,Sache::N,Sache,котыр
309,Rand::N,Rand,дур
310,Rand::N,Rand,шаер
311,Kante::N,Kante,дур
312,Ecke::N,Ecke,сэрег
313,Spitze::N,Spitze,йыл
314,Ende::N,Ende,пум
315,Loch::N,Loch,пась
316,Winkel::N,Winkel,сэрег
317,Muster::N,Muster,пужы
318,Größe::N,Größe,быдӟала
319,Länge::N,Länge,кузьдала
320,Höhe::N,Höhe,ӝуждала
321,Gewicht::N,Gewicht,сектала
322,Gewicht::N,Gewicht,секытлык
323,Menge::N,Menge,лыд
324,Menge::N,Menge,лыдпус
325,Haufen::N,Haufen,люк
326,Reihe::N,Reihe,чур
327,Boot::N,Boot,пыж
328,Boot::N,Boot,лодка
329,Ruder::N,Ruder,полыс
330,Schlitten::N,Schlitten,додьы
331,Ski::N,Ski,куас
332,Lagerfeuer::N,Lagerfeuer,тылскем
333,Last::N,Last,секыт
334,Gang::N,Gang,ветлон
335,Schritt::N,Schritt,вамыш
336,Norden::N,Norden,уйпал
337,Süden::N,Süden,лымшор
338,Westen::N,Westen,шунды пуксён
339,Osten::N,Osten,шунды ӝужан
340,Holz::N,Holz,пу
341,Brett::N,Brett,пул
342,Platte::N,Platte,плита
343,Stütze::N,Stütze,пыкет
344,Stange::N,Stange,пуӵ
345,Stock::N,Stock,боды
346,Stab::N,Stab,пуӵ
347,Stab::N,Stab,боды
348,Rohr::N,Rohr,труба
349,Haus::N,Haus,юрт
350,Heim::N,Heim,корка
351,Ofen::N,Ofen,гур
352,Fußboden::N,Fußboden,выж
353,Tisch::N,Tisch,ӝӧк
354,Stuhl::N,Stuhl,пукон
355,Wiege::N,Wiege,кӧкы
356,Wiege::N,Wiege,зыбка
357,Bett::N,Bett,валес
358,Regal::N,Regal,ӝажы
359,Kiste::N,Kiste,ящик
360,Fenster::N,Fenster,укно
361,Fenster::N,Fenster,косяк
362,Tür::N,Tür,ӧс
363,Tor::N,Tor,ӟезьы
364,Zaun::N,Zaun,забор
365,Dach::N,Dach,липет
366,Leiter::N,Leiter,падӟа
367,Besen::N,Besen,ӵужон
368,Besen::N,Besen,исьнер
369,Spaten::N,Spaten,лопатка
370,Schaufel::N,Schaufel,ютырон
371,Gabel::N,Gabel,тэчы
372,Gabel::N,Gabel,вилка
373,Löffel::N,Löffel,пуньы
374,Messer::N,Messer,пурт
375,Nagel::N,Nagel,кортӵог
376,Netz::N,Netz,сеть
377,Haken::N,Haken,курик
378,Griff::N,Griff,ныд
379,Schloss::N,Schloss,тунгон
380,Bild::N,Bild,суред
381,Figur::N,Figur,фигура
382,Puppe::N,Puppe,мунё
383,Beutel::N,Beutel,пуйы
384,Bündel::N,Bündel,керттэт
385,Tasche::N,Tasche,пуйы
386,Tasche::N,Tasche,сумка
387,Eimer::N,Eimer,ведра
388,Deckel::N,Deckel,ӵоксэт
389,Geschirr::N,Geschirr,тусьты-пуньы
390,Sack::N,Sack,пуйы
391,Tasse::N,Tasse,ӵаша
392,Topf::N,Topf,миска
393,Kessel::N,Kessel,пурты
394,Essen::N,Essen,сиськон
395,Nahrung::N,Nahrung,сион
396,Speise::N,Speise,сиён
397,Fleisch::N,Fleisch,сӥль
398,Getreide::N,Getreide,ю тысь
399,Brei::N,Brei,ӝук
400,Brot::N,Brot,нянь
401,Scheibe::N,Scheibe,шорем
402,Fett::N,Fett,кӧй
403,Butter::N,Butter,вӧй
404,Öl::N,Öl,вӧй
405,Salz::N,Salz,сылал
406,Suppe::N,Suppe,шыд
407,Honig::N,Honig,чечы
408,Milch::N,Milch,йӧл
409,Tee::N,Tee,чай
410,Leder::N,Leder,сурон
411,Wolle::N,Wolle,гон
412,Wolle::N,Wolle,ыжгон
413,Stoff::N,Stoff,куэм
414,Nadel::N,Nadel,вень
415,Faden::N,Faden,сӥньыс
416,Knopf::N,Knopf,бирды
417,Knoten::N,Knoten,герд
418,Farbe::N,Farbe,буёл
419,Kleidung::N,Kleidung,дӥсь
420,Hemd::N,Hemd,дэрем
421,Kragen::N,Kragen,сирес
422,Ärmel::N,Ärmel,саес
423,Hose::N,Hose,брюки
424,Hose::N,Hose,штань
425,Gürtel::N,Gürtel,кускерттон
426,Mütze::N,Mütze,ызьы
427,Schuh::N,Schuh,ботинка
428,Stiefel::N,Stiefel,сапег
429,Ring::N,Ring,зундэс
430,Band::N,Band,лента
431,Kamm::N,Kamm,сын
432,Spiegel::N,Spiegel,синучкон
433,Riemen::N,Riemen,е
434,Schnur::N,Schnur,гозы
435,Leine::N,Leine,думет
436,Decke::N,Decke,шобрет
437,Kissen::N,Kissen,миндэр
438,Tuch::N,Tuch,кышет
439,Handtuch::N,Handtuch,ӵушкон
440,Kraft::N,Kraft,кать
441,Kraft::N,Kraft,ӟигар
442,Stärke::N,Stärke,юнлык
443,Gesundheit::N,Gesundheit,тазалык
444,Krankheit::N,Krankheit,висён
445,Schmerz::N,Schmerz,висён
446,Wunde::N,Wunde,яра
447,Fieber::N,Fieber,кезег
448,Arznei::N,Arznei,эмъюм
449,Brücke::N,Brücke,выж
450,Brunnen::N,Brunnen,колдэч
451,Weide::N,Weide,возь
452,Pfad::N,Pfad,сюрес
453,Weg::N,Weg,сюрес
454,Straße::N,Straße,сюрес
455,Dorf::N,Dorf,гурт
456,Stadt::N,Stadt,кар
457,Stadt::N,Stadt,город
458,Brief::N,Brief,гожтэт
459,Buch::N,Buch,книга
460,Buchstabe::N,Buchstabe,буква
461,Zeitung::N,Zeitung,газет
462,Leben::N,Leben,улон
463,Tod::N,Tod,кулон
464,Grab::N,Grab,шайгу
465,Kirche::N,Kirche,черк
466,Sünde::N,Sünde,сьӧлык
467,Gott::N,Gott,ӥнмар
468,Arbeiter::N,Arbeiter,рабочий
469,Chef::N,Chef,начальник
470,Meister::N,Meister,кибашлы
471,Arzt::N,Arzt,врач
472,Lehrer::N,Lehrer,дышетӥсь
473,Geld::N,Geld,уксё
474,Geld::N,Geld,коньдон
475,Geschäft::N,Geschäft,уж
476,Laden::N,Laden,магазин
477,Preis::N,Preis,дун
478,Ware::N,Ware,вуз
479,Nutzen::N,Nutzen,пайда
480,Reichtum::N,Reichtum,узырлык
481,Welt::N,Welt,дунне
482,Land::N,Land,шаер
483,Staat::N,Staat,кун
484,König::N,König,эксэй
485,Macht::N,Macht,власть
486,Grenze::N,Grenze,кунгож
487,Krieg::N,Krieg,ож
488,Feind::N,Feind,тушмон
489,Gewalt::N,Gewalt,эриктэман
490,Kampf::N,Kampf,нюръяськон
491,Bogen[Waffe]::N,Bogen,пукыӵ
492,Pfeil::N,Pfeil,пукыӵ вень
493,Gewehr::N,Gewehr,пыӵал
494,Fehler::N,Fehler,янгыш
495,Lüge::N,Lüge,пӧян
496,Lüge::N,Lüge,алдан
497,Lüge::N,Lüge,ӧрекчан
498,Schaden::N,Schaden,изъян
499,Unglück::N,Unglück,куректон
500,Unglück::N,Unglück,шудтэме усён
501,Schuld::N,Schuld,янгыш
502,Alter::N,Alter,арлыд
503,Schluss::N,Schluss,пум
504,Zeit::N,Zeit,дыр
505,Tag::N,Tag,нунал
506,Morgen::N,Morgen,ӵукна
507,Mittag::N,Mittag,лымшор
508,Abend::N,Abend,ӝыт
509,Abend::N,Abend,акшан
510,Nacht::N,Nacht,уй
511,Woche::N,Woche,арня
512,Monat::N,Monat,толэзь
513,Jahr::N,Jahr,ар
514,Frühling::N,Frühling,тулыс
515,Sommer::N,Sommer,гужем
516,Herbst::N,Herbst,сӥзьыл
517,Winter::N,Winter,тол
518,Januar::N,Januar,выльартолэзь
519,Februar::N,Februar,тулыспал
520,März::N,März,южтолэзь
521,April::N,April,оштолэзь
522,Mai::N,Mai,куартолэзь
523,Juni::N,Juni,вожотолэзь
524,Juli::N,Juli,пӧсьтолэзь
525,August::N,August,гудырикошкон
526,September::N,September,куарусён
527,Oktober::N,Oktober,выльӝуктолэзь
528,November::N,November,шуркынмон
529,Dezember::N,Dezember,толсур
530,Montag::N,Montag,вордӥськон
531,Dienstag::N,Dienstag,вторник
532,Mittwoch::N,Mittwoch,вирнунал
533,Donnerstag::N,Donnerstag,покчиарня
534,Freitag::N,Freitag,удмуртарня
535,Samstag::N,Samstag,кӧснунал
536,Sonntag::N,Sonntag,арня
537,groß::A,groß,бадӟым
538,klein::A,klein,пичи
539,lang::A,lang,кузь
540,kurz::A,kurz,вакчи
541,breit::A,breit,паськыт
542,schmal::A,schmal,сюлэг
543,dicht::A,dicht,ӵем
544,dick[Gegenstand]::A,dick,зӧк
545,dünn::A,dünn,векчи
546,fein::A,fein,векчи
547,fest::A,fest,юн
548,fest::A,fest,чурыт
549,flach::A,flach,ӵошкыт
550,glatt::A,glatt,гылыт
551,glatt::A,glatt,вольыт
552,hart::A,hart,чурыт
553,weich::A,weich,небыт
554,rund::A,rund,котырес
555,spitz::A,spitz,йылсо
556,scharf::A,scharf,лэчыт
557,stumpf::A,stumpf,ныж
558,schwer::A,schwer,секыт
559,schön::A,schön,чебер
560,heiß::A,heiß,пӧсь
561,warm::A,warm,шуныт
562,kalt::A,kalt,кезьыт
563,kühl::A,kühl,юзмыт
564,kühl::A,kühl,салкым
565,frisch::A,frisch,выль
566,feucht::A,feucht,мускыт
567,nass::A,nass,котмем
568,trocken::A,trocken,кӧс
569,voll::A,voll,тыр
570,leer::A,leer,буш
571,leer::A,leer,тырттэм
572,offen::A,offen,усьтэм
573,geschlossen::A,geschlossen,ӵогам
574,geschlossen::A,geschlossen,пунням
575,sauber::A,sauber,ӝикыт
576,sauber::A,sauber,чылкыт
577,schmutzig::A,schmutzig,нӧд
578,roh::A,roh,ыль
579,reif::A,reif,вуэм
580,lecker::A,lecker,ческыт
581,süß::A,süß,ческыт
582,bitter::A,bitter,курыт
583,sauer::A,sauer,чырс
584,hell::A,hell,югыт
585,dunkel::A,dunkel,пеймыт
586,schwarz::A,schwarz,сьӧд
587,weiß::A,weiß,тӧдьы
588,rot::A,rot,горд
589,gelb::A,gelb,ӵуж
590,blau::A,blau,лыз
591,grün::A,grün,вож
592,grau::A,grau,пурысь
593,bunt::A,bunt,куӵо
594,billig::A,billig,дунтэм
595,teuer::A,teuer,дуно
596,wertvoll::A,wertvoll,дуно
597,blind::A,blind,сукыр
598,blind::A,blind,синтэм
599,taub::A,taub,пельтэм
600,kräftig::A,kräftig,кужмо
601,stark::A,stark,юн
602,stark::A,stark,кужмо
603,schwach::A,schwach,ляб
604,schwach::A,schwach,начар
605,fett::A,fett,кӧй
606,schlank::A,schlank,веськыт
607,schlank::A,schlank,веськрес
608,hübsch::A,hübsch,чебер
609,hübsch::A,hübsch,синмаськымон
610,böse::A,böse,лек
611,dumm::A,dumm,шузи
612,dumm::A,dumm,визьтэм
613,faul::A,faul,азьтэм
614,fleißig::A,fleißig,сюлмо
615,geizig::A,geizig,сук
616,klug::A,klug,визьмо
617,geschickt::A,geschickt,усто
618,geschickt::A,geschickt,быгатӥсь
619,lieb::A,lieb,мусо
620,lustig::A,lustig,шулдыр
621,sanft::A,sanft,мусо
622,sanft::A,sanft,эрке
623,hungrig::A,hungrig,сютэм
624,krank::A,krank,висись
625,nackt::A,nackt,гольык
626,traurig::A,traurig,мӧзмыт
627,lebendig::A,lebendig,улэп
628,gut::A,gut,ӟеч
629,gut::A,gut,умой
630,schlecht::A,schlecht,урод
631,schlecht::A,schlecht,алама
632,richtig::A,richtig,шонер
633,schlimm::A,schlimm,алама
634,wahr::A,wahr,зэмос
635,alt::A,alt,вуж
636,neu::A,neu,выль
637,ehemalig::A,ehemalig,азьвылэз
638,alt[Lebewesen]::A,alt,пересь
639,jung::A,jung,егит
640,jung::A,jung,пинал
641,arm::A,arm,начар
642,arm::A,arm,куанер
643,reich::A,reich,узыр
644,bekannt::A,bekannt,тодмо
645,berühmt::A,berühmt,дано
646,fremd::A,fremd,ят
647,verschieden::A,verschieden,пӧртэм
648,nah::A,nah,матысь
649,fern::A,fern,кыдёкысь
650,linker::A,linker,паллян
651,rechter::A,rechter,бур
652,rechter::A,rechter,бурпал
653,anderer::A,anderer,мукет
654,erster::A,erster,нырысетӥез
655,zweiter::A,zweiter,кыктэтӥез
656,dritter::A,dritter,кунньметӥез
657,letzter::A,letzter,берло
658,letzter::A,letzter,берпум
659,allein::ADV,allein,огназ
660,auf einmal::ADV,auf einmal,огдыре
661,zusammen::ADV,zusammen,ӵош
662,zusammen::ADV,zusammen,валче
663,lange::ADV,lange,кема
664,plötzlich::ADV,plötzlich,мапламтэ шорысь
665,sofort::ADV,sofort,али ик
666,später::ADV,später,бергес
667,später::ADV,später,берлогес
668,jetzt::ADV,jetzt,али
669,jetzt::ADV,jetzt,табере
670,heute::ADV,heute,туннэ
671,morgen::ADV,morgen,ӵуказе
672,bald::ADV,bald,ӝоген
673,dann::ADV,dann,берло
674,gestern::ADV,gestern,толон
675,einst::ADV,einst,огпол
676,einst::ADV,einst,одӥг пол
677,damals::ADV,damals,соку
678,danach::ADV,danach,собере
679,vorher::ADV,vorher,азьло
680,vorher::ADV,vorher,азьвыл
681,zuerst::ADV,zuerst,азьло
682,einmal::ADV,einmal,огпол
683,manchmal::ADV,manchmal,куддыръя
684,oft::ADV,oft,ӵем
685,immer::ADV,immer,пыр
686,immer::ADV,immer,котьку
687,niemals::ADV,niemals,уз ноку
688,hier::ADV,hier,татын
689,hierhin::ADV,hierhin,татчы
690,von hier::ADV,von hier,татысь
691,dort::ADV,dort,отӥ
692,dort::ADV,dort,отын
693,dorthin::ADV,dorthin,отчы
694,geradeaus::ADV,geradeaus,меӵак
695,vorwärts::ADV,vorwärts,азьлань
696,rückwärts::ADV,rückwärts,берлань
697,zurück::ADV,zurück,берен
698,zurück::ADV,zurück,берлань
699,unten::ADV,unten,улын
700,hinab::ADV,hinab,улэ
701,oben::ADV,oben,вылын
702,oben::ADV,oben,вылӥын
703,hinauf::ADV,hinauf,вылэ
704,hinauf::ADV,hinauf,вылӥе
705,hinauf::ADV,hinauf,выллань
706,überall::ADV,überall,котькытын
707,überall::ADV,überall,пасьтана
708,nicht::ADV,nicht,уз
709,ein wenig::ADV,ein wenig,ичи
710,ein wenig::ADV,ein wenig,ӧжыт
711,ein wenig::ADV,ein wenig,огшап
712,kaum::ADV,kaum,муртса
713,sehr::ADV,sehr,туж
714,sehr::ADV,sehr,лекос
715,so::ADV,so,озьы
716,so::ADV,so,тазьы
717,noch::ADV,noch,на
718,nur::ADV,nur,гинэ
719,schon::ADV,schon,ни
720,schon::ADV,schon,ини
721,wieder::ADV,wieder,нош
722,wieder::ADV,wieder,кайта
723,vergebens::ADV,vergebens,юнме
724,vor::PRP,vor,азьын
725,hinter::PRP,hinter,берын
726,hinter::PRP,hinter,бӧрсьы
727,unter::PRP,unter,улын
728,durch::PRP,durch,пыр
729,durch::PRP,durch,пыртӥ
730,neben::PRP,neben,бордын
731,zwischen::PRP,zwischen,вискын
732,wegen::PRP,wegen,сэрен
733,dies::PRN,dies,та
734,das::PRN,das,со
735,alles::PRN,alles,ваньмыз
736,ich::PRN,ich,мон
737,du::PRN,du,тон
738,er::PRN,er,со
739,wir::PRN,wir,ми
740,ihr::PRN,ihr,тӥ
741,sie::PRN,sie,соос
742,was::FPRN,was,ма
743,wer::FPRN,wer,кин
744,wo::FADV,wo,кытын
745,wohin::FADV,wohin,кытчы
746,wie::FADV,wie,кызьы
747,warum::FADV,warum,малы
748,wieviel::FNUM,wieviel,кӧня
749,eins::NUM,eins,одӥг
750,zwei::NUM,zwei,кык
751,drei::NUM,drei,куинь
752,vier::NUM,vier,ньыль
753,fünf::NUM,fünf,вить
754,sechs::NUM,sechs,куать
755,sieben::NUM,sieben,сизьым
756,acht::NUM,acht,тямыс
757,neun::NUM,neun,укмыс
758,zehn::NUM,zehn,дас
759,elf::NUM,elf,дас одӥг
760,zwölf::NUM,zwölf,дас кык
761,zwanzig::NUM,zwanzig,кызь
762,dreißig::NUM,dreißig,куамын
763,vierzig::NUM,vierzig,ньыльдон
764,fünfzig::NUM,fünfzig,витьтон
765,sechzig::NUM,sechzig,куатьтон
766,siebzig::NUM,siebzig,сизьымдон
767,achtzig::NUM,achtzig,тямыстон
768,neunzig::NUM,neunzig,укмыстон
769,hundert::NUM,hundert,сю
770,tausend::NUM,tausend,сюрс
771,und::CNJ,und,и
772,und::CNJ,und,но
773,oder::CNJ,oder,яке
774,stehen::V,stehen,сылыны
775,sitzen::V,sitzen,пукыны
776,liegen::V,liegen,кылльыны
777,hängen::V,hängen,ошкыса улыны
778,werden::V,werden,луыны
779,passieren::V,passieren,луыны
780,beginnen::V,beginnen,кутскыны
781,enden::V,enden,бырыны
782,wechseln::V,wechseln,воштӥськыны
783,aufgehen[Sonne]::V,aufgehen,ӝужаны
